,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,BBY_unscaled,BBY_monthly,isPartial,scale,BBY,Stock_Price_Change,Stock_Price_Change_Percent
18,2016-06-22,8,0.0713125,-0.6754835039817975,BBY,30.06999969482422,30.229999542236328,29.90999984741211,30.049999237060547,26.02046775817871,3588000,47,55.0,,0.55,25.85,0.5699996948242188,0.019217791562933906
19,2016-06-27,1,0.04396875,0.0,BBY,29.959999084472656,30.100000381469727,29.049999237060547,29.3700008392334,25.43165397644043,3964200,43,55.0,,0.55,23.65,-0.12999916076660156,-0.004300336180454445
20,2016-07-29,30,0.15725,2.5764036958066807,BBY,33.2400016784668,33.630001068115234,33.029998779296875,33.599998474121094,29.09443664550781,3931300,61,55.0,,0.55,33.550000000000004,3.530000686645508,0.11727576883416457
21,2016-08-05,6,0.0635,-0.5961844197138315,BBY,33.65999984741211,34.2599983215332,33.61000061035156,34.25,29.657270431518555,4218300,35,58.0,,0.58,20.3,0.6299972534179688,0.018733191597049004
22,2016-08-09,13,0.09084375,1.066098081023454,BBY,34.119998931884766,34.290000915527344,33.529998779296875,33.560001373291016,29.05980491638184,3996600,22,58.0,,0.58,12.76,0.030002593994140625,0.0008757325004093985
23,2016-08-11,2,0.047875,-0.47299621603027175,BBY,34.20000076293945,34.779998779296875,34.09000015258789,34.619998931884766,29.977659225463867,4739800,27,58.0,,0.58,15.659999999999998,0.48999786376953125,0.014289817751146572
24,2016-08-16,2,0.047875,0.0,BBY,34.5,34.58000183105469,34.2599983215332,34.310001373291016,29.709228515625,2948200,25,58.0,,0.58,14.499999999999998,-0.1999969482421875,-0.0057503437395528545
25,2016-08-17,2,0.047875,0.0,BBY,33.470001220703125,33.68000030517578,32.79999923706055,33.29999923706055,28.834659576416016,6475300,43,58.0,,0.58,24.94,-0.9000015258789062,-0.026026647721882346
26,2016-08-18,1,0.04396875,-0.08159268929503916,BBY,33.5,33.59000015258789,32.95000076293945,33.20000076293945,28.74807929992676,5328600,23,58.0,,0.58,13.34,-0.09000015258789062,-0.0026722135324345198
27,2016-08-19,1,0.04396875,0.0,BBY,32.84000015258789,32.86000061035156,32.20000076293945,32.59000015258789,28.21986961364746,7096400,32,58.0,,0.58,18.56,-0.7299995422363281,-0.02173264480262549
28,2016-08-22,18,0.110375,1.5103056147832268,BBY,32.630001068115234,33.599998474121094,32.47999954223633,32.79999923706055,28.401708602905277,11426900,43,58.0,,0.58,24.94,0.7399978637695312,0.022519715460273426
29,2016-08-23,6,0.0635,-0.42468856172140435,BBY,38.36000061035156,39.36000061035156,37.65999984741211,39.22999954223633,33.969486236572266,40482300,100,58.0,,0.58,57.99999999999999,5.760002136230469,0.1714286427919589
30,2016-08-24,1,0.04396875,-0.3075787401574803,BBY,39.20000076293945,40.58000183105469,38.970001220703125,39.5,34.20328521728516,20954200,70,58.0,,0.58,40.6,1.220001220703125,0.03099596549249717
31,2016-08-25,12,0.0869375,0.9772565742714996,BBY,38.9900016784668,39.59000015258789,38.66999816894531,39.5099983215332,34.21192932128906,7799600,60,58.0,,0.58,34.8,-0.9900016784667969,-0.02439629457357928
32,2016-08-26,2,0.047875,-0.4493170381020848,BBY,39.720001220703125,39.77999877929688,39.2400016784668,39.47999954223633,34.185970306396484,5539000,37,58.0,,0.58,21.46,0.18999862670899148,0.0047991570087573265
33,2016-09-02,3,0.05178125,-0.7556767915069301,BBY,38.540000915527344,39.2599983215332,38.310001373291016,38.75,33.55385208129883,3621500,85,51.0,,0.51,43.35,-0.520000457763679,-0.013071907333348287
34,2016-11-15,1,0.04396875,0.0,BBY,39.54999923706055,40.27999877929688,39.02999877929688,39.880001068115234,34.789207458496094,8847000,45,59.0,,0.59,26.55,1.020000457763679,0.025980654645220147
35,2016-11-17,4,0.0556875,0.2665245202558635,BBY,42.88999938964844,46.720001220703125,42.54999923706055,45.9900016784668,40.119239807128906,25416400,100,59.0,,0.59,59.0,6.440002441406243,0.15988089961701468
36,2016-11-18,2,0.047875,-0.14029180695847365,BBY,45.68000030517578,45.68000030517578,44.66999816894531,44.790000915527344,39.07243347167969,12764400,55,59.0,,0.59,32.45,-1.0400009155273438,-0.022260292987032027
37,2016-12-08,2,0.047875,0.0,BBY,48.52000045776367,49.400001525878906,48.5,49.310001373291016,43.27423095703125,7336700,90,65.0,,0.65,58.5,3.720001220703125,0.08143610323666373
38,2016-12-19,1,0.04396875,-0.08159268929503916,BBY,47.220001220703125,47.56999969482422,46.38999938964844,46.560001373291016,40.86085510253906,5673100,59,65.0,,0.65,38.35,-1.8300018310546875,-0.0370445703345984
39,2017-01-25,1,0.04396875,0.0,BBY,44.4900016784668,44.95000076293945,44.45000076293945,44.66999816894531,39.202186584472656,3126100,50,61.0,,0.61,30.5,-2.6199989318847656,-0.055076706930688335
40,2017-02-10,1,0.04396875,0.0,BBY,44.959999084472656,45.0,44.310001373291016,44.68000030517578,39.21096420288086,2433000,72,53.0,,0.53,38.16,0.049999237060546875,0.0011123300603315123
41,2017-02-24,1,0.04396875,0.0,BBY,44.34000015258789,45.790000915527344,44.15999984741211,45.560001373291016,39.98325729370117,6789000,52,53.0,,0.53,27.56,0.7900009155273438,0.017555575900607634
42,2017-04-04,2,0.047875,0.0,BBY,48.400001525878906,48.790000915527344,48.15999984741211,48.650001525878906,43.014774322509766,5647800,54,55.0,,0.55,29.700000000000003,3.0,0.06551648700628654
43,2017-04-05,23,0.12990625,1.7134464751958225,BBY,48.79999923706055,48.93999862670898,47.93999862670898,47.970001220703125,42.41352844238281,2949300,81,55.0,,0.55,44.55,0.14999771118163352,0.003074353522586115
44,2017-04-06,-1,0.03615625,-0.721674284339668,BBY,48.33000183105469,48.83000183105469,47.880001068115234,47.9900016784668,42.43121337890625,4386800,77,55.0,,0.55,42.35,-0.10999679565428977,-0.002247584771983613
45,2017-04-07,1,0.04396875,0.21607605877268798,BBY,48.0,48.310001373291016,47.68000030517578,48.220001220703125,42.63457107543945,4585700,59,55.0,,0.55,32.45,-0.5200004577636719,-0.010649200046373264
46,2017-05-01,4,0.0556875,0.2665245202558635,BBY,51.9900016784668,51.9900016784668,51.38999938964844,51.459999084472656,45.49927520751953,2234200,24,75.0,False,0.75,18.0,3.6800003051757812,0.0761747091816547
47,2017-05-11,1,0.04396875,-0.21043771043771042,BBY,51.66999816894531,52.02000045776367,51.18000030517578,51.970001220703125,45.95020294189453,2769000,29,75.0,,0.75,21.75,0.029998779296875,0.0005770105468048126
48,2017-05-15,2,0.047875,0.08884150675195457,BBY,51.29999923706055,51.59999847412109,50.9900016784668,51.15999984741211,45.234031677246094,2529900,29,75.0,,0.75,21.75,-0.42000198364258523,-0.008073855823657605
49,2017-05-16,1,0.04396875,-0.08159268929503916,BBY,51.09999847412109,51.83000183105469,50.70000076293945,51.81999969482422,45.817569732666016,3534200,33,75.0,,0.75,24.75,0.23000335693360086,0.004457429529749923
50,2017-05-22,10,0.079125,0.7995735607675907,BBY,51.5099983215332,51.91999816894531,51.45000076293945,51.75,45.75568771362305,3676300,32,75.0,,0.75,24.0,0.089996337890625,0.0017363753561880912
51,2017-05-24,7,0.06740625,-0.1481042654028436,BBY,51.5099983215332,51.83000183105469,50.290000915527344,50.41999816894531,44.579734802246094,7871200,34,75.0,,0.75,25.5,-0.089996337890625,-0.0017333655829065986
52,2017-05-25,11,0.08303125,0.23180343069077414,BBY,57.45000076293945,61.95000076293945,56.29999923706055,61.25,54.15527725219727,33404100,100,75.0,,0.75,75.0,10.119998931884766,0.19525368655922404
53,2017-05-26,3,0.05178125,-0.3763643206624012,BBY,60.40999984741211,60.880001068115234,58.880001068115234,58.970001220703125,52.13938522338867,14895700,61,75.0,,0.75,45.75,-1.0699996948242188,-0.01727198840430566
54,2017-05-31,2,0.047875,-0.14029180695847365,BBY,59.31999969482422,59.43999862670898,58.709999084472656,59.38999938964844,52.51072311401367,5726700,33,75.0,,0.75,24.75,-1.440002441406257,-0.02365312772900774
55,2017-06-01,2,0.047875,0.0,BBY,59.36000061035156,60.34000015258789,59.16999816894531,60.29999923706055,53.3153190612793,3448800,60,56.0,False,0.56,33.6,0.9000015258789134,0.015141344997853023
56,2017-07-12,1,0.04396875,0.0,BBY,54.09999847412109,54.16999816894531,53.0099983215332,53.29999923706055,47.40833282470703,3989700,88,58.0,,0.58,51.04,-6.170001983642578,-0.10225392721312343
57,2017-07-18,18,0.110375,1.5103056147832268,BBY,55.9900016784668,56.52999877929688,55.68999862670898,55.790000915527344,49.62310409545898,2285400,57,58.0,,0.58,33.059999999999995,2.3600006103515696,0.0435665624907573
58,2017-07-19,11,0.08303125,-0.2477349943374858,BBY,56.130001068115234,56.5099983215332,55.970001220703125,56.16999816894531,49.96108627319336,2094700,34,58.0,,0.58,19.72,-0.02000045776367898,-0.00035380255077954725
59,2017-07-20,6,0.0635,-0.23522770041400076,BBY,56.040000915527344,56.18000030517578,52.970001220703125,53.959999084472656,47.9953727722168,8002000,68,58.0,,0.58,39.44,-0.3299980163574219,-0.005839639464856883
60,2017-08-02,8,0.0713125,0.12303149606299213,BBY,59.5099983215332,60.09999847412109,58.2599983215332,59.380001068115234,52.81626892089844,3763000,38,67.0,,0.67,25.46,3.9199981689453054,0.06977568792544431
61,2017-08-09,4,0.0556875,-0.2191060473269062,BBY,61.209999084472656,61.88999938964844,60.709999084472656,61.06999969482422,54.31945037841797,2573100,28,67.0,,0.67,18.76,1.7900009155273509,0.0297837098331728
62,2017-08-15,1,0.04396875,-0.21043771043771042,BBY,60.56999969482422,60.650001525878906,58.93000030517578,58.970001220703125,52.45158767700195,3282500,26,67.0,,0.67,17.42,-1.2399978637695312,-0.02003551261913461
63,2017-08-23,1,0.04396875,0.0,BBY,61.52999877929688,62.34000015258789,61.369998931884766,62.09999847412109,55.235599517822266,4123200,32,67.0,,0.67,21.44,1.6899986267089844,0.027864774677505588
64,2017-08-25,4,0.0556875,0.2665245202558635,BBY,61.84999847412109,62.380001068115234,61.47999954223633,61.869998931884766,55.03102111816406,2252600,29,67.0,,0.67,19.43,0.04000091552734375,0.0006416572895322492
65,2017-08-28,2,0.047875,-0.14029180695847365,BBY,62.45000076293945,62.79999923706055,61.650001525878906,62.470001220703125,55.5647087097168,5878300,43,67.0,,0.67,28.81,0.4199981689453125,0.006732897751744238
66,2017-08-29,12,0.0869375,0.8159268929503916,BBY,58.16999816894531,58.84999847412109,54.75,55.02000045776367,48.938209533691406,34926100,100,67.0,,0.67,67.0,-3.9500007629394602,-0.06289810208482327
67,2017-08-30,1,0.04396875,-0.4942487419122933,BBY,55.34000015258789,55.400001525878906,53.45000076293945,54.18999862670898,48.199954986572266,14220900,61,67.0,,0.67,40.870000000000005,-3.4499969482421804,-0.05862356903474342
68,2017-08-31,1,0.04396875,0.0,BBY,54.400001525878906,54.459999084472656,53.66999816894531,54.2599983215332,48.26222229003906,8395700,46,67.0,,0.67,30.82,-0.94000244140625,-0.016967552626639293
69,2017-09-01,2,0.047875,0.08884150675195457,BBY,54.43999862670898,54.869998931884766,53.88999938964844,54.47999954223633,48.45790100097656,5804800,53,67.0,False,0.67,35.510000000000005,0.4099998474121094,0.007528458580694508
70,2017-09-11,6,0.0635,0.14029180695847354,BBY,55.810001373291016,55.9900016784668,55.34000015258789,55.959999084472656,49.77430725097656,3535300,47,67.0,,0.67,31.49,1.1200027465820312,0.02041193308518907
71,2017-09-14,1,0.04396875,-0.3075787401574803,BBY,58.290000915527344,58.52999877929688,57.709999084472656,58.380001068115234,51.92680740356445,3714300,57,67.0,,0.67,38.190000000000005,2.5399971008300852,0.045365190653440246
72,2017-09-19,1,0.04396875,-0.7456616052060738,BBY,56.150001525878906,56.68000030517578,51.61000061035156,52.7599983215332,47.201847076416016,22501100,100,67.0,,0.67,67.0,-1.8499984741211009,-0.03160769712463207
73,2017-09-22,1,0.04396875,0.0,BBY,53.790000915527344,54.86000061035156,53.650001525878906,53.900001525878906,48.22175216674805,4317100,45,67.0,,0.67,30.15,-1.8199996948242188,-0.032110086186044384
74,2017-09-25,3,0.05178125,0.17768301350390892,BBY,53.720001220703125,54.72999954223633,53.61000061035156,54.16999816894531,48.46330261230469,3700600,53,67.0,,0.67,35.510000000000005,-0.13000106811523438,-0.0023696876899178543
75,2017-09-26,1,0.04396875,-0.15087507543753775,BBY,54.20000076293945,54.86000061035156,53.66999816894531,54.63999938964844,48.883785247802734,3339100,51,67.0,,0.67,34.17,0.13000106811523438,0.002375316448064435
76,2017-10-02,1,0.04396875,0.0,BBY,57.11000061035156,57.709999084472656,56.91999816894531,57.41999816894531,51.37092590332031,2359400,54,60.0,,0.6,32.4,2.8499984741210938,0.051950390856964956
77,2017-10-11,2,0.047875,0.08884150675195457,BBY,57.04999923706055,57.27999877929688,55.18999862670898,55.470001220703125,49.62635803222656,5810800,67,60.0,,0.6,40.2,-0.43000030517577414,-0.007451053751471481
78,2017-10-19,11,0.08303125,0.7343342036553524,BBY,55.09999847412109,55.7400016784668,54.790000915527344,55.459999084472656,49.61740493774414,2349500,85,60.0,,0.6,51.0,-1.5399971008300852,-0.02688542481929479
79,2017-10-20,2,0.047875,-0.42340986074520137,BBY,55.790000915527344,56.0099983215332,55.34999847412109,55.83000183105469,49.94844055175781,2654400,56,60.0,,0.6,33.6,0.26999664306640625,0.004843857820885367
80,2017-10-23,3,0.05178125,0.08159268929503916,BBY,56.0099983215332,56.4900016784668,55.93999862670898,56.02000045776367,50.118412017822266,3571700,71,60.0,,0.6,42.6,0.48000335693359375,0.008569958423816804
81,2017-10-24,17,0.10646875,1.056125528062764,BBY,56.40999984741211,57.060001373291016,56.06999969482422,56.650001525878906,50.68204116821289,3236700,83,60.0,,0.6,49.8,0.5699996948242188,0.010090275763640077
82,2017-10-27,3,0.05178125,-0.5136483710008806,BBY,55.310001373291016,55.5099983215332,54.25,55.20000076293945,49.384796142578125,2661400,90,60.0,,0.6,54.0,-1.5500030517578125,-0.02716444119265915
83,2017-10-31,2,0.047875,-0.07543753771876882,BBY,55.5,56.380001068115234,55.400001525878906,55.97999954223633,50.0826301574707,2195600,91,60.0,,0.6,54.6,0.8700027465820312,0.01567290169137947
84,2017-11-01,2,0.047875,0.0,BBY,56.18000030517578,56.36000061035156,55.5099983215332,56.0099983215332,50.109466552734375,2326300,40,72.0,False,0.72,28.8,-0.020000457763671875,-0.00035474383442291035
85,2017-11-14,2,0.047875,0.0,BBY,56.58000183105469,57.619998931884766,56.5,57.20000076293945,51.174102783203125,2942000,53,72.0,,0.72,38.16,1.2599983215332031,0.02235625102711203
86,2017-11-29,1,0.04396875,-0.705771643663739,BBY,58.09999847412109,59.459999084472656,57.5099983215332,58.83000183105469,52.63239669799805,5281800,50,72.0,,0.72,36.0,1.8400001525878906,0.03193335971357869
87,2017-12-04,4,0.0556875,0.1631853785900783,BBY,60.91999816894531,62.79999923706055,60.59999847412109,62.54999923706055,55.96049499511719,6917800,68,70.0,,0.7,47.6,3.3400001525878906,0.056172220047344235
88,2017-12-29,5,0.05959375,0.07014590347923688,BBY,68.55999755859375,68.9800033569336,68.37999725341797,68.47000122070312,61.59471893310547,2056200,84,70.0,,0.7,58.8,6.180004119873047,0.09840771011070326
89,2018-01-09,2,0.047875,-0.19664394336654434,BBY,69.93000030517578,70.22000122070312,69.1500015258789,69.77999877929688,62.7731819152832,3177200,46,68.0,,0.68,31.28,1.2399978637695312,0.017976193149096042
90,2018-01-19,6,0.0635,0.3263707571801566,BBY,75.0999984741211,77.06999969482422,74.77999877929688,76.86000061035156,69.14225769042969,3445700,80,68.0,,0.68,54.400000000000006,6.849998474121094,0.09755053197153019
91,2018-02-02,1,0.04396875,-0.3075787401574803,BBY,72.55999755859375,72.9800033569336,71.0199966430664,71.23999786376953,64.08658599853516,5040400,95,66.0,,0.66,62.7,-4.089996337890625,-0.05306859159317345
92,2018-02-06,6,0.0635,0.4442075337597726,BBY,66.58000183105469,70.69999694824219,65.05000305175781,70.30000305175781,63.240966796875,4672900,100,66.0,,0.66,66.0,-2.2800064086914062,-0.031241522387170373
93,2018-03-02,16,0.1025625,0.6151574803149606,BBY,74.8499984741211,75.18000030517578,72.2699966430664,73.04000091552734,65.7058334350586,6929000,59,64.0,,0.64,37.76,4.480003356933594,0.06336638685024698
94,2018-03-06,13,0.09084375,-0.11425959780621575,BBY,75.37999725341797,77.31999969482422,75.37999725341797,76.7699966430664,69.06128692626953,4348200,54,64.0,,0.64,34.56,2.1399993896484375,0.028465009057749402
95,2018-03-07,2,0.047875,-0.47299621603027175,BBY,74.79000091552734,75.37999725341797,72.88999938964844,73.63999938964844,66.2455825805664,5496700,48,64.0,,0.64,30.72,-1.94000244140625,-0.025090564524874348
96,2018-03-08,3,0.05178125,0.08159268929503916,BBY,74.08000183105469,74.26000213623047,72.6500015258789,73.25,65.89476013183594,3638900,42,64.0,,0.64,26.88,-1.1199951171875,-0.014857988299233016
97,2018-03-23,1,0.04396875,-0.15087507543753775,BBY,67.43000030517578,68.55999755859375,66.6500015258789,66.68000030517578,60.37234115600586,3324800,51,64.0,,0.64,32.64,-5.700004577636719,-0.07675739851420993
98,2018-03-27,1,0.04396875,0.0,BBY,69.66000366210938,69.66999816894531,67.38999938964844,67.73999786376953,61.33208084106445,3098500,43,64.0,,0.64,27.52,1.1100006103515625,0.016190207845368176
99,2018-04-09,1,0.04396875,0.0,BBY,70.94000244140625,71.5,69.80999755859375,69.81999969482422,63.2153205871582,3002300,82,65.0,,0.65,53.3,1.8300018310546875,0.026266712776668255
100,2018-04-25,9,0.07521875,0.7107320540156361,BBY,72.88999938964844,74.62000274658203,72.83999633789062,74.37999725341797,67.34394836425781,2646900,83,65.0,,0.65,53.95,3.1200027465820312,0.04363640205009833
101,2018-05-16,2,0.047875,-0.36352305774823435,BBY,78.94999694824219,79.9000015258789,78.3499984741211,78.51000213623047,71.08328247070312,2976100,49,72.0,,0.72,35.28,5.279998779296875,0.07075849081952401
102,2018-05-17,31,0.16115625,2.3661879895561357,BBY,78.87999725341797,79.58999633789062,78.62999725341797,78.77999877929688,71.3277359008789,2506500,44,72.0,,0.72,31.68,-0.31000518798828125,-0.0038799146691864683
103,2018-05-22,14,0.09475,0.7014590347923682,BBY,78.93000030517578,78.9800033569336,75.1500015258789,75.47000122070312,68.33085632324219,4844100,46,72.0,,0.72,33.12,-0.6099929809570312,-0.007664191594724756
104,2018-05-23,1,0.04396875,-0.5359498680738786,BBY,75.08000183105469,76.55999755859375,74.6500015258789,75.94999694824219,68.76544952392578,4737500,49,72.0,,0.72,35.28,-2.4200057983398438,-0.03064074063662836
105,2018-05-24,8,0.0713125,0.6218905472636815,BBY,70.88999938964844,72.86000061035156,69.70999908447266,70.9000015258789,64.19315338134766,16433300,100,72.0,,0.72,72.0,-3.6999969482421875,-0.048328070353064745
106,2018-05-25,7,0.06740625,-0.054776511831726604,BBY,71.0,71.04000091552734,68.31999969482422,68.44999694824219,61.974910736083984,8746200,64,72.0,,0.72,46.08,-1.8199996948242188,-0.02497940817427946
107,2018-05-29,3,0.05178125,-0.7194853563568647,BBY,68.11000061035156,69.27999877929688,67.7699966430664,68.18000030517578,61.73045349121094,4732000,49,72.0,,0.72,35.28,-1.7600021362304688,-0.02477480452630154
108,2018-06-07,1,0.04396875,-0.15087507543753775,BBY,71.87000274658203,72.66999816894531,71.3499984741211,71.66000366210938,64.88127136230469,3425100,82,66.0,,0.66,54.120000000000005,3.3899993896484375,0.04893186272199368
109,2018-06-11,1,0.04396875,-0.4443127962085308,BBY,72.44999694824219,74.2300033569336,72.33999633789062,73.63999938964844,66.67395782470703,3999800,66,66.0,,0.66,43.56,1.5600051879882812,0.02146697711979484
110,2018-06-18,28,0.1494375,2.398720682302772,BBY,74.0999984741211,77.12000274658203,73.97000122070312,77.05999755859375,70.19702911376953,4096200,73,66.0,,0.66,48.18,2.8899993896484375,0.038933035955177386
111,2018-06-22,4,0.0556875,-0.6273525721455457,BBY,77.69000244140625,77.97000122070312,76.05000305175781,76.26000213623047,69.46827697753906,3604000,74,66.0,,0.66,48.84,0.8499984741210938,0.011021764054057526
112,2018-07-17,2,0.047875,-0.14029180695847365,BBY,75.77999877929688,76.83000183105469,75.48999786376953,76.55999755859375,69.74156188964844,1910100,87,66.0,,0.66,57.42,-1.1399993896484375,-0.014621000023092745
113,2018-08-10,3,0.05178125,0.08159268929503916,BBY,78.23999786376953,79.25,78.0,78.70999908447266,71.7000732421875,1740000,44,74.0,,0.74,32.56,2.4199981689453125,0.0314980881331588
114,2018-08-17,4,0.0556875,-0.06554798112218141,BBY,76.91999816894531,78.69999694824219,76.69000244140625,78.4800033569336,71.49057006835938,1824200,44,74.0,,0.74,32.56,-0.5500030517578125,-0.006940101599467674
115,2018-08-21,38,0.1885,2.3849607182940518,BBY,79.4000015258789,81.81999969482422,79.16999816894531,81.43000030517578,74.17782592773438,4696300,37,74.0,,0.74,27.38,3.1200027465820312,0.03964425498814106
116,2018-08-22,3,0.05178125,-0.7252984084880636,BBY,81.9000015258789,84.37000274658203,80.62999725341797,80.94999694824219,73.74058532714844,4080500,50,74.0,,0.74,37.0,2.5500030517578125,0.031166011504142332
117,2018-08-23,2,0.047875,-0.07543753771876882,BBY,80.98999786376953,82.7300033569336,80.98999786376953,82.5999984741211,75.24365234375,3394500,68,74.0,,0.74,50.32,-1.6399993896484375,-0.019438181062698567
118,2018-08-24,1,0.04396875,-0.08159268929503916,BBY,83.05000305175781,83.0999984741211,80.91999816894531,82.08000183105469,74.76994323730469,4144800,40,74.0,,0.74,29.6,0.3699951171875,0.004472320828891707
119,2018-08-27,7,0.06740625,0.13109596224436282,BBY,83.04000091552734,83.19999694824219,81.41999816894531,81.66000366210938,74.38735961914062,5293300,40,74.0,,0.74,29.6,0.09999847412109375,0.001203351094551941
120,2018-08-28,8,0.0713125,0.05795085767269348,BBY,77.5,79.25,74.76000213623047,77.56999969482422,70.66159057617188,18462100,100,74.0,,0.74,74.0,-3.9499969482421875,-0.047475926600086704
121,2018-08-29,20,0.1181875,0.6573181419807186,BBY,77.79000091552734,77.98999786376953,76.62000274658203,77.62999725341797,70.71626281738281,5435900,62,74.0,,0.74,45.88,-1.2600021362304688,-0.015899080583349767
122,2018-08-30,4,0.0556875,-0.5288207297726071,BBY,77.5999984741211,78.5,77.19000244140625,78.01000213623047,71.06241607666016,3228200,52,74.0,,0.74,38.48,0.5100021362304688,0.0065393274804459445
123,2018-08-31,2,0.047875,-0.14029180695847365,BBY,77.94999694824219,79.63999938964844,77.62000274658203,79.55999755859375,72.47439575195312,5222200,56,74.0,,0.74,41.44,1.1399993896484375,0.014522285218451447
124,2018-09-13,6,0.0635,0.06554798112218152,BBY,78.26000213623047,79.19000244140625,77.87000274658203,78.55999755859375,71.56343841552734,2702200,83,62.0,,0.62,51.46,-0.4499969482421875,-0.005650388645039084
125,2018-09-27,1,0.04396875,-0.26219192448872575,BBY,79.52999877929688,79.80999755859375,78.06999969482422,78.26000213623047,71.7017593383789,2726500,96,62.0,,0.62,59.52,0.6199951171875,0.007829209471817311
126,2018-10-02,10,0.079125,0.7995735607675907,BBY,79.0,79.06999969482422,75.08000183105469,75.19999694824219,68.89818572998047,3946200,93,63.0,,0.63,58.59,-0.7399978637695312,-0.00927199456717498
127,2018-10-03,5,0.05959375,-0.24684044233807267,BBY,75.38999938964844,75.7300033569336,74.37000274658203,75.01000213623047,68.72411346435547,3263800,84,63.0,,0.63,52.92,-3.339996337890625,-0.04224100608045478
128,2018-10-10,2,0.047875,-0.19664394336654434,BBY,71.79000091552734,72.27999877929688,70.62000274658203,70.77999877929688,64.84860229492188,3459700,67,63.0,,0.63,42.21,-3.4500045776367188,-0.045556641023453026
