,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,DNA_unscaled,DNA_monthly,isPartial,scale,DNA,Stock_Price_Change,Stock_Price_Change_Percent
16,2021-05-13,1,0.011101010101010101,-0.6453694740238787,DNA,9.920000076293944,9.93000030517578,9.859999656677246,9.880000114440918,9.880000114440918,5742200,79,58.0,,0.58,45.82,-0.019999504089357245,-0.0020100004495210433
17,2021-05-14,3,0.031303030303030305,1.8198362147406737,DNA,9.890000343322754,9.942999839782717,9.864999771118164,9.899999618530272,9.899999618530272,7314900,80,58.0,,0.58,46.4,0.012999534606937146,0.001309117241432567
18,2021-05-17,5,0.051505050505050505,1.4292520247737013,DNA,9.920000076293944,9.920000076293944,9.869999885559082,9.890000343322754,9.890000343322754,1939200,79,58.0,,0.58,45.82,-0.022999763488773084,-0.0023131614059520578
19,2021-05-18,4,0.04140404040404041,-0.19611688566385554,DNA,9.890000343322754,9.90999984741211,9.859999656677246,9.869999885559082,9.869999885559082,1609900,85,58.0,,0.58,49.3,-0.010000228881834161,-0.0010080875811414591
20,2021-05-20,1,0.011101010101010101,-0.7318858258111736,DNA,9.84000015258789,9.890000343322754,9.84000015258789,9.880000114440918,9.880000114440918,2310300,76,58.0,,0.58,44.08,-0.01999950408935547,-0.0020181134608774354
21,2021-05-21,1,0.011101010101010101,0.0,DNA,9.9399995803833,9.9399995803833,9.859999656677246,9.890000343322754,9.890000343322754,4245600,77,58.0,,0.58,44.66,0.049999237060546875,0.0050555344110077005
22,2021-05-24,1,0.011101010101010101,-0.47641734159123394,DNA,9.899999618530272,9.90999984741211,9.859999656677246,9.869999885559082,9.869999885559082,1478600,77,58.0,,0.58,44.66,-0.029999732971191406,-0.0030180819152544336
23,2021-05-25,1,0.011101010101010101,0.0,DNA,9.859999656677246,9.899999618530272,9.850000381469728,9.890000343322754,9.890000343322754,1455800,77,58.0,,0.58,44.66,-0.010000228881837714,-0.001009104847206399
24,2021-05-26,5,0.051505050505050505,3.6396724294813465,DNA,9.880000114440918,9.890000343322754,9.850000381469728,9.890000343322754,9.890000343322754,2002000,74,58.0,,0.58,42.92,-0.009999275207517755,-0.001010027837657912
25,2021-05-27,2,0.021202020202020205,-0.5883506569915669,DNA,9.890000343322754,9.890000343322754,9.859999656677246,9.880000114440918,9.880000114440918,757400,72,58.0,,0.58,41.76,0.0,0.0
26,2021-05-28,5,0.051505050505050505,1.4292520247737013,DNA,9.859999656677246,9.880000114440918,9.854999542236328,9.869999885559082,9.869999885559082,1343000,65,58.0,,0.58,37.7,-0.010000228881835938,-0.0010111454534567077
27,2021-06-01,1,0.011101010101010101,0.0,DNA,9.869999885559082,9.880000114440918,9.859999656677246,9.869999885559082,9.869999885559082,1188200,100,47.0,False,0.47,47.0,0.0,0.0
28,2021-06-02,1,0.011101010101010101,0.0,DNA,9.869999885559082,9.880000114440918,9.850000381469728,9.869999885559082,9.869999885559082,1101800,98,47.0,,0.47,46.06,0.0,0.0
29,2021-06-04,11,0.1121111111111111,9.099181073703367,DNA,9.859999656677246,9.880000114440918,9.850000381469728,9.869999885559082,9.869999885559082,2787400,92,47.0,,0.47,43.24,0.0,0.0
30,2021-06-07,7,0.0717070707070707,5.45950864422202,DNA,9.859999656677246,9.899999618530272,9.859999656677246,9.890000343322754,9.890000343322754,1802300,88,47.0,,0.47,41.36,0.019999504089353692,0.002024241281143535
31,2021-06-08,7,0.0717070707070707,0.0,DNA,9.890000343322754,9.960000038146973,9.869999885559082,9.899999618530272,9.899999618530272,3059800,93,47.0,,0.47,43.71,0.060000419616700995,0.006060648679662162
32,2021-06-09,15,0.15251515151515152,1.1269192844062546,DNA,9.949999809265137,9.949999809265137,9.890000343322754,9.899999618530272,9.899999618530272,3760600,93,47.0,,0.47,43.71,-0.010000228881835938,-0.001004039040515603
33,2021-06-10,3,0.031303030303030305,-0.794754619511226,DNA,9.949999809265137,10.05500030517578,9.93000030517578,10.0,10.0,3732800,92,47.0,,0.47,43.24,0.10500049591064275,0.010552813861651522
34,2021-06-11,1,0.011101010101010101,-0.6453694740238787,DNA,10.0,10.03499984741211,9.96500015258789,10.010000228881836,10.010000228881836,2838500,84,47.0,,0.47,39.48,-0.0200004577636701,-0.0019891056346735825
35,2021-06-14,7,0.0717070707070707,1.2907389480477574,DNA,10.039999961853027,10.039999961853027,9.899999618530272,9.93000030517578,9.93000030517578,3207400,92,47.0,,0.47,43.24,0.005000114440917969,0.0004982675153908378
36,2021-06-15,1,0.011101010101010101,-0.8451894633046908,DNA,9.920000076293944,9.949999809265137,9.90999984741211,9.93000030517578,9.93000030517578,1685600,87,47.0,,0.47,40.89,-0.09000015258789062,-0.008964158658351207
37,2021-06-16,1,0.011101010101010101,0.0,DNA,9.920000076293944,9.9399995803833,9.909000396728516,9.920000076293944,9.920000076293944,1038800,92,47.0,,0.47,43.24,-0.010000228881835938,-0.0010050481480938789
38,2021-06-17,14,0.1424141414141414,11.828935395814376,DNA,9.914999961853027,9.93000030517578,9.880000114440918,9.90999984741211,9.90999984741211,796600,90,47.0,,0.47,42.3,-0.009999275207521308,-0.0010059633430221648
39,2021-06-18,4,0.04140404040404041,-0.7092701610043265,DNA,9.90999984741211,9.90999984741211,9.880000114440918,9.899999618530272,9.899999618530272,805100,80,47.0,,0.47,37.6,-0.0200004577636701,-0.0020141447279962144
40,2021-06-21,2,0.021202020202020205,0.0,DNA,9.920000076293944,9.93000030517578,9.890000343322754,9.90999984741211,9.90999984741211,990400,92,47.0,,0.47,43.24,0.0200004577636701,0.002018209694412132
41,2021-06-22,1,0.011101010101010101,-0.47641734159123394,DNA,9.90999984741211,9.920000076293944,9.890000343322754,9.90999984741211,9.90999984741211,774000,91,47.0,,0.47,42.77,-0.010000228881835938,-0.0010070723639982182
42,2021-06-23,2,0.021202020202020205,0.9099181073703368,DNA,9.90999984741211,9.925000190734863,9.890000343322754,9.90999984741211,9.90999984741211,761200,98,47.0,,0.47,46.06,0.005000114440919745,0.0005040437905710071
43,2021-06-25,2,0.021202020202020205,0.0,DNA,9.982000350952148,10.0,9.90999984741211,9.93000030517578,9.93000030517578,1665800,84,47.0,,0.47,39.48,0.07499980926513672,0.007556655700132975
44,2021-06-28,5,0.051505050505050505,1.4292520247737013,DNA,9.949999809265137,9.979999542236328,9.90999984741211,9.93000030517578,9.93000030517578,2685100,79,47.0,,0.47,37.13,-0.020000457763671875,-0.002000045776367143
45,2021-06-30,4,0.04140404040404041,-0.19611688566385554,DNA,9.989999771118164,9.989999771118164,9.949999809265137,9.960000038146973,9.960000038146973,810100,77,47.0,,0.47,36.19,0.010000228881835938,0.0010020269880288701
46,2021-07-01,1,0.011101010101010101,-0.7318858258111736,DNA,9.970000267028809,10.020000457763672,9.949999809265137,9.960000038146973,9.960000038146973,975500,85,42.0,False,0.42,35.7,0.030000686645507812,0.003003071805090629
47,2021-07-02,3,0.031303030303030305,1.8198362147406737,DNA,9.989999771118164,10.050000190734863,9.979999542236328,10.029999732971191,10.029999732971191,3237400,82,42.0,,0.42,34.44,0.029999732971191406,0.002993985189686077
48,2021-07-06,8,0.08180808080808082,0.14086491055078199,DNA,10.039999961853027,10.050000190734863,9.989999771118164,10.010000228881836,10.010000228881836,1319500,82,42.0,,0.42,34.44,0.0,0.0
49,2021-07-08,1,0.011101010101010101,-0.8643042350907519,DNA,9.93000030517578,9.949999809265137,9.890000343322754,9.90999984741211,9.90999984741211,2434200,99,42.0,,0.42,41.58,-0.10000038146972656,-0.009950286524563201
50,2021-07-12,2,0.021202020202020205,-0.48792388387411567,DNA,9.989999771118164,10.0,9.9399995803833,9.949999809265137,9.949999809265137,824400,100,42.0,,0.42,42.0,0.05000019073486328,0.005025144893802347
51,2021-07-13,1,0.011101010101010101,-0.47641734159123394,DNA,9.9399995803833,9.979999542236328,9.920000076293944,9.9399995803833,9.9399995803833,756000,91,42.0,,0.42,38.22,-0.020000457763671875,-0.002000045776367143
52,2021-07-16,2,0.021202020202020205,0.9099181073703368,DNA,9.920000076293944,9.939000129699709,9.890000343322754,9.90999984741211,9.90999984741211,1668600,92,42.0,,0.42,38.64,-0.04099941253661932,-0.004108157757232944
53,2021-07-19,2,0.021202020202020205,-0.32268473701193934,DNA,9.895999908447266,9.9350004196167,9.875,9.920000076293944,9.920000076293944,2235400,91,42.0,,0.42,38.22,-0.003999710083009589,-0.0004024258004643455
54,2021-07-20,3,0.031303030303030305,0.47641734159123383,DNA,9.920000076293944,9.920000076293944,9.869999885559082,9.899999618530272,9.899999618530272,1507500,84,42.0,,0.42,35.28,-0.015000343322755683,-0.0015098482827576865
55,2021-07-21,1,0.011101010101010101,-0.6453694740238787,DNA,9.920000076293944,9.960000038146973,9.899999618530272,9.9399995803833,9.9399995803833,1119500,86,42.0,,0.42,36.12,0.03999996185302912,0.004032254188043538
56,2021-07-22,2,0.021202020202020205,0.9099181073703368,DNA,9.949999809265137,9.970000267028809,9.90999984741211,9.93000030517578,9.93000030517578,2294500,85,42.0,,0.42,35.7,0.010000228881835938,0.001004039040515492
57,2021-07-23,1,0.011101010101010101,-0.47641734159123394,DNA,9.9399995803833,9.9399995803833,9.899999618530272,9.90999984741211,9.90999984741211,4894400,89,42.0,,0.42,37.38,-0.030000686645507812,-0.0030090958718147487
58,2021-07-26,5,0.051505050505050505,1.4292520247737013,DNA,9.920000076293944,9.93000030517578,9.890000343322754,9.899999618530272,9.899999618530272,4291700,88,42.0,,0.42,36.96,-0.009999275207521308,-0.0010059633430221648
59,2021-07-29,5,0.051505050505050505,0.0,DNA,9.869999885559082,9.880000114440918,9.829999923706056,9.850000381469728,9.850000381469728,3327400,88,42.0,,0.42,36.96,-0.050000190734861505,-0.005035265780284015
60,2021-07-30,1,0.011101010101010101,-0.7844675426554226,DNA,9.859999656677246,9.914999961853027,9.850000381469728,9.869999885559082,9.869999885559082,1648900,92,42.0,,0.42,38.64,0.034999847412109375,0.0035424946363060705
61,2021-08-02,2,0.021202020202020205,-0.48792388387411567,DNA,9.90999984741211,9.90999984741211,9.859999656677246,9.869999885559082,9.869999885559082,584400,72,45.0,,0.45,32.4,-0.005000114440917969,-0.0005042979788356661
62,2021-08-03,23,0.23332323232323232,10.00476417341591,DNA,9.880000114440918,9.899999618530272,9.869999885559082,9.890000343322754,9.890000343322754,1090500,78,45.0,,0.45,35.1,-0.010000228881837714,-0.001009104847206399
63,2021-08-04,2,0.021202020202020205,-0.9091302653794536,DNA,9.880000114440918,9.9399995803833,9.869999885559082,9.899999618530272,9.899999618530272,11405600,73,45.0,,0.45,32.85,0.03999996185302912,0.004040400342860462
64,2021-08-05,4,0.04140404040404041,0.9528346831824679,DNA,9.949999809265137,9.970000267028809,9.920000076293944,9.949999809265137,9.949999809265137,9792900,74,45.0,,0.45,33.300000000000004,0.030000686645507812,0.0030181778583486807
65,2021-08-06,3,0.031303030303030305,-0.2439619419370579,DNA,9.960000038146973,10.010000228881836,9.949999809265137,10.010000228881836,10.010000228881836,13231200,75,45.0,,0.45,33.75,0.039999961853027344,0.004012032174693925
66,2021-08-09,3,0.031303030303030305,0.0,DNA,10.010000228881836,10.010000228881836,9.979999542236328,10.0,10.0,22695200,73,45.0,,0.45,32.85,0.0,0.0
67,2021-08-10,3,0.031303030303030305,0.0,DNA,10.039999961853027,10.0600004196167,10.010000228881836,10.050000190734863,10.050000190734863,13867900,78,45.0,,0.45,35.1,0.05000019073486328,0.004995023935224108
68,2021-08-11,3,0.031303030303030305,0.0,DNA,10.074000358581545,10.270000457763672,10.050000190734863,10.09000015258789,10.09000015258789,15342100,73,45.0,,0.45,32.85,0.21000003814697266,0.020874754412284036
69,2021-08-13,4,0.04140404040404041,0.32268473701193945,DNA,10.03600025177002,10.039999961853027,9.970000267028809,9.979999542236328,9.979999542236328,7673100,92,45.0,,0.45,41.4,-0.23000049591064453,-0.022395373481875036
70,2021-08-16,3,0.031303030303030305,0.47641734159123383,DNA,10.0,10.020000457763672,9.960000038146973,9.960000038146973,9.960000038146973,5138100,78,45.0,,0.45,35.1,-0.01999950408935547,-0.001991982486588051
71,2021-08-17,3,0.031303030303030305,0.0,DNA,9.979999542236328,10.005000114440918,9.949999809265137,9.970000267028809,9.970000267028809,5267400,72,45.0,,0.45,32.4,-0.015000343322753906,-0.0014970401833795943
72,2021-08-18,2,0.021202020202020205,-0.32268473701193934,DNA,9.979999542236328,10.0,9.960000038146973,9.970000267028809,9.970000267028809,4241700,80,45.0,,0.45,36.0,-0.005000114440917969,-0.0004997615575936809
73,2021-08-24,3,0.031303030303030305,0.47641734159123383,DNA,9.949999809265137,9.979999542236328,9.949999809265137,9.949999809265137,9.949999809265137,4546500,86,45.0,,0.45,38.7,-0.020000457763671875,-0.002000045776367143
74,2021-08-25,1,0.011101010101010101,-0.6453694740238787,DNA,9.970000267028809,9.979999542236328,9.949999809265137,9.979999542236328,9.979999542236328,4335500,96,45.0,,0.45,43.2,0.0,0.0
75,2021-08-26,1,0.011101010101010101,0.0,DNA,9.979999542236328,9.979999542236328,9.960000038146973,9.970000267028809,9.970000267028809,1911700,99,45.0,,0.45,44.55,0.0,0.0
76,2021-08-31,1,0.011101010101010101,-0.47641734159123394,DNA,9.960000038146973,9.979999542236328,9.960000038146973,9.970000267028809,9.970000267028809,6482600,99,45.0,,0.45,44.55,0.0,0.0
77,2021-09-01,2,0.021202020202020205,0.9099181073703368,DNA,9.979999542236328,9.979999542236328,9.960000038146973,9.970000267028809,9.970000267028809,4779500,81,59.0,False,0.59,47.79,0.0,0.0
78,2021-09-02,1,0.011101010101010101,-0.47641734159123394,DNA,9.970000267028809,9.979999542236328,9.970000267028809,9.975000381469728,9.975000381469728,1249800,78,59.0,,0.59,46.02,0.0,0.0
79,2021-09-03,1,0.011101010101010101,0.0,DNA,9.979999542236328,10.050000190734863,9.970000267028809,9.979999542236328,9.979999542236328,6985300,67,59.0,,0.59,39.53,0.07000064849853516,0.0070140933576485764
80,2021-09-07,1,0.011101010101010101,-0.47641734159123394,DNA,9.979999542236328,10.0,9.960000038146973,9.960000038146973,9.960000038146973,9036100,82,59.0,,0.59,48.38,-0.05000019073486328,-0.004975143262281545
81,2021-09-08,4,0.04140404040404041,2.7297543221110105,DNA,9.960000038146973,10.020000457763672,9.739999771118164,9.93000030517578,9.93000030517578,15323400,85,59.0,,0.59,50.15,0.020000457763671875,0.002000045776367143
82,2021-09-09,2,0.021202020202020205,-0.48792388387411567,DNA,9.899999618530272,10.010000228881836,9.800999641418455,9.9399995803833,9.9399995803833,4318800,89,59.0,,0.59,52.51,-0.010000228881835938,-0.0009980267889196925
83,2021-09-10,2,0.021202020202020205,0.0,DNA,9.970000267028809,10.020000457763672,9.8100004196167,9.8100004196167,9.8100004196167,3661100,88,59.0,,0.59,51.92,0.010000228881835938,0.0009990238414763208
84,2021-09-14,3,0.031303030303030305,1.8198362147406737,DNA,9.260000228881836,10.81999969482422,9.25,9.869999885559082,9.869999885559082,10614600,92,59.0,,0.59,54.28,0.7999992370605487,0.0798402395721145
85,2021-09-15,3,0.031303030303030305,0.0,DNA,9.899999618530272,10.31999969482422,9.75,10.130000114440918,10.130000114440918,3320200,96,59.0,,0.59,56.64,-0.5,-0.0462107221906094
86,2021-09-16,29,0.29392929292929293,8.389803162310422,DNA,10.1899995803833,11.5,10.010000228881836,11.420000076293944,11.420000076293944,7596500,92,59.0,,0.59,54.28,1.1800003051757795,0.11434111822382942
87,2021-09-17,28,0.2838282828282828,-0.03436544211141279,DNA,11.149999618530272,14.25,11.100000381469728,12.18000030517578,12.18000030517578,19584000,95,59.0,,0.59,56.05,2.75,0.23913043478260865
88,2021-09-20,5,0.051505050505050505,-0.37041610075317943,DNA,12.050000190734863,12.5,10.800000190734863,11.109999656677246,11.109999656677246,9354600,93,59.0,,0.59,54.87,-1.75,-0.1228070175438597
89,2021-09-21,5,0.051505050505050505,0.0,DNA,11.600000381469728,12.390000343322754,11.380000114440918,11.699999809265137,11.699999809265137,8749300,100,59.0,,0.59,59.0,-0.1099996566772461,-0.008799972534179634
90,2021-09-22,13,0.13231313131313133,1.5689350853108457,DNA,12.109999656677246,12.960000038146973,11.779999732971191,11.869999885559082,11.869999885559082,7678900,92,59.0,,0.59,54.28,0.5699996948242188,0.04600481670942047
91,2021-09-23,3,0.031303030303030305,-0.7634170547370028,DNA,12.199999809265137,12.710000038146973,11.850000381469728,12.300000190734863,12.300000190734863,5887200,95,59.0,,0.59,56.05,-0.25,-0.019290123400010795
92,2021-09-24,2,0.021202020202020205,-0.32268473701193934,DNA,12.229999542236328,12.789999961853027,11.90999984741211,12.600000381469728,12.600000381469728,3967200,93,59.0,,0.59,54.87,0.07999992370605469,0.006294250469390139
93,2021-09-27,10,0.10201010101010101,8.18926296633303,DNA,13.0600004196167,13.739999771118164,12.880000114440918,13.279999732971191,13.279999732971191,6148700,95,59.0,,0.59,56.05,0.9499998092651367,0.0742767640421087
94,2021-09-28,3,0.031303030303030305,-0.6931379344489553,DNA,13.0,13.130000114440918,12.149999618530272,12.869999885559082,12.869999885559082,8053900,95,59.0,,0.59,56.05,-0.6099996566772461,-0.044395900061037885
95,2021-09-29,7,0.0717070707070707,1.2907389480477574,DNA,13.0,13.109999656677246,12.010000228881836,12.199999809265137,12.199999809265137,7505600,93,59.0,,0.59,54.87,-0.020000457763671875,-0.0015232640966753586
96,2021-09-30,8,0.08180808080808082,0.14086491055078199,DNA,12.239999771118164,12.289999961853027,11.40999984741211,11.59000015258789,11.59000015258789,7117000,95,59.0,,0.59,56.05,-0.8199996948242188,-0.06254765189155231
97,2021-10-01,9,0.09190909090909091,0.12347203358439307,DNA,11.65999984741211,11.720000267028809,11.199999809265137,11.510000228881836,11.510000228881836,9818500,69,61.0,False,0.61,42.09,-0.5699996948242188,-0.046379145369686126
98,2021-10-04,6,0.06160606060606061,1.9056693663649353,DNA,11.649999618530272,11.725000381469728,11.25,11.380000114440918,11.380000114440918,12102000,74,61.0,,0.61,45.14,0.005000114440919745,0.0004266309152727299
99,2021-10-05,3,0.031303030303030305,-0.49188391539596654,DNA,11.649999618530272,12.270000457763672,11.369999885559082,11.979999542236328,11.979999542236328,6833700,74,61.0,,0.61,45.14,0.5450000762939435,0.04648188132729314
100,2021-10-06,30,0.30403030303030304,8.712487899322362,DNA,11.489999771118164,11.75,9.130000114440918,10.59000015258789,10.59000015258789,60428400,77,61.0,,0.61,46.97,-0.5200004577636719,-0.0423798238275247
101,2021-10-07,44,0.4454444444444444,0.4651317319512276,DNA,10.720000267028809,11.649999618530272,10.59000015258789,11.220000267028809,11.220000267028809,20946900,78,61.0,,0.61,47.58,-0.10000038146972834,-0.00851067076338119
102,2021-10-08,4,0.04140404040404041,-0.9070500464863148,DNA,11.119999885559082,11.149999618530272,10.31999969482422,10.329999923706056,10.329999923706056,9224800,71,61.0,,0.61,43.31,-0.5,-0.04291845634095204
103,2021-10-11,22,0.2232222222222222,3.3339870562855456,DNA,10.4399995803833,10.460000038146973,9.4399995803833,9.470000267028809,9.470000267028809,5234200,74,61.0,,0.61,45.14,-0.689999580383299,-0.06188337255515086
104,2021-10-12,13,0.13231313131313133,-0.4072582469795012,DNA,9.68000030517578,11.270000457763672,9.640000343322754,10.829999923706056,10.829999923706056,16754100,75,61.0,,0.61,45.75,0.8100004196166992,0.07743789834251213
105,2021-10-13,6,0.06160606060606061,-0.5343919383159019,DNA,11.119999885559082,11.68000030517578,10.239999771118164,10.25,10.25,4773500,74,61.0,,0.61,45.14,0.4099998474121076,0.03637975428205653
106,2021-10-14,7,0.0717070707070707,0.1639613051319888,DNA,10.649999618530272,11.859999656677246,10.56999969482422,11.630000114440918,11.630000114440918,6214400,75,61.0,,0.61,45.75,0.17999935150146662,0.015410902979317909
107,2021-10-15,13,0.13231313131313133,0.845189463304691,DNA,11.800000190734863,12.185999870300291,11.3100004196167,11.90999984741211,11.90999984741211,7825000,69,61.0,,0.61,42.09,0.3260002136230451,0.027487371252958193
108,2021-10-19,14,0.1424141414141414,11.828935395814376,DNA,12.329999923706056,14.880000114440918,12.170000076293944,14.8100004196167,14.8100004196167,15424800,83,61.0,,0.61,50.63,2.6940002441406268,0.22107338526290676
109,2021-10-20,6,0.06160606060606061,-0.5674161288034612,DNA,14.59000015258789,14.699999809265137,13.109999656677246,13.770000457763672,13.770000457763672,6934500,83,61.0,,0.61,50.63,-0.18000030517578125,-0.012096794609637973
110,2021-10-22,4,0.04140404040404041,-0.3279226102639776,DNA,13.210000038146973,13.859999656677246,12.199999809265137,13.140000343322754,13.140000343322754,5639000,74,61.0,,0.61,45.14,-0.8400001525878906,-0.05714286826442361
111,2021-10-25,7,0.0717070707070707,5.45950864422202,DNA,13.260000228881836,14.699999809265137,13.039999961853027,14.279999732971191,14.279999732971191,5973000,100,61.0,,0.61,61.0,0.8400001525878906,0.06060607311654653
112,2021-10-26,5,0.051505050505050505,-0.28172982110156364,DNA,14.279999732971191,15.350000381469728,14.050000190734863,14.479999542236328,14.479999542236328,4494100,96,61.0,,0.61,58.56,0.6500005722045916,0.044217726574044436
113,2021-10-27,2,0.021202020202020205,-0.5883506569915669,DNA,14.550000190734863,14.729999542236328,13.729999542236328,14.329999923706056,14.329999923706056,2801000,92,61.0,,0.61,56.12,-0.6200008392334002,-0.04039093314823983
114,2021-10-28,1,0.011101010101010101,-0.47641734159123394,DNA,14.420000076293944,15.449999809265137,14.010000228881836,14.279999732971191,14.279999732971191,4867400,88,61.0,,0.61,53.68,0.7200002670288086,0.04887985671447592
115,2021-10-29,1,0.011101010101010101,0.0,DNA,14.220000267028809,14.369999885559082,13.600000381469728,13.81999969482422,13.81999969482422,1785400,76,61.0,,0.61,46.36,-1.0799999237060547,-0.06990290854621206
116,2021-11-01,3,0.031303030303030305,1.8198362147406737,DNA,13.90999984741211,14.1899995803833,13.350000381469728,13.789999961853027,13.789999961853027,3570400,81,65.0,False,0.65,52.65,-0.18000030517578125,-0.012526117370165735
117,2021-11-02,3,0.031303030303030305,0.0,DNA,13.859999656677246,13.9399995803833,13.039999961853027,13.399999618530272,13.399999618530272,3564100,86,65.0,,0.65,55.9,-0.25,-0.01761804139484313
118,2021-11-03,2,0.021202020202020205,-0.32268473701193934,DNA,13.350000381469728,14.418999671936035,13.25,14.1899995803833,14.1899995803833,4970600,85,65.0,,0.65,55.25,0.4790000915527344,0.03436155709981481
119,2021-11-04,6,0.06160606060606061,1.9056693663649353,DNA,14.199999809265137,14.739999771118164,14.09000015258789,14.40999984741211,14.40999984741211,2364000,87,65.0,,0.65,56.55,0.3210000991821289,0.022262300193188755
120,2021-11-05,1,0.011101010101010101,-0.8198065256599443,DNA,14.270000457763672,14.369999885559082,13.550000190734863,13.949999809265137,13.949999809265137,1747000,87,65.0,,0.65,56.55,-0.36999988555908203,-0.02510175653354263
121,2021-11-09,3,0.031303030303030305,1.8198362147406737,DNA,15.130000114440918,15.86400032043457,14.520000457763672,14.920000076293944,14.920000076293944,5185700,94,65.0,,0.65,61.1,1.4940004348754883,0.10396662816795588
122,2021-11-10,2,0.021202020202020205,-0.32268473701193934,DNA,14.640000343322754,15.619999885559082,13.600000381469728,13.619999885559082,13.619999885559082,3293600,86,65.0,,0.65,55.9,-0.24400043487548828,-0.015380763360247074
123,2021-11-12,3,0.031303030303030305,0.47641734159123383,DNA,13.979999542236328,14.399999618530272,12.739999771118164,12.899999618530272,12.899999618530272,6538700,82,65.0,,0.65,53.3,-1.2200002670288104,-0.07810501126550706
124,2021-11-15,1,0.011101010101010101,0.0,DNA,12.949999809265137,13.25,12.239999771118164,12.970000267028809,12.970000267028809,6061700,86,65.0,,0.65,55.9,-1.1499996185302717,-0.0798610867357541
125,2021-11-16,1,0.011101010101010101,0.0,DNA,13.010000228881836,14.199999809265137,12.979999542236328,14.0,14.0,6154200,100,65.0,,0.65,65.0,0.9499998092651367,0.07169809881246314
126,2021-11-17,1,0.011101010101010101,0.0,DNA,13.960000038146973,14.109999656677246,13.300000190734863,13.59000015258789,13.59000015258789,4396100,89,65.0,,0.65,57.85,-0.09000015258789062,-0.006338038999772921
