,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,GT_unscaled,GT_monthly,isPartial,scale,GT,Stock_Price_Change,Stock_Price_Change_Percent
38,2017-08-10,6,0.020571865443425076,-0.3954345286240677,GT,31.09000015258789,31.200000762939453,30.3700008392334,30.43000030517578,28.19099998474121,4102200,81,87.0,,0.87,70.47,-0.629999160766598,-0.019792622126190818
39,2017-09-12,23,0.03096941896024465,0.5054258956444182,GT,32.0,32.88999938964844,31.88999938964844,32.630001068115234,30.2291316986084,3875600,77,80.0,,0.8,61.6,1.6899986267089844,0.0541666213263825
40,2017-09-19,1,0.01751376146788991,-0.43448207761429836,GT,32.380001068115234,32.400001525878906,31.770000457763672,32.08000183105469,29.71959686279297,2135000,77,80.0,,0.8,61.6,-0.48999786376953125,-0.014898080658637847
41,2017-09-20,1,0.01751376146788991,0.0,GT,32.189998626708984,32.41999816894531,31.959999084472656,32.27000045776367,29.89561462402344,2203600,73,80.0,,0.8,58.400000000000006,0.01999664306640625,0.0006171803124896957
42,2017-10-02,1,0.01751376146788991,0.0,GT,33.2599983215332,33.599998474121094,33.11000061035156,33.56999969482422,31.09996795654297,1561000,66,86.0,,0.86,56.76,1.1800003051757812,0.036397297095040804
43,2017-10-25,12,0.024241590214067278,0.3841452767592106,GT,33.97999954223633,33.9900016784668,33.529998779296875,33.95000076293945,31.452003479003903,2170500,79,86.0,,0.86,67.94,0.3900032043457031,0.011607238751694782
44,2017-11-16,1,0.01751376146788991,-0.27753248391573093,GT,29.21999931335449,29.350000381469727,29.100000381469727,29.309999465942383,27.275959014892575,1526600,72,83.0,,0.83,59.76,-4.64000129699707,-0.13651076986961685
45,2017-11-17,37,0.03953211009174312,1.2572027239392352,GT,29.479999542236328,30.0,29.450000762939453,29.940000534057617,27.86223793029785,4275600,71,83.0,,0.83,58.93,0.6499996185302734,0.022146494380989923
46,2018-01-02,1,0.01751376146788991,-0.14865467518953457,GT,32.41999816894531,32.4900016784668,31.93000030517578,32.31999969482422,30.077072143554688,2795600,65,82.0,,0.82,53.3,2.490001678466797,0.08300005594889326
47,2018-01-05,66,0.057269113149847097,2.269949362668063,GT,32.689998626708984,32.90999984741211,32.369998931884766,32.84000015258789,30.560985565185547,3789900,71,82.0,,0.82,58.22,0.4199981689453125,0.012926997452993971
48,2018-01-17,92,0.07317125382262997,0.27767394670796164,GT,33.40999984741211,35.290000915527344,33.27000045776367,34.369998931884766,31.984804153442383,6156800,65,82.0,,0.82,53.3,2.3800010681152344,0.07231847703282157
49,2018-01-18,18,0.02791131498470948,-0.6185480837547541,GT,34.279998779296875,34.52000045776367,33.79999923706055,34.08000183105469,31.714933395385746,2400500,72,82.0,,0.82,59.04,-0.7700004577636719,-0.021819224646856816
50,2018-02-06,27,0.03341590214067278,0.19721704831817677,GT,32.56999969482422,33.66999816894531,32.099998474121094,33.380001068115234,31.186710357666016,4014100,79,81.0,,0.81,63.99,-0.8500022888183594,-0.024623472698337978
51,2018-02-12,4,0.01934862385321101,-0.42097556511393786,GT,30.25,30.729999542236328,29.96999931335449,30.11000061035156,28.13157081604004,7102600,86,81.0,,0.81,69.66000000000001,-2.9399986267089844,-0.08731805127986669
52,2018-02-20,2,0.018125382262996943,-0.06322111585269485,GT,29.559999465942383,29.780000686645508,29.21999931335449,29.479999542236328,27.54296493530273,2923200,88,81.0,,0.81,71.28,-0.9499988555908203,-0.030914379099977185
53,2018-03-12,2,0.018125382262996943,0.0,GT,28.790000915527344,29.190000534057617,28.700000762939453,28.88999938964844,26.99173355102539,1999200,79,89.0,,0.89,70.31,-0.5900001525878906,-0.0198119589987944
54,2018-03-19,21,0.02974617737003058,0.6411337944997468,GT,28.520000457763672,28.600000381469727,27.84000015258789,28.07999992370605,26.234956741333008,2005800,80,89.0,,0.89,71.2,-0.5900001525878906,-0.02021240636496402
55,2018-03-23,1,0.01751376146788991,-0.41122648298550424,GT,27.479999542236328,27.709999084472656,26.57999992370605,26.61000061035156,24.861547470092773,2941900,74,89.0,,0.89,65.86,-0.8900012969970703,-0.03111892605336164
56,2018-03-26,-7,0.01262079510703364,-0.2793783830976079,GT,26.920000076293945,27.11000061035156,26.26000022888184,26.8799991607666,25.11380386352539,2897300,86,89.0,,0.89,76.54,-0.5999984741210973,-0.021652778561703667
57,2018-03-28,3,0.018737003058103975,0.48461352071722796,GT,26.700000762939453,26.920000076293945,26.290000915527344,26.36000061035156,24.62797164916992,3661600,80,89.0,,0.89,71.2,-0.19000053405761363,-0.007008503496125473
58,2018-04-16,2,0.018125382262996943,-0.03264240248082251,GT,28.0,28.34000015258789,27.899999618530277,28.209999084472656,26.35641098022461,1771700,77,92.0,,0.92,70.84,1.4200000762939453,0.05274888827152768
59,2018-04-25,1,0.01751376146788991,-0.12256779531178175,GT,26.450000762939453,26.5,25.280000686645508,25.51000022888184,23.83382225036621,7620500,82,92.0,,0.92,75.44,-1.8400001525878906,-0.06492590482289995
60,2018-04-27,8,0.021795107033639145,0.24445608521040674,GT,25.5,25.8799991607666,25.34000015258789,25.5,23.82448005676269,3834400,81,92.0,,0.92,74.52000000000001,-0.6200008392333984,-0.023396258084279142
61,2018-05-04,1,0.01751376146788991,-0.19643608811561664,GT,25.049999237060547,25.559999465942383,24.899999618530277,25.280000686645508,23.74932098388672,3037500,78,88.0,,0.88,68.64,-0.31999969482421875,-0.012364749041774648
62,2018-05-22,13,0.024853211009174314,0.32642402480822597,GT,26.100000381469727,26.229999542236328,25.549999237060547,25.71999931335449,24.16267967224121,4864200,75,88.0,,0.88,66.0,0.6700000762939453,0.026212836083455038
63,2018-05-24,3,0.018737003058103975,-0.24609326934908338,GT,25.25,25.420000076293945,24.959999084472656,25.209999084472656,23.683557510375977,2636400,78,88.0,,0.88,68.64,-0.8099994659423828,-0.030880651165780537
64,2018-05-29,2,0.018125382262996943,-0.03264240248082251,GT,25.0,25.09000015258789,24.40999984741211,24.59000015258789,23.10110092163086,3007000,82,88.0,,0.88,72.16,-0.3299999237060547,-0.012981900972290128
65,2018-06-04,3,0.018737003058103975,0.03374388392103933,GT,24.46999931335449,24.71999931335449,24.399999618530277,24.61000061035156,23.11989021301269,2827800,80,87.0,,0.87,69.6,-0.370000839233402,-0.014746944479202773
66,2018-06-11,8,0.021795107033639145,0.20246330352623598,GT,25.350000381469727,25.81999969482422,25.350000381469727,25.3799991607666,23.843265533447266,2195200,82,87.0,,0.87,71.34,1.1000003814697301,0.04449839854467452
67,2018-06-19,-4,0.01445565749235474,-0.3367475796267715,GT,24.989999771118164,25.07999992370605,24.6200008392334,25.030000686645508,23.51445770263672,2664700,76,87.0,,0.87,66.12,-0.7399997711181676,-0.028659944998624676
68,2018-06-22,2,0.018125382262996943,0.253860799661519,GT,24.61000061035156,25.11000061035156,24.479999542236328,24.6299991607666,23.13867950439453,3275800,78,87.0,,0.87,67.86,0.030000686645507812,0.0011961996306526501
69,2018-07-02,5,0.019960244648318044,0.10123165176311799,GT,23.09000015258789,23.459999084472656,22.729999542236328,23.3799991607666,21.964365005493164,2730500,77,89.0,,0.89,68.53,-1.6500015258789027,-0.06571093133302008
70,2018-07-03,6,0.020571865443425076,0.030641948827945464,GT,23.5,23.690000534057617,23.1200008392334,23.270000457763672,21.861024856567383,1361500,82,89.0,,0.89,72.98,0.23000144958496094,0.00980398374086855
71,2018-07-06,9,0.022406727828746177,-0.24673588979130257,GT,23.82999992370605,24.049999237060547,23.6299991607666,23.799999237060547,22.35893440246582,1837800,86,89.0,,0.89,76.54,0.3599987030029297,0.015196230261176336
72,2018-07-09,3,0.018737003058103975,-0.1637778081070015,GT,23.88999938964844,24.350000381469727,23.75,24.1200008392334,22.65955924987793,2120700,84,89.0,,0.89,74.76,0.3000011444091797,0.012474060454308988
73,2018-07-10,71,0.06032721712538226,2.219683368695936,GT,24.01000022888184,24.239999771118164,23.739999771118164,23.84000015258789,22.39651298522949,2437800,93,89.0,,0.89,82.77,-0.1100006103515625,-0.004517478793769292
74,2018-07-16,1,0.01751376146788991,-0.7096872306990418,GT,22.68000030517578,22.739999771118164,22.290000915527344,22.420000076293945,21.06249046325684,2721200,84,89.0,,0.89,74.76,-1.5,-0.061881188703113876
75,2018-07-19,1,0.01751376146788991,0.0,GT,22.049999237060547,22.149999618530277,21.75,21.950000762939453,20.62095260620117,2109200,89,89.0,,0.89,79.21000000000001,-0.5900001525878871,-0.025945477507754444
76,2018-07-20,9,0.022406727828746177,0.27937838309760776,GT,21.780000686645508,21.88999938964844,21.51000022888184,21.6200008392334,20.31093406677246,2285700,92,89.0,,0.89,81.88,-0.26000022888183594,-0.011738159519620206
77,2018-07-23,2,0.018125382262996943,-0.19107410945816838,GT,21.68000030517578,21.739999771118164,21.06999969482422,21.549999237060547,20.24517059326172,3555100,81,89.0,,0.89,72.09,-0.149999618530277,-0.0068524268027714275
78,2018-08-16,4,0.01934862385321101,0.10476689366160286,GT,23.46999931335449,23.93000030517578,23.420000076293945,23.709999084472656,22.40442657470703,2438700,80,89.0,,0.89,71.2,2.190000534057617,0.10073599618740836
79,2018-08-22,1,0.01751376146788991,-0.09483167377904222,GT,23.959999084472656,24.21999931335449,23.530000686645508,23.690000534057617,22.385528564453125,4613500,79,89.0,,0.89,70.31,0.2899990081787074,0.01211863788050116
80,2018-08-27,1,0.01751376146788991,0.0,GT,23.709999084472656,24.729999542236328,23.709999084472656,24.3799991607666,23.037532806396484,3897900,80,89.0,,0.89,71.2,0.5100002288818395,0.021056987751466805
81,2018-09-06,4,0.01934862385321101,0.10476689366160286,GT,23.26000022888184,23.600000381469727,23.11000061035156,23.479999542236328,22.187091827392575,3506900,76,82.0,,0.82,62.31999999999999,-1.1299991607666016,-0.045693456598601134
82,2018-09-12,1,0.01751376146788991,-0.09483167377904222,GT,22.940000534057617,23.030000686645508,22.489999771118164,22.979999542236328,21.714622497558597,3658700,79,82.0,,0.82,64.78,-0.5699996948242188,-0.024152529051303384
83,2018-09-19,4,0.01934862385321101,0.10476689366160286,GT,24.1200008392334,24.59000015258789,24.09000015258789,24.290000915527344,22.952489852905277,2319000,78,82.0,,0.82,63.96,1.5599994659423828,0.06773770818196212
84,2018-09-20,5,0.019960244648318044,0.03161055792634726,GT,24.450000762939453,24.850000381469727,24.32999992370605,24.63999938964844,23.28321647644043,4090800,79,82.0,,0.82,64.78,0.26000022888183594,0.010573413065004589
85,2018-09-21,1,0.01751376146788991,-0.12256779531178175,GT,24.739999771118164,24.81999969482422,24.290000915527344,24.56999969482422,23.217071533203125,5411400,81,82.0,,0.82,66.42,-0.030000686645507812,-0.0012072710738418868
86,2018-09-26,1,0.01751376146788991,0.0,GT,23.3799991607666,23.71999931335449,23.290000915527344,23.31999969482422,22.0359001159668,2123700,82,82.0,,0.82,67.24,-1.1000003814697301,-0.04431911341639205
87,2018-10-01,1,0.01751376146788991,-0.19643608811561664,GT,23.63999938964844,23.96999931335449,23.540000915527344,23.56999969482422,22.27213287353516,2232600,78,79.0,False,0.79,61.620000000000005,0.25,0.010539629310159837
88,2018-10-02,1,0.01751376146788991,0.0,GT,23.790000915527344,23.940000534057617,23.25,23.43000030517578,22.13984489440918,2763900,78,79.0,,0.79,61.620000000000005,-0.029998779296871447,-0.0012515135651322007
89,2018-10-25,6,0.020571865443425076,0.1349755356841571,GT,19.850000381469727,20.790000915527344,19.850000381469727,20.56999969482422,19.43732452392578,5821500,73,79.0,,0.79,57.67,-3.1499996185302734,-0.13157892849872788
90,2018-10-26,2,0.018125382262996943,-0.11892374015162777,GT,19.38999938964844,20.920000076293945,19.25,20.34000015258789,19.21999168395996,7489900,94,79.0,,0.79,74.26,0.12999916076660156,0.006252965610478167
91,2018-10-29,3,0.018737003058103975,0.10855798805862138,GT,20.88999938964844,21.86000061035156,20.76000022888184,21.040000915527344,19.88144874572754,6247200,77,79.0,,0.79,60.830000000000005,0.9400005340576136,0.04493310375857984
92,2018-11-12,2,0.018125382262996943,-0.03264240248082251,GT,21.96999931335449,22.520000457763672,21.940000534057617,22.049999237060547,20.991470336914062,2816900,75,73.0,,0.73,54.75,0.6599998474121129,0.030192123924259073
93,2018-11-13,1,0.01751376146788991,-0.03374388392103922,GT,22.13999938964844,23.0,22.020000457763672,22.540000915527344,21.45794677734375,3513800,65,73.0,,0.73,47.45,0.4799995422363281,0.021314366451127276
94,2018-11-15,26,0.03280428134556575,0.8730574471800241,GT,22.6200008392334,22.6200008392334,21.700000762939453,22.21999931335449,21.15330696105957,3941900,75,73.0,,0.73,54.75,-0.37999916076660156,-0.016521702642026126
95,2018-11-19,7,0.021183486238532112,-0.35424629439731503,GT,22.34000015258789,22.700000762939453,22.18000030517578,22.350000381469727,21.27706718444824,2770100,81,73.0,,0.73,59.13,0.07999992370605469,0.0035366896877959686
96,2018-11-20,2,0.018125382262996943,-0.14436263894904,GT,22.149999618530277,22.75,22.030000686645508,22.38999938964844,21.315147399902344,4181400,80,73.0,,0.73,58.4,0.049999237060546875,0.002202609488109575
97,2018-12-13,1,0.01751376146788991,-0.3725210912676673,GT,22.01000022888184,22.09000015258789,21.229999542236328,21.34000015258789,20.31555557250977,2413500,78,74.0,,0.74,57.72,-0.6599998474121094,-0.029010982303829036
98,2018-12-19,7,0.021183486238532112,0.13056960992329047,GT,20.5,21.32999992370605,20.21999931335449,20.420000076293945,19.43971824645996,3353400,78,74.0,,0.74,57.72,-0.7600002288818395,-0.034404718136355594
99,2018-12-21,2,0.018125382262996943,-0.14436263894904,GT,20.26000022888184,20.82999992370605,19.790000915527344,19.8700008392334,18.91612243652344,5118500,75,74.0,,0.74,55.5,-0.5,-0.023441162765514223
100,2018-12-27,1,0.01751376146788991,0.0,GT,19.90999984741211,20.239999771118164,19.309999465942383,20.229999542236328,19.25884056091309,3234800,86,74.0,,0.74,63.64,-0.5900001525878871,-0.02832453935424284
101,2019-01-15,4,0.01934862385321101,-0.6584984077292599,GT,22.0,22.0,18.670000076293945,19.0,18.08788681030273,22890900,92,79.0,,0.79,72.68,1.760000228881836,0.08695653403086001
102,2019-01-16,1,0.01751376146788991,-0.09483167377904222,GT,19.170000076293945,19.729999542236328,19.01000022888184,19.530000686645508,18.59244537353516,9142900,83,79.0,,0.79,65.57000000000001,-2.270000457763672,-0.10318183898925781
103,2019-01-22,-11,0.010174311926605506,-0.41906757464641176,GT,20.489999771118164,20.649999618530277,19.8700008392334,20.46999931335449,19.48731803894043,4590000,79,79.0,,0.79,62.41,0.9200000762939489,0.04662950317482206
104,2019-02-05,12,0.024241590214067278,0.29378162232740324,GT,21.0,21.149999618530277,20.809999465942383,21.049999237060547,20.19244766235352,4281500,84,81.0,,0.81,68.04,0.5,0.02421307550782359
105,2019-02-06,2,0.018125382262996943,-0.25230225810521,GT,21.100000381469727,21.309999465942383,20.950000762939453,21.01000022888184,20.154077529907227,2851000,82,81.0,,0.81,66.42,0.15999984741210582,0.007565004742218662
106,2019-02-07,6,0.020571865443425076,0.1349755356841571,GT,20.8799991607666,20.950000762939453,20.34000015258789,20.549999237060547,19.712818145751957,3740200,82,81.0,,0.81,66.42,-0.3599987030029297,-0.016893416800797145
107,2019-02-08,1,0.01751376146788991,-0.14865467518953457,GT,19.82999992370605,20.18000030517578,18.489999771118164,18.690000534057617,17.928592681884766,14091400,85,81.0,,0.81,68.85000000000001,-0.7700004577636719,-0.03675419712278971
108,2019-02-11,8,0.021795107033639145,0.24445608521040674,GT,18.530000686645508,18.739999771118164,17.8799991607666,18.649999618530277,17.890220642089844,9734000,85,81.0,,0.81,68.85000000000001,-1.4400005340576172,-0.07135780536575531
109,2019-02-20,1,0.01751376146788991,-0.19643608811561664,GT,19.030000686645508,19.51000022888184,19.0,19.3799991607666,18.59048080444336,3075000,80,81.0,,0.81,64.80000000000001,0.7700004577636754,0.0410886055052353
110,2019-02-21,9,0.022406727828746177,0.27937838309760776,GT,19.280000686645508,19.420000076293945,19.059999465942383,19.170000076293945,18.389034271240234,2991800,78,81.0,,0.81,63.18000000000001,-0.09000015258789418,-0.004613026731525194
111,2019-03-04,9,0.022406727828746177,0.0,GT,19.84000015258789,19.899999618530277,19.6299991607666,19.709999084472656,18.90703773498535,3176100,80,85.0,,0.85,68.0,0.4799995422363317,0.024716763148846077
112,2019-03-07,22,0.030357798165137617,0.3548519175651701,GT,18.13999938964844,18.229999542236328,17.850000381469727,17.90999984741211,17.180368423461914,4092500,75,85.0,,0.85,63.75,-1.6700000762939489,-0.08391960343249938
113,2019-03-11,5,0.019960244648318044,-0.3425002518384205,GT,17.68000030517578,17.950000762939453,17.610000610351562,17.739999771118164,17.017292022705078,2710300,76,85.0,,0.85,64.6,-0.279998779296875,-0.015359231285121955
114,2019-03-13,8,0.021795107033639145,0.0919258464838364,GT,17.899999618530273,17.950000762939453,17.700000762939453,17.780000686645508,17.055665969848633,2666400,74,85.0,,0.85,62.9,0.0,0.0
115,2019-03-18,4,0.01934862385321101,-0.11224919320892379,GT,17.920000076293945,18.149999618530277,17.670000076293945,17.790000915527344,17.065258026123047,2927900,83,85.0,,0.85,70.55,0.19999885559082387,0.011141997052376285
116,2019-03-25,5,0.019960244648318044,0.03161055792634726,GT,17.440000534057617,17.520000457763672,17.299999237060547,17.450000762939453,16.73910903930664,2459800,87,85.0,,0.85,73.95,-0.6299991607666051,-0.03471069829243445
117,2019-03-29,2,0.018125382262996943,-0.0919258464838364,GT,18.020000457763672,18.270000457763672,18.020000457763672,18.149999618530277,17.41058921813965,3076000,85,85.0,,0.85,72.25,0.75,0.042808218059586345
118,2019-04-02,4,0.01934862385321101,0.06748776784207866,GT,18.690000534057617,18.790000915527344,18.520000457763672,18.6200008392334,17.8614444732666,2921400,81,85.0,,0.85,68.85,0.5200004577636719,0.02846198383879628
119,2019-04-03,1,0.01751376146788991,-0.09483167377904222,GT,18.799999237060547,19.149999618530277,18.76000022888184,18.899999618530277,18.130037307739254,2376500,80,85.0,,0.85,68.0,0.35999870300293324,0.019159057235885735
120,2019-04-04,1,0.01751376146788991,0.0,GT,18.88999938964844,19.59000015258789,18.71999931335449,19.31999969482422,18.53292655944824,2775500,75,85.0,,0.85,63.75,0.44000053405761363,0.02297652965130359
121,2019-04-23,1,0.01751376146788991,0.0,GT,20.270000457763672,20.309999465942383,19.8799991607666,20.09000015258789,19.271556854248047,2426500,80,85.0,,0.85,68.0,0.7199993133544922,0.03675341029843637
122,2019-04-29,1,0.01751376146788991,0.0,GT,19.040000915527344,19.65999984741211,19.030000686645508,19.190000534057617,18.408222198486328,3228200,86,85.0,,0.85,73.1,-0.6499996185302734,-0.03200392100552496
123,2019-05-01,4,0.01934862385321101,0.10476689366160286,GT,19.270000457763672,19.31999969482422,18.51000022888184,18.520000457763672,17.914886474609375,2345800,76,88.0,False,0.88,66.88,-0.3400001525878906,-0.01729400586097385
124,2019-05-03,1,0.01751376146788991,-0.09483167377904222,GT,18.38999938964844,18.51000022888184,18.309999465942383,18.399999618530277,17.79880714416504,2274500,77,88.0,,0.88,67.76,-0.8099994659423793,-0.041925438858023134
125,2019-05-06,1,0.01751376146788991,0.11702750146284369,GT,18.049999237060547,18.280000686645508,17.809999465942383,18.239999771118164,17.644033432006836,2503100,81,88.0,,0.88,71.28,-0.22999954223633168,-0.012425690945019774
