,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,NOK_unscaled,NOK_monthly,isPartial,scale,NOK,Stock_Price_Change,Stock_Price_Change_Percent
19,2016-12-21,12,0.0083449989198531,-0.15341120778452288,NOK,4.960000038146973,4.989999771118164,4.670000076293945,4.760000228881836,4.352765083312988,29817600,100,9.0,,0.09,9.0,0.06999969482421875,0.014227580028199238
20,2016-12-22,4,0.006616763879887665,-0.2070982940278029,NOK,4.75,4.760000228881836,4.710000038146973,4.71999979019165,4.316186904907227,9596300,60,9.0,,0.09,5.4,-0.22999954223632812,-0.04609209474668763
21,2016-12-23,1,0.0059686757399006266,-0.09794639067550359,NOK,4.840000152587891,4.889999866485596,4.829999923706055,4.880000114440918,4.462498664855957,9611800,65,9.0,,0.09,5.85,0.12999963760375977,0.02731084692285779
22,2016-12-29,1,0.0059686757399006266,0.0,NOK,4.840000152587891,4.869999885559082,4.800000190734863,4.829999923706055,4.416776180267334,8880300,64,9.0,,0.09,5.76,-0.019999980926513672,-0.004089975761264686
23,2016-12-30,1,0.0059686757399006266,0.0,NOK,4.869999885559082,4.880000114440918,4.78000020980835,4.809999942779541,4.398487091064453,12208500,58,9.0,,0.09,5.22,0.010000228881835938,0.0020534351369265735
24,2017-01-06,2,0.006184705119896306,-0.03375071720274059,NOK,4.929999828338623,4.989999771118164,4.900000095367432,4.920000076293945,4.4990763664245605,18078800,64,10.0,,0.1,6.4,0.1099996566772461,0.022540912724926976
25,2017-01-10,10,0.007912940159861742,0.1958927813510074,NOK,4.849999904632568,4.860000133514404,4.809999942779541,4.840000152587891,4.4259209632873535,7725100,71,10.0,,0.1,7.1000000000000005,-0.12999963760375977,-0.026052032778877132
26,2017-01-13,2,0.006184705119896306,-0.21840618089491937,NOK,4.769999980926514,4.800000190734863,4.710000038146973,4.75,4.343620777130127,17246200,100,10.0,,0.1,10.0,-0.059999942779541016,-0.012345666899427288
27,2017-01-17,3,0.006400734499891985,0.07238770856708521,NOK,4.75,4.769999980926514,4.699999809265137,4.739999771118164,4.334475994110107,9241400,59,10.0,,0.1,5.9,-0.03000020980834961,-0.006250043461718424
28,2017-01-24,1,0.0059686757399006266,-0.09794639067550359,NOK,4.619999885559082,4.690000057220459,4.599999904632568,4.670000076293945,4.270464420318604,21812500,70,10.0,,0.1,7.0,-0.07999992370605469,-0.016771472542126853
29,2017-01-25,2,0.006184705119896306,0.036193854283542715,NOK,4.590000152587891,4.630000114440918,4.579999923706055,4.619999885559082,4.224742412567139,18014400,73,10.0,,0.1,7.300000000000001,-0.059999942779541016,-0.012793164615673813
30,2017-01-26,2,0.006184705119896306,0.0,NOK,4.75,4.769999980926514,4.679999828338623,4.71999979019165,4.316186904907227,14585100,73,10.0,,0.1,7.300000000000001,0.1399998664855957,0.030237551409326713
31,2017-01-31,2,0.006184705119896306,-0.1486811977757293,NOK,4.550000190734863,4.559999942779541,4.5,4.519999980926514,4.133297920227051,9486300,86,10.0,,0.1,8.6,-0.21000003814697266,-0.044025165406013866
32,2017-02-01,1,0.0059686757399006266,-0.03492961682210349,NOK,4.539999961853027,4.590000152587891,4.519999980926514,4.570000171661377,4.179020404815674,10438800,65,10.0,False,0.1,6.5,0.03000020980834961,0.006578993461579419
33,2017-02-02,1,0.0059686757399006266,0.0,NOK,4.820000171661377,4.889999866485596,4.769999980926514,4.820000171661377,4.407631874084473,44650800,76,10.0,,0.1,7.6,0.2999997138977051,0.06535941261974942
34,2017-02-06,4,0.006616763879887665,0.0,NOK,4.760000228881836,4.78000020980835,4.730000019073486,4.75,4.343620777130127,13365300,58,10.0,,0.1,5.800000000000001,-0.1099996566772461,-0.02249481793059882
35,2017-02-08,24,0.010937351479801252,0.6529759378366906,NOK,4.889999866485596,4.920000076293945,4.860000133514404,4.880000114440918,4.462498664855957,8520700,68,10.0,,0.1,6.800000000000001,0.1399998664855957,0.029288673711419966
36,2017-02-10,1,0.0059686757399006266,-0.4542850935234747,NOK,4.889999866485596,4.909999847412109,4.860000133514404,4.880000114440918,4.462498664855957,6968600,80,10.0,,0.1,8.0,-0.010000228881835938,-0.002032566814382797
37,2017-02-13,2,0.006184705119896306,-0.06529759378366906,NOK,4.940000057220459,5.0,4.929999828338623,4.960000038146973,4.535654544830322,15403800,83,10.0,,0.1,8.3,0.09000015258789062,0.018329970546806962
38,2017-02-14,4,0.006616763879887665,0.06985923364420699,NOK,4.96999979019165,4.989999771118164,4.949999809265137,4.96999979019165,4.544798851013184,7871400,99,10.0,,0.1,9.9,-0.010000228881835938,-0.002000045776367143
39,2017-02-15,5,0.006832793259883344,0.03264879689183453,NOK,4.960000038146973,5.010000228881836,4.949999809265137,5.0,4.572232723236084,12330400,66,10.0,,0.1,6.6000000000000005,0.020000457763671875,0.0040081079521152585
40,2017-02-16,11,0.00812896953985742,0.18969932656739075,NOK,5.050000190734863,5.090000152587891,5.039999961853027,5.070000171661377,4.636243343353272,14644500,82,10.0,,0.1,8.200000000000001,0.07999992370605469,0.015968047914422856
41,2017-02-17,5,0.006832793259883344,-0.15945148688511523,NOK,5.010000228881836,5.050000190734863,4.989999771118164,5.050000190734863,4.617954254150391,7214600,63,10.0,,0.1,6.300000000000001,-0.039999961853027344,-0.007858538438882068
42,2017-02-21,11,0.00812896953985742,0.18969932656739075,NOK,5.03000020980835,5.090000152587891,5.03000020980835,5.090000152587891,4.654532432556152,15021200,83,10.0,,0.1,8.3,0.039999961853027344,0.007920784226189692
43,2017-02-22,1,0.0059686757399006266,-0.26575247814185865,NOK,5.03000020980835,5.110000133514404,5.010000228881836,5.099999904632568,4.663676738739014,16665000,87,10.0,,0.1,8.700000000000001,0.019999980926513672,0.003929269219441034
44,2017-02-23,2,0.006184705119896306,0.036193854283542715,NOK,5.150000095367432,5.210000038146973,5.110000133514404,5.150000095367432,4.709399223327637,21960700,83,10.0,,0.1,8.3,0.09999990463256836,0.019569452450051816
45,2017-02-24,2,0.006184705119896306,0.0,NOK,5.099999904632568,5.179999828338623,5.090000152587891,5.139999866485596,4.700254440307617,11574400,88,10.0,,0.1,8.8,-0.03000020980834961,-0.005758197617791172
46,2017-02-27,2,0.006184705119896306,0.036193854283542715,NOK,5.159999847412109,5.210000038146973,5.139999866485596,5.179999828338623,4.736832618713379,11384900,77,10.0,,0.1,7.7,0.03000020980834961,0.005791546486975774
47,2017-02-28,1,0.0059686757399006266,-0.03492961682210349,NOK,5.130000114440918,5.179999828338623,5.119999885559082,5.139999866485596,4.700254440307617,9258700,77,10.0,,0.1,7.7,-0.03000020980834961,-0.005758197617791172
48,2017-03-01,1,0.0059686757399006266,0.0,NOK,5.170000076293945,5.289999961853027,5.170000076293945,5.260000228881836,4.809988021850586,20319300,73,11.0,False,0.11,8.03,0.1100001335144043,0.021235547714233194
49,2017-03-02,4,0.006616763879887665,0.10858156285062792,NOK,5.210000038146973,5.25,5.199999809265137,5.21999979019165,4.773409843444824,19057200,88,11.0,,0.11,9.68,-0.039999961853027344,-0.0075614295163465295
50,2017-03-03,3,0.006400734499891985,-0.03264879689183453,NOK,5.260000228881836,5.289999961853027,5.230000019073486,5.28000020980835,4.828277111053467,11993000,63,11.0,,0.11,6.93,0.039999961853027344,0.0076190403529576844
51,2017-03-06,1,0.0059686757399006266,-0.03492961682210349,NOK,5.289999961853027,5.300000190734863,5.260000228881836,5.28000020980835,4.828277111053467,7381800,81,11.0,,0.11,8.91,0.010000228881835938,0.0018904024487615967
52,2017-03-07,5,0.006832793259883344,0.14477541713417064,NOK,5.230000019073486,5.25,5.210000038146973,5.230000019073486,4.782554626464844,8366700,88,11.0,,0.11,9.68,-0.05000019073486328,-0.009433997912352998
53,2017-03-08,58,0.018282350399654354,1.6756773846786177,NOK,5.190000057220459,5.21999979019165,5.159999847412109,5.179999828338623,4.736832618713379,8487400,86,11.0,,0.11,9.46,-0.03000020980834961,-0.0057143256777808515
54,2017-03-09,3,0.006400734499891985,-0.6498954259178296,NOK,5.260000228881836,5.289999961853027,5.25,5.28000020980835,4.828277111053467,6879600,81,11.0,,0.11,8.91,0.07000017166137695,0.013409995110135187
55,2017-03-10,4,0.006616763879887665,0.03375071720274048,NOK,5.329999923706055,5.380000114440918,5.320000171661377,5.369999885559082,4.910577297210693,9750400,88,11.0,,0.11,9.68,0.09000015258789062,0.017013261481454656
56,2017-03-13,28,0.01180146899978397,0.8437679300685139,NOK,5.349999904632568,5.369999885559082,5.340000152587891,5.360000133514404,4.901432991027832,6772700,96,11.0,,0.11,10.56,-0.010000228881835938,-0.001858778563032626
57,2017-03-14,3,0.006400734499891985,-0.45763239305130965,NOK,5.340000152587891,5.340000152587891,5.300000190734863,5.340000152587891,4.883144378662109,4769900,88,11.0,,0.11,9.68,-0.029999732971191406,-0.005586542571791475
58,2017-03-15,222,0.053711168718945775,7.391407067400182,NOK,5.320000171661377,5.389999866485596,5.300000190734863,5.369999885559082,4.910577297210693,8469500,92,11.0,,0.11,10.12,0.04999971389770508,0.00936324203539085
59,2017-03-16,6,0.007048822639879024,-0.8687643034400653,NOK,5.409999847412109,5.480000019073486,5.409999847412109,5.449999809265137,4.9837327003479,10505800,85,11.0,,0.11,9.35,0.09000015258789062,0.016697616849213892
60,2017-03-17,5,0.006832793259883344,-0.030647583438045856,NOK,5.489999771118164,5.5,5.449999809265137,5.460000038146973,4.99287748336792,9137300,88,11.0,,0.11,9.68,0.019999980926513672,0.0036496315432303916
61,2017-03-20,2,0.006184705119896306,-0.4661656939342519,NOK,5.53000020980835,5.570000171661377,5.5,5.539999961853027,5.066033363342285,18719800,76,11.0,,0.11,8.36,0.07000017166137695,0.012727303938432133
62,2017-03-21,4,0.006616763879887665,0.06985923364420699,NOK,5.539999961853027,5.559999942779541,5.400000095367432,5.400000095367432,4.938011169433594,18328900,100,11.0,,0.11,11.0,-0.010000228881835938,-0.0017953731730053768
63,2017-03-22,7,0.007264852019874703,0.09794639067550359,NOK,5.349999904632568,5.389999866485596,5.300000190734863,5.389999866485596,4.928866386413574,14704000,59,11.0,,0.11,6.49,-0.1700000762939453,-0.030575553604944683
64,2017-03-23,1,0.0059686757399006266,-0.17841743733087512,NOK,5.349999904632568,5.409999847412109,5.329999923706055,5.380000114440918,4.919722080230713,7050700,80,11.0,,0.11,8.8,0.019999980926513672,0.0037105716923799825
65,2017-03-24,30,0.01223352775977533,1.0496217742227372,NOK,5.369999885559082,5.409999847412109,5.349999904632568,5.369999885559082,4.910577297210693,7708600,85,11.0,,0.11,9.35,0.0,0.0
66,2017-03-27,2,0.006184705119896306,-0.8994164333219735,NOK,5.420000076293945,5.5,5.409999847412109,5.460000038146973,4.99287748336792,11703200,87,11.0,,0.11,9.57,0.09000015258789062,0.01663588819340589
67,2017-03-28,8,0.0074808813998703825,0.20957770093262074,NOK,5.420000076293945,5.449999809265137,5.369999885559082,5.400000095367432,4.938011169433594,14205700,81,11.0,,0.11,8.91,-0.05000019073486328,-0.009090943769975102
68,2017-03-29,2,0.006184705119896306,-0.1732651823616045,NOK,5.349999904632568,5.380000114440918,5.329999923706055,5.360000133514404,4.901432991027832,10611200,78,11.0,,0.11,8.58,-0.06999969482421875,-0.012843981151195227
69,2017-03-30,51,0.0167701447396846,1.71155122428307,NOK,5.329999923706055,5.380000114440918,5.320000171661377,5.329999923706055,4.87399959564209,8437900,75,11.0,,0.11,8.25,0.0,0.0
70,2017-03-31,8,0.0074808813998703825,-0.5539167063855004,NOK,5.360000133514404,5.429999828338623,5.349999904632568,5.420000076293945,4.956299304962158,8723600,83,11.0,,0.11,9.13,0.04999971389770508,0.00929362692084279
71,2017-04-03,1,0.0059686757399006266,0.0,NOK,5.380000114440918,5.380000114440918,5.28000020980835,5.329999923706055,4.87399959564209,8906400,69,10.0,,0.1,6.9,-0.04999971389770508,-0.009208050732665174
72,2017-04-04,24,0.010937351479801252,0.8324586485214809,NOK,5.300000190734863,5.360000133514404,5.289999961853027,5.360000133514404,4.901432991027832,8675300,80,10.0,,0.1,8.0,-0.019999980926513672,-0.0037174684946251757
73,2017-04-05,13,0.00856102829984878,-0.21726678385905307,NOK,5.28000020980835,5.289999961853027,5.179999828338623,5.179999828338623,4.736832618713379,14430800,79,10.0,,0.1,7.9,-0.07000017166137695,-0.013059733193603429
74,2017-04-06,1,0.0059686757399006266,-0.30280854929470846,NOK,5.230000019073486,5.289999961853027,5.21999979019165,5.230000019073486,4.782554626464844,10637600,76,10.0,,0.1,7.6,0.0,0.0
75,2017-04-10,7,0.007264852019874703,0.09794639067550359,NOK,5.320000171661377,5.349999904632568,5.300000190734863,5.309999942779541,4.855710506439209,6250400,80,10.0,,0.1,8.0,0.059999942779541016,0.01134214427451985
76,2017-04-12,2,0.006184705119896306,-0.1486811977757293,NOK,5.289999961853027,5.309999942779541,5.25,5.28000020980835,4.828277111053467,10323800,82,10.0,,0.1,8.200000000000001,-0.039999961853027344,-0.007476628517019468
77,2017-04-13,224,0.054143227478937135,7.754374934506968,NOK,5.260000228881836,5.289999961853027,5.21999979019165,5.21999979019165,4.773409843444824,7600400,60,10.0,,0.1,6.0,-0.019999980926513672,-0.0037664747913432883
78,2017-04-18,3,0.006400734499891985,0.07238770856708521,NOK,5.239999771118164,5.260000228881836,5.190000057220459,5.230000019073486,4.782554626464844,6489700,87,10.0,,0.1,8.700000000000001,-0.029999732971191406,-0.005671027067584822
79,2017-04-19,12,0.0083449989198531,0.30375645482466496,NOK,5.21999979019165,5.239999771118164,5.170000076293945,5.170000076293945,4.727687835693359,11528600,68,10.0,,0.1,6.800000000000001,-0.020000457763671875,-0.003802368230680364
80,2017-04-20,5,0.006832793259883344,-0.18121100727432748,NOK,5.289999961853027,5.329999923706055,5.25,5.269999980926514,4.819132328033447,20536800,78,10.0,,0.1,7.800000000000001,0.09000015258789062,0.01717560238913629
81,2017-04-21,1,0.0059686757399006266,-0.12646621771159383,NOK,5.239999771118164,5.239999771118164,5.170000076293945,5.21999979019165,4.773409843444824,14189600,63,10.0,,0.1,6.300000000000001,-0.09000015258789062,-0.016885582340742666
82,2017-04-24,30,0.01223352775977533,1.0496217742227372,NOK,5.420000076293945,5.420000076293945,5.349999904632568,5.380000114440918,4.919722080230713,27273200,89,10.0,,0.1,8.9,0.18000030517578125,0.03435120477827258
83,2017-04-25,6,0.007048822639879024,-0.4238111215101803,NOK,5.440000057220459,5.460000038146973,5.400000095367432,5.429999828338623,4.96544361114502,23616500,87,10.0,,0.1,8.700000000000001,0.039999961853027344,0.007380066658666529
84,2017-04-26,1,0.0059686757399006266,-0.1532379171902295,NOK,5.400000095367432,5.440000057220459,5.360000133514404,5.369999885559082,4.910577297210693,23249400,79,10.0,,0.1,7.9,-0.019999980926513672,-0.003663000144099149
85,2017-04-27,7,0.007264852019874703,0.21716312570125584,NOK,5.699999809265137,5.78000020980835,5.590000152587891,5.71999979019165,5.23063325881958,62358500,100,10.0,,0.1,10.0,0.3400001525878906,0.06250002739184013
86,2017-04-28,9,0.007696910779866062,0.05947247911029163,NOK,5.760000228881836,5.78000020980835,5.670000076293945,5.730000019073486,5.2397780418396,30801500,77,10.0,,0.1,7.7,0.0,0.0
87,2017-05-02,1,0.0059686757399006266,-0.22453619242751688,NOK,5.840000152587891,5.869999885559082,5.820000171661377,5.840000152587891,5.340366840362549,26115600,81,12.0,,0.12,9.72,0.08999967575073242,0.015570877592358423
88,2017-05-03,1,0.0059686757399006266,0.0,NOK,5.860000133514404,6.0,5.840000152587891,5.880000114440918,5.376945018768311,13686900,63,12.0,,0.12,7.56,0.13000011444091797,0.022146527593762677
89,2017-05-04,3,0.006400734499891985,0.07238770856708521,NOK,5.96999979019165,6.03000020980835,5.96999979019165,6.03000020980835,5.5141119956970215,19677700,90,12.0,,0.12,10.8,0.03000020980834961,0.005000034968058342
90,2017-05-05,1,0.0059686757399006266,-0.06750143440548106,NOK,6.110000133514404,6.190000057220459,6.090000152587891,6.179999828338623,5.651278495788574,30516400,68,12.0,,0.12,8.16,0.15999984741210938,0.02653397045523387
91,2017-05-09,3,0.006400734499891985,-0.5113064705009154,NOK,6.139999866485596,6.190000057220459,6.130000114440918,6.179999828338623,5.651278495788574,17102600,61,12.0,,0.12,7.319999999999999,0.0,0.0
92,2017-05-10,2,0.006184705119896306,-0.03375071720274059,NOK,6.090000152587891,6.150000095367432,6.070000171661377,6.139999866485596,5.614701271057129,22213800,63,12.0,,0.12,7.56,-0.039999961853027344,-0.006462029318783036
93,2017-05-12,2,0.006184705119896306,0.0,NOK,6.170000076293945,6.190000057220459,6.150000095367432,6.170000076293945,5.642134189605713,8923400,74,12.0,,0.12,8.879999999999999,0.039999961853027344,0.006504058737032858
94,2017-05-15,1,0.0059686757399006266,3.9083318529046007,NOK,6.230000019073486,6.260000228881836,6.210000038146973,6.210000038146973,5.678712368011475,11908900,68,12.0,,0.12,8.16,0.07000017166137695,0.011308589824603255
95,2017-05-16,1,0.0059686757399006266,0.0,NOK,6.28000020980835,6.309999942779541,6.25,6.28000020980835,5.74272346496582,11789800,73,12.0,,0.12,8.76,0.04999971389770508,0.007987174452010581
96,2017-05-17,2,0.006184705119896306,0.036193854283542715,NOK,6.21999979019165,6.230000019073486,6.099999904632568,6.110000133514404,5.587268352508545,17810500,66,12.0,,0.12,7.92,-0.07999992370605469,-0.012678276455073134
97,2017-05-18,1,0.0059686757399006266,-0.03492961682210349,NOK,6.090000152587891,6.170000076293945,6.059999942779541,6.110000133514404,5.587268352508545,22597900,55,12.0,,0.12,6.6,-0.059999942779541016,-0.009630809405433038
98,2017-05-19,1,0.0059686757399006266,0.0,NOK,6.179999828338623,6.230000019073486,6.170000076293945,6.179999828338623,5.651278495788574,15210000,47,12.0,,0.12,5.64,0.059999942779541016,0.009724463863472144
99,2017-05-22,1,0.0059686757399006266,-0.03492961682210349,NOK,6.210000038146973,6.239999771118164,6.159999847412109,6.210000038146973,5.678712368011475,21738800,48,12.0,,0.12,5.76,0.009999752044677734,0.0016050966314706816
100,2017-05-23,4,0.006616763879887665,0.10858156285062792,NOK,6.639999866485596,6.650000095367432,6.480000019073486,6.539999961853027,5.980480194091797,40443300,100,12.0,,0.12,12.0,0.4100003242492676,0.06570518257820357
101,2017-05-24,4,0.006616763879887665,0.0,NOK,6.429999828338623,6.460000038146973,6.349999904632568,6.389999866485596,6.010579586029053,30848500,100,12.0,,0.12,12.0,-0.19000005722045898,-0.028571436766266833
102,2017-05-25,1,0.0059686757399006266,-0.09794639067550359,NOK,6.369999885559082,6.429999828338623,6.360000133514404,6.400000095367432,6.019986152648926,17939000,62,12.0,,0.12,7.439999999999999,-0.03000020980834961,-0.004643995298946657
103,2017-05-26,11,0.00812896953985742,0.3619385428354265,NOK,6.389999866485596,6.420000076293945,6.369999885559082,6.380000114440918,6.001173496246338,11264100,57,12.0,,0.12,6.84,-0.009999752044677734,-0.0015551714326035304
104,2017-05-30,2,0.006184705119896306,-0.6576665989070777,NOK,6.380000114440918,6.380000114440918,6.289999961853027,6.340000152587891,5.96354866027832,16104300,60,12.0,,0.12,7.199999999999999,-0.039999961853027344,-0.006230523579077274
105,2017-06-01,4,0.006616763879887665,0.06985923364420699,NOK,6.440000057220459,6.539999961853027,6.420000076293945,6.489999771118164,6.104641914367676,20838300,93,11.0,False,0.11,10.23,0.15999984741210938,0.025078345539517377
106,2017-06-02,2,0.006184705119896306,-0.06529759378366906,NOK,6.579999923706055,6.599999904632568,6.53000020980835,6.550000190734863,6.16107988357544,14477100,64,11.0,,0.11,7.04,0.059999942779541016,0.009174303230812475
107,2017-06-05,2,0.006184705119896306,-0.3122823032020946,NOK,6.460000038146973,6.539999961853027,6.449999809265137,6.539999961853027,6.151673316955566,13736500,90,11.0,,0.11,9.9,-0.059999942779541016,-0.009090900552502501
108,2017-06-06,1,0.0059686757399006266,-0.03492961682210349,NOK,6.429999828338623,6.519999980926514,6.420000076293945,6.460000038146973,6.076423645019531,15317800,81,11.0,,0.11,8.91,-0.019999980926513672,-0.0030581010769374917
109,2017-06-07,1,0.0059686757399006266,0.0,NOK,6.579999923706055,6.590000152587891,6.489999771118164,6.539999961853027,6.151673316955566,17058000,59,11.0,,0.11,6.49,0.07000017166137695,0.010736222678858098
110,2017-06-08,4,0.006616763879887665,0.10858156285062792,NOK,6.53000020980835,6.539999961853027,6.46999979019165,6.519999980926514,6.1328606605529785,13078000,82,11.0,,0.11,9.02,-0.05000019073486328,-0.007587282181659494
111,2017-06-12,2,0.006184705119896306,0.036193854283542715,NOK,6.349999904632568,6.389999866485596,6.269999980926514,6.349999904632568,5.972954750061035,20020500,100,11.0,,0.11,11.0,-0.15000009536743164,-0.02293579453247141
112,2017-06-13,15,0.008993087059840137,0.45408501868734463,NOK,6.440000057220459,6.460000038146973,6.380000114440918,6.420000076293945,6.038798332214356,12232000,93,11.0,,0.11,10.23,0.07000017166137695,0.010954643681373888
113,2017-06-19,2,0.006184705119896306,-0.21840618089491937,NOK,6.420000076293945,6.46999979019165,6.420000076293945,6.460000038146973,6.076423645019531,11765400,86,11.0,,0.11,9.46,0.009999752044677734,0.0015479492237815418
114,2017-06-20,2,0.006184705119896306,0.0,NOK,6.460000038146973,6.46999979019165,6.369999885559082,6.369999885559082,5.991766929626465,14037800,81,11.0,,0.11,8.91,0.0,0.0
115,2017-06-22,8,0.0074808813998703825,0.20957770093262074,NOK,6.389999866485596,6.420000076293945,6.360000133514404,6.380000114440918,6.001173496246338,11325700,77,11.0,,0.11,8.47,-0.04999971389770508,-0.007727931301250268
116,2017-06-23,2,0.006184705119896306,-0.1732651823616045,NOK,6.340000152587891,6.409999847412109,6.329999923706055,6.389999866485596,6.010579586029053,10136400,89,11.0,,0.11,9.79,-0.010000228881835938,-0.0015576680316191638
117,2017-06-26,8,0.0074808813998703825,0.20957770093262074,NOK,6.429999828338623,6.460000038146973,6.340000152587891,6.340000152587891,5.96354866027832,14180700,70,11.0,,0.11,7.7,0.05000019073486328,0.007800341953993817
118,2017-06-27,5,0.006832793259883344,-0.08663259118080224,NOK,6.289999961853027,6.320000171661377,6.260000228881836,6.28000020980835,5.907111167907715,11388500,91,11.0,,0.11,10.01,-0.1399998664855957,-0.021671805829548307
119,2017-06-28,1,0.0059686757399006266,-0.12646621771159383,NOK,6.320000171661377,6.360000133514404,6.28000020980835,6.360000133514404,5.982361316680908,16737800,72,11.0,,0.11,7.92,0.039999961853027344,0.00632910771622841
120,2017-06-29,2,0.006184705119896306,0.036193854283542715,NOK,6.28000020980835,6.289999961853027,6.099999904632568,6.170000076293945,5.803642749786377,21632100,80,11.0,,0.11,8.8,-0.07000017166137695,-0.01100631606790492
121,2017-06-30,6,0.007048822639879024,0.13971846728841375,NOK,6.170000076293945,6.179999828338623,6.090000152587891,6.159999847412109,5.794236660003662,13375500,47,11.0,,0.11,5.17,-0.1100001335144043,-0.01748809764412118
122,2017-07-06,14,0.00877705767984446,0.2451806675043675,NOK,6.119999885559082,6.179999828338623,6.110000133514404,6.139999866485596,5.775424003601074,14174100,62,10.0,,0.1,6.2,0.0,0.0
123,2017-07-07,1,0.0059686757399006266,-0.31996849540968275,NOK,6.170000076293945,6.260000228881836,6.159999847412109,6.25,5.878892421722412,11906700,73,10.0,,0.1,7.300000000000001,0.08000040054321289,0.012945048991161556
