,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,LUV_unscaled,LUV_monthly,isPartial,scale,LUV,Stock_Price_Change,Stock_Price_Change_Percent
12,2016-08-10,1,0.008489300998573465,-0.14386419220256086,LUV,37.18000030517578,37.34999847412109,36.59999847412109,36.9900016784668,35.496490478515625,6507100,61,70.0,,0.7,42.7,-0.6800003051757955,-0.01788062916126043
13,2016-08-11,3,0.009202567760342367,0.08401949252226526,LUV,36.959999084472656,37.52999877929688,36.79999923706055,37.2400016784668,35.73639297485352,5974600,57,70.0,,0.7,39.9,0.18000030517579546,0.004819285476022506
14,2016-08-23,3,0.009202567760342367,0.0,LUV,36.459999084472656,36.79999923706055,36.45000076293945,36.68999862670898,35.304325103759766,4566400,50,70.0,,0.7,35.0,-0.7299995422363352,-0.019451094217435294
15,2016-08-30,1,0.008489300998573465,-0.07750736319950402,LUV,36.45000076293945,37.34000015258789,36.369998931884766,37.18000030517578,35.77581787109375,6007300,48,70.0,,0.7,33.599999999999994,0.5400009155273438,0.014673938226159589
16,2016-09-08,2,0.008845934379457916,0.04200974626113263,LUV,38.540000915527344,39.060001373291016,38.43000030517578,38.7599983215332,37.29615020751953,7353400,73,54.0,,0.54,39.42,1.720001220703125,0.046063235502796784
17,2016-09-28,2,0.008845934379457916,0.0,LUV,38.52999877929688,38.95000076293945,37.95000076293945,38.06999969482422,36.632205963134766,7121100,74,54.0,,0.54,39.96,-0.1100006103515625,-0.0028161957625219003
18,2016-10-20,5,0.00991583452211127,0.12094823415578149,LUV,42.150001525878906,42.470001220703125,41.7599983215332,42.290000915527344,40.69282913208008,7813300,80,47.0,,0.47,37.6,3.520000457763672,0.09037228212618986
19,2016-10-26,1,0.008489300998573465,-0.14386419220256086,LUV,41.95000076293945,41.95000076293945,36.90999984741211,38.400001525878906,36.94974899291992,43824900,87,47.0,,0.47,40.89,-0.5200004577636719,-0.012243947323226867
20,2016-10-27,1,0.008489300998573465,0.0,LUV,38.5,39.58000183105469,37.650001525878906,39.2400016784668,37.75802993774414,22002700,78,47.0,,0.47,36.66,-2.3699989318847656,-0.05649580187799497
21,2016-12-01,4,0.009559201141226818,0.03875368159975201,LUV,46.36000061035156,47.43999862670898,46.18999862670898,47.06999969482422,45.29230499267578,5594800,69,46.0,False,0.46,31.74,7.85999679565429,0.19858505386645264
22,2016-12-20,0,0.008132667617689016,-0.14923145799134452,LUV,50.54999923706055,51.18999862670898,50.40999984741211,50.88999938964844,49.07229232788086,3700800,93,46.0,,0.46,42.78,3.75,0.079047219826198
23,2017-01-26,2,0.008845934379457916,0.0877039115944569,LUV,51.400001525878906,53.9900016784668,51.13999938964844,53.91999816894531,51.99406433105469,15952600,88,46.0,,0.46,40.48,2.8000030517578196,0.0546982443226105
24,2017-01-27,8,0.010985734664764622,0.24189646831156275,LUV,54.08000183105469,54.18000030517578,52.380001068115234,52.70000076293945,50.81763458251953,7687000,88,46.0,,0.46,40.48,0.18999862670898438,0.003519144671276564
25,2017-02-06,2,0.008845934379457916,-0.19477989871445278,LUV,53.16999816894531,53.380001068115234,52.900001525878906,53.06999969482422,51.1744270324707,3335000,62,50.0,,0.5,31.0,-0.7999992370605469,-0.014765581996206145
26,2017-02-07,1,0.008489300998573465,-0.04031607805192716,LUV,53.34999847412109,53.880001068115234,52.90999984741211,53.040000915527344,51.14548873901367,5231000,63,50.0,,0.5,31.5,0.5,0.00936680385903288
27,2017-02-09,1,0.008489300998573465,0.0,LUV,52.91999816894531,54.66999816894531,52.900001525878906,54.52000045776367,52.57262802124024,7692200,71,50.0,,0.5,35.5,0.7899971008300781,0.014662158225115185
28,2017-02-15,3,0.009202567760342367,0.08401949252226526,LUV,56.90999984741211,58.060001373291016,55.79999923706055,57.290000915527344,55.24368667602539,9908500,97,50.0,,0.5,48.5,3.390003204345703,0.062008474810437475
29,2017-03-30,6,0.01027246790299572,0.21004873130566315,LUV,53.52000045776367,54.25,53.40999984741211,53.83000183105469,51.99761199951172,2631300,85,52.0,,0.52,44.2,-3.8100013732910156,-0.0656217926829693
30,2017-04-10,2,0.008845934379457916,-0.13886960144424398,LUV,54.400001525878906,54.630001068115234,53.959999084472656,54.220001220703125,52.37433624267578,4268900,76,44.0,,0.44,33.44,0.3800010681152344,0.0070046279836910585
31,2017-04-11,9,0.011342368045649073,0.2822125463634899,LUV,54.209999084472656,55.08000183105469,53.59000015258789,55.060001373291016,53.18574523925781,5431100,96,44.0,,0.44,42.24,0.4500007629394531,0.008237246094474182
32,2017-04-25,6,0.01027246790299572,-0.1955088816891969,LUV,56.91999816894531,57.84000015258789,56.90999984741211,57.09000015258789,55.14663696289063,5313700,73,44.0,,0.44,32.12,2.759998321533203,0.05010890032282256
33,2017-04-26,1,0.008489300998573465,-0.17358700180530495,LUV,57.209999084472656,57.52000045776367,56.709999084472656,56.93999862670898,55.001747131347656,5407400,68,44.0,,0.44,29.92,-0.31999969482421875,-0.005532498167012956
34,2017-04-27,3,0.009202567760342367,0.08401949252226526,LUV,55.61000061035156,56.41999816894531,54.52000045776367,55.75,53.85226058959961,10258700,67,44.0,,0.44,29.48,-1.1000022888183594,-0.019123822671491153
35,2017-05-22,1,0.008489300998573465,-0.07750736319950402,LUV,58.400001525878906,59.43999862670898,58.2599983215332,58.91999816894531,56.91434860229492,5768900,82,45.0,,0.45,36.9,3.0200004577636648,0.05352712789391645
36,2017-06-19,2,0.008845934379457916,0.04200974626113263,LUV,60.63999938964844,61.09000015258789,60.40999984741211,60.91999816894531,58.9683837890625,4964600,79,47.0,,0.47,37.13,1.6500015258789134,0.027759111103638157
37,2017-06-27,5,0.00991583452211127,0.12094823415578149,LUV,61.75,62.220001220703125,61.459999084472656,61.5099983215332,59.53948593139648,2805800,78,47.0,,0.47,36.66,1.1300010681152344,0.018497316505037942
38,2017-07-03,2,0.008845934379457916,-0.10789814415192067,LUV,62.52000045776367,62.72999954223633,62.04999923706055,62.06999969482422,60.08154296875,1695200,70,50.0,,0.5,35.0,0.5099983215332031,0.008196694174340546
39,2017-07-07,6,0.01027246790299572,0.16126431220770865,LUV,63.400001525878906,64.38999938964844,63.400001525878906,64.23999786376953,62.1820182800293,3405500,71,50.0,,0.5,35.5,1.6599998474121094,0.026462615328004757
40,2017-07-10,1,0.008489300998573465,-0.17358700180530495,LUV,62.93999862670898,63.90999984741211,62.91999816894531,63.130001068115234,61.10758590698242,5120600,71,50.0,,0.5,35.5,-0.4799995422363281,-0.007454566652993266
41,2017-07-11,3,0.009202567760342367,0.08401949252226526,LUV,63.08000183105469,63.36000061035156,61.7599983215332,61.810001373291016,59.829872131347656,5364400,66,50.0,,0.5,33.0,-0.5499992370605469,-0.008605840062176351
42,2017-07-12,4,0.009559201141226818,0.03875368159975201,LUV,62.470001220703125,62.68999862670898,61.88999938964844,62.08000183105469,60.09122848510742,4939500,63,50.0,,0.5,31.5,-0.6700019836425852,-0.010574526155120001
43,2017-07-13,1,0.008489300998573465,-0.11192359349350856,LUV,62.0,62.470001220703125,61.400001525878906,62.02000045776367,60.03314971923828,4932900,68,50.0,,0.5,34.0,-0.21999740600585227,-0.0035092903305971035
44,2017-07-19,2,0.008845934379457916,0.04200974626113263,LUV,61.400001525878906,61.61000061035156,60.459999084472656,61.40999984741211,59.442684173583984,7129500,57,50.0,,0.5,28.5,-0.8600006103515625,-0.013766617473132903
45,2017-07-21,2,0.008845934379457916,0.0,LUV,60.209999084472656,60.5099983215332,59.88999938964844,60.27999877929688,58.3488883972168,5106100,74,50.0,,0.5,37.0,-1.1000022888183594,-0.01785428141407197
46,2017-07-24,3,0.009202567760342367,0.08401949252226526,LUV,60.25,60.36000061035156,59.790000915527344,59.810001373291016,57.89393997192383,3354600,100,50.0,,0.5,50.0,-0.14999771118164062,-0.002478891345932488
47,2017-07-27,4,0.009559201141226818,0.03875368159975201,LUV,56.459999084472656,58.40999984741211,53.77000045776367,56.56999969482422,54.75773620605469,14339700,96,50.0,,0.5,48.0,-1.9500007629394531,-0.03230617533501212
48,2017-07-28,2,0.008845934379457916,-0.07461572899567237,LUV,56.560001373291016,56.72999954223633,55.630001068115234,56.560001373291016,54.7480583190918,5798700,78,50.0,,0.5,39.0,-1.6800003051757812,-0.028762203553578947
49,2017-08-03,1,0.008489300998573465,-0.35322247581784605,LUV,55.68999862670898,56.34999847412109,55.59999847412109,56.11000061035156,54.31247329711914,4616100,13,82.0,,0.82,10.66,-0.3800010681152415,-0.006698414792553065
50,2017-08-16,1,0.008489300998573465,-0.6436740314951201,LUV,55.400001525878906,55.720001220703125,55.150001525878906,55.310001373291016,53.5381088256836,3257100,10,82.0,,0.82,8.2,-0.6299972534179616,-0.01118007578486968
51,2017-08-23,1,0.008489300998573465,0.0,LUV,53.25,53.31999969482422,51.68000030517578,51.720001220703125,50.18027114868164,13366000,10,82.0,,0.82,8.2,-2.4000015258789062,-0.04307253182519977
52,2017-08-24,1,0.008489300998573465,0.0,LUV,52.11000061035156,52.15999984741211,50.4900016784668,50.709999084472656,49.200340270996094,8512000,24,82.0,,0.82,19.68,-1.1599998474121094,-0.02175543612249331
53,2017-08-31,1,0.008489300998573465,0.0,LUV,51.84999847412109,52.25,51.61000061035156,52.13999938964844,50.58776473999024,4515800,14,82.0,,0.82,11.48,0.09000015258789062,0.0017254630531282622
54,2017-09-06,1,0.008489300998573465,0.0,LUV,50.540000915527344,52.040000915527344,49.7599983215332,51.66999816894531,50.13175201416016,8588100,78,46.0,,0.46,35.88,-0.20999908447265625,-0.004019121233926448
55,2017-09-15,28,0.01811840228245364,1.1342631490505801,LUV,54.43999862670898,54.75,53.810001373291016,54.720001220703125,53.090965270996094,14576100,64,46.0,,0.46,29.44,2.7099990844726562,0.052075308162880196
56,2017-09-27,2,0.008845934379457916,-0.511770726714432,LUV,55.9900016784668,56.560001373291016,55.369998931884766,55.880001068115234,54.21641540527344,7028700,69,46.0,,0.46,31.74,1.8100013732910156,0.033059385813534625
57,2017-10-02,8,0.010985734664764622,0.24189646831156275,LUV,56.02000045776367,56.27000045776367,55.59999847412109,55.9900016784668,54.323150634765625,4316600,74,42.0,,0.42,31.08,-0.29000091552734375,-0.005127314506471858
58,2017-10-09,4,0.009559201141226818,-0.34310361729242234,LUV,58.5,58.84000015258789,57.38999938964844,57.65999984741211,55.94342803955078,3789100,93,42.0,,0.42,39.06,2.5699996948242188,0.04567264392957071
59,2017-10-12,1,0.008489300998573465,-0.11192359349350856,LUV,58.77999877929688,59.400001525878906,58.59000015258789,58.810001373291016,57.05919647216797,3509900,89,42.0,,0.42,37.38,0.5600013732910156,0.009517358460890302
60,2017-10-19,2,0.008845934379457916,0.04200974626113263,LUV,58.45000076293945,59.09000015258789,57.45000076293945,58.630001068115234,56.884559631347656,5945500,76,42.0,,0.42,31.92,-0.3100013732910156,-0.005218878204168997
61,2017-10-20,2,0.008845934379457916,0.0,LUV,58.83000183105469,59.540000915527344,58.810001373291016,59.369998931884766,57.60252380371094,4905800,85,42.0,,0.42,35.7,0.4500007629394531,0.007615514668766643
62,2017-10-26,4,0.009559201141226818,0.08063215610385432,LUV,57.41999816894531,58.720001220703125,54.18999862670898,55.11000061035156,53.469356536865234,14331700,91,42.0,,0.42,38.22,-0.8199996948242188,-0.013772248609596027
63,2017-11-01,2,0.008845934379457916,-0.07461572899567237,LUV,54.02999877929688,54.459999084472656,53.540000915527344,53.9900016784668,52.382694244384766,4230300,69,41.0,False,0.41,28.29,-4.260002136230469,-0.07254771879549116
64,2017-11-15,2,0.008845934379457916,0.0,LUV,53.650001525878906,54.79999923706055,53.0,54.630001068115234,53.00364303588867,4895700,75,41.0,,0.41,30.75,0.3400001525878906,0.006243117119053121
65,2017-11-30,1,0.008489300998573465,-0.04031607805192716,LUV,58.90999984741211,61.5099983215332,58.900001525878906,60.66999816894531,58.86381912231445,13382200,73,41.0,,0.41,29.93,6.709999084472656,0.12244524047246275
66,2017-12-04,2,0.008845934379457916,0.04200974626113263,LUV,61.65999984741211,62.88999938964844,60.84000015258789,62.02999877929688,60.18333053588867,9064400,46,45.0,,0.45,20.7,1.3800010681152344,0.02243539433868147
67,2017-12-15,9,0.011342368045649073,0.2822125463634899,LUV,64.2300033569336,64.91999816894531,63.810001373291016,64.69999694824219,62.90124130249024,6471000,100,45.0,,0.45,45.0,2.029998779296875,0.032278562553635703
68,2017-12-19,2,0.008845934379457916,-0.22009810086781545,LUV,66.0,66.2300033569336,65.37000274658203,65.91999816894531,64.08732604980469,3969200,45,45.0,,0.45,20.25,1.3100051879882812,0.020178761936794576
69,2018-01-05,2784,1.001,112.15932914046121,LUV,64.9000015258789,64.94000244140625,63.880001068115234,64.31999969482422,62.53181076049805,3160900,62,49.0,,0.49,30.38,-1.2900009155273438,-0.019477590973008718
70,2018-01-24,2,0.008845934379457916,-0.9911629027178243,LUV,62.630001068115234,63.56999969482422,61.83000183105469,62.209999084472656,60.480464935302734,10398000,74,49.0,,0.49,36.26,-1.3700027465820312,-0.02109643817488538
71,2018-01-25,2,0.008845934379457916,0.0,LUV,63.02000045776367,63.02999877929688,59.25,60.18999862670898,58.51661682128906,11178300,76,49.0,,0.49,37.24,-0.5400009155273366,-0.008494587354407446
72,2018-01-30,6,0.01027246790299572,0.16126431220770865,LUV,59.619998931884766,60.470001220703125,59.619998931884766,59.83000183105469,58.16663360595703,4428500,61,49.0,,0.49,29.89,-2.559997558593757,-0.04061554193516226
73,2018-02-02,1,0.008489300998573465,-0.17358700180530495,LUV,59.95000076293945,60.2599983215332,58.65999984741211,58.709999084472656,57.07776641845703,4480200,79,40.0,,0.4,31.6,-0.21000289916992188,-0.0034728443018126054
74,2018-03-12,6,0.01027246790299572,0.16126431220770865,LUV,59.880001068115234,59.91999816894531,59.400001525878906,59.7599983215332,58.22323989868164,4605600,90,39.0,,0.39,35.1,-0.3400001525878906,-0.00564221974872503
75,2018-03-13,12,0.012412268188302426,0.2083044021663658,LUV,60.04999923706055,60.7599983215332,59.77999877929688,60.33000183105469,58.778587341308594,5235600,74,39.0,,0.39,28.86,0.8400001525878906,0.014018694563699752
76,2018-03-23,1,0.008489300998573465,-0.31605562579013924,LUV,56.84999847412109,57.970001220703125,56.34999847412109,56.720001220703125,55.26142120361328,6880300,80,39.0,,0.39,31.200000000000003,-2.789997100830078,-0.04591832090030379
77,2018-04-05,2,0.008845934379457916,0.04200974626113263,LUV,56.7599983215332,57.18000030517578,56.27000045776367,56.86000061035156,55.39781951904297,3689900,71,40.0,,0.4,28.4,-0.7900009155273438,-0.013627753991580116
78,2018-04-13,1,0.008489300998573465,-0.04031607805192716,LUV,55.119998931884766,55.9900016784668,54.52000045776367,55.06999969482422,53.653839111328125,4761200,74,40.0,,0.4,29.6,-1.1899986267089844,-0.020811448414792433
79,2018-04-16,2,0.008845934379457916,0.04200974626113263,LUV,55.29999923706055,55.75,54.560001373291016,54.88999938964844,53.47846984863281,5175700,66,40.0,,0.4,26.4,-0.24000167846679688,-0.0042865095779967
80,2018-04-17,1,0.008489300998573465,-0.04031607805192716,LUV,55.34999847412109,55.4900016784668,53.209999084472656,54.27000045776367,52.87442398071289,8060000,100,40.0,,0.4,40.0,-0.2599983215332031,-0.004663647023017137
81,2018-04-18,3,0.009202567760342367,0.08401949252226526,LUV,54.5,56.52000045776367,54.380001068115234,55.81999969482422,54.384559631347656,6559900,91,40.0,,0.4,36.4,1.029998779296875,0.018561880485517657
82,2018-04-20,3,0.009202567760342367,0.0,LUV,54.84999847412109,55.209999084472656,54.34000015258789,54.77000045776367,53.3615608215332,5031700,69,40.0,,0.4,27.6,-1.3100013732910156,-0.02317766034467661
83,2018-04-25,5,0.00991583452211127,0.07750736319950402,LUV,53.84999847412109,54.13999938964844,52.83000183105469,53.83000183105469,52.44573211669922,5132400,66,40.0,,0.4,26.4,-1.0699996948242188,-0.019380541796189754
84,2018-04-30,16,0.013838801711840227,0.39562652855704217,LUV,53.619998931884766,53.77999877929688,52.709999084472656,52.83000183105469,51.47145080566406,8023200,53,40.0,,0.4,21.200000000000003,-0.3600006103515554,-0.006649438758959181
85,2018-05-03,4,0.009559201141226818,-0.30924646943614054,LUV,52.150001525878906,52.540000915527344,51.58000183105469,52.2400016784668,50.89662170410156,4330800,83,37.0,,0.37,30.71,-1.2399978637695384,-0.02305685927696388
86,2018-05-10,1,0.008489300998573465,-0.11192359349350856,LUV,51.29999923706055,52.18999862670898,51.2599983215332,51.93999862670898,50.60433578491211,6779700,89,37.0,,0.37,32.93,-0.3500022888183665,-0.006661634615901413
87,2018-05-14,1,0.008489300998573465,-0.04031607805192716,LUV,52.5099983215332,52.7400016784668,52.06999969482422,52.20000076293945,50.85765075683594,7076300,89,37.0,,0.37,32.93,0.5500030517578196,0.010538476072623482
88,2018-05-23,2,0.008845934379457916,0.04200974626113263,LUV,50.83000183105469,50.869998931884766,50.20000076293945,50.31999969482422,49.02599334716797,7580500,88,37.0,,0.37,32.56,-1.8700027465820312,-0.035457009614497825
89,2018-05-30,2,0.008845934379457916,0.0,LUV,51.75,51.84000015258789,50.93000030517578,51.33000183105469,50.01002502441406,5442200,98,37.0,,0.37,36.26,0.970001220703125,0.01906823748909381
90,2018-05-31,-2,0.007419400855920114,-0.16126431220770832,LUV,51.34000015258789,51.79999923706055,50.91999816894531,51.08000183105469,49.766448974609375,7054100,83,37.0,,0.37,30.71,-0.04000091552734375,-0.0007716225966358792
91,2018-06-06,2,0.008845934379457916,-0.07461572899567237,LUV,50.34999847412109,50.83000183105469,49.93000030517578,50.75,49.59857940673828,7321700,74,62.0,,0.62,45.88,-0.9699974060058594,-0.01872581892456615
92,2018-06-11,4,0.009559201141226818,0.08063215610385432,LUV,50.959999084472656,51.970001220703125,50.709999084472656,50.97999954223633,49.823360443115234,9813600,89,62.0,,0.62,55.18,1.1399993896484375,0.022427687361442405
93,2018-06-19,2,0.008845934379457916,-0.07461572899567237,LUV,52.02999877929688,52.09000015258789,51.16999816894531,51.709999084472656,50.53680038452149,4658900,54,62.0,,0.62,33.48,0.11999893188476562,0.0023090038304052207
94,2018-06-22,4,0.009559201141226818,0.08063215610385432,LUV,52.86000061035156,53.540000915527344,51.880001068115234,51.90999984741211,50.73226547241211,9187400,64,62.0,,0.62,39.68,1.4500007629394531,0.02783645150109315
95,2018-06-28,69,0.03274037089871612,2.42501119235935,LUV,50.720001220703125,50.97999954223633,50.18999862670898,50.70000076293945,49.54971694946289,4652900,49,62.0,,0.62,30.38,-2.5600013732910156,-0.047814742800061816
96,2018-06-29,105,0.04557917261055635,0.3921397760446168,LUV,50.79999923706055,51.45000076293945,50.72999954223633,50.880001068115234,49.72563934326172,4227700,49,62.0,,0.62,30.38,0.470001220703125,0.009219325714464377
97,2018-07-09,72,0.03381027104136947,-0.2582078808175018,LUV,52.900001525878906,53.52000045776367,52.58000183105469,53.2599983215332,52.05163192749024,4843600,73,47.0,,0.47,34.309999999999995,2.0699996948242188,0.04023322962349263
98,2018-07-11,2,0.008845934379457916,-0.7383654698114004,LUV,52.540000915527344,52.65999984741211,51.630001068115234,52.52999877929688,51.33819961547852,5788300,73,47.0,,0.47,34.309999999999995,-0.8600006103515625,-0.016068770609040772
99,2018-07-12,2,0.008845934379457916,0.0,LUV,53.130001068115234,53.220001220703125,51.86000061035156,52.77000045776367,51.572750091552734,4102600,71,47.0,,0.47,33.37,0.5600013732910156,0.01063428361021046
100,2018-07-19,1,0.008489300998573465,-0.04031607805192716,LUV,54.02000045776367,54.09999847412109,53.40999984741211,53.77999877929688,52.559837341308594,4013500,88,47.0,,0.47,41.36,0.8799972534179616,0.01653508517913438
101,2018-07-23,4,0.009559201141226818,0.1260292387833979,LUV,53.2599983215332,53.709999084472656,52.77999877929688,53.560001373291016,52.34482955932617,3846100,79,47.0,,0.47,37.13,-0.3899993896484304,-0.007208861379820353
102,2018-07-24,2,0.008845934379457916,-0.07461572899567237,LUV,53.7400016784668,53.75,51.84000015258789,51.90999984741211,50.73226547241211,5782100,66,47.0,,0.47,31.02,0.04000091552734375,0.0007447573302772348
103,2018-07-25,2,0.008845934379457916,0.0,LUV,52.0,52.619998931884766,51.65999984741211,52.290000915527344,51.10364532470703,5445700,83,47.0,,0.47,39.01,-1.1300010681152344,-0.021023275685864817
104,2018-07-26,3,0.009202567760342367,0.04031607805192716,LUV,52.09999847412109,56.880001068115234,52.02999877929688,56.70000076293945,55.41358947753906,11997000,80,47.0,,0.47,37.6,4.260002136230469,0.08095785295900382
105,2018-08-06,2,0.008845934379457916,0.0,LUV,57.209999084472656,57.91999816894531,57.09999847412109,57.790000915527344,56.47886276245117,2989000,68,42.0,,0.42,28.56,1.0399971008300781,0.018284055578421166
106,2018-08-07,5,0.00991583452211127,0.12094823415578149,LUV,58.150001525878906,58.63999938964844,57.84000015258789,58.09000015258789,56.77205276489258,2557900,77,42.0,,0.42,32.34,0.720001220703125,0.012430960695181126
107,2018-08-09,2,0.008845934379457916,-0.10789814415192067,LUV,58.86000061035156,59.27999877929688,58.810001373291016,58.9900016784668,57.65163040161133,2763500,78,42.0,,0.42,32.76,0.6399993896484446,0.010914041546893793
108,2018-08-15,18,0.014552068473609129,0.6450572488308339,LUV,59.040000915527344,60.47999954223633,58.90999984741211,60.33000183105469,58.96123504638672,6499100,76,42.0,,0.42,31.92,1.200000762939446,0.020242928266701377
109,2018-08-16,2,0.008845934379457916,-0.3921184197627684,LUV,60.54999923706055,60.959999084472656,59.33000183105469,59.52000045776367,58.16960906982422,5345000,73,42.0,,0.42,30.66,0.4799995422363281,0.007936500427734305
110,2018-08-20,2,0.008845934379457916,0.0,LUV,59.95000076293945,62.04999923706055,59.88999938964844,61.630001068115234,60.23174285888672,6106000,84,42.0,,0.42,35.28,1.0900001525878906,0.017880580199443052
111,2018-08-27,2,0.008845934379457916,0.0,LUV,61.15999984741211,61.380001068115234,60.70000076293945,60.90999984741211,59.68301773071289,2706700,72,42.0,,0.42,30.24,-0.6699981689453125,-0.01079771437845789
112,2018-08-31,51,0.026320970042796005,1.9754878245444285,LUV,60.86000061035156,61.75,60.810001373291016,61.29999923706055,60.06515884399414,3292300,66,42.0,,0.42,27.72,0.3699989318847656,0.006028004650475038
113,2018-09-04,2,0.008845934379457916,-0.03875368159975201,LUV,61.43000030517578,62.54999923706055,61.130001068115234,61.9900016784668,60.74126434326172,5588200,76,37.0,,0.37,28.12,0.7999992370605469,0.012955453231749736
114,2018-09-11,4,0.009559201141226818,0.08063215610385432,LUV,62.310001373291016,63.25,62.27999877929688,62.97999954223633,61.71131896972656,3074100,63,37.0,,0.37,23.31,0.7000007629394531,0.011191059496044042
115,2018-09-12,2,0.008845934379457916,-0.07461572899567237,LUV,62.95000076293945,63.0,61.25,61.369998931884766,60.133750915527344,5364300,60,37.0,,0.37,22.2,-0.25,-0.0039525691699604515
116,2018-09-13,2,0.008845934379457916,0.0,LUV,61.54999923706055,62.84000015258789,61.52000045776367,62.36000061035156,61.10380935668945,3968500,63,37.0,,0.37,23.31,-0.15999984741210938,-0.0025396801176524875
117,2018-09-18,14,0.013125534950071328,0.4837929366231257,LUV,63.0,63.22999954223633,62.11000061035156,63.04999923706055,61.779903411865234,2768700,63,37.0,,0.37,23.31,0.3899993896484375,0.006206228337069408
118,2018-09-20,4,0.009559201141226818,-0.2717095967829585,LUV,63.380001068115234,63.630001068115234,62.41999816894531,62.5,61.240989685058594,4311100,67,37.0,,0.37,24.79,0.40000152587890625,0.00632613520124603
119,2018-09-21,9,0.011342368045649073,0.18653932248918093,LUV,62.68999862670898,64.0199966430664,62.66999816894531,63.77000045776367,62.48540878295898,7797700,67,37.0,,0.37,24.79,0.3899955749511719,0.006129114700684779
120,2018-09-24,16,0.013838801711840227,0.22009810086781512,LUV,63.34000015258789,63.38999938964844,61.650001525878906,62.060001373291016,60.80984878540039,4522100,68,37.0,,0.37,25.16,-0.6299972534179688,-0.00984063240319144
121,2018-09-25,4,0.009559201141226818,-0.30924646943614054,LUV,62.0,62.34000015258789,61.119998931884766,61.650001525878906,60.408111572265625,3864000,72,37.0,,0.37,26.64,-1.0499992370605469,-0.01656411495772958
122,2018-09-26,2,0.008845934379457916,-0.07461572899567237,LUV,61.93000030517578,62.369998931884766,61.81999969482422,62.09000015258789,60.83924865722656,2391400,60,37.0,,0.37,22.2,0.029998779296875,0.00048121237124565397
123,2018-09-27,2,0.008845934379457916,0.0,LUV,62.5,63.15999984741211,62.43999862670898,62.709999084472656,61.44675827026367,4007900,62,37.0,,0.37,22.94,0.7900009155273438,0.012666360895566386
124,2018-10-01,2,0.008845934379457916,0.0,LUV,62.61000061035156,63.20000076293945,61.540000915527344,61.70000076293945,60.45710754394531,4257000,72,39.0,False,0.39,28.08,0.04000091552734375,0.0006333267198224135
