,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,ST_unscaled,ST_monthly,isPartial,scale,ST,Stock_Price_Change,Stock_Price_Change_Percent
21,2016-07-01,20,0.024522975929978118,-0.21116351094530872,ST,34.70000076293945,35.75,34.70000076293945,35.349998474121094,35.349998474121094,2814400,94,78.0,False,0.78,73.32000000000001,1.4000015258789062,0.04075696035135645
22,2016-07-05,4,0.01577024070021882,-0.09425662938293322,ST,34.959999084472656,35.02000045776367,34.029998779296875,34.5,34.5,4161800,96,78.0,,0.78,74.88,-0.7299995422363281,-0.020419567615002188
23,2016-07-08,1,0.01412910284463895,-0.1040654918828916,ST,36.02000045776367,36.97999954223633,35.869998931884766,36.91999816894531,36.91999816894531,1730600,94,78.0,,0.78,73.32000000000001,1.9599990844726562,0.055967991400700745
24,2016-07-14,3,0.015223194748358863,0.07743534148985609,ST,36.380001068115234,36.52999877929688,35.810001373291016,35.81999969482422,35.81999969482422,1180700,94,78.0,,0.78,73.32000000000001,-0.450000762939446,-0.012168760641153686
25,2016-07-20,3,0.015223194748358863,0.0,ST,36.33000183105469,37.52000045776367,36.16999816894531,37.2400016784668,37.2400016784668,2040100,96,78.0,,0.78,74.88,0.9900016784667898,0.027101059719385034
26,2016-07-21,1,0.01412910284463895,-0.07187005893344833,ST,37.310001373291016,37.650001525878906,37.16999816894531,37.43000030517578,37.43000030517578,1411400,91,78.0,,0.78,70.98,0.13000106811523438,0.003464847188943354
27,2016-07-22,2,0.014676148796498905,0.038717670744927934,ST,37.31999969482422,38.040000915527344,36.93999862670898,37.75,37.75,2038800,94,78.0,,0.78,73.32000000000001,0.3899993896484375,0.010358549106043613
28,2016-07-25,10,0.019052516411378558,0.29819591471596874,ST,37.72999954223633,38.13999938964844,37.369998931884766,38.08000183105469,38.08000183105469,1890600,94,78.0,,0.78,73.32000000000001,0.09999847412109375,0.0026287716013244644
29,2016-07-26,2,0.014676148796498905,-0.22970024118525334,ST,38.09999847412109,40.209999084472656,38.09999847412109,39.900001525878906,39.900001525878906,2654300,93,78.0,,0.78,72.54,2.0699996948242188,0.05427372123624208
30,2016-07-29,2,0.014676148796498905,0.0,ST,37.959999084472656,38.150001525878906,37.38999938964844,37.91999816894531,37.91999816894531,1375500,92,78.0,,0.78,71.76,-2.05999755859375,-0.051230977505523745
31,2016-08-01,7,0.017411378555798687,-0.03046180090166939,ST,37.7599983215332,37.81999969482422,37.33000183105469,37.47999954223633,37.47999954223633,1083200,96,76.0,False,0.76,72.96000000000001,-0.3300018310546875,-0.008650113181013386
32,2016-08-02,1,0.01412910284463895,-0.18851325876586644,ST,37.310001373291016,37.61000061035156,36.16999816894531,36.20000076293945,36.20000076293945,2330800,96,76.0,,0.76,72.96000000000001,-0.20999908447265625,-0.005552593499925207
33,2016-08-08,1,0.01412910284463895,0.0,ST,38.130001068115234,38.41999816894531,37.790000915527344,38.06999969482422,38.06999969482422,1159800,94,76.0,,0.76,71.44,0.80999755859375,0.021536760049155834
34,2016-08-09,1,0.01412910284463895,0.0,ST,38.18999862670898,38.29999923706055,37.91999816894531,38.04999923706055,38.04999923706055,832200,91,76.0,,0.76,69.16,-0.11999893188476562,-0.0031233455909365215
35,2016-08-11,2,0.014676148796498905,0.038717670744927934,ST,38.20000076293945,38.43000030517578,37.900001525878906,38.310001373291016,38.310001373291016,1043900,93,76.0,,0.76,70.68,0.13000106811523438,0.003394283830414402
36,2016-08-12,1,0.01412910284463895,-0.03727448933949595,ST,38.27999877929688,38.40999984741211,38.20000076293945,38.40999984741211,38.40999984741211,738500,93,76.0,,0.76,70.68,-0.020000457763671875,-0.0005204386574251263
37,2016-08-17,88,0.06172210065645514,3.3684373548087345,ST,38.150001525878906,38.34999847412109,37.869998931884766,38.08000183105469,38.08000183105469,826200,92,76.0,,0.76,69.92,-0.06000137329102273,-0.0015621289645765257
38,2016-08-22,2,0.014676148796498905,0.0,ST,38.83000183105469,38.84000015258789,38.459999084472656,38.70000076293945,38.70000076293945,364000,95,76.0,,0.76,72.2,0.490001678466804,0.012777097730459097
39,2016-08-26,1,0.01412910284463895,-0.03727448933949595,ST,38.90999984741211,39.13999938964844,38.27999877929688,38.4900016784668,38.4900016784668,336300,93,76.0,,0.76,70.68,0.2999992370605469,0.007723976207053562
40,2016-09-06,8,0.017958424507658645,0.22364693603697638,ST,38.41999816894531,38.43000030517578,37.58000183105469,37.72999954223633,37.72999954223633,514500,100,77.0,,0.77,77.0,-0.7099990844726562,-0.018139987111508105
41,2016-09-07,1,0.01412910284463895,-0.21323260631168517,ST,37.68000030517578,38.540000915527344,37.68000030517578,38.540000915527344,38.540000915527344,763500,95,77.0,,0.77,73.15,0.1100006103515625,0.00286236298407605
42,2016-09-08,1,0.01412910284463895,0.0,ST,38.470001220703125,38.93000030517578,38.34999847412109,38.84000015258789,38.84000015258789,906600,94,77.0,,0.77,72.38,0.3899993896484375,0.010119340435493118
43,2016-09-09,16,0.022334792122538295,0.5807650611739199,ST,38.33000183105469,38.68999862670898,37.56999969482422,37.88999938964844,37.88999938964844,984700,98,77.0,,0.77,75.46000000000001,-0.24000167846680398,-0.006164954446067572
44,2016-09-13,1,0.01412910284463895,0.0,ST,37.97999954223633,38.29999923706055,37.68999862670898,38.04999923706055,38.04999923706055,779400,92,77.0,,0.77,70.84,-0.3899993896484304,-0.010080108645421415
45,2016-09-16,4,0.01577024070021882,0.11615301223478403,ST,38.290000915527344,38.380001068115234,38.02000045776367,38.18000030517578,38.18000030517578,734000,96,77.0,,0.77,73.92,0.0800018310546875,0.0020888206957789812
46,2016-09-19,1,0.01412910284463895,-0.16219021668612954,ST,38.380001068115234,38.790000915527344,38.209999084472656,38.470001220703125,38.470001220703125,621200,97,77.0,,0.77,74.69,0.4099998474121094,0.010682642939078058
47,2016-09-20,6,0.01686433260393873,0.1935883537246399,ST,38.790000915527344,38.869998931884766,37.869998931884766,37.869998931884766,37.869998931884766,738400,92,77.0,,0.77,70.84,0.07999801635742188,0.00206233602653505
48,2016-09-21,2,0.014676148796498905,-0.12975217334890365,ST,38.16999816894531,38.369998931884766,37.7599983215332,38.11000061035156,38.11000061035156,725500,93,77.0,,0.77,71.61,-0.5,-0.012863391143287495
49,2016-09-22,169,0.1060328227571116,6.22483971969584,ST,38.5099983215332,38.9900016784668,38.470001220703125,38.91999816894531,38.91999816894531,1302500,91,77.0,,0.77,70.07000000000001,0.6200027465820312,0.016158529159270296
50,2016-09-23,3,0.015223194748358863,-0.8564294116433127,ST,38.77999877929688,39.060001373291016,38.65999984741211,38.880001068115234,38.880001068115234,858200,95,77.0,,0.77,73.15,0.06999969482421875,0.0017953242321320229
51,2016-09-26,2,0.014676148796498905,-0.03593502946672433,ST,38.56999969482422,38.630001068115234,37.7400016784668,37.79999923706055,37.79999923706055,912900,95,77.0,,0.77,73.15,-0.43000030517578125,-0.011008711983041874
52,2016-09-27,18,0.023428884026258208,0.596391829431937,ST,37.70000076293945,38.06999969482422,37.560001373291016,38.0,38.0,652300,88,77.0,,0.77,67.76,-0.5600013732910156,-0.014496540455786744
53,2016-09-28,21,0.025070021881838076,0.0700476323900252,ST,38.34000015258789,38.34000015258789,37.709999084472656,38.27000045776367,38.27000045776367,636400,90,77.0,,0.77,69.3,0.2700004577636719,0.00709221066267518
54,2016-09-30,1,0.01412910284463895,-0.4364144191324082,ST,38.0,39.25,38.0,38.77999877929688,38.77999877929688,1116700,97,77.0,,0.77,74.69,0.9099998474121094,0.023734998533918583
55,2016-10-03,1,0.01412910284463895,-0.25841277133341,ST,38.52999877929688,39.25,38.02000045776367,38.83000183105469,38.83000183105469,563400,89,76.0,,0.76,67.64,0.0,0.0
56,2016-10-04,21,0.025070021881838076,0.7743534148985598,ST,38.93000030517578,39.459999084472656,38.59999847412109,38.70000076293945,38.70000076293945,797000,89,76.0,,0.76,67.64,0.20999908447265625,0.00535029514580021
57,2016-10-06,2,0.014676148796498905,-0.41459369817578784,ST,38.900001525878906,40.34999847412109,38.900001525878906,40.25,40.25,2839800,95,76.0,,0.76,72.2,0.8899993896484304,0.02255447061068594
58,2016-10-10,9,0.0185054704595186,0.3097413659594239,ST,39.65999984741211,39.68999862670898,38.959999084472656,39.18999862670898,39.18999862670898,833000,87,76.0,,0.76,66.12,-0.6599998474121094,-0.016356874160364798
59,2016-10-12,8,0.017958424507658645,-0.029561310157266152,ST,37.93000030517578,38.130001068115234,37.52000045776367,37.91999816894531,37.91999816894531,872900,89,76.0,,0.76,67.64,-1.559997558593743,-0.03930455058126303
60,2016-10-13,1,0.01412910284463895,-0.21323260631168517,ST,37.400001525878906,38.02000045776367,36.91999816894531,37.9900016784668,37.9900016784668,1051800,92,76.0,,0.76,69.92,-0.1100006103515625,-0.002884883484662315
61,2016-10-14,8,0.017958424507658645,0.271023695214496,ST,38.18999862670898,38.4900016784668,37.43999862670898,37.58000183105469,37.58000183105469,1150700,92,76.0,,0.76,69.92,0.470001220703125,0.012361946739723129
62,2016-10-19,1,0.01412910284463895,-0.21323260631168517,ST,37.25,37.40999984741211,36.810001373291016,37.02000045776367,37.02000045776367,2279100,92,76.0,,0.76,69.92,-1.0800018310546875,-0.028059282513850703
63,2016-10-20,14,0.02124070021881838,0.5033297196840638,ST,36.869998931884766,37.34999847412109,36.869998931884766,37.209999084472656,37.209999084472656,1304400,89,76.0,,0.76,67.64,-0.06000137329102273,-0.0016038859539095895
64,2016-10-21,1,0.01412910284463895,-0.334809930977645,ST,36.810001373291016,37.43999862670898,36.810001373291016,37.2599983215332,37.2599983215332,459900,91,76.0,,0.76,69.16,0.09000015258789062,0.002409642738011142
65,2016-10-25,20,0.024522975929978118,0.5028831969961112,ST,36.900001525878906,37.650001525878906,36.130001068115234,37.43000030517578,37.43000030517578,2705000,89,76.0,,0.76,67.64,0.21000289916992898,0.005609051999807324
66,2016-10-28,1,0.01412910284463895,-0.4238422414562327,ST,37.0,37.459999084472656,35.7400016784668,36.0,36.0,1346700,91,76.0,,0.76,69.16,-0.19000244140625,-0.005046545383953105
67,2016-11-01,1,0.01412910284463895,0.0,ST,35.93000030517578,36.59999847412109,35.790000915527344,36.33000183105469,36.33000183105469,1935300,100,67.0,False,0.67,67.0,-0.8600006103515696,-0.022957838530969
68,2016-11-02,1,0.01412910284463895,0.0,ST,36.16999816894531,36.7400016784668,35.66999816894531,35.709999084472656,35.709999084472656,1601600,90,67.0,,0.67,60.3,0.14000320434571023,0.003825224321927223
69,2016-11-09,2,0.014676148796498905,0.038717670744927934,ST,35.9900016784668,36.09999847412109,35.209999084472656,35.47999954223633,35.47999954223633,2497900,62,67.0,,0.67,41.54,-0.6400032043457102,-0.01741979246345038
70,2016-11-14,2,0.014676148796498905,0.0,ST,36.77000045776367,37.22999954223633,36.5099983215332,37.15999984741211,37.15999984741211,2007300,90,67.0,,0.67,60.3,1.1300010681152415,0.03130196996892676
71,2016-11-15,1,0.01412910284463895,-0.03727448933949595,ST,37.06999969482422,37.4900016784668,36.84000015258789,37.38999938964844,37.38999938964844,1065100,92,67.0,,0.67,61.64,0.26000213623046875,0.006983672829098619
72,2016-11-17,310,0.18316630196936542,11.963760260182747,ST,36.970001220703125,36.9900016784668,36.45000076293945,36.630001068115234,36.630001068115234,1107100,89,67.0,,0.67,59.63,-0.5,-0.013336889240183392
73,2016-11-18,5,0.016317286652078773,-0.9109154550993346,ST,36.77000045776367,37.209999084472656,36.63999938964844,36.68000030517578,36.68000030517578,1001300,95,67.0,,0.67,63.650000000000006,0.21999740600585938,0.005947482996031539
74,2016-11-21,1,0.01412910284463895,-0.1341021858656295,ST,36.84999847412109,37.150001525878906,36.4900016784668,36.54999923706055,36.54999923706055,1784800,91,67.0,,0.67,60.970000000000006,-0.05999755859375,-0.001612404194301309
75,2016-11-22,10,0.019052516411378558,0.3484590367043521,ST,36.709999084472656,37.81999969482422,36.47999954223633,37.75,37.75,2157300,90,67.0,,0.67,60.3,0.6699981689453125,0.018034943241619805
76,2016-11-23,8,0.017958424507658645,-0.057425060296313335,ST,37.72999954223633,38.09999847412109,37.36000061035156,38.09000015258789,38.09000015258789,2522800,86,67.0,,0.67,57.620000000000005,0.2799987792968679,0.007403457999900054
77,2016-11-29,0,0.013582056892778995,-0.24369440721335445,ST,37.27999877929688,37.43000030517578,36.90999984741211,36.9900016784668,36.9900016784668,751200,87,67.0,,0.67,58.290000000000006,-0.6699981689453054,-0.01758525448236936
78,2016-12-06,5,0.016317286652078773,0.20138553246334756,ST,37.959999084472656,38.86000061035156,37.91999816894531,38.720001220703125,38.720001220703125,2173700,86,71.0,,0.71,61.06,1.4300003051757812,0.038204656519279956
79,2016-12-07,5,0.016317286652078773,0.0,ST,38.66999816894531,40.470001220703125,38.52999877929688,39.959999084472656,39.959999084472656,3034700,85,71.0,,0.71,60.35,1.6100006103515625,0.04143079220443169
80,2016-12-09,6,0.01686433260393873,0.033525546466407485,ST,40.15999984741211,40.56999969482422,39.84999847412109,40.02000045776367,40.02000045776367,1585600,78,71.0,,0.71,55.38,0.09999847412109375,0.002470928369281644
81,2016-12-12,3,0.015223194748358863,-0.09731413001167766,ST,40.2400016784668,40.27999877929688,39.619998931884766,39.650001525878906,39.650001525878906,1532400,81,71.0,,0.71,57.51,-0.29000091552733664,-0.007148161639358719
82,2016-12-13,2,0.014676148796498905,-0.03593502946672433,ST,39.75,40.560001373291016,39.540000915527344,40.43000030517578,40.43000030517578,880900,84,71.0,,0.71,59.64,0.2800025939941335,0.006951405225415375
83,2016-12-14,1,0.01412910284463895,-0.03727448933949595,ST,40.33000183105469,40.33000183105469,39.59999847412109,39.68999862670898,39.68999862670898,1501800,81,71.0,,0.71,57.51,-0.22999954223632812,-0.005670599961759004
84,2016-12-16,25,0.0272582056892779,0.9292240978782715,ST,40.18999862670898,40.54999923706055,40.0,40.040000915527344,40.040000915527344,1451100,85,71.0,,0.71,60.35,0.21999740600585938,0.005454931713800626
85,2016-12-22,4,0.01577024070021882,-0.4214497872682026,ST,41.04999923706055,41.09999847412109,40.09000015258789,40.150001525878906,40.150001525878906,806300,88,71.0,,0.71,62.48,0.5499992370605398,0.013563483289979139
86,2016-12-30,3,0.015223194748358863,-0.06705109293281464,ST,39.2400016784668,39.2599983215332,38.77999877929688,38.95000076293945,38.95000076293945,894700,87,71.0,,0.71,61.77,-1.8400001525878835,-0.04476886182237827
87,2017-01-03,4,0.01577024070021882,0.11615301223478403,ST,39.38999938964844,40.47999954223633,39.18999862670898,39.77999877929688,39.77999877929688,1698700,91,75.0,,0.75,68.25,1.220001220703125,0.031074917800849367
88,2017-01-04,2,0.014676148796498905,-0.06937699458859448,ST,39.90999984741211,40.34999847412109,39.77000045776367,40.209999084472656,40.209999084472656,2600100,95,75.0,,0.75,71.25,-0.13000106811524148,-0.003211488873155699
89,2017-01-05,14,0.02124070021881838,0.44729387207395277,ST,40.2599983215332,40.97999954223633,39.81999969482422,40.18999862670898,40.18999862670898,1618700,100,75.0,,0.75,75.0,0.6300010681152415,0.015613409961323876
90,2017-01-06,2,0.014676148796498905,-0.3090553209024416,ST,40.13999938964844,40.33000183105469,39.7599983215332,39.869998931884766,39.869998931884766,716200,91,75.0,,0.75,68.25,-0.6499977111816406,-0.015861340127925505
91,2017-01-10,19,0.023975929978118163,0.6969180734087037,ST,41.06999969482422,41.4900016784668,40.56999969482422,41.43000030517578,41.43000030517578,1287100,91,75.0,,0.75,68.25,1.1599998474121094,0.02876270257242819
92,2017-01-11,1,0.01412910284463895,-0.410696358492288,ST,41.560001373291016,42.0,41.27999877929688,41.70000076293945,41.70000076293945,749600,94,75.0,,0.75,70.5,0.5099983215332031,0.012292077630787102
93,2017-01-12,2,0.014676148796498905,0.038717670744927934,ST,41.70000076293945,41.970001220703125,40.880001068115234,41.150001525878906,41.150001525878906,1734800,94,75.0,,0.75,70.5,-0.029998779296875,-0.0007142566499256375
94,2017-01-18,1,0.01412910284463895,-0.03727448933949595,ST,41.790000915527344,41.83000183105469,41.09999847412109,41.20000076293945,41.20000076293945,949300,92,75.0,,0.75,69.0,-0.1399993896484375,-0.003335701348023301
95,2017-01-20,1,0.01412910284463895,0.0,ST,41.38999938964844,41.59000015258789,40.9900016784668,41.209999084472656,41.209999084472656,1053900,85,75.0,,0.75,63.75,-0.24000167846679688,-0.0057375488396134156
96,2017-01-23,1,0.01412910284463895,-0.03727448933949595,ST,40.959999084472656,41.27999877929688,40.7599983215332,41.15999984741211,41.15999984741211,630200,88,75.0,,0.75,66.0,-0.3100013732910085,-0.007453747827690704
97,2017-01-25,2,0.014676148796498905,0.038717670744927934,ST,42.36000061035156,43.68000030517578,42.2400016784668,42.7599983215332,42.7599983215332,2117100,90,75.0,,0.75,67.5,2.400001525878899,0.0581395735671042
98,2017-01-26,1,0.01412910284463895,-0.03727448933949595,ST,42.619998931884766,43.20000076293945,42.5099983215332,42.72999954223633,42.72999954223633,1052100,91,75.0,,0.75,68.25,-0.4799995422363281,-0.010989000432297447
99,2017-02-01,1,0.01412910284463895,0.0,ST,42.16999816894531,42.83000183105469,42.06999969482422,42.40999984741211,42.40999984741211,2177100,86,79.0,False,0.79,67.94,-0.3699989318847656,-0.008564789938665496
100,2017-02-06,4,0.01577024070021882,-0.4214497872682026,ST,41.45000076293945,41.65999984741211,40.45000076293945,40.630001068115234,40.630001068115234,3500800,82,79.0,,0.79,64.78,-1.1700019836425781,-0.027317346103736262
101,2017-02-08,1,0.01412910284463895,-0.1040654918828916,ST,40.75,41.75,40.75,41.61000061035156,41.61000061035156,1776800,88,79.0,,0.79,69.52000000000001,0.09000015258789062,0.0021603493259130246
102,2017-02-09,9,0.0185054704595186,0.3097413659594239,ST,41.650001525878906,41.959999084472656,41.27999877929688,41.61000061035156,41.61000061035156,1788300,85,79.0,,0.79,67.15,0.20999908447265625,0.0050299181909618795
103,2017-02-10,4,0.01577024070021882,-0.14780655078633087,ST,41.720001220703125,41.91999816894531,41.459999084472656,41.77999877929688,41.77999877929688,1608300,87,79.0,,0.79,68.73,-0.04000091552734375,-0.0009533106863709451
104,2017-02-14,3,0.015223194748358863,0.0,ST,41.900001525878906,42.09999847412109,41.63999938964844,42.0099983215332,42.0099983215332,776800,90,79.0,,0.79,71.10000000000001,0.18000030517577414,0.004293900597283962
105,2017-02-16,4,0.01577024070021882,0.035935029466724,ST,41.630001068115234,41.97999954223633,41.04999923706055,41.470001220703125,41.470001220703125,1910500,89,79.0,,0.79,70.31,-0.11999893188475852,-0.002850331026936326
106,2017-02-23,5,0.016317286652078773,0.03468849729429713,ST,42.02999877929688,42.20000076293945,40.97999954223633,41.13999938964844,41.13999938964844,1998500,93,79.0,,0.79,73.47,0.220001220703125,0.005240619892855847
107,2017-02-27,1,0.01412910284463895,-0.1341021858656295,ST,41.27999877929688,41.43000030517578,40.83000183105469,41.380001068115234,41.380001068115234,1161200,96,79.0,,0.79,75.84,-0.7700004577636719,-0.01824645601523056
108,2017-02-28,1,0.01412910284463895,0.0,ST,41.2400016784668,41.34999847412109,40.81999969482422,41.04999923706055,41.04999923706055,1403300,100,79.0,,0.79,79.0,-0.0800018310546946,-0.0019310120797826347
109,2017-03-01,7,0.017411378555798687,0.23230602446956783,ST,41.52999877929688,42.09000015258789,41.43999862670898,41.95000076293945,41.95000076293945,1197700,50,95.0,False,0.95,47.5,0.740001678466804,0.017896050925610973
110,2017-03-03,1,0.01412910284463895,-0.18851325876586644,ST,41.31999969482422,41.63999938964844,41.0,41.56999969482422,41.56999969482422,575400,40,95.0,,0.95,38.0,-0.4500007629394531,-0.010691393711287134
111,2017-03-14,1,0.01412910284463895,0.0,ST,42.58000183105469,43.18999862670898,42.209999084472656,43.150001525878906,43.150001525878906,2150400,40,95.0,,0.95,38.0,1.5499992370605398,0.037223805470224525
112,2017-03-15,1,0.01412910284463895,0.0,ST,44.150001525878906,44.54999923706055,43.27999877929688,44.41999816894531,44.41999816894531,2447400,46,95.0,,0.95,43.7,1.3600006103515696,0.031488785681751175
113,2017-03-20,2,0.014676148796498905,0.038717670744927934,ST,43.93000030517578,44.06999969482422,43.18000030517578,43.720001220703125,43.720001220703125,1175900,36,95.0,,0.95,34.2,-0.4799995422363281,-0.010774400683648544
114,2017-03-24,1,0.01412910284463895,-0.03727448933949595,ST,42.66999816894531,42.81999969482422,42.130001068115234,42.209999084472656,42.209999084472656,694300,36,95.0,,0.95,34.2,-1.25,-0.02836396661347851
115,2017-03-29,1,0.01412910284463895,0.0,ST,43.02999877929688,43.52999877929688,43.0,43.45000076293945,43.45000076293945,924900,35,95.0,,0.95,33.25,0.7099990844726634,0.01658101563598291
116,2017-03-30,8,0.017958424507658645,0.271023695214496,ST,43.36000061035156,44.220001220703125,43.36000061035156,44.060001373291016,44.060001373291016,1312600,35,95.0,,0.95,33.25,0.6900024414062429,0.015851193676908792
117,2017-04-04,3,0.015223194748358863,-0.1523090045083465,ST,42.70000076293945,42.70000076293945,41.220001220703125,41.369998931884766,41.369998931884766,2680900,86,79.0,,0.79,67.94,-1.5200004577636719,-0.03437359601546164
118,2017-04-12,75,0.054610503282275714,2.5873221216041395,ST,40.900001525878906,40.900001525878906,40.060001373291016,40.27999877929688,40.27999877929688,1103600,83,79.0,,0.79,65.57000000000001,-1.7999992370605469,-0.042154548124102575
119,2017-04-25,1,0.01412910284463895,-0.03727448933949595,ST,41.400001525878906,42.0,40.31999969482422,41.13999938964844,41.13999938964844,3727600,80,79.0,,0.79,63.2,1.0999984741210938,0.02689482721473957
120,2017-05-01,3,0.015223194748358863,0.07743534148985609,ST,41.31999969482422,41.380001068115234,40.75,41.06999969482422,41.06999969482422,1725700,94,78.0,False,0.78,73.32000000000001,-0.6199989318847656,-0.0147618793305897
121,2017-05-03,1,0.01412910284463895,-0.07187005893344833,ST,39.52000045776367,39.95000076293945,39.41999816894531,39.7400016784668,39.7400016784668,1328900,98,78.0,,0.78,76.44,-1.4300003051757812,-0.034557763853651724
122,2017-05-04,3,0.015223194748358863,0.07743534148985609,ST,39.869998931884766,40.02999877929688,39.470001220703125,39.5099983215332,39.5099983215332,1216000,97,78.0,,0.78,75.66,0.07999801635742898,0.002002453437538909
123,2017-05-09,21,0.025070021881838076,0.6468305304010349,ST,39.81999969482422,40.40999984741211,39.56999969482422,40.34999847412109,40.34999847412109,1200800,96,78.0,,0.78,74.88,0.38000106811522727,0.009492907312097065
124,2017-05-10,1,0.01412910284463895,-0.4364144191324082,ST,39.790000915527344,40.27000045776367,39.15999984741211,39.34999847412109,39.34999847412109,2632000,93,78.0,,0.78,72.54,-0.1399993896484375,-0.0034644738969827893
125,2017-05-12,5,0.016317286652078773,0.15487068297971174,ST,39.630001068115234,39.77999877929688,39.27000045776367,39.540000915527344,39.540000915527344,649000,96,78.0,,0.78,74.88,-0.49000167846678977,-0.012167908440446018
