,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,NVDA_unscaled,NVDA_monthly,isPartial,scale,NVDA,Stock_Price_Change,Stock_Price_Change_Percent
10,2016-05-18,7,0.00741025641025641,-0.10998680158380991,NVDA,10.5,10.962499618530272,10.5,10.84000015258789,10.638895988464355,54107200,34,8.0,,0.08,2.72,0.3174991607665998,0.029826129367147125
11,2016-05-19,6,0.006494505494505495,-0.12357884330202662,NVDA,10.797499656677246,10.96500015258789,10.782500267028809,10.887499809265137,10.685514450073242,39888000,47,8.0,,0.08,3.76,0.002500534057618964,0.0002280988957474861
12,2016-05-20,7,0.00741025641025641,0.14100394811054695,NVDA,10.954999923706056,11.1274995803833,10.9375,11.082500457763672,10.876896858215332,39108400,40,8.0,,0.08,3.2,0.16249942779541016,0.014819829050076061
13,2016-05-23,14,0.013820512820512821,0.6599208095028599,NVDA,11.130000114440918,11.172499656677246,11.032500267028809,11.100000381469728,10.894072532653809,41363600,46,8.0,,0.08,3.68,0.04500007629394531,0.004044042057146147
14,2016-05-24,10,0.010157509157509157,-0.26504108136761206,NVDA,11.104999542236328,11.375,11.074999809265137,11.34000015258789,11.158522605895996,41578800,55,8.0,,0.08,4.4,0.2025003433227539,0.01812489143391738
15,2016-05-25,19,0.0183992673992674,0.8113956004327445,NVDA,11.375,11.422499656677246,11.202500343322754,11.292499542236328,11.11177921295166,45807600,47,8.0,,0.08,3.76,0.047499656677246094,0.004175793993604016
16,2016-05-26,15,0.014736263736263737,-0.1990842126219391,NVDA,11.3125,11.494999885559082,11.279999732971191,11.412500381469728,11.229862213134766,30996400,36,8.0,,0.08,2.88,0.07250022888183594,0.006347142137093753
17,2016-05-27,3,0.0037472527472527475,-0.7457121551081283,NVDA,11.425000190734863,11.49250030517578,11.387499809265137,11.475000381469728,11.291359901428224,27741600,37,8.0,,0.08,2.96,-0.0024995803833025576,-0.0002174493613038564
18,2016-05-31,21,0.020230769230769233,6.144890038809833,NVDA,11.524999618530272,11.704999923706056,11.517499923706056,11.68000030517578,11.493082046508787,41252400,41,8.0,,0.08,3.28,0.212499618530277,0.01849028608984038
19,2016-06-01,26,0.02480952380952381,0.2263262719536483,NVDA,11.625,11.8149995803833,11.59000015258789,11.702500343322754,11.515218734741213,38713200,61,7.0,False,0.07,4.2700000000000005,0.10999965667724432,0.009397664023428343
20,2016-06-02,6,0.006494505494505495,-0.7382253063635021,NVDA,11.765000343322754,11.885000228881836,11.649999618530272,11.78499984741211,11.596399307250977,32920800,45,7.0,,0.07,3.1500000000000004,0.07000064849853516,0.00592472712523473
21,2016-06-03,2,0.0028315018315018315,-0.5640157924421885,NVDA,11.670000076293944,11.6850004196167,11.414999961853027,11.619999885559082,11.434040069580078,46107600,81,7.0,,0.07,5.670000000000001,-0.19999980926513672,-0.016827917998614383
22,2016-06-06,2,0.0028315018315018315,0.0,NVDA,11.649999618530272,11.739999771118164,11.5,11.5600004196167,11.375000953674316,32251200,60,7.0,,0.07,4.2,0.054999351501464844,0.004706833506752162
23,2016-06-07,2,0.0028315018315018315,0.0,NVDA,11.630000114440918,11.69499969482422,11.577500343322754,11.582500457763672,11.397140502929688,19340000,53,7.0,,0.07,3.71,-0.045000076293943536,-0.0038330559771090345
24,2016-06-08,1,0.0019157509157509158,-0.32341526520051744,NVDA,11.585000038146973,11.6274995803833,11.449999809265137,11.545000076293944,11.360240936279297,23461600,54,7.0,,0.07,3.78,-0.06750011444091975,-0.005771707242608337
25,2016-06-09,8,0.008326007326007325,3.346080305927342,NVDA,11.505000114440918,11.862500190734863,11.479999542236328,11.845000267028809,11.655438423156738,47216800,71,7.0,,0.07,4.970000000000001,0.2350006103515625,0.020210760596201638
26,2016-06-10,8,0.008326007326007325,0.0,NVDA,11.704999923706056,11.8100004196167,11.53499984741211,11.550000190734863,11.365161895751951,40002400,48,7.0,,0.07,3.3600000000000003,-0.05249977111816406,-0.004425691909296536
27,2016-06-13,6,0.006494505494505495,-0.2199736031676197,NVDA,11.5625,11.925000190734863,11.5625,11.697500228881836,11.51030158996582,47558800,52,7.0,,0.07,3.640000000000001,0.11499977111816406,0.009737490857929743
28,2016-06-15,3,0.0037472527472527475,-0.4230118443316413,NVDA,11.817500114440918,11.942500114440918,11.6875,11.84000015258789,11.650518417358398,30103600,41,7.0,,0.07,2.87,0.017499923706054688,0.0014674988198031258
29,2016-06-16,6,0.006494505494505495,0.7331378299120235,NVDA,11.7524995803833,11.907500267028809,11.637499809265137,11.887499809265137,11.697258949279783,24645600,43,7.0,,0.07,3.01,-0.034999847412109375,-0.002930696845444225
30,2016-06-17,3,0.0037472527472527475,-0.4230118443316413,NVDA,11.90250015258789,11.904999732971191,11.63249969482422,11.68000030517578,11.493082046508787,47100000,47,7.0,,0.07,3.2900000000000005,-0.0025005340576171875,-0.00020999655692144348
31,2016-06-21,2,0.0028315018315018315,0.4780114722753346,NVDA,11.9399995803833,11.97249984741211,11.800000190734863,11.817500114440918,11.62838077545166,21250800,78,7.0,,0.07,5.460000000000001,0.06750011444091797,0.005669896342288316
32,2016-06-22,3,0.0037472527472527475,0.32341526520051755,NVDA,11.842499732971191,11.920000076293944,11.787500381469728,11.807499885559082,11.61854076385498,20262000,48,7.0,,0.07,3.3600000000000003,-0.05249977111816584,-0.004385030009377178
33,2016-06-23,4,0.004663003663003663,0.24437927663734116,NVDA,11.920000076293944,12.135000228881836,11.912500381469728,12.1225004196167,11.928499221801758,29788000,57,7.0,,0.07,3.99,0.2150001525878924,0.018036925437230122
34,2016-06-24,8,0.008326007326007325,0.7855459544383345,NVDA,11.625,11.84000015258789,11.324999809265137,11.432499885559082,11.249540328979492,101768400,100,7.0,,0.07,7.000000000000001,-0.2950000762939453,-0.024309853376997204
35,2016-06-27,2,0.0028315018315018315,0.0,NVDA,11.337499618530272,11.425000190734863,11.142499923706056,11.3100004196167,11.129000663757324,44908800,72,7.0,,0.07,5.040000000000001,-0.41499996185302734,-0.03505067200208778
36,2016-06-28,6,0.006494505494505495,1.2936610608020702,NVDA,11.524999618530272,11.537500381469728,11.317500114440918,11.475000381469728,11.291359901428224,38192000,59,7.0,,0.07,4.130000000000001,0.11250019073486506,0.009846843663608551
37,2016-06-29,0,0.001,-0.8460236886632826,NVDA,11.574999809265137,11.7524995803833,11.545000076293944,11.662500381469728,11.47586154937744,31893200,68,7.0,,0.07,4.760000000000001,0.21499919891357244,0.018634816191111847
38,2016-06-30,4,0.004663003663003663,3.6630036630036633,NVDA,11.682499885559082,11.824999809265137,11.587499618530272,11.7524995803833,11.564419746398926,43094000,75,7.0,,0.07,5.250000000000001,0.07250022888183594,0.006168919929412375
39,2016-07-01,7,0.00741025641025641,0.5891594658287509,NVDA,11.6875,11.84000015258789,11.625,11.664999961853027,11.478320121765137,21848800,30,8.0,False,0.08,2.4,0.015000343322753906,0.0012685279970152674
40,2016-07-05,4,0.004663003663003663,0.6468305304010349,NVDA,11.600000381469728,11.857500076293944,11.50749969482422,11.837499618530272,11.648059844970703,37108400,44,8.0,,0.08,3.52,0.01749992370605291,0.001478034077746937
41,2016-07-06,1,0.0019157509157509158,-0.589159465828751,NVDA,11.755000114440918,11.982500076293944,11.69499969482422,11.912500381469728,11.7218599319458,27310400,61,8.0,,0.08,4.88,0.125,0.010541851081232956
42,2016-07-07,9,0.009241758241758241,3.8240917782026767,NVDA,11.99250030517578,12.265000343322754,11.9375,12.22249984741211,12.026897430419922,39540000,55,8.0,,0.08,4.4,0.28250026702881037,0.02357607053871047
43,2016-07-08,4,0.004663003663003663,-0.49544193420531113,NVDA,12.352499961853027,12.772500038146973,12.30500030517578,12.712499618530272,12.509055137634276,48193200,85,8.0,,0.08,6.8,0.5074996948242188,0.04137787856651043
44,2016-07-11,4,0.004663003663003663,0.24437927663734116,NVDA,12.895000457763672,13.100000381469728,12.880000114440918,13.005000114440918,12.796874046325684,44877600,82,8.0,,0.08,6.5600000000000005,0.3275003433227557,0.025641052444284718
45,2016-07-12,3,0.0037472527472527475,-0.19638648860958363,NVDA,13.149999618530272,13.31999969482422,12.984999656677246,13.199999809265137,12.988755226135254,43676000,76,8.0,,0.08,6.08,0.2199993133544922,0.016793840225049594
46,2016-07-13,2,0.0028315018315018315,-0.24437927663734116,NVDA,13.225000381469728,13.300000190734863,13.175000190734863,13.19499969482422,12.983835220336914,32460400,78,8.0,,0.08,6.24,-0.019999504089357245,-0.0015014643053729015
47,2016-07-14,5,0.005578754578754579,0.9702457956015524,NVDA,13.265000343322754,13.449999809265137,13.154999732971191,13.329999923706056,13.116674423217772,31689200,73,8.0,,0.08,5.84,0.14999961853027344,0.01127816664504766
48,2016-07-15,5,0.005578754578754579,0.0,NVDA,13.15999984741211,13.234999656677246,12.960000038146973,13.175000190734863,12.964155197143556,42861600,69,8.0,,0.08,5.5200000000000005,-0.21500015258789062,-0.015985141683034554
49,2016-07-18,5,0.005578754578754579,0.19638648860958363,NVDA,13.337499618530272,13.357500076293944,13.192500114440918,13.24250030517578,13.030574798583984,25299200,70,8.0,,0.08,5.6000000000000005,0.12250041961669744,0.009255793184316019
50,2016-07-19,3,0.0037472527472527475,-0.3282994090610637,NVDA,13.234999656677246,13.432499885559082,13.210000038146973,13.380000114440918,13.165876388549805,38265200,84,8.0,,0.08,6.72,0.0749998092651385,0.005614808821767792
51,2016-07-20,4,0.004663003663003663,0.24437927663734116,NVDA,13.425000190734863,13.6274995803833,13.369999885559082,13.55500030517578,13.33807373046875,29646000,75,8.0,,0.08,6.0,0.19499969482421875,0.014517006996877635
52,2016-07-21,18,0.017483516483516485,2.7494108405341717,NVDA,13.524999618530272,13.567500114440918,13.260000228881836,13.30500030517578,13.09207248687744,36130800,73,8.0,,0.08,5.84,-0.05999946594238281,-0.004402822806081841
53,2016-07-22,18,0.017483516483516485,0.0,NVDA,13.352499961853027,13.667499542236328,13.255000114440918,13.667499542236328,13.448773384094238,31576800,89,8.0,,0.08,7.12,0.09999942779541016,0.007370512397414597
54,2016-07-25,19,0.0183992673992674,1.2098548174219097,NVDA,13.75,13.952500343322754,13.6899995803833,13.920000076293944,13.697236061096191,31252800,85,8.0,,0.08,6.8,0.2850008010864258,0.020852446360484223
55,2016-07-26,11,0.011073260073260073,-0.3981684252438782,NVDA,14.042499542236328,14.229999542236328,14.022500038146973,14.157500267028809,13.930932998657228,51450800,100,8.0,,0.08,8.0,0.2774991989135742,0.019888850893049925
56,2016-07-27,13,0.012904761904761905,0.1653986106516705,NVDA,14.279999732971191,14.30500030517578,13.93000030517578,14.015000343322754,13.790711402893066,44667600,100,8.0,,0.08,8.0,0.07500076293945135,0.005270608949553335
57,2016-07-28,18,0.017483516483516485,0.3548112404200965,NVDA,14.047499656677246,14.149999618530272,14.0024995803833,14.045000076293944,13.820234298706056,22191600,58,8.0,,0.08,4.64,-0.1550006866455078,-0.010835420016693464
58,2016-07-29,17,0.01656776556776557,-0.052377959354703574,NVDA,14.09749984741211,14.3125,13.845000267028809,14.274999618530272,14.046549797058104,40958800,81,8.0,,0.08,6.48,0.16250038146972834,0.01148412620852124
59,2016-08-01,11,0.011073260073260073,0.984898227183191,NVDA,14.335000038146973,14.387499809265137,14.09000015258789,14.182499885559082,13.955533027648926,30112000,35,12.0,False,0.12,4.2,0.07499980926513672,0.0052401613460357765
60,2016-08-02,20,0.019315018315018317,0.7442937479325176,NVDA,14.25,14.25749969482422,13.875,14.010000228881836,13.785792350769045,28274800,42,12.0,,0.12,5.04,-0.1300001144409162,-0.00903562927293311
61,2016-08-03,5,0.005578754578754579,-0.7111701118907643,NVDA,13.99250030517578,14.074999809265137,13.914999961853027,14.047499656677246,13.822688102722168,29982800,28,12.0,,0.12,3.36,-0.1824998855590838,-0.012800272801361867
62,2016-08-04,5,0.005578754578754579,0.0,NVDA,14.114999771118164,14.3725004196167,14.087499618530272,14.307499885559082,14.078530311584473,27271200,24,12.0,,0.12,2.88,0.2975006103515625,0.021136810968603204
63,2016-08-05,16,0.015652014652014653,1.8056467498358502,NVDA,14.47249984741211,14.557499885559082,14.40250015258789,14.550000190734863,14.31715202331543,37158800,19,12.0,,0.12,2.28,0.1849994659423828,0.01287176625786568
64,2016-08-08,4,0.004663003663003663,-0.6626027034190299,NVDA,14.75,14.78499984741211,14.529999732971191,14.6850004196167,14.449989318847656,30506400,34,12.0,,0.12,4.08,0.22749996185302734,0.015627680827166257
65,2016-08-09,16,0.015652014652014653,2.356637863315004,NVDA,14.75749969482422,14.864999771118164,14.6850004196167,14.72249984741211,14.48689079284668,37234400,31,12.0,,0.12,3.72,0.07999992370605469,0.005410884310564024
66,2016-08-10,23,0.022062271062271065,0.40954832670255104,NVDA,14.852499961853027,14.875,14.579999923706056,14.6274995803833,14.39340877532959,37574000,41,12.0,,0.12,4.92,0.010000228881835938,0.000672736564804044
67,2016-08-11,53,0.04953479853479854,1.245226631246887,NVDA,14.704999923706056,14.987500190734863,14.675000190734863,14.925000190734863,14.686148643493652,68106400,93,12.0,,0.12,11.16,0.11250019073486328,0.007563038032595948
68,2016-08-12,39,0.03671428571428571,-0.25881830954669827,NVDA,15.475000381469728,15.845000267028809,15.157500267028809,15.760000228881836,15.507786750793455,142574400,100,12.0,,0.12,12.0,0.8575000762939453,0.05721434965012007
69,2016-08-15,12,0.011989010989010989,5.258126195028681,NVDA,15.77750015258789,15.875,15.532500267028809,15.744999885559082,15.493026733398438,57330400,53,12.0,,0.12,6.359999999999999,0.029999732971191406,0.0018933248637185152
70,2016-08-16,6,0.006494505494505495,-0.458295142071494,NVDA,15.72249984741211,15.7475004196167,15.602499961853027,15.649999618530272,15.399548530578612,28765200,46,12.0,,0.12,5.52,-0.12749958038330078,-0.008031469630444099
71,2016-08-17,17,0.01656776556776557,1.5510434292160182,NVDA,15.649999618530272,15.6850004196167,15.164999961853027,15.287500381469728,15.042848587036133,59521200,41,12.0,,0.12,4.92,-0.0625,-0.003968883844076232
72,2016-08-18,16,0.015652014652014653,-0.055273048861375185,NVDA,15.265000343322754,15.550000190734863,15.204999923706056,15.524999618530272,15.276545524597168,33168400,34,12.0,,0.12,4.08,-0.13500022888183594,-0.008606963676774604
73,2016-08-19,10,0.010157509157509157,-0.35104142288790086,NVDA,15.517499923706056,15.682499885559082,15.449999809265137,15.5649995803833,15.315906524658203,29156000,34,12.0,,0.12,4.08,0.13249969482421875,0.008520880591574853
74,2016-08-22,6,0.006494505494505495,-0.5850690381465014,NVDA,15.612500190734863,15.65250015258789,15.427499771118164,15.630000114440918,15.379865646362305,24474800,24,12.0,,0.12,2.88,-0.029999732971191406,-0.0019129432928494117
75,2016-08-23,11,0.011073260073260073,0.7050197405527354,NVDA,15.760000228881836,15.829999923706056,15.682499885559082,15.727499961853027,15.50432586669922,33976400,30,12.0,,0.12,3.6,0.17749977111816584,0.011340026793663416
76,2016-08-24,14,0.013820512820512821,0.24809791597750586,NVDA,15.782500267028809,15.789999961853027,15.412500381469728,15.484999656677246,15.265265464782717,29844800,30,12.0,,0.12,3.6,-0.03999996185302912,-0.0025268453598112917
77,2016-08-25,8,0.008326007326007325,-0.3975616220514181,NVDA,15.489999771118164,15.4975004196167,15.1899995803833,15.38249969482422,15.164219856262209,40603200,35,12.0,,0.12,4.2,-0.2924995422363281,-0.018524353574602692
78,2016-08-26,7,0.00741025641025641,-0.10998680158380991,NVDA,15.422499656677246,15.595000267028809,15.300000190734863,15.50749969482422,15.287446975708008,30002400,24,12.0,,0.12,2.88,0.09749984741210938,0.006291327296155114
79,2016-08-29,7,0.00741025641025641,2.8680688336520075,NVDA,15.56999969482422,15.63249969482422,15.47249984741211,15.4975004196167,15.27759075164795,27465200,28,12.0,,0.12,3.36,0.03749942779541193,0.0024045801316652238
80,2016-08-30,7,0.00741025641025641,0.0,NVDA,15.477499961853027,15.5600004196167,15.364999771118164,15.407500267028809,15.188867568969728,28554400,30,12.0,,0.12,3.6,-0.07249927520752131,-0.004637727594616559
81,2016-08-31,2,0.0028315018315018315,-0.6178942165101334,NVDA,15.4375,15.479999542236328,15.289999961853027,15.335000038146973,15.117396354675291,38854400,21,12.0,,0.12,2.52,-0.0800008773803711,-0.0051414444230678535
82,2016-09-01,2,0.0028315018315018315,0.0,NVDA,15.34749984741211,15.845000267028809,15.335000038146973,15.787500381469728,15.56347370147705,42849200,64,9.0,False,0.09,5.76,0.36500072479248047,0.023578858887986165
83,2016-09-02,7,0.00741025641025641,1.617076326002587,NVDA,15.81999969482422,15.837499618530272,15.454999923706056,15.63249969482422,15.410672187805176,32314800,58,9.0,,0.09,5.22,-0.007500648498536933,-0.0004733763567138505
84,2016-09-06,3,0.0037472527472527475,0.9560229445506694,NVDA,15.6875,15.779999732971191,15.607500076293944,15.779999732971191,15.556081771850586,30681200,65,9.0,,0.09,5.85,-0.057499885559080255,-0.0036306163816290926
85,2016-09-07,1,0.0019157509157509158,-0.4887585532746823,NVDA,15.729999542236328,15.807499885559082,15.457500457763672,15.547499656677246,15.32687759399414,39798800,59,9.0,,0.09,5.31,0.027500152587890625,0.0017427219932348859
86,2016-09-08,4,0.004663003663003663,1.434034416826004,NVDA,15.532500267028809,15.6850004196167,15.354999542236328,15.65999984741211,15.437782287597656,31580800,65,9.0,,0.09,5.85,-0.12249946594238281,-0.007749452274504964
87,2016-09-09,3,0.0037472527472527475,-0.19638648860958363,NVDA,15.487500190734863,15.574999809265137,14.75,14.880000114440918,14.66884994506836,69776000,58,9.0,,0.09,5.22,-0.1100006103515625,-0.007013108537376134
88,2016-09-13,1,0.0019157509157509158,-0.32341526520051744,NVDA,15.149999618530272,15.324999809265137,14.88249969482422,14.967499732971191,14.755111694335938,47176800,71,9.0,,0.09,6.39,-0.25,-0.01605136456253964
89,2016-09-14,1,0.0019157509157509158,0.0,NVDA,15.0024995803833,15.149999618530272,14.8774995803833,15.100000381469728,14.885729789733888,31904800,72,9.0,,0.09,6.48,-0.17500019073486506,-0.011419262180288214
90,2016-09-15,7,0.00741025641025641,2.8680688336520075,NVDA,15.125,15.6899995803833,15.09000015258789,15.672499656677246,15.45010471343994,51521200,84,9.0,,0.09,7.56,0.5399999618530291,0.03564356273597147
91,2016-09-16,3,0.0037472527472527475,-0.4943153732081067,NVDA,15.727499961853027,15.8125,15.529999732971191,15.710000038146973,15.487072944641112,90244400,47,9.0,,0.09,4.23,0.12250041961669922,0.00780754766684999
92,2016-09-19,2,0.0028315018315018315,0.0,NVDA,15.875,16.315000534057617,15.802499771118164,15.917499542236328,15.691627502441406,41712800,45,9.0,,0.09,4.05,0.5025005340576172,0.031778689900876955
93,2016-09-20,4,0.004663003663003663,0.6468305304010349,NVDA,16.100000381469727,16.100000381469727,15.6850004196167,15.772500038146973,15.54868507385254,33111200,54,9.0,,0.09,4.859999999999999,-0.21500015258789062,-0.01317806592399906
94,2016-09-21,6,0.006494505494505495,0.3927729772191675,NVDA,15.81999969482422,16.2450008392334,15.817500114440918,16.21500015258789,15.984907150268556,33621200,58,9.0,,0.09,5.22,0.14500045776367188,0.009006239399258709
95,2016-09-22,1,0.0019157509157509158,-0.7050197405527354,NVDA,16.309999465942383,16.360000610351562,16.162500381469727,16.2549991607666,16.024341583251953,30873200,100,9.0,,0.09,9.0,0.11499977111816406,0.0070790868068426605
96,2016-09-23,1,0.0019157509157509158,0.0,NVDA,16.274999618530273,16.322500228881836,16.165000915527344,16.237499237060547,16.00708770751953,27613200,49,9.0,,0.09,4.41,-0.03750038146972656,-0.0022921992708239136
97,2016-09-26,2,0.0028315018315018315,0.4780114722753346,NVDA,16.052499771118164,16.149999618530273,15.88249969482422,16.084999084472656,15.85675048828125,23004000,32,9.0,,0.09,2.88,-0.1725006103515625,-0.010568271277848207
98,2016-09-27,1,0.0019157509157509158,-0.32341526520051744,NVDA,16.022499084472656,16.65999984741211,16.014999389648438,16.635000228881836,16.398944854736328,40275200,56,9.0,,0.09,5.04,0.5100002288818359,0.03157896228657919
99,2016-09-28,4,0.004663003663003663,1.434034416826004,NVDA,16.65999984741211,16.707500457763672,16.482500076293945,16.69499969482422,16.45809555053711,31978800,71,9.0,,0.09,6.39,0.0475006103515625,0.002851177118044168
100,2016-09-29,3,0.0037472527472527475,-0.19638648860958363,NVDA,16.667499542236328,16.90250015258789,16.512500762939453,16.850000381469727,16.610898971557617,33668400,85,9.0,,0.09,7.649999999999999,0.19499969482421875,0.011671386472032363
101,2016-09-30,22,0.02114652014652015,4.643206256109482,NVDA,16.9424991607666,17.297500610351562,16.842500686645508,17.1299991607666,16.88691520690918,42993200,94,9.0,,0.09,8.459999999999999,0.3950004577636719,0.02336935093612147
102,2016-10-03,9,0.009241758241758241,0.6565988181221272,NVDA,17.1299991607666,17.377500534057617,17.082500457763672,17.112499237060547,16.869670867919922,24259600,58,9.0,,0.09,5.22,0.07999992370605469,0.0046249412275307655
103,2016-10-04,5,0.005578754578754579,-0.3963535473642489,NVDA,17.137500762939453,17.424999237060547,16.947500228881836,17.075000762939453,16.832704544067383,28162400,93,9.0,,0.09,8.37,0.04749870300292969,0.0027333449312711977
104,2016-10-05,5,0.005578754578754579,0.0,NVDA,17.219999313354492,17.395000457763672,17.0049991607666,17.0575008392334,16.81545066833496,30544000,60,9.0,,0.09,5.4,-0.029998779296875,-0.0017215942961461561
105,2016-10-06,8,0.008326007326007325,0.4924491135915954,NVDA,16.852500915527344,16.957500457763672,16.565000534057617,16.834999084472656,16.596107482910156,36021200,76,9.0,,0.09,6.84,-0.4375,-0.0251509047707289
106,2016-10-10,3,0.0037472527472527475,-0.5499340079190496,NVDA,16.799999237060547,16.889999389648438,16.61750030517578,16.774999618530273,16.536962509155273,28787600,61,9.0,,0.09,5.49,-0.06750106811523438,-0.003980602464576655
107,2016-10-12,1,0.0019157509157509158,-0.4887585532746823,NVDA,16.46500015258789,16.69499969482422,16.327499389648438,16.607500076293945,16.371837615966797,41992000,43,9.0,,0.09,3.87,-0.19499969482421875,-0.011545275421604217
108,2016-10-13,1,0.0019157509157509158,0.0,NVDA,16.412500381469727,16.450000762939453,15.925000190734863,16.337499618530273,16.105667114257812,39011600,51,9.0,,0.09,4.59,-0.24499893188476562,-0.014674988701001257
109,2016-10-14,5,0.005578754578754579,1.9120458891013383,NVDA,16.537500381469727,16.649999618530273,16.399999618530273,16.497499465942383,16.263399124145508,33063600,69,9.0,,0.09,6.21,0.1999988555908203,0.012157984578420322
110,2016-10-18,2,0.0028315018315018315,-0.24437927663734116,NVDA,16.6299991607666,16.747499465942383,16.5625,16.65250015258789,16.416196823120117,26937200,40,9.0,,0.09,3.6,0.09749984741210938,0.005855846825581823
111,2016-10-19,8,0.008326007326007325,1.9404915912031044,NVDA,16.540000915527344,16.69499969482422,16.454999923706055,16.61750030517578,16.381696701049805,19906000,59,9.0,,0.09,5.31,-0.05249977111816406,-0.0031347826715819593
112,2016-10-20,4,0.004663003663003663,-0.43994720633523976,NVDA,16.8125,16.987499237060547,16.575000762939453,16.9325008392334,16.69222640991211,31208400,85,9.0,,0.09,7.649999999999999,0.2924995422363281,0.017520188534475345
113,2016-10-21,1,0.0019157509157509158,-0.589159465828751,NVDA,16.872499465942383,16.915000915527344,16.725000381469727,16.885000228881836,16.64539909362793,27950800,53,9.0,,0.09,4.77,-0.07249832153320312,-0.004267745388623068
114,2016-10-24,5,0.005578754578754579,1.9120458891013383,NVDA,17.0,17.697500228881836,16.997499465942383,17.677499771118164,17.426658630371094,33983600,88,9.0,,0.09,7.92,0.7824993133544922,0.04626067224366426
115,2016-10-25,11,0.011073260073260073,0.984898227183191,NVDA,17.647499084472656,18.075000762939453,17.5625,17.967500686645508,17.71254539489746,39746000,92,9.0,,0.09,8.28,0.3775005340576172,0.021330726327187577
116,2016-10-26,8,0.008326007326007325,-0.24809791597750586,NVDA,17.8174991607666,18.237499237060547,17.799999237060547,18.040000915527344,17.784013748168945,33379200,98,9.0,,0.09,8.82,0.16249847412109375,0.008990233320171015
117,2016-10-27,6,0.006494505494505495,-0.2199736031676197,NVDA,18.177499771118164,18.212499618530277,17.59749984741211,17.670000076293945,17.419260025024414,38866400,100,9.0,,0.09,9.0,-0.024999618530269885,-0.0013707810596897962
118,2016-10-28,5,0.005578754578754579,-0.14100394811054717,NVDA,17.7549991607666,18.024999618530277,17.607500076293945,17.639999389648438,17.389686584472656,29085600,77,9.0,,0.09,6.93,-0.1875,-0.010295127188869158
119,2016-10-31,14,0.013820512820512821,3.8809831824062098,NVDA,17.697500228881836,17.907499313354492,17.6875,17.790000915527344,17.537559509277344,25238800,48,9.0,,0.09,4.32,-0.1175003051757848,-0.006518741063106126
120,2016-11-01,2,0.0028315018315018315,-0.795123244102836,NVDA,17.854999542236328,17.952499389648438,17.072500228881836,17.262500762939453,17.017545700073242,47322400,18,18.0,False,0.18,3.24,0.04500007629394531,0.0025129179404959068
121,2016-11-02,2,0.0028315018315018315,0.0,NVDA,17.395000457763672,17.6299991607666,17.15999984741211,17.190000534057617,16.94607162475586,29584800,15,18.0,,0.18,2.7,-0.32250022888183594,-0.017964085216334413
122,2016-11-03,3,0.0037472527472527475,0.32341526520051755,NVDA,17.270000457763672,17.28499984741211,16.65999984741211,16.989999771118164,16.748910903930664,30966400,12,18.0,,0.18,2.16,-0.3449993133544922,-0.019568878603366313
