,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,MO_unscaled,MO_monthly,isPartial,scale,MO,Stock_Price_Change,Stock_Price_Change_Percent
0,2016-05-03,1,0.006952380952380952,0.0,MO,63.04999923706055,63.459999084472656,62.77999877929688,63.20000076293945,44.9465446472168,5197900,88,93.0,,0.93,81.84,,
1,2016-05-17,5,0.03076190476190476,3.4246575342465757,MO,64.44999694824219,64.48999786376953,63.5,63.880001068115234,45.43014907836914,6949500,89,93.0,,0.93,82.77000000000001,1.029998779296875,0.01623067750010243
2,2016-05-25,1,0.006952380952380952,-0.7739938080495357,MO,63.790000915527344,64.1500015258789,63.63999938964844,63.91999816894531,45.45859146118164,4265900,96,93.0,,0.93,89.28,-0.339996337890625,-0.005272078603706043
3,2016-06-07,1,0.006952380952380952,-0.46125461254612554,MO,65.22000122070312,65.44000244140625,64.97000122070312,65.0999984741211,46.29778671264648,4177200,90,97.0,,0.97,87.3,1.2900009155273438,0.02010913304510109
4,2016-06-13,1,0.006952380952380952,0.0,MO,65.5,65.9000015258789,64.80999755859375,64.83999633789062,46.51025390625,7761100,93,97.0,,0.97,90.21,0.45999908447265625,0.007029325600721448
5,2016-06-24,4,0.02480952380952381,2.568493150684932,MO,65.13999938964844,68.0,65.06999969482422,67.0199966430664,48.073978424072266,16923900,97,97.0,,0.97,94.09,2.0999984741210938,0.03186644044759879
6,2016-06-28,3,0.018857142857142857,-0.2399232245681382,MO,67.69000244140625,67.91999816894531,66.97000122070312,67.91000366210938,48.712398529052734,8631600,95,97.0,,0.97,92.15,-0.0800018310546875,-0.0011764975155100776
7,2016-07-01,2,0.012904761904761905,-0.31565656565656564,MO,69.27999877929688,69.62999725341797,68.86000061035156,69.0199966430664,49.508602142333984,7087400,89,100.0,False,1.0,89.0,1.7099990844726562,0.02517666564447163
8,2016-07-08,1,0.006952380952380952,-0.46125461254612554,MO,69.44000244140625,69.88999938964844,68.88999938964844,69.83000183105469,50.08962631225586,5339500,100,100.0,,1.0,100.0,0.26000213623046875,0.0037340535184022805
9,2016-07-11,1,0.006952380952380952,0.0,MO,69.9000015258789,70.05999755859375,69.12999725341797,69.87000274658203,50.11831665039063,5101300,92,100.0,,1.0,92.0,0.1699981689453125,0.0024323675837731873
10,2016-07-14,1,0.006952380952380952,0.0,MO,68.87999725341797,69.30999755859375,68.69999694824219,68.91999816894531,49.43686294555664,5170500,93,100.0,,1.0,93.0,-0.75,-0.010705110278839913
11,2016-07-18,1,0.006952380952380952,0.0,MO,69.30999755859375,69.41999816894531,68.81999969482422,69.16999816894531,49.61619567871094,4570000,95,100.0,,1.0,95.0,0.1100006103515625,0.0015870814345155804
12,2016-07-20,1,0.006952380952380952,0.0,MO,69.23999786376953,69.36000061035156,68.86000061035156,69.01000213623047,49.50143432617188,4272300,91,100.0,,1.0,91.0,-0.05999755859375,-0.0008642690892577409
13,2016-07-21,3,0.018857142857142857,1.7123287671232879,MO,68.94999694824219,69.0,68.25,68.7300033569336,49.300594329833984,5259500,89,100.0,,1.0,89.0,-0.3600006103515625,-0.005190320172774543
14,2016-08-01,3,0.018857142857142857,0.0,MO,67.66000366210938,68.0,67.2300033569336,67.6500015258789,48.52588272094727,5038200,99,93.0,False,0.93,92.07,-1.0,-0.01449275362318836
15,2016-08-25,19,0.1140952380952381,7.841328413284133,MO,66.25,66.30999755859375,65.69999694824219,65.91999816894531,47.284950256347656,4749100,84,93.0,,0.93,78.12,-1.69000244140625,-0.024852977079503624
16,2016-09-14,1,0.006952380952380952,-0.9390651085141903,MO,63.58000183105469,63.77000045776367,62.81999969482422,63.119998931884766,45.70762634277344,6725400,90,83.0,,0.83,74.7,-2.539997100830078,-0.038304889071752
17,2016-09-21,1,0.006952380952380952,0.0,MO,62.83000183105469,63.630001068115234,62.59999847412109,63.5,45.98279571533203,4967100,90,83.0,,0.83,74.7,-0.1399993896484375,-0.0021953800947698277
18,2016-10-03,7,0.042666666666666665,5.136986301369863,MO,63.040000915527344,63.18000030517578,62.56999969482422,62.84999847412109,45.51210021972656,5113600,96,85.0,,0.85,81.6,-0.4500007629394531,-0.007072147656539074
19,2016-10-05,1,0.006952380952380952,-0.8370535714285714,MO,61.58000183105469,61.7599983215332,60.81999969482422,61.220001220703125,44.33175277709961,10026400,89,85.0,,0.85,75.64999999999999,-1.4200019836425781,-0.022475498208034184
20,2016-10-07,0,0.001,-0.8561643835616438,MO,62.08000183105469,62.33000183105469,61.5099983215332,61.91999816894531,44.83864974975586,6315300,98,85.0,,0.85,83.3,0.5700035095214844,0.009229331687380382
21,2016-10-13,2,0.012904761904761905,11.904761904761905,MO,62.459999084472656,62.9900016784668,62.150001525878906,62.68999862670898,45.396240234375,4911800,94,85.0,,0.85,79.89999999999999,0.6599998474121094,0.01058879878105956
22,2016-10-14,5,0.03076190476190476,1.383763837638376,MO,62.65999984741211,62.72999954223633,62.290000915527344,62.43999862670898,45.2152099609375,4716600,99,85.0,,0.85,84.14999999999999,-0.26000213623046875,-0.004127673111641639
23,2016-11-02,2,0.012904761904761905,-0.5804953560371517,MO,65.27999877929688,65.80999755859375,65.11000061035156,65.12000274658203,47.1558952331543,4758100,91,78.0,,0.78,70.98,3.079998016357422,0.04909928325893964
24,2016-11-10,1,0.006952380952380952,-0.46125461254612554,MO,63.31999969482422,63.41999816894531,60.93000030517578,61.720001220703125,44.69382095336914,15240000,86,78.0,,0.78,67.08,-2.3899993896484375,-0.03631666127202793
25,2016-11-11,2,0.012904761904761905,0.8561643835616439,MO,61.93999862670898,62.2599983215332,61.59999847412109,61.7599983215332,44.72279739379883,7437600,91,78.0,,0.78,70.98,-1.1599998474121094,-0.018290758134712815
26,2016-11-17,1,0.006952380952380952,-0.46125461254612554,MO,62.65999984741211,62.970001220703125,62.459999084472656,62.810001373291016,45.48313903808594,6550500,92,78.0,,0.78,71.76,0.7100028991699219,0.011403837428700436
27,2016-11-30,1,0.006952380952380952,0.0,MO,64.7300033569336,65.38999938964844,63.869998931884766,63.93000030517578,46.29417037963867,9381700,92,78.0,,0.78,71.76,2.4199981689453125,0.03843096906515031
28,2016-12-05,1,0.006952380952380952,0.0,MO,63.91999816894531,64.22000122070312,63.41999816894531,63.52999877929688,46.0045166015625,8448800,86,81.0,,0.81,69.66000000000001,-1.1699981689453125,-0.017892616300139164
29,2016-12-16,2,0.012904761904761905,0.8561643835616439,MO,66.25,67.23999786376953,65.81999969482422,67.04000091552734,48.54624176025391,9694200,96,81.0,,0.81,77.76,3.0199966430664062,0.04702579547900765
30,2017-01-20,1,0.006952380952380952,-0.46125461254612554,MO,69.66000366210938,70.11000061035156,69.6500015258789,70.01000213623047,51.15747833251953,10188200,85,82.0,,0.82,69.7,2.8700027465820312,0.04268296903275859
31,2017-01-31,1,0.006952380952380952,0.0,MO,71.33000183105469,71.44000244140625,70.97000122070312,71.18000030517578,52.01242446899414,11463000,90,82.0,,0.82,73.8,1.3300018310546875,0.01897021565363266
32,2017-02-01,2,0.012904761904761905,0.8561643835616439,MO,69.95999908447266,72.0,68.80000305175781,71.38999938964844,52.165863037109375,11416300,86,81.0,False,0.81,69.66000000000001,0.55999755859375,0.007838711358570505
33,2017-02-02,2,0.012904761904761905,0.0,MO,71.66000366210938,72.08000183105469,71.33000183105469,71.44999694824219,52.20969772338867,8108500,86,81.0,,0.81,69.66000000000001,0.0800018310546875,0.0011111365424261166
34,2017-02-06,1,0.006952380952380952,0.0,MO,71.4000015258789,71.80000305175781,71.29000091552734,71.29000091552734,52.09280014038086,5192500,79,81.0,,0.81,63.99,-0.279998779296875,-0.0038845556629306666
35,2017-02-07,1,0.006952380952380952,0.0,MO,71.52999877929688,72.2699966430664,71.48999786376953,72.19999694824219,52.75774383544922,5239900,83,81.0,,0.81,67.23,0.46999359130859375,0.006545871467021902
36,2017-02-10,1,0.006952380952380952,0.0,MO,72.38999938964844,72.58000183105469,72.16999816894531,72.41999816894531,52.91851043701172,4154900,85,81.0,,0.81,68.85000000000001,0.31000518798828125,0.004289542028337978
37,2017-02-13,1,0.006952380952380952,0.0,MO,72.47000122070312,72.58999633789062,71.98999786376953,72.04000091552734,52.64082717895508,5175800,87,81.0,,0.81,70.47,0.0099945068359375,0.00013770331473961228
38,2017-02-22,1,0.006952380952380952,0.0,MO,73.55000305175781,73.76000213623047,73.29000091552734,73.5999984741211,53.78075408935547,4401200,91,81.0,,0.81,73.71000000000001,1.1700057983398438,0.01611800326995083
39,2017-02-27,1,0.006952380952380952,0.0,MO,74.4800033569336,74.76000213623047,74.44000244140625,74.58999633789062,54.50416564941406,6320000,92,81.0,,0.81,74.52000000000001,1.0,0.013557483338368925
40,2017-02-28,1,0.006952380952380952,0.0,MO,74.31999969482422,75.13999938964844,74.30000305175781,74.91999816894531,54.74529266357422,7160900,92,81.0,,0.81,74.52000000000001,0.37999725341796875,0.005082895165325452
41,2017-03-06,2,0.012904761904761905,0.8561643835616439,MO,75.55000305175781,75.61000061035156,74.95999908447266,75.58000183105469,55.22756576538086,5762400,86,88.0,,0.88,75.68,0.470001220703125,0.006255006980581346
42,2017-03-07,1,0.006952380952380952,-0.46125461254612554,MO,75.2699966430664,76.30000305175781,75.2699966430664,76.0999984741211,55.60753631591797,6108300,100,88.0,,0.88,88.0,0.69000244140625,0.00912580922941797
43,2017-03-08,1,0.006952380952380952,0.0,MO,75.79000091552734,76.12000274658203,75.55999755859375,75.83999633789062,55.41755676269531,4860500,80,88.0,,0.88,70.4,-0.18000030517578125,-0.0023591126864527245
