,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,PG_unscaled,PG_monthly,isPartial,scale,PG,Stock_Price_Change,Stock_Price_Change_Percent
39,2017-10-02,1,0.0026991041087426632,-0.36398049064570126,PG,91.26000213623048,92.4000015258789,91.23999786376952,91.7699966430664,81.03095245361328,7302400,71,76.0,,0.76,53.96,-0.26999664306642046,-0.0029135280932475194
40,2017-10-11,50,0.010267840593141796,2.804166189767654,PG,91.08999633789062,91.7300033569336,91.06999969482422,91.45999908447266,80.7572250366211,7115400,81,76.0,,0.76,61.56,-0.6699981689453125,-0.007251062314730161
41,2017-10-13,2,0.0028535681186283596,-0.7220868309414207,PG,92.6999969482422,93.51000213623048,92.58999633789062,93.04000091552734,82.15233612060547,6956700,89,76.0,,0.76,67.64,1.7799987792968892,0.01940476086510845
42,2017-10-19,1,0.0026991041087426632,0.0,PG,91.6999969482422,91.98999786376952,91.13999938964844,91.58999633789062,81.47802734375,8585000,90,76.0,,0.76,68.4,-1.520004272460966,-0.016254991313619516
43,2017-10-23,2,0.0028535681186283596,-0.09768486861385173,PG,88.62999725341797,88.86000061035156,86.87000274658203,87.30000305175781,77.66168212890625,13358200,84,76.0,,0.76,63.84,-3.1299972534179545,-0.03402540848031388
44,2017-10-26,0,0.0025446400988569664,-0.10826025765941327,PG,87.19000244140625,87.7699966430664,87.0999984741211,87.5,77.83959197998047,6233800,93,76.0,,0.76,70.68,-1.0900039672851562,-0.012266531170360806
45,2017-11-01,1,0.0026991041087426632,0.06070171178827244,PG,86.33000183105469,87.13999938964844,86.11000061035156,86.88999938964844,77.29693603515625,4884100,81,74.0,False,0.74,59.94,-0.6299972534179688,-0.007177820183587036
46,2017-11-16,28,0.006869632375656472,-0.11887308317153389,PG,89.83999633789062,89.9000015258789,88.7699966430664,89.25,79.39637756347656,7205100,100,74.0,,0.74,74.0,2.7600021362304688,0.03167319434888971
47,2017-12-01,5,0.0033169601482854493,0.16239038648911985,PG,90.18000030517578,90.52999877929688,89.12000274658203,90.36000061035156,80.38383483886719,7953200,94,70.0,False,0.7,65.8,0.6299972534179688,0.0070077557588985595
48,2017-12-21,1,0.0026991041087426632,-0.05413012882970658,PG,91.66000366210938,92.08000183105467,91.52999877929688,91.66999816894533,81.5491943359375,4860400,94,70.0,,0.7,65.8,1.5500030517577983,0.017121430163017592
49,2018-01-04,4,0.003162496138399753,0.10826025765941316,PG,90.83000183105467,91.7699966430664,90.61000061035156,91.18000030517578,81.11329650878906,6322500,89,90.0,,0.9,80.10000000000001,-0.31000518798826704,-0.0033666939815776287
50,2018-01-08,3,0.003008032128514056,-0.04884243430692592,PG,90.93000030517578,91.7699966430664,90.93000030517578,91.72000122070312,81.59368133544922,4860700,82,90.0,,0.9,73.8,0.0,0.0
51,2018-01-10,1,0.0026991041087426632,-0.10270103728047641,PG,90.91000366210938,90.91000366210938,90.01000213623047,90.47000122070312,80.481689453125,6564700,73,90.0,,0.9,65.7,-0.8599929809570312,-0.009371178080150977
52,2018-01-16,2,0.0028535681186283596,0.0,PG,90.13999938964844,90.7699966430664,89.63999938964844,90.22000122070312,80.25928497314453,9465300,73,90.0,,0.9,65.7,-0.14000701904296875,-0.0015400617468165345
53,2018-01-19,17,0.005170528266913809,0.8119519324455993,PG,90.27999877929688,91.26000213623048,90.23999786376952,91.06999969482422,81.633056640625,9364000,68,90.0,,0.9,61.2,0.4900054931640767,0.00539832005382701
54,2018-01-22,3,0.003008032128514056,-0.4182350480970306,PG,90.87999725341795,91.91999816894533,90.7699966430664,91.88999938964844,82.36808013916016,8658000,88,90.0,,0.9,79.2,0.6599960327148438,0.007232040513538651
55,2018-01-23,3,0.003008032128514056,0.0,PG,89.81999969482422,90.20999908447266,88.5999984741211,89.05000305175781,79.82240295410156,18756300,100,90.0,,0.9,90.0,-1.7099990844726705,-0.018603123569799873
56,2018-01-24,5,0.0033169601482854493,0.10270103728047664,PG,89.05999755859375,89.16000366210938,87.69999694824219,88.30999755859375,79.1590576171875,15141900,95,90.0,,0.9,85.5,-1.0499954223632812,-0.01163945718899817
57,2018-01-26,4,0.003162496138399753,-0.04656794262829467,PG,88.16999816894531,88.16999816894531,87.2300033569336,87.7300033569336,78.63916015625,11503100,86,90.0,,0.9,77.4,-0.9900054931640625,-0.011103695070671993
58,2018-01-30,1,0.0026991041087426632,-0.14652730292077754,PG,86.81999969482422,87.44000244140625,86.62999725341797,86.94999694824219,77.93997955322266,9662900,85,90.0,,0.9,76.5,-0.7299957275390625,-0.00827941184869141
59,2018-02-05,1,0.0026991041087426632,-0.05413012882970658,PG,83.98999786376953,84.37000274658203,80.0999984741211,81.05999755859375,72.66032409667969,17462200,74,88.0,,0.88,65.12,-3.0699996948242188,-0.03510978509957652
60,2018-02-06,27,0.006715168365770775,1.4879249170195719,PG,80.52999877929688,82.44999694824219,80.12000274658203,82.37999725341797,73.84353637695312,19955500,82,88.0,,0.88,72.16,-1.9200057983398438,-0.022756972097143002
61,2018-02-07,1,0.0026991041087426632,-0.5980586097437548,PG,82.30000305175781,83.38999938964844,81.81999969482422,81.83999633789062,73.35951232910156,11851800,88,88.0,,0.88,77.44,0.94000244140625,0.011400879032128275
62,2018-02-08,26,0.006560704355885079,1.4306970355957422,PG,82.02999877929688,82.22000122070312,80.1500015258789,80.22000122070312,71.90737915039062,14596100,85,88.0,,0.88,74.8,-1.1699981689453125,-0.014030437432651532
63,2018-02-13,6,0.003471424158171146,-0.15109163707788775,PG,81.1500015258789,81.83000183105469,80.91000366210938,81.5,73.05473327636719,9278700,77,88.0,,0.88,67.76,-0.3899993896484375,-0.004743363948652379
64,2018-02-15,1,0.0026991041087426632,-0.22247930942422345,PG,80.97000122070312,82.41000366210938,80.5,82.41000366210938,73.87043762207031,8910700,74,88.0,,0.88,65.12,0.5800018310546875,0.007087887303878437
65,2018-02-20,18,0.005324992276799506,0.9728739842051046,PG,82.19000244140625,82.22000122070312,81.06999969482422,81.33999633789062,72.91130828857422,7087700,71,88.0,,0.88,62.48,-0.19000244140625,-0.002305574966181112
66,2018-02-28,1,0.0026991041087426632,-0.4931252538144688,PG,80.68000030517578,80.79000091552734,78.5,78.5199966430664,70.3835220336914,16862000,74,88.0,,0.88,65.12,-1.4300003051757812,-0.017392365409205413
67,2018-03-01,18,0.005324992276799506,0.9728739842051046,PG,78.4000015258789,79.27999877929688,77.9000015258789,78.69999694824219,70.54487609863281,13504200,87,78.0,False,0.78,67.86,-1.5100021362304688,-0.018690458214121075
68,2018-03-05,2,0.0028535681186283596,-0.4641178859430295,PG,79.27999877929688,80.38999938964844,79.1500015258789,80.29000091552734,71.9701156616211,8177000,76,78.0,,0.78,59.28,1.1100006103515625,0.014001016995996984
69,2018-03-09,10,0.004089280197713933,0.43304103063765287,PG,80.18000030517578,80.75,79.9000015258789,80.29000091552734,71.9701156616211,7662200,76,78.0,,0.78,59.28,0.3600006103515625,0.0044781765528651984
70,2018-03-12,1,0.0026991041087426632,-0.33995618342524736,PG,80.2300033569336,80.62000274658203,79.76000213623047,79.86000061035156,71.58466339111328,7182000,80,78.0,,0.78,62.400000000000006,-0.12999725341796875,-0.0016098731073432848
71,2018-03-15,10,0.004089280197713933,0.515050932814467,PG,79.08999633789062,79.13999938964844,78.54000091552734,78.66999816894531,70.51798248291016,6996900,75,78.0,,0.78,58.5,-1.4800033569335938,-0.018357768624565618
72,2018-03-22,6,0.003471424158171146,-0.4158652596558715,PG,76.83000183105469,77.5199966430664,76.37000274658203,76.41000366210938,68.4921646118164,10481600,96,78.0,,0.78,74.88,-1.6200027465820312,-0.02047008793373739
73,2018-03-27,2,0.0028535681186283596,-0.1779834475393789,PG,76.52999877929688,78.44000244140625,76.30000305175781,77.79000091552734,69.72916412353516,11288200,77,78.0,,0.78,60.06,0.9200057983398438,0.011867980368677422
74,2018-04-02,2,0.0028535681186283596,0.05722788142382962,PG,79.26000213623047,79.37000274658203,77.05999755859375,77.4000015258789,69.37957763671875,12017200,85,76.0,,0.76,64.6,0.9300003051757812,0.011856199340004814
75,2018-04-16,0,0.0025446400988569664,-0.10826025765941327,PG,78.55999755859375,78.86000061035156,78.04000091552734,78.61000061035156,70.46420288085938,5962200,92,76.0,,0.76,69.92,-0.5100021362304688,-0.0064256283051776775
76,2018-04-18,4,0.003162496138399753,0.24280684715308976,PG,78.58000183105469,78.68000030517578,78.0199966430664,78.19999694824219,70.09669494628906,7349400,84,76.0,,0.76,63.84,-0.18000030517578125,-0.0022825298476114586
77,2018-04-19,5,0.0033169601482854493,0.04884243430692581,PG,75.38999938964844,75.72000122070312,74.19999694824219,74.94999694824219,67.80514526367188,16955600,91,76.0,,0.76,69.16,-2.9599990844726562,-0.037620730465070196
78,2018-04-20,6,0.003471424158171146,0.04656794262829478,PG,74.04000091552734,74.91999816894531,73.73999786376953,73.80000305175781,66.76478576660156,14085000,88,76.0,,0.76,66.88,-0.8000030517578125,-0.010565280492085827
79,2018-05-03,6,0.003471424158171146,-0.307938658619203,PG,70.80999755859375,71.72000122070312,70.73999786376953,71.36000061035156,64.55738830566406,9386500,97,72.0,,0.72,69.84,-3.1999969482421875,-0.04271218668513799
80,2018-05-04,1,0.0026991041087426632,-0.22247930942422345,PG,71.37999725341797,72.62000274658203,71.33999633789062,72.43000030517578,65.52537536621094,8107400,100,72.0,,0.72,72.0,0.9000015258789062,0.012548821954273759
81,2018-05-09,1,0.0026991041087426632,0.0,PG,71.7699966430664,72.55000305175781,71.73999786376953,72.37000274658203,65.47109985351562,7528400,84,72.0,,0.72,60.48,-0.06999969482421875,-0.0009639175458102667
82,2018-05-11,1,0.0026991041087426632,0.0,PG,73.62999725341797,74.0999984741211,73.05000305175781,73.37000274658203,66.37577056884766,7586200,95,72.0,,0.72,68.39999999999999,1.5499954223632812,0.021364512159393056
83,2018-05-18,1,0.0026991041087426632,-0.28601781482389466,PG,73.9800033569336,74.06999969482422,73.11000061035156,73.44999694824219,66.4481430053711,7042700,83,72.0,,0.72,59.76,-0.029998779296875,-0.00040484183420530506
84,2018-05-30,5,0.0033169601482854493,0.22891152569531847,PG,74.33000183105469,75.0199966430664,74.05000305175781,74.88999938964844,67.7508773803711,8128600,85,72.0,,0.72,61.2,0.9499969482421875,0.012825664265644354
85,2018-06-12,37,0.008259808464627743,1.4901741641054302,PG,77.81999969482422,77.88999938964844,77.11000061035156,77.23999786376953,69.87684631347656,8786000,94,70.0,,0.7,65.8,2.8700027465820312,0.03825650326588348
86,2018-06-14,2,0.0028535681186283596,-0.6545236937577141,PG,76.55999755859375,76.55999755859375,75.69999694824219,75.98999786376953,68.74600982666016,8895200,85,70.0,,0.7,59.49999999999999,-1.3300018310546875,-0.017075386332991105
87,2018-06-15,3,0.003008032128514056,0.05413012882970647,PG,76.16000366210938,77.51000213623047,75.91999816894531,77.37999725341797,70.00350952148438,14943500,71,70.0,,0.7,49.7,0.9500045776367188,0.012408628630240726
88,2018-06-21,2,0.0028535681186283596,-0.39377830281551485,PG,75.52999877929688,77.05000305175781,75.52999877929688,76.44000244140625,69.1530990600586,8691200,87,70.0,,0.7,60.9,-0.45999908447265625,-0.005934706125593547
89,2018-06-22,6,0.003471424158171146,0.21652051531882655,PG,76.79000091552734,77.62999725341797,76.7699966430664,77.43000030517578,70.04873657226562,11446400,100,70.0,,0.7,70.0,0.5799942016601562,0.007527503941441083
90,2018-06-27,3,0.003008032128514056,0.11445576284765924,PG,78.11000061035156,78.70999908447266,77.55999755859375,77.69000244140625,70.28395080566406,7873300,93,70.0,,0.7,65.1,1.0800018310546875,0.013912171444874444
91,2018-06-29,2,0.0028535681186283596,-0.05135051864023821,PG,77.93000030517578,78.54000091552734,77.29000091552734,78.05999755859375,70.61868286132812,7679900,85,70.0,,0.7,59.49999999999999,-0.1699981689453125,-0.0021598039756406395
92,2018-07-05,1,0.0026991041087426632,-0.05413012882970658,PG,78.13999938964844,79.25,78.12000274658203,79.20999908447266,71.65904235839844,7956100,87,65.0,,0.65,56.55,0.7099990844726562,0.009039967866008691
93,2018-07-11,6,0.003471424158171146,0.2861394071191483,PG,79.62999725341797,79.83999633789062,79.02999877929688,79.16000366210938,71.61382293701172,7851600,84,65.0,,0.65,54.6,0.589996337890625,0.007444748743099305
94,2018-07-18,544,0.08657306147667594,23.938773694046453,PG,79.72000122070312,80.20999908447266,79.33000183105469,79.72000122070312,72.12042999267578,9105100,79,65.0,,0.65,51.35,0.37000274658203125,0.004634303150718333
95,2018-07-19,32,0.007487488415199258,-0.9135124912127949,PG,78.41999816894531,79.19000244140625,77.88999938964844,78.7300033569336,71.87123107910156,8010600,84,65.0,,0.65,54.6,-1.0199966430664062,-0.01271657716879171
96,2018-07-20,1,0.0026991041087426632,-0.6395180921731236,PG,78.31999969482422,79.05999755859375,78.31999969482422,78.68000030517578,71.8255844116211,8234700,81,65.0,,0.65,52.65,-0.1300048828125,-0.0016416830256912318
97,2018-07-24,18,0.005324992276799506,0.9728739842051046,PG,77.54000091552734,79.01000213623047,77.54000091552734,78.98999786376953,72.10857391357422,8297100,80,65.0,,0.65,52.0,-0.04999542236328125,-0.0006323731837485358
98,2018-07-25,51,0.010422304603027496,0.9572431397574988,PG,78.72000122070312,79.5999984741211,78.72000122070312,79.47000122070312,72.5467529296875,6208400,77,65.0,,0.65,50.05,0.589996337890625,0.007467362636863983
99,2018-07-27,12,0.0043982082174853256,-0.5780004149746569,PG,79.66999816894531,80.83000183105469,79.45999908447266,80.58000183105469,73.56006622314453,7492900,90,65.0,,0.65,58.5,1.2300033569335938,0.015452303775275622
100,2018-07-31,1,0.0026991041087426632,-0.25560194257476343,PG,80.38999938964844,80.9800033569336,79.43000030517578,80.87999725341797,73.83392333984375,9878200,84,65.0,,0.65,54.6,0.15000152587890625,0.0018557654643189814
101,2018-08-07,2,0.0028535681186283596,-0.9462142694934697,PG,82.41000366210938,82.68000030517578,81.7300033569336,82.63999938964844,75.44059753417969,6418000,82,64.0,,0.64,52.48,1.6999969482421875,0.02099279918215302
102,2018-08-08,1,0.0026991041087426632,-0.05413012882970658,PG,82.0999984741211,82.80000305175781,82.0999984741211,82.3499984741211,75.17584991455078,4891300,91,64.0,,0.64,58.24,0.12000274658203125,0.0014514120239368378
103,2018-08-09,26,0.006560704355885079,1.4306970355957422,PG,82.44000244140625,82.44000244140625,81.30000305175781,81.4000015258789,74.30862426757812,5167400,84,64.0,,0.64,53.76,-0.3600006103515625,-0.004347833298104176
104,2018-08-16,28,0.006869632375656472,0.04708763007957795,PG,82.45999908447266,84.0,82.30999755859375,83.69000244140625,76.39913177490234,12368000,87,64.0,,0.64,55.68,1.55999755859375,0.01892282280926061
105,2018-08-17,18,0.005324992276799506,-0.224850474434501,PG,83.7300033569336,84.19999694824219,83.5999984741211,83.69000244140625,76.39913177490234,8409300,87,64.0,,0.64,55.68,0.1999969482421875,0.0023809160505021687
106,2018-08-24,2,0.0028535681186283596,-0.4641178859430295,PG,83.22000122070312,83.55000305175781,83.02999877929688,83.36000061035156,76.09786987304688,5356000,83,64.0,,0.64,53.120000000000005,-0.649993896484375,-0.007719642755853351
107,2018-09-05,4,0.003162496138399753,-0.30535387120852264,PG,82.11000061035156,83.47000122070312,82.11000061035156,83.29000091552734,76.03396606445312,7651900,98,71.0,,0.71,69.58,-0.0800018310546875,-0.000957532353471291
108,2018-09-14,8,0.0037803521779425395,-0.03925571170605324,PG,83.47000122070312,83.66999816894531,82.97000122070312,83.61000061035156,76.32609558105469,5004100,92,71.0,,0.71,65.32,0.1999969482421875,0.002396033848296897
109,2018-09-21,2,0.0028535681186283596,-0.7378607713482987,PG,85.80999755859375,86.27999877929688,85.5199966430664,85.81999969482422,78.34355926513672,17402500,100,71.0,,0.71,71.0,2.6100006103515625,0.031193984313008905
110,2018-10-01,2,0.0028535681186283596,0.05722788142382962,PG,83.30999755859375,83.72000122070312,83.16999816894531,83.66999816894531,76.380859375,4899900,80,78.0,False,0.78,62.400000000000006,-2.55999755859375,-0.029670811251889195
111,2018-10-04,6,0.003471424158171146,0.21652051531882655,PG,82.5,82.5,81.0999984741211,81.91999816894531,74.7833023071289,7029900,87,78.0,,0.78,67.86,-1.220001220703125,-0.014572398505907191
112,2018-10-05,7,0.0036258881680568426,0.044495861884844556,PG,81.9800033569336,82.44999694824219,81.9800033569336,82.1500015258789,74.99327850341797,5454600,86,78.0,,0.78,67.08,-0.0500030517578125,-0.0006060975970644256
113,2018-10-08,15,0.004861600247142416,1.0339925035543494,PG,81.9800033569336,82.73999786376953,81.75,82.4000015258789,75.22150421142578,7192300,85,78.0,,0.78,66.3,0.29000091552734375,0.003517294436158558
114,2018-10-09,1,0.0026991041087426632,-0.44481159051915864,PG,82.38999938964844,82.72000122070312,82.05999755859375,82.19999694824219,75.03892517089844,6268100,85,78.0,,0.78,66.3,-0.01999664306640625,-0.00024168048806738618
115,2018-10-15,2,0.0028535681186283596,-0.8819356570420644,PG,79.01000213623047,80.54000091552734,78.91999816894531,80.12999725341797,73.14925384521484,9691500,89,78.0,,0.78,69.42,-2.1800003051757812,-0.02635396848410798
116,2018-10-17,1,0.0026991041087426632,-0.05413012882970658,PG,80.76000213623047,82.18000030517578,80.37999725341797,81.86000061035156,74.72854614257812,10375300,84,78.0,,0.78,65.52,1.6399993896484375,0.020362544959100726
117,2018-10-19,1,0.0026991041087426632,0.0,PG,84.86000061035156,87.76000213623047,84.86000061035156,87.30000305175781,80.39883422851562,30276400,100,78.0,,0.78,78.0,5.5800018310546875,0.06789975432384199
118,2018-10-24,4,0.003162496138399753,0.17168364427148908,PG,87.27999877929688,90.6999969482422,87.22000122070312,89.45999908447266,82.38807678222656,26703500,84,78.0,,0.78,65.52,2.939994812011733,0.03350039585741982
119,2018-10-25,19,0.005479456286685202,0.7326365146038878,PG,88.11000061035156,89.33000183105469,87.30999755859375,89.0,81.96444702148438,14647000,95,78.0,,0.78,74.10000000000001,-1.3699951171875142,-0.01510468757754535
120,2018-11-05,1,0.0026991041087426632,-0.5074138805886,PG,89.88999938964844,91.44000244140624,89.81999969482422,91.1999969482422,83.99051666259766,12270100,60,83.0,,0.83,49.8,2.1100006103515483,0.023620290687355938
121,2018-11-12,-8,0.0013089280197713933,-0.7219268884951107,PG,92.20999908447266,93.4499969482422,91.75,92.6999969482422,85.37194061279297,12522100,61,83.0,,0.83,50.63,2.009994506835966,0.02198156663571771
122,2018-11-13,2,0.0028535681186283596,1.1800802454566912,PG,91.97000122070312,93.56999969482422,91.58999633789062,93.47000122070312,86.0810775756836,13438700,66,83.0,,0.83,54.78,0.12000274658201704,0.0012841385821391604
123,2018-11-14,2,0.0028535681186283596,0.0,PG,93.41999816894533,93.9000015258789,92.98999786376952,93.48999786376952,86.09949493408203,11623000,72,83.0,,0.83,59.76,0.3300018310546875,0.003526790981414729
124,2018-11-15,6,0.003471424158171146,0.21652051531882655,PG,93.33000183105467,93.9000015258789,92.72000122070312,93.83000183105467,86.4126205444336,12506000,100,83.0,,0.83,83.0,0.0,0.0
