,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,JNJ_unscaled,JNJ_monthly,isPartial,scale,JNJ,Stock_Price_Change,Stock_Price_Change_Percent
11,2016-07-21,2,0.07242857142857143,-0.3184037359371683,JNJ,125.20999908447266,125.73999786376952,124.88999938964844,125.1500015258789,107.51753997802734,5492600,64,38.0,,0.38,24.32,-0.3300018310547017,-0.0026176079309394584
12,2016-07-25,8,0.09498496240601503,0.24671864206059402,JNJ,125.06999969482422,125.12999725341795,124.13999938964844,124.88999938964844,107.29419708251952,4880600,40,38.0,,0.38,15.2,-0.6100006103515625,-0.004851285356410218
13,2016-07-26,4,0.07994736842105263,-0.15831552283701422,JNJ,125.02999877929688,125.5500030517578,124.75,125.1500015258789,107.51753997802734,5589900,37,38.0,,0.38,14.06,0.42000579833984375,0.003356555642602954
14,2016-07-28,1,0.06866917293233082,-0.14107025298598697,JNJ,124.9800033569336,125.0,124.41000366210938,124.45999908447266,106.92476654052734,4320400,37,38.0,,0.38,14.06,-0.5500030517577983,-0.004380749011460128
15,2016-08-11,1,0.06866917293233082,0.0,JNJ,123.8499984741211,124.13999938964844,123.47000122070312,123.7699966430664,106.3319854736328,4052000,70,31.0,,0.31,21.7,-0.8600006103515625,-0.006880004882812485
16,2016-08-12,11,0.10626315789473684,0.5474652359575167,JNJ,123.47000122070312,123.7699966430664,122.9499969482422,123.22000122070312,105.85946655273438,4234800,100,31.0,,0.31,31.0,-0.37000274658203125,-0.002980528019987161
17,2016-08-15,2,0.07242857142857143,-0.3184037359371683,JNJ,123.12000274658205,123.2699966430664,122.27999877929688,122.30999755859376,105.07767486572266,6469500,60,31.0,,0.31,18.6,-0.5,-0.004039751260896618
18,2016-08-22,1,0.06866917293233082,-0.3537819288190759,JNJ,119.9000015258789,119.9000015258789,118.9499969482422,119.12999725341795,103.0284652709961,6544900,73,31.0,,0.31,22.63,-3.3699951171875,-0.02733832407690795
19,2016-08-24,1,0.06866917293233082,0.0,JNJ,119.4800033569336,119.61000061035156,118.62000274658205,118.70999908447266,102.66524505615234,6303900,98,31.0,,0.31,30.38,-0.29000091552734375,-0.002418689840172794
20,2016-09-02,1,0.06866917293233082,0.0,JNJ,119.36000061035156,119.80999755859376,118.9000015258789,119.31999969482422,103.19279479980467,5806400,86,27.0,,0.27,23.22,0.1999969482422017,0.0016720754721315512
21,2016-09-06,1,0.06866917293233082,-0.14107025298598697,JNJ,119.77999877929688,119.97000122070312,119.36000061035156,119.75,103.5646743774414,5280700,84,27.0,,0.27,22.68,0.1600036621093608,0.0013354783855255015
22,2016-09-07,1,0.06866917293233082,0.0,JNJ,119.83999633789062,119.9499969482422,119.44000244140624,119.61000061035156,103.44358825683594,4753800,92,27.0,,0.27,24.840000000000003,-0.02000427246092329,-0.0001667439548002081
23,2016-09-12,6,0.08746616541353383,0.0,JNJ,117.76000213623048,119.4499969482422,117.37999725341795,119.16000366210938,103.054443359375,7239800,59,27.0,,0.27,15.93,-0.5,-0.00416840360751114
24,2016-09-13,1,0.06866917293233082,-0.214905871228402,JNJ,118.41999816894533,118.83000183105467,117.48999786376952,117.61000061035156,101.71392822265624,7957900,72,27.0,,0.27,19.44,-0.6199951171875284,-0.005190415512996371
25,2016-09-14,4,0.07994736842105263,0.16423957078725504,JNJ,117.8499984741211,118.33000183105467,117.45999908447266,117.86000061035156,101.93013763427734,6124900,90,27.0,,0.27,24.3,-0.5,-0.004207691595518703
26,2016-09-15,1,0.06866917293233082,-0.14107025298598697,JNJ,117.80999755859376,118.94000244140624,117.31999969482422,118.62999725341795,102.5960464477539,5812100,71,27.0,,0.27,19.17,0.6100006103515625,0.005155079869114676
27,2016-09-16,1,0.06866917293233082,0.0,JNJ,118.51000213623048,119.13999938964844,118.12000274658205,118.25,102.26741790771484,12408800,100,27.0,,0.27,27.0,0.1999969482422017,0.0016814944016898536
28,2016-09-19,1,0.06866917293233082,0.05791729410401936,JNJ,118.36000061035156,118.66000366210938,117.63999938964844,117.66000366210938,101.75716400146484,5457600,68,27.0,,0.27,18.36,-0.4799957275390625,-0.004028837753886738
29,2016-09-28,2,0.07242857142857143,0.054746523595751606,JNJ,119.0500030517578,119.5199966430664,118.80999755859376,119.38999938964844,103.25334167480467,5076100,72,27.0,,0.27,19.44,0.8599929809570312,0.007247538803436315
30,2016-10-05,1,0.06866917293233082,-0.24725954009725537,JNJ,119.22000122070312,119.44000244140624,118.5999984741211,119.18000030517578,103.0717315673828,5778700,56,30.0,,0.3,16.8,-0.07999420166017046,-0.0006692955480835927
31,2016-10-19,2,0.07242857142857143,0.0,JNJ,115.56999969482422,115.88999938964844,114.45999908447266,114.58999633789062,99.10210418701172,7400900,88,30.0,,0.3,26.4,-3.5500030517577983,-0.02972206111180653
32,2016-10-20,5,0.08370676691729323,0.15571473061351604,JNJ,114.83000183105467,115.6999969482422,114.58999633789062,114.87000274658205,99.34424591064452,6973000,74,30.0,,0.3,22.2,-0.1900024414062358,-0.0016395067944335873
33,2016-10-25,2,0.07242857142857143,0.0,JNJ,113.63999938964844,114.16000366210938,113.08999633789062,113.95999908447266,98.55725860595705,5595000,59,30.0,,0.3,17.7,-1.5399932861328267,-0.013310227543236075
34,2016-10-31,2,0.07242857142857143,0.0,JNJ,115.27999877929688,116.2300033569336,114.5,115.98999786376952,100.31287384033205,8552500,44,30.0,,0.3,13.2,2.0699996948242188,0.018132442435364604
35,2017-01-04,2,0.07242857142857143,0.054746523595751606,JNJ,115.5,116.2300033569336,115.30999755859376,115.6500015258789,100.70996856689452,5828900,56,33.0,,0.33,18.48,0.0,0.0
36,2017-02-03,11,0.10626315789473684,0.4671441918405481,JNJ,113.5,113.66000366210938,112.66000366210938,113.63999938964844,98.95964050292967,7267600,68,32.0,,0.32,21.76,-2.5699996948242188,-0.022111327717439178
37,2017-02-06,1,0.06866917293233082,-0.3537819288190759,JNJ,113.45999908447266,113.58999633789062,112.62000274658205,113.4000015258789,98.75064849853516,6178400,55,32.0,,0.32,17.6,-0.07000732421875,-0.000615936318521193
38,2017-02-14,1,0.06866917293233082,0.0,JNJ,115.44000244140624,116.4000015258789,115.31999969482422,116.36000061035156,101.3282699584961,5539100,85,32.0,,0.32,27.2,2.8100051879882812,0.024738139612483945
39,2017-02-22,1,0.06866917293233082,0.0,JNJ,119.27999877929688,119.7699966430664,119.25,119.5199966430664,104.08003997802734,5103900,95,32.0,,0.32,30.4,3.3699951171875,0.02895184770627557
40,2017-02-23,1,0.06866917293233082,0.0,JNJ,119.5199966430664,121.9000015258789,119.4800033569336,121.6999969482422,105.9784164428711,9980900,97,32.0,,0.32,31.04,2.1300048828125,0.01778412743184976
41,2017-02-24,38,0.20776691729323307,2.025621373042812,JNJ,121.5,122.73999786376952,120.9000015258789,122.7300033569336,107.58258056640624,10835000,87,32.0,,0.32,27.84,0.8399963378906108,0.0068908640473830385
42,2017-04-06,3,0.07618796992481203,-0.04702341766199569,JNJ,124.8499984741211,125.45999908447266,124.5,125.0500030517578,109.61624145507812,4324200,56,31.0,,0.31,17.36,2.720001220703139,0.022160675151079
43,2017-04-17,10,0.10250375939849624,0.4927187123617651,JNJ,125.0199966430664,125.80999755859376,124.93000030517578,125.72000122070312,110.20354461669922,5367500,50,31.0,,0.31,15.5,0.34999847412110796,0.002789721637774356
44,2017-04-18,9,0.09874436090225563,-0.03667571334262454,JNJ,123.18000030517578,123.37000274658205,120.9499969482422,121.81999969482422,106.78490447998048,13485700,100,31.0,,0.31,31.0,-2.4399948120117188,-0.019394283915118438
45,2017-04-21,2,0.07242857142857143,-0.26650422599558365,JNJ,121.77999877929688,122.04000091552734,121.54000091552734,121.76000213623048,106.73230743408205,6021700,48,31.0,,0.31,14.88,-1.3300018310547017,-0.010780593348828083
46,2017-04-28,1,0.06866917293233082,0.0,JNJ,123.8499984741211,123.9000015258789,123.12999725341795,123.47000122070312,108.2312469482422,4381800,55,31.0,,0.31,17.05,1.8600006103515625,0.015240909508342337
47,2017-05-02,1,0.06866917293233082,0.0,JNJ,123.5199966430664,123.73999786376952,122.88999938964844,123.6999969482422,108.432861328125,4881600,73,30.0,,0.3,21.9,-0.1600036621093892,-0.0012913935443008562
48,2017-06-06,1,0.06866917293233082,0.0,JNJ,130.17999267578125,131.3300018310547,130.02999877929688,130.8300018310547,115.443359375,5619100,74,35.0,,0.35,25.9,7.5900039672851705,0.06133832308322251
49,2017-07-17,1,0.06866917293233082,-0.05190491020450538,JNJ,132.7100067138672,132.92999267578125,131.75,132.14999389648438,116.60811614990234,4939400,48,31.0,,0.31,14.88,1.5999908447265625,0.012182980449393588
50,2017-07-18,1,0.06866917293233082,0.0,JNJ,131.6199951171875,134.9499969482422,131.0800018310547,134.4600067138672,118.6464385986328,10256000,100,31.0,,0.31,31.0,2.0200042724609375,0.015196000780559382
51,2017-07-20,14,0.11754135338345864,0.7117048067447718,JNJ,135.72999572753906,137.0800018310547,135.6199951171875,136.57000732421875,120.50830841064452,6088600,66,31.0,,0.31,20.46,2.1300048828125,0.015783660103596997
52,2017-07-26,2,0.07242857142857143,-0.3838034926117828,JNJ,131.66000366210938,132.24000549316406,130.75,130.9499969482422,115.54924774169922,5382200,56,31.0,,0.31,17.36,-4.839996337890625,-0.03530782224423745
53,2017-08-16,13,0.11378195488721804,0.5709540122495589,JNJ,134.0800018310547,134.97000122070312,133.86000061035156,134.1699981689453,118.39057159423828,4469900,85,33.0,,0.33,28.05,2.7299957275390625,0.020644249955662497
54,2017-08-17,3,0.07618796992481203,-0.3304037533866385,JNJ,134.17999267578125,134.74000549316406,133.02999877929688,133.0399932861328,117.39347839355467,5741400,71,33.0,,0.33,23.43,-0.2299957275390625,-0.001704050718373873
55,2017-09-18,1,0.06866917293233082,-0.09868745682423763,JNJ,134.44000244140625,135.77000427246094,134.11000061035156,135.3800048828125,120.21817016601562,5260800,69,28.0,,0.28,19.32,1.029998779296875,0.007644342714155039
56,2017-09-20,1,0.06866917293233082,0.0,JNJ,133.25,134.2899932861328,132.33999633789062,133.22000122070312,118.30005645751952,8705500,84,28.0,,0.28,23.520000000000003,-1.480010986328125,-0.010900868673157427
57,2017-09-21,3,0.07618796992481203,0.10949304719150343,JNJ,133.30999755859375,133.82000732421875,131.3800048828125,131.75,116.99469757080078,6051800,77,28.0,,0.28,21.56,-0.4699859619140625,-0.0034997839408082987
58,2017-09-22,0,0.06490977443609022,-0.1480311852363565,JNJ,131.99000549316406,132.38999938964844,131.27000427246094,131.38999938964844,116.6750259399414,4334900,76,28.0,,0.28,21.28,-1.4300079345703125,-0.010686054822173885
59,2017-10-03,9,0.09874436090225563,0.5212556469361751,JNJ,131.64999389648438,132.39999389648438,131.36000061035156,132.10000610351562,117.3055191040039,3900800,46,36.0,,0.36,16.56,0.0099945068359375,7.549291398145641e-05
60,2017-10-05,7,0.09122556390977443,-0.07614406457016676,JNJ,132.88999938964844,133.30999755859375,132.36000061035156,133.19000244140625,118.27342987060548,3741100,50,36.0,,0.36,18.0,0.910003662109375,0.006873139758758917
61,2017-10-11,1,0.06866917293233082,-0.24725954009725537,JNJ,134.8800048828125,137.0800018310547,134.3699951171875,136.64999389648438,121.345947265625,8269400,70,36.0,,0.36,25.2,3.7700042724609375,0.02827998155805167
62,2017-10-17,1,0.06866917293233082,0.0,JNJ,137.6699981689453,141.1199951171875,137.05999755859375,140.7899932861328,125.02227783203124,11717300,100,36.0,,0.36,36.0,4.0399932861328125,0.0294717918891767
63,2017-10-18,1,0.06866917293233082,0.0,JNJ,140.7899932861328,141.5800018310547,140.07000732421875,140.67999267578125,124.92459106445312,6827700,86,36.0,,0.36,30.96,0.4600067138671875,0.0032596848765846786
64,2017-10-20,3,0.07618796992481203,0.10949304719150343,JNJ,142.3800048828125,143.6199951171875,141.8300018310547,142.39999389648438,126.45193481445312,5634500,83,36.0,,0.36,29.88,2.0399932861328125,0.014408767196988137
65,2017-10-23,1,0.06866917293233082,-0.214905871228402,JNJ,142.1300048828125,144.35000610351562,142.0800018310547,143.6199951171875,127.5353012084961,6686000,73,36.0,,0.36,26.28,0.730010986328125,0.00508293420935213
66,2017-10-30,14,0.11754135338345864,0.7117048067447718,JNJ,141.0800018310547,141.2100067138672,139.32000732421875,140.0,124.32073974609376,6034300,59,36.0,,0.36,21.24,-3.1399993896484375,-0.021752679299484767
67,2017-11-01,1,0.06866917293233082,-0.41578711699609805,JNJ,139.8300018310547,140.58999633789062,139.33999633789062,139.97999572753906,124.30297088623048,5006800,67,31.0,False,0.31,20.77,-0.6200103759765625,-0.004390697163784485
68,2017-11-07,2,0.07242857142857143,-0.26650422599558365,JNJ,140.0800018310547,140.14999389648438,138.91000366210938,139.77000427246094,124.11649322509766,4201900,73,31.0,,0.31,22.63,-0.44000244140625,-0.003129685275393035
69,2017-11-09,2,0.07242857142857143,0.0,JNJ,140.86000061035156,141.41000366210938,139.8000030517578,140.35000610351562,124.63153076171876,3517100,95,31.0,,0.31,29.45,1.260009765625,0.0089904375347718
70,2017-12-01,14,0.11754135338345864,0.6228589224540642,JNJ,139.57000732421875,140.52999877929688,138.60000610351562,139.97999572753906,125.0641860961914,5990500,100,29.0,False,0.29,29.0,-0.8800048828125,-0.006223073757322117
71,2017-12-18,1,0.06866917293233082,-0.3758627759174469,JNJ,142.55999755859375,143.8000030517578,141.39999389648438,141.8000030517578,126.69024658203124,5833200,82,29.0,,0.29,23.78,3.2700042724609375,0.02326908347588108
72,2017-12-29,2,0.07242857142857143,0.054746523595751606,JNJ,140.97999572753906,141.2100067138672,139.5800018310547,139.72000122070312,124.83187866210938,4452900,42,29.0,,0.29,12.18,-2.589996337890625,-0.018011100715751738
73,2018-01-09,15,0.12130075187969924,0.6747638326585694,JNJ,142.3699951171875,145.67999267578125,142.25999450683594,144.13999938964844,128.78091430664062,8897000,51,43.0,,0.43,21.93,4.4699859619140625,0.03165488102391745
74,2018-01-10,9,0.09874436090225563,-0.18595425525320775,JNJ,143.5500030517578,144.16000366210938,143.32000732421875,143.97000122070312,128.62905883789062,6558600,44,43.0,,0.43,18.92,-1.519989013671875,-0.010433752677724839
75,2018-01-11,2,0.07242857142857143,-0.26650422599558365,JNJ,144.1300048828125,144.89999389648438,143.69000244140625,144.7899932861328,129.36166381835938,4962200,56,43.0,,0.43,24.08,0.739990234375,0.005133117477642557
76,2018-01-23,4,0.07994736842105263,0.10380982040901077,JNJ,146.9600067138672,147.44000244140625,141.6199951171875,141.8300018310547,126.7170639038086,17473600,100,43.0,,0.43,43.0,2.540008544921875,0.017529390282351898
77,2018-01-24,2,0.07242857142857143,-0.09404683532399138,JNJ,143.5,143.55999755859375,141.8000030517578,142.07000732421875,126.93146514892578,13034400,97,43.0,,0.43,41.71,-3.8800048828125,-0.026315822155214885
78,2018-01-25,1,0.06866917293233082,-0.05190491020450538,JNJ,142.30999755859375,144.66000366210938,142.2100067138672,144.39999389648438,129.01318359375,7938800,75,43.0,,0.43,32.25,1.100006103515625,0.007662344122475018
79,2018-01-26,1,0.06866917293233082,0.0,JNJ,144.5,145.60000610351562,144.1300048828125,145.3300018310547,129.8441162109375,8065600,71,43.0,,0.43,30.53,0.94000244140625,0.00649801201168132
80,2018-02-01,3,0.07618796992481203,0.10949304719150343,JNJ,137.52999877929688,140.6699981689453,137.0,140.02000427246094,125.09993743896484,9393600,65,47.0,False,0.47,30.55,-4.9300079345703125,-0.03385994318616492
81,2018-02-06,2,0.07242857142857143,-0.09404683532399138,JNJ,130.00999450683594,132.99000549316406,128.0,131.8300018310547,117.78262329101562,19193500,100,47.0,,0.47,47.0,-7.67999267578125,-0.05459581130126656
82,2018-02-08,3,0.07618796992481203,0.05190491020450527,JNJ,130.91000366210938,131.25,126.11000061035156,126.36000061035156,112.89549255371094,11680200,61,47.0,,0.47,28.67,-1.7400054931640625,-0.013083731267711673
83,2018-02-14,1,0.06866917293233082,-0.09868745682423763,JNJ,129.44000244140625,130.00999450683594,128.38999938964844,129.6699981689453,115.852783203125,6259700,47,47.0,,0.47,22.09,-1.2400054931640625,-0.009447660900297583
84,2018-02-15,33,0.18896992481203007,1.7518887550640536,JNJ,130.10000610351562,131.27999877929688,129.39999389648438,131.22999572753906,117.24657440185548,5606400,61,47.0,,0.47,28.67,1.2700042724609375,0.009768512623036463
85,2018-02-16,2,0.07242857142857143,-0.6167190546293717,JNJ,130.9600067138672,134.4499969482422,130.83999633789062,133.14999389648438,118.96195220947266,7970100,47,47.0,,0.47,22.09,3.1699981689453125,0.02414684794653743
86,2018-02-22,2,0.07242857142857143,0.0,JNJ,130.10000610351562,131.02000427246094,129.47999572753906,129.91000366210938,116.0672378540039,5732200,45,47.0,,0.47,21.15,-3.42999267578125,-0.02551128861015639
87,2018-02-23,1,0.06866917293233082,-0.05190491020450538,JNJ,130.08999633789062,132.0800018310547,130.02000427246094,132.02000427246094,117.95240020751952,5126800,54,47.0,,0.47,25.38,1.05999755859375,0.008090348985101858
88,2018-03-02,2,0.07242857142857143,0.054746523595751606,JNJ,126.91000366210938,129.11000061035156,126.91000366210938,128.82000732421875,115.83036041259766,6910400,96,37.0,,0.37,35.52,-2.970001220703125,-0.022486380826236663
89,2018-03-06,1,0.06866917293233082,-0.4669351543804354,JNJ,130.0,130.1999969482422,127.91999816894533,128.22000122070312,115.29085540771484,5546500,81,37.0,,0.37,29.97,1.089996337890625,0.008442385041730338
90,2018-03-07,1,0.06866917293233082,0.0,JNJ,127.4800033569336,129.3300018310547,127.2699966430664,129.0399932861328,116.02816772460938,6391700,100,37.0,,0.37,37.0,-0.8699951171875,-0.006681990303988639
91,2018-03-09,1,0.06866917293233082,0.0,JNJ,132.50999450683594,133.82000732421875,131.55999755859375,133.8000030517578,120.30818939208984,7557800,91,37.0,,0.37,33.67,4.4900054931640625,0.03471743160592711
92,2018-03-13,2,0.07242857142857143,-0.17192469698272161,JNJ,133.8000030517578,135.38999938964844,133.4499969482422,134.35000610351562,120.8027572631836,9152300,99,37.0,,0.37,36.63,1.5699920654296875,0.01173211761695625
93,2018-03-14,44,0.23032330827067668,2.1800062285892245,JNJ,135.24000549316406,135.6999969482422,131.89999389648438,132.32000732421875,118.97743225097656,6770600,66,37.0,,0.37,24.42,0.30999755859375,0.0022896636383133995
94,2018-03-15,1,0.06866917293233082,-0.7018574739659844,JNJ,132.5500030517578,134.24000549316406,132.47000122070312,133.05999755859375,119.64280700683594,6147200,95,37.0,,0.37,35.15,-1.459991455078125,-0.010758964538775784
95,2018-03-16,9,0.09874436090225563,0.4379721887660133,JNJ,133.16000366210938,134.39999389648438,132.10000610351562,133.67999267578125,120.20028686523438,14233500,86,37.0,,0.37,31.82,0.1599884033203125,0.0011918086767990221
96,2018-03-22,5,0.08370676691729323,-0.15228812914033352,JNJ,130.47000122070312,130.67999267578125,127.0999984741211,127.37999725341795,114.53555297851562,7560100,78,37.0,,0.37,28.86,-3.720001220703125,-0.027678581768153188
97,2018-03-28,1,0.06866917293233082,-0.17964609718853852,JNJ,127.62999725341795,129.02000427246094,127.20999908447266,127.4499969482422,114.59849548339844,6868500,79,37.0,,0.37,29.23,-1.6599884033203125,-0.012702697400961527
98,2018-03-29,1,0.06866917293233082,0.0,JNJ,127.97000122070312,128.75999450683594,126.81999969482422,128.14999389648438,115.22791290283205,6119400,80,37.0,,0.37,29.6,-0.260009765625,-0.002015267067236426
99,2018-04-03,1,0.06866917293233082,0.0,JNJ,125.18000030517578,128.49000549316406,124.68000030517578,128.35000610351562,115.40775299072266,8035000,59,38.0,,0.38,22.42,-0.269989013671875,-0.002096839276096274
100,2018-04-04,13,0.11378195488721804,0.6569582831490199,JNJ,126.9000015258789,131.1199951171875,126.38999938964844,130.41000366210938,117.26004028320312,7717100,67,38.0,,0.38,25.46,2.6299896240234375,0.02046843732264736
101,2018-04-13,3,0.07618796992481203,-0.3304037533866385,JNJ,131.08999633789062,131.4199981689453,129.6300048828125,130.6199951171875,117.44884490966795,4742300,56,38.0,,0.38,21.28,0.3000030517578125,0.0022880038356445365
102,2018-04-16,3,0.07618796992481203,0.10949304719150343,JNJ,131.41000366210938,132.8800048828125,131.27999877929688,131.75999450683594,118.4738998413086,6379600,60,38.0,,0.38,22.8,1.4600067138671875,0.011109471421467232
103,2018-04-18,10,0.10250375939849624,0.34540609888483176,JNJ,129.69000244140625,129.89999389648438,126.94000244140624,127.72000122070312,114.84125518798828,9383600,78,38.0,,0.38,29.64,-2.980010986328125,-0.022426331101930708
104,2018-04-20,1,0.06866917293233082,-0.3300814200836206,JNJ,128.0,128.3000030517578,126.16999816894533,126.66000366210938,113.88815307617188,7743900,47,38.0,,0.38,17.86,-1.5999908447265625,-0.012317097150917333
105,2018-04-23,95,0.42205263157894735,0.28648041619874864,JNJ,126.87999725341795,127.3000030517578,125.77999877929688,126.83000183105467,114.041015625,7501900,38,38.0,,0.38,14.44,-1.0000000000000142,-0.007794232082727226
106,2018-04-24,2,0.07242857142857143,-0.8283897172786061,JNJ,126.94000244140624,127.45999908447266,125.30999755859376,126.19000244140624,113.4655532836914,6577500,59,38.0,,0.38,22.42,0.15999603271485796,0.001256842332123087
107,2018-04-25,3,0.07618796992481203,0.05190491020450527,JNJ,125.91000366210938,126.8499984741211,125.27999877929688,126.76000213623048,113.97808074951172,5859600,56,38.0,,0.38,21.28,-0.6100006103515625,-0.004785819980645756
108,2018-05-01,1,0.06866917293233082,-0.05190491020450538,JNJ,126.31999969482422,126.63999938964844,124.97000122070312,126.01000213623048,113.3037109375,5122600,59,34.0,False,0.34,20.06,-0.20999908447265625,-0.0016554914229305329
109,2018-05-10,1,0.06866917293233082,0.0,JNJ,124.22000122070312,126.0500030517578,124.0,125.3499984741211,112.7102508544922,4948000,56,34.0,,0.34,19.040000000000003,-0.5899963378906392,-0.004658846657724092
110,2018-05-11,1,0.06866917293233082,0.0,JNJ,125.7699966430664,127.5999984741211,125.76000213623048,127.23999786376952,114.40966033935548,5716700,100,34.0,,0.34,34.0,1.5499954223632955,0.01229667104194232
111,2018-05-18,6,0.08746616541353383,0.27373261797875825,JNJ,123.77999877929688,124.44000244140624,123.27999877929688,124.23999786376952,111.71217346191406,5433900,65,34.0,,0.34,22.1,-3.159996032714858,-0.02476485948670093
112,2018-05-22,2,0.07242857142857143,-0.17192469698272161,JNJ,123.8000030517578,124.23999786376952,122.76000213623048,122.91000366210938,110.51629638671876,7172700,60,34.0,,0.34,20.4,-0.20000457763671875,-0.0016072370115139956
113,2018-05-24,5,0.08370676691729323,0.15571473061351604,JNJ,123.22000122070312,123.38999938964844,121.5500030517578,122.25,109.92283630371094,6923600,64,34.0,,0.34,21.76,-0.8499984741210795,-0.0068415847451407386
114,2018-06-05,2,0.07242857142857143,-0.04934372841211887,JNJ,122.0500030517578,122.55999755859376,120.9000015258789,121.4800033569336,110.04060363769533,5125400,79,34.0,,0.34,26.860000000000003,-0.8300018310546733,-0.006726653984604036
115,2018-06-11,2,0.07242857142857143,0.0,JNJ,124.2699966430664,124.33999633789062,122.5500030517578,122.66000366210938,111.10948181152344,5571400,71,34.0,,0.34,24.14,1.7799987792968608,0.014523489023781089
116,2018-06-12,2,0.07242857142857143,0.0,JNJ,123.16000366210938,123.18000030517578,121.9499969482422,122.54000091552734,111.0007781982422,5227300,90,34.0,,0.34,30.6,-1.1599960327148438,-0.009329226852818784
117,2018-06-13,89,0.39949624060150374,4.515727187791965,JNJ,123.1500015258789,124.08999633789062,122.45999908447266,122.62999725341795,111.08229064941406,5836900,100,34.0,,0.34,34.0,0.9099960327148438,0.007387530690537103
118,2018-06-15,4,0.07994736842105263,-0.7998795475504865,JNJ,122.0999984741211,122.7300033569336,121.23999786376952,122.61000061035156,111.0641860961914,13173500,87,34.0,,0.34,29.58,-1.3599929809570312,-0.010959731010498519
119,2018-06-18,1,0.06866917293233082,-0.09868745682423763,JNJ,121.61000061035156,121.80999755859376,120.25,121.31999969482422,109.89566802978516,6787400,59,34.0,,0.34,20.06,-0.9200057983398295,-0.0074961767552812475
120,2018-06-20,2,0.07242857142857143,0.054746523595751606,JNJ,122.41999816894533,122.66000366210938,121.66000366210938,122.04000091552734,110.54786682128906,6277200,75,34.0,,0.34,25.500000000000004,0.8500061035156108,0.006978130864067511
121,2018-06-27,1,0.06866917293233082,0.0,JNJ,122.12999725341795,122.97000122070312,121.4499969482422,121.61000061035156,110.15835571289062,5666000,74,34.0,,0.34,25.16,0.30999755859375,0.002527291287612421
122,2018-06-29,1,0.06866917293233082,0.0,JNJ,122.23999786376952,123.18000030517578,121.19000244140624,121.33999633789062,109.91378784179688,7308700,58,34.0,,0.34,19.72,0.20999908447265625,0.0017077261314795145
123,2018-07-02,5,0.08370676691729323,0.21898609438300665,JNJ,121.33999633789062,121.7300033569336,120.11000061035156,121.58000183105467,110.13118743896484,5481400,30,40.0,,0.4,12.0,-1.4499969482421875,-0.011771366655705884
124,2018-07-05,2,0.07242857142857143,0.054746523595751606,JNJ,123.5999984741211,125.12000274658205,123.2300033569336,125.0,113.22913360595705,7319100,35,40.0,,0.4,14.0,3.3899993896484517,0.027848511428266276
