,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,ACB_unscaled,ACB_monthly,isPartial,scale,ACB,Stock_Price_Change,Stock_Price_Change_Percent
0,2016-08-01,6,0.0340188679245283,0.16097875080489366,ACB,4.104000091552734,4.248000144958496,4.079999923706055,4.079999923706055,4.079999923706055,800,65,3.0,False,0.03,1.95,,
1,2016-08-03,1,0.026157232704402518,-0.2310963209465705,ACB,4.176000118255615,4.368000030517578,4.079999923706055,4.355999946594238,4.355999946594238,19825,59,3.0,,0.03,1.77,0.11999988555908203,0.0282485596667168
2,2016-08-04,6,0.0340188679245283,0.30055301755229613,ACB,4.895999908447266,5.21999979019165,4.860000133514404,5.208000183105469,5.208000183105469,8458,60,3.0,,0.03,1.7999999999999998,0.8519997596740723,0.19505488867249765
3,2016-08-05,10,0.04030817610062893,0.1848770567572564,ACB,5.21999979019165,6.3480000495910645,5.21999979019165,6.0,6.0,32608,64,3.0,,0.03,1.92,1.128000259399414,0.216092012401786
4,2016-08-08,2,0.027729559748427675,-0.31206116398814165,ACB,5.064000129699707,6.443999767303467,5.064000129699707,5.699999809265137,5.699999809265137,10567,52,3.0,,0.03,1.56,0.09599971771240234,0.015122828759049245
5,2016-08-09,4,0.03087421383647799,0.1134044000907235,ACB,5.5920000076293945,6.047999858856201,5.556000232696533,5.760000228881836,5.760000228881836,15442,68,3.0,,0.03,2.04,-0.3959999084472656,-0.061452501978126906
6,2016-08-10,1,0.026157232704402518,-0.15278060704827867,ACB,5.952000141143799,6.228000164031982,5.892000198364258,6.119999885559082,6.119999885559082,4633,100,3.0,,0.03,3.0,0.18000030517578125,0.029761955915426075
7,2016-08-11,5,0.032446540880503145,0.24044241404183686,ACB,6.492000102996826,6.515999794006348,6.035999774932861,6.059999942779541,6.059999942779541,15225,64,3.0,,0.03,1.92,0.28799962997436523,0.04624271393530521
8,2016-08-12,7,0.03559119496855346,0.0969180073657685,ACB,6.119999885559082,6.119999885559082,5.5920000076293945,5.604000091552734,5.604000091552734,8050,32,3.0,,0.03,0.96,-0.3959999084472656,-0.06077346853379595
9,2016-08-19,1,0.026157232704402518,-0.05670220004536175,ACB,6.072000026702881,6.119999885559082,5.855999946594238,6.0,6.0,4758,65,3.0,,0.03,1.95,0.0,0.0
10,2016-08-24,6,0.0340188679245283,0.30055301755229613,ACB,6.276000022888184,6.935999870300293,6.276000022888184,6.624000072479248,6.624000072479248,7883,69,3.0,,0.03,2.07,0.8159999847412109,0.1333333333333333
11,2016-08-25,7,0.03559119496855346,0.04621926418931399,ACB,6.923999786376953,6.995999813079834,6.599999904632568,6.912000179290772,6.912000179290772,19492,65,3.0,,0.03,1.95,0.059999942779541016,0.008650510943124301
12,2016-08-29,1,0.026157232704402518,-0.2650644990280968,ACB,7.943999767303467,10.29599952697754,7.763999938964844,9.612000465393066,9.612000465393066,43300,28,3.0,,0.03,0.84,3.299999713897707,0.47169808491532184
13,2016-08-30,5,0.032446540880503145,0.24044241404183686,ACB,10.47599983215332,10.644000053405762,8.184000015258789,8.291999816894531,8.291999816894531,22958,42,3.0,,0.03,1.26,0.3480005264282209,0.033799586481758404
14,2016-08-31,3,0.02930188679245283,-0.0969180073657685,ACB,7.739999771118164,8.255999565124512,7.151999950408936,7.547999858856201,7.547999858856201,25233,64,3.0,,0.03,1.92,-2.38800048828125,-0.22435179221153434
15,2016-09-02,1,0.026157232704402518,-0.10731916720326251,ACB,8.508000373840332,9.239999771118164,8.36400032043457,8.760000228881836,8.760000228881836,6092,42,3.0,,0.03,1.26,0.9840002059936523,0.11918607774040169
16,2016-09-07,2,0.027729559748427675,0.06011060351045927,ACB,9.612000465393066,9.815999984741213,9.347999572753906,9.791999816894531,9.791999816894531,11158,40,3.0,,0.03,1.2,0.5760002136230487,0.0623376870011918
17,2016-09-20,11,0.04188050314465409,0.5103198004082556,ACB,11.604000091552734,12.16800022125244,11.460000038146973,12.16800022125244,12.16800022125244,18850,33,3.0,,0.03,0.99,2.352000236511227,0.23960882642291836
18,2016-09-27,2,0.027729559748427675,-0.3378885718576362,ACB,12.444000244140623,12.720000267028809,12.0,12.300000190734863,12.300000190734863,13108,60,3.0,,0.03,1.7999999999999998,0.552000045776369,0.045364894455890425
19,2016-09-28,8,0.037163522012578616,0.3402132002721705,ACB,12.479999542236328,12.479999542236328,11.760000228881836,12.479999542236328,12.479999542236328,15483,60,3.0,,0.03,1.7999999999999998,-0.24000072479248047,-0.018867981112750454
20,2016-09-30,2,0.027729559748427675,-0.25385005923168047,ACB,12.767999649047852,13.079999923706056,12.479999542236328,12.720000267028809,12.720000267028809,13600,77,3.0,,0.03,2.31,0.6000003814697283,0.048076955406859856
21,2016-10-04,6,0.0340188679245283,0.226808800181447,ACB,13.54800033569336,14.640000343322754,13.54800033569336,13.871999740600586,13.871999740600586,58933,29,3.0,,0.03,0.87,1.5600004196166974,0.1192660878223224
22,2016-10-05,3,0.02930188679245283,-0.1386577925679423,ACB,16.055999755859375,16.68000030517578,15.456000328063965,16.308000564575195,16.308000564575195,46625,57,3.0,,0.03,1.71,2.0399999618530273,0.13934425642165116
23,2016-10-06,3,0.02930188679245283,0.0,ACB,16.200000762939453,21.84000015258789,16.200000762939453,18.263999938964844,18.263999938964844,88142,58,3.0,,0.03,1.74,5.159999847412109,0.30935250317777085
24,2016-10-07,2,0.027729559748427675,-0.053659583601631256,ACB,18.899999618530277,20.57999992370605,18.36000061035156,20.399999618530277,20.399999618530277,60100,36,3.0,,0.03,1.08,-1.2600002288818395,-0.05769231776917083
25,2016-10-11,2,0.027729559748427675,-0.053659583601631256,ACB,22.31999969482422,22.68000030517578,20.76000022888184,21.600000381469727,21.600000381469727,38283,82,3.0,,0.03,2.46,2.10000038146973,0.10204083524075935
26,2016-10-12,2,0.027729559748427675,0.0,ACB,21.71999931335449,21.86400032043457,18.0,19.68000030517578,19.68000030517578,43500,30,3.0,,0.03,0.8999999999999999,-0.8159999847412109,-0.03597883482192865
27,2016-10-13,5,0.032446540880503145,0.17010660013608514,ACB,19.06800079345703,19.799999237060547,17.784000396728516,18.239999771118164,18.239999771118164,40700,41,3.0,,0.03,1.23,-2.0640010833740234,-0.0944018044787972
28,2016-10-17,6,0.0340188679245283,0.04845900368288425,ACB,19.416000366210938,19.559999465942383,19.07999992370605,19.440000534057617,19.440000534057617,27492,46,3.0,,0.03,1.38,-0.23999977111816406,-0.012121201028581163
29,2016-10-18,9,0.03873584905660377,0.1386577925679422,ACB,20.06399917602539,20.76000022888184,19.631999969482425,20.520000457763672,20.520000457763672,45867,29,3.0,,0.03,0.87,1.2000007629394567,0.061349733931684636
30,2016-10-21,1,0.026157232704402518,-0.3247280402662769,ACB,20.040000915527344,20.399999618530277,19.667999267578125,20.17200088500977,20.17200088500977,20458,95,3.0,,0.03,2.85,-0.3600006103515625,-0.017341069671604314
31,2016-10-25,15,0.04816981132075472,0.8415484491464293,ACB,21.444000244140625,21.479999542236328,19.31999969482422,20.26799964904785,20.26799964904785,34208,63,3.0,,0.03,1.89,1.0799999237060511,0.05294117372066198
32,2016-10-26,11,0.04188050314465409,-0.13056534795665242,ACB,19.16399955749512,20.24399948120117,18.81599998474121,19.920000076293945,19.920000076293945,37192,29,3.0,,0.03,0.87,-1.2360000610351598,-0.05754190350911326
33,2016-10-27,3,0.02930188679245283,-0.30034539720678777,ACB,20.280000686645508,21.0,20.040000915527344,20.63999938964844,20.63999938964844,43983,29,3.0,,0.03,0.87,0.7560005187988317,0.037344424924574016
34,2016-10-31,4,0.03087421383647799,0.053659583601631144,ACB,20.11199951171875,20.280000686645508,19.6560001373291,19.895999908447266,19.895999908447266,29492,69,3.0,,0.03,2.07,-0.7199993133544922,-0.034285681588309136
35,2016-11-01,1,0.026157232704402518,-0.15278060704827867,ACB,19.920000076293945,20.040000915527344,19.308000564575195,19.40399932861328,19.40399932861328,25308,22,3.0,False,0.03,0.6599999999999999,-0.23999977111816406,-0.01183430783985151
36,2016-11-02,1,0.026157232704402518,0.0,ACB,19.416000366210938,19.559999465942383,18.420000076293945,18.84000015258789,18.84000015258789,36558,56,3.0,,0.03,1.68,-0.48000144958496094,-0.023952167048707396
37,2016-11-03,1,0.026157232704402518,0.0,ACB,18.67200088500977,18.67200088500977,16.559999465942383,16.799999237060547,16.799999237060547,40625,70,3.0,,0.03,2.1,-0.8879985809326136,-0.04539870169622373
38,2016-11-04,2,0.027729559748427675,0.06011060351045927,ACB,15.767999649047852,17.868000030517578,13.920000076293944,17.639999389648438,17.639999389648438,67692,67,3.0,,0.03,2.01,-0.804000854492191,-0.043059169686397
39,2016-11-10,1,0.026157232704402518,-0.05670220004536175,ACB,18.827999114990234,19.09199905395508,18.468000411987305,18.84000015258789,18.84000015258789,50858,73,3.0,,0.03,2.19,1.2239990234375036,0.06850229579958467
40,2016-11-14,22,0.05917610062893082,1.2623226737196442,ACB,19.07999992370605,19.200000762939453,18.347999572753903,19.03199958801269,19.03199958801269,32825,84,3.0,,0.03,2.52,0.10800170898437145,0.005656909403732646
41,2016-11-15,5,0.032446540880503145,-0.45169518546072907,ACB,19.47599983215332,23.76000022888184,19.200000762939453,23.63999938964844,23.63999938964844,80342,50,3.0,,0.03,1.5,4.559999465942386,0.23749996274709861
42,2016-11-16,5,0.032446540880503145,0.0,ACB,25.31999969482422,35.555999755859375,20.280000686645508,26.375999450683597,26.375999450683597,328475,100,3.0,,0.03,3.0,11.795999526977536,0.4964646217738131
43,2016-11-18,1,0.026157232704402518,-0.1938360147315371,ACB,30.035999298095703,32.63999938964844,27.516000747680664,28.90800094604492,28.90800094604492,79158,52,3.0,,0.03,1.56,-2.9160003662109375,-0.08201148571923933
44,2016-11-21,2,0.027729559748427675,0.06011060351045927,ACB,29.55599975585937,30.239999771118164,23.399999618530277,25.09199905395508,25.09199905395508,83875,100,3.0,,0.03,3.0,-2.3999996185302734,-0.07352940145248343
45,2016-11-22,25,0.06389308176100629,1.3041506010433204,ACB,22.799999237060547,23.988000869750977,19.416000366210938,21.84000015258789,21.84000015258789,118333,44,3.0,,0.03,1.3199999999999998,-6.2519989013671875,-0.20674599698040974
46,2016-11-23,2,0.027729559748427675,-0.566000590609312,ACB,20.11199951171875,25.28400039672852,19.86000061035156,25.28400039672852,25.28400039672852,102992,62,3.0,,0.03,1.86,1.2959995269775426,0.0540269918287275
47,2016-12-05,11,0.04188050314465409,0.5103198004082556,ACB,21.84000015258789,21.84000015258789,18.215999603271484,19.799999237060547,19.799999237060547,99600,50,3.0,,0.03,1.5,-3.4440002441406286,-0.13621263210335366
48,2016-12-06,2,0.027729559748427675,-0.3378885718576362,ACB,19.200000762939453,19.31999969482422,17.639999389648438,18.71999931335449,18.71999931335449,58525,65,3.0,,0.03,1.95,-2.520000457763672,-0.11538463553834133
49,2016-12-07,1,0.026157232704402518,-0.05670220004536175,ACB,18.191999435424805,19.920000076293945,17.92799949645996,19.68000030517578,19.68000030517578,49475,87,3.0,,0.03,2.61,0.6000003814697266,0.031055920856482455
50,2016-12-09,8,0.037163522012578616,0.4207742245732147,ACB,18.444000244140625,18.84000015258789,17.97599983215332,18.58799934387207,18.58799934387207,21967,65,3.0,,0.03,1.95,-1.0799999237060547,-0.05421686343221066
51,2016-12-12,12,0.043452830188679244,0.1692333728211204,ACB,19.05599975585937,22.07999992370605,18.336000442504883,21.059999465942383,21.059999465942383,56142,66,3.0,,0.03,1.98,3.2399997711181605,0.1719745087514295
52,2016-12-13,23,0.060748427672955976,0.39803155304675064,ACB,22.27199935913086,22.68000030517578,20.520000457763672,22.24799919128418,22.24799919128418,83008,67,3.0,,0.03,2.01,0.6000003814697301,0.027173930414082337
53,2016-12-14,15,0.04816981132075472,-0.20706077233668074,ACB,23.56800079345703,24.239999771118164,20.520000457763672,21.0,21.0,80742,100,3.0,,0.03,3.0,1.5599994659423828,0.06878304431002924
54,2016-12-15,4,0.03087421383647799,-0.3590547068807939,ACB,21.20400047302246,21.600000381469727,19.920000076293945,21.275999069213867,21.275999069213867,49425,51,3.0,,0.03,1.53,-2.6399993896484375,-0.10891086693796026
55,2016-12-19,1,0.026157232704402518,-0.05670220004536175,ACB,21.468000411987305,21.71999931335449,19.332000732421875,19.488000869750977,19.488000869750977,51342,72,3.0,,0.03,2.16,0.11999893188476207,0.005555506007662192
56,2016-12-21,1,0.026157232704402518,0.0,ACB,19.40399932861328,19.68000030517578,18.1200008392334,18.851999282836918,18.851999282836918,32400,48,3.0,,0.03,1.44,-2.0399990081787074,-0.09392260923896156
57,2017-01-17,2,0.027729559748427675,0.06011060351045927,ACB,23.79599952697754,24.479999542236328,22.920000076293945,24.0,24.0,90050,55,4.0,,0.04,2.2,4.799999237060547,0.24390239647497158
58,2017-01-19,2,0.027729559748427675,0.0,ACB,23.08799934387207,23.399999618530277,22.799999237060547,23.13599967956543,23.13599967956543,35208,42,4.0,,0.04,1.68,-1.0799999237060511,-0.044117644767218356
59,2017-01-25,5,0.032446540880503145,0.05092686901609289,ACB,22.26000022888184,23.399999618530277,21.0,22.200000762939453,22.200000762939453,113075,41,4.0,,0.04,1.64,0.0,0.0
60,2017-02-02,2,0.027729559748427675,-0.053659583601631256,ACB,21.63599967956543,21.71999931335449,20.8799991607666,21.239999771118164,21.239999771118164,33258,58,4.0,,0.04,2.32,-1.6800003051757884,-0.07179488600698136
61,2017-02-08,2,0.027729559748427675,0.06011060351045927,ACB,22.488000869750977,23.15999984741211,22.200000762939453,23.040000915527344,23.040000915527344,58125,100,4.0,,0.04,4.0,1.4400005340576207,0.06629836922564913
62,2017-02-15,2,0.027729559748427675,0.0,ACB,23.56800079345703,23.63999938964844,22.559999465942383,23.520000457763672,23.520000457763672,46458,90,4.0,,0.04,3.6,0.4799995422363317,0.02072536897231303
63,2017-02-16,1,0.026157232704402518,-0.05670220004536175,ACB,23.6879997253418,24.0,23.520000457763672,23.76000022888184,23.76000022888184,44117,47,4.0,,0.04,1.88,0.36000061035155895,0.015228452607710219
64,2017-02-21,1,0.026157232704402518,0.0,ACB,24.61199951171875,25.31999969482422,24.36000061035156,25.176000595092773,25.176000595092773,120333,81,4.0,,0.04,3.24,1.3199996948242188,0.05499998728434252
65,2017-03-06,2,0.027729559748427675,0.06011060351045927,ACB,23.36400032043457,23.520000457763672,22.799999237060547,22.90800094604492,22.90800094604492,39667,79,4.0,,0.04,3.16,-1.7999992370605469,-0.07109001811830562
66,2017-03-07,1,0.026157232704402518,-0.05670220004536175,ACB,22.823999404907227,23.040000915527344,21.1200008392334,21.36000061035156,21.36000061035156,87492,66,4.0,,0.04,2.64,-0.4799995422363281,-0.020408143405366563
67,2017-03-08,2,0.027729559748427675,0.06011060351045927,ACB,20.11199951171875,20.63999938964844,19.68000030517578,20.15999984741211,20.15999984741211,130692,57,4.0,,0.04,2.28,-2.4000015258789027,-0.10416672875483568
