,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,CVS_unscaled,CVS_monthly,isPartial,scale,CVS,Stock_Price_Change,Stock_Price_Change_Percent
46,2017-06-20,2,0.02219460500963391,-0.8031579487004221,CVS,78.19000244140625,78.56999969482422,77.69000244140625,77.77999877929688,67.8509292602539,5729100,89,35.0,,0.35,31.15,-2.2900009155273438,-0.02832056515263226
47,2017-06-21,1,0.020267822736030828,-0.08681309141418525,CVS,77.97000122070312,79.06999969482422,77.75,78.16000366210938,68.18244171142578,4777400,93,35.0,,0.35,32.55,0.5,0.006363752092936936
48,2017-06-22,25,0.06651059730250482,2.2815857020629338,CVS,77.94000244140625,78.23999786376953,77.20999908447266,77.22000122070312,67.3624496459961,5369700,88,35.0,,0.35,30.8,-0.8300018310546875,-0.010497051147820069
49,2017-06-26,1,0.020267822736030828,-0.39956618528454824,CVS,77.87999725341797,80.58000183105469,77.87999725341797,80.12000274658203,69.89224243164062,8655700,97,35.0,,0.35,33.95,2.3400039672851562,0.029908026983328062
50,2017-06-27,19,0.05494990366088632,1.7111892765472003,CVS,80.2300033569336,81.1500015258789,79.94999694824219,80.48999786376953,70.21501159667969,8974300,94,35.0,,0.35,32.9,0.5699996948242188,0.007073711614195455
51,2017-06-28,3,0.024121387283236994,-0.5610294891125215,CVS,80.5999984741211,82.0,80.54000091552734,81.25,70.87798309326172,6693100,90,35.0,,0.35,31.5,0.8499984741210938,0.010474411067632916
52,2017-06-29,1,0.020267822736030828,-0.15975716910296356,CVS,81.6500015258789,82.1500015258789,79.54000091552734,80.2699966430664,70.0230941772461,6378800,96,35.0,,0.35,33.599999999999994,0.15000152587890625,0.0018292869009621793
53,2017-06-30,1,0.020267822736030828,0.0,CVS,80.5199966430664,80.70999908447266,79.77999877929688,80.45999908447266,70.18883514404297,4425700,97,35.0,,0.35,33.95,-1.44000244140625,-0.017528939922814457
54,2017-07-03,1,0.020267822736030828,-0.39956618528454824,CVS,80.7699966430664,81.33999633789062,80.45999908447266,80.62000274658203,70.32841491699219,2379800,100,34.0,,0.34,34.0,0.6299972534179688,0.0078056902560312835
55,2017-07-24,188,0.38057610789980734,11.727559765448804,CVS,76.93000030517578,77.3499984741211,76.66999816894531,77.0999984741211,67.69512176513672,2967300,92,34.0,,0.34,31.28,-3.9899978637695312,-0.04905333222778707
56,2017-07-25,1,0.020267822736030828,-0.9467443638333527,CVS,77.4800033569336,78.97000122070312,77.25,78.91000366210938,69.28433990478516,4683700,93,34.0,,0.34,31.62,1.6200027465820312,0.020943798041884065
57,2017-07-26,1,0.020267822736030828,0.0,CVS,78.97000122070312,78.97000122070312,77.02999877929688,78.29000091552734,68.73995208740234,6600300,89,34.0,,0.34,30.26,0.0,0.0
58,2017-07-27,4,0.026048169556840077,0.2851982127578667,CVS,78.18000030517578,78.91999816894531,77.62999725341797,78.91999816894531,69.29312133789062,3751700,90,34.0,,0.34,30.6,-0.0500030517578125,-0.0006331904645419106
59,2017-07-31,2,0.02219460500963391,-0.14793993638582736,CVS,80.0,80.61000061035156,79.62000274658203,79.93000030517578,70.17990112304688,5058800,97,34.0,,0.34,32.980000000000004,1.69000244140625,0.021414121649983242
60,2017-08-01,16,0.049169556840077074,1.2153832797985937,CVS,79.9000015258789,80.30000305175781,79.44999694824219,79.69999694824219,69.97797393798828,4147700,91,36.0,False,0.36,32.76,-0.30999755859375,-0.003845646399287306
61,2017-08-03,12,0.04146242774566474,-0.15674595399506253,CVS,79.37999725341797,79.80999755859375,78.52999877929688,78.5999984741211,69.01213836669922,5055200,84,36.0,,0.36,30.24,-0.4900054931640625,-0.006102185237131685
62,2017-08-04,2,0.02219460500963391,-0.46470560899670066,CVS,79.22000122070312,79.25,77.91999816894531,77.97000122070312,68.45899963378906,6059700,92,36.0,,0.36,33.12,-0.55999755859375,-0.0070166342027842
63,2017-08-07,8,0.03375529865125241,0.6654624964350224,CVS,78.0,79.27999877929688,77.98999786376953,79.12000274658203,69.4687271118164,4604000,92,36.0,,0.36,33.12,0.029998779296875,0.00037853349270511316
64,2017-08-08,1,0.020267822736030828,-0.39956618528454824,CVS,78.63999938964844,79.0,76.72000122070312,78.56999969482422,68.98580169677734,8639800,89,36.0,,0.36,32.04,-0.279998779296875,-0.0035317707316866453
65,2017-08-10,16,0.049169556840077074,1.4259910637893336,CVS,79.11000061035156,80.30000305175781,78.88999938964844,79.13999938964844,69.48628234863281,4612800,89,36.0,,0.36,32.04,1.3000030517578125,0.016455734832377278
66,2017-08-16,1,0.020267822736030828,-0.5877973274814845,CVS,79.44000244140625,80.12999725341797,79.0,79.25,69.58287048339844,3573900,90,36.0,,0.36,32.4,-0.17000579833984375,-0.0021171331491763867
67,2017-08-21,2,0.02219460500963391,0.09506607091928898,CVS,77.69000244140625,77.91999816894531,77.5199966430664,77.63999938964844,68.16924285888672,3636900,100,36.0,,0.36,36.0,-2.2099990844726562,-0.02758017172374716
68,2017-09-14,6,0.029901734104046243,0.347252365656741,CVS,82.87999725341797,83.05999755859375,82.37000274658203,82.63999938964844,72.55933380126953,4583500,92,33.0,,0.33,30.360000000000003,5.1399993896484375,0.06596508611953444
69,2017-09-22,1,0.020267822736030828,-0.3221857078420002,CVS,79.19999694824219,79.9000015258789,78.62000274658203,79.62999725341797,69.91650390625,6534100,95,33.0,,0.33,31.35,-3.1599960327148438,-0.03804474025520721
70,2017-10-04,1,0.020267822736030828,0.0,CVS,80.9000015258789,80.95999908447266,79.93000030517578,80.06999969482422,70.30284118652344,4356800,85,33.0,,0.33,28.05,1.05999755859375,0.013266552419907374
71,2017-10-09,2,0.02219460500963391,0.09506607091928898,CVS,77.05000305175781,77.22000122070312,73.76000213623047,74.30000305175781,65.23667907714844,13362400,89,33.0,,0.33,29.37,-3.7399978637695312,-0.04619562631006535
72,2017-10-12,9,0.03568208092485549,0.6076916398992966,CVS,73.9000015258789,74.56999969482422,73.51000213623047,73.77999877929688,64.78011322021484,6176400,84,33.0,,0.33,27.72,-2.6500015258789062,-0.03431755353518984
73,2017-10-18,5,0.02797495183044316,-0.21599438414601213,CVS,72.87999725341797,74.55999755859375,72.27999877929688,74.0999984741211,65.06107330322266,10479600,84,33.0,,0.33,27.72,-0.01000213623046875,-0.00013413083373214896
74,2017-10-26,1,0.020267822736030828,-0.43198876829202437,CVS,75.79000091552734,76.47000122070312,70.77999877929688,73.30999755859375,64.79096984863281,21982500,90,33.0,,0.33,29.700000000000003,1.910003662109375,0.025617002744781292
75,2017-10-27,1,0.020267822736030828,0.0,CVS,73.88999938964844,74.98999786376953,68.16000366210938,68.98999786376953,60.97296524047852,32616300,100,33.0,,0.33,33.0,-1.4800033569335938,-0.019354038620479352
76,2017-10-30,1,0.020267822736030828,-0.3632181124765421,CVS,68.7699966430664,69.66000366210938,68.01000213623047,68.44999694824219,60.495704650878906,10400900,92,33.0,,0.33,30.360000000000003,-5.329994201660156,-0.07107606818902545
77,2017-10-31,16,0.049169556840077074,1.4259910637893336,CVS,68.36000061035156,69.33999633789062,68.36000061035156,68.52999877929688,60.56643295288086,7199300,90,33.0,,0.33,29.700000000000003,-0.32000732421875,-0.004593845928733575
78,2017-11-01,4,0.026048169556840077,-0.4702378619851876,CVS,68.81999969482422,69.52999877929688,68.19000244140625,69.0,60.98180770874024,8433800,71,34.0,False,0.34,24.14,0.19000244140625,0.0027401564961206937
79,2017-11-02,3,0.024121387283236994,-0.07396996819291368,CVS,69.13999938964844,69.91999816894531,69.11000061035156,69.37999725341797,61.317657470703125,5378500,71,34.0,,0.34,24.14,0.3899993896484375,0.0056090809218389825
80,2017-11-03,1,0.020267822736030828,-0.15975716910296356,CVS,69.30000305175781,69.66999816894531,68.12000274658203,69.25,61.20276641845703,9901200,73,34.0,,0.34,24.82,-0.25,-0.0035755149677769715
81,2017-11-09,10,0.037608863198458575,0.4438198091574821,CVS,69.19999694824219,69.43000030517578,68.45999908447266,69.0199966430664,60.999488830566406,6992100,72,34.0,,0.34,24.48,-0.23999786376953125,-0.003444780681457038
82,2017-11-14,1,0.020267822736030828,-0.4610891951431938,CVS,71.1500015258789,71.44000244140625,69.91000366210938,70.44000244140625,62.25448226928711,5964000,89,34.0,,0.34,30.26,2.0100021362304688,0.028950052245363844
83,2017-11-15,2,0.02219460500963391,0.09506607091928898,CVS,70.0,70.37999725341797,69.4000015258789,69.80000305175781,61.68883895874024,5333900,82,34.0,,0.34,27.880000000000003,-1.0600051879882812,-0.014837698092993179
84,2017-11-17,1,0.020267822736030828,-0.08681309141418525,CVS,70.25,71.02999877929688,70.0,70.68000030517578,62.46657943725586,5382200,75,34.0,,0.34,25.500000000000004,0.6500015258789062,0.009235600330281812
85,2017-11-28,11,0.039535645472061655,-0.4223091866325066,CVS,70.63999938964844,72.70999908447266,70.0,72.69999694824219,64.25184631347656,8348500,77,34.0,,0.34,26.180000000000003,1.6800003051757812,0.023651982740360733
86,2017-11-30,3,0.024121387283236994,-0.38988254788245036,CVS,73.69000244140625,77.79000091552734,73.55000305175781,76.5999984741211,67.69863891601562,20281300,73,34.0,,0.34,24.82,5.0800018310546875,0.06986661937862038
87,2017-12-01,4,0.026048169556840077,0.07987858455148178,CVS,75.62000274658203,76.58999633789062,73.62999725341797,75.12000274658203,66.39064025878906,10586500,29,41.0,False,0.41,11.89,-1.2000045776367188,-0.015426205984234498
88,2017-12-04,2,0.02219460500963391,0.0,CVS,72.94999694824219,73.27999877929688,70.19000244140625,71.69000244140625,63.359222412109375,40464600,45,41.0,,0.41,18.45,-3.30999755859375,-0.043217100363748484
89,2017-12-06,3,0.024121387283236994,0.08681309141418536,CVS,70.62000274658203,71.56999969482422,70.19999694824219,71.37999725341797,63.08523941040039,12371700,31,41.0,,0.41,12.71,-1.7099990844726562,-0.023335140733596327
90,2017-12-07,29,0.07421772639691715,2.0768431983385254,CVS,71.12999725341797,71.33000183105469,69.5199966430664,71.08999633789062,62.82894515991211,12365800,30,41.0,,0.41,12.3,-0.23999786376953125,-0.003353330512685271
91,2017-12-12,36,0.08770520231213873,3.3273124821751114,CVS,72.8499984741211,73.19000244140625,72.16999816894531,72.8499984741211,64.38442993164062,8233100,31,41.0,,0.41,12.71,1.8600006103515625,0.026075992746459997
92,2017-12-21,2,0.02219460500963391,-0.7469408378918694,CVS,73.51000213623047,75.87000274658203,73.38999938964844,74.63999938964844,65.96641540527344,10518500,39,41.0,,0.41,15.989999999999998,2.6800003051757812,0.03661702713183135
93,2017-12-28,1,0.020267822736030828,-0.08681309141418525,CVS,72.87000274658203,73.2300033569336,72.47000122070312,73.05000305175781,64.56119537353516,4196600,35,41.0,,0.41,14.35,-2.6399993896484375,-0.03479635289412675
94,2018-01-02,9,0.03568208092485549,0.7605285673543112,CVS,73.05999755859375,74.02999877929688,72.87000274658203,73.5199966430664,64.9765625,5878300,94,37.0,,0.37,34.78,0.7999954223632812,0.010924421489699965
95,2018-01-04,4,0.026048169556840077,-0.26999298018251516,CVS,75.19000244140625,76.66999816894531,74.68000030517578,75.12999725341797,66.39947509765625,13715500,90,37.0,,0.37,33.3,2.6399993896484375,0.03566121076833961
96,2018-01-24,5,0.02797495183044316,0.0739699681929138,CVS,80.76000213623047,81.19000244140625,80.3499984741211,80.91999816894531,71.96112823486328,7308500,87,37.0,,0.37,32.19,4.5200042724609375,0.05895401565682756
97,2018-01-30,45,0.10504624277456648,2.755010675666368,CVS,78.48999786376953,80.94000244140625,78.18000030517578,80.19000244140625,71.31194305419922,16517900,89,37.0,,0.37,32.93,-0.25,-0.0030791968528443014
98,2018-01-31,4,0.026048169556840077,-0.7520314018965866,CVS,80.5999984741211,81.2699966430664,78.04000091552734,78.69000244140625,69.97801971435547,12472400,87,37.0,,0.37,32.19,0.32999420166015625,0.004077022383327078
99,2018-02-02,1,0.020267822736030828,-0.22190990457874105,CVS,78.36000061035156,78.54000091552734,75.58000183105469,76.44999694824219,67.98600769042969,10395600,91,36.0,,0.36,32.76,-2.7299957275390625,-0.03359168008249169
100,2018-02-06,1,0.020267822736030828,0.0,CVS,72.5,74.6500015258789,71.7699966430664,74.0199966430664,65.82502746582031,11241200,96,36.0,,0.36,34.56,-3.8899993896484375,-0.04952889412150985
101,2018-02-12,1,0.020267822736030828,0.0,CVS,70.08999633789062,70.63999938964844,69.5,69.87000274658203,62.13449478149414,8943800,100,36.0,,0.36,36.0,-4.010002136230469,-0.0537173751408474
102,2018-02-13,1,0.020267822736030828,0.0,CVS,69.70999908447266,71.22000122070312,69.5999984741211,70.11000061035156,62.347930908203125,8796200,97,36.0,,0.36,34.92,0.5800018310546875,0.00821067151848931
103,2018-02-21,45,0.10504624277456648,4.1829071204487125,CVS,70.58999633789062,70.9000015258789,68.72000122070312,68.76000213623047,61.14738464355469,10624800,81,36.0,,0.36,29.16,-0.31999969482421875,-0.004493115548153015
104,2018-02-22,2,0.02219460500963391,-0.7887158605256883,CVS,68.95999908447266,69.13999938964844,67.55999755859375,68.0,60.47153472900391,10061500,81,36.0,,0.36,29.16,-1.7600021362304688,-0.024823724941501646
105,2018-02-23,2,0.02219460500963391,0.0,CVS,68.51000213623047,68.77999877929688,67.43000030517578,68.16000366210938,60.61382293701172,5804800,82,36.0,,0.36,29.52,-0.3600006103515625,-0.005206835602105331
106,2018-03-02,2,0.02219460500963391,0.0,CVS,67.11000061035156,67.61000061035156,66.62999725341797,67.45999908447266,59.99131393432617,10613900,87,32.0,,0.32,27.84,-1.1699981689453125,-0.017010732621552282
107,2018-03-05,1,0.020267822736030828,-0.08681309141418525,CVS,67.5,68.5999984741211,66.98999786376953,68.30999755859375,60.74721145629883,7754200,95,32.0,,0.32,30.4,0.9899978637695312,0.014642772590331088
108,2018-03-06,2,0.02219460500963391,0.09506607091928898,CVS,68.37999725341797,68.47000122070312,67.05999755859375,67.6500015258789,60.16029739379883,8838300,92,32.0,,0.32,29.44,-0.12999725341796875,-0.0018950037362902572
109,2018-03-08,1,0.020267822736030828,-0.08681309141418525,CVS,67.8499984741211,69.36000061035156,67.8499984741211,68.36000061035156,60.79166412353516,8374000,90,32.0,,0.32,28.8,0.8899993896484375,0.012998384311103672
110,2018-03-15,1,0.020267822736030828,0.0,CVS,67.2300033569336,67.58000183105469,65.66000366210938,65.86000061035156,58.568458557128906,9485300,94,32.0,,0.32,30.08,-1.779998779296875,-0.02566318863369821
111,2018-03-16,9,0.03568208092485549,0.7605285673543112,CVS,66.08999633789062,66.44999694824219,65.6500015258789,65.6500015258789,58.3817138671875,15281600,90,32.0,,0.32,28.8,-1.1300048828125,-0.016720995149385076
112,2018-03-20,2,0.02219460500963391,-0.37799017225552134,CVS,63.970001220703125,64.08999633789062,61.869998931884766,62.93999862670898,55.97173309326172,9700600,92,32.0,,0.32,29.44,-2.3600006103515625,-0.035515435947871654
113,2018-03-22,5,0.02797495183044316,0.26043927424255586,CVS,62.060001373291016,63.2599983215332,61.7400016784668,61.790000915527344,54.94905853271485,8590500,91,32.0,,0.32,29.12,-0.8299980163574219,-0.012950508094610735
114,2018-03-26,10,0.037608863198458575,0.34437633445829596,CVS,61.27999877929688,61.83000183105469,61.04999923706055,61.59999847412109,54.780086517333984,7496700,100,32.0,,0.32,32.0,-1.4299964904785156,-0.02260506684192809
115,2018-03-27,7,0.03182851637764932,-0.15369639838106475,CVS,61.72999954223633,61.869998931884766,60.13999938964844,60.59999847412109,53.89080047607422,7843700,92,32.0,,0.32,29.44,0.039997100830078125,0.000646888236221832
116,2018-03-29,25,0.06651059730250482,1.0896543374296268,CVS,62.68999862670898,63.400001525878906,61.34000015258789,62.209999084472656,55.32255172729492,8096400,95,32.0,,0.32,30.4,1.5300025939941406,0.02472931340565543
117,2018-04-04,2,0.02219460500963391,-0.14793993638582736,CVS,62.380001068115234,64.98999786376953,62.119998931884766,64.27999877929688,57.16338348388672,10281600,82,33.0,,0.33,27.06,1.589996337890625,0.02507880598775092
118,2018-04-10,1,0.020267822736030828,-0.08681309141418525,CVS,63.720001220703125,64.31999969482422,63.040000915527344,63.970001220703125,56.88769912719727,6417000,79,33.0,,0.33,26.07,-0.6699981689453125,-0.010309250514975332
119,2018-04-16,2,0.02219460500963391,0.09506607091928898,CVS,63.77999877929688,68.91999816894531,63.25,66.0999984741211,58.78189086914063,19008400,80,33.0,,0.33,26.4,4.599998474121094,0.07151738955140652
120,2018-04-20,3,0.024121387283236994,0.08681309141418536,CVS,65.66000366210938,66.29000091552734,64.69000244140625,65.12000274658203,58.353397369384766,6169600,77,33.0,,0.33,25.41,-2.6299972534179688,-0.03816014688466751
121,2018-04-27,2,0.02219460500963391,-0.07987858455148178,CVS,68.81999969482422,71.08000183105469,68.61000061035156,69.94999694824219,62.68149566650391,7486500,75,33.0,,0.33,24.75,4.790000915527344,0.07225827197726531
122,2018-04-30,1,0.020267822736030828,-0.08681309141418525,CVS,70.13999938964844,70.62999725341797,69.0,69.83000183105469,62.57397079467773,18378800,81,33.0,,0.33,26.73,-0.45000457763671875,-0.006330959004563708
123,2018-05-01,3,0.024121387283236994,0.19013214183857774,CVS,69.2300033569336,69.75,68.0,68.0,60.93413162231445,9569900,86,33.0,False,0.33,28.380000000000003,-0.8799972534179688,-0.012459256514771866
124,2018-05-08,1,0.020267822736030828,-0.15975716910296356,CVS,62.0,62.0,60.31999969482422,60.709999084472656,54.401634216308594,10412800,90,33.0,,0.33,29.700000000000003,-7.75,-0.11111111111111116
125,2018-05-18,1,0.020267822736030828,0.0,CVS,65.9800033569336,66.08999633789062,64.58999633789062,64.91999816894531,58.17417144775391,4734500,87,33.0,,0.33,28.71,4.089996337890625,0.06596768286920374
