,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,BC_unscaled,BC_monthly,isPartial,scale,BC,Stock_Price_Change,Stock_Price_Change_Percent
15,2016-07-26,1,0.05294805194805195,-0.10924186148131954,BC,49.45000076293945,50.66999816894531,49.40999984741211,50.61000061035156,46.60093688964844,2256300,92,90.0,,0.9,82.8,1.1699981689453125,0.023636326645359862
16,2016-07-27,13,0.07892207792207792,0.4905567819475103,BC,50.72999954223633,50.959999084472656,49.93999862670898,50.29999923706055,46.31549072265625,1935100,98,90.0,,0.9,88.2,0.29000091552734375,0.005723325952379454
17,2016-08-01,6,0.06377056277056277,-0.19198069222752456,BC,49.72999954223633,50.25,49.18999862670898,49.540000915527344,45.61569595336914,754900,85,94.0,False,0.94,79.89999999999999,-0.7099990844726562,-0.013932478360051403
18,2016-08-03,1,0.05294805194805195,-0.16971013508926747,BC,48.27999877929688,48.93000030517578,48.0,48.56999969482422,44.72252655029297,837800,87,94.0,,0.94,81.78,-1.3199996948242188,-0.026268650643268
19,2016-08-08,6,0.06377056277056277,0.20439865914479594,BC,49.70000076293945,50.220001220703125,49.2400016784668,49.27999877929688,45.37628936767578,595400,85,94.0,,0.94,79.89999999999999,1.2900009155273438,0.026364212292696143
20,2016-08-18,3,0.05727705627705628,-0.10182608105356039,BC,46.84000015258789,47.18000030517578,46.43999862670898,46.790000915527344,43.08353042602539,858900,85,94.0,,0.94,79.89999999999999,-3.0400009155273438,-0.06053366869043619
21,2016-09-01,3,0.05727705627705628,0.0,BC,46.040000915527344,46.63999938964844,45.810001373291016,46.38999938964844,42.85260391235352,703000,85,92.0,False,0.92,78.2,-0.5400009155273438,-0.01144554709695722
22,2016-09-07,2,0.05511255411255411,-0.0377900385458394,BC,45.31999969482422,46.52999877929688,45.09000015258789,46.52999877929688,42.981929779052734,1136400,86,92.0,,0.92,79.12,-0.1100006103515554,-0.002358503683342006
23,2016-09-22,64,0.18931168831168832,2.4350011782263765,BC,49.630001068115234,50.060001373291016,49.33000183105469,49.93000030517578,46.12266540527344,1473900,84,92.0,,0.92,77.28,3.5300025939941335,0.07586509105099681
24,2016-09-23,12,0.07675757575757576,-0.594543916215042,BC,49.650001525878906,49.84999847412109,49.0099983215332,49.2599983215332,45.503753662109375,1750800,80,92.0,,0.92,73.60000000000001,-0.21000289916992898,-0.004195023839571377
25,2016-09-26,1,0.05294805194805195,-0.31019119057018774,BC,48.970001220703125,49.27000045776367,48.47999954223633,48.959999084472656,45.22663116455078,764300,89,92.0,,0.92,81.88000000000001,-0.5799980163574148,-0.011634865278050355
26,2016-09-28,2,0.05511255411255411,0.0408797318289591,BC,49.52999877929688,49.709999084472656,48.45000076293945,48.97999954223633,45.2451057434082,1067600,78,92.0,,0.92,71.76,0.4399986267089844,0.008930355644834354
27,2016-09-29,11,0.0745930735930736,0.3534679129683451,BC,48.95000076293945,49.0,48.220001220703125,48.25,44.57077026367188,704500,81,92.0,,0.92,74.52000000000001,-0.7099990844726562,-0.014282822320437982
28,2016-09-30,7,0.06593506493506493,-0.11606987406418678,BC,48.54999923706055,49.09000015258789,48.2599983215332,48.77999877929688,45.06034851074219,882600,79,92.0,,0.92,72.68,0.09000015258789062,0.0018367378079160446
29,2016-10-04,1,0.05294805194805195,-0.1969667126255662,BC,48.93999862670898,49.2599983215332,48.65999984741211,48.77999877929688,45.06034851074219,603400,83,91.0,,0.91,75.53,0.1699981689453125,0.003462989782377246
30,2016-10-12,1,0.05294805194805195,0.0,BC,48.54999923706055,49.02999877929688,48.310001373291016,48.459999084472656,44.76475143432617,527800,85,91.0,,0.91,77.35000000000001,-0.22999954223632102,-0.004669093586545658
31,2016-10-17,1,0.05294805194805195,0.0,BC,48.0099983215332,48.52000045776367,48.0099983215332,48.11000061035156,44.441444396972656,362700,84,91.0,,0.91,76.44,-0.5099983215332102,-0.010401760845006547
32,2016-11-04,3,0.05727705627705628,0.08175946365791842,BC,42.33000183105469,43.310001373291016,42.02000045776367,42.65999984741211,39.40702438354492,1200000,93,86.0,,0.86,79.98,-5.209999084472656,-0.10737838077738526
33,2016-11-16,16,0.08541558441558442,0.4912705010959111,BC,48.09999847412109,48.7400016784668,47.63999938964844,47.86000061035156,44.21050643920898,1325200,90,86.0,,0.86,77.4,5.430000305175781,0.1253752051027277
34,2016-11-18,1,0.05294805194805195,-0.3801125133039379,BC,47.68000030517578,47.7400016784668,46.7599983215332,46.900001525878906,43.47332000732422,869000,85,86.0,,0.86,73.1,-1.0,-0.020517028427633366
35,2016-12-02,1,0.05294805194805195,0.0,BC,51.380001068115234,51.68999862670898,50.79999923706055,50.88999938964844,47.17177581787109,838500,91,82.0,,0.82,74.61999999999999,3.9499969482421804,0.08273977397080468
36,2016-12-15,1,0.05294805194805195,-0.039274212552038223,BC,53.290000915527344,54.38999938964844,53.06999969482422,54.04999923706055,50.10089874267578,734700,91,82.0,,0.82,74.61999999999999,2.7000007629394602,0.05223449090099863
37,2016-12-20,1,0.05294805194805195,0.0,BC,55.11000061035156,55.45000076293945,54.9900016784668,55.209999084472656,51.1761474609375,620000,93,82.0,,0.82,76.25999999999999,1.0600013732910156,0.019488902099395133
38,2017-01-06,1,0.05294805194805195,0.0,BC,56.36000061035156,56.40999984741211,54.97999954223633,55.29999923706055,51.25957107543945,720500,73,88.0,,0.88,64.24,0.9599990844726562,0.01731287775047763
39,2017-01-25,1,0.05294805194805195,-0.24644199371572906,BC,55.970001220703125,56.880001068115234,55.77000045776367,56.81999969482422,52.66851806640625,1573700,82,88.0,,0.88,72.16,0.470001220703125,0.008331877716264202
40,2017-02-02,14,0.08108658008658008,0.5314365137764694,BC,60.54999923706055,60.54999923706055,59.7400016784668,59.880001068115234,55.50494384765625,1250400,91,91.0,,0.91,82.81,3.6699981689453125,0.06452176687814037
41,2017-02-07,10,0.07242857142857143,-0.10677486519673263,BC,60.02000045776367,60.33000183105469,59.70000076293945,59.84000015258789,55.467872619628906,623800,100,91.0,,0.91,91.0,-0.21999740600585938,-0.003633318064043989
42,2017-02-16,1,0.05294805194805195,-0.26896180742334574,BC,60.59999847412109,60.619998931884766,59.31999969482422,59.900001525878906,55.52347946166992,914800,87,91.0,,0.91,79.17,0.2899971008300781,0.00480684720750002
43,2017-02-24,-6,0.0377965367965368,-0.28615812280271435,BC,59.93999862670898,60.88999938964844,59.4900016784668,60.81999969482422,56.530948638916016,435300,90,91.0,,0.91,81.9,0.2700004577636719,0.004453983215457535
44,2017-03-22,1,0.05294805194805195,0.4008704615737029,BC,60.20000076293945,60.900001525878906,59.75,60.880001068115234,56.58672332763672,732900,89,91.0,,0.91,80.99000000000001,0.01000213623046875,0.0001642656648173091
45,2017-04-03,1,0.05294805194805195,0.0,BC,61.22999954223633,61.459999084472656,59.41999816894531,59.77000045776367,55.55500793457031,843300,92,94.0,,0.94,86.47999999999999,0.55999755859375,0.009195361979683847
46,2017-04-28,4,0.05944155844155844,0.12263919548687752,BC,57.75,58.63999938964844,56.650001525878906,56.75,52.74796676635742,1537700,81,94.0,,0.94,76.14,-2.8199996948242188,-0.04588349718242457
47,2017-06-08,1,0.05294805194805195,-0.10924186148131954,BC,56.7599983215332,58.540000915527344,56.61000061035156,58.25,54.30584335327149,1075400,79,90.0,,0.9,71.10000000000001,-0.09999847412109375,-0.0017052945968950572
48,2017-07-06,4,0.05944155844155844,0.12263919548687752,BC,62.34999847412109,62.470001220703125,61.18000030517578,61.790000915527344,57.60614776611328,1075300,81,94.0,,0.94,76.14,3.9300003051757812,0.06713358803746416
49,2017-08-28,1,0.05294805194805195,-0.039274212552038223,BC,53.04999923706055,53.41999816894531,52.810001373291016,52.9900016784668,49.560821533203125,2085300,66,100.0,,1.0,66.0,-9.050003051757812,-0.14486958339867229
50,2017-08-31,2,0.05511255411255411,0.0408797318289591,BC,52.43000030517578,52.72999954223633,52.09000015258789,52.47999954223633,49.08382797241211,547600,65,100.0,,1.0,65.0,-0.6899986267089844,-0.012916485405461864
51,2017-09-06,6,0.06377056277056277,0.20439865914479594,BC,52.4900016784668,54.91999816894531,52.41999816894531,54.5099983215332,50.98245620727539,1758900,71,89.0,,0.89,63.19,2.1899986267089844,0.04153230885114678
52,2017-10-11,1,0.05294805194805195,-0.16971013508926747,BC,57.54999923706055,58.2400016784668,57.18999862670898,58.09000015258789,54.330787658691406,644600,58,85.0,,0.85,49.3,3.3200035095214844,0.06045163183196878
53,2017-11-02,2,0.05511255411255411,0.0408797318289591,BC,51.15999984741211,51.650001525878906,50.0,50.220001220703125,46.9700813293457,1285500,86,85.0,,0.85,73.1,-6.590000152587891,-0.11315247188642208
54,2017-11-03,8,0.0680995670995671,0.23564527531223,BC,51.38999938964844,51.790000915527344,50.5099983215332,51.560001373291016,48.223365783691406,1783300,84,85.0,,0.85,71.39999999999999,0.1399993896484375,0.0027105398937556924
55,2017-11-08,1,0.05294805194805195,-0.2224906236094336,BC,49.290000915527344,50.25,49.13999938964844,49.77999877929688,46.558555603027344,1275400,88,85.0,,0.85,74.8,-1.5400009155273438,-0.029735487320017184
56,2017-12-06,1,0.05294805194805195,-0.2901746851604666,BC,56.310001373291016,58.959999084472656,55.34000015258789,55.5099983215332,52.1103744506836,2494000,82,80.0,,0.8,65.60000000000001,8.709999084472656,0.1733333151138836
57,2018-01-10,1,0.05294805194805195,0.0,BC,55.90999984741211,56.290000915527344,55.41999816894531,55.4900016784668,52.09160232543945,716700,100,92.0,,0.92,92.0,-2.6699981689453125,-0.04528490858895662
58,2018-01-17,2,0.05511255411255411,0.0408797318289591,BC,57.84000015258789,58.36000061035156,57.59000015258789,58.16999816894531,54.60745620727539,650200,87,92.0,,0.92,80.04,2.0699996948242188,0.03677384368727599
59,2018-01-22,12,0.07675757575757576,0.16413892718797207,BC,58.61000061035156,58.61000061035156,57.810001373291016,58.2599983215332,54.69195556640625,632100,84,92.0,,0.92,77.28,0.25,0.004283755952457113
60,2018-01-30,2,0.05511255411255411,-0.28199199142744347,BC,60.540000915527344,64.44999694824219,60.27999877929688,63.2400016784668,59.36695098876953,2996400,84,92.0,,0.92,77.28,5.839996337890625,0.09964163584839092
61,2018-02-06,1,0.05294805194805195,-0.039274212552038223,BC,57.04999923706055,59.150001525878906,56.400001525878906,58.93000030517578,55.320926666259766,1163200,88,89.0,,0.89,78.32000000000001,-5.299995422363281,-0.08223422301508476
62,2018-02-20,5,0.06160606060606061,0.16351892731583684,BC,58.619998931884766,58.90999984741211,57.540000915527344,57.720001220703125,54.18502426147461,652400,94,89.0,,0.89,83.66,-0.24000167846679688,-0.004057509252333502
63,2018-03-01,9,0.07026406926406926,0.1405382615417048,BC,60.0,62.4900016784668,60.0,60.90999984741211,57.36432647705078,2938100,91,91.0,False,0.91,82.81,3.5800018310546875,0.06077069835898086
64,2018-03-08,0,0.050783549783549785,-0.07854842510407667,BC,62.09999847412109,62.09999847412109,60.47999954223633,61.630001068115234,58.04241561889648,844300,100,91.0,,0.91,91.0,-0.39000320434571023,-0.006241049669872267
65,2018-03-19,5,0.06160606060606061,0.21311056175944088,BC,61.40999984741211,61.43000030517578,60.5,61.36000061035156,57.78813171386719,529700,94,91.0,,0.91,85.54,-0.6699981689453054,-0.010789020699002339
66,2018-03-23,3,0.05727705627705628,-0.0702691307708524,BC,60.0099983215332,60.04999923706055,58.72999954223633,58.81999969482422,55.395992279052734,631700,89,91.0,,0.91,80.99000000000001,-1.3800010681152344,-0.022464611122571698
67,2018-04-04,3,0.05727705627705628,0.0,BC,57.36000061035156,58.7400016784668,56.77999877929688,58.61000061035156,55.19821548461914,696100,77,91.0,,0.91,70.07000000000001,-1.30999755859375,-0.021815113659239938
68,2018-04-09,3,0.05727705627705628,0.0,BC,58.900001525878906,59.13999938964844,58.2400016784668,58.34000015258789,54.943939208984375,531000,84,91.0,,0.91,76.44,0.3999977111816406,0.006809630571193326
69,2018-04-16,6,0.06377056277056277,0.11337011563751775,BC,60.61000061035156,60.84999847412109,60.18999862670898,60.4900016784668,56.96876907348633,352700,82,91.0,,0.91,74.62,1.7099990844726491,0.028914425128857113
70,2018-04-20,2,0.05511255411255411,-0.13576810807141404,BC,59.5,59.70000076293945,58.90999984741211,59.34999847412109,55.89513397216797,771800,81,91.0,,0.91,73.71000000000001,-1.1499977111816335,-0.018898894659310717
71,2018-04-25,1,0.05294805194805195,-0.039274212552038223,BC,57.4900016784668,58.52999877929688,57.06999969482422,58.15999984741211,54.77440643310547,1212500,87,91.0,,0.91,79.17,-1.170001983642571,-0.019598022926138436
72,2018-05-01,2,0.05511255411255411,0.0408797318289591,BC,59.93999862670898,60.560001373291016,59.54999923706055,60.5099983215332,56.98760986328125,782600,81,92.0,False,0.92,74.52000000000001,2.0300025939941335,0.034683113554278444
73,2018-05-09,1,0.05294805194805195,-0.039274212552038223,BC,60.040000915527344,60.68999862670898,59.79999923706055,60.290000915527344,56.780418395996094,1482100,71,92.0,,0.92,65.32000000000001,0.12999725341796164,0.002146586038145326
74,2018-05-10,31,0.11788311688311688,1.226391954868776,BC,60.310001373291016,60.900001525878906,60.20000076293945,60.560001373291016,57.034698486328125,461100,73,92.0,,0.92,67.16,0.21000289916992898,0.0034602554608975655
75,2018-05-14,3,0.05727705627705628,-0.0702691307708524,BC,61.09000015258789,61.56999969482422,60.810001373291016,60.959999084472656,57.411407470703125,852800,98,92.0,,0.92,90.16,0.6699981689453125,0.011001611693894686
76,2018-05-17,3,0.05727705627705628,0.0,BC,62.36000061035156,63.20000076293945,62.11000061035156,62.63999938964844,58.99361038208008,822300,66,92.0,,0.92,60.720000000000006,1.6300010681152344,0.026473949588995405
77,2018-05-18,1,0.05294805194805195,-0.07558007709167858,BC,62.630001068115234,63.04999923706055,62.459999084472656,62.4900016784668,58.85235595703125,578900,69,92.0,,0.92,63.48,-0.15000152587890625,-0.0023734418365207732
78,2018-05-29,2,0.05511255411255411,0.0408797318289591,BC,62.38999938964844,63.40999984741211,62.13999938964844,62.63999938964844,59.17353439331055,1095200,61,92.0,,0.92,56.120000000000005,0.3600006103515625,0.005709763912890908
79,2018-06-05,10,0.07242857142857143,0.3141937004163067,BC,66.5,68.0999984741211,66.13999938964844,67.36000061035156,63.63233947753906,1363500,94,83.0,,0.83,78.02,4.689998626708984,0.07396307582392136
80,2018-06-08,1,0.05294805194805195,-0.26896180742334574,BC,67.73999786376953,68.72000122070312,67.58000183105469,68.69000244140625,64.88872528076172,765900,89,83.0,,0.83,73.86999999999999,0.6200027465820312,0.00910429897906151
81,2018-06-11,-1,0.04861904761904762,-0.08175946365791853,BC,69.0,69.11000061035156,68.25,68.61000061035156,64.81316375732422,644000,94,83.0,,0.83,78.02,0.3899993896484375,0.0056751947427344795
82,2018-06-12,9,0.07026406926406926,0.4451963315822278,BC,68.69999694824219,68.93000030517578,68.04000091552734,68.44000244140625,64.65257263183594,948900,89,83.0,,0.83,73.86999999999999,-0.18000030517578125,-0.0026045478742018346
83,2018-06-14,5,0.06160606060606061,-0.12322099685786458,BC,67.86000061035156,68.29000091552734,67.31999969482422,67.97000122070312,64.20858001708984,772600,91,83.0,,0.83,75.53,-0.6399993896484375,-0.009284772766791627
84,2018-06-27,-11,0.026974025974025977,-0.5770144593035096,BC,64.06999969482422,64.2699966430664,62.2599983215332,62.27000045776367,58.82400894165039,1015800,89,83.0,,0.83,73.86999999999999,-4.0200042724609375,-0.05886666010494801
85,2018-06-28,3,0.05727705627705628,1.1234151821537472,BC,62.16999816894531,62.84999847412109,61.97999954223633,62.84000015258789,59.36246490478516,520600,100,83.0,,0.83,83.0,-1.4199981689453196,-0.022094262379248386
86,2018-07-02,1,0.05294805194805195,-0.07558007709167858,BC,64.33000183105469,66.76000213623047,64.30000305175781,66.7300033569336,63.03719329833984,1636900,90,85.0,,0.85,76.5,3.910003662109382,0.06221167473407907
87,2018-07-27,1,0.05294805194805195,-0.5424413602184729,BC,63.630001068115234,64.12000274658203,61.77999877929688,62.33000183105469,58.88069534301758,1042200,97,85.0,,0.85,82.45,-2.6399993896484375,-0.03954462709964046
88,2018-08-01,3,0.05727705627705628,-0.03641395382710644,BC,64.26000213623047,64.47000122070312,62.7400016784668,63.25,59.749786376953125,656900,73,94.0,False,0.94,68.61999999999999,0.34999847412109375,0.005458491252790187
89,2018-08-08,2,0.05511255411255411,-0.0377900385458394,BC,63.93000030517578,63.93000030517578,63.130001068115234,63.33000183105469,59.82535552978516,372900,78,94.0,,0.94,73.32,-0.5400009155273438,-0.008376002874247446
90,2018-08-17,5,0.06160606060606061,0.11782263765611511,BC,63.66999816894531,65.08999633789062,63.40999984741211,64.91000366210938,61.31791687011719,737200,81,94.0,,0.94,76.14,1.1599960327148438,0.018144783781909757
91,2018-08-21,3,0.05727705627705628,-0.0702691307708524,BC,64.88999938964844,66.33999633789062,64.8499984741211,66.0999984741211,62.62537384033203,486000,98,94.0,,0.94,92.12,1.25,0.019204179909783514
92,2018-08-22,1,0.05294805194805195,-0.07558007709167858,BC,65.87999725341797,66.37000274658203,65.44999694824219,65.58999633789062,62.14216995239258,397300,100,94.0,,0.94,94.0,0.03000640869140625,0.00045231248640065225
93,2018-08-24,1,0.05294805194805195,0.0,BC,64.62000274658203,65.5199966430664,64.51000213623047,65.4000015258789,61.96217346191406,600800,84,94.0,,0.94,78.96,-0.850006103515625,-0.012807082542412584
94,2018-08-29,2,0.05511255411255411,0.18637592023110616,BC,67.2300033569336,67.2300033569336,66.12000274658203,67.04000091552734,63.51595306396485,433500,84,94.0,,0.94,78.96,1.7100067138671875,0.02609900490659056
95,2018-08-31,9,0.07026406926406926,0.27491948786426823,BC,65.86000061035156,66.55000305175781,65.62999725341797,66.41999816894531,62.92854690551758,709000,79,94.0,,0.94,74.25999999999999,-0.6800003051757812,-0.01011453623712566
96,2018-09-07,1,0.05294805194805195,-0.039274212552038223,BC,67.51000213623047,68.55000305175781,67.51000213623047,68.30999755859375,64.71920013427734,1150300,79,93.0,,0.93,73.47,2.0,0.03005259065795296
97,2018-09-10,8,0.0680995670995671,-0.5885276346420444,BC,68.30000305175781,68.56999969482422,67.98999786376953,68.30000305175781,64.70974731445312,533300,84,93.0,,0.93,78.12,0.01999664306640625,0.0002917088574205806
98,2018-09-14,1,0.05294805194805195,-0.2224906236094336,BC,68.80999755859375,69.1500015258789,68.47000122070312,68.75,65.13607025146484,473500,89,93.0,,0.93,82.77000000000001,0.5800018310546875,0.008458536293364904
99,2018-09-19,6,0.06377056277056277,0.20439865914479594,BC,69.16000366210938,69.81999969482422,69.0199966430664,69.22000122070312,65.58137512207031,521800,88,93.0,,0.93,81.84,0.6699981689453125,0.009689055013174075
100,2018-09-20,1,0.05294805194805195,-0.16971013508926747,BC,69.43000030517578,69.63999938964844,67.55999755859375,67.93000030517578,64.35917663574219,879600,85,93.0,,0.93,79.05,-0.18000030517578125,-0.0025780622452383772
101,2018-09-21,1,0.05294805194805195,0.0,BC,67.93000030517578,68.41999816894531,67.58999633789062,67.63999938964844,64.08442687988281,975500,82,93.0,,0.93,76.26,-1.220001220703125,-0.01751868511481447
102,2018-09-25,4,0.05944155844155844,0.03779003854583918,BC,67.1500015258789,68.08999633789062,66.44000244140625,67.44000244140625,63.89493179321289,1178200,80,93.0,,0.93,74.4,-0.3300018310546875,-0.004823178016459928
103,2018-09-26,6,0.06377056277056277,0.0728279076542131,BC,67.44000244140625,67.86000061035156,66.75,67.2699966430664,63.73386001586914,750300,75,93.0,,0.93,69.75,-0.2299957275390625,-0.0033778196491263124
104,2018-09-27,44,0.14602164502164502,1.2897970266784333,BC,66.94000244140625,67.63999938964844,66.68000030517578,66.87000274658203,63.35490036010742,551200,78,93.0,,0.93,72.54,-0.220001220703125,-0.003241986718602652
105,2018-10-02,9,0.07026406926406926,-0.518810589665293,BC,66.25,66.5999984741211,65.33000183105469,65.69000244140625,62.23692321777344,633700,77,87.0,,0.87,66.99,-1.0400009155273438,-0.015375531119335095
106,2018-10-09,2,0.05511255411255411,0.0408797318289591,BC,62.79999923706055,62.79999923706055,60.72999954223633,60.7599983215332,57.56608200073242,722600,73,87.0,,0.87,63.51,-3.799999237060547,-0.05705704690874913
107,2018-10-12,78,0.21961471861471862,2.9848401539549134,BC,60.43999862670898,60.81999969482422,58.86000061035156,59.650001525878906,56.51443099975586,706200,78,87.0,,0.87,67.86,-1.9799995422363281,-0.03152865551418449
108,2018-10-19,3,0.05727705627705628,-0.7391929983639195,BC,59.59000015258789,60.22999954223633,58.68999862670898,58.970001220703125,55.87017059326172,917100,72,87.0,,0.87,62.64,-0.5900001525878906,-0.009700758887673966
109,2018-10-23,2,0.05511255411255411,-0.0377900385458394,BC,56.66999816894531,58.130001068115234,55.54999923706055,57.7599983215332,54.7237663269043,1039500,75,87.0,,0.87,65.25,-2.0999984741210938,-0.03486632060570527
110,2018-10-25,80,0.22394372294372294,3.06338857905899,BC,56.0,57.52000045776367,52.52999877929688,53.02000045776367,50.23295211791992,3308000,76,87.0,,0.87,66.12,-0.6100006103515625,-0.010493731277189888
111,2018-10-31,7,0.06593506493506493,-0.7055730606406216,BC,52.02000045776367,52.81999969482422,51.2400016784668,51.9900016784668,49.25708770751953,1300400,73,87.0,,0.87,63.51,-4.700000762939453,-0.08171072193211493
112,2018-11-01,1,0.05294805194805195,-0.1969667126255662,BC,52.29999923706055,53.68999862670898,51.61000061035156,53.400001525878906,50.59296798706055,906400,42,88.0,False,0.88,36.96,0.8699989318847585,0.016471013572724624
113,2018-11-20,4,0.05944155844155844,0.1704884494075527,BC,51.150001525878906,52.27000045776367,50.68000030517578,51.06999969482422,48.57676315307617,621000,35,88.0,,0.88,30.8,-1.4199981689453054,-0.02644809471533316
114,2018-11-21,1,0.05294805194805195,-0.10924186148131954,BC,51.25,53.130001068115234,51.11000061035156,52.63999938964844,50.07011795043945,656300,36,88.0,,0.88,31.68,0.8600006103515625,0.016453043864931294
115,2018-12-03,-4,0.04212554112554113,-0.20439865914479605,BC,54.33000183105469,55.52000045776367,54.2599983215332,54.61000061035156,51.943939208984375,1052200,76,81.0,,0.81,61.56,2.3899993896484375,0.044983989113501766
116,2018-12-06,43,0.14385714285714285,2.4149624910081178,BC,50.86000061035156,51.900001525878906,50.209999084472656,51.130001068115234,48.63383483886719,1164300,74,81.0,,0.81,59.940000000000005,-3.6199989318847656,-0.06520170933065184
117,2018-12-10,6,0.06377056277056277,-0.5567090969275676,BC,49.72999954223633,50.0099983215332,48.47999954223633,48.52000045776367,46.151248931884766,1020200,71,81.0,,0.81,57.510000000000005,-1.8900032043457031,-0.036416245641212375
118,2018-12-12,1,0.05294805194805195,-0.16971013508926747,BC,49.869998931884766,51.310001373291016,49.869998931884766,49.9900016784668,47.54949188232422,1323600,77,81.0,,0.81,62.370000000000005,1.3000030517578125,0.025994862935199592
119,2018-12-20,1,0.05294805194805195,0.0,BC,45.040000915527344,46.58000183105469,44.900001525878906,45.84999847412109,43.61159896850586,1215300,79,81.0,,0.81,63.99,-4.729999542236328,-0.09218474791736198
120,2019-01-02,1,0.05294805194805195,0.0,BC,45.86000061035156,47.400001525878906,45.56999969482422,46.75,44.4676628112793,664800,91,80.0,,0.8,72.8,0.8199996948242188,0.017604114697082895
121,2019-01-09,3,0.05727705627705628,0.0,BC,48.02999877929688,49.369998931884766,48.0,49.0099983215332,46.617332458496094,790800,94,80.0,,0.8,75.2,1.9699974060058594,0.04156112537106793
122,2019-01-15,77,0.21745021645021645,2.7964628523921093,BC,48.90999984741211,49.040000915527344,48.2599983215332,48.77999877929688,46.398555755615234,857500,100,80.0,,0.8,80.0,-0.3299980163574219,-0.006684181152458946
123,2019-01-16,369,0.8494848484848485,2.906571639027692,BC,48.970001220703125,49.869998931884766,48.709999084472656,49.119998931884766,46.721961975097656,724000,99,80.0,,0.8,79.2,0.8299980163574219,0.016924918451513005
124,2019-01-17,130,0.33216883116883117,-0.6089761556532862,BC,48.720001220703125,50.29999923706055,48.720001220703125,49.77000045776367,47.34022903442383,569100,100,80.0,,0.8,80.0,0.43000030517578125,0.008622424591648858
125,2019-01-18,123,0.31701731601731603,-0.045613897903063916,BC,50.34999847412109,51.33000183105469,50.0,50.34000015258789,47.88240051269531,1065700,88,80.0,,0.8,70.4,1.0300025939941406,0.020477189057992007
