,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,CRM_unscaled,CRM_monthly,isPartial,scale,CRM,Stock_Price_Change,Stock_Price_Change_Percent
36,2017-05-15,1,0.16712729234088458,-0.006413257485874735,CRM,89.2699966430664,89.94000244140625,89.05000305175781,89.80000305175781,89.80000305175781,4053900,82,71.0,,0.71,58.22,0.660003662109375,0.007392514237605674
37,2017-05-16,8,0.17467853290183388,0.045182569855480414,CRM,90.01000213623047,90.27999877929688,89.41000366210938,89.75,89.75,6422300,84,71.0,,0.71,59.64,0.339996337890625,0.00378025715656527
38,2017-05-18,4,0.17036353829557713,-0.02470248939336872,CRM,87.87999725341797,88.4000015258789,87.16999816894531,87.75,87.75,10180000,97,71.0,,0.71,68.86999999999999,-1.8799972534179688,-0.02082407264995545
39,2017-05-19,17,0.18438727076591155,0.08231651332577705,CRM,90.9499969482422,91.0,86.44000244140625,87.4000015258789,87.4000015258789,15733500,86,71.0,,0.71,61.06,2.5999984741210938,0.029411746937130445
40,2017-05-22,2,0.16820604099244876,0.0,CRM,87.54000091552734,89.05000305175781,86.87000274658203,88.94000244140625,88.94000244140625,6058400,94,71.0,,0.71,66.74,-1.9499969482421875,-0.021428537892771327
41,2017-05-23,2,0.16820604099244876,0.0,CRM,88.7300033569336,89.25,88.16000366210938,88.48999786376953,88.48999786376953,4344600,86,71.0,,0.71,61.06,0.1999969482421875,0.0022458949061006095
42,2017-06-07,14,0.18115102481121897,0.07695908983049748,CRM,91.4499969482422,91.98999786376952,90.62000274658205,91.38999938964844,91.38999938964844,3484000,90,74.0,,0.74,66.6,2.739997863769517,0.030700256176689367
43,2017-07-19,8,0.17467853290183388,-0.03572981116794782,CRM,89.3499984741211,90.12999725341795,88.80000305175781,89.55999755859375,89.55999755859375,4463000,95,69.0,,0.69,65.55,-1.8600006103515625,-0.020219596190295452
44,2017-07-27,2,0.16820604099244876,-0.03705373409005297,CRM,91.25,92.12999725341795,89.08999633789062,90.51000213623048,90.51000213623048,3572100,82,69.0,,0.69,56.58,2.0,0.022190170431012124
45,2017-08-03,4,0.17036353829557713,0.019363958509491574,CRM,90.0,90.43000030517578,89.41999816894531,90.3499984741211,90.3499984741211,2351400,77,69.0,,0.69,53.13,-1.6999969482421733,-0.018452154552507594
46,2017-08-07,2,0.16820604099244876,-0.06589706877856782,CRM,90.5500030517578,90.6999969482422,90.12000274658205,90.5,90.5,1903300,79,69.0,,0.69,54.51,0.26999664306642046,0.002985697690536915
47,2017-08-17,2,0.16820604099244876,0.0,CRM,92.0,92.48999786376952,90.75,90.87999725341795,90.87999725341795,3630500,80,69.0,,0.69,55.2,1.7900009155273153,0.019735402158268744
48,2017-08-22,4,0.17036353829557713,-0.05954968527991322,CRM,92.43000030517578,93.44000244140624,92.0500030517578,92.9499969482422,92.9499969482422,11254400,100,69.0,,0.69,69.0,0.9500045776367188,0.010271430420357497
49,2017-08-24,4,0.17036353829557713,0.0,CRM,93.6999969482422,94.30999755859376,93.3499984741211,94.1500015258789,94.1500015258789,5494400,71,69.0,,0.69,48.99,0.8699951171875284,0.009310735171834672
50,2017-08-25,2,0.16820604099244876,-0.012664078973196435,CRM,94.1500015258789,95.2300033569336,93.87000274658205,94.0999984741211,94.0999984741211,5311000,71,69.0,,0.69,48.99,0.9200057983398295,0.009755124824048833
51,2017-08-28,2,0.16820604099244876,0.0,CRM,94.08000183105467,94.19000244140624,92.8499984741211,93.66000366210938,93.66000366210938,5536100,65,69.0,,0.69,44.85,-1.040000915527358,-0.010920937507786332
52,2017-09-27,2,0.16820604099244876,0.0,CRM,92.91000366210938,93.66000366210938,92.62000274658205,93.20999908447266,93.20999908447266,2945100,93,72.0,,0.72,66.96,-0.5299987792968608,-0.005626911196085382
53,2017-09-28,4,0.17036353829557713,0.01282651497174947,CRM,93.20999908447266,93.25,92.43000030517578,92.5999984741211,92.5999984741211,3017600,83,72.0,,0.72,59.76,-0.410003662109375,-0.004377574696542985
54,2017-10-16,12,0.1789935275080906,0.050656315892785964,CRM,96.9499969482422,97.58000183105467,96.91999816894533,97.1500015258789,97.1500015258789,2544300,89,75.0,,0.75,66.75,4.330001831054673,0.04643433598986246
55,2017-10-23,2,0.16820604099244876,-0.06026746701862862,CRM,99.06999969482422,99.44000244140624,98.3000030517578,98.44000244140624,98.44000244140624,4024900,81,75.0,,0.75,60.75,1.8600006103515625,0.019061288947010757
56,2017-11-21,4,0.17036353829557713,0.01282651497174947,CRM,108.75,109.19000244140624,107.79000091552734,108.8000030517578,108.8000030517578,10682700,84,67.0,,0.67,56.28,9.75,0.09804907241172955
57,2017-11-22,2,0.16820604099244876,-0.012664078973196435,CRM,106.8499984741211,107.48999786376952,106.0500030517578,106.83000183105467,106.83000183105467,9009600,76,67.0,,0.67,50.92,-1.7000045776367188,-0.015569232893359208
58,2017-11-28,1,0.16712729234088458,-0.006413257485874735,CRM,106.0999984741211,106.88999938964844,105.79000091552734,106.45999908447266,106.45999908447266,4794300,80,67.0,,0.67,53.6,-0.5999984741210795,-0.005581900512096949
59,2017-12-07,2,0.16820604099244876,0.0064546528364972655,CRM,103.6500015258789,104.13999938964844,102.63999938964844,104.06999969482422,104.06999969482422,3900100,98,51.0,,0.51,49.98,-2.75,-0.025727383438139628
60,2018-01-23,8,0.17467853290183388,-0.006137718119157642,CRM,113.18000030517578,113.76000213623048,112.68000030517578,113.23999786376952,113.23999786376952,2816800,94,64.0,,0.64,60.16,9.620002746582045,0.09237567508127209
61,2018-01-26,2,0.16820604099244876,-0.03705373409005297,CRM,112.72000122070312,113.91999816894533,112.02999877929688,113.6999969482422,113.6999969482422,3927400,82,64.0,,0.64,52.48,0.15999603271484375,0.0014064348603233245
62,2018-02-06,1,0.16712729234088458,0.0,CRM,105.01000213623048,109.62000274658205,103.69000244140624,109.56999969482422,109.56999969482422,6857900,68,68.0,,0.68,46.24,-4.299995422363281,-0.03774574694064081
63,2018-02-13,19,0.1865447680690399,0.11618375105694945,CRM,108.01000213623048,108.08000183105467,105.93000030517578,107.69000244140624,107.69000244140624,7542800,64,68.0,,0.68,43.52,-1.5400009155273722,-0.014048539289745587
64,2018-02-26,1,0.16712729234088458,-0.006413257485874735,CRM,116.11000061035156,116.8000030517578,115.37000274658205,116.6500015258789,116.6500015258789,5418900,68,68.0,,0.68,46.24,8.720001220703125,0.08068098698160453
65,2018-02-28,11,0.17791477885652643,0.06454652836497177,CRM,117.0,118.1500015258789,116.22000122070312,116.25,116.25,9684400,100,68.0,,0.68,68.0,1.349998474121108,0.011558205812057132
66,2018-03-01,6,0.1725210355987055,-0.03031644303237191,CRM,120.91000366210938,122.47000122070312,118.0500030517578,119.43000030517578,119.43000030517578,15555500,100,69.0,False,0.69,69.0,4.319999694824219,0.036563687169127945
67,2018-03-05,2,0.16820604099244876,167.20604099244875,CRM,120.0,122.94000244140624,119.66000366210938,122.5,122.5,10121300,88,69.0,,0.69,60.72,0.4700012207031108,0.003837684461651225
68,2018-03-07,2,0.16820604099244876,0.0,CRM,123.37999725341795,125.7699966430664,123.18000030517578,125.33000183105467,125.33000183105467,6750400,87,69.0,,0.69,60.03,2.8299942016601705,0.023019311415818144
69,2018-03-08,1,0.16712729234088458,-0.006413257485874735,CRM,125.76000213623048,127.29000091552734,125.6999969482422,126.36000061035156,126.36000061035156,6127900,90,69.0,,0.69,62.1,1.5200042724609375,0.01208558728656639
70,2018-03-13,2,0.16820604099244876,0.0064546528364972655,CRM,127.88999938964844,128.11000061035156,125.7300033569336,126.7300033569336,126.7300033569336,4641800,86,69.0,,0.69,59.34,0.8199996948242188,0.006441980429934935
71,2018-03-14,3,0.16928478964401295,0.006413257485874846,CRM,127.0500030517578,128.8699951171875,126.51000213623048,127.98999786376952,127.98999786376952,5402400,73,69.0,,0.69,50.37,0.7599945068359375,0.005932358935407889
72,2018-03-20,7,0.1735997842502697,-0.6868679793044536,CRM,124.58999633789062,126.83000183105467,124.4499969482422,125.12000274658205,125.12000274658205,7113600,81,69.0,,0.69,55.88999999999999,-2.0399932861328267,-0.015829854608729987
73,2018-04-04,98,0.2717659115426106,0.5654737862509087,CRM,114.05999755859376,119.68000030517578,114.0,119.4800033569336,119.4800033569336,6389300,93,67.0,,0.67,62.31,-7.150001525878892,-0.05637468597850481
74,2018-04-09,2,0.16820604099244876,-0.3810627681828467,CRM,117.13999938964844,119.2300033569336,117.13999938964844,117.19000244140624,117.19000244140624,4104200,77,67.0,,0.67,51.59,-0.4499969482421875,-0.003760001229066945
75,2018-04-17,5,0.1714422869471413,0.019239772457624316,CRM,120.4000015258789,123.86000061035156,120.01000213623048,123.3499984741211,123.3499984741211,5524600,96,67.0,,0.67,64.32000000000001,4.629997253417969,0.038832484467498984
76,2018-04-23,8,0.17467853290183388,0.01887659113932827,CRM,123.19000244140624,124.56999969482422,121.23999786376952,121.88999938964844,121.88999938964844,3932700,89,67.0,,0.67,59.63,0.7099990844726562,0.005732270958937136
77,2018-04-24,1,0.16712729234088458,-0.043229356438395095,CRM,123.33999633789062,123.52999877929688,116.91000366210938,117.87999725341795,117.87999725341795,5379300,91,67.0,,0.67,60.970000000000006,-1.0400009155273438,-0.008348726965362263
78,2018-05-01,2,0.16820604099244876,0.0064546528364972655,CRM,120.87999725341795,123.31999969482422,120.41999816894533,123.11000061035156,123.11000061035156,3873900,74,69.0,False,0.69,51.06,-0.20999908447265625,-0.0016999845102229072
79,2018-05-03,3,0.16928478964401295,0.006413257485874846,CRM,122.62000274658205,125.0,121.66999816894533,124.41000366210938,124.41000366210938,4435600,72,69.0,,0.69,49.67999999999999,1.6800003051757812,0.01362309689696084
80,2018-05-07,38,0.20704099244875945,0.1566954142484347,CRM,125.79000091552734,127.69000244140624,125.45999908447266,126.97000122070312,126.97000122070312,4342000,70,69.0,,0.69,48.3,2.690002441406236,0.021520019531249934
81,2018-05-08,1,0.16712729234088458,-0.19278163051576902,CRM,126.58999633789062,128.9600067138672,126.5,128.75,128.75,4467800,73,69.0,,0.69,50.37,1.2700042724609517,0.009945996148318148
82,2018-05-09,2,0.16820604099244876,0.0064546528364972655,CRM,128.8800048828125,129.74000549316406,127.33000183105467,129.72999572753906,129.72999572753906,4605300,82,69.0,,0.69,56.58,0.779998779296875,0.006048377316135722
83,2018-05-10,1,0.16712729234088458,-0.006413257485874735,CRM,129.9499969482422,131.0,129.0500030517578,130.6199951171875,130.6199951171875,3772400,76,69.0,,0.69,52.44,1.2599945068359375,0.009711688403638341
84,2018-05-11,3,0.16928478964401295,0.012909305672994309,CRM,130.0,130.85000610351562,128.88999938964844,130.6300048828125,130.6300048828125,3233200,65,69.0,,0.69,44.85,-0.149993896484375,-0.001144991576216614
85,2018-05-14,1,0.16712729234088458,-0.012744779419730179,CRM,130.7899932861328,131.0,127.16000366210938,127.69000244140624,127.69000244140624,4169800,72,69.0,,0.69,49.67999999999999,0.149993896484375,0.0011463040847374817
86,2018-05-15,10,0.17683603020496225,0.05809187552847472,CRM,126.93000030517578,128.58999633789062,126.08999633789062,128.1300048828125,128.1300048828125,2933100,74,69.0,,0.69,51.06,-2.410003662109375,-0.01839697451991884
87,2018-05-16,8,0.17467853290183388,-0.012200552685036614,CRM,128.7100067138672,128.97000122070312,127.91999816894533,128.77000427246094,128.77000427246094,2439900,79,69.0,,0.69,54.51,0.3800048828125,0.002955166759737393
88,2018-05-17,2,0.16820604099244876,-0.03705373409005297,CRM,129.19000244140625,129.4600067138672,125.5500030517578,126.0500030517578,126.0500030517578,5557000,76,69.0,,0.69,52.44,0.4900054931640625,0.00379937573486977
89,2018-05-18,6,0.1725210355987055,0.02565302994349916,CRM,126.05999755859376,127.72000122070312,125.87000274658205,126.95999908447266,126.95999908447266,3612300,57,69.0,,0.69,39.33,-1.7400054931640625,-0.013440486659403783
90,2018-05-21,4,0.17036353829557713,-0.012505705728238503,CRM,128.0,128.35000610351562,126.0,126.37000274658205,126.37000274658205,2887200,69,69.0,,0.69,47.61,0.6300048828125,0.004932703388593307
91,2018-05-22,1,0.16712729234088458,-0.018996118459794653,CRM,126.66000366210938,127.0500030517578,125.26000213623048,125.44000244140624,125.44000244140624,2789800,82,69.0,,0.69,56.58,-1.3000030517578267,-0.010128578028343549
92,2018-05-23,3,0.16928478964401295,0.012909305672994309,CRM,124.87999725341795,128.08999633789062,124.58000183105467,128.08999633789062,128.08999633789062,4303900,78,69.0,,0.69,53.81999999999999,1.0399932861328267,0.008185700599386392
93,2018-05-24,1,0.16712729234088458,-0.012744779419730179,CRM,128.80999755859375,129.3800048828125,127.38999938964844,128.74000549316406,128.74000549316406,5972400,77,69.0,,0.69,53.13,1.290008544921875,0.01007111079556089
94,2018-05-25,2,0.16820604099244876,0.0064546528364972655,CRM,128.72999572753906,129.25,127.62000274658205,127.95999908447266,127.95999908447266,4031800,64,69.0,,0.69,44.16,-0.1300048828125,-0.001004829787495054
95,2018-05-29,2,0.16820604099244876,0.0,CRM,126.75,127.54000091552734,126.12000274658205,126.87999725341795,126.87999725341795,8141900,100,69.0,,0.69,69.0,-1.7099990844726562,-0.013230166997854176
96,2018-05-30,1,0.16712729234088458,-0.006413257485874735,CRM,132.3000030517578,132.5500030517578,127.83999633789062,129.3000030517578,129.3000030517578,14170900,100,69.0,,0.69,69.0,5.010002136230469,0.039281810414512286
97,2018-06-01,2,0.16820604099244876,0.0064546528364972655,CRM,129.8800048828125,130.8699951171875,128.35000610351562,130.52000427246094,130.52000427246094,6132800,83,67.0,False,0.67,55.61000000000001,-1.6800079345703125,-0.012674522036142943
98,2018-06-04,1,0.16712729234088458,-0.06063288606474371,CRM,130.38999938964844,132.8000030517578,129.60000610351562,132.64999389648438,132.64999389648438,4860700,94,67.0,,0.67,62.98,1.9300079345703125,0.01474752049040795
99,2018-06-05,3,0.16928478964401295,0.012909305672994309,CRM,133.13999938964844,134.6300048828125,132.97000122070312,134.1199951171875,134.1199951171875,5123200,83,67.0,,0.67,55.61000000000001,1.8300018310546875,0.013780133953321227
100,2018-06-07,3,0.16928478964401295,0.0,CRM,135.5500030517578,135.75,130.72999572753906,132.91000366210938,132.91000366210938,6564100,94,67.0,,0.67,62.98,1.1199951171875,0.008319060213675122
101,2018-06-11,1,0.16712729234088458,-0.012744779419730179,CRM,133.8800048828125,134.6699981689453,133.25999450683594,133.97999572753906,133.97999572753906,3443100,92,67.0,,0.67,61.64,-1.0800018310546875,-0.007955814593404664
102,2018-06-12,1,0.16712729234088458,0.0,CRM,134.9600067138672,137.5,134.64999389648438,136.25999450683594,136.25999450683594,5319900,96,67.0,,0.67,64.32000000000001,2.8300018310546875,0.021014345210760288
103,2018-06-18,11,0.17791477885652643,0.05771931737287317,CRM,137.00999450683594,140.19000244140625,136.91000366210938,139.8000030517578,139.8000030517578,4202400,100,67.0,,0.67,67.0,2.69000244140625,0.019563654119318263
104,2018-06-19,1,0.16712729234088458,-0.06063288606474371,CRM,138.0800018310547,139.7100067138672,137.22999572753906,139.52000427246094,139.52000427246094,4833700,89,67.0,,0.67,59.63,-0.4799957275390625,-0.003423894137812633
105,2018-06-20,2,0.16820604099244876,0.0064546528364972655,CRM,140.0,142.1199951171875,138.82000732421875,138.94000244140625,138.94000244140625,5341400,81,67.0,,0.67,54.27,2.4099884033203125,0.017249934059885064
106,2018-06-21,5,0.1714422869471413,0.019239772457624316,CRM,139.07000732421875,140.05999755859375,137.1199951171875,137.8800048828125,137.8800048828125,3912800,94,67.0,,0.67,62.98,-2.05999755859375,-0.014494776452075864
107,2018-06-22,1,0.16712729234088458,-0.02516878818577073,CRM,137.25999450683594,137.3000030517578,133.9499969482422,135.00999450683594,135.00999450683594,7466000,87,67.0,,0.67,58.290000000000006,-2.7599945068359375,-0.019705801477551077
108,2018-06-26,1,0.16712729234088458,-0.043229356438395095,CRM,134.75999450683594,137.1699981689453,133.82000732421875,135.47999572753906,135.47999572753906,7043100,94,67.0,,0.67,62.98,-0.1300048828125,-0.0009468672973261816
109,2018-06-27,2,0.16820604099244876,0.0064546528364972655,CRM,136.67999267578125,137.4199981689453,133.10000610351562,133.22000122070312,133.22000122070312,6851600,88,67.0,,0.67,58.96,0.25,0.0018225559767965915
110,2018-06-28,1,0.16712729234088458,-0.006413257485874735,CRM,133.99000549316406,135.88999938964844,133.19000244140625,135.1199951171875,135.1199951171875,6333700,94,67.0,,0.67,62.98,-1.529998779296875,-0.011133741811114595
111,2018-07-02,1,0.16712729234088458,-0.04910174495326125,CRM,136.14999389648438,140.47000122070312,135.3000030517578,140.42999267578125,140.42999267578125,6399200,71,64.0,,0.64,45.44,4.5800018310546875,0.03370374458478054
112,2018-07-03,32,0.20056850053937433,0.2000942379314128,CRM,140.60000610351562,140.75,137.7100067138672,137.83999633789062,137.83999633789062,3164700,77,64.0,,0.64,49.28,0.279998779296875,0.001993299472226484
113,2018-07-11,20,0.1876235167206041,-0.17930702553237676,CRM,141.2100067138672,145.63999938964844,141.02000427246094,145.25,145.25,6168000,86,64.0,,0.64,55.04,4.8899993896484375,0.03474244681810612
114,2018-07-12,7,0.1735997842502697,-0.07474400179385599,CRM,145.8000030517578,148.6999969482422,145.8000030517578,148.16000366210938,148.16000366210938,4681000,71,64.0,,0.64,45.44,3.05999755859375,0.021010694667795038
115,2018-07-13,4,0.17036353829557713,-0.018641992953326803,CRM,147.75,148.0,145.41000366210938,147.61000061035156,147.61000061035156,3941800,68,64.0,,0.64,43.52,-0.6999969482421875,-0.004707444267707972
116,2018-07-17,10,0.17683603020496225,0.01235124469668425,CRM,145.41000366210938,147.44000244140625,143.0800018310547,147.02000427246094,147.02000427246094,5133900,79,64.0,,0.64,50.56,-0.55999755859375,-0.003783767287795614
117,2018-07-18,6,0.1725210355987055,-0.02440110537007334,CRM,147.02000427246094,148.19000244140625,145.75999450683594,147.83999633789062,147.83999633789062,2908100,77,64.0,,0.64,49.28,0.75,0.005086814891352542
118,2018-07-20,4,0.17036353829557713,-0.012505705728238503,CRM,147.44000244140625,147.9199981689453,146.69000244140625,146.8699951171875,146.8699951171875,2462200,62,64.0,,0.64,39.68,-0.2700042724609375,-0.001822014090104962
119,2018-07-24,2,0.16820604099244876,-0.012664078973196435,CRM,148.5500030517578,148.85000610351562,145.17999267578125,146.0,146.0,4052300,100,64.0,,0.64,64.0,0.9300079345703125,0.006287235979465899
120,2018-07-25,12,0.1789935275080906,0.06413257485874801,CRM,146.1300048828125,149.35000610351562,146.0,148.8699951171875,148.8699951171875,4056900,85,64.0,,0.64,54.4,0.5,0.0033590861907810687
121,2018-07-26,7,0.1735997842502697,-0.030133733509314253,CRM,147.97999572753906,148.75,145.67999267578125,147.57000732421875,147.57000732421875,3414300,76,64.0,,0.64,48.64,-0.600006103515625,-0.004017449474355894
122,2018-08-01,7,0.1735997842502697,0.0,CRM,138.0,140.89999389648438,137.50999450683594,137.67999267578125,137.67999267578125,5098100,57,73.0,False,0.73,41.61,-7.850006103515625,-0.05277315027573526
123,2018-08-02,20,0.1876235167206041,0.0807819694644154,CRM,137.0500030517578,141.3000030517578,136.75,141.13999938964844,141.13999938964844,3779200,59,73.0,,0.73,43.07,0.4000091552734375,0.0028389579318741642
124,2018-08-07,5,0.1714422869471413,-0.08624307899291084,CRM,143.52999877929688,144.61000061035156,142.72999572753906,144.44000244140625,144.44000244140625,3928300,63,73.0,,0.73,45.99,3.30999755859375,0.02342531838008033
125,2018-08-08,1,0.16712729234088458,-0.02516878818577073,CRM,144.4600067138672,145.63999938964844,143.16000366210938,145.1699981689453,145.1699981689453,3026700,67,73.0,,0.73,48.91,1.029998779296875,0.007122597157524391
