,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,AMC_unscaled,AMC_monthly,isPartial,scale,AMC,Stock_Price_Change,Stock_Price_Change_Percent
39,2017-07-19,3,0.0034714605154760503,-0.03279011050267244,AMC,19.899999618530277,20.450000762939453,19.799999237060547,19.850000381469727,15.717209815979004,3338900,39,70.0,,0.7,27.3,-0.049999237060546875,-0.002438987173685181
40,2017-08-01,2,0.0033537719195010003,-0.033901752720615685,AMC,20.450000762939453,20.899999618530277,20.299999237060547,20.799999237060547,16.46941566467285,2154100,52,48.0,False,0.48,24.96,0.44999885559082387,0.02200483319327473
41,2017-08-02,2,0.0033537719195010003,0.0,AMC,15.800000190734863,16.049999237060547,15.149999618530272,15.199999809265137,12.035346031188965,16902600,52,48.0,,0.48,24.96,-4.85000038146973,-0.23205743875562757
42,2017-08-15,2,0.0033537719195010003,0.0,AMC,13.699999809265137,13.850000381469728,12.899999618530272,13.25,10.491336822509766,3685900,55,48.0,,0.48,26.4,-2.1999988555908185,-0.13707158630331084
43,2017-08-17,0,0.0031183947275509,-0.07018282626241357,AMC,13.300000190734863,13.899999618530272,13.149999618530272,13.149999618530272,10.412158012390137,3273400,46,48.0,,0.48,22.08,0.04999923706054332,0.003610053117936163
44,2017-08-18,2,0.0033537719195010003,0.07548024304638257,AMC,13.100000381469728,13.199999809265137,12.050000190734863,13.0,10.293387413024902,7120400,60,48.0,,0.48,28.8,-0.6999998092651349,-0.05035969989034794
45,2017-08-22,2,0.0033537719195010003,0.0,AMC,13.149999618530272,13.449999809265137,12.529999732971191,12.850000381469728,10.174616813659668,2990500,41,48.0,,0.48,19.68,0.25,0.0189393942130609
46,2017-09-01,1,0.0032360833235259502,-0.03509141313120678,AMC,13.199999809265137,14.350000381469728,13.199999809265137,14.149999618530272,11.20395565032959,3232100,35,50.0,False,0.5,17.5,0.9000005722045916,0.06691454163327348
47,2017-09-06,2,0.0033537719195010003,0.036367603738589604,AMC,14.5,14.600000381469728,14.149999618530272,14.399999618530272,11.40190601348877,2983800,21,50.0,,0.5,10.5,0.25,0.01742160232433343
48,2017-09-07,3,0.0034714605154760503,0.03509141313120678,AMC,14.399999618530272,14.600000381469728,13.729999542236328,13.800000190734863,10.926828384399414,7727700,32,50.0,,0.5,16.0,0.0,0.0
49,2017-09-08,1,0.0032360833235259502,-0.06780350544123137,AMC,13.5,13.850000381469728,13.050000190734863,13.350000381469728,10.725966453552246,2155200,56,50.0,,0.5,28.0,-0.75,-0.05136986167150359
50,2017-09-13,3,0.0034714605154760503,0.07273520747717943,AMC,14.25,15.350000381469728,14.149999618530272,15.199999809265137,12.212334632873535,3644300,28,50.0,,0.5,14.0,1.5,0.10830324611448305
51,2017-09-14,2,0.0033537719195010003,-0.033901752720615685,AMC,15.199999809265137,16.350000381469727,15.199999809265137,16.049999237060547,12.895261764526367,7200000,29,50.0,,0.5,14.5,0.9999999999999982,0.06514657818557335
52,2017-09-15,10,0.0042952806873014,0.28073130504965427,AMC,16.100000381469727,17.1299991607666,16.100000381469727,16.950000762939453,13.618361473083496,6673200,43,50.0,,0.5,21.5,0.779998779296875,0.04770634624454728
53,2017-09-26,2,0.0033537719195010003,-0.21919609830945008,AMC,15.199999809265137,15.75,15.100000381469728,15.399999618530272,12.37302303314209,1821200,27,50.0,,0.5,13.5,-1.3799991607666016,-0.0805603752700268
54,2017-10-02,1,0.0032360833235259502,-0.03509141313120678,AMC,15.0,15.149999618530272,14.449999809265137,14.699999809265137,11.810613632202148,1971300,33,48.0,,0.48,15.84,-0.6000003814697283,-0.03809526231553828
55,2017-10-03,1,0.0032360833235259502,0.0,AMC,14.75,15.949999809265137,14.75,15.899999618530272,12.774744987487791,3292700,43,48.0,,0.48,20.64,0.8000001907348651,0.05280529444742488
56,2017-10-09,27,0.006295986818877251,0.8136420652947758,AMC,15.199999809265137,15.199999809265137,13.829999923706056,14.0,11.24820327758789,6326400,51,48.0,,0.48,24.48,-0.75,-0.04702194413597016
57,2017-10-10,32,0.006884429798752501,0.09346318485148708,AMC,14.149999618530272,14.300000190734863,13.649999618530272,13.850000381469728,11.12768840789795,3450100,54,48.0,,0.48,25.92,-0.8999996185302734,-0.05921050196209077
58,2017-10-11,4,0.0035891491114511003,-0.4786570251465887,AMC,13.850000381469728,14.149999618530272,13.550000190734863,13.75,11.04734230041504,2672100,37,48.0,,0.48,17.759999999999998,-0.15000057220459162,-0.010489550363906863
59,2017-10-12,8,0.0040599034953513,0.13116044201068955,AMC,13.899999618530272,13.949999809265137,13.350000381469728,13.850000381469728,11.12768840789795,2278200,41,48.0,,0.48,19.68,-0.19999980926513494,-0.014134262519924223
60,2017-10-13,1,0.0032360833235259502,-0.20291619561121255,AMC,13.75,14.050000190734863,13.75,13.75,11.04734230041504,1126200,71,48.0,,0.48,34.08,0.10000038146972656,0.0071684862248750925
61,2017-10-16,10,0.0042952806873014,0.431423304702514,AMC,13.699999809265137,14.100000381469728,13.649999618530272,13.75,11.04734230041504,1284200,39,48.0,,0.48,18.72,0.05000019073486506,0.0035587323883339295
62,2017-10-19,2,0.0033537719195010003,-0.21919609830945008,AMC,13.550000190734863,14.300000190734863,13.5,14.25,11.44906520843506,2266100,39,48.0,,0.48,18.72,0.19999980926513494,0.014184383252072497
63,2017-10-20,28,0.006413675414852301,0.9123767414113766,AMC,14.350000381469728,14.550000190734863,13.949999809265137,14.0,11.24820327758789,2068900,64,48.0,,0.48,30.72,0.25,0.017482517249333807
64,2017-10-23,1,0.0032360833235259502,-0.03509141313120678,AMC,14.0,14.350000381469728,13.949999809265137,14.149999618530272,11.368720054626465,1155000,62,48.0,,0.48,29.76,-0.19999980926513494,-0.013745691178237318
65,2017-10-24,1,0.0032360833235259502,0.0,AMC,14.149999618530272,14.399999618530272,14.0,14.300000190734863,11.489235877990724,1258500,47,48.0,,0.48,22.56,0.04999923706054332,0.0034842672983554923
66,2017-10-26,8,0.0040599034953513,0.25457322617012745,AMC,14.100000381469728,14.949999809265137,14.100000381469728,14.699999809265137,11.810613632202148,2540500,42,48.0,,0.48,20.16,0.5500001907348651,0.038194458701728884
67,2017-10-27,1,0.0032360833235259502,-0.20291619561121255,AMC,14.649999618530272,14.949999809265137,14.300000190734863,14.75,11.850787162780762,1594800,61,48.0,,0.48,29.28,0.0,0.0
68,2017-10-30,1,0.0032360833235259502,0.0,AMC,14.699999809265137,14.850000381469728,13.75,13.899999618530272,11.167859077453612,3914800,47,48.0,,0.48,22.56,-0.09999942779540838,-0.006688925021486214
69,2017-11-06,2,0.0033537719195010003,0.0,AMC,12.050000190734863,12.350000381469728,11.449999809265137,12.199999809265137,9.802006721496582,6636600,40,60.0,,0.6,24.0,-2.5,-0.16835016402555614
70,2017-11-07,23,0.0058252324349770505,0.7369196757553427,AMC,11.850000381469728,12.899999618530272,11.25,12.300000190734863,9.88235092163086,8396300,38,60.0,,0.6,22.8,0.5499992370605433,0.04453434980340387
71,2017-11-09,0,0.0031183947275509,-0.4646746267450552,AMC,11.75,12.0,11.350000381469728,11.399999618530272,9.15925121307373,4525500,35,60.0,,0.6,21.0,-0.8999996185302717,-0.06976741435228129
72,2017-11-22,2,0.0033537719195010003,0.036367603738589604,AMC,12.600000381469728,13.329999923706056,12.5,13.199999809265137,10.605450630187988,2501200,57,60.0,,0.6,34.2,1.3299999237060565,0.11083332697550463
73,2017-11-28,1,0.0032360833235259502,-0.03509141313120678,AMC,14.949999809265137,16.399999618530273,14.399999618530272,16.149999618530273,12.975605964660645,7535200,30,60.0,,0.6,18.0,3.069999694824217,0.23030755531847635
74,2017-12-07,1,0.0032360833235259502,-0.17912051825536612,AMC,14.149999618530272,14.5,14.050000190734863,14.350000381469728,11.693530082702637,1931200,18,72.0,,0.72,12.96,-1.8999996185302734,-0.11585363797103221
75,2017-12-12,1,0.0032360833235259502,0.0,AMC,15.649999618530272,16.0,15.149999618530272,15.25,12.426920890808104,3308800,23,72.0,,0.72,16.56,1.5,0.10344827586206895
76,2017-12-20,2,0.0033537719195010003,0.036367603738589604,AMC,15.300000190734863,15.300000190734863,14.800000190734863,14.850000381469728,12.10096836090088,2260900,34,72.0,,0.72,24.48,-0.6999998092651367,-0.043749988079071045
77,2017-12-21,25,0.006060609626927151,0.8071025020177562,AMC,15.100000381469728,15.600000381469728,15.050000190734863,15.399999618530272,12.549152374267578,2867300,36,72.0,,0.72,25.92,0.30000019073486506,0.019607855359147885
78,2018-01-24,2,0.0033537719195010003,-0.4466279589102278,AMC,13.399999618530272,13.649999618530272,13.100000381469728,13.199999809265137,10.75641632080078,1724800,27,64.0,,0.64,17.28,-1.9500007629394567,-0.1250000458497258
79,2018-01-26,1,0.0032360833235259502,-0.03509141313120678,AMC,13.149999618530272,13.199999809265137,12.399999618530272,12.850000381469728,10.471208572387695,3575000,45,64.0,,0.64,28.8,-0.44999980926513494,-0.03296701991509565
80,2018-01-29,3,0.0034714605154760503,0.07273520747717943,AMC,12.800000190734863,12.949999809265137,12.649999618530272,12.850000381469728,10.471208572387695,2045200,25,64.0,,0.64,16.0,-0.25,-0.01893939421306079
81,2018-02-05,3,0.0034714605154760503,0.0,AMC,13.800000190734863,13.899999618530272,13.199999809265137,13.350000381469728,10.878649711608888,1623600,17,69.0,,0.69,11.73,0.9499998092651349,0.07335905971098566
82,2018-02-23,2,0.0033537719195010003,0.0,AMC,14.550000190734863,14.899999618530272,14.300000190734863,14.850000381469728,12.10096836090088,1826900,39,69.0,,0.69,26.91,1.0,0.07194244801754435
83,2018-02-26,6,0.0038245263034012004,-0.6242991086396059,AMC,14.850000381469728,15.899999618530272,14.850000381469728,15.449999809265137,12.589896202087402,3674100,26,69.0,,0.69,17.939999999999998,1.0,0.06711409567798632
84,2018-03-01,6,0.0038245263034012004,0.0,AMC,15.949999809265137,16.0,14.5,14.75,12.01948070526123,3739400,34,59.0,False,0.59,20.06,0.10000038146972834,0.006289332318799801
85,2018-03-02,1,0.0032360833235259502,-0.15386035634058526,AMC,14.699999809265137,15.850000381469728,14.5,15.75,12.83436107635498,3269800,48,59.0,,0.59,28.32,-0.14999961853027166,-0.009374976158141979
86,2018-03-15,2,0.0033537719195010003,0.036367603738589604,AMC,15.050000190734863,15.149999618530272,14.649999618530272,14.75,12.17608642578125,1052900,38,59.0,,0.59,22.42,-0.7000007629394567,-0.04416408492695234
87,2018-03-16,26,0.006178298222902201,0.842193915148963,AMC,14.800000190734863,14.800000190734863,14.0,14.199999809265137,11.72206211090088,2363300,60,59.0,,0.59,35.4,-0.3499994277954084,-0.023102273043447252
88,2018-03-27,19,0.00535447805107685,-0.1333409528163514,AMC,14.050000190734863,14.100000381469728,13.550000190734863,13.600000381469728,11.226764678955078,1392000,44,59.0,,0.59,25.96,-0.6999998092651349,-0.0472972838002631
89,2018-04-05,10,0.0042952806873014,-0.19781524056531208,AMC,15.600000381469728,16.399999618530273,15.350000381469728,16.350000381469727,13.496881484985352,2893700,29,67.0,,0.67,19.43,2.299999237060545,0.1631205088535468
90,2018-04-06,6,0.0038245263034012004,-0.10959804915472493,AMC,16.200000762939453,16.799999237060547,16.100000381469727,16.450000762939453,13.579431533813477,2309000,44,67.0,,0.67,29.48,0.39999961853027344,0.02439022120941492
91,2018-04-10,1,0.0032360833235259502,-0.15386035634058526,AMC,16.600000381469727,17.0,16.5,16.799999237060547,13.868353843688965,1579500,27,67.0,,0.67,18.09,0.20000076293945312,0.011904807858458266
92,2018-04-11,1,0.0032360833235259502,0.0,AMC,16.700000762939453,17.0,16.649999618530273,16.700000762939453,13.785806655883787,973300,23,67.0,,0.67,15.41,0.0,0.0
93,2018-04-12,8,0.0040599034953513,0.25457322617012745,AMC,16.75,16.899999618530273,16.399999618530273,16.5,13.620707511901855,895000,24,67.0,,0.67,16.080000000000002,-0.10000038146972656,-0.005882375380572125
94,2018-04-19,3,0.0034714605154760503,-0.14494013972229458,AMC,17.649999618530273,17.950000762939453,17.149999618530273,17.25,14.239828109741213,1587500,24,67.0,,0.67,16.080000000000002,1.0500011444091797,0.062130246633727015
95,2018-04-27,1,0.0032360833235259502,-0.2857365509000701,AMC,17.200000762939453,17.600000381469727,17.0,17.200000762939453,14.198556900024414,1163000,68,67.0,,0.67,45.56,-0.35000038146972656,-0.01949862766537347
96,2018-04-30,1,0.0032360833235259502,0.0,AMC,17.25,17.520000457763672,17.149999618530273,17.450000762939453,14.404930114746094,1075800,38,67.0,,0.67,25.46,-0.07999992370605469,-0.004545450112051319
97,2018-05-02,1,0.0032360833235259502,0.0,AMC,16.450000762939453,16.850000381469727,16.350000381469727,16.5,13.620707511901855,918600,41,60.0,,0.6,24.6,-0.6700000762939453,-0.038242012487907595
98,2018-05-03,1,0.0032360833235259502,0.0,AMC,16.5,16.75,16.25,16.549999237060547,13.661980628967283,1474200,39,60.0,,0.6,23.4,-0.10000038146972656,-0.005934740605685662
99,2018-05-07,4,0.0035891491114511003,0.10910281121576904,AMC,16.450000762939453,17.399999618530273,16.350000381469727,17.200000762939453,14.198556900024414,2562900,36,60.0,,0.6,21.6,0.6499996185302734,0.03880594737494181
100,2018-05-08,37,0.007472872778627751,1.082073646588189,AMC,17.600000381469727,17.600000381469727,16.5,16.799999237060547,13.868353843688965,4724600,37,60.0,,0.6,22.2,0.20000076293945312,0.011494296972653917
101,2018-05-09,100,0.014887254325055901,0.9921728585602467,AMC,16.75,16.850000381469727,15.899999618530272,16.049999237060547,13.249232292175291,2264800,32,60.0,,0.6,19.2,-0.75,-0.04261363544001073
102,2018-05-11,2,0.0033537719195010003,-0.7747219301643518,AMC,16.5,16.600000381469727,16.100000381469727,16.299999237060547,13.455607414245604,1084600,49,60.0,,0.6,29.4,-0.25,-0.014836794916333051
103,2018-05-14,2,0.0033537719195010003,0.0,AMC,16.350000381469727,16.649999618530273,16.350000381469727,16.399999618530273,13.538155555725098,971800,35,60.0,,0.6,21.0,0.049999237060546875,0.0030120021633468497
104,2018-05-16,6,0.0038245263034012004,0.14036565252482713,AMC,16.5,16.75,16.40999984741211,16.600000381469727,13.703254699707031,793400,34,60.0,,0.6,20.4,0.10000038146972656,0.006006029054705486
105,2018-05-17,3,0.0034714605154760503,-0.09231621380435118,AMC,16.700000762939453,17.0,16.350000381469727,16.600000381469727,13.703254699707031,852800,38,60.0,,0.6,22.8,0.25,0.014925373134328401
106,2018-05-30,1,0.0032360833235259502,0.0,AMC,14.5,14.949999809265137,14.399999618530272,14.850000381469728,12.25863552093506,1318800,36,60.0,,0.6,21.6,-2.0500001907348633,-0.1205882465138155
107,2018-05-31,2,0.0033537719195010003,0.036367603738589604,AMC,14.850000381469728,14.949999809265137,14.649999618530272,14.800000190734863,12.217360496520996,1007900,35,60.0,,0.6,21.0,0.0,0.0
108,2018-06-04,2,0.0033537719195010003,0.0,AMC,14.75,14.899999618530272,14.399999618530272,14.550000190734863,12.010988235473633,1409400,25,76.0,,0.76,19.0,-0.05000019073486506,-0.003344494406205767
109,2018-06-05,17,0.00511910085912675,0.526371196968102,AMC,14.550000190734863,14.979999542236328,14.449999809265137,14.75,12.17608642578125,1337600,29,76.0,,0.76,22.04,0.07999992370605646,0.005369122533839921
110,2018-06-13,6,0.0038245263034012004,-0.2528910039772857,AMC,15.949999809265137,15.949999809265137,15.380000114440918,15.449999809265137,12.930459022521973,1044200,34,76.0,,0.76,25.84,0.9700002670288086,0.06475302380977244
111,2018-06-18,1,0.0032360833235259502,-0.15386035634058526,AMC,15.550000190734863,16.100000381469727,15.5,16.0,13.390767097473145,1403400,46,76.0,,0.76,34.96,0.15000057220458984,0.009404424702090353
112,2018-06-20,1,0.0032360833235259502,0.0,AMC,16.450000762939453,16.729999542236328,16.0,16.600000381469727,13.892919540405272,1607200,46,76.0,,0.76,34.96,0.6299991607666016,0.03913038172916439
113,2018-06-21,1,0.0032360833235259502,0.0,AMC,16.899999618530273,17.549999237060547,16.700000762939453,17.200000762939453,14.395073890686035,2403300,47,76.0,,0.76,35.72,0.8199996948242188,0.049013730858393556
114,2018-06-26,1,0.0032360833235259502,0.0,AMC,16.5,16.540000915527344,15.75,15.850000381469728,13.265228271484377,2194500,58,76.0,,0.76,44.08,-1.0099983215332031,-0.057549764412546334
115,2018-06-28,6,0.0038245263034012004,0.18183801869294824,AMC,15.649999618530272,16.200000762939453,15.649999618530272,16.149999618530273,13.51630401611328,1088900,36,76.0,,0.76,27.36,-0.3400001525878906,-0.02055623541524154
116,2018-06-29,3,0.0034714605154760503,-0.09231621380435118,AMC,16.200000762939453,16.200000762939453,15.800000190734863,15.899999618530272,13.307074546813965,999000,49,76.0,,0.76,37.24,0.0,0.0
117,2018-07-02,20,0.0054721666470519004,0.2078084006545966,AMC,15.850000381469728,15.899999618530272,15.550000190734863,15.75,13.181536674499512,1158800,48,75.0,,0.75,36.0,-0.30000114440918146,-0.018518588288927162
118,2018-07-06,1,0.0032360833235259502,-0.4086285136675485,AMC,16.75,17.450000762939453,16.68000030517578,17.299999237060547,14.478766441345217,1729800,78,75.0,,0.75,58.5,1.5500011444091815,0.0974843510438057
119,2018-07-09,2,0.0033537719195010003,0.036367603738589604,AMC,17.350000381469727,17.600000381469727,16.950000762939453,17.149999618530273,14.353226661682127,1494000,46,75.0,,0.75,34.5,0.14999961853027344,0.008595966302124447
120,2018-07-10,24,0.005942921030952101,0.7720110888865495,AMC,17.299999237060547,17.399999618530273,17.0,17.350000381469727,14.52061367034912,896900,54,75.0,,0.75,40.5,-0.20000076293945312,-0.011363679466167786
121,2018-07-18,6,0.0038245263034012004,-0.35645681921698313,AMC,16.649999618530273,16.799999237060547,16.100000381469727,16.350000381469727,13.683691024780272,1443000,42,75.0,,0.75,31.5,-0.6000003814697266,-0.03448278130022209
122,2018-07-20,15,0.00488372366717665,0.27694864141305353,AMC,16.399999618530273,16.450000762939453,15.899999618530272,15.949999809265137,13.348919868469238,1299900,64,75.0,,0.75,48.0,-0.34999847412109375,-0.02083324345330939
123,2018-07-26,2,0.0033537719195010003,-0.313275658481336,AMC,15.300000190734863,15.93000030517578,15.25,15.699999809265137,13.139690399169922,1279200,42,75.0,,0.75,31.5,-0.5200004577636737,-0.031610968610724544
124,2018-07-27,56,0.0097089561021537,1.8949363090851663,AMC,15.75,15.949999809265137,15.369999885559082,15.699999809265137,13.139690399169922,1088800,58,75.0,,0.75,43.5,0.019999504089357245,0.0012554616262536733
125,2018-07-30,1,0.0032360833235259502,-0.09837033150801722,AMC,15.550000190734863,15.600000381469728,15.25,15.350000381469728,12.846766471862791,1158300,44,75.0,,0.75,33.0,-0.3499994277954084,-0.021943538055222978
126,2018-07-31,4,0.0035891491114511003,0.10910281121576904,AMC,15.449999809265137,16.799999237060547,15.449999809265137,16.299999237060547,13.64184284210205,3677200,57,75.0,,0.75,42.75,1.1999988555908185,0.07692300168250132
127,2018-08-01,23,0.0058252324349770505,0.6230120995507755,AMC,16.700000762939453,16.799999237060547,15.5,16.049999237060547,13.432612419128418,4306600,52,57.0,False,0.57,29.64,0.0,0.0
128,2018-08-02,36,0.007355184182652701,0.26264218033416165,AMC,15.850000381469728,16.850000381469727,15.649999618530272,16.549999237060547,13.85107421875,3211100,46,57.0,,0.57,26.22,0.05000114440917969,0.0029762587309454247
