,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,CO_unscaled,CO_monthly,isPartial,scale,CO,Stock_Price_Change,Stock_Price_Change_Percent
10,2016-08-11,1,0.14623449319213314,-0.039737336207667395,CO,5.230000019073486,5.230000019073486,5.010000228881836,5.079999923706055,4.978632926940918,146800,89,94.0,,0.94,83.66,-0.4200000762939453,-0.0743362954344573
11,2016-08-26,2,0.14774735249621784,0.010345434042685175,CO,5.25,5.340000152587891,5.230000019073486,5.289999961853027,5.184442520141602,24500,87,94.0,,0.94,81.78,0.1100001335144043,0.021032530231977153
12,2016-09-06,2,0.14774735249621784,-0.010135717254031618,CO,5.300000190734863,5.429999828338623,5.25,5.28000020980835,5.174642086029053,78200,100,88.0,,0.88,88.0,0.08999967575073242,0.0168538713818418
13,2016-09-07,2,0.14774735249621784,0.0,CO,5.300000190734863,5.329999923706055,5.210000038146973,5.25,5.145240783691406,59100,94,88.0,,0.88,82.72,-0.09999990463256836,-0.0184161892806477
14,2016-09-12,3,0.14926021180030258,0.020690868085370573,CO,5.130000114440918,5.380000114440918,5.099999904632568,5.349999904632568,5.243245124816895,45700,94,88.0,,0.88,82.72,0.05000019073486328,0.009380898958830874
15,2016-09-21,5,0.15228593040847202,0.020271434508063013,CO,5.429999828338623,5.429999828338623,5.289999961853027,5.320000171661377,5.213844299316406,72100,93,88.0,,0.88,81.84,0.04999971389770508,0.00929362692084279
16,2016-09-28,4,0.15077307110438729,-0.009934334051916904,CO,5.25,5.289999961853027,5.25,5.269999980926514,5.164841651916504,1500,93,88.0,,0.88,81.84,-0.1399998664855957,-0.025782664992906712
17,2016-10-03,2,0.14774735249621784,-0.020068030623814792,CO,5.110000133514404,5.119999885559082,5.110000133514404,5.110000133514404,5.008034706115723,1300,97,86.0,,0.86,83.42,-0.1700000762939453,-0.032136120514147604
18,2016-10-19,1,0.14623449319213314,-0.010239501950625063,CO,4.670000076293945,4.800000190734863,4.619999885559082,4.769999980926514,4.674818515777588,87000,99,86.0,,0.86,85.14,-0.31999969482421875,-0.062499941792337754
19,2016-11-02,69,0.2491089258698941,0.7034895149025977,CO,4.869999885559082,5.010000228881836,4.869999885559082,5.0,4.900229454040527,102100,91,81.0,,0.81,73.71000000000001,0.21000003814697266,0.04375000620881697
20,2016-11-07,10,0.1598502269288956,-0.009375498073335264,CO,5.010000228881836,5.079999923706055,4.860000133514404,4.909999847412109,4.81202507019043,8800,96,81.0,,0.81,77.76,0.06999969482421875,0.013971994336583471
21,2016-11-09,1,0.14623449319213314,-0.08517806948637618,CO,4.829999923706055,5.039999961853027,4.710000038146973,5.03000020980835,4.929631233215332,34800,73,81.0,,0.81,59.13,-0.039999961853027344,-0.007874008357040663
22,2016-11-11,18,0.17195310136157338,0.17587237872564954,CO,5.0,5.039999961853027,4.940000057220459,5.03000020980835,4.929631233215332,24100,87,81.0,,0.81,70.47,0.0,0.0
23,2016-11-17,2,0.14774735249621784,-0.14076948117648103,CO,5.03000020980835,5.070000171661377,4.989999771118164,5.070000171661377,4.968832969665527,23900,99,81.0,,0.81,80.19000000000001,0.03000020980834961,0.00595242262607476
24,2016-11-18,1,0.14623449319213314,-0.010239501950625063,CO,5.050000190734863,5.050000190734863,4.949999809265137,4.949999809265137,4.851226806640625,38300,94,81.0,,0.81,76.14,-0.019999980926513672,-0.003944769279950466
25,2016-11-21,1,0.14623449319213314,0.0,CO,4.96999979019165,5.0,4.96999979019165,4.96999979019165,4.870827674865723,19600,94,81.0,,0.81,76.14,-0.05000019073486328,-0.00990102749433508
26,2016-11-29,3,0.14926021180030258,-0.019868668103833698,CO,5.019999980926514,5.159999847412109,4.980000019073486,5.0,4.900229454040527,85100,96,81.0,,0.81,77.76,0.15999984741210938,0.031999969482421786
27,2016-12-15,4,0.15077307110438729,0.010135717254031285,CO,5.289999961853027,5.289999961853027,4.699999809265137,4.840000152587891,4.743422031402588,111200,92,84.0,,0.84,77.28,0.13000011444091797,0.02519382137309889
28,2017-01-03,3,0.14926021180030258,0.010239501950625174,CO,6.119999885559082,6.119999885559082,5.650000095367432,5.820000171661377,5.703866958618164,322800,93,83.0,,0.83,77.19,0.8299999237060547,0.15689979767321494
29,2017-01-04,7,0.15531164901664146,0.040542869016126026,CO,5.699999809265137,5.829999923706055,5.590000152587891,5.739999771118164,5.625463485717773,92400,96,83.0,,0.83,79.67999999999999,-0.28999996185302734,-0.0473856155679544
30,2017-01-05,2,0.14774735249621784,-0.04870398690836841,CO,5.78000020980835,5.840000152587891,5.659999847412109,5.78000020980835,5.664665699005127,63400,100,83.0,,0.83,83.0,0.010000228881835938,0.0017153051479765757
31,2017-01-06,2,0.14774735249621784,0.0,CO,5.75,5.800000190734863,5.659999847412109,5.760000228881836,5.645064830780029,67700,94,83.0,,0.83,78.02,-0.039999961853027344,-0.006849308357518069
32,2017-01-10,6,0.15379878971255673,0.04095800780250047,CO,5.78000020980835,5.849999904632568,5.690000057220459,5.800000190734863,5.684266090393066,48600,93,83.0,,0.83,77.19,0.04999971389770508,0.008620640043698113
33,2017-01-13,1,0.14623449319213314,-0.04918306922025151,CO,5.78000020980835,5.900000095367432,5.71999979019165,5.880000114440918,5.762669563293457,25900,89,83.0,,0.83,73.86999999999999,0.05000019073486328,0.008547041290593693
34,2017-01-25,6,0.15379878971255673,0.05172717021342632,CO,5.860000133514404,5.860000133514404,5.670000076293945,5.730000019073486,5.615663051605225,58700,88,83.0,,0.83,73.03999999999999,-0.039999961853027344,-0.006779654441774419
35,2017-01-31,8,0.15682450832072617,0.019673227688100647,CO,5.880000114440918,5.889999866485596,5.760000228881836,5.869999885559082,5.752869129180908,68400,90,83.0,,0.83,74.7,0.029999732971191406,0.005119408240217949
36,2017-02-06,14,0.1659016641452345,0.05788097741677212,CO,5.789999961853027,5.880000114440918,5.760000228881836,5.869999885559082,5.752869129180908,51900,89,85.0,,0.85,75.64999999999999,-0.009999752044677734,-0.0016977508100767258
37,2017-02-16,2,0.14774735249621784,-0.10942814674314483,CO,5.940000057220459,6.050000190734863,5.940000057220459,6.010000228881836,5.890076160430908,37400,96,85.0,,0.85,81.6,0.1700000762939453,0.028911577038312597
38,2017-02-17,1,0.14623449319213314,-0.010239501950625063,CO,5.96999979019165,6.099999904632568,5.96999979019165,6.059999942779541,5.939077854156494,22700,98,85.0,,0.85,83.3,0.04999971389770508,0.008264415259734426
39,2017-02-27,8,0.15682450832072617,0.07241803829879667,CO,5.880000114440918,6.559999942779541,5.880000114440918,6.130000114440918,6.007681369781494,511800,93,85.0,,0.85,79.05,0.46000003814697266,0.07540984349813362
40,2017-02-28,0,0.1447216338880484,-0.07717463655569601,CO,6.119999885559082,6.329999923706055,6.019999980926514,6.28000020980835,6.154688358306885,64600,100,85.0,,0.85,85.0,-0.23000001907348633,-0.035060978823123756
41,2017-03-03,1,0.14623449319213314,0.01045358087412862,CO,6.03000020980835,6.070000171661377,5.940000057220459,5.949999809265137,5.831272602081299,35700,93,88.0,,0.88,81.84,-0.25999975204467773,-0.04107421092865582
42,2017-03-06,2,0.14774735249621784,0.010345434042685175,CO,5.880000114440918,5.960000038146973,5.869999885559082,5.869999885559082,5.752869129180908,42100,100,88.0,,0.88,88.0,-0.1100001335144043,-0.018121932521180995
43,2017-03-09,2,0.14774735249621784,0.0,CO,5.900000095367432,6.0,5.849999904632568,5.869999885559082,5.752869129180908,24700,90,88.0,,0.88,79.2,0.039999961853027344,0.006711402952518153
44,2017-03-29,1,0.14623449319213314,-0.010239501950625063,CO,6.239999771118164,6.340000152587891,6.159999847412109,6.340000152587891,6.213491439819336,54700,95,88.0,,0.88,83.6,0.3400001525878906,0.0566666920979817
45,2017-04-03,1,0.14623449319213314,0.0,CO,6.710000038146973,6.880000114440918,6.460000038146973,6.860000133514404,6.723114967346191,123600,93,85.0,,0.85,79.05,0.5399999618530273,0.08517349351050219
46,2017-04-10,36,0.19918456883509833,0.362090191493984,CO,7.360000133514404,7.360000133514404,7.079999923706055,7.25,7.105332851409912,138300,97,85.0,,0.85,82.45,0.48000001907348633,0.0697674434722726
47,2017-04-18,29,0.1885945537065053,-0.053166845155361075,CO,7.809999942779541,7.809999942779541,7.340000152587891,7.5,7.350343704223633,283000,96,85.0,,0.85,81.6,0.4499998092651367,0.06114127732362706
48,2017-04-27,1,0.14623449319213314,-0.22460913998764653,CO,6.849999904632568,7.559999942779541,6.78000020980835,7.380000114440918,7.232738971710205,546200,91,85.0,,0.85,77.35,-0.25,-0.032010243512374026
49,2017-05-03,2,0.14774735249621784,0.010345434042685175,CO,7.5,7.610000133514404,7.440000057220459,7.460000038146973,7.311141967773437,169400,98,94.0,,0.94,92.12,0.05000019073486328,0.006613781893294535
50,2017-06-05,1,0.14623449319213314,-0.010239501950625063,CO,8.449999809265137,8.630000114440918,8.050000190734863,8.25,8.085378646850586,948000,90,99.0,,0.99,89.1,1.0199999809265137,0.13403416071366925
51,2017-06-08,11,0.16136308623298035,0.10345434042685264,CO,8.4399995803833,8.619999885559082,8.3100004196167,8.380000114440918,8.212783813476562,211100,90,99.0,,0.99,89.1,-0.010000228881835938,-0.0011587750578475609
52,2017-06-26,3,0.14926021180030258,-0.07500398458668123,CO,9.770000457763672,9.789999961853027,9.4399995803833,9.489999771118164,9.30063533782959,386800,100,99.0,,0.99,99.0,1.1700000762939453,0.13573086912147447
53,2017-06-29,1,0.14623449319213314,-0.020271434508063013,CO,9.5,9.56999969482422,9.149999618530272,9.279999732971191,9.094825744628906,607900,93,99.0,,0.99,92.07,-0.22000026702880682,-0.02247193747559173
54,2017-07-06,-4,0.13867019667170954,-0.05172717021342621,CO,9.710000038146973,9.979999542236328,9.65999984741211,9.890000343322754,9.692654609680176,352800,91,100.0,,1.0,91.0,0.4099998474121076,0.042842200677796205
55,2017-07-11,5,0.15228593040847202,0.09818788797852962,CO,9.850000381469728,10.270000457763672,9.81999969482422,10.199999809265137,9.996468544006348,954100,91,100.0,,1.0,91.0,0.29000091552734375,0.02905820930151659
56,2017-07-17,2,0.14774735249621784,-0.029803002155750602,CO,10.020000457763672,10.300000190734863,9.93000030517578,10.260000228881836,10.05527114868164,633200,88,100.0,,1.0,88.0,0.029999732971191406,0.0029211033723481883
57,2017-07-24,-1,0.1432087745839637,-0.0307185058518753,CO,10.329999923706056,10.699999809265137,10.199999809265137,10.65999984741211,10.447288513183594,522600,92,100.0,,1.0,92.0,0.39999961853027344,0.03883491370127201
58,2017-07-28,2,0.14774735249621784,0.03169203790367736,CO,11.270000457763672,11.970000267028809,11.18000030517578,11.90999984741211,11.67234706878662,565900,88,100.0,,1.0,88.0,1.2700004577636719,0.11869163368245839
59,2017-08-01,5,0.15228593040847202,0.03071850585187552,CO,11.779999732971191,11.890000343322754,11.630000114440918,11.729999542236328,11.495938301086426,481700,97,96.0,False,0.96,93.12,-0.07999992370605469,-0.006683368581570814
60,2017-08-04,1,0.14623449319213314,-0.039737336207667395,CO,11.90999984741211,12.4399995803833,11.779999732971191,12.010000228881836,11.77035140991211,419400,92,96.0,,0.96,88.32,0.5499992370605469,0.046257293623159335
61,2017-08-10,6,0.15379878971255673,0.05172717021342632,CO,11.949999809265137,12.09000015258789,11.90999984741211,12.029999732971191,11.789952278137209,302000,95,96.0,,0.96,91.2,-0.34999942779541016,-0.028135003183386464
62,2017-08-21,2,0.14774735249621784,-0.039346455376201295,CO,12.899999618530272,13.050000190734863,12.550000190734863,12.649999618530272,12.39758014678955,352800,89,96.0,,0.96,85.44,0.9600000381469727,0.07940446865432693
63,2017-08-23,4,0.15077307110438729,0.020479003901250348,CO,12.3100004196167,12.59000015258789,12.3100004196167,12.489999771118164,12.240772247314451,563600,86,96.0,,0.96,82.56,-0.46000003814697266,-0.03524904455354416
64,2017-08-24,5,0.15228593040847202,0.010034015311907396,CO,14.8100004196167,14.949999809265137,13.399999618530272,14.06999969482422,13.78924560546875,1176000,85,96.0,,0.96,81.6,2.359999656677246,0.18745032788519422
65,2017-09-05,1,0.14623449319213314,-0.039737336207667395,CO,13.350000381469728,13.420000076293944,12.979999542236328,13.050000190734863,12.789599418640137,300400,97,85.0,,0.85,82.45,-1.5299997329711932,-0.10234112056797406
66,2017-09-06,1,0.14623449319213314,0.0,CO,13.0600004196167,13.260000228881836,13.0600004196167,13.210000038146973,12.946406364440918,279800,94,85.0,,0.85,79.89999999999999,-0.1599998474121076,-0.011922492287816167
67,2017-09-07,-5,0.1371573373676248,-0.06207260425611161,CO,13.210000038146973,13.449999809265137,13.18000030517578,13.239999771118164,12.975807189941406,186800,96,85.0,,0.85,81.6,0.18999958038330078,0.014328776553823808
68,2017-09-08,-9,0.13110590015128593,-0.04412040458411004,CO,13.229999542236328,13.289999961853027,13.109999656677246,13.130000114440918,12.868002891540527,170900,93,85.0,,0.85,79.05,-0.15999984741210938,-0.011895899604540627
69,2017-09-11,5,0.15228593040847202,0.1615490243592852,CO,13.199999809265137,13.25,12.25,12.300000190734863,12.054564476013184,547100,96,85.0,,0.85,81.6,-0.039999961853027344,-0.003009778929107698
70,2017-09-12,3,0.14926021180030258,-0.019868668103833698,CO,12.25,12.399999618530272,12.149999618530272,12.199999809265137,11.956560134887695,248400,98,85.0,,0.85,83.3,-0.8500003814697283,-0.06415097218639454
71,2017-09-14,25,0.1825431164901664,0.22298577958869248,CO,12.0,12.18000030517578,11.720000267028809,12.0,11.760550498962402,332600,100,85.0,,0.85,85.0,-0.2199993133544922,-0.0177418806550389
72,2017-09-15,3,0.14926021180030258,-0.18232900440075916,CO,12.0,12.15999984741211,11.800000190734863,11.9399995803833,11.701746940612791,310000,100,85.0,,0.85,85.0,-0.0200004577636701,-0.001642073666875965
73,2017-09-25,9,0.1583373676248109,0.0,CO,11.06999969482422,11.270000457763672,10.90999984741211,11.0,10.78050422668457,170500,97,85.0,,0.85,82.45,-0.8899993896484375,-0.07319074019872185
74,2017-10-23,1,0.14623449319213314,-0.07643725934206635,CO,10.970000267028809,11.0600004196167,10.579999923706056,10.75,10.535493850708008,349800,90,85.0,,0.85,76.5,-0.21000003814697266,-0.018633543000640018
75,2017-10-25,1,0.14623449319213314,0.0,CO,11.15999984741211,11.399999618530272,10.960000038146973,11.199999809265137,10.976513862609863,237100,88,85.0,,0.85,74.8,0.33999919891357244,0.030741336890957927
76,2017-11-21,5,0.15228593040847202,0.041381736170741146,CO,11.050000190734863,11.979999542236328,10.5,11.739999771118164,11.505738258361816,690100,95,82.0,,0.82,77.89999999999999,0.5799999237060565,0.05087718799247054
77,2017-11-24,2,0.14774735249621784,-0.029803002155750602,CO,11.649999618530272,11.6899995803833,11.300000190734863,11.489999771118164,11.260726928710938,85000,76,82.0,,0.82,62.31999999999999,-0.28999996185302734,-0.024207009426887915
78,2017-11-27,3,0.14926021180030258,-0.4477753958614359,CO,11.510000228881836,11.510000228881836,11.079999923706056,11.100000381469728,10.878509521484377,173400,91,82.0,,0.82,74.61999999999999,-0.17999935150146484,-0.015397720954885008
79,2017-12-04,4,0.15077307110438729,0.010135717254031285,CO,11.029999732971191,11.239999771118164,11.0,11.010000228881836,10.790306091308594,107200,91,84.0,,0.84,76.44,-0.2700004577636719,-0.023457902032544276
80,2017-12-08,4,0.15077307110438729,0.0,CO,10.31999969482422,10.5600004196167,10.300000190734863,10.34000015258789,10.133674621582031,62600,89,84.0,,0.84,74.75999999999999,-0.6799993515014648,-0.06049816417690357
81,2017-12-20,51,0.22187745839636913,0.4715987196596463,CO,10.09000015258789,10.279999732971191,10.0,10.050000190734863,9.84946060180664,50800,94,84.0,,0.84,78.96,-0.2800006866455078,-0.026515215484780308
82,2018-01-02,19,0.1734659606656581,-0.21819024825959188,CO,9.899999618530272,10.149999618530272,9.729999542236328,9.970000267028809,9.77105712890625,193000,99,85.0,,0.85,84.14999999999999,-0.13000011444091975,-0.012645925857757367
83,2018-01-08,5,0.15228593040847202,-0.1220990572208509,CO,9.5600004196167,9.5600004196167,9.119999885559082,9.220000267028809,9.03602409362793,236000,95,85.0,,0.85,80.75,-0.5899991989135724,-0.058128002077600605
84,2018-01-09,1,0.14623449319213314,-0.039737336207667395,CO,9.199999809265137,9.380000114440918,9.0600004196167,9.119999885559082,8.938018798828125,281600,96,85.0,,0.85,81.6,-0.18000030517578125,-0.018828482978560213
85,2018-01-23,6,0.15379878971255673,-0.1504249504851205,CO,8.9399995803833,9.109999656677246,8.829999923706055,8.859999656677246,8.683206558227539,140200,94,85.0,,0.85,79.89999999999999,-0.2700004577636719,-0.028784696638542107
86,2018-01-26,1,0.14623449319213314,-0.04918306922025151,CO,8.710000038146973,8.880000114440918,8.699999809265137,8.8100004196167,8.634204864501953,110200,95,85.0,,0.85,80.75,-0.22999954223632812,-0.025246932042170656
87,2018-01-31,7,0.15531164901664146,-0.009646829569461945,CO,9.979999542236328,10.489999771118164,9.710000038146973,10.40999984741211,10.202277183532717,449600,91,85.0,,0.85,77.35,1.609999656677246,0.18130626530725125
88,2018-02-01,17,0.17044024205748864,0.0974079738167366,CO,10.350000381469728,10.800000190734863,10.210000038146973,10.729999542236328,10.515892028808594,366400,92,83.0,False,0.83,76.36,0.3100004196166992,0.02955199488852367
89,2018-02-20,2,0.14774735249621784,0.0,CO,10.520000457763672,10.579999923706056,10.399999618530272,10.43000030517578,10.221879005432127,60000,100,83.0,,0.83,83.0,-0.22000026702880682,-0.020370394735505726
90,2018-02-28,6,0.15379878971255673,0.04095800780250047,CO,10.989999771118164,11.050000190734863,10.270000457763672,10.489999771118164,10.280680656433104,320100,96,83.0,,0.83,79.67999999999999,0.4700002670288068,0.04442346601304803
91,2018-03-02,1,0.14623449319213314,-0.04918306922025151,CO,10.399999618530272,11.0,10.399999618530272,10.640000343322754,10.427688598632812,352200,94,88.0,,0.88,82.72,-0.05000019073486328,-0.004524904060796975
92,2018-03-05,3,0.14926021180030258,0.020690868085370573,CO,10.670000076293944,10.949999809265137,10.670000076293944,10.84000015258789,10.623697280883787,212800,97,88.0,,0.88,85.36,-0.05000019073486328,-0.004545471884987551
93,2018-03-07,1,0.14623449319213314,-0.020271434508063013,CO,10.479999542236328,10.640000343322754,10.390000343322754,10.510000228881836,10.30028247833252,355500,96,88.0,,0.88,84.48,-0.3099994659423828,-0.02831045400385146
94,2018-03-23,1,0.14623449319213314,0.0,CO,11.619999885559082,11.619999885559082,10.770000457763672,10.800000190734863,10.584495544433594,326600,99,88.0,,0.88,87.12,0.9799995422363281,0.0921052171630179
95,2018-03-29,1,0.14623449319213314,0.0,CO,10.239999771118164,10.399999618530272,10.100000381469728,10.199999809265137,9.996468544006348,736100,99,88.0,,0.88,87.12,-1.2200002670288104,-0.10499141816214497
96,2018-04-09,-1,0.1432087745839637,-0.020690868085370573,CO,9.850000381469728,10.079999923706056,9.729999542236328,9.779999732971191,9.584848403930664,153500,99,85.0,,0.85,84.14999999999999,-0.3199996948242152,-0.030769202554012942
97,2018-04-20,4,0.15077307110438729,0.020479003901250348,CO,9.31999969482422,9.350000381469728,9.239999771118164,9.279999732971191,9.094825744628906,163900,97,85.0,,0.85,82.45,-0.7299995422363281,-0.07242059005571233
98,2018-05-10,81,0.26726323751891073,0.7726191790168673,CO,9.770000457763672,9.920000076293944,9.670000076293944,9.760000228881836,9.565247535705566,57900,94,87.0,,0.87,81.78,0.5699996948242152,0.060962531718594004
99,2018-05-11,29,0.1885945537065053,-0.294349064026582,CO,9.770000457763672,9.84000015258789,9.539999961853027,9.579999923706056,9.388838768005373,72300,95,87.0,,0.87,82.65,-0.07999992370605291,-0.008064508376086632
100,2018-05-16,55,0.22792889561270802,0.2085656299885288,CO,9.539999961853027,9.619999885559082,9.5,9.579999923706056,9.388838768005373,50400,93,87.0,,0.87,80.91,-0.2200002670288086,-0.02235775036761045
101,2018-05-21,0,0.1447216338880484,-0.3650579778442995,CO,9.460000038146973,9.5600004196167,9.40999984741211,9.4399995803833,9.251632690429688,68100,98,87.0,,0.87,85.26,-0.05999946594238281,-0.006236950795857066
102,2018-05-29,3,0.14926021180030258,0.020690868085370573,CO,9.369999885559082,9.479999542236328,9.329999923706056,9.369999885559082,9.183030128479004,91400,100,87.0,,0.87,87.0,-0.0800008773803711,-0.00836829224570046
103,2018-06-06,5,0.15228593040847202,-0.6280919674426682,CO,9.630000114440918,9.640000343322754,9.510000228881836,9.510000228881836,9.320237159729004,63300,93,95.0,,0.95,88.35,0.16000080108642578,0.016877722448569
104,2018-06-08,14,0.1659016641452345,0.08940900646725147,CO,9.420000076293944,9.470000267028809,9.350000381469728,9.460000038146973,9.271233558654783,69800,89,95.0,,0.95,84.55,-0.1700000762939453,-0.01763486205803899
105,2018-06-11,1,0.14623449319213314,-0.11854715897174017,CO,9.369999885559082,9.479999542236328,9.300000190734863,9.390000343322754,9.202630996704102,105400,100,95.0,,0.95,95.0,0.009999275207519531,0.001055889643671204
106,2018-06-21,10,0.1598502269288956,0.09310890638416724,CO,9.8100004196167,9.9399995803833,9.800000190734863,9.800000190734863,9.604449272155762,72500,94,95.0,,0.95,89.3,0.46000003814697266,0.04852321311805241
107,2018-06-22,1,0.14623449319213314,-0.08517806948637618,CO,9.829999923706056,10.029999732971191,9.829999923706056,10.010000228881836,9.810258865356444,143000,92,95.0,,0.95,87.39999999999999,0.09000015258789062,0.009054341688857548
108,2018-06-25,2,0.14774735249621784,0.010345434042685175,CO,10.0,10.119999885559082,9.869999885559082,10.109999656677246,9.908263206481934,140100,96,95.0,,0.95,91.2,0.09000015258789062,0.008973096209767384
109,2018-06-27,39,0.2037231467473525,0.37886157217312966,CO,9.510000228881836,9.649999618530272,9.050000190734863,9.34000015258789,9.153629302978516,688000,95,95.0,,0.95,90.25,-0.47000026702881037,-0.04644271465847405
110,2018-06-28,16,0.16892738275340394,-0.17079926630576037,CO,9.260000228881836,9.449999809265137,9.199999809265137,9.270000457763672,9.085025787353516,229300,98,95.0,,0.95,93.1,-0.19999980926513494,-0.02072536965505034
111,2018-06-29,1,0.14623449319213314,-0.13433517521784688,CO,9.260000228881836,9.600000381469728,9.260000228881836,9.489999771118164,9.30063533782959,254600,100,95.0,,0.95,95.0,0.15000057220459162,0.015873076744141956
112,2018-07-03,11,0.16136308623298035,0.10345434042685264,CO,9.25,9.289999961853027,9.100000381469728,9.100000381469728,8.918417930603027,54900,91,97.0,,0.97,88.27,-0.310000419616701,-0.03229170909358248
113,2018-07-12,4,0.15077307110438729,0.03103630212805575,CO,8.329999923706055,8.510000228881836,8.279999732971191,8.34000015258789,8.173582077026367,281400,91,97.0,,0.97,88.27,-0.7799997329711914,-0.08396122025554986
114,2018-07-16,13,0.16438880484114976,-0.060521697028384835,CO,8.119999885559082,8.119999885559082,7.909999847412109,7.940000057220459,7.781564712524414,276100,89,97.0,,0.97,86.33,-0.3900003433227539,-0.045828476243648386
115,2018-07-17,1,0.14623449319213314,-0.11043520674390983,CO,7.929999828338623,8.149999618530273,7.920000076293945,8.010000228881836,7.850167751312256,306000,91,97.0,,0.97,88.27,0.029999732971191406,0.003694548447536805
116,2018-07-18,-4,0.13867019667170954,-0.05172717021342621,CO,8.029999732971191,8.449999809265137,7.920000076293945,8.369999885559082,8.202983856201172,713400,90,97.0,,0.97,87.3,0.3000001907348633,0.036809841076896
117,2018-07-26,14,0.1659016641452345,0.19637577595705902,CO,8.34000015258789,8.479999542236328,8.069999694824219,8.100000381469727,7.9383721351623535,231600,93,97.0,,0.97,90.21,0.029999732971191406,0.0035502643370828313
118,2018-07-27,1,0.14623449319213314,-0.11854715897174017,CO,8.0600004196167,8.260000228881836,7.980000019073486,8.0,7.918575286865234,192700,91,97.0,,0.97,88.27,-0.2199993133544922,-0.025943316654528314
119,2018-08-01,2,0.14774735249621784,0.010345434042685175,CO,7.78000020980835,8.289999961853027,7.769999980926514,8.140000343322754,8.140000343322754,215600,98,96.0,False,0.96,94.08,0.029999732971191406,0.003631928830497344
120,2018-08-03,56,0.22944175491679275,0.5529331053337567,CO,8.199999809265137,8.220000267028809,8.079999923706055,8.119999885559082,8.119999885559082,102100,96,96.0,,0.96,92.16,-0.06999969482421875,-0.008443871549617232
121,2018-08-16,1,0.14623449319213314,-0.2545098371908283,CO,7.409999847412109,7.550000190734863,7.269999980926514,7.289999961853027,7.289999961853027,93800,96,96.0,,0.96,92.16,-0.6700000762939453,-0.08150852244876172
122,2018-08-20,19,0.1734659606656581,0.1862178127683347,CO,7.349999904632568,7.460000038146973,6.809999942779541,7.119999885559082,7.119999885559082,222900,93,96.0,,0.96,89.28,-0.09000015258789062,-0.0119205497104935
123,2018-08-21,1,0.14623449319213314,-0.15698450214109416,CO,7.099999904632568,7.380000114440918,6.989999771118164,7.269999980926514,7.269999980926514,140900,91,96.0,,0.96,87.36,-0.07999992370605469,-0.010723850307905125
124,2018-08-27,1,0.14623449319213314,0.0,CO,6.539999961853027,6.889999866485596,6.539999961853027,6.800000190734863,6.800000190734863,168500,87,96.0,,0.96,83.52,-0.49000024795532227,-0.06639569652533028
125,2018-08-28,0,0.1447216338880484,-0.010345434042685397,CO,6.849999904632568,6.960000038146973,6.690000057220459,6.789999961853027,6.789999961853027,142300,85,96.0,,0.96,81.6,0.07000017166137695,0.010159676780528315
126,2018-08-29,1,0.14623449319213314,0.01045358087412862,CO,6.840000152587891,6.989999771118164,6.760000228881836,6.920000076293945,6.920000076293945,135900,83,96.0,,0.96,79.67999999999999,0.029999732971191406,0.004310306437753875
