,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,VZ_unscaled,VZ_monthly,isPartial,scale,VZ,Stock_Price_Change,Stock_Price_Change_Percent
33,2016-12-13,1,0.016784586815227483,-0.45348731747135473,VZ,52.08000183105469,52.369998931884766,52.060001373291016,52.36000061035156,41.4204330444336,12211500,86,65.0,,0.65,55.9,-0.060001373291015625,-0.0011444091730262729
34,2016-12-15,1,0.016784586815227483,0.0,VZ,51.369998931884766,52.130001068115234,51.25,51.810001373291016,40.98534393310547,13963600,87,65.0,,0.65,56.55,-0.23999786376953125,-0.0045827357010582714
35,2017-01-06,2,0.017713091922005573,0.05531891353653817,VZ,53.66999816894531,53.77999877929688,53.09999847412109,53.2599983215332,42.58284759521485,15615000,58,68.0,,0.68,39.440000000000005,1.6499977111816477,0.031651595575946656
36,2017-01-09,1,0.016784586815227483,-0.052419143471195806,VZ,53.220001220703125,53.27000045776367,52.66999816894531,52.68000030517578,42.11912155151367,14097200,54,68.0,,0.68,36.720000000000006,-0.5099983215332102,-0.009483048216980206
37,2017-01-24,4,0.019570102135561745,0.1659567406096143,VZ,50.2599983215332,50.790000915527344,49.790000915527344,50.119998931884766,40.07232666015625,43484700,98,68.0,,0.68,66.64,-2.479999542236328,-0.04655527540688975
38,2017-01-25,1,0.016784586815227483,-0.14233524695165345,VZ,49.5,49.93999862670898,48.84000015258789,49.77000045776367,39.79249572753906,30398600,100,68.0,,0.68,68.0,-0.8500022888183665,-0.016735622632337965
39,2017-01-27,7,0.02235561745589601,0.33191348121922903,VZ,49.34999847412109,49.72999954223633,49.27000045776367,49.59999847412109,39.65657806396485,18369300,76,68.0,,0.68,51.68000000000001,-0.20999908447264914,-0.0042050278383535256
40,2017-01-30,1,0.016784586815227483,-0.09961647656522388,VZ,49.4900016784668,49.84000015258789,49.18000030517578,49.369998931884766,39.47268295288086,12148700,57,68.0,,0.68,38.760000000000005,0.1100006103515625,0.0022119567939697937
41,2017-02-01,1,0.016784586815227483,0.0,VZ,49.34000015258789,49.369998931884766,48.25,48.38999938964844,38.68914031982422,26004100,78,80.0,False,0.8,62.400000000000006,-0.470001220703125,-0.00943020102857528
42,2017-02-06,1,0.016784586815227483,0.0,VZ,48.66999816894531,48.66999816894531,47.93999862670898,48.02999877929688,38.401309967041016,16151400,58,80.0,,0.8,46.400000000000006,-0.7000007629394531,-0.01417866676289048
43,2017-02-09,3,0.01864159702878366,0.11063782707307634,VZ,48.369998931884766,48.959999084472656,48.369998931884766,48.810001373291016,39.02494812011719,13577300,75,80.0,,0.8,60.0,0.29000091552734375,0.005958515028512634
44,2017-02-13,2,0.017713091922005573,-0.09489016463443556,VZ,48.27000045776367,48.619998931884766,48.08000183105469,48.54999923706055,38.81707763671875,18305300,89,80.0,,0.8,71.2,-0.3400001525878906,-0.00694444769088487
45,2017-02-14,4,0.019570102135561745,0.10483828694239117,VZ,48.310001373291016,48.470001220703125,47.9900016784668,48.27000045776367,38.593204498291016,20847200,78,80.0,,0.8,62.400000000000006,-0.14999771118164062,-0.003085103136093892
46,2017-02-15,2,0.017713091922005573,-0.09489016463443556,VZ,48.0,48.09999847412109,47.79999923706055,48.08000183105469,38.4412956237793,19297100,86,80.0,,0.8,68.8,-0.37000274658203836,-0.0076336442596167675
47,2017-02-17,2,0.017713091922005573,0.0,VZ,48.310001373291016,49.29999923706055,48.130001068115234,49.18999862670898,39.32876586914063,23190700,64,80.0,,0.8,51.2,1.2000007629394602,0.024948041600980186
48,2017-02-21,1,0.016784586815227483,0.0,VZ,49.5099983215332,49.68999862670898,49.22999954223633,49.43000030517578,39.520652770996094,19206000,73,80.0,,0.8,58.400000000000006,0.3899993896484304,0.007910738249165217
49,2017-02-23,2,0.017713091922005573,0.05531891353653817,VZ,49.97999954223633,50.5,49.66999816894531,50.310001373291016,40.22425079345703,16212000,64,80.0,,0.8,51.2,0.8100013732910227,0.016301094700687635
50,2017-03-02,1,0.016784586815227483,-0.052419143471195806,VZ,49.68999862670898,50.02000045776367,49.59999847412109,49.97999954223633,39.96039962768555,10773400,79,69.0,,0.69,54.51,-0.4799995422363281,-0.009504941430422353
51,2017-03-03,1,0.016784586815227483,0.0,VZ,49.97999954223633,50.13999938964844,49.79999923706055,50.09000015258789,40.0483512878418,11071600,88,69.0,,0.69,60.72,0.11999893188476562,0.0023990190081284446
52,2017-03-06,1,0.016784586815227483,0.0,VZ,50.02999877929688,50.150001525878906,49.84000015258789,50.02999877929688,40.00037384033203,10827300,78,69.0,,0.69,53.81999999999999,0.01000213623046875,0.00019948417136461671
53,2017-03-13,10,0.02514113277623027,0.41935314776956534,VZ,49.33000183105469,49.52999877929688,49.130001068115234,49.470001220703125,39.55263519287109,10488800,76,69.0,,0.69,52.44,-0.6200027465820241,-0.012362965657380598
54,2017-04-07,1,0.016784586815227483,-0.3323854193596042,VZ,48.47999954223633,48.91999816894531,48.2599983215332,48.65999984741211,39.36922836303711,17269600,47,70.0,,0.7,32.9,-0.6100006103515696,-0.012315780847677815
55,2017-04-17,5,0.020498607242339834,-0.15339187790006514,VZ,48.68000030517578,49.09999847412109,48.68000030517578,48.810001373291016,39.49058532714844,10507100,52,70.0,,0.7,36.4,0.18000030517577414,0.0036794830726309957
56,2017-04-20,2,0.017713091922005573,-0.1358880282647098,VZ,47.91999816894531,48.619998931884766,47.709999084472656,48.40999984741211,39.16696166992188,30398200,100,70.0,,0.7,70.0,-0.479999542236321,-0.0097759583941599
57,2017-04-21,1,0.016784586815227483,-0.052419143471195806,VZ,47.91999816894531,48.16999816894531,47.130001068115234,47.25,38.22843551635742,31278300,92,70.0,,0.7,64.39999999999999,-0.4500007629394531,-0.009255466327136141
58,2017-04-24,1,0.016784586815227483,0.0,VZ,47.130001068115234,47.36000061035156,46.959999084472656,47.04999923706055,38.06662368774414,23161900,68,70.0,,0.7,47.6,-0.80999755859375,-0.016815395253968357
59,2017-04-25,20,0.034426183844011145,1.0510593571942248,VZ,46.959999084472656,47.27000045776367,46.58000183105469,46.70000076293945,37.783451080322266,30033500,88,70.0,,0.7,61.6,-0.09000015258789062,-0.0019003410352198546
60,2017-04-26,3,0.01864159702878366,-0.45850527281063735,VZ,46.75,47.52999877929688,46.619998931884766,47.36000061035156,38.31742858886719,29343800,64,70.0,,0.7,44.8,0.25999832153321023,0.005500281764657888
61,2017-05-02,4,0.019570102135561745,0.04980823828261194,VZ,46.0,46.09999847412109,45.7599983215332,45.90999984741211,37.144287109375,13397800,77,78.0,,0.78,60.06,-1.4300003051757955,-0.030086268502044988
62,2017-05-03,5,0.020498607242339834,0.04744508231721789,VZ,46.02000045776367,46.25,45.83000183105469,46.150001525878906,37.338470458984375,19568100,79,78.0,,0.78,61.620000000000005,0.15000152587891336,0.0032538293024699794
63,2017-05-12,2,0.017713091922005573,0.0,VZ,46.119998931884766,46.15999984741211,45.810001373291016,45.84000015258789,37.08766174316406,14470900,72,78.0,,0.78,56.16,-0.09000015258789062,-0.0019459492451435745
64,2017-06-02,3,0.01864159702878366,17.641597028783657,VZ,46.630001068115234,47.18999862670898,46.31999969482422,46.43999862670898,37.57308578491211,18552800,67,75.0,,0.75,50.25,1.029998779296868,0.02231366513651789
65,2017-06-08,1,0.016784586815227483,-0.09961647656522388,VZ,46.5,46.560001373291016,46.0,46.18999862670898,37.370826721191406,11717800,88,75.0,,0.75,66.0,-0.6299972534179616,-0.013350228263439456
66,2017-06-15,4,0.019570102135561745,0.1659567406096143,VZ,46.58000183105469,46.83000183105469,46.5,46.63999938964844,37.73491287231445,10984100,80,75.0,,0.75,60.0,0.2700004577636719,0.00579897873281765
67,2017-06-19,5,0.020498607242339834,0.04744508231721789,VZ,46.630001068115234,46.630001068115234,46.290000915527344,46.56999969482422,37.67826843261719,9773500,78,75.0,,0.75,58.5,-0.20000076293945312,-0.004270782727299083
68,2017-06-20,5,0.020498607242339834,0.0,VZ,46.400001525878906,46.40999984741211,45.7400016784668,45.93999862670898,37.16856384277344,16756100,71,75.0,,0.75,53.25,-0.220001220703125,-0.004718018778977817
69,2017-06-27,1,0.016784586815227483,-0.1811840376862799,VZ,44.970001220703125,45.150001525878906,44.810001373291016,44.84000015258789,36.27859115600586,20187200,90,75.0,,0.75,67.5,-1.2599983215332031,-0.027149285190171457
70,2017-06-29,1,0.016784586815227483,0.0,VZ,44.79999923706055,44.900001525878906,44.38999938964844,44.40999984741211,35.930686950683594,17913000,82,75.0,,0.75,61.5,-0.25,-0.005537098373223914
71,2017-07-10,3,0.01864159702878366,0.11063782707307634,VZ,43.47999954223633,43.5099983215332,43.18000030517578,43.20000076293945,35.41011047363281,12272500,54,81.0,,0.81,43.74,-1.3900032043457031,-0.030957754055855657
72,2017-07-12,2,0.017713091922005573,-0.04980823828261183,VZ,43.040000915527344,43.380001068115234,43.0,43.220001220703125,35.426509857177734,11388900,49,81.0,,0.81,39.690000000000005,-0.12999725341796875,-0.002987755882160825
73,2017-07-13,2,0.017713091922005573,0.0,VZ,43.150001525878906,43.540000915527344,43.040000915527344,43.4900016784668,35.6478157043457,12140500,51,81.0,,0.81,41.31,0.15999984741210938,0.00368833203025698
74,2017-07-17,36,0.04928226555246054,1.782250878020653,VZ,43.630001068115234,43.86000061035156,43.560001373291016,43.65999984741211,35.787147521972656,10804200,46,81.0,,0.81,37.260000000000005,0.31999969482421875,0.007349556456028861
75,2017-07-18,8,0.023284122562674096,-0.5275354673399024,VZ,43.65999984741211,43.790000915527344,43.2599983215332,43.36000061035156,35.5412483215332,15417100,46,81.0,,0.81,37.260000000000005,-0.06999969482421875,-0.0015959802519405208
76,2017-07-19,5,0.020498607242339834,-0.11963153487259237,VZ,43.34999847412109,43.540000915527344,43.20000076293945,43.45000076293945,35.615028381347656,13940800,45,81.0,,0.81,36.45,-0.25,-0.005709065877442243
77,2017-07-20,5,0.020498607242339834,0.0,VZ,43.5,44.58000183105469,43.47999954223633,44.220001220703125,36.24618148803711,19309100,45,81.0,,0.81,36.45,1.0400009155273438,0.023886102288905864
78,2017-07-21,9,0.02421262766945218,0.18118403768627966,VZ,44.22999954223633,44.310001373291016,43.81999969482422,44.22999954223633,36.25437545776367,11426600,44,81.0,,0.81,35.64,-0.2700004577636719,-0.006056537610449109
79,2017-07-25,2,0.017713091922005573,-0.268435786325114,VZ,43.900001525878906,44.16999816894531,43.810001373291016,43.97999954223633,36.04945373535156,9818800,35,81.0,,0.81,28.35,-0.14000320434570312,-0.003159629880537418
80,2017-07-26,2,0.017713091922005573,0.0,VZ,44.79999923706055,44.83000183105469,44.27999877929688,44.400001525878906,36.39371490478516,19045200,56,81.0,,0.81,45.36,0.660003662109375,0.014942352036894757
81,2017-07-27,8,0.023284122562674096,0.31451486082717395,VZ,46.2599983215332,47.84000015258789,45.95000076293945,47.810001373291016,39.18881988525391,44702500,100,81.0,,0.81,81.0,3.009998321533203,0.06714249829559704
82,2017-07-31,1,0.016784586815227483,-0.279140248036049,VZ,47.84999847412109,48.56999969482422,47.47999954223633,48.400001525878906,39.67243194580078,28456800,52,81.0,,0.81,42.120000000000005,0.7299995422363281,0.015259187707106214
83,2017-08-02,5,0.020498607242339834,0.2212756541461527,VZ,48.900001525878906,48.93000030517578,47.900001525878906,48.209999084472656,39.516693115234375,19233400,100,71.0,,0.71,71.0,0.3600006103515625,0.007411995318375997
84,2017-08-04,2,0.017713091922005573,-0.1358880282647098,VZ,48.54999923706055,48.90999984741211,48.13999938964844,48.90999984741211,40.09046936035156,13841700,85,71.0,,0.71,60.35,-0.020000457763671875,-0.0004087565427943751
85,2017-08-07,1,0.016784586815227483,-0.052419143471195806,VZ,48.790000915527344,48.959999084472656,48.68000030517578,48.86000061035156,40.04948043823242,10448700,75,71.0,,0.71,53.25,0.049999237060546875,0.0010222702354638624
86,2017-08-16,-2,0.013999071494893222,-0.1659567406096144,VZ,48.369998931884766,48.52999877929688,48.220001220703125,48.40999984741211,39.68062973022461,9447000,58,71.0,,0.71,41.18,-0.43000030517577414,-0.008782686135959228
87,2017-08-25,2,0.017713091922005573,0.2653047688532202,VZ,48.47999954223633,48.97999954223633,48.43000030517578,48.68000030517578,39.90193939208984,9846700,58,71.0,,0.71,41.18,0.450000762939446,0.00927263083162111
88,2017-08-31,2,0.017713091922005573,0.0,VZ,48.2599983215332,48.400001525878906,47.93000030517578,47.970001220703125,39.31997299194336,14237700,53,71.0,,0.71,37.63,-0.5799980163574219,-0.01184152759857171
89,2017-09-01,2,0.017713091922005573,0.0,VZ,48.02000045776367,48.06999969482422,47.77000045776367,47.91999816894531,39.27898788452149,11455200,71,58.0,False,0.58,41.18,-0.3300018310546875,-0.006818219434936212
90,2017-09-05,5,0.020498607242339834,0.15725743041358697,VZ,47.77999877929688,47.91999816894531,47.29999923706055,47.36000061035156,38.81996154785156,10005100,83,58.0,,0.58,48.13999999999999,-0.15000152587890625,-0.0031204811073684002
91,2017-09-06,4,0.019570102135561745,-0.04529600942157008,VZ,47.470001220703125,47.560001373291016,46.619998931884766,46.90999984741211,38.45110702514648,14081900,78,58.0,,0.58,45.24,-0.3599967956542969,-0.0075124542865194766
92,2017-09-08,1,0.016784586815227483,-0.14233524695165345,VZ,46.18000030517578,46.38999938964844,45.709999084472656,46.11000061035156,37.79536819458008,14152000,98,58.0,,0.58,56.84,-1.1700019836425781,-0.024600545623609582
93,2017-09-18,2,0.017713091922005573,0.05531891353653817,VZ,47.90999984741211,48.25,47.5099983215332,48.09000015258789,39.418338775634766,18810200,70,58.0,,0.58,40.6,1.8600006103515625,0.040094861712082874
94,2017-09-19,4,0.019570102135561745,0.10483828694239117,VZ,48.09000015258789,49.54999923706055,48.0099983215332,49.34000015258789,40.44293212890625,30818000,92,58.0,,0.58,53.36,1.2999992370605469,0.02694298936913042
95,2017-09-22,3,0.01864159702878366,-0.04744508231721778,VZ,49.18999862670898,50.08000183105469,49.02000045776367,49.900001525878906,40.90195846557617,20646400,90,58.0,,0.58,52.2,0.5300025939941406,0.010696318913315572
96,2017-10-03,5,0.020498607242339834,-0.24074010386215905,VZ,49.45000076293945,50.02000045776367,49.43000030517578,49.84999847412109,40.860965728759766,10218600,52,63.0,,0.63,32.76,-0.060001373291015625,-0.0011981104452318814
97,2017-10-04,1,0.016784586815227483,-0.1811840376862799,VZ,49.63999938964844,50.08000183105469,49.380001068115234,49.900001525878906,40.90195846557617,9887500,69,63.0,,0.63,43.47,0.060001373291015625,0.001199547635783782
98,2017-10-05,7,0.02235561745589601,0.33191348121922903,VZ,49.959999084472656,50.02999877929688,49.68000030517578,49.77000045776367,40.79539108276367,12230600,70,63.0,,0.63,44.1,-0.050003051757805395,-0.000998463457060006
99,2017-10-13,1,0.016784586815227483,0.0,VZ,48.34000015258789,48.47999954223633,47.83000183105469,47.86000061035156,39.70043563842773,20105100,40,63.0,,0.63,25.2,-1.549999237060554,-0.030981396659597094
100,2017-10-17,3,0.01864159702878366,0.11063782707307634,VZ,48.09000015258789,48.4900016784668,47.869998931884766,48.400001525878906,40.148380279541016,14842800,51,63.0,,0.63,32.13,0.01000213623046875,0.00020631469317056172
101,2017-10-19,1,0.016784586815227483,-0.09961647656522388,VZ,50.04999923706055,51.18000030517578,49.04999923706055,49.209999084472656,40.82027053833008,29173900,100,63.0,,0.63,63.0,2.6899986267089844,0.05547532550207235
102,2017-10-20,2,0.017713091922005573,0.05531891353653817,VZ,49.45000076293945,49.59000015258789,48.93000030517578,49.52999877929688,41.085723876953125,16259600,55,63.0,,0.63,34.65,-1.5900001525878906,-0.031066825773877427
103,2017-10-23,4,0.019570102135561745,0.10483828694239117,VZ,49.470001220703125,49.68999862670898,48.90999984741211,48.9900016784668,40.63778305053711,15660000,56,63.0,,0.63,35.28,0.09999847412108664,0.002016504815756992
104,2017-10-30,1,0.016784586815227483,-0.21666594444685183,VZ,48.880001068115234,49.119998931884766,47.41999816894531,47.83000183105469,39.67555236816406,24587400,59,63.0,,0.63,37.17,-0.5699996948242116,-0.011471115125324838
105,2017-10-31,1,0.016784586815227483,0.0,VZ,47.93999862670898,48.18000030517578,47.709999084472656,47.869998931884766,39.70872497558594,15910000,57,63.0,,0.63,35.910000000000004,-0.9399986267089844,-0.019136780275840204
106,2017-11-01,1,0.016784586815227483,0.0,VZ,48.150001525878906,48.16999816894531,47.560001373291016,47.83000183105469,39.67555236816406,11046600,54,70.0,False,0.7,37.8,-0.01000213623046875,-0.00020759933929248575
107,2017-11-02,0,0.015856081708449397,-0.05531891353653806,VZ,47.880001068115234,47.93999862670898,47.18000030517578,47.459999084472656,39.3686408996582,13126900,75,70.0,,0.7,52.5,-0.22999954223633523,-0.004774746750657255
108,2017-11-03,3,0.01864159702878366,0.17567488434736767,VZ,47.65999984741211,47.7400016784668,47.2400016784668,47.41999816894531,39.335445404052734,8038200,74,70.0,,0.7,51.8,-0.1999969482421804,-0.0041718179802107125
109,2017-11-06,1,0.016784586815227483,-0.14233524695165345,VZ,46.310001373291016,46.34999847412109,44.84000015258789,45.52999877929688,37.76766586303711,36443300,91,70.0,,0.7,63.7,-1.3900032043457102,-0.029116111342171846
110,2017-11-07,2,0.017713091922005573,0.05531891353653817,VZ,45.209999084472656,45.59000015258789,44.68000030517578,45.56999969482422,37.80085372924805,25789600,92,70.0,,0.7,64.39999999999999,-0.759998321533196,-0.016396943830700006
111,2017-11-09,1,0.016784586815227483,-0.052419143471195806,VZ,45.290000915527344,45.43000030517578,44.810001373291016,45.06999969482422,37.3860969543457,21078700,63,70.0,,0.7,44.1,-0.15999984741210938,-0.0035095382074269432
112,2017-11-10,1,0.016784586815227483,0.0,VZ,45.11000061035156,45.11000061035156,44.75,44.880001068115234,37.22848510742188,17075000,76,70.0,,0.7,53.2,-0.31999969482421875,-0.007043796889161791
113,2017-11-13,3,0.01864159702878366,0.11063782707307634,VZ,44.91999816894531,45.08000183105469,44.70000076293945,44.75,37.12065124511719,16673900,70,70.0,,0.7,49.0,-0.029998779296875,-0.0006650139412764933
114,2017-11-16,-1,0.014927576601671308,-0.19923295313044787,VZ,44.209999084472656,44.880001068115234,44.11000061035156,44.77000045776367,37.137245178222656,13818000,64,70.0,,0.7,44.8,-0.20000076293945312,-0.004436573975506786
115,2017-11-20,12,0.026998142989786443,0.8086085712508553,VZ,45.79999923706055,46.34999847412109,45.5,46.20000076293945,38.32345581054688,18227400,74,70.0,,0.7,51.8,1.4699974060058523,0.03275395211722043
116,2017-11-21,6,0.02142711234911792,-0.20634866045327915,VZ,46.34000015258789,46.45000076293945,46.0099983215332,46.18000030517578,38.306861877441406,13598000,77,70.0,,0.7,53.9,0.10000228881836648,0.0021575467553509586
117,2017-11-22,2,0.017713091922005573,-0.1733327555574814,VZ,46.25,47.41999816894531,46.2400016784668,47.09999847412109,39.07000732421875,15825100,79,70.0,,0.7,55.3,0.9699974060058594,0.020882613349272106
118,2017-11-24,12,0.026998142989786443,0.5241914347119565,VZ,47.060001373291016,47.18000030517578,46.84999847412109,47.0099983215332,38.9953498840332,5097200,56,70.0,,0.7,39.2,-0.23999786376953125,-0.005061110776817812
119,2017-11-29,1,0.016784586815227483,-0.3783058774976785,VZ,48.84000015258789,50.4900016784668,48.84000015258789,49.900001525878906,41.39264678955078,31034500,100,70.0,,0.7,70.0,3.3100013732910156,0.07015687477492238
120,2017-12-01,1,0.016784586815227483,0.0,VZ,50.900001525878906,51.54999923706055,50.33000183105469,51.25,42.512481689453125,23909000,85,74.0,False,0.74,62.9,1.05999755859375,0.020994207236198603
121,2017-12-04,2,0.017713091922005573,-0.04980823828261183,VZ,51.52000045776367,52.33000183105469,51.5,51.720001220703125,42.90235137939453,19371000,90,74.0,,0.74,66.6,0.7800025939941406,0.015130991378043968
122,2017-12-06,0,0.015856081708449397,-0.10483828694239139,VZ,50.400001525878906,50.84000015258789,50.2400016784668,50.68000030517578,42.0396614074707,17296600,65,74.0,,0.74,48.1,-1.4900016784667969,-0.02847318223448969
123,2017-12-12,4,0.019570102135561745,0.23423317912982355,VZ,53.150001525878906,53.34000015258789,52.33000183105469,53.18999862670898,44.12173461914063,22901200,94,74.0,,0.74,69.56,2.5,0.04917387868797518
