,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,NOW_unscaled,NOW_monthly,isPartial,scale,NOW,Stock_Price_Change,Stock_Price_Change_Percent
13,2016-06-23,1,0.06230268199233716,0.0,NOW,72.1500015258789,75.19000244140625,71.75,75.18000030517578,75.18000030517578,1363600,73,75.0,,0.75,54.75,2.5699996948242188,0.03538969426636629
14,2016-06-24,50,0.12488250319284802,1.004448270914048,NOW,72.56999969482422,73.22000122070312,70.20999908447266,70.33000183105469,70.33000183105469,2646400,78,75.0,,0.75,58.5,-1.970001220703125,-0.026200307976293802
15,2016-06-27,33,0.10317113665389528,0.5907488726542347,NOW,69.66999816894531,69.86000061035156,63.5099983215332,63.66999816894531,63.66999816894531,3033800,77,75.0,,0.75,57.75,-3.3600006103515625,-0.04588910890924047
16,2016-06-28,2,0.06357982120051085,-0.383744104576458,NOW,65.0,65.69999694824219,63.880001068115234,65.12999725341797,65.12999725341797,2255800,76,75.0,,0.75,57.0,-4.160003662109375,-0.059547718662529836
17,2016-06-30,1,0.06230268199233716,-0.0200871783540566,NOW,67.0,67.0,64.9000015258789,66.4000015258789,66.4000015258789,1715700,74,75.0,,0.75,55.5,1.3000030517578125,0.019786957566861663
18,2016-07-05,7,0.06996551724137931,0.07876651635389798,NOW,65.91000366210938,65.91000366210938,64.7699966430664,65.2699966430664,65.2699966430664,1539200,92,71.0,,0.71,65.32,-1.089996337890625,-0.016268602058069015
19,2016-07-07,1,0.06230268199233716,-0.10952302721647234,NOW,65.55000305175781,65.69000244140625,64.75,65.01000213623047,65.01000213623047,1303900,87,71.0,,0.71,61.77,-0.220001220703125,-0.0033379033299857364
20,2016-07-11,1,0.06230268199233716,-0.4959548681070023,NOW,69.41000366210938,70.27999877929688,68.80000305175781,68.8499984741211,68.8499984741211,1135500,87,71.0,,0.71,61.77,4.589996337890625,0.06987359061197762
21,2016-07-12,1,0.06230268199233716,0.0,NOW,69.33999633789062,72.33000183105469,68.11000061035156,70.45999908447266,70.45999908447266,1854100,87,71.0,,0.71,61.77,2.0500030517578125,0.029169082062672214
22,2016-07-13,9,0.07251979565772669,0.16399155443494662,NOW,71.66999816894531,72.76000213623047,70.06999969482422,70.1500015258789,70.1500015258789,1821100,86,71.0,,0.71,61.06,0.43000030517578125,0.005944978491499997
23,2016-07-14,2,0.06357982120051085,-0.1232763327052111,NOW,70.8499984741211,71.26000213623047,70.1500015258789,70.16000366210938,70.16000366210938,842800,83,71.0,,0.71,58.93,-1.5,-0.020615722319407226
24,2016-07-15,1,0.06230268199233716,-0.0200871783540566,NOW,71.47000122070312,71.62999725341797,70.33000183105469,71.0199966430664,71.0199966430664,1228400,90,71.0,,0.71,63.9,0.3699951171875,0.0051921850420404425
25,2016-07-18,4,0.06613409961685823,0.0401743567081132,NOW,70.81999969482422,70.9000015258789,69.68000030517578,69.83000183105469,69.83000183105469,1429700,89,71.0,,0.71,63.19,-0.7299957275390625,-0.010191201389502025
26,2016-07-19,2,0.06357982120051085,-0.03862271401811401,NOW,69.83000183105469,70.91000366210938,69.62999725341797,69.98999786376953,69.98999786376953,939400,87,71.0,,0.71,61.77,0.01000213623046875,0.00014107385070816214
27,2016-07-20,1,0.06230268199233716,-0.0200871783540566,NOW,70.68000030517578,73.41999816894531,70.11000061035156,72.6500015258789,72.6500015258789,1755500,86,71.0,,0.71,61.06,2.5099945068359375,0.03539690279521368
28,2016-07-21,1,0.06230268199233716,0.0,NOW,72.4000015258789,72.93000030517578,70.61000061035156,71.05000305175781,71.05000305175781,1335700,86,71.0,,0.71,61.06,-0.48999786376953125,-0.006673901879458044
29,2016-07-25,5,0.06741123882503193,-0.01859323578082306,NOW,72.83999633789062,74.18000030517578,72.61000061035156,73.55999755859375,73.55999755859375,1383200,89,71.0,,0.71,63.19,1.25,0.017139722950354708
30,2016-07-26,7,0.06996551724137931,0.03789098762859244,NOW,73.55999755859375,73.98999786376953,72.95999908447266,73.33999633789062,73.33999633789062,1115900,89,71.0,,0.71,63.19,-0.19000244140625,-0.0025613701890615515
31,2016-07-27,1,0.06230268199233716,-0.10952302721647234,NOW,74.0,75.0,72.4800033569336,72.9800033569336,72.9800033569336,2139400,84,71.0,,0.71,59.64,1.0100021362304688,0.013650522575903823
32,2016-07-28,2,0.06357982120051085,0.020498944304368383,NOW,75.4000015258789,78.7699966430664,74.1500015258789,76.37999725341797,76.37999725341797,3991900,90,71.0,,0.71,63.9,3.7699966430664062,0.050266621907552045
33,2016-08-04,1,0.06230268199233716,-0.0200871783540566,NOW,73.87000274658203,75.02999877929688,73.87000274658203,74.94000244140625,74.94000244140625,1716300,87,66.0,,0.66,57.42,-3.7399978637695312,-0.047479979981676634
34,2016-08-05,1,0.06230268199233716,0.0,NOW,75.08999633789062,75.98999786376953,74.88999938964844,75.83000183105469,75.83000183105469,883400,90,66.0,,0.66,59.400000000000006,0.9599990844726562,0.012794870053197238
35,2016-08-08,3,0.06485696040868455,0.040997888608736766,NOW,75.0,75.62999725341797,74.63999938964844,74.94000244140625,74.94000244140625,1121000,85,66.0,,0.66,56.1,-0.3600006103515625,-0.004737473621159283
36,2016-08-09,3,0.06485696040868455,0.0,NOW,74.81999969482422,75.27999877929688,74.66999816894531,75.0,75.0,733100,83,66.0,,0.66,54.78,-0.34999847412109375,-0.0046277731962403035
37,2016-08-11,12,0.07635121328224777,0.1772246617962705,NOW,74.63999938964844,76.29000091552734,74.5,76.08999633789062,76.08999633789062,1264800,83,66.0,,0.66,54.78,1.0100021362304688,0.013416606703084089
38,2016-08-12,1,0.06230268199233716,-0.1839987956442467,NOW,75.52999877929688,75.80000305175781,74.95999908447266,75.7699966430664,75.7699966430664,1079600,83,66.0,,0.66,54.78,-0.48999786376953125,-0.006422832060417494
39,2016-08-15,1,0.06230268199233716,0.0,NOW,75.83999633789062,76.80999755859375,75.1500015258789,76.73999786376953,76.73999786376953,861600,82,66.0,,0.66,54.120000000000005,1.0099945068359375,0.01332446525294051
40,2016-08-16,1,0.06230268199233716,0.0,NOW,76.41000366210938,76.4800033569336,74.5,74.5199966430664,74.5199966430664,895000,80,66.0,,0.66,52.8,-0.32999420166015625,-0.004296240231076998
41,2016-08-18,1,0.06230268199233716,0.0,NOW,73.23999786376953,73.62999725341797,72.4800033569336,73.06999969482422,73.06999969482422,1044000,79,66.0,,0.66,52.14,-2.850006103515625,-0.03726472252118762
42,2016-08-22,1,0.06230268199233716,0.0,NOW,73.62999725341797,73.69999694824219,71.25,71.38999938964844,71.38999938964844,1350500,80,66.0,,0.66,52.8,0.06999969482421875,0.000950695333904461
43,2016-08-23,1,0.06230268199233716,0.0,NOW,72.0,73.0,71.80000305175781,72.62000274658203,72.62000274658203,1007000,82,66.0,,0.66,54.120000000000005,-0.6999969482421875,-0.009497923707293743
44,2016-08-24,1,0.06230268199233716,0.0,NOW,72.44000244140625,73.45999908447266,72.44000244140625,72.7699966430664,72.7699966430664,1017500,83,66.0,,0.66,54.78,0.45999908447265625,0.006301357321543133
45,2016-08-26,0,0.06102554278416347,-0.020498944304368272,NOW,73.41999816894531,74.08000183105469,72.87999725341797,73.5,73.5,746400,89,66.0,,0.66,58.74,0.6200027465820312,0.008440004823156544
46,2016-08-31,2,0.06357982120051085,0.04185589017014424,NOW,72.69999694824219,72.80000305175781,71.73999786376953,72.66999816894531,72.66999816894531,957000,86,66.0,,0.66,56.760000000000005,-1.279998779296875,-0.017278600805329503
47,2016-09-01,13,0.07762835249042145,0.2209589618946226,NOW,72.12999725341797,74.08999633789062,71.93000030517578,74.0,74.0,1548100,83,66.0,False,0.66,54.78,1.2899932861328125,0.01771968725352502
48,2016-09-07,1,0.06230268199233716,0.02092794508507212,NOW,77.37999725341797,78.38999938964844,76.4800033569336,76.55999755859375,76.55999755859375,1721400,77,66.0,,0.66,50.82,4.3000030517578125,0.05803756599133125
49,2016-09-09,3,0.06485696040868455,0.040997888608736766,NOW,74.81999969482422,75.36000061035156,73.3499984741211,73.58000183105469,73.58000183105469,844500,85,66.0,,0.66,56.1,-3.029998779296875,-0.03865287412793361
50,2016-09-13,23,0.09039974457215837,0.39383258176948965,NOW,73.61000061035156,74.2699966430664,71.33999633789062,72.41999816894531,72.41999816894531,1997300,80,66.0,,0.66,52.8,-1.0900039672851562,-0.014463959109037416
51,2016-09-14,27,0.09550830140485313,0.056510744105223054,NOW,72.47000122070312,73.27999877929688,71.9800033569336,72.55999755859375,72.55999755859375,1295600,80,66.0,,0.66,52.8,-0.9899978637695312,-0.013329714669671477
52,2016-09-15,0,0.06102554278416347,-0.36104462244092905,NOW,73.2699966430664,77.75,72.9800033569336,77.70999908447266,77.70999908447266,3084100,81,66.0,,0.66,53.46,4.470001220703125,0.0609989259711341
53,2016-09-16,8,0.07124265644955301,0.16742356068057695,NOW,77.05000305175781,78.3499984741211,76.77999877929688,77.29000091552734,77.29000091552734,2113700,80,66.0,,0.66,52.8,0.5999984741210938,0.007717022175190991
54,2016-09-20,1,0.06230268199233716,-0.12548625925461177,NOW,75.5199966430664,76.08999633789062,74.77999877929688,75.27999877929688,75.27999877929688,1123600,84,66.0,,0.66,55.440000000000005,-2.2600021362304688,-0.02884495443834556
55,2016-09-22,7,0.06996551724137931,0.12299366582621007,NOW,77.44999694824219,78.16999816894531,76.91000366210938,77.91999816894531,77.91999816894531,1406400,79,66.0,,0.66,52.14,2.0800018310546875,0.02733607479514233
56,2016-09-28,2,0.06357982120051085,0.0,NOW,79.08999633789062,80.30999755859375,79.08999633789062,79.7699966430664,79.7699966430664,1893000,77,66.0,,0.66,50.82,2.1399993896484375,0.02737622412403473
57,2016-10-03,1,0.06230268199233716,-0.0200871783540566,NOW,79.06999969482422,79.72000122070312,78.4000015258789,79.56999969482422,79.56999969482422,1056300,73,71.0,,0.71,51.83,-0.589996337890625,-0.00734648681143546
58,2016-10-11,1,0.06230268199233716,-0.0200871783540566,NOW,80.25,80.80000305175781,78.36000061035156,78.80000305175781,78.80000305175781,1674900,76,71.0,,0.71,53.96,1.0800018310546875,0.01354743871697539
59,2016-10-17,1,0.06230268199233716,0.0,NOW,75.7300033569336,75.73999786376953,74.26000213623047,74.63999938964844,74.63999938964844,1033200,80,71.0,,0.71,56.8,-5.060005187988281,-0.06262382421875667
60,2016-10-19,1,0.06230268199233716,0.0,NOW,79.16999816894531,80.1500015258789,78.16000366210938,78.91999816894531,78.91999816894531,3482000,74,71.0,,0.71,52.54,4.410003662109375,0.05822555831123033
61,2016-10-24,1,0.06230268199233716,0.0,NOW,80.38999938964844,81.58000183105469,80.16000366210938,81.0,81.0,2127600,75,71.0,,0.71,53.25,1.4300003051757812,0.017841550567083475
62,2016-10-25,1,0.06230268199233716,0.0,NOW,81.12999725341797,81.94999694824219,79.41000366210938,79.79000091552734,79.79000091552734,2117000,75,71.0,,0.71,53.25,0.3699951171875,0.004535365394496171
63,2016-11-04,1,0.06230268199233716,0.0,NOW,84.0,84.7699966430664,83.0999984741211,83.20999908447266,83.20999908447266,1630800,58,73.0,,0.73,42.34,2.8199996948242188,0.03441122391505713
64,2016-11-07,1,0.06230268199233716,0.0,NOW,84.7699966430664,85.81999969482422,84.38999938964844,85.08999633789062,85.08999633789062,1409300,62,73.0,,0.73,45.26,1.0500030517578125,0.01238649396412006
65,2016-11-08,1,0.06230268199233716,0.0,NOW,84.47000122070312,86.0,83.75,85.5,85.5,1136100,79,73.0,,0.73,57.67,0.18000030517578125,0.002097416753855219
66,2016-11-09,63,0.141485312899106,1.2709345468708366,NOW,83.98999786376953,86.05000305175781,83.33999633789062,84.9800033569336,84.9800033569336,1357300,100,73.0,,0.73,73.0,0.0500030517578125,0.0005814308343932151
67,2016-11-10,1,0.06230268199233716,-0.5596526542881128,NOW,85.75,87.69999694824219,82.05000305175781,82.13999938964844,82.13999938964844,2600900,66,73.0,,0.73,48.18,1.649993896484375,0.01917482670502557
68,2016-11-11,1,0.06230268199233716,0.0,NOW,81.80999755859375,82.83000183105469,80.5,82.62999725341797,82.62999725341797,1852000,63,73.0,,0.73,45.99,-4.8699951171875,-0.05553016290367285
69,2016-11-14,7,0.06996551724137931,0.12299366582621007,NOW,82.88999938964844,83.91999816894531,82.30000305175781,83.2699966430664,83.2699966430664,1359200,58,73.0,,0.73,42.34,1.089996337890625,0.013159438775745214
70,2016-11-17,2,0.06357982120051085,-0.0912691893470603,NOW,85.7699966430664,87.16999816894531,85.51000213623047,86.83000183105469,86.83000183105469,917100,55,73.0,,0.73,40.15,3.25,0.03872736023488943
71,2016-11-18,1,0.06230268199233716,-0.0200871783540566,NOW,87.01000213623047,87.79000091552734,85.5,85.75,85.75,1248300,56,73.0,,0.73,40.88,0.6200027465820312,0.0071125703751926395
72,2016-11-22,1,0.06230268199233716,0.0,NOW,86.26000213623047,86.68000030517578,85.41999816894531,86.2300033569336,86.2300033569336,1344100,57,73.0,,0.73,41.61,-1.1100006103515625,-0.012643815910420408
73,2016-11-23,1,0.06230268199233716,0.0,NOW,85.93000030517578,87.66000366210938,85.93000030517578,87.05000305175781,87.05000305175781,1350300,57,73.0,,0.73,41.61,0.9800033569335938,0.011305991618404176
74,2016-12-01,2,0.06357982120051085,0.020498944304368383,NOW,83.19999694824219,83.5,76.33999633789062,77.08999633789062,77.08999633789062,3124200,67,72.0,False,0.72,48.24,-4.160003662109375,-0.04745612010403688
75,2016-12-07,1,0.06230268199233716,-0.0200871783540566,NOW,80.16999816894531,80.16999816894531,78.22000122070312,79.9800033569336,79.9800033569336,1414100,60,72.0,,0.72,43.2,-3.3300018310546875,-0.03988026144975676
76,2016-12-08,36,0.10700255427841635,0.7174630506528914,NOW,80.4000015258789,80.77999877929688,79.5199966430664,80.11000061035156,80.11000061035156,1298900,61,72.0,,0.72,43.92,0.6100006103515625,0.007608839020628144
77,2016-12-09,280,0.41862452107279696,2.9122853084754667,NOW,80.7300033569336,81.58999633789062,79.22000122070312,79.4000015258789,79.4000015258789,903000,59,72.0,,0.72,42.48,0.80999755859375,0.010027204392597078
78,2016-12-14,1,0.06230268199233716,-0.8511728796185282,NOW,79.62000274658203,79.6500015258789,78.58000183105469,78.94999694824219,78.94999694824219,1007700,61,72.0,,0.72,43.92,-1.9399948120117188,-0.02377736118503515
79,2016-12-15,5,0.06741123882503193,0.08199577721747331,NOW,78.93000030517578,80.2699966430664,78.86000061035156,79.43000030517578,79.43000030517578,741500,63,72.0,,0.72,45.36,0.6199951171875,0.0077839937892036914
80,2016-12-16,1,0.06230268199233716,-0.07578197525718511,NOW,79.45999908447266,79.87999725341797,77.26000213623047,77.86000061035156,77.86000061035156,1338100,62,72.0,,0.72,44.64,-0.3899993896484375,-0.004858594816972928
81,2016-12-19,2,0.06357982120051085,0.020498944304368383,NOW,77.72000122070312,78.08000183105469,77.19999694824219,77.5,77.5,974800,66,72.0,,0.72,47.52,-1.7999954223632812,-0.02253374416942988
82,2016-12-22,1,0.06230268199233716,-0.0200871783540566,NOW,76.91999816894531,77.05000305175781,74.16999816894531,74.55000305175781,74.55000305175781,1365600,65,72.0,,0.72,46.8,-1.029998779296875,-0.013191582417294678
83,2016-12-29,22,0.08912260536398467,0.4304778303917347,NOW,75.16999816894531,75.61000061035156,74.19999694824219,74.94000244140625,74.94000244140625,759300,65,72.0,,0.72,46.8,-1.44000244140625,-0.018689193827013062
84,2016-12-30,1,0.06230268199233716,-0.30093289196509176,NOW,75.11000061035156,75.44000244140625,73.66000366210938,74.33999633789062,74.33999633789062,1051500,67,72.0,,0.72,48.24,-0.1699981689453125,-0.002248355608689634
85,2017-01-04,1,0.06230268199233716,0.0,NOW,76.08999633789062,78.9800033569336,75.88999938964844,78.83000183105469,78.83000183105469,2015300,71,74.0,,0.74,52.54,3.5400009155273438,0.04692471899476458
86,2017-01-05,28,0.09678544061302682,0.553471496217945,NOW,78.70999908447266,79.66999816894531,78.33999633789062,79.12999725341797,79.12999725341797,1564000,75,74.0,,0.74,55.5,0.6899948120117188,0.008736322900537719
87,2017-01-11,9,0.07251979565772669,0.017926608464944316,NOW,81.26000213623047,84.9000015258789,81.26000213623047,83.9000015258789,83.9000015258789,2084700,73,74.0,,0.74,54.02,5.230003356933594,0.06564583252334266
88,2017-01-17,1,0.06230268199233716,-0.14088723737738407,NOW,83.08000183105469,83.25,81.29000091552734,81.41000366210938,81.41000366210938,879900,73,74.0,,0.74,54.02,-1.6500015258789062,-0.019434646598633587
89,2017-01-19,2,0.06357982120051085,0.020498944304368383,NOW,82.95999908447266,83.5999984741211,82.38999938964844,82.69999694824219,82.69999694824219,1302100,70,74.0,,0.74,51.8,0.34999847412109375,0.004204185875328559
90,2017-01-20,1,0.06230268199233716,-0.0200871783540566,NOW,83.12000274658203,84.2699966430664,83.11000061035156,83.4000015258789,83.4000015258789,1251900,81,74.0,,0.74,59.94,0.6699981689453125,0.00801433231069626
91,2017-01-24,1,0.06230268199233716,0.0,NOW,83.86000061035156,84.58999633789062,82.13999938964844,83.97000122070312,83.97000122070312,1487800,73,74.0,,0.74,54.02,0.31999969482421875,0.003797314673923635
92,2017-01-26,7,0.06996551724137931,0.12299366582621007,NOW,92.01000213623048,92.9800033569336,89.41000366210938,89.4800033569336,89.4800033569336,4369400,74,74.0,,0.74,54.76,8.390007019042969,0.09918438801592444
93,2017-01-27,5,0.06741123882503193,-0.036507675738824075,NOW,89.01000213623047,90.5,88.70999908447266,90.08999633789062,90.08999633789062,1980900,73,74.0,,0.74,54.02,-2.4800033569335938,-0.0266724378080877
94,2017-01-30,1,0.06230268199233716,-0.07578197525718511,NOW,89.5999984741211,90.33000183105467,88.01000213623047,90.12000274658205,90.12000274658205,1585700,71,74.0,,0.74,52.54,-0.1699981689453267,-0.0018784328060257316
95,2017-01-31,2,0.06357982120051085,0.020498944304368383,NOW,90.0999984741211,90.66999816894533,88.94999694824219,90.62000274658205,90.62000274658205,1326900,73,74.0,,0.74,54.02,0.3399963378906534,0.003763935912749705
96,2017-02-01,2,0.06357982120051085,0.0,NOW,91.16999816894533,91.16999816894533,89.38999938964844,89.69999694824219,89.69999694824219,2884200,85,69.0,False,0.69,58.65,0.5,0.005514503254630654
97,2017-02-02,1,0.06230268199233716,-0.0200871783540566,NOW,89.25,89.83999633789062,88.2300033569336,88.86000061035156,88.86000061035156,2125400,83,69.0,,0.69,57.27,-1.3300018310547017,-0.014588152437933655
98,2017-02-06,2,0.06357982120051085,0.020498944304368383,NOW,89.19000244140625,90.70999908447266,88.62999725341797,90.5,90.5,1441700,87,69.0,,0.69,60.03,0.8700027465820312,0.009683913424372026
99,2017-02-08,1,0.06230268199233716,-0.0200871783540566,NOW,89.76000213623047,90.44000244140624,89.38999938964844,90.08999633789062,90.08999633789062,1887300,83,69.0,,0.69,57.27,-0.26999664306642046,-0.0029764815984066884
100,2017-02-09,12,0.07635121328224777,0.22548838734805177,NOW,90.13999938964844,92.30999755859376,90.01000213623047,92.3000030517578,92.3000030517578,1820000,85,69.0,,0.69,58.65,1.8699951171875284,0.020676637181639368
101,2017-02-10,2,0.06357982120051085,-0.16727163240386067,NOW,92.58000183105467,92.81999969482422,91.6999969482422,92.45999908447266,92.45999908447266,1647400,87,69.0,,0.69,60.03,0.5100021362304545,0.005524885166492632
102,2017-02-14,34,0.10444827586206896,0.6764651620441549,NOW,91.68000030517578,93.3000030517578,91.3499984741211,92.88999938964844,92.88999938964844,1422500,81,69.0,,0.69,55.88999999999999,0.48000335693357954,0.005171335472007543
103,2017-02-15,5,0.06741123882503193,-0.3545969211205262,NOW,92.44000244140624,94.72000122070312,92.33000183105467,93.97000122070312,93.97000122070312,1584500,82,69.0,,0.69,56.58,1.4199981689453267,0.01521970120577154
104,2017-02-16,2,0.06357982120051085,-0.056836481442888886,NOW,93.94000244140624,94.19000244140624,91.54000091552734,91.8499984741211,91.8499984741211,1411200,84,69.0,,0.69,57.96,-0.5299987792968892,-0.00559542622958753
105,2017-02-17,1,0.06230268199233716,-0.0200871783540566,NOW,91.87000274658205,92.97000122070312,91.2300033569336,92.73999786376952,92.73999786376952,1117000,90,69.0,,0.69,62.1,-1.2200012207031108,-0.01295255535705131
106,2017-02-21,14,0.07890549169859515,0.14874588624658336,NOW,93.0199966430664,93.51000213623048,92.16999816894533,93.18000030517578,93.18000030517578,617700,87,69.0,,0.69,60.03,0.540000915527358,0.0058083350375077725
107,2017-02-24,1,0.06230268199233716,-0.21041386789246241,NOW,91.5999984741211,92.38999938964844,90.66000366210938,91.81999969482422,91.81999969482422,1038200,86,69.0,,0.69,59.34,-1.1200027465820455,-0.011977357726399851
108,2017-02-27,2,0.06357982120051085,0.020498944304368383,NOW,90.61000061035156,90.61000061035156,86.93000030517578,87.75,87.75,5592700,88,69.0,,0.69,60.72,-1.779998779296875,-0.01926614126048265
109,2017-02-28,6,0.06868837803320563,0.08034871341622662,NOW,87.22000122070312,88.27999877929688,86.81999969482422,86.91999816894531,86.91999816894531,2168300,84,69.0,,0.69,57.96,-2.3300018310546875,-0.025714621072284838
110,2017-03-01,2,0.06357982120051085,-0.0743729431232919,NOW,88.0199966430664,88.98999786376953,86.73999786376953,88.88999938964844,88.88999938964844,3165800,73,73.0,False,0.73,53.29,0.7099990844726562,0.008042581493999279
111,2017-03-02,5,0.06741123882503193,0.0602615350621698,NOW,89.08999633789062,89.13999938964844,86.23999786376953,86.33999633789062,86.33999633789062,1411400,76,73.0,,0.73,55.48,0.15000152587890625,0.0016855998368325853
112,2017-03-03,6,0.06868837803320563,0.018945493814296333,NOW,86.02999877929688,87.19000244140625,86.01000213623047,86.47000122070312,86.47000122070312,1189500,75,73.0,,0.73,54.75,-1.9499969482421875,-0.021875667058492643
113,2017-03-07,1,0.06230268199233716,-0.4378737771222475,NOW,86.33000183105469,87.69000244140625,86.0999984741211,87.05999755859375,87.05999755859375,1478600,73,73.0,,0.73,53.29,0.5,0.0057346024314657296
114,2017-03-08,6,0.06868837803320563,0.10249472152184169,NOW,87.31999969482422,88.2699966430664,86.9800033569336,87.29000091552734,87.29000091552734,794000,72,73.0,,0.73,52.56,0.5799942016601562,0.0066141428385488865
115,2017-03-14,7,0.06996551724137931,0.018593235780822726,NOW,88.48999786376953,88.61000061035156,86.68000030517578,87.47000122070312,87.47000122070312,1142600,85,73.0,,0.73,62.05,0.34000396728515625,0.003851863376182152
116,2017-03-15,2,0.06357982120051085,-0.0912691893470603,NOW,87.87999725341797,88.7699966430664,87.29000091552734,88.41000366210938,88.41000366210938,1020700,81,73.0,,0.73,59.13,0.15999603271484375,0.001805620489931048
117,2017-03-17,3,0.06485696040868455,0.0200871783540566,NOW,89.05000305175781,89.47000122070312,88.51000213623047,88.70999908447266,88.70999908447266,1006900,76,73.0,,0.73,55.48,0.7000045776367188,0.007885598784591163
118,2017-03-22,5,0.06741123882503193,0.03938325817694888,NOW,83.8499984741211,85.19000244140625,83.45999908447266,85.04000091552734,85.04000091552734,1423400,74,73.0,,0.73,54.02,-4.279998779296875,-0.047837249590944375
119,2017-03-30,2,0.06357982120051085,-0.056836481442888886,NOW,87.44000244140625,87.69999694824219,86.80999755859375,86.94000244140625,86.94000244140625,771800,74,73.0,,0.73,54.02,2.5099945068359375,0.0294634867344008
120,2017-04-03,1,0.06230268199233716,0.0,NOW,87.5999984741211,88.36000061035156,85.41000366210938,86.22000122070312,86.22000122070312,1249800,84,69.0,,0.69,57.96,0.660003662109375,0.007525697663352204
121,2017-04-05,2,0.06357982120051085,0.020498944304368383,NOW,85.98999786376953,87.68000030517578,85.41000366210938,85.66000366210938,85.66000366210938,1416300,87,69.0,,0.69,60.03,-0.6800003051757812,-0.007695793350822155
122,2017-04-06,7,0.06996551724137931,0.100435891770283,NOW,85.75,86.41999816894531,85.0999984741211,86.19000244140625,86.19000244140625,673600,86,69.0,,0.69,59.34,-1.2600021362304688,-0.014370462270129503
123,2017-04-07,1,0.06230268199233716,-0.10952302721647234,NOW,85.9000015258789,86.56999969482422,85.5199966430664,86.0199966430664,86.0199966430664,767000,90,69.0,,0.69,62.1,0.15000152587890625,0.0017357270198694597
124,2017-04-10,1,0.06230268199233716,0.0,NOW,85.94999694824219,86.38999938964844,85.41999816894531,85.52999877929688,85.52999877929688,671400,89,69.0,,0.69,61.41,-0.18000030517578125,-0.002079245764240678
125,2017-04-11,1,0.06230268199233716,0.0,NOW,85.3499984741211,85.98999786376953,84.81999969482422,85.38999938964844,85.38999938964844,939000,88,69.0,,0.69,60.72,-0.40000152587890625,-0.004630183223810036
126,2017-04-13,1,0.06230268199233716,0.0,NOW,84.37000274658203,85.19999694824219,84.33999633789062,84.63999938964844,84.63999938964844,1131900,87,69.0,,0.69,60.03,-0.7900009155273438,-0.009187125655926942
