,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,DIS_unscaled,DIS_monthly,isPartial,scale,DIS,Stock_Price_Change,Stock_Price_Change_Percent
23,2016-08-01,1,0.0017062146892655367,0.0,DIS,96.1500015258789,96.1999969482422,95.08000183105467,95.54000091552734,90.79134368896484,7131600,58,37.0,False,0.37,21.46,-2.930000305175753,-0.029557151077947097
24,2016-08-04,3,0.00311864406779661,0.8278145695364238,DIS,95.52999877929688,95.9800033569336,94.70999908447266,95.16000366210938,90.4302215576172,10038300,74,37.0,,0.37,27.38,-0.21999359130860796,-0.0022868357410340545
25,2016-08-05,18,0.013711864406779663,3.396739130434783,DIS,95.4000015258789,96.0,95.3499984741211,95.83000183105467,91.0669174194336,6528500,74,37.0,,0.37,27.38,0.01999664306640625,0.0002083417625236006
26,2016-08-08,5,0.004531073446327683,0.45289855072463747,DIS,96.11000061035156,96.29000091552734,95.58000183105467,95.75,90.99089050292967,7792000,68,37.0,,0.37,25.16,0.29000091552734375,0.0030208428700764234
27,2016-08-09,6,0.00523728813559322,0.15586034912718216,DIS,95.61000061035156,96.8499984741211,95.3000030517578,96.66999816894533,91.86515808105467,15548700,84,37.0,,0.37,31.08,0.55999755859375,0.005815739466915382
28,2016-08-10,7,0.0059435028248587575,0.13484358144552333,DIS,96.6999969482422,99.2699966430664,95.8499984741211,97.86000061035156,92.99600982666016,27181300,100,37.0,,0.37,37.0,2.4199981689453125,0.0249870749310539
29,2016-08-11,1,0.0017062146892655367,-0.7129277566539924,DIS,98.1999969482422,98.38999938964844,97.1500015258789,97.7699966430664,92.91048431396484,9233900,80,37.0,,0.37,29.6,-0.8799972534179688,-0.008864685032498487
30,2016-08-12,3,0.00311864406779661,0.8278145695364238,DIS,97.81999969482422,97.81999969482422,96.66000366210938,96.83999633789062,92.0267105102539,9360300,59,37.0,,0.37,21.83,-0.5699996948242188,-0.005793268608193403
31,2016-08-16,5,0.004531073446327683,0.45289855072463747,DIS,96.86000061035156,97.25,96.2699966430664,96.87999725341795,92.06472778320312,5777800,65,37.0,,0.37,24.05,-0.5699996948242188,-0.005827026135785007
32,2016-08-18,1,0.0017062146892655367,-0.6234413965087282,DIS,96.87000274658205,97.12000274658205,96.5500030517578,96.6500015258789,91.8461685180664,5250700,56,37.0,,0.37,20.72,-0.12999725341795454,-0.0013367326829609727
33,2016-08-19,1,0.0017062146892655367,0.0,DIS,96.4000015258789,96.79000091552734,96.0500030517578,96.38999938964844,91.59908294677734,6362400,61,37.0,,0.37,22.57,-0.3300018310547017,-0.003397877077040312
34,2016-09-06,1,0.0017062146892655367,-0.2927400468384075,DIS,94.52999877929688,94.52999877929688,93.3499984741211,93.8000030517578,89.1378173828125,8463500,79,40.0,,0.4,31.6,-2.2600021362304688,-0.023349541428384413
35,2016-09-07,2,0.0024124293785310735,0.4139072847682119,DIS,93.9800033569336,94.02999877929688,93.33000183105467,93.70999908447266,89.05229187011719,6281500,79,40.0,,0.4,31.6,-0.5,-0.005289326208152922
36,2016-09-08,2,0.0024124293785310735,0.0,DIS,93.48999786376952,94.20999908447266,92.93000030517578,94.08999633789062,89.41339111328125,7438100,75,40.0,,0.4,30.0,0.18000030517578125,0.0019142859461083184
37,2016-09-12,1,0.0017062146892655367,-0.2927400468384075,DIS,91.95999908447266,93.86000061035156,91.9499969482422,93.63999938964844,88.98577880859375,9367300,87,40.0,,0.4,34.800000000000004,-0.34999847412109375,-0.0037150883931892364
38,2016-09-13,1,0.0017062146892655367,0.0,DIS,93.04000091552734,93.3000030517578,92.4499969482422,92.6999969482422,88.09247589111328,7795200,79,40.0,,0.4,31.6,-0.5599975585937642,-0.005966306786194586
39,2016-09-15,1,0.0017062146892655367,0.0,DIS,92.12000274658205,92.75,91.19000244140624,92.5,87.90242004394531,7559400,79,40.0,,0.4,31.6,-0.5500030517577983,-0.005894995002869274
40,2016-09-21,2,0.0024124293785310735,0.4139072847682119,DIS,93.0,93.08000183105467,91.6999969482422,92.38999938964844,87.79789733886719,12049500,100,40.0,,0.4,40.0,0.3300018310546733,0.003557971224309231
41,2016-09-22,2,0.0024124293785310735,0.0,DIS,92.7300033569336,93.70999908447266,92.63999938964844,93.41000366210938,88.76720428466797,6470700,86,40.0,,0.4,34.4,0.629997253417983,0.006768341652608312
42,2016-09-23,2,0.0024124293785310735,0.0,DIS,93.06999969482422,93.5199966430664,93.0,93.2699966430664,88.63414764404297,4407700,78,40.0,,0.4,31.200000000000003,-0.19000244140625,-0.0020275578194700605
43,2016-09-26,2,0.0024124293785310735,0.0,DIS,92.47000122070312,92.68000030517578,91.4000015258789,91.95999908447266,87.38927459716797,10449300,90,40.0,,0.4,36.0,-0.839996337890625,-0.00898199709198666
44,2016-09-28,2,0.0024124293785310735,0.0,DIS,91.75,92.3000030517578,91.4800033569336,92.1999969482422,87.6173324584961,8272300,99,40.0,,0.4,39.6,-0.37999725341798296,-0.0041000998291619295
45,2016-09-29,2,0.0024124293785310735,0.0,DIS,92.13999938964844,93.0999984741211,91.52999877929688,91.8000030517578,87.23722839355469,7476600,83,40.0,,0.4,33.2,0.7999954223632955,0.008667339067309543
46,2016-09-30,1,0.0017062146892655367,-0.2927400468384075,DIS,92.27999877929688,93.48999786376952,92.20999908447266,92.86000061035156,88.24453735351562,8923700,76,40.0,,0.4,30.4,0.3899993896484233,0.004189037551454167
47,2016-10-03,1,0.0017062146892655367,0.7062146892655368,DIS,92.47000122070312,92.72000122070312,92.0500030517578,92.48999786376952,87.8929214477539,5834700,87,41.0,,0.41,35.669999999999995,-0.769996643066392,-0.008236139273298582
48,2016-10-04,1,0.0017062146892655367,0.0,DIS,92.4499969482422,92.98999786376952,92.11000061035156,92.58999633789062,87.98795318603516,5903400,93,41.0,,0.41,38.13,0.26999664306639204,0.002911956854095843
49,2016-10-05,4,0.003824858757062147,1.2417218543046356,DIS,92.94000244140624,93.27999877929688,92.37999725341795,92.4499969482422,87.85491180419922,5365000,100,41.0,,0.41,41.0,0.29000091552735796,0.0031186248219106094
50,2016-10-06,2,0.0024124293785310735,-0.3692762186115214,DIS,92.75,93.58000183105467,92.38999938964844,92.83000183105467,88.21602630615234,7484800,87,41.0,,0.41,35.669999999999995,0.3000030517577983,0.0032161562573302938
51,2016-10-07,1,0.0017062146892655367,-0.2927400468384075,DIS,93.05999755859376,93.29000091552734,92.0199966430664,92.48999786376952,87.8929214477539,6144100,87,41.0,,0.41,35.669999999999995,-0.29000091552732954,-0.003098962490414192
52,2016-10-10,3,0.00311864406779661,-0.8389261744966443,DIS,92.6999969482422,93.20999908447266,92.4000015258789,92.48999786376952,87.8929214477539,4241000,83,41.0,,0.41,34.03,-0.0800018310546875,-0.0008575606203190533
53,2016-10-12,2,0.0024124293785310735,-0.22644927536231885,DIS,91.87999725341795,92.08000183105467,91.38999938964844,91.41000366210938,86.86661529541016,6836600,78,41.0,,0.41,31.98,-1.129997253417983,-0.012123133403251218
54,2016-10-18,2,0.0024124293785310735,0.0,DIS,91.4000015258789,91.73999786376952,90.9800033569336,91.16999816894533,86.6385269165039,4890800,84,41.0,,0.41,34.44,-0.34000396728515625,-0.003692484367115667
55,2016-10-20,1,0.0017062146892655367,-0.2927400468384075,DIS,91.66000366210938,92.31999969482422,91.44000244140624,92.02999877929688,87.45579528808594,6153200,86,41.0,,0.41,35.26,0.5800018310547017,0.0063222350617009315
56,2016-10-24,1,0.0017062146892655367,0.0,DIS,93.48999786376952,94.1500015258789,92.8000030517578,93.37000274658205,88.72918701171875,7281000,92,41.0,,0.41,37.72,1.8300018310546875,0.019822376918370743
57,2016-10-25,2,0.0024124293785310735,0.4139072847682119,DIS,93.13999938964844,93.36000061035156,92.63999938964844,92.75,88.14000701904297,6380700,91,41.0,,0.41,37.31,-0.7900009155273438,-0.008390875228081573
58,2016-10-28,1,0.0017062146892655367,-0.2927400468384075,DIS,93.88999938964844,94.4000015258789,93.52999877929688,93.8499984741211,89.1853256225586,7309100,84,41.0,,0.41,34.44,1.0400009155273438,0.011139684112341675
59,2016-10-31,2,0.0024124293785310735,0.4139072847682119,DIS,93.72000122070312,93.81999969482422,92.30999755859376,92.69000244140624,88.08297729492188,9957600,91,41.0,,0.41,37.31,-0.5800018310546875,-0.006144087094063111
60,2016-11-08,1,0.0017062146892655367,0.0,DIS,94.52999877929688,94.8499984741211,93.9000015258789,94.37999725341795,89.6889877319336,6226900,59,46.0,,0.46,27.14,1.029998779296875,0.010978456434099781
61,2016-11-10,2,0.0024124293785310735,0.4139072847682119,DIS,94.88999938964844,96.05999755859376,94.2300033569336,94.95999908447266,90.24016571044922,13777900,100,46.0,,0.46,46.0,1.2099990844726705,0.012756975265558967
62,2016-11-15,1,0.0017062146892655367,-0.9371095376926281,DIS,97.9000015258789,98.13999938964844,97.41999816894533,97.6999969482422,92.84396362304688,7184600,70,46.0,,0.46,32.2,2.0800018310546733,0.021653153070152253
63,2016-11-18,1,0.0017062146892655367,0.0,DIS,99.0500030517578,99.37000274658205,98.13999938964844,98.23999786376952,93.3571319580078,8586100,58,46.0,,0.46,26.68,1.230003356933608,0.012533150240301882
64,2016-11-28,1,0.0017062146892655367,-0.2927400468384075,DIS,98.5199966430664,99.1999969482422,98.31999969482422,98.97000122070312,94.05084991455078,7106700,57,46.0,,0.46,26.22,-0.17000579833984375,-0.0017108362044973013
65,2016-12-08,0,0.001,-0.4139072847682119,DIS,101.47000122070312,103.95999908447266,101.47000122070312,103.37999725341795,98.998779296875,16524800,98,41.0,,0.41,40.18,4.7600021362304545,0.04798389397848468
66,2017-01-05,2,0.0024124293785310735,1.4124293785310735,DIS,107.16999816894533,107.62000274658205,106.79000091552734,107.37999725341795,102.82926177978516,6303000,98,44.0,,0.44,43.12,3.660003662109389,0.03520588393941271
67,2017-01-12,3,0.00311864406779661,0.2927400468384076,DIS,108.12000274658205,109.0,107.43000030517578,107.52999877929688,102.972900390625,8218900,99,44.0,,0.44,43.56,1.3799972534179545,0.012822869524241609
68,2017-01-19,1,0.0017062146892655367,-0.4528985507246377,DIS,107.91999816894533,108.01000213623048,107.08000183105467,107.27999877929688,102.7334976196289,5350200,86,44.0,,0.44,37.84,-0.989997863769517,-0.00908254920889462
69,2017-01-25,2,0.0024124293785310735,0.4139072847682119,DIS,108.2300033569336,108.41999816894533,108.0,108.04000091552734,103.46129608154295,6180200,100,44.0,,0.44,44.0,0.40999603271484375,0.003795908014127436
70,2017-01-30,1,0.0017062146892655367,-0.2927400468384075,DIS,109.86000061035156,111.0500030517578,108.95999908447266,110.94000244140624,106.23838806152344,13793600,93,44.0,,0.44,40.92,2.6300048828124716,0.024257562509033326
71,2017-02-03,3,0.00311864406779661,0.8278145695364238,DIS,110.9000015258789,111.1500015258789,110.20999908447266,110.3000030517578,105.62551879882812,7923400,65,48.0,,0.48,31.2,0.09999847412110796,0.000900481507186468
72,2017-02-06,1,0.0017062146892655367,0.0,DIS,109.91999816894533,110.1500015258789,109.3000030517578,109.56999969482422,104.92645263671876,6896300,77,48.0,,0.48,36.96,-1.0,-0.008996850978604587
73,2017-02-07,16,0.012299435028248588,6.208609271523179,DIS,109.6500015258789,109.7300033569336,108.7699966430664,109.0,104.38059997558594,10184800,86,48.0,,0.48,41.28,-0.4199981689453125,-0.003812965620764275
74,2017-02-08,6,0.00523728813559322,-0.574184657785944,DIS,109.55999755859376,111.41999816894533,108.9800033569336,109.0,104.38059997558594,13615500,79,48.0,,0.48,37.92,1.689994812011733,0.015401392147182058
75,2017-02-09,2,0.0024124293785310735,-0.5393743257820928,DIS,109.0,109.8499984741211,109.0,109.48999786376952,104.84983825683594,6369700,74,48.0,,0.48,35.52,-1.569999694824233,-0.014090824992149531
76,2017-02-13,2,0.0024124293785310735,0.0,DIS,108.9499969482422,109.9000015258789,108.9000015258789,109.6500015258789,105.00306701660156,5653200,62,48.0,,0.48,29.76,0.0500030517578125,0.00045519392309856244
77,2017-02-16,1,0.0017062146892655367,-0.2927400468384075,DIS,110.33999633789062,110.87000274658205,110.08999633789062,110.70999908447266,106.01814270019533,7179600,60,48.0,,0.48,28.8,0.9700012207031392,0.008826216626345751
78,2017-02-21,1,0.0017062146892655367,0.0,DIS,109.94000244140624,110.20999908447266,109.8000030517578,110.01000213623048,105.34780883789062,5432700,65,48.0,,0.48,31.2,-0.6600036621093892,-0.005952950714883443
79,2017-02-24,8,0.006649717514124294,2.8973509933774833,DIS,109.62000274658205,110.31999969482422,109.0999984741211,110.31999969482422,105.64466857910156,4786800,54,48.0,,0.48,25.92,0.1100006103515625,0.0009981000931436057
80,2017-02-27,1,0.0017062146892655367,-0.7434154630416312,DIS,109.93000030517578,110.47000122070312,109.83000183105467,110.2300033569336,105.5584716796875,3547700,74,48.0,,0.48,35.52,0.15000152587890625,0.0013596947633598422
81,2017-03-09,2,0.0024124293785310735,0.4139072847682119,DIS,110.9000015258789,111.31999969482422,110.69000244140624,111.02999877929688,106.32457733154295,4005700,67,45.0,,0.45,30.15,0.8499984741210938,0.007694382771146424
82,2017-03-14,3,0.00311864406779661,0.8278145695364238,DIS,111.7300033569336,112.88999938964844,111.72000122070312,112.30999755859376,107.55032348632812,7273500,65,45.0,,0.45,29.25,1.5699996948242188,0.014103482744594498
83,2017-03-16,1,0.0017062146892655367,-0.4528985507246377,DIS,112.18000030517578,112.31999969482422,111.4000015258789,111.70999908447266,106.97575378417967,4409400,80,45.0,,0.45,36.0,-0.5699996948242188,-0.0050491602259366
84,2017-04-17,1,0.0017062146892655367,0.0,DIS,113.33000183105467,113.94000244140624,113.22000122070312,113.77999877929688,108.9580307006836,5120200,74,38.0,,0.38,28.12,1.620002746582017,0.014423101415452333
85,2017-04-19,1,0.0017062146892655367,0.0,DIS,114.55999755859376,115.0,113.54000091552734,113.7300033569336,108.91015625,5303400,97,38.0,,0.38,36.86,1.0599975585937642,0.009303120378103102
86,2017-04-28,1,0.0017062146892655367,-0.2927400468384075,DIS,115.87000274658205,115.9000015258789,115.23999786376952,115.5999984741211,110.70089721679688,3987600,100,38.0,,0.38,38.0,0.9000015258789062,0.007826100225033938
87,2017-05-02,1,0.0017062146892655367,0.0,DIS,114.87000274658205,114.98999786376952,113.68000030517578,114.37000274658205,109.52302551269533,6604600,60,44.0,,0.44,26.4,-0.9100036621093892,-0.007851627697400776
88,2017-05-03,7,0.0059435028248587575,2.4834437086092715,DIS,114.02999877929688,114.08999633789062,111.18000030517578,111.62000274658205,106.88957977294922,11521200,65,44.0,,0.44,28.6,-0.900001525878892,-0.007826780960072166
89,2017-05-04,6,0.00523728813559322,-0.11882129277566544,DIS,110.58000183105467,111.3000030517578,109.05999755859376,111.16999816894533,106.4586410522461,10691200,62,44.0,,0.44,27.28,-2.7899932861328267,-0.02445432006036652
90,2017-05-08,1,0.0017062146892655367,-0.674217907227616,DIS,112.38999938964844,112.38999938964844,111.0,111.41999816894533,106.6980438232422,5980100,66,44.0,,0.44,29.04,1.0899963378906392,0.009793318131211093
91,2017-05-09,1,0.0017062146892655367,0.0,DIS,111.5500030517578,112.1500015258789,110.3499984741211,112.06999969482422,107.32050323486328,9337400,87,44.0,,0.44,38.28,-0.23999786376953125,-0.002135402305123879
92,2017-05-10,1,0.0017062146892655367,0.0,DIS,109.0,109.66000366210938,108.12999725341795,109.66000366210938,105.01264190673828,17061100,100,44.0,,0.44,44.0,-2.4899978637695312,-0.022202388139914153
93,2017-05-16,1,0.0017062146892655367,0.0,DIS,109.12999725341795,109.2300033569336,107.81999969482422,107.9800033569336,103.4038314819336,10047100,67,44.0,,0.44,29.48,-0.43000030517578125,-0.003921213667844814
94,2017-05-17,1,0.0017062146892655367,0.0,DIS,107.9800033569336,107.9800033569336,105.2300033569336,106.30999755859376,101.80460357666016,12763200,68,44.0,,0.44,29.92,-1.25,-0.011443742209870211
95,2017-05-19,1,0.0017062146892655367,0.0,DIS,106.76000213623048,107.86000061035156,106.6999969482422,107.5199966430664,102.96332550048828,6336700,57,44.0,,0.44,25.08,-0.12000274658203125,-0.001111342312014485
96,2017-05-23,2,0.0024124293785310735,0.4139072847682119,DIS,107.68000030517578,107.8000030517578,106.91000366210938,107.0199966430664,102.48451232910156,7542600,58,44.0,,0.44,25.52,-0.05999755859376421,-0.0005562540168204677
97,2017-05-24,1,0.0017062146892655367,-0.2927400468384075,DIS,107.1500015258789,107.83000183105467,106.93000030517578,107.70999908447266,103.14527130126952,4366700,52,44.0,,0.44,22.88,0.029998779296875,0.00027828180378142164
98,2017-05-25,1,0.0017062146892655367,0.0,DIS,108.12999725341795,108.12999725341795,106.77999877929688,107.2699966430664,102.7239227294922,8030400,54,44.0,,0.44,23.76,0.29999542236328125,0.002782114599546359
99,2017-06-01,2,0.0024124293785310735,0.4139072847682119,DIS,107.7300033569336,108.20999908447266,107.16999816894533,108.20999908447266,103.62408447265624,5907400,67,35.0,False,0.35,23.45,0.08000183105470171,0.0007398671329585937
100,2017-06-08,3,0.00311864406779661,0.0,DIS,105.91999816894533,105.91999816894533,104.16000366210938,104.31999969482422,99.8989486694336,11002400,90,35.0,,0.35,31.5,-2.2900009155273295,-0.021162562932282025
101,2017-06-14,1,0.0017062146892655367,-0.4528985507246377,DIS,106.9499969482422,107.01000213623048,105.76000213623048,106.13999938964844,101.64181518554688,4781100,81,35.0,,0.35,28.35,1.0900039672851562,0.010290823131875237
102,2017-06-22,1,0.0017062146892655367,0.0,DIS,104.70999908447266,104.7699966430664,104.08999633789062,104.22000122070312,99.80319213867188,6156000,78,35.0,,0.35,27.3,-2.2400054931640767,-0.020932674034642162
103,2017-06-23,1,0.0017062146892655367,0.0,DIS,103.83000183105467,104.58000183105467,103.16999816894533,104.36000061035156,99.93724822998048,18147900,72,35.0,,0.35,25.2,-0.18999481201173296,-0.0018134467700615664
104,2017-06-30,1,0.0017062146892655367,0.0,DIS,106.25,106.55999755859376,105.5,106.25,101.74715423583984,5113800,71,35.0,,0.35,24.85,1.979995727539091,0.018932833169554852
105,2017-07-03,2,0.0024124293785310735,0.4139072847682119,DIS,106.76000213623048,108.62000274658205,106.76000213623048,107.45999908447266,102.90587615966795,5399400,91,33.0,,0.33,30.03,2.0600051879882812,0.0193318809608225
106,2017-07-07,1,0.0017062146892655367,-0.2927400468384075,DIS,103.51000213623048,103.7300033569336,102.72000122070312,103.31999969482422,99.67736053466795,6030900,87,33.0,,0.33,28.71,-4.889999389648452,-0.04501932669857467
107,2017-07-10,1,0.0017062146892655367,0.0,DIS,103.3000030517578,103.91000366210938,102.87000274658205,103.58999633789062,99.93785095214844,4421300,72,33.0,,0.33,23.76,0.18000030517578125,0.0017352771556018443
108,2017-07-17,2,0.0024124293785310735,0.4139072847682119,DIS,105.16999816894533,105.41999816894533,104.70999908447266,104.79000091552734,101.09553527832033,3973800,93,33.0,,0.33,30.69,1.5099945068359517,0.014531752994120684
109,2017-08-04,1,0.0017062146892655367,-0.2927400468384075,DIS,108.2300033569336,108.5,107.31999969482422,107.69000244140624,103.89330291748048,8503800,69,41.0,,0.41,28.29,3.0800018310546733,0.02921648534008403
110,2017-08-07,3,0.00311864406779661,0.2927400468384076,DIS,107.58999633789062,107.6500015258789,106.11000061035156,106.3499984741211,102.60053253173828,8093100,55,41.0,,0.41,22.55,-0.8499984741210938,-0.007834087319088412
111,2017-08-08,21,0.01583050847457627,4.076086956521739,DIS,106.5500030517578,107.13999938964844,106.18000030517578,106.9800033569336,103.20832824707033,9787100,90,41.0,,0.41,36.9,-0.5100021362304688,-0.004737595253148874
112,2017-08-09,19,0.014418079096045196,-0.08922198429693085,DIS,100.70999908447266,103.0,100.5,102.83000183105467,99.20464324951172,27877600,100,41.0,,0.41,41.0,-4.1399993896484375,-0.03864102495084043
113,2017-08-10,4,0.003824858757062147,-0.734717868338558,DIS,102.5,102.81999969482422,101.22000122070312,101.3499984741211,97.77681732177734,12259900,76,41.0,,0.41,31.16,-0.18000030517578125,-0.0017475757784056745
114,2017-08-14,3,0.00311864406779661,0.8278145695364238,DIS,102.8000030517578,102.80999755859376,101.26000213623048,101.4000015258789,97.82505798339844,9707300,60,41.0,,0.41,24.6,-0.01000213623045454,-9.727811962789712e-05
115,2017-08-15,4,0.003824858757062147,0.22644927536231885,DIS,101.62999725341795,102.0999984741211,101.36000061035156,101.51000213623048,97.9311752319336,8868500,63,41.0,,0.41,25.83,-0.7099990844726705,-0.006905934260605595
116,2017-08-16,2,0.0024124293785310735,-0.3692762186115214,DIS,101.83999633789062,102.6500015258789,101.72000122070312,102.1999969482422,98.59684753417967,6698800,63,41.0,,0.41,25.83,0.5500030517578125,0.005386905582542401
117,2017-08-30,3,0.00311864406779661,0.2927400468384076,DIS,102.4800033569336,103.4499969482422,102.4800033569336,102.87000274658205,99.24323272705078,6573200,66,41.0,,0.41,27.06,0.7999954223632955,0.007793428255932433
118,2017-08-31,1,0.0017062146892655367,-0.4528985507246377,DIS,103.0,103.19000244140624,101.0,101.1999969482422,97.63211059570312,9823800,67,41.0,,0.41,27.47,-0.2599945068359659,-0.0025132384195820645
119,2017-09-05,1,0.0017062146892655367,0.0,DIS,102.0,102.5500030517578,100.9000015258789,101.5999984741211,98.01800537109376,9346100,83,40.0,,0.4,33.2,-0.6399993896484375,-0.00620214530968588
120,2017-09-06,1,0.0017062146892655367,0.0,DIS,101.76000213623048,102.04000091552734,100.88999938964844,101.5,97.9215316772461,7531000,95,40.0,,0.4,38.0,-0.5100021362304545,-0.004973204495889227
121,2017-09-07,2,0.0024124293785310735,0.4139072847682119,DIS,101.5500030517578,101.86000061035156,96.1999969482422,97.05999755859376,93.63806915283205,26419400,99,40.0,,0.4,39.6,-0.18000030517578125,-0.0017640170870323324
122,2017-09-08,9,0.007355932203389831,2.0491803278688527,DIS,96.48999786376952,97.48999786376952,96.26000213623048,97.06999969482422,93.64771270751952,13147700,92,40.0,,0.4,36.8,-4.3700027465820455,-0.042902049090876804
123,2017-09-11,2,0.0024124293785310735,1.4124293785310735,DIS,97.9000015258789,98.0199966430664,96.95999908447266,97.08999633789062,93.66700744628906,9610300,92,40.0,,0.4,36.8,0.5299987792968892,0.00543644261883669
124,2017-09-12,1,0.0017062146892655367,-0.2927400468384075,DIS,97.58999633789062,98.36000061035156,97.12999725341795,97.88999938964844,94.43880462646484,9151700,94,40.0,,0.4,37.6,0.34000396728515625,0.0034687204542891426
125,2017-09-18,3,0.00311864406779661,0.0,DIS,98.38999938964844,98.72000122070312,97.72000122070312,98.0999984741211,94.64139556884766,7013600,87,40.0,,0.4,34.800000000000004,0.3600006103515625,0.0036600305827334534
