,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,III_unscaled,III_monthly,isPartial,scale,III,Stock_Price_Change,Stock_Price_Change_Percent
10,2016-06-16,3,0.049082427017744706,0.0,III,3.690000057220459,3.759999990463257,3.640000104904175,3.759999990463257,3.203315734863281,37900,51,88.0,,0.88,44.88,0.0,0.0
11,2016-06-20,13,0.054806525472238125,0.11662215587717362,III,3.7699999809265137,3.950000047683716,3.759999990463257,3.910000085830689,3.331107378005981,65700,50,88.0,,0.88,44.0,0.19000005722045898,0.05053193023999181
12,2016-06-21,2,0.04851001717229536,-0.11488610609209693,III,3.920000076293945,4.059999942779541,3.859999895095825,3.9600000381469727,3.373704671859741,87500,51,88.0,,0.88,44.88,0.1099998950958252,0.02784807437162673
13,2016-06-29,1,0.04793760732684602,-0.0233244311754347,III,3.75,3.799999952316284,3.690000057220459,3.740000009536743,3.186276912689209,68400,56,88.0,,0.88,49.28,-0.25999999046325684,-0.06403940742059633
14,2016-06-30,1,0.04793760732684602,0.0,III,3.75,3.819999933242798,3.7100000381469727,3.75,3.194796323776245,71900,52,88.0,,0.88,45.76,0.019999980926513672,0.005263152941442195
15,2016-07-05,4,0.049654836863194045,0.03582217870490867,III,3.7100000381469727,3.849999904632568,3.5999999046325684,3.7300000190734863,3.177757501602173,62900,62,85.0,,0.85,52.7,0.029999971389770064,0.007853395789015893
16,2016-07-06,1,0.04793760732684602,-0.03458332853009316,III,3.75,3.799999952316284,3.7100000381469727,3.75,3.194796323776245,101400,59,85.0,,0.85,50.15,-0.049999952316283736,-0.01298700092333005
17,2016-07-07,2,0.04851001717229536,0.011940726234969556,III,3.759999990463257,3.759999990463257,3.650000095367432,3.690000057220459,3.143679618835449,57200,60,85.0,,0.85,51.0,-0.039999961853027344,-0.01052630588288439
18,2016-07-14,6,0.05079965655409273,-0.03269861684850739,III,3.829999923706055,3.920000076293945,3.7899999618530273,3.809999942779541,3.245913028717041,51100,57,85.0,,0.85,48.45,0.16000008583068803,0.042553214424603025
19,2016-07-19,3,0.049082427017744706,-0.03380395957046434,III,3.7100000381469727,3.75,3.660000085830689,3.7300000190734863,3.177757501602173,26200,60,85.0,,0.85,51.0,-0.17000007629394487,-0.043367365557468784
20,2016-07-21,2,0.04851001717229536,-0.011662215587717406,III,3.7799999713897705,4.079999923706055,3.7799999713897705,4.03000020980835,3.4333412647247314,83300,54,85.0,,0.85,45.9,0.3299999237060547,0.08799997965494799
21,2016-07-22,1,0.04793760732684602,-0.0117998277225152,III,3.940000057220459,4.0,3.819999933242798,3.950000047683716,3.365185260772705,28500,55,85.0,,0.85,46.75,-0.07999992370605469,-0.01960782480441492
22,2016-07-25,1,0.04793760732684602,0.0,III,3.920000076293945,3.920000076293945,3.700000047683716,3.7799999713897705,3.2203547954559326,33900,63,85.0,,0.85,53.55,-0.07999992370605513,-0.019999980926513783
23,2016-07-26,13,0.054806525472238125,0.14328871481963534,III,3.799999952316284,3.910000085830689,3.75,3.880000114440918,3.305549383163452,36600,100,85.0,,0.85,85.0,-0.009999990463255948,-0.0025510179256705845
24,2016-07-27,1,0.04793760732684602,-0.1253302975550148,III,3.849999904632568,3.859999895095825,3.75,3.759999990463257,3.203315734863281,43600,59,85.0,,0.85,50.15,-0.050000190734863725,-0.012787772285749455
25,2016-07-28,1,0.04793760732684602,0.0,III,3.7699999809265137,3.890000104904175,3.75,3.880000114440918,3.305549383163452,58700,59,85.0,,0.85,50.15,0.03000020980834961,0.007772075291107017
26,2016-08-01,55,0.07884773898111047,0.6447992166883589,III,3.799999952316284,3.799999952316284,3.650000095367432,3.7100000381469727,3.160718441009521,19500,80,92.0,False,0.92,73.60000000000001,-0.09000015258789062,-0.023136285388379862
27,2016-08-04,11,0.05366170578133944,-0.31942619439987796,III,3.5999999046325684,3.640000104904175,3.369999885559082,3.470000028610229,2.956251859664917,87900,90,92.0,,0.92,82.8,-0.15999984741210938,-0.04210522353153756
28,2016-08-12,1,0.04793760732684602,-0.10667008010923018,III,3.75,3.799999952316284,3.7100000381469727,3.799999952316284,3.237393617630005,76600,69,92.0,,0.92,63.48,0.15999984741210938,0.04395600076948947
29,2016-08-18,1,0.04793760732684602,0.0,III,3.7200000286102295,3.799999952316284,3.7200000286102295,3.799999952316284,3.237393617630005,43400,88,92.0,,0.92,80.96000000000001,0.0,0.0
30,2016-08-19,-4,0.04507555809959932,-0.059703631174848004,III,3.799999952316284,3.799999952316284,3.7699999809265137,3.7799999713897705,3.2203547954559326,67900,79,92.0,,0.92,72.68,0.0,0.0
31,2016-08-23,2,0.04851001717229536,0.07619337879538257,III,3.799999952316284,3.809999942779541,3.7899999618530273,3.809999942779541,3.245913028717041,55200,85,92.0,,0.92,78.2,0.009999990463256836,0.0026315764707212086
32,2016-08-24,1,0.04793760732684602,-0.0117998277225152,III,3.799999952316284,3.799999952316284,3.7699999809265137,3.7899999618530273,3.2288739681243896,55200,77,92.0,,0.92,70.84,-0.009999990463256836,-0.0026246694523468506
33,2016-08-25,1,0.04793760732684602,0.0,III,3.799999952316284,3.799999952316284,3.7799999713897705,3.799999952316284,3.237393617630005,29400,82,92.0,,0.92,75.44,0.0,0.0
34,2016-08-29,64,0.08399942759015455,0.7522657528030854,III,3.799999952316284,3.869999885559082,3.7100000381469727,3.809999942779541,3.245913028717041,26100,79,92.0,,0.92,72.68,0.06999993324279785,0.018421035295047794
35,2016-08-30,4,0.049654836863194045,-0.40886696150517565,III,3.799999952316284,3.869999885559082,3.700000047683716,3.839999914169312,3.2714712619781494,42900,85,92.0,,0.92,78.2,0.0,0.0
36,2016-09-01,2,0.04851001717229536,-0.023055552353395514,III,3.799999952316284,3.839999914169312,3.740000009536743,3.759999990463257,3.203315734863281,30700,62,95.0,False,0.95,58.9,-0.029999971389770064,-0.007751930820906527
37,2016-09-06,7,0.051372066399542074,0.05899913861257633,III,3.759999990463257,3.839999914169312,3.759999990463257,3.7699999809265137,3.2118351459503174,31600,71,95.0,,0.95,67.45,0.0,0.0
38,2016-09-07,2,0.04851001717229536,-0.055712168651877,III,3.799999952316284,3.930000066757202,3.799999952316284,3.839999914169312,3.2714712619781494,74400,70,95.0,,0.95,66.5,0.09000015258789018,0.02343754026029954
39,2016-09-08,1,0.04793760732684602,-0.0117998277225152,III,3.829999923706055,3.940000057220459,3.829999923706055,3.920000076293945,3.3396270275115967,29500,69,95.0,,0.95,65.55,0.009999990463256836,0.00254452679221151
40,2016-09-15,74,0.08972352604464796,0.8716730151527814,III,4.170000076293945,4.260000228881836,4.139999866485596,4.199999809265137,3.578171730041504,46600,70,95.0,,0.95,66.5,0.32000017166137695,0.08121831650102229
41,2016-09-16,326,0.2339708070978821,1.607686271507589,III,4.239999771118164,4.239999771118164,4.110000133514404,4.159999847412109,3.5440938472747803,136800,66,95.0,,0.95,62.7,-0.020000457763671875,-0.004694942884761688
42,2016-09-19,1,0.04793760732684602,-0.7951128693299279,III,4.150000095367432,4.230000019073486,4.150000095367432,4.21999979019165,3.5952107906341557,32900,72,95.0,,0.95,68.39999999999999,-0.009999752044677734,-0.0023584322133207714
43,2016-09-20,1,0.04793760732684602,0.0,III,4.199999809265137,4.25,4.130000114440918,4.199999809265137,3.578171730041504,26400,71,95.0,,0.95,67.45,0.019999980926513672,0.004728127857288822
44,2016-09-22,20,0.058813394390383515,0.22687379846442268,III,4.21999979019165,4.25,4.190000057220459,4.210000038146973,3.5866916179656982,22500,60,95.0,,0.95,57.0,0.0,0.0
45,2016-09-23,3,0.049082427017744706,-0.1654549524560328,III,4.21999979019165,4.320000171661377,4.150000095367432,4.179999828338623,3.5611326694488525,40000,63,95.0,,0.95,59.85,0.07000017166137695,0.016470628626206407
46,2016-09-27,2,0.04851001717229536,-0.011662215587717406,III,4.179999828338623,4.25,4.139999866485596,4.179999828338623,3.5611326694488525,35600,61,95.0,,0.95,57.95,-0.07000017166137695,-0.016203742796254694
47,2016-09-29,1,0.04793760732684602,-0.0117998277225152,III,4.139999866485596,4.179999828338623,4.03000020980835,4.059999942779541,3.4588992595672607,8700,60,95.0,,0.95,57.0,-0.07000017166137695,-0.016470628626206296
48,2016-10-05,3,0.049082427017744706,0.023881452469939335,III,3.9800000190734863,3.9800000190734863,3.849999904632568,3.869999885559082,3.297029495239258,21100,96,91.0,,0.91,87.36,-0.19999980926513672,-0.047846846286744515
49,2016-10-19,17,0.05709616485403549,0.16327101822804302,III,3.9800000190734863,3.9800000190734863,3.9600000381469727,3.9700000286102295,3.3822243213653564,14200,88,91.0,,0.91,80.08,0.0,0.0
50,2016-10-20,1,0.04793760732684602,-0.16040582674165638,III,3.950000047683716,4.010000228881836,3.950000047683716,3.9600000381469727,3.373704671859741,20200,89,91.0,,0.91,80.99000000000001,0.03000020980834961,0.007537741121753427
51,2016-10-21,16,0.05652375500858615,0.17911089352454423,III,3.950000047683716,4.03000020980835,3.7699999809265137,4.0,3.407782793045044,16000,91,91.0,,0.91,82.81,0.019999980926513672,0.0049875261309126895
52,2016-10-25,3,0.049082427017744706,-0.13164956910083347,III,4.099999904632568,4.199999809265137,4.070000171661377,4.190000057220459,3.569652557373047,29000,91,91.0,,0.91,82.81,0.1699995994567871,0.0421835212422661
53,2016-11-03,6,0.05079965655409273,0.03498664676315211,III,4.039999961853027,4.039999961853027,3.950000047683716,3.950000047683716,3.365185260772705,11300,79,91.0,,0.91,71.89,-0.15999984741210938,-0.03809520349480777
54,2016-11-16,6,0.05079965655409273,0.0,III,3.7799999713897705,3.839999914169312,3.5,3.7899999618530273,3.2288739681243896,199400,86,91.0,,0.91,78.26,-0.20000004768371538,-0.04950496276539107
55,2016-11-17,2,0.04851001717229536,-0.045071946093952486,III,3.809999942779541,3.9600000381469727,3.7899999618530273,3.940000057220459,3.356666088104248,58600,85,91.0,,0.91,77.35000000000001,0.12000012397766069,0.0312500329843417
56,2016-11-18,2,0.04851001717229536,0.0,III,3.940000057220459,4.059999942779541,3.839999914169312,3.940000057220459,3.356666088104248,44500,82,91.0,,0.91,74.62,0.09999990463256836,0.025252500926581378
57,2016-11-22,4,0.049654836863194045,-0.011396401016559032,III,3.829999923706055,3.829999923706055,3.619999885559082,3.740000009536743,3.186276912689209,102300,83,91.0,,0.91,75.53,-0.23000001907348588,-0.056650251801733775
58,2016-11-23,2,0.04851001717229536,-0.023055552353395514,III,3.7300000190734863,3.900000095367432,3.7300000190734863,3.869999885559082,3.297029495239258,573300,85,91.0,,0.91,77.35000000000001,0.07000017166137695,0.018276807586367294
59,2016-11-28,2,0.04851001717229536,0.0,III,3.920000076293945,3.920000076293945,3.640000104904175,3.670000076293945,3.126640796661377,70600,100,91.0,,0.91,91.0,0.019999980926512784,0.0051282001121666365
60,2016-12-01,2,0.04851001717229536,0.0,III,3.490000009536743,3.700000047683716,3.4200000762939453,3.4200000762939453,2.913654327392578,59300,89,86.0,False,0.86,76.53999999999999,-0.22000002861022905,-0.05612245518582282
61,2017-01-05,2,0.04851001717229536,-0.06611788819465103,III,3.700000047683716,3.7200000286102295,3.660000085830689,3.680000066757202,3.135160207748413,99200,76,89.0,,0.89,67.64,0.019999980926513672,0.005405400180747089
62,2017-01-11,7,0.051372066399542074,0.05899913861257633,III,3.650000095367432,3.700000047683716,3.5799999237060547,3.640000104904175,3.101082563400269,71300,82,89.0,,0.89,72.98,-0.019999980926513672,-0.005376338917391199
63,2017-02-08,1,0.04793760732684602,-0.06685460238225238,III,3.150000095367432,3.200000047683716,3.0299999713897705,3.0899999141693115,2.632512092590332,164000,49,93.0,,0.93,45.57,-0.5,-0.1351351333935824
64,2017-02-10,18,0.05766857469948483,0.20299234599448335,III,3.25,3.2699999809265137,3.190000057220459,3.25,2.7688236236572266,45200,53,93.0,,0.93,49.29,0.06999993324279785,0.02187497881241174
65,2017-02-21,6,0.05079965655409273,0.04719931089006102,III,3.119999885559082,3.190000057220459,3.0899999141693115,3.180000066757202,2.7091875076293945,42900,60,93.0,,0.93,55.8,-0.07999992370605469,-0.02446480861549971
66,2017-02-23,1,0.04793760732684602,-0.056339932617440525,III,3.1700000762939453,3.2699999809265137,3.150000095367432,3.259999990463257,2.7773430347442627,39900,58,93.0,,0.93,53.940000000000005,0.07999992370605469,0.025078345539517377
67,2017-02-24,1,0.04793760732684602,0.0,III,3.25,3.2699999809265137,3.1700000762939453,3.259999990463257,2.7773430347442627,80300,50,93.0,,0.93,46.5,0.0,0.0
68,2017-03-08,-2,0.046220377790498,-0.03582217870490878,III,3.200000047683716,3.319999933242798,3.1600000858306885,3.25,2.7688236236572266,81300,69,99.0,,0.99,68.31,0.04999995231628418,0.015290505384687236
69,2017-03-13,1,0.04793760732684602,-0.0117998277225152,III,3.119999885559082,3.1700000762939453,3.0899999141693115,3.0999999046325684,2.6410317420959477,99700,80,99.0,,0.99,79.2,-0.14999985694885254,-0.04518068071234593
70,2017-03-16,15,0.05595134516313681,0.16717016728957468,III,3.1700000762939453,3.25,3.150000095367432,3.2100000381469727,2.734745502471924,151900,81,99.0,,0.99,80.19,0.07999992370605469,0.025236568385065494
71,2017-03-24,1,0.04793760732684602,-0.14322690210441247,III,3.109999895095825,3.109999895095825,3.0,3.0899999141693115,2.632512092590332,244000,73,99.0,,0.99,72.27,-0.1400001049041748,-0.043076955355130675
72,2017-03-31,4,0.049654836863194045,0.03582217870490867,III,3.109999895095825,3.190000057220459,3.069999933242798,3.150000095367432,2.683629035949707,154800,65,99.0,,0.99,64.35,0.08000016212463379,0.025723525666604186
73,2017-04-04,2,0.04851001717229536,-0.023055552353395514,III,3.049999952316284,3.0999999046325684,3.0199999809265137,3.0799999237060547,2.623992681503296,151200,86,87.0,,0.87,74.82,-0.09000015258789062,-0.028213213471322107
74,2017-04-05,1,0.04793760732684602,-0.0117998277225152,III,3.069999933242798,3.140000104904175,2.990000009536743,3.0299999713897705,2.581395387649536,140100,86,87.0,,0.87,74.82,0.040000200271606445,0.012903290807148471
75,2017-04-12,2,0.04851001717229536,0.0,III,3.0899999141693115,3.119999885559082,3.049999952316284,3.0999999046325684,2.6410317420959477,91200,79,87.0,,0.87,68.73,-0.020000219345092773,-0.00636949639391915
76,2017-04-18,2,0.04851001717229536,0.0,III,3.069999933242798,3.140000104904175,3.0299999713897705,3.140000104904175,2.675109386444092,42000,89,87.0,,0.87,77.42999999999999,0.020000219345092773,0.006410326948300238
77,2017-04-20,3,0.049082427017744706,0.01179982772251531,III,3.1600000858306885,3.190000057220459,3.0799999237060547,3.119999885559082,2.6580700874328613,147100,85,87.0,,0.87,73.95,0.04999995231628418,0.015923551161094673
78,2017-05-18,1,0.04793760732684602,-0.0233244311754347,III,3.7200000286102295,3.759999990463257,3.559999942779541,3.630000114440918,3.0925629138946533,81800,49,95.0,,0.95,46.55,0.5699999332427979,0.17868336144779118
79,2017-05-19,1,0.04793760732684602,0.0,III,3.5999999046325684,3.650000095367432,3.430000066757202,3.609999895095825,3.075523853302002,130600,43,95.0,,0.95,40.85,-0.10999989509582475,-0.029255291323091792
80,2017-05-24,2,0.04851001717229536,0.011940726234969556,III,3.660000085830689,3.75,3.660000085830689,3.740000009536743,3.186276912689209,92900,58,95.0,,0.95,55.1,0.09999990463256792,0.027397233430072276
81,2017-06-09,6,0.05079965655409273,0.04719931089006102,III,4.059999942779541,4.159999847412109,3.990000009536743,4.050000190734863,3.450380325317383,112000,85,81.0,,0.81,68.85000000000001,0.4099998474121094,0.10933329264322911
82,2017-07-05,6,0.05079965655409273,0.0,III,3.940000057220459,4.110000133514404,3.900000095367432,4.059999942779541,3.4588992595672607,48500,90,82.0,,0.82,73.8,-0.04999971389770508,-0.01201916243550094
83,2017-07-07,1,0.04793760732684602,-0.056339932617440525,III,4.050000190734863,4.099999904632568,4.050000190734863,4.099999904632568,3.4929773807525635,27800,87,82.0,,0.82,71.33999999999999,-0.010000228881835938,-0.0024331456343007485
84,2017-07-17,6,0.05079965655409273,0.059703631174848004,III,4.170000076293945,4.199999809265137,4.150000095367432,4.179999828338623,3.5611326694488525,23300,87,82.0,,0.82,71.33999999999999,0.09999990463256836,0.02439022120941492
85,2017-07-19,2,0.04851001717229536,-0.045071946093952486,III,4.139999866485596,4.199999809265137,4.130000114440918,4.130000114440918,3.518535614013672,9900,83,82.0,,0.82,68.06,0.0,0.0
86,2017-07-27,8,0.05194447624499141,0.07079896633509164,III,4.170000076293945,4.170000076293945,4.03000020980835,4.050000190734863,3.450380325317383,32400,92,82.0,,0.82,75.44,-0.029999732971191406,-0.0071427938889455644
87,2017-08-02,13,0.054806525472238125,-0.07711066344087059,III,4.050000190734863,4.070000171661377,3.940000057220459,3.9700000286102295,3.3822243213653564,40600,77,87.0,,0.87,66.99,-0.09999990463256836,-0.023980792039083765
88,2017-08-03,1,0.04793760732684602,-0.1253302975550148,III,3.940000057220459,3.990000009536743,3.910000085830689,3.9700000286102295,3.3822243213653564,24800,81,87.0,,0.87,70.47,-0.08000016212463379,-0.019656058661043696
89,2017-08-07,1,0.04793760732684602,0.0,III,4.28000020980835,4.28000020980835,3.5199999809265137,3.619999885559082,3.084043264389038,426400,72,87.0,,0.87,62.64,0.29000020027160645,0.07268175428031554
90,2017-08-09,3,0.049082427017744706,0.023881452469939335,III,3.5999999046325684,3.640000104904175,3.569999933242798,3.609999895095825,3.075523853302002,53700,70,87.0,,0.87,60.9,-0.6400001049041748,-0.14953272746050472
91,2017-08-11,6,0.05079965655409273,0.03498664676315211,III,3.5799999237060547,3.650000095367432,3.5199999809265137,3.549999952316284,3.024406909942627,108000,64,87.0,,0.87,55.68,0.00999999046325728,0.002747250048093175
92,2017-08-15,2,0.04851001717229536,-0.045071946093952486,III,3.7699999809265137,3.839999914169312,3.700000047683716,3.700000047683716,3.1521990299224854,38900,100,87.0,,0.87,87.0,0.18999981880187988,0.05205474351713768
93,2017-08-31,66,0.08514424728105323,0.7551889742409761,III,3.7899999618530273,3.829999923706055,3.7200000286102295,3.75,3.194796323776245,74300,65,87.0,,0.87,56.55,-0.009999990463256836,-0.002604164241347462
94,2017-09-13,2,0.04851001717229536,-0.1588136619452689,III,3.670000076293945,3.7200000286102295,3.670000076293945,3.690000057220459,3.143679618835449,42300,83,78.0,,0.78,64.74000000000001,-0.10999989509582564,-0.028720599813846892
95,2017-09-25,1,0.04793760732684602,-0.24379892909062995,III,3.740000009536743,3.7699999809265137,3.680000066757202,3.700000047683716,3.1521990299224854,28100,80,78.0,,0.78,62.400000000000006,0.04999995231628418,0.013440847293478164
96,2017-09-26,48,0.07484087006296508,0.5612141330435716,III,3.700000047683716,3.759999990463257,3.700000047683716,3.7300000190734863,3.177757501602173,31900,82,78.0,,0.78,63.96,-0.009999990463256836,-0.002652517377678909
97,2017-10-04,32,0.06568231253577561,-0.12237374471307183,III,4.190000057220459,4.199999809265137,4.099999904632568,4.150000095367432,3.535574436187744,20600,80,85.0,,0.85,68.0,0.4399998188018799,0.11702122870156417
98,2017-10-09,1,0.04793760732684602,-0.0117998277225152,III,4.179999828338623,4.230000019073486,4.070000171661377,4.130000114440918,3.518535614013672,33900,80,85.0,,0.85,68.0,0.03000020980834961,0.007142907421607392
99,2017-10-16,1,0.04793760732684602,0.0,III,4.119999885559082,4.190000057220459,4.059999942779541,4.139999866485596,3.527054786682129,21600,96,85.0,,0.85,81.6,-0.039999961853027344,-0.009456255714577644
100,2017-10-19,1,0.04793760732684602,0.0,III,4.170000076293945,4.190000057220459,4.059999942779541,4.099999904632568,3.4929773807525635,42100,82,85.0,,0.85,69.7,0.0,0.0
101,2017-10-20,4,0.049654836863194045,0.03582217870490867,III,4.139999866485596,4.159999847412109,4.079999923706055,4.099999904632568,3.4929773807525635,16700,77,85.0,,0.85,65.45,-0.03000020980834961,-0.007159954510418509
102,2017-10-25,3,0.049082427017744706,-0.011527776176697646,III,4.010000228881836,4.090000152587891,4.0,4.079999923706055,3.475938320159912,15300,100,85.0,,0.85,85.0,-0.06999969482421875,-0.016826850334565435
103,2017-10-26,1,0.04793760732684602,-0.0233244311754347,III,4.119999885559082,4.130000114440918,3.9800000190734863,3.9800000190734863,3.3907437324523926,14400,86,85.0,,0.85,73.1,0.039999961853027344,0.0097799414084907
104,2017-11-01,1,0.04793760732684602,0.0,III,4.139999866485596,4.139999866485596,3.990000009536743,4.050000190734863,3.450380325317383,11800,64,89.0,False,0.89,56.96,0.009999752044677734,0.002421247401352966
105,2017-11-03,3,0.049082427017744706,0.023881452469939335,III,4.010000228881836,4.099999904632568,3.9800000190734863,4.070000171661377,3.467419147491455,34300,65,89.0,,0.89,57.85,-0.039999961853027344,-0.009661826846140142
106,2017-11-13,13,0.054806525472238125,0.14328871481963534,III,3.990000009536743,3.990000009536743,3.890000104904175,3.920000076293945,3.3396270275115967,31300,66,89.0,,0.89,58.74,-0.1099998950958252,-0.02682924333035641
107,2017-11-14,-10,0.041641099026903265,-0.2402164036471116,III,3.890000104904175,3.9800000190734863,3.829999923706055,3.940000057220459,3.356666088104248,27700,64,89.0,,0.89,56.96,-0.009999990463256836,-0.002506263268008846
108,2018-01-17,1,0.04793760732684602,-0.04558560406623591,III,4.139999866485596,4.210000038146973,4.079999923706055,4.190000057220459,3.569652557373047,29900,17,100.0,,1.0,17.0,0.23000001907348633,0.05778894923900735
109,2018-02-06,1,0.04793760732684602,0.0,III,4.050000190734863,4.28000020980835,3.950000047683716,4.119999885559082,3.510016202926636,98000,57,92.0,,0.92,52.440000000000005,0.07000017166137695,0.016627119008812974
110,2018-02-07,10,0.053089295935890096,0.10746653611472645,III,4.099999904632568,4.190000057220459,4.099999904632568,4.170000076293945,3.5526137351989746,24200,66,92.0,,0.92,60.720000000000006,-0.09000015258789062,-0.021028072003744236
111,2018-02-12,1,0.04793760732684602,-0.0970381791324787,III,4.090000152587891,4.199999809265137,4.090000152587891,4.190000057220459,3.569652557373047,25000,60,92.0,,0.92,55.2,0.009999752044677734,0.0023865756343954825
112,2018-03-06,-1,0.04679278763594734,-0.023881452469939224,III,4.25,4.329999923706055,4.210000038146973,4.289999961853027,3.6548471450805664,16300,80,88.0,,0.88,70.4,0.13000011444091797,0.030952409605862208
113,2018-03-19,1,0.04793760732684602,0.02446572962922189,III,4.230000019073486,4.28000020980835,4.159999847412109,4.210000038146973,3.5866916179656982,113600,93,88.0,,0.88,81.84,-0.04999971389770508,-0.011547278239882774
114,2018-03-20,25,0.06167544361763022,0.2865774296392707,III,4.239999771118164,4.269999980926514,4.090000152587891,4.119999885559082,3.510016202926636,127100,78,88.0,,0.88,68.64,-0.010000228881835938,-0.002336501960658488
115,2018-04-02,3,0.049082427017744706,0.023881452469939335,III,4.179999828338623,4.349999904632568,4.099999904632568,4.159999847412109,3.5440938472747803,101000,72,90.0,,0.9,64.8,0.07999992370605469,0.018735345213911625
116,2018-04-12,4,0.049654836863194045,0.011662215587717295,III,4.190000057220459,4.230000019073486,4.159999847412109,4.199999809265137,3.578171730041504,79200,78,90.0,,0.9,70.2,-0.11999988555908203,-0.02758618119308165
117,2018-04-25,2,0.04851001717229536,-0.011662215587717406,III,4.349999904632568,4.449999809265137,4.289999961853027,4.409999847412109,3.757080316543579,63600,74,90.0,,0.9,66.60000000000001,0.2199997901916504,0.05200940643017726
118,2018-05-04,5,0.05022724670864339,0.03539948316754593,III,4.119999885559082,4.269999980926514,4.119999885559082,4.21999979019165,3.5952107906341557,32200,100,85.0,,0.85,85.0,-0.17999982833862305,-0.04044940136038966
119,2018-05-14,3,0.049082427017744706,0.0,III,4.119999885559082,4.199999809265137,4.03000020980835,4.090000152587891,3.4844582080841064,90100,98,85.0,,0.85,83.3,-0.07000017166137695,-0.016393482897905765
120,2018-05-18,20,0.058813394390383515,0.1982576649911949,III,4.130000114440918,4.150000095367432,4.099999904632568,4.139999866485596,3.527054786682129,60800,89,85.0,,0.85,75.64999999999999,-0.04999971389770508,-0.01190469432579655
121,2018-06-06,5,0.05022724670864339,-0.022284867460750757,III,3.910000085830689,4.010000228881836,3.910000085830689,3.9800000190734863,3.3907437324523926,212000,98,76.0,,0.76,74.48,-0.1399998664855957,-0.033734906811658916
122,2018-06-11,1,0.04793760732684602,-0.04558560406623591,III,4.050000190734863,4.179999828338623,4.019999980926514,4.130000114440918,3.518535614013672,75500,100,76.0,,0.76,76.0,0.1699995994567871,0.04239391265675585
123,2018-06-19,1,0.04793760732684602,0.0,III,4.079999923706055,4.139999866485596,4.039999961853027,4.059999942779541,3.4588992595672607,76200,92,76.0,,0.76,69.92,-0.039999961853027344,-0.009569369257348859
124,2018-06-26,1,0.04793760732684602,0.0,III,4.179999828338623,4.199999809265137,4.050000190734863,4.119999885559082,3.510016202926636,78700,91,76.0,,0.76,69.16,0.059999942779541016,0.014492740269210325
125,2018-06-28,12,0.05423411562678878,0.1313479885846658,III,4.090000152587891,4.150000095367432,4.050000190734863,4.099999904632568,3.4929773807525635,82700,84,76.0,,0.76,63.84,-0.04999971389770508,-0.01190469432579655
126,2018-07-19,3,0.049082427017744706,-0.05509824016220921,III,4.110000133514404,4.230000019073486,4.079999923706055,4.099999904632568,3.4929773807525635,30000,94,75.0,,0.75,70.5,0.07999992370605469,0.0192770896066623
127,2018-07-24,1,0.04793760732684602,-0.0233244311754347,III,4.079999923706055,4.099999904632568,4.059999942779541,4.070000171661377,3.467419147491455,20800,86,75.0,,0.75,64.5,-0.13000011444091797,-0.03073288743610747
