,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,APR_unscaled,APR_monthly,isPartial,scale,APR,Stock_Price_Change,Stock_Price_Change_Percent
27,2021-03-23,10,0.17643859649122806,0.42510982003684283,APR,22.86000061035156,23.739999771118164,22.040000915527344,22.540000915527344,22.540000915527344,159474,81,70.0,,0.7,56.7,-0.9099998474121129,-0.03691683008092361
28,2021-03-24,6,0.10626315789473684,-0.3977329223426469,APR,22.850000381469727,23.690000534057617,22.63500022888184,22.709999084472656,22.709999084472656,150466,95,70.0,,0.7,66.5,-0.049999237060546875,-0.002106117840884547
29,2021-03-25,4,0.07117543859649123,-0.33019646689780424,APR,22.68000030517578,23.229999542236328,21.780000686645508,22.239999771118164,22.239999771118164,192030,81,70.0,,0.7,56.7,-0.46000099182128906,-0.019417517157079622
30,2021-03-26,4,0.07117543859649123,0.0,APR,22.149999618530277,22.729999542236328,21.799999237060547,22.489999771118164,22.489999771118164,46034,78,70.0,,0.7,54.6,-0.5,-0.02152389194373039
31,2021-03-29,7,0.12380701754385964,2.430724355858046,APR,22.709999084472656,25.46999931335449,22.36000061035156,25.01000022888184,25.01000022888184,212887,87,70.0,,0.7,60.9,2.7399997711181605,0.1205455268939517
32,2021-03-30,7,0.12380701754385964,0.0,APR,25.049999237060547,26.799999237060547,24.649999618530277,25.6299991607666,25.6299991607666,244697,93,70.0,,0.7,65.1,1.3299999237060582,0.05221829444685966
33,2021-03-31,4,0.07117543859649123,-0.42510982003684283,APR,25.920000076293945,28.489999771118164,25.740100860595703,27.93000030517578,27.93000030517578,466249,94,70.0,,0.7,65.8,1.6900005340576172,0.06305972321523767
34,2021-04-01,4,0.07117543859649123,0.0,APR,28.280000686645508,28.59000015258789,25.780000686645508,28.36000061035156,28.36000061035156,530770,83,92.0,False,0.92,76.36,0.10000038146972656,0.0035100169278028392
35,2021-04-05,1,0.018543859649122807,0.0,APR,28.799999237060547,30.0,28.5,29.899999618530277,29.899999618530277,320441,84,92.0,,0.92,77.28,1.4099998474121094,0.04931793773650894
36,2021-04-06,1,0.018543859649122807,0.0,APR,30.0,32.75,29.21999931335449,31.479999542236328,31.479999542236328,495663,74,92.0,,0.92,68.08,2.75,0.09166666666666656
37,2021-04-07,3,0.05363157894736842,1.8921475875118259,APR,31.81999969482422,31.989999771118164,28.040000915527344,29.15999984741211,29.15999984741211,713610,86,92.0,,0.92,79.12,-0.7600002288818359,-0.02320611385898741
38,2021-04-08,5,0.08871929824561403,0.6542361792607132,APR,29.57999992370605,30.21999931335449,29.09000015258789,29.63999938964844,29.63999938964844,188965,90,92.0,,0.92,82.8,-1.7700004577636754,-0.055329805265009746
39,2021-04-09,10,0.17643859649122806,0.9887284951552304,APR,29.8799991607666,31.979999542236328,29.270000457763672,30.809999465942383,30.809999465942383,509834,77,92.0,,0.92,70.84,1.7600002288818395,0.05823958533659135
40,2021-04-12,3,0.05363157894736842,-0.4952947003467063,APR,30.809999465942383,30.809999465942383,28.57999992370605,29.850000381469727,29.850000381469727,270751,78,92.0,,0.92,71.76,-1.1700000762939453,-0.03658536876302054
41,2021-04-13,4,0.07117543859649123,0.3271180896303565,APR,29.850000381469727,30.43000030517578,29.170000076293945,29.979999542236328,29.979999542236328,267832,100,92.0,,0.92,92.0,-0.37999916076660156,-0.012333630878074375
42,2021-04-14,3,0.05363157894736842,-0.24648755237860487,APR,30.040000915527344,30.76000022888184,28.920000076293945,29.850000381469727,29.850000381469727,121144,90,92.0,,0.92,82.8,0.32999992370605824,0.010844558672249871
43,2021-04-15,3,0.05363157894736842,0.0,APR,29.790000915527344,30.033899307250977,28.653600692749023,29.86000061035156,29.86000061035156,135731,87,92.0,,0.92,80.04,-0.7261009216308629,-0.023605361385826584
44,2021-04-16,1,0.018543859649122807,-0.6542361792607131,APR,30.100000381469727,30.450000762939453,28.8700008392334,29.850000381469727,29.850000381469727,301913,86,92.0,,0.92,79.12,0.41610145568847656,0.01385439337835237
45,2021-04-20,4,0.07117543859649123,0.9722897423432182,APR,29.549999237060547,29.894800186157227,27.88999938964844,28.25,28.25,169857,84,92.0,,0.92,77.28,-0.5552005767822266,-0.01823318761482462
46,2021-04-21,2,0.03608771929824561,-0.49297510475720974,APR,28.3700008392334,30.6299991607666,28.170000076293945,30.32999992370605,30.32999992370605,201542,95,92.0,,0.92,87.4,0.735198974609375,0.02459287133652799
47,2021-04-23,2,0.03608771929824561,0.0,APR,29.96999931335449,30.700000762939453,29.5,29.920000076293945,29.920000076293945,213880,78,92.0,,0.92,71.76,0.07000160217285156,0.0022853935387145974
48,2021-04-26,5,0.08871929824561403,0.24648755237860498,APR,30.700000762939453,30.700000762939453,29.450000762939453,29.600000381469727,29.600000381469727,269028,81,92.0,,0.92,74.52000000000001,0.0,0.0
49,2021-04-27,3,0.05363157894736842,-0.3954913980620921,APR,29.600000381469727,29.989999771118164,29.18000030517578,29.950000762939453,29.950000762939453,329301,85,92.0,,0.92,78.2,-0.7100009918212891,-0.023127067562760173
50,2021-04-28,1,0.018543859649122807,-0.6542361792607131,APR,29.81999969482422,30.649999618530277,29.31629943847656,30.43000030517578,30.43000030517578,149010,87,92.0,,0.92,80.04,0.6599998474121129,0.022007330858592633
51,2021-04-29,2,0.03608771929824561,0.9460737937559129,APR,30.43000030517578,31.46500015258789,29.84000015258789,31.21999931335449,31.21999931335449,202261,77,92.0,,0.92,70.84,0.8150005340576136,0.02659055609139016
52,2021-04-30,1,0.018543859649122807,-0.4861448711716091,APR,31.0,31.600000381469727,29.63999938964844,29.950000762939453,29.950000762939453,193646,77,92.0,,0.92,70.84,0.13500022888183594,0.004290488740732901
53,2021-05-03,2,0.03608771929824561,0.9460737937559129,APR,29.950000762939453,30.0,28.6299991607666,29.209999084472656,29.209999084472656,105747,91,66.0,,0.66,60.06,-1.6000003814697266,-0.05063292285300003
54,2021-05-04,1,0.018543859649122807,-0.4861448711716091,APR,29.149999618530277,29.93000030517578,28.61000061035156,29.600000381469727,29.600000381469727,272850,89,66.0,,0.66,58.74,-0.06999969482421875,-0.0023333231608072547
55,2021-05-05,2,0.03608771929824561,0.9460737937559129,APR,29.530000686645508,29.61000061035156,28.809999465942383,29.290000915527344,29.290000915527344,47702,93,66.0,,0.66,61.38,-0.3199996948242223,-0.010691603460120436
56,2021-05-10,2,0.03608771929824561,0.0,APR,28.11000061035156,29.440000534057617,27.149999618530277,28.530000686645508,28.530000686645508,108818,89,66.0,,0.66,58.74,-0.17000007629394176,-0.005741306071925911
57,2021-05-12,2,0.03608771929824561,0.0,APR,28.51000022888184,29.86000061035156,28.200000762939453,29.1200008392334,29.1200008392334,121723,99,66.0,,0.66,65.34,0.42000007629394176,0.014266306680533747
58,2021-05-14,1,0.018543859649122807,-0.4861448711716091,APR,27.93000030517578,29.350000381469727,26.11000061035156,29.040000915527344,29.040000915527344,159656,94,66.0,,0.66,62.040000000000006,-0.5100002288818324,-0.017079712607408037
59,2021-05-18,2,0.03608771929824561,0.9460737937559129,APR,29.65999984741211,30.190000534057617,29.31999969482422,29.8799991607666,29.8799991607666,133536,89,66.0,,0.66,58.74,0.8400001525878906,0.028620107041573695
60,2021-05-21,1,0.018543859649122807,-0.4861448711716091,APR,32.34000015258789,33.5,32.290000915527344,33.0099983215332,33.0099983215332,134913,82,66.0,,0.66,54.120000000000005,3.309999465942383,0.10963893366640853
61,2021-05-24,1,0.018543859649122807,0.0,APR,33.18000030517578,34.499900817871094,32.54999923706055,32.63999938964844,32.63999938964844,238109,75,66.0,,0.66,49.5,0.9999008178710938,0.029847785608092314
62,2021-05-27,5,0.08871929824561403,3.7842951750236518,APR,31.40999984741211,31.57699966430664,30.770000457763672,31.100000381469727,31.100000381469727,190622,76,66.0,,0.66,50.16,-2.922901153564453,-0.0847220161296921
63,2021-05-28,2,0.03608771929824561,-0.5932370970931382,APR,31.1299991607666,31.63999938964844,30.3700008392334,30.450000762939453,30.450000762939453,87126,68,66.0,,0.66,44.88,0.06299972534180043,0.0019951143557508377
64,2021-06-01,2,0.03608771929824561,0.9460737937559129,APR,30.13999938964844,31.239999771118164,29.88999938964844,30.84000015258789,30.84000015258789,125401,89,60.0,False,0.6,53.4,-0.399999618530277,-0.01264221321891501
65,2021-06-03,1,0.018543859649122807,-0.4861448711716091,APR,30.86000061035156,31.25,30.149999618530277,30.489999771118164,30.489999771118164,140601,95,60.0,,0.6,57.0,0.010000228881835938,0.0003201097616869486
66,2021-06-04,4,0.07117543859649123,2.8382213812677386,APR,30.8799991607666,31.13999938964844,30.5,30.76000022888184,30.76000022888184,156106,95,60.0,,0.6,57.0,-0.11000061035155895,-0.0035200195312499183
67,2021-06-08,4,0.07117543859649123,0.0,APR,28.5,29.790000915527344,27.75,28.6299991607666,28.6299991607666,391056,88,60.0,,0.6,52.8,-1.3499984741210973,-0.043352553005182926
68,2021-06-09,1,0.018543859649122807,-0.7394626571358146,APR,28.6299991607666,28.85759925842285,26.209999084472656,27.334999084472656,27.334999084472656,532639,99,60.0,,0.6,59.4,-0.9324016571044922,-0.03129914831988134
69,2021-06-10,1,0.018543859649122807,0.0,APR,28.920000076293945,31.09000015258789,28.209999084472656,29.36000061035156,29.36000061035156,1993063,91,60.0,,0.6,54.6,2.232400894165039,0.07735920352118186
70,2021-06-11,1,0.018543859649122807,0.0,APR,29.96999931335449,30.530000686645508,27.81999969482422,27.979999542236328,27.979999542236328,294207,83,60.0,,0.6,49.8,-0.5599994659423828,-0.018012205313410745
71,2021-06-14,1,0.018543859649122807,0.0,APR,27.86000061035156,28.59000015258789,26.71999931335449,27.0,27.0,477454,79,60.0,,0.6,47.4,-1.9400005340576172,-0.06354407109156124
72,2021-06-16,1,0.018543859649122807,0.0,APR,27.25,27.780000686645508,26.114999771118164,26.739999771118164,26.739999771118164,494384,100,60.0,,0.6,60.0,-0.8099994659423828,-0.02833156563901118
73,2021-06-17,2,0.03608771929824561,0.9460737937559129,APR,26.479999542236328,26.96999931335449,25.459999084472656,26.6299991607666,26.6299991607666,432364,81,60.0,,0.6,48.6,-0.8100013732910192,-0.029157716100432163
74,2021-06-21,3,0.05363157894736842,0.4861448711716092,APR,26.559999465942383,27.3799991607666,26.170000076293945,26.86000061035156,26.86000061035156,366881,73,60.0,,0.6,43.8,0.4099998474121129,0.015202071110513415
75,2021-06-22,1,0.018543859649122807,-0.6542361792607131,APR,26.76000022888184,27.309999465942383,25.975000381469727,27.190000534057617,27.190000534057617,291206,85,60.0,,0.6,51.0,-0.06999969482421875,-0.002556599597143938
76,2021-06-23,2,0.03608771929824561,0.9460737937559129,APR,27.209999084472656,27.6299991607666,27.020000457763672,27.56999969482422,27.56999969482422,193573,97,60.0,,0.6,58.2,0.31999969482421875,0.01171730871775667
77,2021-06-28,1,0.018543859649122807,0.0,APR,28.040000915527344,28.55500030517578,27.059999465942383,27.459999084472656,27.459999084472656,116398,73,60.0,,0.6,43.8,0.9250011444091797,0.033478145946621796
78,2021-06-29,3,0.05363157894736842,1.8921475875118259,APR,27.68000030517578,27.68000030517578,27.020000457763672,27.450000762939453,27.450000762939453,157936,79,60.0,,0.6,47.4,-0.875,-0.030642619178729236
79,2021-07-01,2,0.03608771929824561,-0.3271180896303566,APR,28.020000457763672,29.06999969482422,27.100000381469727,27.93000030517578,27.93000030517578,570638,80,60.0,False,0.6,48.0,1.3899993896484375,0.05021674040186075
80,2021-07-02,5,0.08871929824561403,1.4584346135148274,APR,28.020000457763672,28.350000381469727,26.86000061035156,27.920000076293945,27.920000076293945,297804,76,60.0,,0.6,45.6,-0.7199993133544922,-0.024767778497179815
81,2021-07-07,2,0.03608771929824561,-0.5932370970931382,APR,27.0,29.15999984741211,26.271699905395508,28.51000022888184,28.51000022888184,398859,85,60.0,,0.6,51.0,0.8099994659423828,0.028571409348968402
82,2021-07-08,1,0.018543859649122807,-0.4861448711716091,APR,28.270000457763672,28.979999542236328,27.43000030517578,28.84000015258789,28.84000015258789,358378,73,60.0,,0.6,43.8,-0.18000030517578125,-0.006172850004035779
83,2021-07-13,2,0.03608771929824561,0.0,APR,27.15999984741211,27.32939910888672,25.68000030517578,25.8799991607666,25.8799991607666,236748,87,60.0,,0.6,52.2,-1.6506004333496094,-0.056956537592209866
84,2021-07-14,3,0.05363157894736842,0.4861448711716092,APR,26.020000457763672,26.688600540161133,25.559999465942383,26.40999984741211,26.40999984741211,205711,100,60.0,,0.6,60.0,-0.6407985687255859,-0.023447224952604873
85,2021-07-15,6,0.10626315789473684,0.9813542688910697,APR,26.549999237060547,26.799999237060547,26.299999237060547,26.75,26.75,207481,86,60.0,,0.6,51.6,0.11139869689941406,0.004174017919440276
86,2021-07-19,1,0.018543859649122807,-0.8254911672445104,APR,26.1299991607666,27.1200008392334,25.440000534057617,26.209999084472656,26.209999084472656,1200240,76,60.0,,0.6,45.6,0.32000160217285156,0.011940358629948689
87,2021-07-20,1,0.018543859649122807,0.0,APR,25.479999542236328,26.09000015258789,25.280000686645508,25.61000061035156,25.61000061035156,531755,70,60.0,,0.6,42.0,-1.0300006866455078,-0.03797937517595673
88,2021-07-23,1,0.018543859649122807,0.0,APR,27.3700008392334,28.020000457763672,26.924999237060547,27.979999542236328,27.979999542236328,206501,79,60.0,,0.6,47.4,1.9300003051757812,0.0739747142157201
89,2021-07-28,2,0.03608771929824561,0.0,APR,28.38999938964844,29.670000076293945,28.270000457763672,29.649999618530277,29.649999618530277,219890,86,60.0,,0.6,51.6,1.6499996185302734,0.05888649505974919
90,2021-07-30,3,0.05363157894736842,0.4861448711716092,APR,30.280000686645508,31.56999969482422,29.81999969482422,31.530000686645508,31.530000686645508,299438,81,60.0,,0.6,48.6,1.8999996185302734,0.06403773554582348
91,2021-08-02,1,0.018543859649122807,0.0,APR,31.5,32.04999923706055,29.549999237060547,30.01000022888184,30.01000022888184,532416,64,60.0,,0.6,38.4,0.4799995422363281,0.015204293534251123
92,2021-08-03,3,0.05363157894736842,1.8921475875118259,APR,30.06999969482422,30.06999969482422,28.209999084472656,28.57999992370605,28.57999992370605,190477,83,60.0,,0.6,49.8,-1.9799995422363281,-0.061778458326663066
93,2021-08-04,1,0.018543859649122807,-0.6542361792607131,APR,28.43000030517578,29.540000915527344,28.01000022888184,29.43000030517578,29.43000030517578,133891,99,60.0,,0.6,59.4,-0.529998779296875,-0.01762549998921681
94,2021-08-10,1,0.018543859649122807,0.0,APR,31.0,31.424999237060547,30.149999618530277,30.51000022888184,30.51000022888184,536785,91,60.0,,0.6,54.6,1.8849983215332031,0.06381172183858586
95,2021-08-11,2,0.03608771929824561,0.9460737937559129,APR,30.209999084472656,32.04999923706055,30.030000686645508,32.0099983215332,32.0099983215332,371860,92,60.0,,0.6,55.2,0.625,0.019888624190097515
96,2021-08-12,1,0.018543859649122807,-0.4861448711716091,APR,31.6299991607666,33.9900016784668,31.270000457763672,33.470001220703125,33.470001220703125,179990,86,60.0,,0.6,51.6,1.94000244140625,0.060530498832678914
97,2021-08-13,6,0.10626315789473684,4.7303689687795645,APR,33.560001373291016,36.060001373291016,31.91670036315918,35.040000915527344,35.040000915527344,228593,92,60.0,,0.6,55.2,2.0699996948242188,0.060900252798033794
98,2021-08-16,2,0.03608771929824561,0.9460737937559129,APR,34.970001220703125,35.61000061035156,33.769100189208984,34.939998626708984,34.939998626708984,278921,70,60.0,,0.6,42.0,-0.4500007629394531,-0.01247922201336249
99,2021-08-17,1,0.018543859649122807,-0.4861448711716091,APR,34.58000183105469,34.9900016784668,33.900001525878906,34.79999923706055,34.79999923706055,183914,84,60.0,,0.6,50.4,-0.6199989318847656,-0.017410809358552437
100,2021-08-19,1,0.018543859649122807,0.0,APR,34.93000030517578,35.88999938964844,34.529998779296875,35.790000915527344,35.790000915527344,269929,80,60.0,,0.6,48.0,0.8999977111816406,0.025721568105425696
101,2021-08-20,3,0.05363157894736842,1.8921475875118259,APR,35.59000015258789,36.84000015258789,35.59000015258789,36.59999847412109,36.59999847412109,308868,87,60.0,,0.6,52.2,0.9500007629394531,0.026469790445676544
102,2021-08-23,1,0.018543859649122807,-0.6542361792607131,APR,36.84000015258789,38.380001068115234,36.5,37.70000076293945,37.70000076293945,298961,78,60.0,,0.6,46.8,1.5400009155273438,0.04180241338623247
103,2021-08-24,2,0.03608771929824561,0.9460737937559129,APR,37.77000045776367,38.09000015258789,36.209999084472656,36.29999923706055,36.29999923706055,389738,90,60.0,,0.6,54.0,-0.29000091552734375,-0.00755604240376806
104,2021-08-27,4,0.07117543859649123,0.9722897423432182,APR,35.97999954223633,36.75,35.72999954223633,36.09999847412109,36.09999847412109,239826,86,60.0,,0.6,51.6,-1.3400001525878906,-0.035179841092671915
105,2021-08-30,2,0.03608771929824561,0.9460737937559129,APR,36.09999847412109,36.33000183105469,35.02000045776367,35.5,35.5,142428,79,60.0,,0.6,47.4,-0.4199981689453125,-0.011428521603954134
106,2021-09-02,1,0.018543859649122807,-0.4861448711716091,APR,37.65999984741211,38.18999862670898,37.41999816894531,37.68999862670898,37.68999862670898,223187,74,59.0,,0.59,43.66,1.8599967956542898,0.05119726677427172
107,2021-09-03,1,0.018543859649122807,0.0,APR,37.77000045776367,38.43999862670898,37.52999877929688,37.959999084472656,37.959999084472656,153453,73,59.0,,0.59,43.07,0.25,0.006546216522384407
108,2021-09-07,2,0.03608771929824561,0.9460737937559129,APR,37.9900016784668,38.43999862670898,37.5099983215332,37.70000076293945,37.70000076293945,165137,67,59.0,,0.59,39.53,0.0,0.0
109,2021-09-08,4,0.07117543859649123,0.9722897423432182,APR,37.52999877929688,37.97999954223633,34.54999923706055,36.58000183105469,36.58000183105469,759866,87,59.0,,0.59,51.33,-0.45999908447264914,-0.011966677963225258
110,2021-09-09,3,0.05363157894736842,-0.24648755237860487,APR,36.22999954223633,38.22999954223633,35.529998779296875,37.54999923706055,37.54999923706055,564468,74,59.0,,0.59,43.66,0.25,0.006582411875018179
111,2021-09-10,1,0.018543859649122807,-0.6542361792607131,APR,37.68999862670898,38.0,37.04999923706055,37.9900016784668,37.9900016784668,389136,68,59.0,,0.59,40.12,-0.22999954223632812,-0.006016205728232471
112,2021-09-13,1,0.018543859649122807,0.0,APR,37.91999816894531,38.2599983215332,36.33000183105469,36.650001525878906,36.650001525878906,374172,67,59.0,,0.59,39.53,0.2599983215332031,0.006842061092979135
113,2021-09-14,2,0.03608771929824561,0.9460737937559129,APR,37.060001373291016,38.040000915527344,36.70000076293945,37.15999984741211,37.15999984741211,183084,73,59.0,,0.59,43.07,-0.21999740600585938,-0.005750063137928585
114,2021-09-15,2,0.03608771929824561,0.0,APR,37.0099983215332,38.25,37.0099983215332,37.380001068115234,37.380001068115234,354957,100,59.0,,0.59,59.0,0.20999908447265625,0.005520480531506555
115,2021-09-16,4,0.07117543859649123,0.9722897423432182,APR,37.380001068115234,38.119998931884766,36.880001068115234,37.97999954223633,37.97999954223633,289019,80,59.0,,0.59,47.2,-0.13000106811523438,-0.003398720735038774
116,2021-09-17,1,0.018543859649122807,-0.7394626571358146,APR,38.15999984741211,40.0,37.20000076293945,38.11000061035156,38.11000061035156,1723178,73,59.0,,0.59,43.07,1.8800010681152344,0.04931797273852334
117,2021-09-20,1,0.018543859649122807,0.0,APR,37.310001373291016,38.0,36.709999084472656,37.290000915527344,37.290000915527344,315300,69,59.0,,0.59,40.71,-2.0,-0.050000000000000044
118,2021-09-21,1,0.018543859649122807,0.0,APR,37.709999084472656,38.27000045776367,37.11000061035156,37.15999984741211,37.15999984741211,274378,76,59.0,,0.59,44.84,0.2700004577636719,0.00710527520430726
119,2021-09-22,1,0.018543859649122807,0.0,APR,37.209999084472656,38.29990005493164,36.7400016784668,37.11000061035156,37.11000061035156,269747,93,59.0,,0.59,54.87,0.02989959716796875,0.0007812802929272333
120,2021-09-24,3,0.05363157894736842,1.8921475875118259,APR,36.61000061035156,36.619998931884766,35.380001068115234,35.4900016784668,35.4900016784668,223228,73,59.0,,0.59,43.07,-1.679901123046875,-0.04386176257999308
121,2021-09-27,1,0.018543859649122807,-0.6542361792607131,APR,35.4900016784668,37.130001068115234,34.900001525878906,36.2400016784668,36.2400016784668,428287,70,59.0,,0.59,41.3,0.5100021362304688,0.013926874688857893
122,2021-09-29,2,0.03608771929824561,0.9460737937559129,APR,36.0,36.4900016784668,34.720001220703125,35.900001525878906,35.900001525878906,693403,91,59.0,,0.59,53.69,-0.6399993896484375,-0.017236718859079847
123,2021-09-30,1,0.018543859649122807,-0.4861448711716091,APR,36.09999847412109,38.04999923706055,35.9900016784668,37.150001525878906,37.150001525878906,984747,87,59.0,,0.59,51.33,1.55999755859375,0.04275136987769246
124,2021-10-01,2,0.03608771929824561,0.9460737937559129,APR,37.040000915527344,37.040000915527344,34.755001068115234,35.22999954223633,35.22999954223633,871779,80,61.0,False,0.61,48.8,-1.0099983215332031,-0.026543977445063094
125,2021-10-04,1,0.018543859649122807,0.0,APR,35.22999954223633,36.06999969482422,34.25,35.18000030517578,35.18000030517578,586030,85,61.0,,0.61,51.85,-0.970001220703125,-0.02618793727665636
126,2021-10-06,2,0.03608771929824561,0.9460737937559129,APR,35.439998626708984,35.540000915527344,33.02000045776367,34.25,34.25,232599,100,61.0,,0.61,61.0,-0.529998779296875,-0.014693617515414759
127,2021-10-07,3,0.05363157894736842,0.4861448711716092,APR,34.279998779296875,34.79999923706055,33.82099914550781,34.119998931884766,34.119998931884766,226476,85,61.0,,0.61,51.85,-0.7400016784667969,-0.02082165614530107
128,2021-10-13,3,0.05363157894736842,1.8921475875118259,APR,32.34000015258789,32.7599983215332,31.559999465942383,32.40999984741211,32.40999984741211,186567,100,61.0,,0.61,61.0,-2.0400009155273438,-0.058620717248603516
