,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,BOOM_unscaled,BOOM_monthly,isPartial,scale,BOOM,Stock_Price_Change,Stock_Price_Change_Percent
10,2016-09-21,1,0.002597444089456869,0.0,BOOM,10.039999961853027,10.510000228881836,9.949999809265137,10.449999809265137,10.221479415893556,92600,87,67.0,,0.67,58.290000000000006,0.1400003433227539,0.013500515416370762
11,2016-09-30,1,0.002597444089456869,0.0,BOOM,10.5,10.739999771118164,10.5,10.65999984741211,10.447369575500488,27900,90,67.0,,0.67,60.3,0.22999954223632812,0.021883876044482165
12,2016-10-05,2,0.004194888178913738,0.6150061500615005,BOOM,10.5,10.880000114440918,10.0600004196167,10.609999656677246,10.398369789123535,96300,85,65.0,,0.65,55.25,0.1400003433227539,0.013035413995002187
13,2016-10-06,1,0.002597444089456869,-0.38080731150038083,BOOM,10.609999656677246,10.720000267028809,10.289999961853027,10.399999618530272,10.192556381225586,25800,85,65.0,,0.65,55.25,-0.15999984741210938,-0.014705868173635728
14,2016-11-07,7,0.012182108626198083,3.6900369003690043,BOOM,12.550000190734863,12.850000381469728,11.949999809265137,12.25,12.005658149719238,81500,73,64.0,,0.64,46.72,2.1300001144409197,0.19869403557685517
15,2016-11-11,1,0.002597444089456869,-0.7867820613690009,BOOM,12.949999809265137,14.949999809265137,12.550000190734863,14.800000190734863,14.50479507446289,161900,83,64.0,,0.64,53.120000000000005,2.0999994277954084,0.1634240751326126
16,2016-11-14,1,0.002597444089456869,-0.38080731150038083,BOOM,15.0,15.25,14.600000381469728,15.0,14.700803756713867,137400,79,64.0,,0.64,50.56,0.3000001907348633,0.02006690264630917
17,2016-11-16,2,0.004194888178913738,0.6150061500615005,BOOM,14.899999618530272,15.25,14.510000228881836,15.199999809265137,14.896815299987791,38000,85,64.0,,0.64,54.4,0.0,0.0
18,2016-12-08,1,0.002597444089456869,-0.38080731150038083,BOOM,16.399999618530273,16.75,16.25,16.299999237060547,15.974871635437012,67200,77,69.0,,0.69,53.13,1.5,0.09836065573770503
19,2016-12-14,1,0.002597444089456869,0.0,BOOM,15.75,15.75,15.25,15.300000190734863,14.994821548461914,25100,77,69.0,,0.69,53.13,-1.0,-0.05970149253731338
20,2017-01-10,1,0.002597444089456869,0.0,BOOM,15.600000381469728,15.649999618530272,15.300000190734863,15.550000190734863,15.259523391723633,18800,81,66.0,,0.66,53.46,-0.10000038146972834,-0.0063492305695065365
21,2017-01-19,1,0.002597444089456869,0.0,BOOM,16.049999237060547,16.299999237060547,15.350000381469728,15.449999809265137,15.16139316558838,22700,79,66.0,,0.66,52.14,0.6499996185302752,0.041533522963198566
22,2017-02-08,1,0.002597444089456869,0.0,BOOM,16.049999237060547,16.299999237060547,15.4399995803833,15.75,15.455788612365724,27300,60,65.0,,0.65,39.0,0.0,0.0
23,2017-02-14,1,0.002597444089456869,0.0,BOOM,16.299999237060547,16.600000381469727,16.25,16.350000381469727,16.044580459594727,21900,52,65.0,,0.65,33.800000000000004,0.3000011444091797,0.01840497904607763
24,2017-02-16,1,0.002597444089456869,0.0,BOOM,16.75,16.950000762939453,16.450000762939453,16.450000762939453,16.142715454101562,19600,61,65.0,,0.65,39.65,0.35000038146972656,0.021084359844980805
25,2017-02-22,1,0.002597444089456869,0.0,BOOM,15.75,15.75,15.350000381469728,15.649999618530272,15.357656478881836,29900,59,65.0,,0.65,38.35,-1.2000007629394531,-0.07079650200153442
26,2017-02-27,1,0.002597444089456869,0.0,BOOM,15.550000190734863,15.550000190734863,15.199999809265137,15.300000190734863,15.01419448852539,20100,57,65.0,,0.65,37.05,-0.19999980926513672,-0.01269840058826266
27,2017-02-28,2,0.004194888178913738,0.6150061500615005,BOOM,15.300000190734863,15.300000190734863,14.75,14.949999809265137,14.670730590820312,37800,53,65.0,,0.65,34.45,-0.25,-0.016077170220805348
28,2017-03-01,1,0.002597444089456869,-0.38080731150038083,BOOM,15.25,15.699999809265137,14.899999618530272,15.600000381469728,15.30859088897705,48000,80,67.0,False,0.67,53.6,0.39999961853027344,0.026143765591094548
29,2017-03-03,1,0.002597444089456869,0.0,BOOM,15.149999618530272,15.470000267028809,15.050000190734863,15.300000190734863,15.01419448852539,32000,88,67.0,,0.67,58.96,-0.22999954223632812,-0.014649652549715175
30,2017-03-10,1,0.002597444089456869,-0.38080731150038083,BOOM,13.0,14.050000190734863,13.0,13.899999618530272,13.640344619750977,45200,91,67.0,,0.67,60.970000000000006,-1.4200000762939453,-0.09179056572612931
31,2017-03-15,1,0.002597444089456869,0.0,BOOM,12.949999809265137,13.399999618530272,12.6899995803833,13.199999809265137,12.95342254638672,34500,81,67.0,,0.67,54.27,-0.6500005722045916,-0.046263385293989434
32,2017-03-21,1,0.002597444089456869,0.0,BOOM,13.550000190734863,13.550000190734863,12.600000381469728,12.699999809265137,12.462761878967283,27900,91,67.0,,0.67,60.970000000000006,0.15000057220459162,0.01119407287125318
33,2017-03-27,1,0.002597444089456869,0.0,BOOM,12.25,12.5,12.09000015258789,12.350000381469728,12.119300842285156,22800,85,67.0,,0.67,56.95,-1.0500001907348633,-0.07749078789333341
34,2017-03-29,1,0.002597444089456869,0.0,BOOM,12.5,12.880000114440918,12.050000190734863,12.350000381469728,12.138646125793455,33400,87,67.0,,0.67,58.290000000000006,0.38000011444091797,0.03040000915527341
35,2017-03-30,1,0.002597444089456869,0.0,BOOM,12.199999809265137,12.5,12.199999809265137,12.399999618530272,12.187788963317873,20700,87,67.0,,0.67,58.290000000000006,-0.38000011444091797,-0.02950311421308649
36,2017-04-05,1,0.002597444089456869,0.0,BOOM,12.149999618530272,12.550000190734863,11.649999618530272,11.75,11.548914909362791,38600,83,66.0,,0.66,54.78,0.05000019073486328,0.004000015258789125
37,2017-04-21,1,0.002597444089456869,0.0,BOOM,14.399999618530272,14.550000190734863,14.100000381469728,14.5,14.251850128173828,40000,93,66.0,,0.66,61.38,2.0,0.15936254737880517
38,2017-04-27,2,0.004194888178913738,-0.9670208223444603,BOOM,15.149999618530272,15.5,15.149999618530272,15.449999809265137,15.185592651367188,49400,87,66.0,,0.66,57.42,0.9499998092651367,0.06529208225509686
39,2017-05-10,1,0.002597444089456869,-0.38080731150038083,BOOM,12.800000190734863,13.199999809265137,12.800000190734863,13.050000190734863,12.826666831970217,18600,82,68.0,,0.68,55.760000000000005,-2.3000001907348633,-0.14838710907966857
40,2017-05-17,1,0.002597444089456869,0.0,BOOM,12.699999809265137,13.050000190734863,12.649999618530272,12.699999809265137,12.482656478881836,41800,80,68.0,,0.68,54.400000000000006,-0.14999961853027344,-0.011363607628614325
41,2017-06-15,1,0.002597444089456869,0.0,BOOM,13.350000381469728,13.800000190734863,13.350000381469728,13.5,13.268964767456056,18900,82,73.0,,0.73,59.86,0.75,0.05747126352783338
42,2017-06-29,2,0.004194888178913738,0.6150061500615005,BOOM,13.149999618530272,13.149999618530272,12.850000381469728,13.0,12.79783535003662,28400,87,73.0,,0.73,63.51,-0.6500005722045916,-0.04710149008845621
43,2017-07-13,3,0.005792332268370607,0.3808073115003807,BOOM,12.949999809265137,12.949999809265137,12.699999809265137,12.850000381469728,12.65016746520996,7600,34,76.0,,0.76,25.84,-0.19999980926513494,-0.015209111411935372
44,2017-07-25,1,0.002597444089456869,-0.5515719801434087,BOOM,13.550000190734863,13.75,13.279999732971191,13.399999618530272,13.191614151000977,18500,33,76.0,,0.76,25.08,0.8000001907348633,0.06177607741449531
45,2017-08-09,1,0.002597444089456869,0.0,BOOM,13.600000381469728,13.649999618530272,13.399999618530272,13.600000381469728,13.388504981994627,20000,90,65.0,,0.65,58.5,-0.10000038146972834,-0.007272755015980237
46,2017-08-21,1,0.002597444089456869,0.0,BOOM,13.100000381469728,13.100000381469728,12.850000381469728,12.850000381469728,12.65016746520996,19700,78,65.0,,0.65,50.7,-0.5499992370605433,-0.04029298552608773
47,2017-09-29,1,0.002597444089456869,0.0,BOOM,17.899999618530273,17.950000762939453,16.850000381469727,16.899999618530273,16.655794143676758,42400,85,63.0,,0.63,53.55,4.850000381469725,0.37022902597240903
48,2017-10-06,1,0.002597444089456869,0.0,BOOM,16.649999618530273,17.0,16.600000381469727,16.899999618530273,16.655794143676758,14500,81,61.0,,0.61,49.41,-0.9500007629394531,-0.05292483134044634
49,2017-10-19,4,0.007389776357827476,1.8450184501845017,BOOM,17.5,17.549999237060547,17.200000762939453,17.450000762939453,17.197845458984375,24800,89,61.0,,0.61,54.29,0.5499992370605469,0.03235289629767912
50,2017-10-30,1,0.002597444089456869,-0.6485084306095978,BOOM,20.850000381469727,22.76000022888184,20.350000381469727,22.100000381469727,21.78065490722656,193900,85,61.0,,0.61,51.85,5.210000991821293,0.2968661662855956
51,2017-11-03,1,0.002597444089456869,0.0,BOOM,21.200000762939453,21.399999618530277,20.799999237060547,21.0,20.696552276611328,105300,75,67.0,,0.67,50.25,-1.3600006103515625,-0.05975398052174696
52,2017-12-21,1,0.002597444089456869,0.0,BOOM,22.25,22.450000762939453,21.149999618530277,21.850000381469727,21.534269332885746,63900,73,66.0,,0.66,48.18,1.0500011444091761,0.049065474912437734
53,2018-01-18,1,0.002597444089456869,0.0,BOOM,24.649999618530277,24.649999618530277,23.75,24.049999237060547,23.72192001342773,69100,81,64.0,,0.64,51.84,2.199998855590824,0.09799549135083274
54,2018-02-23,1,0.002597444089456869,0.0,BOOM,22.200000762939453,22.350000381469727,21.649999618530277,21.950000762939453,21.650569915771484,26600,87,62.0,,0.62,53.94,-2.2999992370605504,-0.09330625852551977
55,2018-03-21,2,0.004194888178913738,0.6150061500615005,BOOM,26.799999237060547,27.75,26.799999237060547,27.549999237060547,27.174177169799805,103000,85,65.0,,0.65,55.25,5.399999618530273,0.241610717063226
56,2018-04-05,1,0.002597444089456869,-0.38080731150038083,BOOM,26.5,26.850000381469727,25.850000381469727,26.549999237060547,26.208017349243164,88600,96,67.0,,0.67,64.32000000000001,-0.8999996185302734,-0.03243241868577562
57,2018-04-11,1,0.002597444089456869,0.0,BOOM,27.399999618530277,28.450000762939453,27.299999237060547,28.399999618530277,28.03418731689453,133300,83,67.0,,0.67,55.61000000000001,1.6000003814697266,0.05959032993436941
58,2018-05-29,1,0.002597444089456869,0.0,BOOM,43.34999847412109,44.45000076293945,43.09999847412109,43.650001525878906,43.0877571105957,155900,79,64.0,,0.64,50.56,16.0,0.5623901430906986
59,2018-05-31,1,0.002597444089456869,0.0,BOOM,45.20000076293945,45.20000076293945,44.0,44.84999847412109,44.27230072021485,123300,82,64.0,,0.64,52.48,0.75,0.01687289059903274
60,2018-06-07,1,0.002597444089456869,0.0,BOOM,45.0,45.93000030517578,44.20000076293945,45.34999847412109,44.76585388183594,133100,74,66.0,,0.66,48.84,0.7299995422363281,0.016150432077755017
61,2018-07-12,1,0.002597444089456869,0.0,BOOM,45.34999847412109,46.09999847412109,44.900001525878906,45.75,45.18074417114258,137000,32,70.0,,0.7,22.4,0.1699981689453054,0.003701244672670967
62,2018-07-27,1,0.002597444089456869,0.0,BOOM,50.25,50.54999923706055,38.0099983215332,39.900001525878906,39.40353393554688,941800,31,70.0,,0.7,21.7,4.45000076293946,0.0965293039095767
63,2018-08-02,1,0.002597444089456869,0.0,BOOM,40.95000076293945,42.150001525878906,40.41999816894531,41.70000076293945,41.18113708496094,155100,81,62.0,,0.62,50.22,-8.39999771118164,-0.1661720640546165
64,2018-08-08,2,0.004194888178913738,0.6150061500615005,BOOM,42.09999847412109,42.09999847412109,41.29999923706055,41.5,40.98362731933594,60300,83,62.0,,0.62,51.46,-0.050003051757819605,-0.001186311979778254
65,2018-08-16,1,0.002597444089456869,-0.38080731150038083,BOOM,40.650001525878906,41.34999847412109,40.27999877929688,41.29999923706055,40.78611373901367,36900,82,62.0,,0.62,50.84,-0.75,-0.017814727486534898
66,2018-08-21,1,0.002597444089456869,0.0,BOOM,42.59999847412109,43.45000076293945,41.68999862670898,43.0,42.464962005615234,99900,83,62.0,,0.62,51.46,2.1000022888183665,0.05078603062422493
67,2018-08-31,1,0.002597444089456869,0.0,BOOM,40.04999923706055,41.04999923706055,39.16999816894531,39.25,38.76161193847656,201300,89,62.0,,0.62,55.18,-2.4000015258789062,-0.05523593748532174
68,2018-09-06,0,0.001,-0.6150061500615006,BOOM,38.34999847412109,38.84999847412109,37.0,37.150001525878906,36.687747955322266,69600,86,60.0,,0.6,51.6,-2.2000007629394602,-0.05359319863161571
69,2018-09-07,1,0.002597444089456869,1.5974440894568689,BOOM,37.09999847412109,37.400001525878906,36.29999923706055,36.95000076293945,36.49024200439453,71500,79,60.0,,0.6,47.4,-1.4499969482421804,-0.03732296023661519
70,2018-09-13,1,0.002597444089456869,0.0,BOOM,38.20000076293945,39.25,37.47999954223633,38.75,38.26784133911133,75000,82,60.0,,0.6,49.2,1.8499984741210938,0.04946519782468428
71,2018-09-17,1,0.002597444089456869,0.0,BOOM,38.95000076293945,39.09999847412109,38.04999923706055,38.900001525878906,38.41598129272461,62600,77,60.0,,0.6,46.2,-0.15000152587891336,-0.003821694926851249
72,2018-09-26,1,0.002597444089456869,0.0,BOOM,41.150001525878906,41.84999847412109,40.5,41.34999847412109,40.83549118041992,132900,81,60.0,,0.6,48.6,2.75,0.07033248356314203
73,2018-09-28,1,0.002597444089456869,0.0,BOOM,41.45000076293945,41.84999847412109,40.34999847412109,40.79999923706055,40.31183242797852,292200,84,60.0,,0.6,50.4,0.0,0.0
74,2018-10-01,1,0.002597444089456869,-0.9707690648258009,BOOM,40.970001220703125,40.970001220703125,40.04999923706055,40.22999954223633,39.74864959716797,50600,69,62.0,False,0.62,42.78,-0.8799972534179616,-0.0210274142294683
75,2018-10-02,1,0.002597444089456869,0.0,BOOM,40.2400016784668,40.43000030517578,38.709999084472656,38.86000061035156,38.39504623413086,39100,62,62.0,,0.62,38.44,-0.5400009155273438,-0.013180397838369329
76,2018-10-05,1,0.002597444089456869,0.0,BOOM,39.43999862670898,39.79999923706055,38.209999084472656,38.790000915527344,38.32587814331055,27900,69,62.0,,0.62,42.78,-0.6300010681152344,-0.01558251455255577
77,2018-10-08,1,0.002597444089456869,0.0,BOOM,38.61000061035156,38.61000061035156,37.08000183105469,38.0099983215332,37.55521774291992,41100,67,62.0,,0.62,41.54,-1.1899986267089844,-0.02989946355579054
78,2018-10-18,1,0.002597444089456869,0.0,BOOM,37.400001525878906,37.61000061035156,36.4900016784668,36.66999816894531,36.23124694824219,62500,71,62.0,,0.62,44.02,-1.0,-0.025900025490595113
79,2018-10-26,1,0.002597444089456869,0.0,BOOM,38.25,40.58000183105469,34.38999938964844,37.63999938964844,37.189640045166016,251700,67,62.0,,0.62,41.54,2.970001220703125,0.07896839065420491
80,2018-10-30,1,0.002597444089456869,0.0,BOOM,37.91999816894531,38.75,37.31999969482422,38.02999877929688,37.574974060058594,118300,75,62.0,,0.62,46.5,-1.8300018310546875,-0.04509614954364638
81,2018-10-31,2,0.004194888178913738,0.6150061500615005,BOOM,38.59999847412109,39.34999847412109,38.040000915527344,38.54999923706055,38.08875274658203,121700,77,62.0,,0.62,47.74,0.5999984741210866,0.015483831590221486
82,2018-11-05,1,0.002597444089456869,-0.38080731150038083,BOOM,40.0099983215332,40.4900016784668,39.540000915527344,39.709999084472656,39.2348747253418,117700,100,61.0,,0.61,61.0,1.1400032043457102,0.0289708576506158
83,2018-11-09,1,0.002597444089456869,0.0,BOOM,38.88999938964844,38.88999938964844,37.34999847412109,37.77000045776367,37.31808471679688,45000,85,61.0,,0.61,51.85,-1.6000022888183594,-0.03951598474912554
84,2018-11-15,1,0.002597444089456869,0.0,BOOM,35.77000045776367,36.58000183105469,35.11000061035156,36.18000030517578,35.74711227416992,58900,83,61.0,,0.61,50.63,-2.30999755859375,-0.05939824106062119
85,2018-11-19,1,0.002597444089456869,0.0,BOOM,36.58000183105469,36.58000183105469,34.40999984741211,35.439998626708984,35.015960693359375,62300,86,61.0,,0.61,52.46,0.0,0.0
86,2018-11-20,1,0.002597444089456869,0.0,BOOM,34.91999816894531,35.91999816894531,34.16999816894531,34.630001068115234,34.215660095214844,89800,80,61.0,,0.61,48.8,-0.660003662109375,-0.018042745463972665
87,2018-11-21,1,0.002597444089456869,0.0,BOOM,34.849998474121094,35.59000015258789,34.25,35.349998474121094,34.92704391479492,43300,77,61.0,,0.61,46.97,-0.3299980163574219,-0.00918702764975976
88,2018-11-29,1,0.002597444089456869,0.0,BOOM,34.75,36.459999084472656,34.75,35.95000076293945,35.51986312866211,110700,97,61.0,,0.61,59.17,0.8699989318847656,0.02444503872308923
89,2018-12-10,1,0.002597444089456869,0.0,BOOM,34.72999954223633,36.060001373291016,34.099998474121094,34.54999923706055,34.13661193847656,71500,81,63.0,,0.63,51.03,-0.3999977111816406,-0.010970864542670489
90,2018-12-19,1,0.002597444089456869,0.0,BOOM,35.38999938964844,35.470001220703125,34.5,34.779998779296875,34.36385726928711,83400,80,63.0,,0.63,50.4,-0.5900001525878906,-0.01636162313140932
91,2018-12-26,1,0.002597444089456869,0.0,BOOM,33.959999084472656,35.150001525878906,33.40999984741211,35.11000061035156,34.689910888671875,76600,93,63.0,,0.63,58.59,-0.31999969482421875,-0.009021699571790331
92,2018-12-27,1,0.002597444089456869,0.0,BOOM,34.5,35.029998779296875,33.529998779296875,35.02000045776367,34.60099029541016,106800,71,63.0,,0.63,44.73,-0.12000274658203125,-0.0034140182467327085
93,2019-01-03,2,0.004194888178913738,0.6150061500615005,BOOM,35.40999984741211,35.650001525878906,34.52000045776367,34.83000183105469,34.43292999267578,99500,70,67.0,,0.67,46.900000000000006,0.6200027465820312,0.0176991940675848
94,2019-01-10,1,0.002597444089456869,-0.38080731150038083,BOOM,36.56999969482422,37.97999954223633,36.09000015258789,36.560001373291016,36.14320373535156,86200,72,67.0,,0.67,48.24,2.329998016357422,0.06535758531920499
95,2019-01-15,1,0.002597444089456869,0.0,BOOM,36.11000061035156,36.5099983215332,35.7599983215332,36.150001525878906,35.73788070678711,36600,79,67.0,,0.67,52.93,-1.470001220703125,-0.038704613965789614
96,2019-01-16,1,0.002597444089456869,0.0,BOOM,36.09999847412109,36.81999969482422,35.97999954223633,36.310001373291016,35.89605712890625,54500,74,67.0,,0.67,49.580000000000005,0.3100013732910156,0.008490862436117297
97,2019-01-25,1,0.002597444089456869,0.0,BOOM,35.7400016784668,36.18999862670898,35.7400016784668,36.150001525878906,35.73788070678711,58500,75,67.0,,0.67,50.25,-0.6300010681152415,-0.017110295310616253
98,2019-01-29,1,0.002597444089456869,0.0,BOOM,35.0,35.20000076293945,34.54999923706055,34.58000183105469,34.18578338623047,50300,79,67.0,,0.67,52.93,-0.9899978637695241,-0.027355565110159574
99,2019-02-07,1,0.002597444089456869,0.0,BOOM,36.369998931884766,36.369998931884766,34.560001373291016,35.16999816894531,34.76905059814453,49100,87,66.0,,0.66,57.42,1.1699981689453125,0.033238583624610296
100,2019-02-12,1,0.002597444089456869,0.0,BOOM,34.68000030517578,34.9900016784668,34.29999923706055,34.540000915527344,34.146236419677734,63500,85,66.0,,0.66,56.1,-1.3799972534179688,-0.037943285508544644
101,2019-02-13,1,0.002597444089456869,0.0,BOOM,34.36000061035156,34.84000015258789,34.29999923706055,34.29999923706055,33.90896987915039,46000,83,66.0,,0.66,54.78,-0.15000152587890625,-0.004286982528818206
102,2019-02-22,1,0.002597444089456869,0.0,BOOM,41.0,49.720001220703125,41.0,48.720001220703125,48.16458511352539,1048200,78,66.0,,0.66,51.48,14.880001068115234,0.42709532155412333
103,2019-02-26,1,0.002597444089456869,0.0,BOOM,48.0,49.4900016784668,47.459999084472656,48.22999954223633,47.68016815185547,236900,90,66.0,,0.66,59.400000000000006,-0.22999954223632812,-0.004625895747978337
104,2019-02-27,1,0.002597444089456869,0.0,BOOM,46.77000045776367,48.380001068115234,46.310001373291016,47.220001220703125,46.681678771972656,118300,90,66.0,,0.66,59.400000000000006,-1.1100006103515625,-0.02242878506174162
105,2019-03-04,3,0.005792332268370607,1.230012300123001,BOOM,47.29999923706055,47.5,46.04999923706055,46.29999923706055,45.77216720581055,102100,93,65.0,,0.65,60.45,-0.8800010681152344,-0.018189356111759092
106,2019-03-05,1,0.002597444089456869,-0.5515719801434087,BOOM,46.20000076293945,47.56999969482422,46.09999847412109,47.52999877929688,46.98814010620117,92900,85,65.0,,0.65,55.25,0.06999969482421875,0.0014736777857731198
107,2019-03-12,1,0.002597444089456869,0.0,BOOM,46.0099983215332,46.45000076293945,45.36000061035156,45.459999084472656,44.941741943359375,80600,90,65.0,,0.65,58.5,-1.1199989318847656,-0.02354422827559166
108,2019-03-22,1,0.002597444089456869,0.0,BOOM,50.209999084472656,50.619998931884766,47.7599983215332,48.0099983215332,47.462669372558594,108300,89,65.0,,0.65,57.85,4.1699981689453125,0.08977390958995168
109,2019-03-29,2,0.004194888178913738,0.6150061500615005,BOOM,51.0099983215332,51.18000030517578,48.9900016784668,49.63999938964844,49.09480285644531,120400,92,65.0,,0.65,59.8,0.5600013732910156,0.011062848382208834
110,2019-04-01,1,0.002597444089456869,-0.38080731150038083,BOOM,50.52999877929688,51.20000076293945,49.83000183105469,50.619998931884766,50.06403732299805,131600,72,65.0,False,0.65,46.8,0.020000457763671875,0.00039078658937885535
111,2019-04-03,1,0.002597444089456869,0.0,BOOM,55.90999984741211,61.470001220703125,55.0,58.95000076293945,58.302547454833984,641800,85,65.0,,0.65,55.25,10.270000457763672,0.2005859434517332
112,2019-04-08,1,0.002597444089456869,0.0,BOOM,63.38999938964844,65.16999816894531,62.459999084472656,63.9900016784668,63.28719711303711,312500,77,65.0,,0.65,50.05,3.6999969482421875,0.060191912717841634
113,2019-04-10,2,0.004194888178913738,0.6150061500615005,BOOM,64.4000015258789,66.08999633789062,64.0,65.1500015258789,64.43445587158203,233400,87,65.0,,0.65,56.55,0.9199981689453125,0.014116897265522788
114,2019-04-11,1,0.002597444089456869,-0.38080731150038083,BOOM,65.13999938964844,66.7699966430664,64.72000122070312,66.70999908447266,65.9773178100586,235300,81,65.0,,0.65,52.65,0.6800003051757812,0.010289005036393517
115,2019-04-12,1,0.002597444089456869,0.0,BOOM,67.41999816894531,67.62999725341797,64.61000061035156,65.0,64.2861099243164,310800,83,65.0,,0.65,53.95,0.8600006103515625,0.012880045732949208
116,2019-04-15,1,0.002597444089456869,0.0,BOOM,69.23999786376953,69.9000015258789,68.63999938964844,69.02999877929688,68.27184295654297,1130200,76,65.0,,0.65,49.4,2.2700042724609375,0.03356505049016856
117,2019-04-17,1,0.002597444089456869,0.0,BOOM,69.0199966430664,69.58999633789062,67.1500015258789,68.1500015258789,67.40150451660156,2991800,81,65.0,,0.65,52.65,-0.31000518798828125,-0.00443498113334817
118,2019-04-23,1,0.002597444089456869,0.0,BOOM,68.41999816894531,69.30000305175781,66.80000305175781,67.81999969482422,67.07513427734375,283600,82,65.0,,0.65,53.3,-0.2899932861328125,-0.004167169153519779
119,2019-04-24,1,0.002597444089456869,0.0,BOOM,67.81999969482422,68.23999786376953,66.33000183105469,67.04000091552734,66.30369567871094,398200,83,65.0,,0.65,53.95,-1.0600051879882812,-0.015295889484977399
120,2019-04-25,1,0.002597444089456869,0.0,BOOM,67.04000091552734,67.58999633789062,65.98999786376953,67.08999633789062,66.35313415527344,305000,79,65.0,,0.65,51.35,-0.6500015258789062,-0.00952522781692533
121,2019-04-30,1,0.002597444089456869,0.0,BOOM,68.44999694824219,69.76000213623047,68.19000244140625,69.30000305175781,68.53887939453125,248600,100,65.0,,0.65,65.0,2.1700057983398438,0.03210542855323917
122,2019-05-02,1,0.002597444089456869,0.0,BOOM,69.06999969482422,70.87999725341797,67.66000366210938,68.26000213623047,67.51029968261719,282800,94,65.0,,0.65,61.1,1.1199951171875,0.01605497538546974
123,2019-05-03,3,0.005792332268370607,1.230012300123001,BOOM,70.62999725341797,70.77999877929688,68.33000183105469,68.80999755859375,68.05425262451172,312600,93,65.0,,0.65,60.45,-0.09999847412109375,-0.001410813741478667
124,2019-05-06,1,0.002597444089456869,-0.5515719801434087,BOOM,67.55999755859375,68.5999984741211,65.51000213623047,68.47000122070312,67.71798706054688,242900,97,65.0,,0.65,63.05,-2.1800003051757812,-0.030799665763959205
125,2019-05-07,3,0.005792332268370607,1.230012300123001,BOOM,67.43000030517578,68.44000244140625,65.23999786376953,66.93000030517578,66.19490814208984,510400,94,65.0,,0.65,61.1,-0.15999603271484375,-0.002332303735767538
126,2019-05-14,2,0.004194888178913738,-0.27578599007170435,BOOM,67.30000305175781,69.62999725341797,67.30000305175781,69.37000274658203,68.60811614990234,219000,98,65.0,,0.65,63.7,1.1899948120117188,0.017387416270630895
127,2019-05-15,1,0.002597444089456869,-0.38080731150038083,BOOM,68.91000366210938,72.33999633789062,68.9000015258789,71.9800033569336,71.18943786621094,416100,87,65.0,,0.65,56.55,2.7099990844726562,0.038919994131403346
128,2019-05-31,1,0.002597444089456869,0.0,BOOM,68.48999786376953,69.30999755859375,66.58999633789062,67.63999938964844,66.89710235595703,314500,88,65.0,,0.65,57.2,-3.029998779296875,-0.04188552574904969
129,2019-06-03,3,0.005792332268370607,1.230012300123001,BOOM,68.1500015258789,72.2699966430664,68.0,71.25,70.46746063232422,369500,83,64.0,,0.64,53.120000000000005,2.9599990844726562,0.04270666842788895
