,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,CAN_unscaled,CAN_monthly,isPartial,scale,CAN,Stock_Price_Change,Stock_Price_Change_Percent
17,2020-01-02,1,0.0011958096729978462,0.0,CAN,6.090000152587891,6.125,5.599999904632568,6.019999980926514,6.019999980926514,225500,96,79.0,,0.79,75.84,-0.4250001907348633,-0.06488552341357734
18,2020-01-06,3,0.0015874290189935383,0.32749304077288355,CAN,6.079999923706055,6.260000228881836,5.869999885559082,5.880000114440918,5.880000114440918,87300,89,79.0,,0.79,70.31,0.13500022888183594,0.022040853694993645
19,2020-01-07,2,0.0013916193459956921,-0.12335019119279644,CAN,6.050000190734863,6.099999904632568,5.619999885559082,5.820000171661377,5.820000171661377,80000,92,79.0,,0.79,72.68,-0.16000032424926758,-0.02555915629380845
20,2020-01-08,5,0.0019790483649892304,0.42211903756859437,CAN,5.800000190734863,6.260000228881836,5.800000190734863,6.119999885559082,6.119999885559082,115900,91,79.0,,0.79,71.89,0.16000032424926758,0.02622956176241198
21,2020-01-09,4,0.0017832386919913843,-0.098941327792619,CAN,6.25,6.579999923706055,6.010000228881836,6.489999771118164,6.489999771118164,193300,91,79.0,,0.79,71.89,0.31999969482421875,0.05111816024348248
22,2020-01-10,1,0.0011958096729978462,-0.3294169320303063,CAN,6.5,6.659999847412109,6.349999904632568,6.489999771118164,6.489999771118164,247100,87,79.0,,0.79,68.73,0.07999992370605469,0.012158043257392004
23,2020-01-13,1,0.0011958096729978462,-0.140706345856198,CAN,6.420000076293945,6.559999942779541,6.329999923706055,6.440000057220459,6.440000057220459,61100,90,79.0,,0.79,71.10000000000001,-0.09999990463256836,-0.01501500103959097
24,2020-01-14,2,0.0013916193459956921,0.16374652038644166,CAN,6.409999847412109,6.5,6.079999923706055,6.139999866485596,6.139999866485596,128900,89,79.0,,0.79,70.31,-0.059999942779541016,-0.009146332820563763
25,2020-01-15,1,0.0011958096729978462,-0.140706345856198,CAN,6.150000095367432,6.291999816894531,5.510000228881836,5.619999885559082,5.619999885559082,240700,91,79.0,,0.79,71.89,-0.20800018310546875,-0.03200002817007208
26,2020-01-16,2,0.0013916193459956921,0.16374652038644166,CAN,5.659999847412109,5.920000076293945,5.559999942779541,5.78000020980835,5.78000020980835,90700,91,79.0,,0.79,71.89,-0.37199974060058594,-0.05912265598001709
27,2020-01-17,2,0.0013916193459956921,0.0,CAN,5.800000190734863,6.199999809265137,5.800000190734863,6.0,6.0,82400,90,79.0,,0.79,71.10000000000001,0.2799997329711914,0.04729725158153664
28,2020-01-21,7,0.0023706677109849228,0.9824791223186506,CAN,6.039999961853027,6.199999809265137,5.599999904632568,5.699999809265137,5.699999809265137,132700,95,79.0,,0.79,75.05,0.0,0.0
29,2020-01-22,4,0.0017832386919913843,-0.24779053440158594,CAN,5.849999904632568,5.900000095367432,5.130000114440918,5.239999771118164,5.239999771118164,808500,92,79.0,,0.79,72.68,-0.2999997138977051,-0.04838705211722627
30,2020-01-23,6,0.0021748580379870766,0.21961128802020435,CAN,5.210000038146973,5.369999885559082,5.011000156402588,5.079999923706055,5.079999923706055,87800,93,79.0,,0.79,73.47,-0.5300002098083496,-0.08983054258329515
31,2020-01-24,4,0.0017832386919913843,-0.180066624651121,CAN,5.079999923706055,5.159999847412109,5.050000190734863,5.070000171661377,5.070000171661377,39500,93,79.0,,0.79,73.47,-0.21000003814697266,-0.039106153188513404
32,2020-01-27,1,0.0011958096729978462,-0.140706345856198,CAN,5.050000190734863,5.2820000648498535,4.800000190734863,4.989999771118164,4.989999771118164,61800,92,79.0,,0.79,72.68,0.12200021743774414,0.023643453690978422
33,2020-01-28,4,0.0017832386919913843,0.4912395611593252,CAN,5.0,5.203000068664551,5.0,5.050000190734863,5.050000190734863,60400,94,79.0,,0.79,74.26,-0.07899999618530273,-0.014956454982086087
34,2020-01-29,6,0.0021748580379870766,0.21961128802020435,CAN,5.039999961853027,5.710000038146973,5.039999961853027,5.670000076293945,5.670000076293945,89800,94,79.0,,0.79,74.26,0.5069999694824219,0.09744377528185444
35,2020-01-30,1,0.0011958096729978462,-0.4501665616278022,CAN,5.699999809265137,5.880000114440918,5.550000190734863,5.860000133514404,5.860000133514404,168500,91,79.0,,0.79,71.89,0.1700000762939453,0.029772342409495778
36,2020-02-03,9,0.002762287056980615,0.7401011471567782,CAN,5.920000076293945,5.920000076293945,5.400000095367432,5.579999923706055,5.579999923706055,216800,85,84.0,,0.84,71.39999999999999,0.039999961853027344,0.006802714468455484
37,2020-02-04,9,0.002762287056980615,0.0,CAN,5.5,5.5,5.050000190734863,5.110000133514404,5.110000133514404,277500,92,84.0,,0.84,77.28,-0.4200000762939453,-0.07094595791912128
38,2020-02-05,7,0.0023706677109849228,-0.14177358758063374,CAN,5.199999809265137,5.489999771118164,4.860000133514404,4.940000057220459,4.940000057220459,149300,94,84.0,,0.84,78.96,-0.010000228881835938,-0.0018182234330610392
39,2020-02-06,3,0.0015874290189935383,-0.3303873792021145,CAN,5.099999904632568,5.289999961853027,4.820000171661377,4.880000114440918,4.880000114440918,253700,93,84.0,,0.84,78.11999999999999,-0.19999980926513672,-0.03642983927199728
40,2020-02-07,8,0.0025664773839827685,0.6167509559639817,CAN,5.050000190734863,5.110000133514404,4.5,4.550000190734863,4.550000190734863,336400,90,84.0,,0.84,75.6,-0.17999982833862305,-0.034026432823559216
41,2020-02-10,4,0.0017832386919913843,0.4912395611593252,CAN,4.5,4.650000095367432,4.440000057220459,4.570000171661377,4.570000171661377,355400,90,84.0,,0.84,75.6,-0.46000003814697266,-0.09001957458474807
42,2020-02-11,6,0.0021748580379870766,0.21961128802020435,CAN,4.760000228881836,4.760000228881836,4.309999942779541,4.400000095367432,4.400000095367432,325400,96,84.0,,0.84,80.64,0.1100001335144043,0.023655942206107117
43,2020-02-12,11,0.003153906402976307,0.45016656162780233,CAN,4.420000076293945,8.6899995803833,4.409999847412109,8.039999961853027,8.039999961853027,11997700,94,84.0,,0.84,78.96,3.929999351501465,0.8256300761617095
44,2020-02-13,9,0.002762287056980615,-0.12416961569503937,CAN,7.059999942779541,7.460000038146973,6.03000020980835,6.639999866485596,6.639999866485596,4089200,88,84.0,,0.84,73.92,-1.2299995422363281,-0.1415419564591135
45,2020-02-14,2,0.0013916193459956921,-0.49620755653221815,CAN,6.949999809265137,7.480000019073486,6.75,6.78000020980835,6.78000020980835,1932600,88,84.0,,0.84,73.92,0.019999980926513672,0.0026809625769763645
46,2020-02-18,4,0.0017832386919913843,0.4912395611593252,CAN,6.829999923706055,6.840000152587891,5.699999809265137,5.75,5.75,1349700,94,84.0,,0.84,78.96,-0.6399998664855957,-0.08556147925850799
47,2020-02-19,3,0.0015874290189935383,-0.10980564401010207,CAN,5.820000171661377,6.380000114440918,5.699999809265137,5.710000038146973,5.710000038146973,1029100,94,84.0,,0.84,78.96,-0.46000003814697266,-0.0672514660650897
48,2020-02-20,3,0.0015874290189935383,0.0,CAN,5.5,5.650000095367432,5.110000133514404,5.320000171661377,5.320000171661377,745300,90,84.0,,0.84,75.6,-0.7300000190734863,-0.11442006363309554
49,2020-02-21,9,0.002762287056980615,0.7401011471567782,CAN,5.260000228881836,5.949999809265137,5.188000202178955,5.860000133514404,5.860000133514404,580400,91,84.0,,0.84,76.44,0.2999997138977051,0.05309729359892956
50,2020-02-24,4,0.0017832386919913843,0.4912395611593252,CAN,5.989999771118164,6.090000152587891,5.46999979019165,5.650000095367432,5.650000095367432,494800,93,84.0,,0.84,78.11999999999999,0.1400003433227539,0.023529470220276405
51,2020-02-25,4,0.0017832386919913843,0.0,CAN,5.619999885559082,5.619999885559082,5.309999942779541,5.5,5.5,326500,92,84.0,,0.84,77.28,-0.4700002670288086,-0.07717573977877257
52,2020-02-26,5,0.0019790483649892304,0.10980564401010207,CAN,5.400000095367432,5.570000171661377,5.349999904632568,5.5,5.5,332800,96,84.0,,0.84,80.64,-0.04999971389770508,-0.00889674642630911
53,2020-02-27,6,0.0021748580379870766,0.098941327792619,CAN,5.230000019073486,5.599999904632568,5.050000190734863,5.360000133514404,5.360000133514404,451600,94,84.0,,0.84,78.96,0.029999732971191406,0.005385948302806476
54,2020-02-28,5,0.0019790483649892304,-0.09003331232556044,CAN,5.230000019073486,5.230000019073486,4.800000190734863,5.090000152587891,5.090000152587891,314000,95,84.0,,0.84,79.8,-0.36999988555908203,-0.06607140926073973
55,2020-03-02,6,0.0021748580379870766,0.21961128802020435,CAN,5.130000114440918,5.480000019073486,4.929999828338623,5.039999961853027,5.039999961853027,225100,78,91.0,,0.91,70.98,0.25,0.047801147053205595
56,2020-03-03,6,0.0021748580379870766,0.0,CAN,5.019999980926514,5.28000020980835,4.829999923706055,4.900000095367432,4.900000095367432,291900,80,91.0,,0.91,72.8,-0.19999980926513672,-0.036496315432303805
57,2020-03-04,4,0.0017832386919913843,-0.180066624651121,CAN,4.900000095367432,4.96999979019165,4.659999847412109,4.659999847412109,4.659999847412109,229000,74,91.0,,0.91,67.34,-0.3100004196166992,-0.058712198351967726
58,2020-03-05,7,0.0023706677109849228,0.3294169320303064,CAN,4.630000114440918,4.888999938964844,4.610000133514404,4.829999923706055,4.829999923706055,311800,77,91.0,,0.91,70.07000000000001,-0.08099985122680664,-0.016297757474087016
59,2020-03-06,9,0.002762287056980615,0.1651936896010573,CAN,4.699999809265137,4.829999923706055,4.199999809265137,4.260000228881836,4.260000228881836,418800,74,91.0,,0.91,67.34,-0.05900001525878906,-0.012067910819258731
60,2020-03-09,13,0.0035455257489719993,1.2335019119279633,CAN,4.050000190734863,4.050000190734863,3.299999952316284,3.380000114440918,3.380000114440918,594700,76,91.0,,0.91,69.16,-0.7799997329711914,-0.1614906304952275
61,2020-03-10,3,0.0015874290189935383,-0.5522726017562269,CAN,3.640000104904175,3.650000095367432,3.4200000762939453,3.430000066757202,3.430000066757202,462700,77,91.0,,0.91,70.07000000000001,-0.4000000953674312,-0.09876545099491763
62,2020-03-11,5,0.0019790483649892304,0.24670038238559266,CAN,3.309999942779541,3.9600000381469727,3.299999952316284,3.910000085830689,3.910000085830689,510800,75,91.0,,0.91,68.25,0.30999994277954057,0.08493148895338143
63,2020-03-12,13,0.0035455257489719993,0.791530622340952,CAN,3.450000047683716,3.559999942779541,3.390000104904175,3.509999990463257,3.509999990463257,442300,79,91.0,,0.91,71.89,-0.40000009536743164,-0.10101012411974775
64,2020-03-13,14,0.0037413354219698455,0.05522726017562274,CAN,3.4600000381469727,3.5480000972747803,3.359999895095825,3.369999885559082,3.369999885559082,285800,78,91.0,,0.91,70.98,-0.011999845504760742,-0.0033707431734932847
65,2020-03-16,22,0.005307812805952614,0.794333752565036,CAN,3.0,3.2300000190734863,2.859999895095825,2.880000114440918,2.880000114440918,714500,81,91.0,,0.91,73.71000000000001,-0.31800007820129395,-0.0896279789973935
66,2020-03-17,10,0.002958096729978461,-0.4426900800531228,CAN,2.859999895095825,2.950000047683716,2.690000057220459,2.809999942779541,2.809999942779541,401200,82,91.0,,0.91,74.62,-0.2799999713897705,-0.0866872971319943
67,2020-03-18,11,0.003153906402976307,0.06619447938041967,CAN,2.7300000190734863,3.0999999046325684,2.5299999713897705,3.009999990463257,3.009999990463257,428300,89,91.0,,0.91,80.99000000000001,0.14999985694885254,0.05084740831330814
68,2020-03-19,12,0.003349716075974153,0.062084807847519796,CAN,3.009999990463257,3.2699999809265137,2.75,3.2699999809265137,3.2699999809265137,292000,87,91.0,,0.91,79.17,0.1700000762939453,0.054838735975411224
69,2020-03-20,12,0.003349716075974153,0.0,CAN,3.450000047683716,3.5799999237060547,2.9600000381469727,3.109999895095825,3.109999895095825,247500,93,91.0,,0.91,84.63000000000001,0.309999942779541,0.09480120629594202
70,2020-03-23,7,0.0023706677109849228,0.7035317292809906,CAN,3.1700000762939453,3.1700000762939453,2.859999895095825,3.049999952316284,3.049999952316284,578900,90,91.0,,0.91,81.9,-0.4099998474121094,-0.11452509948315115
71,2020-03-24,13,0.0035455257489719993,0.49558106880317165,CAN,3.150000095367432,3.180000066757202,2.900000095367432,2.950000047683716,2.950000047683716,639500,90,91.0,,0.91,81.9,0.009999990463256836,0.0031545710481331035
72,2020-03-25,10,0.002958096729978461,-0.1656817805268681,CAN,2.9800000190734863,3.1700000762939453,2.9800000190734863,2.9800000190734863,2.9800000190734863,245800,91,91.0,,0.91,82.81,-0.009999990463256836,-0.003144651023059386
73,2020-03-26,17,0.0043287644409633836,0.4633613556629377,CAN,3.0,3.130000114440918,2.950000047683716,3.059999942779541,3.059999942779541,344300,90,91.0,,0.91,81.9,-0.039999961853027344,-0.012618284192532747
74,2020-03-27,8,0.0025664773839827685,-0.4071108698602254,CAN,2.9800000190734863,3.180000066757202,2.950000047683716,3.049999952316284,3.049999952316284,410700,93,91.0,,0.91,84.63000000000001,0.04999995231628418,0.01597442507608826
75,2020-03-30,6,0.0021748580379870766,0.0,CAN,3.009999990463257,3.0199999809265137,2.880000114440918,2.900000095367432,2.900000095367432,324800,89,91.0,,0.91,80.99000000000001,-0.16000008583068848,-0.05031449134334398
76,2020-03-31,10,0.002958096729978461,0.3601332493022418,CAN,2.950000047683716,3.0899999141693115,2.8499999046325684,3.039999961853028,3.039999961853028,115300,93,91.0,,0.91,84.63000000000001,0.06999993324279785,0.02317878598837675
77,2020-04-01,13,0.0035455257489719993,0.198583438141259,CAN,2.940000057220459,3.0199999809265137,2.869999885559082,2.869999885559082,2.869999885559082,143600,90,98.0,False,0.98,88.2,-0.06999993324279785,-0.022653700707825464
78,2020-04-02,10,0.002958096729978461,-0.1656817805268681,CAN,2.890000104904175,3.0199999809265137,2.869999885559082,2.940000057220459,2.940000057220459,199600,94,98.0,,0.98,92.12,0.0,0.0
79,2020-04-03,6,0.0021748580379870766,-0.2647779175216787,CAN,3.0199999809265137,3.0350000858306885,2.869999885559082,2.880000114440918,2.880000114440918,73900,92,98.0,,0.98,90.16,0.015000104904174805,0.004966922185069889
80,2020-04-06,4,0.0017832386919913843,-0.098941327792619,CAN,3.069999933242798,3.690000057220459,3.055999994277954,3.5199999809265137,3.5199999809265137,405900,91,98.0,,0.98,89.17999999999999,0.6549999713897705,0.2158154704666162
81,2020-04-07,4,0.0017832386919913843,0.0,CAN,3.990000009536743,3.990000009536743,3.430000066757202,3.5,3.5,223700,94,98.0,,0.98,92.12,0.2999999523162842,0.08130079882499053
82,2020-04-08,7,0.0023706677109849228,0.3294169320303064,CAN,3.7200000286102295,3.736999988555908,3.444999933242798,3.5199999809265137,3.5199999809265137,96100,93,98.0,,0.98,91.14,-0.25300002098083496,-0.06340852641005612
83,2020-04-09,11,0.003153906402976307,0.33038737920211436,CAN,3.680000066757202,3.680000066757202,3.0999999046325684,3.200000047683716,3.200000047683716,303700,92,98.0,,0.98,90.16,-0.056999921798706055,-0.015252855759502526
84,2020-04-13,7,0.0023706677109849228,0.49340076477118533,CAN,3.5799999237060547,4.329999923706055,3.25,4.03000020980835,4.03000020980835,554600,91,98.0,,0.98,89.17999999999999,0.6499998569488525,0.1766303927058428
85,2020-04-14,5,0.0019790483649892304,-0.1651936896010573,CAN,4.400000095367432,4.980000019073486,4.300000190734863,4.599999904632568,4.599999904632568,935100,94,98.0,,0.98,92.12,0.6500000953674316,0.15011549811093183
86,2020-04-15,11,0.003153906402976307,0.593647966755714,CAN,4.5,4.573999881744385,4.099999904632568,4.150000095367432,4.150000095367432,268700,94,98.0,,0.98,92.12,-0.40600013732910156,-0.08152613168154899
87,2020-04-16,20,0.004916193459956922,0.5587632706276773,CAN,4.659999847412109,4.849999904632568,4.349999904632568,4.440000057220459,4.440000057220459,174400,93,98.0,,0.98,91.14,0.2760000228881836,0.06034106471881362
88,2020-04-17,5,0.0019790483649892304,-0.5974429441988289,CAN,4.699999809265137,4.699999809265137,4.460000038146973,4.679999828338623,4.679999828338623,183300,90,98.0,,0.98,88.2,-0.15000009536743164,-0.030927855323080733
89,2020-04-20,4,0.0017832386919913843,-0.8890837565615599,CAN,4.849999904632568,4.849999904632568,4.150000095367432,4.170000076293945,4.170000076293945,280700,87,98.0,,0.98,85.26,0.15000009536743164,0.03191491520313172
90,2020-04-21,11,0.003153906402976307,0.7686395080707149,CAN,4.360000133514404,4.400000095367432,4.25,4.269999980926514,4.269999980926514,141700,90,98.0,,0.98,88.2,-0.4499998092651367,-0.09278346765230061
91,2020-04-22,11,0.003153906402976307,0.0,CAN,4.340000152587891,4.449999809265137,4.199999809265137,4.28000020980835,4.28000020980835,114000,94,98.0,,0.98,92.12,0.04999971389770508,0.011363571094088698
92,2020-04-23,9,0.002762287056980615,-0.12416961569503937,CAN,4.440000057220459,4.579999923706055,4.28000020980835,4.429999828338623,4.429999828338623,322200,91,98.0,,0.98,89.17999999999999,0.13000011444091797,0.029213510115270402
93,2020-04-24,3,0.0015874290189935383,-0.4253207627419012,CAN,4.480000019073486,4.480000019073486,4.110000133514404,4.230000019073486,4.230000019073486,215800,88,98.0,,0.98,86.24,-0.09999990463256836,-0.021834040676500743
94,2020-04-27,9,0.002762287056980615,0.27009993697668144,CAN,4.340000152587891,4.489999771118164,4.25,4.440000057220459,4.440000057220459,224300,90,98.0,,0.98,88.2,0.009999752044677734,0.0022320875004695484
95,2020-04-28,10,0.002958096729978461,0.07088679379031682,CAN,4.480000019073486,4.670000076293945,4.320000171661377,4.650000095367432,4.650000095367432,331700,89,98.0,,0.98,87.22,0.18000030517578125,0.040089156871149445
96,2020-04-29,10,0.002958096729978461,0.0,CAN,4.949999809265137,4.989999771118164,4.659999847412109,4.760000228881836,4.760000228881836,462300,91,98.0,,0.98,89.17999999999999,0.31999969482421875,0.0685224174724568
97,2020-04-30,7,0.0023706677109849228,-0.198583438141259,CAN,4.920000076293945,5.239999771118164,4.760000228881836,5.179999828338623,5.179999828338623,427900,92,98.0,,0.98,90.16,0.25,0.05010020269880289
98,2020-05-01,8,0.0025664773839827685,0.08259684480052853,CAN,5.179999828338623,5.230000019073486,4.559999942779541,4.599999904632568,4.599999904632568,269600,93,96.0,False,0.96,89.28,-0.009999752044677734,-0.00190834971020315
99,2020-05-04,2,0.0013916193459956921,0.0,CAN,4.630000114440918,4.840000152587891,4.5,4.630000114440918,4.630000114440918,254600,94,96.0,,0.96,90.24,-0.3899998664855957,-0.07456976387443415
100,2020-05-05,2,0.0013916193459956921,0.0,CAN,4.849999904632568,4.849999904632568,4.599999904632568,4.690000057220459,4.690000057220459,169800,94,96.0,,0.96,90.24,0.009999752044677734,0.002066064406905266
101,2020-05-06,7,0.0023706677109849228,0.7035317292809906,CAN,4.820000171661377,5.139999866485596,4.820000171661377,5.039999961853027,5.039999961853027,655300,93,96.0,,0.96,89.28,0.28999996185302734,0.059793807743383276
102,2020-05-07,9,0.002762287056980615,0.1651936896010573,CAN,5.150000095367432,5.800000190734863,5.099999904632568,5.800000190734863,5.800000190734863,1149100,92,96.0,,0.96,88.32,0.6600003242492676,0.12840473567960098
103,2020-05-08,3,0.0015874290189935383,-0.4253207627419012,CAN,5.949999809265137,5.989999771118164,5.550000190734863,5.889999866485596,5.889999866485596,903000,90,96.0,,0.96,86.39999999999999,0.18999958038330078,0.03275854726467298
104,2020-05-11,4,0.0017832386919913843,0.12335019119279633,CAN,5.849999904632568,5.889999866485596,5.199999809265137,5.389999866485596,5.389999866485596,623900,90,96.0,,0.96,86.39999999999999,-0.09999990463256836,-0.016694475534829833
105,2020-05-12,4,0.0017832386919913843,0.0,CAN,5.699999809265137,5.789999961853027,5.400000095367432,5.730000019073486,5.730000019073486,459500,91,96.0,,0.96,87.36,-0.09999990463256836,-0.016977912886139923
106,2020-05-13,4,0.0017832386919913843,0.0,CAN,5.869999885559082,6.0,5.559999942779541,5.989999771118164,5.989999771118164,356500,91,96.0,,0.96,87.36,0.21000003814697266,0.03626943687919559
107,2020-05-14,8,0.0025664773839827685,0.4392225760404085,CAN,5.929999828338623,5.980000019073486,5.389999866485596,5.96999979019165,5.96999979019165,459900,92,96.0,,0.96,88.32,-0.019999980926513672,-0.0033333301544189453
108,2020-05-15,7,0.0023706677109849228,-0.07629510948348195,CAN,5.590000152587891,5.760000228881836,4.0,4.389999866485596,4.389999866485596,1401300,90,96.0,,0.96,86.39999999999999,-0.2199997901916504,-0.03678926245651348
109,2020-05-18,5,0.0019790483649892304,0.10980564401010207,CAN,4.5,4.840000152587891,4.440000057220459,4.449999809265137,4.449999809265137,429500,93,96.0,,0.96,89.28,-0.9200000762939453,-0.15972222912090772
110,2020-05-19,6,0.0021748580379870766,0.098941327792619,CAN,4.5,4.599999904632568,4.25,4.369999885559082,4.369999885559082,247100,91,96.0,,0.96,87.36,-0.24000024795532227,-0.049586826526647365
111,2020-05-20,3,0.0015874290189935383,-0.27009993697668133,CAN,4.400000095367432,4.5,4.119999885559082,4.199999809265137,4.199999809265137,219700,92,96.0,,0.96,88.32,-0.09999990463256836,-0.021739110153428554
112,2020-05-21,3,0.0015874290189935383,0.0,CAN,3.950000047683716,4.150000095367432,3.75,3.990000009536743,3.990000009536743,374200,91,96.0,,0.96,87.36,-0.34999990463256836,-0.07777775658501518
113,2020-05-22,6,0.0021748580379870766,0.370050573578389,CAN,3.9600000381469727,3.9600000381469727,3.75,3.819999933242798,3.819999933242798,339400,93,96.0,,0.96,89.28,-0.19000005722045898,-0.045783145266081404
114,2020-05-26,6,0.0021748580379870766,0.0,CAN,3.819999933242798,3.9800000190734863,3.3499999046325684,3.359999895095825,3.359999895095825,707500,89,96.0,,0.96,85.44,0.019999980926513672,0.005050500185316276
115,2020-05-28,7,0.0023706677109849228,0.09003331232556055,CAN,3.140000104904175,3.150000095367432,2.759999990463257,2.9100000858306885,2.9100000858306885,2186700,90,96.0,,0.96,86.39999999999999,-0.8299999237060542,-0.20854269339910003
116,2020-05-29,8,0.0025664773839827685,0.08259684480052853,CAN,2.819999933242798,2.8499999046325684,2.359999895095825,2.359999895095825,2.359999895095825,2786800,87,96.0,,0.96,83.52,-0.3000001907348637,-0.09523815290547477
117,2020-06-01,7,0.0023706677109849228,0.3294169320303064,CAN,2.5,2.5,2.0,2.119999885559082,2.119999885559082,3380000,89,94.0,False,0.94,83.66,-0.34999990463256836,-0.12280698819100189
118,2020-06-02,3,0.0015874290189935383,-0.3303873792021145,CAN,2.25,3.25,2.150000095367432,2.490000009536743,2.490000009536743,11490000,93,94.0,,0.94,87.42,0.75,0.30000000000000004
119,2020-06-03,3,0.0015874290189935383,0.0,CAN,2.5299999713897705,2.799999952316284,2.380000114440918,2.4100000858306885,2.4100000858306885,4606300,93,94.0,,0.94,87.42,-0.4500000476837158,-0.138461553133451
120,2020-06-04,2,0.0013916193459956921,-0.12335019119279644,CAN,2.4100000858306885,2.450000047683716,2.119999885559082,2.150000095367432,2.150000095367432,4389700,90,94.0,,0.94,84.6,-0.34999990463256836,-0.12499996806893976
121,2020-06-05,6,0.0021748580379870766,0.5628253834247925,CAN,2.1600000858306885,2.220000028610229,2.0299999713897705,2.119999885559082,2.119999885559082,2815300,90,94.0,,0.94,84.6,-0.23000001907348677,-0.09387755697839018
122,2020-06-08,8,0.0025664773839827685,0.6167509559639817,CAN,2.1700000762939453,2.180000066757202,2.039999961853028,2.119999885559082,2.119999885559082,3273700,88,94.0,,0.94,82.72,-0.0399999618530269,-0.018018000602490036
123,2020-06-09,5,0.0019790483649892304,-0.2288853284504463,CAN,2.150000095367432,2.5199999809265137,2.130000114440918,2.450000047683716,2.450000047683716,7816300,91,94.0,,0.94,85.53999999999999,0.3399999141693115,0.1559632586044224
124,2020-06-10,8,0.0025664773839827685,0.29682398337785676,CAN,2.539999961853028,2.5799999237060547,2.200000047683716,2.4200000762939453,2.4200000762939453,4401100,92,94.0,,0.94,86.47999999999999,0.059999942779541016,0.023809501283202916
125,2020-06-11,13,0.0035455257489719993,0.38147554741741074,CAN,2.150000095367432,2.2699999809265137,2.0999999046325684,2.119999885559082,2.119999885559082,2427300,92,94.0,,0.94,86.47999999999999,-0.309999942779541,-0.1201550201343572
