,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,AG_unscaled,AG_monthly,isPartial,scale,AG,Stock_Price_Change,Stock_Price_Change_Percent
0,2016-05-02,11,0.003641690682036503,1.936483346243222,AG,10.729999542236328,10.81999969482422,9.960000038146973,10.100000381469728,10.088322639465332,5883700,96,85.0,,0.85,81.6,,
1,2016-05-04,2,0.0014803073967339098,-0.5935109469796886,AG,9.68000030517578,10.06999969482422,9.390000343322754,9.420000076293944,9.409109115600586,5124100,93,85.0,,0.85,79.05,-0.75,-0.06931608328591399
2,2016-05-12,1,0.001240153698366955,-0.16223231667748217,AG,10.460000038146973,10.890000343322754,10.369999885559082,10.779999732971191,10.767536163330078,6330700,88,85.0,,0.85,74.8,0.8200006484985334,0.08143005693634708
3,2016-06-01,1,0.001240153698366955,0.0,AG,10.5,10.619999885559082,10.079999923706056,10.31999969482422,10.308067321777344,3591100,98,81.0,False,0.81,79.38000000000001,-0.2700004577636719,-0.024793429683335422
4,2016-06-03,1,0.001240153698366955,0.0,AG,11.1899995803833,11.789999961853027,11.130000114440918,11.760000228881836,11.746402740478516,7107800,85,81.0,,0.81,68.85000000000001,1.1700000762939453,0.11016949989659541
5,2016-06-06,2,0.0014803073967339098,0.0,AG,11.789999961853027,12.0,11.460000038146973,11.859999656677246,11.84628677368164,5525600,95,81.0,,0.81,76.95,0.21000003814697266,0.01781170812777222
6,2016-06-08,4,0.0019606147934678195,0.32446463335496434,AG,12.359999656677246,12.829999923706056,12.239999771118164,12.399999618530272,12.385662078857422,5945900,94,81.0,,0.81,76.14,0.8299999237060565,0.06916666030883811
7,2016-06-10,2,0.0014803073967339098,-0.24497795198432137,AG,12.869999885559082,13.31999969482422,12.34000015258789,12.460000038146973,12.445592880249023,5785800,86,81.0,,0.81,69.66000000000001,0.48999977111816406,0.038191720501322024
8,2016-06-13,1,0.001240153698366955,-0.16223231667748217,AG,12.710000038146973,12.850000381469728,12.300000190734863,12.59000015258789,12.57544231414795,4589400,94,81.0,,0.81,76.14,-0.4699993133544922,-0.03528523454374555
9,2016-06-15,1,0.001240153698366955,0.0,AG,12.279999732971191,13.050000190734863,12.170000076293944,12.899999618530272,12.885083198547363,5413500,100,81.0,,0.81,81.0,0.19999980926513494,0.015564187029406096
10,2016-06-16,2,0.0014803073967339098,0.1936483346243223,AG,13.449999809265137,13.56999969482422,12.1899995803833,12.43000030517578,12.415627479553224,7704000,94,81.0,,0.81,76.14,0.5199995040893572,0.03984670471181628
11,2016-06-24,2,0.0014803073967339098,0.0,AG,13.270000457763672,13.329999923706056,12.75,13.06999969482422,13.054887771606444,7128000,77,81.0,,0.81,62.370000000000005,-0.23999977111816406,-0.01768605574911719
12,2016-07-01,1,0.001240153698366955,-0.16223231667748217,AG,14.0,14.949999809265137,13.979999542236328,14.800000190734863,14.78288745880127,6816100,84,81.0,False,0.81,68.04,1.6199998855590803,0.12153037470600991
13,2016-07-06,4,0.0019606147934678195,0.5809450038729667,AG,15.109999656677246,15.390000343322754,14.949999809265137,15.31999969482422,15.302286148071287,6940600,100,81.0,,0.81,81.0,0.4400005340576172,0.029431474225499965
14,2016-07-07,2,0.0014803073967339098,-0.24497795198432137,AG,15.079999923706056,15.119999885559082,14.5600004196167,14.850000381469728,14.832830429077148,4680500,80,81.0,,0.81,64.80000000000001,-0.2700004577636719,-0.017543889001978896
15,2016-07-11,1,0.001240153698366955,-0.16223231667748217,AG,15.729999542236328,16.809999465942383,15.670000076293944,16.450000762939453,16.430978775024414,8368700,91,81.0,,0.81,73.71000000000001,1.6899995803833008,0.11177245986604789
16,2016-07-12,13,0.004121998078770413,2.3237800154918666,AG,16.399999618530273,16.540000915527344,15.350000381469728,15.40999984741211,15.392181396484377,7117500,90,81.0,,0.81,72.9,-0.26999855041503906,-0.01606178221254939
17,2016-07-13,1,0.001240153698366955,-0.6991377301328361,AG,15.880000114440918,17.239999771118164,15.8100004196167,16.90999984741211,16.89044761657715,7863900,95,81.0,,0.81,76.95,0.6999988555908203,0.042321572965191345
18,2016-07-14,1,0.001240153698366955,0.0,AG,16.450000762939453,17.110000610351562,16.219999313354492,16.940000534057617,16.920413970947266,7241300,92,81.0,,0.81,74.52000000000001,-0.12999916076660156,-0.007540554668938326
19,2016-07-15,1,0.001240153698366955,0.0,AG,16.68000030517578,17.100000381469727,16.579999923706055,16.770000457763672,16.7506103515625,4251400,79,81.0,,0.81,63.99,-0.010000228881835938,-0.0005844668921745066
20,2016-07-21,2,0.0014803073967339098,0.1936483346243223,AG,15.199999809265137,16.06999969482422,14.949999809265137,15.890000343322754,15.871627807617188,6426300,87,81.0,,0.81,70.47,-1.0300006866455078,-0.06023395693965361
21,2016-07-27,2,0.0014803073967339098,0.0,AG,15.899999618530272,16.780000686645508,15.43000030517578,16.530000686645508,16.510887145996094,6163700,83,81.0,,0.81,67.23,0.7100009918212891,0.04418176759828829
22,2016-07-28,3,0.0017204610951008646,0.16223231667748217,AG,16.719999313354492,16.93000030517578,16.1200008392334,16.540000915527344,16.520875930786133,5399800,94,81.0,,0.81,76.14,0.14999961853027344,0.008939190249834139
23,2016-07-29,1,0.001240153698366955,-0.2791736460078169,AG,16.809999465942383,17.469999313354492,16.610000610351562,17.34000015258789,17.3199520111084,5637100,95,81.0,,0.81,76.95,0.5399990081787109,0.03189598336945232
24,2016-08-01,3,0.0017204610951008646,0.3872966692486446,AG,17.770000457763672,17.969999313354492,17.360000610351562,17.8799991607666,17.859325408935547,4587900,90,81.0,False,0.81,72.9,0.5,0.028620493397374602
25,2016-08-02,3,0.0017204610951008646,0.0,AG,18.229999542236328,18.68000030517578,17.8700008392334,18.040000915527344,18.019142150878903,5427500,93,81.0,,0.81,75.33,0.7100009918212891,0.03951035163889238
26,2016-08-03,3,0.0017204610951008646,0.0,AG,17.969999313354492,18.270000457763672,17.440000534057617,18.200000762939453,18.178956985473636,3949900,81,81.0,,0.81,65.61,-0.4099998474121094,-0.021948599609953323
27,2016-08-04,2,0.0014803073967339098,-0.13958682300390846,AG,18.170000076293945,18.440000534057617,18.020000457763672,18.299999237060547,18.278839111328125,3272200,88,81.0,,0.81,71.28,0.1700000762939453,0.009304875316612504
28,2016-08-08,1,0.001240153698366955,-0.16223231667748217,AG,17.770000457763672,18.559999465942383,17.729999542236328,18.15999984741211,18.13900184631348,4864100,89,81.0,,0.81,72.09,0.11999893188476562,0.006507534078599164
29,2016-08-09,3,0.0017204610951008646,0.3872966692486446,AG,18.3799991607666,18.790000915527344,18.229999542236328,18.420000076293945,18.39870262145996,5444700,91,81.0,,0.81,73.71000000000001,0.23000144958496094,0.012392319838533172
30,2016-08-10,6,0.0024409221902017292,0.41876046901172526,AG,18.979999542236328,19.149999618530277,17.959999084472656,18.25,18.22889709472656,6965300,86,81.0,,0.81,69.66000000000001,0.35999870300293324,0.019159057235885735
31,2016-08-11,1,0.001240153698366955,-0.4919323101141283,AG,18.200000762939453,18.8700008392334,18.049999237060547,18.32999992370605,18.30880355834961,6464400,88,81.0,,0.81,71.28,-0.27999877929687855,-0.014621346468641216
32,2016-08-12,2,0.0014803073967339098,0.1936483346243223,AG,18.709999084472656,18.799999237060547,17.8799991607666,18.100000381469727,18.079072952270508,4842100,87,81.0,,0.81,70.47,-0.07000160217285156,-0.0037096766857216412
33,2016-08-15,3,0.0017204610951008646,0.16223231667748217,AG,18.1299991607666,18.18000030517578,17.3799991607666,17.489999771118164,17.469776153564453,6386900,84,81.0,,0.81,68.04,-0.6199989318847656,-0.03297866792795168
34,2016-08-16,3,0.0017204610951008646,0.0,AG,17.579999923706055,17.75,16.940000534057617,17.030000686645508,17.01030921936035,5869400,98,81.0,,0.81,79.38000000000001,-0.43000030517578125,-0.023652381625833163
35,2016-08-17,4,0.0019606147934678195,0.13958682300390834,AG,16.739999771118164,16.770000457763672,15.970000267028809,16.450000762939453,16.430978775024414,8319100,100,81.0,,0.81,81.0,-0.9799995422363281,-0.05521124181613113
36,2016-08-19,1,0.001240153698366955,-0.36746692797648217,AG,15.720000267028809,15.739999771118164,15.050000190734863,15.119999885559082,15.102517127990724,7643700,78,81.0,,0.81,63.18000000000001,-1.0300006866455078,-0.06141924022242162
37,2016-08-22,2,0.0014803073967339098,0.1936483346243223,AG,14.220000267028809,14.6899995803833,13.920000076293944,14.630000114440918,14.613083839416504,8303400,94,81.0,,0.81,76.14,-1.0500001907348633,-0.06670903468890399
38,2016-08-23,9,0.003161383285302594,1.135626216742375,AG,14.899999618530272,14.989999771118164,14.329999923706056,14.359999656677246,14.343396186828612,5097600,88,81.0,,0.81,71.28,0.3000001907348633,0.02042206938763136
39,2016-08-24,4,0.0019606147934678195,-0.3798237617745366,AG,14.119999885559082,14.119999885559082,12.850000381469728,13.119999885559082,13.104829788208008,9011100,94,81.0,,0.81,76.14,-0.869999885559082,-0.058038685713347804
40,2016-08-25,4,0.0019606147934678195,0.0,AG,13.0600004196167,13.649999618530272,12.880000114440918,13.489999771118164,13.47440242767334,7237400,83,81.0,,0.81,67.23,-0.47000026702881037,-0.03328613816133896
41,2016-08-26,4,0.0019606147934678195,0.0,AG,13.869999885559082,14.18000030517578,12.899999618530272,13.1899995803833,13.174748420715332,11479300,86,81.0,,0.81,69.66000000000001,0.5300006866455078,0.03882789021664257
42,2016-09-02,1,0.001240153698366955,-0.36746692797648217,AG,12.100000381469728,12.470000267028809,11.979999542236328,12.369999885559082,12.35569667816162,9636100,86,83.0,,0.83,71.38,-1.7100000381469709,-0.12059238373378678
43,2016-09-13,1,0.001240153698366955,0.0,AG,12.170000076293944,12.350000381469728,11.539999961853027,11.8100004196167,11.796345710754396,7310400,89,83.0,,0.83,73.86999999999999,-0.11999988555908025,-0.009623086045664753
44,2016-09-19,5,0.0022007684918347744,0.774593338497289,AG,11.710000038146973,11.93000030517578,11.5,11.59000015258789,11.57659912109375,4453300,86,83.0,,0.83,71.38,-0.42000007629394887,-0.03400810229318929
45,2016-09-20,3,0.0017204610951008646,-0.2182453077258839,AG,11.600000381469728,11.649999618530272,11.390000343322754,11.579999923706056,11.566611289978027,3881100,93,83.0,,0.83,77.19,-0.2800006866455078,-0.02347030004048123
46,2016-09-21,1,0.001240153698366955,-0.2791736460078169,AG,11.93000030517578,12.739999771118164,11.890000343322754,12.65999984741211,12.645360946655272,7845000,89,83.0,,0.83,73.86999999999999,1.0900001525878924,0.09356224792094925
47,2016-09-23,2,0.0014803073967339098,0.1936483346243223,AG,11.779999732971191,11.859999656677246,11.149999618530272,11.25,11.236992835998535,5431300,86,83.0,,0.83,71.38,-0.880000114440918,-0.06907379358325394
48,2016-10-06,11,0.003641690682036503,1.4600908500973393,AG,8.270000457763672,8.510000228881836,8.09000015258789,8.140000343322754,8.13058853149414,11428700,80,84.0,,0.84,67.2,-3.34999942779541,-0.282462017265687
49,2016-10-13,1,0.001240153698366955,-0.6594566077552098,AG,7.929999828338623,8.3100004196167,7.820000171661377,8.020000457763672,8.010726928710938,5242200,90,84.0,,0.84,75.6,-0.19999980926513672,-0.0235017395870758
50,2016-11-02,2,0.0014803073967339098,0.1936483346243223,AG,9.010000228881836,9.5600004196167,8.649999618530273,8.739999771118164,8.729894638061523,11125400,89,85.0,,0.85,75.64999999999999,1.25,0.15042117170646985
51,2016-11-07,1,0.001240153698366955,-0.16223231667748217,AG,8.100000381469727,8.220000267028809,7.849999904632568,8.0600004196167,8.050681114196777,6121100,83,85.0,,0.85,70.55,-1.3400001525878906,-0.14016737382545186
52,2016-11-09,2,0.0014803073967339098,0.1936483346243223,AG,9.079999923706056,9.720000267028809,8.960000038146973,9.380000114440918,9.369154930114746,14863500,68,85.0,,0.85,57.8,1.5,0.1824817458968513
53,2016-11-17,3,0.0017204610951008646,0.16223231667748217,AG,8.869999885559082,9.210000038146973,8.539999961853027,8.699999809265137,8.689940452575684,7480400,97,85.0,,0.85,82.45,-0.5100002288818359,-0.05246915790854523
