,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,TLRY_unscaled,TLRY_monthly,isPartial,scale,TLRY,Stock_Price_Change,Stock_Price_Change_Percent
12,2018-08-27,10,0.0031579628830384118,0.6949270326615706,TLRY,52.400001525878906,58.68000030517578,50.0,53.43999862670898,53.43999862670898,14945600,54,16.0,,0.16,8.64,14.310001373291016,0.3225152516965173
13,2018-08-28,25,0.00639490720759603,1.0250102501025014,TLRY,53.0,54.7400016784668,49.5,51.5,51.5,11042500,91,16.0,,0.16,14.56,-3.9399986267089844,-0.06714380719526791
14,2018-08-29,17,0.0046685369011652995,-0.2699601808733213,TLRY,61.619998931884766,62.900001525878906,56.25,62.130001068115234,62.130001068115234,17979000,100,16.0,,0.16,16.0,8.15999984741211,0.14906831562305256
15,2018-08-30,10,0.0031579628830384118,-0.3235647591753721,TLRY,59.18999862670898,60.79999923706055,55.54999923706055,59.06999969482422,59.06999969482422,9331000,75,16.0,,0.16,12.0,-2.1000022888183594,-0.0333863630822705
16,2018-08-31,6,0.002294777729823047,-0.27333606669400023,TLRY,59.75,66.73999786376953,59.0,65.19999694824219,65.19999694824219,8496700,52,16.0,,0.16,8.32,5.939998626708984,0.09769734705996957
17,2018-09-04,21,0.005531722054380665,1.96895992587445,TLRY,69.6500015258789,78.0,69.02999877929688,77.01000213623047,77.01000213623047,16480700,11,100.0,,1.0,11.0,11.260002136230469,0.16871445155294307
18,2018-09-05,41,0.009847647820457488,0.7802137785753294,TLRY,86.5,97.36000061035156,73.54000091552734,89.86000061035156,89.86000061035156,20602700,18,100.0,,1.0,18.0,19.360000610351562,0.24820513603014827
19,2018-09-06,14,0.0040211480362537765,-0.5916641100933514,TLRY,85.0,88.68000030517578,76.3499984741211,80.0999984741211,80.0999984741211,13565000,14,100.0,,1.0,14.0,-8.680000305175781,-0.08915365910805984
20,2018-09-07,2,0.0014315925766076824,-0.6439841150584953,TLRY,75.01000213623047,84.69999694824219,72.5,77.88999938964844,77.88999938964844,9022400,11,100.0,,1.0,11.0,-3.9800033569335938,-0.04488050680240363
21,2018-09-10,8,0.0027263703064307294,0.9044317154054868,TLRY,82.98999786376953,90.75,82.19999694824219,84.5,84.5,12893300,11,100.0,,1.0,11.0,6.0500030517578125,0.0714286100323569
22,2018-09-11,21,0.005531722054380665,1.0289694475225581,TLRY,89.16000366210938,97.87999725341795,87.5,95.79000091552734,95.79000091552734,15568400,10,100.0,,1.0,10.0,7.1299972534179545,0.07856746284758076
23,2018-09-12,26,0.0066107034958998705,0.19505344464383234,TLRY,104.55999755859376,108.2699966430664,97.61000061035156,104.9499969482422,104.9499969482422,18845000,15,100.0,,1.0,15.0,10.389999389648452,0.10615038497342866
24,2018-09-13,66,0.01524255502805352,1.305738721681792,TLRY,113.52999877929688,127.2699966430664,109.0,119.76000213623048,119.76000213623048,21827500,27,100.0,,1.0,27.0,19.0,0.17548721334717765
25,2018-09-14,38,0.009200258955545965,-0.39640966106973985,TLRY,100.5999984741211,116.38999938964844,97.0,109.0500030517578,109.0500030517578,16603800,21,100.0,,1.0,21.0,-10.879997253417969,-0.08548752683581295
26,2018-09-17,30,0.007473888649115235,2.5949761262196387,TLRY,117.13999938964844,126.0999984741211,114.0,120.19000244140624,120.19000244140624,11683000,13,100.0,,1.0,13.0,9.709999084472656,0.08342640377517041
27,2018-09-18,139,0.030995684074233924,3.1471963966044925,TLRY,134.64999389648438,155.10000610351562,132.0,154.97999572753906,154.97999572753906,19955700,32,100.0,,1.0,32.0,29.00000762939453,0.2299762726432235
28,2018-09-19,591,0.12853560638757014,3.14688722725817,TLRY,233.5800018310547,300.0,151.39999389648438,214.05999755859372,214.05999755859372,31717700,100,100.0,,1.0,100.0,144.89999389648438,0.9342359006728624
29,2018-09-20,264,0.057970220112214074,-0.5489948525436761,TLRY,214.1100006103516,244.0,158.0,176.35000610351562,176.35000610351562,20493500,73,100.0,,1.0,73.0,-56.0,-0.18666666666666665
30,2018-09-21,88,0.019990073370738024,-0.6551665090792678,TLRY,148.8699951171875,148.8800048828125,121.51000213623048,123.0,123.0,16097700,49,100.0,,1.0,49.0,-95.1199951171875,-0.3898360455622438
31,2018-09-24,65,0.015026758739749676,0.7569258717262954,TLRY,100.9800033569336,121.79000091552734,97.12000274658205,99.5,99.5,12388800,26,100.0,,1.0,26.0,-27.090003967285156,-0.18195864507533055
32,2018-09-25,43,0.010279240397065171,-0.3159376166815061,TLRY,119.0,119.4000015258789,105.08999633789062,107.87999725341795,107.87999725341795,8922400,27,100.0,,1.0,27.0,-2.3899993896484375,-0.01962393769342463
33,2018-09-26,30,0.007473888649115235,-0.27291430490825885,TLRY,114.0,118.9800033569336,108.7699966430664,114.5,114.5,6793600,19,100.0,,1.0,19.0,-0.4199981689453125,-0.003517572559279092
34,2018-09-27,47,0.011142425550280534,0.4908471444245537,TLRY,116.08999633789062,137.69000244140625,115.33000183105467,131.3000030517578,131.3000030517578,12958500,21,100.0,,1.0,21.0,18.709999084472656,0.15725330775410784
35,2018-09-28,49,0.011574018126888217,0.03873416740907154,TLRY,142.0,144.64999389648438,134.0,143.6199951171875,143.6199951171875,9996500,21,100.0,,1.0,21.0,6.959991455078125,0.05054827025687603
36,2018-10-01,48,0.011358221838584377,3.524153343647929,TLRY,159.89999389648438,173.4600067138672,152.25,164.97999572753906,164.97999572753906,14343600,89,45.0,False,0.45,40.05,28.810012817382812,0.19917050835135242
37,2018-10-02,43,0.010279240397065171,-0.09499563020101076,TLRY,158.9600067138672,165.86000061035156,131.5,138.1699981689453,138.1699981689453,8863100,100,45.0,,0.45,45.0,-7.600006103515625,-0.04381416931484561
38,2018-10-03,41,0.009847647820457488,-0.04198681613973221,TLRY,146.50999450683594,156.97000122070312,143.0,156.8300018310547,156.8300018310547,7492900,82,45.0,,0.45,36.9,-8.889999389648438,-0.05359941732143947
39,2018-10-04,19,0.005100129477772983,-0.4820966822982863,TLRY,148.99000549316406,154.07000732421875,141.11000061035156,145.57000732421875,145.57000732421875,5746900,68,45.0,,0.45,30.6,-2.899993896484375,-0.018474828782137354
40,2018-10-05,10,0.0031579628830384118,-0.38080731150038083,TLRY,152.1199951171875,153.60000610351562,134.0,146.91000366210938,146.91000366210938,5642800,61,45.0,,0.45,27.45,-0.470001220703125,-0.003050569211138332
41,2018-10-08,12,0.003589555459646094,0.926569376882094,TLRY,137.9600067138672,145.8000030517578,136.8800048828125,140.0,140.0,3519700,47,45.0,,0.45,21.15,-7.8000030517578125,-0.050781267850348644
42,2018-10-09,15,0.004236944324557618,0.18035349284597824,TLRY,143.0,143.0,127.0,128.9600067138672,128.9600067138672,4703100,48,45.0,,0.45,21.6,-2.8000030517578125,-0.019204410103913605
43,2018-10-10,15,0.004236944324557618,0.0,TLRY,132.9499969482422,139.44000244140625,122.12999725341795,136.8000030517578,136.8000030517578,4738000,57,45.0,,0.45,25.65,-3.55999755859375,-0.02489508782233396
44,2018-10-11,12,0.003589555459646094,-0.15279616990934097,TLRY,132.0,136.5399932861328,130.1999969482422,131.9499969482422,131.9499969482422,2001100,42,45.0,,0.45,18.9,-2.9000091552734375,-0.020797540910055923
45,2018-10-12,8,0.0027263703064307294,-0.24047132379463754,TLRY,140.0,148.52000427246094,136.0,148.3000030517578,148.3000030517578,4259100,48,45.0,,0.45,21.6,11.980010986328125,0.08773994122896167
46,2018-10-15,21,0.005531722054380665,1.96895992587445,TLRY,155.0,167.35000610351562,151.0,165.63999938964844,165.63999938964844,6129400,47,45.0,,0.45,21.15,18.830001831054688,0.12678428016007137
47,2018-10-16,28,0.007042296072507553,0.2730748225013653,TLRY,177.00999450683594,178.85000610351562,151.25999450683594,158.3800048828125,158.3800048828125,7245000,67,45.0,,0.45,30.15,11.5,0.06871825264760734
48,2018-10-17,10,0.0031579628830384118,-0.5515719801434087,TLRY,148.0,153.25999450683594,142.64999389648438,148.25,148.25,4057000,71,45.0,,0.45,31.95,-25.590011596679688,-0.14308085391883396
49,2018-10-18,5,0.002078981441519206,-0.3416700833675004,TLRY,145.0,155.9499969482422,143.5399932861328,152.52999877929688,152.52999877929688,3173400,59,45.0,,0.45,26.55,2.69000244140625,0.01755188919366857
50,2018-10-19,1,0.0012157962883038412,-0.41519618019514215,TLRY,155.5800018310547,159.27999877929688,141.0,145.3000030517578,145.3000030517578,3040800,38,45.0,,0.45,17.1,3.3300018310546875,0.021353009914837573
51,2018-10-22,19,0.005100129477772983,1.7373175816539264,TLRY,143.3000030517578,144.05999755859375,115.5,122.5999984741211,122.5999984741211,5407700,39,45.0,,0.45,17.55,-15.220001220703125,-0.0955550058849034
52,2018-10-23,28,0.007042296072507553,0.3808073115003807,TLRY,103.72000122070312,123.9000015258789,101.0999984741211,120.79000091552734,120.79000091552734,4428100,52,45.0,,0.45,23.4,-20.159996032714844,-0.13994166579459466
53,2018-10-24,8,0.0027263703064307294,-0.6128577557148986,TLRY,125.44000244140624,127.8000030517578,108.6500015258789,109.29000091552734,109.29000091552734,2435000,36,45.0,,0.45,16.2,3.900001525878892,0.03147700950644694
54,2018-10-25,15,0.004236944324557618,0.5540604717429161,TLRY,112.0,114.0,106.0999984741211,106.75,106.75,1924200,34,45.0,,0.45,15.3,-13.800003051757798,-0.10798124195794367
55,2018-10-26,8,0.0027263703064307294,-0.3565243964551289,TLRY,103.97000122070312,115.25,103.25,108.08000183105467,108.08000183105467,2404000,30,45.0,,0.45,13.5,1.25,0.010964912280701844
56,2018-10-29,16,0.004452740612861459,1.3898540653231413,TLRY,113.80999755859376,114.0,88.08000183105469,90.68000030517578,90.68000030517578,3528800,30,45.0,,0.45,13.5,-1.25,-0.010845986984815648
57,2018-10-30,12,0.003589555459646094,-0.19385480275273825,TLRY,84.66000366210938,95.4000015258789,84.27999877929688,90.0999984741211,90.0999984741211,2547400,34,45.0,,0.45,15.3,-18.599998474121094,-0.16315788135193943
58,2018-10-31,17,0.0046685369011652995,0.30058915474329684,TLRY,94.25,101.77999877929688,92.1500015258789,94.79000091552734,94.79000091552734,2373200,32,45.0,,0.45,14.4,6.379997253417969,0.06687628041271343
59,2018-11-01,5,0.002078981441519206,-0.5546824443006378,TLRY,99.75,99.97000122070312,93.08000183105467,98.9800033569336,98.9800033569336,1495800,56,22.0,False,0.22,12.32,-1.80999755859375,-0.017783430735921035
60,2018-11-02,8,0.0027263703064307294,0.3113971351463567,TLRY,99.29000091552734,101.33999633789062,94.0999984741211,99.48999786376952,99.48999786376952,1256200,47,22.0,,0.22,10.34,1.3699951171875,0.013704062223256042
61,2018-11-05,16,0.004452740612861459,2.6624068157614484,TLRY,97.76000213623048,102.47000122070312,94.5500030517578,100.9800033569336,100.9800033569336,1440500,50,22.0,,0.22,11.0,1.1300048828125,0.011150630783968163
62,2018-11-06,16,0.004452740612861459,0.0,TLRY,102.5,107.75,98.5,106.86000061035156,106.86000061035156,2340000,53,22.0,,0.22,11.66,5.279998779296875,0.05152726374936445
63,2018-11-07,54,0.012652999568407423,1.841620626151013,TLRY,116.0,142.83999633789062,109.19000244140624,139.60000610351562,139.60000610351562,9847400,76,22.0,,0.22,16.72,35.089996337890625,0.32566121891313804
64,2018-11-08,40,0.009631851532153648,-0.23876931473206664,TLRY,134.6999969482422,134.94000244140625,115.0,118.6999969482422,118.6999969482422,5537400,94,22.0,,0.22,20.68,-7.899993896484375,-0.05530659548462036
65,2018-11-09,20,0.0053159257660768235,-0.4480889008379263,TLRY,114.72000122070312,119.58999633789062,105.27999877929688,108.98999786376952,108.98999786376952,3003700,67,22.0,,0.22,14.74,-15.350006103515625,-0.11375430432633138
66,2018-11-12,37,0.008984462667242125,3.321569441561138,TLRY,114.0,116.44000244140624,105.5500030517578,113.44000244140624,113.44000244140624,2902000,48,22.0,,0.22,10.56,-3.149993896484389,-0.026339944752438726
67,2018-11-13,70,0.016105740181268882,0.7926214151895083,TLRY,113.75,115.86000061035156,109.0,111.5500030517578,111.5500030517578,2362100,100,22.0,,0.22,22.0,-0.5800018310546733,-0.004981121769956465
68,2018-11-14,33,0.008121277514026758,-0.4957526060508616,TLRY,105.5999984741211,109.0,99.0,102.33999633789062,102.33999633789062,2841300,67,22.0,,0.22,14.74,-6.8600006103515625,-0.05920939559997429
69,2018-11-15,14,0.0040211480362537765,-0.5048626242227772,TLRY,101.0199966430664,113.8499984741211,100.5,107.2699966430664,107.2699966430664,2431800,54,22.0,,0.22,11.88,4.849998474121094,0.04449539884514775
70,2018-11-16,7,0.0025105740181268882,-0.3756574004507889,TLRY,110.0,112.9000015258789,108.31999969482422,110.4800033569336,110.4800033569336,1626900,41,22.0,,0.22,9.02,-0.9499969482421875,-0.008344285998898138
71,2018-11-19,5,0.002078981441519206,0.7099751508697196,TLRY,110.45999908447266,110.9499969482422,102.2699966430664,106.7699966430664,106.7699966430664,1727500,34,22.0,,0.22,7.48,-1.9500045776367045,-0.017271962367420568
72,2018-11-20,6,0.002294777729823047,0.10379904504878557,TLRY,100.0,111.69000244140624,99.3499984741211,104.0,104.0,1709900,46,22.0,,0.22,10.12,0.7400054931640341,0.006669720716704797
73,2018-11-21,2,0.0014315925766076824,-0.3761519653940192,TLRY,107.22000122070312,110.19000244140624,105.26000213623048,109.30999755859376,109.30999755859376,1392700,33,22.0,,0.22,7.26,-1.5,-0.01343002925250103
74,2018-11-23,2,0.0014315925766076824,0.17749378771742985,TLRY,110.5199966430664,117.7699966430664,110.5199966430664,116.02999877929688,116.02999877929688,2048300,19,22.0,,0.22,4.18,7.5799942016601705,0.06879021720405931
75,2018-11-26,6,0.002294777729823047,0.6029544769369912,TLRY,120.0,120.4000015258789,112.5999984741211,114.13999938964844,114.13999938964844,2006900,29,22.0,,0.22,6.38,2.6300048828125,0.02233170550886099
76,2018-11-27,4,0.0018631851532153647,-0.18807598269700954,TLRY,112.9000015258789,117.55999755859376,112.0500030517578,114.0,114.0,1894800,31,22.0,,0.22,6.82,-2.840003967285142,-0.023588072519041492
77,2018-11-28,9,0.0029421665947345706,0.5791058605513089,TLRY,115.5,116.01000213623048,109.0,110.87999725341795,110.87999725341795,1725500,37,22.0,,0.22,8.14,-1.5499954223632812,-0.013184718055057276
78,2018-11-29,4,0.0018631851532153647,-0.3667302332404283,TLRY,111.56999969482422,111.56999969482422,105.0500030517578,107.1999969482422,107.1999969482422,1172000,36,22.0,,0.22,7.92,-4.440002441406264,-0.03827258305014403
79,2018-11-30,5,0.002078981441519206,0.11582117211026177,TLRY,106.41999816894533,107.19000244140624,100.56999969482422,102.4499969482422,102.4499969482422,1729100,33,22.0,,0.22,7.26,-4.379997253417983,-0.03925784050729164
80,2018-12-03,9,0.0029421665947345706,0.41519618019514226,TLRY,105.48999786376952,109.3499984741211,98.44000244140624,102.94000244140624,102.94000244140624,3275700,40,16.0,,0.16,6.4,2.159996032714858,0.02015109603057974
81,2018-12-04,3,0.0016473888649115235,-0.44007627988851405,TLRY,102.7699966430664,104.0,100.0199966430664,100.26000213623048,100.26000213623048,849800,42,16.0,,0.16,6.72,-5.349998474121094,-0.048925455407182517
82,2018-12-06,10,0.0031579628830384118,0.07334604664808575,TLRY,95.0,99.2699966430664,94.12999725341795,99.0,99.0,1206500,32,16.0,,0.16,5.12,-4.730003356933594,-0.04548080150897682
83,2018-12-07,10,0.0031579628830384118,0.0,TLRY,103.0,104.44000244140624,97.63999938964844,100.25,100.25,1595800,43,16.0,,0.16,6.88,5.1700057983398295,0.05208024552402302
84,2018-12-10,2,0.0014315925766076824,0.0,TLRY,101.0,102.47000122070312,96.04000091552734,97.13999938964844,97.13999938964844,972300,29,16.0,,0.16,4.64,-1.9700012207031108,-0.018862516034584886
85,2018-12-11,2,0.0014315925766076824,0.0,TLRY,98.51000213623048,98.87999725341795,93.0,94.06999969482422,94.06999969482422,1414200,40,16.0,,0.16,6.4,-3.5900039672851705,-0.03503468258532472
86,2018-12-12,10,0.0031579628830384118,1.2059089538739824,TLRY,93.08999633789062,94.5,84.25,84.4800033569336,84.4800033569336,2376300,36,16.0,,0.16,5.76,-4.3799972534179545,-0.044296089958341445
87,2018-12-13,57,0.013300388433318946,3.2116987836545032,TLRY,85.8499984741211,86.4000015258789,71.38999938964844,75.5199966430664,75.5199966430664,3622100,57,16.0,,0.16,9.12,-8.099998474121094,-0.08571426956741901
88,2018-12-14,32,0.007905481225722918,-0.40562027452380167,TLRY,70.88999938964844,79.97000122070312,70.88999938964844,75.12999725341797,75.12999725341797,1874600,55,16.0,,0.16,8.8,-6.430000305175781,-0.07442129851409596
89,2018-12-17,26,0.0066107034958998705,2.5480657864257585,TLRY,74.4000015258789,75.30999755859375,64.05999755859375,65.88999938964844,65.88999938964844,2276600,49,16.0,,0.16,7.84,-4.660003662109375,-0.05827189684852685
90,2018-12-18,38,0.009200258955545965,0.3917216165045374,TLRY,72.4000015258789,80.30000305175781,69.0,76.5,76.5,5593800,80,16.0,,0.16,12.8,4.9900054931640625,0.06625953598367418
91,2018-12-19,45,0.010710832973672854,0.164188206595675,TLRY,82.38999938964844,82.38999938964844,69.25,71.0,71.0,4160800,66,16.0,,0.16,10.56,2.089996337890625,0.026027350665771554
92,2018-12-20,29,0.0072580923608113945,-0.32235967280493216,TLRY,80.5199966430664,80.68000030517578,74.11000061035156,78.30000305175781,78.30000305175781,4311300,100,16.0,,0.16,16.0,-1.7099990844726562,-0.02075493503022774
93,2018-12-21,19,0.005100129477772983,-0.29731818992685966,TLRY,79.9000015258789,80.04000091552734,71.25,74.87000274658203,74.87000274658203,2147900,62,16.0,,0.16,9.92,-0.6399993896484375,-0.007932565533312008
94,2018-12-24,10,0.0031579628830384118,1.2059089538739824,TLRY,71.0,73.86000061035156,68.19000244140625,71.37999725341797,71.37999725341797,1031300,32,16.0,,0.16,5.12,-6.180000305175781,-0.07721139723246673
95,2018-12-26,13,0.0038053517479499353,1.6581248115767258,TLRY,73.48999786376953,73.72000122070312,67.66000366210938,71.5,71.5,1446800,52,16.0,,0.16,8.32,-0.1399993896484375,-0.001895469651929771
96,2018-12-27,13,0.0038053517479499353,0.0,TLRY,71.0,73.18000030517578,69.12000274658203,71.08000183105469,71.08000183105469,1051300,46,16.0,,0.16,7.36,-0.5400009155273438,-0.007325025862529366
97,2018-12-28,11,0.003373759171342253,-0.11341726210729275,TLRY,72.70999908447266,77.2699966430664,70.58000183105469,75.1500015258789,75.1500015258789,1493300,43,16.0,,0.16,6.88,4.089996337890625,0.05588953704337918
98,2018-12-31,7,0.0025105740181268882,0.09403799134850477,TLRY,76.98999786376953,76.98999786376953,70.30999755859375,70.54000091552734,70.54000091552734,1540000,25,16.0,,0.16,4.0,-0.279998779296875,-0.003623641665086108
99,2019-01-02,14,0.0040211480362537765,0.601684717208183,TLRY,70.0,72.18000030517578,67.7699966430664,70.45999908447266,70.45999908447266,1220900,35,19.0,,0.19,6.65,-4.80999755859375,-0.062475616210625584
100,2019-01-03,8,0.0027263703064307294,-0.32199205752924764,TLRY,69.0999984741211,72.0,69.0999984741211,70.0,70.0,973200,33,19.0,,0.19,6.2700000000000005,-0.18000030517578125,-0.002493769803473822
101,2019-01-04,9,0.0029421665947345706,0.07915149596327375,TLRY,70.95999908447266,71.9000015258789,68.5999984741211,69.94999694824219,69.94999694824219,1114900,33,19.0,,0.19,6.2700000000000005,-0.09999847412109375,-0.001388867696126339
102,2019-01-07,10,0.0031579628830384118,1.2059089538739824,TLRY,70.02999877929688,71.94000244140625,68.0999984741211,71.9000015258789,71.9000015258789,1402600,15,19.0,,0.19,2.85,0.04000091552734375,0.000556340955193857
103,2019-01-08,31,0.007689684937419077,1.4350143501435015,TLRY,73.38999938964844,83.33999633789062,73.25,83.26000213623047,83.26000213623047,3926200,47,19.0,,0.19,8.93,11.399993896484375,0.1584652976036447
104,2019-01-09,27,0.006826499784203712,-0.11225234326766576,TLRY,82.0,87.5,77.0999984741211,79.69999694824219,79.69999694824219,4120200,60,19.0,,0.19,11.4,4.160003662109375,0.04991605285466072
105,2019-01-10,14,0.0040211480362537765,-0.41095024340899033,TLRY,80.75,86.12000274658203,79.06999969482422,80.4000015258789,80.4000015258789,4131200,41,19.0,,0.19,7.79,-1.3799972534179688,-0.015771397181919666
106,2019-01-11,160,0.03552740612861459,7.835140066545025,TLRY,92.4800033569336,103.69000244140624,89.16000366210938,96.0,96.0,10871600,91,19.0,,0.19,17.29,17.569999694824205,0.20401763974074583
107,2019-01-14,63,0.014595166163141993,2.6296018031555217,TLRY,96.0,106.0,95.5,100.1500015258789,100.1500015258789,5912300,71,19.0,,0.19,13.49,2.309997558593764,0.022277919801372503
108,2019-01-15,108,0.02430599913681485,0.6653458319779995,TLRY,99.0,99.75,82.0,82.87999725341797,82.87999725341797,15225300,100,19.0,,0.19,19.0,-6.25,-0.05896226415094341
109,2019-01-16,44,0.01049503668536901,-0.5682120851607864,TLRY,86.0,87.62000274658203,81.9000015258789,85.61000061035156,85.61000061035156,4996800,60,19.0,,0.19,11.4,-12.129997253417969,-0.12160398249040572
110,2019-01-17,23,0.0059633146309883475,-0.4317966854463955,TLRY,84.25,86.30999755859375,82.55999755859375,83.44999694824219,83.44999694824219,2973200,47,19.0,,0.19,8.93,-1.3100051879882812,-0.014950983187904332
111,2019-01-18,14,0.0040211480362537765,-0.3256857494390968,TLRY,84.9000015258789,86.43000030517578,75.0,77.19999694824219,77.19999694824219,5950200,52,19.0,,0.19,9.88,0.12000274658203125,0.0013903690183811879
112,2019-01-22,14,0.0040211480362537765,1.8088634308109737,TLRY,78.70999908447266,78.8499984741211,72.0,72.80000305175781,72.80000305175781,4509600,46,19.0,,0.19,8.74,-7.5800018310546875,-0.08770105061078848
113,2019-01-23,5,0.002078981441519206,-0.48298808629387147,TLRY,73.51000213623047,74.98999786376953,70.0,71.73999786376953,71.73999786376953,2406900,44,19.0,,0.19,8.36,-3.8600006103515625,-0.04895371826314532
114,2019-01-24,8,0.0027263703064307294,0.3113971351463567,TLRY,71.73999786376953,75.48999786376953,71.5,73.95999908447266,73.95999908447266,2531000,47,19.0,,0.19,8.93,0.5,0.006667555864027674
115,2019-01-25,6,0.002294777729823047,-0.1583029919265474,TLRY,76.19000244140625,77.62000274658203,74.11000061035156,75.3499984741211,75.3499984741211,2147700,51,19.0,,0.19,9.69,2.1300048828125,0.02821572318304133
116,2019-01-28,23,0.0059633146309883475,2.2006022700949734,TLRY,72.56999969482422,82.25,72.5199966430664,81.93000030517578,81.93000030517578,3654800,34,19.0,,0.19,6.46,4.629997253417969,0.05964953735616629
117,2019-01-29,13,0.0038053517479499353,-0.3618730549323298,TLRY,80.36000061035156,81.3499984741211,75.44999694824219,79.05999755859375,79.05999755859375,3212200,50,19.0,,0.19,9.5,-0.9000015258789062,-0.01094226779184082
118,2019-01-30,7,0.0025105740181268882,-0.34025178632187814,TLRY,78.08999633789062,81.08000183105469,76.81999969482422,77.4800033569336,77.4800033569336,1955700,42,19.0,,0.19,7.98,-0.26999664306640625,-0.003318950806769805
119,2019-01-31,9,0.0029421665947345706,0.1719099192023379,TLRY,77.72000122070312,81.87999725341797,77.5,80.48999786376953,80.48999786376953,2422900,39,19.0,,0.19,7.41,0.7999954223632812,0.009866741542880364
120,2019-02-01,9,0.0029421665947345706,0.0,TLRY,80.5999984741211,83.4000015258789,80.51000213623047,81.91000366210938,81.91000366210938,2293300,75,14.0,False,0.14,10.500000000000002,1.5200042724609375,0.018563804634195824
121,2019-02-04,26,0.0066107034958998705,3.6177268616219473,TLRY,83.0,89.87999725341797,82.6500015258789,83.06999969482422,83.06999969482422,4494300,100,14.0,,0.14,14.000000000000002,6.4799957275390625,0.07769778907651848
122,2019-02-05,14,0.0040211480362537765,-0.3917216165045374,TLRY,84.72000122070312,85.4800033569336,81.08999633789062,83.2699966430664,83.2699966430664,2511400,65,14.0,,0.14,9.1,-4.399993896484375,-0.048954094692265415
123,2019-02-06,1,0.0012157962883038412,-0.6976494579800365,TLRY,82.0,82.3499984741211,77.62999725341797,78.1500015258789,78.1500015258789,2816700,69,14.0,,0.14,9.66,-3.1300048828125,-0.03661680814099566
124,2019-02-07,12,0.003589555459646094,1.9524316648917286,TLRY,76.80999755859375,80.7300033569336,76.51000213623047,79.98999786376953,79.98999786376953,1983100,65,14.0,,0.14,9.1,-1.6199951171875,-0.019672072218636316
125,2019-02-08,9,0.0029421665947345706,-0.18035349284597813,TLRY,78.51000213623047,79.2699966430664,76.87000274658203,79.23999786376953,79.23999786376953,1807900,85,14.0,,0.14,11.9,-1.4600067138671875,-0.018085057019160855
126,2019-02-11,9,0.0029421665947345706,0.7859575582918523,TLRY,79.4000015258789,79.58999633789062,75.3499984741211,75.41999816894531,75.41999816894531,1730900,71,14.0,,0.14,9.94,0.31999969482421875,0.004036832450808658
127,2019-02-12,7,0.0025105740181268882,-0.1466920932961714,TLRY,75.38999938964844,78.27999877929688,75.25,75.94000244140625,75.94000244140625,1697000,97,14.0,,0.14,13.580000000000002,-1.30999755859375,-0.01645932427276786
