,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,PLAY_unscaled,PLAY_monthly,isPartial,scale,PLAY,Stock_Price_Change,Stock_Price_Change_Percent
0,2016-05-02,1,0.016681544028950543,0.0,PLAY,38.5,39.95000076293945,38.41999816894531,39.77000045776367,38.96018981933594,793400,78,82.0,,0.82,63.96,,
1,2016-06-07,1,0.016681544028950543,0.0,PLAY,42.540000915527344,42.619998931884766,41.04999923706055,41.86000061035156,41.00763320922852,2384000,80,82.0,,0.82,65.6,2.6699981689453125,0.06683349481740675
2,2016-06-08,10,0.022109770808202655,0.3254031383324898,PLAY,44.5,46.59999847412109,44.02000045776367,46.150001525878906,45.21028137207031,5226800,81,82.0,,0.82,66.42,3.979999542236321,0.09338337968044419
3,2016-06-20,4,0.018490952955367915,-0.1636750504664739,PLAY,47.88999938964844,48.41400146484375,47.27399826049805,47.58000183105469,46.61116790771485,909300,86,82.0,,0.82,70.52,1.8140029907226634,0.038927104079843566
4,2016-06-22,1,0.016681544028950543,-0.09785374127470814,PLAY,47.08000183105469,47.34799957275391,45.970001220703125,46.15999984741211,45.22007369995117,1191800,82,82.0,,0.82,67.24,-1.0660018920898366,-0.022018462837944175
5,2016-06-24,1,0.016681544028950543,0.0,PLAY,45.22999954223633,46.38999938964844,45.18000030517578,45.4900016784668,44.563724517822266,2877900,79,82.0,,0.82,64.78,-0.9580001831054759,-0.020233171237433845
6,2016-07-11,1,0.016681544028950543,0.0,PLAY,48.75,49.869998931884766,48.09999847412109,49.310001373291016,48.30593490600586,1607000,86,83.0,,0.83,71.38,3.479999542236328,0.0750161583966924
7,2016-07-13,1,0.016681544028950543,0.0,PLAY,48.119998931884766,48.29999923706055,47.34000015258789,47.52000045776367,46.55238723754883,460200,83,83.0,,0.83,68.89,-1.5699996948242188,-0.03148184737217685
8,2016-07-20,6,0.019697225572979496,0.18077952129582786,PLAY,47.720001220703125,48.40999984741211,47.5,47.52000045776367,46.55238723754883,312500,71,83.0,,0.83,58.93,0.1100006103515625,0.002277445384867738
9,2016-08-02,1,0.016681544028950543,-0.15310184334619403,PLAY,43.880001068115234,44.0,41.25,41.810001373291016,40.95865631103516,2141400,79,76.0,,0.76,60.04,-4.409999847412109,-0.09109687794489552
10,2016-08-03,1,0.016681544028950543,0.0,PLAY,41.59000015258789,42.31999969482422,41.08000183105469,42.290000915527344,41.42888259887695,1051200,80,76.0,,0.76,60.8,-1.6800003051757812,-0.03818182511763135
11,2016-08-19,7,0.020300361881785283,0.21693542555499312,PLAY,44.4900016784668,44.86000061035156,43.77000045776367,44.5,43.593875885009766,402200,76,76.0,,0.76,57.76,2.5400009155273438,0.06001892565793154
12,2016-08-31,1,0.016681544028950543,-0.17826371145047237,PLAY,46.2599983215332,46.810001373291016,45.79999923706055,46.45000076293945,45.504173278808594,976300,79,76.0,,0.76,60.04,1.9500007629394531,0.04346858529666364
13,2016-09-06,2,0.017284680337756334,0.0,PLAY,46.88999938964844,47.29999923706055,46.09999847412109,46.27000045776367,45.32783508300781,2586200,64,82.0,,0.82,52.48,0.48999786376953125,0.010467802806968463
14,2016-09-14,3,0.017887816646562124,0.034894270360806834,PLAY,40.130001068115234,41.310001373291016,40.130001068115234,40.65999984741211,39.832069396972656,916400,67,82.0,,0.82,54.94,-5.989997863769531,-0.12663843468048608
15,2016-10-12,1,0.016681544028950543,-0.06743543057522428,PLAY,39.83000183105469,40.560001373291016,39.77000045776367,40.380001068115234,39.55777359008789,1011200,65,90.0,,0.9,58.5,-0.75,-0.01815540970872276
16,2016-10-19,1,0.016681544028950543,0.0,PLAY,40.70000076293945,41.13999938964844,40.459999084472656,40.970001220703125,40.13576126098633,485900,66,90.0,,0.9,59.4,0.5799980163574219,0.01429975337080136
17,2016-10-21,1,0.016681544028950543,0.0,PLAY,40.68000030517578,41.22999954223633,40.310001373291016,41.15999984741211,40.3218879699707,294700,69,90.0,,0.9,62.1,0.09000015258789062,0.002187655661719301
18,2016-10-25,1,0.016681544028950543,0.0,PLAY,41.209999084472656,41.22999954223633,39.9900016784668,40.27000045776367,39.45001602172852,675700,65,90.0,,0.9,58.5,0.0,0.0
19,2016-11-14,1,0.016681544028950543,0.0,PLAY,46.220001220703125,46.84000015258789,44.650001525878906,45.15999984741211,44.24043655395508,901000,68,90.0,,0.9,61.2,5.6100006103515625,0.13606598769433975
20,2016-11-22,3,0.017887816646562124,0.07231180851833119,PLAY,45.790000915527344,46.150001525878906,45.0,46.119998931884766,45.18088912963867,522100,71,90.0,,0.9,63.9,-0.6899986267089844,-0.014730969779274461
21,2016-11-29,3,0.017887816646562124,0.0,PLAY,47.369998931884766,48.400001525878906,46.7400016784668,47.77999877929688,46.80708694458008,1214000,71,90.0,,0.9,63.9,2.25,0.04875406122659176
22,2016-12-06,6,0.019697225572979496,0.1011531458628363,PLAY,49.18000030517578,49.18000030517578,47.810001373291016,48.0,47.02260971069336,2233700,54,100.0,,1.0,54.0,0.779998779296875,0.01611567675013026
23,2017-01-17,2,0.017284680337756334,0.03615590425916548,PLAY,54.58000183105469,55.34000015258789,54.18999862670898,54.4900016784668,53.38046646118164,507700,61,90.0,,0.9,54.9,6.159999847412109,0.12525416448124393
24,2017-02-03,4,0.018490952955367915,0.06978854072161367,PLAY,53.45000076293945,54.34000015258789,52.875,53.65999984741211,52.567359924316406,629400,78,81.0,,0.81,63.18000000000001,-1.0,-0.018070111984870296
25,2017-03-09,26,0.031759951749095294,0.7175941026811923,PLAY,56.369998931884766,58.709999084472656,56.2599983215332,58.560001373291016,57.36758804321289,1350700,72,85.0,,0.85,61.2,4.369998931884766,0.08041956053760968
26,2017-03-15,1,0.016681544028950543,0.0,PLAY,59.060001373291016,60.459999084472656,58.93000030517578,60.06999969482422,58.84683227539063,855000,75,85.0,,0.85,63.75,1.75,0.02980752899488337
27,2017-03-24,1,0.016681544028950543,0.0,PLAY,60.29999923706055,61.58399963378906,60.18000030517578,60.93999862670898,59.69911956787109,991100,81,85.0,,0.85,68.85,1.1240005493164062,0.01859081320437972
