,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,LOW_unscaled,LOW_monthly,isPartial,scale,LOW,Stock_Price_Change,Stock_Price_Change_Percent
10,2016-08-18,2,0.03450515463917526,0.0,LOW,76.87999725341797,77.0,76.3499984741211,76.43000030517578,69.31401062011719,7807000,87,77.0,,0.77,66.99,-5.680000305175781,-0.06869860043796117
11,2016-08-19,1,0.03321649484536082,-0.037346877801015865,LOW,76.31999969482422,77.87000274658203,76.16999816894531,77.81999969482422,70.5746078491211,6491200,88,77.0,,0.77,67.76,0.8700027465820312,0.011298736968597733
12,2016-08-25,1,0.03321649484536082,-0.07200460829493105,LOW,76.68000030517578,77.70999908447266,76.68000030517578,77.47000122070312,70.25719451904297,4935500,97,77.0,,0.77,74.69,-0.160003662109375,-0.002054753518246133
13,2016-09-01,1,0.03321649484536082,0.0,LOW,76.69000244140625,76.83999633789062,75.87999725341797,76.44000244140625,69.3230972290039,3852200,79,78.0,False,0.78,61.620000000000005,-0.8700027465820312,-0.01119550581433304
14,2016-09-07,2,0.03450515463917526,0.038795779019242804,LOW,75.97000122070312,76.0,75.01000213623047,75.44000244140625,68.41618347167969,5481100,80,78.0,,0.78,62.400000000000006,-0.839996337890625,-0.010931759212960968
15,2016-09-20,1,0.03321649484536082,-0.037346877801015865,LOW,71.69999694824219,72.08999633789062,71.30000305175781,71.37000274658203,64.72513580322266,4488100,88,78.0,,0.78,68.64,-3.910003662109375,-0.05144741660670227
16,2016-09-22,2,0.03450515463917526,0.038795779019242804,LOW,72.25,72.58999633789062,71.76000213623047,72.08000183105469,65.36902618408203,4210800,96,78.0,,0.78,74.88,0.5,0.006935775078368289
17,2016-09-30,36,0.07831958762886598,1.2697938452345383,LOW,72.05999755859375,72.4800033569336,71.37999725341797,72.20999908447266,65.48693084716797,6714200,80,78.0,,0.78,62.400000000000006,-0.10999298095703125,-0.0015152636245501228
18,2016-10-04,3,0.03579381443298969,-0.5429774911149138,LOW,72.23999786376953,73.05000305175781,72.18000030517578,72.69999694824219,65.9312973022461,6389100,96,76.0,,0.76,72.96000000000001,0.5699996948242188,0.007864233835878975
19,2016-10-06,1,0.03321649484536082,-0.07200460829493105,LOW,70.48999786376953,72.2699966430664,70.29000091552734,72.08999633789062,65.37808990478516,6920000,89,76.0,,0.76,67.64,-0.7800064086914062,-0.010677705353944411
20,2016-10-07,1,0.03321649484536082,0.0,LOW,72.0,72.87000274658203,71.08999633789062,71.30000305175781,64.6616439819336,5418500,83,76.0,,0.76,63.08,0.600006103515625,0.008302284923008774
21,2016-10-20,2,0.03450515463917526,0.038795779019242804,LOW,69.52999877929688,70.12000274658203,69.37000274658203,69.88999938964844,63.69537353515625,6163800,90,76.0,,0.76,68.4,-2.75,-0.03773843689238765
22,2016-10-26,1,0.03321649484536082,-0.037346877801015865,LOW,67.19000244140625,68.0199966430664,67.0,67.37000274658203,61.39874267578125,9071900,95,76.0,,0.76,72.2,-2.100006103515625,-0.02994874531173619
23,2016-11-09,1,0.03321649484536082,0.0,LOW,65.5,68.16000366210938,64.87000274658203,67.83999633789062,61.827091217041016,7621100,65,72.0,,0.72,46.8,0.14000701904296875,0.0020583214635785385
24,2016-11-11,2,0.03450515463917526,0.038795779019242804,LOW,69.31999969482422,70.05999755859375,69.16000366210938,69.7300033569336,63.54956817626953,6572300,81,72.0,,0.72,58.32,1.899993896484375,0.027875495809877693
25,2016-11-15,1,0.03321649484536082,-0.037346877801015865,LOW,68.83999633789062,69.8499984741211,68.04000091552734,69.05000305175781,62.92982864379883,11251900,98,72.0,,0.72,70.56,-0.20999908447265625,-0.0029974178103135962
26,2016-11-16,5,0.03837113402061856,0.155183116076971,LOW,66.2300033569336,68.83999633789062,65.12000274658203,67.0199966430664,61.07973861694336,17592100,100,72.0,,0.72,72.0,-1.0100021362304688,-0.014459587090823844
27,2016-11-18,52,0.09893814432989691,1.578452444922085,LOW,67.91999816894531,69.58000183105469,67.7699966430664,69.30999755859375,63.16677474975586,10624600,85,72.0,,0.72,61.2,0.7400054931640625,0.010749644574817419
28,2016-11-23,2,0.03450515463917526,-0.6512451807856622,LOW,71.83000183105469,72.37000274658203,71.62000274658203,71.7699966430664,65.40874481201172,5490800,83,72.0,,0.72,59.76,2.7900009155273438,0.0400977413352428
29,2016-12-08,6,0.03965979381443299,0.14938751120406346,LOW,75.47000122070312,76.37000274658203,74.97000122070312,75.23999786376953,68.5711669921875,7711500,88,71.0,,0.71,62.48,4.0,0.05527151925096363
30,2017-01-04,1,0.03321649484536082,-0.16246425786327023,LOW,71.18000030517578,72.2300033569336,71.05000305175781,71.80999755859375,65.44519805908203,5863700,91,83.0,,0.83,75.53,-4.1399993896484375,-0.05420975829195873
31,2017-01-20,16,0.05254639175257732,0.5819366852886407,LOW,71.62999725341797,71.93000030517578,71.26000213623047,71.76000213623047,65.3996353149414,5613900,82,83.0,,0.83,68.06,-0.3000030517578125,-0.004153440922261997
32,2017-01-30,3,0.03579381443298969,-0.3188149892093388,LOW,73.08999633789062,73.63999938964844,72.56999969482422,73.56999969482422,67.37783813476562,3856000,91,83.0,,0.83,75.53,1.7099990844726562,0.023773099919611962
33,2017-02-06,1,0.03321649484536082,-0.07200460829493105,LOW,72.95999908447266,73.19999694824219,72.4000015258789,72.61000061035156,66.49862670898438,5166800,81,85.0,,0.85,68.85,-0.44000244140625,-0.005975046782361937
34,2017-02-13,1,0.03321649484536082,0.0,LOW,74.08000183105469,74.26000213623047,73.58000183105469,73.9000015258789,67.68006896972656,3007800,91,85.0,,0.85,77.35,1.0600051879882812,0.01448094579481718
35,2017-02-17,1,0.03321649484536082,0.0,LOW,76.16000366210938,76.73999786376953,75.94000244140625,76.73999786376953,70.2810287475586,5446200,93,85.0,,0.85,79.05,2.4799957275390625,0.033396117104730116
36,2017-02-24,2,0.03450515463917526,0.038795779019242804,LOW,75.91000366210938,76.33999633789062,75.41000366210938,76.0999984741211,69.69488525390625,11147700,92,85.0,,0.85,78.2,-0.40000152587890625,-0.00521242555399859
37,2017-03-03,1,0.03321649484536082,-0.037346877801015865,LOW,80.5999984741211,81.87000274658203,80.55999755859375,81.68000030517578,74.80525970458984,6554000,95,84.0,,0.84,79.8,5.530006408691406,0.07243917571353942
38,2017-03-09,1,0.03321649484536082,0.0,LOW,81.36000061035156,81.80999755859375,81.06999969482422,81.16999816894531,74.3381576538086,3806600,96,84.0,,0.84,80.64,-0.06000518798828125,-0.0007329325268745635
39,2017-03-14,7,0.04094845360824742,0.23277467411545616,LOW,81.68000030517578,82.18000030517578,81.30999755859375,81.94000244140625,75.04336547851562,4383400,93,84.0,,0.84,78.11999999999999,0.37000274658203125,0.004522708197332914
40,2017-03-31,1,0.03321649484536082,-0.18882175226586106,LOW,82.01000213623047,82.55000305175781,81.80999755859375,82.20999908447266,75.29061889648438,4557000,90,84.0,,0.84,75.6,0.37000274658203125,0.004502345402872088
41,2017-04-11,1,0.03321649484536082,0.0,LOW,82.27999877929688,82.75,81.76000213623047,82.41000366210938,75.47379302978516,3111700,98,84.0,,0.84,82.32,0.1999969482421875,0.0024227370181535424
42,2017-04-19,1,0.03321649484536082,0.0,LOW,82.48999786376953,82.73999786376953,81.95999908447266,81.98999786376953,75.08915710449219,3937300,94,84.0,,0.84,78.96,-0.01000213623046875,-0.00012087173692409969
43,2017-04-24,20,0.05770103092783505,0.7371198013656115,LOW,84.0,84.47000122070312,83.58000183105469,84.16999816894531,77.41024780273438,4553600,97,84.0,,0.84,81.48,1.7300033569335938,0.02090891227459335
44,2017-04-26,1,0.03321649484536082,-0.4243344648919064,LOW,84.61000061035156,85.6500015258789,84.41000366210938,85.2300033569336,78.38512420654297,4407700,96,84.0,,0.84,80.64,1.1800003051757812,0.013969460022767999
45,2017-05-10,24,0.06285567010309279,0.2911901736552309,LOW,85.87000274658203,86.12999725341797,85.44999694824219,86.05999755859375,79.1484603881836,5151900,98,84.0,,0.84,82.32,0.4799957275390625,0.00560415316973506
46,2017-05-16,1,0.03321649484536082,-0.4715433819911432,LOW,86.0,86.19999694824219,85.02999877929688,85.36000061035156,78.50467681884766,5682600,96,84.0,,0.84,80.64,0.06999969482421875,0.0008127214333730759
47,2017-05-22,2,0.03450515463917526,0.038795779019242804,LOW,84.83000183105469,84.91999816894531,83.9800033569336,84.05000305175781,77.29988861083984,7376500,92,84.0,,0.84,77.28,-1.279998779296875,-0.014849174299454315
48,2017-05-24,4,0.03708247422680412,0.07469375560203151,LOW,79.33000183105469,80.27999877929688,78.4000015258789,79.8499984741211,73.43718719482422,18988900,89,84.0,,0.84,74.75999999999999,-4.6399993896484375,-0.054639654848052666
49,2017-06-29,1,0.03321649484536082,-0.58939722186823,LOW,77.0999984741211,77.19000244140625,76.16000366210938,76.5999984741211,70.44820404052734,3877400,91,88.0,,0.88,80.08,-3.089996337890625,-0.038490238974536406
50,2017-07-14,14,0.049969072164948454,0.5043451272501553,LOW,76.52999877929688,76.69999694824219,75.73999786376953,76.05999755859375,69.95156860351562,4778400,90,87.0,,0.87,78.3,-0.4900054931640625,-0.006348043498716316
51,2017-07-18,1,0.03321649484536082,-0.3352589230451827,LOW,76.23999786376953,76.41000366210938,75.87999725341797,75.95999908447266,69.85957336425781,3174100,96,87.0,,0.87,83.52,-0.2899932861328125,-0.003780877414226058
52,2017-07-20,1,0.03321649484536082,0.0,LOW,75.95999908447266,76.13999938964844,71.58000183105469,72.55999755859375,66.732666015625,23892100,91,87.0,,0.87,79.17,-0.2700042724609375,-0.0035336246501821433
53,2017-07-24,1,0.03321649484536082,0.0,LOW,73.5,74.76000213623047,73.05999755859375,74.30999755859375,68.72372436523438,7749200,92,87.0,,0.87,80.04,-1.3799972534179688,-0.01812447155871122
54,2017-08-10,6,0.03965979381443299,-0.40559332509270707,LOW,77.80000305175781,77.98999786376953,76.62000274658203,77.01000213623047,71.22073364257812,4028600,94,84.0,,0.84,78.96,3.2299957275390625,0.04320486403482504
55,2017-08-22,3,0.03579381443298969,0.037346877801015976,LOW,74.08000183105469,75.93000030517578,73.91000366210938,75.81999969482422,70.12019348144531,7612800,93,84.0,,0.84,78.11999999999999,-2.05999755859375,-0.02641361219411864
56,2017-08-23,3,0.03579381443298969,0.0,LOW,71.94999694824219,73.41000366210938,70.76000213623047,73.01000213623047,67.52143096923828,26364300,87,84.0,,0.84,73.08,-2.5199966430664062,-0.03318841871379041
57,2017-08-24,4,0.03708247422680412,0.0360023041474653,LOW,73.19999694824219,73.87000274658203,72.31999969482422,72.61000061035156,67.15149688720703,10580200,86,84.0,,0.84,72.24,0.45999908447265625,0.006266163486245535
58,2017-08-31,2,0.03450515463917526,0.0,LOW,74.5,74.83000183105469,73.88999938964844,73.88999938964844,68.33527374267578,9008900,85,84.0,,0.84,71.39999999999999,0.9599990844726562,0.012995790561508791
59,2017-09-05,4,0.03708247422680412,0.07469375560203151,LOW,75.2699966430664,76.13999938964844,75.02999877929688,75.68000030517578,69.99072265625,8208700,84,80.0,,0.8,67.2,1.30999755859375,0.01750631466709507
60,2017-09-06,3,0.03579381443298969,-0.034751181540172205,LOW,76.5,77.5199966430664,76.41999816894531,77.47000122070312,71.64615631103516,8196700,86,80.0,,0.8,68.8,1.3799972534179688,0.01812447155871122
61,2017-09-07,4,0.03708247422680412,0.0360023041474653,LOW,78.33000183105469,78.73999786376953,76.5,77.68000030517578,71.8403549194336,10408600,82,80.0,,0.8,65.60000000000001,1.220001220703125,0.01573789052546659
62,2017-09-08,2,0.03450515463917526,-0.06950236308034463,LOW,78.05000305175781,79.3499984741211,77.62999725341797,78.55999755859375,72.65421295166016,11616600,75,80.0,,0.8,60.0,0.6100006103515625,0.007747023455689561
63,2017-09-12,2,0.03450515463917526,0.0,LOW,77.87999725341797,78.80000305175781,77.52999877929688,78.66000366210938,72.74668884277344,5239100,93,80.0,,0.8,74.4,-0.5499954223632812,-0.006931259394323153
64,2017-09-21,1,0.03321649484536082,-0.037346877801015865,LOW,78.0,78.20999908447266,77.48999786376953,78.04000091552734,72.17330932617188,6188200,96,80.0,,0.8,76.80000000000001,-0.5900039672851562,-0.007487359700958707
65,2017-09-26,1,0.03321649484536082,0.0,LOW,79.54000091552734,79.81999969482422,78.94000244140625,79.29000091552734,73.329345703125,5260600,95,80.0,,0.8,76.0,1.6100006103515625,0.02058561090906852
66,2017-09-29,1,0.03321649484536082,0.0,LOW,79.58000183105469,80.1500015258789,79.33000183105469,79.94000244140625,73.93047332763672,4451600,88,80.0,,0.8,70.4,0.3300018310546875,0.004134325135509709
67,2017-10-02,5,0.03837113402061856,-0.6313756561354857,LOW,80.04000091552734,81.2699966430664,79.8499984741211,80.79000091552734,74.71656036376953,7335000,85,80.0,,0.8,68.0,1.1199951171875,0.013973737939678932
68,2017-10-03,8,0.042237113402061856,0.10075228371843092,LOW,80.88999938964844,81.61000061035156,80.86000061035156,81.3499984741211,75.23448181152344,3967700,93,80.0,,0.8,74.4,0.34000396728515625,0.00418363456785209
69,2017-10-05,4,0.03708247422680412,-0.122040517451794,LOW,81.37999725341797,82.73999786376953,81.27999877929688,82.26000213623047,76.07605743408203,5202900,94,80.0,,0.8,75.2,1.1299972534179688,0.013846308601480839
70,2017-10-06,2,0.03450515463917526,-0.06950236308034463,LOW,82.1500015258789,82.63999938964844,81.58999633789062,81.86000061035156,75.70614624023438,4076400,85,80.0,,0.8,68.0,-0.09999847412109375,-0.0012085868588701532
71,2017-10-20,2,0.03450515463917526,0.0,LOW,81.55999755859375,81.63999938964844,79.94000244140625,80.04000091552734,74.02295684814453,6506600,89,80.0,,0.8,71.2,-1.0,-0.012100677727319264
72,2017-10-25,1,0.03321649484536082,-0.037346877801015865,LOW,81.13999938964844,81.55000305175781,80.52999877929688,80.98999786376953,75.28538513183594,4258900,97,80.0,,0.8,77.60000000000001,-0.089996337890625,-0.0011023559353681156
73,2017-10-26,1,0.03321649484536082,0.0,LOW,81.11000061035156,82.4800033569336,80.95999908447266,81.52999877929688,75.78736877441406,5134000,97,80.0,,0.8,77.60000000000001,0.9300003051757812,0.011404049912610459
74,2017-10-31,26,0.06543298969072164,0.9698944754810677,LOW,79.5,80.20999908447266,79.44999694824219,79.94999694824219,74.31864929199219,5066600,96,80.0,,0.8,76.80000000000001,-2.2700042724609375,-0.027521874152180326
75,2017-11-07,1,0.03321649484536082,-0.49235859461162756,LOW,77.70999908447266,78.31999969482422,77.22000122070312,77.62999725341797,72.16205596923828,4611900,100,79.0,,0.79,79.0,-1.8899993896484375,-0.02356313939934096
76,2017-11-09,1,0.03321649484536082,0.0,LOW,77.9000015258789,78.30999755859375,77.38999938964844,78.08000183105469,72.58036041259766,4536400,95,79.0,,0.79,75.05,-0.01000213623046875,-0.00012770858362409765
77,2017-11-20,2,0.03450515463917526,0.0,LOW,81.27999877929688,81.9000015258789,80.37999725341797,81.45999908447266,75.7222900390625,7507100,88,79.0,,0.79,69.52000000000001,3.5900039672851562,0.04584349481812988
78,2017-11-21,2,0.03450515463917526,0.0,LOW,79.69999694824219,82.22000122070312,79.5,80.58999633789062,74.91357421875,13081200,86,79.0,,0.79,67.94,0.31999969482421875,0.003907200108208775
79,2017-12-05,3,0.03579381443298969,0.037346877801015976,LOW,88.02999877929688,88.55000305175781,86.27999877929688,86.30999755859375,80.2306900024414,9666000,100,76.0,,0.76,76.0,6.3300018310546875,0.07698858838572709
80,2017-12-08,2,0.03450515463917526,-0.036002304147465525,LOW,83.8499984741211,85.7300033569336,83.8499984741211,85.5999984741211,79.57069396972656,7696300,91,76.0,,0.76,69.16,-2.8199996948242188,-0.03184640991119925
81,2017-12-21,1,0.03321649484536082,-0.46048225050234437,LOW,89.95999908447266,91.02999877929688,89.9000015258789,90.7300033569336,84.33934783935547,5826400,85,76.0,,0.76,64.6,5.299995422363281,0.061821943483391095
82,2017-12-26,2,0.03450515463917526,0.038795779019242804,LOW,91.3000030517578,92.08000183105467,91.11000061035156,91.88999938964844,85.41765594482422,2757600,77,76.0,,0.76,58.52,1.0500030517577983,0.011534692583085038
83,2018-01-05,25,0.06414432989690722,0.8589781894233641,LOW,94.0,94.8000030517578,93.76000213623048,94.73999786376952,88.06690979003906,5524200,91,88.0,,0.88,80.08,2.720001220703125,0.02953954351232202
84,2018-01-09,9,0.04352577319587629,-0.3214400514304082,LOW,94.31999969482422,94.91999816894533,93.55999755859376,94.5500030517578,87.89029693603516,4112200,90,88.0,,0.88,79.2,0.11999511718752842,0.0012657712376022978
85,2018-01-16,4,0.03708247422680412,-0.14803410705826636,LOW,101.5,105.5999984741211,100.08999633789062,100.97000122070312,93.85810089111328,13570400,92,88.0,,0.88,80.96,10.680000305175767,0.11251580816686002
86,2018-01-23,26,0.06543298969072164,0.764525993883792,LOW,107.0,108.30999755859376,106.1500015258789,107.11000061035156,99.9482192993164,6118200,95,88.0,,0.88,83.6,2.7099990844726705,0.02566287048893101
87,2018-01-25,752,1.001,14.298093587521663,LOW,108.94000244140624,108.9800033569336,106.11000061035156,106.37999725341795,99.26701354980467,4864800,95,88.0,,0.88,83.6,0.6700057983398295,0.006186001416696341
88,2018-01-26,1,0.03321649484536082,-0.966816688466173,LOW,106.63999938964844,107.4000015258789,105.52999877929688,107.4000015258789,100.21881866455078,4017200,93,88.0,,0.88,81.84,-1.5800018310546875,-0.014498089396086988
89,2018-02-15,1,0.03321649484536082,0.04036164029706146,LOW,98.18000030517578,98.19000244140624,95.62000274658205,96.51000213623048,90.05697631835938,5729300,88,90.0,,0.9,79.2,-9.20999908447267,-0.08575418020132375
90,2018-02-26,1,0.03321649484536082,0.0,LOW,97.91999816894533,97.9800033569336,96.70999908447266,97.51000213623048,90.99009704589844,4733600,98,90.0,,0.9,88.2,-0.20999908447264204,-0.00213870128578475
91,2018-02-27,2,0.03450515463917526,0.038795779019242804,LOW,97.62000274658205,98.41000366210938,95.4800033569336,95.79000091552734,89.3851089477539,8503300,97,90.0,,0.9,87.3,0.43000030517578125,0.0043886537093627
92,2018-02-28,2,0.03450515463917526,0.0,LOW,87.4000015258789,92.22000122070312,86.75,89.58999633789062,83.59965515136719,34109800,96,90.0,,0.9,86.4,-6.19000244140625,-0.06290013424508767
93,2018-03-05,2,0.03450515463917526,0.0,LOW,85.05999755859375,87.0199966430664,85.05000305175781,86.33000183105469,80.55764770507812,8324600,94,91.0,,0.91,85.54,-5.200004577636719,-0.056386949781012774
94,2018-03-09,2,0.03450515463917526,0.0,LOW,86.75,87.33000183105469,86.2300033569336,87.27999877929688,81.44414520263672,6370400,92,91.0,,0.91,83.72,0.31000518798828125,0.0035624592041740843
95,2018-03-26,0,0.031927835051546394,-0.07469375560203162,LOW,88.36000061035156,90.33000183105467,87.6500015258789,89.30000305175781,83.32906341552734,13886800,96,91.0,,0.91,87.36,2.999999999999986,0.0343524554803476
96,2018-03-29,21,0.05898969072164949,0.8475944462382952,LOW,86.2300033569336,88.0,85.97000122070312,87.75,81.88267517089844,8515600,94,91.0,,0.91,85.54,-2.3300018310546733,-0.025794329500983593
97,2018-04-11,18,0.05512371134020619,-0.06553652569031809,LOW,86.36000061035156,87.7699966430664,86.2300033569336,86.6500015258789,80.85625457763672,4643900,96,92.0,,0.92,88.32000000000001,-0.23000335693359375,-0.00261367451060901
98,2018-04-25,1,0.03321649484536082,-0.397419113521601,LOW,82.55999755859375,82.76000213623047,81.30999755859375,81.4800033569336,76.4033203125,10821900,95,92.0,,0.92,87.4,-5.0099945068359375,-0.05708094677512687
99,2018-05-07,1,0.03321649484536082,0.0,LOW,84.37999725341797,84.5199966430664,83.33999633789062,83.8499984741211,78.62564849853516,4805900,97,91.0,,0.91,88.27,1.7599945068359375,0.02126624530457155
100,2018-05-11,30,0.07058762886597938,1.1250775915580387,LOW,85.19999694824219,87.73999786376953,85.19999694824219,87.44999694824219,82.00133514404297,6844500,98,91.0,,0.91,89.18,3.220001220703125,0.03809750767385145
101,2018-05-22,4,0.03708247422680412,-0.47466043522710677,LOW,90.05000305175781,90.3499984741211,85.58000183105469,85.75,80.4072494506836,10770300,96,91.0,,0.91,87.36,2.6100006103515625,0.029746987393412194
102,2018-05-23,2,0.03450515463917526,-0.06950236308034463,LOW,90.6999969482422,95.13999938964844,90.5199966430664,94.69000244140624,88.79022979736328,26304800,95,91.0,,0.91,86.45,4.790000915527344,0.053016059727984954
103,2018-05-24,-1,0.03063917525773196,-0.11204063340304748,LOW,93.8499984741211,96.75,93.06999969482422,96.48999786376952,90.47808074951172,10167500,95,91.0,,0.91,86.45,1.6100006103515625,0.016922436626867654
104,2018-05-29,38,0.08089690721649484,1.3444876008365698,LOW,95.5,96.75,95.4000015258789,95.77999877929688,89.81233978271484,5033600,94,91.0,,0.91,85.54,0.0,0.0
105,2018-05-30,6,0.03965979381443299,-0.5097489486427933,LOW,96.30999755859376,97.9800033569336,96.0500030517578,97.41999816894533,91.3501434326172,4928200,96,91.0,,0.91,87.36,1.2300033569335938,0.012713212991561695
106,2018-06-04,1,0.03321649484536082,-0.16246425786327023,LOW,95.9499969482422,97.9000015258789,95.88999938964844,97.58999633789062,91.50957489013672,5010400,93,89.0,,0.89,82.77,-0.0800018310546875,-0.0008165118219403134
107,2018-06-05,15,0.05125773195876289,0.5431409062693981,LOW,97.12000274658205,97.69000244140624,96.73999786376952,97.5,91.4251708984375,3836700,92,89.0,,0.89,81.88,-0.20999908447267046,-0.0021450365801798377
108,2018-06-15,2,0.03450515463917526,0.0,LOW,98.36000061035156,99.66999816894533,98.16999816894533,99.18000030517578,93.00047302246094,6197800,85,89.0,,0.89,75.65,1.979995727539091,0.020268151070286677
109,2018-06-22,5,0.03837113402061856,0.11204063340304748,LOW,99.36000061035156,99.47000122070312,98.0,98.22000122070312,92.10030364990234,5477300,83,89.0,,0.89,73.87,-0.1999969482422017,-0.002006591270355962
110,2018-06-25,8,0.042237113402061856,0.10075228371843092,LOW,97.76000213623048,98.4800033569336,96.20999908447266,96.8499984741211,90.81565856933594,4219200,93,89.0,,0.89,82.77,-0.9899978637695312,-0.00995272797446678
111,2018-06-26,2,0.03450515463917526,-0.183060776177691,LOW,97.36000061035156,97.66999816894533,96.94000244140624,97.12999725341795,91.07821655273438,4443400,93,89.0,,0.89,82.77,-0.810005187988267,-0.008225072708948455
112,2018-06-27,1,0.03321649484536082,-0.037346877801015865,LOW,97.27999877929688,98.23999786376952,96.20999908447266,96.30999755859376,90.3093032836914,3296500,94,89.0,,0.89,83.66,0.5699996948241903,0.005835975279104844
113,2018-07-05,1,0.03321649484536082,0.0,LOW,95.41999816894533,95.68000030517578,94.8000030517578,95.5199966430664,89.56851959228516,3182400,93,92.0,,0.92,85.56,-2.559997558593736,-0.026058607637020836
114,2018-07-11,2,0.03450515463917526,0.038795779019242804,LOW,98.5,98.9000015258789,97.56999969482422,98.61000061035156,92.46600341796876,3796900,99,92.0,,0.92,91.08,3.220001220703125,0.033653858804690406
115,2018-08-09,10,0.04481443298969072,0.2987750224081267,LOW,99.43000030517578,100.58000183105467,98.87999725341795,99.94000244140624,94.159912109375,4206500,96,89.0,,0.89,85.44,1.680000305175767,0.01698685823312318
116,2018-08-10,1,0.03321649484536082,-0.2587991718426501,LOW,99.16999816894533,99.62000274658205,98.02999877929688,98.30999755859376,92.62418365478516,3068300,88,89.0,,0.89,78.32000000000001,-0.9599990844726278,-0.009544631805487036
117,2018-08-17,18,0.05512371134020619,0.6595282433271261,LOW,97.66999816894533,98.2300033569336,97.33000183105467,97.9800033569336,92.31328582763672,2575800,93,89.0,,0.89,82.77,-1.3899993896484517,-0.01395301497014001
118,2018-08-20,2,0.03450515463917526,-0.3740415186085656,LOW,97.9800033569336,99.13999938964844,97.91000366210938,98.97000122070312,93.24601745605467,3467000,94,89.0,,0.89,83.66,0.9099960327148438,0.009263931605583142
119,2018-08-21,14,0.049969072164948454,0.44816253361218994,LOW,99.29000091552734,100.29000091552734,98.80999755859376,99.73999786376952,93.97148895263672,5599900,94,89.0,,0.89,83.66,1.1500015258789062,0.011599773380662093
120,2018-08-22,3,0.03579381443298969,-0.28368062719207754,LOW,104.97000122070312,109.8000030517578,104.2699966430664,105.5199966430664,99.41718292236328,24973400,93,89.0,,0.89,82.77,9.510002136230455,0.09482502791320724
121,2018-08-23,38,0.08089690721649484,1.26008064516129,LOW,106.93000030517578,107.63999938964844,106.1999969482422,107.1500015258789,100.95291900634766,7492700,93,89.0,,0.89,82.77,-2.160003662109361,-0.019672163953321276
122,2018-08-24,2,0.03450515463917526,-0.5734675672231426,LOW,106.83999633789062,108.01000213623048,106.66000366210938,106.8000030517578,100.62316131591795,5107100,87,89.0,,0.89,77.43,0.37000274658204546,0.003437409408027392
123,2018-08-29,3,0.03579381443298969,-0.034751181540172205,LOW,108.25,108.86000061035156,107.62000274658205,108.68000030517578,102.39444732666016,3297800,93,89.0,,0.89,82.77,0.8499984741210795,0.007869627416996039
124,2018-09-11,18,0.05512371134020619,0.4865165415624133,LOW,112.9499969482422,114.52999877929688,112.0999984741211,114.18000030517578,107.57634735107422,5757700,94,86.0,,0.86,80.84,5.6699981689453125,0.052085229994075055
125,2018-09-12,7,0.04094845360824742,-0.25715354404338886,LOW,114.30999755859376,114.54000091552734,112.83999633789062,114.33999633789062,107.7270736694336,5515400,91,86.0,,0.86,78.26,0.01000213623046875,8.733202075505986e-05
