,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,AR_unscaled,AR_monthly,isPartial,scale,AR,Stock_Price_Change,Stock_Price_Change_Percent
16,2016-05-27,2,0.0076273932253313696,-0.0460489961318844,AR,27.68000030517578,28.049999237060547,27.34000015258789,28.020000457763672,27.62330436706543,1456600,99,83.0,,0.83,82.17,-0.43000030517578125,-0.015098325564861126
17,2016-05-31,17,0.01315022091310751,0.7240780073373236,AR,27.989999771118164,29.1299991607666,27.989999771118164,29.030000686645508,28.61900520324707,6705800,96,83.0,,0.83,79.67999999999999,1.0799999237060547,0.03850267212410907
18,2016-06-01,2,0.0076273932253313696,-0.4199798409676335,AR,28.790000915527344,29.25,28.76000022888184,29.1299991607666,28.717588424682617,2455500,58,93.0,False,0.93,53.940000000000005,0.12000083923339844,0.004119493398236029
19,2016-06-02,2,0.0076273932253313696,0.0,AR,28.709999084472656,29.0,28.450000762939453,28.88999938964844,28.48098564147949,1587600,60,93.0,,0.93,55.8,-0.25,-0.008547008547008517
20,2016-06-03,4,0.008363770250368188,0.09654373431164309,AR,29.0,29.1299991607666,28.459999084472656,28.86000061035156,28.45141220092773,1419900,61,93.0,,0.93,56.73,0.12999916076660156,0.004482729681607012
21,2016-06-06,2,0.0076273932253313696,0.05072022722661784,AR,29.32999992370605,29.489999771118164,28.700000762939453,29.309999465942383,28.89504051208496,2269400,60,93.0,,0.93,55.8,0.3600006103515625,0.0123584147175817
22,2016-06-07,7,0.009468335787923415,0.24135933577910773,AR,29.40999984741211,30.209999084472656,29.34000015258789,30.100000381469727,29.67385673522949,2540400,58,93.0,,0.93,53.940000000000005,0.7199993133544922,0.024415032856651475
23,2016-06-08,4,0.008363770250368188,-0.11665888940737279,AR,30.459999084472656,30.5,29.18000030517578,29.280000686645508,28.865467071533203,3356400,57,93.0,,0.93,53.010000000000005,0.29000091552734375,0.009599500970405517
24,2016-06-09,10,0.010572901325478647,0.2641310089804547,AR,29.0,29.59000015258789,28.809999465942383,29.34000015258789,28.92461585998535,3041800,60,93.0,,0.93,55.8,-0.9099998474121094,-0.029836060570888834
25,2016-06-10,4,0.008363770250368188,-0.2089427496865861,AR,28.75,28.76000022888184,27.6299991607666,27.670000076293945,27.27825927734375,23797700,61,93.0,,0.93,56.73,-0.8299999237060511,-0.028050014174584637
26,2016-06-13,2,0.0076273932253313696,-0.591529300418014,AR,27.559999465942383,28.520000457763672,27.5,28.34000015258789,27.93877410888672,7668200,100,93.0,,0.93,93.0,-0.23999977111816762,-0.008344915480117066
27,2016-06-14,10,0.010572901325478647,0.3861749372465728,AR,28.239999771118164,28.420000076293945,27.450000762939453,27.959999084472656,27.56415367126465,4479000,100,93.0,,0.93,93.0,-0.10000038146972656,-0.003506324679686479
28,2016-06-15,2,0.0076273932253313696,-0.278590332915448,AR,27.76000022888184,28.440000534057617,27.59000015258789,27.979999542236328,27.58386993408203,3316100,92,93.0,,0.93,85.56,0.020000457763671875,0.0007037458729761692
29,2016-06-16,21,0.01462297496318115,0.9171654759606103,AR,27.440000534057617,27.780000686645508,26.850000381469727,27.15999984741211,26.775480270385746,3568300,87,93.0,,0.93,80.91000000000001,-0.6599998474121094,-0.0232067452538105
30,2016-06-17,3,0.00799558173784978,-0.45321784671165277,AR,27.920000076293945,28.149999618530277,27.690000534057617,27.82999992370605,27.43599319458008,5656000,82,93.0,,0.93,76.26,0.3699989318847692,0.013318895706962097
31,2016-06-20,10,0.010572901325478647,0.1618384851917789,AR,28.270000457763672,28.559999465942383,27.90999984741211,28.239999771118164,27.84018898010254,3512100,74,93.0,,0.93,68.82000000000001,0.4099998474121058,0.014564826037944734
32,2016-06-21,8,0.009836524300441827,-0.069647583228862,AR,27.850000381469727,28.81999969482422,27.81999969482422,28.68000030517578,28.27396011352539,5410500,71,93.0,,0.93,66.03,0.26000022888183594,0.00910364964088628
33,2016-06-22,14,0.012045655375552283,0.22458451864051487,AR,28.690000534057617,28.90999984741211,28.299999237060547,28.5,28.096508026123047,3545000,68,93.0,,0.93,63.24,0.09000015258789062,0.003122836694687825
34,2016-06-23,4,0.008363770250368188,-0.3056608387333416,AR,28.850000381469727,28.920000076293945,28.31999969482422,28.600000381469727,28.195093154907227,3188000,66,93.0,,0.93,61.38,0.010000228881835938,0.0003459089911663771
35,2016-06-24,8,0.009836524300441827,0.17608733932030307,AR,27.40999984741211,28.1299991607666,27.11000061035156,27.3799991607666,26.99236488342285,10112100,66,93.0,,0.93,61.38,-0.7900009155273438,-0.027316767408134157
36,2016-06-27,12,0.011309278350515463,0.4827186715582157,AR,27.11000061035156,27.18000030517578,26.209999084472656,26.559999465942383,26.18397331237793,4167500,67,93.0,,0.93,62.31,-0.9499988555908203,-0.033771734231538786
37,2016-06-28,12,0.011309278350515463,0.0,AR,27.149999618530277,27.5,26.71999931335449,27.440000534057617,27.051515579223636,3050800,63,93.0,,0.93,58.59,0.31999969482421875,0.011773351406595856
38,2016-06-29,2,0.0076273932253313696,-0.3255632243781742,AR,27.809999465942383,27.82999992370605,26.46999931335449,26.51000022888184,26.13468170166016,3764600,63,93.0,,0.93,58.59,0.32999992370605113,0.011999997225674575
39,2016-06-30,2,0.0076273932253313696,0.0,AR,26.559999465942383,26.57999992370605,25.82999992370605,25.979999542236328,25.612184524536133,4437500,64,93.0,,0.93,59.52,-1.25,-0.044915558872683614
40,2016-07-05,2,0.0076273932253313696,-0.2525616972146052,AR,25.770000457763672,25.950000762939453,24.82999992370605,25.65999984741211,25.29671669006348,3681300,88,92.0,,0.92,80.96000000000001,-0.629999160766598,-0.023702000096874287
41,2016-07-06,2,0.0076273932253313696,0.0,AR,25.40999984741211,26.0,25.25,25.950000762939453,25.58261108398437,3116100,85,92.0,,0.92,78.2,0.049999237060546875,0.0019267528165916037
42,2016-07-07,18,0.013518409425625922,0.7723498744931456,AR,26.32999992370605,26.489999771118164,25.270000457763672,25.459999084472656,25.09954643249512,2238500,87,92.0,,0.92,80.04,0.48999977111816406,0.018846145043006413
43,2016-07-08,13,0.011677466863033874,-0.1361804118095653,AR,25.790000915527344,26.13999938964844,25.5,25.700000762939453,25.336151123046875,2720600,97,92.0,,0.92,89.24000000000001,-0.350000381469723,-0.013212547546011089
44,2016-07-11,9,0.010204712812960235,0.03743075310675237,AR,25.950000762939453,26.549999237060547,25.68000030517578,26.3700008392334,25.996665954589844,3224700,93,92.0,,0.92,85.56,0.4099998474121058,0.01568476882116787
45,2016-07-12,2,0.0076273932253313696,-0.2525616972146052,AR,26.96999931335449,27.959999084472656,26.950000762939453,27.75,27.357126235961918,4660200,93,92.0,,0.92,85.56,1.4099998474121094,0.053107340411668424
46,2016-07-13,2,0.0076273932253313696,0.0,AR,27.82999992370605,28.059999465942383,27.280000686645508,28.040000915527344,27.643022537231445,4227100,93,92.0,,0.92,85.56,0.10000038146972656,0.00357655167182247
47,2016-07-14,11,0.010941089837997055,0.43444680440239436,AR,28.18000030517578,28.239999771118164,26.520000457763672,26.850000381469727,26.46986961364746,5489400,88,92.0,,0.92,80.96000000000001,0.18000030517578125,0.006414836372119481
48,2016-07-15,9,0.010204712812960235,-0.06730380939561187,AR,27.059999465942383,27.059999465942383,25.989999771118164,26.3700008392334,25.996665954589844,3344400,90,92.0,,0.92,82.8,-1.1800003051757812,-0.041784713694743014
49,2016-07-18,12,0.011309278350515463,0.19443148234562146,AR,26.459999084472656,26.8799991607666,25.90999984741211,26.82999992370605,26.450151443481445,2694200,92,92.0,,0.92,84.64,-0.18000030517578125,-0.006651896109692412
50,2016-07-19,2,0.0076273932253313696,-0.3255632243781742,AR,27.030000686645508,27.209999084472656,26.68000030517578,26.82999992370605,26.450151443481445,2963700,87,92.0,,0.92,80.04,0.3299999237060547,0.012276783259268731
51,2016-07-20,6,0.009100147275405007,0.1930874686232864,AR,26.6299991607666,26.93000030517578,26.21999931335449,26.440000534057617,26.065673828125,1967700,90,92.0,,0.92,82.8,-0.279998779296875,-0.01029028991980585
52,2016-07-21,1,0.007259204712812961,-0.20229810648972324,AR,26.559999465942383,27.01000022888184,26.09000015258789,26.13999938964844,25.769920349121094,2636800,90,92.0,,0.92,82.8,0.07999992370605824,0.0029706618195128875
53,2016-07-22,10,0.010572901325478647,0.4564820450395619,AR,26.450000762939453,26.450000762939453,25.84000015258789,26.190000534057617,25.8192138671875,2818100,90,92.0,,0.92,82.8,-0.5599994659423864,-0.02073304188067271
54,2016-07-25,5,0.008731958762886599,-0.17411895807215494,AR,25.90999984741211,26.059999465942383,25.43000030517578,26.0,25.63190269470215,2497800,89,92.0,,0.92,81.88000000000001,-0.3900012969970703,-0.014744850122784259
55,2016-07-26,14,0.012045655375552283,0.37949063923089876,AR,25.899999618530277,26.15999984741211,25.6299991607666,26.11000061035156,25.740345001220703,1405600,88,92.0,,0.92,80.96000000000001,0.10000038146972656,0.0038373132585982628
56,2016-07-27,15,0.01241384388807069,0.03056608387333415,AR,26.309999465942383,26.46999931335449,25.540000915527344,25.920000076293945,25.553035736083984,2882400,85,92.0,,0.92,78.2,0.30999946594237926,0.011850132559272364
57,2016-07-28,2,0.0076273932253313696,-0.3855736149009372,AR,25.899999618530277,26.100000381469727,25.479999542236328,25.88999938964844,25.52345848083496,2708200,81,92.0,,0.92,74.52000000000001,-0.3699989318847621,-0.013978048412645494
58,2016-08-01,14,0.012045655375552283,0.579262405869859,AR,26.020000457763672,26.1299991607666,25.11000061035156,25.850000381469727,25.484025955200195,4748400,99,82.0,False,0.82,81.17999999999999,0.029998779296875,0.0011493785003227064
59,2016-08-02,8,0.009836524300441827,-0.18339650324000478,AR,26.030000686645508,26.229999542236328,25.520000457763672,26.040000915527344,25.671337127685547,2380700,93,82.0,,0.82,76.25999999999999,0.10000038146972656,0.0038270334742249723
60,2016-08-03,4,0.008363770250368188,-0.14972301242701025,AR,26.309999465942383,27.34000015258789,26.020000457763672,27.200000762939453,26.81491470336914,4193900,95,82.0,,0.82,77.89999999999999,1.1100006103515625,0.04231798054606162
61,2016-08-04,4,0.008363770250368188,0.0,AR,27.1200008392334,27.780000686645508,26.959999084472656,27.200000762939453,26.81491470336914,3605000,98,82.0,,0.82,80.36,0.4400005340576172,0.016093655142718433
62,2016-08-05,14,0.012045655375552283,0.44021834830075735,AR,27.31999969482422,27.549999237060547,26.940000534057617,27.229999542236328,26.8444881439209,4716000,100,82.0,,0.82,82.0,-0.23000144958496094,-0.008279389629228029
63,2016-08-08,4,0.008363770250368188,-0.26045057950253936,AR,27.450000762939453,28.229999542236328,27.43000030517578,27.90999984741211,27.514862060546875,4294000,95,82.0,,0.82,77.89999999999999,0.6800003051757812,0.024682407404971407
64,2016-08-10,21,0.01462297496318115,0.7483711921112874,AR,27.270000457763672,27.559999465942383,26.82999992370605,26.989999771118164,26.607887268066406,2640500,98,82.0,,0.82,80.36,-0.6700000762939453,-0.023733619807238204
65,2016-08-11,12,0.011309278350515463,-0.2266089233558265,AR,26.07999992370605,27.059999465942383,26.0,26.940000534057617,26.558595657348636,5406800,97,82.0,,0.82,79.53999999999999,-0.5,-0.018142235474927437
66,2016-08-12,12,0.011309278350515463,0.0,AR,27.15999984741211,27.549999237060547,26.920000076293945,27.420000076293945,27.03179931640625,4202000,99,82.0,,0.82,81.17999999999999,0.48999977111816406,0.018107900250880382
67,2016-08-15,1,0.007259204712812961,-0.048271867155821546,AR,27.46999931335449,27.6299991607666,26.82999992370605,27.57999992370605,27.189533233642575,4391900,95,82.0,,0.82,77.89999999999999,0.07999992370605469,0.0029038085633932287
68,2016-08-16,3,0.00799558173784978,0.1014404544532359,AR,27.489999771118164,27.780000686645508,27.040000915527344,27.600000381469727,27.209251403808597,3750100,95,82.0,,0.82,77.89999999999999,0.15000152587890625,0.005428937040718562
69,2016-08-18,11,0.010941089837997055,0.36839196905507454,AR,27.09000015258789,27.530000686645508,26.790000915527344,27.440000534057617,27.051515579223636,2505700,95,82.0,,0.82,77.89999999999999,-0.25,-0.008999279835157803
70,2016-08-19,4,0.008363770250368188,-0.23556333288464137,AR,27.21999931335449,27.51000022888184,26.8700008392334,26.979999542236328,26.5980281829834,3664400,99,82.0,,0.82,81.17999999999999,-0.020000457763668322,-0.0007264968131065475
71,2016-08-22,8,0.009836524300441827,0.23024498065942156,AR,26.670000076293945,27.059999465942383,26.399999618530277,26.959999084472656,26.578310012817383,4304600,94,82.0,,0.82,77.08,-0.4500007629394567,-0.016357715710486054
72,2016-08-23,27,0.016832106038291605,0.7111843090282974,AR,26.850000381469727,27.530000686645508,26.63999938964844,27.239999771118164,26.854347229003903,2080800,96,82.0,,0.82,78.72,0.470001220703125,0.017368855505509817
73,2016-08-24,5,0.008731958762886599,-0.48123195380173234,AR,27.09000015258789,27.25,26.68000030517578,26.739999771118164,26.361425399780277,2253300,95,82.0,,0.82,77.89999999999999,-0.2800006866455078,-0.010170747535844904
74,2016-08-25,82,0.03708247422680412,3.2467532467532463,AR,26.739999771118164,26.88999938964844,26.520000457763672,26.790000915527344,26.41071891784668,2002500,92,82.0,,0.82,75.44,-0.36000061035155895,-0.013211031572534226
75,2016-08-26,20,0.014254786450662738,-0.6155923587116248,AR,26.940000534057617,26.959999084472656,26.450000762939453,26.61000061035156,26.233266830444336,2648000,96,82.0,,0.82,78.72,0.0699996948242152,0.0026031869249933948
76,2016-08-29,10,0.010572901325478647,0.1618384851917789,AR,26.51000022888184,26.690000534057617,26.07999992370605,26.15999984741211,25.78963661193848,3220700,96,82.0,,0.82,78.72,-0.26999855041503906,-0.010014783367353397
77,2016-08-30,15,0.01241384388807069,0.1741189580721545,AR,26.290000915527344,26.600000381469727,26.15999984741211,26.350000381469727,25.976947784423828,2313700,95,82.0,,0.82,77.89999999999999,-0.09000015258789062,-0.0033720551062952353
78,2016-08-31,2,0.0076273932253313696,-0.3855736149009372,AR,26.15999984741211,26.290000915527344,25.5,25.559999465942383,25.198131561279297,2730000,95,82.0,,0.82,77.89999999999999,-0.3099994659423828,-0.011654115093860606
79,2016-09-01,10,0.010572901325478647,0.3861749372465728,AR,25.479999542236328,25.780000686645508,25.280000686645508,25.76000022888184,25.395299911499023,2099200,96,81.0,False,0.81,77.76,-0.5100002288818359,-0.01939901906129715
80,2016-09-02,12,0.011309278350515463,0.06964758322886166,AR,26.020000457763672,26.200000762939453,25.63999938964844,25.920000076293945,25.553035736083984,1471900,99,81.0,,0.81,80.19000000000001,0.4200000762939453,0.016291701516963686
81,2016-09-06,1,0.007259204712812961,-0.048271867155821546,AR,25.920000076293945,26.520000457763672,25.76000022888184,26.520000457763672,26.144540786743164,2459900,98,81.0,,0.81,79.38000000000001,0.31999969482421875,0.012213728454423034
82,2016-09-08,1,0.007259204712812961,0.0,AR,26.93000030517578,27.670000076293945,26.700000762939453,27.559999465942383,27.169816970825195,5981900,93,81.0,,0.81,75.33,1.1499996185302734,0.04336348411312385
83,2016-09-09,4,0.008363770250368188,0.15216068167985375,AR,27.350000381469727,27.63999938964844,26.920000076293945,27.11000061035156,26.72618865966797,2835600,99,81.0,,0.81,80.19000000000001,-0.03000068664550426,-0.001084231534614566
84,2016-09-13,4,0.008363770250368188,0.09654373431164309,AR,27.530000686645508,27.559999465942383,26.450000762939453,26.559999465942383,26.18397331237793,2751600,92,81.0,,0.81,74.52000000000001,-0.07999992370605824,-0.0028943533094294427
85,2016-09-14,19,0.01388659793814433,0.660327522451136,AR,26.6200008392334,26.96999931335449,26.020000457763672,26.1299991607666,25.76006126403809,2943300,95,81.0,,0.81,76.95,-0.5900001525878942,-0.021407843396985315
86,2016-09-15,8,0.009836524300441827,-0.29165340969349873,AR,26.200000762939453,26.8700008392334,25.809999465942383,26.6200008392334,26.243125915527344,2174800,94,81.0,,0.81,76.14,-0.0999984741210902,-0.0037077670251024486
87,2016-09-16,2,0.0076273932253313696,-0.2245845186405151,AR,25.729999542236328,26.21999931335449,25.57999992370605,26.040000915527344,25.671337127685547,4227300,98,81.0,,0.81,79.38000000000001,-0.6500015258789098,-0.02419060311043353
88,2016-09-19,6,0.009100147275405007,0.1930874686232864,AR,26.290000915527344,26.770000457763672,26.15999984741211,26.540000915527344,26.16425895690918,2850300,94,81.0,,0.81,76.14,0.5500011444091832,0.020976398124047835
89,2016-09-20,6,0.009100147275405007,0.0,AR,26.6200008392334,27.100000381469727,26.299999237060547,26.649999618530277,26.2726993560791,2869500,93,81.0,,0.81,75.33,0.3299999237060547,0.012327228915319344
90,2016-09-23,4,0.008363770250368188,-0.08091924259588945,AR,26.920000076293945,27.190000534057617,26.190000534057617,26.34000015258789,25.96708869934082,2061200,100,81.0,,0.81,81.0,0.09000015258789062,0.0033210387941333686
91,2016-09-26,2,0.0076273932253313696,-0.08804366966015131,AR,26.51000022888184,26.84000015258789,26.34000015258789,26.56999969482422,26.193832397460938,1574100,95,81.0,,0.81,76.95,-0.35000038146972656,-0.012872393328250298
92,2016-09-27,6,0.009100147275405007,0.1930874686232864,AR,26.030000686645508,26.059999465942383,25.26000022888184,25.68000030517578,25.31643295288086,3821500,92,81.0,,0.81,74.52000000000001,-0.7800006866455078,-0.029061128249296964
93,2016-09-28,9,0.010204712812960235,0.12137886389383401,AR,25.57999992370605,27.149999618530277,25.57999992370605,26.86000061035156,26.47972679138184,4724600,93,81.0,,0.81,75.33,1.0900001525878942,0.04182656081833036
94,2016-09-30,6,0.009100147275405007,-0.10824072737768797,AR,26.399999618530277,27.1200008392334,26.239999771118164,26.950000762939453,26.568452835083008,3254300,98,81.0,,0.81,79.38000000000001,-0.029998779296878553,-0.001104927429774416
95,2016-10-03,4,0.008363770250368188,-0.7038948850305022,AR,26.93000030517578,27.229999542236328,26.71999931335449,27.21999931335449,26.83462905883789,2693300,91,82.0,,0.82,74.61999999999999,0.10999870300292969,0.004055999247750686
96,2016-10-04,4,0.008363770250368188,0.0,AR,27.200000762939453,27.290000915527344,26.82999992370605,27.040000915527344,26.65717887878418,2990700,93,82.0,,0.82,76.25999999999999,0.060001373291015625,0.0022035025449760326
97,2016-10-05,4,0.008363770250368188,0.0,AR,27.299999237060547,27.530000686645508,27.059999465942383,27.34000015258789,26.95293235778809,2439800,95,82.0,,0.82,77.89999999999999,0.23999977111816406,0.00879442151215204
98,2016-10-06,2,0.0076273932253313696,-0.08804366966015131,AR,27.5,27.71999931335449,27.26000022888184,27.520000457763672,27.1303825378418,1976800,92,82.0,,0.82,75.44,0.18999862670898082,0.006901511876864719
99,2016-10-07,53,0.02640500736377025,2.461865224946901,AR,27.34000015258789,28.0,26.6299991607666,27.76000022888184,27.36698532104492,3531100,91,82.0,,0.82,74.61999999999999,0.28000068664551137,0.010101035121982127
100,2016-10-10,4,0.008363770250368188,0.15216068167985375,AR,28.149999618530277,28.299999237060547,27.71999931335449,27.780000686645508,27.386703491210938,1860300,93,82.0,,0.82,76.25999999999999,0.2999992370605469,0.010714258466448134
101,2016-10-11,4,0.008363770250368188,0.0,AR,27.56999969482422,27.709999084472656,26.979999542236328,27.21999931335449,26.83462905883789,1741500,90,82.0,,0.82,73.8,-0.5900001525878906,-0.02084806249094351
102,2016-10-12,6,0.009100147275405007,0.08804366966015165,AR,27.21999931335449,27.450000762939453,26.8799991607666,27.299999237060547,26.91349601745605,2316500,95,82.0,,0.82,77.89999999999999,-0.2599983215332031,-0.00938283399940254
103,2016-10-13,6,0.009100147275405007,0.0,AR,27.1200008392334,28.07999992370605,27.11000061035156,27.81999969482422,27.426136016845703,3270500,94,82.0,,0.82,77.08,0.629999160766598,0.02295078846107601
104,2016-10-17,11,0.010941089837997055,0.43444680440239436,AR,27.3700008392334,27.82999992370605,27.1299991607666,27.51000022888184,27.120525360107425,3926100,99,82.0,,0.82,81.17999999999999,-0.25,-0.008903133927323892
105,2016-10-18,4,0.008363770250368188,-0.23556333288464137,AR,28.0,28.100000381469727,27.170000076293945,27.440000534057617,27.051515579223636,3723200,96,82.0,,0.82,78.72,0.2700004577636754,0.009701777165068703
106,2016-10-19,12,0.011309278350515463,0.3521746786406057,AR,27.46999931335449,27.6200008392334,26.950000762939453,27.07999992370605,26.696611404418945,3886400,97,82.0,,0.82,79.53999999999999,-0.4799995422363281,-0.017081834011392405
107,2016-10-20,8,0.009836524300441827,-0.13022528975126957,AR,26.780000686645508,27.32999992370605,26.459999084472656,27.200000762939453,26.81491470336914,2425900,96,82.0,,0.82,78.72,-0.2900009155273473,-0.010499670771747738
108,2016-10-21,4,0.008363770250368188,-0.14972301242701025,AR,27.1299991607666,27.270000457763672,26.399999618530277,26.479999542236328,26.10510635375977,2371400,95,82.0,,0.82,77.89999999999999,-0.05999946594237926,-0.0021953701467205544
109,2016-10-24,10,0.010572901325478647,0.0,AR,26.3799991607666,26.520000457763672,25.61000061035156,26.049999237060547,25.68119430541992,3747300,98,82.0,,0.82,80.36,-0.75,-0.027502749813356764
110,2016-10-25,2,0.0076273932253313696,-0.278590332915448,AR,25.989999771118164,26.40999984741211,25.229999542236328,25.350000381469727,24.991106033325195,4030900,97,82.0,,0.82,79.53999999999999,-0.1100006103515625,-0.004147835914511067
111,2016-10-26,16,0.012782032400589102,0.6758061401815023,AR,24.989999771118164,25.71999931335449,24.899999618530277,25.68000030517578,25.31643295288086,4796300,100,82.0,,0.82,82.0,-0.6900005340576207,-0.02612648762000025
112,2016-10-27,20,0.014254786450662738,0.11522064754003902,AR,25.96999931335449,27.170000076293945,25.61000061035156,26.780000686645508,26.400859832763672,4339700,99,82.0,,0.82,81.17999999999999,1.4500007629394567,0.05637639197706279
113,2016-10-31,2,0.0076273932253313696,-0.46492406240314077,AR,26.799999237060547,26.8700008392334,26.350000381469727,26.46999931335449,26.09524726867676,2370000,93,82.0,,0.82,76.25999999999999,-0.2999992370605469,-0.011041561877738082
114,2016-11-01,6,0.009100147275405007,0.1930874686232864,AR,26.61000061035156,26.649999618530277,25.600000381469727,25.93000030517578,25.562894821166992,3440000,96,79.0,False,0.79,75.84,-0.22000122070312145,-0.008187614954663247
115,2016-11-02,14,0.012045655375552283,0.32367697038355714,AR,25.489999771118164,25.57999992370605,24.709999084472656,25.239999771118164,24.882661819458008,4148600,97,79.0,,0.79,76.63000000000001,-1.0699996948242259,-0.040150082932092546
116,2016-11-03,1,0.007259204712812961,-0.39735909035334394,AR,24.76000022888184,25.11000061035156,24.530000686645508,24.799999237060547,24.44889068603516,5385600,95,79.0,,0.79,75.05,-0.4699993133544922,-0.018373702687892624
117,2016-11-04,3,0.00799558173784978,0.1014404544532359,AR,24.770000457763672,25.01000022888184,24.600000381469727,24.649999618530277,24.30101585388184,3260600,100,79.0,,0.79,79.0,-0.10000038146971946,-0.003982492195897969
118,2016-11-07,152,0.06285567010309279,6.861300423650764,AR,25.0,25.0,24.489999771118164,24.82999992370605,24.478466033935547,3699400,99,79.0,,0.79,78.21000000000001,-0.01000022888183949,-0.00039984921192803835
119,2016-11-08,6,0.009100147275405007,-0.8552215375243094,AR,24.600000381469727,24.8700008392334,24.399999618530277,24.63999938964844,24.291156768798828,4038900,95,79.0,,0.79,75.05,-0.12999916076660156,-0.005199966430664116
120,2016-11-09,4,0.008363770250368188,-0.08091924259588945,AR,24.459999084472656,25.049999237060547,23.799999237060547,24.84000015258789,24.488325119018555,5135200,74,79.0,,0.79,58.46,0.17999839782714844,0.007237571039531154
121,2016-11-11,6,0.009100147275405007,0.08804366966015165,AR,24.040000915527344,24.649999618530277,23.57999992370605,24.57999992370605,24.232006072998047,3076700,96,79.0,,0.79,75.84,-0.3999996185302699,-0.015968049130256512
122,2016-11-14,2,0.0076273932253313696,0.0,AR,24.6200008392334,25.11000061035156,24.34000015258789,25.100000381469727,24.744644165039062,3682000,94,79.0,,0.79,74.26,0.46000099182128196,0.01866129813144024
123,2016-11-15,4,0.008363770250368188,0.09654373431164309,AR,25.549999237060547,25.790000915527344,24.96999931335449,25.229999542236328,24.872802734375,4274600,96,79.0,,0.79,75.84,0.6800003051757848,0.027080855780443835
