,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,MTCH_unscaled,MTCH_monthly,isPartial,scale,MTCH,Stock_Price_Change,Stock_Price_Change_Percent
0,2016-05-04,2,0.01848633879781421,-0.10573618821041508,MTCH,12.010000228881836,14.1899995803833,12.0,12.8100004196167,12.192054748535156,5670400,100,47.0,,0.47,47.0,,
1,2016-05-05,1,0.01739344262295082,-0.05911912503694938,MTCH,12.989999771118164,13.579999923706056,12.399999618530272,12.880000114440918,12.258678436279297,991700,59,47.0,,0.47,27.73,-0.6099996566772443,-0.04298799680871923
2,2016-05-09,2,0.01848633879781421,0.06283380458686771,MTCH,12.739999771118164,13.43000030517578,12.699999809265137,13.1899995803833,12.553723335266112,1123800,51,47.0,,0.47,23.97,-0.149999618530277,-0.011045627347053832
3,2016-06-24,1,0.01739344262295082,-0.05911912503694938,MTCH,14.90999984741211,15.229999542236328,14.449999809265137,14.600000381469728,13.895707130432127,1743900,87,32.0,,0.32,27.84,1.7999992370605487,0.1340282350080697
4,2016-07-06,1,0.01739344262295082,0.0,MTCH,15.270000457763672,15.289999961853027,14.75,15.109999656677246,14.381103515625,599100,44,45.0,,0.45,19.8,0.06000041961669922,0.003939620579127778
5,2016-07-14,1,0.01739344262295082,0.0,MTCH,15.739999771118164,15.869999885559082,15.35200023651123,15.729999542236328,14.971195220947266,525300,37,45.0,,0.45,16.650000000000002,0.5799999237060547,0.03793328483669689
6,2016-07-18,1,0.01739344262295082,0.0,MTCH,16.399999618530273,16.6299991607666,16.110000610351562,16.43000030517578,15.637428283691406,952000,19,45.0,,0.45,8.55,0.7599992752075195,0.04788905360352791
7,2016-07-20,1,0.01739344262295082,0.0,MTCH,17.0,17.0,16.18899917602539,16.360000610351562,15.570805549621582,1423200,39,45.0,,0.45,17.55,0.37000083923339844,0.022248999272730163
8,2016-07-26,4,0.020672131147540986,0.11823825007389899,MTCH,15.960000038146973,16.709999084472656,15.949999809265137,16.639999389648438,15.837297439575195,1882600,100,45.0,,0.45,45.0,-0.29000091552734375,-0.01705887738396139
9,2016-07-27,4,0.020672131147540986,0.0,MTCH,15.56999969482422,15.84000015258789,15.0,15.68000030517578,14.92360782623291,3839200,75,45.0,,0.45,33.75,-0.8699989318847656,-0.05206457088876748
10,2016-07-29,0,0.01630054644808743,-0.21147237642083017,MTCH,14.960000038146973,15.75,14.699999809265137,15.75,14.99023151397705,1808400,38,45.0,,0.45,17.1,-0.09000015258789062,-0.005681827760158575
11,2016-08-10,4,0.020672131147540986,0.26818638954073104,MTCH,16.559999465942383,16.8799991607666,16.420000076293945,16.84000015258789,16.027650833129883,2835900,17,38.0,,0.38,6.46,1.1299991607666016,0.07174597846137143
12,2016-08-11,1,0.01739344262295082,-0.1586042823156225,MTCH,16.860000610351562,16.989999771118164,16.25,16.290000915527344,15.504182815551758,1392600,63,38.0,,0.38,23.94,0.1100006103515625,0.006516624159984108
13,2016-08-30,2,0.01848633879781421,0.06283380458686771,MTCH,15.75,16.139999389648438,15.600000381469728,15.850000381469728,15.085407257080078,887200,56,38.0,,0.38,21.28,-0.8500003814697266,-0.05002945220250499
14,2016-09-02,2,0.01848633879781421,0.0,MTCH,15.880000114440918,16.135000228881836,15.770000457763672,16.040000915527344,15.266242980957031,575300,47,30.0,,0.3,14.1,-0.0049991607666015625,-0.0003097373578470064
15,2016-09-13,1,0.01739344262295082,-0.05911912503694938,MTCH,15.520000457763672,15.550000190734863,15.119999885559082,15.489999771118164,14.742773056030272,474100,45,30.0,,0.3,13.5,-0.5850000381469727,-0.03625658691344891
16,2016-10-18,1,0.01739344262295082,0.0,MTCH,18.34000015258789,18.8700008392334,18.11400032043457,18.63999938964844,17.740819931030273,1866400,56,31.0,,0.31,17.36,3.320000648498535,0.21350486223638043
17,2016-11-02,1,0.01739344262295082,0.0,MTCH,17.200000762939453,17.639999389648438,15.079999923706056,15.699999809265137,14.94264316558838,6304200,90,30.0,,0.3,27.0,-1.230001449584961,-0.06518290380928937
18,2017-01-05,10,0.027229508196721312,0.5655042412818094,MTCH,17.200000762939453,18.200000762939453,17.0,17.989999771118164,17.122175216674805,2805200,73,33.0,,0.33,24.09,0.5600013732910156,0.03174611069542532
19,2017-01-24,2,0.01848633879781421,-0.3210917118201886,MTCH,18.190000534057617,18.32999992370605,18.049999237060547,18.229999542236328,17.350597381591797,1055300,68,33.0,,0.33,22.44,0.129999160766598,0.007142810731706861
20,2017-02-01,1,0.01739344262295082,-0.05911912503694938,MTCH,16.489999771118164,17.0,16.100000381469727,16.520000457763672,15.723087310791016,4712400,100,31.0,False,0.31,31.0,-1.3299999237060511,-0.07255864316649407
21,2017-02-10,1,0.01739344262295082,0.0,MTCH,18.0,18.0,17.489999771118164,17.510000228881836,16.66533088684082,692300,61,31.0,,0.31,18.91,1.0,0.05882352941176472
22,2017-02-16,2,0.01848633879781421,0.06283380458686771,MTCH,17.25,17.28499984741211,16.920000076293945,17.040000915527344,16.21800422668457,789900,44,31.0,,0.31,13.64,-0.7150001525878906,-0.03972223069932723
23,2017-03-28,1,0.01739344262295082,-0.05911912503694938,MTCH,16.049999237060547,16.049999237060547,15.420000076293944,15.699999809265137,14.94264316558838,2015800,57,20.0,,0.2,11.4,-1.2350006103515625,-0.07144926938118923
24,2017-04-03,10,0.027229508196721312,0.5655042412818094,MTCH,16.299999237060547,16.649999618530273,16.264999389648438,16.549999237060547,15.751639366149902,1401700,86,23.0,,0.23,19.78,0.6000003814697266,0.03738320311469456
25,2017-04-04,1,0.01739344262295082,-0.36122817579771216,MTCH,16.610000610351562,16.700000762939453,16.389999389648438,16.610000610351562,15.808746337890623,1004100,25,23.0,,0.23,5.75,0.05000114440917969,0.003003071805090629
26,2017-04-12,2,0.01848633879781421,0.06283380458686771,MTCH,17.18000030517578,17.5,17.149999618530273,17.399999618530273,16.560636520385742,1730500,64,23.0,,0.23,14.72,0.7999992370605469,0.04790414374326857
27,2017-05-22,1,0.01739344262295082,-0.11163829193413333,MTCH,19.190000534057617,19.65999984741211,19.149999618530277,19.649999618530277,18.702096939086918,930400,28,34.0,,0.34,9.52,2.1599998474121094,0.1234285627092635
28,2017-05-25,9,0.026136612021857925,0.5026704366949419,MTCH,19.799999237060547,19.81999969482422,19.420000076293945,19.440000534057617,18.502227783203125,516400,28,34.0,,0.34,9.52,0.15999984741210938,0.008138344285550492
29,2017-07-21,3,0.019579234972677596,-0.2508885636629731,MTCH,18.5,18.520000457763672,18.13999938964844,18.40999984741211,17.521915435791016,800200,46,28.0,,0.28,12.88,-1.2999992370605469,-0.06559027533184214
30,2017-07-31,7,0.023950819672131148,0.29559562518474713,MTCH,18.61000061035156,18.850000381469727,18.239999771118164,18.25,17.369632720947266,1808100,67,28.0,,0.28,18.76,0.3299999237060547,0.017818569954069163
31,2017-08-01,2,0.01848633879781421,-0.2281542322610084,MTCH,18.280000686645508,18.540000915527344,18.0,18.239999771118164,17.36011505126953,2539800,100,32.0,False,0.32,32.0,-0.3099994659423828,-0.01644559467739448
32,2017-08-28,1,0.01739344262295082,-0.05911912503694938,MTCH,18.950000762939453,19.415000915527344,18.780000686645508,19.309999465942383,18.378498077392575,760900,25,32.0,,0.32,8.0,0.875,0.047195251175375263
33,2017-09-01,1,0.01739344262295082,0.0,MTCH,21.850000381469727,22.93000030517578,21.709999084472656,22.350000381469727,21.271852493286133,2392400,60,34.0,False,0.34,20.4,3.5149993896484375,0.1810455433374345
34,2017-09-05,3,0.019579234972677596,0.12566760917373543,MTCH,22.5,23.5,22.36000061035156,23.399999618530277,22.27120018005371,3765200,66,34.0,,0.34,22.44,0.5699996948242188,0.024858250642742385
35,2017-09-06,2,0.01848633879781421,-0.05581914596706661,MTCH,23.56999969482422,23.989999771118164,23.209999084472656,23.270000457763672,22.1474723815918,3052800,75,34.0,,0.34,25.500000000000004,0.48999977111816406,0.020851054090134546
36,2017-09-07,2,0.01848633879781421,0.0,MTCH,23.729999542236328,24.049999237060547,22.799999237060547,22.96999931335449,21.86194229125977,3575200,89,34.0,,0.34,30.26,0.05999946594238281,0.002501019863060394
37,2017-09-08,6,0.02285792349726776,0.23647650014779775,MTCH,22.520000457763672,22.709999084472656,22.020000457763672,22.170000076293945,21.100534439086918,2782000,78,34.0,,0.34,26.520000000000003,-1.3400001525878906,-0.05571726382938835
38,2017-09-11,-3,0.01302185792349727,-0.43031317236433175,MTCH,22.75,23.15999984741211,22.63999938964844,22.93000030517578,21.82387351989746,1687000,33,34.0,,0.34,11.22,0.4500007629394531,0.019815093838869036
39,2017-09-12,6,0.02285792349726776,0.7553503986571546,MTCH,23.15999984741211,23.670000076293945,23.0,23.63999938964844,22.499622344970703,1203300,45,34.0,,0.34,15.3,0.5100002288818359,0.022020735416318438
40,2017-09-20,1,0.01739344262295082,-0.23906287353573985,MTCH,23.65999984741211,24.31999969482422,23.31999969482422,23.6299991607666,22.49010467529297,1939100,100,34.0,,0.34,34.0,0.6499996185302734,0.027460904792360408
41,2017-09-27,2,0.01848633879781421,0.06283380458686771,MTCH,23.690000534057617,24.34000015258789,23.61000061035156,23.940000534057617,22.78515243530273,1824000,90,34.0,,0.34,30.6,0.020000457763671875,0.000822387253891721
42,2017-10-12,1,0.01739344262295082,-0.05911912503694938,MTCH,26.100000381469727,26.170000076293945,25.68000030517578,25.739999771118164,24.49831962585449,1315700,42,30.0,,0.3,12.6,1.8299999237060547,0.07518487724871625
43,2017-10-13,5,0.021765027322404373,0.25133521834747086,MTCH,26.149999618530277,26.209999084472656,25.690000534057617,25.790000915527344,24.5459098815918,1065300,43,30.0,,0.3,12.9,0.03999900817871094,0.0015284298074933478
44,2017-10-27,2,0.01848633879781421,-0.15064022093899077,MTCH,25.299999237060547,26.280000686645508,24.979999542236328,26.01000022888184,24.75529670715332,1720600,44,30.0,,0.3,13.2,0.07000160217285156,0.0026707975817641394
45,2017-10-30,4,0.020672131147540986,0.11823825007389899,MTCH,26.0,26.420000076293945,25.75,26.209999084472656,24.94564819335937,1573500,96,30.0,,0.3,28.8,0.1399993896484375,0.005327221689137129
46,2017-11-06,2,0.01848633879781421,0.0,MTCH,27.21999931335449,27.790000915527344,27.06999969482422,27.75,26.411359786987305,2465200,18,47.0,,0.47,8.459999999999999,1.3700008392333984,0.05185468717930353
47,2017-11-08,4,0.020672131147540986,0.11823825007389899,MTCH,31.0,32.869998931884766,29.399999618530277,29.59000015258789,28.162599563598636,8148300,100,47.0,,0.47,47.0,5.079998016357422,0.1827994907880348
48,2017-11-09,1,0.01739344262295082,-0.1586042823156225,MTCH,29.13999938964844,29.739999771118164,28.170000076293945,28.559999465942383,27.18228530883789,3916700,28,47.0,,0.47,13.16,-3.1299991607666016,-0.09522358571573974
49,2017-11-22,1,0.01739344262295082,0.0,MTCH,29.920000076293945,30.26000022888184,29.790000915527344,29.959999084472656,28.51474952697754,1009300,24,47.0,,0.47,11.28,0.5200004577636754,0.017484884390236877
50,2017-11-24,2,0.01848633879781421,-0.1912502988285919,MTCH,30.040000915527344,30.989999771118164,30.020000457763672,30.90999984741211,29.41892433166504,723600,11,47.0,,0.47,5.17,0.7299995422363246,0.024124241133996138
51,2017-11-27,2,0.01848633879781421,-0.41500951063461866,MTCH,31.0,31.040000915527344,30.280000686645508,30.61000061035156,29.13339614868164,1196800,9,47.0,,0.47,4.23,0.05000114440917969,0.0016134606253137562
52,2017-11-30,1,0.01739344262295082,-0.05911912503694938,MTCH,29.13999938964844,29.82999992370605,29.104999542236328,29.399999618530277,27.98176383972168,1339900,15,47.0,,0.47,7.05,-1.2100009918212926,-0.038981989566115205
53,2017-12-04,2,0.01848633879781421,0.06283380458686771,MTCH,28.739999771118164,29.200000762939453,27.59000015258789,28.21999931335449,26.858686447143555,3004300,47,29.0,,0.29,13.63,-0.629999160766598,-0.02111965009647665
54,2017-12-20,2,0.01848633879781421,0.0,MTCH,31.25,31.86000061035156,30.649999618530277,31.690000534057617,30.161296844482425,1355700,73,29.0,,0.29,21.17,2.659999847412106,0.0910958828051871
55,2017-12-21,2,0.01848633879781421,0.0,MTCH,31.850000381469727,32.060001373291016,31.32999992370605,31.90999984741211,30.370683670043945,1149200,53,29.0,,0.29,15.37,0.20000076293945668,0.006277487730947273
56,2017-12-26,1,0.01739344262295082,-0.23906287353573985,MTCH,31.76000022888184,31.90999984741211,31.38999938964844,31.68000030517578,30.151779174804688,859600,69,29.0,,0.29,20.01,-0.15000152587890625,-0.004678774780211725
57,2017-12-27,2,0.01848633879781421,0.06283380458686771,MTCH,31.59000015258789,32.150001525878906,31.13999938964844,31.59000015258789,30.06612014770508,1124300,65,29.0,,0.29,18.85,0.24000167846679688,0.007521205879487347
58,2017-12-28,1,0.01739344262295082,-0.05911912503694938,MTCH,31.57999992370605,31.690000534057617,30.809999465942383,31.34000015258789,29.82818031311035,1047800,33,29.0,,0.29,9.57,-0.46000099182128906,-0.01430796174149529
59,2017-12-29,2,0.01848633879781421,0.06283380458686771,MTCH,31.3799991607666,31.61000061035156,31.149999618530277,31.309999465942383,29.79962730407715,856300,22,29.0,,0.29,6.38,-0.07999992370605824,-0.0025244532141954767
60,2018-01-02,38,0.05783060109289618,3.847915712322493,MTCH,31.5,32.650001525878906,31.5,32.380001068115234,30.818012237548828,2402700,50,34.0,,0.34,17.0,1.0400009155273473,0.03290100903024884
61,2018-01-03,1,0.01739344262295082,-0.6992346215628839,MTCH,32.970001220703125,33.08000183105469,31.67799949645996,32.0099983215332,30.465858459472656,2038500,50,34.0,,0.34,17.0,0.43000030517578125,0.013169993417456949
62,2018-01-11,1,0.01739344262295082,0.0,MTCH,32.04999923706055,32.30500030517578,31.559999465942383,32.29999923706055,30.741870880126957,713900,19,34.0,,0.34,6.460000000000001,-0.7750015258789062,-0.023428098034485423
63,2018-01-12,3,0.019579234972677596,0.12566760917373543,MTCH,32.38999938964844,32.70000076293945,32.167999267578125,32.63999938964844,31.06546974182129,876700,30,34.0,,0.34,10.2,0.3950004577636719,0.012227223464857495
64,2018-01-18,10,0.027229508196721312,0.2510670348983177,MTCH,31.36000061035156,31.6200008392334,30.84600067138672,31.600000381469727,30.075639724731445,1018000,48,34.0,,0.34,16.32,-1.0799999237060547,-0.033027519832050656
65,2018-01-19,120,0.147448087431694,4.415011037527594,MTCH,31.71999931335449,32.65999984741211,31.71999931335449,32.599998474121094,31.02739715576172,1650900,20,34.0,,0.34,6.800000000000001,1.039999008178711,0.03289054334522046
66,2018-01-22,5,0.021765027322404373,-0.8523885409331802,MTCH,32.650001525878906,33.95000076293945,32.13999938964844,33.83000183105469,32.19806671142578,1778100,28,34.0,,0.34,9.52,1.2900009155273438,0.03949788492205264
67,2018-01-24,1,0.01739344262295082,-0.20085362791865424,MTCH,34.66999816894531,34.75,33.33000183105469,33.529998779296875,31.91253471374512,2082200,87,34.0,,0.34,29.58,0.7999992370605469,0.023564041799193136
68,2018-01-26,2,0.01848633879781421,0.06283380458686771,MTCH,34.18000030517578,34.7400016784668,33.93000030517578,34.72999954223633,33.054649353027344,772500,59,34.0,,0.34,20.06,-0.009998321533203125,-0.00028772148296984934
