,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,CGC_unscaled,CGC_monthly,isPartial,scale,CGC,Stock_Price_Change,Stock_Price_Change_Percent
0,2016-05-11,2,0.2772836185819071,0.008896084833065032,CGC,2.0739998817443848,2.0829999446868896,2.0429999828338623,2.0429999828338623,2.0429999828338623,25200,60,10.0,,0.1,6.0,,
1,2016-06-06,1,0.27483863080684595,-0.05067182393230252,CGC,2.0480000972747803,2.049999952316284,2.0169999599456787,2.0290000438690186,2.0290000438690186,10500,33,9.0,,0.09,2.97,-0.03299999237060547,-0.015842531563564632
2,2016-06-09,1,0.27483863080684595,0.0,CGC,2.078000068664551,2.11899995803833,2.062000036239624,2.069999933242798,2.069999933242798,29900,100,9.0,,0.09,9.0,0.0690000057220459,0.03365854015951708
3,2016-06-10,3,0.2797286063569682,0.017792169666130064,CGC,2.069000005722046,2.0799999237060547,2.049999952316284,2.069999933242798,2.069999933242798,6800,68,9.0,,0.09,6.12,-0.03900003433227539,-0.018404924542037127
4,2016-06-23,4,0.28217359413202936,0.00874057110891635,CGC,2.2679998874664307,2.2679998874664307,2.187000036239624,2.240000009536743,2.240000009536743,31400,68,9.0,,0.09,6.12,0.18799996376037598,0.09038460127700665
5,2016-06-24,1,0.27483863080684595,-0.025994506494294356,CGC,2.053999900817871,2.190000057220459,2.046999931335449,2.1700000762939453,2.1700000762939453,32000,44,9.0,,0.09,3.96,-0.07799983024597168,-0.034391461250513955
6,2016-06-29,6,0.2870635696821516,0.04448042416532494,CGC,2.094000101089477,2.1440000534057617,2.069999933242798,2.075999975204468,2.075999975204468,20800,51,9.0,,0.09,4.59,-0.046000003814697266,-0.021004567403107854
7,2016-07-01,3,0.2797286063569682,-0.02555170387278649,CGC,2.1080000400543213,2.1080000400543213,2.1080000400543213,2.1080000400543213,2.1080000400543213,0,49,9.0,False,0.09,4.41,-0.03600001335144043,-0.01679105058521524
8,2016-07-05,2,0.2772836185819071,-0.00874057110891635,CGC,2.1419999599456787,2.1700000762939453,2.119999885559082,2.1600000858306885,2.1600000858306885,17300,100,9.0,,0.09,9.0,0.06200003623962402,0.029411781338498644
9,2016-07-21,2,0.2772836185819071,0.0,CGC,2.0789999961853027,2.119999885559082,2.0789999961853027,2.0899999141693115,2.0899999141693115,44500,56,9.0,,0.09,5.04,-0.05000019073486328,-0.02304156174052152
10,2016-07-25,2,0.2772836185819071,0.0,CGC,2.211999893188477,2.470000028610229,2.200000047683716,2.463000059127808,2.463000059127808,179800,78,9.0,,0.09,7.02,0.350000143051147,0.16509441601165253
11,2016-07-26,2,0.2772836185819071,0.0,CGC,2.6600000858306885,2.684000015258789,2.3429999351501465,2.430000066757202,2.430000066757202,124300,61,9.0,,0.09,5.49,0.21399998664856001,0.0866396697043641
12,2016-07-28,19,0.31884841075794623,0.14989991975945482,CGC,2.3420000076293945,2.4170000553131104,2.2939999103546143,2.375,2.375,74700,71,9.0,,0.09,6.39,-0.2669999599456787,-0.09947837497308465
13,2016-08-01,24,0.33107334963325186,0.038340912053616005,CGC,2.4200000762939453,2.4200000762939453,2.4200000762939453,2.4200000762939453,2.4200000762939453,0,65,9.0,False,0.09,5.85,0.003000020980834961,0.0012412167613484737
14,2016-08-03,12,0.30173349633251834,-0.0886204018935226,CGC,2.6010000705718994,2.756999969482422,2.549999952316284,2.75,2.75,180100,57,9.0,,0.09,5.13,0.33699989318847656,0.1392561498198659
15,2016-08-04,3,0.2797286063569682,-0.07292823051803354,CGC,2.805999994277954,3.069999933242798,2.7950000762939453,2.9679999351501465,2.9679999351501465,292700,78,9.0,,0.09,7.02,0.312999963760376,0.11352918651614496
16,2016-08-05,82,0.4728826405867971,0.6905051176043842,CGC,3.039999961853028,3.2100000381469727,2.994999885559082,3.138999938964844,3.138999938964844,227700,100,9.0,,0.09,9.0,0.1400001049041748,0.04560264102556344
17,2016-08-08,2,0.2772836185819071,-0.025771203257480058,CGC,3.200000047683716,3.219000101089477,2.8970000743865967,2.9739999771118164,2.9739999771118164,376100,42,9.0,,0.09,3.78,0.009000062942504439,0.0028037578926944917
18,2016-08-09,2,0.2772836185819071,0.0,CGC,3.0460000038146973,3.0850000381469727,2.970000028610229,3.0789999961853027,3.0789999961853027,179600,81,9.0,,0.09,7.29,-0.13400006294250444,-0.041627852977435986
19,2016-08-10,1,0.27483863080684595,-0.008817642338791454,CGC,3.111000061035156,3.2049999237060547,3.0,3.181999921798706,3.181999921798706,101400,53,9.0,,0.09,4.77,0.11999988555908203,0.0388978554538888
20,2016-08-11,2,0.2772836185819071,0.008896084833065032,CGC,3.2090001106262207,3.2290000915527344,3.0280001163482666,3.131999969482422,3.131999969482422,197200,82,9.0,,0.09,7.38,0.024000167846679688,0.0074883520804978065
21,2016-08-12,7,0.2895085574572127,0.04408821169395738,CGC,3.061000108718872,3.0999999046325684,2.963000059127808,3.0369999408721924,3.0369999408721924,97400,61,9.0,,0.09,5.49,-0.12900018692016602,-0.03995050581064974
22,2016-08-15,2,0.2772836185819071,0.008896084833065032,CGC,3.0269999504089355,3.0369999408721924,2.9760000705718994,3.0,3.0,33300,50,9.0,,0.09,4.5,-0.06299996376037598,-0.020322569580157213
23,2016-08-18,1,0.27483863080684595,-0.008817642338791454,CGC,3.108999967575073,3.115999937057495,3.062000036239624,3.0899999141693115,3.0899999141693115,61200,82,9.0,,0.09,7.38,0.07899999618530273,0.026012511598078936
24,2016-08-19,2,0.2772836185819071,0.008896084833065032,CGC,3.069000005722046,3.0810000896453857,2.990000009536743,3.013000011444092,3.013000011444092,51100,45,9.0,,0.09,4.05,-0.034999847412109375,-0.011232300423330677
25,2016-08-22,1,0.27483863080684595,-0.008817642338791454,CGC,2.986000061035156,3.013000011444092,2.844000101089477,2.930000066757202,2.930000066757202,126500,67,9.0,,0.09,6.029999999999999,-0.06800007820129395,-0.022070780987585303
26,2016-08-24,2,0.2772836185819071,0.008896084833065032,CGC,2.969000101089477,2.9820001125335693,2.9189999103546143,2.9189999103546143,2.9189999103546143,41900,52,9.0,,0.09,4.68,-0.03099989891052246,-0.010288715165209905
27,2016-08-25,14,0.3066234718826406,0.10581170806549745,CGC,2.986999988555908,3.005000114440918,2.924999952316284,2.970000028610229,2.970000028610229,17800,90,9.0,,0.09,8.1,0.023000001907348633,0.007712944681215195
28,2016-08-26,10,0.29684352078239606,-0.03189563747418467,CGC,2.990999937057495,2.999000072479248,2.9179999828338623,2.9670000076293945,2.9670000076293945,21600,64,9.0,,0.09,5.76,-0.006000041961669922,-0.001996686100887657
29,2016-08-29,1,0.27483863080684595,-0.07412959500531258,CGC,2.9649999141693115,2.9660000801086426,2.890000104904175,2.907999992370605,2.907999992370605,66000,46,9.0,,0.09,4.14,-0.03299999237060547,-0.011003665079382441
30,2016-08-30,5,0.28461858190709044,0.03558433933225991,CGC,2.934999942779541,2.934999942779541,2.859999895095825,2.8970000743865967,2.8970000743865967,87600,61,9.0,,0.09,5.49,-0.031000137329101562,-0.0104518329372284
31,2016-09-06,10,0.29684352078239606,0.042952005429133466,CGC,2.984999895095825,3.049999952316284,2.9790000915527344,3.0169999599456787,3.0169999599456787,120400,89,8.0,,0.08,7.12,0.11500000953674316,0.03918228680707725
32,2016-09-07,8,0.29195354523227385,-0.016473243334513832,CGC,3.0429999828338623,3.0999999046325684,3.0199999809265137,3.08899998664856,3.08899998664856,90900,91,8.0,,0.08,7.28,0.04999995231628418,0.01639342724524062
33,2016-09-08,1,0.27483863080684595,-0.05862204691438677,CGC,3.1029999256134038,3.138999938964844,3.0350000858306885,3.0439999103546143,3.0439999103546143,56300,69,8.0,,0.08,5.5200000000000005,0.039000034332275835,0.012580656623245368
34,2016-09-12,1,0.27483863080684595,0.0,CGC,2.931999921798706,2.9800000190734863,2.9179999828338623,2.9800000190734863,2.9800000190734863,43300,60,8.0,,0.08,4.8,-0.15899991989135787,-0.05065304969193207
35,2016-09-13,4,0.28217359413202936,0.026688254499195097,CGC,2.934000015258789,2.950000047683716,2.900000095367432,2.933000087738037,2.933000087738037,42100,42,8.0,,0.08,3.36,-0.029999971389770508,-0.010067104428777118
36,2016-09-15,1,0.27483863080684595,-0.025994506494294356,CGC,2.950000047683716,3.0299999713897705,2.934000015258789,3.00600004196167,3.00600004196167,113800,62,8.0,,0.08,4.96,0.07999992370605469,0.027118617767097675
37,2016-09-20,17,0.31395843520782396,0.14233735732903963,CGC,3.1010000705718994,3.109999895095825,3.0360000133514404,3.0360000133514404,3.0360000133514404,54700,84,8.0,,0.08,6.72,0.07999992370605469,0.026402615333808388
38,2016-09-21,1,0.27483863080684595,-0.1246018581252093,CGC,3.0829999446868896,3.0829999446868896,2.996000051498413,3.025000095367432,3.025000095367432,66500,38,8.0,,0.08,3.04,-0.026999950408935547,-0.008681656372886648
39,2016-09-22,2,0.2772836185819071,0.008896084833065032,CGC,3.068000078201294,3.068000078201294,3.0179998874664307,3.0209999084472656,3.0209999084472656,43200,50,8.0,,0.08,4.0,-0.014999866485595703,-0.004865347633705275
40,2016-09-26,1,0.27483863080684595,0.0,CGC,2.996999979019165,3.0269999504089355,2.983999967575073,3.0,3.0,27900,53,8.0,,0.08,4.24,-0.0410001277923584,-0.013363796201855349
41,2016-09-27,1,0.27483863080684595,0.0,CGC,3.026000022888184,3.049000024795532,3.0,3.015000104904175,3.015000104904175,28000,57,8.0,,0.08,4.5600000000000005,0.022000074386596236,0.007267946728451102
