,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,PYPL_unscaled,PYPL_monthly,isPartial,scale,PYPL,Stock_Price_Change,Stock_Price_Change_Percent
10,2016-08-04,6,0.018391304347826088,3.7174721189591082,PYPL,36.81999969482422,37.38999938964844,36.72999954223633,37.29999923706055,37.29999923706055,7507800,58,6.0,,0.06,3.48,0.30500030517578125,0.008224357899565993
11,2016-08-05,3,0.009695652173913043,-0.4728132387706857,PYPL,37.54999923706055,38.150001525878906,37.54999923706055,38.09999847412109,38.09999847412109,7670400,39,6.0,,0.06,2.34,0.7600021362304688,0.020326347917536403
12,2016-08-09,1,0.003898550724637681,-0.5979073243647235,PYPL,38.02999877929688,38.13999938964844,37.880001068115234,38.09999847412109,38.09999847412109,5049100,58,6.0,,0.06,3.48,-0.01000213623046875,-0.0002621791829728881
13,2016-08-10,2,0.006797101449275362,0.7434944237918215,PYPL,38.02000045776367,38.244998931884766,37.90999984741211,38.06999969482422,38.06999969482422,5546800,30,6.0,,0.06,1.7999999999999998,0.10499954223632812,0.002753003248993968
14,2016-08-11,1,0.003898550724637681,-0.42643923240938164,PYPL,38.18999862670898,38.4900016784668,38.09999847412109,38.459999084472656,38.459999084472656,5999400,38,6.0,,0.06,2.28,0.24500274658203125,0.00640613814680413
15,2016-08-18,1,0.003898550724637681,0.0,PYPL,38.06999969482422,38.375,37.93000030517578,38.220001220703125,38.220001220703125,3880600,15,6.0,,0.06,0.8999999999999999,-0.11500167846679688,-0.002987832513687172
16,2016-09-02,2,0.006797101449275362,0.7434944237918215,PYPL,37.0099983215332,37.125,36.29999923706055,37.06999969482422,37.06999969482422,6726900,24,8.0,,0.08,1.92,-1.25,-0.032573289902280145
17,2016-09-07,1,0.003898550724637681,-0.42643923240938164,PYPL,37.33000183105469,38.58000183105469,37.2599983215332,38.560001373291016,38.560001373291016,10817700,75,8.0,,0.08,6.0,1.4550018310546875,0.03919196851325757
18,2016-09-08,1,0.003898550724637681,0.0,PYPL,38.650001525878906,39.33000183105469,38.5009994506836,39.27000045776367,39.27000045776367,12037300,84,8.0,,0.08,6.72,0.75,0.019440123494143924
19,2016-10-03,1,0.003898550724637681,0.0,PYPL,40.869998931884766,41.20000076293945,40.15999984741211,40.59000015258789,40.59000015258789,6925000,12,9.0,,0.09,1.08,1.8699989318847656,0.04754637286612651
20,2016-10-17,1,0.003898550724637681,0.0,PYPL,39.2400016784668,39.619998931884766,39.15999984741211,39.47999954223633,39.47999954223633,5279500,24,9.0,,0.09,2.16,-1.5800018310546875,-0.0383495582960266
21,2016-10-20,1,0.003898550724637681,0.0,PYPL,40.22999954223633,40.290000915527344,39.81999969482422,40.09000015258789,40.09000015258789,13337500,95,9.0,,0.09,8.549999999999999,0.6700019836425781,0.016910701708862996
22,2016-10-21,34,0.09955072463768116,24.53531598513011,PYPL,41.84999847412109,44.2400016784668,41.84000015258789,44.150001525878906,44.150001525878906,37554700,100,9.0,,0.09,9.0,3.950000762939453,0.09803923239468482
23,2016-10-24,4,0.012594202898550726,-0.8734895909157082,PYPL,44.0,44.52000045776367,43.13999938964844,43.869998931884766,43.869998931884766,19079000,66,9.0,,0.09,5.94,0.279998779296875,0.006329086091177993
24,2016-11-14,1,0.003898550724637681,-0.6904487917146145,PYPL,40.400001525878906,40.400001525878906,38.45000076293945,38.810001373291016,38.810001373291016,17877800,89,6.0,,0.06,5.34,-4.119998931884766,-0.09254265250498883
25,2017-01-04,1,0.003898550724637681,0.0,PYPL,40.34999847412109,41.02999877929688,40.04499816894531,41.0,41.0,6806400,29,8.0,,0.08,2.32,0.6299972534179759,0.015593990832263316
26,2017-01-25,3,0.009695652173913043,1.486988847583643,PYPL,42.36000061035156,42.43999862670898,41.65999984741211,41.709999084472656,41.709999084472656,8604000,48,8.0,,0.08,3.84,1.4099998474120952,0.03436509601173965
27,2017-01-26,2,0.006797101449275362,-0.29895366218236163,PYPL,42.36000061035156,42.5,41.28499984741211,41.5,41.5,11838100,100,8.0,,0.08,8.0,0.06000137329102273,0.001413793007364994
28,2017-02-09,4,0.012594202898550726,0.8528784648187635,PYPL,40.43999862670898,40.994998931884766,40.29999923706055,40.83000183105469,40.83000183105469,6467600,70,8.0,,0.08,5.6000000000000005,-1.5050010681152344,-0.035411789838005525
29,2017-04-20,4,0.012594202898550726,0.0,PYPL,43.31999969482422,43.79999923706055,43.2599983215332,43.68999862670898,43.68999862670898,4811200,25,10.0,,0.1,2.5,2.8050003051757812,0.06842298763896615
30,2017-04-21,3,0.009695652173913043,-0.23014959723820494,PYPL,43.86000061035156,44.0,43.59999847412109,43.810001373291016,43.810001373291016,5595700,12,10.0,,0.1,1.2000000000000002,0.20000076293945312,0.004566227543908896
31,2017-04-26,6,0.018391304347826088,0.8968609865470856,PYPL,45.040000915527344,45.040000915527344,44.25,44.40999984741211,44.40999984741211,9846900,100,10.0,,0.1,10.0,1.0400009155273438,0.023636384443803227
32,2017-04-27,5,0.015492753623188405,-0.15760441292356198,PYPL,47.25,48.09999847412109,46.75,47.150001525878906,47.150001525878906,34420200,89,10.0,,0.1,8.9,3.059997558593743,0.06793955364993831
33,2017-04-28,1,0.003898550724637681,-0.7483629560336763,PYPL,47.02999877929688,47.755001068115234,46.869998931884766,47.720001220703125,47.720001220703125,11642800,37,10.0,,0.1,3.7,-0.34499740600585227,-0.007172503470898595
34,2017-05-03,3,0.009695652173913043,1.486988847583643,PYPL,49.15999984741211,49.290000915527344,48.625,49.02000045776367,49.02000045776367,11613100,68,11.0,,0.11,7.48,1.5349998474121094,0.03214322716112328
35,2017-05-15,2,0.006797101449275362,-0.29895366218236163,PYPL,49.310001373291016,50.0,49.25,49.77000045776367,49.77000045776367,4705900,37,11.0,,0.11,4.07,0.7099990844726562,0.014404525690503434
36,2017-05-30,1,0.003898550724637681,-0.42643923240938164,PYPL,50.959999084472656,51.27999877929688,50.86000061035156,51.060001373291016,51.060001373291016,5550300,29,11.0,,0.11,3.19,1.279998779296882,0.02559997558593774
37,2017-05-31,2,0.006797101449275362,0.7434944237918215,PYPL,51.130001068115234,52.2400016784668,50.880001068115234,52.209999084472656,52.209999084472656,11107200,41,11.0,,0.11,4.51,0.9600028991699148,0.01872080581167035
38,2017-06-01,1,0.003898550724637681,-0.42643923240938164,PYPL,52.47999954223633,53.38999938964844,52.47499847412109,53.15999984741211,53.15999984741211,13898300,79,12.0,False,0.12,9.48,1.1499977111816406,0.02201373802129236
39,2017-06-05,1,0.003898550724637681,0.0,PYPL,53.77000045776367,54.06999969482422,53.59000015258789,53.79999923706055,53.79999923706055,9656400,100,12.0,,0.12,12.0,0.6800003051757812,0.012736473364853174
40,2017-06-09,1,0.003898550724637681,0.0,PYPL,54.650001525878906,55.13999938964844,52.84999847412109,53.400001525878906,53.400001525878906,11174100,51,12.0,,0.12,6.12,1.0699996948242188,0.019789156664756558
41,2017-06-19,4,0.012594202898550726,2.2304832713754648,PYPL,52.27999877929688,53.0,52.11000061035156,52.93000030517578,52.93000030517578,5643900,48,12.0,,0.12,5.76,-2.1399993896484375,-0.038810290412338744
42,2017-06-29,2,0.006797101449275362,-0.46029919447640966,PYPL,53.810001373291016,54.09999847412109,52.52000045776367,53.41999816894531,53.41999816894531,11616200,42,12.0,,0.12,5.04,1.0999984741210866,0.020754688190963932
43,2017-07-10,1,0.003898550724637681,-0.42643923240938164,PYPL,54.90999984741211,55.41999816894531,54.70000076293945,54.93999862670898,54.93999862670898,10469600,22,18.0,,0.18,3.96,1.3199996948242259,0.024399255675684683
44,2017-07-12,1,0.003898550724637681,0.0,PYPL,56.59999847412109,57.44499969482422,55.54999923706055,56.54999923706055,56.54999923706055,17490800,49,18.0,,0.18,8.82,2.0250015258789062,0.03653918427975733
45,2017-07-18,2,0.006797101449275362,0.7434944237918215,PYPL,57.5,58.959999084472656,57.310001373291016,58.959999084472656,58.959999084472656,9477500,34,18.0,,0.18,6.12,1.5149993896484375,0.026373042000119362
46,2017-07-20,1,0.003898550724637681,-0.42643923240938164,PYPL,58.75,59.380001068115234,58.43000030517578,59.09000015258789,59.09000015258789,8057400,56,18.0,,0.18,10.08,0.4200019836425781,0.007123507295867526
47,2017-07-26,6,0.018391304347826088,3.7174721189591082,PYPL,58.47999954223633,58.93999862670898,57.900001525878906,58.790000915527344,58.790000915527344,13615600,100,18.0,,0.18,18.0,-0.4400024414062571,-0.007409943305685118
48,2017-07-27,1,0.003898550724637681,-0.7880220646178093,PYPL,61.0,61.29999923706055,57.69200134277344,60.150001525878906,60.150001525878906,22713400,76,18.0,,0.18,13.68,2.3600006103515696,0.04004073066405067
49,2017-07-31,2,0.006797101449275362,0.7434944237918215,PYPL,59.369998931884766,59.63999938964844,58.52000045776367,58.54999923706055,58.54999923706055,7400700,26,18.0,,0.18,4.68,-1.6599998474121094,-0.02707993259498298
50,2017-08-03,1,0.003898550724637681,-0.42643923240938164,PYPL,59.15999984741211,59.27999877929688,58.36000061035156,58.41999816894531,58.41999816894531,6260000,56,13.0,,0.13,7.28,-0.3600006103515554,-0.006036227599526711
51,2017-08-30,6,0.018391304347826088,3.7174721189591082,PYPL,61.04999923706055,61.86000061035156,60.88999938964844,61.77000045776367,61.77000045776367,5696000,77,13.0,,0.13,10.01,2.5800018310546804,0.04352229899093274
52,2017-09-19,3,0.009695652173913043,-0.4728132387706857,PYPL,63.0099983215332,63.92499923706055,62.959999084472656,63.83000183105469,63.83000183105469,7774000,86,12.0,,0.12,10.32,2.0649986267089844,0.03338180740922003
53,2017-09-27,2,0.006797101449275362,-0.29895366218236163,PYPL,63.40999984741211,63.75,63.15999984741211,63.33000183105469,63.33000183105469,7380700,55,12.0,,0.12,6.6,-0.17499923706054688,-0.0027375712029589216
54,2017-09-28,1,0.003898550724637681,-0.42643923240938164,PYPL,63.619998931884766,64.05500030517578,63.11000061035156,63.93000030517578,63.93000030517578,4148000,79,12.0,,0.12,9.48,0.30500030517578125,0.004784318512561336
55,2017-09-29,1,0.003898550724637681,0.0,PYPL,63.86000061035156,64.16999816894531,63.5,64.02999877929688,64.02999877929688,6891300,33,12.0,,0.12,3.96,0.11499786376953125,0.0017952987779510376
56,2017-10-02,2,0.006797101449275362,0.7434944237918215,PYPL,64.5,65.12000274658203,64.0999984741211,64.18000030517578,64.18000030517578,5163300,11,25.0,,0.25,2.75,0.9500045776367188,0.014804497502642455
57,2017-10-04,1,0.003898550724637681,-0.42643923240938164,PYPL,64.30000305175781,64.30000305175781,63.68999862670898,64.01000213623047,64.01000213623047,4438800,16,25.0,,0.25,4.0,-0.8199996948242188,-0.012592132374675935
58,2017-10-05,1,0.003898550724637681,0.0,PYPL,64.37999725341797,66.0,64.22000122070312,65.81999969482422,65.81999969482422,7445700,21,25.0,,0.25,5.25,1.6999969482421875,0.026438520490796646
59,2017-10-06,1,0.003898550724637681,0.0,PYPL,66.0,66.41000366210938,65.79000091552734,66.05000305175781,66.05000305175781,6122000,26,25.0,,0.25,6.5,0.410003662109375,0.006212176698626948
60,2017-10-11,2,0.006797101449275362,0.0,PYPL,67.25,68.41999816894531,66.9800033569336,67.77999877929688,67.77999877929688,12005600,27,25.0,,0.25,6.75,2.0099945068359375,0.030266441740655292
61,2017-10-12,3,0.009695652173913043,0.42643923240938153,PYPL,68.0199966430664,68.9800033569336,67.80500030517578,68.86000061035156,68.86000061035156,8888300,28,25.0,,0.25,7.0,0.5600051879882812,0.008184817348364959
62,2017-10-13,3,0.009695652173913043,0.0,PYPL,69.48999786376953,69.61000061035156,68.0,68.66000366210938,68.66000366210938,8640700,26,25.0,,0.25,6.5,0.6299972534179688,0.009133041791228758
63,2017-10-17,4,0.012594202898550726,2.2304832713754648,PYPL,67.6500015258789,67.66999816894531,66.3499984741211,66.66999816894531,66.66999816894531,10844000,21,25.0,,0.25,5.25,-1.94000244140625,-0.0278695937996839
64,2017-10-18,3,0.009695652173913043,-0.23014959723820494,PYPL,67.4000015258789,67.5,67.0,67.26000213623047,67.26000213623047,7994300,32,25.0,,0.25,8.0,-0.1699981689453125,-0.002512164527046279
65,2017-10-19,16,0.0473768115942029,3.886397608370703,PYPL,67.30000305175781,67.44999694824219,66.16000366210938,67.25,67.25,14546400,100,25.0,,0.25,25.0,-0.0500030517578125,-0.0007407859519675819
66,2017-10-20,5,0.015492753623188405,-0.672988681553992,PYPL,71.33000183105469,71.7300033569336,69.69000244140625,70.97000122070312,70.97000122070312,34282800,78,25.0,,0.25,19.5,4.280006408691406,0.06345450855951373
67,2017-10-23,11,0.03288405797101449,1.1225444340505146,PYPL,71.0199966430664,71.33000183105469,69.55000305175781,69.80000305175781,69.80000305175781,12232500,29,25.0,,0.25,7.25,-0.40000152587890625,-0.005576488319517736
68,2017-10-24,1,0.003898550724637681,-0.881445570736007,PYPL,69.7300033569336,70.56500244140625,69.66999816894531,70.20999908447266,70.20999908447266,12280400,39,25.0,,0.25,9.75,-0.7649993896484375,-0.010724791392271893
69,2017-10-25,1,0.003898550724637681,0.0,PYPL,69.94000244140625,71.41999816894531,69.8499984741211,71.0199966430664,71.0199966430664,12755800,27,25.0,,0.25,6.75,0.8549957275390625,0.012116427378416228
70,2017-10-26,3,0.009695652173913043,1.486988847583643,PYPL,71.45999908447266,72.06999969482422,71.04000091552734,71.33999633789062,71.33999633789062,8015100,25,25.0,,0.25,6.25,0.6500015258789062,0.009101113729257149
71,2017-10-30,3,0.009695652173913043,0.0,PYPL,71.44999694824219,71.54000091552734,70.52999877929688,71.1500015258789,71.1500015258789,7216000,26,25.0,,0.25,6.5,-0.529998779296875,-0.007353944519787992
72,2017-10-31,4,0.012594202898550726,0.29895366218236186,PYPL,71.33999633789062,72.73999786376953,71.11000061035156,72.55999755859375,72.55999755859375,7555300,14,25.0,,0.25,3.5,1.1999969482421875,0.016773789948075546
73,2017-11-06,1,0.003898550724637681,-0.42643923240938164,PYPL,73.72000122070312,74.76000213623047,73.41999816894531,74.73999786376953,74.73999786376953,10156300,55,25.0,,0.25,13.75,2.0200042724609375,0.02777019977707562
74,2017-11-07,1,0.003898550724637681,0.0,PYPL,75.16999816894531,75.44999694824219,74.19000244140625,74.41000366210938,74.41000366210938,7026600,85,25.0,,0.25,21.25,0.6899948120117188,0.009229464851464142
75,2017-11-08,6,0.018391304347826088,3.7174721189591082,PYPL,74.0,75.0,73.30999755859375,74.7699966430664,74.7699966430664,7593100,80,25.0,,0.25,20.0,-0.4499969482421875,-0.005964174505545428
76,2017-11-09,1,0.003898550724637681,-0.7880220646178093,PYPL,74.0199966430664,74.19999694824219,72.41000366210938,74.0999984741211,74.0999984741211,8875500,53,25.0,,0.25,13.25,-0.8000030517578125,-0.010666707356770888
77,2017-11-16,4,0.012594202898550726,2.2304832713754648,PYPL,75.5,77.94000244140625,75.27999877929688,77.69999694824219,77.69999694824219,12856500,65,25.0,,0.25,16.25,3.7400054931640625,0.050404388773396924
78,2017-11-17,7,0.021289855072463768,0.6904487917146143,PYPL,78.01000213623047,78.01000213623047,75.80000305175781,76.37999725341797,76.37999725341797,11886700,91,25.0,,0.25,22.75,0.06999969482421875,0.0008981228205227065
79,2017-11-20,12,0.035782608695652175,8.178438661710038,PYPL,76.5999984741211,77.31999969482422,75.87999725341797,76.01000213623047,76.01000213623047,6841800,73,25.0,,0.25,18.25,-0.69000244140625,-0.00884505092310195
80,2017-11-21,8,0.02418840579710145,-0.32401782098015386,PYPL,77.08999633789062,78.43000030517578,76.8499984741211,77.7699966430664,77.7699966430664,10603100,100,25.0,,0.25,25.0,1.1100006103515625,0.014355931385574783
81,2017-11-22,3,0.009695652173913043,-0.5991611743559018,PYPL,77.9000015258789,77.98999786376953,76.62000274658203,77.56999969482422,77.56999969482422,8073500,63,25.0,,0.25,15.75,-0.44000244140625,-0.00561012928336313
82,2017-11-29,2,0.006797101449275362,0.7434944237918215,PYPL,77.94999694824219,77.9800033569336,71.66999816894531,73.25,73.25,25202100,96,25.0,,0.25,24.0,-0.0099945068359375,-0.00012815113616737595
83,2017-11-30,7,0.021289855072463768,2.1321961620469083,PYPL,73.7699966430664,75.87000274658203,73.54000091552734,75.7300033569336,75.7300033569336,15962000,95,25.0,,0.25,23.75,-2.1100006103515625,-0.02705822671863156
84,2017-12-01,3,0.009695652173913043,-0.5445881552076243,PYPL,75.22000122070312,76.44000244140625,74.26000213623047,75.30000305175781,75.30000305175781,13387800,58,20.0,False,0.2,11.6,0.5699996948242188,0.007512846634896153
85,2017-12-04,23,0.06766666666666667,5.979073243647235,PYPL,75.58999633789062,75.74400329589844,68.61000061035156,70.97000122070312,70.97000122070312,26283600,100,20.0,,0.2,20.0,-0.6959991455078125,-0.009105169064343221
86,2017-12-05,2,0.006797101449275362,-0.8995502248875562,PYPL,69.80999755859375,72.75,69.61000061035156,71.19999694824219,71.19999694824219,16634000,75,20.0,,0.2,15.0,-2.9940032958984375,-0.03952792519035708
87,2017-12-07,4,0.012594202898550726,0.8528784648187635,PYPL,73.25,74.06900024414062,73.25,73.69000244140625,73.69000244140625,7937700,72,20.0,,0.2,14.4,1.319000244140625,0.01813058754832464
88,2017-12-08,1,0.003898550724637681,-0.6904487917146145,PYPL,74.70999908447266,74.70999908447266,72.5999984741211,72.91000366210938,72.91000366210938,8350400,53,20.0,,0.2,10.6,0.6409988403320312,0.008654077120242132
89,2017-12-11,3,0.009695652173913043,1.486988847583643,PYPL,72.95999908447266,73.68000030517578,72.55999755859375,73.29000091552734,73.29000091552734,6421900,53,20.0,,0.2,10.6,-1.029998779296875,-0.013786625510894268
90,2017-12-13,3,0.009695652173913043,0.0,PYPL,74.08000183105469,75.41999816894531,73.7699966430664,74.08999633789062,74.08999633789062,7196400,57,20.0,,0.2,11.4,1.7399978637695312,0.02361560608798352
91,2017-12-19,1,0.003898550724637681,-0.42643923240938164,PYPL,75.38999938964844,75.38999938964844,73.91000366210938,74.5,74.5,7753100,46,20.0,,0.2,9.2,-0.029998779296875,-0.0003977562983981109
92,2017-12-21,1,0.003898550724637681,0.0,PYPL,74.19000244140625,74.47000122070312,73.80000305175781,74.0199966430664,74.0199966430664,4763900,64,20.0,,0.2,12.8,-0.9199981689453125,-0.012203185785827686
93,2017-12-29,1,0.003898550724637681,0.0,PYPL,73.91999816894531,74.52999877929688,73.58000183105469,73.62000274658203,73.62000274658203,4496600,35,20.0,,0.2,7.0,0.05999755859375,0.0008056607709181485
94,2018-01-02,1,0.003898550724637681,0.0,PYPL,74.23500061035156,74.5,73.43000030517578,73.83999633789062,73.83999633789062,7296500,17,25.0,,0.25,4.25,-0.029998779296875,-0.0004025061020825893
95,2018-01-04,1,0.003898550724637681,0.0,PYPL,77.33000183105469,77.92900085449219,76.26000213623047,76.7300033569336,76.7300033569336,8650000,42,25.0,,0.25,10.5,3.4290008544921875,0.04602685710727772
96,2018-01-05,39,0.11404347826086957,28.25278810408922,PYPL,77.11000061035156,78.93000030517578,77.01000213623047,78.69999694824219,78.69999694824219,11822100,41,25.0,,0.25,10.25,1.0009994506835938,0.01284501841044583
97,2018-01-09,1,0.003898550724637681,-0.9658152242978777,PYPL,80.0999984741211,80.38999938964844,78.5199966430664,79.19000244140625,79.19000244140625,9620400,23,25.0,,0.25,5.75,1.4599990844726562,0.018497391091190973
98,2018-01-11,6,0.018391304347826088,3.7174721189591082,PYPL,79.44999694824219,79.87000274658203,78.91000366210938,79.75,79.75,6267500,43,25.0,,0.25,10.75,-0.5199966430664062,-0.006468424518154214
99,2018-01-12,3,0.009695652173913043,-0.4728132387706857,PYPL,80.0,80.7699966430664,79.66000366210938,80.54000091552734,80.54000091552734,6891100,34,25.0,,0.25,8.5,0.899993896484375,0.011268234199765192
100,2018-01-17,3,0.009695652173913043,0.0,PYPL,80.4000015258789,82.61000061035156,79.95999908447266,82.47000122070312,82.47000122070312,7146900,45,25.0,,0.25,11.25,1.8400039672851562,0.02278078548667506
101,2018-01-18,2,0.006797101449275362,-0.29895366218236163,PYPL,82.43000030517578,83.44000244140625,81.61000061035156,82.94000244140625,82.94000244140625,7395100,51,25.0,,0.25,12.75,0.8300018310546875,0.010047231871714635
102,2018-01-19,9,0.02708695652173913,2.9850746268656714,PYPL,83.2300033569336,84.19000244140625,83.12799835205078,83.83999633789062,83.83999633789062,8783500,34,25.0,,0.25,8.5,0.75,0.008988494463751495
103,2018-01-23,2,0.006797101449275362,0.0,PYPL,84.12000274658203,84.55000305175781,83.44999694824219,84.20999908447266,84.20999908447266,9736400,34,25.0,,0.25,8.5,0.3600006103515625,0.0042760494109987945
104,2018-01-24,3,0.009695652173913043,0.42643923240938153,PYPL,84.5199966430664,85.29000091552734,82.70999908447266,83.70999908447266,83.70999908447266,8735700,35,25.0,,0.25,8.75,0.7399978637695312,0.008752192040922147
105,2018-01-25,4,0.012594202898550726,0.29895366218236186,PYPL,84.0,85.2699966430664,83.70999908447266,84.33999633789062,84.33999633789062,7268300,41,25.0,,0.25,10.25,-0.0200042724609375,-0.00023454416984647342
106,2018-01-26,15,0.04447826086956522,2.531645569620253,PYPL,84.45999908447266,85.48999786376953,84.04000091552734,85.44999694824219,85.44999694824219,7840300,35,25.0,,0.25,8.75,0.220001220703125,0.0025800542906555535
107,2018-01-29,3,0.009695652173913043,0.42643923240938153,PYPL,85.19999694824219,85.3499984741211,83.62000274658203,84.30999755859375,84.30999755859375,8198900,37,25.0,,0.25,9.25,-0.1399993896484375,-0.0016376113363756328
108,2018-01-30,1,0.003898550724637681,-0.5979073243647235,PYPL,83.0,84.16999816894531,82.0,83.77999877929688,83.77999877929688,7864500,29,25.0,,0.25,7.25,-1.1800003051757812,-0.013825428544483986
109,2018-01-31,13,0.03868115942028986,8.921933085501859,PYPL,84.18000030517578,86.31999969482422,84.16000366210938,85.31999969482422,85.31999969482422,15221400,100,25.0,,0.25,25.0,2.1500015258789062,0.025543561514204116
110,2018-02-01,30,0.08795652173913043,1.273885350318471,PYPL,79.94999694824219,80.94999694824219,76.69999694824219,78.4000015258789,78.4000015258789,44271600,100,35.0,False,0.35,35.0,-5.370002746582031,-0.062210412020008654
111,2018-02-02,12,0.035782608695652175,-0.5931784478497282,PYPL,78.0999984741211,79.62000274658203,76.27999877929688,76.56999969482422,76.56999969482422,21979800,49,35.0,,0.35,17.15,-1.3299942016601562,-0.016429823987646697
112,2018-02-05,5,0.015492753623188405,1.2793176972281448,PYPL,75.94999694824219,78.9800033569336,74.68000030517578,74.70500183105469,74.70500183105469,18810600,21,35.0,,0.35,7.35,-0.6399993896484375,-0.008038173418373984
113,2018-02-06,44,0.12853623188405797,7.296538821328344,PYPL,72.62999725341797,76.51499938964844,72.25,75.68000030517578,75.68000030517578,19739600,35,35.0,,0.35,12.25,-2.4650039672851562,-0.031210481925976752
114,2018-02-07,3,0.009695652173913043,-0.924568722516631,PYPL,75.3499984741211,77.58000183105469,74.94000244140625,75.58999633789062,75.58999633789062,11988000,26,35.0,,0.35,9.1,1.06500244140625,0.013918871461826576
115,2018-02-08,6,0.018391304347826088,0.8968609865470856,PYPL,75.62999725341797,75.91000366210938,72.2699966430664,72.31999969482422,72.31999969482422,13665400,14,35.0,,0.35,4.9,-1.6699981689453125,-0.021526142427555683
116,2018-02-12,1,0.003898550724637681,-0.7880220646178093,PYPL,75.48999786376953,76.27999877929688,74.85199737548828,75.27999877929688,75.27999877929688,10419600,12,35.0,,0.35,4.199999999999999,0.3699951171875,0.004874128564588354
117,2018-02-15,1,0.003898550724637681,0.0,PYPL,78.01000213623047,78.30000305175781,76.58000183105469,78.29499816894531,78.29499816894531,9311000,24,35.0,,0.35,8.399999999999999,2.0200042724609375,0.026481440807379686
118,2018-02-21,1,0.003898550724637681,0.0,PYPL,77.19999694824219,78.49600219726562,76.46499633789062,76.51000213623047,76.51000213623047,8260400,15,35.0,,0.35,5.25,0.1959991455078125,0.002503181837403723
119,2018-02-22,1,0.003898550724637681,0.0,PYPL,76.80000305175781,78.37000274658203,76.7699966430664,77.69999694824219,77.69999694824219,6632300,13,35.0,,0.35,4.55,-0.12599945068359375,-0.0016051702909269938
120,2018-02-23,6,0.018391304347826088,3.7174721189591082,PYPL,78.26000213623047,79.69999694824219,77.39099884033203,79.69000244140625,79.69000244140625,7520700,16,35.0,,0.35,5.6,1.3299942016601562,0.016970705053575674
121,2018-02-26,1,0.003898550724637681,-0.7880220646178093,PYPL,80.0,80.05000305175781,78.9800033569336,79.3499984741211,79.3499984741211,7130700,15,35.0,,0.35,5.25,0.350006103515625,0.004391544754298149
122,2018-02-27,2,0.006797101449275362,0.7434944237918215,PYPL,79.11000061035156,79.92900085449219,78.61000061035156,79.45999908447266,79.45999908447266,8862000,14,35.0,,0.35,4.9,-0.121002197265625,-0.0015115826689898748
123,2018-02-28,16,0.0473768115942029,5.970149253731344,PYPL,79.9000015258789,82.16999816894531,79.38999938964844,79.41000366210938,79.41000366210938,10799500,22,35.0,,0.35,7.699999999999999,2.240997314453125,0.028037349278677626
124,2018-03-06,2,0.006797101449275362,-0.8565310492505354,PYPL,79.33000183105469,79.94999694824219,78.8499984741211,79.2300033569336,79.2300033569336,7477800,74,20.0,,0.2,14.8,-2.220001220703125,-0.02701717500514844
125,2018-03-08,1,0.003898550724637681,-0.42643923240938164,PYPL,79.8499984741211,80.48999786376953,79.52999877929688,79.87000274658203,79.87000274658203,6878600,70,20.0,,0.2,14.0,0.5400009155273438,0.006754233097431284
