,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,FB_unscaled,FB_monthly,isPartial,scale,FB,Stock_Price_Change,Stock_Price_Change_Percent
10,2016-05-24,2,0.04599100179964007,-0.09980391466178207,FB,116.23999786376952,117.7300033569336,116.12000274658205,117.6999969482422,117.6999969482422,20183600,95,88.0,,0.88,83.6,0.1300048828125,0.0011054837117290273
11,2016-05-25,5,0.046890821835632875,0.019565132325511714,FB,118.12999725341795,118.66999816894533,117.37999725341795,117.88999938964844,117.88999938964844,20019800,93,88.0,,0.88,81.84,0.939994812011733,0.007984326723935009
12,2016-05-26,3,0.046290941811637676,-0.012793122417388392,FB,118.23999786376952,119.76000213623048,117.91999816894533,119.47000122070312,119.47000122070312,18481300,93,88.0,,0.88,81.84,1.0900039672851562,0.009185168821974399
13,2016-05-27,3,0.046290941811637676,0.0,FB,119.55999755859376,119.8499984741211,119.01000213623048,119.37999725341795,119.37999725341795,13493600,94,88.0,,0.88,82.72,0.08999633789061079,0.0007514724138717455
14,2016-06-02,2,0.04599100179964007,-0.006479453652468048,FB,118.69000244140624,119.44000244140624,118.22000122070312,118.93000030517578,118.93000030517578,13228300,89,90.0,,0.9,80.10000000000001,-0.40999603271485796,-0.00342090978668963
15,2016-06-03,1,0.04569106178764247,-0.006521710775170608,FB,118.9800033569336,118.9800033569336,117.86000061035156,118.47000122070312,118.47000122070312,14135100,95,90.0,,0.9,85.5,-0.45999908447264204,-0.003851298351222887
16,2016-06-07,2,0.04599100179964007,0.006564522693554897,FB,119.23999786376952,119.3000030517578,117.66999816894533,117.76000213623048,117.76000213623048,17103000,91,90.0,,0.9,81.9,0.31999969482420454,0.002689525010889593
17,2016-06-08,1,0.04569106178764247,-0.006521710775170608,FB,117.76000213623048,118.5999984741211,117.2699966430664,118.38999938964844,118.38999938964844,14505600,93,90.0,,0.9,83.7,-0.7000045776367045,-0.005867598991871059
18,2016-06-13,38,0.05678884223155369,0.2428873396615332,FB,115.0,115.4800033569336,113.30999755859376,113.9499969482422,113.9499969482422,31718200,94,90.0,,0.9,84.60000000000001,-3.1199951171875,-0.026306873164659406
19,2016-06-15,8,0.047790641871625676,-0.1584501463023018,FB,115.3000030517578,115.44000244140624,114.06999969482422,114.5999984741211,114.5999984741211,19819400,91,90.0,,0.9,81.9,-0.04000091552735796,-0.0003463882435448262
20,2016-06-16,1,0.04569106178764247,-0.04393287057376338,FB,113.87000274658205,114.5,112.94000244140624,114.38999938964844,114.38999938964844,19236300,98,90.0,,0.9,88.2,-0.9400024414062358,-0.008142779119251542
21,2016-06-17,1,0.04569106178764247,0.0,FB,114.41999816894533,114.43000030517578,112.55999755859376,113.0199966430664,113.0199966430664,24644300,88,90.0,,0.9,79.2,-0.06999969482421875,-0.0006113510464996752
22,2016-06-20,3,0.046290941811637676,0.013129045387110017,FB,113.7699966430664,114.72000122070312,112.75,113.37000274658205,113.37000274658205,20785400,98,90.0,,0.9,88.2,0.29000091552734375,0.0025343084396918236
23,2016-06-22,5,0.046890821835632875,0.012958907304936096,FB,114.6500015258789,114.73999786376952,113.61000061035156,113.91000366210938,113.91000366210938,14846300,94,90.0,,0.9,84.60000000000001,0.01999664306639204,0.00017430825360542634
24,2016-06-23,27,0.05348950209958008,0.14072434659127242,FB,114.37000274658205,115.08999633789062,113.54000091552734,115.08000183105467,115.08000183105467,16176900,91,90.0,,0.9,81.9,0.34999847412110796,0.0030503615185408783
25,2016-06-24,1,0.04569106178764247,-0.14579384749963553,FB,111.01000213623048,113.68000030517578,111.0,112.08000183105467,112.08000183105467,40643100,97,90.0,,0.9,87.3,-1.4099960327148438,-0.012251247524374453
26,2016-06-27,8,0.047790641871625676,0.03239726826234013,FB,111.56999969482422,111.56999969482422,108.2300033569336,108.97000122070312,108.97000122070312,36130400,93,90.0,,0.9,83.7,-2.1100006103515625,-0.018560877944117093
27,2016-06-28,1,0.04569106178764247,-0.04393287057376338,FB,110.62999725341795,112.75,110.5500030517578,112.6999969482422,112.6999969482422,26813800,100,90.0,,0.9,90.0,1.1800003051757812,0.010576322563443652
28,2016-06-29,2,0.04599100179964007,0.006564522693554897,FB,113.37000274658205,114.25,113.04000091552734,114.16000366210938,114.16000366210938,20968300,100,90.0,,0.9,90.0,1.5,0.013303769401330268
29,2016-06-30,1,0.04569106178764247,-0.006521710775170608,FB,114.66999816894533,115.18000030517578,113.66999816894533,114.27999877929688,114.27999877929688,23192700,89,90.0,,0.9,80.10000000000001,0.9300003051757812,0.008140046434798931
30,2016-07-01,1,0.04569106178764247,0.0,FB,114.1999969482422,115.12999725341795,113.80999755859376,114.19000244140624,114.19000244140624,14980000,69,90.0,False,0.9,62.1,-0.05000305175782671,-0.00043412963730982135
31,2016-07-06,1,0.04569106178764247,-0.006521710775170608,FB,113.36000061035156,116.79000091552734,112.97000122070312,116.6999969482422,116.6999969482422,24337600,67,90.0,,0.9,60.3,1.6600036621093892,0.014418515605932658
32,2016-07-08,1,0.04569106178764247,0.0,FB,116.43000030517578,117.5,115.8499984741211,117.23999786376952,117.23999786376952,18142600,73,90.0,,0.9,65.7,0.7099990844726562,0.006079279723494313
33,2016-07-11,2,0.04599100179964007,-0.24217383138770543,FB,117.70999908447266,118.6999969482422,117.5,117.87000274658205,117.87000274658205,17711600,67,90.0,,0.9,60.3,1.1999969482422017,0.01021273998504002
34,2016-07-12,2,0.04599100179964007,0.0,FB,118.62999725341795,118.72000122070312,117.56999969482422,117.93000030517578,117.93000030517578,15217700,68,90.0,,0.9,61.2,0.02000427246092329,0.00016852799473654478
35,2016-07-13,4,0.04659088182363527,0.013043421550340994,FB,118.38999938964844,118.4000015258789,116.68000030517578,116.77999877929688,116.77999877929688,16207700,68,90.0,,0.9,61.2,-0.31999969482421875,-0.0026954151914918567
36,2016-07-14,10,0.048390521895620875,0.0386264436633319,FB,117.5,117.63999938964844,116.6999969482422,117.29000091552734,117.29000091552734,14579700,64,90.0,,0.9,57.6,-0.7600021362304688,-0.006418936878682002
37,2016-07-15,1,0.04569106178764247,-0.05578489345085347,FB,117.73999786376952,118.27999877929688,116.58000183105467,116.86000061035156,116.86000061035156,16646000,65,90.0,,0.9,58.5,0.6399993896484375,0.005440321259511549
38,2016-07-18,3,0.046290941811637676,0.006521710775170497,FB,117.31999969482422,119.61000061035156,116.88999938964844,119.37000274658205,119.37000274658205,20868400,73,90.0,,0.9,65.7,1.3300018310546875,0.011244520162165372
39,2016-07-19,4,0.04659088182363527,0.006479453652467937,FB,118.98999786376952,120.8499984741211,118.66000366210938,120.61000061035156,120.61000061035156,21541300,67,90.0,,0.9,60.3,1.2399978637695312,0.010367008255513843
40,2016-07-20,3,0.046290941811637676,-0.006437740610555243,FB,121.25,122.1999969482422,120.55999755859376,121.91999816894533,121.91999816894533,20046500,75,90.0,,0.9,67.5,1.349998474121108,0.011170860497860868
41,2016-07-21,1,0.04569106178764247,-0.012958907304936096,FB,121.91999816894533,122.0999984741211,120.25,120.61000061035156,120.61000061035156,17801700,71,90.0,,0.9,63.9,-0.09999847412110796,-0.0008183181392669159
42,2016-07-22,1,0.04569106178764247,0.0,FB,119.9000015258789,121.01000213623048,119.30999755859376,121.0,121.0,18422400,77,90.0,,0.9,69.3,-1.0899963378906108,-0.008927079045964348
43,2016-07-25,9,0.04809058188362328,0.045651975426193925,FB,121.38999938964844,121.8499984741211,117.77999877929688,121.62999725341795,121.62999725341795,18487400,71,90.0,,0.9,63.9,0.8399963378906108,0.006941544691032808
44,2016-07-26,4,0.04659088182363527,-0.031184901518081065,FB,122.0,122.06999969482422,120.75,121.22000122070312,121.22000122070312,17612000,78,90.0,,0.9,70.2,0.220001220703125,0.0018055086044983515
45,2016-07-27,19,0.05108998200359928,0.09656610915832986,FB,122.41999816894533,125.0,121.51000213623048,123.33999633789062,123.33999633789062,52654200,93,90.0,,0.9,83.7,2.9300003051757812,0.024002624006723927
46,2016-07-28,28,0.053789442111577684,0.052837366585649415,FB,127.5199966430664,128.3300018310547,123.62999725341795,125.0,125.0,78955800,100,90.0,,0.9,90.0,3.3300018310546875,0.02664001464843757
47,2016-07-29,7,0.04749070185962807,-0.1170999364314631,FB,124.6500015258789,125.83999633789062,123.70999908447266,123.94000244140624,123.94000244140624,35058800,85,90.0,,0.9,76.5,-2.4900054931640625,-0.01940314390739384
48,2016-08-02,4,0.04659088182363527,-0.031184901518081065,FB,124.05999755859376,124.8000030517578,122.06999969482422,123.08999633789062,123.08999633789062,23968400,85,100.0,,1.0,85.0,-1.0399932861328267,-0.008264409698013342
49,2016-08-03,1,0.04569106178764247,-0.01931322183166595,FB,123.08999633789062,123.91999816894533,122.30999755859376,122.51000213623048,122.51000213623048,18525300,92,100.0,,1.0,92.0,-0.8800048828124716,-0.007051321003954669
50,2016-08-04,1,0.04569106178764247,0.0,FB,122.94000244140624,124.79000091552734,122.51000213623048,124.36000061035156,124.36000061035156,21066000,99,100.0,,1.0,99.0,0.870002746582017,0.007020680757240605
51,2016-08-05,24,0.05258968206358728,0.15098402195176397,FB,124.9800033569336,125.83999633789062,124.62000274658205,125.1500015258789,125.1500015258789,20184000,98,100.0,,1.0,98.0,1.0499954223632812,0.00841409900360568
52,2016-08-09,2,0.04599100179964007,-0.04365886212531345,FB,125.33999633789062,126.08999633789062,124.52999877929688,125.05999755859376,125.05999755859376,19621000,98,100.0,,1.0,98.0,0.25,0.0019866497717364595
53,2016-08-10,10,0.048390521895620875,0.0521736862013642,FB,125.06999969482422,125.4800033569336,124.54000091552734,124.87999725341795,124.87999725341795,10670100,91,100.0,,1.0,91.0,-0.6099929809570312,-0.004837758733233666
54,2016-08-11,7,0.04749070185962807,-0.01859496448361786,FB,125.1999969482422,125.37999725341795,124.75,124.9000015258789,124.9000015258789,11729500,88,100.0,,1.0,88.0,-0.10000610351563921,-0.0007969883713755399
55,2016-08-12,3,0.046290941811637676,-0.02526305152399344,FB,124.6999969482422,125.0,124.18000030517578,124.87999725341795,124.87999725341795,12159000,84,100.0,,1.0,84.0,-0.37999725341795454,-0.003030764569645905
56,2016-08-15,1,0.04569106178764247,-0.012958907304936096,FB,124.91000366210938,124.91999816894533,123.6999969482422,123.9000015258789,123.9000015258789,19295100,89,100.0,,1.0,89.0,-0.08000183105467329,-0.0006400146484374369
57,2016-08-16,13,0.049290341931613676,0.07877427232265943,FB,123.5,123.91999816894533,122.77999877929688,123.3000030517578,123.3000030517578,14222400,88,100.0,,1.0,88.0,-1.0,-0.008005123396236158
58,2016-08-18,11,0.04869046190761848,-0.012170336022977568,FB,124.01000213623048,124.26000213623048,123.63999938964844,123.91000366210938,123.91000366210938,12400800,88,100.0,,1.0,88.0,0.34000396728515625,0.002743737671958346
59,2016-08-19,1,0.04569106178764247,-0.061601389727352296,FB,123.5999984741211,124.16000366210938,123.27999877929688,123.55999755859376,123.55999755859376,11688300,90,100.0,,1.0,90.0,-0.09999847412110796,-0.0008047519105260914
60,2016-08-25,16,0.05019016196760648,0.08423289748208429,FB,123.12000274658205,124.37000274658205,123.0999984741211,123.88999938964844,123.88999938964844,10730800,83,100.0,,1.0,83.0,0.20999908447267046,0.0016913585557243316
61,2016-08-29,1,0.04569106178764247,-0.025586244834776894,FB,124.3499984741211,126.7300033569336,124.3499984741211,126.54000091552734,126.54000091552734,15925900,71,100.0,,1.0,71.0,2.3600006103515483,0.018975641700035295
62,2016-08-31,2,0.04599100179964007,0.006564522693554897,FB,125.5999984741211,126.22000122070312,125.0999984741211,126.12000274658205,126.12000274658205,14200600,70,100.0,,1.0,70.0,-0.5100021362304688,-0.004024320387604252
63,2016-09-01,2,0.04599100179964007,0.0,FB,126.37999725341795,126.62999725341795,125.5999984741211,126.16999816894533,126.16999816894533,13536100,91,89.0,False,0.89,80.99,0.40999603271482954,0.0032482651620160397
64,2016-09-02,24,0.05258968206358728,0.14347763705375183,FB,126.8499984741211,126.86000061035156,126.0,126.51000213623048,126.51000213623048,12118800,97,89.0,,0.89,86.33,0.23000335693360796,0.001816341798328569
65,2016-09-06,7,0.04749070185962807,-0.09695780624408268,FB,126.66999816894533,129.94000244140625,126.47000122070312,129.72999572753906,129.72999572753906,26278400,92,89.0,,0.89,81.88,3.0800018310546875,0.024278746777834703
66,2016-09-07,3,0.046290941811637676,-0.02526305152399344,FB,130.0399932861328,131.97999572753906,129.9499969482422,131.0500030517578,131.0500030517578,27990800,88,89.0,,0.89,78.32000000000001,2.0399932861328125,0.01569950167618872
67,2016-09-16,2,0.04599100179964007,-0.06122423990106163,FB,128.1999969482422,129.17999267578125,128.1999969482422,129.07000732421875,129.07000732421875,24119200,90,89.0,,0.89,80.1,-2.8000030517578125,-0.021215359466582817
68,2016-09-20,3,0.046290941811637676,0.006521710775170497,FB,128.64999389648438,129.1699981689453,128.02999877929688,128.63999938964844,128.63999938964844,11083800,86,89.0,,0.89,76.54,-0.0099945068359375,-7.736884504261354e-05
69,2016-09-21,3,0.046290941811637676,0.0,FB,129.1300048828125,130.00999450683594,128.38999938964844,129.94000244140625,129.94000244140625,14068300,86,89.0,,0.89,76.54,0.839996337890625,0.00650302972670147
70,2016-09-22,1,0.04569106178764247,-0.012958907304936096,FB,130.5,130.72999572753906,129.55999755859375,130.0800018310547,130.0800018310547,15538300,87,89.0,,0.89,77.43,0.720001220703125,0.005538045159022564
71,2016-09-23,4,0.04659088182363527,0.019693568080664914,FB,127.55999755859376,128.60000610351562,127.3000030517578,127.95999908447266,127.95999908447266,28326300,90,89.0,,0.89,80.1,-2.1299896240234375,-0.01629304439405521
72,2016-09-26,1,0.04569106178764247,-0.01931322183166595,FB,127.37000274658205,128.16000366210938,126.8000030517578,127.30999755859376,127.30999755859376,15064900,86,89.0,,0.89,76.54,-0.44000244140625,-0.003421480719464909
73,2016-09-28,-2,0.04479124175164967,-0.019693568080664914,FB,129.2100067138672,129.47000122070312,128.39999389648438,129.22999572753906,129.22999572753906,12047600,87,89.0,,0.89,77.43,1.30999755859375,0.010221578660746022
74,2016-09-29,1,0.04569106178764247,0.020089196030374845,FB,129.17999267578125,129.2899932861328,127.5500030517578,128.08999633789062,128.08999633789062,14532200,85,89.0,,0.89,75.65,-0.1800079345703125,-0.0013903447352523468
75,2016-10-03,1,0.04569106178764247,0.0,FB,128.3800048828125,129.08999633789062,127.8000030517578,128.77000427246094,128.77000427246094,13156900,74,96.0,,0.96,71.03999999999999,-0.1999969482421875,-0.0015468865235345186
76,2016-10-04,1,0.04569106178764247,0.0,FB,129.1699981689453,129.27999877929688,127.5500030517578,128.19000244140625,128.19000244140625,14307500,75,96.0,,0.96,72.0,0.19000244140625,0.001471860305185313
77,2016-10-05,6,0.04719076184763048,0.03282261346777493,FB,128.25,128.8000030517578,127.83000183105467,128.47000122070312,128.47000122070312,12386800,77,96.0,,0.96,73.92,-0.4799957275390625,-0.0037128382740666543
78,2016-10-06,47,0.0594883023395321,0.260592116135101,FB,128.42999267578125,129.05999755859375,128.0800018310547,128.74000549316406,128.74000549316406,11682700,78,96.0,,0.96,74.88,0.2599945068359375,0.00201859084375533
79,2016-10-07,15,0.04989022195560888,-0.1613439954823681,FB,129.0399932861328,129.25,128.3300018310547,128.99000549316406,128.99000549316406,12804400,80,96.0,,0.96,76.8,0.19000244140625,0.001472202425232494
80,2016-10-11,25,0.05288962207558488,0.06011999951904001,FB,130.22999572753906,130.63999938964844,128.22999572753906,128.8800048828125,128.8800048828125,17537900,81,96.0,,0.96,77.75999999999999,1.3899993896484375,0.010754347308691958
81,2016-10-12,3,0.046290941811637676,-0.12476323340932538,FB,129.00999450683594,129.66000366210938,128.4600067138672,129.0500030517578,129.0500030517578,11073000,80,96.0,,0.96,76.8,-0.9799957275390625,-0.007501498255646166
82,2016-10-14,25,0.05288962207558488,0.1425479803542964,FB,128.49000549316406,128.9499969482422,127.58000183105467,127.87999725341795,127.87999725341795,13345300,84,96.0,,0.96,80.64,-0.7100067138671875,-0.00547591156728211
83,2016-10-17,2,0.04599100179964007,0.0,FB,128.1999969482422,128.47000122070312,127.31999969482422,127.54000091552734,127.54000091552734,11351700,84,96.0,,0.96,80.64,-0.4799957275390625,-0.003722339968194932
84,2016-10-18,4,0.04659088182363527,0.013043421550340994,FB,128.67999267578125,129.38999938964844,128.00999450683594,128.57000732421875,128.57000732421875,13504000,87,96.0,,0.96,83.52,0.9199981689453125,0.007161190629747294
85,2016-10-19,3,0.046290941811637676,-0.006437740610555243,FB,128.74000549316406,130.47000122070312,128.60000610351562,130.11000061035156,130.11000061035156,16752300,92,96.0,,0.96,88.32,1.0800018310546875,0.008346872526077798
86,2016-10-21,2,0.04599100179964007,-0.006479453652468048,FB,129.77999877929688,132.1300048828125,129.6999969482422,132.07000732421875,132.07000732421875,19088800,90,96.0,,0.96,86.39999999999999,1.660003662109375,0.0127232593437423
87,2016-10-24,2,0.04599100179964007,0.0,FB,132.72000122070312,133.41000366210938,132.14999389648438,133.27999877929688,133.27999877929688,17470200,89,96.0,,0.96,85.44,1.279998779296875,0.009687419450503443
88,2016-10-25,20,0.05138992201559688,0.11739079395306984,FB,133.5,133.5,132.22000122070312,132.2899932861328,132.2899932861328,13336800,89,96.0,,0.96,85.44,0.089996337890625,0.0006745846294897717
89,2016-10-26,1,0.04569106178764247,-0.11089451013809293,FB,131.63999938964844,132.25999450683594,130.94000244140625,131.0399932861328,131.0399932861328,13084700,91,96.0,,0.96,87.36,-1.2400054931640625,-0.009288430660404967
90,2016-10-27,1,0.04569106178764247,0.0,FB,131.74000549316406,131.8000030517578,129.27000427246094,129.69000244140625,129.69000244140625,16741400,95,96.0,,0.96,91.2,-0.459991455078125,-0.003477933420406698
91,2016-10-28,5,0.046890821835632875,0.02625809077421981,FB,130.5,132.97000122070312,129.92999267578125,131.2899932861328,131.2899932861328,24545500,97,96.0,,0.96,93.12,1.1699981689453125,0.008877072396469066
92,2016-10-31,27,0.05348950209958008,0.14072434659127242,FB,132.00999450683594,132.1199951171875,130.8800048828125,130.99000549316406,130.99000549316406,15669000,96,96.0,,0.96,92.16,-0.850006103515625,-0.006392465185472873
93,2016-11-01,2,0.04599100179964007,-0.14018639182657255,FB,131.41000366210938,131.94000244140625,128.64999389648438,129.5,129.5,22077800,86,99.0,False,0.99,85.14,-0.17999267578125,-0.001362342434402919
94,2016-11-02,4,0.04659088182363527,0.013043421550340994,FB,130.22999572753906,130.22999572753906,126.27999877929688,127.16999816894533,127.16999816894533,39640900,100,99.0,,0.99,99.0,-1.7100067138671875,-0.012960487208014015
95,2016-11-03,30,0.05438932213557288,0.1673812558744383,FB,122.0,123.27999877929688,119.5,120.0,120.0,63766300,97,99.0,,0.99,96.03,-6.9499969482421875,-0.05336709802849593
96,2016-11-04,20,0.05138992201559688,-0.05514685607773495,FB,119.58999633789062,121.93000030517578,119.25,120.75,120.75,30545500,80,99.0,,0.99,79.2,-1.3499984741210938,-0.010950669106818745
97,2016-11-07,5,0.046890821835632875,0.012958907304936096,FB,122.83000183105467,123.20999908447266,121.3499984741211,122.1500015258789,122.1500015258789,23008900,75,99.0,,0.99,74.25,1.279998779296875,0.010497816584049913
98,2016-11-09,11,0.04869046190761848,0.038379367252165286,FB,121.5,123.80999755859376,120.51000213623048,123.18000030517578,123.18000030517578,31916000,74,99.0,,0.99,73.26,0.599998474121108,0.004869722251273911
99,2016-11-10,1,0.04569106178764247,-0.061601389727352296,FB,123.93000030517578,124.18000030517578,115.2699966430664,120.8000030517578,120.8000030517578,67846700,85,99.0,,0.99,84.15,0.37000274658201704,0.0029884722871988956
100,2016-11-11,3,0.046290941811637676,0.013129045387110017,FB,119.52999877929688,120.6999969482422,118.1500015258789,119.0199966430664,119.0199966430664,32840100,84,99.0,,0.99,83.16,-3.4800033569335795,-0.02802386333049911
101,2016-11-14,34,0.05558908218356329,0.20869474480545724,FB,119.12999725341795,119.12999725341795,113.5500030517578,115.08000183105467,115.08000183105467,51377000,78,99.0,,0.99,77.22,-1.5699996948242472,-0.01300745430422412
102,2016-11-15,3,0.046290941811637676,-0.1672655853755921,FB,116.7300033569336,118.48999786376952,115.83000183105467,117.1999969482422,117.1999969482422,34681400,80,99.0,,0.99,79.2,-0.6399993896484375,-0.00537227738104451
103,2016-11-16,76,0.06818656268746251,0.4730001166301656,FB,114.4800033569336,117.87999725341795,114.20999908447266,116.33999633789062,116.33999633789062,32397900,77,99.0,,0.99,76.23,-0.6100006103515625,-0.005148119008769769
104,2016-11-17,36,0.056188962207558486,-0.17595256318896435,FB,116.80999755859376,117.79000091552734,116.01000213623048,117.79000091552734,117.79000091552734,18597800,77,99.0,,0.99,76.23,-0.08999633789061079,-0.0007634572445496257
105,2016-11-18,2,0.04599100179964007,-0.18149401603553006,FB,118.38999938964844,119.12999725341795,116.83999633789062,117.0199966430664,117.0199966430664,22879300,76,99.0,,0.99,75.24,1.3399963378906108,0.011376146765221584
106,2016-11-21,16,0.05019016196760648,0.09130395085238763,FB,118.1999969482422,121.9499969482422,117.8000030517578,121.7699966430664,121.7699966430664,35415400,74,99.0,,0.99,73.26,2.819999694824247,0.02367161722353961
107,2016-11-22,34,0.05558908218356329,0.10756929255261927,FB,122.4000015258789,122.9800033569336,120.9000015258789,121.47000122070312,121.47000122070312,26089200,81,99.0,,0.99,80.19,1.030006408691392,0.008446137224001227
108,2016-11-29,1,0.04569106178764247,-0.17805691346434005,FB,120.56999969482422,122.0999984741211,120.4000015258789,120.87000274658205,120.87000274658205,18891000,72,99.0,,0.99,71.28,-0.8800048828125,-0.007155674571404869
109,2016-11-30,1,0.04569106178764247,0.0,FB,120.31999969482422,121.79000091552734,117.9499969482422,118.41999816894533,118.41999816894533,30188900,71,99.0,,0.99,70.29,-0.30999755859375,-0.0025388825754936173
110,2016-12-01,1,0.04569106178764247,0.0,FB,118.37999725341795,118.4499969482422,114.0,115.0999984741211,115.0999984741211,43277000,92,94.0,False,0.94,86.47999999999999,-3.340003967285142,-0.027424287233577926
111,2016-12-02,2,0.04599100179964007,0.006564522693554897,FB,115.11000061035156,116.4800033569336,114.3000030517578,115.4000015258789,115.4000015258789,25070400,89,94.0,,0.94,83.66,-1.969993591308608,-0.01663143640408382
112,2016-12-05,20,0.05138992201559688,0.11739079395306984,FB,115.9499969482422,117.56999969482422,115.06999969482422,117.43000030517578,117.43000030517578,20201500,87,94.0,,0.94,81.78,1.089996337890625,0.009357797960826808
113,2016-12-06,2,0.04599100179964007,-0.10505795697293008,FB,117.69000244140624,117.8000030517578,116.33000183105467,117.30999755859376,117.30999755859376,19131200,92,94.0,,0.94,86.47999999999999,0.23000335693357954,0.001956309922009014
114,2016-12-07,4,0.04659088182363527,0.013043421550340994,FB,117.0,117.9499969482422,116.56999969482422,117.9499969482422,117.9499969482422,21913700,95,94.0,,0.94,89.3,0.14999389648440342,0.0012732928064398408
115,2016-12-08,9,0.04809058188362328,0.03218870305277677,FB,117.9800033569336,119.5,117.63999938964844,118.91000366210938,118.91000366210938,22442800,95,94.0,,0.94,89.3,1.5500030517577983,0.013141187722437664
116,2016-12-09,3,0.046290941811637676,-0.037421881821697256,FB,119.22000122070312,119.94000244140624,118.9499969482422,119.68000030517578,119.68000030517578,17464700,100,94.0,,0.94,94.0,0.4400024414062358,0.003682028798378534
117,2016-12-12,3,0.046290941811637676,0.013129045387110017,FB,119.22000122070312,119.23999786376952,117.6500015258789,117.7699966430664,117.7699966430664,17805500,98,94.0,,0.94,92.12,-0.7000045776367188,-0.005836289506319536
118,2016-12-13,19,0.05108998200359928,0.10367125843948832,FB,117.86000061035156,121.5199966430664,117.61000061035156,120.30999755859376,120.30999755859376,29768000,92,94.0,,0.94,86.47999999999999,2.279998779296889,0.019121090407111296
119,2016-12-14,4,0.04659088182363527,-0.08806227764274899,FB,120.0,121.69000244140624,118.8499984741211,120.20999908447266,120.20999908447266,25913100,87,94.0,,0.94,81.78,0.17000579833982954,0.0013989944291981082
120,2016-12-15,1,0.04569106178764247,-0.01931322183166595,FB,120.08000183105467,122.5,119.62999725341795,120.56999969482422,120.56999969482422,20139600,87,94.0,,0.94,81.78,0.8099975585937642,0.006656237507956186
121,2016-12-20,1,0.04569106178764247,0.0,FB,119.5,119.7699966430664,118.8000030517578,119.08999633789062,119.08999633789062,13684400,83,94.0,,0.94,78.02,-2.7300033569335938,-0.02228574168925379
122,2016-12-21,4,0.04659088182363527,0.019693568080664914,FB,118.91999816894533,119.1999969482422,118.4800033569336,119.04000091552734,119.04000091552734,10767600,87,94.0,,0.94,81.78,-0.5699996948242045,-0.004759119235202891
123,2016-12-22,5,0.046890821835632875,0.006437740610555354,FB,118.86000061035156,118.98999786376952,116.93000030517578,117.4000015258789,117.4000015258789,16258600,87,94.0,,0.94,81.78,-0.20999908447268467,-0.0017617373309486428
124,2016-12-27,1,0.04569106178764247,-0.025586244834776894,FB,116.95999908447266,118.68000030517578,116.86000061035156,118.01000213623048,118.01000213623048,12051500,82,94.0,,0.94,77.08,-0.3099975585937358,-0.002605240475326731
125,2016-12-30,20,0.05138992201559688,0.12472593117754416,FB,116.5999984741211,116.83000183105467,114.7699966430664,115.0500030517578,115.0500030517578,18684100,88,94.0,,0.94,82.72,-1.849998474121108,-0.015588123267306964
126,2017-01-06,1,0.04569106178764247,0.0,FB,120.9800033569336,123.87999725341795,120.02999877929688,123.41000366210938,123.41000366210938,28545300,96,93.0,,0.93,89.28,7.049995422363281,0.06034404957519501
