,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,JUST_unscaled,JUST_monthly,isPartial,scale,JUST,Stock_Price_Change,Stock_Price_Change_Percent
23,2018-08-29,23,0.09422865554465162,0.27992908463189337,JUST,42.09000015258789,42.31999969482422,42.08000183105469,42.29999923706055,40.23943710327149,14800,96,85.0,,0.85,81.6,0.2610015869140554,0.006205606378078876
24,2018-08-30,1,0.07263886162904809,-0.22912131973880168,JUST,42.22999954223633,42.290000915527344,42.09999847412109,42.09999847412109,40.04917526245117,6400,89,85.0,,0.85,75.64999999999999,-0.029998779296875,-0.0007088558486105789
25,2018-08-31,6,0.07754563297350343,0.06755022359123997,JUST,42.13999938964844,42.165000915527344,42.0,42.095001220703125,40.04442596435547,4600,91,85.0,,0.85,77.35,-0.125,-0.002955781444641814
26,2018-09-04,396,0.4602737978410206,4.935521836520331,JUST,42.04999923706055,42.130001068115234,41.93899917602539,42.02999877929688,39.98258590698242,6600,88,88.0,,0.88,77.44,-0.034999847412109375,-0.0008300686980234895
27,2018-09-05,2,0.07362021589793916,-0.8400512559192698,JUST,41.959999084472656,41.959999084472656,41.810001373291016,41.869998931884766,39.83038711547852,6300,92,88.0,,0.88,80.96,-0.17000198364257812,-0.004035176343046398
28,2018-09-06,3,0.07460157016683022,0.01332995641104251,JUST,41.90999984741211,41.93399810791016,41.650001525878906,41.79999923706055,39.763797760009766,5500,98,88.0,,0.88,86.24,-0.026000976562492895,-0.000619661037412067
29,2018-09-07,1,0.07263886162904809,-0.026309212170641416,JUST,41.540000915527344,41.77299880981445,41.540000915527344,41.63999938964844,39.61157989501953,5400,98,88.0,,0.88,86.24,-0.16099929809571023,-0.003839350058666091
30,2018-09-10,1,0.07263886162904809,0.0,JUST,41.81999969482422,41.93999862670898,41.70000076293945,41.70000076293945,39.66866683959961,21600,89,88.0,,0.88,78.32000000000001,0.16699981689452414,0.003997793351031564
31,2018-09-11,10,0.08147105004906771,0.12159040246423203,JUST,41.650001525878906,41.91999816894531,41.59999847412109,41.88999938964844,39.84940719604492,19200,87,88.0,,0.88,76.56,-0.02000045776366477,-0.0004768826518494196
32,2018-09-12,0,0.07165750736015702,-0.12045435382261882,JUST,41.959999084472656,41.959999084472656,41.84000015258789,41.91999816894531,39.87794494628906,3200,85,88.0,,0.88,74.8,0.04000091552734375,0.0009542203548322803
33,2018-09-13,1,0.07263886162904809,0.013695065667839845,JUST,42.15999984741211,42.16999816894531,42.08100128173828,42.08200073242188,40.03205490112305,10000,83,88.0,,0.88,73.04,0.20999908447265625,0.005004744734381283
34,2018-09-14,1,0.07263886162904809,0.0,JUST,42.119998931884766,42.21900177001953,42.04899978637695,42.15999984741211,40.10625457763672,6000,86,88.0,,0.88,75.68,0.04900360107421875,0.0011620489258239441
35,2018-09-17,11,0.08245240431795878,0.13510044718247993,JUST,42.11000061035156,42.11000061035156,41.900001525878906,41.900001525878906,39.858924865722656,6600,81,88.0,,0.88,71.28,-0.10900115966796875,-0.0025818033373156135
36,2018-09-18,14,0.08539646712463199,0.035706209309799064,JUST,42.04499816894531,42.20000076293945,41.9900016784668,42.125,40.07296371459961,16900,81,88.0,,0.88,71.28,0.09000015258789062,0.0021372631508764783
37,2018-09-19,2,0.07362021589793916,-0.13790091819028027,JUST,42.20000076293945,42.220001220703125,42.15999984741211,42.209999084472656,40.15382385253906,9700,87,88.0,,0.88,76.56,0.020000457763671875,0.00047394448820092805
38,2018-09-20,75,0.14525907752698725,0.9730868180061052,JUST,42.33000183105469,42.54999923706055,42.33000183105469,42.52999877929688,40.458229064941406,20500,86,88.0,,0.88,75.68,0.3299980163574219,0.007816153643207535
39,2018-09-21,1,0.07263886162904809,-0.4999358190502571,JUST,42.72999954223633,42.72999954223633,42.52999877929688,42.52999877929688,40.458229064941406,17000,83,88.0,,0.88,73.04,0.18000030517578125,0.00423032452181582
40,2018-09-24,4,0.0755829244357213,0.04053013415474416,JUST,42.25,42.25,42.09999847412109,42.16999816894531,40.30530548095703,33200,82,88.0,,0.88,72.16,-0.4799995422363281,-0.011233314939820493
41,2018-09-25,3,0.07460157016683022,-0.012983809189940243,JUST,42.27000045776367,42.27000045776367,42.13999938964844,42.20000076293945,40.333980560302734,6400,82,88.0,,0.88,72.16,0.020000457763671875,0.00047338361570825604
42,2018-09-26,11,0.08245240431795878,0.10523684868256611,JUST,42.25,42.34000015258789,41.970001220703125,41.970001220703125,40.11415481567383,25400,83,88.0,,0.88,73.04,0.06999969482421875,0.0016560135809358112
43,2018-10-04,160,0.22867419038272815,0.04017516371379215,JUST,42.29999923706055,42.29999923706055,41.720001220703125,41.91999816894531,40.06636047363281,5100,95,82.0,,0.82,77.89999999999999,-0.04000091552734375,-0.0009447547327157135
44,2018-10-05,19,0.09030323846908735,-0.6051008716027448,JUST,42.06999969482422,42.06999969482422,41.470001220703125,41.72999954223633,39.884765625,6900,93,82.0,,0.82,76.25999999999999,-0.22999954223632812,-0.005437341522096739
45,2018-10-08,4,0.0755829244357213,-0.16300981319075403,JUST,41.68999862670898,41.70000076293945,41.310001373291016,41.630001068115234,39.789188385009766,4000,92,82.0,,0.82,75.44,-0.3699989318847656,-0.008794840374821478
46,2018-10-10,283,0.34938076545632973,3.6224827639932995,JUST,41.40999984741211,41.40999984741211,40.18000030517578,40.2400016784668,38.46064758300781,21200,92,82.0,,0.82,75.44,-0.29000091552734375,-0.006954458278693343
47,2018-10-11,2,0.07362021589793916,-0.7892837180038144,JUST,40.02000045776367,40.21500015258789,39.13999938964844,39.36000061035156,37.61956024169922,39800,96,82.0,,0.82,78.72,-1.1949996948242188,-0.02885775656188272
48,2018-10-15,3,0.07460157016683022,0.01332995641104251,JUST,39.7869987487793,40.03900146484375,39.65999984741211,39.65999984741211,37.90629577636719,9100,92,82.0,,0.82,75.44,-0.17599868774414062,-0.004376443791529239
49,2018-10-16,1,0.07263886162904809,-0.026309212170641416,JUST,40.02999877929688,40.58000183105469,39.970001220703125,40.58000183105469,38.78561782836914,15000,96,82.0,,0.82,78.72,0.5410003662109375,0.013511834621699137
50,2018-10-17,2,0.07362021589793916,0.013510044718247904,JUST,40.45100021362305,40.59999847412109,40.18000030517578,40.59000015258789,38.79517364501953,20100,96,82.0,,0.82,78.72,0.019996643066399145,0.0004927708763950989
51,2018-10-18,15,0.08637782139352307,0.17328943334355307,JUST,40.34999847412109,40.43000030517578,39.81100082397461,39.91999816894531,38.1547966003418,10300,96,82.0,,0.82,78.72,-0.1699981689453054,-0.004187147175723771
52,2018-10-24,1,0.07263886162904809,0.0,JUST,39.400001525878906,39.43000030517578,38.18999862670898,38.24300003051758,36.55195236206055,14300,99,82.0,,0.82,81.17999999999999,-1.0,-0.024734108148695255
53,2018-10-29,1,0.07263886162904809,0.0,JUST,38.75,38.95399856567383,37.5,37.959999084472656,36.28146743774414,31500,91,82.0,,0.82,74.61999999999999,-0.4760017395019531,-0.012072070398626678
54,2018-10-30,4,0.0755829244357213,0.04053013415474416,JUST,37.9900016784668,38.59999847412109,37.9900016784668,38.59000015258789,36.88361740112305,37700,91,82.0,,0.82,74.61999999999999,-0.3540000915527415,-0.009087644518852689
55,2018-10-31,1,0.07263886162904809,-0.03895142756982051,JUST,39.0,39.31999969482422,39.0,39.0099983215332,37.285037994384766,15300,91,82.0,,0.82,74.61999999999999,0.7200012207031321,0.018652882102724755
56,2018-11-01,1,0.07263886162904809,0.0,JUST,39.11000061035156,39.4900016784668,39.11000061035156,39.4900016784668,37.74382019042969,5200,91,85.0,False,0.85,77.35,0.17000198364257812,0.004323549973601848
57,2018-11-07,8,0.07950834151128558,0.1571002156557506,JUST,40.04999923706055,40.59000015258789,39.9900016784668,40.56999969482422,38.77605819702149,34100,89,85.0,,0.85,75.64999999999999,1.0999984741210938,0.027855113379772423
58,2018-11-14,1,0.07263886162904809,-0.08639948654019425,JUST,39.540000915527344,39.540000915527344,38.70000076293945,38.880001068115234,37.160789489746094,46500,94,85.0,,0.85,79.89999999999999,-1.0499992370605469,-0.0258684216090993
59,2018-11-20,28,0.09913542688910697,0.3647712073926963,JUST,38.040000915527344,38.3129997253418,37.869998931884766,37.959999084472656,36.28146743774414,17700,94,85.0,,0.85,79.89999999999999,-1.2270011901855469,-0.031031895846610924
60,2018-11-21,1,0.07263886162904809,-0.26727645294449554,JUST,38.290000915527344,38.34000015258789,38.15599822998047,38.15599822998047,36.46880340576172,14300,93,85.0,,0.85,79.05,0.02700042724609375,0.0007047327914717627
61,2018-11-26,9,0.08048969578017665,0.10808035774598412,JUST,38.290000915527344,38.52999877929688,38.22999954223633,38.52999877929688,36.82626724243164,6700,84,85.0,,0.85,71.39999999999999,0.18999862670899148,0.004955624046761198
62,2018-11-27,7,0.0785269872423945,-0.024384593813628674,JUST,38.40999984741211,38.630001068115234,38.34000015258789,38.630001068115234,36.92184066772461,9300,89,85.0,,0.85,75.64999999999999,0.10000228881835227,0.0025954397089700265
63,2018-11-28,1,0.07263886162904809,-0.07498219172946419,JUST,38.8380012512207,39.58000183105469,38.77000045776367,39.58000183105469,37.829833984375,16200,94,85.0,,0.85,79.89999999999999,0.9500007629394531,0.02459230485819419
64,2018-12-03,1,0.07263886162904809,0.013695065667839845,JUST,40.4900016784668,40.4900016784668,40.060001373291016,40.27999877929688,38.49887847900391,10200,89,86.0,,0.86,76.53999999999999,0.9099998474121094,0.0229914048841231
65,2018-12-04,45,0.11581844946025516,0.5944419676029127,JUST,40.2400016784668,40.2400016784668,38.84000015258789,38.93000030517578,37.20858001708984,28800,100,86.0,,0.86,86.0,-0.25,-0.006174363784552606
66,2018-12-06,45,0.11581844946025516,0.0,JUST,38.220001220703125,38.88999938964844,37.79999923706055,38.88999938964844,37.17034530639648,20100,92,86.0,,0.86,79.12,-1.3500022888183594,-0.03354876323329703
67,2018-12-10,8,0.07950834151128558,-0.31350884179665983,JUST,37.88999938964844,38.06999969482422,37.20000076293945,38.06999969482422,36.386600494384766,25600,88,86.0,,0.86,75.67999999999999,-0.8199996948242188,-0.021085104337710048
68,2018-12-11,41,0.11189303238469088,0.4073118651180587,JUST,38.560001373291016,38.560001373291016,37.75600051879883,37.9900016784668,36.31014251708984,11300,88,86.0,,0.86,75.67999999999999,0.4900016784667969,0.01287107124756326
69,2018-12-14,12,0.08343375858684986,-0.2543435743165613,JUST,37.88399887084961,37.902000427246094,37.36000061035156,37.38999938964844,35.73667907714844,21600,88,86.0,,0.86,75.67999999999999,-0.6580009460449219,-0.01706433927932105
70,2018-12-17,2,0.07362021589793916,-0.11762076712264324,JUST,37.209999084472656,37.40399932861328,36.5,36.61000061035156,34.99116516113281,19700,84,86.0,,0.86,72.24,-0.4980010986328125,-0.01313917716793711
71,2018-12-19,1,0.07263886162904809,-0.01332995641104251,JUST,36.63999938964844,37.20000076293945,35.9900016784668,36.20399856567383,34.60311508178711,89200,85,86.0,,0.86,73.1,-0.20399856567382812,-0.005453923894116142
72,2018-12-24,7,0.0785269872423945,0.025634781271228757,JUST,34.40999984741211,34.459999084472656,33.78799819946289,33.78799819946289,32.47758483886719,9300,81,86.0,,0.86,69.66,-2.740001678466797,-0.07365595758795052
73,2018-12-26,5,0.07656427870461237,-0.10342568864271018,JUST,33.83000183105469,35.388999938964844,33.65700149536133,35.37799835205078,34.00592041015625,54600,82,86.0,,0.86,70.52,0.9290008544921875,0.026958818316126676
74,2018-12-27,27,0.0981540726202159,0.28198259398351677,JUST,34.790000915527344,35.58000183105469,34.48500061035156,35.58000183105469,34.20008850097656,30400,81,86.0,,0.86,69.66,0.19100189208984375,0.005397210783556039
75,2018-12-31,2,0.07362021589793916,0.013510044718247904,JUST,36.0099983215332,36.0099983215332,35.70000076293945,35.93000030517578,34.53651809692383,50800,80,86.0,,0.86,68.8,0.4299964904785156,0.012085341999707566
76,2019-01-02,1,0.07263886162904809,0.027770449464724623,JUST,35.5,36.11000061035156,35.4900016784668,36.06999969482422,34.67108917236328,8400,88,85.0,,0.85,74.8,0.10000228881835938,0.002777070077189192
77,2019-01-03,6,0.07754563297350343,0.06755022359123997,JUST,35.619998931884766,35.744998931884766,35.15999984741211,35.15999984741211,33.79637908935547,6200,88,85.0,,0.85,74.8,-0.3650016784667969,-0.010108049634376393
78,2019-01-07,2,0.07362021589793916,-0.31812686899535536,JUST,36.36000061035156,36.79999923706055,36.36000061035156,36.641998291015625,35.22089767456055,2300,87,85.0,,0.85,73.95,1.0550003051757812,0.029514626848532677
79,2019-01-09,3,0.07460157016683022,0.01332995641104251,JUST,37.150001525878906,37.26900100708008,36.93000030517578,37.10599899291992,35.66690444946289,9300,91,85.0,,0.85,77.35,0.46900177001953125,0.012744613579970032
80,2019-01-10,7,0.0785269872423945,0.052618424341283054,JUST,36.84000015258789,37.2400016784668,36.84000015258789,37.2400016784668,35.79570388793945,5900,89,85.0,,0.85,75.64999999999999,-0.02899932861328125,-0.0007781085575052638
81,2019-01-11,5,0.07656427870461237,-0.024994063909821285,JUST,37.04999923706055,37.262001037597656,37.04999923706055,37.262001037597656,35.81686019897461,9200,88,85.0,,0.85,74.8,0.021999359130859375,0.0005907453850513278
82,2019-01-14,6,0.07754563297350343,0.012817390635614379,JUST,37.02999877929688,37.18899917602539,37.02999877929688,37.119998931884766,35.68037033081055,12300,84,85.0,,0.85,71.39999999999999,-0.07300186157226562,-0.0019591503284701606
83,2019-01-15,220,0.28755544651619236,2.708209417988079,JUST,37.400001525878906,37.46500015258789,37.290000915527344,37.46500015258789,36.01198196411133,2900,84,85.0,,0.85,71.39999999999999,0.2760009765625,0.007421575806762393
84,2019-01-17,31,0.10207948969578018,-0.6450093679932019,JUST,37.59299850463867,37.88999938964844,37.52999877929688,37.83399963378906,36.36667251586914,5800,88,85.0,,0.85,74.8,0.4249992370605469,0.011343900582666544
85,2019-01-22,1,0.07263886162904809,-0.01332995641104251,JUST,38.20000076293945,38.20000076293945,37.6619987487793,37.67300033569336,36.21191787719727,5200,83,85.0,,0.85,70.55,0.3100013732910156,0.008181614628785416
86,2019-01-23,1,0.07263886162904809,0.0,JUST,38.09000015258789,38.09000015258789,37.55500030517578,37.887001037597656,36.41761779785156,7200,88,85.0,,0.85,74.8,-0.1100006103515625,-0.0028795970721100517
87,2019-01-24,4,0.0755829244357213,0.04053013415474416,JUST,37.83000183105469,37.9640007019043,37.79999923706055,37.9640007019043,36.49163055419922,6200,90,85.0,,0.85,76.5,-0.12599945068359375,-0.0033079404090008424
88,2019-01-25,7,0.0785269872423945,0.038951427569820174,JUST,38.15999984741211,38.33200073242188,38.15999984741211,38.2400016784668,36.75693130493164,3500,97,85.0,,0.85,82.45,0.36800003051758523,0.00969339436607708
89,2019-01-28,1,0.07263886162904809,-0.07498219172946419,JUST,37.790000915527344,37.90999984741211,37.77000045776367,37.90999984741211,36.43972396850586,2000,89,85.0,,0.85,75.64999999999999,-0.42200088500977273,-0.011009101454306225
90,2019-01-30,8,0.07950834151128558,0.09457031302773622,JUST,38.18999862670898,38.560001373291016,38.02399826049805,38.470001220703125,36.978004455566406,5700,91,85.0,,0.85,77.35,0.6500015258789062,0.017145912120684947
91,2019-01-31,7,0.0785269872423945,-0.01234278379145648,JUST,38.59099960327149,38.82400131225586,38.59099960327149,38.82400131225586,37.31827545166016,6500,90,85.0,,0.85,76.5,0.26399993896484375,0.006846471202350823
92,2019-02-04,8,0.07950834151128558,0.01249703195491092,JUST,38.83000183105469,39.10900115966797,38.81999969482422,39.10100173950195,37.58452987670898,7500,84,85.0,,0.85,71.39999999999999,0.2849998474121094,0.007340815932904476
93,2019-02-06,4,0.0755829244357213,-0.04937113516582525,JUST,39.33000183105469,39.33000183105469,39.15999984741211,39.229000091552734,37.70756912231445,4600,88,85.0,,0.85,74.8,0.22100067138671875,0.005650890200045167
94,2019-02-07,2,0.07362021589793916,-0.025967618379880375,JUST,39.0,39.04199981689453,38.619998931884766,38.83100128173828,37.32500457763672,5300,90,85.0,,0.85,76.5,-0.28800201416015625,-0.007322705333126955
95,2019-02-08,-6,0.0657693817468106,-0.1066396512883403,JUST,38.59999847412109,38.84999847412109,38.542999267578125,38.84999847412109,37.34326553344727,3100,100,85.0,,0.85,85.0,-0.1920013427734446,-0.004917815267504788
96,2019-02-12,5,0.07656427870461237,-0.037028351374368995,JUST,39.2599983215332,39.47999954223633,39.15999984741211,39.45000076293945,37.92000198364258,20700,96,85.0,,0.85,81.6,0.6300010681152415,0.016216244346441977
97,2019-02-13,20,0.09128459273797841,0.1922608595342159,JUST,39.630001068115234,39.68000030517578,39.5009994506836,39.54999923706055,38.01612091064453,20300,88,85.0,,0.85,74.8,0.20000076293945312,0.005065875513131424
98,2019-02-15,2,0.07362021589793916,-0.19350885303002618,JUST,39.77000045776367,39.84000015258789,39.74599838256836,39.84000015258789,38.29487228393555,7300,95,85.0,,0.85,80.75,0.15999984741210938,0.004032254188043316
99,2019-02-19,1,0.07263886162904809,-0.41726040985994217,JUST,39.81800079345703,40.06999969482422,39.80099868774414,39.970001220703125,38.419830322265625,10100,91,85.0,,0.85,77.35,0.22999954223632812,0.005773080857314872
100,2019-02-20,4,0.0755829244357213,0.04053013415474416,JUST,40.040000915527344,40.04999923706055,39.92900085449219,39.970001220703125,38.419830322265625,23800,88,85.0,,0.85,74.8,-0.020000457763671875,-0.0004991379564760479
101,2019-02-21,2,0.07362021589793916,-0.025967618379880375,JUST,39.95000076293945,39.97999954223633,39.790000915527344,39.84000015258789,38.29487228393555,9500,90,85.0,,0.85,76.5,-0.06999969482421875,-0.0017478076443867563
102,2019-02-27,-4,0.06773209028459273,-0.07997973846625528,JUST,40.13999938964844,40.25,39.98099899291992,40.196998596191406,38.63802337646485,12500,90,85.0,,0.85,76.5,0.2700004577636719,0.006753388215485989
103,2019-03-01,15,0.08637782139352307,0.27528651530737935,JUST,40.31999969482422,40.375,40.209999084472656,40.33000183105469,38.76587677001953,7800,95,85.0,False,0.85,80.75,0.125,0.0031055900621117516
104,2019-03-04,17,0.0883405299313052,0.02272236676172179,JUST,40.5,40.58000183105469,39.86000061035156,40.220001220703125,38.66013717651367,14300,91,85.0,,0.85,77.35,0.2050018310546875,0.005077444732004555
105,2019-03-06,5,0.07656427870461237,-0.13330519112631778,JUST,40.13199996948242,40.13199996948242,39.81999969482422,39.900001525878906,38.3525505065918,25100,92,85.0,,0.85,78.2,-0.4480018615722656,-0.011039966519405642
106,2019-03-07,15,0.08637782139352307,0.128173906356144,JUST,39.77999877929688,39.77999877929688,39.45000076293945,39.54800033569336,38.014198303222656,1240100,91,85.0,,0.85,77.35,-0.35200119018553977,-0.008771085180235505
107,2019-03-11,11,0.08245240431795878,0.04998812781964279,JUST,39.63999938964844,40.09999847412109,39.63999938964844,40.09999847412109,38.54478454589844,5900,90,85.0,,0.85,76.5,0.31999969482420454,0.008044235913620579
108,2019-03-12,-72,0.001,-0.9878717909044383,JUST,40.130001068115234,40.29999923706055,40.130001068115234,40.130001068115234,38.57362747192383,13900,89,85.0,,0.85,75.64999999999999,0.20000076293946023,0.0049875503877769845
109,2019-03-13,2,0.07362021589793916,72.62021589793916,JUST,40.34999847412109,40.560001373291016,40.34999847412109,40.44599914550781,38.87736892700195,7500,90,85.0,,0.85,76.5,0.26000213623046875,0.006451666033565839
110,2019-03-15,5,0.07656427870461237,0.03998986923312775,JUST,40.56999969482422,40.720001220703125,40.47999954223633,40.58300018310547,39.009056091308594,9000,90,85.0,,0.85,76.5,0.15999984741210938,0.003944769279950577
111,2019-03-19,25,0.09619136408243376,0.256347812712288,JUST,40.93999862670898,41.06999969482422,40.70899963378906,40.810001373291016,39.22725296020508,12700,92,85.0,,0.85,78.2,0.34999847412109375,0.008595247142162199
112,2019-03-20,14,0.08539646712463199,-0.1122231404115529,JUST,40.68999862670898,40.93000030517578,40.5260009765625,40.672000885009766,39.09460067749024,3700,94,85.0,,0.85,79.89999999999999,-0.1399993896484375,-0.0034087993837039754
113,2019-03-21,10,0.08147105004906771,-0.045966972730093425,JUST,40.729000091552734,41.130001068115234,40.720001220703125,41.060001373291016,39.467559814453125,16900,89,85.0,,0.85,75.64999999999999,0.20000076293945312,0.004886410003621666
114,2019-03-22,14,0.08539646712463199,0.04818174152904753,JUST,40.69200134277344,40.81999969482422,40.29499816894531,40.29499816894531,38.73221969604492,15300,87,85.0,,0.85,73.95,-0.3100013732910156,-0.007537110752261489
115,2019-03-25,2,0.07362021589793916,-0.13790091819028027,JUST,40.0,40.07500076293945,39.77999877929688,39.95000076293945,38.69832611083984,16700,90,85.0,,0.85,76.5,-0.7449989318847656,-0.018250831392809364
116,2019-03-26,2,0.07362021589793916,0.0,JUST,40.31999969482422,40.34000015258789,40.06999969482422,40.2400016784668,38.9792366027832,24500,93,85.0,,0.85,79.05,0.2649993896484375,0.006612586016305322
117,2019-03-27,5,0.07656427870461237,0.03998986923312775,JUST,40.23500061035156,40.23500061035156,39.790000915527344,40.04999923706055,38.795188903808594,6500,87,85.0,,0.85,73.95,-0.10499954223632812,-0.0026028642002766667
118,2019-03-29,3,0.07460157016683022,-0.025634781271228868,JUST,40.470001220703125,40.470001220703125,40.34199905395508,40.43899917602539,39.17200469970703,2000,90,85.0,,0.85,76.5,0.2350006103515625,0.005840701050992436
119,2019-04-02,43,0.11385574092247301,0.526184243412831,JUST,40.880001068115234,40.970001220703125,40.84099960327149,40.95899963378906,39.67570877075195,8800,96,81.0,,0.81,77.76,0.5,0.012354830366158032
120,2019-04-03,1,0.07263886162904809,-0.36200967082977786,JUST,41.09000015258789,41.18000030517578,40.99399948120117,41.02999877929688,39.74448776245117,11300,95,81.0,,0.81,76.95,0.20999908447265625,0.005125679233969338
121,2019-04-04,40,0.1109116781157998,0.5268917440116725,JUST,41.16999816894531,41.16999816894531,40.99700164794922,41.1259994506836,39.83747863769531,7000,95,81.0,,0.81,76.95,-0.01000213623046875,-0.00024288820195106364
122,2019-04-05,1,0.07263886162904809,-0.3450747219494067,JUST,41.25,41.32099914550781,41.21699905395508,41.262001037597656,39.96921920776367,3700,94,81.0,,0.81,76.14,0.1510009765625,0.0036677430963891755
123,2019-04-08,4,0.0755829244357213,0.04053013415474416,JUST,41.18999862670898,41.35499954223633,41.18999862670898,41.35499954223633,40.059303283691406,3700,95,81.0,,0.81,76.95,0.034000396728515625,0.0008228357840232015
124,2019-04-10,5,0.07656427870461237,0.012983809189940132,JUST,41.20199966430664,41.29999923706055,41.14099884033203,41.29999923706055,40.00602340698242,5000,96,81.0,,0.81,77.76,-0.05500030517578125,-0.0013299554052614848
