,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,JD_unscaled,JD_monthly,isPartial,scale,JD,Stock_Price_Change,Stock_Price_Change_Percent
10,2016-11-08,7,0.04007380607814761,0.12150176177554561,JD,25.51000022888184,25.549999237060547,25.01499938964844,25.440000534057617,25.440000534057617,6778100,81,64.0,,0.64,51.84,0.5,0.01996008044823694
11,2016-11-16,1,0.03573227206946455,-0.10833844931566194,JD,25.6200008392334,26.600000381469727,25.6200008392334,26.51000022888184,26.51000022888184,9433100,98,64.0,,0.64,62.72,1.0500011444091797,0.04109593642907594
12,2016-12-07,3,0.0371794500723589,0.04050058725851513,JD,25.76000022888184,27.190000534057617,25.71999931335449,26.979999542236328,26.979999542236328,17786700,53,71.0,,0.71,37.63,0.5900001525878906,0.022180456546117222
13,2016-12-21,1,0.03573227206946455,-0.038924136857265035,JD,25.420000076293945,25.959999084472656,25.420000076293945,25.8799991607666,25.8799991607666,3935800,48,71.0,,0.71,34.08,-1.230001449584961,-0.04523727199064553
14,2016-12-30,1,0.03573227206946455,0.0,JD,25.68000030517578,25.84000015258789,25.28499984741211,25.440000534057617,25.440000534057617,3531500,51,71.0,,0.71,36.21,-0.11999893188476562,-0.004622455166284678
15,2017-01-03,3,0.0371794500723589,0.04050058725851513,JD,25.950000762939453,26.11000061035156,25.63999938964844,25.81999969482422,25.81999969482422,8275300,69,68.0,,0.68,46.92,0.2700004577636683,0.01044893406227887
16,2017-01-05,8,0.04079739507959479,0.09731034214316292,JD,26.149999618530277,26.799999237060547,26.049999237060547,26.299999237060547,26.299999237060547,10205600,82,68.0,,0.68,55.760000000000005,0.6899986267089879,0.026426603239351643
17,2017-01-06,2,0.03645586107091172,-0.10641694157709913,JD,26.299999237060547,26.40999984741211,25.920000076293945,26.270000457763672,26.270000457763672,6234300,77,68.0,,0.68,52.36000000000001,-0.3899993896484375,-0.014552216445928967
18,2017-01-12,2,0.03645586107091172,0.020250293629257454,JD,26.82999992370605,26.82999992370605,26.479999542236328,26.61000061035156,26.61000061035156,4867700,73,68.0,,0.68,49.64,0.42000007629394176,0.015903070000778508
19,2017-01-25,14,0.04513892908827786,0.23818030248898414,JD,28.770000457763672,28.84000015258789,28.35400009155273,28.59000015258789,28.59000015258789,7459500,80,68.0,,0.68,54.400000000000006,2.0100002288818395,0.07491614739461383
20,2017-01-31,22,0.050927641099855286,0.12824212112468358,JD,28.31999969482422,28.459999084472656,28.01000022888184,28.399999618530277,28.399999618530277,4381700,78,68.0,,0.68,53.040000000000006,-0.3800010681152344,-0.013176181210288074
21,2017-02-02,1,0.03573227206946455,-0.29837174277514134,JD,28.0,28.209999084472656,27.8799991607666,28.170000076293945,28.170000076293945,4403300,66,70.0,,0.7,46.2,-0.25,-0.008784258891153529
22,2017-02-03,1,0.03573227206946455,0.0,JD,28.280000686645508,28.399999618530277,28.07999992370605,28.31999969482422,28.31999969482422,3671500,76,70.0,,0.7,53.2,0.19000053405762074,0.006735219433672501
23,2017-02-06,1,0.03573227206946455,0.0,JD,28.63999938964844,28.799999237060547,28.350000381469727,28.540000915527344,28.540000915527344,3919200,69,70.0,,0.7,48.3,0.3999996185302699,0.01408449379940424
24,2017-02-07,1,0.03573227206946455,0.0,JD,28.65999984741211,28.940000534057617,28.459999084472656,28.809999465942383,28.809999465942383,4834600,77,70.0,,0.7,53.9,0.1400012969970703,0.004861156274508227
25,2017-02-27,1,0.03573227206946455,-0.05727158184109038,JD,30.299999237060547,30.90999984741211,30.25,30.799999237060547,30.799999237060547,5946300,73,70.0,,0.7,51.1,1.9699993133544922,0.06807184785764342
26,2017-03-03,1,0.03573227206946455,0.0,JD,31.31999969482422,31.57999992370605,30.8700008392334,30.93000030517578,30.93000030517578,9199300,93,77.0,,0.77,71.61,0.6700000762939418,0.021675835638997443
27,2017-03-13,1,0.03573227206946455,0.0,JD,31.270000457763672,31.81999969482422,31.149999618530277,31.690000534057617,31.690000534057617,6473500,73,77.0,,0.77,56.21,0.23999977111816762,0.007599739445787845
28,2017-03-14,1,0.03573227206946455,0.0,JD,31.459999084472656,31.59000015258789,31.11000061035156,31.3700008392334,31.3700008392334,4364700,78,77.0,,0.77,60.06,-0.22999954223632812,-0.007228144074235776
29,2017-03-17,2,0.03645586107091172,0.020250293629257454,JD,31.770000457763672,31.770000457763672,31.34000015258789,31.559999465942383,31.559999465942383,6464100,100,77.0,,0.77,77.0,0.18000030517578125,0.005698015331001338
30,2017-04-06,9,0.04152098408104197,0.13893850978524092,JD,31.690000534057617,32.2599983215332,31.489999771118164,32.22999954223633,32.22999954223633,5840700,97,73.0,,0.73,70.81,0.48999786376953125,0.015423287903975735
31,2017-04-10,0,0.03500868306801737,-0.039696717081497246,JD,32.15999984741211,32.91999816894531,32.150001525878906,32.66999816894531,32.66999816894531,8303800,96,73.0,,0.73,70.08,0.6599998474121094,0.020458768808167216
32,2017-04-21,23,0.05165123010130246,0.4753834070522094,JD,34.13999938964844,34.724998474121094,34.0,34.349998474121094,34.349998474121094,11713500,98,73.0,,0.73,71.53999999999999,1.8050003051757812,0.05482990296392254
33,2017-04-25,2,0.03645586107091172,-0.2941918130621165,JD,35.0,35.06999969482422,34.880001068115234,34.959999084472656,34.959999084472656,6889900,93,73.0,,0.73,67.89,0.345001220703125,0.00993524077359531
34,2017-05-01,3,0.0371794500723589,0.019848358540748734,JD,35.13999938964844,35.45000076293945,35.02000045776367,35.34000015258789,35.34000015258789,5712700,93,76.0,False,0.76,70.68,0.3800010681152344,0.010835502464270563
35,2017-05-03,2,0.03645586107091172,-0.01946206842863263,JD,35.529998779296875,35.529998779296875,34.5099983215332,35.150001525878906,35.150001525878906,7920900,92,76.0,,0.76,69.92,0.07999801635742188,0.0022566435722353173
36,2017-05-08,3,0.0371794500723589,0.0,JD,37.880001068115234,39.09000015258789,37.68999862670898,38.54999923706055,38.54999923706055,31389600,93,76.0,,0.76,70.68,3.5600013732910156,0.10019705869974316
37,2017-05-09,1,0.03573227206946455,-0.038924136857265035,JD,38.84000015258789,38.9900016784668,38.27999877929688,38.52999877929688,38.52999877929688,16211100,87,76.0,,0.76,66.12,-0.09999847412109375,-0.0025581599828792267
38,2017-05-10,2,0.03645586107091172,0.020250293629257454,JD,38.54999923706055,39.36000061035156,38.41999816894531,39.31999969482422,39.31999969482422,16745100,94,76.0,,0.76,71.44,0.3699989318847656,0.009489584918102478
39,2017-05-11,6,0.03935021707670044,0.07939343416299494,JD,39.150001525878906,40.0,38.75,39.7599983215332,39.7599983215332,13039700,90,76.0,,0.76,68.4,0.6399993896484375,0.016260146842582035
40,2017-05-12,1,0.03573227206946455,-0.09194218675296972,JD,39.81999969482422,40.720001220703125,39.77000045776367,40.560001373291016,40.560001373291016,13923100,88,76.0,,0.76,66.88,0.720001220703125,0.018000030517578036
41,2017-05-15,15,0.04586251808972504,0.10456240632951097,JD,40.9900016784668,41.012001037597656,39.90999984741211,40.22999954223633,40.22999954223633,12498600,92,76.0,,0.76,69.92,0.29199981689453125,0.007170918667509074
42,2017-05-16,5,0.03862662807525326,-0.15777350036287907,JD,40.27999877929688,41.0,40.22999954223633,40.77000045776367,40.77000045776367,14975900,91,76.0,,0.76,69.16,-0.01200103759765625,-0.0002926225810502281
43,2017-05-17,11,0.04296816208393633,0.11239743733842866,JD,40.20000076293945,40.959999084472656,39.959999084472656,40.040000915527344,40.040000915527344,10284600,99,76.0,,0.76,75.24,-0.04000091552734375,-0.000975632086032796
44,2017-05-18,1,0.03573227206946455,-0.16840119901653694,JD,39.025001525878906,40.39500045776367,38.59000015258789,40.15999984741211,40.15999984741211,12521400,98,76.0,,0.76,74.48,-0.5649986267089844,-0.01379391209320524
45,2017-05-22,4,0.03790303907380608,0.06075088088777281,JD,41.61000061035156,41.970001220703125,41.20000076293945,41.65999984741211,41.65999984741211,11472000,95,76.0,,0.76,72.2,1.5750007629394531,0.038989992451819555
46,2017-05-23,6,0.03935021707670044,0.03818105456072707,JD,41.959999084472656,41.970001220703125,40.31999969482422,40.720001220703125,40.720001220703125,11557400,100,76.0,,0.76,76.0,0.0,0.0
47,2017-05-30,2,0.03645586107091172,0.0,JD,41.09999847412109,41.09999847412109,40.369998931884766,40.790000915527344,40.790000915527344,7109900,95,76.0,,0.76,72.2,-0.8700027465820384,-0.020729157047364555
48,2017-06-09,4,0.03790303907380608,0.03969671708149747,JD,42.4900016784668,42.5099983215332,38.459999084472656,39.0,39.0,23285100,82,79.0,,0.79,64.78,1.4099998474121165,0.03430656690413092
49,2017-06-12,4,0.03790303907380608,0.03969671708149747,JD,39.0,39.619998931884766,37.97999954223633,39.220001220703125,39.220001220703125,18130800,85,79.0,,0.79,67.15,-2.8899993896484375,-0.0679839920902684
50,2017-06-13,5,0.03862662807525326,0.019090527280363423,JD,39.83000183105469,40.13999938964844,38.9370002746582,39.27000045776367,39.27000045776367,11098800,81,79.0,,0.79,63.99,0.5200004577636719,0.013124696410458325
51,2017-06-14,2,0.03645586107091172,-0.05619871866921444,JD,39.56999969482422,39.57500076293945,38.20000076293945,38.400001525878906,38.400001525878906,14856300,72,79.0,,0.79,56.88,-0.5649986267089844,-0.014075700929250368
52,2017-06-15,4,0.03790303907380608,0.03969671708149747,JD,38.02999877929688,38.13999938964844,36.77000045776367,38.119998931884766,38.119998931884766,17218400,76,79.0,,0.79,60.040000000000006,-1.4350013732910156,-0.03626029932095021
53,2017-06-16,2,0.03645586107091172,-0.03818105456072707,JD,37.91999816894531,38.584999084472656,37.72999954223633,38.16999816894531,38.16999816894531,10328800,85,79.0,,0.79,67.15,0.44499969482421875,0.011667532825000437
54,2017-06-19,4,0.03790303907380608,0.03969671708149747,JD,39.45500183105469,40.31999969482422,39.34999847412109,39.7400016784668,39.7400016784668,17094100,81,79.0,,0.79,63.99,1.7350006103515625,0.044965677115948344
55,2017-06-20,2,0.03645586107091172,-0.03818105456072707,JD,39.59999847412109,39.84000015258789,38.75,38.900001525878906,38.900001525878906,8672800,81,79.0,,0.79,63.99,-0.4799995422363281,-0.011904750641601458
56,2017-06-21,17,0.04730969609261939,0.2977253781112301,JD,39.18999862670898,41.27000045776367,38.97999954223633,41.09000015258789,41.09000015258789,16040900,75,79.0,,0.79,59.25,1.4300003051757812,0.03589358181975033
57,2017-06-22,6,0.03935021707670044,-0.16824202379859887,JD,40.619998931884766,41.45000076293945,40.59999847412109,41.33000183105469,41.33000183105469,11009100,78,79.0,,0.79,61.620000000000005,0.18000030517578125,0.0043615290326928235
58,2017-06-23,2,0.03645586107091172,-0.07355374940237591,JD,41.29999923706055,43.060001373291016,41.0,42.95000076293945,42.95000076293945,15892100,100,79.0,,0.79,79.0,1.6100006103515625,0.03884199229716456
59,2017-06-27,32,0.058163531114327066,0.5954507562224607,JD,42.790000915527344,42.95000076293945,40.52999877929688,40.68999862670898,40.68999862670898,16074200,88,79.0,,0.79,69.52000000000001,-0.1100006103515625,-0.0025545891045836155
60,2017-06-28,9,0.04152098408104197,-0.2861337115274565,JD,41.4900016784668,41.52000045776367,39.630001068115234,41.27999877929688,41.27999877929688,13714700,76,79.0,,0.79,60.040000000000006,-1.4300003051757812,-0.03329453503548463
61,2017-06-29,28,0.05526917510853835,0.331114286710118,JD,41.150001525878906,41.18999862670898,39.220001220703125,39.5,39.5,14952400,87,79.0,,0.79,68.73,-0.3300018310546946,-0.007948020891531349
62,2017-06-30,3,0.0371794500723589,-0.3273022439841847,JD,39.8650016784668,39.95000076293945,38.7400016784668,39.220001220703125,39.220001220703125,13271200,75,79.0,,0.79,59.25,-1.2399978637695241,-0.030104343411302414
63,2017-07-03,4,0.03790303907380608,0.06075088088777281,JD,39.83000183105469,39.83000183105469,38.75,38.86000061035156,38.86000061035156,5713400,46,83.0,,0.83,38.18,-0.11999893188476562,-0.0030037278997021577
64,2017-07-05,3,0.0371794500723589,-0.019090527280363534,JD,38.95000076293945,39.91999816894531,38.5099983215332,39.7599983215332,39.7599983215332,11584600,44,83.0,,0.83,36.52,0.089996337890625,0.0022595112667169737
65,2017-07-06,4,0.03790303907380608,0.01946206842863263,JD,39.209999084472656,39.4900016784668,38.709999084472656,39.11000061035156,39.11000061035156,8527400,49,83.0,,0.83,40.67,-0.4299964904785156,-0.01077145566637372
66,2017-07-07,1,0.03573227206946455,-0.05727158184109038,JD,39.09999847412109,39.65999984741211,39.09999847412109,39.220001220703125,39.220001220703125,6603200,50,83.0,,0.83,41.5,0.1699981689453125,0.0043048407627190866
67,2017-07-11,2,0.03645586107091172,0.020250293629257454,JD,40.59000015258789,41.334999084472656,40.31999969482422,40.810001373291016,40.810001373291016,8056300,50,83.0,,0.83,41.5,1.6749992370605469,0.042233969831188656
68,2017-07-12,1,0.03573227206946455,-0.019848358540748512,JD,41.27000045776367,41.97999954223633,41.20000076293945,41.43999862670898,41.43999862670898,8126200,47,83.0,,0.83,39.01,0.6450004577636719,0.015604220927779355
69,2017-07-13,26,0.053821997105644,0.5062573407314406,JD,41.5,41.90999984741211,41.0099983215332,41.43000030517578,41.43000030517578,5157800,46,83.0,,0.83,38.18,-0.06999969482421875,-0.001667453444200051
70,2017-07-14,10,0.04224457308248915,-0.215105805167917,JD,41.380001068115234,42.1349983215332,41.17499923706055,42.0099983215332,42.0099983215332,7283500,46,83.0,,0.83,38.18,0.22499847412109375,0.005368610712008559
71,2017-07-17,1,0.03573227206946455,0.0,JD,42.04999923706055,42.13999938964844,40.970001220703125,41.630001068115234,41.630001068115234,7573500,51,83.0,,0.83,42.33,0.005001068115234375,0.00011869154656363179
72,2017-07-18,18,0.04803328509406657,0.3442549916973794,JD,41.59999847412109,43.09999847412109,41.34000015258789,42.9900016784668,42.9900016784668,10107600,97,83.0,,0.83,80.50999999999999,0.9599990844726491,0.022781184109567754
73,2017-07-19,7,0.04007380607814761,-0.16570757132957736,JD,43.400001525878906,44.09000015258789,42.77099990844727,43.220001220703125,43.220001220703125,12296700,100,83.0,,0.83,83.0,0.990001678466804,0.02296987734375988
74,2017-07-20,1,0.03573227206946455,-0.10833844931566194,JD,43.2599983215332,43.4900016784668,42.51499938964844,42.91999816894531,42.91999816894531,5826300,68,83.0,,0.83,56.44,-0.5999984741210938,-0.013608493355513729
75,2017-07-25,6,0.03935021707670044,0.10125146814628816,JD,43.75,44.72999954223633,43.27000045776367,44.459999084472656,44.459999084472656,8479100,50,83.0,,0.83,41.5,1.2399978637695312,0.02851225145809755
76,2017-07-26,2,0.03645586107091172,-0.07355374940237591,JD,44.7599983215332,46.84999847412109,44.619998931884766,45.869998931884766,45.869998931884766,15727700,54,83.0,,0.83,44.82,2.1199989318847585,0.047395460621074914
77,2017-07-27,18,0.04803328509406657,0.31757373665197886,JD,46.5,46.84999847412109,43.880001068115234,45.15999984741211,45.15999984741211,16176900,52,83.0,,0.83,43.16,0.0,0.0
78,2017-07-28,2,0.03645586107091172,-0.24102919466120332,JD,44.70000076293945,45.96099853515625,44.20000076293945,45.220001220703125,45.220001220703125,8919300,52,83.0,,0.83,43.16,-0.8889999389648366,-0.01897545289048197
79,2017-07-31,1,0.03573227206946455,-0.3779194275780403,JD,45.27000045776367,45.98400115966797,44.43999862670898,45.16999816894531,45.16999816894531,11473100,55,83.0,,0.83,45.65,0.02300262451171875,0.0005004813917199868
80,2017-08-01,6,0.03935021707670044,0.10125146814628816,JD,45.81999969482422,45.90999984741211,45.25,45.54999923706055,45.54999923706055,6188500,84,77.0,False,0.77,64.68,-0.07400131225585938,-0.0016092838898230655
81,2017-08-02,34,0.05961070911722142,0.5148762458166303,JD,45.54999923706055,45.75,44.15999984741211,45.25,45.25,7937700,76,77.0,,0.77,58.52,-0.15999984741210938,-0.003485076191328429
82,2017-08-03,21,0.05020405209840811,-0.15780146148430474,JD,45.4900016784668,45.72999954223633,44.65999984741211,45.29999923706055,45.29999923706055,8277600,85,77.0,,0.77,65.45,-0.020000457763671875,-0.00043716847570862694
83,2017-08-04,12,0.0436917510853835,-0.12971664120377058,JD,45.59999847412109,46.415000915527344,45.34000015258789,46.400001525878906,46.400001525878906,5775800,79,77.0,,0.77,60.83,0.6850013732910156,0.014979256071462332
84,2017-08-07,3,0.0371794500723589,-0.24860343365213067,JD,46.63999938964844,47.95000076293945,46.27000045776367,47.560001373291016,47.560001373291016,10439200,87,77.0,,0.77,66.99,1.5349998474121094,0.0330712014894865
85,2017-08-08,18,0.04803328509406657,0.291931026429489,JD,47.91999816894531,48.9900016784668,47.630001068115234,48.150001525878906,48.150001525878906,16061900,85,77.0,,0.77,65.45,1.0400009155273438,0.02168927839373791
86,2017-08-09,68,0.08421273516642547,0.7532162333162604,JD,47.63999938964844,47.880001068115234,46.88999938964844,47.84000015258789,47.84000015258789,10069800,85,77.0,,0.77,65.45,-1.1100006103515625,-0.0226576969242982
87,2017-08-10,1,0.03573227206946455,-0.57569039885893,JD,47.5,47.84999847412109,45.7599983215332,46.09000015258789,46.09000015258789,12381900,82,77.0,,0.77,63.14,-0.03000259399414773,-0.000626620579048609
88,2017-08-11,5,0.03862662807525326,0.08100117451703048,JD,45.5,46.2130012512207,44.90999984741211,45.900001525878906,45.900001525878906,16163500,85,77.0,,0.77,65.45,-1.6369972229003835,-0.034211019333380444
89,2017-08-14,5,0.03862662807525326,-0.549069959960129,JD,45.0,45.45000076293945,43.060001373291016,44.25,44.25,36778800,100,77.0,,0.77,77.0,-0.76300048828125,-0.016510515820720384
90,2017-08-15,2,0.03645586107091172,-0.05619871866921444,JD,44.93999862670898,44.97999954223633,43.2599983215332,44.04999923706055,44.04999923706055,18834700,85,77.0,,0.77,65.45,-0.470001220703125,-0.010341060787976253
91,2017-08-16,10,0.04224457308248915,0.15878686832598965,JD,44.470001220703125,44.95000076293945,43.459999084472656,43.650001525878906,43.650001525878906,14150300,75,77.0,,0.77,57.75,-0.029998779296875,-0.0006669359626984006
92,2017-08-17,5,0.03862662807525326,-0.08564283512041382,JD,43.040000915527344,43.150001525878906,40.75,40.79999923706055,40.79999923706055,30669000,84,77.0,,0.77,64.68,-1.7999992370605469,-0.04004447622934448
93,2017-08-18,1,0.03573227206946455,-0.07493162489228578,JD,41.060001373291016,41.16999816894531,39.93000030517578,40.130001068115234,40.130001068115234,19114600,89,77.0,,0.77,68.53,-1.9800033569335938,-0.045886518816137256
94,2017-08-21,7,0.04007380607814761,-0.19010850808692348,JD,40.400001525878906,41.470001220703125,40.209999084472656,41.2599983215332,41.2599983215332,17220900,73,77.0,,0.77,56.21,0.3000030517578125,0.007286933813470675
95,2017-08-23,3,0.0371794500723589,-0.07222563287710804,JD,42.130001068115234,43.060001373291016,41.84999847412109,42.43999862670898,42.43999862670898,14382400,82,77.0,,0.77,63.14,1.5900001525878906,0.03834097192633101
96,2017-08-24,1,0.03573227206946455,-0.038924136857265035,JD,42.810001373291016,42.959999084472656,41.45000076293945,42.06999969482422,42.06999969482422,13507700,84,77.0,,0.77,64.68,-0.10000228881835938,-0.0023223939997454313
97,2017-08-25,4,0.03790303907380608,0.06075088088777281,JD,42.040000915527344,42.13999938964844,40.36000061035156,40.869998931884766,40.869998931884766,15744900,85,77.0,,0.77,65.45,-0.8199996948242188,-0.01908751658052521
98,2017-08-28,2,0.03645586107091172,0.0,JD,41.0,41.12200164794922,39.43000030517578,40.34999847412109,40.34999847412109,14718900,82,77.0,,0.77,63.14,-1.0179977416992188,-0.02415751676420974
99,2017-08-29,4,0.03790303907380608,0.03969671708149747,JD,39.400001525878906,41.06999969482422,39.33000183105469,40.84000015258789,40.84000015258789,9388100,78,77.0,,0.77,60.06,-0.052001953125,-0.001264577380502896
100,2017-08-30,31,0.05743994211287989,0.5154442365698142,JD,40.900001525878906,42.04999923706055,40.89500045776367,41.93999862670898,41.93999862670898,9590300,87,77.0,,0.77,66.99,0.9799995422363281,0.0238616885687446
101,2017-09-05,16,0.04658610709117222,0.10277140214449654,JD,41.525001525878906,41.880001068115234,40.970001220703125,41.400001525878906,41.400001525878906,9546100,100,79.0,,0.79,79.0,-0.1699981689453125,-0.004042762711764514
102,2017-09-06,4,0.03790303907380608,-0.18638749961169276,JD,41.70000076293945,42.18000030517578,41.1349983215332,41.63999938964844,41.63999938964844,7886000,65,79.0,,0.79,51.35,0.2999992370605469,0.007163305382266172
103,2017-09-08,6,0.03935021707670044,0.03818105456072707,JD,41.7599983215332,41.95600128173828,41.06999969482422,41.150001525878906,41.150001525878906,7008300,61,79.0,,0.79,48.190000000000005,-0.2239990234375,-0.0053105505409399845
104,2017-09-13,3,0.0371794500723589,0.04050058725851513,JD,43.45000076293945,45.27999877929688,43.36000061035156,45.27000045776367,45.27000045776367,20095000,62,79.0,,0.79,48.98,3.323997497558601,0.07922579359357118
105,2017-09-14,4,0.03790303907380608,0.01946206842863263,JD,44.84000015258789,45.93000030517578,44.52000045776367,45.25,45.25,12954300,75,79.0,,0.79,59.25,0.6500015258788991,0.014355157760651105
106,2017-09-15,2,0.03645586107091172,-0.03818105456072707,JD,45.584999084472656,45.59999847412109,44.70000076293945,44.90999984741211,44.90999984741211,16910700,67,79.0,,0.79,52.93,-0.3300018310546946,-0.007184886324015705
107,2017-09-21,1,0.03573227206946455,-0.05727158184109038,JD,43.900001525878906,43.959999084472656,42.40999984741211,42.97999954223633,42.97999954223633,14574100,67,79.0,,0.79,52.93,-1.6399993896484304,-0.03596490009926567
108,2017-09-22,11,0.04296816208393633,0.20250293629257632,JD,42.47999954223633,42.68000030517578,42.15999984741211,42.369998931884766,42.369998931884766,11622100,63,79.0,,0.79,49.77,-1.279998779296875,-0.029117352273762664
109,2017-09-25,5,0.03862662807525326,0.0595450756222462,JD,42.040000915527344,42.09000015258789,40.470001220703125,40.93000030517578,40.93000030517578,17094900,70,79.0,,0.79,55.3,-0.5900001525878906,-0.013823808537235194
110,2017-09-26,2,0.03645586107091172,-0.05619871866921444,JD,41.560001373291016,41.77999877929688,40.11000061035156,40.31999969482422,40.31999969482422,15067500,59,79.0,,0.79,46.61,-0.3100013732910085,-0.007365202474867383
111,2017-09-27,7,0.04007380607814761,0.09924179270374345,JD,40.709999084472656,40.84000015258789,39.33000183105469,39.709999084472656,39.709999084472656,20020400,73,79.0,,0.79,57.67,-0.9399986267089915,-0.02249877104292275
112,2017-09-28,15,0.04586251808972504,0.1444512657542163,JD,39.47999954223633,39.5,38.209999084472656,38.650001525878906,38.650001525878906,24883300,70,79.0,,0.79,55.3,-1.3400001525878906,-0.032810973251256925
113,2017-09-29,8,0.04079739507959479,-0.11044145025401542,JD,38.375,38.83000183105469,37.81999969482422,38.20000076293945,38.20000076293945,23315400,73,79.0,,0.79,57.67,-0.6699981689453125,-0.016961978960640778
114,2017-10-02,3,0.0371794500723589,-0.20191979124600046,JD,38.400001525878906,39.93999862670898,38.29999923706055,39.09999847412109,39.09999847412109,18686100,100,78.0,,0.78,78.0,1.1099967956542898,0.028586060863035057
115,2017-10-03,2,0.03645586107091172,-0.01946206842863263,JD,39.93000030517578,40.22999954223633,39.09999847412109,39.209999084472656,39.209999084472656,15964200,90,78.0,,0.78,70.2,0.29000091552735086,0.0072609145092312755
116,2017-10-04,6,0.03935021707670044,0.07939343416299494,JD,39.209999084472656,39.209999084472656,37.61000061035156,38.34000015258789,38.34000015258789,21458600,98,78.0,,0.78,76.44,-1.0200004577636719,-0.025354224940838055
117,2017-10-05,3,0.0371794500723589,-0.05516531205178199,JD,38.619998931884766,39.26599884033203,38.209999084472656,39.13999938964844,39.13999938964844,11729200,98,78.0,,0.78,76.44,0.055999755859375,0.0014282008968868887
118,2017-10-06,3,0.0371794500723589,0.0,JD,38.97999954223633,39.71900177001953,38.93299865722656,39.2400016784668,39.2400016784668,9685900,82,78.0,,0.78,63.96,0.4530029296875,0.011536773367960329
119,2017-10-09,1,0.03573227206946455,-0.18217349541254002,JD,39.400001525878906,39.470001220703125,38.68999862670898,38.90999984741211,38.90999984741211,9505400,83,78.0,,0.78,64.74000000000001,-0.24900054931640625,-0.006269053556737569
120,2017-10-10,5,0.03862662807525326,0.08100117451703048,JD,39.290000915527344,40.290000915527344,39.09999847412109,40.16999816894531,40.16999816894531,16530300,76,78.0,,0.78,59.28,0.8199996948242188,0.020775263984387893
121,2017-10-11,6,0.03935021707670044,0.018732906223071444,JD,40.369998931884766,40.41999816894531,39.52000045776367,39.619998931884766,39.619998931884766,14071800,74,78.0,,0.78,57.72,0.12999725341796875,0.0032265388549015395
122,2017-10-12,2,0.03645586107091172,-0.07355374940237591,JD,39.59999847412109,39.619998931884766,38.43999862670898,38.5099983215332,38.5099983215332,14544900,76,78.0,,0.78,59.28,-0.7999992370605469,-0.019792164109378563
123,2017-10-13,1,0.03573227206946455,-0.019848358540748512,JD,38.709999084472656,38.970001220703125,38.43999862670898,38.720001220703125,38.720001220703125,13047400,75,78.0,,0.78,58.5,-0.6499977111816406,-0.01640579830148725
124,2017-10-16,5,0.03862662807525326,0.08100117451703048,JD,40.13999938964844,40.150001525878906,38.959999084472656,39.66999816894531,39.66999816894531,19939400,83,78.0,,0.78,64.74000000000001,1.1800003051757812,0.030279709217686523
125,2017-10-17,3,0.0371794500723589,-0.037465812446143,JD,39.95000076293945,40.150001525878906,39.369998931884766,39.59000015258789,39.59000015258789,12073600,86,78.0,,0.78,67.08,0.0,0.0
