,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,GS_unscaled,GS_monthly,isPartial,scale,GS,Stock_Price_Change,Stock_Price_Change_Percent
34,2016-08-22,4,0.012200560028001399,0.09417082587814307,GS,166.0,166.91000366210938,164.88999938964844,166.25999450683594,150.33570861816406,1448100,88,73.0,,0.73,64.24,2.9300079345703125,0.017868081539889058
35,2016-08-23,2,0.011500525026251311,-0.057377284333132494,GS,167.0,167.85000610351562,165.97999572753906,166.0800018310547,150.1729736328125,1965500,87,73.0,,0.73,63.51,0.94000244140625,0.005631792108214073
36,2016-08-25,-8,0.008000350017500876,-0.3043491493441275,GS,165.0800018310547,166.0399932861328,164.61000061035156,165.89999389648438,150.01019287109375,1441400,77,73.0,,0.73,56.21,-1.8100128173828125,-0.010783513563094815
37,2016-08-26,1,0.011150507525376267,0.39375246095288063,GS,166.75999450683594,168.07000732421875,165.36000061035156,165.97000122070312,150.07350158691406,2402200,90,73.0,,0.73,65.7,2.0300140380859375,0.012226054686641952
38,2016-09-14,0,0.010800490024501223,-0.03139027529271432,GS,167.0,167.86000061035156,165.58999633789062,166.16000366210938,150.83282470703125,1995900,78,68.0,,0.68,53.040000000000006,-0.2100067138671875,-0.0012495192759888196
39,2016-09-16,2,0.011500525026251311,0.06481511488479108,GS,167.85000610351562,168.0500030517578,165.61000061035156,166.0,150.6875762939453,4534900,95,68.0,,0.68,64.60000000000001,0.19000244140625,0.0011319101674931442
40,2016-09-23,4,0.012200560028001399,0.0608698298688255,GS,167.75,168.10000610351562,165.0500030517578,165.1300048828125,149.8978271484375,3421200,96,68.0,,0.68,65.28,0.0500030517578125,0.0002975486512928338
41,2016-09-29,7,0.01325061253062653,0.0860659264996988,GS,163.3800048828125,163.9600067138672,157.77000427246094,158.9499969482422,144.28787231445312,3733800,91,68.0,,0.68,61.88,-4.1399993896484375,-0.024628192976382413
42,2016-10-03,7,0.01325061253062653,0.0,GS,160.5,161.72000122070312,160.25,161.07000732421875,146.2123565673828,2444700,86,70.0,,0.7,60.2,-2.2400054931640625,-0.013661901692119227
43,2016-10-10,2,0.011500525026251311,-0.23333411111370383,GS,170.52000427246094,171.75,170.10000610351562,171.0399932861328,155.26266479492188,2532000,78,70.0,,0.7,54.6,10.029998779296875,0.0620207686346026
44,2016-10-11,1,0.011150507525376267,-0.03043491493441275,GS,169.83999633789062,170.8699951171875,167.91000366210938,169.0399932861328,153.44715881347656,2680000,89,70.0,,0.7,62.3,-0.8800048828125,-0.005123754776200862
45,2016-10-17,1,0.011150507525376267,-0.0860659264996988,GS,170.5,171.27000427246094,168.4499969482422,169.0,153.4108428955078,3061400,83,70.0,,0.7,58.1,0.4000091552734375,0.00234101461171754
46,2016-10-25,6,0.012900595029751487,0.1569513764635717,GS,175.0399932861328,175.9600067138672,174.63999938964844,175.5500030517578,159.35662841796875,2423300,87,70.0,,0.7,60.9,4.69000244140625,0.02738367679342879
47,2016-10-28,1,0.011150507525376267,-0.1356594405404673,GS,178.50999450683594,178.50999450683594,175.4600067138672,177.13999938964844,160.79998779296875,2042800,91,70.0,,0.7,63.7,2.54998779296875,0.014491860057242123
48,2016-11-02,5,0.012550577528876443,0.12556110117085728,GS,177.07000732421875,177.5,176.07000732421875,176.5800018310547,160.29161071777344,2104800,81,72.0,,0.72,58.32,-1.0099945068359375,-0.005657915735341468
49,2016-11-03,1,0.011150507525376267,-0.11155422929971837,GS,176.77000427246094,177.97000122070312,176.2100067138672,176.2100067138672,159.9557647705078,1972700,89,72.0,,0.72,64.08,0.470001220703125,0.0026478942011443074
50,2016-11-07,2,0.011500525026251311,0.03139027529271443,GS,179.0,181.5,179.0,181.47999572753903,164.73965454101562,3338800,65,72.0,,0.72,46.8,3.529998779296875,0.019834796623501072
51,2016-11-08,2,0.011500525026251311,0.0,GS,180.11000061035156,182.67999267578125,178.4600067138672,181.9199981689453,165.13905334472656,2646200,78,72.0,,0.72,56.16,1.17999267578125,0.006501337056646017
52,2016-11-09,5,0.012550577528876443,0.09130474480323825,GS,185.0,193.5399932861328,183.4499969482422,192.6300048828125,174.8611602783203,7823800,56,72.0,,0.72,40.32,10.860000610351562,0.05944822118328963
53,2016-11-10,4,0.012200560028001399,-0.027888557324929564,GS,194.52999877929688,204.6699981689453,194.0,200.8699951171875,182.34104919433597,11345400,84,72.0,,0.72,60.48,11.1300048828125,0.05750751921520281
54,2016-11-14,3,0.011850542527126355,-0.028688642166566303,GS,204.1499938964844,211.7700042724609,204.1499938964844,209.17999267578125,189.88450622558597,8248100,83,72.0,,0.72,59.76,7.100006103515597,0.03469001889399981
55,2016-11-15,6,0.012900595029751487,0.088607968809995,GS,206.55999755859372,211.1999969482422,205.1699981689453,211.19000244140625,191.7091064453125,4893800,78,72.0,,0.72,56.16,-0.5700073242187216,-0.002691633908102231
56,2016-11-16,4,0.012200560028001399,-0.05426377621618694,GS,207.3500061035156,208.0800018310547,204.8300018310547,206.25999450683597,187.2337951660156,5276200,85,72.0,,0.72,61.2,-3.1199951171875,-0.014772704366809775
57,2016-11-30,1,0.011150507525376267,-0.0860659264996988,GS,215.1999969482422,220.7700042724609,214.97000122070312,219.2899932861328,199.6789093017578,6507900,94,72.0,,0.72,67.67999999999999,12.690002441406222,0.06098617036590359
58,2016-12-01,32,0.022001050052502625,0.973098534074144,GS,220.92999267578125,227.16000366210935,220.3500061035156,226.6300048828125,206.36248779296875,7606500,82,82.0,False,0.82,67.24,6.3899993896484375,0.02894414669559131
59,2016-12-02,2,0.011500525026251311,-0.47727381198593644,GS,226.0,226.25,221.22000122070312,223.3600006103516,203.38494873046875,5297400,81,82.0,,0.82,66.42,-0.9100036621093466,-0.00400600302623233
60,2016-12-06,1,0.011150507525376267,-0.23890866521728749,GS,230.17999267578125,232.6699981689453,227.8999938964844,231.3800048828125,210.6877593994141,5259300,84,82.0,,0.82,68.88,6.4199981689453125,0.028375682514675482
61,2016-12-07,5,0.012550577528876443,0.12556110117085728,GS,230.3999938964844,236.08999633789065,230.3999938964844,235.55999755859372,214.4939117431641,6595200,76,82.0,,0.82,62.31999999999999,3.419998168945341,0.014698922060686348
62,2016-12-08,-1,0.010450472523626183,-0.16733134394957727,GS,236.8800048828125,242.4199981689453,236.0,241.4499969482422,219.85714721679688,7343700,84,82.0,,0.82,68.88,6.330001831054659,0.026811817227508472
63,2016-12-09,18,0.017100805040252014,0.6363666811802926,GS,240.6100006103516,242.0,238.8800048828125,241.8500061035156,220.221435546875,5456000,94,82.0,,0.82,77.08,-0.4199981689453125,-0.0017325227791339382
64,2016-12-16,1,0.011150507525376267,-0.18014772113132782,GS,242.8000030517578,243.19000244140625,238.3999938964844,238.8999938964844,217.53517150878903,6876400,87,82.0,,0.82,71.33999999999999,1.19000244140625,0.004917365460356482
65,2016-12-19,3,0.011850542527126355,0.06278055058542864,GS,238.33999633789065,239.7400054931641,236.25999450683597,239.07000732421875,217.6900329589844,3743300,77,82.0,,0.82,63.13999999999999,-3.449996948242159,-0.014186425895831745
66,2016-12-20,9,0.013950647532376619,0.17721593761999,GS,240.5200042724609,243.6499938964844,240.22999572753903,243.08999633789065,221.3504943847656,4487700,81,82.0,,0.82,66.42,3.9099884033203125,0.016309286367442777
67,2016-12-21,1,0.011150507525376267,-0.2007175652959331,GS,242.2400054931641,242.3999938964844,240.0800018310547,241.44000244140625,219.8480682373047,3277800,85,82.0,,0.82,69.7,-1.25,-0.005130309999232252
68,2016-12-22,8,0.013600630031501575,0.21973192704900035,GS,241.22999572753903,242.8600006103516,239.5500030517578,240.1199951171875,218.6461181640625,2636500,83,82.0,,0.82,68.06,0.4600067138671875,0.001897717514232511
69,2016-12-27,9,0.013950647532376619,0.21304440454088946,GS,241.9499969482422,242.58999633789065,240.3999938964844,241.55999755859372,219.9573211669922,1998200,72,82.0,,0.82,59.04,-0.2700042724609375,-0.0011117692159365866
70,2016-12-28,12,0.01500070003500175,0.0752690869859749,GS,243.69000244140625,244.5,240.44000244140625,240.6499938964844,219.12872314453125,3053000,100,82.0,,0.82,82.0,1.9100036621093466,0.007873381800332035
71,2016-12-29,1,0.011150507525376267,-0.25666752222507416,GS,240.75,241.07000732421875,236.63999938964844,238.17999267578125,216.87960815429688,2619000,94,82.0,,0.82,77.08,-3.42999267578125,-0.014028599900945848
72,2017-01-03,2,0.011500525026251311,0.03139027529271443,GS,242.6999969482422,244.97000122070312,237.97000122070312,241.57000732421875,219.9664306640625,4384200,88,78.0,,0.78,68.64,3.899993896484375,0.016177847836704284
73,2017-01-04,10,0.014300665033251662,0.2434793194753022,GS,241.44000244140625,243.32000732421875,240.02999877929688,243.1300048828125,221.3869171142578,2728700,82,78.0,,0.78,63.96,-1.649993896484375,-0.006735493686011895
74,2017-01-05,2,0.011500525026251311,-0.195804880436645,GS,242.72000122070312,243.22999572753903,236.77999877929688,241.32000732421875,219.73878479003903,3562600,87,78.0,,0.78,67.86,-0.09001159667971592,-0.000369930930339768
75,2017-01-06,0,0.010800490024501223,-0.0608698298688255,GS,242.2899932861328,246.1999969482422,241.3699951171875,244.8999938964844,222.9986267089844,3591100,80,78.0,,0.78,62.400000000000006,2.9700012207031534,0.012210670036067794
76,2017-01-09,-1,0.010450472523626183,-0.06278055058542831,GS,243.25,244.69000244140625,241.47000122070312,242.88999938964844,221.1683807373047,3022800,93,78.0,,0.78,72.54,-1.5099945068359375,-0.006133202784536884
77,2017-01-11,2,0.011500525026251311,0.100478949660046,GS,242.7700042724609,245.83999633789065,242.0,245.75999450683597,223.7817230224609,3532600,82,78.0,,0.78,63.96,1.1499938964844034,0.004699799276677741
78,2017-01-13,8,0.013600630031501575,0.18260948960647672,GS,245.42999267578125,247.7700042724609,242.91000366210935,244.3000030517578,222.4522857666016,4186100,84,78.0,,0.78,65.52,1.9300079345702557,0.007850666951351615
79,2017-01-17,17,0.01675078753937697,0.4565237240161917,GS,242.94000244140625,243.05999755859372,235.6100006103516,235.7400054931641,214.6577911376953,6277200,88,78.0,,0.78,68.64,-4.7100067138671875,-0.01900959209205899
80,2017-01-18,1,0.011150507525376267,-0.33432935620703363,GS,236.0,237.69000244140625,231.5200042724609,234.2899932861328,213.33746337890625,7590500,86,78.0,,0.78,67.08,-5.369995117187472,-0.022093290426751344
81,2017-01-19,1,0.011150507525376267,0.0,GS,234.07000732421875,234.75,230.6199951171875,231.41000366210935,210.71507263183597,4561800,100,78.0,,0.78,78.0,-2.94000244140625,-0.012369062271060383
82,2017-01-20,20,0.0178008400420021,0.5964152305615724,GS,231.6199951171875,233.22999572753903,230.5399932861328,232.1999969482422,211.4343719482422,5211800,74,78.0,,0.78,57.72,-1.520004272460966,-0.006474991575978528
83,2017-01-23,4,0.012200560028001399,-0.5940109717320661,GS,231.8600006103516,233.75,230.75,232.6699981689453,211.86236572265625,3136200,72,78.0,,0.78,56.16,0.5200042724609659,0.00222957716411587
84,2017-01-25,1,0.011150507525376267,-0.0860659264996988,GS,235.52999877929688,237.3300018310547,234.4900054931641,237.25,216.03274536132807,3716800,77,78.0,,0.78,60.06,3.5800018310546875,0.015315515854779305
85,2017-02-03,27,0.02025096254812741,0.7608728733603194,GS,234.5200042724609,241.1100006103516,234.1999969482422,240.9499969482422,219.40185546875,7381000,85,73.0,,0.73,62.05,3.7799987792969034,0.015927184722257515
86,2017-02-06,10,0.014300665033251662,-0.2938278859947804,GS,239.6000061035156,243.6499938964844,239.1699981689453,239.97999572753903,218.5186462402344,4639200,70,73.0,,0.73,51.1,2.5399932861328125,0.01053458288624709
87,2017-02-08,5,0.012550577528876443,-0.12237805027290316,GS,238.3000030517578,238.94000244140625,236.30999755859372,237.72999572753903,216.4698181152344,2744700,71,73.0,,0.73,51.83,-4.709991455078153,-0.01933097300662856
88,2017-02-13,19,0.017450822541127058,0.39043980254901434,GS,244.4900054931641,247.47999572753903,244.4900054931641,246.2700042724609,224.24612426757807,2998200,72,73.0,,0.73,52.56,8.539993286132784,0.03574116179322884
89,2017-02-14,-1,0.010450472523626183,-0.40114728122430143,GS,246.00999450683597,250.0,245.69000244140625,249.4600067138672,227.1508636474609,4141500,79,73.0,,0.73,57.67,2.520004272460966,0.010182658461152405
90,2017-02-15,1,0.011150507525376267,0.06698596644003052,GS,250.5800018310547,251.9499969482422,248.50999450683597,250.5399932861328,228.13424682617188,4296600,74,73.0,,0.73,54.02,1.9499969482421875,0.007799987792968643
91,2017-02-16,1,0.011150507525376267,0.0,GS,250.3000030517578,250.77999877929688,248.44000244140625,249.44000244140625,227.1326141357422,2286300,83,73.0,,0.73,60.59,-1.1699981689453125,-0.004643771316201528
92,2017-02-17,1,0.011150507525376267,0.0,GS,247.50999450683597,250.55999755859372,247.1100006103516,250.3800048828125,227.98855590820312,3262300,73,73.0,,0.73,53.29,-0.22000122070315342,-0.0008772678115241961
93,2017-02-21,1,0.011150507525376267,-0.18014772113132782,GS,251.0,252.6499938964844,250.7100067138672,251.75999450683597,229.24514770507807,2794900,75,73.0,,0.73,54.75,2.089996337890682,0.008341300918962347
94,2017-02-22,2,0.011500525026251311,0.03139027529271443,GS,250.05999755859372,252.3500061035156,250.0,251.72999572753903,229.21783447265625,2378800,74,73.0,,0.73,54.02,-0.29998779296880684,-0.0011873651304805666
95,2017-02-23,-3,0.009750437521876095,-0.15217457467206352,GS,251.30999755859372,251.8999938964844,249.32000732421875,251.19000244140625,228.7261199951172,2594700,76,73.0,,0.73,55.48,-0.45001220703119316,-0.0017832858971542631
96,2017-02-24,31,0.02165103255162758,1.2205190795850234,GS,247.6999969482422,248.8800048828125,246.1000061035156,247.3500061035156,225.22952270507807,3565400,81,73.0,,0.73,59.13,-3.0199890136719034,-0.011988841154608854
97,2017-02-27,1,0.011150507525376267,-0.43969959723516905,GS,247.2100067138672,249.75999450683597,246.6100006103516,249.3300018310547,227.032470703125,2372600,79,73.0,,0.73,57.67,0.8799896240234659,0.0035357988056847756
98,2017-02-28,60,0.03180154007700385,1.8520262422701452,GS,248.0,249.0,245.6100006103516,248.05999755859372,226.46641540527344,3627100,82,73.0,,0.73,59.86,-0.7599945068359659,-0.003042899277510891
99,2017-03-01,1,0.011150507525376267,-0.649372090207689,GS,253.7100067138672,255.1499938964844,251.25999450683597,252.7100067138672,230.7116851806641,5218300,90,74.0,False,0.74,66.6,6.149993896484403,0.024698770668612147
100,2017-03-02,14,0.015700735036751838,0.4080735788052863,GS,253.5200042724609,254.2400054931641,250.97000122070312,251.05999755859372,229.2052459716797,3020000,85,74.0,,0.74,62.9,-0.9099884033203125,-0.003566484127330627
101,2017-03-06,7,0.01325061253062653,0.05577711464985913,GS,252.1699981689453,252.72999572753903,250.5,252.00999450683597,230.0725860595703,2467000,81,74.0,,0.74,59.94,-1.5100097656250568,-0.005939308263843035
102,2017-03-07,6,0.012900595029751487,-0.02641519401960013,GS,252.4900054931641,253.0,250.30999755859372,250.8999938964844,229.0592041015625,2497300,90,74.0,,0.74,66.6,0.2700042724609659,0.001068350718258504
103,2017-03-08,4,0.012200560028001399,-0.05426377621618694,GS,253.6199951171875,254.7700042724609,249.6100006103516,250.2400054931641,228.4566802978516,3574400,78,74.0,,0.74,57.72,1.770004272460909,0.006996064318027351
104,2017-03-09,49,0.02795134756737837,1.290988897495482,GS,251.22000122070312,252.7400054931641,249.5200042724609,250.17999267578125,228.40187072753903,3061500,86,74.0,,0.74,63.64,-2.029998779296818,-0.007967966186183562
105,2017-03-10,21,0.018150857542877145,-0.3506267453072367,GS,251.83999633789065,251.8999938964844,246.8699951171875,248.3800048828125,226.7585906982422,3365900,82,74.0,,0.74,60.68,-0.8400115966796875,-0.003323619444577486
106,2017-03-13,3,0.011850542527126355,-0.6101983720367962,GS,249.32000732421875,249.32000732421875,247.2100067138672,248.16000366210935,226.5577392578125,1801100,84,74.0,,0.74,62.16,-2.5799865722656534,-0.01024210652948987
107,2017-03-14,13,0.015350717535876794,0.2953598960333168,GS,246.80999755859372,247.8300018310547,245.41000366210935,247.72000122070312,226.15603637695312,2144200,79,74.0,,0.74,58.46,-1.4900054931640625,-0.0059762772717492085
108,2017-03-15,60,0.03180154007700385,1.0716647285496044,GS,248.3500061035156,250.27999877929688,245.55999755859372,246.77999877929688,225.29786682128903,3427000,91,74.0,,0.74,67.34,2.4499969482421875,0.009885796433606764
109,2017-03-17,2,0.011500525026251311,-0.6383657835939994,GS,249.67999267578125,249.67999267578125,243.8600006103516,243.94000244140625,222.70509338378903,5438100,77,74.0,,0.74,56.98,-0.600006103515625,-0.0023973394056339137
110,2017-03-22,2,0.011500525026251311,0.03139027529271443,GS,231.22000122070312,232.9199981689453,229.16000366210935,231.07000732421875,210.9554443359375,6291300,91,74.0,,0.74,67.34,-16.759994506835938,-0.06712590114739159
111,2017-03-23,12,0.01500070003500175,0.3043491493441277,GS,230.75,234.6300048828125,229.9499969482422,231.8999938964844,211.71316528320312,4770700,84,74.0,,0.74,62.16,1.7100067138671875,0.007341605389447281
112,2017-03-24,1,0.011150507525376267,-0.25666752222507416,GS,233.0,233.6999969482422,226.97000122070312,228.41000366210935,208.5269927978516,6387300,91,74.0,,0.74,67.34,-0.9300079345703125,-0.003963721242876916
113,2017-03-27,2,0.011500525026251311,-0.28348997971956313,GS,223.3000030517578,227.07000732421875,220.8500061035156,225.47999572753903,205.85202026367188,9194800,86,74.0,,0.74,63.64,-6.6299896240234375,-0.028369660721441092
114,2017-03-28,4,0.012200560028001399,0.0608698298688255,GS,225.5800018310547,229.75,225.1000061035156,229.3300018310547,209.3668670654297,4471200,87,74.0,,0.74,64.38,2.67999267578125,0.011802495218818931
115,2017-03-30,1,0.011150507525376267,-0.0860659264996988,GS,229.47999572753903,232.0,229.3800048828125,231.22000122070312,211.09234619140625,3156800,86,74.0,,0.74,63.64,2.25,0.009793253536452662
116,2017-04-06,3,0.011850542527126355,0.06278055058542864,GS,227.08999633789065,230.1199951171875,225.7100067138672,228.63999938964844,208.73692321777344,2927200,84,77.0,,0.77,64.68,-1.8800048828125,-0.008103469322467638
117,2017-04-07,3,0.011850542527126355,0.0,GS,226.6000061035156,228.8300018310547,226.22999572753903,227.8800048828125,208.0431060791016,2853300,73,77.0,,0.77,56.21,-1.2899932861328125,-0.005605741845578827
118,2017-04-10,206,0.08290409520476023,5.995805889476327,GS,228.0,229.7899932861328,226.9499969482422,228.88999938964844,208.96522521972656,2653900,81,77.0,,0.77,62.370000000000005,0.959991455078125,0.004195216743418495
119,2017-04-11,2,0.011500525026251311,-0.8612791684434068,GS,227.77999877929688,229.3999938964844,225.38999938964844,227.7400054931641,207.915283203125,3374700,79,77.0,,0.77,60.83,-0.3899993896484091,-0.0016971991864014324
120,2017-04-12,1,0.011150507525376267,-0.03043491493441275,GS,227.6499938964844,228.25,225.22999572753903,225.75,206.09848022460935,2947500,82,77.0,,0.77,63.14,-1.1499938964844034,-0.005013051120669743
121,2017-04-13,85,0.04055197759887994,2.636783124588003,GS,225.17999267578125,228.1699981689453,223.0800018310547,223.32000732421875,203.88003540039065,3653700,85,77.0,,0.77,65.45,-0.0800018310546875,-0.000350500902758788
122,2017-04-17,6,0.012900595029751487,-0.15960964042228154,GS,223.8999938964844,226.8800048828125,223.0200042724609,226.25999450683597,206.56411743164065,4190900,82,77.0,,0.77,63.14,-1.2899932861328125,-0.0056536498947493685
123,2017-04-18,9,0.013950647532376619,0.08139566432428036,GS,219.32000732421875,219.88999938964844,213.17999267578125,215.58999633789065,196.8229217529297,12464000,98,77.0,,0.77,75.46000000000001,-6.9900054931640625,-0.030809261912589148
124,2017-04-19,4,0.012200560028001399,-0.1254484783099582,GS,215.8699951171875,217.17999267578125,213.6100006103516,214.08999633789065,195.4535217285156,6428800,89,77.0,,0.77,68.53,-2.7100067138671875,-0.012324374557230344
125,2017-04-20,25,0.01955092754637732,0.6024614854978918,GS,215.5,218.97999572753903,215.0,218.05999755859372,199.0779266357422,5168200,95,77.0,,0.77,73.15,1.800003051757784,0.008288070321675223
126,2017-04-24,4,0.012200560028001399,-0.027888557324929564,GS,221.17999267578125,224.80999755859372,220.3000030517578,223.22000122070312,203.78875732421875,5353500,84,77.0,,0.77,64.68,5.8300018310546875,0.02662344481140888
