,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,IBKR_unscaled,IBKR_monthly,isPartial,scale,IBKR,Stock_Price_Change,Stock_Price_Change_Percent
14,2018-07-13,4,0.010206798866855524,0.11617100371747235,IBKR,61.16999816894531,61.84000015258789,60.70000076293945,61.5,60.28711700439453,542100,19,16.0,,0.16,3.04,-0.7999992370605469,-0.01277138002643008
15,2018-07-17,3,0.009852691218130313,-0.03469331112961416,IBKR,63.09000015258789,64.8499984741211,62.70000076293945,64.69000244140625,63.414207458496094,1282300,100,16.0,,0.16,16.0,3.009998321533203,0.04867397015048747
16,2018-07-18,2,0.009498583569405101,-0.03594019551466354,IBKR,65.12000274658203,66.87999725341797,63.470001220703125,65.33999633789062,64.05137634277344,1723700,18,16.0,,0.16,2.88,2.029998779296875,0.031302988852142555
17,2018-07-19,2,0.009498583569405101,0.0,IBKR,64.27999877929688,64.9000015258789,62.54999923706055,62.66999816894531,61.43402862548828,988700,19,16.0,,0.16,3.04,-1.9799957275390625,-0.029605200491210737
18,2018-08-01,14,0.013747875354107649,0.44736057262153284,IBKR,60.22999954223633,61.52999877929688,60.09000015258789,60.5,59.30683517456055,657200,73,14.0,False,0.14,10.22,-3.370002746582024,-0.05192608116100328
19,2018-08-07,1,0.009144475920679886,-0.3348444261281682,IBKR,60.54999923706055,61.65999984741211,60.54999923706055,60.97999954223633,59.7773666381836,454100,0,14.0,,0.14,0.0,0.13000106811522727,0.002112807909870673
20,2018-08-24,3,0.009852691218130313,0.07744733581164831,IBKR,61.040000915527344,61.43000030517578,60.58000183105469,61.08000183105469,59.87540054321289,837000,50,14.0,,0.14,7.000000000000001,-0.22999954223632812,-0.0037301255725835647
21,2018-09-06,12,0.013039660056657222,0.323461759631972,IBKR,60.79999923706055,61.18000030517578,59.0099983215332,59.43000030517578,58.351932525634766,584000,19,15.0,,0.15,2.85,-0.25,-0.00406967277808945
22,2018-09-12,1,0.009144475920679886,-0.29871822724310226,IBKR,57.880001068115234,57.880001068115234,56.540000915527344,56.650001525878906,55.62236404418945,884200,79,15.0,,0.15,11.85,-3.299999237060547,-0.05393918307616241
23,2018-09-14,2,0.009498583569405101,0.038723667905824266,IBKR,58.09999847412109,59.04999923706055,57.91999816894531,58.630001068115234,57.566444396972656,722900,100,15.0,,0.15,15.0,1.1699981689453125,0.020214204342678288
24,2018-09-28,7,0.011269121813031163,0.18640023859230537,IBKR,55.16999816894531,55.709999084472656,55.02999877929688,55.310001373291016,54.306671142578125,522200,41,15.0,,0.15,6.15,-3.3400001525878906,-0.056562238708576684
25,2018-10-02,7,0.011269121813031163,0.1040799333888427,IBKR,55.5,56.130001068115234,55.119998931884766,55.59000015258789,54.58159255981445,619300,0,15.0,,0.15,0.0,0.4200019836425781,0.007539077195203969
26,2018-10-03,1,0.009144475920679886,-0.18853695324283581,IBKR,55.86000061035156,56.16999816894531,55.41999816894531,55.84999847412109,54.83686447143555,837800,62,15.0,,0.15,9.3,0.039997100830078125,0.0007125797268654477
27,2018-10-08,1,0.009144475920679886,0.0,IBKR,55.5,55.9900016784668,54.5,55.81999969482422,54.80742263793945,518000,64,15.0,,0.15,9.6,-0.17999649047851562,-0.0032044952171287333
28,2018-10-09,8,0.011623229461756375,0.27106567534076853,IBKR,55.84999847412109,56.52999877929688,55.16999816894531,55.47999954223633,54.47358703613281,542700,48,15.0,,0.15,7.199999999999999,0.5399971008300852,0.009644527319915497
29,2018-10-15,0,0.008790368271954674,-0.24372410431391678,IBKR,52.0,53.09999847412109,51.209999084472656,52.84999847412109,51.89128494262695,591000,16,15.0,,0.15,2.4,-3.4300003051757955,-0.06067575409946713
30,2018-10-16,1,0.009144475920679886,0.0402835965194972,IBKR,52.9900016784668,55.209999084472656,52.68999862670898,54.61000061035156,53.61936569213867,853700,16,15.0,,0.15,2.4,2.1100006103515696,0.03973635915224949
31,2018-10-19,4,0.010206798866855524,0.11617100371747235,IBKR,51.459999084472656,52.790000915527344,50.720001220703125,51.04999923706055,50.12394332885742,718300,84,15.0,,0.15,12.6,-2.4199981689453125,-0.04383260657625909
32,2018-11-02,13,0.013393767705382437,-0.40737026823765354,IBKR,53.0,55.130001068115234,52.0,54.880001068115234,53.884464263916016,930800,26,9.0,,0.09,2.34,2.3400001525878906,0.04432657912494209
33,2018-11-26,7,0.011269121813031163,0.2323420074349445,IBKR,52.56999969482422,54.619998931884766,52.56999969482422,52.88999938964844,51.93056488037109,249900,23,9.0,,0.09,2.07,-0.5100021362304688,-0.00925090016958896
34,2018-11-29,12,0.013039660056657222,0.15711412770236266,IBKR,55.70000076293945,57.09000015258789,55.4900016784668,55.84000015258789,54.92495727539063,386000,74,9.0,,0.09,6.66,2.470001220703125,0.04522155380821968
35,2018-12-11,1,0.009144475920679886,-0.07188039102932742,IBKR,52.59999847412109,53.9900016784668,51.970001220703125,52.38999938964844,51.53149032592773,884200,66,10.0,,0.1,6.6000000000000005,-3.0999984741210938,-0.054300200837896995
36,2018-12-12,1,0.009144475920679886,0.0,IBKR,53.220001220703125,53.59999847412109,52.54999923706055,52.77999877929688,51.91510391235352,380600,22,10.0,,0.1,2.2,-0.39000320434571023,-0.0072236190446584025
37,2018-12-13,20,0.015872521246458923,0.7357496902106568,IBKR,53.59999847412109,54.52999877929688,51.119998931884766,52.060001373291016,51.20690155029297,492400,0,10.0,,0.1,0.0,0.9300003051757955,0.017350752456174234
38,2018-12-17,3,0.009852691218130313,-0.2010107971513897,IBKR,51.810001373291016,54.88999938964844,51.22999954223633,53.150001525878906,52.27904510498047,750800,61,10.0,,0.1,6.1000000000000005,0.3600006103515554,0.006601881870722304
39,2018-12-18,1,0.009144475920679886,-0.07188039102932742,IBKR,54.59000015258789,56.52999877929688,53.470001220703125,54.65999984741211,53.76429748535156,975300,0,10.0,,0.1,0.0,1.6399993896484446,0.02987792690625768
40,2018-12-20,3,0.009852691218130313,0.07744733581164831,IBKR,53.77999877929688,54.93999862670898,52.22999954223633,54.0099983215332,53.12494659423828,643800,23,10.0,,0.1,2.3000000000000003,-1.5900001525879048,-0.028126661718064883
41,2018-12-21,44,0.024371104815864023,1.4735480161012076,IBKR,50.959999084472656,54.61000061035156,50.959999084472656,52.400001525878906,51.54132843017578,1119000,0,10.0,,0.1,0.0,-0.32999801635741477,-0.006006516647362736
42,2018-12-24,20,0.015872521246458923,-0.34871556433802164,IBKR,52.84999847412109,52.84999847412109,50.81999969482422,51.459999084472656,50.61673355102539,390700,81,10.0,,0.1,8.1,-1.7600021362304759,-0.032228568331069796
43,2018-12-28,1,0.009144475920679886,-0.423880064251294,IBKR,52.84999847412109,53.95000076293945,52.650001525878906,53.290000915527344,52.416748046875,388600,24,10.0,,0.1,2.4000000000000004,1.1000022888183665,0.02081366737138124
44,2019-01-07,2,0.009498583569405101,-0.06938662225922831,IBKR,54.5,55.540000915527344,52.09000015258789,52.470001220703125,51.61017990112305,877600,63,17.0,,0.17,10.71,1.5900001525878906,0.029471735497733853
45,2019-01-10,1,0.009144475920679886,-0.037280047718461384,IBKR,51.95000076293945,52.20000076293945,50.16999816894531,52.09999847412109,51.24625015258789,603800,31,17.0,,0.17,5.2700000000000005,-3.3400001525878906,-0.06013684007077724
46,2019-01-17,6,0.010915014164305948,0.19361833952912022,IBKR,51.88999938964844,54.0,51.88999938964844,53.29999923706055,52.42658233642578,543700,62,17.0,,0.17,10.54,1.7999992370605469,0.034482743501002
47,2019-01-22,1,0.009144475920679886,-0.16221126395016872,IBKR,55.04999923706055,55.5,50.97999954223633,51.95000076293945,51.09870529174805,1072400,91,17.0,,0.17,15.47,1.5,0.02777777777777768
48,2019-01-31,30,0.019413597733711048,1.1229863692688973,IBKR,51.0,52.209999084472656,50.400001525878906,50.400001525878906,49.57410430908203,706800,77,17.0,,0.17,13.090000000000002,-3.2900009155273438,-0.05927929577526747
49,2019-02-01,1,0.009144475920679886,-0.5289654166058662,IBKR,50.5,51.77999877929688,48.52000045776367,49.61000061035156,48.79705047607422,1383700,35,13.0,False,0.13,4.55,-0.43000030517577414,-0.008235976110247734
50,2019-02-08,2,0.009498583569405101,0.038723667905824266,IBKR,50.2400016784668,51.13999938964844,49.68999862670898,50.459999084472656,49.63312149047852,463600,18,13.0,,0.13,2.34,-0.6399993896484446,-0.012359973054003492
51,2019-02-12,2,0.009498583569405101,0.0,IBKR,51.93000030517578,52.08000183105469,51.15999984741211,51.41999816894531,50.57738876342773,426400,68,13.0,,0.13,8.84,0.94000244140625,0.018380963093959757
52,2019-02-14,5,0.010560906515580736,0.11184014315538304,IBKR,52.84999847412109,53.77000045776367,52.150001525878906,52.90999984741211,52.04296875,704300,52,13.0,,0.13,6.76,1.6899986267089844,0.03245004929514539
53,2019-02-19,2,0.009498583569405101,-0.10059012875536466,IBKR,53.75,54.97999954223633,53.18999862670898,54.59000015258789,53.695438385009766,519300,34,13.0,,0.13,4.42,1.2099990844726562,0.022503237384628783
54,2019-02-27,3,0.009852691218130313,0.03728004771846094,IBKR,55.4900016784668,56.209999084472656,55.130001068115234,55.56999969482422,54.65938186645508,369200,33,13.0,,0.13,4.29,1.2299995422363281,0.022371763413556067
55,2019-03-12,1,0.009144475920679886,-0.07188039102932742,IBKR,53.91999816894531,54.20000076293945,53.290000915527344,54.0099983215332,53.22071838378906,496700,20,13.0,,0.13,2.6,-2.009998321533203,-0.03575873250793993
56,2019-03-14,2,0.009498583569405101,0.038723667905824266,IBKR,54.7599983215332,54.7599983215332,53.83000183105469,54.29999923706055,53.5064811706543,223000,40,13.0,,0.13,5.2,0.55999755859375,0.01033205813119964
57,2019-03-15,4,0.010206798866855524,0.0745600954369221,IBKR,55.18000030517578,55.18000030517578,53.970001220703125,54.119998931884766,53.32910919189453,392200,20,13.0,,0.13,2.6,0.4200019836425781,0.007669868453546336
58,2019-03-25,5,0.010560906515580736,0.15489467162329618,IBKR,51.04999923706055,51.18999862670898,49.209999084472656,49.84999847412109,49.12151336669922,401600,61,13.0,,0.13,7.930000000000001,-3.990001678466804,-0.07230883755708406
59,2019-03-26,1,0.009144475920679886,-0.13412017167381984,IBKR,51.04999923706055,51.33000183105469,50.220001220703125,50.66999816894531,49.92952728271485,570800,41,13.0,,0.13,5.33,0.14000320434571023,0.002734971832420774
60,2019-04-04,2,0.009498583569405101,0.038723667905824266,IBKR,53.470001220703125,54.77000045776367,52.7599983215332,53.650001525878906,52.86598205566406,479400,33,13.0,,0.13,4.29,3.4399986267089844,0.06701730964341768
61,2019-04-15,6,0.010915014164305948,0.06938662225922831,IBKR,54.900001525878906,54.900001525878906,54.02000045776367,54.43999862670898,53.644439697265625,387600,0,13.0,,0.13,0.0,0.13000106811523438,0.002373581651062606
62,2019-04-16,2,0.009498583569405101,-0.12976901116013473,IBKR,54.900001525878906,55.59999847412109,54.02000045776367,55.33000183105469,54.52143096923828,552800,100,13.0,,0.13,13.0,0.6999969482421804,0.012750399431450177
63,2019-05-02,2,0.009498583569405101,0.038723667905824266,IBKR,55.43999862670898,56.209999084472656,55.16999816894531,55.900001525878906,55.083099365234375,393100,38,12.0,,0.12,4.56,0.6100006103515696,0.010971234300221955
64,2019-05-06,3,0.009852691218130313,0.03728004771846094,IBKR,54.06999969482422,58.79999923706055,54.06999969482422,58.54999923706055,57.694366455078125,794700,19,12.0,,0.12,2.28,2.5900001525878906,0.0460772139258645
65,2019-05-07,2,0.009498583569405101,-0.03594019551466354,IBKR,58.7400016784668,59.31999969482422,56.68000030517578,56.95000076293945,56.11775588989258,536200,38,12.0,,0.12,4.56,0.5200004577636719,0.008843545314808798
66,2019-05-10,1,0.009144475920679886,-0.037280047718461384,IBKR,55.61000061035156,56.470001220703125,54.560001373291016,56.470001220703125,55.64476776123047,428000,20,12.0,,0.12,2.4,-2.8499984741210938,-0.048044478907334875
67,2019-05-15,1,0.009144475920679886,0.0,IBKR,54.959999084472656,55.5,54.09999847412109,54.2400016784668,53.447364807128906,258800,60,12.0,,0.12,7.199999999999999,-0.970001220703125,-0.01717728350867298
68,2019-06-06,2,0.009498583569405101,-0.4722178498347237,IBKR,53.290000915527344,54.310001373291016,52.09999847412109,54.220001220703125,53.53000259399414,430600,34,13.0,,0.13,4.42,-1.1899986267089844,-0.021441416697459137
69,2019-06-07,4,0.010206798866855524,0.0745600954369221,IBKR,53.709999084472656,54.650001525878906,53.08000183105469,54.56999969482422,53.87554931640625,512900,18,13.0,,0.13,2.34,0.3400001525878906,0.006260359859889375
70,2019-06-10,7,0.011269121813031163,0.1040799333888427,IBKR,55.0,55.720001220703125,54.20000076293945,54.61000061035156,53.9150390625,728000,51,13.0,,0.13,6.63,1.0699996948242188,0.019579133850847752
71,2019-07-01,3,0.009852691218130313,0.07744733581164831,IBKR,54.59999847412109,55.18999862670898,53.150001525878906,53.720001220703125,53.0363655090332,1001700,24,15.0,False,0.15,3.6,-0.5300025939941477,-0.009511891284690432
72,2019-07-09,2,0.009498583569405101,-0.03594019551466354,IBKR,53.06999969482422,53.84999847412109,52.81999969482422,53.7400016784668,53.056114196777344,330700,48,15.0,,0.15,7.199999999999999,-1.3400001525878906,-0.024279764195163533
73,2019-07-10,15,0.014101983002832861,0.4846406203399938,IBKR,53.29999923706055,53.88999938964844,52.470001220703125,52.59999847412109,51.93061828613281,539600,12,15.0,,0.15,1.7999999999999998,0.040000915527350855,0.0007428211079072433
74,2019-07-17,1,0.009144475920679886,-0.35154680594616317,IBKR,50.0,51.09999847412109,48.31999969482422,49.09999847412109,48.47515869140625,2083000,71,15.0,,0.15,10.65,-2.790000915527351,-0.05177214598490554
75,2019-07-18,1,0.009144475920679886,0.0,IBKR,47.33000183105469,50.459999084472656,47.25,50.0,49.36370468139648,1092600,24,15.0,,0.15,3.6,-0.6399993896484304,-0.012524450269260745
76,2019-07-23,2,0.009498583569405101,-0.35864575363427675,IBKR,48.880001068115234,50.18000030517578,48.880001068115234,50.09000015258789,49.45256423950195,448300,12,15.0,,0.15,1.7999999999999998,-0.279998779296875,-0.005548925572276375
77,2019-07-24,1,0.009144475920679886,-0.037280047718461384,IBKR,49.68000030517578,50.13999938964844,49.459999084472656,49.869998931884766,49.23535919189453,279100,0,15.0,,0.15,0.0,-0.04000091552734375,-0.000797148570826467
78,2019-08-01,1,0.009144475920679886,0.0,IBKR,51.2599983215332,51.810001373291016,50.08000183105469,50.95000076293945,50.30161666870117,597100,0,12.0,False,0.12,0.0,1.6700019836425781,0.03330678109236995
79,2019-08-02,2,0.009498583569405101,0.038723667905824266,IBKR,50.65999984741211,50.83000183105469,49.959999084472656,50.130001068115234,49.4920539855957,447800,21,12.0,,0.12,2.52,-0.9799995422363281,-0.018915257986106382
80,2019-08-05,6,0.010915014164305948,0.10782058654399052,IBKR,49.08000183105469,50.09999847412109,48.61000061035156,48.880001068115234,48.25796508789063,556000,0,12.0,,0.12,0.0,-0.7300033569336009,-0.014361663006818959
81,2019-08-06,6,0.010915014164305948,0.0,IBKR,48.900001525878906,49.22999954223633,48.0099983215332,48.7400016784668,48.11974334716797,405000,20,12.0,,0.12,2.4,-0.8699989318847585,-0.01736524867029987
82,2019-08-07,2,0.009498583569405101,-0.12976901116013473,IBKR,48.02000045776367,49.0,47.5,48.0,47.38916397094727,511200,21,12.0,,0.12,2.52,-0.22999954223632812,-0.004671938744159498
83,2019-08-09,2,0.009498583569405101,0.0,IBKR,47.66999816894531,48.45000076293945,45.83000183105469,47.619998931884766,47.01399612426758,863500,62,12.0,,0.12,7.439999999999999,-0.5499992370605469,-0.011224474225725478
84,2019-08-12,8,0.011623229461756375,0.100590128755365,IBKR,47.58000183105469,47.970001220703125,45.70000076293945,45.86000061035156,45.276397705078125,329100,100,12.0,,0.12,12.0,-0.4799995422363281,-0.00990711113886078
85,2019-08-14,1,0.009144475920679886,-0.21325859127467728,IBKR,44.90999984741211,46.290000915527344,44.70000076293945,45.43000030517578,44.85186767578125,503200,19,12.0,,0.12,2.28,-1.6800003051757812,-0.035021894151020305
86,2019-08-15,2,0.009498583569405101,0.038723667905824266,IBKR,45.209999084472656,46.43000030517578,44.68999862670898,45.52999877929688,44.950592041015625,394700,20,12.0,,0.12,2.4,0.1399993896484375,0.003024398074735757
87,2019-08-19,4,0.010206798866855524,0.0745600954369221,IBKR,47.880001068115234,47.880001068115234,46.84999847412109,47.630001068115234,47.023868560791016,344900,19,12.0,,0.12,2.28,1.4500007629394531,0.031229824540359052
88,2019-08-26,3,0.009852691218130313,-0.03469331112961416,IBKR,46.209999084472656,46.7599983215332,44.5,44.59000015258789,44.02254867553711,476300,19,12.0,,0.12,2.28,-1.1200027465820312,-0.02339186970753593
89,2019-08-29,1,0.009144475920679886,-0.07188039102932742,IBKR,46.02999877929688,46.77000045776367,45.91999816894531,46.040000915527344,45.454097747802734,226500,76,12.0,,0.12,9.12,0.01000213623046875,0.0002139036909645231
90,2019-09-06,23,0.016934844192634562,0.8519206939281292,IBKR,47.560001373291016,49.150001525878906,46.47999954223633,49.0,48.37643432617188,455300,24,25.0,,0.25,6.0,2.3800010681152344,0.0508873432717738
91,2019-09-10,2,0.009498583569405101,-0.03594019551466354,IBKR,49.11000061035156,49.810001373291016,48.40999984741211,49.54999923706055,48.91943740844727,282200,4,25.0,,0.25,1.0,0.6599998474121094,0.013428277251722909
92,2019-09-12,36,0.021538243626062326,1.2675216224276764,IBKR,50.2599983215332,51.459999084472656,50.02999877929688,51.34999847412109,50.6965217590332,293800,12,25.0,,0.25,3.0,1.6499977111816406,0.03312583147340353
93,2019-09-18,2,0.009498583569405101,-0.5589898724187821,IBKR,50.59000015258789,51.81999969482422,50.369998931884766,51.70000076293945,51.04207229614258,287300,20,25.0,,0.25,5.0,0.3600006103515625,0.006995736819983556
94,2019-09-25,1,0.009144475920679886,-0.037280047718461384,IBKR,50.310001373291016,51.95000076293945,50.18000030517578,51.72999954223633,51.071685791015625,402200,24,25.0,,0.25,6.0,0.13000106811523438,0.002508704532628858
95,2019-09-26,7,0.011269121813031163,0.2323420074349445,IBKR,50.91999816894531,52.27999877929688,49.36000061035156,51.5099983215332,50.85448455810547,757800,62,25.0,,0.25,15.5,0.329998016357429,0.006352223513206301
96,2019-09-27,1,0.009144475920679886,-0.18853695324283581,IBKR,52.02000045776367,53.38999938964844,51.540000915527344,53.38999938964844,52.71056365966797,476000,100,25.0,,0.25,25.0,1.1100006103515554,0.021231840785564726
97,2019-10-01,23,0.016934844192634562,0.5515182974305739,IBKR,51.93999862670898,51.93999862670898,48.33000183105469,48.720001220703125,48.09999847412109,2244600,100,32.0,False,0.32,32.0,-1.4500007629394602,-0.027158658541221015
98,2019-10-02,3,0.009852691218130313,-0.4182000669120107,IBKR,49.0,49.0099983215332,45.900001525878906,47.310001373291016,46.70794296264648,1475700,68,32.0,,0.32,21.76,-2.930000305175774,-0.05641125110983514
99,2019-10-03,2,0.009498583569405101,-0.03594019551466354,IBKR,47.0,47.95000076293945,46.18999862670898,46.88999938964844,46.29328155517578,850900,87,32.0,,0.32,27.84,-1.05999755859375,-0.02162819006112937
100,2019-10-04,20,0.015872521246458923,0.6710408589322991,IBKR,47.540000915527344,47.63999938964844,45.86000061035156,47.59000015258789,46.984375,413900,6,32.0,,0.32,1.92,-0.3100013732910156,-0.006465096316132235
101,2019-10-07,6,0.010915014164305948,0.10782058654399052,IBKR,47.59000015258789,47.59000015258789,47.59000015258789,47.59000015258789,46.984375,0,44,32.0,,0.32,14.08,-0.049999237060546875,-0.0010495222019547557
102,2019-10-08,7,0.011269121813031163,0.0324422527900341,IBKR,47.59000015258789,47.59000015258789,47.59000015258789,47.59000015258789,46.984375,0,38,32.0,,0.32,12.16,0.0,0.0
103,2019-10-09,209,0.08279886685552408,6.347410759175464,IBKR,45.970001220703125,46.0099983215332,45.25,45.45000076293945,44.87160873413086,592300,26,32.0,,0.32,8.32,-1.5800018310546875,-0.033200290522982234
104,2019-10-10,2,0.009498583569405101,-0.8852812371698371,IBKR,45.61000061035156,47.79999923706055,45.59999847412109,47.310001373291016,46.70794296264648,552500,57,32.0,,0.32,18.24,1.7900009155273438,0.03890460727727518
105,2019-10-15,1,0.009144475920679886,-0.13412017167381984,IBKR,47.31999969482422,47.93000030517578,46.88999938964844,47.43999862670898,46.83628082275391,912300,31,32.0,,0.32,9.92,0.13000106811523438,0.002719687660882597
106,2019-10-16,1,0.009144475920679886,0.0,IBKR,46.130001068115234,47.4900016784668,44.880001068115234,46.09999847412109,45.51333618164063,1344000,38,32.0,,0.32,12.16,-0.4399986267089844,-0.009180025535311165
107,2019-10-17,7,0.011269121813031163,0.2323420074349445,IBKR,46.4900016784668,47.2400016784668,45.619998931884766,45.7599983215332,45.17766189575195,420100,32,32.0,,0.32,10.24,-0.25,-0.005264265975239102
108,2019-10-18,8,0.011623229461756375,0.03142282554047249,IBKR,45.790000915527344,45.97999954223633,44.54999923706055,45.0,44.42733383178711,588300,51,32.0,,0.32,16.32,-1.2600021362304688,-0.026672355873450626
109,2019-10-23,1,0.009144475920679886,-0.21325859127467728,IBKR,45.97999954223633,46.13999938964844,44.900001525878906,45.25,44.67415237426758,342600,6,32.0,,0.32,1.92,0.15999984741210938,0.0034797705307747506
110,2019-10-24,10,0.012331444759206799,0.3485130111524164,IBKR,45.38999938964844,45.959999084472656,44.91999816894531,45.619998931884766,45.03944396972656,383700,6,32.0,,0.32,1.92,-0.18000030517578125,-0.0039011770168372317
111,2019-10-25,1,0.009144475920679886,-0.25844245348035844,IBKR,45.470001220703125,46.84000015258789,45.43999862670898,46.52000045776367,45.92799758911133,245700,13,32.0,,0.32,4.16,0.8800010681152344,0.019147108042753214
112,2019-11-05,2,0.009498583569405101,-0.03594019551466354,IBKR,46.45000076293945,46.70000076293945,45.84000015258789,46.31999969482422,45.73053741455078,329600,88,19.0,,0.19,16.72,-0.1399993896484375,-0.002988885337155578
113,2019-11-06,2,0.009498583569405101,0.0,IBKR,46.369998931884766,46.369998931884766,45.13999938964844,45.95000076293945,45.3652458190918,297400,11,19.0,,0.19,2.09,-0.3300018310546875,-0.007066420249752348
114,2019-11-07,13,0.013393767705382437,0.4100805249030717,IBKR,46.369998931884766,47.119998931884766,46.2400016784668,46.54999923706055,45.95760726928711,306800,22,19.0,,0.19,4.18,0.75,0.016174250965623527
115,2019-11-12,9,0.011977337110481587,0.3097893432465926,IBKR,46.09000015258789,46.97999954223633,45.869998931884766,46.27000045776367,45.6811752319336,367600,42,19.0,,0.19,7.98,-0.1399993896484375,-0.0029711246354401366
116,2019-11-13,4,0.010206798866855524,-0.14782403027436142,IBKR,45.90999984741211,46.720001220703125,45.77000045776367,46.52000045776367,45.92799758911133,326300,11,19.0,,0.19,2.09,-0.2599983215332031,-0.005534234228747881
117,2019-11-14,1,0.009144475920679886,-0.1040799333888428,IBKR,46.38999938964844,46.880001068115234,46.02999877929688,46.619998931884766,46.0267219543457,237100,32,19.0,,0.19,6.08,0.15999984741210938,0.0034246541787590346
118,2019-11-15,1,0.009144475920679886,0.0,IBKR,46.7599983215332,47.15999984741211,46.290000915527344,46.5,45.90824508666992,316700,43,19.0,,0.19,8.17,0.279998779296875,0.005972670070763186
119,2019-11-18,3,0.009852691218130313,-0.0670600858369097,IBKR,46.43000030517578,46.47999954223633,45.72999954223633,45.93999862670898,45.35536956787109,365700,21,19.0,,0.19,3.99,-0.6800003051757812,-0.014419005669549345
120,2019-11-20,2,0.009498583569405101,-0.03594019551466354,IBKR,46.79999923706055,47.79999923706055,46.72999954223633,47.2400016784668,46.63882827758789,562100,44,19.0,,0.19,8.36,1.3199996948242188,0.028399305245791595
121,2019-11-21,15,0.014101983002832861,0.4846406203399938,IBKR,48.04999923706055,48.27000045776367,46.59999847412109,46.83000183105469,46.23404693603516,577700,55,19.0,,0.19,10.45,0.470001220703125,0.009832661677925847
122,2019-11-25,3,0.009852691218130313,0.03728004771846094,IBKR,47.9900016784668,49.720001220703125,47.900001525878906,49.38999938964844,48.76147079467773,534700,77,19.0,,0.19,14.63,1.4500007629394531,0.030039377443308757
123,2019-11-26,18,0.0151643059490085,0.5391029327199539,IBKR,49.09000015258789,49.72999954223633,48.650001525878906,48.93999862670898,48.31719970703125,342600,23,19.0,,0.19,4.37,0.009998321533203125,0.00020109254400102472
124,2019-11-27,4,0.010206798866855524,-0.3269194844012704,IBKR,48.83000183105469,49.61000061035156,48.470001220703125,49.2400016784668,48.71291732788086,286300,12,19.0,,0.19,2.28,-0.11999893188476562,-0.0024130089078896466
