,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,BL_unscaled,BL_monthly,isPartial,scale,BL,Stock_Price_Change,Stock_Price_Change_Percent
30,2018-04-27,4,0.0026305233980107616,0.1415127715276303,BL,41.45000076293945,41.45000076293945,40.65999984741211,40.970001220703125,40.970001220703125,152900,84,51.0,,0.51,42.84,1.8199996948242188,0.045924795502680915
31,2018-05-03,5,0.0027935757378118376,0.06198475175106921,BL,41.79999923706055,43.16999816894531,41.41999816894531,42.84000015258789,42.84000015258789,380100,82,49.0,,0.49,40.18,1.7199974060058594,0.04149571470077551
32,2018-05-11,1,0.002141366378607533,-0.2334675771902177,BL,42.27999877929688,42.47999954223633,41.52999877929688,41.59999847412109,41.59999847412109,352700,68,49.0,,0.49,33.32,-0.6899986267089844,-0.015983290617912038
33,2018-06-04,8,0.0032827327572150663,0.5330084519911675,BL,42.56999969482422,44.02000045776367,42.56999969482422,43.970001220703125,43.970001220703125,378400,59,47.0,,0.47,27.73,1.5400009155273438,0.036252375991581154
34,2018-06-06,128,0.022849013533344203,5.960363582178513,BL,43.90999984741211,44.45000076293945,43.369998931884766,44.41999816894531,44.41999816894531,196100,88,47.0,,0.47,41.36,0.43000030517578125,0.00976829397328971
35,2018-06-18,7,0.0031196804174139898,-0.8634654221346864,BL,49.630001068115234,49.790000915527344,48.63999938964844,49.27000045776367,49.27000045776367,344000,84,47.0,,0.47,39.48,5.340000152587891,0.1201349844979116
36,2018-06-19,7,0.0031196804174139898,0.0,BL,49.02999877929688,49.27000045776367,47.68000030517578,48.470001220703125,48.470001220703125,259600,80,47.0,,0.47,37.6,-0.5200004577636719,-0.010443873231613221
37,2018-07-05,23,0.005728517854231208,0.8362515026394188,BL,45.15999984741211,45.2599983215332,44.06999969482422,44.91999816894531,44.91999816894531,193400,95,51.0,,0.51,48.45,-4.010002136230469,-0.0813883113248195
38,2018-07-09,1,0.002141366378607533,-0.6261918993538838,BL,45.560001373291016,45.93999862670898,44.52000045776367,45.2400016784668,45.2400016784668,253100,90,51.0,,0.51,45.9,0.6800003051757741,0.01502431132111326
39,2018-08-01,6,0.0029566280776129137,0.3807203228508338,BL,42.84999847412109,43.59999847412109,42.83000183105469,43.27999877929688,43.27999877929688,296200,84,48.0,False,0.48,40.32,-2.3400001525878906,-0.05093600832690148
40,2018-08-07,36,0.007848198271645198,1.6544421772459055,BL,47.58000183105469,49.16999816894531,47.18999862670898,49.040000915527344,49.040000915527344,533300,77,48.0,,0.48,36.96,5.569999694824226,0.12775229104951258
41,2018-09-07,26,0.006217674873634437,1.6981532583315642,BL,53.90999984741211,56.43999862670898,53.58000183105469,55.040000915527344,55.040000915527344,431200,83,49.0,,0.49,40.67,7.270000457763665,0.14785439756951702
42,2018-09-11,31,0.0070329365726398176,0.13112002727296557,BL,55.81999969482422,56.26499938964844,55.09000015258789,55.810001373291016,55.810001373291016,190500,80,49.0,,0.49,39.2,-0.17499923706053977,-0.0031006244032353303
43,2018-10-04,10,0.0036088374368172184,-0.48686620453017415,BL,53.540000915527344,53.66999816894531,52.084999084472656,52.720001220703125,52.720001220703125,169300,79,50.0,,0.5,39.5,-2.595001220703125,-0.04612105658674459
44,2018-10-11,19,0.005076308495026904,0.40663263000948824,BL,42.47999954223633,44.2599983215332,42.47999954223633,43.31999969482422,43.31999969482422,555800,77,50.0,,0.5,38.5,-9.40999984741211,-0.1753307279383689
45,2018-10-12,9,0.0034457850970161423,-0.3212025824687631,BL,44.40999984741211,45.86000061035156,44.40999984741211,44.77000045776367,44.77000045776367,641400,73,50.0,,0.5,36.5,1.6000022888183594,0.03615007567770134
46,2018-10-16,5,0.0027935757378118376,-0.18927743339800318,BL,43.97999954223633,45.68999862670898,43.93999862670898,45.43000030517578,45.43000030517578,301600,82,50.0,,0.5,41.0,-0.17000198364258523,-0.0037069773523773497
47,2018-11-05,1,0.002141366378607533,-0.2334675771902177,BL,42.68999862670898,43.571998596191406,41.720001220703125,41.869998931884766,41.869998931884766,788000,85,53.0,,0.53,45.05,-2.118000030517571,-0.046355878620654045
48,2018-11-07,125,0.022359856513940977,9.44186400670068,BL,41.52000045776367,45.40999984741211,41.52000045776367,45.18000030517578,45.18000030517578,706200,64,53.0,,0.53,33.92,1.8380012512207031,0.04218308341222987
49,2018-11-19,18,0.004913256155225827,-0.7802644148381499,BL,37.0,37.71500015258789,35.060001373291016,35.61000061035156,35.61000061035156,994100,72,53.0,,0.53,38.16,-7.694999694824219,-0.1694560607945642
50,2018-11-27,2,0.0023044187184086094,-0.530979324992533,BL,39.310001373291016,39.8650016784668,38.52000045776367,39.040000915527344,39.040000915527344,630500,79,53.0,,0.53,41.870000000000005,2.1500015258789062,0.05700653631659547
51,2018-12-13,3,0.002467471058209685,0.07075638576381493,BL,40.619998931884766,41.43999862670898,38.880001068115234,39.5,39.5,422300,83,50.0,,0.5,41.5,1.5749969482421804,0.03950826243393646
52,2019-01-17,7,0.0031196804174139898,0.26432300270931086,BL,44.209999084472656,45.5099983215332,44.209999084472656,45.09999847412109,45.09999847412109,164100,72,49.0,,0.49,35.28,4.069999694824226,0.0982142816047542
53,2019-02-06,12,0.003934942116419371,0.8375847102718346,BL,48.61000061035156,49.220001220703125,47.36000061035156,48.2599983215332,48.2599983215332,295100,93,51.0,,0.51,47.43,3.710002899169922,0.0815206116457825
54,2019-02-26,19,0.005076308495026904,0.14742195850071882,BL,52.380001068115234,53.310001373291016,52.15999984741211,53.25,53.25,328200,89,51.0,,0.51,45.39,4.090000152587891,0.08309630335538354
55,2019-03-11,5,0.0027935757378118376,0.30457625828066703,BL,46.5,47.83000183105469,46.5,47.470001220703125,47.470001220703125,600000,85,52.0,,0.52,44.2,-5.479999542236328,-0.10279496156572743
56,2019-03-27,9,0.0034457850970161423,0.2334675771902177,BL,46.47999954223633,46.77000045776367,44.15499877929688,45.470001220703125,45.470001220703125,439700,80,52.0,,0.52,41.6,-1.0600013732910156,-0.0221618509870678
57,2019-04-02,2,0.0023044187184086094,0.0,BL,46.11000061035156,46.43999862670898,45.13999938964844,45.79999923706055,45.79999923706055,406200,84,53.0,,0.53,44.52,-0.3300018310546946,-0.007055844084344343
58,2019-04-05,5,0.0027935757378118376,0.21226915729144546,BL,45.31999969482422,46.5,45.060001373291016,46.33000183105469,46.33000183105469,444000,100,53.0,,0.53,53.0,0.06000137329102273,0.0012920192735861313
59,2019-04-08,7,0.0031196804174139898,-0.2071851821157752,BL,46.0099983215332,46.43999862670898,45.0,46.290000915527344,46.290000915527344,366700,74,53.0,,0.53,39.22,-0.06000137329102273,-0.0012903521137854757
60,2019-04-10,4,0.0026305233980107616,-0.15679715674489092,BL,46.150001525878906,47.630001068115234,46.150001525878906,47.18999862670898,47.18999862670898,308500,78,53.0,,0.53,41.34,1.190002441406257,0.02562451499991769
61,2019-04-11,12,0.003934942116419371,0.4958780140085539,BL,47.2400016784668,47.75,46.900001525878906,47.43999862670898,47.43999862670898,276600,76,53.0,,0.53,40.28,0.11999893188476562,0.002519398051517019
62,2019-04-25,3,0.002467471058209685,0.07075638576381493,BL,48.150001525878906,49.02000045776367,47.61000061035156,48.63999938964844,48.63999938964844,431100,81,53.0,,0.53,42.93,1.2700004577636719,0.02659686822541718
63,2019-04-30,16,0.004587151475623675,0.8590497588052601,BL,50.2599983215332,51.18000030517578,50.11000061035156,51.08000183105469,51.08000183105469,534600,68,53.0,,0.53,36.04,2.1599998474121094,0.04406364396657225
64,2019-05-03,1,0.002141366378607533,-0.5331816727686347,BL,50.060001373291016,50.95000076293945,48.86000061035156,49.75,49.75,1593600,82,51.0,,0.51,41.82,-0.22999954223632812,-0.004493933975476483
65,2019-05-07,6,0.0029566280776129137,0.3807203228508338,BL,47.34999847412109,48.11000061035156,46.97999954223633,47.84000015258789,47.84000015258789,742800,81,51.0,,0.51,41.31,-2.8400001525878906,-0.05574092463318825
66,2019-05-13,3,0.002467471058209685,-0.16544421772459061,BL,48.040000915527344,48.88999938964844,46.650001525878906,46.709999084472656,46.709999084472656,302900,84,51.0,,0.51,42.84,0.779998779296875,0.016212819983399518
67,2019-05-14,3,0.002467471058209685,0.0,BL,47.209999084472656,48.09299850463867,47.06999969482422,47.75,47.75,188600,76,51.0,,0.51,38.76,-0.7970008850097656,-0.016301920535071956
68,2019-05-23,2,0.0023044187184086094,-0.06608075067732755,BL,51.18999862670898,51.45000076293945,50.52999877929688,51.040000915527344,51.040000915527344,309200,69,51.0,,0.51,35.19,3.3570022583007812,0.06980230725220826
69,2019-05-30,11,0.0037718897766182945,-0.1474219585007186,BL,51.97999954223633,52.560001373291016,51.36000061035156,51.90999984741211,51.90999984741211,305300,97,51.0,,0.51,49.47,1.1100006103515625,0.021574355566406966
70,2019-06-05,2,0.0023044187184086094,-0.3890545973284917,BL,50.52999877929688,50.790000915527344,49.27000045776367,49.9900016784668,49.9900016784668,585500,85,51.0,,0.51,43.35,-1.7700004577636719,-0.033675806916228845
71,2019-06-10,4,0.0026305233980107616,0.1415127715276303,BL,51.459999084472656,53.59000015258789,51.43000030517578,51.58000183105469,51.58000183105469,834500,95,51.0,,0.51,48.45,2.799999237060547,0.05512894637898191
72,2019-06-13,3,0.002467471058209685,-0.06198475175106932,BL,50.810001373291016,51.89899826049805,50.41999816894531,50.84999847412109,50.84999847412109,233700,99,51.0,,0.51,50.49,-1.6910018920898438,-0.031554429693506636
73,2019-06-17,1,0.002141366378607533,-0.13216150135465532,BL,49.20000076293945,51.400001525878906,49.20000076293945,49.65999984741211,49.65999984741211,829800,88,51.0,,0.51,44.88,-0.4989967346191406,-0.009614766206363257
74,2019-06-18,0,0.001978314038806457,-0.07614406457016676,BL,50.709999084472656,51.02000045776367,50.09999847412109,50.20000076293945,50.20000076293945,843800,81,51.0,,0.51,41.31,-0.3800010681152344,-0.007393016669929642
75,2019-07-01,12,0.003934942116419371,0.33088843544918123,BL,54.09000015258789,54.68999862670898,52.68999862670898,53.2400016784668,53.2400016784668,419800,80,50.0,False,0.5,40.0,3.6699981689453054,0.07193253892624862
76,2019-07-02,1,0.002141366378607533,-0.45580740065470526,BL,48.72999954223633,49.83000183105469,46.630001068115234,49.2599983215332,49.2599983215332,1438100,98,50.0,,0.5,49.0,-4.85999679565429,-0.08886445269137033
77,2019-07-03,1,0.002141366378607533,0.0,BL,49.34000015258789,49.93999862670898,49.119998931884766,49.66999816894531,49.66999816894531,447900,88,50.0,,0.5,44.0,0.10999679565428977,0.002207441132096033
78,2019-07-05,3,0.002467471058209685,-0.06198475175106932,BL,49.400001525878906,49.59000015258789,48.15999984741211,49.540000915527344,49.540000915527344,477600,93,50.0,,0.5,46.5,-0.34999847412108664,-0.00700837973058932
79,2019-07-08,15,0.004424099135822599,0.7929690081279324,BL,49.22999954223633,49.57500076293945,48.63999938964844,49.209999084472656,49.209999084472656,805500,96,50.0,,0.5,48.0,-0.0149993896484375,-0.0003024680298907567
80,2019-07-09,9,0.0034457850970161423,-0.2211329377510779,BL,48.790000915527344,50.29999923706055,48.52000045776367,49.56999969482422,49.56999969482422,502100,79,50.0,,0.5,39.5,0.7249984741210938,0.01462427560188928
81,2019-07-10,7,0.0031196804174139898,-0.09463871669900159,BL,50.16999816894531,50.97999954223633,48.93999862670898,49.369998931884766,49.369998931884766,511300,98,50.0,,0.5,49.0,0.6800003051757812,0.013518892952085082
82,2019-07-11,12,0.003934942116419371,0.2613285945748185,BL,49.61000061035156,49.70000076293945,48.90499877929688,49.31999969482422,49.31999969482422,308100,100,50.0,,0.5,50.0,-1.279998779296875,-0.025107861725977676
83,2019-07-12,9,0.0034457850970161423,-0.12431110926946509,BL,49.65999984741211,50.0,49.040000915527344,49.709999084472656,49.709999084472656,256000,92,50.0,,0.5,46.0,0.2999992370605469,0.006036201860267321
84,2019-07-15,6,0.0029566280776129137,-0.3982344937443998,BL,49.70000076293945,50.09000015258789,49.11000061035156,49.56999969482422,49.56999969482422,177500,99,50.0,,0.5,49.5,0.09000015258789062,0.0018000030517577592
85,2019-07-16,1,0.002141366378607533,-0.2757403628743176,BL,49.7400016784668,50.59000015258789,49.04999923706055,49.22999954223633,49.22999954223633,198100,92,50.0,,0.5,46.0,0.5,0.009982032311376843
86,2019-07-17,13,0.004097994456220447,0.9137287748420011,BL,49.22999954223633,50.369998931884766,49.18999862670898,49.72999954223633,49.72999954223633,328600,87,50.0,,0.5,43.5,-0.220001220703125,-0.004348709627190472
87,2019-07-18,9,0.0034457850970161423,-0.15915330442048292,BL,49.84999847412109,49.869998931884766,48.970001220703125,49.060001373291016,49.060001373291016,318400,76,50.0,,0.5,38.0,-0.5,-0.00992654378802249
88,2019-07-19,4,0.0026305233980107616,-0.23659679174750392,BL,49.119998931884766,49.54999923706055,48.2400016784668,48.2599983215332,48.2599983215332,393500,66,50.0,,0.5,33.0,-0.31999969482421875,-0.006416677394785797
89,2019-07-22,8,0.0032827327572150663,0.11029614514972708,BL,48.52999877929688,48.76499938964844,47.43999862670898,47.52999877929688,47.52999877929688,387000,90,50.0,,0.5,45.0,-0.7849998474121094,-0.01584258041370412
90,2019-07-23,15,0.004424099135822599,0.3476878756270798,BL,47.91999816894531,47.91999816894531,46.369998931884766,47.04999923706055,47.04999923706055,328000,79,50.0,,0.5,39.5,-0.845001220703125,-0.017328026889763426
91,2019-07-24,12,0.003934942116419371,-0.11056646887553889,BL,46.63999938964844,48.400001525878906,46.63999938964844,48.34999847412109,48.34999847412109,289900,92,50.0,,0.5,46.0,0.48000335693359375,0.010016764926436439
92,2019-07-25,9,0.0034457850970161423,-0.12431110926946509,BL,48.04999923706055,48.22999954223633,46.41999816894531,46.459999084472656,46.459999084472656,488100,82,50.0,,0.5,41.0,-0.17000198364257812,-0.0035124375678310393
93,2019-07-26,7,0.0031196804174139898,-0.09463871669900159,BL,46.66999816894531,47.65999984741211,46.56999969482422,47.18999862670898,47.18999862670898,409800,78,50.0,,0.5,39.0,-0.5699996948242188,-0.011818364093598155
94,2019-07-29,5,0.0027935757378118376,0.06198475175106921,BL,47.20000076293945,47.209999084472656,45.06999969482422,45.630001068115234,45.630001068115234,440500,71,50.0,,0.5,35.5,-0.4500007629394531,-0.009441896021405216
95,2019-07-30,35,0.007685145931844122,1.751006828926633,BL,45.5099983215332,46.060001373291016,45.18999862670898,45.59000015258789,45.59000015258789,425400,90,50.0,,0.5,45.0,-1.1499977111816406,-0.02435919791322072
96,2019-07-31,2,0.0023044187184086094,-0.7001463942460696,BL,45.45000076293945,45.69499969482422,43.90999984741211,44.59999847412109,44.59999847412109,582300,85,50.0,,0.5,42.5,-0.3650016784667969,-0.007924482578900882
97,2019-08-01,4,0.0026305233980107616,0.1415127715276303,BL,44.5,45.62200164794922,42.22999954223633,42.540000915527344,42.540000915527344,1183600,73,52.0,False,0.52,37.96,-0.072998046875,-0.0015975062339975699
98,2019-08-02,7,0.0031196804174139898,0.18595425525320763,BL,50.0,56.290000915527344,48.90999984741211,56.0099983215332,56.0099983215332,2161700,100,52.0,,0.52,52.0,10.667999267578125,0.23383452900422363
99,2019-08-05,70,0.013391977824881787,4.427410295380956,BL,54.7400016784668,55.08000183105469,53.02999877929688,53.08000183105469,53.08000183105469,1646500,83,52.0,,0.52,43.16,-1.2099990844726562,-0.02149580857688138
100,2019-08-06,9,0.0034457850970161423,-0.7426978193905007,BL,53.79999923706055,54.83000183105469,52.68999862670898,53.25,53.25,778800,72,52.0,,0.52,37.44,-0.25,-0.004538852427180662
101,2019-08-07,5,0.0027935757378118376,-0.18927743339800318,BL,52.650001525878906,55.040000915527344,52.41699981689453,54.75,54.75,430800,71,52.0,,0.52,36.92,0.20999908447265625,0.003830003236544144
102,2019-08-08,10,0.0036088374368172184,0.2918344714877721,BL,53.04999923706055,55.0,53.040000915527344,53.380001068115234,53.380001068115234,1467000,93,52.0,,0.52,48.36,-0.04000091552734375,-0.000726760807812088
103,2019-08-09,15,0.004424099135822599,0.2259070166719377,BL,52.5,53.0,51.220001220703125,51.959999084472656,51.959999084472656,2482400,63,52.0,,0.52,32.76,-2.0,-0.036363636363636376
104,2019-08-12,6,0.0029566280776129137,0.3807203228508338,BL,51.709999084472656,52.900001525878906,51.54999923706055,52.52999877929688,52.52999877929688,911900,74,52.0,,0.52,38.48,-0.09999847412109375,-0.0018867636626621609
105,2019-08-13,11,0.0037718897766182945,0.2757403628743176,BL,52.119998931884766,53.290000915527344,50.82699966430664,52.16999816894531,52.16999816894531,779100,79,52.0,,0.52,41.08,0.3899993896484375,0.007372389005653401
106,2019-08-14,14,0.004261046796021523,0.129684865776164,BL,51.560001373291016,52.150001525878906,50.86000061035156,50.88999938964844,50.88999938964844,691000,84,52.0,,0.52,43.68,-1.1399993896484375,-0.02139236948889356
107,2019-08-15,4,0.0026305233980107616,-0.38265794206558756,BL,51.380001068115234,52.83700180053711,50.560001373291016,50.59999847412109,50.59999847412109,582600,69,52.0,,0.52,35.88,0.6870002746582031,0.013173542752770384
108,2019-08-16,25,0.00605462253383336,1.3016797867724539,BL,50.790000915527344,51.150001525878906,49.91999816894531,50.0099983215332,50.0099983215332,866600,80,52.0,,0.52,41.6,-1.6870002746582031,-0.03192838762931194
109,2019-08-19,9,0.0034457850970161423,0.6091525165613343,BL,50.43999862670898,51.5,50.08000183105469,51.2599983215332,51.2599983215332,615100,83,52.0,,0.52,43.16,0.34999847412109375,0.006842589710266411
110,2019-08-20,7,0.0031196804174139898,-0.09463871669900159,BL,51.29999923706055,51.55699920654297,50.59000015258789,51.040000915527344,51.040000915527344,408000,80,52.0,,0.52,41.6,0.05699920654296875,0.0011067807095721527
111,2019-08-21,4,0.0026305233980107616,-0.15679715674489092,BL,51.540000915527344,51.810001373291016,50.573001861572266,50.70000076293945,50.70000076293945,328200,83,52.0,,0.52,43.16,0.2530021667480469,0.004907232202062239
112,2019-08-22,7,0.0031196804174139898,0.18595425525320763,BL,50.77999877929688,51.38999938964844,50.165000915527344,50.7599983215332,50.7599983215332,561200,60,52.0,,0.52,31.200000000000003,-0.4200019836425781,-0.00810658121038188
113,2019-08-23,9,0.0034457850970161423,0.10453143782992735,BL,50.77999877929688,51.79499816894531,49.810001373291016,50.0099983215332,50.0099983215332,480400,82,52.0,,0.52,42.64,0.404998779296875,0.007880887022903016
114,2019-08-26,7,0.0031196804174139898,0.26432300270931086,BL,50.630001068115234,50.630001068115234,49.33000183105469,50.41999816894531,50.41999816894531,283200,77,52.0,,0.52,40.04,-1.1649971008300781,-0.022492463404093277
115,2019-08-27,2,0.0023044187184086094,-0.2613285945748183,BL,50.869998931884766,51.31999969482422,49.619998931884766,50.16999816894531,50.16999816894531,309600,84,52.0,,0.52,43.68,0.6899986267089844,0.013628256214742951
116,2019-08-28,3,0.002467471058209685,0.07075638576381493,BL,49.95000076293945,50.68999862670898,48.66999816894531,50.5,50.5,433800,68,52.0,,0.52,35.36,-0.6300010681152415,-0.012275936708136426
117,2019-08-29,2,0.0023044187184086094,-0.06608075067732755,BL,51.400001525878906,52.150001525878906,51.0,51.47999954223633,51.47999954223633,473800,74,52.0,,0.52,38.48,1.460002899169929,0.028802583127327974
118,2019-08-30,5,0.0027935757378118376,0.21226915729144546,BL,51.90999984741211,51.9900016784668,50.380001068115234,50.93000030517578,50.93000030517578,210600,59,52.0,,0.52,30.68,-0.15999984741210938,-0.0030680698510183735
119,2019-09-03,2,0.0023044187184086094,-0.2980181791089256,BL,51.02000045776367,51.560001373291016,50.36000061035156,51.130001068115234,51.130001068115234,496500,86,52.0,,0.52,44.72,-0.43000030517578125,-0.008270826914665741
120,2019-09-04,-6,0.001,-0.5660510861105215,BL,51.810001373291016,52.46500015258789,51.34999847412109,51.9900016784668,51.9900016784668,354700,69,52.0,,0.52,35.88,0.904998779296875,0.01755234203243594
121,2019-09-05,8,0.0032827327572150663,2.2827327572150664,BL,52.27999877929688,52.66999816894531,51.52000045776367,52.52999877929688,52.52999877929688,391700,79,52.0,,0.52,41.08,0.20499801635742188,0.003907328995734538
122,2019-09-06,7,0.0031196804174139898,-0.04966969651815434,BL,52.70000076293945,53.310001373291016,51.70000076293945,51.81999969482422,51.81999969482422,454200,76,52.0,,0.52,39.52,0.6400032043457031,0.012151190935925538
123,2019-09-09,4,0.0026305233980107616,-0.19867878607261713,BL,52.220001220703125,52.334999084472656,47.380001068115234,47.77000045776367,47.77000045776367,816200,88,52.0,,0.52,45.760000000000005,-0.9750022888183594,-0.018289294010539026
124,2019-09-10,7,0.0031196804174139898,0.18595425525320763,BL,47.31999969482422,49.540000915527344,46.630001068115234,49.52000045776367,49.52000045776367,817000,82,52.0,,0.52,42.64,-2.7949981689453125,-0.053405908432977545
125,2019-09-11,15,0.004424099135822599,0.4181257513197094,BL,49.79999923706055,50.77999877929688,48.77999877929688,50.43999862670898,50.43999862670898,530700,72,52.0,,0.52,37.44,1.2399978637695384,0.02503023497887913
126,2019-09-12,43,0.008989564650252732,1.0319537095050313,BL,50.95000076293945,52.18000030517578,50.38999938964844,51.86000061035156,51.86000061035156,872300,71,52.0,,0.52,36.92,1.4000015258788991,0.027569940124726466
