,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,AAPL_unscaled,AAPL_monthly,isPartial,scale,AAPL,Stock_Price_Change,Stock_Price_Change_Percent
0,2016-05-02,4,0.005363001745200698,0.0,AAPL,23.49250030517578,23.520000457763672,23.100000381469727,23.40999984741211,21.736921310424805,192640400,73,46.0,,0.46,33.58,,
1,2016-05-03,1,0.0047085514834205935,-0.12203058900097619,AAPL,23.549999237060547,23.934999465942383,23.420000076293945,23.795000076293945,22.09440803527832,227325200,85,46.0,,0.46,39.1,0.41499900817871094,0.017644515310446085
2,2016-05-04,1,0.0047085514834205935,0.0,AAPL,23.799999237060547,23.975000381469727,23.45499992370605,23.54750061035156,21.86460304260254,164102000,67,46.0,,0.46,30.82,0.04000091552734375,0.0016712311017288428
3,2016-05-06,1,0.0047085514834205935,0.0,AAPL,23.342500686645508,23.362499237060547,22.962499618530277,23.18000030517578,21.654407501220703,174799600,55,46.0,,0.46,25.3,-0.6125011444091797,-0.025547492582422726
4,2016-05-09,12,0.007108202443280977,0.5096367679762785,AAPL,23.25,23.4424991607666,23.147499084472656,23.19750022888184,21.670759201049805,131745600,53,46.0,,0.46,24.380000000000003,0.07999992370605469,0.003424287910907653
5,2016-05-10,4,0.005363001745200698,-0.2455192732629511,AAPL,23.332500457763672,23.39249992370605,23.02750015258789,23.354999542236328,21.817886352539062,134747200,62,46.0,,0.46,28.52,-0.04999923706055043,-0.0021328458505067704
6,2016-05-11,2,0.004926701570680628,-0.08135372600065083,AAPL,23.3700008392334,23.39249992370605,23.114999771118164,23.127500534057617,21.605363845825195,114876400,55,46.0,,0.46,25.3,0.0,0.0
7,2016-05-12,3,0.0051448516579406635,0.04427913567127173,AAPL,23.18000030517578,23.19499969482422,22.36750030517578,22.584999084472656,21.09856605529785,305258800,72,46.0,,0.46,33.120000000000005,-0.19750022888183238,-0.008442886802435545
8,2016-05-13,32,0.011471204188481677,1.2296472184531888,AAPL,22.5,22.917499542236328,22.5,22.6299991607666,21.140607833862305,177571200,68,46.0,,0.46,31.28,-0.2775001525878906,-0.011963792034444976
9,2016-05-16,7,0.006017452006980803,0.1220305890009763,AAPL,23.09749984741211,23.59749984741211,22.912500381469727,23.46999931335449,21.92532157897949,245039200,100,46.0,,0.46,46.0,0.6800003051757812,0.029671662212649386
10,2016-05-17,3,0.0051448516579406635,-0.1450116009280742,AAPL,23.637500762939453,23.674999237060547,23.252500534057617,23.372499465942383,21.834238052368164,187667600,79,46.0,,0.46,36.34,0.0774993896484375,0.0032842203686649363
11,2016-05-18,20,0.008853403141361255,0.7208276797829034,AAPL,23.540000915527344,23.802499771118164,23.47249984741211,23.63999938964844,22.084131240844727,168249600,62,46.0,,0.46,28.52,0.1275005340576172,0.005385450397735525
12,2016-05-19,17,0.008198952879581152,-0.07392075694855105,AAPL,23.65999984741211,23.65999984741211,23.39249992370605,23.549999237060547,22.00005340576172,121768400,59,46.0,,0.46,27.14,-0.1424999237060547,-0.005986762948275048
13,2016-05-20,1,0.0047085514834205935,-0.4257130693912303,AAPL,23.65999984741211,23.857500076293945,23.6299991607666,23.80500030517578,22.23827171325684,128104000,57,46.0,,0.46,26.22,0.19750022888183594,0.008347431536583017
14,2016-05-23,2,0.004926701570680628,-0.0424016282225238,AAPL,23.967500686645508,24.29750061035156,23.917499542236328,24.107500076293945,22.52086067199707,152074400,56,46.0,,0.46,25.76,0.44000053405761363,0.01844286000840545
15,2016-05-24,2,0.004926701570680628,0.0,AAPL,24.30500030517578,24.522499084472656,24.209999084472656,24.475000381469727,22.864181518554688,140560800,71,46.0,,0.46,32.660000000000004,0.2249984741210973,0.009260148923516898
16,2016-05-25,3,0.0051448516579406635,0.04427913567127173,AAPL,24.667499542236328,24.934999465942383,24.52750015258789,24.905000686645508,23.26587677001953,152675200,77,46.0,,0.46,35.42,0.41250038146972656,0.01682130275747129
17,2016-05-26,1,0.0047085514834205935,-0.08480325644504749,AAPL,24.920000076293945,25.1825008392334,24.65999984741211,25.102500915527344,23.45037841796875,225324800,70,46.0,,0.46,32.2,0.24750137329101562,0.00992586238588311
18,2016-05-27,3,0.0051448516579406635,0.09266123054114161,AAPL,24.86000061035156,25.11750030517578,24.8125,25.087499618530277,23.436363220214844,145364800,65,46.0,,0.46,29.9,-0.06500053405761719,-0.002581178671355322
19,2016-05-31,3,0.0051448516579406635,0.09266123054114161,AAPL,24.899999618530277,25.100000381469727,24.70499992370605,24.96500015258789,23.321924209594727,169228800,56,46.0,,0.46,25.76,-0.017499923706054688,-0.0006967223447170712
20,2016-06-01,1,0.0047085514834205935,-0.08480325644504749,AAPL,24.7549991607666,24.88500022888184,24.582500457763672,24.614999771118164,22.994962692260746,116693200,58,34.0,False,0.34,19.72,-0.21500015258788707,-0.008565743000809367
21,2016-06-02,4,0.005363001745200698,0.1389918458117123,AAPL,24.399999618530277,24.459999084472656,24.15749931335449,24.43000030517578,22.8221435546875,160766400,58,34.0,,0.34,19.72,-0.42500114440918324,-0.017078607213188657
22,2016-06-03,1,0.0047085514834205935,-0.12203058900097619,AAPL,24.44750022888184,24.5674991607666,24.362499237060547,24.479999542236328,22.868846893310547,114019600,56,34.0,,0.34,19.040000000000003,0.10750007629394531,0.004394933782404964
23,2016-06-06,1,0.0047085514834205935,0.0,AAPL,24.497499465942383,25.47249984741211,24.387500762939453,24.65749931335449,23.0346622467041,93170000,55,34.0,,0.34,18.700000000000003,0.9050006866455078,0.036837314238755026
24,2016-06-07,3,0.0051448516579406635,0.09266123054114161,AAPL,24.8125,24.967500686645508,24.739999771118164,24.75749969482422,23.128084182739254,89638000,57,34.0,,0.34,19.380000000000003,-0.5049991607666016,-0.019825268968169496
25,2016-06-08,3,0.0051448516579406635,0.0,AAPL,24.7549991607666,24.88999938964844,24.670000076293945,24.73500061035156,23.10706901550293,83392400,52,34.0,,0.34,17.68,-0.07750129699706676,-0.003104087107866582
26,2016-06-09,29,0.010816753926701572,1.1024423337856173,AAPL,24.625,24.997499465942383,24.614999771118164,24.912500381469727,23.27288246154785,106405600,50,34.0,,0.34,17.0,0.10750007629394176,0.004319006787065316
27,2016-06-10,1,0.0047085514834205935,-0.5646982897708939,AAPL,24.63249969482422,24.837499618530277,24.6200008392334,24.707500457763672,23.081377029418945,126851600,47,34.0,,0.34,15.98,-0.15999984741210582,-0.006400634096626168
28,2016-06-13,14,0.007544502617801047,0.13078733978550883,AAPL,24.67250061035156,24.780000686645508,24.274999618530277,24.334999084472656,22.733386993408203,152082000,62,34.0,,0.34,21.08,-0.05749893188476918,-0.002315004842189161
29,2016-06-14,4,0.005363001745200698,-0.2891510525098311,AAPL,24.32999992370605,24.6200008392334,24.1875,24.364999771118164,22.761415481567383,127727600,48,34.0,,0.34,16.32,-0.15999984741210938,-0.006456813679522444
30,2016-06-15,7,0.006017452006980803,0.1220305890009763,AAPL,24.45499992370605,24.602500915527344,24.25749969482422,24.28499984741211,22.68667984008789,117780800,47,34.0,,0.34,15.98,-0.017499923706054688,-0.000710801101118097
31,2016-06-16,9,0.006453752181500873,0.0725058004640371,AAPL,24.112499237060547,24.4375,24.01749992370605,24.387500762939453,22.78243637084961,125307200,48,34.0,,0.34,16.32,-0.16500091552734375,-0.006706672467724939
32,2016-06-17,1,0.0047085514834205935,-0.27041644131963216,AAPL,24.155000686645508,24.162500381469727,23.825000762939453,23.832500457763672,22.26396369934082,244032800,52,34.0,,0.34,17.68,-0.27499961853027344,-0.011253181320931893
33,2016-06-20,19,0.008635253054101222,0.8339510748702743,AAPL,24.0,24.14249992370605,23.75749969482422,23.774999618530277,22.210250854492188,137647600,49,34.0,,0.34,16.66,-0.020000457763675428,-0.0008277478509225444
34,2016-06-21,5,0.005581151832460733,-0.35367825383993545,AAPL,23.73500061035156,24.087499618530277,23.670000076293945,23.977500915527344,22.399417877197266,142185600,46,34.0,,0.34,15.64,-0.055000305175774145,-0.0022781528569776333
35,2016-06-22,11,0.006890052356020943,0.2345215759849908,AAPL,24.0625,24.22249984741211,23.837499618530277,23.887500762939453,22.315343856811523,116876400,42,34.0,,0.34,14.28,0.13500022888183238,0.0056045762748233585
36,2016-06-23,2,0.004926701570680628,-0.2849544072948329,AAPL,23.98500061035156,24.07250022888184,23.8125,24.024999618530277,22.44379425048828,128960800,49,34.0,,0.34,16.66,-0.14999961853026988,-0.006192573824963632
37,2016-06-24,21,0.009071553228621292,0.8413035777541624,AAPL,23.227500915527344,23.665000915527344,23.162500381469727,23.350000381469727,21.81321907043457,301245600,100,34.0,,0.34,34.0,-0.40749931335449574,-0.016928001224633227
38,2016-06-27,2,0.004926701570680628,-0.456906502500962,AAPL,23.25,23.262500762939453,22.875,23.01000022888184,21.495594024658203,181958400,70,34.0,,0.34,23.8,-0.4025001525878906,-0.017008245806734656
39,2016-06-28,1,0.0047085514834205935,-0.04427913567127162,AAPL,23.225000381469727,23.415000915527344,23.03499984741211,23.397499084472656,21.857593536376957,161779600,60,34.0,,0.34,20.4,0.15250015258789062,0.00655562160500156
40,2016-06-29,2,0.004926701570680628,0.046330615270570696,AAPL,23.49250030517578,23.637500762939453,23.40749931335449,23.600000381469727,22.04676628112793,146124000,59,34.0,,0.34,20.06,0.22249984741210938,0.009502448802577668
41,2016-06-30,6,0.005799301919720768,0.17711654268508692,AAPL,23.61000061035156,23.9424991607666,23.575000762939453,23.899999618530277,22.3270206451416,143345600,53,34.0,,0.34,18.02,0.30499839782714844,0.012903157609003513
42,2016-07-01,6,0.005799301919720768,0.0,AAPL,23.872499465942383,24.11750030517578,23.832500457763672,23.97249984741211,22.39474868774414,104106000,27,37.0,False,0.37,9.99,0.1750011444091797,0.0073092262939677966
43,2016-07-05,2,0.004926701570680628,-0.456906502500962,AAPL,23.84749984741211,23.850000381469727,23.614999771118164,23.747499465942383,22.184555053710938,110820800,24,37.0,,0.37,8.879999999999999,-0.2674999237060547,-0.01109152774214528
44,2016-07-06,5,0.005581151832460733,0.13283740701381497,AAPL,23.649999618530277,23.915000915527344,23.592500686645508,23.88249969482422,22.310670852661133,123796400,26,37.0,,0.37,9.62,0.06500053405761719,0.002725389225071817
45,2016-07-07,2,0.004926701570680628,-0.11726078799249529,AAPL,23.924999237060547,24.125,23.905000686645508,23.98500061035156,22.40642547607422,100558400,23,37.0,,0.37,8.51,0.20999908447265625,0.008781061109485844
46,2016-07-08,1,0.0047085514834205935,-0.04427913567127162,AAPL,24.122499465942383,24.22249984741211,24.012500762939453,24.170000076293945,22.579246520996094,115648400,27,37.0,,0.37,9.99,0.09749984741210938,0.004041444452315357
47,2016-07-11,2,0.004926701570680628,-0.0424016282225238,AAPL,24.1875,24.412500381469727,24.1825008392334,24.2450008392334,22.649311065673828,95179600,29,37.0,,0.37,10.73,0.1900005340576172,0.007843968841140025
48,2016-07-12,4,0.005363001745200698,0.08855827134254346,AAPL,24.292499542236328,24.424999237060547,24.280000686645508,24.354999542236328,22.7520751953125,96670000,28,37.0,,0.37,10.36,0.012498855590820312,0.0005119858840967328
49,2016-07-13,1,0.0047085514834205935,-0.12203058900097619,AAPL,24.352500915527344,24.417499542236328,24.209999084472656,24.217500686645508,22.62362289428711,103568800,24,37.0,,0.37,8.879999999999999,-0.00749969482421875,-0.0003070499512172198
50,2016-07-14,1,0.0047085514834205935,0.0,AAPL,24.34749984741211,24.747499465942383,24.32999992370605,24.69750022888184,23.0720329284668,155676000,27,37.0,,0.37,9.99,0.3299999237060547,0.013514894231296593
51,2016-07-15,15,0.007762652705061082,0.6486286137879909,AAPL,24.729999542236328,24.825000762939453,24.625,24.69499969482422,23.069700241088867,120548000,27,37.0,,0.37,9.99,0.07750129699707031,0.0031316819343194524
52,2016-07-18,16,0.007980802792321117,0.5512211668928086,AAPL,24.674999237060547,25.03249931335449,24.649999618530277,24.957500457763672,23.31492042541504,145975600,30,37.0,,0.37,11.1,0.2074985504150355,0.008358450917947291
53,2016-07-19,11,0.006890052356020943,-0.13667176907937895,AAPL,24.88999938964844,25.0,24.834999084472656,24.967500686645508,23.324262619018555,95119600,28,37.0,,0.37,10.36,-0.032499313354488635,-0.0012982847995984814
54,2016-07-20,1,0.0047085514834205935,-0.31661600810536983,AAPL,25.0,25.114999771118164,24.934999465942383,24.989999771118164,23.34528350830078,105104000,32,37.0,,0.37,11.84,0.11499977111816406,0.004599990844726509
