,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,BIDU_unscaled,BIDU_monthly,isPartial,scale,BIDU,Stock_Price_Change,Stock_Price_Change_Percent
10,2017-02-21,20,0.1662892561983471,16.94915254237288,BIDU,185.22999572753903,185.92999267578125,183.30999755859372,185.6199951171875,185.6199951171875,3465400,46,32.0,,0.32,14.72,0.489990234375,0.0026423114102893663
11,2017-03-02,2,0.017528925619834712,-0.8945877441479052,BIDU,175.3300018310547,176.49000549316406,172.97000122070312,174.47999572753906,174.47999572753906,2108800,68,24.0,,0.24,16.32,-9.439987182617188,-0.05077172890055637
12,2017-03-28,1,0.009264462809917356,-0.47147571900047147,BIDU,168.92999267578125,170.6699981689453,168.5800018310547,169.7899932861328,169.7899932861328,2059200,64,24.0,,0.24,15.36,-5.82000732421875,-0.03297641307198085
13,2017-04-24,1,0.009264462809917356,0.0,BIDU,180.0,180.6499938964844,179.5399932861328,180.02999877929688,180.02999877929688,1908400,34,26.0,,0.26,8.84,9.979995727539091,0.05847539599584417
14,2017-04-27,8,0.06711570247933885,6.244424620874219,BIDU,187.80999755859372,188.6000061035156,186.1000061035156,187.8600006103516,187.8600006103516,3169500,69,26.0,,0.26,17.94,7.950012207031193,0.04400781885210958
15,2017-04-28,1,0.009264462809917356,-0.8619628124615195,BIDU,181.0800018310547,182.9600067138672,176.07000732421875,180.22999572753903,180.22999572753903,7429400,100,26.0,,0.26,26.0,-5.639999389648409,-0.029904555711163794
16,2017-05-12,2,0.017528925619834712,0.8920606601248884,BIDU,186.25,187.97999572753903,185.6699981689453,186.8300018310547,186.8300018310547,1816600,73,32.0,,0.32,23.36,5.019989013671847,0.027437630244092848
17,2017-05-17,2,0.017528925619834712,0.0,BIDU,187.97000122070312,190.7100067138672,185.67999267578125,186.0500030517578,186.0500030517578,3586900,90,32.0,,0.32,28.8,2.7300109863281534,0.014522880350976708
18,2017-05-22,3,0.025793388429752068,0.47147571900047147,BIDU,190.0,193.55999755859372,188.0800018310547,191.69000244140625,191.69000244140625,2921500,53,32.0,,0.32,16.96,2.849990844726534,0.014944107516091432
19,2017-06-09,2,0.017528925619834712,-0.3204101249599487,BIDU,186.02999877929688,186.1000061035156,178.2100067138672,181.07000732421875,181.07000732421875,4089200,65,29.0,,0.29,18.85,-7.459991455078125,-0.03854097721209082
20,2017-06-13,1,0.009264462809917356,-0.47147571900047147,BIDU,181.5200042724609,181.5200042724609,177.24000549316406,179.19000244140625,179.19000244140625,2571200,53,29.0,,0.29,15.37,-4.5800018310546875,-0.024610433534898002
21,2017-07-24,2,0.017528925619834712,0.8920606601248884,BIDU,193.97999572753903,199.25,193.0200042724609,198.6499938964844,198.6499938964844,3927700,32,41.0,,0.41,13.12,17.72999572753909,0.09767516147105426
22,2017-07-25,1,0.009264462809917356,-0.47147571900047147,BIDU,198.5,198.6499938964844,195.97000122070312,197.0500030517578,197.0500030517578,2926200,40,41.0,,0.41,16.4,-0.6000061035155966,-0.0030113229787482876
23,2017-07-26,1,0.009264462809917356,0.0,BIDU,196.8500061035156,201.22999572753903,196.75,201.1699981689453,201.1699981689453,3493000,32,41.0,,0.41,13.12,2.5800018310546307,0.012987676367103518
24,2017-07-27,6,0.050586776859504134,4.460303300624442,BIDU,204.00999450683597,205.6000061035156,197.1100006103516,201.0,201.0,5326400,64,41.0,,0.41,26.24,4.3700103759765625,0.021716495894048782
25,2017-07-28,5,0.04232231404958678,-0.16337199803953606,BIDU,211.00999450683597,225.6000061035156,208.8000030517578,220.0,220.0,12591500,100,41.0,,0.41,41.0,20.0,0.09727626170366155
26,2017-07-31,1,0.009264462809917356,-0.7810974419058777,BIDU,223.58999633789065,230.0,223.0500030517578,226.3500061035156,226.3500061035156,8565200,46,41.0,,0.41,18.86,4.399993896484403,0.019503518517040686
27,2017-08-03,1,0.009264462809917356,0.0,BIDU,221.0,227.97000122070312,220.5500030517578,227.38999938964844,227.38999938964844,3434900,48,43.0,,0.43,20.64,-2.029998779296875,-0.008826081649116801
28,2017-08-09,2,0.017528925619834712,0.8920606601248884,BIDU,227.19000244140625,230.4900054931641,225.3600006103516,230.3000030517578,230.3000030517578,2514600,45,43.0,,0.43,19.35,2.520004272460966,0.011054104746094584
29,2017-08-23,1,0.009264462809917356,-0.47147571900047147,BIDU,224.8500061035156,225.7100067138672,223.6300048828125,224.9900054931641,224.9900054931641,1838200,53,43.0,,0.43,22.79,-4.779998779296903,-0.020738421039426247
30,2017-08-30,1,0.009264462809917356,0.0,BIDU,221.8000030517578,224.7100067138672,220.3600006103516,223.8800048828125,223.8800048828125,1867700,31,43.0,,0.43,13.33,-1.0,-0.0044304637377805545
31,2017-09-19,1,0.009264462809917356,0.0,BIDU,239.02999877929688,240.1300048828125,235.6999969482422,237.8500061035156,237.8500061035156,2339400,58,29.0,,0.29,16.82,15.419998168945312,0.06862176898325778
32,2017-09-29,52,0.4307520661157025,45.49509366636931,BIDU,242.02999877929688,248.0,242.02999877929688,247.69000244140625,247.69000244140625,3402400,48,29.0,,0.29,13.919999999999998,7.8699951171875,0.032773893129382836
33,2017-10-09,2,0.017528925619834712,-0.9593062297346558,BIDU,248.16000366210935,254.27999877929688,247.42999267578125,252.22000122070312,252.22000122070312,2405400,15,50.0,,0.5,7.5,6.279998779296875,0.025322575722971363
34,2017-10-10,2,0.017528925619834712,0.0,BIDU,254.3600006103516,262.69000244140625,253.5200042724609,262.4100036621094,262.4100036621094,4294500,34,50.0,,0.5,17.0,8.410003662109375,0.03307379149945988
35,2017-10-17,1,0.009264462809917356,0.0,BIDU,273.70001220703125,274.9700012207031,269.44000244140625,270.32000732421875,270.32000732421875,3191100,29,50.0,,0.5,14.5,12.279998779296875,0.04674711129151543
36,2017-10-19,1,0.009264462809917356,0.0,BIDU,262.260009765625,265.5299987792969,259.1499938964844,264.5199890136719,264.5199890136719,2982900,23,50.0,,0.5,11.5,-9.44000244140625,-0.034331026655628816
37,2017-10-20,4,0.03405785123966942,2.676181980374665,BIDU,268.3999938964844,269.79998779296875,264.3500061035156,264.8999938964844,264.8999938964844,2115500,23,50.0,,0.5,11.5,4.269989013671875,0.016081004155093614
38,2017-10-25,2,0.017528925619834712,-0.48531909730647904,BIDU,264.67999267578125,268.510009765625,257.69000244140625,263.0400085449219,263.0400085449219,3120800,29,50.0,,0.5,14.5,-1.28997802734375,-0.004781238271714172
39,2017-10-26,4,0.03405785123966942,0.9429514380009429,BIDU,262.0599975585937,265.510009765625,259.4700012207031,260.6199951171875,260.6199951171875,3780100,95,50.0,,0.5,47.5,-3.0,-0.011172767833194097
40,2017-10-27,1,0.009264462809917356,-0.7279786459597185,BIDU,241.82000732421875,247.38999938964844,235.72999572753903,239.3699951171875,239.3699951171875,10851300,100,50.0,,0.5,50.0,-18.120010375976562,-0.06824605366845393
41,2017-11-09,1,0.009264462809917356,0.0,BIDU,237.9900054931641,240.5500030517578,236.2899932861328,240.05999755859372,240.05999755859372,2565400,50,39.0,,0.39,19.5,-6.839996337890625,-0.027648637191341696
42,2017-11-14,1,0.009264462809917356,0.0,BIDU,236.6000061035156,237.0,232.9199981689453,234.9199981689453,234.9199981689453,1563700,90,39.0,,0.39,35.1,-3.5500030517578125,-0.014757859100895443
43,2017-12-20,1,0.009264462809917356,0.0,BIDU,236.0399932861328,236.9499969482422,231.2899932861328,233.3699951171875,233.3699951171875,1749100,61,28.0,,0.28,17.080000000000002,-0.0500030517578125,-0.00021098334075031477
44,2018-01-03,2,0.017528925619834712,0.8920606601248884,BIDU,244.8600006103516,246.25999450683597,240.08999633789065,245.5500030517578,245.5500030517578,1906200,44,38.0,,0.38,16.72,9.309997558593778,0.03929097986284158
45,2018-01-05,1,0.009264462809917356,-0.47147571900047147,BIDU,246.83999633789065,248.0,242.6000061035156,245.13999938964844,245.13999938964844,2604000,71,38.0,,0.38,26.98,1.740005493164034,0.007065725379587606
46,2018-01-12,1,0.009264462809917356,0.0,BIDU,252.4900054931641,256.9800109863281,250.8699951171875,253.0399932861328,253.0399932861328,3040800,51,38.0,,0.38,19.38,8.980010986328125,0.03620972171906511
47,2018-01-19,1,0.009264462809917356,0.0,BIDU,255.8699951171875,258.3299865722656,254.3600006103516,255.97999572753903,255.97999572753903,1846200,47,38.0,,0.38,17.86,1.3499755859375,0.005253231878837861
48,2018-01-23,1,0.009264462809917356,0.0,BIDU,252.88999938964844,257.5400085449219,251.25999450683597,257.3500061035156,257.3500061035156,2244400,54,38.0,,0.38,20.52,-0.78997802734375,-0.003058019077946894
49,2018-02-13,2,0.017528925619834712,-0.3204101249599487,BIDU,223.41000366210935,227.6999969482422,221.8000030517578,225.6000061035156,225.6000061035156,4713900,100,52.0,,0.52,52.0,-29.840011596679688,-0.11586553780623488
50,2018-02-16,2,0.017528925619834712,0.0,BIDU,248.0,248.7400054931641,242.8999938964844,244.72000122070312,244.72000122070312,2198700,42,52.0,,0.52,21.84,21.040008544921903,0.09240232247216262
51,2018-03-01,1,0.009264462809917356,0.0,BIDU,251.6300048828125,256.20001220703125,245.67999267578125,249.75,249.75,3005200,51,34.0,False,0.34,17.34,7.460006713867159,0.02999118175251536
52,2018-03-09,6,0.050586776859504134,4.460303300624442,BIDU,259.25,267.6000061035156,257.8599853515625,263.5599975585937,263.5599975585937,3757800,50,34.0,,0.34,17.0,11.399993896484375,0.04449646117609163
53,2018-03-13,5,0.04232231404958678,-0.16337199803953606,BIDU,268.0,268.0,257.3399963378906,258.3500061035156,258.3500061035156,2566700,62,34.0,,0.34,21.08,0.399993896484375,0.001494745468464842
54,2018-03-15,1,0.009264462809917356,-0.7810974419058777,BIDU,263.010009765625,264.75,260.489990234375,262.7099914550781,262.7099914550781,2506800,59,34.0,,0.34,20.06,-3.25,-0.012126865671641784
55,2018-03-19,1,0.009264462809917356,-0.47147571900047147,BIDU,261.4700012207031,261.760009765625,250.3500061035156,252.8300018310547,252.8300018310547,3095100,53,34.0,,0.34,18.02,-2.989990234375,-0.011293636390462658
56,2018-03-21,1,0.009264462809917356,0.0,BIDU,254.25999450683597,254.25999450683597,249.02999877929688,250.0500030517578,250.0500030517578,2643200,62,34.0,,0.34,21.08,-7.500015258789034,-0.02865225771310298
57,2018-03-23,13,0.10843801652892562,10.70472792149866,BIDU,236.5200042724609,238.82000732421875,229.33999633789065,230.0800018310547,230.0800018310547,3980300,66,34.0,,0.34,22.44,-15.439987182617216,-0.060725192779794934
58,2018-04-23,0,0.001,-0.8920606601248885,BIDU,232.5200042724609,235.0500030517578,230.13999938964844,231.4199981689453,231.4199981689453,1534400,20,38.0,,0.38,7.6,-3.7700042724609375,-0.015785964981329337
59,2018-04-25,1,0.009264462809917356,8.264462809917356,BIDU,229.1999969482422,231.4600067138672,222.5,231.41000366210935,231.41000366210935,2256400,44,38.0,,0.38,16.72,-3.589996337890625,-0.015273330318145595
60,2018-04-26,1,0.009264462809917356,0.0,BIDU,232.8300018310547,239.3999938964844,232.6000061035156,238.69000244140625,238.69000244140625,3899600,97,38.0,,0.38,36.86,7.939987182617216,0.03430392703838758
61,2018-04-27,2,0.017528925619834712,0.8920606601248884,BIDU,253.9499969482422,257.29998779296875,245.6300048828125,251.92999267578125,251.92999267578125,8015600,100,38.0,,0.38,38.0,17.899993896484347,0.07477023539200345
62,2018-05-10,2,0.017528925619834712,0.8920606601248884,BIDU,262.17999267578125,269.3999938964844,260.70001220703125,268.67999267578125,268.67999267578125,3070500,24,64.0,,0.64,15.36,12.100006103515625,0.047026842897682775
63,2018-05-11,1,0.009264462809917356,-0.47147571900047147,BIDU,270.9200134277344,271.489990234375,266.3699951171875,269.9100036621094,269.9100036621094,2243200,32,64.0,,0.64,20.48,2.089996337890625,0.007757967280035194
64,2018-05-18,2,0.017528925619834712,0.8920606601248884,BIDU,262.3800048828125,264.6700134277344,251.5800018310547,253.00999450683597,253.00999450683597,16046300,100,64.0,,0.64,64.0,-6.819976806640625,-0.025120546067842087
65,2018-05-21,5,0.04232231404958678,3.5682426404995535,BIDU,256.0,256.3599853515625,237.8300018310547,240.50999450683597,240.50999450683597,15249700,100,64.0,,0.64,64.0,-8.310028076171875,-0.03139769393800573
66,2018-05-22,4,0.03405785123966942,-0.1952743604764694,BIDU,243.9900054931641,247.0500030517578,239.6000061035156,239.97000122070312,239.97000122070312,7133700,81,64.0,,0.64,51.84,-9.309982299804688,-0.03631605098992863
67,2018-05-23,1,0.009264462809917356,-0.7279786459597185,BIDU,238.7700042724609,243.3300018310547,236.6100006103516,240.38999938964844,240.38999938964844,5038400,52,64.0,,0.64,33.28,-3.720001220703125,-0.015057685386564268
68,2018-05-24,5,0.04232231404958678,3.5682426404995535,BIDU,243.4900054931641,243.9499969482422,240.0500030517578,240.27999877929688,240.27999877929688,4782400,41,64.0,,0.64,26.24,0.6199951171875,0.0025479600235156497
69,2018-05-25,2,0.017528925619834712,-0.5858230814294083,BIDU,240.47999572753903,245.8000030517578,240.0800018310547,243.8000030517578,243.8000030517578,5296300,44,64.0,,0.64,28.16,1.850006103515625,0.007583546327767143
70,2018-05-29,3,0.025793388429752068,1.7841213202497768,BIDU,242.5500030517578,245.0399932861328,240.6000061035156,242.0500030517578,242.0500030517578,3632400,40,64.0,,0.64,25.6,-0.760009765625,-0.0030919843620382803
71,2018-05-30,6,0.050586776859504134,0.9612303748798461,BIDU,243.69000244140625,243.75,240.47000122070312,241.6300048828125,241.6300048828125,3149000,41,64.0,,0.64,26.24,-1.2899932861328125,-0.005264419366133755
72,2018-05-31,3,0.025793388429752068,-0.49011599411860807,BIDU,242.0399932861328,245.5200042724609,241.9600067138672,242.55999755859372,242.55999755859372,4405300,30,64.0,,0.64,19.2,1.770004272460909,0.007261555989583224
73,2018-06-01,2,0.017528925619834712,-0.3204101249599487,BIDU,245.38999938964844,251.0,244.8500061035156,248.4600067138672,248.4600067138672,4547300,71,53.0,False,0.53,37.63,5.479995727539091,0.022319956142790698
74,2018-06-04,2,0.017528925619834712,0.0,BIDU,251.0,261.0,251.0,260.8999938964844,260.8999938964844,5631700,100,53.0,,0.53,53.0,10.0,0.03984063745019917
75,2018-06-05,5,0.04232231404958678,1.4144271570014144,BIDU,262.25,265.4100036621094,255.1999969482422,259.9800109863281,259.9800109863281,4978000,77,53.0,,0.53,40.81,4.410003662109375,0.01689656575520826
76,2018-06-06,4,0.03405785123966942,-0.1952743604764694,BIDU,260.17999267578125,263.989990234375,257.0799865722656,263.94000244140625,263.94000244140625,3379500,78,53.0,,0.53,41.34,-1.420013427734375,-0.00535026339678657
77,2018-06-07,3,0.025793388429752068,-0.24265954865323947,BIDU,264.69000244140625,268.0,263.0299987792969,264.8900146484375,264.8900146484375,3649200,70,53.0,,0.53,37.1,4.010009765625,0.015190006871339534
78,2018-06-13,3,0.025793388429752068,1.7841213202497768,BIDU,268.8599853515625,272.19000244140625,267.9200134277344,270.0,270.0,2670900,82,53.0,,0.53,43.46,4.19000244140625,0.015634337467933745
79,2018-06-14,2,0.017528925619834712,-0.3204101249599487,BIDU,270.4100036621094,273.3099975585937,269.75,270.6400146484375,270.6400146484375,3116400,48,53.0,,0.53,25.44,1.1199951171874432,0.004114754793128617
80,2018-06-18,3,0.025793388429752068,-0.9085314029483309,BIDU,267.29998779296875,269.82000732421875,264.1099853515625,268.8900146484375,268.8900146484375,3662900,65,53.0,,0.53,34.45,-3.489990234374943,-0.012769347135304643
81,2018-06-19,5,0.04232231404958678,0.6408202499198974,BIDU,260.2300109863281,262.1700134277344,256.44000244140625,262.1099853515625,262.1099853515625,4294200,72,53.0,,0.53,38.16,-7.649993896484375,-0.02835221143290556
82,2018-06-20,4,0.03405785123966942,-0.1952743604764694,BIDU,263.3399963378906,264.7900085449219,259.4200134277344,264.0599975585937,264.0599975585937,2876500,63,53.0,,0.53,33.39,2.6199951171875,0.009993496521331524
83,2018-06-21,9,0.0753801652892562,1.2132977432661973,BIDU,263.2200012207031,265.6000061035156,260.29998779296875,260.5,260.5,3249100,52,53.0,,0.53,27.56,0.80999755859375,0.0030590185900323252
84,2018-06-22,2,0.017528925619834712,-0.7674597083653107,BIDU,261.0,261.739990234375,258.010009765625,259.0,259.0,3027600,30,53.0,,0.53,15.9,-3.860015869140625,-0.014533191944416601
85,2018-06-25,1,0.009264462809917356,-0.47147571900047147,BIDU,254.27999877929688,254.3000030517578,245.5,250.41000366210935,250.41000366210935,3988900,32,53.0,,0.53,16.96,-7.4399871826171875,-0.02842510682435284
86,2018-06-27,1,0.009264462809917356,0.0,BIDU,255.0,255.5,241.8600006103516,243.0,243.0,4401400,62,53.0,,0.53,32.86,1.1999969482421875,0.004718823963199004
87,2018-06-29,3,0.025793388429752068,1.7841213202497768,BIDU,245.8999938964844,247.7700042724609,242.0,243.0,243.0,3652300,45,53.0,,0.53,23.85,-7.729995727539091,-0.03025438640915501
88,2018-07-02,2,0.017528925619834712,-0.3204101249599487,BIDU,238.0800018310547,246.3800048828125,236.27999877929688,246.25,246.25,2319600,26,49.0,,0.49,12.74,-1.389999389648409,-0.005610039010694345
89,2018-07-03,2,0.017528925619834712,0.0,BIDU,248.7100067138672,249.05999755859372,245.3000030517578,246.42999267578125,246.42999267578125,2298800,12,49.0,,0.49,5.88,2.6799926757812216,0.010877476348196025
90,2018-07-06,1,0.009264462809917356,-0.47147571900047147,BIDU,244.75,253.5,243.8800048828125,251.7700042724609,251.7700042724609,3919700,24,49.0,,0.49,11.76,4.440002441406278,0.017827039608645734
91,2018-07-09,3,0.025793388429752068,1.7841213202497768,BIDU,259.2799987792969,262.8999938964844,258.6000061035156,261.9700012207031,261.9700012207031,4233700,33,49.0,,0.49,16.169999999999998,9.399993896484375,0.037080843773113825
92,2018-07-12,1,0.009264462809917356,-0.6408202499198974,BIDU,264.2300109863281,272.1499938964844,263.70001220703125,271.45001220703125,271.45001220703125,3966100,32,49.0,,0.49,15.68,9.25,0.03518448160802223
93,2018-07-19,0,0.001,-0.8920606601248885,BIDU,266.7300109863281,267.29998779296875,261.92999267578125,262.4200134277344,262.4200134277344,2393200,39,49.0,,0.49,19.11,-4.850006103515625,-0.017821077392198625
94,2018-07-20,31,0.257198347107438,256.198347107438,BIDU,263.3599853515625,265.2099914550781,259.9599914550781,259.9800109863281,259.9800109863281,2213400,13,49.0,,0.49,6.37,-2.089996337890625,-0.007818916697854061
95,2018-07-23,1,0.009264462809917356,-0.9639793065775522,BIDU,257.8900146484375,261.1000061035156,257.17999267578125,260.3800048828125,260.3800048828125,1708800,21,49.0,,0.49,10.29,-4.1099853515625,-0.015497098465306669
96,2018-07-30,1,0.009264462809917356,0.0,BIDU,256.489990234375,257.3099975585937,248.3000030517578,251.3999938964844,251.3999938964844,2562500,26,49.0,,0.49,12.74,-3.790008544921932,-0.014515543685660992
97,2018-07-31,2,0.017528925619834712,0.8920606601248884,BIDU,253.83999633789065,255.94000244140625,245.52999877929688,247.17999267578125,247.17999267578125,4478300,100,49.0,,0.49,49.0,-1.3699951171874432,-0.005324298045883191
98,2018-08-01,5,0.04232231404958678,1.4144271570014144,BIDU,234.9900054931641,237.72000122070312,226.63999938964844,228.07000732421875,228.07000732421875,14002700,100,76.0,False,0.76,76.0,-18.220001220703125,-0.07118856390913075
99,2018-08-02,3,0.025793388429752068,-0.3905487209529389,BIDU,230.55999755859372,231.5,226.2100067138672,230.4600067138672,230.4600067138672,6600200,35,76.0,,0.76,26.6,-6.220001220703125,-0.026165241413272478
100,2018-08-03,2,0.017528925619834712,-0.3204101249599487,BIDU,235.0,237.5,230.83999633789065,235.6499938964844,235.6499938964844,5834600,38,76.0,,0.76,28.88,6.0,0.02591792656587466
101,2018-08-07,4,0.03405785123966942,2.676181980374665,BIDU,228.3600006103516,230.25,224.25999450683597,226.6699981689453,226.6699981689453,7892300,38,76.0,,0.76,28.88,-7.25,-0.030526315789473735
102,2018-08-08,1,0.009264462809917356,-0.7279786459597185,BIDU,226.9900054931641,226.9900054931641,221.27999877929688,222.0,222.0,5162000,42,76.0,,0.76,31.92,-3.259994506835909,-0.014158499486800924
103,2018-08-09,4,0.03405785123966942,2.676181980374665,BIDU,223.3600006103516,223.72000122070312,219.6000061035156,219.88999938964844,219.88999938964844,3512600,41,76.0,,0.76,31.16,-3.270004272460966,-0.014405939439300353
104,2018-08-10,2,0.017528925619834712,-0.48531909730647904,BIDU,217.5,221.91000366210935,216.50999450683597,220.1000061035156,220.1000061035156,3351700,31,76.0,,0.76,23.56,-1.8099975585937784,-0.00809045927372487
105,2018-08-13,5,0.04232231404958678,0.6408202499198974,BIDU,220.00999450683597,220.17999267578125,216.41000366210935,217.57000732421875,217.57000732421875,2500500,41,76.0,,0.76,31.16,-1.7300109863280966,-0.007796002693786996
106,2018-08-14,3,0.025793388429752068,-0.3905487209529389,BIDU,218.3300018310547,218.3699951171875,213.6699981689453,216.2100067138672,216.2100067138672,3194100,28,76.0,,0.76,21.28,-1.80999755859375,-0.008220536010549395
107,2018-08-15,4,0.03405785123966942,0.3204101249599487,BIDU,211.3699951171875,214.1499938964844,207.9499969482422,213.47000122070312,213.47000122070312,4260700,42,76.0,,0.76,31.92,-4.220001220703097,-0.01932500487733424
108,2018-08-16,3,0.025793388429752068,-0.24265954865323947,BIDU,216.1199951171875,221.3999938964844,215.4900054931641,217.3000030517578,217.3000030517578,4338300,29,76.0,,0.76,22.04,7.25,0.03385477565553652
109,2018-08-17,31,0.257198347107438,8.971483498878563,BIDU,221.0,225.07000732421875,217.08999633789065,222.6699981689453,222.6699981689453,5498000,37,76.0,,0.76,28.12,3.6700134277343466,0.016576393536172684
110,2018-08-20,1,0.009264462809917356,-0.8619628124615195,BIDU,224.6999969482422,226.3699951171875,220.97000122070312,223.7100067138672,223.7100067138672,3228500,25,76.0,,0.76,19.0,1.29998779296875,0.005775926381412999
111,2018-08-21,1,0.009264462809917356,0.0,BIDU,225.7700042724609,226.27999877929688,222.4199981689453,223.1300048828125,223.1300048828125,2292200,28,76.0,,0.76,21.28,-0.089996337890625,-0.0003975630155579335
112,2018-08-23,1,0.009264462809917356,0.0,BIDU,224.2700042724609,224.97000122070312,218.92999267578125,219.3000030517578,219.3000030517578,2903100,22,76.0,,0.76,16.72,-1.30999755859375,-0.005789276850188929
113,2018-08-27,1,0.009264462809917356,0.0,BIDU,228.38999938964844,231.38999938964844,227.7700042724609,228.6100006103516,228.6100006103516,3107400,33,76.0,,0.76,25.08,6.4199981689453125,0.028537129991154098
114,2018-08-28,2,0.017528925619834712,0.8920606601248884,BIDU,229.6999969482422,230.83999633789065,224.6999969482422,225.72000122070312,225.72000122070312,2188300,29,76.0,,0.76,22.04,-0.5500030517577841,-0.002376952561513268
115,2018-08-29,1,0.009264462809917356,-0.47147571900047147,BIDU,225.8500061035156,226.8500061035156,223.88999938964844,225.8699951171875,225.8699951171875,1454000,26,76.0,,0.76,19.76,-3.989990234375057,-0.017284657328337172
116,2018-09-05,9,0.0753801652892562,7.136485280999107,BIDU,219.1999969482422,220.4900054931641,215.6100006103516,216.2400054931641,216.2400054931641,2460000,88,49.0,,0.49,43.12,-6.360000610351506,-0.028036149170079017
117,2018-09-07,1,0.009264462809917356,-0.8770968095603552,BIDU,214.0200042724609,218.02999877929688,212.3999938964844,216.0399932861328,216.0399932861328,2489700,100,49.0,,0.49,49.0,-2.460006713867216,-0.011156998741802315
118,2018-09-11,2,0.017528925619834712,0.8920606601248884,BIDU,210.5,216.72999572753903,208.5,216.1000061035156,216.1000061035156,2201900,90,49.0,,0.49,44.1,-1.300003051757841,-0.005962496257562178
119,2018-09-12,1,0.009264462809917356,-0.47147571900047147,BIDU,215.0,219.92999267578125,211.97999572753903,218.69000244140625,218.69000244140625,3018200,58,49.0,,0.49,28.42,3.199996948242216,0.014764901081182558
120,2018-09-13,2,0.017528925619834712,0.8920606601248884,BIDU,223.9900054931641,224.6199951171875,221.1100006103516,222.4199981689453,222.4199981689453,2856400,94,49.0,,0.49,46.06,4.69000244140625,0.021324978845973952
121,2018-09-17,1,0.009264462809917356,-0.47147571900047147,BIDU,216.83999633789065,220.9900054931641,216.6999969482422,217.66000366210935,217.66000366210935,2159700,58,49.0,,0.49,28.42,-3.629989624023409,-0.016160580994268092
122,2018-09-18,2,0.017528925619834712,0.8920606601248884,BIDU,218.5399932861328,222.3800048828125,215.5800018310547,216.8800048828125,216.8800048828125,2116300,67,49.0,,0.49,32.83,1.389999389648409,0.006289874451772093
123,2018-10-05,2,0.017528925619834712,0.0,BIDU,208.57000732421875,209.22000122070312,202.2100067138672,205.6199951171875,205.6199951171875,3951600,25,52.0,,0.52,13.0,-13.160003662109375,-0.05917799880004637
124,2018-10-10,5,0.04232231404958678,1.4144271570014144,BIDU,198.0,198.8000030517578,192.1999969482422,194.25999450683597,194.25999450683597,4555000,52,52.0,,0.52,27.04,-10.419998168945312,-0.049804024988764906
125,2018-10-11,1,0.009264462809917356,-0.7810974419058777,BIDU,189.2899932861328,198.13999938964844,189.0,198.0,198.0,4601200,57,52.0,,0.52,29.64,-0.660003662109375,-0.0033199378872119656
126,2018-10-30,5,0.04232231404958678,3.5682426404995535,BIDU,181.75,183.6000061035156,177.8000030517578,183.3699951171875,183.3699951171875,5078000,100,52.0,,0.52,52.0,-14.539993286132841,-0.07338242319027921
