,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,GOAT_unscaled,GOAT_monthly,isPartial,scale,GOAT,Stock_Price_Change,Stock_Price_Change_Percent
12,2020-03-17,10,0.02303182374541004,0.0,GOAT,23.21500015258789,24.21310043334961,23.21500015258789,24.21310043334961,23.51517105102539,5340,67,69.0,,0.69,46.23,0.21310043334960938,0.00887918472290039
13,2020-03-18,1,0.017523867809057528,-0.23914545357921035,GOAT,22.959999084472656,22.959999084472656,22.15999984741211,22.917400360107425,22.256818771362305,5812,69,69.0,,0.69,47.61,-1.2531013488769531,-0.05175303147675425
14,2020-03-20,-4,0.01446389228886169,-0.17461758748341127,GOAT,23.479999542236328,23.479999542236328,22.520700454711918,22.520700454711918,21.871553421020508,3230,69,69.0,,0.69,47.61,0.5200004577636719,0.02264810446422616
15,2020-03-23,23,0.030987760097919217,-0.3123557052448598,GOAT,22.270000457763672,22.32999992370605,21.790000915527344,21.944799423217773,21.31225204467773,3572,68,69.0,,0.69,46.92,-1.149999618530277,-0.04897783820061974
16,2020-03-24,2,0.018135862913096695,-0.4147410830667141,GOAT,23.21999931335449,23.81550025939941,23.21999931335449,23.81550025939941,23.12903213500977,1200,71,69.0,,0.69,48.99,1.4855003356933594,0.06652486971647131
17,2020-03-26,1,0.017523867809057528,-0.03374502260916512,GOAT,25.049999237060547,25.56559944152832,25.049999237060547,25.56559944152832,24.828685760498047,1027,96,69.0,,0.69,66.24,1.7500991821289098,0.07348571993310049
18,2020-03-27,10,0.02303182374541004,0.31431165747014056,GOAT,24.790000915527344,25.07150077819824,24.6299991607666,24.697099685668945,23.985219955444336,6623,80,69.0,,0.69,55.2,-0.4940986633300817,-0.019326699710685347
19,2020-03-30,15,0.026091799265605876,0.48892924495355183,GOAT,24.709999084472656,25.385900497436523,24.709999084472656,25.385900497436523,24.654165267944336,1558,71,69.0,,0.69,48.99,0.3143997192382848,0.012540123625613964
20,2020-03-31,4,0.01935985312117503,-0.25801003893606045,GOAT,25.459999084472656,25.459999084472656,25.0,25.11039924621582,24.386606216430664,845,87,69.0,,0.69,60.03,0.07409858703613281,0.002918887476282883
21,2020-04-01,6,0.020583843329253365,0.0632231143706139,GOAT,24.155000686645508,24.155000686645508,24.03039932250977,24.06529998779297,23.371631622314453,409,73,79.0,False,0.79,57.67,-1.3049983978271484,-0.05125681244124747
22,2020-04-02,9,0.02241982864137087,0.08919545697805797,GOAT,24.469900131225582,24.540000915527344,24.122699737548828,24.444799423217773,23.74019241333008,2220,72,79.0,,0.79,56.88,0.38500022888183594,0.015938738064068536
23,2020-04-03,15,0.026091799265605876,0.16378227875743856,GOAT,24.040000915527344,24.1648006439209,24.040000915527344,24.1648006439209,23.468263626098636,604,67,79.0,,0.79,52.93,-0.3752002716064453,-0.015289334050881953
24,2020-04-06,2,0.018135862913096695,-0.032643468042044876,GOAT,24.959999084472656,25.67329978942871,24.959999084472656,25.67329978942871,24.93328094482422,13729,66,79.0,,0.79,52.14,1.5084991455078125,0.06242547446329971
25,2020-04-07,22,0.03037576499388005,0.6749004521833031,GOAT,25.90999984741211,26.110200881958008,25.6963005065918,25.6963005065918,24.95561790466309,1376,71,79.0,,0.79,56.09,0.4369010925292969,0.017017722541034397
26,2020-04-08,14,0.02547980416156671,-0.16117983640246603,GOAT,25.63999938964844,26.25670051574707,25.63999938964844,26.25670051574707,25.499866485595703,1855,67,79.0,,0.79,52.93,0.1464996337890625,0.00561081986505485
27,2020-04-09,1,0.017523867809057528,-0.3122447999231398,GOAT,26.630199432373047,26.630199432373047,26.630199432373047,26.630199432373047,25.862598419189453,115,73,79.0,,0.79,57.67,0.37349891662597656,0.014224899141534353
28,2020-04-13,2,0.018135862913096695,-0.23295542786146928,GOAT,26.190000534057617,26.347999572753903,26.065000534057617,26.347999572753903,25.588533401489254,4991,80,79.0,,0.79,63.2,-0.2821998596191442,-0.01059698634010553
29,2020-04-14,19,0.028539779681762547,0.5736653843558077,GOAT,27.14249992370605,27.14249992370605,27.14249992370605,27.14249992370605,26.360132217407227,212,76,79.0,,0.79,60.040000000000006,0.7945003509521484,0.030154105200978165
30,2020-04-15,6,0.020583843329253365,-0.27876656516704557,GOAT,26.43000030517578,26.57999992370605,26.370100021362305,26.42650032043457,25.664770126342773,13293,71,79.0,,0.79,56.09,-0.5625,-0.020723956952421907
31,2020-04-16,-5,0.01385189718482252,-0.3270500089195457,GOAT,26.453399658203125,26.6028995513916,26.453399658203125,26.6028995513916,25.83608627319336,269,79,79.0,,0.79,62.41,0.022899627685550428,0.0008615360327794974
32,2020-04-17,-3,0.015075887392900857,0.08836264027569163,GOAT,27.020000457763672,27.34339904785156,27.020000457763672,27.34339904785156,26.55524063110352,1481,79,79.0,,0.79,62.41,0.7404994964599574,0.027835292729255112
33,2020-04-20,7,0.021195838433292535,0.16872511304582583,GOAT,27.415000915527344,27.426700592041016,27.104999542236328,27.1254997253418,26.3436222076416,9694,79,79.0,,0.79,62.41,0.08330154418945668,0.0030464955744411437
34,2020-04-21,2,0.018135862913096695,-0.14436680718369244,GOAT,26.61000061035156,26.61000061035156,26.32900047302246,26.375200271606445,25.61495018005371,5113,79,79.0,,0.79,62.41,-0.8166999816894567,-0.02977755122052328
35,2020-04-22,12,0.024255813953488373,0.33745022609165165,GOAT,26.73500061035156,26.8966007232666,26.73500061035156,26.8966007232666,26.121320724487305,1619,79,79.0,,0.79,62.41,0.2866001129150426,0.010770391068820606
36,2020-04-23,2,0.018135862913096695,-0.2523086239087653,GOAT,27.100000381469727,27.100000381469727,26.78870010375977,26.78870010375977,26.016530990600582,336,78,79.0,,0.79,61.620000000000005,0.203399658203125,0.0075622812077951185
37,2020-04-27,4,0.01935985312117503,5.826499784203713,GOAT,27.60020065307617,27.60020065307617,27.60020065307617,27.60020065307617,26.80463981628418,225,74,79.0,,0.79,58.46,0.5002002716064418,0.01845757433820805
38,2020-04-28,17,0.02731578947368421,0.4109502434089902,GOAT,27.959999084472656,27.959999084472656,27.519699096679688,27.519699096679688,26.726459503173828,978,75,79.0,,0.79,59.25,0.3597984313964879,0.013036080277785578
39,2020-04-29,1,0.017523867809057528,-0.3584711206703409,GOAT,28.11000061035156,28.2898006439209,28.11000061035156,28.2898006439209,27.474363327026367,1166,70,79.0,,0.79,55.3,0.3298015594482422,0.01179547819196447
40,2020-04-30,1,0.017523867809057528,0.0,GOAT,28.13500022888184,28.13500022888184,27.899999618530277,27.98480033874512,27.17815399169922,970,75,79.0,,0.79,59.25,-0.15480041503905895,-0.0054719514282729476
41,2020-05-01,3,0.018747858017135865,0.06984703499336464,GOAT,27.136999130249023,27.136999130249023,27.136999130249023,27.136999130249023,26.35478973388672,263,74,83.0,False,0.83,61.42,-0.998001098632816,-0.03547187099747462
42,2020-05-04,16,0.026703794369645043,0.42436508454658206,GOAT,27.01289939880371,27.227100372314453,27.01289939880371,27.227100372314453,26.44229507446289,308,78,83.0,,0.83,64.74,0.09010124206542969,0.003320236022891665
43,2020-05-05,1,0.017523867809057528,-0.34376862080029336,GOAT,27.665000915527344,27.72900009155273,27.559999465942383,27.56999969482422,26.775310516357425,1391,73,83.0,,0.83,60.59,0.5018997192382777,0.018433829250088962
44,2020-05-06,2,0.018135862913096695,0.03492351749668221,GOAT,27.739999771118164,27.739999771118164,27.514799118041992,27.514799118041992,26.72170066833496,634,82,83.0,,0.83,68.06,0.01099967956543324,0.00039668504198187016
45,2020-05-07,7,0.021195838433292535,0.16872511304582583,GOAT,27.84980010986328,27.93099975585937,27.76210021972656,27.76210021972656,26.96187210083008,628,76,83.0,,0.83,63.08,0.19099998474120738,0.006885363601915717
46,2020-05-08,1,0.017523867809057528,-0.1732401686204308,GOAT,28.169300079345703,28.200000762939453,28.15999984741211,28.19109916687012,27.37850570678711,1962,81,83.0,,0.83,67.22999999999999,0.2690010070800817,0.009630912227681643
47,2020-05-11,7,0.021195838433292535,0.0,GOAT,28.108999252319336,28.34499931335449,28.108999252319336,28.28890037536621,27.473487854003903,1310,79,83.0,,0.83,65.57,0.1449985504150355,0.005141792428799974
48,2020-05-12,53,0.04934761321909425,1.3281746260899694,GOAT,28.280000686645508,28.292699813842773,27.80459976196289,27.80459976196289,27.00314712524414,1365,78,83.0,,0.83,64.74,-0.0522994995117152,-0.0018451049842529432
49,2020-05-13,22,0.03037576499388005,-0.38445320832403207,GOAT,27.81999969482422,27.81999969482422,27.4507999420166,27.4507999420166,26.6595458984375,1473,80,83.0,,0.83,66.39999999999999,-0.4727001190185547,-0.0167074942345119
50,2020-05-14,36,0.038943696450428396,0.2820647137043155,GOAT,27.3705997467041,27.548900604248047,27.3705997467041,27.548900604248047,26.754817962646484,394,84,83.0,,0.83,69.72,-0.2710990905761719,-0.009744755339684996
51,2020-05-15,9,0.02241982864137087,-0.4243014740547506,GOAT,27.55680084228516,27.67169952392578,27.55680084228516,27.67169952392578,26.87407875061035,161,87,83.0,,0.83,72.21,0.12279891967773438,0.004457488937282594
52,2020-05-18,9,0.02241982864137087,-0.09843973027513908,GOAT,28.569000244140625,28.569000244140625,28.53280067443848,28.53280067443848,27.710357666015625,365,84,83.0,,0.83,69.72,0.8973007202148438,0.03242665740277384
53,2020-05-19,27,0.03343574051407589,0.49134683627231546,GOAT,28.545000076293945,28.559999465942383,28.37849998474121,28.37849998474121,27.56050491333008,1300,83,83.0,,0.83,68.89,-0.009000778198242188,-0.00031505401383757903
54,2020-05-20,3,0.018747858017135865,-0.43928689094702933,GOAT,28.86000061035156,28.896499633789062,28.86000061035156,28.896499633789062,28.063573837280277,518,78,83.0,,0.83,64.74,0.3365001678466797,0.011782218982460124
55,2020-05-21,2,0.018135862913096695,-0.032643468042044876,GOAT,28.80270004272461,28.80270004272461,28.563899993896484,28.563899993896484,27.74056053161621,2115,82,83.0,,0.83,68.06,-0.09379959106445312,-0.0032460537522950306
56,2020-05-22,2,0.018135862913096695,0.0,GOAT,28.4768009185791,28.4768009185791,28.4768009185791,28.4768009185791,27.65597343444824,76,75,83.0,,0.83,62.25,-0.3258991241455078,-0.011314881023726353
57,2020-05-26,1,0.017523867809057528,-0.03374502260916512,GOAT,29.0,29.209999084472656,29.0,29.00659942626953,28.170499801635746,1434,77,83.0,,0.83,63.91,0.7331981658935547,0.02574720973714406
58,2020-05-27,4,0.01935985312117503,0.10477055249004685,GOAT,28.950000762939453,29.3257999420166,28.950000762939453,29.3257999420166,28.480499267578125,482,77,83.0,,0.83,63.91,0.11580085754394531,0.00396442523702456
59,2020-05-28,9,0.02241982864137087,0.15805778592653463,GOAT,29.60980033874512,29.700000762939453,29.45829963684082,29.45829963684082,28.609180450439453,3564,74,83.0,,0.83,61.42,0.37420082092285156,0.012760123224693887
60,2020-05-29,7,0.021195838433292535,-0.054594092919146076,GOAT,29.53700065612793,29.53700065612793,29.53700065612793,29.53700065612793,28.68561363220215,56,72,83.0,,0.83,59.76,-0.16300010681152344,-0.005488218943580647
61,2020-06-01,5,0.0199718482252142,-0.029731818992685954,GOAT,29.825899124145508,29.825899124145508,29.825899124145508,29.825899124145508,28.966184616088867,328,67,81.0,False,0.81,54.27,0.2888984680175781,0.009780900619563715
62,2020-06-02,1,0.017523867809057528,-0.12257155114297968,GOAT,30.0,30.148700714111328,29.999900817871094,30.148700714111328,29.279680252075195,457,67,81.0,,0.81,54.27,0.3228015899658203,0.010822861990587906
63,2020-06-03,7,0.021195838433292535,0.2095411049800937,GOAT,30.5,30.690000534057617,30.5,30.63710021972656,29.754003524780277,2614,71,81.0,,0.81,57.510000000000005,0.5412998199462891,0.01795433325897622
64,2020-06-05,7,0.021195838433292535,0.0,GOAT,31.09000015258789,31.160400390625,30.90999984741211,31.06999969482422,30.17442321777344,14494,78,81.0,,0.81,63.18000000000001,0.4703998565673828,0.015327463290375931
65,2020-06-08,17,0.02731578947368421,0.15530361857431263,GOAT,31.17609977722168,31.367000579833984,31.17609977722168,31.367000579833984,30.46286392211914,479,75,81.0,,0.81,60.75000000000001,0.20660018920898438,0.006630216127490485
66,2020-06-09,2,0.018135862913096695,-0.3360666756284447,GOAT,31.045000076293945,31.045000076293945,31.04389953613281,31.04389953613281,30.149076461791992,201,79,81.0,,0.81,63.99,-0.32200050354003906,-0.010265581585351069
67,2020-06-10,26,0.03282374541003672,0.8098805426199638,GOAT,30.98500061035156,31.1299991607666,30.98500061035156,31.087299346923828,30.191225051879883,966,76,81.0,,0.81,61.56,0.08499908447265625,0.0027379315272593185
68,2020-06-11,65,0.05669155446756426,0.7271506879964202,GOAT,29.71980094909668,29.71980094909668,29.336200714111328,29.336200714111328,28.4906005859375,566,78,81.0,,0.81,63.18000000000001,-1.4101982116699219,-0.04530029713098116
69,2020-06-12,114,0.08667931456548347,0.5289634475462572,GOAT,29.79520034790039,29.79520034790039,29.3700008392334,29.71780014038086,28.8612003326416,4067,80,81.0,,0.81,64.80000000000001,0.07539939880371094,0.002537008876097646
70,2020-06-15,23,0.030987760097919217,0.4209462872537464,GOAT,29.46999931335449,30.069900512695312,29.3700008392334,29.89559936523437,29.03387451171875,3225,80,81.0,,0.81,64.80000000000001,0.2747001647949219,0.009219611265821825
71,2020-06-16,4,0.01935985312117503,-0.3752419322984556,GOAT,30.66990089416504,30.66990089416504,30.28499984741211,30.353500366210938,29.47857666015625,15239,83,81.0,,0.81,67.23,0.6000003814697266,0.019953520671490477
72,2020-06-17,8,0.021807833537331702,0.1264462287412278,GOAT,30.53499984741211,30.6200008392334,30.526599884033203,30.526599884033203,29.64668655395508,816,86,81.0,,0.81,69.66000000000001,-0.049900054931640625,-0.0016270041140280522
73,2020-06-18,13,0.02486780905752754,0.14031542908458206,GOAT,30.45240020751953,30.45240020751953,30.45240020751953,30.45240020751953,29.574626922607425,150,76,81.0,,0.81,61.56,-0.1676006317138672,-0.005473567182242567
74,2020-06-19,61,0.05424357405140759,1.1812767633016685,GOAT,30.674999237060547,30.674999237060547,30.36529922485352,30.36529922485352,29.490036010742188,620,79,81.0,,0.81,63.99,0.22259902954101562,0.007309736770307218
75,2020-06-22,6,0.020583843329253365,-0.6205293679626329,GOAT,30.420000076293945,30.488500595092773,30.319000244140625,30.488500595092773,29.60968589782715,420,77,81.0,,0.81,62.370000000000005,-0.18649864196777344,-0.006079825480238332
76,2020-06-23,17,0.02731578947368421,0.32705000891954583,GOAT,30.740100860595703,30.76000022888184,30.61669921875,30.61669921875,29.734189987182617,1429,77,81.0,,0.81,62.370000000000005,0.27149963378906605,0.008904984780811587
77,2020-06-24,5,0.0199718482252142,-0.2688533405027558,GOAT,30.100000381469727,30.1200008392334,29.739999771118164,29.87669944763184,29.015520095825195,8958,82,81.0,,0.81,66.42,-0.639999389648441,-0.020806221875366515
78,2020-06-25,2,0.018135862913096695,-0.09192866335723482,GOAT,29.799999237060547,30.08989906311035,29.799999237060547,30.07099914550781,29.204219818115234,1524,76,81.0,,0.81,61.56,-0.030101776123046875,-0.0009993949297583127
79,2020-06-26,15,0.026091799265605876,0.438685293919147,GOAT,29.959999084472656,29.959999084472656,29.538299560546875,29.538299560546875,28.68687438964844,422,87,81.0,,0.81,70.47,-0.1298999786376953,-0.004317062625077028
80,2020-06-29,19,0.028539779681762547,0.3464803372408616,GOAT,29.739999771118164,29.79700088500977,29.739999771118164,29.79700088500977,28.93811798095703,605,81,81.0,,0.81,65.61,-0.16299819946288707,-0.005440527518152161
81,2020-07-01,1,0.017523867809057528,-0.3859844748466784,GOAT,30.39900016784668,30.39900016784668,30.333499908447266,30.333499908447266,29.45915412902832,1009,81,81.0,False,0.81,65.61,0.6019992828369105,0.02020335151044561
82,2020-07-02,1,0.017523867809057528,0.0,GOAT,30.64970016479492,30.670000076293945,30.48360061645508,30.48360061645508,29.60492706298828,695,78,81.0,,0.81,63.18000000000001,0.2709999084472656,0.00891476387219825
83,2020-07-06,1,0.017523867809057528,-0.1732401686204308,GOAT,30.950000762939453,30.95400047302246,30.854999542236328,30.95400047302246,30.061767578125,5107,73,81.0,,0.81,59.13,0.2840003967285156,0.009259875970722087
84,2020-07-07,10,0.02303182374541004,0.31431165747014056,GOAT,30.790000915527344,30.799999237060547,30.604700088500977,30.604700088500977,29.722536087036133,2484,76,81.0,,0.81,61.56,-0.15400123596191406,-0.00497516423107025
85,2020-07-08,9,0.02241982864137087,-0.026571717064356792,GOAT,30.600000381469727,30.86899948120117,30.600000381469727,30.86899948120117,29.979217529296875,1390,75,81.0,,0.81,60.75000000000001,0.06900024414062145,0.002240267722396494
86,2020-07-09,3,0.018747858017135865,-0.16378227875743834,GOAT,30.50900077819824,30.7189998626709,30.50900077819824,30.70369911193848,29.818681716918945,1135,77,81.0,,0.81,62.370000000000005,-0.14999961853026988,-0.004859231625619076
87,2020-07-10,1,0.017523867809057528,-0.06528693608408964,GOAT,30.63999938964844,30.95499992370605,30.63999938964844,30.95499992370605,30.0627384185791,713,84,81.0,,0.81,68.04,0.2360000610351527,0.007682543770636707
88,2020-07-13,9,0.02241982864137087,0.1958608082522686,GOAT,31.1299991607666,31.1299991607666,30.67679977416992,30.67679977416992,29.792558670043945,538,76,81.0,,0.81,61.56,0.17499923706055043,0.005653343159162105
89,2020-07-14,9,0.02241982864137087,0.0,GOAT,30.524999618530277,30.97330093383789,30.524999618530277,30.97330093383789,30.08051300048828,1231,73,81.0,,0.81,59.13,-0.15669822692871094,-0.005033672700068603
90,2020-07-15,24,0.03159975520195838,0.40945569689359607,GOAT,31.31999969482422,31.42799949645996,31.31999969482422,31.42799949645996,30.522104263305664,225,74,81.0,,0.81,59.940000000000005,0.4546985626220703,0.014680339160277223
91,2020-07-16,6,0.020583843329253365,-0.34860750668164386,GOAT,31.200199127197266,31.211200714111328,31.200000762939453,31.211200714111328,30.31155586242676,661,80,81.0,,0.81,64.80000000000001,-0.2167987823486328,-0.006898268608316993
92,2020-07-17,10,0.02303182374541004,0.11892727597074404,GOAT,31.319000244140625,31.46999931335449,31.319000244140625,31.44059944152832,30.53434181213379,2233,81,81.0,,0.81,65.61,0.2587985992431605,0.008291850147442492
93,2020-07-20,2,0.018135862913096695,-0.032643468042044876,GOAT,31.40999984741211,31.59000015258789,31.40999984741211,31.59000015258789,30.67943572998047,1138,78,81.0,,0.81,63.18000000000001,0.12000083923340199,0.003813182137009985
94,2020-07-22,5,0.0199718482252142,0.10123506782749558,GOAT,31.75,31.82999992370605,31.75,31.82999992370605,30.912517547607425,1984,83,81.0,,0.81,67.23,0.2399997711181605,0.007597333648588167
95,2020-07-23,10,0.02303182374541004,0.15321443892872466,GOAT,31.834999084472656,31.88999938964844,31.510499954223636,31.510499954223636,30.60222625732422,14590,75,81.0,,0.81,60.75000000000001,0.05999946594238992,0.0018849973636885231
96,2020-07-24,9,0.02241982864137087,-0.026571717064356792,GOAT,31.15999984741211,31.229999542236328,31.15999984741211,31.214599609375,30.314855575561523,1072,90,81.0,,0.81,72.9,-0.6599998474121129,-0.020696138602823266
97,2020-07-27,8,0.021807833537331702,0.16321734021022394,GOAT,31.41080093383789,31.512300491333008,31.381999969482425,31.512300491333008,30.603975296020508,3430,77,81.0,,0.81,62.370000000000005,0.2823009490966797,0.009039415729573896
98,2020-07-28,7,0.021195838433292535,-0.02806308581691641,GOAT,31.518999099731445,31.56999969482422,31.3754997253418,31.3754997253418,30.471118927001957,2513,83,81.0,,0.81,67.23,0.05769920349121094,0.0018310057530417367
99,2020-07-29,8,0.021807833537331702,0.028873361436738465,GOAT,31.40999984741211,31.709999084472656,31.40999984741211,31.6924991607666,30.778980255126957,5246,86,81.0,,0.81,69.66000000000001,0.1399993896484375,0.0044345705100337085
100,2020-07-30,4,0.01935985312117503,-0.11225234326766564,GOAT,31.420000076293945,31.42009925842285,31.414600372314453,31.414600372314453,30.509092330932617,726,73,81.0,,0.81,59.13,-0.2898998260498047,-0.009142221205290402
101,2020-07-31,2,0.018135862913096695,-0.06322311437061401,GOAT,31.049999237060547,31.09000015258789,30.97760009765625,31.06999969482422,30.17442321777344,6634,86,81.0,,0.81,69.66000000000001,-0.33009910583496094,-0.01050598545599668
102,2020-08-03,4,0.01935985312117503,-0.030642887785744866,GOAT,31.21999931335449,31.466699600219727,31.190000534057617,31.420000076293945,30.51433563232422,7408,76,75.0,,0.75,57.0,0.37669944763183594,0.012116418326890255
103,2020-08-04,1,0.017523867809057528,-0.09483467155592085,GOAT,31.399999618530277,31.448999404907227,31.399999618530277,31.43160057067871,30.52560234069824,1381,73,75.0,,0.75,54.75,-0.0177001953125,-0.0005625056182370081
104,2020-08-05,14,0.02547980416156671,0.4540057274568696,GOAT,31.63999938964844,31.63999938964844,31.621999740600582,31.621999740600582,30.710512161254883,1310,75,75.0,,0.75,56.25,0.1909999847412145,0.006073324695710758
105,2020-08-06,22,0.03037576499388005,0.19215064610654742,GOAT,31.51000022888184,31.680599212646484,31.51000022888184,31.680599212646484,30.767423629760746,1819,86,75.0,,0.75,64.5,0.04059982299804332,0.0012831802712147677
106,2020-08-07,6,0.020583843329253365,-0.32235967280493216,GOAT,31.622499465942383,31.622499465942383,31.622499465942383,31.622499465942383,30.71099853515625,40,87,75.0,,0.75,65.25,-0.05809974670410156,-0.0018339219632218517
107,2020-08-10,18,0.02792778457772338,0.5399203617466426,GOAT,31.6200008392334,31.70369911193848,31.6200008392334,31.70369911193848,30.789857864379883,1106,75,75.0,,0.75,56.25,0.0811996459960973,0.0025677807689916676
108,2020-08-11,3,0.018747858017135865,-0.32870228338519525,GOAT,32.0,32.02000045776367,31.679100036621094,31.679100036621094,30.765968322753903,668,75,75.0,,0.75,56.25,0.31630134582519176,0.009976796231518703
109,2020-08-12,0,0.01691187270501836,-0.09793040412613441,GOAT,32.14500045776367,32.14500045776367,32.10449981689453,32.10449981689453,31.179105758666992,991,76,75.0,,0.75,57.0,0.125,0.003903810062866331
110,2020-08-13,3,0.018747858017135865,0.10856191647969893,GOAT,32.11759948730469,32.11759948730469,31.891000747680664,32.02920150756836,31.10597801208496,8021,76,75.0,,0.75,57.0,-0.027400970458984375,-0.0008524177965089086
111,2020-08-14,16,0.026703794369645043,0.42436508454658206,GOAT,31.959999084472656,31.966699600219727,31.84000015258789,31.90239906311035,30.982830047607425,7985,85,75.0,,0.75,63.75,-0.15089988708496094,-0.004698355091718787
112,2020-08-17,591,0.37860097919216645,19.194359208722332,GOAT,32.09450149536133,32.09450149536133,32.09450149536133,32.09450149536133,31.169395446777344,148,72,75.0,,0.75,54.0,0.12780189514160156,0.0039979696602998605
113,2020-08-18,324,0.2151982864137087,-0.4315960648784257,GOAT,32.20370101928711,32.20370101928711,32.20370101928711,32.20370101928711,31.275447845458984,255,77,75.0,,0.75,57.75,0.10919952392578125,0.0034024371415011245
114,2020-08-19,3,0.018747858017135865,-0.9128810069560964,GOAT,32.250099182128906,32.28020095825195,32.037498474121094,32.037498474121094,31.11403465270996,772,74,75.0,,0.75,55.5,0.07649993896484375,0.0023755014654689433
115,2020-08-20,2,0.018135862913096695,-0.032643468042044876,GOAT,31.96500015258789,32.06209945678711,31.96500015258789,32.06209945678711,31.137928009033203,217,73,75.0,,0.75,54.75,-0.21810150146484375,-0.006756510027521645
116,2020-08-21,3,0.018747858017135865,0.03374502260916534,GOAT,31.86899948120117,31.98270034790039,31.86899948120117,31.98270034790039,31.060815811157227,1106,81,75.0,,0.75,60.75,-0.07939910888671875,-0.002476416399173509
117,2020-08-24,9,0.02241982864137087,0.12257155114297968,GOAT,32.27000045776367,32.27000045776367,32.20389938354492,32.25979995727539,31.32992935180664,2228,73,75.0,,0.75,54.75,0.28730010986328125,0.008982984761702228
118,2020-08-25,8,0.021807833537331702,-0.027297046459572982,GOAT,32.400001525878906,32.4724006652832,32.400001525878906,32.4724006652832,31.536401748657227,102,74,75.0,,0.75,55.5,0.20240020751953125,0.006272085672401451
119,2020-08-26,6,0.020583843329253365,-0.05612617163383293,GOAT,32.63999938964844,32.94169998168945,32.63999938964844,32.94169998168945,31.99217414855957,833,75,75.0,,0.75,56.25,0.46929931640625,0.014452251967560503
120,2020-08-27,1,0.017523867809057528,-0.14865909496342977,GOAT,32.814998626708984,33.005001068115234,32.814998626708984,32.91680145263672,31.967992782592773,613,70,75.0,,0.75,52.5,0.06330108642578125,0.0019216095848413328
121,2020-08-28,19,0.028539779681762547,0.6286233149402809,GOAT,32.91999816894531,33.125,32.91999816894531,33.11280059814453,32.15834426879883,4645,75,75.0,,0.75,56.25,0.11999893188476562,0.003635780275756284
122,2020-08-31,46,0.04506364749082008,1.189272759707439,GOAT,33.0536994934082,33.0536994934082,33.0536994934082,33.0536994934082,32.10094451904297,57,67,75.0,,0.75,50.25,-0.07130050659179688,-0.0021524681235259857
123,2020-09-01,2,0.018135862913096695,-0.5975500448162534,GOAT,32.91999816894531,33.1161003112793,32.91999816894531,33.1161003112793,32.16154861450195,3205,70,75.0,False,0.75,52.5,0.06240081787109375,0.001887861837781113
