,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,OG_unscaled,OG_monthly,isPartial,scale,OG,Stock_Price_Change,Stock_Price_Change_Percent
41,2021-07-07,1,0.0186678445229682,-0.8112068041310796,OG,3.5999999046325684,3.650000095367432,3.299999952316284,3.365000009536743,3.365000009536743,105400,90,72.0,,0.72,64.8,-0.0399999618530269,-0.010840097895054579
42,2021-07-08,57,0.03845583038869258,1.060003785727806,OG,3.299999952316284,3.299999952316284,3.0,3.289999961853028,3.289999961853028,264900,87,72.0,,0.72,62.64,-0.3500001430511479,-0.09589044764556776
43,2021-07-09,32,0.029621908127208482,-0.22971607093632274,OG,3.4800000190734863,3.619999885559082,3.3499999046325684,3.3499999046325684,3.3499999046325684,114600,100,72.0,,0.72,72.0,0.31999993324279785,0.096969678141416
44,2021-07-12,129,0.06389752650176679,1.384676249505473,OG,3.5999999046325684,3.5999999046325684,3.361000061035156,3.5899999141693115,3.5899999141693115,103100,90,72.0,,0.72,64.8,-0.019999980926513672,-0.005524856784194343
45,2021-07-13,40,0.032448763250883396,-0.49217497096720675,OG,3.650000095367432,3.650000095367432,3.2100000381469727,3.259999990463257,3.259999990463257,183900,86,72.0,,0.72,61.92,0.050000190734863725,0.01388894223872672
46,2021-07-14,1,0.0186678445229682,-0.42469781117281935,OG,3.200000047683716,3.359999895095825,3.150000095367432,3.3399999141693115,3.3399999141693115,99700,79,72.0,,0.72,56.88,-0.2900002002716069,-0.07945210758752419
47,2021-07-15,36,0.031035335689045936,0.6625023660798788,OG,3.3299999237060547,3.430000066757202,3.1600000858306885,3.259999990463257,3.259999990463257,43000,84,72.0,,0.72,60.48,0.07000017166137695,0.020833385073477872
48,2021-07-16,50,0.03598233215547703,0.159398838665604,OG,3.369999885559082,3.369999885559082,2.9100000858306885,3.069999933242798,3.069999933242798,143600,93,72.0,,0.72,66.96,-0.06000018119812012,-0.01749276385724552
49,2021-07-19,1,0.0186678445229682,-0.03647638154295085,OG,2.9600000381469727,2.9600000381469727,2.759999990463257,2.940000057220459,2.940000057220459,108600,90,72.0,,0.72,64.8,-0.4099998474121094,-0.12166167992141952
50,2021-07-20,2,0.01902120141342756,0.018928639030853622,OG,2.9200000762939453,3.220000028610229,2.869999885559082,3.0299999713897705,3.0299999713897705,130100,82,72.0,,0.72,59.04,0.2599999904632564,0.0878378334839558
51,2021-07-21,19,0.02502826855123675,0.31580902842281255,OG,3.0999999046325684,3.299999952316284,3.0999999046325684,3.25,3.25,40800,80,72.0,,0.72,57.6,0.07999992370605513,0.024844696582373427
52,2021-07-22,32,0.029621908127208482,0.18353804884935765,OG,3.2699999809265137,3.380000114440918,3.2699999809265137,3.299999952316284,3.299999952316284,55300,90,72.0,,0.72,64.8,0.08000016212463379,0.02424247372139554
53,2021-07-23,226,0.09817314487632509,2.314207324346892,OG,3.259999990463257,3.3299999237060547,3.0999999046325684,3.1600000858306885,3.1600000858306885,94900,94,72.0,,0.72,67.67999999999999,-0.05000019073486328,-0.014792955337853186
54,2021-07-26,80,0.04658303886925795,1.1671872431366102,OG,3.1600000858306885,3.3299999237060547,3.0999999046325684,3.289999961853028,3.289999961853028,60700,84,72.0,,0.72,60.48,0.0,0.0
55,2021-07-27,23,0.026441696113074207,-0.4323750284457255,OG,3.2799999713897705,3.5199999809265137,3.220000028610229,3.2300000190734863,3.2300000190734863,133700,91,72.0,,0.72,65.52,0.19000005722045898,0.057057075547618075
56,2021-07-28,27,0.02785512367491166,0.053454496859548284,OG,3.2699999809265137,3.400000095367432,3.219000101089477,3.319999933242798,3.319999933242798,17500,94,72.0,,0.72,67.67999999999999,-0.11999988555908159,-0.03409087676400946
57,2021-07-29,1,0.0186678445229682,-0.32982367119117084,OG,3.3299999237060547,3.849999904632568,3.3299999237060547,3.549999952316284,3.549999952316284,184500,92,72.0,,0.72,66.24,0.44999980926513583,0.13235288136558276
58,2021-07-30,56,0.038102473498233216,1.0410751466969526,OG,3.539999961853028,3.549999952316284,3.369999885559082,3.4200000762939453,3.4200000762939453,21500,88,72.0,,0.72,63.36,-0.29999995231628374,-0.07792206746688601
59,2021-08-02,1,0.0186678445229682,0.0,OG,3.369999885559082,3.940000057220459,3.2699999809265137,3.7899999618530273,3.7899999618530273,190500,86,76.0,,0.76,65.36,0.3900001049041748,0.10985918595568145
60,2021-08-03,141,0.06813780918727916,2.6500094643195156,OG,3.900000095367432,3.940000057220459,3.525000095367432,3.7699999809265137,3.7699999809265137,86000,76,76.0,,0.76,57.76,0.0,0.0
61,2021-08-04,2,0.01902120141342756,-0.7208421926048851,OG,3.829999923706055,3.829999923706055,3.680000066757202,3.799999952316284,3.799999952316284,31300,79,76.0,,0.76,60.04,-0.11000013351440385,-0.027918815207329084
62,2021-08-05,33,0.029975265017667844,0.5758870518298347,OG,3.849999904632568,3.849999904632568,3.61299991607666,3.61299991607666,3.61299991607666,11100,81,76.0,,0.76,61.56,0.019999980926512784,0.00522192723888093
63,2021-08-06,17,0.024321554770318023,-0.1886125191559589,OG,3.5899999141693115,3.5899999141693115,3.3299999237060547,3.369999885559082,3.369999885559082,36400,87,76.0,,0.76,66.12,-0.2599999904632564,-0.06753246672822188
64,2021-08-09,98,0.0529434628975265,1.3473288422371925,OG,3.4200000762939453,3.509999990463257,3.375,3.484999895095825,3.484999895095825,10200,84,76.0,,0.76,63.84,-0.07999992370605469,-0.022284101843653037
65,2021-08-10,38,0.031742049469964666,-0.40045384769405323,OG,3.470000028610229,3.470000028610229,3.380000114440918,3.440000057220459,3.440000057220459,6600,88,76.0,,0.76,66.88,-0.03999996185302779,-0.01139600055889134
66,2021-08-11,66,0.04163604240282685,0.31169987754647654,OG,3.3299999237060547,3.450000047683716,3.3299999237060547,3.369999885559082,3.369999885559082,10400,85,76.0,,0.76,64.6,-0.019999980926513228,-0.005763683216603144
67,2021-08-12,552,0.21336749116607773,4.1245862683527115,OG,3.2699999809265137,3.2799999713897705,3.109999895095825,3.234999895095825,3.234999895095825,24100,83,76.0,,0.76,63.08,-0.1700000762939453,-0.04927538375197449
68,2021-08-13,218,0.09534628975265018,-0.5531358163721577,OG,3.1600000858306885,3.190000057220459,3.049999952316284,3.140000104904175,3.140000104904175,21100,99,76.0,,0.76,75.24,-0.08999991416931152,-0.02743899846169129
69,2021-08-16,233,0.10064664310954063,0.7933010136624061,OG,3.049999952316284,3.130000114440918,2.950000047683716,3.058000087738037,3.058000087738037,21500,91,76.0,,0.76,69.16,-0.059999942779541016,-0.018808759154637977
70,2021-08-17,87,0.0490565371024735,-0.5125864550784678,OG,2.9600000381469727,3.25,2.950000047683716,3.25,3.25,23600,88,76.0,,0.76,66.88,0.11999988555908203,0.038338620182611916
71,2021-08-18,19,0.02502826855123675,-0.4898076784556652,OG,3.150000095367432,3.150000095367432,2.9739999771118164,3.0199999809265137,3.0199999809265137,38500,97,76.0,,0.76,73.72,-0.09999990463256792,-0.030769201425405512
72,2021-08-19,104,0.055063604240282685,1.2000564732458,OG,3.119999885559082,3.130000114440918,2.994999885559082,3.130000114440918,3.130000114440918,14900,84,76.0,,0.76,63.84,-0.019999980926514116,-0.006349200101907093
73,2021-08-20,37,0.0313886925795053,-0.42995572097798884,OG,3.150000095367432,3.2799999713897705,3.0299999713897705,3.039999961853028,3.039999961853028,25700,94,76.0,,0.76,71.44,0.14999985694885254,0.04792327522826478
74,2021-08-23,1,0.0186678445229682,-0.03647638154295085,OG,3.119999885559082,3.119999885559082,3.0,3.069999933242798,3.069999933242798,8400,85,76.0,,0.76,64.6,-0.16000008583068848,-0.04878051439826525
75,2021-08-24,1,0.0186678445229682,0.0,OG,2.9600000381469727,3.220000028610229,2.9600000381469727,3.0840001106262207,3.0840001106262207,11500,81,76.0,,0.76,61.56,0.10000014305114702,0.03205132907664443
76,2021-08-25,107,0.05612367491166078,2.00643573727049,OG,3.140000104904175,3.140000104904175,3.0199999809265137,3.069999933242798,3.069999933242798,5200,85,76.0,,0.76,64.6,-0.07999992370605424,-0.024844696582373205
77,2021-08-26,32,0.029621908127208482,-0.4722029843228609,OG,2.9600000381469727,3.086999893188477,2.9600000381469727,3.009999990463257,3.009999990463257,5600,84,76.0,,0.76,63.84,-0.0530002117156978,-0.016879047753189602
78,2021-08-27,1,0.0186678445229682,-0.36979601574615295,OG,3.140000104904175,3.140000104904175,3.0299999713897705,3.0799999237060547,3.0799999237060547,1700,99,76.0,,0.76,75.24,0.0530002117156978,0.0171688414478548
79,2021-08-30,83,0.047643109540636046,0.987763526463217,OG,3.059999942779541,3.0899999141693115,2.9800000190734863,3.0299999713897705,3.0299999713897705,11500,82,76.0,,0.76,62.32,-0.05000019073486328,-0.01592362709057593
80,2021-08-31,1,0.0186678445229682,-0.6081732552102648,OG,2.970000028610229,3.039999961853028,2.970000028610229,3.0199999809265137,3.0199999809265137,4200,86,76.0,,0.76,65.36,-0.049999952316283736,-0.016181214791303744
81,2021-09-01,1,0.0186678445229682,0.0,OG,3.109999895095825,3.109999895095825,3.0290000438690186,3.095000028610229,3.095000028610229,16800,79,75.0,False,0.75,59.25,0.06999993324279741,0.02302629411880952
82,2021-09-02,15,0.023614840989399293,0.2650009464319514,OG,3.0999999046325684,3.200000047683716,3.0299999713897705,3.049999952316284,3.049999952316284,33100,83,75.0,,0.75,62.25,0.09000015258789062,0.028938956792189163
83,2021-09-03,23,0.026441696113074207,0.11970671853957815,OG,3.049999952316284,3.130000114440918,2.869999885559082,3.0999999046325684,3.0999999046325684,35600,94,75.0,,0.75,70.5,-0.06999993324279785,-0.02187497881241174
84,2021-09-07,1,0.0186678445229682,-0.15915963711602743,OG,3.0999999046325684,4.699999809265137,3.0,4.190000057220459,4.190000057220459,5460900,96,75.0,,0.75,72.0,1.5699996948242188,0.5015973282495081
85,2021-09-08,48,0.0352756183745583,0.8896460344501229,OG,3.849999904632568,4.789999961853027,3.849999904632568,4.789999961853027,4.789999961853027,574400,100,75.0,,0.75,75.0,0.09000015258789062,0.019148969412822625
86,2021-09-09,19,0.02502826855123675,-0.2904938395271962,OG,4.710000038146973,5.699999809265137,4.550000190734863,5.380000114440918,5.380000114440918,473500,85,75.0,,0.75,63.75,0.9099998474121094,0.18997909283073833
87,2021-09-10,78,0.04587632508833922,0.8329803755470844,OG,5.440000057220459,6.989999771118164,5.361000061035156,6.789999961853027,6.789999961853027,1053400,94,75.0,,0.75,70.5,1.2899999618530273,0.22631579035426985
88,2021-09-13,63,0.040575971731448765,0.9518952915179331,OG,6.369999885559082,6.380000114440918,5.389999866485596,5.590000152587891,5.590000152587891,279700,81,75.0,,0.75,60.75,-0.6099996566772461,-0.08726747877699381
89,2021-09-14,36,0.031035335689045936,-0.23513019245841682,OG,5.550000190734863,7.320000171661377,5.46999979019165,7.300000190734863,7.300000190734863,1158700,79,75.0,,0.75,59.25,0.940000057220459,0.14733542952339462
90,2021-09-15,41,0.032802120141342754,0.056928156666287144,OG,6.940000057220459,7.480000019073486,6.763000011444092,7.389999866485596,7.389999866485596,378100,93,75.0,,0.75,69.75,0.15999984741210938,0.021857902139337693
91,2021-09-16,84,0.047996466431095404,0.4632123236022838,OG,7.300000190734863,7.639999866485596,6.849999904632568,7.369999885559082,7.369999885559082,275100,89,75.0,,0.75,66.75,0.15999984741210938,0.021390353877556167
92,2021-09-17,75,0.04481625441696113,-0.06625929470661851,OG,7.21999979019165,7.448999881744385,6.920000076293945,7.329999923706055,7.329999923706055,84900,81,75.0,,0.75,60.75,-0.19099998474121094,-0.024999998439668936
93,2021-09-20,1,0.0186678445229682,-0.221141088014153,OG,6.869999885559082,7.690000057220459,6.820000171661377,7.659999847412109,7.659999847412109,204300,84,75.0,,0.75,63.0,0.24100017547607422,0.03235336008887635
94,2021-09-21,32,0.029621908127208482,0.5867878099564641,OG,7.570000171661377,8.0,7.25,7.940000057220459,7.940000057220459,212000,83,75.0,,0.75,62.25,0.309999942779541,0.04031208588723856
95,2021-09-22,1,0.0186678445229682,-0.36979601574615295,OG,7.849999904632568,7.920000076293945,7.0,7.190000057220459,7.190000057220459,128200,91,75.0,,0.75,68.25,-0.07999992370605469,-0.009999990463256836
96,2021-09-23,92,0.05082332155477032,1.7225061518076847,OG,7.25,7.502999782562256,6.110000133514404,6.880000114440918,6.880000114440918,214400,85,75.0,,0.75,63.75,-0.41700029373168945,-0.05265155173165337
97,2021-09-24,29,0.02856183745583039,-0.4380171035249948,OG,6.710000038146973,7.139999866485596,6.579999923706055,7.090000152587891,7.090000152587891,43600,90,75.0,,0.75,67.5,-0.36299991607666016,-0.04838063795767522
98,2021-09-27,265,0.11195406360424029,3.1781616774363712,OG,7.090000152587891,7.190000057220459,6.889999866485596,7.150000095367432,7.150000095367432,34300,82,75.0,,0.75,61.5,0.05000019073486328,0.007002827964963876
99,2021-09-28,1,0.0186678445229682,-0.8332544266641416,OG,6.889999866485596,7.079999923706055,6.199999809265137,6.25,6.25,193200,88,75.0,,0.75,66.0,-0.1100001335144043,-0.015299044873294254
100,2021-09-29,1,0.0186678445229682,0.0,OG,6.239999771118164,7.039999961853027,6.239999771118164,6.800000190734863,6.800000190734863,105300,84,75.0,,0.75,63.0,-0.039999961853027344,-0.0056497121870150435
101,2021-09-30,1,0.0186678445229682,0.0,OG,8.260000228881836,10.5,7.890999794006348,8.84000015258789,8.84000015258789,3850600,84,75.0,,0.75,63.0,3.4600000381469727,0.49147728080899755
102,2021-10-01,1,0.0186678445229682,0.0,OG,8.460000038146973,8.529999732971191,7.5,8.329999923706055,8.329999923706055,433100,81,79.0,False,0.79,63.99,-1.9700002670288086,-0.18761907305036274
103,2021-10-04,47,0.03492226148409894,0.651846899548721,OG,8.100000381469727,8.760000228881836,8.090999603271484,8.720000267028809,8.720000267028809,117800,80,79.0,,0.79,63.2,0.23000049591064453,0.02696371666010955
104,2021-10-05,1,0.0186678445229682,-0.4654457148639076,OG,8.890000343322754,9.887999534606934,8.600000381469727,9.579999923706056,9.579999923706056,341600,81,79.0,,0.79,63.99,1.1279993057250977,0.12876704066811206
105,2021-10-06,40,0.032448763250883396,0.7382169222032937,OG,9.31999969482422,9.899999618530272,9.1899995803833,9.399999618530272,9.399999618530272,125000,84,79.0,,0.79,66.36,0.012000083923338067,0.0012136007775220836
106,2021-10-07,6,0.020434628975265018,-0.37024937384297074,OG,9.260000228881836,10.279999732971191,9.100000381469728,10.279999732971191,10.279999732971191,178600,91,79.0,,0.79,71.89,0.38000011444091975,0.03838385142254519
107,2021-10-08,10,0.021848056537102475,0.06916825177243657,OG,10.06999969482422,10.890000343322754,10.06999969482422,10.729999542236328,10.729999542236328,97300,95,79.0,,0.79,75.05,0.6100006103515625,0.05933858231485156
108,2021-10-11,1,0.0186678445229682,-0.3382187147688839,OG,10.699999809265137,10.869999885559082,8.539999961853027,8.829999923706055,8.829999923706055,244600,81,79.0,,0.79,63.99,-0.020000457763671875,-0.0018365892684232277
109,2021-10-12,40,0.032448763250883396,0.7382169222032937,OG,8.930000305175781,9.312999725341797,8.020000457763672,9.0,9.0,133100,91,79.0,,0.79,71.89,-1.5570001602172852,-0.1432382867166151
110,2021-10-13,20,0.025381625441696115,-0.21779374931939455,OG,9.170000076293944,9.289999961853027,8.380000114440918,8.970000267028809,8.970000267028809,165100,95,79.0,,0.79,75.05,-0.02299976348876953,-0.002469640735217049
111,2021-10-14,28,0.028208480565371025,0.11137407768341911,OG,9.149999618530272,9.65999984741211,8.5600004196167,8.800000190734863,8.800000190734863,131000,88,79.0,,0.79,69.52000000000001,0.36999988555908203,0.03982775964245322
112,2021-10-15,69,0.04269611307420495,0.5135913816860829,OG,9.600000381469728,10.470000267028809,9.350000381469728,10.300000190734863,10.300000190734863,413800,87,79.0,,0.79,68.73,0.8100004196166992,0.08385097644009765
113,2021-10-18,30,0.028915194346289752,0.5788153579008295,OG,10.210000038146973,10.289999961853027,9.350000381469728,9.470000267028809,9.470000267028809,128300,88,79.0,,0.79,69.52000000000001,-0.18000030517578125,-0.017192005786534903
114,2021-10-19,1,0.0186678445229682,-0.35439325430771107,OG,9.279999732971191,9.899999618530272,9.100000381469728,9.359999656677246,9.359999656677246,106300,91,79.0,,0.79,71.89,-0.3900003433227557,-0.037900908140773626
115,2021-10-20,18,0.024674911660777385,0.32178686352451247,OG,9.359999656677246,9.789999961853027,8.84000015258789,9.050000190734863,9.050000190734863,130400,95,79.0,,0.79,75.05,-0.10999965667724432,-0.011111076860180202
116,2021-10-21,1,0.0186678445229682,-0.24344837462408697,OG,9.050000190734863,9.600000381469728,8.8100004196167,9.039999961853027,9.039999961853027,74900,96,79.0,,0.79,75.84,-0.189999580383299,-0.019407515947256093
117,2021-10-22,97,0.052590106007067136,1.817149346961953,OG,9.119999885559082,9.420000076293944,8.899999618530273,8.989999771118164,8.989999771118164,40200,94,79.0,,0.79,74.26,-0.1800003051757848,-0.018750031044084903
118,2021-10-25,44,0.03386219081272085,0.5252268024828903,OG,8.920000076293945,9.779999732971191,8.899999618530273,9.600000381469728,9.600000381469728,127600,93,79.0,,0.79,73.47,0.35999965667724787,0.03821652375388096
119,2021-10-26,17,0.024321554770318023,-0.281748930397579,OG,9.670000076293944,9.670000076293944,8.520000457763672,8.859999656677246,8.859999656677246,150500,89,79.0,,0.79,70.31,-0.10999965667724787,-0.011247408965299632
120,2021-10-27,1,0.0186678445229682,-0.23245677756792094,OG,8.680000305175781,9.15999984741211,8.640000343322754,8.899999618530273,8.899999618530273,45200,96,79.0,,0.79,75.84,-0.5100002288818342,-0.05274045758614854
121,2021-10-28,7,0.020787985865724383,0.11357183418512218,OG,8.899999618530273,9.02400016784668,7.019999980926514,9.010000228881836,9.010000228881836,489200,93,79.0,,0.79,73.47,-0.1359996795654297,-0.01484712683743683
122,2021-10-29,1,0.0186678445229682,-0.10198878123406419,OG,5.769999980926514,7.099999904632568,5.409999847412109,5.599999904632568,5.599999904632568,604600,87,79.0,,0.79,68.73,-1.9240002632141113,-0.21320924506068784
123,2021-11-01,6,0.020434628975265018,0.09464319515426833,OG,5.519999980926514,5.659999847412109,5.079999923706055,5.340000152587891,5.340000152587891,147100,89,79.0,False,0.79,70.31,-1.440000057220459,-0.20281691219191367
124,2021-11-02,16,0.02396819787985866,0.1729206294310912,OG,5.230000019073486,5.599999904632568,5.119999885559082,5.53000020980835,5.53000020980835,79400,99,79.0,,0.79,78.21000000000001,-0.059999942779541016,-0.01060069688994325
125,2021-11-03,14,0.02326148409893993,-0.029485478401886978,OG,5.449999809265137,7.03000020980835,5.329999923706055,6.989999771118164,6.989999771118164,507100,88,79.0,,0.79,69.52000000000001,1.4300003051757812,0.2553572017015253
126,2021-11-04,30,0.028915194346289752,0.2430502810268873,OG,6.760000228881836,6.860000133514404,6.519999980926514,6.659999847412109,6.659999847412109,177800,85,79.0,,0.79,67.15,-0.1700000762939453,-0.024182086944572023
