,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,AA_unscaled,AA_monthly,isPartial,scale,AA,Stock_Price_Change,Stock_Price_Change_Percent
23,2016-09-01,2,0.007825938566552901,0.0,AA,24.24626922607422,24.486570358276367,24.150150299072266,24.342390060424805,24.194299697875977,5593758,85,85.0,False,0.85,72.25,-0.16820907592773438,-0.0068225747618887445
24,2016-09-14,2,0.007825938566552901,0.0,AA,23.285070419311523,23.285070419311523,22.49208068847656,22.564170837402344,22.426897048950195,6540949,87,85.0,,0.85,73.95,-1.2014999389648438,-0.04906771023401979
25,2016-09-19,1,0.00441296928327645,-0.43610989969472314,AA,22.948650360107425,22.948650360107425,22.347900390625,22.49208068847656,22.35524559020996,8627174,90,85.0,,0.85,76.5,-0.336420059204098,-0.014447886699328505
26,2016-10-06,1,0.00441296928327645,0.0,AA,24.88706970214844,25.64801979064941,24.88706970214844,25.455780029296875,25.30091667175293,12517478,91,81.0,,0.81,73.71000000000001,2.699369430541985,0.11762650039038491
27,2016-10-07,3,0.011238907849829352,1.546790409899459,AA,25.64801979064941,25.712099075317383,24.855030059814453,25.127370834350582,24.974504470825195,9810986,83,81.0,,0.81,67.23,0.0640792846679723,0.0024984106060044198
28,2016-10-10,12,0.041955631399317406,2.733070148800486,AA,25.28757095336914,25.59996032714844,25.127370834350582,25.23950958251953,25.085962295532227,11384519,85,81.0,,0.81,68.85000000000001,-0.11213874816894176,-0.004361322186899552
29,2016-10-11,6,0.021477815699658703,-0.48808264866184004,AA,23.813730239868164,23.813730239868164,22.339889526367188,22.35590934753418,22.21990203857422,40784270,92,81.0,,0.81,74.52000000000001,-1.786230087280277,-0.06977472091571968
30,2016-10-12,1,0.00441296928327645,-0.794533608771651,AA,22.043519973754883,22.043519973754883,21.64302062988281,21.715110778808597,21.58300399780273,23879900,88,81.0,,0.81,71.28,-1.7702102661132812,-0.0743356982834068
31,2016-10-20,1,0.00441296928327645,0.0,AA,21.602970123291016,21.77117919921875,21.322620391845703,21.37869071960449,21.248628616333008,9917978,79,81.0,,0.81,63.99,-0.2723407745361328,-0.012354686314181351
32,2016-10-21,1,0.00441296928327645,0.0,AA,21.282569885253903,21.6750602722168,21.090330123901367,21.530879974365234,21.39989280700684,7769288,79,81.0,,0.81,63.99,-0.09611892700194957,-0.004414961914667392
33,2016-10-25,2,0.007825938566552901,0.7733952049497295,AA,21.83526039123535,22.22775077819824,21.618989944458008,21.859289169311523,21.726303100585938,12088514,88,81.0,,0.81,71.28,0.5526905059814382,0.02549891437625562
34,2016-10-26,1,0.00441296928327645,-0.43610989969472314,AA,21.811229705810547,22.331880569458008,21.683069229125977,22.259790420532227,22.12437057495117,9730587,84,81.0,,0.81,68.04,0.10412979125976918,0.004684675129698723
35,2016-11-02,1,0.00441296928327645,0.0,AA,22.670000076293945,23.26499938964844,22.63599967956543,22.90999984741211,22.86007499694824,10755300,89,80.0,,0.8,71.2,0.9331188201904332,0.04178415773307531
36,2016-11-08,1,0.00441296928327645,0.0,AA,24.299999237060547,26.59000015258789,24.299999237060547,26.399999618530277,26.342470169067383,6471300,81,80.0,,0.8,64.8,3.3250007629394496,0.14291858371674326
37,2016-11-11,2,0.007825938566552901,0.7733952049497295,AA,29.18000030517578,29.989999771118164,27.6299991607666,29.299999237060547,29.23615074157715,5337200,89,80.0,,0.8,71.2,3.3999996185302734,0.12786760432565725
38,2016-11-15,1,0.00441296928327645,-0.43610989969472314,AA,28.940000534057617,30.229999542236328,28.82999992370605,30.209999084472656,30.144166946411133,3668900,91,80.0,,0.8,72.8,0.23999977111816406,0.008002659984989169
39,2016-11-16,2,0.007825938566552901,0.7733952049497295,AA,29.690000534057617,31.690000534057617,29.65999984741211,31.420000076293945,31.351531982421875,6153000,90,80.0,,0.8,72.0,1.460000991821289,0.04829642785079846
40,2016-11-28,2,0.007825938566552901,0.0,AA,31.479999542236328,31.799999237060547,30.700000762939453,30.86000061035156,30.79275131225586,5121900,93,80.0,,0.8,74.4,0.10999870300292969,0.0034710855521984385
41,2016-12-02,2,0.007825938566552901,0.0,AA,28.86000061035156,29.625,28.729999542236328,29.040000915527344,28.97671890258789,3870300,72,85.0,,0.85,61.2,-2.174999237060547,-0.06839620406423619
42,2016-12-06,1,0.00441296928327645,0.0,AA,30.709999084472656,31.190000534057617,30.209999084472656,31.149999618530277,31.08211898803711,3248600,71,85.0,,0.85,60.35,1.5650005340576172,0.052827022246670685
43,2016-12-14,1,0.00441296928327645,0.0,AA,30.11000061035156,31.31999969482422,30.030000686645508,30.450000762939453,30.38364601135254,3176100,72,85.0,,0.85,61.2,0.12999916076660156,0.0041679755864272305
44,2016-12-15,3,0.011238907849829352,1.546790409899459,AA,30.15999984741211,30.440000534057617,29.649999618530277,29.790000915527344,29.72508430480957,3753200,79,85.0,,0.85,67.14999999999999,-0.8799991607666016,-0.028097036058146174
45,2016-12-23,1,0.00441296928327645,-0.6073489219556636,AA,29.790000915527344,30.1299991607666,29.34000015258789,29.709999084472656,29.64525604248047,2881800,81,85.0,,0.85,68.85,-0.3100013732910156,-0.01018401339856001
46,2016-12-30,3,0.011238907849829352,1.546790409899459,AA,28.96999931335449,29.37800025939941,28.01000022888184,28.07999992370605,28.0188102722168,2686000,77,85.0,,0.85,65.45,-0.751998901367191,-0.02495847734195744
47,2017-01-03,1,0.00441296928327645,-0.6073489219556636,AA,28.600000381469727,28.8700008392334,28.170000076293945,28.82999992370605,28.76717567443848,2746400,90,83.0,,0.83,74.7,-0.5079994201660121,-0.01729183115530397
48,2017-01-04,1,0.00441296928327645,0.0,AA,29.020000457763672,30.299999237060547,29.020000457763672,30.26000022888184,30.19405937194824,3339500,95,83.0,,0.83,78.85,1.4299983978271484,0.0495323296244532
49,2017-01-06,1,0.00441296928327645,0.0,AA,30.690000534057617,31.100000381469727,30.309999465942383,30.68000030517578,30.61314392089844,2086300,88,83.0,,0.83,73.03999999999999,0.8000011444091797,0.02640267869811308
50,2017-01-10,1,0.00441296928327645,0.0,AA,29.82999992370605,31.100000381469727,29.729999542236328,30.979999542236328,30.91248893737793,3823600,82,83.0,,0.83,68.06,0.0,0.0
51,2017-01-11,2,0.007825938566552901,0.7733952049497295,AA,31.07999992370605,32.0,31.07999992370605,31.96999931335449,31.900331497192383,3068300,83,83.0,,0.83,68.89,0.8999996185302734,0.02893889413154227
52,2017-01-13,1,0.00441296928327645,-0.43610989969472314,AA,32.81999969482422,33.43000030517578,32.529998779296875,33.0099983215332,32.93806457519531,3026200,87,83.0,,0.83,72.21,1.4300003051757812,0.044687509536743164
53,2017-01-19,1,0.00441296928327645,0.0,AA,34.220001220703125,35.630001068115234,34.18000030517578,35.41999816894531,35.342811584472656,5050100,80,83.0,,0.83,66.39999999999999,2.200000762939453,0.06580917567622158
54,2017-02-01,1,0.00441296928327645,0.0,AA,36.58000183105469,37.18999862670898,36.20000076293945,36.2599983215332,36.18098068237305,2905400,90,82.0,False,0.82,73.8,1.559997558593743,0.04378325882200884
55,2017-02-03,0,0.001,-0.7733952049497292,AA,37.869998931884766,38.04999923706055,36.83000183105469,36.86000061035156,36.77967834472656,5243300,94,82.0,,0.82,77.08,0.8600006103515696,0.023124513097828814
56,2017-02-07,1,0.00441296928327645,0.0,AA,38.040000915527344,38.25,37.310001373291016,37.970001220703125,37.88726043701172,3270000,90,82.0,,0.82,73.8,0.20000076293945312,0.0052562619434866065
57,2017-02-14,0,0.001,-0.7733952049497292,AA,38.56999969482422,39.25,38.18000030517578,38.560001373291016,38.47597503662109,3818600,82,82.0,,0.82,67.24,1.0,0.02614379084967311
58,2017-02-16,1,0.00441296928327645,3.4129692832764498,AA,37.81999969482422,37.83000183105469,36.34999847412109,36.459999084472656,36.38054656982422,7040700,90,82.0,,0.82,73.8,-1.4199981689453125,-0.03617829729796973
59,2017-03-01,1,0.00441296928327645,0.0,AA,35.93000030517578,38.150001525878906,35.849998474121094,37.9900016784668,37.9072151184082,10564500,83,84.0,False,0.84,69.72,0.31999969482421875,0.008458886580373637
60,2017-03-02,4,0.014651877133105801,2.320185614849188,AA,37.63999938964844,38.16999816894531,35.83000183105469,35.849998474121094,35.77187728881836,5099300,90,84.0,,0.84,75.6,0.01999664306640625,0.0005241583818245132
61,2017-03-16,1,0.00441296928327645,-0.6988120195667366,AA,35.65999984741211,35.9900016784668,34.97999954223633,35.380001068115234,35.30290222167969,3644300,93,84.0,,0.84,78.11999999999999,-2.1799964904785156,-0.05711282669780515
62,2017-03-17,1,0.00441296928327645,0.0,AA,35.56999969482422,35.97999954223633,34.95000076293945,34.970001220703125,34.893795013427734,3824700,91,84.0,,0.84,76.44,-0.01000213623046875,-0.00027791430297297026
63,2017-03-23,1,0.00441296928327645,0.0,AA,33.40999984741211,33.689998626708984,33.11000061035156,33.310001373291016,33.2374153137207,3072000,81,84.0,,0.84,68.03999999999999,-2.2900009155273438,-0.06364649651646459
64,2017-03-24,2,0.007825938566552901,0.7733952049497295,AA,33.61000061035156,33.86000061035156,32.3650016784668,32.560001373291016,32.48904800415039,4111000,82,84.0,,0.84,68.88,0.17000198364257812,0.005046066802383287
65,2017-03-27,1,0.00441296928327645,0.0,AA,31.739999771118164,32.56999969482422,31.290000915527344,32.470001220703125,32.39924621582031,3654000,86,84.0,,0.84,72.24,-1.2900009155273438,-0.038098077149265275
66,2017-04-05,1,0.00441296928327645,3.4129692832764498,AA,34.790000915527344,35.09000015258789,33.755001068115234,33.849998474121094,33.7762336730957,4016800,84,87.0,,0.87,73.08,2.520000457763672,0.07737182933299591
67,2017-04-10,3,0.011238907849829352,1.546790409899459,AA,33.65999984741211,33.779998779296875,33.20000076293945,33.65999984741211,33.58665084838867,2575500,85,87.0,,0.87,73.95,-1.3100013732910156,-0.03733261235664043
68,2017-04-11,1,0.00441296928327645,-0.6073489219556636,AA,33.56999969482422,34.459999084472656,33.150001525878906,34.38999938964844,34.315059661865234,3142600,93,87.0,,0.87,80.91,0.6800003051757812,0.02013026435017351
69,2017-04-17,2,0.007825938566552901,0.7733952049497295,AA,31.170000076293945,31.790000915527344,30.96999931335449,31.309999465942383,31.24176979064941,4099700,93,87.0,,0.87,80.91,-2.6699981689453125,-0.07748108647363217
70,2017-04-19,2,0.007825938566552901,0.0,AA,32.18000030517578,32.439998626708984,31.280000686645508,31.299999237060547,31.23179244995117,2465500,84,87.0,,0.87,73.08,0.6499977111816406,0.020446608759427942
71,2017-04-24,5,0.018064846416382254,3.093580819798918,AA,32.2400016784668,33.439998626708984,32.150001525878906,33.310001373291016,33.2374153137207,7907300,89,87.0,,0.87,77.42999999999999,1.0,0.03082614187217203
72,2017-04-25,7,0.024890784982935156,0.3778575477045154,AA,34.22999954223633,36.54999923706055,34.22999954223633,36.4900016784668,36.41048431396485,11203200,93,87.0,,0.87,80.91,3.1100006103515625,0.0930024144159971
73,2017-05-02,1,0.00441296928327645,-0.8227067050596463,AA,33.310001373291016,34.33000183105469,33.29999923706055,33.33000183105469,33.25736999511719,3912500,77,90.0,,0.9,69.3,-2.2199974060058594,-0.06073864438702514
74,2017-05-09,30,0.10338907849829351,22.428460943542152,AA,31.21999931335449,31.239999771118164,30.459999084472656,30.81999969482422,30.752838134765625,3415300,93,90.0,,0.9,83.7,-3.0900020599365234,-0.09000879391568595
75,2017-05-11,4,0.014651877133105801,-0.8582840920344634,AA,31.229999542236328,31.309999465942383,30.450000762939453,31.15999984741211,31.092098236083984,4109300,83,90.0,,0.9,74.7,0.06999969482421875,0.002240707277115117
76,2017-05-12,1,0.00441296928327645,-0.6988120195667366,AA,31.0,32.130001068115234,30.959999084472656,31.790000915527344,31.720726013183597,3380800,83,90.0,,0.9,74.7,0.8200016021728516,0.026189767363771876
77,2017-05-17,2,0.007825938566552901,0.7733952049497295,AA,31.8799991607666,32.220001220703125,31.57999992370605,31.6299991607666,31.561073303222656,3739800,83,90.0,,0.9,74.7,0.09000015258789062,0.0028011251041384355
78,2017-05-22,1,0.00441296928327645,-0.43610989969472314,AA,32.650001525878906,33.20000076293945,32.470001220703125,32.959999084472656,32.88817596435547,3456700,89,90.0,,0.9,80.10000000000001,0.9799995422363281,0.03041587539129642
79,2017-05-24,1,0.00441296928327645,0.0,AA,33.27000045776367,33.91999816894531,33.04499816894531,33.5099983215332,33.436973571777344,3338200,85,90.0,,0.9,76.5,0.7199974060058594,0.021686668357236316
80,2017-06-14,1,0.00441296928327645,-0.6073489219556636,AA,32.56999969482422,32.68000030517578,31.209999084472656,31.540000915527344,31.471271514892575,3726600,87,94.0,,0.94,81.78,-1.2399978637695312,-0.036556542768471756
81,2017-06-16,4,0.014651877133105801,2.320185614849188,AA,30.799999237060547,30.863000869750977,29.549999237060547,30.0,29.93462562561035,4767100,83,94.0,,0.94,78.02,-1.8169994354248047,-0.055599737406888394
82,2017-06-21,1,0.00441296928327645,-0.6988120195667366,AA,30.59000015258789,30.59000015258789,29.63500022888184,29.690000534057617,29.625301361083984,3489600,87,94.0,,0.94,81.78,-0.27300071716308594,-0.008845566194784937
83,2017-07-06,1,0.00441296928327645,0.0,AA,33.61000061035156,35.380001068115234,33.599998474121094,33.88999938964844,33.81614685058594,6220900,95,92.0,,0.92,87.4,4.790000915527344,0.15658714912174054
84,2017-07-10,2,0.007825938566552901,0.7733952049497295,AA,33.90999984741211,34.45000076293945,33.68000030517578,34.13999938964844,34.06560516357422,3037400,100,92.0,,0.92,92.0,-0.9300003051757812,-0.026286045141301728
85,2017-07-19,0,0.001,-0.8722197993894462,AA,36.61000061035156,36.619998931884766,36.06999969482422,36.5,36.42045974731445,4516100,99,92.0,,0.92,91.08,2.1699981689453125,0.06298978580226189
86,2017-07-26,1,0.00441296928327645,3.4129692832764498,AA,37.41999816894531,37.61000061035156,36.560001373291016,36.630001068115234,36.55017852783203,3451000,81,92.0,,0.92,74.52000000000001,0.9900016784667969,0.027034454050865797
87,2017-08-03,1,0.00441296928327645,0.0,AA,37.27999877929688,37.59999847412109,36.93999862670898,37.09000015258789,37.00917434692383,2884600,95,87.0,,0.87,82.65,-0.010002136230475855,-0.00026594352747022487
88,2017-08-04,1,0.00441296928327645,0.0,AA,37.34000015258789,37.5,36.72999954223633,37.41999816894531,37.33845520019531,2287600,94,87.0,,0.87,81.78,-0.09999847412108664,-0.002659533994127994
89,2017-08-10,3,0.011238907849829352,1.546790409899459,AA,38.119998931884766,38.77999877929688,37.71500015258789,37.77999877929688,37.69766998291016,3515600,90,87.0,,0.87,78.3,1.279998779296882,0.0341333007812501
90,2017-08-11,1,0.00441296928327645,-0.6073489219556636,AA,37.209999084472656,37.90999984741211,36.93000030517578,37.77999877929688,37.69766998291016,2974300,85,87.0,,0.87,73.95,-0.8699989318847727,-0.022434217619141106
91,2017-08-15,2,0.007825938566552901,0.7733952049497295,AA,37.29999923706055,37.97999954223633,37.13999938964844,37.5,37.41828155517578,1826500,89,87.0,,0.87,77.42999999999999,0.06999969482421875,0.0018464704591392156
92,2017-08-31,1,0.00441296928327645,-0.43610989969472314,AA,43.66999816894531,44.0,43.18000030517578,43.880001068115234,43.78438186645508,4182000,82,87.0,,0.87,71.34,6.020000457763672,0.1585044900031929
93,2017-09-08,1,0.00441296928327645,-0.9293172251680971,AA,44.369998931884766,44.369998931884766,42.2400016784668,42.61000061035156,42.51714706420898,7297600,90,82.0,,0.82,73.8,0.3699989318847656,0.008409066633744633
94,2017-09-11,2,0.007825938566552901,0.7733952049497295,AA,43.25,44.4900016784668,43.130001068115234,43.59999847412109,43.50498962402344,4177300,86,82.0,,0.82,70.52,0.12000274658203125,0.0027045920547859037
95,2017-09-15,1,0.00441296928327645,-0.43610989969472314,AA,44.7599983215332,45.09000015258789,44.220001220703125,44.650001525878906,44.55270385742188,5441600,88,82.0,,0.82,72.16,0.5999984741210938,0.01348614186300412
96,2017-09-20,1,0.00441296928327645,0.0,AA,46.97999954223633,47.95000076293945,46.52999877929688,47.5,47.39649200439453,7305700,84,82.0,,0.82,68.88,2.8600006103515625,0.06342871148088514
97,2017-09-25,1,0.00441296928327645,-0.43610989969472314,AA,45.33000183105469,45.70000076293945,44.619998931884766,45.290000915527344,45.19130706787109,3071200,93,82.0,,0.82,76.25999999999999,-2.25,-0.046923878294054644
98,2017-10-16,1,0.00441296928327645,0.0,AA,48.0,48.93000030517578,47.47999954223633,48.2400016784668,48.13488006591797,4682000,96,82.0,,0.82,78.72,3.229999542236328,0.07067832578365518
99,2017-10-17,1,0.00441296928327645,0.0,AA,48.650001525878906,48.720001220703125,47.41999816894531,47.77000045776367,47.66590118408203,3960600,93,82.0,,0.82,76.25999999999999,-0.20999908447265625,-0.004291826755832728
100,2017-10-18,1,0.00441296928327645,0.0,AA,47.380001068115234,47.84000015258789,46.5099983215332,47.75,47.64594650268555,4606100,89,82.0,,0.82,72.97999999999999,-0.8800010681152344,-0.018062418843727057
101,2017-10-19,1,0.00441296928327645,0.0,AA,46.5,47.7400016784668,46.0099983215332,46.540000915527344,46.43858337402344,6033100,89,82.0,,0.82,72.97999999999999,-0.09999847412109375,-0.0020902691012153474
102,2017-10-24,2,0.007825938566552901,0.7733952049497295,AA,48.130001068115234,50.310001373291016,48.060001373291016,50.08000183105469,49.97087097167969,6702500,92,82.0,,0.82,75.44,2.5699996948242188,0.05383325522553184
103,2017-10-27,1,0.00441296928327645,-0.43610989969472314,AA,47.834999084472656,48.25,47.0099983215332,47.90999984741211,47.80559539794922,3870200,91,82.0,,0.82,74.61999999999999,-2.0600013732910156,-0.04094616014828112
104,2017-11-02,2,0.007825938566552901,0.7733952049497295,AA,47.68000030517578,47.766998291015625,47.06999969482422,47.459999084472656,47.35657501220703,2059000,86,82.0,,0.82,70.52,-0.483001708984375,-0.010010398113665775
105,2017-11-03,1,0.00441296928327645,-0.43610989969472314,AA,47.25,47.43000030517578,46.709999084472656,47.119998931884766,47.01731872558594,1839000,89,82.0,,0.82,72.97999999999999,-0.33699798583984375,-0.007055037952912957
106,2017-11-10,1,0.00441296928327645,0.0,AA,42.93000030517578,44.459999084472656,42.75,43.0099983215332,42.91627502441406,4465300,92,82.0,,0.82,75.44,-2.970001220703125,-0.06261862115946526
107,2017-11-22,6,0.021477815699658703,3.866976024748647,AA,41.84000015258789,42.68000030517578,41.775001525878906,42.63999938964844,42.54708099365234,3254600,93,82.0,,0.82,76.25999999999999,-1.779998779296875,-0.04003596077262461
108,2017-12-05,2,0.007825938566552901,0.7733952049497295,AA,41.369998931884766,41.86000061035156,40.95000076293945,41.18000030517578,41.09026336669922,2855500,73,82.0,,0.82,59.86,-0.8199996948242188,-0.01921273872916951
109,2017-12-12,2,0.007825938566552901,0.0,AA,42.38999938964844,42.880001068115234,42.185001373291016,42.400001525878906,42.3076057434082,3421500,73,82.0,,0.82,59.86,1.0200004577636719,0.024366947990713594
110,2017-12-22,1,0.00441296928327645,-0.43610989969472314,AA,49.27000045776367,50.040000915527344,48.810001373291016,49.9900016784668,49.88106536865234,2427500,91,82.0,,0.82,74.61999999999999,7.159999847412109,0.16697760422249974
111,2018-01-02,1,0.00441296928327645,0.0,AA,54.060001373291016,55.220001220703125,53.90999984741211,55.16999816894531,55.04977416992188,2928900,89,87.0,,0.87,77.42999999999999,5.180000305175781,0.10351719045569463
112,2018-01-25,2,0.007825938566552901,0.7733952049497295,AA,53.7400016784668,53.88999938964844,52.720001220703125,53.11000061035156,52.994266510009766,3762700,73,87.0,,0.87,63.51,-1.3300018310546875,-0.02408550890353911
113,2018-02-01,2,0.007825938566552901,0.0,AA,51.40999984741211,52.5,51.27000045776367,52.41999816894531,52.30576705932617,3176500,81,83.0,False,0.83,67.22999999999999,-1.3899993896484375,-0.025793271578983146
114,2018-02-12,1,0.00441296928327645,0.0,AA,46.04999923706055,47.130001068115234,45.77000045776367,46.650001525878906,46.54834365844727,3495900,84,83.0,,0.83,69.72,-5.369998931884766,-0.10228569394066223
115,2018-02-14,2,0.007825938566552901,0.7733952049497295,AA,46.709999084472656,48.650001525878906,46.52000045776367,48.540000915527344,48.434226989746094,2431700,81,83.0,,0.83,67.22999999999999,1.5200004577636719,0.03225122901157751
116,2018-02-15,1,0.00441296928327645,-0.43610989969472314,AA,48.9900016784668,48.9900016784668,46.18999862670898,47.56999969482422,47.466339111328125,5113200,85,83.0,,0.83,70.55,0.3400001525878906,0.006988697675724298
117,2018-02-20,1,0.00441296928327645,0.0,AA,46.84000015258789,48.7400016784668,46.7599983215332,48.06999969482422,47.96524810791016,4589500,90,83.0,,0.83,74.7,-0.25,-0.005103082086847288
118,2018-03-02,2,0.007825938566552901,0.7733952049497295,AA,44.720001220703125,46.18000030517578,44.13999938964844,45.540000915527344,45.44076156616211,3707700,94,87.0,,0.87,81.78,-2.5600013732910156,-0.052523620950592154
119,2018-03-05,1,0.00441296928327645,-0.43610989969472314,AA,45.18000030517578,46.459999084472656,44.84999847412109,45.650001525878906,45.55052185058594,4588000,84,87.0,,0.87,73.08,0.279998779296875,0.0060632043622028675
120,2018-03-06,1,0.00441296928327645,0.0,AA,46.18999862670898,47.52000045776367,46.02999877929688,46.9900016784668,46.887603759765625,4431200,83,87.0,,0.87,72.21,1.0600013732910156,0.022815355018921624
121,2018-03-16,1,0.00441296928327645,-0.43610989969472314,AA,46.79999923706055,47.91899871826172,46.7400016784668,47.22999954223633,47.127079010009766,3129700,79,87.0,,0.87,68.73,0.3989982604980469,0.008396427959900477
122,2018-03-28,1,0.00441296928327645,-0.794533608771651,AA,44.5099983215332,44.91999816894531,43.68600082397461,44.41999816894531,44.32320022583008,1661700,83,87.0,,0.87,72.21,-2.9990005493164062,-0.06258479161780772
123,2018-04-04,1,0.00441296928327645,0.0,AA,44.400001525878906,47.06999969482422,44.209999084472656,46.91999816894531,46.817752838134766,3667500,98,85.0,,0.85,83.3,2.1500015258789062,0.047862903239503485
124,2018-04-10,1,0.00441296928327645,0.0,AA,51.79999923706055,55.18000030517578,51.650001525878906,54.08000183105469,53.96215438842773,8948800,91,85.0,,0.85,77.35,8.110000610351562,0.17229659364632055
125,2018-04-16,1,0.00441296928327645,0.0,AA,55.54999923706055,56.5,54.40499877929688,55.02999877929688,54.91007995605469,5573000,97,85.0,,0.85,82.45,1.3199996948242188,0.023921705101919155
126,2018-04-18,1,0.00441296928327645,0.0,AA,58.2599983215332,60.27999877929688,57.25,59.400001525878906,59.27056121826172,8700600,87,85.0,,0.85,73.95,3.779998779296882,0.06690263326189161
127,2018-04-19,1,0.00441296928327645,0.0,AA,60.540000915527344,62.34999847412109,59.560001373291016,60.22999954223633,60.098751068115234,11779200,90,85.0,,0.85,76.5,2.0699996948242045,0.034339743476158535
