,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,NIO_unscaled,NIO_monthly,isPartial,scale,NIO,Stock_Price_Change,Stock_Price_Change_Percent
26,2018-10-22,1,0.0012187705097352877,0.0,NIO,7.679999828338623,7.690000057220459,7.0,7.03000020980835,7.03000020980835,12758500,25,8.0,,0.08,2.0,-0.059999942779541016,-0.0077419281005859375
27,2018-10-23,5,0.0020938525486764387,0.7180039490217198,NIO,6.739999771118164,6.889999866485596,6.449999809265137,6.809999942779541,6.809999942779541,14901700,25,8.0,,0.08,2.0,-0.8000001907348633,-0.10403123339169684
28,2018-10-29,4,0.0018750820389411508,0.13208294809140142,NIO,6.53000020980835,6.789999961853027,6.050000190734863,6.190000057220459,6.190000057220459,16027600,19,8.0,,0.08,1.52,-0.09999990463256836,-0.014513774538514657
29,2018-10-30,2,0.0014375410194705754,-0.2333450005833625,NIO,6.199999809265137,6.21999979019165,5.619999885559082,5.949999809265137,5.949999809265137,21823900,27,8.0,,0.08,2.16,-0.570000171661377,-0.0839470066073198
30,2018-10-31,2,0.0014375410194705754,0.0,NIO,6.079999923706055,6.25,5.900000095367432,5.900000095367432,5.900000095367432,15213400,25,8.0,,0.08,2.0,0.03000020980834961,0.004823185019339871
31,2018-11-01,2,0.0014375410194705754,0.0,NIO,6.0,6.78000020980835,5.960000038146973,6.619999885559082,6.619999885559082,24330900,87,6.0,False,0.06,5.22,0.5300002098083496,0.08480003356933596
32,2018-11-02,9,0.002968934587617589,1.0652868665347737,NIO,6.840000152587891,6.840000152587891,6.269999980926514,6.489999771118164,6.489999771118164,17988800,82,6.0,,0.06,4.92,0.059999942779541016,0.008849548808677277
33,2018-11-05,19,0.005156639684970466,3.231017770597738,NIO,6.519999980926514,6.71999979019165,6.25,6.679999828338623,6.679999828338623,13188700,89,6.0,,0.06,5.34,-0.12000036239624023,-0.017543912239656678
34,2018-11-06,16,0.004500328155764603,-0.12727504136438839,NIO,7.21999979019165,7.320000171661377,6.400000095367432,6.400000095367432,6.400000095367432,49855800,100,6.0,,0.06,6.0,0.6000003814697266,0.08928577383967662
35,2018-11-07,3,0.001656311529205863,-0.6319576102279909,NIO,6.420000076293945,6.880000114440918,6.150000095367432,6.739999771118164,6.739999771118164,23761800,67,6.0,,0.06,4.02,-0.440000057220459,-0.060109296024865366
36,2018-11-08,1,0.0012187705097352877,-0.26416589618280284,NIO,6.489999771118164,7.099999904632568,6.46999979019165,6.690000057220459,6.690000057220459,20510700,80,6.0,,0.06,4.8,0.2199997901916504,0.03197671315875095
37,2018-11-12,3,0.001656311529205863,0.15218383807639624,NIO,6.71999979019165,6.929999828338623,6.559999942779541,6.650000095367432,6.650000095367432,12709100,46,6.0,,0.06,2.76,-0.1700000762939453,-0.023943673039069302
38,2018-11-13,1,0.0012187705097352877,-0.26416589618280284,NIO,6.690000057220459,6.900000095367432,6.579999923706055,6.78000020980835,6.78000020980835,15374100,51,6.0,,0.06,3.06,-0.029999732971191406,-0.004328965903940496
39,2018-11-14,3,0.001656311529205863,0.3590019745108599,NIO,6.800000190734863,7.449999809265137,6.800000190734863,7.099999904632568,7.099999904632568,29585100,65,6.0,,0.06,3.9,0.5499997138977051,0.07971010236173304
40,2018-11-15,4,0.0018750820389411508,0.13208294809140142,NIO,7.150000095367432,7.489999771118164,7.110000133514404,7.340000152587891,7.340000152587891,17904000,54,6.0,,0.06,3.24,0.039999961853027344,0.005369122533839699
41,2018-11-16,4,0.0018750820389411508,0.0,NIO,7.400000095367432,7.650000095367432,7.159999847412109,7.190000057220459,7.190000057220459,14972500,49,6.0,,0.06,2.94,0.16000032424926758,0.02136185969807869
42,2018-11-19,9,0.002968934587617589,0.5833625014584061,NIO,7.380000114440918,8.210000038146973,7.28000020980835,7.840000152587891,7.840000152587891,49171800,84,6.0,,0.06,5.04,0.559999942779541,0.07320260598671857
43,2018-11-20,8,0.0027501640778823016,-0.07368653746960419,NIO,7.650000095367432,7.909999847412109,7.150000095367432,7.670000076293945,7.670000076293945,26923200,83,6.0,,0.06,4.98,-0.3000001907348633,-0.03654082695991978
44,2018-11-23,1,0.0012187705097352877,0.0,NIO,7.679999828338623,7.699999809265137,7.409999847412109,7.460000038146973,7.460000038146973,8119700,38,6.0,,0.06,2.28,-0.21000003814697266,-0.026548677901135243
45,2018-11-27,3,0.001656311529205863,0.15218383807639624,NIO,7.300000190734863,7.699999809265137,7.230000019073486,7.480000019073486,7.480000019073486,9084900,53,6.0,,0.06,3.18,0.0,0.0
46,2018-11-28,2,0.0014375410194705754,-0.13208294809140142,NIO,7.599999904632568,8.149999618530273,7.599999904632568,8.119999885559082,8.119999885559082,22096900,74,6.0,,0.06,4.44,0.4499998092651367,0.05844153511843819
47,2018-11-29,2,0.0014375410194705754,0.0,NIO,8.0600004196167,8.119999885559082,7.760000228881836,7.789999961853027,7.789999961853027,13207600,82,6.0,,0.06,4.92,-0.029999732971191406,-0.0036809490031118886
48,2018-11-30,1,0.0012187705097352877,-0.15218383807639624,NIO,7.800000190734863,8.0,7.679999828338623,7.710000038146973,7.710000038146973,10994700,72,6.0,,0.06,4.32,-0.11999988555908203,-0.014778311237724773
49,2018-12-03,1,0.0012187705097352877,0.0,NIO,8.100000381469727,8.130000114440918,7.5,7.579999923706055,7.579999923706055,22425400,87,5.0,,0.05,4.3500000000000005,0.13000011444091797,0.016250014305114746
50,2018-12-04,2,0.0014375410194705754,0.17950098725542984,NIO,7.599999904632568,7.639999866485596,7.050000190734863,7.079999923706055,7.079999923706055,19624700,64,5.0,,0.05,3.2,-0.49000024795532227,-0.0602706323564447
51,2018-12-06,1,0.0012187705097352877,0.0,NIO,6.860000133514404,7.369999885559082,6.71999979019165,7.369999885559082,7.369999885559082,16688100,50,5.0,,0.05,2.5,-0.26999998092651367,-0.03534031225719303
52,2018-12-07,1,0.0012187705097352877,0.0,NIO,7.360000133514404,7.380000114440918,6.960000038146973,6.989999771118164,6.989999771118164,11576200,78,5.0,,0.05,3.9,0.010000228881835938,0.001356883180070323
53,2018-12-10,1,0.0012187705097352877,0.0,NIO,7.03000020980835,7.119999885559082,6.739999771118164,7.03000020980835,7.03000020980835,9981000,59,5.0,,0.05,2.95,-0.26000022888183594,-0.035230382771007984
54,2018-12-11,2,0.0014375410194705754,0.17950098725542984,NIO,7.079999923706055,7.199999809265137,6.920000076293945,7.079999923706055,7.079999923706055,8095700,71,5.0,,0.05,3.5500000000000003,0.07999992370605469,0.01123594452133525
55,2018-12-12,1,0.0012187705097352877,-0.15218383807639624,NIO,7.199999809265137,7.550000190734863,7.119999885559082,7.539999961853027,7.539999961853027,16007500,66,5.0,,0.05,3.3000000000000003,0.35000038146972656,0.0486111653807737
56,2018-12-13,2,0.0014375410194705754,0.17950098725542984,NIO,7.550000190734863,7.900000095367432,7.260000228881836,7.75,7.75,14980900,67,5.0,,0.05,3.35,0.34999990463256836,0.04635760209146467
57,2018-12-17,1,0.0012187705097352877,-0.15218383807639624,NIO,7.630000114440918,7.639999866485596,6.960000038146973,7.03000020980835,7.03000020980835,18132800,100,5.0,,0.05,5.0,-0.26000022888183594,-0.032911420980146655
58,2018-12-18,2,0.0014375410194705754,0.17950098725542984,NIO,7.03000020980835,7.190000057220459,6.840000152587891,7.070000171661377,7.070000171661377,10685800,76,5.0,,0.05,3.8,-0.4499998092651367,-0.05890049962424104
59,2018-12-19,2,0.0014375410194705754,0.0,NIO,7.010000228881836,7.150000095367432,6.800000190734863,6.829999923706055,6.829999923706055,9299700,60,5.0,,0.05,3.0,-0.039999961853027344,-0.005563276986744636
60,2019-01-02,2,0.0014375410194705754,0.17950098725542984,NIO,6.130000114440918,6.239999771118164,6.0,6.199999809265137,6.199999809265137,8823600,73,4.0,,0.04,2.92,-0.9100003242492676,-0.1272727709246979
61,2019-01-03,2,0.0014375410194705754,0.0,NIO,6.099999904632568,6.150000095367432,6.019999980926514,6.050000190734863,6.050000190734863,7562900,75,4.0,,0.04,3.0,-0.08999967575073242,-0.014423025489086694
62,2019-01-07,2,0.0014375410194705754,0.0,NIO,6.409999847412109,6.590000152587891,6.309999942779541,6.5,6.5,9709000,81,4.0,,0.04,3.24,0.440000057220459,0.07154472364185738
63,2019-01-08,2,0.0014375410194705754,0.0,NIO,6.570000171661377,6.579999923706055,6.170000076293945,6.400000095367432,6.400000095367432,9603800,80,4.0,,0.04,3.2,-0.010000228881835938,-0.0015174853794061027
64,2019-01-09,1,0.0012187705097352877,-0.15218383807639624,NIO,6.409999847412109,6.690000057220459,6.349999904632568,6.630000114440918,6.630000114440918,11489900,73,4.0,,0.04,2.92,0.1100001335144043,0.016717345712741194
65,2019-01-10,5,0.0020938525486764387,0.7180039490217198,NIO,6.630000114440918,6.730000019073486,6.409999847412109,6.659999847412109,6.659999847412109,11221100,63,4.0,,0.04,2.52,0.039999961853027344,0.005979067490418988
66,2019-01-14,1,0.0012187705097352877,-0.41792916100720934,NIO,6.510000228881836,7.150000095367432,6.369999885559082,6.800000190734863,6.800000190734863,19454100,85,4.0,,0.04,3.4,0.4200000762939453,0.06240714340321296
67,2019-01-15,2,0.0014375410194705754,0.17950098725542984,NIO,6.849999904632568,7.070000171661377,6.75,6.820000171661377,6.820000171661377,12633000,73,4.0,,0.04,2.92,-0.07999992370605469,-0.011188800369091978
68,2019-01-22,1,0.0012187705097352877,-0.15218383807639624,NIO,6.630000114440918,6.670000076293945,6.510000228881836,6.570000171661377,6.570000171661377,6379600,53,4.0,,0.04,2.12,-0.40000009536743164,-0.056577098395378944
69,2019-01-24,1,0.0012187705097352877,0.0,NIO,6.46999979019165,6.75,6.46999979019165,6.579999923706055,6.579999923706055,5920000,73,4.0,,0.04,2.92,0.07999992370605469,0.011993991422936334
70,2019-01-28,1,0.0012187705097352877,0.0,NIO,6.559999942779541,6.679999828338623,6.480000019073486,6.670000076293945,6.670000076293945,5111000,52,4.0,,0.04,2.08,-0.07000017166137695,-0.010370395801685528
71,2019-01-30,7,0.0025313935681470136,1.077005923532579,NIO,6.940000057220459,7.550000190734863,6.920000076293945,7.460000038146973,7.460000038146973,28775000,93,4.0,,0.04,3.72,0.8700003623962402,0.13023957855589008
72,2019-01-31,8,0.0027501640778823016,0.08642295393656574,NIO,7.400000095367432,7.889999866485596,7.400000095367432,7.880000114440918,7.880000114440918,21233900,100,4.0,,0.04,4.0,0.3399996757507324,0.045033068498192774
73,2019-02-01,3,0.001656311529205863,-0.3977408320738207,NIO,7.849999904632568,8.109999656677246,7.679999828338623,7.900000095367432,7.900000095367432,20788800,16,8.0,False,0.08,1.28,0.2199997901916504,0.02788337058485202
74,2019-02-04,1,0.0012187705097352877,-0.15218383807639624,NIO,7.960000038146973,7.980000019073486,7.739999771118164,7.849999904632568,7.849999904632568,8585300,11,8.0,,0.08,0.88,-0.12999963760375977,-0.016029549088417805
75,2019-02-05,1,0.0012187705097352877,0.0,NIO,7.710000038146973,7.960000038146973,7.610000133514404,7.880000114440918,7.880000114440918,9029900,11,8.0,,0.08,0.88,-0.019999980926513672,-0.002506263268008846
76,2019-02-06,25,0.006469262743382192,4.308023694130317,NIO,7.949999809265137,8.59000015258789,7.829999923706055,8.399999618530273,8.399999618530273,33404700,19,8.0,,0.08,1.52,0.630000114440918,0.079145742640923
77,2019-02-07,4,0.0018750820389411508,-0.7101552196408643,NIO,8.279999732971191,8.369999885559082,7.800000190734863,8.039999961853027,8.039999961853027,23198200,18,8.0,,0.08,1.44,-0.2200002670288086,-0.02561120641686243
78,2019-02-08,1,0.0012187705097352877,-0.3500175008750438,NIO,8.0,8.0,7.28000020980835,7.670000076293945,7.670000076293945,21709300,14,8.0,,0.08,1.12,-0.36999988555908203,-0.04420548275005953
79,2019-02-11,1,0.0012187705097352877,-0.26416589618280284,NIO,7.670000076293945,7.769999980926514,7.380000114440918,7.460000038146973,7.460000038146973,9750700,13,8.0,,0.08,1.04,-0.23000001907348633,-0.02875000238418579
80,2019-02-12,2,0.0014375410194705754,0.17950098725542984,NIO,7.349999904632568,7.570000171661377,7.139999866485596,7.440000057220459,7.440000057220459,13264100,15,8.0,,0.08,1.2,-0.19999980926513672,-0.025740001255609823
81,2019-02-13,4,0.0018750820389411508,0.3043676761527925,NIO,7.519999980926514,7.679999828338623,7.389999866485596,7.489999771118164,7.489999771118164,10867800,11,8.0,,0.08,0.88,0.1099996566772461,0.014530997910546128
82,2019-02-14,3,0.001656311529205863,-0.1166725002916813,NIO,7.699999809265137,7.78000020980835,7.420000076293945,7.480000019073486,7.480000019073486,14728300,18,8.0,,0.08,1.44,0.10000038146972656,0.013020883294910135
83,2019-02-15,1,0.0012187705097352877,-0.26416589618280284,NIO,7.550000190734863,7.639999866485596,7.260000228881836,7.409999847412109,7.409999847412109,15620200,15,8.0,,0.08,1.2,-0.1400003433227539,-0.017994902255433542
84,2019-02-19,1,0.0012187705097352877,-0.26416589618280284,NIO,7.400000095367432,7.429999828338623,7.210000038146973,7.260000228881836,7.260000228881836,9974700,14,8.0,,0.08,1.12,-0.21000003814697266,-0.027486916468176914
85,2019-02-20,3,0.001656311529205863,0.3590019745108599,NIO,7.260000228881836,7.769999980926514,7.260000228881836,7.619999885559082,7.619999885559082,21495700,14,8.0,,0.08,1.12,0.3400001525878906,0.04576045228037584
86,2019-02-22,27,0.0069068037628527675,3.169990754193633,NIO,7.920000076293945,8.220000267028809,7.75,8.170000076293945,8.170000076293945,26600400,22,8.0,,0.08,1.76,0.4500002861022949,0.05791509487862778
87,2019-02-25,57,0.013469919054911399,4.8245199129694445,NIO,9.039999961853027,9.09000015258789,8.600000381469727,9.0,9.0,52424200,100,8.0,,0.08,8.0,0.869999885559082,0.10583939869792136
88,2019-02-26,125,0.028346313716910963,1.1044160400188403,NIO,9.15999984741211,10.640000343322754,8.819999694824219,9.789999961853027,9.789999961853027,106022600,82,8.0,,0.08,6.5600000000000005,1.5500001907348633,0.17051706982574522
89,2019-02-27,48,0.01150098446729381,-0.594268779279314,NIO,10.149999618530272,10.25,9.329999923706056,9.850000381469728,9.850000381469728,53234300,58,8.0,,0.08,4.64,-0.3900003433227539,-0.03665416642279551
90,2019-02-28,21,0.005594180704441042,-0.5135911434060604,NIO,9.850000381469728,9.93000030517578,9.460000038146973,9.56999969482422,9.56999969482422,26506000,38,8.0,,0.08,3.04,-0.3199996948242205,-0.031219482421875222
91,2019-03-01,38,0.009313279369940933,0.6648156114348285,NIO,9.81999969482422,10.199999809265137,9.729999542236328,10.0600004196167,10.0600004196167,32409400,54,11.0,False,0.11,5.94,0.26999950408935725,0.027190281550004247
92,2019-03-04,75,0.017407788230146576,3.0657605640999437,NIO,10.31999969482422,10.369999885559082,9.149999618530272,9.779999732971191,9.779999732971191,43753300,55,11.0,,0.11,6.05,0.1700000762939453,0.016666674458123643
93,2019-03-05,162,0.0364408225771166,1.093363159945206,NIO,9.800000190734863,10.630000114440918,9.699999809265137,10.15999984741211,10.15999984741211,53680800,95,11.0,,0.11,10.45,0.26000022888183594,0.025072346359801267
94,2019-03-06,119,0.027033690658499237,-0.2581481770536287,NIO,8.260000228881836,8.720000267028809,8.0,8.010000228881836,8.010000228881836,73522700,100,11.0,,0.11,11.0,-1.9099998474121094,-0.17968013422853713
95,2019-03-07,39,0.009532049879676218,-0.6474010892523328,NIO,7.809999942779541,7.949999809265137,7.0,7.090000152587891,7.090000152587891,52469600,67,11.0,,0.11,7.37,-0.7700004577636719,-0.08830280208535324
96,2019-03-08,18,0.004937869175235178,-0.4819719538224966,NIO,7.019999980926514,7.199999809265137,6.849999904632568,7.059999942779541,7.059999942779541,32040600,51,11.0,,0.11,5.61,-0.75,-0.09433962490488745
97,2019-03-11,21,0.005594180704441042,0.8842384496352518,NIO,6.949999809265137,6.980000019073486,6.550000190734863,6.590000152587891,6.590000152587891,62544500,47,11.0,,0.11,5.17,-0.2199997901916504,-0.030555527224952028
98,2019-03-12,4,0.0018750820389411508,-0.6648156114348285,NIO,6.619999885559082,6.639999866485596,6.369999885559082,6.389999866485596,6.389999866485596,41616000,48,11.0,,0.11,5.28,-0.3400001525878906,-0.048710623446820756
99,2019-03-13,12,0.0036252461168234523,0.93338000233345,NIO,6.320000171661377,6.769999980926514,6.239999771118164,6.53000020980835,6.53000020980835,41727200,40,11.0,,0.11,4.4,0.13000011444091797,0.019578330881763195
100,2019-03-14,27,0.0069068037628527675,0.9051958240299318,NIO,6.630000114440918,6.639999866485596,6.0,6.03000020980835,6.03000020980835,58983400,43,11.0,,0.11,4.73,-0.13000011444091797,-0.01920238032602284
101,2019-03-15,36,0.008875738350470355,0.28507174305533534,NIO,6.119999885559082,6.130000114440918,5.710000038146973,5.710000038146973,5.710000038146973,85777000,48,11.0,,0.11,5.28,-0.5099997520446777,-0.07680719311740125
102,2019-03-18,7,0.0025313935681470136,0.0,NIO,5.690000057220459,5.949999809265137,5.440000057220459,5.75,5.75,76506100,44,11.0,,0.11,4.84,-0.18000030517578125,-0.029363833901363323
103,2019-03-19,19,0.005156639684970466,1.0370754472387866,NIO,5.75,6.03000020980835,5.730000019073486,5.960000038146973,5.960000038146973,54509200,44,11.0,,0.11,4.84,0.08000040054321289,0.013445445900458486
104,2019-03-20,9,0.002968934587617589,-0.42425013788129484,NIO,6.019999980926514,6.03000020980835,5.710000038146973,5.849999904632568,5.849999904632568,39053700,38,11.0,,0.11,4.18,0.0,0.0
105,2019-03-21,23,0.006031721723911617,1.0316115245744601,NIO,5.75,5.949999809265137,5.739999771118164,5.840000152587891,5.840000152587891,21368900,32,11.0,,0.11,3.52,-0.08000040054321289,-0.013267064305086618
106,2019-03-22,4,0.0018750820389411508,-0.68912988284792,NIO,5.800000190734863,5.869999885559082,5.599999904632568,5.619999885559082,5.619999885559082,24956500,32,11.0,,0.11,3.52,-0.07999992370605469,-0.013445365759757077
107,2019-03-25,2,0.0014375410194705754,-0.2333450005833625,NIO,5.619999885559082,5.659999847412109,5.269999980926514,5.349999904632568,5.349999904632568,38993300,31,11.0,,0.11,3.41,-0.21000003814697266,-0.03577513496441431
108,2019-03-26,24,0.006250492233646905,3.348044437680718,NIO,5.199999809265137,5.21999979019165,4.900000095367432,4.960000038146973,4.960000038146973,67206300,44,11.0,,0.11,4.84,-0.440000057220459,-0.07773852810643411
109,2019-03-27,10,0.003187705097352877,-0.49000735011025165,NIO,5.010000228881836,5.190000057220459,4.960000038146973,4.980000019073486,4.980000019073486,39753400,40,11.0,,0.11,4.4,-0.029999732971191406,-0.005747075512830602
110,2019-03-28,6,0.002312623058411726,-0.27451787797680327,NIO,5.039999961853027,5.170000076293945,4.929999828338623,5.010000228881836,5.010000228881836,29281400,40,11.0,,0.11,4.4,-0.019999980926513672,-0.003853560829674585
111,2019-03-29,7,0.0025313935681470136,0.09459842966606735,NIO,5.059999942779541,5.130000114440918,5.03000020980835,5.099999904632568,5.099999904632568,23595900,31,11.0,,0.11,3.41,-0.039999961853027344,-0.007736936414457607
112,2019-04-01,20,0.005375410194705754,1.8667600046669,NIO,5.289999961853027,5.400000095367432,5.139999866485596,5.210000038146973,5.210000038146973,32404600,83,8.0,False,0.08,6.640000000000001,0.26999998092651367,0.05263157405522567
113,2019-04-02,16,0.004500328155764603,-0.1627935370965773,NIO,5.429999828338623,5.610000133514404,5.349999904632568,5.389999866485596,5.389999866485596,55814800,100,8.0,,0.08,8.0,0.21000003814697266,0.03888889526634043
114,2019-04-03,6,0.002312623058411726,-0.48612123863691603,NIO,5.550000190734863,5.579999923706055,5.230000019073486,5.309999942779541,5.309999942779541,35197400,88,8.0,,0.08,7.04,-0.03000020980834961,-0.005347630854610319
115,2019-04-04,27,0.0069068037628527675,1.9865670229874182,NIO,5.389999866485596,5.5,5.269999980926514,5.349999904632568,5.349999904632568,31696600,91,8.0,,0.08,7.28,-0.07999992370605469,-0.014336904085998858
116,2019-04-05,19,0.005156639684970466,-0.2533971049380761,NIO,5.369999885559082,5.400000095367432,5.309999942779541,5.360000133514404,5.360000133514404,18093400,73,8.0,,0.08,5.84,-0.09999990463256836,-0.018181800842285156
117,2019-04-08,8,0.0027501640778823016,1.2565069107880094,NIO,5.329999923706055,5.380000114440918,5.25,5.300000190734863,5.300000190734863,17349800,73,8.0,,0.08,5.84,-0.019999980926513672,-0.0037037001061669406
118,2019-04-09,5,0.0020938525486764387,-0.23864449924429232,NIO,5.28000020980835,5.28000020980835,5.059999942779541,5.079999923706055,5.079999923706055,32590100,66,8.0,,0.08,5.28,-0.09999990463256836,-0.018587342473125656
119,2019-04-10,1,0.0012187705097352877,-0.41792916100720934,NIO,5.059999942779541,5.110000133514404,4.960000038146973,5.050000190734863,5.050000190734863,25958700,58,8.0,,0.08,4.64,-0.1700000762939453,-0.03219698286718742
120,2019-04-11,2,0.0014375410194705754,0.17950098725542984,NIO,5.0,5.090000152587891,4.96999979019165,5.010000228881836,5.010000228881836,17642600,62,8.0,,0.08,4.96,-0.019999980926513672,-0.003913890490010341
121,2019-04-12,7,0.0025313935681470136,0.7609191903819812,NIO,5.03000020980835,5.059999942779541,4.949999809265137,4.989999771118164,4.989999771118164,15561300,65,8.0,,0.08,5.2,-0.03000020980834961,-0.005893950669745407
122,2019-04-15,14,0.004062787136294028,2.3335128343205893,NIO,4.989999771118164,5.0,4.71999979019165,4.75,4.75,27489100,70,8.0,,0.08,5.6000000000000005,-0.059999942779541016,-0.011857696335581758
123,2019-04-16,16,0.004500328155764603,0.10769479295676043,NIO,4.800000190734863,4.809999942779541,4.429999828338623,4.449999809265137,4.449999809265137,46354500,98,8.0,,0.08,7.84,-0.19000005722045898,-0.03800001144409182
124,2019-04-17,22,0.005812951214176329,0.29167274318214953,NIO,4.610000133514404,4.71999979019165,4.510000228881836,4.590000152587891,4.590000152587891,30546400,94,8.0,,0.08,7.52,-0.09000015258789062,-0.01871105065666223
