,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,BYND_unscaled,BYND_monthly,isPartial,scale,BYND,Stock_Price_Change,Stock_Price_Change_Percent
25,2019-06-07,34,0.11044527736131934,0.12182679275739727,BYND,130.0,149.4600067138672,120.76000213623048,138.64999389648438,138.64999389648438,23916700,87,100.0,,1.0,87.0,47.21000671386719,0.4617115571038355
26,2019-06-10,33,0.10894602698650675,0.6641170678086425,BYND,155.6999969482422,186.42999267578125,147.0,168.10000610351562,168.10000610351562,24986000,86,100.0,,1.0,86.0,36.96998596191406,0.2473570473785074
27,2019-06-11,50,0.13443328335832083,0.23394388099137142,BYND,145.25,150.0,125.2300033569336,126.04000091552734,126.04000091552734,15516000,100,100.0,,1.0,100.0,-36.42999267578125,-0.19540843269321118
28,2019-06-12,22,0.09245427286356822,-0.3122664971505681,BYND,133.99000549316406,150.4499969482422,131.56300354003906,141.97000122070312,141.97000122070312,16918600,79,100.0,,1.0,79.0,0.4499969482421875,0.002999979654948026
29,2019-06-13,12,0.07746176911544228,-0.16216128561467236,BYND,141.52000427246094,146.4499969482422,134.25,141.38999938964844,141.38999938964844,9474600,54,100.0,,1.0,54.0,-4.0,-0.026586906488114348
30,2019-06-14,5,0.06696701649175413,-0.13548299688389098,BYND,142.00999450683594,157.89999389648438,141.8000030517578,151.47999572753906,151.47999572753906,14964600,44,100.0,,1.0,44.0,11.449996948242188,0.07818366122799447
31,2019-06-17,7,0.06996551724137931,-0.04109560893418529,BYND,163.17999267578125,171.19000244140625,160.61099243164062,169.9600067138672,169.9600067138672,14626700,54,100.0,,1.0,54.0,13.290008544921875,0.08416725179631412
32,2019-06-18,15,0.08195952023988005,0.17142734694752182,BYND,200.0,201.8800048828125,160.6999969482422,169.88999938964844,169.88999938964844,23966900,82,100.0,,1.0,82.0,30.69000244140625,0.1792745020370603
33,2019-06-19,19,0.08795652173913043,0.0731702855470393,BYND,171.3699951171875,174.4499969482422,162.25,169.27999877929688,169.27999877929688,9452000,58,100.0,,1.0,58.0,-27.430007934570312,-0.13587283173731302
34,2019-06-20,9,0.07296401799100449,-0.17045357696831276,BYND,173.0,174.0,163.3000030517578,165.1699981689453,165.1699981689453,6660500,49,100.0,,1.0,49.0,-0.4499969482421875,-0.0025795182351060486
35,2019-06-21,21,0.09095502248875563,0.2465736536051124,BYND,153.5399932861328,161.7899932861328,150.0,154.1300048828125,154.1300048828125,7474600,45,100.0,,1.0,45.0,-12.210006713867188,-0.07017245237854708
36,2019-06-24,7,0.06996551724137931,0.06870176563537678,BYND,151.8800048828125,152.6999969482422,138.0,140.99000549316406,140.99000549316406,6538500,36,100.0,,1.0,36.0,-9.089996337890625,-0.05618392184376053
37,2019-06-25,14,0.08046026986506746,0.14999892857908148,BYND,138.5,150.69000244140625,138.34300231933594,150.60000610351562,150.60000610351562,6632500,39,100.0,,1.0,39.0,-2.0099945068359375,-0.013163029122503667
38,2019-06-26,15,0.08195952023988005,0.018633424637114038,BYND,160.10000610351562,162.25,153.02000427246094,160.47999572753906,160.47999572753906,6378600,36,100.0,,1.0,36.0,11.55999755859375,0.07671376581926004
39,2019-06-27,8,0.0714647676161919,-0.12804799970731884,BYND,157.30999755859375,164.7899932861328,155.4499969482422,162.91000366210938,162.91000366210938,5731400,35,100.0,,1.0,35.0,2.5399932861328125,0.015654812241188365
40,2019-06-28,18,0.08645727136431784,0.20978874273606474,BYND,165.3000030517578,168.8000030517578,159.5500030517578,160.67999267578125,160.67999267578125,7315300,30,100.0,,1.0,30.0,4.010009765625,0.02433406110201264
41,2019-07-01,5,0.06696701649175413,0.04687463379192369,BYND,161.49000549316406,162.4499969482422,152.0,152.5800018310547,152.5800018310547,4438900,19,62.0,False,0.62,11.78,-6.350006103515625,-0.03761851889047996
42,2019-07-02,4,0.06546776611694154,-0.02238789262766694,BYND,153.0,153.6999969482422,147.02000427246094,149.7100067138672,149.7100067138672,3267500,19,62.0,,0.62,11.78,-8.75,-0.05386272800477687
43,2019-07-03,5,0.06696701649175413,0.022900588545125666,BYND,151.0,154.0,148.6999969482422,151.5,151.5,2261000,15,62.0,,0.62,9.3,0.3000030517578125,0.0019518741555917263
44,2019-07-05,3,0.06396851574212893,-0.0447757852553341,BYND,150.0,153.7899932861328,148.05599975585938,152.6300048828125,152.6300048828125,2040300,13,62.0,,0.62,8.06,-0.2100067138671875,-0.0013636799601765004
45,2019-07-08,5,0.06696701649175413,0.09835984950943022,BYND,152.49000549316406,158.92999267578125,152.0,156.6699981689453,156.6699981689453,3615500,12,62.0,,0.62,7.439999999999999,5.1399993896484375,0.03342219659302059
46,2019-07-09,8,0.0714647676161919,0.0671636778830007,BYND,158.72999572753906,159.58999633789062,154.50999450683594,157.82000732421875,157.82000732421875,2607700,15,62.0,,0.62,9.3,0.660003662109375,0.004152794894138001
47,2019-07-10,11,0.07596251874062969,0.06293662282081947,BYND,159.47999572753906,163.8800048828125,158.0,163.50999450683594,163.50999450683594,3982900,15,62.0,,0.62,9.3,4.290008544921875,0.026881437705148503
48,2019-07-11,12,0.07746176911544228,0.019736712258471956,BYND,165.0,174.24000549316406,163.5500030517578,174.1999969482422,174.1999969482422,5469500,15,62.0,,0.62,9.3,10.360000610351562,0.063216989880857
49,2019-07-12,5,0.06696701649175413,-0.13548299688389098,BYND,172.3699951171875,172.39999389648438,164.75,166.80999755859375,166.80999755859375,4659900,16,62.0,,0.62,9.92,-1.8400115966796875,-0.010560213146640907
50,2019-07-15,5,0.06696701649175413,-0.042856836736880344,BYND,168.16000366210938,170.6999969482422,166.0,166.52999877929688,166.52999877929688,2652900,12,62.0,,0.62,7.439999999999999,-1.6999969482421875,-0.009860771510600719
51,2019-07-16,7,0.06996551724137931,0.04477578525533388,BYND,168.4499969482422,174.67300415039062,167.00999450683594,172.58999633789062,172.58999633789062,3969100,16,62.0,,0.62,9.92,3.9730072021484375,0.023274793633142776
52,2019-07-17,4,0.06546776611694154,-0.06428525510532057,BYND,173.0800018310547,173.42999267578125,168.1060028076172,169.63999938964844,169.63999938964844,2437300,15,62.0,,0.62,9.3,-1.243011474609375,-0.007116219708107607
53,2019-07-18,6,0.06846626686656672,0.04580117709025111,BYND,169.39999389648438,172.4499969482422,167.80999755859375,170.33999633789062,170.33999633789062,1692300,12,62.0,,0.62,7.439999999999999,-0.9799957275390625,-0.00565067040838263
54,2019-07-19,5,0.06696701649175413,-0.021897650382113998,BYND,172.0,178.5500030517578,170.77000427246094,176.7899932861328,176.7899932861328,4256200,13,62.0,,0.62,8.06,6.100006103515625,0.0353726077788592
55,2019-07-22,10,0.0744632683658171,0.19199846401228804,BYND,178.5,200.8000030517578,177.75999450683594,194.1999969482422,194.1999969482422,11395400,30,62.0,,0.62,18.6,22.25,0.12461495166454961
56,2019-07-23,6,0.06846626686656672,-0.08053637223911259,BYND,199.6000061035156,208.47999572753903,191.77999877929688,195.47999572753903,195.47999572753903,10669200,30,62.0,,0.62,18.6,7.679992675781222,0.0382469748957206
57,2019-07-24,13,0.07896101949025487,0.15328355267479798,BYND,201.0,205.5,197.2100067138672,202.9199981689453,202.9199981689453,7168700,36,62.0,,0.62,22.32,-2.979995727539034,-0.014293916867849421
58,2019-07-25,26,0.09845127436281859,0.24683388079822266,BYND,207.0,222.88999938964844,205.4499969482422,222.8600006103516,222.8600006103516,10015800,41,62.0,,0.62,25.42,17.389999389648438,0.08462286807614805
59,2019-07-26,36,0.11344377811094453,0.15228349094674654,BYND,235.55999755859372,239.7100067138672,215.5,234.8999938964844,234.8999938964844,16531300,64,62.0,,0.62,39.68,16.82000732421875,0.0754632660517649
60,2019-07-29,43,0.12393853073463268,0.38547270685638635,BYND,228.8999938964844,233.8699951171875,201.0,222.1300048828125,222.1300048828125,16047000,100,62.0,,0.62,62.0,-5.8400115966796875,-0.024362819378044076
61,2019-07-30,40,0.1194407796101949,-0.03629017624928921,BYND,186.33999633789065,216.8999938964844,183.5,194.75999450683597,194.75999450683597,19060400,88,62.0,,0.62,54.56,-16.970001220703097,-0.07256168630011628
62,2019-07-31,29,0.10294902548725637,-0.13807473608897036,BYND,195.75999450683597,207.0,193.5,196.50999450683597,196.50999450683597,11930600,53,62.0,,0.62,32.86,-9.899993896484403,-0.04564312667159032
63,2019-08-01,14,0.08046026986506746,-0.21844554152649753,BYND,175.13999938964844,183.9900054931641,172.0,176.0399932861328,176.0399932861328,15083500,100,46.0,False,0.46,46.0,-23.00999450683591,-0.11115939375283046
64,2019-08-02,8,0.0714647676161919,-0.11180054782268434,BYND,177.60000610351562,181.91000366210935,175.0500030517578,177.11000061035156,177.11000061035156,5806900,63,46.0,,0.46,28.98,-2.0800018310547443,-0.01130497184061463
65,2019-08-05,5,0.06696701649175413,0.04687463379192369,BYND,173.10000610351562,178.22999572753906,170.99000549316406,175.94000244140625,175.94000244140625,5665500,50,46.0,,0.46,23.0,-3.680007934570284,-0.020229827169954584
66,2019-08-06,4,0.06546776611694154,-0.02238789262766694,BYND,180.10000610351562,181.75,160.6199951171875,161.24000549316406,161.24000549316406,8407700,50,46.0,,0.46,23.0,3.5200042724609375,0.019749785989121582
67,2019-08-07,6,0.06846626686656672,0.04580117709025111,BYND,164.0,167.44500732421875,160.5500030517578,167.0,167.0,5858000,52,46.0,,0.46,23.92,-14.30499267578125,-0.078706974832359
68,2019-08-08,6,0.06846626686656672,0.0,BYND,168.57000732421875,168.67999267578125,158.0,162.6999969482422,162.6999969482422,5106000,50,46.0,,0.46,23.0,1.2349853515625,0.007375468348072234
69,2019-08-09,6,0.06846626686656672,0.0,BYND,162.5399932861328,166.3000030517578,162.0500030517578,164.3699951171875,164.3699951171875,2756400,41,46.0,,0.46,18.86,-2.3799896240234375,-0.014109495656654425
70,2019-08-12,5,0.06696701649175413,-0.6731690898314882,BYND,164.52999877929688,172.1750030517578,162.5,169.11000061035156,169.11000061035156,3973800,34,46.0,,0.46,15.64,5.875,0.03532772033787346
71,2019-08-13,3,0.06396851574212893,-0.0447757852553341,BYND,169.0,171.97999572753906,165.5800018310547,167.2899932861328,167.2899932861328,3048100,39,46.0,,0.46,17.94,-0.19500732421875,-0.0011326111268319394
72,2019-08-14,2,0.06246926536731634,-0.023437316895961735,BYND,165.75,166.7449951171875,161.05999755859375,162.89999389648438,162.89999389648438,2246600,41,46.0,,0.46,18.86,-5.2350006103515625,-0.03043959030354415
73,2019-08-15,8,0.0714647676161919,0.14399884800921603,BYND,163.0,164.13999938964844,137.11000061035156,144.1999969482422,144.1999969482422,9600100,56,46.0,,0.46,25.76,-2.6049957275390625,-0.0156226321858014
74,2019-08-16,1,0.06097001499250375,-0.14685211991524527,BYND,144.2100067138672,148.5399932861328,136.27000427246094,144.77000427246094,144.77000427246094,5867000,38,46.0,,0.46,17.48,-15.600006103515625,-0.09504085635143145
75,2019-08-19,6,0.06846626686656672,0.09599923200614402,BYND,147.38999938964844,148.5,140.77000427246094,144.50999450683594,144.50999450683594,3840600,35,46.0,,0.46,16.1,-0.0399932861328125,-0.000269242547061177
76,2019-08-20,7,0.06996551724137931,0.021897650382113998,BYND,155.0,158.1999969482422,151.52999877929688,153.97000122070312,153.97000122070312,7051800,47,46.0,,0.46,21.62,9.699996948242188,0.06531984476930774
77,2019-08-21,10,0.0744632683658171,0.0642852551053208,BYND,155.75,155.75,149.13400268554688,151.9499969482422,151.9499969482422,3659700,32,46.0,,0.46,14.72,-2.4499969482421875,-0.015486706671958728
78,2019-08-22,5,0.06696701649175413,-0.10067046529889068,BYND,151.0399932861328,152.2100067138672,146.10000610351562,150.99000549316406,150.99000549316406,2930200,32,46.0,,0.46,14.72,-3.5399932861328125,-0.022728688835523703
79,2019-08-23,3,0.06396851574212893,-0.0447757852553341,BYND,150.0,151.63999938964844,146.25999450683594,146.85000610351562,146.85000610351562,2214300,30,46.0,,0.46,13.8,-0.57000732421875,-0.0037448741809090746
80,2019-08-26,3,0.06396851574212893,-0.30810644266787757,BYND,153.8000030517578,155.39999389648438,150.3000030517578,155.1300048828125,155.1300048828125,3650400,32,46.0,,0.46,14.72,3.7599945068359375,0.024795532326364667
81,2019-08-27,2,0.06246926536731634,-0.023437316895961735,BYND,159.27999877929688,161.4250030517578,155.3000030517578,157.02000427246094,157.02000427246094,4423400,33,46.0,,0.46,15.18,6.0250091552734375,0.038770974207932296
82,2019-08-28,2,0.06246926536731634,0.0,BYND,158.27999877929688,162.5,155.39999389648438,160.30999755859375,160.30999755859375,3708100,37,46.0,,0.46,17.02,1.0749969482421875,0.00665942033711775
83,2019-08-29,5,0.06696701649175413,0.07199942400460801,BYND,161.75,166.72000122070312,159.0,165.47999572753906,165.47999572753906,3764700,31,46.0,,0.46,14.26,4.220001220703125,0.025969238281249973
84,2019-08-30,8,0.0714647676161919,0.0671636778830007,BYND,168.6699981689453,172.2899932861328,166.6999969482422,167.6300048828125,167.6300048828125,4145800,30,46.0,,0.46,13.8,5.5699920654296875,0.03340926118430243
85,2019-09-03,2,0.06246926536731634,-0.6056763227876253,BYND,167.6300048828125,169.30999755859375,162.2100067138672,163.14999389648438,163.14999389648438,2425400,35,25.0,,0.25,8.75,-2.9799957275390625,-0.017296394704653495
86,2019-09-04,2,0.06246926536731634,0.0,BYND,165.36000061035156,165.5,161.6439971923828,163.67999267578125,163.67999267578125,2143100,40,25.0,,0.25,10.0,-3.80999755859375,-0.02250308672572754
87,2019-09-05,2,0.06246926536731634,0.0,BYND,162.0500030517578,167.14999389648438,160.52000427246094,160.97000122070312,160.97000122070312,2281600,46,25.0,,0.25,11.5,1.649993896484375,0.009969751640388935
88,2019-09-06,96,0.20339880059970014,2.2559819521443827,BYND,155.83999633789062,157.625,151.67999267578125,154.99000549316406,154.99000549316406,3560600,40,25.0,,0.25,10.0,-9.524993896484375,-0.05698470980730741
89,2019-09-09,2,0.06246926536731634,-0.3243225712293447,BYND,153.13999938964844,153.92599487304688,147.25399780273438,149.52999877929688,149.52999877929688,3097900,28,25.0,,0.25,7.0,-3.699005126953125,-0.023467122137688312
90,2019-09-10,27,0.09995052473763119,0.5999952000383999,BYND,147.0,147.5,142.97999572753906,146.89999389648438,146.89999389648438,1885600,36,25.0,,0.25,9.0,-6.425994873046875,-0.04174730121671022
91,2019-09-11,33,0.10894602698650675,0.0899995500022499,BYND,147.22999572753906,152.8000030517578,147.00999450683594,151.80999755859375,151.80999755859375,1869500,38,25.0,,0.25,9.5,5.3000030517578125,0.03593222407971397
92,2019-09-12,4,0.06546776611694154,-0.3990807381617515,BYND,151.60000610351562,154.41000366210938,149.13999938964844,152.9600067138672,152.9600067138672,1520100,30,25.0,,0.25,7.5,1.6100006103515625,0.010536652998666574
93,2019-09-13,2,0.06246926536731634,-0.04580117709025133,BYND,155.2899932861328,156.92999267578125,153.57699584960938,155.97999572753906,155.97999572753906,1810300,25,25.0,,0.25,6.25,2.519989013671875,0.016320114978989997
94,2019-09-16,15,0.08195952023988005,-0.1276588954314074,BYND,155.83999633789062,159.85000610351562,154.5500030517578,158.97000122070312,158.97000122070312,1766800,32,25.0,,0.25,8.0,2.920013427734375,0.018607108672764383
95,2019-09-17,15,0.08195952023988005,0.0,BYND,160.0,161.49000549316406,158.89999389648438,160.30999755859375,160.30999755859375,1558800,31,25.0,,0.25,7.75,1.6399993896484375,0.010259614182225318
96,2019-09-18,1,0.06097001499250375,-0.2560959994146377,BYND,160.00999450683594,160.49000549316406,149.0,153.99000549316406,153.99000549316406,3033300,29,25.0,,0.25,7.25,-1.0,-0.006192333680008044
97,2019-09-19,3,0.06396851574212893,0.04917992475471511,BYND,156.83999633789062,157.10000610351562,152.5,154.9199981689453,154.9199981689453,1570900,27,25.0,,0.25,6.75,-3.3899993896484375,-0.021122806864087407
98,2019-09-20,5,0.06696701649175413,0.04687463379192369,BYND,154.97000122070312,156.55999755859375,153.44000244140625,155.25999450683594,155.25999450683594,1293800,27,25.0,,0.25,6.75,-0.540008544921875,-0.00343735534017775
99,2019-09-23,2,0.06246926536731634,-0.5454525619906836,BYND,152.66000366210938,154.27000427246094,146.2899932861328,148.22000122070312,148.22000122070312,2396600,37,25.0,,0.25,9.25,-2.2899932861328125,-0.01462693741596266
100,2019-09-24,68,0.16141979010494753,1.5839873281013754,BYND,146.74000549316406,147.0,139.07000732421875,142.99000549316406,142.99000549316406,2316900,31,25.0,,0.25,7.75,-7.2700042724609375,-0.04712519654579872
101,2019-09-25,1,0.06097001499250375,-0.6222890950802009,BYND,139.3000030517578,142.89999389648438,133.0800018310547,138.32000732421875,138.32000732421875,2531600,36,25.0,,0.25,9.0,-4.100006103515625,-0.02789119798309947
102,2019-09-26,5,0.06696701649175413,0.09835984950943022,BYND,160.50999450683594,160.60000610351562,148.60000610351562,154.33999633789062,154.33999633789062,8074700,100,25.0,,0.25,25.0,17.70001220703125,0.12386293186165553
103,2019-09-27,61,0.15092503748125938,1.2537219871493495,BYND,151.0,153.80999755859375,148.89999389648438,151.66000366210938,151.66000366210938,1989400,54,25.0,,0.25,13.5,-6.790008544921875,-0.04227900552223729
104,2019-09-30,4,0.06546776611694154,-0.4586757905959066,BYND,150.69000244140625,151.0,145.67999267578125,148.6199951171875,148.6199951171875,1667100,24,25.0,,0.25,6.0,-2.80999755859375,-0.018269277701036812
105,2019-10-01,2,0.06246926536731634,-0.04580117709025133,BYND,148.64999389648438,149.39999389648438,143.6999969482422,146.4199981689453,146.4199981689453,1491200,21,32.0,False,0.32,6.72,-1.600006103515625,-0.010596066910699475
106,2019-10-02,14,0.08046026986506746,0.28799769601843184,BYND,144.9600067138672,145.25,141.10000610351562,143.3000030517578,143.3000030517578,1542300,19,32.0,,0.32,6.08,-4.149993896484375,-0.027777738059077905
107,2019-10-03,1,0.06097001499250375,-0.2422345202824827,BYND,142.05999755859375,146.9250030517578,141.32000732421875,145.44000244140625,145.44000244140625,1160600,13,32.0,,0.32,4.16,1.6750030517578125,0.01153186266270434
108,2019-10-04,4,0.06546776611694154,0.07376988713207289,BYND,146.05999755859375,147.1699981689453,144.27000427246094,145.72000122070312,145.72000122070312,1373500,12,32.0,,0.32,3.84,0.2449951171875,0.0016674841728687717
109,2019-10-07,14,0.08046026986506746,0.3196695109056482,BYND,144.5,145.1699981689453,142.02999877929688,145.05999755859375,145.05999755859375,1319900,12,32.0,,0.32,3.84,-2.0,-0.013589726336097896
110,2019-10-08,2,0.06246926536731634,-0.22360109564536867,BYND,143.0,143.94000244140625,140.17999267578125,142.72999572753906,142.72999572753906,1123400,10,32.0,,0.32,3.2,-1.2299957275390625,-0.008472795639961506
111,2019-10-09,78,0.17641229385307347,1.8239854081167355,BYND,143.25999450683594,143.70199584960938,137.55999755859375,139.35000610351562,139.35000610351562,1477600,13,32.0,,0.32,4.16,-0.238006591796875,-0.00165351248964829
112,2019-10-10,43,0.12393853073463268,-0.2974495822958009,BYND,138.5,138.9499969482422,134.91000366210938,136.0,136.0,1735600,12,32.0,,0.32,3.84,-4.7519989013671875,-0.0330684265954132
113,2019-10-11,1,0.06097001499250375,-0.5080624674900505,BYND,136.00999450683594,136.85000610351562,130.63999938964844,131.38999938964844,131.38999938964844,2441000,15,32.0,,0.32,4.8,-2.0999908447265625,-0.015113284568899932
114,2019-10-14,1,0.06097001499250375,-0.4325561276459179,BYND,128.4499969482422,128.4600067138672,124.62999725341795,126.30999755859376,126.30999755859376,2126900,14,32.0,,0.32,4.48,-8.389999389648438,-0.06130799426711098
115,2019-10-15,6,0.06846626686656672,0.12294981188678777,BYND,124.2699966430664,125.4000015258789,120.52999877929688,122.0500030517578,122.0500030517578,2635900,16,32.0,,0.32,5.12,-3.0600051879882812,-0.023820683699668166
116,2019-10-16,3,0.06396851574212893,-0.0656929511463421,BYND,122.0,126.48999786376952,121.7770004272461,123.91999816894533,123.91999816894533,1961900,18,32.0,,0.32,5.76,1.0899963378906108,0.008692155698783344
117,2019-10-17,6,0.06846626686656672,0.07031195068788532,BYND,123.98999786376952,124.58000183105467,116.86000061035156,117.3499984741211,117.3499984741211,2838700,19,32.0,,0.32,6.08,-1.9099960327148438,-0.015099976796362324
118,2019-10-18,8,0.0714647676161919,0.043795300764227996,BYND,115.0,115.38999938964844,107.91000366210938,109.98999786376952,109.98999786376952,3818800,22,32.0,,0.32,7.04,-9.190002441406236,-0.07376787852250133
119,2019-10-21,8,0.0714647676161919,-0.26288524285957293,BYND,113.5999984741211,113.60900115966795,106.01000213623048,110.12999725341795,110.12999725341795,3585700,22,32.0,,0.32,7.04,-1.780998229980483,-0.015434597793578475
120,2019-10-22,7,0.06996551724137931,-0.02097887427360645,BYND,110.0,112.87999725341795,105.5500030517578,106.4000015258789,106.4000015258789,2318200,20,32.0,,0.32,6.4,-0.72900390625,-0.0064167794700126235
121,2019-10-23,7,0.06996551724137931,0.0,BYND,102.6999969482422,105.66999816894533,97.25,97.9000015258789,97.9000015258789,4719000,27,32.0,,0.32,8.64,-7.209999084472628,-0.06387313306082054
122,2019-10-24,3,0.06396851574212893,-0.08571367347376091,BYND,96.5,103.7699966430664,96.1500015258789,101.6999969482422,101.6999969482422,4696000,28,32.0,,0.32,8.96,-1.9000015258789205,-0.017980520098440755
123,2019-10-25,5,0.06696701649175413,0.04687463379192369,BYND,101.7699966430664,102.0,97.73899841308594,100.80999755859376,100.80999755859376,3302200,23,32.0,,0.32,7.36,-1.7699966430664062,-0.017056921078590692
124,2019-10-28,21,0.09095502248875563,0.32846475573170997,BYND,101.0,108.16999816894533,97.8499984741211,105.41000366210938,105.41000366210938,8359600,65,32.0,,0.32,20.8,6.169998168945327,0.06049017812691493
125,2019-10-29,14,0.08046026986506746,-0.1153839814066957,BYND,82.95999908447266,88.87999725341797,80.0999984741211,81.98999786376953,81.98999786376953,32782100,100,32.0,,0.32,32.0,-19.290000915527358,-0.17833041732513732
126,2019-10-30,15,0.08195952023988005,0.018633424637114038,BYND,84.3499984741211,90.0,83.0,88.88999938964844,88.88999938964844,14613800,59,32.0,,0.32,18.88,1.1200027465820312,0.012601291417557503
127,2019-10-31,3,0.06396851574212893,-0.21951085664111802,BYND,90.44000244140624,90.44000244140624,83.62999725341797,84.44999694824219,84.44999694824219,7036300,46,32.0,,0.32,14.72,0.4400024414062358,0.004888916015624911
