,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,SF_unscaled,SF_monthly,isPartial,scale,SF,Stock_Price_Change,Stock_Price_Change_Percent
13,2016-08-30,1,0.009403361344537814,-0.47192071731949037,SF,26.07333374023437,26.559999465942383,26.0,26.546667098999023,25.27209854125977,601650,73,94.0,,0.94,68.61999999999999,0.4066658020019531,0.015549291238640572
14,2016-09-07,1,0.009403361344537814,0.0,SF,25.406667709350582,25.69333267211914,25.299999237060547,25.546667098999023,24.320106506347656,531900,72,97.0,,0.97,69.84,-0.8666667938232422,-0.032630527531996356
15,2016-09-28,1,0.009403361344537814,-0.47192071731949037,SF,25.02666664123535,25.21333312988281,24.68000030517578,25.19333267211914,23.983736038208008,671550,78,97.0,,0.97,75.66,-0.4799995422363317,-0.018681871610886747
16,2016-10-18,1,0.009403361344537814,0.0,SF,25.86000061035156,25.906667709350582,25.479999542236328,25.600000381469727,24.370880126953125,281850,42,100.0,,1.0,42.0,0.6933345794677734,0.027498727593696648
17,2016-10-28,1,0.009403361344537814,0.0,SF,26.56666755676269,26.76666641235352,26.0,26.299999237060547,25.037267684936523,919200,47,100.0,,1.0,47.0,0.8599987030029368,0.033196037122618316
18,2016-11-04,1,0.009403361344537814,0.0,SF,25.053333282470703,25.3799991607666,24.47333335876465,24.773332595825195,23.58390235900879,679200,89,77.0,,0.77,68.53,-1.3866672515869176,-0.0518057508628319
19,2016-11-09,1,0.009403361344537814,0.0,SF,25.739999771118164,27.5,25.733333587646484,27.49333381652832,26.173311233520508,1432050,64,77.0,,0.77,49.28,2.1200008392333984,0.08353037467828517
20,2016-11-10,1,0.009403361344537814,0.0,SF,27.926666259765625,29.59333229064941,27.926666259765625,29.26000022888184,27.85515785217285,1863000,89,77.0,,0.77,68.53,2.0933322906494105,0.07612117420543307
21,2016-11-14,1,0.009403361344537814,0.0,SF,30.49333381652832,31.959999084472656,30.49333381652832,31.71333312988281,30.19069480895996,1175850,85,77.0,,0.77,65.45,2.3666667938232457,0.07997297399897874
22,2016-11-18,1,0.009403361344537814,0.0,SF,33.233333587646484,33.9466667175293,33.14666748046875,33.75333404541016,32.13274002075195,904200,84,77.0,,0.77,64.68,1.9866676330566406,0.06216106664476828
23,2016-11-22,1,0.009403361344537814,0.0,SF,33.50666809082031,33.866668701171875,33.206668853759766,33.84000015258789,32.21525955200195,699750,82,77.0,,0.77,63.14,-0.07999801635742188,-0.0023565794256940054
24,2016-11-28,1,0.009403361344537814,0.0,SF,33.13999938964844,33.439998626708984,32.540000915527344,32.606666564941406,31.0411434173584,759000,77,77.0,,0.77,59.29,-0.4266700744628906,-0.012598525063911237
25,2016-12-05,1,0.009403361344537814,0.0,SF,33.52000045776367,33.99333190917969,33.2599983215332,33.47999954223633,31.872533798217773,420000,92,81.0,,0.81,74.52000000000001,0.5533332824707031,0.016547048600317416
26,2016-12-07,1,0.009403361344537814,0.0,SF,33.77333450317383,34.880001068115234,33.58000183105469,34.793331146240234,33.122825622558594,857850,87,81.0,,0.81,70.47,0.8866691589355469,0.026083620202469904
27,2016-12-08,1,0.009403361344537814,0.0,SF,35.14666748046875,35.25333404541016,33.779998779296875,34.95333480834961,33.2751350402832,815100,90,81.0,,0.81,72.9,0.373332977294929,0.0107033533790859
28,2016-12-13,3,0.026210084033613447,0.47192071731949037,SF,34.22666549682617,34.413333892822266,33.34000015258789,33.80666732788086,32.18351745605469,646650,87,81.0,,0.81,70.47,-0.8400001525878977,-0.02382753788637082
29,2016-12-29,1,0.009403361344537814,-0.47192071731949037,SF,33.82666778564453,33.97999954223633,33.040000915527344,33.38666534423828,31.783695220947266,379050,85,81.0,,0.81,68.85000000000001,-0.4333343505859375,-0.012592047952561747
30,2017-01-05,1,0.009403361344537814,0.0,SF,33.900001525878906,34.36000061035156,33.206668853759766,33.5533332824707,31.942358016967773,694800,87,80.0,,0.8,69.60000000000001,0.3800010681152344,0.011183080436564019
31,2017-01-12,1,0.009403361344537814,-0.8993614533681087,SF,33.439998626708984,33.46666717529297,32.380001068115234,33.22666549682617,31.63136863708496,529650,84,80.0,,0.8,67.2,-0.8933334350585938,-0.02599922640250074
32,2017-01-23,1,0.009403361344537814,0.0,SF,32.33333206176758,32.706668853759766,31.87333297729492,32.36000061035156,30.80631256103516,486750,80,80.0,,0.8,64.0,-0.7599983215332031,-0.022709112848090185
33,2017-01-26,1,0.009403361344537814,0.0,SF,33.40666580200195,34.040000915527344,33.40666580200195,33.83333206176758,32.20890808105469,583350,76,80.0,,0.8,60.8,1.3333320617675781,0.0407663668754914
34,2017-01-30,1,0.009403361344537814,0.0,SF,33.12666702270508,33.25333404541016,32.38666534423828,33.13999938964844,31.54886245727539,686400,74,80.0,,0.8,59.2,-0.7866668701171804,-0.023110071943574506
35,2017-02-03,8,0.06822689075630252,6.255585344057194,SF,34.959999084472656,35.79999923706055,34.84000015258789,35.686668395996094,33.973262786865234,877950,85,81.0,,0.81,68.85000000000001,2.5466651916503835,0.07658375512580795
36,2017-02-10,1,0.009403361344537814,0.0,SF,35.9466667175293,35.9466667175293,35.393333435058594,35.473331451416016,33.770164489746094,494400,85,81.0,,0.81,68.85000000000001,0.14666748046875,0.004096857083642602
37,2017-02-21,1,0.009403361344537814,-0.7283321194464676,SF,37.0,37.20000076293945,36.58000183105469,36.900001525878906,35.12833023071289,488400,78,81.0,,0.81,63.18000000000001,1.2533340454101562,0.03486648860265462
38,2017-02-27,2,0.01780672268907563,0.893655049151028,SF,36.01333236694336,36.45333480834961,35.93333435058594,36.2599983215332,34.51906204223633,507600,74,81.0,,0.81,59.940000000000005,-0.7466659545898438,-0.020071665034311237
39,2017-03-01,1,0.009403361344537814,-0.47192071731949037,SF,36.82666778564453,37.74666595458984,36.82666778564453,37.220001220703125,35.43297576904297,987450,78,85.0,False,0.85,66.3,1.2933311462402273,0.035479089993818436
40,2017-03-06,1,0.009403361344537814,0.0,SF,35.75333404541016,35.926666259765625,35.413333892822266,35.7400016784668,34.0240364074707,423750,80,85.0,,0.85,68.0,-1.8199996948242116,-0.04821617085370444
41,2017-03-29,1,0.009403361344537814,0.0,SF,32.56666564941406,32.70000076293945,32.133331298828125,32.66666793823242,31.098255157470703,707850,86,85.0,,0.85,73.1,-3.226665496826172,-0.08981254963920005
42,2017-04-03,2,0.01780672268907563,0.893655049151028,SF,33.560001373291016,34.04666519165039,32.540000915527344,33.27333450317383,31.67579841613769,918450,74,96.0,,0.96,71.03999999999999,1.3466644287109375,0.041182397470680865
43,2017-04-04,1,0.009403361344537814,-0.47192071731949037,SF,32.939998626708984,33.380001068115234,32.67333221435547,32.813331604003906,31.237882614135746,690750,74,96.0,,0.96,71.03999999999999,-0.6666641235351562,-0.019580893452632475
44,2017-04-17,1,0.009403361344537814,0.0,SF,30.53333282470703,31.046667098999023,30.18666648864746,31.02666664123535,29.536998748779297,407100,72,96.0,,0.96,69.12,-2.333333969116211,-0.06990215381823417
45,2017-04-18,1,0.009403361344537814,0.0,SF,30.68666648864746,31.09333229064941,30.34000015258789,30.893333435058597,29.410064697265625,536700,71,96.0,,0.96,68.16,0.04666519165038707,0.0015030660618604585
46,2017-04-20,1,0.009403361344537814,0.0,SF,31.753332138061523,32.073333740234375,31.47333335876465,31.84000015258789,30.311283111572266,483450,75,96.0,,0.96,72.0,0.9800014495849645,0.03151805796896445
47,2017-04-26,1,0.009403361344537814,0.0,SF,32.606666564941406,33.19333267211914,32.540000915527344,32.80666732788086,31.23153305053711,509100,78,96.0,,0.96,74.88,1.1199989318847656,0.0349199413118626
48,2017-05-12,2,0.01780672268907563,0.893655049151028,SF,31.053333282470703,31.34000015258789,30.65333366394043,31.046667098999023,29.556039810180664,455850,81,92.0,,0.92,74.52000000000001,-1.85333251953125,-0.05583448151586068
49,2017-05-18,1,0.009403361344537814,0.0,SF,29.65999984741211,30.239999771118164,29.386667251586918,29.546667098999023,28.12805938720703,704100,74,92.0,,0.92,68.08,-1.1000003814697266,-0.0350989271255282
50,2017-06-01,1,0.009403361344537814,-0.47192071731949037,SF,28.71999931335449,29.30666732788086,28.19333267211914,29.299999237060547,27.893230438232425,722100,74,93.0,False,0.93,68.82000000000001,-0.9333324432373047,-0.030864168330077768
51,2017-06-06,1,0.009403361344537814,0.0,SF,28.253332138061523,28.63333320617676,28.02666664123535,28.540000915527344,27.16971969604492,649800,70,93.0,,0.93,65.10000000000001,-0.673334121704098,-0.022975458593462172
52,2017-06-07,4,0.03461344537815126,2.6809651474530836,SF,28.606666564941406,28.913333892822266,28.420000076293945,28.559999465942383,27.188756942749023,495750,70,93.0,,0.93,65.10000000000001,0.28000068664550426,0.009778836596820106
53,2017-06-21,1,0.009403361344537814,-0.7283321194464676,SF,29.68000030517578,29.68000030517578,29.02666664123535,29.15333366394043,27.753604888916016,733500,71,93.0,,0.93,66.03,0.7666664123535156,0.02651601559320138
54,2017-07-10,3,0.026210084033613447,1.787310098302056,SF,30.893333435058597,31.433332443237305,30.64666748046875,31.15999984741211,29.6639347076416,649500,77,89.0,,0.89,68.53,1.7533321380615234,0.05907453234613902
55,2017-07-18,1,0.009403361344537814,-0.6412311638345625,SF,31.200000762939453,31.62666702270508,31.15333366394043,31.540000915527344,30.02568817138672,656700,84,89.0,,0.89,74.76,0.193334579467777,0.006150623062855409
56,2017-07-21,1,0.009403361344537814,0.0,SF,31.940000534057617,32.25333404541016,31.206666946411133,31.65999984741211,30.13992118835449,475800,83,89.0,,0.89,73.87,0.6266670227050817,0.01981451356398667
57,2017-07-25,1,0.009403361344537814,0.0,SF,32.6533317565918,33.35333251953125,32.6533317565918,33.313331604003906,31.7138786315918,1454250,79,89.0,,0.89,70.31,1.0999984741210866,0.0341049540048286
58,2017-07-26,1,0.009403361344537814,0.0,SF,33.366668701171875,33.45333480834961,33.040000915527344,33.086666107177734,31.49810218811035,585300,88,89.0,,0.89,78.32000000000001,0.10000228881835938,0.002998269775885243
59,2017-08-01,3,0.026210084033613447,1.787310098302056,SF,34.293331146240234,34.33333206176758,33.66666793823242,34.0533332824707,32.4183464050293,1217250,87,88.0,False,0.88,76.56,0.8799972534179688,0.02630521765496252
60,2017-08-02,1,0.009403361344537814,-0.6412311638345625,SF,34.060001373291016,34.186668395996094,33.21333312988281,33.41999816894531,31.8154239654541,752100,89,88.0,,0.88,78.32000000000001,-0.14666366577148438,-0.0042717574136884595
61,2017-08-03,5,0.04301680672268908,3.574620196604112,SF,33.32666778564453,33.439998626708984,32.98666763305664,33.13999938964844,31.54886245727539,498750,86,88.0,,0.88,75.68,-0.7466697692871094,-0.021840963285400417
62,2017-08-04,2,0.01780672268907563,-0.586051963274077,SF,33.53333282470703,33.573333740234375,33.133331298828125,33.31999969482422,31.72022247314453,661800,90,88.0,,0.88,79.2,0.13333511352539062,0.00398729422850197
63,2017-08-28,1,0.009403361344537814,0.0,SF,31.86000061035156,31.959999084472656,31.63333320617676,31.733333587646484,30.209735870361328,569700,75,88.0,,0.88,66.0,-1.6133346557617188,-0.04805404992678142
64,2017-09-01,1,0.009403361344537814,0.0,SF,31.979999542236328,32.313331604003906,31.59333229064941,32.30666732788086,30.821269989013672,319050,82,80.0,False,0.8,65.60000000000001,0.35333251953125,0.011055460877748002
65,2017-09-22,1,0.009403361344537814,0.0,SF,33.68000030517578,34.106666564941406,33.473331451416016,33.93333435058594,32.37315368652344,370050,80,80.0,,0.8,64.0,1.7933349609375,0.05549829967750175
66,2017-09-26,1,0.009403361344537814,0.0,SF,34.106666564941406,34.53333282470703,33.866668701171875,34.293331146240234,32.716590881347656,407850,68,80.0,,0.8,54.400000000000006,0.426666259765625,0.012509761367421435
67,2017-09-28,3,0.026210084033613447,1.787310098302056,SF,34.913333892822266,35.59333419799805,34.80666732788086,35.586666107177734,33.950462341308594,521700,69,80.0,,0.8,55.2,1.0600013732910156,0.03069502091418852
68,2017-09-29,1,0.009403361344537814,-0.6412311638345625,SF,35.606666564941406,36.04666519165039,35.459999084472656,35.63999938964844,34.00135040283203,504150,69,80.0,,0.8,55.2,0.45333099365234375,0.012736401460188063
69,2017-10-13,1,0.009403361344537814,0.0,SF,35.31999969482422,35.3466682434082,34.79999923706055,35.16666793823242,33.54977798461914,541050,89,79.0,,0.79,70.31,-0.6999969482421875,-0.01941918744828386
70,2017-10-30,1,0.009403361344537814,0.0,SF,34.35333251953125,34.68000030517578,34.040000915527344,34.47999954223633,32.89468002319336,722550,74,79.0,,0.79,58.46,-0.6666679382324219,-0.018860842375341802
71,2017-11-07,1,0.009403361344537814,0.0,SF,35.49333190917969,35.606666564941406,34.36000061035156,34.793331146240234,33.1936149597168,418650,89,73.0,,0.73,64.97,0.926666259765625,0.026720480150264736
72,2017-11-09,1,0.009403361344537814,0.0,SF,34.54666519165039,35.106666564941406,34.29999923706055,34.95333480834961,33.346248626708984,313950,96,73.0,,0.73,70.08,-0.5,-0.014042314213493445
73,2017-11-10,1,0.009403361344537814,0.0,SF,35.0,35.27333450317383,34.7599983215332,35.060001373291016,33.44802474975586,457950,96,73.0,,0.73,70.08,0.16666793823242188,0.004747472618173987
74,2017-11-27,1,0.009403361344537814,0.0,SF,35.14666748046875,35.746665954589844,35.11333465576172,35.439998626708984,33.810543060302734,439800,80,73.0,,0.73,58.4,0.4733314514160156,0.013418959621564142
75,2017-12-01,1,0.009403361344537814,0.0,SF,38.27999877929688,38.79333114624024,36.87333297729492,38.7599983215332,37.044578552246094,1376250,86,75.0,False,0.75,64.5,3.0466651916503977,0.08522935245263641
76,2017-12-05,1,0.009403361344537814,0.0,SF,40.11333465576172,40.186668395996094,38.880001068115234,38.90666580200195,37.18475341796875,574200,80,75.0,,0.75,60.0,1.3933372497558523,0.035916927177595426
77,2017-12-07,1,0.009403361344537814,0.0,SF,38.706668853759766,39.82666778564453,38.70000076293945,39.51333236694336,37.76456832885742,508800,83,75.0,,0.75,62.25,-0.3600006103515625,-0.00895820989200069
78,2017-12-19,3,0.026210084033613447,1.787310098302056,SF,40.83333206176758,40.8466682434082,40.16666793823242,40.206668853759766,38.42721557617188,737400,87,75.0,,0.75,65.25,1.0200004577636719,0.02561099169163561
79,2017-12-26,1,0.009403361344537814,-0.6412311638345625,SF,40.32666778564453,40.63999938964844,40.01333236694336,40.08666610717773,38.312538146972656,377550,75,75.0,,0.75,56.25,-0.20666885375976562,-0.005059625733198403
80,2017-12-28,1,0.009403361344537814,0.0,SF,39.926666259765625,40.04666519165039,39.51333236694336,39.93333435058594,38.16598892211914,347850,91,75.0,,0.75,68.25,-0.5933341979980469,-0.014599759028273485
81,2018-01-19,1,0.009403361344537814,0.0,SF,43.46666717529297,44.28666687011719,43.46666717529297,44.27999877929688,42.32028579711914,469050,78,78.0,,0.78,60.84,4.240001678466797,0.10587652325544505
82,2018-01-24,1,0.009403361344537814,0.0,SF,44.43999862670898,44.59999847412109,43.686668395996094,44.16666793823242,42.21196365356445,430350,81,78.0,,0.78,63.18,0.31333160400389914,0.007075077583120759
83,2018-01-26,1,0.009403361344537814,0.0,SF,44.09999847412109,44.380001068115234,43.54666519165039,44.2400016784668,42.28205490112305,440700,81,78.0,,0.78,63.18,-0.21999740600585227,-0.004932677433464594
84,2018-02-02,1,0.009403361344537814,0.0,SF,44.97999954223633,45.40666580200195,43.17333221435547,43.24666595458984,41.33267211914063,726450,89,74.0,,0.74,65.86,1.0266647338867188,0.023133499530812784
85,2018-02-07,2,0.01780672268907563,0.893655049151028,SF,41.59999847412109,42.4466667175293,41.426666259765625,41.79333114624024,39.94366836547852,676200,85,74.0,,0.74,62.9,-2.9599990844726562,-0.06518864647274214
86,2018-02-14,1,0.009403361344537814,-0.47192071731949037,SF,40.35333251953125,41.88666534423828,40.09333419799805,41.86666870117188,40.01375961303711,716550,86,74.0,,0.74,63.64,-0.5600013732910156,-0.013193058880634045
87,2018-03-01,1,0.009403361344537814,0.0,SF,42.53333282470703,43.040000915527344,41.880001068115234,42.14666748046875,40.35625076293945,630900,70,81.0,False,0.81,56.7,1.1533355712890625,0.027534671519219067
88,2018-03-07,1,0.009403361344537814,0.0,SF,42.77333450317383,43.540000915527344,42.75333404541016,43.36666870117188,41.5244255065918,515850,72,81.0,,0.81,58.32000000000001,0.5,0.011617100124633462
89,2018-03-15,1,0.009403361344537814,0.0,SF,43.3466682434082,43.619998931884766,42.65999984741211,42.95333480834961,41.1286506652832,409050,74,81.0,,0.81,59.940000000000005,0.07999801635742188,0.0018373453071953705
90,2018-03-22,1,0.009403361344537814,0.0,SF,41.90666580200195,42.18000030517578,39.893333435058594,39.95333480834961,38.25609970092773,763500,79,81.0,,0.81,63.99,-1.4399986267089844,-0.03301234896767491
91,2018-03-29,1,0.009403361344537814,0.0,SF,38.633331298828125,39.69333267211914,38.52000045776367,39.48666763305664,37.80924224853516,849150,89,81.0,,0.81,72.09,-2.4866676330566406,-0.05895371301719765
92,2018-04-02,1,0.009403361344537814,0.0,SF,39.35333251953125,39.54666519165039,37.78666687011719,38.29999923706055,36.6729850769043,996600,72,87.0,,0.87,62.64,-0.14666748046875,-0.003695015525158163
93,2018-04-09,1,0.009403361344537814,0.0,SF,37.84000015258789,38.61333465576172,37.68000030517578,37.7599983215332,36.15593338012695,497850,68,87.0,,0.87,59.16,-0.9333305358886719,-0.023600739313051622
94,2018-04-10,1,0.009403361344537814,0.0,SF,38.473331451416016,38.959999084472656,38.01333236694336,38.70000076293945,37.055999755859375,601350,73,87.0,,0.87,63.51,0.3466644287109375,0.008977842286905569
95,2018-04-12,4,0.03461344537815126,2.6809651474530836,SF,38.79999923706055,39.66666793823242,38.526668548583984,39.12666702270508,37.46453475952149,444600,67,87.0,,0.87,58.29,0.7066688537597656,0.018138318027872025
96,2018-04-17,119,1.001,27.919397912114587,SF,39.66666793823242,39.70000076293945,39.27333450317383,39.36666870117188,37.69433975219727,373200,65,87.0,,0.87,56.55,0.03333282470703125,0.0008403232850042741
97,2018-04-25,1,0.009403361344537814,-0.47192071731949037,SF,38.91999816894531,38.91999816894531,38.14666748046875,38.56666564941406,36.92832565307617,451650,74,87.0,,0.87,64.38,-0.7800025939941406,-0.019647420126054138
98,2018-04-26,1,0.009403361344537814,0.0,SF,38.633331298828125,39.27999877929688,38.29999923706055,39.09333419799805,37.43262100219727,451350,67,87.0,,0.87,58.29,0.3600006103515696,0.009249759180071537
99,2018-04-27,1,0.009403361344537814,0.0,SF,39.01333236694336,39.45333480834961,38.54666519165039,39.43333435058594,37.7581787109375,583050,69,87.0,,0.87,60.03,0.17333602905272727,0.004412831833999098
100,2018-05-01,2,0.01780672268907563,0.893655049151028,SF,39.66666793823242,40.24666595458984,38.68000030517578,39.59999847412109,37.91777420043945,801000,84,84.0,False,0.84,70.56,0.7933311462402273,0.020108088456753936
101,2018-05-04,1,0.009403361344537814,-0.47192071731949037,SF,37.56666564941406,39.03333282470703,37.22666549682617,38.7400016784668,37.09429550170898,490650,79,84.0,,0.84,66.36,-1.2133331298828054,-0.030147419695629063
102,2018-05-08,5,0.04301680672268908,3.574620196604112,SF,39.52000045776367,40.34000015258789,39.29333114624024,39.926666259765625,38.23055648803711,832800,76,84.0,,0.84,63.84,1.3066673278808594,0.033475679203436526
103,2018-05-14,1,0.009403361344537814,-0.7814026176987694,SF,39.686668395996094,39.706668853759766,38.71333312988281,38.913333892822266,37.26026916503906,641850,75,84.0,,0.84,63.0,-0.633331298828125,-0.015699833823314857
104,2018-05-16,6,0.05142016806722689,4.468275245755139,SF,39.31333160400391,40.03333282470703,39.31333160400391,39.633331298828125,37.94967651367188,542550,85,84.0,,0.84,71.39999999999999,0.3266639709472656,0.008226929641224068
105,2018-05-17,1,0.009403361344537814,-0.8171269815329303,SF,39.63999938964844,40.30666732788086,39.56666564941406,40.03333282470703,38.33268356323242,450450,77,84.0,,0.84,64.67999999999999,0.2733345031738281,0.0068276729387151125
106,2018-05-22,1,0.009403361344537814,0.0,SF,40.26666641235352,41.119998931884766,40.19333267211914,40.72666549682617,38.99657440185547,383100,78,84.0,,0.84,65.52,0.8133316040039062,0.02017858726417976
107,2018-05-23,2,0.01780672268907563,0.893655049151028,SF,40.18000030517578,40.70000076293945,39.99333190917969,40.33333206176758,38.61994171142578,485100,85,84.0,,0.84,71.39999999999999,-0.4199981689453125,-0.010213963517874625
108,2018-06-05,2,0.01780672268907563,0.893655049151028,SF,39.34000015258789,40.026668548583984,39.25333404541016,39.9466667175293,38.32600784301758,530700,82,90.0,,0.9,73.8,-0.6733322143554688,-0.016543788740382315
109,2018-06-08,1,0.009403361344537814,-0.47192071731949037,SF,40.8466682434082,41.08666610717773,40.64666748046875,40.93333435058594,39.27264022827149,439800,73,90.0,,0.9,65.7,1.059997558593743,0.026482282863664386
110,2018-06-14,1,0.009403361344537814,0.0,SF,40.06666564941406,40.31333160400391,39.53333282470703,39.633331298828125,38.02537536621094,417600,77,90.0,,0.9,69.3,-0.7733345031738139,-0.01882203100043478
111,2018-06-15,1,0.009403361344537814,0.0,SF,39.31333160400391,39.46666717529297,38.66666793823242,39.459999084472656,37.85908126831055,1097700,71,90.0,,0.9,63.9,-0.8466644287109446,-0.021002095213258243
112,2018-06-18,1,0.009403361344537814,0.0,SF,39.16666793823242,39.43333435058594,38.95333480834961,39.09333419799805,37.50728988647461,487950,65,90.0,,0.9,58.5,-0.03333282470703125,-0.0008445816962192598
113,2018-06-19,1,0.009403361344537814,0.0,SF,38.20000076293945,38.52000045776367,37.77999877929688,37.913333892822266,36.37515640258789,867000,73,90.0,,0.9,65.7,-0.9133338928222656,-0.02316146752141679
114,2018-06-25,1,0.009403361344537814,0.0,SF,37.36000061035156,37.36000061035156,36.1533317565918,36.34000015258789,34.86566162109375,1031550,71,90.0,,0.9,63.9,-1.1599998474121094,-0.030114222056773388
115,2018-06-29,2,0.01780672268907563,0.893655049151028,SF,35.62666702270508,35.67333221435547,34.80666732788086,34.83333206176758,33.42012405395508,690300,67,90.0,,0.9,60.3,-1.6866683959960938,-0.04514636960495011
116,2018-07-05,1,0.009403361344537814,-0.47192071731949037,SF,34.959999084472656,35.08000183105469,34.2599983215332,34.793331146240234,33.38174819946289,447900,83,87.0,,0.87,72.21,-0.5933303833007812,-0.01663232298389039
117,2018-07-09,2,0.01780672268907563,0.0,SF,35.2599983215332,36.060001373291016,35.06666564941406,36.0533332824707,34.59062194824219,584550,76,87.0,,0.87,66.12,0.9799995422363281,0.027936131444804557
118,2018-07-13,2,0.01780672268907563,0.0,SF,34.64666748046875,34.893333435058594,34.220001220703125,34.439998626708984,33.042747497558594,387900,78,87.0,,0.87,67.86,-1.1666679382324219,-0.03235351896288474
119,2018-07-17,1,0.009403361344537814,0.0,SF,35.03333282470703,35.606666564941406,34.95333480834961,35.413333892822266,33.97659683227539,405300,69,87.0,,0.87,60.03,0.7133331298828125,0.02044324974598455
120,2018-07-18,5,0.04301680672268908,3.574620196604112,SF,35.573333740234375,36.27999877929688,35.47999954223633,36.186668395996094,34.71855163574219,415950,73,87.0,,0.87,63.51,0.6733322143554759,0.018910285048093778
121,2018-07-23,1,0.009403361344537814,0.0,SF,35.7400016784668,36.29333114624024,35.733333587646484,36.06666564941406,34.603416442871094,373800,76,87.0,,0.87,66.12,0.013332366943359375,0.00036748531951347196
122,2018-07-24,2,0.01780672268907563,0.893655049151028,SF,36.36666870117188,36.56666564941406,35.733333587646484,35.98666763305664,34.52666091918945,456600,75,87.0,,0.87,65.25,0.273334503173821,0.007531259725717776
123,2018-07-26,3,0.026210084033613447,0.47192071731949037,SF,35.83333206176758,36.40666580200195,35.43333435058594,35.526668548583984,34.0853271484375,685950,79,87.0,,0.87,68.73,-0.15999984741210938,-0.004375565684498595
124,2018-07-30,1,0.009403361344537814,-0.6412311638345625,SF,35.41999816894531,35.619998931884766,35.11333465576172,35.43333435058594,33.99577331542969,863250,79,87.0,,0.87,68.73,-0.7866668701171875,-0.02160777024722571
125,2018-08-06,1,0.009403361344537814,0.0,SF,36.82666778564453,36.96666717529297,36.4466667175293,36.81999969482422,35.32618713378906,453450,84,85.0,,0.85,71.39999999999999,1.3466682434082031,0.03780652116198557
126,2018-08-10,1,0.009403361344537814,0.0,SF,35.6533317565918,36.0533332824707,35.43333435058594,35.75333404541016,34.302791595458984,438600,93,85.0,,0.85,79.05,-0.9133338928222656,-0.024706957987078226
127,2018-08-16,1,0.009403361344537814,0.0,SF,36.20000076293945,36.80666732788086,36.06666564941406,36.2599983215332,34.788902282714844,347250,92,85.0,,0.85,78.2,0.7533340454101562,0.0208949901943305
128,2018-08-20,1,0.009403361344537814,-0.47192071731949037,SF,36.22666549682617,36.5533332824707,35.98666763305664,36.21333312988281,34.74413299560547,304200,76,85.0,,0.85,64.6,-0.25333404541015625,-0.00688283030771053
