,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,EM_unscaled,EM_monthly,isPartial,scale,EM,Stock_Price_Change,Stock_Price_Change_Percent
37,2021-06-02,4,0.0196046511627907,2.469135802469136,EM,6.059999942779541,6.789999961853027,6.059999942779541,6.78000020980835,6.78000020980835,334600,83,72.0,,0.72,59.76,0.5999999046325684,0.09693051681521148
38,2021-06-03,5,0.024255813953488373,0.2372479240806642,EM,6.710000038146973,6.739999771118164,6.349999904632568,6.349999904632568,6.349999904632568,173300,83,72.0,,0.72,59.76,-0.05000019073486328,-0.007363798382293063
39,2021-06-04,6,0.028906976744186047,0.19175455417066156,EM,6.449999809265137,7.519999980926514,6.349999904632568,7.150000095367432,7.150000095367432,419000,90,72.0,,0.72,64.8,0.7800002098083496,0.11572703802613749
40,2021-06-07,4,0.0196046511627907,0.3110419906687403,EM,6.949999809265137,7.289999961853027,6.829999923706055,7.119999885559082,7.119999885559082,118300,93,72.0,,0.72,66.96,-0.23000001907348633,-0.030585108996921684
41,2021-06-08,2,0.01030232558139535,-0.4744958481613286,EM,7.119999885559082,7.25,7.03000020980835,7.110000133514404,7.110000133514404,61800,94,72.0,,0.72,67.67999999999999,-0.039999961853027344,-0.005486963245862619
42,2021-06-09,6,0.028906976744186047,1.805869074492099,EM,7.110000133514404,7.110000133514404,6.730000019073486,6.900000095367432,6.900000095367432,143000,90,72.0,,0.72,64.8,-0.1399998664855957,-0.0193103264118063
43,2021-06-10,5,0.024255813953488373,-0.1609010458567981,EM,6.809999942779541,6.809999942779541,6.329999923706055,6.440000057220459,6.440000057220459,184600,89,72.0,,0.72,64.08,-0.3000001907348633,-0.04219411886094804
44,2021-06-11,2,0.01030232558139535,-0.5752636625119847,EM,6.440000057220459,6.550000190734863,6.360000133514404,6.539999961853027,6.539999961853027,77800,87,72.0,,0.72,62.64,-0.25999975204467773,-0.03817911222163051
45,2021-06-14,8,0.038209302325581396,1.5552099533437014,EM,6.489999771118164,6.590000152587891,6.440000057220459,6.489999771118164,6.489999771118164,52000,94,72.0,,0.72,67.67999999999999,0.039999961853027344,0.006106864227211517
46,2021-06-15,1,0.005651162790697674,-0.852099817407182,EM,6.46999979019165,6.639999866485596,6.349999904632568,6.440000057220459,6.440000057220459,46300,99,72.0,,0.72,71.28,0.04999971389770508,0.007587209823973984
47,2021-06-16,4,0.0196046511627907,2.469135802469136,EM,6.429999828338623,6.489999771118164,6.260000228881836,6.369999885559082,6.369999885559082,48600,89,72.0,,0.72,64.08,-0.15000009536743164,-0.022590376262586198
48,2021-06-17,1,0.005651162790697674,-0.7117437722419928,EM,6.409999847412109,6.699999809265137,6.260000228881836,6.289999961853027,6.289999961853027,71100,84,72.0,,0.72,60.48,0.21000003814697266,0.03235748005439332
49,2021-06-18,2,0.01030232558139535,0.8230452674897122,EM,6.25,6.320000171661377,6.179999828338623,6.190000057220459,6.190000057220459,26200,89,72.0,,0.72,64.08,-0.37999963760375977,-0.05671636543605196
50,2021-06-21,2,0.01030232558139535,0.8230452674897122,EM,6.150000095367432,6.394999980926514,6.136000156402588,6.340000152587891,6.340000152587891,36200,92,72.0,,0.72,66.24,0.07499980926513672,0.011867058105699657
51,2021-06-22,3,0.014953488372093024,0.4514672686230248,EM,6.460000038146973,6.460000038146973,6.0,6.190000057220459,6.190000057220459,85900,93,72.0,,0.72,66.96,0.06500005722045898,0.010164199752044745
52,2021-06-23,1,0.005651162790697674,-0.6220839813374806,EM,6.199999809265137,6.289999961853027,6.179999828338623,6.179999828338623,6.179999828338623,29700,85,72.0,,0.72,61.2,-0.1700000762939453,-0.026315801128494964
53,2021-06-24,1,0.005651162790697674,0.0,EM,6.210000038146973,6.400000095367432,6.110000133514404,6.190000057220459,6.190000057220459,82900,84,72.0,,0.72,60.48,0.1100001335144043,0.01748809764412118
54,2021-06-25,1,0.005651162790697674,0.0,EM,6.159999847412109,6.179999828338623,6.019999980926514,6.079999923706055,6.079999923706055,76100,91,72.0,,0.72,65.52,-0.2200002670288086,-0.034375041211023305
55,2021-07-01,6,0.028906976744186047,4.11522633744856,EM,6.079999923706055,6.090000152587891,6.0,6.019999980926514,6.019999980926514,52400,84,74.0,False,0.74,62.16,-0.08999967575073242,-0.014563054733114367
56,2021-07-02,2,0.01030232558139535,-0.6436041834271923,EM,6.019999980926514,6.03000020980835,5.829999923706055,5.829999923706055,5.829999923706055,323800,89,74.0,,0.74,65.86,-0.059999942779541016,-0.009852207106110566
57,2021-07-06,1,0.005651162790697674,-0.4514672686230249,EM,5.820000171661377,5.900000095367432,5.619999885559082,5.619999885559082,5.619999885559082,92500,94,74.0,,0.74,69.56,-0.13000011444091797,-0.021558890533612374
58,2021-07-07,2,0.01030232558139535,0.8230452674897122,EM,5.679999828338623,5.679999828338623,5.25,5.309999942779541,5.309999942779541,103500,88,74.0,,0.74,65.12,-0.2200002670288086,-0.03728818024961533
59,2021-07-08,1,0.005651162790697674,-0.4514672686230249,EM,5.159999847412109,5.271999835968018,5.068999767303467,5.170000076293945,5.170000076293945,106900,87,74.0,,0.74,64.38,-0.40799999237060547,-0.07183098674317101
60,2021-07-09,1,0.005651162790697674,0.0,EM,5.340000152587891,5.340000152587891,5.099999904632568,5.199999809265137,5.199999809265137,62100,86,74.0,,0.74,63.64,0.06800031661987305,0.012898391262447184
61,2021-07-12,9,0.04286046511627907,1.8662519440124417,EM,5.210000038146973,5.290999889373779,5.199999809265137,5.239999771118164,5.239999771118164,37300,96,74.0,,0.74,71.03999999999999,-0.04900026321411133,-0.009176078991376957
62,2021-07-13,1,0.005651162790697674,-0.8681497558328812,EM,5.25,5.309999942779541,5.190000057220459,5.309999942779541,5.309999942779541,124000,90,74.0,,0.74,66.6,0.01900005340576172,0.003591013759784989
63,2021-07-14,1,0.005651162790697674,0.0,EM,5.420000076293945,5.570000171661377,5.349999904632568,5.510000228881836,5.510000228881836,53400,90,74.0,,0.74,66.6,0.26000022888183594,0.04896426208730564
64,2021-07-16,2,0.01030232558139535,0.8230452674897122,EM,5.679999828338623,5.900000095367432,5.420000076293945,5.5,5.5,35800,84,74.0,,0.74,62.16,0.3299999237060547,0.059245944979499754
65,2021-07-19,2,0.01030232558139535,0.0,EM,5.349999904632568,5.519999980926514,5.199999809265137,5.46999979019165,5.46999979019165,61700,92,74.0,,0.74,68.08,-0.38000011444091797,-0.06440679801671301
66,2021-07-20,2,0.01030232558139535,0.0,EM,5.46999979019165,5.860000133514404,5.460000038146973,5.860000133514404,5.860000133514404,34700,84,74.0,,0.74,62.16,0.3400001525878906,0.061594230754113743
67,2021-07-21,1,0.005651162790697674,-0.4514672686230249,EM,5.78000020980835,5.900000095367432,5.559999942779541,5.639999866485596,5.639999866485596,51300,81,74.0,,0.74,59.94,0.039999961853027344,0.006825931901308424
68,2021-07-22,1,0.005651162790697674,0.0,EM,5.639999866485596,5.679999828338623,5.53000020980835,5.619999885559082,5.619999885559082,13700,85,74.0,,0.74,62.9,-0.2200002670288086,-0.03728818024961533
69,2021-07-26,1,0.005651162790697674,0.0,EM,5.0,5.0,4.684999942779541,4.820000171661377,4.820000171661377,63900,86,74.0,,0.74,63.64,-0.679999828338623,-0.11971828325521627
70,2021-07-27,2,0.01030232558139535,0.8230452674897122,EM,4.760000228881836,4.909999847412109,4.150000095367432,4.159999847412109,4.159999847412109,126200,93,74.0,,0.74,68.82,-0.09000015258789062,-0.018000030517578147
71,2021-07-28,1,0.005651162790697674,-0.4514672686230249,EM,4.349999904632568,4.389999866485596,4.110000133514404,4.28000020980835,4.28000020980835,84200,82,74.0,,0.74,60.68,-0.5199999809265137,-0.1059063130522474
72,2021-07-29,2,0.01030232558139535,0.8230452674897122,EM,4.400000095367432,4.494999885559082,4.239999771118164,4.409999847412109,4.409999847412109,33400,82,74.0,,0.74,60.68,0.10500001907348633,0.023918000516374383
73,2021-07-30,1,0.005651162790697674,-0.4514672686230249,EM,4.360000133514404,4.383999824523926,4.25,4.25,4.25,44200,84,74.0,,0.74,62.16,-0.11100006103515625,-0.024694118767780604
74,2021-08-02,3,0.014953488372093024,1.646090534979424,EM,4.360000133514404,4.449999809265137,4.190000057220459,4.239999771118164,4.239999771118164,71900,99,72.0,,0.72,71.28,0.06599998474121094,0.01505474164757259
75,2021-08-03,5,0.024255813953488373,0.6220839813374806,EM,4.239999771118164,4.260000228881836,4.099999904632568,4.170000076293945,4.170000076293945,55700,90,72.0,,0.72,64.8,-0.18999958038330078,-0.04269653674764473
76,2021-08-05,2,0.01030232558139535,-0.5752636625119847,EM,3.75,3.950000047683716,3.680000066757202,3.690000057220459,3.690000057220459,42400,84,72.0,,0.72,60.48,-0.3100001811981201,-0.07276999167661757
77,2021-08-06,1,0.005651162790697674,-0.4514672686230249,EM,3.75,3.759999990463257,3.400000095367432,3.434999942779541,3.434999942779541,85900,92,72.0,,0.72,66.24,-0.19000005722045898,-0.04810127972830669
78,2021-08-09,2,0.01030232558139535,0.8230452674897122,EM,3.5,3.549999952316284,3.380000114440918,3.5,3.5,76300,86,72.0,,0.72,61.92,-0.21000003814697266,-0.05585107411691759
79,2021-08-10,1,0.005651162790697674,-0.4514672686230249,EM,3.569999933242798,3.569999933242798,3.400000095367432,3.4200000762939453,3.4200000762939453,29700,96,72.0,,0.72,69.12,0.019999980926513672,0.005633797519761785
80,2021-08-13,37,0.17309302325581397,29.629629629629633,EM,3.140000104904175,3.2799999713897705,3.059999942779541,3.059999942779541,3.059999942779541,53900,92,72.0,,0.72,66.24,-0.28999996185302734,-0.08123248383077886
81,2021-08-16,1,0.005651162790697674,0.0,EM,3.0199999809265137,3.1600000858306885,2.9100000858306885,2.940000057220459,2.940000057220459,36600,91,72.0,,0.72,65.52,-0.11999988555908203,-0.03658533128225516
82,2021-08-18,3,0.014953488372093024,1.646090534979424,EM,2.9600000381469727,3.0999999046325684,2.900000095367432,2.9200000762939453,2.9200000762939453,52000,83,72.0,,0.72,59.76,-0.06000018119812012,-0.01898739859760079
83,2021-08-19,1,0.005651162790697674,-0.6220839813374806,EM,2.8499999046325684,2.9800000190734863,2.8499999046325684,2.859999895095825,2.859999895095825,76200,88,72.0,,0.72,63.36,-0.11999988555908203,-0.038709641693780994
84,2021-08-23,1,0.005651162790697674,-0.4514672686230249,EM,3.0299999713897705,3.0299999713897705,2.700000047683716,2.890000104904175,2.890000104904175,184100,88,72.0,,0.72,63.36,0.04999995231628418,0.01677850738129516
85,2021-08-25,4,0.0196046511627907,2.469135802469136,EM,3.200000047683716,3.200000047683716,2.8399999141693115,2.8499999046325684,2.8499999046325684,228700,85,72.0,,0.72,61.2,0.1700000762939453,0.05610563627034337
86,2021-08-26,4,0.0196046511627907,0.0,EM,3.0199999809265137,3.049999952316284,2.9100000858306885,3.0,3.0,132800,89,72.0,,0.72,64.08,-0.15000009536743164,-0.04687502910383001
87,2021-08-27,1,0.005651162790697674,-0.7117437722419928,EM,2.990000009536743,3.1700000762939453,2.950000047683716,2.950000047683716,2.950000047683716,78600,86,72.0,,0.72,61.92,0.12000012397766113,0.03934430355860452
88,2021-08-30,1,0.005651162790697674,0.0,EM,2.950000047683716,3.0299999713897705,2.859999895095825,2.880000114440918,2.880000114440918,35100,89,72.0,,0.72,64.08,-0.1400001049041748,-0.04416406988477084
89,2021-08-31,2,0.01030232558139535,0.8230452674897122,EM,2.900000095367432,2.9590001106262207,2.8499999046325684,2.869999885559082,2.869999885559082,52300,86,72.0,,0.72,61.92,-0.0709998607635498,-0.023432297502954835
90,2021-09-03,1,0.005651162790697674,-0.4514672686230249,EM,3.240000009536743,3.319999933242798,3.059999942779541,3.0799999237060547,3.0799999237060547,64700,74,90.0,,0.9,66.60000000000001,0.36099982261657715,0.12200061139577922
91,2021-09-10,1,0.005651162790697674,0.0,EM,3.009999990463257,3.009999990463257,2.930000066757202,2.950000047683716,2.950000047683716,25700,77,90.0,,0.9,69.3,-0.309999942779541,-0.09337347861834133
92,2021-09-14,2,0.01030232558139535,0.8230452674897122,EM,2.900000095367432,2.930000066757202,2.7300000190734863,2.7699999809265137,2.7699999809265137,33000,78,90.0,,0.9,70.2,-0.07999992370605469,-0.02657804782708395
93,2021-09-16,3,0.014953488372093024,0.4514672686230248,EM,2.799999952316284,2.869999885559082,2.680000066757202,2.869999885559082,2.869999885559082,25900,86,90.0,,0.9,77.4,-0.06000018119812012,-0.02047787707545201
94,2021-09-17,2,0.01030232558139535,-0.3110419906687403,EM,2.8299999237060547,2.859999895095825,2.75,2.789999961853028,2.789999961853028,18100,85,90.0,,0.9,76.5,-0.009999990463256836,-0.003484317373521062
95,2021-09-20,8,0.038209302325581396,2.7088036117381487,EM,2.650000095367432,2.759999990463257,2.650000095367432,2.680000066757202,2.680000066757202,52700,77,90.0,,0.9,69.3,-0.09999990463256836,-0.03496500290228777
96,2021-09-21,2,0.01030232558139535,-0.7303712720632989,EM,2.75,2.75,2.5899999141693115,2.6700000762939453,2.6700000762939453,24300,76,90.0,,0.9,68.4,-0.009999990463256836,-0.003623184962974757
97,2021-09-22,6,0.028906976744186047,1.805869074492099,EM,2.680000066757202,2.7300000190734863,2.619999885559082,2.650000095367432,2.650000095367432,7200,90,90.0,,0.9,81.0,-0.019999980926513672,-0.0072727203369140625
98,2021-09-24,1,0.005651162790697674,-0.8045052292839904,EM,2.640000104904175,2.700000047683716,2.5799999237060547,2.6050000190734863,2.6050000190734863,21000,81,90.0,,0.9,72.9,-0.029999971389770508,-0.010989000432297447
99,2021-09-27,1,0.005651162790697674,-0.4514672686230249,EM,2.690000057220459,2.700000047683716,2.609999895095825,2.690000057220459,2.690000057220459,27400,92,90.0,,0.9,82.8,0.0,0.0
100,2021-09-28,2,0.01030232558139535,0.8230452674897122,EM,2.7799999713897705,2.9679999351501465,2.6700000762939453,2.869999885559082,2.869999885559082,61700,81,90.0,,0.9,72.9,0.26799988746643066,0.09925921582717878
101,2021-09-29,0,0.001,-0.9029345372460497,EM,2.9809999465942383,4.869999885559082,2.900000095367432,3.910000085830689,3.910000085830689,3589000,89,90.0,,0.9,80.10000000000001,1.9019999504089355,0.6408355768082981
102,2021-09-30,1,0.005651162790697674,4.651162790697675,EM,3.900000095367432,3.900000095367432,3.211999893188477,3.3399999141693115,3.3399999141693115,1345600,96,90.0,,0.9,86.4,-0.96999979019165,-0.199178606362594
103,2021-10-04,2,0.01030232558139535,0.0,EM,3.2799999713897705,3.358999967575073,2.880000114440918,3.049999952316284,3.049999952316284,407100,83,93.0,,0.93,77.19,-0.5410001277923593,-0.13871797809312358
104,2021-10-06,1,0.005651162790697674,-0.4514672686230249,EM,2.9200000762939453,3.049999952316284,2.799999952316284,2.8399999141693115,2.8399999141693115,126500,95,93.0,,0.93,88.35000000000001,-0.3090000152587886,-0.09199166961643701
105,2021-10-07,2,0.01030232558139535,0.8230452674897122,EM,2.859999895095825,3.2799999713897705,2.859999895095825,3.009999990463257,3.009999990463257,357900,99,93.0,,0.93,92.07,0.23000001907348633,0.07540984349813362
106,2021-10-08,2,0.01030232558139535,0.0,EM,2.970000028610229,3.119999885559082,2.950000047683716,3.119999885559082,3.119999885559082,95900,81,93.0,,0.93,75.33,-0.16000008583068848,-0.04878051439826525
107,2021-10-11,5,0.024255813953488373,1.3544018058690743,EM,3.119999885559082,3.240000009536743,3.0299999713897705,3.0799999237060547,3.0799999237060547,70700,97,93.0,,0.93,90.21,0.12000012397766113,0.038461579608730645
108,2021-10-15,1,0.005651162790697674,-0.7670182166826462,EM,2.930000066757202,3.0350000858306885,2.930000066757202,2.9600000381469727,2.9600000381469727,32900,86,93.0,,0.93,79.98,-0.2049999237060547,-0.06327158120452159
109,2021-10-20,2,0.01030232558139535,0.8230452674897122,EM,3.059999942779541,3.072000026702881,2.950000047683716,2.970000028610229,2.970000028610229,107700,100,93.0,,0.93,93.0,0.03699994087219238,0.01219108396238
110,2021-10-22,1,0.005651162790697674,-0.4514672686230249,EM,2.9600000381469727,3.0,2.900000095367432,2.900000095367432,2.900000095367432,73600,87,93.0,,0.93,80.91000000000001,-0.07200002670288086,-0.023437508488617143
111,2021-10-25,3,0.014953488372093024,0.4514672686230248,EM,2.9100000858306885,2.950000047683716,2.869999885559082,2.9200000762939453,2.9200000762939453,85600,82,93.0,,0.93,76.26,-0.04999995231628418,-0.016666650772094727
112,2021-10-26,2,0.01030232558139535,-0.3110419906687403,EM,2.880000114440918,3.009999990463257,2.859999895095825,2.990000009536743,2.990000009536743,58200,100,93.0,,0.93,93.0,0.059999942779541016,0.020338963325323256
113,2021-10-28,2,0.01030232558139535,0.0,EM,2.859999895095825,2.9200000762939453,2.8499999046325684,2.9200000762939453,2.9200000762939453,45500,90,93.0,,0.93,83.7,-0.08999991416931152,-0.029900303805469486
114,2021-10-29,1,0.005651162790697674,-0.4514672686230249,EM,2.880000114440918,2.900000095367432,2.799999952316284,2.8399999141693115,2.8399999141693115,563300,76,93.0,,0.93,70.68,-0.019999980926513228,-0.006849308357517958
115,2021-11-01,3,0.014953488372093024,1.646090534979424,EM,2.759999990463257,2.8580000400543213,2.6600000858306885,2.7100000381469727,2.7100000381469727,177400,84,92.0,False,0.92,77.28,-0.042000055313110796,-0.014482777217905363
116,2021-11-03,2,0.01030232558139535,-0.3110419906687403,EM,2.559999942779541,2.680000066757202,2.5299999713897705,2.5999999046325684,2.5999999046325684,110800,88,92.0,,0.92,80.96000000000001,-0.17799997329711914,-0.06228130538925247
117,2021-11-04,2,0.01030232558139535,0.0,EM,2.630000114440918,2.640000104904175,2.539999961853028,2.5899999141693115,2.5899999141693115,47700,85,92.0,,0.92,78.2,-0.039999961853027344,-0.014925358528601551
118,2021-11-05,1,0.005651162790697674,-0.4514672686230249,EM,2.5899999141693115,2.7300000190734863,2.5199999809265137,2.609999895095825,2.609999895095825,142800,81,92.0,,0.92,74.52000000000001,0.08999991416931152,0.03409087522463494
119,2021-11-09,2,0.01030232558139535,0.0,EM,2.559999942779541,2.6600000858306885,2.559999942779541,2.630000114440918,2.630000114440918,61500,92,92.0,,0.92,84.64,-0.06999993324279785,-0.02564100100869393
120,2021-11-10,2,0.01030232558139535,0.0,EM,2.640000104904175,2.8299999237060547,2.5999999046325684,2.6700000762939453,2.6700000762939453,202400,83,92.0,,0.92,76.36,0.1699998378753662,0.06390971142479396
121,2021-11-15,1,0.005651162790697674,0.0,EM,2.700000047683716,2.799999952316284,2.630000114440918,2.759999990463257,2.759999990463257,86100,83,92.0,,0.92,76.36,-0.029999971389770508,-0.01060069688994325
122,2021-11-16,1,0.005651162790697674,0.0,EM,2.789999961853028,2.789999961853028,2.7249999046325684,2.759999990463257,2.759999990463257,18800,84,92.0,,0.92,77.28,-0.009999990463256392,-0.003571425226269742
123,2021-11-17,3,0.014953488372093024,1.646090534979424,EM,2.75,2.900000095367432,2.740000009536743,2.7699999809265137,2.7699999809265137,69300,88,92.0,,0.92,80.96000000000001,0.1100001335144043,0.03942657169118591
124,2021-11-18,3,0.014953488372093024,0.0,EM,2.7699999809265137,2.7699999809265137,2.5999999046325684,2.619999885559082,2.619999885559082,34600,85,92.0,,0.92,78.2,-0.1300001144409184,-0.044827624195111326
125,2021-11-19,3,0.014953488372093024,0.0,EM,2.6600000858306885,2.6600000858306885,2.549999952316284,2.630000114440918,2.630000114440918,42300,73,92.0,,0.92,67.16,-0.1099998950958252,-0.03971115373763734
126,2021-11-23,2,0.01030232558139535,-0.3110419906687403,EM,2.549999952316284,2.6700000762939453,2.4600000381469727,2.490000009536743,2.490000009536743,42200,90,92.0,,0.92,82.8,0.009999990463256836,0.003759394789693671
