,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,GPL_unscaled,GPL_monthly,isPartial,scale,GPL,Stock_Price_Change,Stock_Price_Change_Percent
0,2016-06-06,2,0.10814285714285714,0.49309664694280086,GPL,1.649999976158142,1.659999966621399,1.5700000524520874,1.649999976158142,1.649999976158142,1698500,84,66.0,,0.66,55.440000000000005,,
1,2016-07-07,2,0.10814285714285714,0.0,GPL,1.6399999856948853,1.649999976158142,1.5,1.5399999618530271,1.5399999618530271,11840500,84,75.0,,0.75,63.0,-0.009999990463256836,-0.006024090761646117
2,2016-07-27,2,0.10814285714285714,0.0,GPL,1.2999999523162842,1.409999966621399,1.2999999523162842,1.409999966621399,1.409999966621399,2978900,41,75.0,,0.75,30.75,-0.24000000953674316,-0.14545455333615154
3,2016-12-29,12,0.4652857142857143,2.2343594836146976,GPL,1.7300000190734863,1.7400000095367432,1.6799999475479126,1.7400000095367432,1.7400000095367432,1699800,78,55.0,,0.55,42.900000000000006,0.33000004291534424,0.2340425891683393
4,2016-12-30,2,0.10814285714285714,-0.7675775253300583,GPL,1.7300000190734863,1.75,1.6399999856948853,1.659999966621399,1.659999966621399,1615900,59,55.0,,0.55,32.45,0.009999990463256836,0.0057471209243953325
5,2019-02-20,1,0.07242857142857143,-0.33025099075297226,GPL,0.8899999856948853,0.8999999761581421,0.8600000143051147,0.8700000047683716,0.8700000047683716,1159600,64,47.0,,0.47,30.08,-0.8500000238418579,-0.48571429933820454
6,2019-02-22,2,0.10814285714285714,0.49309664694280086,GPL,0.8700000047683716,0.9700000286102296,0.8500000238418579,0.9100000262260436,0.9100000262260436,1333200,72,47.0,,0.47,33.84,0.07000005245208751,0.07777783811828409
7,2020-06-18,1,0.07242857142857143,-0.33025099075297226,GPL,0.4199999868869781,0.4300000071525574,0.4099999964237213,0.4199999868869781,0.4199999868869781,1004100,56,78.0,,0.78,43.68,-0.5400000214576722,-0.5567010366292039
8,2020-07-22,3,0.14385714285714285,0.9861932938856015,GPL,0.8500000238418579,0.8600000143051147,0.8199999928474426,0.8500000238418579,0.8500000238418579,6745900,100,90.0,,0.9,90.0,0.4300000071525574,1.0
9,2020-07-27,2,0.10814285714285714,-0.24826216484607744,GPL,0.8700000047683716,0.8999999761581421,0.8399999737739563,0.8700000047683716,0.8700000047683716,6318400,48,90.0,,0.9,43.2,0.039999961853027344,0.04651158277636491
10,2020-07-28,1,0.07242857142857143,-0.33025099075297226,GPL,0.8500000238418579,0.8700000047683716,0.8199999928474426,0.8299999833106995,0.8299999833106995,3823900,58,90.0,,0.9,52.2,-0.029999971389770508,-0.033333302427220435
11,2020-09-08,1,0.07242857142857143,0.0,GPL,0.9200000166893004,0.959999978542328,0.8999999761581421,0.9300000071525574,0.9300000071525574,2074200,88,75.0,,0.75,66.0,0.08999997377395641,0.10344824515020323
12,2020-10-20,1,0.07242857142857143,0.0,GPL,0.8100000023841858,0.8399999737739563,0.800000011920929,0.8199999928474426,0.8199999928474426,1295400,64,79.0,,0.79,50.56,-0.12000000476837169,-0.12500000776102171
13,2020-11-11,1,0.07242857142857143,0.0,GPL,0.8299999833106995,0.8399999737739563,0.8199999928474426,0.8399999737739563,0.8399999737739563,1109800,33,65.0,,0.65,21.45,0.0,0.0
14,2020-11-16,1,0.07242857142857143,0.0,GPL,0.8299999833106995,0.8399999737739563,0.8199999928474426,0.8299999833106995,0.8299999833106995,1088800,57,65.0,,0.65,37.05,0.0,0.0
15,2021-01-27,2,0.10814285714285714,0.49309664694280086,GPL,0.7699999809265137,0.7799999713897705,0.75,0.75,0.75,2622800,51,69.0,,0.69,35.19,-0.06000000238418579,-0.07142857649699375
16,2021-02-02,1,0.07242857142857143,-0.9119332985930172,GPL,0.8700000047683716,0.8999999761581421,0.8100000023841858,0.8399999737739563,0.8399999737739563,5720000,54,94.0,,0.94,50.76,0.12000000476837158,0.15384616560249453
17,2021-02-10,5,0.21528571428571427,1.972386587771203,GPL,0.9300000071525574,1.159999966621399,0.9100000262260436,1.1100000143051147,1.1100000143051147,50476200,73,94.0,,0.94,68.61999999999999,0.25999999046325684,0.2888888859454495
18,2021-02-11,2,0.10814285714285714,-0.4976775049767751,GPL,1.0800000429153442,1.1200000047683716,0.9300000071525574,1.0800000429153442,1.0800000429153442,27164700,100,94.0,,0.94,94.0,-0.039999961853027344,-0.034482726727597
19,2021-02-18,1,0.07242857142857143,-0.33025099075297226,GPL,1.0299999713897705,1.1100000143051147,0.9800000190734864,1.0,1.0,19792500,52,94.0,,0.94,48.88,-0.009999990463256836,-0.008928562875609058
20,2021-02-23,17,0.6438571428571429,7.889546351084814,GPL,0.9800000190734864,1.0299999713897705,0.949999988079071,1.0199999809265137,1.0199999809265137,7186200,50,94.0,,0.94,47.0,-0.08000004291534424,-0.07207210980571566
21,2021-02-25,-1,0.001,-0.9984468604393166,GPL,1.0199999809265137,1.0800000429153442,0.9300000071525574,0.959999978542328,0.959999978542328,8365300,68,94.0,,0.94,63.92,0.05000007152557373,0.048543760111089185
22,2021-03-02,2,0.10814285714285714,107.14285714285714,GPL,0.8799999952316284,0.959999978542328,0.8799999952316284,0.9300000071525574,0.9300000071525574,3892600,72,77.0,,0.77,55.44,-0.12000006437301625,-0.1111111663005947
23,2021-03-18,1,0.07242857142857143,0.0,GPL,0.8299999833106995,0.8500000238418579,0.8199999928474426,0.8299999833106995,0.8299999833106995,1727500,70,77.0,,0.77,53.9,-0.10999995470047008,-0.11458328870745904
24,2021-04-05,0,0.03671428571428571,-0.49309664694280075,GPL,0.8100000023841858,0.8199999928474426,0.7900000214576721,0.800000011920929,0.800000011920929,1396700,61,78.0,,0.78,47.58,-0.030000030994415283,-0.03529415312110251
25,2021-05-07,1,0.07242857142857143,0.9727626459143968,GPL,0.8299999833106995,0.8399999737739563,0.8199999928474426,0.8299999833106995,0.8299999833106995,1975600,91,87.0,,0.87,79.17,0.019999980926513672,0.024390220854836775
26,2021-06-15,1,0.07242857142857143,0.0,GPL,0.699999988079071,0.699999988079071,0.6899999976158142,0.6899999976158142,0.6899999976158142,1049200,76,80.0,,0.8,60.8,-0.13999998569488525,-0.16666665484034793
