,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,BJ_unscaled,BJ_monthly,isPartial,scale,BJ,Stock_Price_Change,Stock_Price_Change_Percent
21,2018-08-28,25,0.015448201660006149,0.8439437860052106,BJ,27.530000686645508,27.920000076293945,25.01099967956543,26.8799991607666,26.8799991607666,3004900,78,72.0,,0.72,56.16,-1.9799995422363317,-0.06622072132098766
22,2018-08-29,2,0.008377805102981863,-0.4576841183610929,BJ,26.84000015258789,29.06999969482422,26.65999984741211,29.01000022888184,29.01000022888184,2389100,75,72.0,,0.72,54.0,1.1499996185302734,0.04118909797234216
23,2018-08-30,7,0.00991484783276975,0.1834660404359152,BJ,28.809999465942383,30.0,28.299999237060547,29.950000762939453,29.950000762939453,1162400,84,72.0,,0.72,60.48,0.9300003051757812,0.031991754899858726
24,2018-08-31,2,0.008377805102981863,-0.15502433882119482,BJ,29.809999465942383,31.57999992370605,29.149999618530277,29.5,29.5,1600800,80,72.0,,0.72,57.6,1.5799999237060511,0.052666664123534934
25,2018-09-04,1,0.008070396557024285,-0.03669320808718313,BJ,29.5,30.989999771118164,29.450000762939453,30.149999618530277,30.149999618530277,2192000,83,68.0,,0.68,56.440000000000005,-0.5900001525878871,-0.018682715453238297
26,2018-09-05,4,0.008992622194897017,0.11427265455376534,BJ,30.100000381469727,30.77400016784668,29.51000022888184,30.299999237060547,30.299999237060547,1336700,76,68.0,,0.68,51.68000000000001,-0.21599960327148438,-0.006969977569112107
27,2018-09-06,1,0.008070396557024285,-0.10255358424776939,BJ,30.51000022888184,31.489999771118164,30.299999237060547,31.450000762939453,31.450000762939453,1568000,83,68.0,,0.68,56.440000000000005,0.7159996032714844,0.02326638069039766
28,2018-09-10,14,0.012066707654472795,0.4951815030663165,BJ,30.649999618530277,31.739999771118164,29.420000076293945,31.15999984741211,31.15999984741211,1410400,78,68.0,,0.68,53.040000000000006,0.25,0.007939028320644637
29,2018-09-11,2,0.008377805102981863,-0.30570911777443766,BJ,31.07999992370605,31.290000915527344,30.3799991607666,30.40999984741211,30.40999984741211,1079700,72,68.0,,0.68,48.96,-0.4499988555908203,-0.01417765780831215
30,2018-09-12,2,0.008377805102981863,0.0,BJ,30.399999618530277,30.856000900268555,30.09000015258789,30.270000457763672,30.270000457763672,913700,74,68.0,,0.68,50.32,-0.43400001525878906,-0.013870246166832856
31,2018-09-13,5,0.009300030740854597,0.11007962426154938,BJ,30.290000915527344,30.46999931335449,28.90999984741211,29.01000022888184,29.01000022888184,1050800,83,68.0,,0.68,56.440000000000005,-0.38600158691406605,-0.012509773647002564
32,2018-09-14,3,0.008685213648939441,-0.06610914620037689,BJ,28.899999618530277,29.200000762939453,28.43000030517578,28.540000915527344,28.540000915527344,1051400,81,68.0,,0.68,55.080000000000005,-1.2699985504150355,-0.04168029468443135
33,2018-09-18,6,0.009607439286812174,0.19045442425627557,BJ,27.56999969482422,28.739999771118164,27.1200008392334,27.75,27.75,1335800,83,68.0,,0.68,56.440000000000005,-0.46000099182128906,-0.015753458212409366
34,2018-09-20,2,0.008377805102981863,-0.12798771317953472,BJ,28.07999992370605,29.559999465942383,28.07999992370605,28.90999984741211,28.90999984741211,1187900,69,68.0,,0.68,46.92,0.8199996948242188,0.028531652795914964
35,2018-09-25,4,0.008992622194897017,0.07338641617436603,BJ,27.93000030517578,28.28499984741211,27.01000022888184,28.059999465942383,28.059999465942383,1795300,79,68.0,,0.68,53.720000000000006,-1.2749996185302734,-0.04313259951169035
36,2018-09-27,1,0.008070396557024285,-0.10255358424776939,BJ,25.989999771118164,27.36000061035156,25.799999237060547,26.11000061035156,26.11000061035156,15799100,72,68.0,,0.68,48.96,-0.9249992370605504,-0.03270281923459806
37,2018-10-08,2,0.008377805102981863,0.038090884851255113,BJ,25.030000686645508,25.700000762939453,24.540000915527344,24.88999938964844,24.88999938964844,1447400,83,66.0,,0.66,54.78,-1.6599998474121058,-0.0606725076893474
38,2018-10-22,38,0.01944451275745466,0.5332945482752769,BJ,22.809999465942383,23.280000686645508,22.489999771118164,22.520000457763672,22.520000457763672,953100,76,66.0,,0.66,50.16,-2.4200000762939453,-0.09416342429778035
39,2018-10-25,1,0.008070396557024285,-0.5849524923719034,BJ,21.540000915527344,22.459999084472656,21.489999771118164,21.75,21.75,875200,71,66.0,,0.66,46.86,-0.8200016021728516,-0.035223435480534304
40,2018-11-02,3,0.008685213648939441,-0.6089712537887699,BJ,22.649999618530277,22.84000015258789,22.1200008392334,22.3700008392334,22.3700008392334,1500200,61,73.0,,0.73,44.53,0.3800010681152344,0.016919015298533235
41,2018-11-06,31,0.017292652935751614,1.142726545537653,BJ,23.15999984741211,24.030000686645508,22.790000915527344,23.549999237060547,23.549999237060547,1089700,59,73.0,,0.73,43.07,1.1900005340576172,0.05210159921661761
42,2018-11-12,16,0.012681524746387951,-0.2666524452029224,BJ,23.100000381469727,23.170000076293945,22.3799991607666,22.709999084472656,22.709999084472656,1014100,71,73.0,,0.73,51.83,-0.8600006103515625,-0.035788621963273703
43,2018-11-21,30,0.016985244389794037,1.104635660686398,BJ,22.100000381469727,23.31999969482422,21.559999465942383,22.049999237060547,22.049999237060547,5704300,77,73.0,,0.73,56.21,0.14999961853027344,0.006473872163847982
44,2018-11-26,5,0.009300030740854597,0.15236353940502068,BJ,21.959999084472656,23.0,21.51000022888184,22.86000061035156,22.86000061035156,2397000,69,73.0,,0.73,50.37,-0.31999969482421875,-0.013722114022807652
45,2018-11-29,2,0.008377805102981863,-0.09916371930056533,BJ,23.65999984741211,23.780000686645508,22.780000686645508,23.020000457763672,23.020000457763672,1324800,61,73.0,,0.73,44.53,0.7800006866455078,0.033913073332413335
46,2018-12-06,1,0.008070396557024285,-0.03669320808718313,BJ,22.739999771118164,23.895000457763672,22.54599952697754,23.6200008392334,23.6200008392334,1664000,31,77.0,,0.77,23.87,0.11499977111816406,0.004835986871217557
47,2018-12-07,1,0.008070396557024285,0.0,BJ,23.600000381469727,23.88999938964844,23.280000686645508,23.459999084472656,23.459999084472656,1283700,35,77.0,,0.77,26.95,-0.005001068115230822,-0.0002092934931753332
48,2018-12-12,11,0.011144482016600062,-0.05228348103416702,BJ,24.5,24.5,23.770000457763672,24.06999969482422,24.06999969482422,1513900,34,77.0,,0.77,26.18,0.610000610351559,0.02553372230791573
49,2018-12-17,1,0.008070396557024285,-0.2758392408904091,BJ,22.5,22.93000030517578,21.950000762939453,22.25,22.25,1820800,34,77.0,,0.77,26.18,-1.5699996948242188,-0.06408162019690689
50,2018-12-24,5,0.009300030740854597,0.11007962426154938,BJ,20.3799991607666,20.600000381469727,19.670000076293945,19.90999984741211,19.90999984741211,917800,49,77.0,,0.77,37.73,-2.3299999237060547,-0.10161360194923874
51,2018-12-27,1,0.008070396557024285,-0.13221829240075378,BJ,20.899999618530277,21.57999992370605,20.790000915527344,21.56999969482422,21.56999969482422,895400,41,77.0,,0.77,31.57,0.9799995422363246,0.04757279243149237
52,2018-12-28,1,0.008070396557024285,0.0,BJ,21.76000022888184,22.200000762939453,21.299999237060547,21.76000022888184,21.76000022888184,676600,39,77.0,,0.77,30.03,0.620000839233402,0.02873034482971981
53,2018-12-31,0,0.007762988011066708,-0.038090884851255,BJ,22.0,22.43000030517578,21.690000534057617,22.15999984741211,22.15999984741211,1105500,54,77.0,,0.77,41.58,0.22999954223632812,0.010360339384325012
54,2019-01-03,0,0.007762988011066708,0.0,BJ,22.780000686645508,23.149999618530277,22.31999969482422,22.690000534057617,22.690000534057617,734500,84,68.0,,0.68,57.120000000000005,0.7199993133544957,0.032099835200998905
55,2019-01-18,3,0.008685213648939441,-0.45930377203222783,BJ,24.5,24.86000061035156,24.01000022888184,24.600000381469727,24.600000381469727,1084500,72,68.0,,0.68,48.96,1.710000991821282,0.07386613477317394
56,2019-01-24,10,0.010837073470642482,0.3428179636612958,BJ,24.71999931335449,25.5,24.530000686645508,25.270000457763672,25.270000457763672,935500,74,68.0,,0.68,50.32,0.639999389648441,0.02574414215347809
57,2019-01-31,3,0.008685213648939441,-0.19856466116358873,BJ,26.56999969482422,26.809999465942383,26.183000564575195,26.309999465942383,26.309999465942383,899500,72,68.0,,0.68,48.96,1.3099994659423828,0.051372528076171875
58,2019-02-08,1,0.008070396557024285,-0.03669320808718313,BJ,26.68000030517578,26.729999542236328,25.940000534057617,26.229999542236328,26.229999542236328,672500,80,68.0,,0.68,54.400000000000006,-0.07999992370605469,-0.0029839584222178805
59,2019-02-11,1,0.008070396557024285,0.0,BJ,25.8799991607666,26.06999969482422,25.25,25.299999237060547,25.299999237060547,1778400,68,68.0,,0.68,46.24,-0.6599998474121094,-0.024691352739053984
60,2019-02-14,1,0.008070396557024285,0.0,BJ,25.32999992370605,26.09499931335449,25.15999984741211,25.850000381469727,25.850000381469727,818600,81,68.0,,0.68,55.080000000000005,0.024999618530269885,0.0009589420338671495
61,2019-02-20,1,0.008070396557024285,0.0,BJ,26.06999969482422,27.0,25.93000030517578,26.5,26.5,1516500,77,68.0,,0.68,52.36000000000001,0.9050006866455114,0.034681000592414746
62,2019-02-25,16,0.012681524746387951,0.5713632727688267,BJ,25.959999084472656,26.25,25.450000762939453,25.479999542236328,25.479999542236328,965900,78,68.0,,0.68,53.040000000000006,-0.75,-0.02777777777777779
63,2019-02-26,12,0.011451890562557639,-0.09696264514095954,BJ,25.440000534057617,25.694000244140625,25.21999931335449,25.3700008392334,25.3700008392334,642400,82,68.0,,0.68,55.760000000000005,-0.555999755859375,-0.021180943080357117
64,2019-02-27,26,0.015755610205963725,0.37580865970525856,BJ,25.34000015258789,25.709999084472656,25.26000022888184,25.32999992370605,25.32999992370605,752200,68,68.0,,0.68,46.24,0.01599884033203125,0.0006226683342418493
65,2019-03-01,2,0.008377805102981863,-0.46826527227674475,BJ,25.600000381469727,25.799999237060547,24.959999084472656,25.600000381469727,25.600000381469727,1101500,47,72.0,False,0.72,33.84,0.09000015258789062,0.0035005894901896095
66,2019-03-06,2,0.008377805102981863,-0.33936925799335815,BJ,27.46999931335449,28.11000061035156,25.149999618530277,25.6200008392334,25.6200008392334,5350700,45,72.0,,0.72,32.4,2.310001373291012,0.08953493959692826
67,2019-03-07,2,0.008377805102981863,0.0,BJ,25.8799991607666,26.46999931335449,24.790000915527344,25.07999992370605,25.07999992370605,1834700,49,72.0,,0.72,35.28,-1.6400012969970703,-0.05834227183876817
68,2019-03-08,2,0.008377805102981863,0.0,BJ,24.559999465942383,25.11000061035156,24.01000022888184,24.75,24.75,10927700,49,72.0,,0.72,35.28,-1.3599987030029297,-0.051378871865583764
69,2019-03-11,5,0.009300030740854597,0.11007962426154938,BJ,24.799999237060547,25.5,24.670000076293945,25.459999084472656,25.459999084472656,4988300,43,72.0,,0.72,30.96,0.38999938964844105,0.015531636008310645
70,2019-03-19,11,0.011144482016600062,-0.026843475693232643,BJ,25.809999465942383,25.979999542236328,25.229999542236328,25.700000762939453,25.700000762939453,1744300,48,72.0,,0.72,34.56,0.4799995422363281,0.018823511460248188
71,2019-03-20,7,0.00991484783276975,-0.1103356963561638,BJ,25.88999938964844,26.780000686645508,25.75,26.25,26.25,2120100,47,72.0,,0.72,33.84,0.8000011444091797,0.0307929622211347
72,2019-03-21,6,0.009607439286812174,-0.03100486776423883,BJ,26.739999771118164,27.200000762939453,26.53499984741211,26.8700008392334,26.8700008392334,2246200,42,72.0,,0.72,30.24,0.4200000762939453,0.015683348227223393
73,2019-03-22,3,0.008685213648939441,-0.09599078488465107,BJ,26.76000022888184,26.82999992370605,25.540000915527344,26.1200008392334,26.1200008392334,2666600,46,72.0,,0.72,33.12,-0.370000839233402,-0.013602971649086748
74,2019-03-27,2,0.008377805102981863,-0.03539447138356999,BJ,26.559999465942383,27.0,26.405000686645508,26.81999969482422,26.81999969482422,1098800,43,72.0,,0.72,30.96,0.17000007629394887,0.006336193692782821
75,2019-03-28,2,0.008377805102981863,0.0,BJ,26.88999938964844,27.5,26.88999938964844,27.06999969482422,27.06999969482422,1543000,47,72.0,,0.72,33.84,0.5,0.0185185185185186
76,2019-03-29,7,0.00991484783276975,0.1834660404359152,BJ,27.32999992370605,27.68000030517578,27.200000762939453,27.399999618530277,27.399999618530277,1507900,41,72.0,,0.72,29.52,0.18000030517578125,0.00654546564275571
77,2019-04-03,6,0.009607439286812174,-0.03100486776423883,BJ,27.600000381469727,28.1200008392334,27.48500061035156,28.059999465942383,28.059999465942383,1463500,77,69.0,,0.69,53.13,0.4400005340576172,0.01589597287595912
78,2019-04-08,1,0.008070396557024285,-0.4324043845804596,BJ,28.3799991607666,28.649999618530277,28.13999938964844,28.149999618530277,28.149999618530277,1404100,77,69.0,,0.69,53.13,0.5299987792968786,0.018847751190583795
79,2019-04-10,13,0.011759299108515215,0.4570906182150609,BJ,28.07999992370605,28.6200008392334,28.049999237060547,28.5,28.5,770000,85,69.0,,0.69,58.65,-0.029998779296878553,-0.0010470778253510726
80,2019-04-15,3,0.008685213648939441,-0.12401947105695577,BJ,28.65999984741211,29.209999084472656,28.600000381469727,28.90999984741211,28.90999984741211,865900,71,69.0,,0.69,48.99,0.5899982452392578,0.020614892660326678
81,2019-04-18,8,0.01022225637872733,0.1769723569178494,BJ,28.479999542236328,28.799999237060547,28.18000030517578,28.540000915527344,28.540000915527344,765300,83,69.0,,0.69,57.27,-0.4099998474121094,-0.014036284158257861
82,2019-04-23,12,0.011451890562557639,0.4751910664079515,BJ,27.440000534057617,28.149999618530277,27.440000534057617,27.950000762939453,27.950000762939453,849600,74,69.0,,0.69,51.06,-0.6499996185302699,-0.022569431796853445
83,2019-04-24,24,0.015140793114048572,0.3221217083187933,BJ,28.049999237060547,28.1200008392334,27.649999618530277,27.850000381469727,27.850000381469727,603000,73,69.0,,0.69,50.37,-0.029998779296878553,-0.001065676010778005
84,2019-04-26,1,0.008070396557024285,-0.4669766308651251,BJ,27.549999237060547,27.770000457763672,27.18000030517578,27.68000030517578,27.68000030517578,906600,80,69.0,,0.69,55.2,-0.35000038146972656,-0.012446670377811664
85,2019-04-30,3,0.008685213648939441,0.07618176970251023,BJ,27.96999931335449,28.600000381469727,27.950000762939453,28.350000381469727,28.350000381469727,1126800,74,69.0,,0.69,51.06,0.8299999237060547,0.029888365503213832
86,2019-05-17,42,0.020674146941284968,0.48615561399244256,BJ,25.56999969482422,26.200000762939453,25.559999465942383,25.56999969482422,25.56999969482422,672900,45,75.0,,0.75,33.75,-2.3999996185302734,-0.08391606945870045
87,2019-05-20,7,0.00991484783276975,0.10255358424776939,BJ,25.3799991607666,25.399999618530277,25.01000022888184,25.350000381469727,25.350000381469727,1471600,39,75.0,,0.75,29.25,-0.8000011444091761,-0.030534393935621518
88,2019-05-22,11,0.011144482016600062,0.12401947105695621,BJ,25.559999465942383,25.66200065612793,25.049999237060547,25.40999984741211,25.40999984741211,1660900,46,75.0,,0.75,34.5,0.2620010375976527,0.010315001635138321
89,2019-05-29,2,0.008377805102981863,-0.24825531680136825,BJ,25.88999938964844,26.34000015258789,24.790000915527344,25.440000534057617,25.440000534057617,1502700,42,75.0,,0.75,31.5,0.6779994964599609,0.026420367824987023
90,2019-05-31,11,0.011144482016600062,0.3302388727846477,BJ,24.8799991607666,25.209999084472656,24.507999420166016,24.979999542236328,24.979999542236328,1018900,42,75.0,,0.75,31.5,-1.1300010681152344,-0.04290057181355833
91,2019-06-03,2,0.008377805102981863,-0.4352061011750564,BJ,24.979999542236328,25.18000030517578,24.3799991607666,24.799999237060547,24.799999237060547,1530100,59,76.0,,0.76,44.84,-0.029998779296875,-0.001189955588508984
92,2019-06-05,14,0.012066707654472795,0.44031849704619686,BJ,25.61000061035156,25.92300033569336,24.6200008392334,24.739999771118164,24.739999771118164,962000,66,76.0,,0.76,50.16,0.7430000305175781,0.0295075465255199
93,2019-06-06,15,0.012374116200430371,0.025475759814536314,BJ,24.399999618530277,24.86000061035156,24.190000534057617,24.350000381469727,24.350000381469727,9462500,63,76.0,,0.76,47.88,-1.0629997253418004,-0.041006045271625324
94,2019-06-14,2,0.008377805102981863,-0.09916371930056533,BJ,24.700000762939453,24.93000030517578,24.40999984741211,24.540000915527344,24.540000915527344,885700,61,76.0,,0.76,46.36,0.0699996948242223,0.002815755957587429
95,2019-06-18,64,0.027437134952351675,2.27497890140535,BJ,24.950000762939453,25.299999237060547,24.809999465942383,25.11000061035156,25.11000061035156,1173000,59,76.0,,0.76,44.84,0.3699989318847656,0.01484151333154804
96,2019-06-20,1,0.008070396557024285,-0.7058586266007865,BJ,25.950000762939453,26.40999984741211,25.68000030517578,25.700000762939453,25.700000762939453,3002900,67,76.0,,0.76,50.92,1.1100006103515625,0.04387354323416681
97,2019-06-21,3,0.008685213648939441,0.07618176970251023,BJ,25.450000762939453,25.690000534057617,24.920000076293945,25.270000457763672,25.270000457763672,1890400,65,76.0,,0.76,49.4,-0.7199993133544922,-0.027262374763892483
98,2019-06-25,3,0.008685213648939441,0.0,BJ,25.239999771118164,25.600000381469727,24.96999931335449,25.51000022888184,25.51000022888184,2319300,64,76.0,,0.76,48.64,-0.09000015258789062,-0.003503314547174785
99,2019-06-26,3,0.008685213648939441,0.0,BJ,25.6299991607666,26.020000457763672,25.450000762939453,25.739999771118164,25.739999771118164,2174500,100,76.0,,0.76,76.0,0.4200000762939453,0.01640625273576002
100,2019-06-27,2,0.008377805102981863,-0.03539447138356999,BJ,25.8799991607666,26.96999931335449,25.56999969482422,26.479999542236328,26.479999542236328,5259400,70,76.0,,0.76,53.2,0.9499988555908168,0.03651033200913578
101,2019-07-02,4,0.008992622194897017,0.07338641617436603,BJ,26.049999237060547,26.059999465942383,25.549999237060547,25.790000915527344,25.790000915527344,941000,69,77.0,,0.77,53.13,-0.9099998474121058,-0.033741189120516935
102,2019-07-03,4,0.008992622194897017,0.0,BJ,25.84000015258789,26.26000022888184,25.6200008392334,25.84000015258789,25.84000015258789,909700,88,77.0,,0.77,67.76,0.20000076293945668,0.007674626517196748
103,2019-07-12,2,0.008377805102981863,0.0,BJ,23.5,24.34000015258789,23.3700008392334,24.149999618530277,24.149999618530277,2779900,78,77.0,,0.77,60.06,-1.9200000762939489,-0.07311500607613297
104,2019-07-16,7,0.00991484783276975,0.22854530910753046,BJ,24.450000762939453,24.799999237060547,24.309999465942383,24.71999931335449,24.71999931335449,1480500,67,77.0,,0.77,51.59,0.45999908447265625,0.018898894066923244
105,2019-07-18,4,0.008992622194897017,-0.09301460329271694,BJ,24.3799991607666,24.950000762939453,24.290000915527344,24.84000015258789,24.84000015258789,1555800,64,77.0,,0.77,49.28,0.15000152587890625,0.006048448810221929
106,2019-07-19,18,0.013296341838303104,0.47858339315625753,BJ,24.770000457763672,24.979999542236328,24.559999465942383,24.57999992370605,24.57999992370605,1560300,76,77.0,,0.77,58.52,0.029998779296875,0.001202355846875669
107,2019-07-22,4,0.008992622194897017,-0.32367697038355725,BJ,24.59000015258789,24.670000076293945,23.979999542236328,24.200000762939453,24.200000762939453,1995900,70,77.0,,0.77,53.9,-0.3099994659423828,-0.012409906790359804
108,2019-07-24,1,0.008070396557024285,-0.10255358424776939,BJ,24.200000762939453,24.43000030517578,23.520000457763672,23.88999938964844,23.88999938964844,2396400,71,77.0,,0.77,54.67,-0.23999977111816406,-0.009728405771217918
109,2019-07-25,4,0.008992622194897017,0.11427265455376534,BJ,23.739999771118164,24.114999771118164,23.739999771118164,24.09000015258789,24.09000015258789,1422000,72,77.0,,0.77,55.44,-0.3150005340576172,-0.0128940045076823
110,2019-07-26,8,0.01022225637872733,0.13673811233035948,BJ,24.200000762939453,24.3799991607666,23.799999237060547,23.8700008392334,23.8700008392334,1205300,83,77.0,,0.77,63.91,0.2649993896484375,0.010988985783272565
111,2019-07-29,3,0.008685213648939441,-0.15036237331970048,BJ,23.850000381469727,23.93000030517578,23.6200008392334,23.84000015258789,23.84000015258789,1426700,82,77.0,,0.77,63.14,-0.4499988555908203,-0.018457705950826186
112,2019-08-02,29,0.01667783584383646,0.9202562559728171,BJ,23.0,23.729999542236328,22.8799991607666,23.56999969482422,23.56999969482422,1179000,52,80.0,,0.8,41.6,-0.20000076293945312,-0.00835774176301185
113,2019-08-05,1,0.008070396557024285,-0.25529742149604284,BJ,23.15999984741211,23.280000686645508,22.739999771118164,23.09000015258789,23.09000015258789,3155400,57,80.0,,0.8,45.6,-0.4499988555908203,-0.018963289686958484
114,2019-08-07,8,0.01022225637872733,0.2666361939587858,BJ,23.520000457763672,24.34000015258789,23.290000915527344,24.0,24.0,2125700,53,80.0,,0.8,42.400000000000006,1.0599994659423828,0.045532621764502235
115,2019-08-09,17,0.012988933292345527,0.2706522719754607,BJ,23.979999542236328,23.979999542236328,23.100000381469727,23.209999084472656,23.209999084472656,1434400,52,80.0,,0.8,41.6,-0.3600006103515625,-0.0147904933481805
116,2019-08-13,8,0.01022225637872733,0.1769723569178494,BJ,21.86000061035156,22.540000915527344,21.530000686645508,22.049999237060547,22.049999237060547,2625100,51,80.0,,0.8,40.8,-1.4399986267089844,-0.06004998557955321
117,2019-08-15,21,0.014218567476175836,0.39094217063122105,BJ,21.38999938964844,21.395000457763672,20.790000915527344,21.239999771118164,21.239999771118164,1642400,51,80.0,,0.8,40.8,-1.1450004577636719,-0.050798598547301066
118,2019-08-16,175,0.06155948355364279,3.3295137612695394,BJ,21.38999938964844,21.920000076293945,21.309999465942383,21.68000030517578,21.68000030517578,1620000,55,80.0,,0.8,44.0,0.5249996185302734,0.024538425206706016
119,2019-08-19,1,0.008070396557024285,0.0,BJ,22.0,22.149999618530277,21.450000762939453,21.670000076293945,21.670000076293945,1566100,49,80.0,,0.8,39.2,0.22999954223633168,0.01049267981002755
120,2019-08-20,2,0.008377805102981863,0.038090884851255113,BJ,21.549999237060547,21.88999938964844,21.46999931335449,21.6299991607666,21.6299991607666,1940100,51,80.0,,0.8,40.8,-0.26000022888183594,-0.011738159519620206
121,2019-08-21,5,0.009300030740854597,0.11007962426154938,BJ,21.96999931335449,22.670000076293945,21.950000762939453,22.549999237060547,22.549999237060547,4812100,53,80.0,,0.8,42.400000000000006,0.7800006866455043,0.03563274136107819
122,2019-08-22,2,0.008377805102981863,-0.09916371930056533,BJ,24.989999771118164,26.559999465942383,24.32999992370605,26.420000076293945,26.420000076293945,9951300,51,80.0,,0.8,40.8,3.8899993896484375,0.1715923853796637
123,2019-08-23,1,0.008070396557024285,-0.03669320808718313,BJ,26.25,26.6299991607666,24.86000061035156,25.030000686645508,25.030000686645508,2946200,52,80.0,,0.8,41.6,0.06999969482421875,0.0026355307316168197
124,2019-08-26,1,0.008070396557024285,-0.5642872554063698,BJ,25.280000686645508,25.93000030517578,25.1299991607666,25.920000076293945,25.920000076293945,1561900,48,80.0,,0.8,38.400000000000006,-0.6999988555908203,-0.02628610130120146
125,2019-08-27,10,0.010837073470642482,0.3428179636612958,BJ,26.0,26.149999618530277,25.3700008392334,25.61000061035156,25.61000061035156,1540700,45,80.0,,0.8,36.0,0.21999931335449574,0.008484354445247755
