,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,ETN_unscaled,ETN_monthly,isPartial,scale,ETN,Stock_Price_Change,Stock_Price_Change_Percent
0,2016-05-02,1,0.04066597077244259,-0.40025862865235984,ETN,63.47999954223633,63.619998931884766,62.16999816894531,63.459999084472656,31.868934631347656,2722000,44,27.0,,0.27,11.88,,
1,2016-05-04,1,0.04066597077244259,0.0,ETN,62.400001525878906,62.59000015258789,60.45000076293945,60.970001220703125,30.89674186706543,3102500,54,27.0,,0.27,14.580000000000002,-1.029998779296875,-0.01618985848144472
2,2016-05-06,-2,0.034402922755741125,-0.15401201293700917,ETN,60.83000183105469,61.380001068115234,60.31999969482422,61.29999923706055,31.0639705657959,1895900,52,27.0,,0.27,14.04,-1.2099990844726562,-0.01933214701266661
3,2016-05-10,13,0.06571816283924843,0.9102494083378847,ETN,60.77999877929688,62.130001068115234,60.59000015258789,62.09999847412109,31.46936416625977,1567100,54,27.0,,0.27,14.580000000000002,0.75,0.012218963619236467
4,2016-05-11,14,0.06780584551148225,0.031767209885955605,ETN,62.04999923706055,62.63999938964844,61.79999923706055,62.0,31.41869735717773,1837500,65,27.0,,0.27,17.55,0.5099983215332031,0.008208567725181082
5,2016-05-12,1,0.04066597077244259,-0.40025862865235984,ETN,62.27000045776367,62.4900016784668,61.68000030517578,62.06999969482422,31.45416259765625,1608600,56,27.0,,0.27,15.12,-0.14999771118164062,-0.002394599499412342
6,2016-05-13,-2,0.034402922755741125,-0.15401201293700917,ETN,61.91999816894531,62.38999938964844,60.619998931884766,60.869998931884766,30.8460693359375,1693900,37,27.0,,0.27,9.99,-0.10000228881835938,-0.0016002926249371052
7,2016-05-16,6,0.051104384133611694,0.48546635111353864,ETN,61.060001373291016,62.119998931884766,61.02000045776367,61.95000076293945,31.393360137939453,2061800,56,27.0,,0.27,15.12,-0.2700004577636719,-0.004327623984693774
8,2016-05-17,4,0.04692901878914405,-0.08170268393316726,ETN,61.84000015258789,62.380001068115234,61.09000015258789,61.31999969482422,31.074098587036133,1809700,40,27.0,,0.27,10.8,0.26000213623046875,0.004185481981665351
9,2016-05-18,6,0.051104384133611694,0.08897192935628806,ETN,61.08000183105469,61.34999847412109,59.79999923706055,60.09999847412109,30.45587158203125,2202800,30,27.0,,0.27,8.100000000000001,-1.0300025939941477,-0.016511743769761167
10,2016-05-19,0,0.03857828810020877,-0.24510805179950168,ETN,59.63999938964844,59.7400016784668,58.86000061035156,59.540000915527344,30.172080993652344,3452100,56,27.0,,0.27,15.12,-1.6099967956542898,-0.02624281720778565
11,2016-05-20,11,0.061542797494780796,0.5952703068347855,ETN,59.9900016784668,60.540000915527344,59.5,59.79999923706055,30.30383682250977,3077700,27,27.0,,0.27,7.290000000000001,0.7999992370605469,0.013391349423897081
12,2016-05-23,9,0.057367432150313154,-0.06784490654364128,ETN,59.66999816894531,60.27999877929688,59.31999969482422,60.04999923706055,30.43052673339844,1692700,77,27.0,,0.27,20.790000000000003,-0.26000213623046164,-0.004294716423827727
13,2016-05-24,1,0.04066597077244259,-0.2911314094399359,ETN,60.43000030517578,60.630001068115234,60.130001068115234,60.400001525878906,30.60788917541504,1952400,51,27.0,,0.27,13.77,0.35000228881835227,0.005806275645422909
14,2016-05-25,90,0.2264697286012526,4.569023050464603,ETN,60.68000030517578,61.83000183105469,60.59000015258789,61.61000061035156,31.221059799194336,2221200,62,27.0,,0.27,16.740000000000002,1.2000007629394531,0.01979219432292778
15,2016-05-26,3,0.044841336116910234,-0.801998543496898,ETN,61.540000915527344,62.290000915527344,61.380001068115234,61.52000045776367,31.175451278686523,1527500,69,27.0,,0.27,18.630000000000003,0.45999908447265625,0.00743973913715168
16,2016-05-27,4,0.04692901878914405,0.046557102285953667,ETN,61.630001068115234,61.91999816894531,61.25,61.630001068115234,31.2311954498291,1030100,22,27.0,,0.27,5.94,-0.37000274658203125,-0.005940002265914179
17,2016-05-31,11,0.061542797494780796,0.43947458371990833,ETN,61.70000076293945,62.02999877929688,61.18000030517578,61.630001068115234,31.2311954498291,1849500,31,27.0,,0.27,8.370000000000001,0.1100006103515696,0.0017764956977459612
18,2016-06-01,-1,0.03649060542797495,-0.40706943926184747,ETN,61.220001220703125,61.72999954223633,60.75,61.650001525878906,31.2413272857666,2083800,44,33.0,False,0.33,14.52,-0.299999237060554,-0.004836357294282001
19,2016-06-03,19,0.07824425887265135,1.1442302191200868,ETN,61.720001220703125,61.810001373291016,61.0099983215332,61.45000076293945,31.13998413085937,1809300,46,33.0,,0.33,15.18,0.0800018310546875,0.0012959959768013007
20,2016-06-06,3,0.044841336116910234,0.10267467529133945,ETN,61.7400016784668,62.7599983215332,61.560001373291016,62.66999816894531,31.75821685791016,1620100,59,33.0,,0.33,19.47,0.9499969482421875,0.01536963156665938
21,2016-06-08,2,0.04275365344467641,-0.04655710228595378,ETN,62.959999084472656,63.56999969482422,62.90999984741211,63.13999938964844,31.996387481689453,1817200,39,33.0,,0.33,12.87,0.8100013732910156,0.012906331978232322
22,2016-06-09,15,0.06989352818371608,0.6347966209287563,ETN,62.65999984741211,62.91999816894531,62.22999954223633,62.77000045776367,31.808897018432617,1197500,61,33.0,,0.33,20.130000000000003,-0.6500015258789062,-0.010224972927470821
23,2016-06-10,6,0.051104384133611694,-0.268825233728606,ETN,62.209999084472656,62.34999847412109,61.18999862670898,61.619998931884766,31.226131439208984,1872200,37,33.0,,0.33,12.21,-0.5699996948242259,-0.0090591181088997
24,2016-06-14,1,0.04066597077244259,0.0,ETN,60.459999084472656,60.880001068115234,59.93999862670898,60.43999862670898,30.628156661987305,2619800,78,33.0,,0.33,25.74,-1.4699974060058523,-0.023576542774351283
25,2016-06-15,1,0.04066597077244259,0.0,ETN,60.790000915527344,61.13999938964844,60.40999984741211,60.650001525878906,30.73458480834961,1537500,30,33.0,,0.33,9.9,0.2599983215332031,0.004270668807024203
26,2016-06-16,7,0.05319206680584551,0.3080240258740181,ETN,60.22999954223633,60.97999954223633,59.619998931884766,60.790000915527344,30.80552291870117,1662500,80,33.0,,0.33,26.4,-0.15999984741210938,-0.002616942247454457
27,2016-06-20,2,0.04275365344467641,-0.22659465991918126,ETN,62.540000915527344,63.25,62.25,62.290000915527344,31.565650939941406,1983500,81,33.0,,0.33,26.73,2.270000457763672,0.03722532756320218
28,2016-06-21,6,0.051104384133611694,0.19532203720884822,ETN,62.25,62.5,61.470001220703125,61.84999847412109,31.34267807006836,1565700,55,33.0,,0.33,18.15,-0.75,-0.011857707509881465
29,2016-06-22,18,0.07615657620041753,0.49021610359900314,ETN,61.880001068115234,62.09999847412109,61.619998931884766,61.7599983215332,31.29706573486328,1662000,60,33.0,,0.33,19.8,-0.40000152587891336,-0.006400024414062622
