,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,SO_unscaled,SO_monthly,isPartial,scale,SO,Stock_Price_Change,Stock_Price_Change_Percent
299,2018-09-11,1,0.0021668611435239206,0.0,SO,44.369998931884766,44.41999816894531,44.0,44.16999816894531,37.96446990966797,6197300,99,69.0,,0.69,68.30999999999999,-0.25,-0.005596597498269018
300,2018-09-12,2,0.003333722287047841,0.5385029617662898,SO,44.15999984741211,44.459999084472656,43.709999084472656,44.119998931884766,37.9214973449707,4486500,93,69.0,,0.69,64.17,0.04000091552734375,0.0009005159202215562
301,2018-09-13,3,0.004500583430571762,0.3500175008750439,SO,44.11000061035156,44.33000183105469,43.65999984741211,44.290000915527344,38.067604064941406,5140300,95,69.0,,0.69,65.55,-0.12999725341796875,-0.0029239148919228963
302,2018-09-14,1,0.0021668611435239206,-0.5185377236193933,SO,44.15999984741211,44.209999084472656,43.61000061035156,43.900001525878906,37.7324104309082,5383500,94,69.0,,0.69,64.86,-0.12000274658203125,-0.002707032294728351
303,2018-09-19,3,0.004500583430571762,1.0770059235325795,SO,44.810001373291016,44.810001373291016,43.54999923706055,43.70000076293945,37.56050491333008,7345600,100,69.0,,0.69,69.0,0.6000022888183594,0.013571642190535416
304,2018-09-21,2,0.003333722287047841,-0.25926886180969677,SO,43.209999084472656,44.13999938964844,43.150001525878906,44.0099983215332,37.82694625854492,13119100,91,69.0,,0.69,62.78999999999999,-0.6700019836425781,-0.014952063448092967
305,2018-09-24,1,0.0021668611435239206,-0.3500175008750437,SO,43.90999984741211,44.310001373291016,43.61000061035156,43.83000183105469,37.6722412109375,9173100,100,69.0,,0.69,69.0,0.17000198364257812,0.0038514269595220085
306,2018-09-26,1,0.0021668611435239206,0.0,SO,42.880001068115234,43.20000076293945,42.56999969482422,42.65999984741211,36.6666145324707,10275500,92,69.0,,0.69,63.48,-1.1100006103515625,-0.025050791603465017
307,2018-09-27,3,0.004500583430571762,1.0770059235325795,SO,42.68999862670898,43.7400016784668,42.650001525878906,43.2400016784668,37.16512298583984,9961800,94,69.0,,0.69,64.86,0.5400009155273438,0.012500020972004311
308,2018-09-28,4,0.005667444574095682,0.25926886180969655,SO,43.33000183105469,43.77000045776367,43.27999877929688,43.59999847412109,37.474552154541016,7748800,94,69.0,,0.69,64.86,0.029998779296875,0.000685843121758456
309,2018-10-01,5,0.006834305717619603,0.20588840848260248,SO,43.4900016784668,43.5,42.93000030517578,43.18000030517578,37.113563537597656,4762300,97,68.0,False,0.68,65.96000000000001,-0.2700004577636719,-0.006168619029926936
310,2018-10-03,1,0.0021668611435239206,-0.6829434864264983,SO,43.40999984741211,43.459999084472656,42.5099983215332,42.790000915527344,36.778350830078125,6818000,97,68.0,,0.68,65.96000000000001,-0.04000091552734375,-0.0009195612764906214
311,2018-10-04,6,0.008001166861143525,2.6925148088314494,SO,42.68000030517578,43.34999847412109,42.540000915527344,42.97999954223633,36.94165802001953,8156500,95,68.0,,0.68,64.60000000000001,-0.1100006103515696,-0.0025310771437837554
312,2018-10-05,2,0.003333722287047841,-0.5833454863642993,SO,43.04999923706055,43.93999862670898,42.97999954223633,43.709999084472656,37.569091796875,6106900,91,68.0,,0.68,61.88,0.5900001525878906,0.013610153941299608
313,2018-10-08,4,0.005667444574095682,1.615508885298869,SO,43.810001373291016,44.34000015258789,43.66999816894531,43.91999816894531,37.74958801269531,5947300,95,68.0,,0.68,64.60000000000001,0.40000152587891336,0.009103357723724947
314,2018-10-09,3,0.004500583430571762,-0.20588840848260237,SO,43.97999954223633,44.34999847412109,43.810001373291016,44.119998931884766,37.9214973449707,5865400,100,68.0,,0.68,68.0,0.00999832153319602,0.00022549214025224806
315,2018-10-10,3,0.004500583430571762,0.0,SO,44.18999862670898,44.63999938964844,43.93000030517578,43.93999862670898,37.76678085327149,7005100,94,68.0,,0.68,63.92,0.29000091552735086,0.006538916020404573
316,2018-10-11,5,0.006834305717619603,0.5185377236193933,SO,44.09000015258789,44.20000076293945,43.369998931884766,43.540000915527344,37.422977447509766,8222900,97,68.0,,0.68,65.96000000000001,-0.4399986267089844,-0.009856600195451981
317,2018-10-12,3,0.004500583430571762,-0.341471743213249,SO,43.4900016784668,43.72999954223633,43.02999877929688,43.58000183105469,37.45735931396485,6174300,93,68.0,,0.68,63.24,-0.470001220703125,-0.010633511597067824
318,2018-10-15,2,0.003333722287047841,0.5385029617662898,SO,43.7400016784668,44.63999938964844,43.59999847412109,44.220001220703125,38.007450103759766,6543100,96,68.0,,0.68,65.28,0.9099998474121094,0.02080950964870687
319,2018-10-16,2,0.003333722287047841,0.0,SO,44.119998931884766,44.77000045776367,43.900001525878906,44.5099983215332,38.25670623779297,4487600,97,68.0,,0.68,65.96000000000001,0.13000106811523438,0.002912210347058908
320,2018-10-18,1,0.0021668611435239206,-0.3500175008750437,SO,44.43000030517578,44.52999877929688,44.09000015258789,44.29999923706055,38.076210021972656,4606600,95,68.0,,0.68,64.60000000000001,-0.24000167846678977,-0.005360770069529286
321,2018-10-22,1,0.0021668611435239206,0.0,SO,45.04999923706055,45.33000183105469,44.70000076293945,44.970001220703125,38.65208435058594,3815500,96,68.0,,0.68,65.28,0.8000030517578054,0.017965485598210762
322,2018-10-23,2,0.003333722287047841,0.5385029617662898,SO,44.959999084472656,45.34999847412109,44.54999923706055,44.72999954223633,38.44579315185547,5034600,97,68.0,,0.68,65.96000000000001,0.019996643066399145,0.00044113483914975937
323,2018-10-24,1,0.0021668611435239206,-0.3500175008750437,SO,44.91999816894531,46.2599983215332,44.630001068115234,46.02000045776367,39.55455780029297,7469400,94,68.0,,0.68,63.92,0.9099998474121165,0.020066149460432836
324,2018-10-25,2,0.003333722287047841,0.5385029617662898,SO,45.81999969482422,45.81999969482422,45.040000915527344,45.27000045776367,38.90992736816406,5570100,100,68.0,,0.68,68.0,-0.4399986267089844,-0.009511427641020309
325,2018-10-26,3,0.004500583430571762,0.3500175008750439,SO,45.5,45.68999862670898,44.5099983215332,44.86000061035156,38.55752944946289,7821300,92,68.0,,0.68,62.56,-0.13000106811524148,-0.002837212330447203
326,2018-10-30,3,0.004500583430571762,1.0770059235325795,SO,46.0,46.33000183105469,45.16999816894531,45.81999969482422,39.382659912109375,7970200,97,68.0,,0.68,65.96000000000001,0.6400032043457102,0.014007512006611877
327,2018-11-01,2,0.003333722287047841,-0.25926886180969677,SO,45.040000915527344,45.16999816894531,44.45000076293945,44.900001525878906,38.59190368652344,5398200,87,65.0,False,0.65,56.55,-1.160003662109375,-0.02503785055609109
328,2018-11-05,2,0.003333722287047841,0.0,SO,44.880001068115234,45.43999862670898,44.84999847412109,45.25,38.89274597167969,5316900,87,65.0,,0.65,56.55,0.27000045776366477,0.0059774290172385225
329,2018-11-06,2,0.003333722287047841,0.0,SO,45.20000076293945,45.68000030517578,45.11000061035156,45.66999816894531,39.25372695922852,5054200,100,65.0,,0.65,65.0,0.24000167846680398,0.005281727238559686
330,2018-11-07,4,0.005667444574095682,0.7000350017500874,SO,45.77999877929688,47.09999847412109,45.619998931884766,47.0099983215332,40.40546798706055,8829300,98,65.0,,0.65,63.7,1.4199981689453054,0.031085774068710048
331,2018-11-08,2,0.003333722287047841,-0.41177681696520485,SO,47.04999923706055,47.220001220703125,46.2400016784668,46.58000183105469,40.035888671875,5475600,91,65.0,,0.65,59.15,0.12000274658203836,0.002547829097021559
332,2018-11-09,2,0.003333722287047841,0.0,SO,46.560001373291016,47.0,46.31999969482422,46.810001373291016,40.23357009887695,6378300,90,65.0,,0.65,58.5,-0.220001220703125,-0.004659068509440645
333,2018-11-12,2,0.003333722287047841,0.5385029617662898,SO,46.650001525878906,47.47999954223633,46.52999877929688,46.88999938964844,40.30232620239258,5580200,91,65.0,,0.65,59.15,0.4799995422363281,0.010212756217794272
334,2018-11-14,3,0.004500583430571762,0.3500175008750439,SO,47.09999847412109,47.68999862670898,47.0099983215332,47.400001525878906,40.740684509277344,6180800,91,65.0,,0.65,59.15,0.20999908447264914,0.004422895671804872
335,2018-11-15,2,0.003333722287047841,-0.25926886180969677,SO,47.25,47.2599983215332,46.560001373291016,47.18000030517578,40.55159759521485,7808400,90,65.0,,0.65,58.5,-0.43000030517577414,-0.009016571976476206
336,2018-11-16,1,0.0021668611435239206,-0.3500175008750437,SO,46.880001068115234,47.20000076293945,46.58000183105469,46.88999938964844,40.82147216796875,7552000,89,65.0,,0.65,57.85,-0.05999755859375,-0.0012695209632797022
337,2018-11-19,3,0.004500583430571762,1.0770059235325795,SO,46.790000915527344,47.18000030517578,46.68000030517578,47.040000915527344,40.95205307006836,5301300,86,65.0,,0.65,55.9,-0.020000457763671875,-0.00042373850509291877
338,2018-11-20,1,0.0021668611435239206,-0.5185377236193933,SO,47.09000015258789,47.33000183105469,46.369998931884766,46.65999984741211,40.62124252319336,6324500,85,65.0,,0.65,55.25,0.15000152587890625,0.003179345589416016
339,2018-11-23,1,0.0021668611435239206,0.0,SO,45.77000045776367,45.869998931884766,45.38999938964844,45.720001220703125,39.80289459228516,2805400,61,65.0,,0.65,39.65,-1.4600028991699219,-0.03084730282456838
340,2018-11-26,1,0.0021668611435239206,0.0,SO,45.72999954223633,45.93999862670898,45.34999847412109,45.650001525878906,39.74195098876953,5739300,80,65.0,,0.65,52.0,0.06999969482421164,0.0015260452682408499
341,2018-11-27,3,0.004500583430571762,1.0770059235325795,SO,45.63999938964844,46.25,45.4900016784668,46.09000015258789,40.12500381469727,6882000,86,65.0,,0.65,55.9,0.31000137329102273,0.006747962180190248
342,2018-11-29,1,0.0021668611435239206,-0.5185377236193933,SO,46.119998931884766,46.54999923706055,45.650001525878906,46.540000915527344,40.51677322387695,4810900,91,65.0,,0.65,59.15,0.2999992370605469,0.006486469990498289
343,2018-11-30,1,0.0021668611435239206,0.0,SO,46.63999938964844,47.369998931884766,46.5099983215332,47.33000183105469,41.20452499389648,7133600,88,65.0,,0.65,57.2,0.8199996948242188,0.017615460972368435
344,2018-12-03,5,0.006834305717619603,2.154011847065159,SO,47.08000183105469,47.4900016784668,46.869998931884766,47.4900016784668,41.34382247924805,4647500,97,63.0,,0.63,61.11,0.12000274658203125,0.0025333069302913014
345,2018-12-04,7,0.009168028004667445,0.34147174321324925,SO,47.65999984741211,47.88999938964844,47.16999816894531,47.2400016784668,41.12617492675781,7202200,97,63.0,,0.63,61.11,0.3999977111816406,0.008422777364588185
346,2018-12-06,5,0.006834305717619603,0.5185377236193933,SO,47.40999984741211,47.470001220703125,45.61000061035156,46.52000045776367,40.49935531616211,8745600,100,63.0,,0.63,63.0,-0.4199981689453125,-0.008770060018754022
347,2018-12-07,1,0.0021668611435239206,-0.6829434864264983,SO,46.5,47.54999923706055,46.20000076293945,46.97999954223633,40.89981460571289,5786900,98,63.0,,0.63,61.74,0.07999801635742188,0.0016852330798451387
348,2018-12-10,2,0.003333722287047841,0.5385029617662898,SO,47.0,47.41999816894531,46.310001373291016,47.220001220703125,41.1087646484375,5023500,95,63.0,,0.63,59.85,-0.13000106811523438,-0.002733986755017903
349,2018-12-11,1,0.0021668611435239206,-0.3500175008750437,SO,47.400001525878906,47.77999877929688,47.27999877929688,47.560001373291016,41.404762268066406,5526400,99,63.0,,0.63,62.37,0.3600006103515696,0.007591746610132288
350,2018-12-12,4,0.005667444574095682,1.615508885298869,SO,47.560001373291016,47.83000183105469,46.93000030517578,47.0099983215332,40.92593765258789,5418900,99,63.0,,0.63,62.37,0.050003051757805395,0.0010465268529782357
351,2018-12-13,1,0.0021668611435239206,-0.6176652254478072,SO,47.150001525878906,47.97999954223633,47.150001525878906,47.54999923706055,41.39605712890625,5298800,95,63.0,,0.63,59.85,0.14999771118164062,0.0031360590725348914
352,2018-12-14,4,0.005667444574095682,1.615508885298869,SO,47.5099983215332,47.720001220703125,47.11000061035156,47.33000183105469,41.20452499389648,3710600,94,63.0,,0.63,59.22,-0.2599983215332031,-0.005418889620962375
353,2018-12-17,2,0.003333722287047841,0.5385029617662898,SO,47.400001525878906,47.68000030517578,45.880001068115234,46.0,40.04665756225586,6726300,95,63.0,,0.63,59.85,-0.04000091552734375,-0.000838242131267819
354,2018-12-18,2,0.003333722287047841,0.0,SO,46.20000076293945,46.58000183105469,45.40999984741211,45.52999877929688,39.63748550415039,6184700,99,63.0,,0.63,62.37,-1.0999984741210938,-0.023070437648501585
355,2018-12-19,1,0.0021668611435239206,-0.3500175008750437,SO,45.7400016784668,46.040000915527344,45.08000183105469,45.27999877929688,39.41983795166016,8112000,94,63.0,,0.63,59.22,-0.5400009155273438,-0.01159297755045019
356,2018-12-21,1,0.0021668611435239206,0.0,SO,44.93999862670898,46.2400016784668,44.81999969482422,45.09000015258789,39.25442123413086,12739700,84,63.0,,0.63,52.92,0.20000076293945312,0.004344065138191633
357,2018-12-24,1,0.0021668611435239206,-0.3500175008750437,SO,44.93999862670898,45.2599983215332,42.93000030517578,43.02000045776367,37.45232772827149,5339800,78,63.0,,0.63,49.14,-0.9800033569335938,-0.021193843455026617
358,2018-12-27,4,0.005667444574095682,1.615508885298869,SO,43.59999847412109,43.95000076293945,42.93000030517578,43.95000076293945,38.26197052001953,7048100,76,63.0,,0.63,47.88,-1.30999755859375,-0.028943826937141037
359,2019-01-02,4,0.005667444574095682,1.615508885298869,SO,43.88999938964844,43.95000076293945,43.2599983215332,43.720001220703125,38.06173324584961,5756100,69,66.0,,0.66,45.54,0.0,0.0
360,2019-01-03,6,0.008001166861143525,0.4117768169652052,SO,43.7599983215332,44.68999862670898,43.7599983215332,44.34000015258789,38.60149383544922,9405500,71,66.0,,0.66,46.86,0.7399978637695241,0.016837266232621273
361,2019-01-04,2,0.003333722287047841,-0.5833454863642993,SO,44.119998931884766,44.72999954223633,44.040000915527344,44.709999084472656,38.92360305786133,5680700,76,66.0,,0.66,50.16,0.040000915527350855,0.0008950753357921393
362,2019-01-07,1,0.0021668611435239206,-0.3500175008750437,SO,44.5099983215332,44.7599983215332,44.18000030517578,44.61000061035156,38.836551666259766,5397800,80,66.0,,0.66,52.8,0.029998779296875,0.0006706635279203343
363,2019-01-08,5,0.006834305717619603,2.154011847065159,SO,44.61000061035156,45.970001220703125,44.5,45.880001068115234,39.94218063354492,7246200,73,66.0,,0.66,48.18,1.2100028991699219,0.0270331310219869
364,2019-01-09,1,0.0021668611435239206,-0.6829434864264983,SO,45.79999923706055,46.040000915527344,45.31999969482422,45.4900016784668,39.602664947509766,6687600,79,66.0,,0.66,52.14,0.06999969482421875,0.0015227255376424331
365,2019-01-10,1,0.0021668611435239206,0.0,SO,45.59999847412109,46.41999816894531,45.380001068115234,46.34000015258789,40.3426513671875,4634900,79,66.0,,0.66,52.14,0.37999725341796875,0.008253632620798035
366,2019-01-11,1,0.0021668611435239206,0.0,SO,46.220001220703125,46.790000915527344,45.81999969482422,46.61000061035156,40.57771301269531,6137000,79,66.0,,0.66,52.14,0.37000274658203125,0.007970761765982992
367,2019-01-15,3,0.004500583430571762,1.0770059235325795,SO,46.08000183105469,47.09000015258789,46.06999969482422,46.790000915527344,40.734405517578125,5433100,83,66.0,,0.66,54.78,0.2999992370605469,0.006411609984837474
368,2019-01-16,4,0.005667444574095682,0.25926886180969655,SO,46.52999877929688,46.93999862670898,46.2599983215332,46.869998931884766,40.80405426025391,5475300,82,66.0,,0.66,54.120000000000005,-0.15000152587891336,-0.003185422072475186
369,2019-01-17,6,0.008001166861143525,0.4117768169652052,SO,46.86000061035156,47.11000061035156,46.630001068115234,47.06999969482422,40.97816848754883,3578600,79,66.0,,0.66,52.14,0.17000198364258523,0.003621687017814512
370,2019-01-18,4,0.005667444574095682,-0.29167274318214975,SO,47.09999847412109,47.2400016784668,46.88999938964844,47.220001220703125,41.1087646484375,4015400,74,66.0,,0.66,48.84,0.13000106811523438,0.0027595216818288026
371,2019-01-22,3,0.004500583430571762,1.0770059235325795,SO,46.959999084472656,47.220001220703125,46.4900016784668,47.06999969482422,40.97816848754883,5292400,78,66.0,,0.66,51.48,-0.020000457763671875,-0.0004233797005300799
372,2019-01-24,1,0.0021668611435239206,-0.5185377236193933,SO,47.59999847412109,48.0,47.18000030517578,47.959999084472656,41.75299072265625,4812200,85,66.0,,0.66,56.1,0.779998779296875,0.01651839811801814
373,2019-01-25,4,0.005667444574095682,1.615508885298869,SO,47.84999847412109,48.16999816894531,47.369998931884766,47.5,41.35251998901367,4862400,81,66.0,,0.66,53.46,0.1699981689453125,0.0035416285196940844
374,2019-01-28,1,0.0021668611435239206,0.0,SO,47.5099983215332,47.619998931884766,47.11000061035156,47.43000030517578,41.29158782958984,3927000,84,66.0,,0.66,55.440000000000005,-0.5499992370605469,-0.011417879550909449
375,2019-01-29,3,0.004500583430571762,1.0770059235325795,SO,47.58000183105469,47.84000015258789,47.369998931884766,47.58000183105469,41.42217254638672,5205000,85,66.0,,0.66,56.1,0.220001220703125,0.004619933339725879
376,2019-01-30,5,0.006834305717619603,0.5185377236193933,SO,47.4900016784668,48.119998931884766,47.36000061035156,47.869998931884766,41.67462921142578,3556200,90,66.0,,0.66,59.400000000000006,0.279998779296875,0.005852817274327071
377,2019-01-31,1,0.0021668611435239206,-0.6829434864264983,SO,47.93000030517578,48.68000030517578,47.560001373291016,48.59999847412109,42.310157775878906,7149000,100,66.0,,0.66,66.0,0.5600013732910156,0.01163760153203075
378,2019-02-01,1,0.0021668611435239206,0.0,SO,48.540000915527344,48.650001525878906,47.93999862670898,48.4900016784668,42.21440124511719,4216100,88,70.0,False,0.7,61.6,-0.029998779296875,-0.0006162444352673102
379,2019-02-04,1,0.0021668611435239206,-0.3500175008750437,SO,48.09999847412109,48.61000061035156,47.810001373291016,48.61000061035156,42.31886672973633,4306300,85,70.0,,0.7,59.49999999999999,-0.04000091552734375,-0.0008222181762125302
380,2019-02-05,1,0.0021668611435239206,0.0,SO,48.56999969482422,48.810001373291016,48.310001373291016,48.72999954223633,42.42333984375,5116600,87,70.0,,0.7,60.9,0.20000076293945312,0.0041143954007041295
381,2019-02-06,2,0.003333722287047841,0.5385029617662898,SO,48.56999969482422,48.79999923706055,48.400001525878906,48.540000915527344,42.25791931152344,3224100,92,70.0,,0.7,64.39999999999999,-0.01000213623046875,-0.0002049198104703276
382,2019-02-07,3,0.004500583430571762,0.3500175008750439,SO,48.540000915527344,49.18000030517578,48.33000183105469,49.15999984741211,42.79768753051758,4178500,100,70.0,,0.7,70.0,0.3800010681152344,0.007786907255249442
383,2019-02-08,4,0.005667444574095682,0.25926886180969655,SO,49.0,49.130001068115234,48.720001220703125,49.119998931884766,42.76286315917969,4033100,94,70.0,,0.7,65.8,-0.049999237060546875,-0.001016657924975295
384,2019-02-11,2,0.003333722287047841,0.5385029617662898,SO,49.04999923706055,49.380001068115234,49.02000045776367,49.2400016784668,42.867332458496094,5158600,89,70.0,,0.7,62.3,0.25,0.005088540495926219
385,2019-02-12,2,0.003333722287047841,0.0,SO,49.2599983215332,49.619998931884766,48.93000030517578,49.369998931884766,42.980506896972656,3926000,88,70.0,,0.7,61.6,0.23999786376953125,0.0048602239485266985
386,2019-02-13,6,0.008001166861143525,1.4000700035001756,SO,49.310001373291016,49.34999847412109,49.0,49.220001220703125,42.84991455078125,3815300,96,70.0,,0.7,67.19999999999999,-0.270000457763679,-0.005441363635140695
387,2019-02-14,14,0.01733605600933489,1.1666909727285981,SO,49.20000076293945,49.45000076293945,48.93999862670898,49.20000076293945,42.83251190185547,4007900,100,70.0,,0.7,70.0,0.10000228881836648,0.0020263888938276686
388,2019-02-15,3,0.004500583430571762,-0.740391734535909,SO,48.84000015258789,48.959999084472656,48.45000076293945,48.560001373291016,42.79725646972656,4647700,98,70.0,,0.7,68.6,-0.4900016784667969,-0.00990903277870181
389,2019-02-19,8,0.010334889148191365,1.2963443090484832,SO,48.540000915527344,48.959999084472656,48.41999816894531,48.91999816894531,43.11452865600586,6270500,91,70.0,,0.7,63.7,0.0,0.0
390,2019-02-20,2,0.003333722287047841,-0.6774302811335666,SO,49.02000045776367,50.0,48.75,49.7400016784668,43.83721923828125,9627100,94,70.0,,0.7,65.8,1.0400009155273438,0.02124184916206784
391,2019-02-21,857,1.001,299.2649632481624,SO,49.33000183105469,50.34999847412109,49.2400016784668,50.220001220703125,44.26025772094727,8402900,95,70.0,,0.7,66.5,0.34999847412108664,0.006999969482421653
392,2019-02-22,2,0.003333722287047841,-0.9966696081048473,SO,50.11000061035156,50.540000915527344,49.68999862670898,50.369998931884766,44.39245223999024,7245500,91,70.0,,0.7,63.7,0.1900024414062571,0.0037736335087261708
393,2019-02-25,3,0.004500583430571762,0.0,SO,50.25,50.290000915527344,49.27000045776367,49.560001373291016,43.67858123779297,5728100,97,70.0,,0.7,67.89999999999999,-0.25,-0.004946576879130804
394,2019-02-26,3,0.004500583430571762,0.0,SO,49.72999954223633,49.79999923706055,49.0099983215332,49.220001220703125,43.37893295288086,6112700,97,70.0,,0.7,67.89999999999999,-0.4900016784667969,-0.009743520969304753
395,2019-02-27,6,0.008001166861143525,0.7778065854290901,SO,49.09000015258789,49.540000915527344,49.0099983215332,49.380001068115234,43.51994705200195,3288500,92,70.0,,0.7,64.39999999999999,-0.2599983215332031,-0.00522084990996774
396,2019-02-28,4,0.005667444574095682,-0.29167274318214975,SO,49.36000061035156,49.880001068115234,49.13999938964844,49.68999862670898,43.79315185546875,6105400,97,70.0,,0.7,67.89999999999999,0.3400001525878906,0.00686314384950526
397,2019-03-01,3,0.004500583430571762,-0.20588840848260237,SO,49.790000915527344,50.08000183105469,49.34999847412109,49.97999954223633,44.04874038696289,4261600,94,66.0,False,0.66,62.040000000000006,0.20000076293945312,0.0040096383050660656
398,2019-03-04,2,0.003333722287047841,-0.25926886180969677,SO,50.09999847412109,50.18999862670898,49.619998931884766,50.09999847412109,44.15449905395508,4078700,97,66.0,,0.66,64.02,0.10999679565428977,0.0021964215581573576
399,2019-03-05,1,0.0021668611435239206,-0.3500175008750437,SO,50.0,50.31999969482422,49.959999084472656,50.06999969482422,44.12805938720703,3951300,94,66.0,,0.66,62.040000000000006,0.13000106811524148,0.002590178754180439
400,2019-03-06,1,0.0021668611435239206,0.0,SO,50.22999954223633,50.31999969482422,49.93000030517578,50.130001068115234,44.18093490600586,3603300,95,66.0,,0.66,62.7,0.0,0.0
401,2019-03-07,3,0.004500583430571762,1.0770059235325795,SO,50.27000045776367,50.63999938964844,50.16999816894531,50.4900016784668,44.49822616577149,5103300,100,66.0,,0.66,66.0,0.31999969482421875,0.006359294450813291
402,2019-03-08,2,0.003333722287047841,-0.25926886180969677,SO,50.52000045776367,50.90999984741211,50.310001373291016,50.900001525878906,44.85956573486328,4039000,94,66.0,,0.66,62.040000000000006,0.2700004577636719,0.005331762658331796
403,2019-03-11,1,0.0021668611435239206,-0.3500175008750437,SO,50.90999984741211,51.40999984741211,50.84999847412109,51.400001525878906,45.30022048950195,5685900,91,66.0,,0.66,60.06,0.5,0.009821253221343529
404,2019-03-13,1,0.0021668611435239206,0.0,SO,51.650001525878906,51.869998931884766,51.470001220703125,51.72999954223633,45.59106063842773,4390900,90,66.0,,0.66,59.400000000000006,0.45999908447265625,0.008947657767709893
405,2019-03-15,3,0.004500583430571762,1.0770059235325795,SO,51.47999954223633,51.93000030517578,51.29999923706055,51.86000061035156,45.70563888549805,8350500,86,66.0,,0.66,56.760000000000005,0.060001373291015625,0.0011567644982952707
406,2019-03-18,1,0.0021668611435239206,-0.5185377236193933,SO,51.880001068115234,51.91999816894531,51.540000915527344,51.77999877929688,45.63512420654297,4443600,93,66.0,,0.66,61.38,-0.01000213623046875,-0.00019260805260334912
407,2019-03-19,3,0.004500583430571762,1.0770059235325795,SO,51.77999877929688,51.790000915527344,50.77000045776367,50.9900016784668,44.93887710571289,6250400,91,66.0,,0.66,60.06,-0.12999725341796875,-0.0025037992681541388
408,2019-03-20,5,0.006834305717619603,0.5185377236193933,SO,51.02999877929688,51.54999923706055,50.88999938964844,51.18000030517578,45.106327056884766,4241000,93,66.0,,0.66,61.38,-0.24000167846679688,-0.004634131574128619
409,2019-03-21,1,0.0021668611435239206,-0.6829434864264983,SO,51.13999938964844,51.65999984741211,51.09999847412109,51.56999969482422,45.45004653930664,3091600,94,66.0,,0.66,62.040000000000006,0.1100006103515625,0.0021338625020286273
410,2019-03-25,1,0.0021668611435239206,0.0,SO,52.0,52.20000076293945,51.75,52.04999923706055,45.87308883666992,3043300,93,66.0,,0.66,61.38,0.5400009155273438,0.010452979425519482
411,2019-03-26,2,0.003333722287047841,0.5385029617662898,SO,52.09999847412109,52.540000915527344,52.0,52.52999877929688,46.296119689941406,3253000,92,66.0,,0.66,60.720000000000006,0.3400001525878906,0.00651341278962736
412,2019-03-27,1,0.0021668611435239206,-0.3500175008750437,SO,52.56999969482422,52.650001525878906,51.9900016784668,52.22999954223633,46.0317268371582,3441100,91,66.0,,0.66,60.06,0.1100006103515625,0.002093654519123911
413,2019-03-28,5,0.006834305717619603,2.154011847065159,SO,52.27999877929688,52.31999969482422,51.2599983215332,51.34999847412109,45.25615692138672,4552300,89,66.0,,0.66,58.74,-0.3300018310546875,-0.0062678408640213235
414,2019-03-29,4,0.005667444574095682,-0.17073587160662462,SO,51.470001220703125,51.68000030517578,51.209999084472656,51.68000030517578,45.546993255615234,6053500,84,66.0,,0.66,55.440000000000005,-0.6399993896484375,-0.012232404307749856
415,2019-04-01,2,0.003333722287047841,0.0,SO,51.68000030517578,51.68000030517578,50.97999954223633,51.40999984741211,45.30903244018555,5059100,88,66.0,False,0.66,58.080000000000005,0.0,0.0
416,2019-04-02,5,0.006834305717619603,1.0500525026251313,SO,51.5,51.65999984741211,51.02000045776367,51.63999938964844,45.51173782348633,4050200,94,66.0,,0.66,62.040000000000006,-0.020000457763671875,-0.0003870057593956533
417,2019-04-03,4,0.005667444574095682,-0.17073587160662462,SO,51.59999847412109,51.66999816894531,51.18999862670898,51.5,45.38836288452149,4654600,96,66.0,,0.66,63.36,0.009998321533203125,0.0001935408742301803
418,2019-04-09,1,0.0021668611435239206,-0.6176652254478072,SO,51.5,51.97999954223633,51.41999816894531,51.95000076293945,45.784950256347656,3972500,92,66.0,,0.66,60.720000000000006,0.3100013732910156,0.005999639718921701
419,2019-04-10,2,0.003333722287047841,0.5385029617662898,SO,51.9900016784668,52.41999816894531,51.70000076293945,51.77000045776367,45.62631988525391,4464400,99,66.0,,0.66,65.34,0.4399986267089844,0.008464767806538154
420,2019-04-11,2,0.003333722287047841,0.0,SO,51.88999938964844,52.22999954223633,51.7400016784668,52.119998931884766,45.93478012084961,4481300,94,66.0,,0.66,62.040000000000006,-0.18999862670898438,-0.0036245447032758893
421,2019-04-12,1,0.0021668611435239206,-0.3500175008750437,SO,51.959999084472656,52.5099983215332,51.630001068115234,52.5,46.26968002319336,3819300,93,66.0,,0.66,61.38,0.279998779296875,0.00536088037049387
422,2019-04-16,5,0.006834305717619603,2.154011847065159,SO,52.61000061035156,52.97999954223633,52.16999816894531,52.38999938964844,46.1727409362793,5586500,91,66.0,,0.66,60.06,0.470001220703125,0.00895069959486916
423,2019-04-17,1,0.0021668611435239206,-0.6829434864264983,SO,52.5,52.5,52.06999969482422,52.15999984741211,45.97003173828125,3582300,92,66.0,,0.66,60.720000000000006,-0.4799995422363281,-0.009060014088027035
424,2019-04-18,3,0.004500583430571762,1.0770059235325795,SO,52.09000015258789,52.45000076293945,51.900001525878906,51.959999084472656,45.79376983642578,3717100,92,66.0,,0.66,60.720000000000006,-0.049999237060546875,-0.0009523664202009119
425,2019-04-22,5,0.006834305717619603,2.154011847065159,SO,51.959999084472656,52.20000076293945,51.79999923706055,51.93000030517578,45.7673225402832,3290100,89,66.0,,0.66,58.74,-0.25,-0.004766444163269656
