,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,DTE_unscaled,DTE_monthly,isPartial,scale,DTE,Stock_Price_Change,Stock_Price_Change_Percent
10,2016-08-11,3,0.008894736842105264,1.4492753623188408,DTE,81.39574432373047,81.65106201171875,81.08084869384766,81.5999984741211,66.79086303710938,825908,56,43.0,,0.43,24.08,-1.582977294921875,-0.019018388487552107
11,2016-08-12,2,0.006263157894736842,-0.29585798816568054,DTE,81.88935852050781,82.52765655517578,81.88085174560547,82.0255355834961,67.13916778564453,830373,100,43.0,,0.43,43.0,0.8765945434570312,0.010735862116909356
12,2016-08-26,2,0.006263157894736842,0.0,DTE,81.0553207397461,81.39574432373047,78.71489715576172,78.80000305175781,64.49903869628906,1030358,46,43.0,,0.43,19.78,-1.1319122314453125,-0.013715550382659258
13,2016-08-30,1,0.003631578947368421,-0.4201680672268907,DTE,79.69361877441406,79.99148559570312,78.57872009277344,78.71489715576172,64.42936706542969,641668,55,43.0,,0.43,23.65,-1.4042587280273438,-0.017252237689998506
14,2016-09-07,380,1.001,274.63768115942025,DTE,80.04255676269531,80.544677734375,79.53191375732422,80.4595718383789,65.857421875,1181463,93,25.0,,0.25,23.25,0.553192138671875,0.006915637765097182
15,2016-09-13,1,0.003631578947368421,-0.996372049003628,DTE,78.6297836303711,78.6297836303711,77.1148910522461,77.74468231201172,63.63523483276367,1202848,65,25.0,,0.25,16.25,-1.9148941040039062,-0.023774309586524822
16,2016-09-15,1,0.003631578947368421,0.0,DTE,77.9744644165039,78.6723403930664,77.5404281616211,78.5702133178711,64.85165405273438,1137870,92,25.0,,0.25,23.0,0.0425567626953125,0.0005412295536175726
17,2016-09-20,1,0.003631578947368421,0.0,DTE,80.68085479736328,80.85106658935547,79.89787292480469,79.90637969970703,65.95452880859375,874553,70,25.0,,0.25,17.5,2.1787261962890625,0.02769367461808825
18,2016-09-26,1,0.003631578947368421,0.0,DTE,82.3574447631836,82.76596069335938,82.03404235839844,82.23829650878906,67.87928771972656,925783,77,25.0,,0.25,19.25,1.9148941040039062,0.0236842157411441
19,2016-09-29,1,0.003631578947368421,0.0,DTE,80.33191680908203,80.33191680908203,79.1148910522461,79.19149017333984,65.36447143554688,3483993,85,25.0,,0.25,21.25,-2.4340438842773438,-0.02940875528884712
20,2016-10-27,1,0.003631578947368421,0.0,DTE,79.514892578125,80.0255355834961,79.20851135253906,79.73616790771484,65.81403350830078,1945330,62,22.0,,0.22,13.64,-0.3063812255859375,-0.003813941428960188
21,2016-10-28,1,0.003631578947368421,0.0,DTE,79.71063995361328,80.3574447631836,79.48085021972656,79.94893646240234,65.98966217041016,1231283,94,22.0,,0.22,20.68,0.3319091796875,0.004147540872640576
22,2016-11-03,1,0.003631578947368421,0.0,DTE,78.97021484375,79.7276611328125,78.6723403930664,79.37872314453125,65.51899719238281,830608,56,21.0,,0.21,11.76,-0.6297836303710938,-0.00783727795510536
23,2016-11-07,1,0.003631578947368421,-0.4201680672268907,DTE,79.66808319091797,81.13191223144531,78.93617248535156,81.09786987304688,66.93798828125,969493,53,21.0,,0.21,11.13,1.4042510986328125,0.017613097871936434
24,2016-11-22,1,0.003631578947368421,0.0,DTE,79.17446899414062,80.2127685546875,78.72340393066406,79.85531616210938,65.91239166259766,1871188,56,21.0,,0.21,11.76,-0.9191436767578125,-0.011329002996204096
25,2016-12-16,1,0.003631578947368421,0.0,DTE,82.25531768798828,83.77872467041016,82.25531768798828,83.57447052001953,69.57444763183594,1704573,68,21.0,,0.21,14.28,3.5659561157226562,0.044456215387846276
26,2016-12-20,1,0.003631578947368421,0.0,DTE,83.63404083251953,84.25531768798828,83.36170196533203,83.93191528320312,69.87201690673828,918498,60,21.0,,0.21,12.6,0.476593017578125,0.0056887117756097005
27,2017-01-05,1,0.003631578947368421,0.0,DTE,83.93191528320312,84.07659912109375,83.1574478149414,83.9148941040039,69.85784912109375,1467693,39,24.0,,0.24,9.36,-0.17871856689453125,-0.002121154744871512
28,2017-01-11,1,0.003631578947368421,0.0,DTE,82.91915130615234,83.83829498291016,82.82553100585938,83.75318908691406,69.72325134277344,834368,100,24.0,,0.24,24.0,-0.23830413818359375,-0.0028343693807163506
29,2017-01-12,1,0.003631578947368421,0.0,DTE,83.75318908691406,83.9404296875,83.28510284423828,83.71914672851562,69.69490051269531,721215,47,24.0,,0.24,11.28,0.10213470458984375,0.0012182345145577145
30,2017-01-20,1,0.003631578947368421,0.0,DTE,83.80425262451172,84.31489562988281,83.4297866821289,83.74468231201172,69.71617889404297,731673,41,24.0,,0.24,9.84,0.3744659423828125,0.004461091559536889
31,2017-01-23,3,0.008894736842105264,1.4492753623188408,DTE,83.88935852050781,83.9744644165039,83.34468078613281,83.4297866821289,69.45401763916016,519468,37,24.0,,0.24,8.879999999999999,-0.34043121337890625,-0.004037616495112584
32,2017-01-26,3,0.008894736842105264,0.0,DTE,83.33616638183594,83.95744323730469,83.12340545654297,83.59149169921875,69.58863830566406,703825,36,24.0,,0.24,8.64,-0.01702117919921875,-0.00020269470388989408
33,2017-01-27,2,0.006263157894736842,-0.29585798816568054,DTE,83.7021255493164,83.93191528320312,82.544677734375,82.63829803466797,68.79512023925781,1159138,40,24.0,,0.24,9.6,-0.0255279541015625,-0.00030405825996160374
34,2017-02-03,1,0.003631578947368421,-0.4201680672268907,DTE,84.36595916748047,84.50212860107422,83.7872314453125,84.26383209228516,70.14836120605469,1494365,80,24.0,,0.24,19.2,0.5702133178710938,0.006793760346670119
35,2017-02-07,1,0.003631578947368421,0.0,DTE,83.77872467041016,83.9744644165039,83.4297866821289,83.74468231201172,69.71617889404297,1053035,85,24.0,,0.24,20.4,-0.5276641845703125,-0.006244389263391881
36,2017-02-08,1,0.003631578947368421,0.0,DTE,83.9404296875,84.41702270507812,83.58297729492188,84.0255355834961,69.94998168945312,1423278,83,24.0,,0.24,19.92,0.44255828857421875,0.005270153154882662
37,2017-02-10,1,0.003631578947368421,0.0,DTE,82.40850830078125,83.03829956054688,82.17872619628906,82.85957336425781,68.97933197021484,1378745,72,24.0,,0.24,17.28,-1.37872314453125,-0.016332288208599777
38,2017-02-15,1,0.003631578947368421,0.0,DTE,82.95319366455078,83.48936462402344,82.68085479736328,83.3702163696289,69.40442657470703,1201203,84,24.0,,0.24,20.16,0.4510650634765625,0.00543201228666379
39,2017-02-24,2,0.006263157894736842,0.7246376811594202,DTE,85.59149169921875,86.37446594238281,85.37872314453125,86.03404235839844,71.62200927734375,1192508,92,24.0,,0.24,22.08,2.885101318359375,0.03455651305231289
40,2017-03-06,1,0.003631578947368421,0.0,DTE,85.92340087890625,86.76596069335938,85.66808319091797,86.51914978027344,72.02586364746094,1083350,5,88.0,,0.88,4.4,0.3914947509765625,0.004532528759572552
41,2017-03-08,1,0.003631578947368421,0.0,DTE,85.65106201171875,85.85531616210938,85.03829956054688,85.19999694824219,70.92768096923828,1039875,75,88.0,,0.88,66.0,-0.91064453125,-0.010495412301931628
42,2017-03-22,1,0.003631578947368421,0.0,DTE,86.80000305175781,87.31914520263672,86.31489562988281,86.70638275146484,72.76707458496094,893588,4,88.0,,0.88,3.52,1.4638290405273438,0.01704995224481376
43,2017-04-03,1,0.003631578947368421,0.0,DTE,86.76596069335938,86.8851089477539,85.93191528320312,86.51914978027344,72.60994720458984,1495893,63,26.0,,0.26,16.38,-0.4340362548828125,-0.004970688316698113
44,2017-04-11,1,0.003631578947368421,0.0,DTE,87.82978820800781,88.03404235839844,87.27659606933594,87.77021026611328,73.65987396240234,888418,40,26.0,,0.26,10.4,1.1489334106445312,0.013223594060697064
45,2017-04-19,1,0.003631578947368421,0.0,DTE,88.89361572265625,88.96170043945312,88.00851440429688,88.37446594238281,74.16700744628906,624630,42,26.0,,0.26,10.92,0.9276580810546875,0.010537492726712117
46,2017-04-21,1,0.003631578947368421,0.0,DTE,88.0,88.85957336425781,88.0,88.46808624267578,74.24557495117188,1926883,42,26.0,,0.26,10.92,-0.1021270751953125,-0.0011479892435826144
47,2017-04-24,2,0.006263157894736842,0.7246376811594202,DTE,88.63829803466797,88.91063690185547,88.15319061279297,88.89361572265625,74.60269165039062,1144215,39,26.0,,0.26,10.14,0.05106353759765625,0.0005746543187681308
48,2017-04-25,1,0.003631578947368421,-0.4201680672268907,DTE,88.5702133178711,88.96170043945312,88.3574447631836,88.74893951416016,74.48126220703125,1025658,39,26.0,,0.26,10.14,0.05106353759765625,0.0005743242808395888
49,2017-05-08,1,0.003631578947368421,0.0,DTE,89.1574478149414,89.1574478149414,88.36595916748047,88.92765808105469,74.63124084472656,601130,54,30.0,,0.3,16.2,0.19574737548828125,0.002200355597086423
50,2017-05-10,2,0.006263157894736842,0.7246376811594202,DTE,88.50212860107422,89.04680633544922,88.46808624267578,89.03829956054688,74.72410583496094,755995,56,30.0,,0.3,16.8,-0.1106414794921875,-0.0012409673247022468
51,2017-05-16,1,0.003631578947368421,-0.4201680672268907,DTE,90.0851058959961,90.34042358398438,89.06382751464844,89.19149017333984,74.85267639160156,627685,62,30.0,,0.3,18.6,1.2936172485351562,0.014527385110948865
52,2017-05-24,2,0.006263157894736842,0.7246376811594202,DTE,91.30213165283205,91.8723373413086,91.27659606933594,91.84680938720705,77.08110809326172,635205,58,30.0,,0.3,17.4,1.5319137573242188,0.016957123915852357
53,2017-05-25,1,0.003631578947368421,-0.4201680672268907,DTE,91.94893646240234,92.83404541015624,91.57447052001952,92.74893951416016,77.83821105957031,808518,59,30.0,,0.3,17.7,0.961708068847642,0.01046787419019135
54,2017-05-31,10,0.02731578947368421,6.521739130434782,DTE,92.95319366455078,93.52340698242188,92.90213012695312,93.20851135253906,78.22388458251953,1165248,84,30.0,,0.3,25.2,0.6893615722656392,0.00742574094686832
55,2017-06-01,2,0.006263157894736842,-0.7707129094412332,DTE,93.08936309814452,94.01702117919922,92.66383361816406,93.96595764160156,78.85958099365234,768333,53,44.0,False,0.44,23.32,0.49361419677734375,0.005277974923113327
56,2017-06-22,1,0.003631578947368421,-0.4201680672268907,DTE,93.65106201171876,93.85531616210938,93.2425537109375,93.25957489013672,78.85554504394531,861040,46,44.0,,0.44,20.24,-0.16170501708984375,-0.0017199546960930956
57,2017-06-28,2,0.006263157894736842,0.7246376811594202,DTE,92.03404235839844,92.1702117919922,90.36595916748048,90.41702270507812,76.45203399658203,1420928,51,44.0,,0.44,22.44,-1.6851043701171733,-0.017954277275105235
58,2017-07-05,1,0.003631578947368421,-0.4201680672268907,DTE,89.9148941040039,90.04255676269531,89.25106048583984,89.73616790771484,75.87633514404297,1355833,52,39.0,,0.39,20.28,-2.127655029296889,-0.02308397678523877
59,2017-07-18,1,0.003631578947368421,0.0,DTE,90.38298034667967,90.45106506347656,89.88935852050781,90.0,76.09941864013672,1840873,68,39.0,,0.39,26.52,0.40850830078125,0.0045368358637112305
60,2017-07-19,1,0.003631578947368421,0.0,DTE,90.0851058959961,90.30638122558594,89.5999984741211,90.16170501708984,76.23614501953125,941175,64,39.0,,0.39,24.96,-0.144683837890625,-0.0015995813624647415
61,2017-07-28,1,0.003631578947368421,2.631578947368421,DTE,91.37872314453124,91.46382904052734,90.63829803466795,90.82553100585938,76.79743957519531,750943,53,39.0,,0.39,20.67,1.1574478149414062,0.012816899528396597
62,2017-08-03,1,0.003631578947368421,0.0,DTE,91.27659606933594,92.6723403930664,91.27659606933594,92.6553192138672,78.34461975097656,912975,97,36.0,,0.36,34.92,1.2085113525390625,0.013212997588408104
63,2017-08-08,2,0.006263157894736842,0.7246376811594202,DTE,92.5702133178711,93.13191223144533,92.46808624267578,93.10638427734376,78.72602844238281,565175,67,36.0,,0.36,24.12,0.45957183837892046,0.004959104695421157
64,2017-08-28,3,0.008894736842105264,0.42016806722689104,DTE,95.0553207397461,95.61701965332033,95.0553207397461,95.43830108642578,80.69776916503906,648718,60,36.0,,0.36,21.6,2.485107421875,0.02668373667340984
65,2017-09-08,6,0.016789473684210528,1.6806722689075633,DTE,95.17446899414062,96.13616943359376,94.97021484375,96.03404235839844,81.20149230957031,772445,88,24.0,,0.24,21.12,0.5191497802734375,0.0054294704243629255
66,2017-09-22,1,0.003631578947368421,0.0,DTE,92.95319366455078,92.97872161865234,92.0595703125,92.23829650878906,79.27008056640625,746008,73,24.0,,0.24,17.52,-3.1574478149414205,-0.03284349515426066
67,2017-09-28,3,0.008894736842105264,1.4492753623188408,DTE,91.09786987304688,91.80425262451172,90.39148712158205,91.6255340576172,78.74346160888672,1017550,57,24.0,,0.24,13.68,-1.174468994140625,-0.012631588966749319
68,2017-10-13,2,0.006263157894736842,0.7246376811594202,DTE,94.4595718383789,94.82553100585938,93.42127990722656,93.52340698242188,80.37450408935547,1092280,70,24.0,,0.24,16.8,3.0212783813476562,0.03291000465637439
69,2017-10-16,4,0.011526315789473683,0.8403361344537814,DTE,93.31914520263672,93.82127380371094,92.97021484375,93.30213165283205,80.184326171875,1084760,98,24.0,,0.24,23.52,-1.0042572021484375,-0.010590578207111623
70,2017-10-18,1,0.003631578947368421,-0.684931506849315,DTE,93.58297729492188,94.11914825439452,93.23403930664062,94.0851058959961,80.85721588134766,1087110,65,24.0,,0.24,15.6,0.29787445068357954,0.0031749137333902944
71,2017-10-19,1,0.003631578947368421,0.0,DTE,94.23829650878906,95.43830108642578,93.7276611328125,95.43830108642578,82.02017974853516,1040815,51,24.0,,0.24,12.24,1.3191528320312642,0.014015775285872056
72,2017-10-20,2,0.006263157894736842,0.7246376811594202,DTE,95.31063842773438,95.60851287841795,94.91915130615234,95.52340698242188,82.09330749511719,1160430,71,24.0,,0.24,17.04,0.1702117919921733,0.001783474664307283
73,2017-10-25,1,0.003631578947368421,-0.4201680672268907,DTE,95.9148941040039,96.14468383789062,92.3744659423828,94.2723388671875,81.01814270019531,3401743,65,24.0,,0.24,15.6,0.5361709594726705,0.005607983466435762
74,2017-10-26,1,0.003631578947368421,0.0,DTE,94.6553192138672,95.46382904052734,93.65106201171876,93.71914672851562,80.54273986816406,1604580,58,24.0,,0.24,13.92,-0.6808547973632812,-0.007081564681322039
75,2017-10-27,1,0.003631578947368421,0.0,DTE,93.77872467041016,94.64681243896484,93.57447052001952,94.32340240478516,81.06204223632812,1024600,54,24.0,,0.24,12.96,-0.8170166015625,-0.008558389180216674
76,2017-11-07,1,0.003631578947368421,-0.4201680672268907,DTE,95.07234191894533,96.2127685546875,94.76596069335938,96.00851440429688,82.51021575927734,995108,76,21.0,,0.21,15.96,1.5659561157226562,0.016545259955083047
77,2017-11-15,2,0.006263157894736842,0.7246376811594202,DTE,98.57872009277344,98.90213012695312,97.35318756103516,97.42127990722656,83.72435760498047,846235,87,21.0,,0.21,18.27,2.689361572265625,0.027952231420687035
78,2017-11-16,1,0.003631578947368421,-0.4201680672268907,DTE,97.43830108642578,97.59149169921876,96.89361572265624,97.01276397705078,83.37327575683594,953513,84,21.0,,0.21,17.64,-1.3106384277343608,-0.0132518725941696
79,2017-11-17,2,0.006263157894736842,0.7246376811594202,DTE,96.71489715576172,97.08936309814452,95.7872314453125,96.10212707519533,82.59066009521484,1140573,88,21.0,,0.21,18.48,-0.5021286010742472,-0.0051452087915802025
80,2017-12-04,2,0.006263157894736842,0.0,DTE,98.3148956298828,99.35318756103516,97.82127380371094,98.32340240478516,84.49964904785156,1593770,83,20.0,,0.2,16.6,2.263824462890639,0.02331691537210112
81,2017-12-05,1,0.003631578947368421,-0.4201680672268907,DTE,98.24681091308594,98.38298034667967,96.3744659423828,97.31914520263672,83.63658905029297,1047630,100,20.0,,0.2,20.0,-0.970207214355483,-0.009765234897566422
82,2017-12-29,1,0.003631578947368421,0.0,DTE,93.41276550292967,93.7021255493164,92.91915130615234,93.1574478149414,80.68706512451172,744833,92,20.0,,0.2,18.4,-4.680854797363267,-0.04757789183524408
83,2018-01-04,1,0.003631578947368421,0.0,DTE,91.58297729492188,92.34042358398438,90.4000015258789,90.46808624267578,78.35771179199219,1091223,55,23.0,,0.23,12.65,-1.3617019653320312,-0.014532242009978269
84,2018-01-09,1,0.003631578947368421,0.0,DTE,90.68085479736328,91.03829956054688,89.80425262451172,89.9404296875,77.90067291259766,1024248,61,23.0,,0.23,14.03,-1.3021240234375,-0.01410134340842839
85,2018-01-18,1,0.003631578947368421,0.0,DTE,88.7829818725586,88.7829818725586,87.5404281616211,88.0595703125,76.2716064453125,1336093,67,23.0,,0.23,15.41,-2.2553176879882812,-0.024773284418480812
86,2018-01-22,1,0.003631578947368421,0.0,DTE,88.15319061279297,88.65531921386719,87.77872467041016,87.96595764160156,76.19052124023438,1288623,84,23.0,,0.23,19.32,-0.12766265869140625,-0.0014379181234829286
87,2018-01-29,1,0.003631578947368421,0.0,DTE,89.35318756103516,89.41276550292969,88.544677734375,88.8425521850586,76.94976806640625,3110108,58,23.0,,0.23,13.34,0.7574462890625,0.00854372073530385
88,2018-01-30,1,0.003631578947368421,0.0,DTE,88.5702133178711,89.2425537109375,88.34893798828125,88.71489715576172,76.83919525146484,1418813,56,23.0,,0.23,12.88,-0.1702117919921875,-0.0019036632077621407
89,2018-01-31,3,0.008894736842105264,1.4492753623188408,DTE,88.79148864746094,90.0,88.38298034667969,89.90637969970703,77.8711929321289,1572973,77,23.0,,0.23,17.71,0.7574462890625,0.0084875012823582
90,2018-02-08,2,0.006263157894736842,-0.29585798816568054,DTE,84.28936004638672,85.48085021972656,83.8127670288086,83.82127380371094,72.60066223144531,2318863,75,25.0,,0.25,18.75,-4.5191497802734375,-0.050212775336371474
91,2018-02-14,1,0.003631578947368421,-0.4201680672268907,DTE,86.45106506347656,86.80000305175781,85.63404083251953,86.15319061279297,74.62043762207031,1116485,67,25.0,,0.25,16.75,1.31915283203125,0.015432144493654487
92,2018-02-15,1,0.003631578947368421,0.0,DTE,86.40850830078125,87.85531616210938,86.2978744506836,87.7872314453125,76.03573608398438,1160195,78,25.0,,0.25,19.5,1.0553131103515625,0.012157984714842529
93,2018-02-16,1,0.003631578947368421,0.0,DTE,87.4297866821289,89.83829498291016,87.25957489013672,89.54893493652344,78.34920501708984,2016418,90,25.0,,0.25,22.5,1.9829788208007812,0.022570959930777734
94,2018-02-27,1,0.003631578947368421,0.0,DTE,88.52765655517578,89.09786987304688,86.81702423095703,86.83404541015625,75.97386169433594,2490530,66,25.0,,0.25,16.5,-0.7404251098632812,-0.008241753808931218
95,2018-02-28,1,0.003631578947368421,0.0,DTE,86.97872161865234,87.1148910522461,85.71914672851562,85.77021026611328,75.04309844970703,2557388,75,25.0,,0.25,18.75,-1.9829788208007812,-0.022256186636406383
96,2018-03-02,3,0.008894736842105264,1.4492753623188408,DTE,85.71063995361328,86.73191833496094,84.95319366455078,85.77872467041016,75.050537109375,1029418,100,29.0,,0.29,29.0,-0.38297271728515625,-0.004396179719210913
97,2018-03-05,1,0.003631578947368421,-0.5917159763313611,DTE,85.67659759521484,87.42127990722656,85.29361724853516,87.29361724853516,76.37596893310547,1249260,30,29.0,,0.29,8.7,0.689361572265625,0.007948187766391834
98,2018-03-08,1,0.003631578947368421,0.0,DTE,85.2425537109375,85.79574584960938,84.98723602294922,85.44680786132812,74.7601318359375,1010853,29,29.0,,0.29,8.41,-1.6255340576171875,-0.018594260566102916
99,2018-03-15,3,0.008894736842105264,1.4492753623188408,DTE,86.80850982666016,87.20851135253906,86.10212707519531,86.5702133178711,75.74304962158203,1986925,31,29.0,,0.29,8.99,1.4127655029296875,0.016466614852980177
100,2018-03-16,1,0.003631578947368421,-0.5917159763313611,DTE,86.0851058959961,87.25957489013672,85.9148941040039,87.03829956054688,76.8194351196289,3984895,33,29.0,,0.29,9.57,0.05106353759765625,0.0005855338751423744
101,2018-03-20,1,0.003631578947368421,-0.4201680672268907,DTE,87.0553207397461,87.49787139892578,86.16170501708984,86.93617248535156,76.72928619384766,2139558,24,29.0,,0.29,6.959999999999999,0.2382965087890625,0.0027308923873292645
102,2018-03-22,1,0.003631578947368421,0.0,DTE,87.17446899414062,89.13191223144531,87.17446899414062,87.27659606933594,77.02974700927734,2341423,27,29.0,,0.29,7.829999999999999,1.6340408325195312,0.018675206680966117
103,2018-04-02,1,0.003631578947368421,0.0,DTE,89.08936309814453,89.77872467041016,87.79574584960938,88.22978973388672,77.87102508544922,1153145,9,52.0,,0.52,4.68,0.6468124389648438,0.007256799756357735
104,2018-04-04,1,0.003631578947368421,0.0,DTE,88.70638275146484,88.79148864746094,87.54893493652344,88.41702270507812,78.03628540039062,1121303,11,52.0,,0.52,5.720000000000001,-0.9872360229492188,-0.01099632487065838
105,2018-04-05,3,0.008894736842105264,1.4492753623188408,DTE,88.49361419677734,89.3702163696289,87.28510284423828,89.04680633544922,78.59212493896484,1176058,9,52.0,,0.52,4.68,0.5787277221679688,0.006517828803003445
106,2018-04-09,1,0.003631578947368421,-0.5917159763313611,DTE,88.56169891357422,89.37872314453125,88.19574737548828,88.80000305175781,78.37429809570312,1307893,8,52.0,,0.52,4.16,0.00850677490234375,9.518579285017204e-05
107,2018-04-10,1,0.003631578947368421,0.0,DTE,88.9446792602539,89.04680633544922,87.9744644165039,88.13616943359375,77.78839874267578,840243,9,52.0,,0.52,4.68,-0.33191680908203125,-0.003713599807700363
108,2018-04-16,1,0.003631578947368421,0.0,DTE,87.3702163696289,88.26383209228516,87.02978515625,88.17872619628906,77.82597351074219,1134580,74,52.0,,0.52,38.48,-0.7829742431640625,-0.008792839130181807
109,2018-04-17,5,0.014157894736842105,2.898550724637681,DTE,88.2127685546875,89.14042663574219,87.90637969970703,88.92765808105469,78.48697662353516,638260,33,52.0,,0.52,17.16,0.8765945434570312,0.009931526001958568
110,2018-04-24,1,0.003631578947368421,-0.7434944237918215,DTE,88.22978973388672,89.31063842773438,87.3276596069336,88.68085479736328,78.2691421508789,2149780,8,52.0,,0.52,4.16,0.1702117919921875,0.0019094792162901442
111,2018-04-27,1,0.003631578947368421,0.0,DTE,88.97872161865234,90.41702270507812,88.97872161865234,89.9148941040039,79.3582992553711,1652990,9,52.0,,0.52,4.68,1.10638427734375,0.012388045778431778
112,2018-05-03,1,0.003631578947368421,0.0,DTE,89.2170181274414,89.40425872802734,87.96595764160156,89.02127838134766,78.56958770751953,1229285,22,46.0,,0.46,10.12,-1.0127639770507812,-0.01120103213699275
113,2018-05-04,1,0.003631578947368421,0.0,DTE,89.02978515625,89.43830108642578,88.7574462890625,89.08936309814453,78.62968444824219,1056560,88,46.0,,0.46,40.48,0.0340423583984375,0.0003807688680916854
114,2018-05-07,1,0.003631578947368421,-0.4201680672268907,DTE,88.95319366455078,88.97021484375,88.2978744506836,88.63829803466797,78.23157501220703,1321875,27,46.0,,0.46,12.42,-0.46808624267578125,-0.005233621803968136
115,2018-05-08,2,0.006263157894736842,0.7246376811594202,DTE,88.42552947998047,88.42552947998047,85.76170349121094,86.04255676269531,75.94059753417969,1591303,19,46.0,,0.46,8.74,-0.5446853637695312,-0.006122109120744623
116,2018-05-14,1,0.003631578947368421,-0.4201680672268907,DTE,87.25957489013672,87.55744934082031,86.38298034667969,87.0553207397461,76.8344497680664,1776365,17,46.0,,0.46,7.82,-0.8680801391601562,-0.009817075953802323
117,2018-05-17,1,0.003631578947368421,0.0,DTE,85.46382904052734,85.82978820800781,84.25531768798828,84.52765655517578,74.60355377197266,1801393,16,46.0,,0.46,7.36,-1.7276611328125,-0.01973174351033824
118,2018-05-18,1,0.003631578947368421,0.0,DTE,84.77446746826172,85.48085021972656,84.44255065917969,85.03829956054688,75.05425262451172,1407650,21,46.0,,0.46,9.66,-0.34893798828125,-0.0040654648644314895
119,2018-05-23,1,0.003631578947368421,0.0,DTE,85.514892578125,86.40850830078125,85.36170196533203,86.32340240478516,76.1884765625,1142570,16,46.0,,0.46,7.36,0.9276580810546875,0.01085223273598901
120,2018-05-24,1,0.003631578947368421,0.0,DTE,86.5702133178711,87.19999694824219,86.13616943359375,86.91915130615234,76.71427154541016,1842283,17,46.0,,0.46,7.82,0.7914886474609375,0.009159846212202005
121,2018-05-25,1,0.003631578947368421,0.0,DTE,86.99574279785156,87.55744934082031,86.82553100585938,86.96170043945312,76.75181579589844,1191333,21,46.0,,0.46,9.66,0.357452392578125,0.004099224828990389
122,2018-05-30,1,0.003631578947368421,0.0,DTE,86.79148864746094,87.47234344482422,86.49361419677734,87.19149017333984,76.95465087890625,1186280,19,46.0,,0.46,8.74,-0.08510589599609375,-0.0009720006308636675
123,2018-05-31,2,0.006263157894736842,0.7246376811594202,DTE,87.12340545654297,87.69361877441406,86.57872009277344,87.17446899414062,76.9395980834961,1876710,37,46.0,,0.46,17.02,0.22127532958984375,0.0025296604718201277
124,2018-06-04,1,0.003631578947368421,0.0,DTE,86.1872329711914,86.61276245117188,85.09786987304688,85.14042663574219,75.14437866210938,1392258,57,46.0,,0.46,26.22,-1.0808563232421875,-0.012325370287462056
125,2018-06-05,2,0.006263157894736842,0.7246376811594202,DTE,85.00425720214844,85.25957489013672,84.23829650878906,84.50212860107422,74.58102416992188,1252668,63,46.0,,0.46,28.98,-1.3531875610351562,-0.015623419952665918
126,2018-06-06,6,0.016789473684210528,1.6806722689075633,DTE,84.49361419677734,84.51914978027344,82.3574447631836,82.50212860107422,72.81583404541016,1506468,78,46.0,,0.46,35.88,-0.7404251098632812,-0.008684363144167317
