,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,SPXL_unscaled,SPXL_monthly,isPartial,scale,SPXL,Stock_Price_Change,Stock_Price_Change_Percent
25,2016-09-09,6,0.05586968449931413,0.07951443186938412,SPXL,24.302499771118164,24.309999465942383,23.022499084472656,23.024999618530277,21.6773624420166,8130800,100,6.0,,0.06,6.0,-0.6424999237060582,-0.025748920525877295
26,2016-09-12,1,0.04901097393689986,-0.12276265069115366,SPXL,22.7549991607666,24.174999237060547,22.709999084472656,24.030000686645508,22.623538970947266,8086800,76,6.0,,0.06,4.56,-0.13500022888183594,-0.005553279796281618
27,2016-09-14,10,0.06135665294924554,0.2518962187578717,SPXL,23.0,23.45499992370605,22.737499237060547,22.9424991607666,21.599689483642575,5171600,19,6.0,,0.06,1.14,-0.7199993133544957,-0.029782806042480847
28,2016-09-20,1,0.04901097393689986,-0.2012117418229784,SPXL,23.69750022888184,23.7549991607666,23.364999771118164,23.377500534057617,22.00922966003418,3504800,19,6.0,,0.06,1.14,0.2999992370605504,0.012790417311293156
29,2016-09-27,0,0.04763923182441701,-0.027988468750874573,SPXL,23.5575008392334,24.087499618530277,23.412500381469727,24.05500030517578,22.64707565307617,3959200,39,6.0,,0.06,2.34,0.3325004577636754,0.013997073016648542
30,2016-10-07,1,0.04901097393689986,0.028794379337153453,SPXL,24.1825008392334,24.252500534057617,23.549999237060547,23.842500686645508,22.44701385498047,5418400,82,5.0,,0.05,4.1000000000000005,0.1650009155273402,0.0068500640639515
31,2016-10-10,2,0.050382716049382714,0.027988468750874684,SPXL,24.190000534057617,24.3799991607666,24.137500762939453,24.1875,22.77182006835937,4122400,0,5.0,,0.05,0.0,0.12749862670898438,0.005257133239928713
32,2016-11-07,1,0.04901097393689986,0.0,SPXL,22.5625,23.09499931335449,22.50749969482422,23.0575008392334,21.70796203613281,6525200,86,5.0,,0.05,4.3,-1.284999847412113,-0.05270713255314596
33,2016-11-09,1,0.04901097393689986,0.0,SPXL,22.790000915527344,24.3700008392334,22.790000915527344,24.1299991607666,22.717687606811523,10286800,100,5.0,,0.05,5.0,1.2750015258789098,0.055206822419849644
34,2016-11-23,4,0.053126200274348424,0.08396540625262405,SPXL,25.31999969482422,25.59000015258789,25.239999771118164,25.57749938964844,24.08046531677246,2710400,0,5.0,,0.05,0.0,1.2199993133544922,0.050061521187574565
35,2016-12-16,1,0.04901097393689986,-0.07746133388416954,SPXL,27.857500076293945,27.905000686645508,27.38500022888184,27.52750015258789,25.91633033752441,4379200,52,3.0,,0.03,1.56,2.315000534057617,0.09046504573090064
36,2017-01-03,6,0.05586968449931413,0.1399423437543732,SPXL,27.467500686645508,27.7450008392334,27.049999237060547,27.50749969482422,25.897504806518555,3557200,96,5.0,,0.05,4.800000000000001,-0.15999984741210938,-0.005733733864005219
37,2017-01-06,12,0.06410013717421124,0.14731518082938444,SPXL,28.002500534057617,28.4375,27.76499938964844,28.2450008392334,26.591840744018555,3386800,49,5.0,,0.05,2.45,0.6924991607666016,0.024959421150471117
38,2017-01-10,24,0.08056104252400549,0.25679984592009264,SPXL,27.975000381469727,28.31999969482422,27.792499542236328,27.95249938964844,26.31645393371582,2475600,23,5.0,,0.05,1.15,-0.11750030517578125,-0.004131878863324223
39,2017-01-11,1,0.04901097393689986,-0.39162934836281904,SPXL,27.920000076293945,28.184999465942383,27.637500762939453,28.184999465942383,26.535348892211918,3181600,95,5.0,,0.05,4.75,-0.13500022888183594,-0.004766957285896711
40,2017-01-20,32,0.09153497942386832,0.8676425312771139,SPXL,28.0049991607666,28.232500076293945,27.774999618530277,28.01000022888184,26.37059211730957,3196800,47,5.0,,0.05,2.35,0.0475006103515625,0.0016853152830094142
41,2017-01-27,2,0.050382716049382714,-0.4495796430337635,SPXL,28.997499465942383,29.0625,28.75,28.84749984741211,27.159076690673828,2080800,48,5.0,,0.05,2.4000000000000004,0.8299999237060547,0.029398739802111384
42,2017-02-06,76,0.15189163237311384,2.014756731737864,SPXL,28.75749969482422,28.92250061035156,28.63999938964844,28.795000076293945,27.109643936157227,2288400,0,5.0,,0.05,0.0,-0.13999938964844105,-0.0048171832997313535
43,2017-02-09,18,0.07233058984910837,-0.5238013528524597,SPXL,29.012500762939453,29.53249931335449,28.9950008392334,29.399999618530277,27.67923355102539,2447600,21,5.0,,0.05,1.05,0.6099987030029297,0.021090800938028398
44,2017-02-13,1,0.04901097393689986,-0.32240323161827456,SPXL,29.977500915527344,30.34000015258789,29.96500015258789,30.212499618530277,28.44418334960937,2523200,40,5.0,,0.05,2.0,0.807500839233402,0.027342787031514604
45,2017-02-23,1,0.04901097393689986,0.0,SPXL,31.850000381469727,31.850000381469727,31.302499771118164,31.65749931335449,29.80460548400879,3489200,81,5.0,,0.05,4.05,1.510000228881836,0.0497692887701926
46,2017-03-01,7,0.057241426611796986,0.16793081250524788,SPXL,32.415000915527344,33.189998626708984,32.412498474121094,32.95750045776367,31.028520584106445,3872000,92,7.0,False,0.07,6.44,1.3399982452392578,0.042072157902354856
47,2017-03-15,9,0.05998491083676269,0.22390775000699703,SPXL,32.025001525878906,32.75749969482422,31.90999984741211,32.532501220703125,30.628395080566406,4504800,80,7.0,,0.07,5.6000000000000005,-0.4324989318847656,-0.01303100180114869
48,2017-03-23,5,0.054497942386831276,-0.0914724782181161,SPXL,30.962499618530277,31.477500915527344,30.799999237060547,30.959999084472656,29.147932052612305,3348000,20,7.0,,0.07,1.4,-1.279998779296875,-0.03907498408674692
49,2017-03-28,2,0.050382716049382714,-0.075511591029223,SPXL,30.655000686645508,31.637500762939453,30.6200008392334,31.4325008392334,29.5927791595459,2798800,60,7.0,,0.07,4.2,0.15999984741210938,0.005082990795282072
50,2017-03-31,2,0.050382716049382714,0.0,SPXL,31.667499542236328,31.905000686645508,31.57999992370605,31.587499618530277,29.73870277404785,2183200,40,7.0,,0.07,2.8000000000000003,0.2674999237060547,0.008455153449396624
51,2017-04-11,1,0.04901097393689986,-0.027226442320781863,SPXL,31.232500076293945,31.332500457763672,30.61750030517578,31.302499771118164,29.47038459777832,2908800,26,5.0,,0.05,1.3,-0.5725002288818359,-0.017943902728749017
52,2017-04-20,1,0.04901097393689986,0.0,SPXL,30.8799991607666,31.55500030517578,30.752500534057617,31.34749984741211,29.51275062561035,2454400,13,5.0,,0.05,0.65,0.22249984741210938,0.007101247719186743
53,2017-05-26,6,0.05586968449931413,0.1089057692831279,SPXL,33.7400016784668,33.84000015258789,33.66999816894531,33.79999923706055,31.821706771850582,885800,28,6.0,,0.06,1.68,2.2849998474121094,0.07241324117614778
54,2017-08-29,1,0.04901097393689986,-0.5018890546362001,SPXL,34.31999969482422,35.20000076293945,34.27000045776367,35.060001373291016,33.007957458496094,1381500,47,6.0,,0.06,2.82,1.3600006103515625,0.040189143150685114
55,2017-09-01,4,0.053126200274348424,0.08396540625262405,SPXL,36.400001525878906,36.56999969482422,36.27000045776367,36.38999938964844,34.260108947753906,2154200,0,3.0,False,0.03,0.0,1.3699989318847656,0.0389204233576943
56,2017-09-06,-1,0.04626748971193416,-0.1291022231402824,SPXL,35.90999984741211,36.09000015258789,35.630001068115234,35.91999816894531,33.817623138427734,2617900,23,3.0,,0.03,0.69,-0.4799995422363281,-0.013125500307408111
57,2017-09-19,8,0.05861316872427984,0.26683269589967096,SPXL,37.77000045776367,37.810001373291016,37.59000015258789,37.75,35.54051971435547,386600,0,3.0,,0.03,0.0,1.720001220703125,0.047658664822138874
58,2017-09-22,2,0.050382716049382714,-0.14041985536754908,SPXL,37.31999969482422,37.59000015258789,37.310001373291016,37.5099983215332,35.31455993652344,591400,100,3.0,,0.03,3.0,-0.220001220703125,-0.005818598590650481
59,2017-09-26,4,0.053126200274348424,0.05445288464156395,SPXL,37.47999954223633,37.61000061035156,37.220001220703125,37.34999847412109,35.16392517089844,1117100,24,3.0,,0.03,0.72,0.020000457763671875,0.0005320685736229791
60,2017-09-28,6,0.05586968449931413,0.051640889256112876,SPXL,37.61000061035156,37.91999816894531,37.58000183105469,37.880001068115234,35.66291046142578,931100,49,3.0,,0.03,1.47,0.30999755859375,0.008242423652299324
61,2017-10-09,0,0.04763923182441701,-0.027988468750874573,SPXL,39.79999923706055,39.84999847412109,39.36000061035156,39.52000045776367,37.20691680908203,961100,25,5.0,,0.05,1.25,1.9300003051757741,0.05089663497811969
62,2017-10-20,14,0.06684362139917696,0.40312131072014745,SPXL,40.72999954223633,40.90999984741211,40.59000015258789,40.880001068115234,38.48731994628906,1932000,52,5.0,,0.05,2.6,1.0600013732910227,0.026599784538998028
63,2017-11-02,1,0.04901097393689986,-0.12276265069115366,SPXL,41.02000045776367,41.150001525878906,40.41999816894531,41.09999847412109,38.69443893432617,1400900,79,5.0,,0.05,3.95,0.24000167846679688,0.005866577349351365
64,2017-11-06,1,0.04901097393689986,0.0,SPXL,41.400001525878906,41.72999954223633,41.36000061035156,41.630001068115234,39.19342422485352,1080100,20,5.0,,0.05,1.0,0.5799980163574219,0.014094726484825681
65,2017-11-14,1,0.04901097393689986,0.0,SPXL,40.93000030517578,41.150001525878906,40.5,41.09999847412109,38.69443893432617,1422400,20,5.0,,0.05,1.0,-0.5799980163574219,-0.013898826329254765
66,2017-11-27,126,0.2204787379972565,3.4985585938593298,SPXL,42.27000045776367,42.459999084472656,42.09000015258789,42.209999084472656,39.73947525024414,1201000,19,5.0,,0.05,0.95,1.30999755859375,0.031834690401406185
67,2017-11-30,27,0.08467626886145405,-0.6159436069408757,SPXL,43.91999816894531,45.040000915527344,43.880001068115234,44.47999954223633,41.87661743164063,3116000,100,5.0,,0.05,5.0,2.5800018310546875,0.060763115560173775
68,2017-12-01,5,0.054497942386831276,-0.35639650731422834,SPXL,44.43000030517578,44.66999816894531,42.40999984741211,44.25,41.66007232666016,4092700,41,9.0,False,0.09,3.69,-0.37000274658203125,-0.008214980885013157
69,2017-12-05,7,0.057241426611796986,0.05034106068614874,SPXL,44.18999862670898,44.59000015258789,43.52000045776367,43.59999847412109,41.04811477661133,2137500,50,9.0,,0.09,4.5,-0.07999801635742188,-0.0017908667928496769
70,2017-12-06,3,0.05175445816186557,-0.09585659852860118,SPXL,43.400001525878906,43.86000061035156,43.36000061035156,43.59000015258789,41.03870391845703,1445600,0,9.0,,0.09,0.0,-0.7299995422363281,-0.016371373396238065
71,2017-12-13,2,0.050382716049382714,-0.02650481062312815,SPXL,43.91999816894531,44.150001525878906,43.70000076293945,43.7400016784668,42.688453674316406,6500900,71,9.0,,0.09,6.39,0.29000091552734375,0.006611967886268166
72,2017-12-18,11,0.06272839506172839,-0.22135571863985437,SPXL,45.04999923706055,45.29999923706055,44.9900016784668,45.13999938964844,44.05479431152344,1631000,21,9.0,,0.09,1.89,1.1499977111816406,0.02604751237681291
73,2017-12-19,3,0.05175445816186557,-0.17494368999978127,SPXL,45.16999816894531,45.16999816894531,44.459999084472656,44.52000045776367,43.56068420410156,3155000,54,9.0,,0.09,4.859999999999999,-0.13000106811523438,-0.002869780801428301
74,2017-12-20,3,0.05175445816186557,0.0,SPXL,45.0,45.04999923706055,44.2400016784668,44.41999816894531,43.462833404541016,1792000,100,9.0,,0.09,9.0,-0.11999893188476562,-0.002656606968101771
75,2017-12-21,2,0.050382716049382714,-0.02650481062312815,SPXL,44.720001220703125,45.060001373291016,44.52000045776367,44.650001525878906,43.68788909912109,2038400,80,9.0,,0.09,7.199999999999999,0.01000213623046875,0.00022202300554630128
76,2017-12-26,3,0.05175445816186557,0.027226442320781974,SPXL,44.40999984741211,44.540000915527344,44.29999923706055,44.43999862670898,43.48240280151367,805800,25,9.0,,0.09,2.25,-0.5200004577636719,-0.011540178471274976
77,2017-12-27,1,0.04901097393689986,-0.0530096212462563,SPXL,44.52999877929688,44.709999084472656,44.36000061035156,44.52000045776367,43.56068420410156,1119500,23,9.0,,0.09,2.07,0.1699981689453125,0.00381675270433246
78,2017-12-29,2,0.050382716049382714,0.027988468750874684,SPXL,45.040000915527344,45.040000915527344,44.119998931884766,44.33000183105469,43.374778747558594,2493300,23,9.0,,0.09,2.07,0.3300018310546875,0.007380940232881716
79,2018-01-03,3,0.05175445816186557,0.027226442320781974,SPXL,45.27000045776367,46.09000015258789,45.25,45.9900016784668,44.99900817871094,2150800,15,13.0,,0.13,1.95,1.0499992370605469,0.02331259359940563
80,2018-01-05,4,0.053126200274348424,0.02650481062312804,SPXL,47.02999877929688,47.560001373291016,46.7400016784668,47.45000076293945,46.427547454833984,1928900,31,13.0,,0.13,4.03,1.470001220703125,0.031894146579224625
81,2018-01-08,13,0.0654718792866941,0.33586162501049555,SPXL,47.41999816894531,47.81999969482422,47.25,47.7400016784668,46.71129608154297,1992500,29,13.0,,0.13,3.77,0.2599983215332031,0.00546674335630315
82,2018-01-09,52,0.11896982167352538,0.8171132854239562,SPXL,48.0,48.41999816894531,47.83000183105469,48.06999969482422,47.03418350219727,1604800,44,13.0,,0.13,5.720000000000001,0.5999984741210938,0.012547019614181032
83,2018-01-10,9,0.05998491083676269,-0.49579725351381887,SPXL,47.61000061035156,47.97999954223633,47.209999084472656,47.790000915527344,46.760215759277344,2428300,30,13.0,,0.13,3.9,-0.4399986267089844,-0.009087126050144723
84,2018-01-11,1,0.04901097393689986,-0.1829449564362322,SPXL,48.16999816894531,48.869998931884766,48.060001373291016,48.869998931884766,47.81694412231445,1926400,44,13.0,,0.13,5.720000000000001,0.8899993896484375,0.01854938303750875
85,2018-01-12,86,0.1656090534979424,2.3790198438243446,SPXL,49.040000915527344,49.91999816894531,48.95000076293945,49.81999969482422,48.74647521972656,2582100,60,13.0,,0.13,7.800000000000001,1.0499992370605469,0.021485558829744233
86,2018-01-16,35,0.09565020576131687,0.8984725965858043,SPXL,50.59000015258789,50.9900016784668,48.84999847412109,49.290000915527344,48.22789764404297,5166500,88,13.0,,0.13,11.44,1.0700035095214844,0.02143436596091708
87,2018-01-17,2,0.050382716049382714,-0.473260766682442,SPXL,49.84000015258789,50.90999984741211,49.400001525878906,50.65999984741211,49.56837844848633,2519300,73,13.0,,0.13,9.49,-0.0800018310546875,-0.0015689709437384236
88,2018-01-18,30,0.0887914951989026,0.7623403849818944,SPXL,50.59999847412109,50.880001068115234,50.130001068115234,50.459999084472656,49.372684478759766,2063900,59,13.0,,0.13,7.67,-0.029998779296875,-0.000589251215611597
89,2018-01-19,87,0.16698079561042525,0.8805944785181297,SPXL,50.77999877929688,51.09000015258789,50.41999816894531,51.09000015258789,49.98911285400391,2115700,75,13.0,,0.13,9.75,0.20999908447265625,0.004127340410066349
90,2018-01-22,26,0.0833045267489712,0.13028345958420973,SPXL,50.93000030517578,52.34999847412109,50.93000030517578,52.34999847412109,51.221954345703125,2418800,43,13.0,,0.13,5.59,1.259998321533196,0.02466232761342768
91,2018-01-23,27,0.08467626886145405,0.016466597506957115,SPXL,52.400001525878906,52.880001068115234,52.20000076293945,52.70000076293945,51.56441879272461,2437700,29,13.0,,0.13,3.77,0.5300025939941477,0.01012421412497555
92,2018-01-24,18,0.07233058984910837,-0.14579857117400252,SPXL,53.09999847412109,53.47999954223633,51.88999938964844,52.619998931884766,51.48614501953125,3648000,88,13.0,,0.13,11.44,0.5999984741210938,0.011346415695949519
93,2018-01-25,8,0.05861316872427984,-0.1896489597754556,SPXL,53.18999862670898,53.2400016784668,52.220001220703125,52.68999862670898,51.55463409423828,3116800,73,13.0,,0.13,9.49,-0.23999786376953125,-0.004487619031858681
94,2018-01-26,8,0.05861316872427984,0.0,SPXL,53.18999862670898,54.4900016784668,53.040000915527344,54.47999954223633,53.30605697631836,2219800,45,13.0,,0.13,5.8500000000000005,1.25,0.02347858678797854
95,2018-01-29,21,0.07644581618655692,0.5597693750174928,SPXL,54.13999938964844,54.400001525878906,53.29999923706055,53.40999984741211,52.25911331176758,3100200,71,13.0,,0.13,9.23,-0.09000015258789062,-0.001651681956608475
96,2018-01-30,8,0.05861316872427984,-0.23327172567245058,SPXL,52.16999816894531,52.59999847412109,51.40999984741211,51.709999084472656,50.59575271606445,5671000,100,13.0,,0.13,13.0,-1.8000030517578196,-0.033088290464505454
97,2018-01-31,3,0.05175445816186557,-0.11701654613962409,SPXL,52.310001373291016,52.59999847412109,51.13999938964844,51.84000015258789,50.72294998168945,4027500,88,13.0,,0.13,11.44,0.0,0.0
98,2018-02-01,1,0.04901097393689986,-0.0530096212462563,SPXL,51.290000915527344,52.459999084472656,51.15999984741211,51.630001068115234,50.51747512817383,4293000,28,26.0,False,0.26,7.28,-0.1399993896484304,-0.0026615854317431076
99,2018-02-02,46,0.11073936899862825,1.2594810937893586,SPXL,50.75,50.86000061035156,48.220001220703125,48.27000045776367,47.22987365722656,7028200,37,26.0,,0.26,9.62,-1.5999984741210938,-0.030499399581474074
100,2018-02-05,2,0.050382716049382714,0.027988468750874684,SPXL,47.09999847412109,48.400001525878906,41.81999969482422,42.34000015258789,41.42765808105469,13353200,54,26.0,,0.26,14.04,-2.4599990844726562,-0.048368050628217474
101,2018-02-06,5,0.054497942386831276,0.08167932696234592,SPXL,40.2599983215332,44.95000076293945,39.75,44.68999862670898,43.72701644897461,13332300,100,26.0,,0.26,26.0,-3.450000762939453,-0.07128100525151382
102,2018-02-07,6,0.05586968449931413,0.02517053034307426,SPXL,44.369998931884766,46.25,43.90999984741211,43.91999816894531,42.97360610961914,9536600,51,26.0,,0.26,13.26,1.2999992370605469,0.028921005895340857
103,2018-02-08,91,0.17246776406035666,2.0869650617496136,SPXL,44.06999969482422,44.16999816894531,38.970001220703125,39.040000915527344,38.19876480102539,13277100,85,26.0,,0.26,22.1,-2.0800018310546875,-0.04497301256334463
104,2018-02-09,31,0.09016323731138547,-0.4772168712071201,SPXL,40.459999084472656,41.68000030517578,36.81999969482422,40.83000183105469,39.95019912719727,15481900,94,26.0,,0.26,24.44,-2.4899978637695312,-0.05637305788978231
105,2018-02-12,6,0.05586968449931413,-0.2944793777823971,SPXL,41.79999923706055,43.25,40.880001068115234,42.43000030517578,41.51572036743164,9384500,56,26.0,,0.26,14.56,1.5699996948242188,0.037667938659522004
106,2018-02-13,33,0.09290672153635117,0.6629183137322303,SPXL,41.790000915527344,43.09999847412109,41.52000045776367,42.810001373291016,41.88753128051758,6607500,44,26.0,,0.26,11.44,-0.15000152587891336,-0.0034682433729228412
107,2018-02-14,8,0.05861316872427984,-0.3691181030282449,SPXL,42.02999877929688,44.70000076293945,42.0,44.52000045776367,43.56068420410156,7033200,24,26.0,,0.26,6.24,1.6000022888183665,0.037123024256696224
108,2018-02-15,2,0.050382716049382714,-0.14041985536754908,SPXL,45.4900016784668,46.18999862670898,44.09999847412109,46.18999862670898,45.1946907043457,7578600,45,26.0,,0.26,11.7,1.4899978637695241,0.03333328497401
109,2018-02-16,5,0.054497942386831276,0.08167932696234592,SPXL,45.83000183105469,47.380001068115234,45.81999969482422,46.20000076293945,45.20448684692383,7867600,33,26.0,,0.26,8.58,1.190002441406257,0.025763205819152146
110,2018-02-20,13,0.0654718792866941,-0.11167153678646546,SPXL,45.68999862670898,46.5,44.90999984741211,45.369998931884766,44.39236831665039,6606200,20,26.0,,0.26,5.2,-0.8800010681152344,-0.01857325977789892
111,2018-02-21,12,0.06410013717421124,-0.020951622703178296,SPXL,45.59999847412109,47.02000045776367,44.619998931884766,44.619998931884766,43.65852355957031,8045400,12,26.0,,0.26,3.12,0.5200004577636719,0.011182805543304752
112,2018-02-22,4,0.053126200274348424,-0.17119989728006157,SPXL,45.220001220703125,46.13999938964844,44.470001220703125,44.84000015258789,43.8737907409668,7927800,40,26.0,,0.26,10.4,-0.8800010681152344,-0.0187154627721815
113,2018-02-23,15,0.06821536351165981,0.2840248909086216,SPXL,45.56999969482422,46.97999954223633,45.27000045776367,46.97999954223633,45.96767044067383,5206600,25,26.0,,0.26,6.5,0.8400001525878906,0.01820546518638122
114,2018-02-26,2,0.050382716049382714,-0.23046784973496193,SPXL,47.59999847412109,48.68999862670898,47.29999923706055,48.619998931884766,47.57233428955078,5547900,43,26.0,,0.26,11.18,1.7099990844726491,0.03639844830001149
115,2018-02-28,3,0.05175445816186557,0.027226442320781974,SPXL,47.45000076293945,47.720001220703125,45.209999084472656,45.22999954223633,44.25538635253906,7746500,20,26.0,,0.26,5.2,-0.9699974060058523,-0.019921902513132528
116,2018-03-01,27,0.08467626886145405,0.6361154549550743,SPXL,45.27999877929688,46.11000061035156,42.52000045776367,43.380001068115234,42.44524002075195,10796400,66,18.0,False,0.18,11.88,-1.6100006103515625,-0.03373848636141841
117,2018-03-02,1,0.04901097393689986,-0.42119587228045163,SPXL,42.43000030517578,44.33000183105469,41.93999862670898,44.060001373291016,43.110595703125,8644000,34,18.0,,0.18,6.12,-1.779998779296875,-0.03860331285480989
118,2018-03-05,1,0.04901097393689986,0.0,SPXL,43.36000061035156,45.86000061035156,43.290000915527344,45.52999877929688,44.548919677734375,8260300,88,18.0,,0.18,15.84,1.529998779296875,0.034513844261225834
119,2018-03-06,1,0.04901097393689986,0.0,SPXL,46.09999847412109,46.11000061035156,45.040000915527344,45.88999938964844,44.901161193847656,5180900,48,18.0,,0.18,8.64,0.25,0.005451373673631688
120,2018-03-07,1,0.04901097393689986,0.0,SPXL,44.630001068115234,46.04999923706055,44.52999877929688,45.86000061035156,44.87180709838867,7490100,48,18.0,,0.18,8.64,-0.060001373291015625,-0.001301265940073404
121,2018-03-08,2,0.050382716049382714,0.027988468750874684,SPXL,46.220001220703125,46.56999969482422,45.650001525878906,46.5099983215332,45.50779724121094,4788600,48,18.0,,0.18,8.64,0.5200004577636719,0.01129208396045267
122,2018-03-09,4,0.053126200274348424,0.05445288464156395,SPXL,47.310001373291016,48.91999816894531,47.11000061035156,48.88999938964844,47.83652114868164,5875100,43,18.0,,0.18,7.739999999999999,2.3499984741210938,0.050461638168794565
123,2018-03-13,1,0.04901097393689986,-0.07746133388416954,SPXL,49.40999984741211,49.720001220703125,47.400001525878906,47.75,46.7210807800293,7375300,76,18.0,,0.18,13.68,0.8000030517578125,0.016353292757595783
