,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,DM_unscaled,DM_monthly,isPartial,scale,DM,Stock_Price_Change,Stock_Price_Change_Percent
131,2019-12-24,1,0.010992313604919292,0.0,DM,9.970000267028809,9.970000267028809,9.970000267028809,9.970000267028809,9.970000267028809,0,75,95.0,,0.95,71.25,0.0,0.0
132,2019-12-26,11,0.013554445298488343,-0.053664382949036527,DM,9.970000267028809,9.970000267028809,9.970000267028809,9.970000267028809,9.970000267028809,0,79,95.0,,0.95,75.05,0.0,0.0
133,2019-12-30,1,0.010992313604919292,-0.06535520554212149,DM,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,400,98,95.0,,0.95,93.1,0.009999275207519531,0.001002936302879398
134,2019-12-31,1,0.010992313604919292,0.0,DM,9.979999542236328,10.0,9.979999542236328,9.979999542236328,9.979999542236328,25200,100,95.0,,0.95,95.0,0.020000457763671875,0.0020040539760575182
135,2020-01-02,-8,0.008686395080707149,-0.3067296484878228,DM,9.989999771118164,10.0,9.989999771118164,9.989999771118164,9.989999771118164,538400,97,96.0,,0.96,93.12,0.0,0.0
136,2020-01-03,8,0.012785805790417628,0.47193463705276817,DM,9.989999771118164,10.010000228881836,9.989999771118164,10.0,10.0,160500,99,96.0,,0.96,95.04,0.010000228881835938,0.0010000228881836826
137,2020-01-06,132,0.044556238790673844,1.3217094108380172,DM,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,800,97,96.0,,0.96,93.12,-0.030000686645507812,-0.0029970715244288515
138,2020-01-07,2,0.011248526774276197,-0.7475431706181033,DM,10.029999732971191,10.029999732971191,9.989999771118164,10.020000457763672,10.020000457763672,361500,94,96.0,,0.96,90.24,0.05000019073486328,0.005010039381590836
139,2020-01-08,5,0.012017166282346912,0.06833246019634198,DM,10.050000190734863,10.050000190734863,9.989999771118164,9.989999771118164,9.989999771118164,26100,100,96.0,,0.96,96.0,0.020000457763671875,0.0019940636386983623
140,2020-01-09,10,0.013298232129131438,0.10660298914781574,DM,10.050000190734863,10.050000190734863,10.0,10.039999961853027,10.039999961853027,114700,99,96.0,,0.96,95.04,0.0,0.0
141,2020-01-10,2,0.011248526774276197,-0.15413367242741283,DM,10.029999732971191,10.050000190734863,10.029999732971191,10.050000190734863,10.050000190734863,107000,90,96.0,,0.96,86.39999999999999,0.0,0.0
142,2020-01-13,19,0.015604150653343581,-0.3444452816378373,DM,10.039999961853027,10.0600004196167,10.020000457763672,10.050000190734863,10.050000190734863,369600,79,96.0,,0.96,75.84,0.010000228881835938,0.000995047631049406
143,2020-01-14,6,0.012273379451703818,-0.21345418123901938,DM,10.026000022888184,10.050000190734863,10.020000457763672,10.020000457763672,10.020000457763672,6300,85,96.0,,0.96,81.6,-0.010000228881835938,-0.0009940584954982734
144,2020-01-15,23,0.016629003330771202,0.3548838277352149,DM,10.039999961853027,10.0600004196167,10.039999961853027,10.050000190734863,10.050000190734863,793100,87,96.0,,0.96,83.52,0.010000228881835938,0.000995047631049406
145,2020-01-16,3,0.011504739943633102,-0.3081521655393433,DM,10.020000457763672,10.039999961853027,10.020000457763672,10.039999961853027,10.039999961853027,300,80,96.0,,0.96,76.8,-0.020000457763671875,-0.001988116990996547
146,2020-01-17,10,0.013298232129131438,0.1558915885352874,DM,10.0600004196167,10.0600004196167,10.039999961853027,10.039999961853027,10.039999961853027,76400,79,96.0,,0.96,75.84,0.020000457763671875,0.001992077474070042
147,2020-01-22,6,0.012273379451703818,0.09110994692845598,DM,10.039999961853027,10.050000190734863,10.029999732971191,10.029999732971191,10.029999732971191,7500,99,96.0,,0.96,95.04,-0.010000228881835938,-0.0009940584954982734
148,2020-01-23,8,0.012785805790417628,0.041751038557084064,DM,10.039999961853027,10.039999961853027,10.039999961853027,10.039999961853027,10.039999961853027,3200,92,96.0,,0.96,88.32,-0.010000228881835938,-0.000995047631049295
149,2020-01-24,1,0.010992313604919292,-0.14027212792818078,DM,10.039999961853027,10.039999961853027,10.0,10.0,10.0,230500,86,96.0,,0.96,82.56,0.0,0.0
150,2020-01-27,4,0.011760953112990007,-0.08015550167324614,DM,9.989999771118164,10.029999732971191,9.989999771118164,10.010000228881836,10.010000228881836,10700,82,96.0,,0.96,78.72,-0.010000228881835938,-0.000996038737035021
151,2020-01-28,11,0.013554445298488343,0.15249547959828358,DM,10.039999961853027,10.039999961853027,10.029999732971191,10.039999961853027,10.039999961853027,6100,91,96.0,,0.96,87.36,0.010000228881835938,0.0009970318193490701
152,2020-01-29,12,0.013810658467845249,0.018902519705876752,DM,10.0,10.050000190734863,10.0,10.050000190734863,10.050000190734863,18000,87,96.0,,0.96,83.52,0.010000228881835938,0.000996038737035132
153,2020-01-30,1,0.010992313604919292,-0.20407027438175995,DM,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,0,81,96.0,,0.96,77.75999999999999,0.0,0.0
154,2020-01-31,27,0.017653856008198823,0.6060182271636019,DM,10.020000457763672,10.050000190734863,10.020000457763672,10.048999786376951,10.048999786376951,10600,88,96.0,,0.96,84.47999999999999,0.0,0.0
155,2020-02-03,11,0.013554445298488343,0.15249547959828358,DM,10.029999732971191,10.050000190734863,10.029999732971191,10.029999732971191,10.029999732971191,65200,79,92.0,,0.92,72.68,0.0,0.0
156,2020-02-04,12,0.013810658467845249,0.018902519705876752,DM,10.029999732971191,10.09000015258789,10.029999732971191,10.0600004196167,10.0600004196167,178600,86,92.0,,0.92,79.12,0.039999961853027344,0.003980095631232361
157,2020-02-05,2,0.011248526774276197,-0.18551843125614542,DM,10.0600004196167,10.06999969482422,10.039999961853027,10.06999969482422,10.06999969482422,106600,93,92.0,,0.92,85.56,-0.0200004577636701,-0.0019822058930831776
158,2020-02-06,85,0.03251421983089931,1.8905313987654608,DM,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,300,90,92.0,,0.92,82.8,-0.019999504089357245,-0.0019860481326168244
159,2020-02-07,39,0.02072841404048168,-0.3624815804196907,DM,10.039999961853027,10.039999961853027,10.039999961853027,10.039999961853027,10.039999961853027,100,89,92.0,,0.92,81.88000000000001,-0.010000228881835938,-0.000995047631049295
160,2020-02-10,8,0.012785805790417628,0.13666492039268396,DM,10.039999961853027,10.039999961853027,10.039999961853027,10.039999961853027,10.039999961853027,0,89,92.0,,0.92,81.88000000000001,0.0,0.0
161,2020-02-11,18,0.015347937483986676,0.20038875418311508,DM,10.0600004196167,10.079999923706056,10.0600004196167,10.079999923706056,10.079999923706056,101300,100,92.0,,0.92,92.0,0.03999996185302912,0.003984059960658204
162,2020-02-12,29,0.018166282346912633,0.18363020216015902,DM,10.079999923706056,10.100000381469728,10.079999923706056,10.079999923706056,10.079999923706056,18700,94,92.0,,0.92,86.48,0.020000457763671875,0.0019841724122076076
163,2020-02-13,1,0.010992313604919292,-0.39490571626024296,DM,10.079999923706056,10.079999923706056,10.079999923706056,10.079999923706056,10.079999923706056,70100,92,92.0,,0.92,84.64,-0.020000457763671875,-0.0019802432681454984
164,2020-02-14,1,0.010992313604919292,0.0,DM,10.079999923706056,10.100000381469728,10.06999969482422,10.100000381469728,10.100000381469728,17600,89,92.0,,0.92,81.88000000000001,0.020000457763671875,0.0019841724122076076
165,2020-02-18,2,0.011248526774276197,-0.17012267735289122,DM,10.119999885559082,10.119999885559082,10.039999961853027,10.100000381469728,10.100000381469728,52600,95,92.0,,0.92,87.4,0.019999504089353692,0.0019801488449491256
166,2020-02-19,100,0.036357417371252886,2.2321936997471705,DM,10.119999885559082,10.119999885559082,10.095000267028809,10.100000381469728,10.100000381469728,5900,91,92.0,,0.92,83.72,0.0,0.0
167,2020-02-20,263,0.07812016397642839,1.1486719801554583,DM,10.119999885559082,10.119999885559082,10.100000381469728,10.100000381469728,10.100000381469728,400,90,92.0,,0.92,82.8,0.0,0.0
168,2020-02-21,102,0.036869843709966696,-0.5280367854694772,DM,10.119999885559082,10.130000114440918,10.079999923706056,10.119999885559082,10.119999885559082,122600,90,92.0,,0.92,82.8,0.010000228881835938,0.0009881649204468435
169,2020-02-24,1,0.010992313604919292,-0.04454045386722494,DM,10.149999618530272,10.149999618530272,10.149999618530272,10.149999618530272,10.149999618530272,100,92,92.0,,0.92,84.64,0.019999504089353692,0.001974284685430927
170,2020-02-25,1,0.010992313604919292,0.0,DM,10.149999618530272,10.149999618530272,10.140000343322754,10.140000343322754,10.140000343322754,3400,91,92.0,,0.92,83.72,0.0,0.0
171,2020-02-26,30,0.018422495516269538,0.6759434072209405,DM,10.119999885559082,10.140000343322754,10.097000122070312,10.140000343322754,10.140000343322754,57200,90,92.0,,0.92,82.8,-0.009999275207517755,-0.0009851503037756615
172,2020-02-27,13,0.014066871637202154,-0.23642963436852427,DM,10.039999961853027,10.149999618530272,10.039999961853027,10.149999618530272,10.149999618530272,500,81,92.0,,0.92,74.52000000000001,0.009999275207517755,0.000986121781948679
173,2020-02-28,25,0.017141429669485012,0.2185672914048411,DM,10.149999618530272,10.149999618530272,10.074999809265137,10.09000015258789,10.09000015258789,52900,96,92.0,,0.92,88.32000000000001,0.0,0.0
174,2020-03-02,2,0.011248526774276197,-0.04357013702808099,DM,10.06999969482422,10.100000381469728,10.039999961853027,10.06999969482422,10.06999969482422,15400,87,90.0,,0.9,78.3,-0.04999923706054332,-0.004926033393071516
175,2020-03-03,1,0.010992313604919292,-0.022777486732113994,DM,10.119999885559082,10.119999885559082,10.06700038909912,10.06700038909912,10.06700038909912,800,92,90.0,,0.9,82.8,0.019999504089353692,0.0019801488449491256
176,2020-03-04,189,0.05916038944401742,4.381977950259889,DM,10.029999732971191,10.079999923706056,10.029999732971191,10.079999923706056,10.079999923706056,200,87,90.0,,0.9,78.3,-0.03999996185302557,-0.003952565445193734
177,2020-03-05,459,0.12833794517038175,1.1693221829079743,DM,10.149999618530272,10.149999618530272,10.149999618530272,10.149999618530272,10.149999618530272,100,90,90.0,,0.9,81.0,0.0699996948242152,0.0069444142216301685
178,2020-03-06,1235,0.32715936459134,1.5492021409334744,DM,10.09000015258789,10.104999542236328,10.050000190734863,10.0600004196167,10.0600004196167,508800,85,90.0,,0.9,76.5,-0.045000076293943536,-0.004433505220215905
179,2020-03-09,2,0.011248526774276197,-0.36282890440184035,DM,9.979999542236328,10.0,9.979999542236328,10.0,10.0,255900,77,90.0,,0.9,69.3,-0.10499954223632812,-0.010390850766242687
180,2020-03-10,104,0.037382270048680506,2.3233036466756265,DM,10.0,10.09000015258789,10.0,10.09000015258789,10.09000015258789,135400,92,90.0,,0.9,82.8,0.09000015258789062,0.009000015258789018
181,2020-03-11,2,0.011248526774276197,-0.6990946039491992,DM,10.029999732971191,10.09000015258789,10.0,10.039999961853027,10.039999961853027,381400,89,90.0,,0.9,80.10000000000001,0.0,0.0
182,2020-03-12,1,0.010992313604919292,-0.022777486732113994,DM,10.0,10.050000190734863,9.850000381469728,9.899999618530272,9.899999618530272,3064000,87,90.0,,0.9,78.3,-0.039999961853027344,-0.003964317269387618
183,2020-03-13,1,0.010992313604919292,0.0,DM,9.850000381469728,9.949999809265137,9.800000190734863,9.800000190734863,9.800000190734863,2119000,91,90.0,,0.9,81.9,-0.10000038146972656,-0.009950286524563201
184,2020-03-16,252,0.07530181911350244,5.850406731464001,DM,9.800000190734863,9.800000190734863,9.649999618530272,9.6899995803833,9.6899995803833,679600,92,90.0,,0.9,82.8,-0.14999961853027344,-0.015075338834740326
185,2020-03-17,91,0.034051498847040736,-0.5477997842825695,DM,9.65999984741211,9.699999809265137,9.579999923706056,9.579999923706056,9.579999923706056,995400,100,90.0,,0.9,90.0,-0.10000038146972656,-0.010204120359535218
186,2020-03-18,1,0.010992313604919292,-0.6771856165775039,DM,9.5,9.550000190734863,9.399999618530272,9.399999618530272,9.399999618530272,338200,100,90.0,,0.9,90.0,-0.14999961853027344,-0.015463878503069517
187,2020-03-19,22,0.016372790161414297,0.4894762604013707,DM,9.399999618530272,9.529999732971191,9.399999618530272,9.524999618530272,9.524999618530272,971600,84,90.0,,0.9,75.60000000000001,-0.020000457763671875,-0.002094288729237448
188,2020-03-20,37,0.02021598770176787,0.23473076381390534,DM,9.779999732971191,9.779999732971191,9.494999885559082,9.550000190734863,9.550000190734863,808300,81,90.0,,0.9,72.9,0.25,0.026232949318462984
189,2020-03-23,109,0.03866333589546503,2.5173064820641917,DM,9.550000190734863,9.649999618530272,9.550000190734863,9.579999923706056,9.579999923706056,8800,85,90.0,,0.9,76.5,-0.13000011444091975,-0.013292445602288927
190,2020-03-24,96,0.035332564693825265,-0.08614805537331927,DM,9.649999618530272,9.75,9.625,9.720000267028809,9.720000267028809,34300,82,90.0,,0.9,73.8,0.10000038146972834,0.010362734240704441
191,2020-03-25,2,0.011248526774276197,-0.6816385430338716,DM,9.630000114440918,9.800000190734863,9.630000114440918,9.800000190734863,9.800000190734863,954200,83,90.0,,0.9,74.7,0.05000019073486328,0.005128224690755134
192,2020-03-26,271,0.08016986933128363,6.127143930938661,DM,9.800000190734863,9.970000267028809,9.800000190734863,9.9399995803833,9.9399995803833,166200,94,90.0,,0.9,84.60000000000001,0.1700000762939453,0.017346946222987603
193,2020-03-27,356,0.10194798872662054,0.2716496805719344,DM,9.789999961853027,9.90999984741211,9.789999961853027,9.90999984741211,9.90999984741211,206900,86,90.0,,0.9,77.4,-0.06000041961669922,-0.0060180960892370905
194,2020-03-30,35,0.01970356136305406,-0.40799673602611186,DM,9.850000381469728,9.949999809265137,9.850000381469728,9.949999809265137,9.949999809265137,31700,91,90.0,,0.9,81.9,0.039999961853027344,0.004036323155289789
195,2020-03-31,17,0.015091724314629771,-0.2340610899444755,DM,9.869999885559082,9.9399995803833,9.869999885559082,9.9399995803833,9.9399995803833,500,81,90.0,,0.9,72.9,-0.010000228881835938,-0.0010050481480938789
196,2020-04-01,1,0.010992313604919292,-0.27163302378486665,DM,9.84000015258789,9.979999542236328,9.84000015258789,9.960000038146973,9.960000038146973,6700,94,76.0,False,0.76,71.44,0.039999961853027344,0.0040241412013706235
197,2020-04-02,19,0.015604150653343581,0.4195510803440319,DM,9.960000038146973,9.979999542236328,9.914999961853027,9.960000038146973,9.960000038146973,821700,96,76.0,,0.76,72.96000000000001,0.0,0.0
198,2020-04-03,90,0.033795285677683834,1.165788220613106,DM,9.86299991607666,9.93000030517578,9.850000381469728,9.93000030517578,9.93000030517578,700,90,76.0,,0.76,68.4,-0.04999923706054865,-0.005009943823037988
199,2020-04-06,20,0.015860363822700486,0.12749758665282385,DM,9.960000038146973,9.960000038146973,9.869999885559082,9.899999618530272,9.899999618530272,72200,88,76.0,,0.76,66.88,0.029999732971193183,0.0030211210522881338
200,2020-04-07,139,0.046349730976172177,1.9223624056992392,DM,9.899999618530272,9.899999618530272,9.899999618530272,9.899999618530272,9.899999618530272,0,100,76.0,,0.76,76.0,-0.060000419616700995,-0.00602413849266048
201,2020-04-08,27,0.017653856008198823,-0.6191163220068213,DM,9.899999618530272,9.949999809265137,9.899999618530272,9.90999984741211,9.90999984741211,8700,89,76.0,,0.76,67.64,0.05000019073486506,0.005050524511261312
202,2020-04-09,24,0.016885216500128107,-0.04353946852822088,DM,9.90999984741211,9.90999984741211,9.899999618530272,9.899999618530272,9.899999618530272,300,90,76.0,,0.76,68.4,-0.039999961853027344,-0.004020096745708579
203,2020-04-13,9,0.013042018959774533,-0.6913155006276417,DM,9.899999618530272,9.899999618530272,9.899999618530272,9.899999618530272,9.899999618530272,500,95,76.0,,0.76,72.2,-0.010000228881837714,-0.001009104847206399
204,2020-04-14,12,0.013810658467845249,0.058935622654853415,DM,9.970000267028809,10.029999732971191,9.920000076293944,9.960000038146973,9.960000038146973,1400,87,76.0,,0.76,66.12,0.13000011444091975,0.013131325196982013
205,2020-04-15,2,0.011248526774276197,-0.18551843125614542,DM,9.970000267028809,9.989999771118164,9.949999809265137,9.989999771118164,9.989999771118164,4400,83,76.0,,0.76,63.08,-0.039999961853027344,-0.003988032195209046
206,2020-04-16,1,0.010992313604919292,-0.022777486732113994,DM,10.0,10.0,9.9399995803833,9.9399995803833,9.9399995803833,800,86,76.0,,0.76,65.36,0.010000228881835938,0.0010010239350302097
207,2020-04-17,33,0.019191135024340254,0.7458685872782793,DM,10.0,10.0,9.920000076293944,9.920000076293944,9.920000076293944,32600,81,76.0,,0.76,61.56,0.0,0.0
208,2020-04-20,67,0.02790238278247502,0.7592523787215482,DM,9.979999542236328,10.0,9.979999542236328,10.0,10.0,1800,83,76.0,,0.76,63.08,0.0,0.0
209,2020-04-21,14,0.014323084806559055,-0.48667162520775376,DM,9.920000076293944,9.989999771118164,9.920000076293944,9.989999771118164,9.989999771118164,1300,78,76.0,,0.76,59.28,-0.010000228881835938,-0.0010000228881835715
210,2020-04-22,3,0.011504739943633102,-0.19676940414646793,DM,10.039999961853027,10.039999961853027,9.93000030517578,9.93000030517578,9.93000030517578,400,86,76.0,,0.76,65.36,0.05000019073486328,0.005005024212254572
211,2020-04-23,74,0.029695874967973355,1.5811861122864843,DM,9.949999809265137,10.050000190734863,9.949999809265137,9.989999771118164,9.989999771118164,31800,83,76.0,,0.76,63.08,0.010000228881835938,0.000996038737035132
212,2020-04-24,44,0.022009479887266207,-0.25883713104923944,DM,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,100,78,76.0,,0.76,59.28,0.0,0.0
213,2020-04-27,22,0.016372790161414297,0.10362157401170924,DM,10.050000190734863,10.050000190734863,9.982999801635742,10.039999961853027,10.039999961853027,1800,83,76.0,,0.76,63.08,0.0,0.0
214,2020-04-28,1,0.010992313604919292,-0.3286230693394677,DM,10.050000190734863,10.050000190734863,9.960000038146973,9.960000038146973,9.960000038146973,28900,84,76.0,,0.76,63.84,0.0,0.0
215,2020-04-29,94,0.034820138355111455,2.1676805817774984,DM,10.0,10.0,10.0,10.0,10.0,218300,87,76.0,,0.76,66.12,-0.05000019073486328,-0.004975143262281545
216,2020-04-30,45,0.022265693056623112,-0.36055127554211464,DM,10.020000457763672,10.039999961853027,10.005000114440918,10.039999961853027,10.039999961853027,1600,82,76.0,,0.76,62.32,0.039999961853027344,0.003999996185302779
217,2020-05-01,40,0.020984627209838586,-0.057535413046730266,DM,9.960000038146973,10.010000228881836,9.960000038146973,9.979999542236328,9.979999542236328,104400,90,68.0,False,0.68,61.2,-0.029999732971191406,-0.002988021223623072
218,2020-05-04,1,0.010992313604919292,-0.39490571626024296,DM,9.960000038146973,9.979999542236328,9.949999809265137,9.979999542236328,9.979999542236328,148200,90,68.0,,0.68,61.2,-0.030000686645507812,-0.0029970715244288515
219,2020-05-05,27,0.017653856008198823,0.6060182271636019,DM,10.050000190734863,10.050000190734863,9.93000030517578,9.979999542236328,9.979999542236328,1400,89,68.0,,0.68,60.52,0.07000064849853516,0.0070140933576485764
220,2020-05-06,15,0.01457929797591596,-0.17415787411288342,DM,9.970000267028809,9.989999771118164,9.960000038146973,9.970000267028809,9.970000267028809,717600,97,68.0,,0.68,65.96000000000001,-0.06000041961669922,-0.005970190893330951
221,2020-05-07,29,0.018166282346912633,0.24603272235207307,DM,9.9399995803833,10.0,9.9399995803833,9.949999809265137,9.949999809265137,1800,92,68.0,,0.68,62.56,0.010000228881835938,0.0010010239350302097
222,2020-05-08,28,0.017910069177555728,-0.014103775580722955,DM,9.949999809265137,9.949999809265137,9.9399995803833,9.949999809265137,9.949999809265137,1998800,98,68.0,,0.68,66.64,-0.05000019073486328,-0.00500001907348635
223,2020-05-11,625,0.17086933128362797,9.602085751077055,DM,9.93000030517578,9.949999809265137,9.93000030517578,9.949999809265137,9.949999809265137,6300,83,68.0,,0.68,56.440000000000005,0.0,0.0
224,2020-05-12,295,0.08631898539584935,-0.49482458468472923,DM,9.850000381469728,9.960000038146973,9.850000381469728,9.949999809265137,9.949999809265137,3500,98,68.0,,0.68,66.64,0.010000228881835938,0.0010050481480938789
225,2020-05-13,1,0.010992313604919292,-0.8726547403852147,DM,9.899999618530272,9.960000038146973,9.899999618530272,9.9399995803833,9.9399995803833,559400,88,68.0,,0.68,59.84,0.0,0.0
226,2020-05-14,15,0.01457929797591596,0.326317506934247,DM,9.9399995803833,9.96500015258789,9.9399995803833,9.9399995803833,9.9399995803833,45500,91,68.0,,0.68,61.88,0.005000114440917969,0.000502019520257857
227,2020-05-15,17,0.015091724314629771,0.03514753176458196,DM,9.9399995803833,9.9399995803833,9.9399995803833,9.9399995803833,9.9399995803833,600400,93,68.0,,0.68,63.24,-0.025000572204589844,-0.0025088381155816686
228,2020-05-18,3,0.011504739943633102,-0.2245134103587033,DM,10.029999732971191,10.029999732971191,9.9399995803833,9.9399995803833,9.9399995803833,600,91,68.0,,0.68,61.88,0.09000015258789062,0.009054341688857548
229,2020-05-19,29,0.018166282346912633,0.579025900273924,DM,9.949999809265137,9.979999542236328,9.949999809265137,9.960000038146973,9.960000038146973,48300,100,68.0,,0.68,68.0,-0.05000019073486328,-0.004985064014558227
230,2020-05-20,32,0.01893492185498335,0.042311326742168864,DM,10.0,10.0,9.986000061035156,9.986000061035156,9.986000061035156,300,94,68.0,,0.68,63.92,0.020000457763671875,0.0020040539760575182
231,2020-05-21,30,0.018422495516269538,-0.027062500845703163,DM,9.9399995803833,9.9399995803833,9.9399995803833,9.9399995803833,9.9399995803833,100,100,68.0,,0.68,68.0,-0.06000041961669922,-0.006000041961669922
232,2020-05-22,15,0.01457929797591596,-0.20861438326634507,DM,10.0,10.0,9.963000297546388,9.963000297546388,9.963000297546388,200,83,68.0,,0.68,56.440000000000005,0.06000041961669922,0.006036259773603003
233,2020-05-26,4,0.011760953112990007,-0.3433329041672032,DM,9.963000297546388,9.963000297546388,9.963000297546388,9.963000297546388,9.963000297546388,0,82,68.0,,0.68,55.760000000000005,-0.036999702453611505,-0.0036999702453611727
234,2020-05-27,28,0.017910069177555728,0.5228416443369717,DM,10.0,10.0,10.0,10.0,10.0,100,98,68.0,,0.68,66.64,0.036999702453611505,0.003713710865061781
235,2020-05-28,36,0.019959774532410966,0.11444430138906769,DM,10.0600004196167,10.0600004196167,9.970000267028809,9.970000267028809,9.970000267028809,1600,88,68.0,,0.68,59.84,0.06000041961669922,0.006000041961669922
236,2020-05-29,1,0.010992313604919292,-0.44927666457004223,DM,9.93000030517578,10.0,9.90999984741211,9.9399995803833,9.9399995803833,204100,86,68.0,,0.68,58.48,-0.06000041961669922,-0.005964256174353699
237,2020-06-01,7,0.012529592621060723,-0.14059012705832719,DM,10.050000190734863,10.050000190734863,9.979999542236328,9.979999542236328,9.979999542236328,900,72,69.0,False,0.69,49.67999999999999,0.05000019073486328,0.005000019073486239
238,2020-06-02,45,0.022265693056623112,0.777048442835818,DM,10.0,10.039999961853027,9.979999542236328,9.979999542236328,9.979999542236328,7300,71,69.0,,0.69,48.99,-0.010000228881835938,-0.000995047631049295
239,2020-06-03,19,0.015604150653343581,-0.2991841478429974,DM,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,0,72,69.0,,0.69,49.67999999999999,-0.06000041961669922,-0.005976137434728135
240,2020-06-04,16,0.014835511145272866,-0.049258657209004575,DM,9.979999542236328,10.039999961853027,9.979999542236328,9.979999542236328,9.979999542236328,19300,72,69.0,,0.69,49.67999999999999,0.06000041961669922,0.006012066369619706
241,2020-06-05,24,0.016885216500128107,0.13816209868227913,DM,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,100000,69,69.0,,0.69,47.61,-0.029999732971191406,-0.002988021223623072
242,2020-06-08,10,0.013298232129131438,0.040077750836623016,DM,9.989999771118164,10.050000190734863,9.989999771118164,10.029999732971191,10.029999732971191,26700,91,69.0,,0.69,62.78999999999999,0.039999961853027344,0.003996000093747787
243,2020-06-09,2,0.011248526774276197,-0.15413367242741283,DM,9.979999542236328,10.010000228881836,9.979999542236328,10.010000228881836,10.010000228881836,400,81,69.0,,0.69,55.88999999999999,-0.039999961853027344,-0.00398009563123225
244,2020-06-10,35,0.01970356136305406,0.7516570621597614,DM,10.039999961853027,10.107000350952148,10.0,10.029999732971191,10.029999732971191,11800,70,69.0,,0.69,48.3,0.0970001220703125,0.009690321663573753
245,2020-06-11,34,0.019447348193697155,-0.013003393885804182,DM,9.979999542236328,10.029999732971191,9.979999542236328,10.020000457763672,10.020000457763672,1100,69,69.0,,0.69,47.61,-0.07700061798095703,-0.00761854311934429
246,2020-06-12,38,0.020472200871124776,0.052698839308064294,DM,10.039999961853027,10.039999961853027,10.024999618530272,10.024999618530272,10.024999618530272,700,79,69.0,,0.69,54.51,0.010000228881835938,0.0009970318193490701
247,2020-06-15,39,0.02072841404048168,-0.05820518491787252,DM,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,200,66,69.0,,0.69,45.54,-0.06000041961669922,-0.005976137434728135
248,2020-06-16,68,0.028158595951831924,0.358453951027774,DM,10.06999969482422,10.06999969482422,10.010000228881836,10.039999961853027,10.039999961853027,277900,68,69.0,,0.69,46.92,0.0900001525878924,0.009018051775153246
249,2020-06-17,19,0.015604150653343581,-0.4458477020645478,DM,10.010000228881836,10.119999885559082,10.010000228881836,10.100000381469728,10.100000381469728,201000,73,69.0,,0.69,50.37,0.050000190734861505,0.004965262388295866
250,2020-06-18,59,0.02585267742761978,0.6567820961200599,DM,10.029999732971191,10.119999885559082,10.029999732971191,10.119999885559082,10.119999885559082,217700,74,69.0,,0.69,51.06,0.0,0.0
251,2020-06-19,54,0.024571611580835255,-0.049552540558754465,DM,10.119999885559082,10.170000076293944,10.100000381469728,10.170000076293944,10.170000076293944,107800,70,69.0,,0.69,48.3,0.050000190734861505,0.004940730365640578
252,2020-06-22,25,0.017141429669485012,0.15543236101756408,DM,10.109999656677246,10.170000076293944,10.079999923706056,10.145000457763672,10.145000457763672,128900,71,69.0,,0.69,48.99,0.0,0.0
253,2020-06-23,35,0.01970356136305406,0.1494701283948403,DM,10.149999618530272,10.199999809265137,10.149999618530272,10.149999618530272,10.149999618530272,117100,100,69.0,,0.69,69.0,0.029999732971193183,0.0029498262287255272
254,2020-06-24,18,0.015347937483986676,-0.22105769605867132,DM,10.140000343322754,10.18000030517578,10.140000343322754,10.170000076293944,10.170000076293944,51300,82,69.0,,0.69,56.58,-0.019999504089357245,-0.0019607357316997476
255,2020-06-25,1,0.010992313604919292,-0.2837921306111547,DM,10.170000076293944,10.18000030517578,10.109999656677246,10.154000282287598,10.154000282287598,17300,73,69.0,,0.69,50.37,0.0,0.0
256,2020-06-26,2,0.011248526774276197,0.023308393352446277,DM,10.119999885559082,10.199999809265137,10.079999923706056,10.100000381469728,10.100000381469728,40200,78,69.0,,0.69,53.81999999999999,0.019999504089357245,0.001964587769136772
257,2020-06-29,19,0.015604150653343581,0.10928364570242044,DM,10.170000076293944,10.470000267028809,10.170000076293944,10.420000076293944,10.420000076293944,445500,72,69.0,,0.69,49.67999999999999,0.2700004577636719,0.02647063360907298
258,2020-06-30,2,0.011248526774276197,-0.2791323908510255,DM,10.43000030517578,10.5,10.40999984741211,10.449999809265137,10.449999809265137,359900,73,69.0,,0.69,50.37,0.029999732971191406,0.002865303935632557
259,2020-07-01,20,0.015860363822700486,0.40999476117805167,DM,10.449999809265137,10.479999542236328,10.350000381469728,10.362000465393066,10.362000465393066,919500,93,68.0,False,0.68,63.24,-0.020000457763671875,-0.0019048055013021203
260,2020-07-02,20,0.015860363822700486,0.0,DM,10.350000381469728,10.449999809265137,10.239999771118164,10.390000343322754,10.390000343322754,390700,82,68.0,,0.68,55.760000000000005,-0.029999732971191406,-0.0028625700650355412
