,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,ARE_unscaled,ARE_monthly,isPartial,scale,ARE,Stock_Price_Change,Stock_Price_Change_Percent
56,2016-12-13,3,0.15281932245922208,0.016694908887534776,ARE,110.16000366210938,110.38999938964844,107.7699966430664,108.98999786376952,94.31681060791016,647800,97,60.0,,0.6,58.2,0.37999725341795454,0.0034542063997724526
57,2016-12-15,1,0.1503099121706399,-0.016420765700304596,ARE,106.91999816894533,108.4000015258789,105.73999786376952,106.0,91.72933959960938,1392700,94,60.0,,0.6,56.4,-1.9899978637695312,-0.01802697594684599
58,2016-12-16,3,0.15281932245922208,0.016694908887534776,ARE,106.66000366210938,108.87999725341795,106.33999633789062,107.97000122070312,93.43414306640624,1329600,83,60.0,,0.6,49.8,0.4799957275390483,0.004428004804266195
59,2016-12-19,1,0.1503099121706399,-0.016420765700304596,ARE,108.72000122070312,110.0,107.38999938964844,109.6500015258789,94.88795471191406,782700,80,60.0,,0.6,48.0,1.1200027465820455,0.01028657948966738
60,2016-12-21,1,0.1503099121706399,0.0,ARE,111.1999969482422,111.81999969482422,109.01000213623048,109.02999877929688,94.35140991210938,509100,79,60.0,,0.6,47.4,1.8199996948242188,0.016545451771129205
61,2016-12-29,1,0.1503099121706399,0.0,ARE,108.70999908447266,110.62999725341795,108.70999908447266,110.4499969482422,96.30939483642578,578100,72,60.0,,0.6,43.2,-1.1900024414062642,-0.010642125242836586
62,2016-12-30,24,0.179168130489335,0.19199145220664948,ARE,110.66000366210938,112.25,110.23999786376952,111.12999725341795,96.90232849121094,553100,75,60.0,,0.6,45.0,1.6200027465820455,0.014643431138040564
63,2017-01-03,1,0.1503099121706399,-0.16106780954781952,ARE,111.8499984741211,112.19000244140624,109.91999816894533,110.58000183105467,96.42276763916016,424700,74,65.0,,0.65,48.1,-0.05999755859376421,-0.0005344994084076626
64,2017-01-06,4,0.1540740276035132,0.025042363331302164,ARE,112.62999725341795,113.20999908447266,112.13999938964844,112.20999908447266,97.84407043457033,472300,80,65.0,,0.65,52.0,1.0199966430664205,0.009091689284873139
65,2017-01-10,1,0.1503099121706399,0.0,ARE,110.87999725341795,111.41999816894533,110.02999877929688,110.8499984741211,96.65821838378906,345500,86,65.0,,0.65,55.9,-1.7900009155273295,-0.01581133230282694
66,2017-01-11,1,0.1503099121706399,0.0,ARE,111.2699966430664,111.68000030517578,109.51000213623048,109.61000061035156,95.57695770263672,489300,87,65.0,,0.65,56.55,0.26000213623045454,0.0023335320454431763
67,2017-01-13,1,0.1503099121706399,0.0,ARE,109.18000030517578,109.7699966430664,108.80999755859376,109.5500030517578,95.52462005615234,234100,85,65.0,,0.65,55.25,-1.910003662109375,-0.017102468274445837
68,2017-01-27,1,0.1503099121706399,-0.016420765700304596,ARE,113.55999755859376,113.9800033569336,111.9800033569336,112.79000091552734,98.3498306274414,432700,90,65.0,,0.65,58.5,4.2100067138671875,0.03835298207721238
69,2017-01-30,1,0.1503099121706399,0.0,ARE,112.2300033569336,112.5500030517578,110.79000091552734,112.16000366210938,97.80046844482422,417800,99,65.0,,0.65,64.35000000000001,-1.4300003051757955,-0.012546063020349996
70,2017-01-31,4,0.1540740276035132,0.025042363331302164,ARE,111.70999908447266,112.9499969482422,110.12999725341795,110.81999969482422,96.63202667236328,704100,100,65.0,,0.65,65.0,0.3999938964844034,0.0035539216849285182
71,2017-02-01,5,0.15532873274780426,0.008143521421533073,ARE,110.6500015258789,111.4800033569336,108.19000244140624,108.27999877929688,94.4172134399414,603200,100,68.0,False,0.68,68.0,-1.469993591308608,-0.013014551846178612
72,2017-02-06,1,0.1503099121706399,0.0,ARE,110.88999938964844,112.8000030517578,110.6999969482422,112.69000244140624,98.26261901855467,1040800,91,68.0,,0.68,61.88,1.3199996948242045,0.011840685818764074
73,2017-02-07,1,0.1503099121706399,0.0,ARE,112.68000030517578,114.01000213623048,112.68000030517578,113.23999786376952,98.74220275878906,591300,95,68.0,,0.68,64.60000000000001,1.2099990844726847,0.010726941948020041
74,2017-02-08,5,0.15532873274780426,0.03338981777506933,ARE,113.27999877929688,115.06999969482422,112.56999969482422,114.54000091552734,99.8757781982422,666200,100,68.0,,0.68,68.0,1.0599975585937358,0.009297408461822032
75,2017-02-13,5,0.15532873274780426,0.0,ARE,114.95999908447266,114.95999908447266,113.73999786376952,114.26000213623048,99.6316146850586,627300,97,68.0,,0.68,65.96000000000001,-0.1100006103515625,-0.0009559451694037824
76,2017-02-14,1,0.1503099121706399,-0.032310960685638435,ARE,113.9000015258789,115.08999633789062,113.0,114.9800033569336,100.25942993164062,865900,98,68.0,,0.68,66.64,0.12999725341796875,0.0011308042315001376
77,2017-02-16,1,0.1503099121706399,0.0,ARE,115.4000015258789,116.37999725341795,115.25,115.81999969482422,100.99188995361328,487300,97,68.0,,0.68,65.96000000000001,1.2900009155273295,0.011208627652919967
78,2017-02-17,1,0.1503099121706399,0.0,ARE,115.41999816894533,116.37999725341795,115.0500030517578,116.37999725341795,101.4802017211914,352100,92,68.0,,0.68,62.56,0.0,0.0
79,2017-02-21,1,0.1503099121706399,0.0,ARE,116.33000183105467,118.5500030517578,115.9000015258789,118.47000122070312,103.3026123046875,486100,95,68.0,,0.68,64.60000000000001,2.1700057983398438,0.01864586569472637
80,2017-02-27,1,0.1503099121706399,0.0,ARE,120.30999755859376,120.95999908447266,119.7699966430664,120.47000122070312,105.04656219482422,601000,99,68.0,,0.68,67.32000000000001,2.409996032714858,0.020328941127590427
81,2017-02-28,-1,0.1478005018820577,-0.016694908887534887,ARE,120.4800033569336,120.51000213623048,118.98999786376952,119.30999755859376,104.03507995605467,999100,94,68.0,,0.68,63.92,-0.4499969482421733,-0.0037202128939164414
82,2017-03-02,37,0.1954792973651192,0.3225888604972964,ARE,117.98999786376952,118.37000274658205,116.01000213623048,117.01000213623048,102.02954864501952,565400,100,67.0,,0.67,67.0,-2.1399993896484375,-0.01775785703853261
83,2017-03-07,21,0.17540401505646172,-0.10269774129155262,ARE,117.37999725341795,117.43000030517578,116.55999755859376,117.16000366210938,102.16034698486328,342600,94,67.0,,0.67,62.98,-0.9400024414062642,-0.007941221758849815
84,2017-03-08,2,0.15156461731493098,-0.13591135718219993,ARE,116.66000366210938,116.9499969482422,115.63999938964844,115.69000244140624,100.87853240966795,515600,91,67.0,,0.67,60.970000000000006,-0.48000335693357954,-0.004087570090148596
85,2017-03-09,54,0.21680928481806774,0.430474266745035,ARE,115.68000030517578,116.2699966430664,112.93000030517578,113.6999969482422,99.14329528808594,588000,92,67.0,,0.67,61.64,-0.6800003051757955,-0.005814453381103868
86,2017-03-13,-6,0.14152697616060225,-0.06622681026846688,ARE,109.26000213623048,109.98999786376952,108.69000244140624,109.08999633789062,95.1235122680664,2097800,91,67.0,,0.67,60.970000000000006,-6.279998779296889,-0.05401220401317852
87,2017-03-15,10,0.1616022584692597,0.14184774417759338,ARE,108.41999816894533,111.06999969482422,108.12999725341795,110.41000366210938,96.27452087402344,1588800,88,67.0,,0.67,58.96,1.0800018310547017,0.00981909129948666
88,2017-03-20,2,0.15156461731493098,-0.008210382850152409,ARE,110.4499969482422,110.8499984741211,109.43000030517578,109.97000122070312,95.89085388183594,1504600,88,67.0,,0.67,58.96,-0.220001220703125,-0.0019807438669992017
89,2017-03-27,4,0.1540740276035132,-0.133994372236366,ARE,110.63999938964844,111.51000213623048,108.9800033569336,110.41000366210938,96.27452087402344,991400,92,67.0,,0.67,61.64,0.6600036621093892,0.005954024999499374
90,2017-03-30,3,0.15281932245922208,-0.008143521421533184,ARE,109.66000366210938,110.3000030517578,109.16000366210938,109.81999969482422,96.48367309570312,377500,91,67.0,,0.67,60.970000000000006,-1.2099990844726847,-0.010851036331202324
91,2017-03-31,0,0.1490552070263488,-0.024631148550456894,ARE,109.83999633789062,110.68000030517578,109.7699966430664,110.5199966430664,97.0986557006836,711600,81,67.0,,0.67,54.27,0.37999725341798296,0.0034451245956872434
92,2017-04-04,5,0.15532873274780426,0.04208860493110089,ARE,110.6999969482422,111.73999786376952,110.6999969482422,111.23999786376952,97.731201171875,741500,97,64.0,,0.64,62.08,1.0599975585937358,0.009577137293738991
93,2017-04-06,1,0.1503099121706399,-0.032310960685638435,ARE,111.16999816894533,112.54000091552734,110.62000274658205,112.18000030517578,98.55707550048828,848500,100,64.0,,0.64,64.0,0.8000030517578267,0.007159504806266037
94,2017-04-07,2,0.15156461731493098,0.008347454443767166,ARE,112.33000183105467,112.6999969482422,111.62999725341795,111.66999816894533,98.1089859008789,949400,95,64.0,,0.64,60.8,0.15999603271485796,0.0014216814591547777
95,2017-04-13,26,0.1816775407779172,0.19868043080540088,ARE,113.62000274658205,114.37999725341795,113.0500030517578,113.54000091552734,99.7519073486328,769500,95,64.0,,0.64,60.8,1.6800003051757528,0.014906835409652208
96,2017-04-21,7,0.15783814303638646,0.0679134443152205,ARE,115.93000030517578,116.13999938964844,115.0,115.43000030517578,101.41239166259766,788500,89,64.0,,0.64,56.96,1.760002136230483,0.015387324519085865
97,2017-04-26,1,0.1503099121706399,-0.04769589099899052,ARE,114.01000213623048,114.5199966430664,113.1999969482422,113.58999633789062,99.7958526611328,694500,98,64.0,,0.64,62.72,-1.6200027465820312,-0.01394870634661316
98,2017-05-04,1,0.1503099121706399,0.0,ARE,112.62999725341795,114.45999908447266,112.33999633789062,114.27999877929688,100.4020538330078,645800,100,62.0,,0.62,62.0,-0.05999755859375,-0.0005239046485545629
99,2017-05-11,1,0.1503099121706399,0.0,ARE,113.86000061035156,115.36000061035156,113.01000213623048,115.06999969482422,101.09609985351562,430500,96,62.0,,0.62,59.52,0.9000015258789062,0.007863022305414358
100,2017-05-16,1,0.1503099121706399,0.0,ARE,116.1999969482422,116.22000122070312,114.97000122070312,115.83999633789062,101.77261352539062,1004300,90,62.0,,0.62,55.8,0.8600006103515625,0.007454928968459118
101,2017-05-17,5,0.15532873274780426,0.03338981777506933,ARE,115.69000244140624,117.73999786376952,115.69000244140624,116.52999877929688,102.37882232666016,833100,90,62.0,,0.62,55.8,1.519996643066392,0.013078614929455279
102,2017-05-22,1,0.1503099121706399,-0.032310960685638435,ARE,118.02999877929688,118.66000366210938,117.58999633789062,117.9000015258789,103.58245849609376,373300,88,62.0,,0.62,54.56,0.920005798339858,0.007813876465365244
103,2017-05-24,4,0.1540740276035132,0.025042363331302164,ARE,118.55999755859376,119.0999984741211,118.25,118.27999877929688,103.91629791259766,508400,84,62.0,,0.62,52.08,0.43999481201171875,0.003708029651378064
104,2017-05-31,4,0.1540740276035132,0.0,ARE,117.33999633789062,117.55999755859376,115.76000213623048,116.68000030517578,102.51058959960938,1458700,82,62.0,,0.62,50.84,-1.5400009155273295,-0.012930318516015338
105,2017-06-01,30,0.18669636135508155,0.21173155695986057,ARE,116.51000213623048,118.12999725341795,116.51000213623048,117.94000244140624,103.6175765991211,645900,100,55.0,False,0.55,55.00000000000001,0.5699996948241903,0.0048485854598634415
106,2017-06-02,1,0.1503099121706399,-0.19489640248123274,ARE,118.7699966430664,120.3499984741211,118.51000213623048,120.04000091552734,105.46256256103516,796800,98,55.0,,0.55,53.900000000000006,2.220001220703139,0.018792866099375916
107,2017-06-06,2,0.15156461731493098,-0.024233220514228937,ARE,120.45999908447266,120.72000122070312,118.36000061035156,118.56999969482422,104.17108917236328,618900,99,55.0,,0.55,54.45,0.37000274658203125,0.0030743892918418947
108,2017-06-07,1,0.1503099121706399,-0.00827835128355825,ARE,118.62999725341795,119.16999816894533,118.2300033569336,118.87999725341795,104.44343566894533,543200,98,55.0,,0.55,53.900000000000006,-1.5500030517577983,-0.01283965404311127
109,2017-06-09,1,0.1503099121706399,0.0,ARE,118.58999633789062,119.33999633789062,117.9800033569336,118.62999725341795,104.22379302978516,468500,91,55.0,,0.55,50.05,0.1699981689452983,0.001426518180392078
110,2017-06-14,1,0.1503099121706399,0.0,ARE,119.9499969482422,120.0,118.30999755859376,118.97000122070312,104.52249908447266,751400,94,55.0,,0.55,51.7,0.660003662109375,0.00553044815118553
111,2017-06-15,1,0.1503099121706399,0.0,ARE,118.66999816894533,119.6999969482422,118.5,118.91000366210938,104.46979522705078,863900,95,55.0,,0.55,52.25000000000001,-0.3000030517577983,-0.0025000254313150005
112,2017-06-16,3,0.15281932245922208,0.016694908887534776,ARE,119.0,119.16999816894533,117.87999725341795,117.87999725341795,103.56487274169922,1865700,89,55.0,,0.55,48.95,-0.529998779296875,-0.004427725921547387
113,2017-06-19,3,0.15281932245922208,0.0,ARE,118.08000183105467,119.2699966430664,118.0199966430664,119.12000274658205,104.65430450439452,1520700,96,55.0,,0.55,52.8,0.09999847412107954,0.0008391245754599819
114,2017-06-21,11,0.16285696361355081,0.06568306280121838,ARE,119.2699966430664,119.45999908447266,118.55999755859376,119.0500030517578,104.59276580810548,663300,94,55.0,,0.55,51.7,0.19000244140625,0.001593044745149541
115,2017-06-23,19,0.17289460476787955,0.061634706503231884,ARE,120.73999786376952,121.25,120.33999633789062,120.5999984741211,105.9545440673828,1661100,89,55.0,,0.55,48.95,1.7900009155273438,0.014984102873310645
116,2017-06-26,-9,0.13776286072772898,-0.2031974571289651,ARE,121.0,121.37999725341795,120.45999908447266,121.27999877929688,106.5519790649414,932000,96,55.0,,0.55,52.8,0.12999725341795454,0.0010721422962305382
117,2017-06-28,64,0.22935633626097868,0.6648633387068865,ARE,121.3000030517578,121.5500030517578,120.33999633789062,120.52999877929688,106.64730072021484,713400,94,55.0,,0.55,51.7,0.17000579833984375,0.0014006080259245657
118,2017-07-05,25,0.1804228356336261,-0.21335142261634488,ARE,120.9499969482422,121.6999969482422,120.0500030517578,120.3499984741211,106.48804473876952,538300,90,54.0,,0.54,48.6,0.14999389648440342,0.0012340098125751542
119,2017-07-11,1,0.1503099121706399,-0.1669019520574142,ARE,117.45999908447266,118.23999786376952,116.1999969482422,117.8499984741211,104.2759780883789,437600,91,54.0,,0.54,49.14,-3.4599990844726847,-0.02843056015805967
120,2017-07-28,1,0.1503099121706399,-0.09104911340925803,ARE,120.83000183105467,121.33999633789062,120.16000366210938,120.4000015258789,106.53227996826172,381900,85,54.0,,0.54,45.900000000000006,3.099998474121108,0.026217849544388327
121,2017-08-03,0,0.1490552070263488,-0.008347454443767388,ARE,120.33999633789062,121.83999633789062,119.54000091552734,120.77999877929688,106.8685302734375,388600,84,56.0,,0.56,47.040000000000006,0.5,0.004120652835753136
122,2017-08-10,26,0.1816775407779172,0.20868636109418426,ARE,120.5999984741211,120.7300033569336,119.62000274658205,119.88999938964844,106.0810317993164,352100,86,56.0,,0.56,48.16,-1.1099929809570312,-0.009110251266577163
123,2017-08-11,1,0.1503099121706399,-0.17265551081859432,ARE,119.68000030517578,120.38999938964844,119.0500030517578,119.5500030517578,105.78019714355467,296600,82,56.0,,0.56,45.92,-0.34000396728515625,-0.002816234223732672
124,2017-08-14,3,0.15281932245922208,0.016694908887534776,ARE,120.05999755859376,122.11000061035156,120.05999755859376,121.73999786376952,107.71794128417967,350400,87,56.0,,0.56,48.720000000000006,1.720001220703125,0.014286911117394885
125,2017-08-16,1,0.1503099121706399,-0.016420765700304596,ARE,121.7300033569336,122.16999816894533,121.37000274658205,121.9000015258789,107.8594970703125,375200,87,56.0,,0.56,48.720000000000006,0.05999755859376421,0.0004913402530004607
