,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,ED_unscaled,ED_monthly,isPartial,scale,ED,Stock_Price_Change,Stock_Price_Change_Percent
36,2018-01-24,1,0.009269858541893362,0.0,ED,79.52999877929688,79.6500015258789,79.08000183105469,79.41999816894531,67.6465835571289,1773800,76,84.0,,0.84,63.84,0.26000213623046875,0.0032749985921320945
37,2018-01-26,-6,0.007746463547334059,-0.1643385373870173,ED,80.51000213623047,80.61000061035156,79.30000305175781,80.4000015258789,68.48133087158203,2505200,73,84.0,,0.84,61.32,0.9599990844726562,0.012052718971521159
38,2018-02-01,1,0.009269858541893362,0.19665683382497545,ED,80.38999938964844,80.6500015258789,78.56999969482422,78.75,67.07591247558594,2924600,96,78.0,False,0.78,74.88,0.04000091552734375,0.0004962277040623242
39,2018-02-02,1,0.009269858541893362,0.0,ED,78.4800033569336,79.04000091552734,77.88999938964844,77.95999908447266,66.40302276611328,2621600,95,78.0,,0.78,74.10000000000001,-1.6100006103515625,-0.01996280942207973
40,2018-02-07,1,0.009269858541893362,0.0,ED,75.79000091552734,76.61000061035156,75.25,75.26000213623047,64.1032943725586,2643100,95,78.0,,0.78,74.10000000000001,-2.4300003051757812,-0.03074393063042602
41,2018-02-08,5,0.01014036996735582,0.09390773564972399,ED,75.19999694824219,76.70999908447266,74.69999694824219,74.7300033569336,63.6518440246582,3054800,94,78.0,,0.78,73.32000000000001,0.09999847412109375,0.0013052926944838728
42,2018-02-21,8,0.010793253536452666,0.06438459062131141,ED,76.41000366210938,77.06999969482422,75.45999908447266,75.47000122070312,64.88150787353516,2210000,88,78.0,,0.78,68.64,0.3600006103515625,0.004693007621537459
43,2018-03-13,4,0.009922742110990208,-0.08065329166246582,ED,75.83999633789062,76.41000366210938,75.18000030517578,75.48999786376953,64.89871215820312,2134100,85,72.0,,0.72,61.2,-0.6599960327148438,-0.008563591998549946
44,2018-04-04,1,0.009269858541893362,-0.43653680798994643,ED,77.5999984741211,78.6500015258789,77.18000030517578,78.2699966430664,67.28865814208984,2431200,86,74.0,,0.74,63.64,2.2399978637695312,0.029315505253408425
45,2018-04-11,5,0.01014036996735582,0.09390773564972399,ED,77.45999908447266,77.97000122070312,77.16999816894531,77.51000213623047,66.63529205322266,1435100,99,74.0,,0.74,73.26,-0.6800003051757812,-0.008645903267427535
46,2018-04-27,4,0.009922742110990208,0.07043080173729321,ED,79.25,80.77999877929688,79.20999908447266,80.43000030517578,69.14563751220703,1551500,96,74.0,,0.74,71.03999999999999,2.80999755859375,0.036039470496348036
47,2018-04-30,1,0.009269858541893362,-0.06579668823335905,ED,80.69999694824219,80.81999969482422,79.98999786376953,80.12999725341797,68.8876953125,1587500,93,74.0,,0.74,68.82,0.04000091552734375,0.000495183413367295
48,2018-05-07,1,0.009269858541893362,-0.06579668823335905,ED,79.18000030517578,79.38999938964844,78.26000213623047,78.36000061035156,67.36602783203125,1471900,70,68.0,,0.68,47.6,-1.4300003051757812,-0.0176936440308767
49,2018-05-08,1,0.009269858541893362,0.0,ED,78.12999725341797,78.12999725341797,76.08999633789062,76.2300033569336,65.53488159179688,2204900,68,68.0,,0.68,46.24,-1.2600021362304688,-0.015871043530890305
50,2018-05-16,6,0.010357997823721436,0.11738466956215499,ED,74.9000015258789,75.04000091552734,74.0999984741211,74.55999755859375,64.70291137695312,1746500,67,68.0,,0.68,45.56,-3.089996337890625,-0.039549423352314816
51,2018-05-31,3,0.009705114254624593,-0.06303183107469257,ED,76.33000183105469,76.98999786376953,75.9000015258789,76.7300033569336,66.58600616455078,2786200,65,68.0,,0.68,44.2,1.9499969482421875,0.02598609973948829
52,2018-06-13,25,0.014492927094668116,0.4933288485256191,ED,72.62999725341797,72.94999694824219,72.08000183105469,72.43000030517578,62.85449600219727,2382300,95,58.0,,0.58,55.1,-4.040000915527344,-0.052474360665341835
53,2018-06-22,3,0.009705114254624593,-0.06303183107469257,ED,75.45999908447266,75.9800033569336,75.20999908447266,75.76000213623047,65.74425506591797,2427500,79,58.0,,0.58,45.82,3.0300064086914062,0.04153538773745513
54,2018-06-25,0,0.009052230685527747,-0.04587682073632304,ED,76.0,77.56999969482422,75.97000122070312,77.41999816894531,67.18480682373047,1800700,84,58.0,,0.58,48.72,1.589996337890625,0.0209265104980485
55,2018-07-03,5,0.01014036996735582,0.12020675561966576,ED,78.3499984741211,78.97000122070312,77.95999908447266,78.45999908447266,68.08731079101562,1008800,60,59.0,,0.59,35.4,1.4000015258789062,0.018048234257919127
56,2018-07-05,23,0.014057671381936889,0.386307543727868,ED,78.5999984741211,78.98999786376953,78.20999908447266,78.98999786376953,68.5472412109375,1734000,100,59.0,,0.59,59.0,0.01999664306640625,0.00025321821903645514
57,2018-07-06,16,0.012534276387377585,-0.10836752070593703,ED,79.0,79.56999969482422,78.91000366210938,79.5,68.98981475830078,1322700,88,59.0,,0.59,51.92,0.5800018310546875,0.007342724987219107
58,2018-07-17,2,0.009487486398258978,0.0,ED,79.41999816894531,79.45999908447266,78.88999938964844,78.95999908447266,68.52120208740234,1375100,66,59.0,,0.59,38.94,-0.1100006103515625,-0.0013824382402092272
59,2018-07-25,11,0.011446137105549509,0.20644569331345308,ED,77.36000061035156,77.87999725341797,77.16000366210938,77.38999938964844,67.15875244140625,1296800,62,59.0,,0.59,36.58,-1.5800018310546875,-0.019884241747536557
60,2018-07-26,4,0.009922742110990208,-0.13309249928700417,ED,77.87000274658203,78.73999786376953,77.8499984741211,78.30000305175781,67.94844818115234,1836700,61,59.0,,0.59,35.989999999999995,0.8600006103515625,0.011042637913213582
61,2018-08-03,9,0.011010881392818282,0.10966114705559815,ED,78.25,79.58000183105469,77.66999816894531,79.11000061035156,68.65137481689453,1775200,64,66.0,,0.66,42.24,0.8400039672851562,0.010668072010091567
62,2018-08-14,4,0.009922742110990208,-0.09882399446585621,ED,78.27999877929688,78.9800033569336,78.12000274658203,78.5199966430664,68.76131439208984,1532000,75,66.0,,0.66,49.5,-0.5999984741210938,-0.007539563462122922
63,2018-08-17,3,0.009705114254624593,-0.02193222941111972,ED,80.62000274658203,81.2699966430664,80.2699966430664,81.16999816894531,71.08196258544922,1986100,73,66.0,,0.66,48.18,2.2899932861328125,0.028994595958468983
64,2018-08-23,3,0.009705114254624593,0.0,ED,78.98999786376953,79.5999984741211,78.75,79.0199966430664,69.19916534423828,1382500,100,66.0,,0.66,66.0,-1.6699981689453125,-0.020548766308922772
65,2018-08-24,4,0.009922742110990208,0.022424038569346383,ED,79.02999877929688,79.58999633789062,78.7300033569336,79.44999694824219,69.57573699951172,908500,94,66.0,,0.66,62.040000000000006,-0.01000213623046875,-0.000125654980178469
66,2018-09-06,2,0.009487486398258978,-0.1550537842814227,ED,80.62999725341797,81.55000305175781,80.19000244140625,81.3499984741211,71.23957824707031,1780000,100,89.0,,0.89,89.0,1.9600067138671875,0.02462629481155143
67,2018-09-17,14,0.012099020674646355,0.2193222941111963,ED,80.33000183105469,80.52999877929688,79.80999755859375,80.3499984741211,70.3638687133789,1208100,29,89.0,,0.89,25.81,-1.0200042724609375,-0.012507715932439156
68,2018-09-21,53,0.02058650707290533,0.7015019336271247,ED,78.0,78.19000244140625,76.97000122070312,77.88999938964844,68.20960998535156,4717500,32,89.0,,0.89,28.48,-2.339996337890625,-0.02905744906694574
69,2018-09-24,1,0.009269858541893362,-0.5497119298060151,ED,77.7699966430664,77.7699966430664,76.5199966430664,76.61000061035156,67.08868408203125,2004800,27,89.0,,0.89,24.03,-0.42000579833984375,-0.00537160487563082
70,2018-09-25,18,0.012969532100108812,0.3991078765113274,ED,76.41999816894531,76.51000213623047,75.23999786376953,75.69999694824219,66.29177856445312,1628300,27,89.0,,0.89,24.03,-1.2599945068359375,-0.016201550227895933
71,2018-10-03,4,0.009922742110990208,-0.2349190368319488,ED,76.87000274658203,77.36000061035156,75.3499984741211,76.11000061035156,66.65084075927734,2454000,83,73.0,,0.73,60.59,0.8499984741210938,0.011109638614407835
72,2018-10-23,5,0.01014036996735582,0.021932229411119275,ED,77.0,77.5999984741211,75.91999816894531,76.29000091552734,66.8084716796875,2152100,85,73.0,,0.73,62.05,0.23999786376953125,0.0031023508515513054
73,2018-10-30,3,0.009705114254624593,-0.04292306041420735,ED,77.62000274658203,78.13999938964844,76.5,77.2300033569336,67.63164520263672,2067900,90,73.0,,0.73,65.7,0.5400009155273438,0.006958774821463898
74,2018-10-31,72,0.024721436343852012,1.5472586612848969,ED,76.63999938964844,76.69999694824219,75.36000061035156,76.0,66.55450439453125,2861400,88,73.0,,0.73,64.24,-1.44000244140625,-0.018428493123292977
75,2018-11-14,3,0.009705114254624593,-0.6074211012808661,ED,78.19000244140625,80.16999816894531,77.98999786376953,79.41999816894531,70.18167877197266,2987600,80,64.0,,0.64,51.2,3.470001220703125,0.04524121719385099
76,2018-11-21,6,0.010357997823721436,0.0672721157080387,ED,77.83999633789062,77.94999694824219,76.98999786376953,77.11000061035156,68.14039611816406,1959000,64,64.0,,0.64,40.96,-2.220001220703125,-0.027691172151767196
77,2018-11-30,2,0.009487486398258978,0.19128296215329965,ED,79.37000274658203,80.38999938964844,79.05000305175781,80.3499984741211,71.00348663330078,2937200,81,64.0,,0.64,51.84,2.44000244140625,0.03130214928714348
78,2018-12-07,1,0.009269858541893362,-0.022938410368161577,ED,81.75,82.83000183105469,80.86000061035156,82.45999908447266,72.86805725097656,2069500,91,58.0,,0.58,52.78,2.44000244140625,0.03035206443502525
79,2018-12-17,5,0.01014036996735582,-0.06048996874684964,ED,83.94000244140625,84.20999908447266,80.30999755859375,80.62999725341797,71.25093078613281,3769500,87,58.0,,0.58,50.46,1.3799972534179688,0.016660596678878425
80,2018-12-20,17,0.0127519042437432,0.2575383624852454,ED,80.12999725341797,81.5999984741211,79.1500015258789,80.7300033569336,71.33930206298828,2858200,85,58.0,,0.58,49.3,-2.6100006103515625,-0.030993951297083155
81,2018-12-21,1,0.009269858541893362,-0.27306084136871756,ED,80.73999786376953,82.4800033569336,79.77999877929688,79.95999908447266,70.65886688232422,3542600,78,58.0,,0.58,45.24,0.8800048828125,0.010784373765541089
82,2018-12-27,-1,0.008834602829162132,-0.04695386782486222,ED,76.02999877929688,76.83000183105469,74.83999633789062,76.83000183105469,67.8929672241211,2211500,66,58.0,,0.58,38.28,-5.650001525878906,-0.068501470610136
83,2018-12-28,2,0.009487486398258978,0.0739007266904792,ED,77.16999816894531,77.48999786376953,76.16999816894531,76.4800033569336,67.58367919921875,1829800,100,58.0,,0.58,57.99999999999999,0.6599960327148438,0.008590342535278683
84,2019-01-10,7,0.01057562568008705,0.1408616034745862,ED,75.37000274658203,76.68000030517578,75.25,76.55000305175781,67.64552307128906,1857800,82,68.0,,0.68,55.760000000000005,-0.80999755859375,-0.010452930454556975
85,2019-01-11,1,0.009269858541893362,-0.12346949274616725,ED,76.43000030517578,76.51000213623047,75.55999755859375,75.93000030517578,67.09764862060547,1378400,83,68.0,,0.68,56.440000000000005,-0.1699981689453125,-0.002216981850140076
86,2019-01-14,1,0.009269858541893362,0.0,ED,75.55000305175781,75.55000305175781,73.30000305175781,74.44999694824219,65.78980255126953,3737600,81,68.0,,0.68,55.080000000000005,-0.9599990844726562,-0.012547367111078178
87,2019-01-16,18,0.012969532100108812,0.3991078765113274,ED,75.66000366210938,76.44000244140625,75.25,76.37999725341797,67.49530792236328,2226800,79,68.0,,0.68,53.720000000000006,0.8899993896484375,0.011780269406987509
88,2019-01-17,3,0.009705114254624593,-0.25169896803423086,ED,76.3499984741211,77.0999984741211,76.18000030517578,77.02999877929688,68.0697021484375,2250400,78,68.0,,0.68,53.040000000000006,0.6599960327148438,0.00863417074352868
89,2019-01-18,4,0.009922742110990208,0.022424038569346383,ED,76.66999816894531,77.05999755859375,76.22000122070312,76.51000213623047,67.61017608642578,3019400,74,68.0,,0.68,50.32,-0.04000091552734375,-0.0005188186292995889
90,2019-01-24,3,0.009705114254624593,0.2528445006321114,ED,77.08000183105469,77.69999694824219,76.3499984741211,77.66000366210938,68.62641906738281,2522600,75,68.0,,0.68,51.00000000000001,0.6399993896484375,0.008305209056901575
91,2019-02-01,2,0.009487486398258978,-0.022424038569346383,ED,77.47000122070312,77.58000183105469,75.9000015258789,76.68000030517578,67.76041412353516,2006600,96,62.0,False,0.62,59.52,-0.1199951171875,-0.0015443387631974836
92,2019-02-08,8,0.010793253536452666,0.1376304622089688,ED,78.05000305175781,78.94999694824219,77.83000183105469,78.93000030517578,69.7486801147461,1755200,98,62.0,,0.62,60.76,1.3699951171875,0.01765912715716267
93,2019-02-14,2,0.009487486398258978,-0.2805512005941083,ED,77.98999786376953,78.41000366210938,77.56999969482422,78.04000091552734,69.61454010009766,2062400,90,62.0,,0.62,55.8,-0.5399932861328125,-0.006839687232500058
94,2019-02-21,16,0.012534276387377585,0.2915125014015023,ED,78.66000366210938,80.08999633789062,78.58999633789062,80.0,71.36293029785156,1552800,89,62.0,,0.62,55.18,1.67999267578125,0.021425744131078117
95,2019-02-22,3,0.009705114254624593,-0.2257140376768817,ED,80.69000244140625,82.19000244140625,80.41999816894531,82.0999984741211,73.2362060546875,3514700,87,62.0,,0.62,53.94,2.100006103515625,0.02622057934246791
96,2019-02-26,3,0.009705114254624593,0.022938410368161577,ED,81.8499984741211,81.87999725341797,81.06999969482422,81.36000061035156,72.57611083984375,1398700,92,62.0,,0.62,57.04,-0.31000518798828125,-0.0037718113977339707
97,2019-02-28,1,0.009269858541893362,-0.044848077138692766,ED,81.69999694824219,82.7300033569336,81.55000305175781,82.44999694824219,73.54843139648438,2315600,95,62.0,,0.62,58.9,0.850006103515625,0.010381120322767723
98,2019-03-01,5,0.01014036996735582,0.09390773564972399,ED,82.44999694824219,82.83999633789062,81.8499984741211,82.66000366210938,73.73574829101562,1629000,97,60.0,False,0.6,58.2,0.10999298095703125,0.0013295415991037007
99,2019-03-06,1,0.009269858541893362,-0.08584612082841492,ED,83.12000274658203,83.7300033569336,82.73999786376953,83.33000183105469,74.33341979980469,2346600,100,60.0,,0.6,60.0,0.8900070190429688,0.010743687329641816
100,2019-03-07,8,0.010793253536452666,0.1643385373870172,ED,83.55999755859375,84.3499984741211,83.23999786376953,83.33999633789062,74.34233093261719,1908200,95,60.0,,0.6,57.0,0.6199951171875,0.007404694760903219
101,2019-03-11,6,0.010357997823721436,-0.04032664583123313,ED,83.76000213623047,84.38999938964844,83.66000366210938,84.2699966430664,75.17191314697266,1838100,95,60.0,,0.6,57.0,0.04000091552734375,0.00047422544458752824
102,2019-03-12,1,0.009269858541893362,-0.10505305179115443,ED,84.44999694824219,85.2699966430664,84.16000366210938,84.93000030517578,75.76068115234375,2578900,94,60.0,,0.6,56.4,0.8799972534179688,0.010427743331941741
103,2019-03-13,9,0.011010881392818282,0.18781547129944842,ED,85.02999877929688,85.47000122070312,84.70999908447266,85.18000030517578,75.98368072509766,1549600,94,60.0,,0.6,56.4,0.20000457763671875,0.002345544570312663
104,2019-03-14,3,0.009705114254624593,-0.1185887933590275,ED,85.19000244140625,85.56999969482422,84.77999877929688,84.9800033569336,75.80528259277344,1903500,96,60.0,,0.6,57.6,0.09999847412109375,0.0011699833004901183
105,2019-03-15,4,0.009922742110990208,0.022424038569346383,ED,85.20999908447266,85.43000030517578,84.68000030517578,84.83999633789062,75.68038940429688,4209000,89,60.0,,0.6,53.4,-0.1399993896484375,-0.0016360802868731206
106,2019-03-18,4,0.009922742110990208,0.0,ED,84.94000244140625,85.16999816894531,84.25,84.69999694824219,75.55549621582031,2556100,98,60.0,,0.6,58.8,-0.26000213623046875,-0.0030434523621875043
107,2019-03-19,9,0.011010881392818282,0.10966114705559815,ED,84.69999694824219,84.69999694824219,83.44000244140625,83.80999755859375,74.76160430908203,2030400,96,60.0,,0.6,57.6,-0.470001220703125,-0.005518389465863582
108,2019-03-21,27,0.014928182807399347,0.3557663800770825,ED,83.91000366210938,84.51000213623047,83.63999938964844,84.38999938964844,75.27897644042969,1349100,94,60.0,,0.6,56.4,-0.18999481201171875,-0.002243150163604102
109,2019-03-22,30,0.015581066376496193,0.043734966105401396,ED,84.69000244140625,85.58999633789062,84.41999816894531,84.91000366210938,75.74284362792969,1858400,89,60.0,,0.6,53.4,1.0799942016601562,0.012779483781330425
110,2019-03-27,4,0.009922742110990208,0.0,ED,85.80999755859375,85.87000274658203,84.83000183105469,85.16000366210938,75.96585845947266,1519100,96,60.0,,0.6,57.6,0.28000640869140625,0.0032714852280866236
111,2019-04-02,9,0.011010881392818282,0.10966114705559815,ED,84.30000305175781,84.79000091552734,83.79000091552734,84.76000213623047,75.60902404785156,1272100,86,62.0,,0.62,53.32,-1.0800018310546875,-0.012577172429375283
112,2019-04-03,19,0.013187159956474428,0.19764798893171243,ED,84.51000213623047,84.75,83.66000366210938,84.44000244140625,75.32357025146484,1217700,84,62.0,,0.62,52.08,-0.04000091552734375,-0.00047176453703778876
113,2019-04-05,5,0.01014036996735582,-0.2310421651951482,ED,84.0,84.83999633789062,83.62000274658203,84.80999755859375,75.65362548828125,921100,82,62.0,,0.62,50.84,0.089996337890625,0.001061903691924826
114,2019-04-25,62,0.022545157780195866,0.9696739233767473,ED,84.18000030517578,84.97000122070312,83.97000122070312,84.5199966430664,75.3949203491211,1522600,87,62.0,,0.62,53.94,0.1300048828125,0.0015323537060838444
115,2019-04-29,1,0.009269858541893362,-0.14114326040931546,ED,84.7300033569336,84.9000015258789,84.11000061035156,84.4800033569336,75.35924530029297,1334200,88,62.0,,0.62,54.56,-0.06999969482421875,-0.0008238165684192333
116,2019-05-01,6,0.010357997823721436,0.11738466956215499,ED,85.77999877929688,86.1500015258789,85.16000366210938,85.2300033569336,76.02828979492188,1266000,82,62.0,False,0.62,50.84,1.25,0.014723203504525051
117,2019-05-02,8,0.010793253536452666,0.04202122071646186,ED,85.33999633789062,85.6500015258789,84.6500015258789,85.16000366210938,75.96585845947266,1486900,76,62.0,,0.62,47.12,-0.5,-0.005803830425351819
118,2019-05-09,10,0.011228509249183897,0.06173474637308374,ED,84.0,84.5,83.61000061035156,84.0,74.93107604980469,7437200,82,62.0,,0.62,50.84,-1.1500015258789062,-0.013426754295286725
119,2019-05-13,-7,0.007528835690968444,-0.3294892915980231,ED,85.04000091552734,86.19000244140625,85.0,86.04000091552734,76.75083923339844,2726800,82,62.0,,0.62,50.84,1.69000244140625,0.020000028892381616
120,2019-05-17,2,0.009487486398258978,0.2601532013296719,ED,86.02999877929688,87.33000183105469,86.02999877929688,86.94000244140625,78.22647094726562,1804300,81,62.0,,0.62,50.22,1.1399993896484375,0.013226584955992271
121,2019-05-31,2,0.009487486398258978,-0.06438459062131108,ED,85.36000061035156,86.37999725341797,85.23999786376953,86.30000305175781,77.65061950683594,1795700,81,62.0,,0.62,50.22,-0.9500045776367188,-0.010878329986463986
122,2019-06-05,7,0.01057562568008705,0.11469205184080744,ED,88.05000305175781,89.55000305175781,87.61000061035156,89.31999969482422,80.3679428100586,1632500,100,55.0,,0.55,55.00000000000001,3.1700057983398438,0.036698378086767125
123,2019-06-12,3,0.009705114254624593,-0.08231299516411139,ED,87.08000183105469,87.83000183105469,87.08000183105469,87.72000122070312,78.92829895019531,1063400,88,55.0,,0.55,48.400000000000006,-1.720001220703125,-0.019207159822306252
124,2019-06-13,16,0.012534276387377585,0.2915125014015023,ED,87.87999725341797,88.27999877929688,87.05000305175781,87.77999877929688,78.98226928710938,2697100,96,55.0,,0.55,52.8,0.4499969482421875,0.0051234992469633145
125,2019-06-19,25,0.014492927094668116,0.15626356454553325,ED,88.0,89.30000305175781,87.69999694824219,88.87999725341797,79.97203063964844,1508800,99,55.0,,0.55,54.45,1.0200042724609375,0.011554194455881017
