,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,BB_unscaled,BB_monthly,isPartial,scale,BB,Stock_Price_Change,Stock_Price_Change_Percent
10,2016-07-20,18,0.0050650406504065045,0.6702412868632708,BB,6.699999809265137,6.769999980926514,6.639999866485596,6.760000228881836,6.760000228881836,6245600,80,64.0,,0.64,51.2,-0.039999961853027344,-0.005873709572558505
11,2016-07-22,2,0.0030325203252032523,-0.4012841091492777,BB,6.829999923706055,6.909999847412109,6.829999923706055,6.880000114440918,6.880000114440918,2355300,85,64.0,,0.64,54.4,0.1399998664855957,0.020679448579028703
12,2016-07-25,-5,0.0021432926829268294,-0.2932305630026809,BB,6.889999866485596,7.079999923706055,6.880000114440918,7.079999923706055,7.079999923706055,5322900,85,64.0,,0.64,54.4,0.1700000762939453,0.024602037633562723
13,2016-07-26,8,0.0037947154471544716,0.7705073494547177,BB,7.050000190734863,7.300000190734863,7.050000190734863,7.230000019073486,7.230000019073486,6293900,75,64.0,,0.64,48.0,0.2200002670288086,0.031073484378464356
14,2016-07-29,1,0.0029054878048780488,-0.2343331547937868,BB,7.639999866485596,7.699999809265137,7.5,7.599999904632568,7.599999904632568,4968000,100,64.0,,0.64,64.0,0.39999961853027344,0.054794466860145
15,2016-08-01,1,0.0029054878048780488,0.0,BB,7.579999923706055,7.920000076293945,7.570000171661377,7.909999847412109,7.909999847412109,6286000,88,68.0,False,0.68,59.84,0.2200002670288086,0.028571463958231513
16,2016-08-09,10,0.004048780487804878,0.3934942287513117,BB,7.829999923706055,7.849999904632568,7.75,7.760000228881836,7.760000228881836,3157900,68,68.0,,0.68,46.24,-0.07000017166137695,-0.008838405427659124
17,2016-08-10,24,0.005827235772357724,0.4392570281124497,BB,7.789999961853027,7.849999904632568,7.75,7.829999923706055,7.829999923706055,4351800,66,68.0,,0.68,44.88,0.0,0.0
18,2016-08-12,7,0.0036676829268292685,-0.3705964422741541,BB,8.0600004196167,8.220000267028809,8.0,8.079999923706055,8.079999923706055,10475600,85,68.0,,0.68,57.8,0.37000036239624023,0.047133804699524884
19,2016-08-15,2,0.0030325203252032523,-0.17317816569686895,BB,8.149999618530273,8.260000228881836,8.130000114440918,8.170000076293945,8.170000076293945,5322200,84,68.0,,0.68,57.120000000000005,0.039999961853027344,0.0048661752498320165
20,2016-08-17,8,0.0037947154471544716,0.25134048257372643,BB,8.199999809265137,8.289999961853027,8.180000305175781,8.229999542236328,8.229999542236328,3294900,75,68.0,,0.68,51.00000000000001,0.029999732971191406,0.003631928830497344
21,2016-08-22,1,0.0029054878048780488,-0.2343331547937868,BB,7.980000019073486,8.039999961853027,7.920000076293945,8.020000457763672,8.020000457763672,2990700,83,68.0,,0.68,56.440000000000005,-0.25,-0.030156815579058027
22,2016-08-23,1,0.0029054878048780488,0.0,BB,7.940000057220459,8.119999885559082,7.940000057220459,8.0,8.0,1928800,73,68.0,,0.68,49.64,0.07999992370605469,0.009950239314132636
23,2016-08-24,2,0.0030325203252032523,0.04372158097236811,BB,8.029999732971191,8.029999732971191,7.849999904632568,7.940000057220459,7.940000057220459,3688800,77,68.0,,0.68,52.36000000000001,-0.09000015258789062,-0.011083762790187968
24,2016-08-26,3,0.0031595528455284553,0.04189008042895437,BB,7.929999828338623,8.09000015258789,7.900000095367432,7.96999979019165,7.96999979019165,2429200,98,68.0,,0.68,66.64,0.06000041961669922,0.007472032579320942
25,2016-08-29,2,0.0030325203252032523,0.09144111192392113,BB,7.960000038146973,8.039999961853027,7.900000095367432,7.920000076293945,7.920000076293945,2091000,74,68.0,,0.68,50.32,-0.05000019073486328,-0.006180493175747204
26,2016-08-30,3,0.0031595528455284553,0.04189008042895437,BB,7.889999866485596,8.0,7.829999923706055,7.869999885559082,7.869999885559082,3011700,70,68.0,,0.68,47.6,-0.039999961853027344,-0.004975119657066318
27,2016-08-31,1,0.0029054878048780488,-0.08041170794467678,BB,7.840000152587891,7.840000152587891,7.579999923706055,7.590000152587891,7.590000152587891,4109100,73,68.0,,0.68,49.64,-0.15999984741210938,-0.019999980926513672
28,2016-09-06,27,0.006208333333333333,1.136761105281567,BB,7.730000019073486,7.769999980926514,7.639999866485596,7.690000057220459,7.690000057220459,1548200,82,62.0,,0.62,50.84,-0.07000017166137695,-0.008928593150380304
29,2016-09-07,1,0.0029054878048780488,-0.5320019643149452,BB,7.710000038146973,7.75,7.619999885559082,7.679999828338623,7.679999828338623,2138000,75,62.0,,0.62,46.5,-0.019999980926513672,-0.0025740001255609712
30,2016-09-08,2,0.0030325203252032523,0.04372158097236811,BB,7.619999885559082,7.75,7.579999923706055,7.630000114440918,7.630000114440918,2895500,78,62.0,,0.62,48.36,0.0,0.0
31,2016-09-12,1,0.0029054878048780488,-0.04189008042895448,BB,7.550000190734863,7.630000114440918,7.449999809265137,7.599999904632568,7.599999904632568,3003200,87,62.0,,0.62,53.94,-0.11999988555908203,-0.015483856201171875
32,2016-09-15,4,0.0032865853658536584,0.1311647429171039,BB,7.199999809265137,7.28000020980835,7.150000095367432,7.239999771118164,7.239999771118164,2714100,100,62.0,,0.62,62.0,-0.34999990463256836,-0.04587154644600089
33,2016-09-20,2,0.0030325203252032523,0.0,BB,7.389999866485596,7.579999923706055,7.329999923706055,7.550000190734863,7.550000190734863,3708500,75,62.0,,0.62,46.5,0.2999997138977051,0.04120875072139629
34,2016-09-21,-8,0.0017621951219512196,-0.41890080428954424,BB,7.579999923706055,7.789999961853027,7.579999923706055,7.769999980926514,7.769999980926514,3714900,81,62.0,,0.62,50.22,0.21000003814697266,0.027704490799558945
35,2016-10-14,2,0.0030325203252032523,0.7208765859284891,BB,7.670000076293945,7.670000076293945,7.440000057220459,7.489999771118164,7.489999771118164,2597000,90,56.0,,0.56,50.400000000000006,-0.11999988555908203,-0.015404349954648455
36,2016-10-17,5,0.003413617886178862,-0.035878300803673935,BB,7.510000228881836,7.550000190734863,7.340000152587891,7.369999885559082,7.369999885559082,2670600,93,56.0,,0.56,52.080000000000005,-0.11999988555908203,-0.015645356501360674
37,2016-10-18,2,0.0030325203252032523,-0.11164036915748732,BB,7.440000057220459,7.489999771118164,7.369999885559082,7.420000076293945,7.420000076293945,1746300,92,56.0,,0.56,51.52,-0.06000041961669922,-0.007947075245154256
38,2016-10-19,15,0.004683943089430894,0.5445710455764075,BB,7.429999828338623,7.550000190734863,7.389999866485596,7.460000038146973,7.460000038146973,2124600,87,56.0,,0.56,48.720000000000006,0.06000041961669922,0.008010737176263216
39,2016-10-24,1,0.0029054878048780488,-0.3796919071382079,BB,7.380000114440918,7.480000019073486,7.320000171661377,7.349999904632568,7.349999904632568,2080300,87,56.0,,0.56,48.720000000000006,-0.07000017166137695,-0.009271545681188043
40,2016-10-26,1,0.0029054878048780488,0.0,BB,7.28000020980835,7.369999885559082,7.210000038146973,7.260000228881836,7.260000228881836,3072400,87,56.0,,0.56,48.720000000000006,-0.1100001335144043,-0.014705900164961427
41,2016-10-27,14,0.0045569105691056905,0.5683805526407832,BB,7.269999980926514,7.28000020980835,7.139999866485596,7.139999866485596,7.139999866485596,2977000,94,56.0,,0.56,52.64000000000001,-0.08999967575073242,-0.012211625121878122
42,2016-11-03,1,0.0029054878048780488,-0.3623996431757359,BB,7.050000190734863,7.070000171661377,6.949999809265137,7.0,7.0,2235300,73,58.0,,0.58,42.34,-0.21000003814697266,-0.028846158254781318
43,2016-11-11,1,0.0029054878048780488,0.0,BB,7.139999866485596,7.28000020980835,7.070000171661377,7.269999980926514,7.269999980926514,3203700,88,58.0,,0.58,51.04,0.21000003814697266,0.029702974971445473
44,2016-11-14,1,0.0029054878048780488,-0.3247520075578648,BB,7.309999942779541,7.429999828338623,7.230000019073486,7.300000190734863,7.300000190734863,6452500,88,58.0,,0.58,51.04,0.14999961853027344,0.020604342610894166
45,2016-11-23,16,0.0048109756097560975,0.6558237145855195,BB,7.53000020980835,7.599999904632568,7.46999979019165,7.46999979019165,7.46999979019165,3371600,90,58.0,,0.58,52.2,0.1700000762939453,0.02288022614018792
46,2016-11-28,2,0.0030325203252032523,-0.36966624419095895,BB,7.5,7.519999980926514,7.420000076293945,7.460000038146973,7.460000038146973,3190200,89,58.0,,0.58,51.62,-0.07999992370605469,-0.01052630588288439
47,2016-12-06,1,0.0029054878048780488,-0.04189008042895448,BB,7.630000114440918,7.639999866485596,7.519999980926514,7.570000171661377,7.570000171661377,2068400,67,62.0,,0.62,41.54,0.11999988555908203,0.01595743163077734
48,2016-12-08,1,0.0029054878048780488,0.0,BB,7.679999828338623,7.929999828338623,7.639999866485596,7.829999923706055,7.829999923706055,5326200,71,62.0,,0.62,44.02,0.28999996185302734,0.037958110853531624
49,2016-12-19,3,0.0031595528455284553,0.04189008042895437,BB,7.559999942779541,7.840000152587891,7.559999942779541,7.710000038146973,7.710000038146973,8570700,68,62.0,,0.62,42.16,-0.08999967575073242,-0.011349265788015539
50,2016-12-22,4,0.0032865853658536584,0.040205853972338224,BB,7.269999980926514,7.300000190734863,6.96999979019165,7.170000076293945,7.170000076293945,14925000,66,62.0,,0.62,40.92,-0.5399999618530273,-0.06887754481417707
51,2017-01-03,3,0.0031595528455284553,-0.03865182436611003,BB,6.929999828338623,7.010000228881836,6.860000133514404,6.960000038146973,6.960000038146973,4903000,74,57.0,,0.57,42.18,-0.28999996185302734,-0.03972602113368362
52,2017-01-05,1,0.0029054878048780488,-0.08041170794467678,BB,7.130000114440918,7.239999771118164,7.090000152587891,7.119999885559082,7.119999885559082,3259300,76,57.0,,0.57,43.31999999999999,0.22999954223632812,0.03281020466856899
53,2017-01-06,1,0.0029054878048780488,0.0,BB,7.110000133514404,7.159999847412109,7.039999961853027,7.159999847412109,7.159999847412109,3898000,76,57.0,,0.57,43.31999999999999,-0.07999992370605469,-0.011049713568388575
54,2017-01-11,1,0.0029054878048780488,0.0,BB,7.150000095367432,7.239999771118164,7.090000152587891,7.21999979019165,7.21999979019165,2999800,79,57.0,,0.57,45.03,0.07999992370605469,0.01117317394007622
55,2017-01-17,7,0.0036676829268292685,0.3200438917337234,BB,7.300000190734863,7.300000190734863,7.130000114440918,7.159999847412109,7.159999847412109,3401100,84,57.0,,0.57,47.88,0.06000041961669922,0.008287351037779445
56,2017-01-20,5,0.003413617886178862,-0.06927126627874758,BB,7.110000133514404,7.21999979019165,7.099999904632568,7.130000114440918,7.130000114440918,2073800,74,57.0,,0.57,42.18,-0.08000040054321289,-0.010958958692185994
57,2017-01-24,2,0.0030325203252032523,-0.27378924312484787,BB,7.130000114440918,7.239999771118164,7.119999885559082,7.210000038146973,7.210000038146973,2790400,84,57.0,,0.57,47.88,0.019999980926513672,0.0027700805412327334
58,2017-01-26,3,0.0031595528455284553,0.04189008042895437,BB,7.300000190734863,7.349999904632568,7.239999771118164,7.309999942779541,7.309999942779541,2328000,81,57.0,,0.57,46.17,0.1100001335144043,0.015193389087278408
59,2017-01-30,1,0.0029054878048780488,-0.08041170794467678,BB,7.190000057220459,7.21999979019165,6.989999771118164,7.050000190734863,7.050000190734863,4134300,83,57.0,,0.57,47.31,-0.13000011444091797,-0.017687090629617708
60,2017-01-31,3,0.0031595528455284553,0.087443161944736,BB,7.050000190734863,7.110000133514404,6.980000019073486,7.059999942779541,7.059999942779541,3452300,79,57.0,,0.57,45.03,-0.1099996566772461,-0.01523540995481476
61,2017-02-02,1,0.0029054878048780488,-0.08041170794467678,BB,6.980000019073486,7.079999923706055,6.96999979019165,7.0,7.0,3013200,82,60.0,,0.6,49.2,-0.03000020980834961,-0.004219438712376067
62,2017-02-06,2,0.0030325203252032523,-0.11164036915748732,BB,6.980000019073486,7.039999961853027,6.96999979019165,7.010000228881836,7.010000228881836,2392700,75,60.0,,0.6,45.0,-0.039999961853027344,-0.0056497121870150435
63,2017-02-08,1,0.0029054878048780488,-0.04189008042895448,BB,7.179999828338623,7.309999942779541,7.119999885559082,7.230000019073486,7.230000019073486,4354600,78,60.0,,0.6,46.8,0.26999998092651367,0.038352270225786356
64,2017-02-09,1,0.0029054878048780488,0.0,BB,7.320000171661377,7.340000152587891,7.25,7.300000190734863,7.300000190734863,2817900,86,60.0,,0.6,51.6,0.03000020980834961,0.004103995901939994
65,2017-02-10,1,0.0029054878048780488,0.0,BB,7.300000190734863,7.389999866485596,7.28000020980835,7.380000114440918,7.380000114440918,2346000,90,60.0,,0.6,54.0,0.04999971389770508,0.0068119499806926775
66,2017-02-17,2,0.0030325203252032523,0.04372158097236811,BB,7.289999961853027,7.5,7.260000228881836,7.489999771118164,7.489999771118164,4072200,90,60.0,,0.6,54.0,0.1100001335144043,0.014884998038128039
67,2017-02-21,15,0.004683943089430894,0.6858083394294074,BB,7.460000038146973,7.519999980926514,7.289999961853027,7.320000171661377,7.320000171661377,4387500,89,60.0,,0.6,53.4,0.019999980926513672,0.002666664123535112
68,2017-02-22,76,0.012432926829268293,1.6543718811021915,BB,7.28000020980835,7.340000152587891,7.199999809265137,7.239999771118164,7.239999771118164,2230400,80,60.0,,0.6,48.0,-0.17999982833862305,-0.023936147446166123
69,2017-02-23,2,0.0030325203252032523,-0.7560895863985614,BB,7.269999980926514,7.289999961853027,7.150000095367432,7.159999847412109,7.159999847412109,1648500,91,60.0,,0.6,54.6,-0.05000019073486328,-0.006812014944881817
70,2017-02-24,11,0.004175813008130081,0.37701072386058976,BB,7.150000095367432,7.159999847412109,7.039999961853027,7.079999923706055,7.079999923706055,2544500,85,60.0,,0.6,51.0,-0.13000011444091797,-0.017832663253934178
71,2017-03-02,1,0.0029054878048780488,-0.30421027013871993,BB,6.889999866485596,7.010000228881836,6.880000114440918,6.889999866485596,6.889999866485596,5220600,76,64.0,,0.64,48.64,-0.14999961853027344,-0.02094966783895802
72,2017-03-08,1,0.0029054878048780488,0.0,BB,6.78000020980835,6.809999942779541,6.659999847412109,6.679999828338623,6.679999828338623,2809300,67,64.0,,0.64,42.88,-0.20000028610229492,-0.028530710352658084
73,2017-03-10,2,0.0030325203252032523,0.04372158097236811,BB,6.809999942779541,6.840000152587891,6.760000228881836,6.840000152587891,6.840000152587891,1827000,76,64.0,,0.64,48.64,0.03000020980834961,0.004405317189489555
74,2017-03-22,2,0.0030325203252032523,-0.040205853972338335,BB,7.0,7.050000190734863,6.900000095367432,7.039999961853027,7.039999961853027,2129600,71,64.0,,0.64,45.44,0.21000003814697266,0.030701759278107588
75,2017-03-24,2,0.0030325203252032523,0.0,BB,7.150000095367432,7.170000076293945,7.010000228881836,7.070000171661377,7.070000171661377,2654300,76,64.0,,0.64,48.64,0.11999988555908203,0.01702125990248704
76,2017-03-27,1,0.0029054878048780488,-0.04189008042895448,BB,6.96999979019165,7.090000152587891,6.949999809265137,7.090000152587891,7.090000152587891,2992500,72,64.0,,0.64,46.08,-0.07999992370605469,-0.011157590356317693
77,2017-03-30,7,0.0036676829268292685,0.2623294858342078,BB,7.019999980926514,7.050000190734863,6.829999923706055,6.949999809265137,6.949999809265137,9142300,62,64.0,,0.64,39.68,-0.039999961853027344,-0.005641743440361835
78,2017-03-31,2,0.0030325203252032523,-0.17317816569686895,BB,7.53000020980835,8.079999923706055,7.46999979019165,7.75,7.75,53837400,66,64.0,,0.64,42.24,1.0299997329711914,0.14609924895105975
79,2017-04-04,1,0.0029054878048780488,-0.04189008042895448,BB,7.75,8.199999809265137,7.71999979019165,8.069999694824219,8.069999694824219,16773300,78,58.0,,0.58,45.24,0.11999988555908203,0.01485147112526719
80,2017-04-07,2,0.0030325203252032523,0.04372158097236811,BB,7.909999847412109,7.96999979019165,7.809999942779541,7.809999942779541,7.809999942779541,5864300,76,58.0,,0.58,44.08,-0.23000001907348633,-0.02804878346626427
81,2017-04-17,3,0.0031595528455284553,0.087443161944736,BB,8.699999809265137,8.819999694824219,8.670000076293945,8.770000457763672,8.770000457763672,6077500,87,58.0,,0.58,50.46,0.8499999046325684,0.10664992810647611
82,2017-04-26,1,0.0029054878048780488,-0.08041170794467678,BB,9.18000030517578,9.239999771118164,9.100000381469728,9.199999809265137,9.199999809265137,7980900,81,58.0,,0.58,46.98,0.4200000762939453,0.04761905791679455
83,2017-04-28,1,0.0029054878048780488,0.0,BB,9.289999961853027,9.369999885559082,9.149999618530272,9.34000015258789,9.34000015258789,7272400,79,58.0,,0.58,45.82,0.13000011444091797,0.014069276803151398
84,2017-05-08,1,0.0029054878048780488,0.0,BB,9.5,9.600000381469728,9.399999618530272,9.399999618530272,9.399999618530272,3528700,94,53.0,,0.53,49.82,0.2300004959106463,0.024546477985033954
85,2017-05-18,1,0.0029054878048780488,0.0,BB,10.09000015258789,10.279999732971191,9.949999809265137,10.109999656677246,10.109999656677246,6684300,71,53.0,,0.53,37.63,0.6799993515014631,0.07083326296674142
86,2017-05-24,3,0.0031595528455284553,0.087443161944736,BB,11.390000343322754,11.390000343322754,11.010000228881836,11.09000015258789,11.09000015258789,7240900,74,53.0,,0.53,39.22,1.1100006103515625,0.1079767158739744
87,2017-05-25,10,0.004048780487804878,0.2814409778063687,BB,11.15999984741211,11.369999885559082,11.039999961853027,11.220000267028809,11.220000267028809,8826700,76,53.0,,0.53,40.28,-0.020000457763671875,-0.001755966388130692
88,2017-06-01,1,0.0029054878048780488,-0.2823795180722892,BB,10.65999984741211,11.739999771118164,10.649999618530272,11.390000343322754,11.390000343322754,36840600,71,54.0,False,0.54,38.34,0.36999988555908203,0.03254176686747501
89,2017-06-07,2,0.0030325203252032523,-0.25100401606425704,BB,11.1899995803833,11.34000015258789,11.0,11.039999961853027,11.039999961853027,8397900,70,54.0,,0.54,37.8,-0.39999961853027344,-0.03407151842662903
90,2017-06-08,7,0.0036676829268292685,0.20945040214477206,BB,11.050000190734863,11.1899995803833,10.970000267028809,11.170000076293944,11.170000076293944,5748300,70,54.0,,0.54,37.8,-0.15000057220458984,-0.013227563508485307
91,2017-06-13,56,0.009892276422764228,2.404686953480238,BB,10.710000038146973,10.859999656677246,10.59000015258789,10.84000015258789,10.84000015258789,5072200,67,54.0,,0.54,36.18,-0.3299999237060547,-0.029490610909812975
92,2017-06-16,6,0.003540650406504065,-0.6420793096363263,BB,10.5,10.65999984741211,10.4399995803833,10.529999732971191,10.529999732971191,4634000,80,54.0,,0.54,43.2,-0.19999980926513672,-0.0184161892806477
93,2017-06-20,-1,0.0026514227642276426,-0.25114810562571743,BB,10.760000228881836,10.869999885559082,10.649999618530272,10.729999542236328,10.729999542236328,4175300,68,54.0,,0.54,36.72,0.21000003814697266,0.01969981624323891
94,2017-06-21,1,0.0029054878048780488,0.09582215408202366,BB,10.779999732971191,10.789999961853027,10.520000457763672,10.649999618530272,10.649999618530272,7015400,71,54.0,,0.54,38.34,-0.07999992370605469,-0.007359698670497239
95,2017-06-22,4,0.0032865853658536584,0.1311647429171039,BB,10.720000267028809,11.140000343322754,10.460000038146973,11.0600004196167,11.0600004196167,17370000,76,54.0,,0.54,41.040000000000006,0.35000038146972656,0.03243747754468185
96,2017-06-23,19,0.005192073170731708,0.5797773654916514,BB,10.210000038146973,10.270000457763672,9.619999885559082,9.710000038146973,9.710000038146973,39609800,75,54.0,,0.54,40.5,-0.869999885559082,-0.07809693525553207
97,2017-06-29,9,0.003921747967479674,-0.24466627520062645,BB,10.220000267028809,10.229999542236328,9.899999618530272,10.0,10.0,7917200,89,54.0,,0.54,48.06,-0.04000091552734375,-0.003894928310066881
98,2017-06-30,9,0.003921747967479674,0.0,BB,10.079999923706056,10.079999923706056,9.800000190734863,9.989999771118164,9.989999771118164,5770300,100,54.0,,0.54,54.0,-0.14999961853027166,-0.014662719965037319
99,2017-07-03,8,0.0037947154471544716,-0.032391811350090505,BB,9.979999542236328,10.109999656677246,9.899999618530272,9.90999984741211,9.90999984741211,2265500,93,63.0,,0.63,58.59,0.02999973297118963,0.002976164007763238
100,2017-07-05,1,0.0029054878048780488,-0.2343331547937868,BB,9.899999618530272,9.899999618530272,9.6899995803833,9.899999618530272,9.899999618530272,6879400,76,63.0,,0.63,47.88,-0.21000003814697443,-0.020771517831682407
101,2017-07-06,4,0.0032865853658536584,0.1311647429171039,BB,9.850000381469728,9.880000114440918,9.699999809265137,9.710000038146973,9.710000038146973,4121100,82,63.0,,0.63,51.66,-0.019999504089353692,-0.002020152006058651
102,2017-07-07,3,0.0031595528455284553,-0.03865182436611003,BB,9.729999542236328,9.93000030517578,9.729999542236328,9.899999618530272,9.899999618530272,4338200,100,63.0,,0.63,63.0,0.050000190734861505,0.005060747991468162
103,2017-07-10,4,0.0032865853658536584,0.040205853972338224,BB,9.899999618530272,9.93000030517578,9.760000228881836,9.859999656677246,9.859999656677246,3455800,92,63.0,,0.63,57.96,0.0,0.0
104,2017-07-11,8,0.0037947154471544716,0.15460729746444035,BB,9.850000381469728,9.949999809265137,9.789999961853027,9.9399995803833,9.9399995803833,3233300,85,63.0,,0.63,53.55,0.019999504089357245,0.0020140486882898045
105,2017-07-12,-1,0.0026514227642276426,-0.3012854847348687,BB,10.0,10.039999961853027,9.890000343322754,9.899999618530272,9.899999618530272,3880000,80,63.0,,0.63,50.4,0.09000015258789062,0.009045241639510815
106,2017-07-14,1,0.0029054878048780488,0.09582215408202366,BB,9.890000343322754,10.050000190734863,9.890000343322754,9.970000267028809,9.970000267028809,3349800,92,63.0,,0.63,57.96,0.010000228881835938,0.000996038737035132
107,2017-07-17,1,0.0029054878048780488,0.0,BB,10.0,10.0,9.859999656677246,9.9399995803833,9.9399995803833,2671900,81,63.0,,0.63,51.03,-0.05000019073486328,-0.004975143262281545
108,2017-07-21,14,0.0045569105691056905,0.5683805526407832,BB,10.130000114440918,10.170000076293944,10.0,10.039999961853027,10.039999961853027,3360700,86,63.0,,0.63,54.18,0.17000007629394354,0.017000007629394354
109,2017-07-24,4,0.0032865853658536584,-0.27876895628902754,BB,10.020000457763672,10.140000343322754,9.949999809265137,10.09000015258789,10.09000015258789,3129700,81,63.0,,0.63,51.03,-0.02999973297118963,-0.002949826228725194
110,2017-07-25,2,0.0030325203252032523,-0.07730364873222006,BB,10.0600004196167,10.06999969482422,9.850000381469728,9.979999542236328,9.979999542236328,5087000,81,63.0,,0.63,51.03,-0.07000064849853338,-0.006903416777952032
111,2017-08-02,2,0.0030325203252032523,-0.917929536015842,BB,9.489999771118164,9.600000381469728,9.380000114440918,9.5,9.5,2455300,80,59.0,,0.59,47.2,-0.4699993133544922,-0.04667322021827491
112,2017-08-08,3,0.0031595528455284553,0.04189008042895437,BB,9.149999618530272,9.170000076293944,8.970000267028809,9.029999732971191,9.029999732971191,4473800,79,59.0,,0.59,46.61,-0.4300003051757848,-0.044791696675948844
113,2017-08-09,6,0.003540650406504065,0.12061756191701511,BB,8.90999984741211,9.029999732971191,8.859999656677246,8.949999809265137,8.949999809265137,3349000,78,59.0,,0.59,46.02,-0.14000034332275213,-0.015267212885273329
114,2017-08-10,31,0.006716463414634146,0.8969575200918485,BB,8.859999656677246,8.949999809265137,8.699999809265137,8.729999542236328,8.729999542236328,4087400,84,59.0,,0.59,49.56,-0.07999992370605469,-0.00885934950960754
115,2017-08-11,3,0.0031595528455284553,-0.5295808745649871,BB,8.710000038146973,8.880000114440918,8.6899995803833,8.779999732971191,8.779999732971191,2997100,89,59.0,,0.59,52.51,-0.06999969482421875,-0.007821195119105395
116,2017-08-16,1,0.0029054878048780488,-0.08041170794467678,BB,8.899999618530273,8.90999984741211,8.8100004196167,8.829999923706055,8.829999923706055,3874500,79,59.0,,0.59,46.61,0.029999732971191406,0.0033783482640281637
117,2017-08-22,4,0.0032865853658536584,0.040205853972338224,BB,8.670000076293945,8.890000343322754,8.670000076293945,8.789999961853027,8.789999961853027,3311800,68,59.0,,0.59,40.12,-0.01999950408935547,-0.0022446132920153072
118,2017-08-28,2,0.0030325203252032523,-0.17317816569686895,BB,8.979999542236328,9.020000457763672,8.850000381469727,8.989999771118164,8.989999771118164,2228100,77,59.0,,0.59,45.43,0.13000011444091797,0.014623184411748813
119,2017-08-29,3,0.0031595528455284553,0.04189008042895437,BB,8.920000076293945,9.06999969482422,8.850000381469727,9.029999732971191,9.029999732971191,3492100,81,59.0,,0.59,47.79,0.04999923706054865,0.005543152386152439
120,2017-08-31,6,0.003540650406504065,0.12061756191701511,BB,9.09000015258789,9.300000190734863,9.06999969482422,9.270000457763672,9.270000457763672,3091600,79,59.0,,0.59,46.61,0.23000049591064275,0.02535837967468635
121,2017-09-01,1,0.0029054878048780488,-0.17939150401836967,BB,9.329999923706056,9.329999923706056,9.15999984741211,9.18000030517578,9.18000030517578,3625600,92,59.0,False,0.59,54.28,0.029999732971193183,0.0032257776726800635
122,2017-09-07,142,0.02081707317073171,6.164742917103883,BB,9.06999969482422,9.149999618530272,9.039999961853027,9.109999656677246,9.109999656677246,1699600,63,59.0,,0.59,37.17,-0.1800003051757848,-0.01929263736845621
123,2017-09-15,2,0.0030325203252032523,-0.8543253270845538,BB,9.279999732971191,9.350000381469728,9.220000267028809,9.270000457763672,9.270000457763672,2951900,92,59.0,,0.59,54.28,0.20000076293945668,0.021858007789904432
124,2017-09-20,6,0.003540650406504065,0.1675603217158177,BB,9.149999618530272,9.949999809265137,9.06999969482422,9.850000381469728,9.850000381469728,22585600,76,59.0,,0.59,44.84,0.5999994277954084,0.06417105917819166
125,2017-09-21,4,0.0032865853658536584,-0.07175660160734787,BB,9.84000015258789,9.859999656677246,9.550000190734863,9.609999656677246,9.609999656677246,8271000,97,59.0,,0.59,57.23,-0.09000015258789062,-0.009045241639510926
