,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,ROKU_unscaled,ROKU_monthly,isPartial,scale,ROKU,Stock_Price_Change,Stock_Price_Change_Percent
0,2017-09-29,3,0.007960556844547564,,ROKU,26.739999771118164,29.799999237060547,25.46999931335449,26.540000915527344,26.540000915527344,44294700,94,53.0,,0.53,49.82,,
1,2017-10-02,2,0.005640371229698376,-0.4513653802753329,ROKU,25.200000762939453,26.280000686645508,23.26000022888184,23.559999465942383,23.559999465942383,16008400,72,51.0,,0.51,36.72,-3.519998550415039,-0.11812075974946401
2,2017-10-03,5,0.01260092807424594,1.2340600575894696,ROKU,23.01000022888184,23.020000457763672,20.770000457763672,20.809999465942383,20.809999465942383,13678500,74,51.0,,0.51,37.74,-3.260000228881836,-0.12404871170868892
3,2017-10-04,2,0.005640371229698376,-0.5523844595838704,ROKU,21.290000915527344,22.600000381469727,20.81999969482422,20.850000381469727,20.850000381469727,9345700,68,51.0,,0.51,34.68,-0.4200000762939453,-0.01824500729548406
4,2017-10-05,3,0.007960556844547564,0.4113533525298232,ROKU,21.399999618530277,22.200000762939453,21.350000381469727,22.01000022888184,22.01000022888184,6361600,66,51.0,,0.51,33.660000000000004,-0.39999961853027344,-0.017699097866309854
5,2017-10-06,3,0.007960556844547564,0.0,ROKU,22.479999542236328,23.3700008392334,22.0,23.200000762939453,23.200000762939453,7058800,70,51.0,,0.51,35.7,1.1700000762939453,0.05270270432815183
6,2017-10-09,2,0.005640371229698376,0.6988120195667364,ROKU,23.850000381469727,25.350000381469727,23.559999465942383,24.540000915527344,24.540000915527344,7740800,69,51.0,,0.51,35.19,1.9799995422363281,0.08472398250462687
7,2017-10-10,5,0.01260092807424594,1.2340600575894696,ROKU,25.190000534057617,25.600000381469727,22.700000762939453,22.93000030517578,22.93000030517578,7479300,62,51.0,,0.51,31.62,0.25,0.009861932790452554
8,2017-10-12,3,0.007960556844547564,-0.3682563063892469,ROKU,23.670000076293945,24.32999992370605,23.450000762939453,23.6299991607666,23.6299991607666,3545900,60,51.0,,0.51,30.6,-1.2700004577636754,-0.049609392142155984
9,2017-10-25,1,0.003320185614849188,-0.5829204313611193,ROKU,19.65999984741211,19.7549991607666,18.350000381469727,18.920000076293945,18.920000076293945,2418900,55,51.0,,0.51,28.05,-4.57500076293945,-0.18803948940755133
10,2017-11-08,1,0.003320185614849188,0.0,ROKU,19.299999237060547,19.429000854492188,18.56100082397461,18.84000015258789,18.84000015258789,4730600,35,62.0,,0.62,21.7,-0.32599830627441406,-0.016502066318577535
11,2017-11-09,8,0.019561484918793504,4.891684136967156,ROKU,24.75,29.440000534057617,23.86000061035156,29.190000534057617,29.190000534057617,33372100,45,62.0,,0.62,27.9,10.01099967956543,0.5152606536249538
12,2017-11-10,3,0.007960556844547564,-0.5930494603249911,ROKU,30.90999984741211,36.650001525878906,30.5,33.25,33.25,34527400,47,62.0,,0.62,29.14,7.210000991821289,0.24490492055122126
13,2017-11-13,3,0.007960556844547564,0.0,ROKU,34.880001068115234,47.4900016784668,34.86000061035156,42.709999084472656,42.709999084472656,52790900,45,62.0,,0.62,27.9,10.84000015258789,0.29577079676064044
14,2017-11-14,15,0.03580278422273782,3.4975225881667145,ROKU,46.7400016784668,48.79999923706055,36.58000183105469,36.95000076293945,36.95000076293945,56821100,45,62.0,,0.62,27.9,1.30999755859375,0.027584702301405306
15,2017-11-15,6,0.014921113689095128,-0.5832415267967079,ROKU,34.61000061035156,39.75,34.220001220703125,39.31999969482422,39.31999969482422,22401100,37,62.0,,0.62,22.94,-9.049999237060547,-0.18545080693746485
16,2017-11-20,1,0.003320185614849188,-0.7774840615767377,ROKU,39.09999847412109,39.95000076293945,38.59999847412109,39.02000045776367,39.02000045776367,5895300,40,62.0,,0.62,24.8,0.20000076293945312,0.00503146573432578
17,2017-11-21,3,0.007960556844547564,1.3976240391334733,ROKU,39.0,39.41999816894531,37.18999862670898,37.2599983215332,37.2599983215332,5433500,41,62.0,,0.62,25.42,-0.5300025939941406,-0.013266647906695628
18,2017-11-22,110,0.2562204176334107,31.186243077819874,ROKU,37.0,41.09000015258789,35.0260009765625,40.59999847412109,40.59999847412109,11770900,50,62.0,,0.62,31.0,1.6700019836425781,0.042364334378842905
19,2017-11-24,18,0.04276334106728538,6.58165364047717,ROKU,41.18999862670898,41.2599983215332,39.15999984741211,39.470001220703125,39.470001220703125,4689900,100,62.0,,0.62,62.0,0.1699981689453125,0.004137215096471802
20,2017-11-27,3,0.007960556844547564,0.4113533525298232,ROKU,40.86000061035156,47.75,40.59999847412109,46.52000045776367,46.52000045776367,19425300,60,62.0,,0.62,37.2,6.490001678466797,0.15729524824240548
21,2017-11-28,15,0.03580278422273782,3.4975225881667145,ROKU,49.400001525878906,51.79999923706055,44.65999984741211,46.43000030517578,46.43000030517578,38951800,51,62.0,,0.62,31.62,4.049999237060547,0.08481673794891198
22,2017-11-29,5,0.01260092807424594,-0.6480461408852309,ROKU,44.5099983215332,47.5,42.310001373291016,44.869998931884766,44.869998931884766,15760800,40,62.0,,0.62,24.8,-4.299999237060547,-0.08301156950566313
23,2017-11-30,2,0.005640371229698376,-0.5523844595838704,ROKU,45.5,45.84999847412109,43.40999984741211,43.900001525878906,43.900001525878906,6735400,39,62.0,,0.62,24.18,-1.6500015258789134,-0.03473687422902971
24,2017-12-01,4,0.010280742459396752,0.8227067050596464,ROKU,43.7400016784668,44.75,42.310001373291016,43.54999923706055,43.54999923706055,4777300,51,61.0,False,0.61,31.11,-1.0999984741210866,-0.02399124341829484
25,2017-12-05,3,0.007960556844547564,-0.2256826901376664,ROKU,41.15999984741211,42.45000076293945,39.209999084472656,39.45000076293945,39.45000076293945,5020000,48,61.0,,0.61,29.28,-2.299999237060547,-0.05139663099576641
26,2017-12-06,2,0.005640371229698376,-0.2914602156805597,ROKU,38.5,44.54999923706055,37.810001373291016,44.2599983215332,44.2599983215332,11888700,48,61.0,,0.61,29.28,2.0999984741210938,0.04946992782988291
27,2017-12-18,1,0.003320185614849188,-0.4113533525298231,ROKU,54.54999923706055,57.25,53.0099983215332,56.09999847412109,56.09999847412109,14266700,58,61.0,,0.61,35.38,12.700000762939453,0.2850729737470903
28,2017-12-19,1,0.003320185614849188,0.0,ROKU,57.709999084472656,58.79999923706055,53.91999816894531,56.58000183105469,56.58000183105469,11370600,55,61.0,,0.61,33.55,1.5499992370605469,0.027074222481406895
29,2017-12-20,2,0.005640371229698376,0.6988120195667364,ROKU,56.58000183105469,56.73699951171875,52.43000030517578,52.88999938964844,52.88999938964844,6668400,56,61.0,,0.61,34.16,-2.062999725341797,-0.0350850297977815
30,2017-12-27,2,0.005640371229698376,0.6988120195667364,ROKU,55.20000076293945,56.70000076293945,54.61000061035156,54.7599983215332,54.7599983215332,5361600,77,61.0,,0.61,46.97,-0.036998748779296875,-0.0006521097184855051
31,2017-12-29,2,0.005640371229698376,0.0,ROKU,53.29999923706055,53.59999847412109,51.5,51.77999877929688,51.77999877929688,3522000,71,61.0,,0.61,43.31,-3.1000022888183665,-0.05467376097188004
32,2018-01-03,2,0.005640371229698376,0.6988120195667364,ROKU,52.79999923706055,57.41600036621094,52.720001220703125,55.43999862670898,55.43999862670898,9911800,62,56.0,,0.56,34.720000000000006,3.816001892089851,0.07119406717767496
33,2018-01-05,2,0.005640371229698376,0.0,ROKU,48.060001373291016,48.9900016784668,46.130001068115234,46.27999877929688,46.27999877929688,13007900,60,56.0,,0.56,33.6,-8.42599868774414,-0.1467534943918316
34,2018-01-08,4,0.010280742459396752,0.8227067050596464,ROKU,45.13999938964844,48.36000061035156,42.790000915527344,47.470001220703125,47.470001220703125,12031400,64,56.0,,0.56,35.84,-0.6300010681152344,-0.01285978866157389
35,2018-01-09,4,0.010280742459396752,0.0,ROKU,46.75,48.11000061035156,44.26100158691406,44.72999954223633,44.72999954223633,7244500,53,56.0,,0.56,29.680000000000003,-0.25,-0.005169561555929514
36,2018-01-22,14,0.03348259860788863,2.256826901376664,ROKU,40.09999847412109,43.81900024414063,39.52999877929688,43.619998931884766,43.619998931884766,5429600,48,56.0,,0.56,26.880000000000003,-4.29100036621093,-0.08919144277224678
37,2018-01-25,1,0.003320185614849188,-0.9008384727323124,ROKU,42.84999847412109,44.70000076293945,41.84999847412109,44.09999847412109,44.09999847412109,3933400,44,56.0,,0.56,24.64,0.881000518798821,0.020105445443535208
38,2018-02-06,3,0.007960556844547564,1.3976240391334733,ROKU,39.0099983215332,42.0,39.0099983215332,41.900001525878906,41.900001525878906,2637000,40,52.0,,0.52,20.8,-2.700000762939453,-0.060402700600801995
39,2018-02-07,3,0.007960556844547564,0.0,ROKU,42.72999954223633,46.45000076293945,42.54999923706055,45.68999862670898,45.68999862670898,4760400,38,52.0,,0.52,19.76,4.450000762939453,0.10595239911760612
40,2018-02-16,1,0.003320185614849188,-0.5829204313611193,ROKU,45.59999847412109,49.400001525878906,45.4010009765625,48.130001068115234,48.130001068115234,6172800,39,52.0,,0.52,20.28,2.950000762939453,0.06350916500507653
41,2018-02-20,12,0.028842227378190255,7.686932215234101,ROKU,50.45000076293945,51.75,49.47999954223633,51.18000030517578,51.18000030517578,7555000,39,52.0,,0.52,20.28,2.3499984741210938,0.04757081784481354
42,2018-02-21,7,0.017241299303944316,-0.40222025581208265,ROKU,52.02999877929688,52.70000076293945,49.14099884033203,51.09999847412109,51.09999847412109,12715600,41,52.0,,0.52,21.32,0.9500007629394531,0.01835750266549674
43,2018-02-22,15,0.03580278422273782,1.0765711209796796,ROKU,40.38999938964844,44.33000183105469,39.75,42.04999923706055,42.04999923706055,24022600,49,52.0,,0.52,25.48,-8.369998931884766,-0.15882350684463087
44,2018-02-23,6,0.014921113689095128,-0.5832415267967079,ROKU,42.91999816894531,43.20000076293945,41.380001068115234,41.52000045776367,41.52000045776367,6155200,43,52.0,,0.52,22.36,-1.1300010681152344,-0.02549066143560652
45,2018-02-26,1,0.003320185614849188,-0.8074283407347598,ROKU,41.81999969482422,42.150001525878906,40.209999084472656,40.43999862670898,40.43999862670898,5135000,39,52.0,,0.52,20.28,-1.0499992370605469,-0.02430553746566888
46,2018-02-27,2,0.005640371229698376,0.6988120195667364,ROKU,40.29999923706055,41.38999938964844,40.27999877929688,40.90999984741211,40.90999984741211,3080900,38,52.0,,0.52,19.76,-0.7600021362304688,-0.018030892259015663
47,2018-02-28,1,0.003320185614849188,-0.4113533525298231,ROKU,41.09999847412109,41.79999923706055,40.5,40.77000045776367,40.77000045776367,2159600,39,52.0,,0.52,20.28,0.4099998474121094,0.0099057708011141
48,2018-03-01,2,0.005640371229698376,0.6988120195667364,ROKU,40.209999084472656,40.880001068115234,38.380001068115234,38.720001220703125,38.720001220703125,4438000,64,47.0,False,0.47,30.08,-0.9199981689453125,-0.022009525974575284
49,2018-03-02,9,0.02188167053364269,2.879473467708762,ROKU,38.11000061035156,38.650001525878906,37.33000183105469,37.56999969482422,37.56999969482422,3630700,64,47.0,,0.47,30.08,-2.229999542236328,-0.05454988952961737
50,2018-03-08,2,0.005640371229698376,-0.7422330611812109,ROKU,39.20000076293945,39.46900177001953,38.04999923706055,38.68999862670898,38.68999862670898,1868900,65,47.0,,0.47,30.55,0.819000244140625,0.021190173656066902
51,2018-03-12,2,0.005640371229698376,0.0,ROKU,38.400001525878906,39.09000015258789,37.15999984741211,37.869998931884766,37.869998931884766,3154500,69,47.0,,0.47,32.43,-0.3790016174316406,-0.009602513375940758
52,2018-03-13,4,0.010280742459396752,0.8227067050596464,ROKU,37.66999816894531,38.400001525878906,37.04999923706055,37.369998931884766,37.369998931884766,3752600,65,47.0,,0.47,30.55,-0.6899986267089844,-0.017651538091981944
53,2018-03-14,3,0.007960556844547564,-0.2256826901376664,ROKU,37.20000076293945,37.79999923706055,36.79999923706055,36.93000030517578,36.93000030517578,2167100,61,47.0,,0.47,28.67,-0.6000022888183594,-0.015625058983760765
54,2018-03-15,1,0.003320185614849188,-0.5829204313611193,ROKU,36.810001373291016,37.03300094604492,35.301998138427734,36.27000045776367,36.27000045776367,2981000,67,47.0,,0.47,31.49,-0.766998291015625,-0.020290960489322774
55,2018-03-16,56,0.13093039443155452,38.43466107617051,ROKU,36.0,36.150001525878906,35.380001068115234,35.86000061035156,35.86000061035156,1900700,64,47.0,,0.47,30.08,-0.8829994201660156,-0.023843582685953435
56,2018-03-19,1,0.003320185614849188,-0.97464159770339,ROKU,35.439998626708984,35.790000915527344,33.25,33.849998474121094,33.849998474121094,3583100,66,47.0,,0.47,31.02,-0.3600006103515625,-0.00995852268758124
57,2018-03-26,3,0.007960556844547564,1.3976240391334733,ROKU,32.849998474121094,35.45000076293945,32.849998474121094,34.59000015258789,34.59000015258789,5476400,72,47.0,,0.47,33.84,-0.3400001525878906,-0.009499864316583007
58,2018-03-27,1,0.003320185614849188,-0.5829204313611193,ROKU,33.54999923706055,34.630001068115234,32.599998474121094,33.0,33.0,9532700,65,47.0,,0.47,30.55,-0.8199996948242188,-0.023131161556461
59,2018-04-03,1,0.003320185614849188,0.0,ROKU,30.96999931335449,31.190000534057617,29.18000030517578,30.290000915527344,30.290000915527344,4481700,66,44.0,,0.44,29.04,-3.440000534057617,-0.09933584833830444
60,2018-04-04,2,0.005640371229698376,0.6988120195667364,ROKU,29.030000686645508,32.459999084472656,29.01000022888184,32.27000045776367,32.27000045776367,3211600,68,44.0,,0.44,29.92,1.269998550415039,0.04071813173033689
61,2018-04-12,1,0.003320185614849188,-0.4113533525298231,ROKU,32.20000076293945,33.91999816894531,32.11800003051758,33.689998626708984,33.689998626708984,2345900,52,44.0,,0.44,22.88,1.4599990844726562,0.04497840806074005
62,2018-04-16,1,0.003320185614849188,0.0,ROKU,32.880001068115234,33.2400016784668,32.13600158691406,33.02000045776367,33.02000045776367,2325600,60,44.0,,0.44,26.4,-0.6799964904785156,-0.02004706742882645
63,2018-04-17,4,0.010280742459396752,2.0964360587002098,ROKU,35.349998474121094,37.27000045776367,34.650001525878906,35.97999954223633,35.97999954223633,13923200,60,44.0,,0.44,26.4,4.029998779296875,0.12123942767149587
64,2018-04-18,2,0.005640371229698376,-0.4513653802753329,ROKU,34.540000915527344,35.18000030517578,31.709999084472656,31.71999931335449,31.71999931335449,15597800,60,44.0,,0.44,26.4,-2.0900001525878906,-0.05607727735223367
65,2018-04-20,2,0.005640371229698376,0.0,ROKU,32.61000061035156,32.939998626708984,30.8700008392334,32.56999969482422,32.56999969482422,5022200,55,44.0,,0.44,24.2,-2.240001678466797,-0.06367258837508427
66,2018-05-01,4,0.010280742459396752,0.8227067050596464,ROKU,32.380001068115234,33.16999816894531,31.81999969482422,32.970001220703125,32.970001220703125,2133100,58,45.0,False,0.45,26.1,0.22999954223632812,0.006982378622500507
67,2018-05-03,1,0.003320185614849188,-0.6770480704129993,ROKU,33.02000045776367,33.119998931884766,30.88400077819824,31.020000457763672,31.020000457763672,5824400,56,45.0,,0.45,25.2,-0.049999237060546875,-0.001507363274664164
68,2018-05-04,2,0.005640371229698376,0.6988120195667364,ROKU,31.100000381469727,32.20000076293945,31.06999969482422,31.549999237060547,31.549999237060547,5104500,58,45.0,,0.45,26.1,-0.9199981689453125,-0.027777723388137776
69,2018-05-07,3,0.007960556844547564,0.4113533525298232,ROKU,31.950000762939453,34.0,31.93000030517578,33.16999816894531,33.16999816894531,6006700,63,45.0,,0.45,28.35,1.7999992370605469,0.055900596099744515
70,2018-05-08,5,0.01260092807424594,0.5829204313611192,ROKU,33.83000183105469,34.25,32.91999816894531,33.119998931884766,33.119998931884766,5501000,61,45.0,,0.45,27.45,0.25,0.007352941176470562
71,2018-05-09,4,0.010280742459396752,-0.1841281531946234,ROKU,34.380001068115234,36.95000076293945,34.0,36.08000183105469,36.08000183105469,21384700,67,45.0,,0.45,30.15,2.700000762939453,0.07883213906392572
72,2018-05-10,4,0.010280742459396752,0.0,ROKU,38.29999923706055,38.84000015258789,35.150001525878906,35.459999084472656,35.459999084472656,30802000,67,45.0,,0.45,30.15,1.8899993896484375,0.05115018540254246
73,2018-05-14,1,0.003320185614849188,-0.6770480704129993,ROKU,35.459999084472656,36.5,35.119998931884766,35.29999923706055,35.29999923706055,5932400,73,45.0,,0.45,32.85,-2.3400001525878906,-0.06024717156011594
74,2018-05-16,1,0.003320185614849188,0.0,ROKU,34.0,34.779998779296875,33.97999954223633,34.439998626708984,34.439998626708984,2364800,73,45.0,,0.45,32.85,-1.720001220703125,-0.04712332111515416
75,2018-05-23,8,0.019561484918793504,4.891684136967156,ROKU,33.72999954223633,34.58000183105469,33.619998931884766,34.54999923706055,34.54999923706055,2368500,62,45.0,,0.45,27.9,-0.1999969482421875,-0.0057503437395528545
