,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,OIL_unscaled,OIL_monthly,isPartial,scale,OIL,Stock_Price_Change,Stock_Price_Change_Percent
127,2019-08-27,1,0.07792307692307693,0.0,OIL,16.459999084472656,16.600000381469727,16.350000381469727,16.600000381469727,16.600000381469727,900,82,81.0,,0.81,66.42,-0.15999984741210938,-0.009546530144813992
128,2019-09-04,5,0.08753846153846154,0.12339585389930896,OIL,17.040000915527344,17.040000915527344,17.040000915527344,17.040000915527344,17.040000915527344,100,72,81.0,,0.81,58.32000000000001,0.4400005340576172,0.026506055659419214
129,2019-09-10,3,0.08273076923076923,0.02992578405554225,OIL,17.510000228881836,17.510000228881836,17.43000030517578,17.43000030517578,17.43000030517578,200,70,81.0,,0.81,56.7,0.4699993133544922,0.02758211784637954
130,2019-09-16,1,0.07792307692307693,-0.5701707860400975,OIL,17.809999465942383,18.420000076293945,17.809999465942383,18.07999992370605,18.07999992370605,2900,100,81.0,,0.81,81.0,0.9099998474121094,0.05197029329052283
131,2019-09-17,13,0.10676923076923077,0.3701875616979269,OIL,17.56999969482422,17.850000381469727,17.489999771118164,17.510000228881836,17.510000228881836,2300,87,81.0,,0.81,70.47,-0.5699996948242188,-0.030944608711364396
132,2019-09-18,7,0.09234615384615384,-0.13508645533141217,OIL,17.43000030517578,17.440000534057617,17.399999618530273,17.440000534057617,17.440000534057617,300,79,81.0,,0.81,63.99,-0.4099998474121094,-0.0229691786358579
133,2019-09-19,24,0.13321153846153846,0.4425239483548522,OIL,17.6299991607666,17.6299991607666,17.600000381469727,17.600000381469727,17.600000381469727,100,75,81.0,,0.81,60.75000000000001,0.18999862670898438,0.010894416335478052
134,2019-09-23,7,0.09234615384615384,0.11622501162250098,OIL,17.579999923706055,17.68000030517578,17.579999923706055,17.68000030517578,17.68000030517578,300,74,81.0,,0.81,59.940000000000005,0.05000114440917969,0.0028361399199865467
135,2019-09-24,34,0.15725,0.7028321532694712,OIL,17.299999237060547,17.299999237060547,17.209999084472656,17.209999084472656,17.209999084472656,400,76,81.0,,0.81,61.56,-0.3800010681152344,-0.021493272712443945
136,2019-09-26,1,0.07792307692307693,-0.5044637397578573,OIL,16.899999618530273,17.110000610351562,16.899999618530273,17.110000610351562,17.110000610351562,100,69,81.0,,0.81,55.89,-0.18999862670898438,-0.010982580062891767
137,2019-10-01,3,0.08273076923076923,0.06169792694965448,OIL,16.459999084472656,16.459999084472656,16.3799991607666,16.3799991607666,16.3799991607666,200,84,77.0,False,0.77,64.68,-0.6500015258789062,-0.03798956766171324
138,2019-10-02,5,0.08753846153846154,0.0581125058112506,OIL,15.979999542236328,16.06999969482422,15.979999542236328,16.06999969482422,16.06999969482422,100,86,77.0,,0.77,66.22,-0.3899993896484375,-0.02369376739615614
139,2019-10-03,5,0.08753846153846154,0.0,OIL,15.84000015258789,16.059999465942383,15.84000015258789,16.020000457763672,16.020000457763672,200,83,77.0,,0.77,63.91,-0.010000228881835938,-0.0006222917904009639
140,2019-10-07,10,0.0995576923076923,0.27764067127344516,OIL,16.020000457763672,16.020000457763672,16.020000457763672,16.020000457763672,16.020000457763672,0,82,77.0,,0.77,63.14,-0.03999900817871094,-0.002490598350487816
141,2019-10-09,2,0.08032692307692307,-0.1931620629708325,OIL,16.34000015258789,16.34000015258789,16.25,16.25,16.25,300,88,77.0,,0.77,67.76,0.31999969482421875,0.01997501159053594
142,2019-10-17,2,0.08032692307692307,0.0,OIL,16.75,16.75,16.729999542236328,16.729999542236328,16.729999542236328,300,84,77.0,,0.77,64.68,0.4099998474121094,0.025091789692986977
143,2019-11-11,2,0.08032692307692307,-0.05647165123108211,OIL,17.670000076293945,17.670000076293945,17.639999389648438,17.639999389648438,17.639999389648438,100,86,76.0,,0.76,65.36,0.9200000762939453,0.0549253776891907
144,2019-11-18,2,0.08032692307692307,0.0,OIL,17.6299991607666,17.6299991607666,17.6200008392334,17.6200008392334,17.6200008392334,400,90,76.0,,0.76,68.4,-0.04000091552734375,-0.0022637756284454857
145,2019-11-19,1,0.07792307692307693,-0.029925784055542137,OIL,17.34000015258789,17.34000015258789,17.15999984741211,17.15999984741211,17.15999984741211,200,86,76.0,,0.76,65.36,-0.28999900817871094,-0.01644917878521901
146,2019-12-03,5,0.08753846153846154,0.12339585389930896,OIL,17.43000030517578,17.469999313354492,17.43000030517578,17.469999313354492,17.469999313354492,500,82,74.0,,0.74,60.68,0.12999916076660156,0.007497068028987197
147,2019-12-13,1,0.07792307692307693,-0.029925784055542137,OIL,18.520000457763672,18.520000457763672,18.520000457763672,18.520000457763672,18.520000457763672,100,87,74.0,,0.74,64.38,1.0500011444091797,0.06010310164159738
148,2019-12-16,1,0.07792307692307693,0.0,OIL,18.68000030517578,18.68000030517578,18.68000030517578,18.68000030517578,18.68000030517578,100,85,74.0,,0.74,62.9,0.15999984741210938,0.008639300402664807
149,2019-12-31,9,0.09715384615384616,0.24679170779861792,OIL,18.950000762939453,19.020000457763672,18.950000762939453,19.020000457763672,19.020000457763672,1100,93,74.0,,0.74,68.82,0.3400001525878906,0.01820129266773529
150,2020-01-03,9,0.09715384615384616,0.0,OIL,19.6200008392334,19.6200008392334,19.6200008392334,19.6200008392334,19.6200008392334,100,98,82.0,,0.82,80.36,0.6000003814697266,0.031545760621936036
151,2020-01-07,1,0.07792307692307693,-0.029925784055542137,OIL,19.530000686645508,19.530000686645508,19.530000686645508,19.530000686645508,19.530000686645508,100,91,82.0,,0.82,74.61999999999999,-0.09000015258789062,-0.004587163544250261
152,2020-01-08,1,0.07792307692307693,0.0,OIL,18.68000030517578,18.82999992370605,18.68000030517578,18.82999992370605,18.82999992370605,900,93,82.0,,0.82,76.25999999999999,-0.7000007629394567,-0.035842331711647746
153,2020-01-09,1,0.07792307692307693,0.0,OIL,18.82999992370605,18.82999992370605,18.82999992370605,18.82999992370605,18.82999992370605,0,87,82.0,,0.82,71.33999999999999,0.0,0.0
154,2020-01-10,5,0.08753846153846154,0.12339585389930896,OIL,18.520000457763672,18.540000915527344,18.520000457763672,18.540000915527344,18.540000915527344,300,87,82.0,,0.82,71.33999999999999,-0.2899990081787074,-0.015400903311402203
155,2020-01-14,2,0.08032692307692307,-0.10690613641223012,OIL,18.3799991607666,18.3799991607666,18.3799991607666,18.3799991607666,18.3799991607666,100,82,82.0,,0.82,67.24,-0.1600017547607422,-0.008630083433638913
156,2020-01-17,3,0.08273076923076923,0.02992578405554225,OIL,18.3799991607666,18.43000030517578,18.36000061035156,18.43000030517578,18.43000030517578,800,87,82.0,,0.82,71.33999999999999,0.05000114440917969,0.0027204105926137423
157,2020-01-23,2,0.08032692307692307,-0.05647165123108211,OIL,17.5,17.559999465942383,17.5,17.559999465942383,17.559999465942383,100,81,82.0,,0.82,66.42,-0.8700008392333984,-0.0472056877280177
158,2020-01-24,1,0.07792307692307693,-0.029925784055542137,OIL,17.170000076293945,17.170000076293945,17.170000076293945,17.170000076293945,17.170000076293945,100,85,82.0,,0.82,69.7,-0.3899993896484375,-0.02220953311558127
159,2020-01-29,1,0.07792307692307693,0.0,OIL,16.920000076293945,16.920000076293945,16.860000610351562,16.860000610351562,16.860000610351562,600,81,82.0,,0.82,66.42,-0.25,-0.014560279492669692
160,2020-01-30,1,0.07792307692307693,0.0,OIL,16.6299991607666,16.760000228881836,16.6299991607666,16.760000228881836,16.760000228881836,100,80,82.0,,0.82,65.6,-0.15999984741210938,-0.009456255714577644
161,2020-02-03,20,0.12359615384615384,0.4939562993956299,OIL,16.399999618530273,16.40999984741211,16.030000686645508,16.030000686645508,16.030000686645508,900,79,77.0,,0.77,60.83,-0.35000038146972656,-0.02088307736813655
162,2020-02-04,2,0.08032692307692307,-0.3500855764742493,OIL,15.989999771118164,15.989999771118164,15.949999809265137,15.949999809265137,15.949999809265137,1100,82,77.0,,0.77,63.14,-0.4200000762939453,-0.02559415479581373
163,2020-02-05,1,0.07792307692307693,-0.029925784055542137,OIL,16.530000686645508,16.530000686645508,16.290000915527344,16.360000610351562,16.360000610351562,300,81,77.0,,0.77,62.370000000000005,0.5400009155273438,0.03377116468148533
164,2020-02-07,1,0.07792307692307693,0.0,OIL,16.209999084472656,16.209999084472656,16.209999084472656,16.209999084472656,16.209999084472656,300000,79,77.0,,0.77,60.83,-0.32000160217285156,-0.01935883780279446
165,2020-02-12,3,0.08273076923076923,0.02992578405554225,OIL,16.530000686645508,16.559999465942383,16.450000762939453,16.559999465942383,16.559999465942383,24900,79,77.0,,0.77,60.83,0.35000038146972656,0.021591634869676746
166,2020-02-19,1,0.07792307692307693,-0.05811250581125049,OIL,16.860000610351562,17.100000381469727,16.860000610351562,17.030000686645508,17.030000686645508,600,80,77.0,,0.77,61.6,0.5400009155273438,0.03260875198926905
167,2020-02-21,1,0.07792307692307693,0.0,OIL,16.81999969482422,16.920000076293945,16.81999969482422,16.920000076293945,16.920000076293945,800,83,77.0,,0.77,63.91,-0.18000030517578125,-0.01052633340118736
168,2020-02-25,1,0.07792307692307693,0.0,OIL,16.290000915527344,16.290000915527344,15.81999969482422,15.81999969482422,15.81999969482422,1900,81,77.0,,0.77,62.370000000000005,-0.6299991607666016,-0.03723399278521711
169,2020-02-26,1,0.07792307692307693,0.0,OIL,15.510000228881836,15.510000228881836,15.510000228881836,15.510000228881836,15.510000228881836,100,81,77.0,,0.77,62.370000000000005,-0.7800006866455078,-0.04788217574021281
170,2020-02-27,4,0.08513461538461539,0.09254689042448172,OIL,14.970000267028809,14.970000267028809,14.970000267028809,14.970000267028809,14.970000267028809,100,81,77.0,,0.77,62.370000000000005,-0.5399999618530273,-0.03481624460891175
171,2020-02-28,7,0.09234615384615384,0.08470747684662294,OIL,14.399999618530272,14.420000076293944,14.399999618530272,14.420000076293944,14.420000076293944,800,89,77.0,,0.77,68.53,-0.5500001907348651,-0.036740159046371734
172,2020-03-02,1,0.07792307692307693,-0.1336326705152876,OIL,14.670000076293944,15.079999923706056,14.670000076293944,15.079999923706056,15.079999923706056,2500,56,90.0,,0.9,50.4,0.6599998474121129,0.04576975339252143
173,2020-03-09,7,0.09234615384615384,0.11622501162250098,OIL,10.829999923706056,11.949999809265137,10.1899995803833,10.31999969482422,10.31999969482422,18700,100,90.0,,0.9,90.0,-3.1300001144409197,-0.2075596903366358
174,2020-03-10,2,0.08032692307692307,-0.1301541024573094,OIL,11.119999885559082,12.0,10.890000343322754,11.3100004196167,11.3100004196167,24700,77,90.0,,0.9,69.3,0.05000019073486328,0.004184116446269481
175,2020-03-11,88,0.2870576923076923,2.573617428776634,OIL,11.140000343322754,11.170000076293944,10.9399995803833,10.9399995803833,10.9399995803833,7100,68,90.0,,0.9,61.2,-0.8299999237060565,-0.069166660308838
176,2020-03-12,30,0.1476346153846154,-0.4856970590205667,OIL,10.399999618530272,10.600000381469728,9.880000114440918,10.43000030517578,10.43000030517578,3600,63,90.0,,0.9,56.7,-0.5699996948242152,-0.051029515750310894
177,2020-03-13,7,0.09234615384615384,-0.3744952455386219,OIL,10.90999984741211,10.920000076293944,10.649999618530272,10.920000076293944,10.920000076293944,500,62,90.0,,0.9,55.8,0.3199996948242152,0.030188649368694254
178,2020-03-16,1,0.07792307692307693,-0.46345338983050843,OIL,10.979999542236328,10.979999542236328,9.710000038146973,9.739999771118164,9.739999771118164,4400,59,90.0,,0.9,53.1,0.05999946594238459,0.005494456549742788
179,2020-03-17,2,0.08032692307692307,0.03084896347482724,OIL,9.699999809265137,9.699999809265137,9.350000381469728,9.350000381469728,9.350000381469728,2700,58,90.0,,0.9,52.2,-1.2799997329711914,-0.11657557252597939
180,2020-03-18,60,0.21975,1.7356954752214508,OIL,8.8100004196167,8.8100004196167,8.0,8.359999656677246,8.359999656677246,6800,64,90.0,,0.9,57.6,-0.8899993896484375,-0.0917525162009114
181,2020-03-19,1,0.07792307692307693,-0.6454012426708673,OIL,8.4399995803833,9.40999984741211,8.4399995803833,9.260000228881836,9.260000228881836,1600,66,90.0,,0.9,59.4,0.5999994277954102,0.0681043585945158
182,2020-03-20,6,0.0899423076923077,0.1542448173741362,OIL,9.520000457763672,9.75,8.729999542236328,8.920000076293945,8.920000076293945,8500,63,90.0,,0.9,56.7,0.3400001525878906,0.036131791509156796
183,2020-03-23,1,0.07792307692307693,0.0,OIL,8.920000076293945,8.920000076293945,8.15999984741211,8.15999984741211,8.15999984741211,4700,60,90.0,,0.9,54.0,-0.8299999237060547,-0.0851281973031851
184,2020-03-24,2,0.08032692307692307,0.03084896347482724,OIL,8.970000267028809,9.119999885559082,8.960000038146973,9.119999885559082,9.119999885559082,1900,58,90.0,,0.9,52.2,0.19999980926513672,0.02242150308907087
185,2020-03-25,9,0.09715384615384616,0.20948048838879596,OIL,9.350000381469728,9.609999656677246,9.350000381469728,9.59000015258789,9.59000015258789,1300,59,90.0,,0.9,53.1,0.48999977111816406,0.0537280457529441
186,2020-03-26,2,0.08032692307692307,-0.17319873317498025,OIL,9.579999923706056,9.739999771118164,9.210000038146973,9.40999984741211,9.40999984741211,12200,61,90.0,,0.9,54.9,0.13000011444091797,0.013527587834052834
187,2020-03-27,2,0.08032692307692307,0.0,OIL,9.449999809265137,9.729999542236328,9.399999618530272,9.399999618530272,9.399999618530272,2700,62,90.0,,0.9,55.8,-0.010000228881835938,-0.0010267175684632868
188,2020-03-30,1,0.07792307692307693,-0.3695347751672631,OIL,9.6899995803833,9.75,9.399999618530272,9.40999984741211,9.40999984741211,1000,65,90.0,,0.9,58.5,0.020000457763671875,0.0020555456017088414
189,2020-03-31,2,0.08032692307692307,0.03084896347482724,OIL,9.699999809265137,9.699999809265137,9.350000381469728,9.350000381469728,9.350000381469728,1200,62,90.0,,0.9,55.8,-0.05000019073486328,-0.005128224690755245
190,2020-04-01,108,0.33513461538461536,3.172133109887479,OIL,9.369999885559082,9.6899995803833,9.0,9.0,9.0,1700,34,100.0,False,1.0,34.0,-0.010000228881835938,-0.001030951451389095
191,2020-04-02,2,0.08032692307692307,-0.7603144545819704,OIL,9.75,10.84000015258789,9.31999969482422,9.800000190734863,9.800000190734863,7000,37,100.0,,1.0,37.0,1.1500005722045898,0.1186791147579287
192,2020-04-03,181,0.5106153846153846,5.356715345942064,OIL,10.109999656677246,11.359999656677246,10.020000457763672,10.229999542236328,10.229999542236328,3300,39,100.0,,1.0,39.0,0.5199995040893555,0.04797043328133288
193,2020-04-06,5,0.08753846153846154,0.12339585389930896,OIL,10.510000228881836,10.510000228881836,10.1899995803833,10.380000114440918,10.380000114440918,5300,37,100.0,,1.0,37.0,-0.8499994277954102,-0.0748238955531827
194,2020-04-07,77,0.26061538461538464,1.9771528998242536,OIL,10.640000343322754,11.649999618530272,10.399999618530272,10.510000228881836,10.510000228881836,64700,36,100.0,,1.0,36.0,1.1399993896484357,0.1084680651590928
195,2020-04-08,1,0.07792307692307693,-0.7010035419126328,OIL,10.470000267028809,11.5600004196167,10.40999984741211,10.40999984741211,10.40999984741211,2800,37,100.0,,1.0,37.0,-0.08999919891357244,-0.00772525337858565
196,2020-04-09,4,0.08513461538461539,0.09254689042448172,OIL,10.979999542236328,10.979999542236328,10.020000457763672,10.399999618530272,10.399999618530272,77600,40,100.0,,1.0,40.0,-0.5800008773803711,-0.05017308445734492
197,2020-04-13,1,0.07792307692307693,-0.8574594575579555,OIL,11.029999732971191,11.029999732971191,10.649999618530272,10.800000190734863,10.800000190734863,4700,36,100.0,,1.0,36.0,0.05000019073486328,0.004553751622896618
198,2020-04-14,46,0.18609615384615386,1.3882033563672258,OIL,10.800000190734863,10.800000190734863,10.609999656677246,10.6899995803833,10.6899995803833,5300,36,100.0,,1.0,36.0,-0.22999954223632812,-0.020852180217992844
199,2020-04-15,3,0.08273076923076923,-0.5554407357652165,OIL,10.3100004196167,10.31999969482422,10.010000228881836,10.079999923706056,10.079999923706056,2100,37,100.0,,1.0,37.0,-0.48000049591064275,-0.044444489577178614
200,2020-04-16,27,0.14042307692307693,0.697350069735007,OIL,10.0,10.0,9.65999984741211,9.949999809265137,9.949999809265137,7300,36,100.0,,1.0,36.0,-0.3199996948242205,-0.031007723283626665
201,2020-04-17,2,0.08032692307692307,-0.4279649411120241,OIL,9.989999771118164,9.989999771118164,9.90999984741211,9.90999984741211,9.90999984741211,1400,37,100.0,,1.0,37.0,-0.010000228881835938,-0.0010000228881835715
202,2020-04-20,27,0.14042307692307693,0.1144688644688645,OIL,9.510000228881836,9.649999618530272,9.199999809265137,9.520000457763672,9.520000457763672,396500,100,100.0,,1.0,100.0,-0.3400001525878924,-0.03403405008785465
203,2020-04-21,32,0.15244230769230768,0.08559298822240469,OIL,9.460000038146973,10.199999809265137,7.170000076293945,7.670000076293945,7.670000076293945,47100,76,100.0,,1.0,76.0,0.5500001907348651,0.056994840671157565
204,2020-04-22,15,0.11157692307692307,-0.26807114923678566,OIL,8.289999961853027,8.300000190734863,7.980000019073486,8.050000190734863,8.050000190734863,34100,51,100.0,,1.0,51.0,-1.8999996185302734,-0.1862744758881677
205,2020-04-23,5,0.08753846153846154,-0.21544295070665287,OIL,8.579999923706055,8.579999923706055,8.0,8.1899995803833,8.1899995803833,11400,44,100.0,,1.0,44.0,0.2799997329711914,0.033734906811658805
206,2020-04-24,3,0.08273076923076923,-0.054920913884006994,OIL,8.239999771118164,8.239999771118164,8.0600004196167,8.109999656677246,8.109999656677246,7800,40,100.0,,1.0,40.0,-0.3400001525878906,-0.039627057763542584
207,2020-04-27,3,0.08273076923076923,-0.481811611659841,OIL,8.34000015258789,8.34000015258789,7.329999923706055,7.460000038146973,7.460000038146973,19000,41,100.0,,1.0,41.0,0.10000038146972656,0.01213596896206659
208,2020-04-28,76,0.25821153846153844,2.121106462110646,OIL,7.519999980926514,7.739999771118164,7.360000133514404,7.46999979019165,7.46999979019165,6300,41,100.0,,1.0,41.0,-0.6000003814697266,-0.07194249046668755
209,2020-04-29,2,0.08032692307692307,-0.6889104044090266,OIL,8.0,8.59000015258789,7.539999961853027,7.829999923706055,7.829999923706055,21900,39,100.0,,1.0,39.0,0.8500003814697266,0.10981917398001828
210,2020-04-30,1,0.07792307692307693,-0.029925784055542137,OIL,8.170000076293945,8.680000305175781,7.75,8.359999656677246,8.359999656677246,24100,38,100.0,,1.0,38.0,0.09000015258789062,0.010477316762419031
211,2020-05-01,4,0.08513461538461539,0.09254689042448172,OIL,8.479999542236328,8.479999542236328,7.849999904632568,8.119999885559082,8.119999885559082,19100,89,92.0,False,0.92,81.88000000000001,-0.20000076293945312,-0.02304156174052152
212,2020-05-04,4,0.08513461538461539,-0.027460456942003386,OIL,8.489999771118164,8.489999771118164,8.140000343322754,8.369999885559082,8.369999885559082,5100,89,92.0,,0.92,81.88000000000001,0.010000228881835938,0.001179272337460402
213,2020-05-05,7,0.09234615384615384,0.08470747684662294,OIL,8.680000305175781,9.149999618530272,8.600000381469727,9.149999618530272,9.149999618530272,9200,89,92.0,,0.92,81.88000000000001,0.6599998474121076,0.07773850002415061
214,2020-05-06,31,0.15003846153846154,0.6247396917950854,OIL,9.149999618530272,9.15999984741211,8.600000381469727,8.880000114440918,8.880000114440918,6500,87,92.0,,0.92,80.04,0.010000228881837714,0.001092921234836508
215,2020-05-07,2,0.08032692307692307,-0.4646244552678801,OIL,9.15999984741211,9.470000267028809,8.59000015258789,8.59000015258789,8.59000015258789,7500,88,92.0,,0.92,80.96000000000001,0.3100004196166992,0.03384284113326497
216,2020-05-08,2,0.08032692307692307,0.0,OIL,8.90999984741211,9.369999885559082,8.710000038146973,9.199999809265137,9.199999809265137,4200,84,92.0,,0.92,77.28,-0.10000038146972656,-0.0105597020749717
217,2020-05-11,1,0.07792307692307693,-0.029925784055542137,OIL,9.09000015258789,9.3100004196167,8.8100004196167,8.899999618530273,8.899999618530273,6900,85,92.0,,0.92,78.2,-0.05999946594238281,-0.006403358236412915
218,2020-05-12,8,0.09475,0.21594274432379068,OIL,9.0,9.0,8.789999961853027,8.789999961853027,8.789999961853027,700,82,92.0,,0.92,75.44,-0.3100004196166992,-0.03329757310896686
219,2020-05-13,1,0.07792307692307693,-0.17759285569311944,OIL,9.010000228881836,9.010000228881836,8.600000381469727,8.600000381469727,8.600000381469727,900,85,92.0,,0.92,78.2,0.010000228881835938,0.0011111365424261166
220,2020-05-15,1,0.07792307692307693,0.0,OIL,9.199999809265137,9.25,9.079999923706056,9.239999771118164,9.239999771118164,12600,87,92.0,,0.92,80.04,0.23999977111816406,0.02663704384255583
221,2020-05-18,16,0.11398076923076923,0.5589163598106262,OIL,10.079999923706056,10.68000030517578,10.029999732971191,10.140000343322754,10.140000343322754,33400,89,92.0,,0.92,81.88000000000001,1.4300003051757795,0.15459462758657083
222,2020-05-19,3,0.08273076923076923,-0.2741690568584444,OIL,10.140000343322754,10.199999809265137,10.029999732971191,10.050000190734863,10.050000190734863,18000,89,92.0,,0.92,81.88000000000001,-0.48000049591064275,-0.04494386537405093
223,2020-05-21,385,1.001,11.099488609948859,OIL,10.960000038146973,10.960000038146973,10.550000190734863,10.699999809265137,10.699999809265137,25400,87,92.0,,0.92,80.04,0.7600002288818359,0.07450982775426063
224,2020-05-22,10,0.0995576923076923,-0.9005417659263812,OIL,10.5600004196167,10.5600004196167,10.210000038146973,10.489999771118164,10.489999771118164,26300,86,92.0,,0.92,79.12,-0.39999961853027344,-0.036496315432303805
225,2020-05-27,1,0.07792307692307693,0.14076576576576594,OIL,10.619999885559082,10.619999885559082,10.279999732971191,10.369999885559082,10.369999885559082,7800,84,92.0,,0.92,77.28,0.05999946594238281,0.005681767382406999
226,2020-05-28,1,0.07792307692307693,0.0,OIL,10.239999771118164,10.579999923706056,10.239999771118164,10.449999809265137,10.449999809265137,18300,85,92.0,,0.92,78.2,-0.03999996185302557,-0.0037664747913431773
227,2020-06-01,7,0.09234615384615384,0.14962892027771124,OIL,10.869999885559082,11.09000015258789,10.0600004196167,10.0600004196167,10.0600004196167,56200,83,86.0,False,0.86,71.38,0.5100002288818342,0.04820418077122124
228,2020-06-02,2,0.08032692307692307,-0.1301541024573094,OIL,11.119999885559082,11.520000457763672,11.109999656677246,11.420000076293944,11.420000076293944,131700,81,86.0,,0.86,69.66,0.43000030517578125,0.03877369695756405
229,2020-06-03,6,0.0899423076923077,0.11970313622216922,OIL,11.5,11.5,11.119999885559082,11.329999923706056,11.329999923706056,53400,86,86.0,,0.86,73.96,-0.020000457763671875,-0.0017361507785524921
230,2020-06-04,2,0.08032692307692307,-0.10690613641223012,OIL,11.579999923706056,11.600000381469728,11.149999618530272,11.489999771118164,11.489999771118164,40500,89,86.0,,0.86,76.53999999999999,0.10000038146972834,0.008695685345193827
231,2020-06-05,57,0.21253846153846154,1.645918123054824,OIL,11.989999771118164,12.329999923706056,11.989999771118164,12.1899995803833,12.1899995803833,6300,91,86.0,,0.86,78.26,0.7299995422363281,0.06293099295086724
232,2020-06-08,2,0.08032692307692307,-0.1301541024573094,OIL,12.010000228881836,12.010000228881836,11.779999732971191,11.850000381469728,11.850000381469728,5000,94,86.0,,0.86,80.84,-0.3199996948242205,-0.02595293566944623
233,2020-06-09,2,0.08032692307692307,0.0,OIL,11.670000076293944,12.010000228881836,11.649999618530272,12.010000228881836,12.010000228881836,6800,93,86.0,,0.86,79.98,0.0,0.0
234,2020-06-10,2,0.08032692307692307,0.0,OIL,11.75,12.020000457763672,11.75,12.020000457763672,12.020000457763672,2300,88,86.0,,0.86,75.67999999999999,0.010000228881835938,0.0008326585088471727
235,2020-06-11,4,0.08513461538461539,0.05985156811108472,OIL,11.510000228881836,11.510000228881836,11.010000228881836,11.130000114440918,11.130000114440918,19900,89,86.0,,0.86,76.53999999999999,-0.5100002288818359,-0.04242930195168415
236,2020-06-12,1,0.07792307692307693,-0.08470747684662305,OIL,11.130000114440918,11.359999656677246,11.09000015258789,11.329999923706056,11.329999923706056,7900,88,86.0,,0.86,75.67999999999999,-0.15000057220458984,-0.013032195414574899
237,2020-06-15,16,0.11398076923076923,0.06754322766570597,OIL,11.380000114440918,11.579999923706056,11.34000015258789,11.5600004196167,11.5600004196167,3900,90,86.0,,0.86,77.4,0.22000026702881037,0.019366221274443207
238,2020-06-16,2,0.08032692307692307,-0.29525898430909403,OIL,11.899999618530272,12.09000015258789,11.609999656677246,11.789999961853027,11.789999961853027,12600,89,86.0,,0.86,76.53999999999999,0.5100002288818342,0.04404147083263665
239,2020-06-18,12,0.10436538461538461,0.2992578405554225,OIL,11.609999656677246,11.949999809265137,11.609999656677246,11.949999809265137,11.949999809265137,2300,89,86.0,,0.86,76.53999999999999,-0.1400003433227539,-0.011579846282531836
240,2020-06-22,1,0.07792307692307693,-0.05811250581125049,OIL,12.199999809265137,12.420000076293944,12.1899995803833,12.399999618530272,12.399999618530272,4200,89,86.0,,0.86,76.53999999999999,0.4700002670288068,0.03933056690631953
241,2020-06-23,19,0.1211923076923077,0.5552813425468903,OIL,12.520000457763672,12.520000457763672,12.359999656677246,12.359999656677246,12.359999656677246,1300,87,86.0,,0.86,74.82,0.10000038146972834,0.008051560455349716
242,2020-06-24,6,0.0899423076923077,-0.2578546493176769,OIL,12.300000190734863,12.300000190734863,11.619999885559082,11.619999885559082,11.619999885559082,2900,88,86.0,,0.86,75.67999999999999,-0.2200002670288086,-0.01757190566973066
243,2020-06-25,-1,0.07311538461538461,-0.18708573872140266,OIL,11.600000381469728,12.010000228881836,11.600000381469728,12.010000228881836,12.010000228881836,1400,88,86.0,,0.86,75.67999999999999,-0.28999996185302734,-0.023577232305368012
244,2020-06-29,-3,0.0683076923076923,-0.3300641267446247,OIL,11.920000076293944,12.119999885559082,11.920000076293944,12.119999885559082,12.119999885559082,400,89,86.0,,0.86,76.53999999999999,0.1099996566772461,0.009159005377261886
245,2020-06-30,4,0.08513461538461539,0.24634009009009028,OIL,12.0,12.18000030517578,12.0,12.09000015258789,12.09000015258789,1400,86,86.0,,0.86,73.96,0.06000041961669744,0.0049505297180891805
246,2020-07-01,13,0.10676923076923077,0.2541224305398688,OIL,12.170000076293944,12.199999809265137,12.149999618530272,12.15999984741211,12.15999984741211,900,88,81.0,False,0.81,71.28,0.019999504089357245,0.0016419953684942978
247,2020-07-02,1,0.07792307692307693,-0.2701729106628241,OIL,12.350000381469728,12.350000381469728,12.270000457763672,12.3100004196167,12.3100004196167,5500,89,81.0,,0.81,72.09,0.15000057220459162,0.012295129061451027
248,2020-07-06,14,0.10917307692307693,0.4010365251727541,OIL,12.359999656677246,12.520000457763672,12.350000381469728,12.460000038146973,12.460000038146973,3200,89,81.0,,0.81,72.09,0.17000007629394354,0.013765187938699741
249,2020-07-07,1,0.07792307692307693,-0.2862427338382949,OIL,12.470000267028809,12.550000190734863,12.380000114440918,12.380000114440918,12.380000114440918,1100,86,81.0,,0.81,69.66000000000001,0.029999732971191406,0.0023961447183964424
250,2020-07-08,2,0.08032692307692307,0.03084896347482724,OIL,12.479999542236328,12.56999969482422,12.479999542236328,12.56999969482422,12.56999969482422,700,91,81.0,,0.81,73.71000000000001,0.019999504089357245,0.0015935859589963908
251,2020-07-10,66,0.23417307692307693,1.9152501795547043,OIL,12.149999618530272,12.399999618530272,12.149999618530272,12.399999618530272,12.399999618530272,3300,87,81.0,,0.81,70.47,-0.17000007629394887,-0.013524270518793013
252,2020-07-13,1,0.07792307692307693,0.18237525532535748,OIL,12.369999885559082,12.369999885559082,12.15999984741211,12.199999809265137,12.199999809265137,500,89,81.0,,0.81,72.09,-0.02999973297118963,-0.0024193333785558213
253,2020-07-14,8,0.09475,0.21594274432379068,OIL,12.210000038146973,12.329999923706056,12.210000038146973,12.329999923706056,12.329999923706056,400,84,81.0,,0.81,68.04,-0.03999996185302557,-0.0032336266954797743
