,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,AAL_unscaled,AAL_monthly,isPartial,scale,AAL,Stock_Price_Change,Stock_Price_Change_Percent
14,2016-07-21,3,0.01369035532994924,-0.7847623101274241,AAL,35.099998474121094,35.560001373291016,34.439998626708984,34.959999084472656,33.59737014770508,16429900,54,10.0,,0.1,5.4,-1.1699981689453125,-0.03185402078755584
15,2016-07-22,3,0.01369035532994924,0.0,AAL,36.45000076293945,36.560001373291016,35.599998474121094,36.36000061035156,34.942806243896484,14704700,99,10.0,,0.1,9.9,1.0,0.028121483728375196
16,2016-10-20,5,0.015382402707275804,0.058200442323361745,AAL,40.93000030517578,40.93000030517578,39.40999984741211,40.59000015258789,39.12469482421875,14695900,100,6.0,,0.06,6.0,4.369998931884766,0.11952950677614793
17,2016-10-28,1,0.011998307952622675,-0.21999780002199965,AAL,39.84999847412109,40.56999969482422,39.79999923706055,40.060001373291016,38.61382675170898,6710700,43,6.0,,0.06,2.58,-0.3600006103515625,-0.008795519366415427
18,2016-11-17,2,0.012844331641285955,0.07051191651389077,AAL,44.38999938964844,45.84999847412109,44.04999923706055,45.83000183105469,44.28705978393555,8558700,59,7.0,,0.07,4.130000000000001,5.279998779296868,0.13014539854607077
19,2016-12-05,1,0.011998307952622675,-0.12359411692003452,AAL,46.45000076293945,46.540000915527344,45.58000183105469,45.720001220703125,44.180755615234375,5256400,73,6.0,,0.06,4.38,0.6900024414062571,0.015049126812854974
20,2016-12-22,87,0.08475634517766498,6.0640248201946125,AAL,49.34999847412109,49.45000076293945,48.459999084472656,48.68999862670898,47.0507698059082,3618700,66,6.0,,0.06,3.96,2.9099998474121094,0.0625268541075863
21,2017-01-06,2,0.012844331641285955,-0.8484558104250265,AAL,45.84999847412109,46.720001220703125,45.470001220703125,46.209999084472656,44.65425491333008,7260200,42,6.0,,0.06,2.52,-2.729999542236328,-0.05520726997202274
22,2017-01-11,2,0.012844331641285955,0.0,AAL,49.290000915527344,49.900001525878906,48.09999847412109,48.63999938964844,47.00244903564453,6925800,78,6.0,,0.06,4.68,3.1800003051757812,0.06806507324675803
23,2017-01-18,3,0.01369035532994924,0.06586747464102238,AAL,47.400001525878906,47.79999923706055,46.650001525878906,47.63999938964844,46.03612518310547,5176500,46,6.0,,0.06,2.76,-2.1000022888183594,-0.04208421291789477
24,2017-01-25,1,0.011998307952622675,-0.06586747464102205,AAL,47.900001525878906,48.209999084472656,47.61000061035156,47.90999984741211,46.29702377319336,5075800,40,6.0,,0.06,2.4,0.4099998474121094,0.008577402802429912
25,2017-01-26,1,0.011998307952622675,0.0,AAL,48.43000030517578,49.709999084472656,48.33000183105469,49.59000015258789,47.92045974731445,10332800,76,6.0,,0.06,4.56,1.5,0.03111387737991289
26,2017-01-30,6,0.016228426395939088,0.3525595825694543,AAL,45.619998931884766,45.91999816894531,43.86000061035156,44.900001525878906,43.38836288452149,16786100,79,6.0,,0.06,4.74,-3.7900009155273438,-0.07624222460931773
27,2017-02-06,2,0.012844331641285955,-0.06179705846001737,AAL,44.79999923706055,45.59999847412109,44.7400016784668,45.29999923706055,43.77488708496094,6496100,67,6.0,,0.06,4.02,-0.31999969482422586,-0.006968634747042235
28,2017-02-07,1,0.011998307952622675,-0.06586747464102205,AAL,45.75,46.130001068115234,45.0099983215332,45.16999816894531,43.64926910400391,6120000,57,6.0,,0.06,3.42,0.5300025939941477,0.011622864292307744
29,2017-02-09,2,0.012844331641285955,0.07051191651389077,AAL,45.06999969482422,46.59999847412109,44.93999862670898,46.29999923706055,44.84074020385742,7089900,70,6.0,,0.06,4.2,0.46999740600585227,0.010188540973841587
30,2017-02-27,15,0.02384263959390863,0.8562771703332894,AAL,46.18000030517578,46.36000061035156,45.68000030517578,46.31999969482422,44.860111236572266,4130500,55,6.0,,0.06,3.3,-0.23999786376952414,-0.005150168919057063
31,2017-03-21,1,0.011998307952622675,-0.49677098857426716,AAL,41.880001068115234,41.97999954223633,40.34000015258789,40.41999816894531,39.14606475830078,7938700,71,6.0,,0.06,4.26,-4.380001068115234,-0.09447802007011274
32,2017-04-10,5,0.015382402707275804,0.2820476660555633,AAL,41.810001373291016,42.66999816894531,41.619998931884766,42.31999969482422,40.98618698120117,4650500,52,7.0,,0.07,3.640000000000001,0.6899986267089844,0.01643636575114238
33,2017-04-11,1,0.011998307952622675,-0.21999780002199965,AAL,42.77999877929688,43.95000076293945,42.40999984741211,43.93000030517578,42.545440673828125,10269600,73,7.0,,0.07,5.11,1.2800025939941406,0.02999771851234123
34,2017-04-27,9,0.018766497461928936,-0.11913271384322122,AAL,43.90999984741211,44.209999084472656,42.40999984741211,43.97999954223633,42.59385681152344,18988600,100,7.0,,0.07,7.000000000000001,0.2599983215332031,0.005915775131281498
35,2017-05-02,94,0.09067851099830795,3.8319358038048863,AAL,42.060001373291016,43.90999984741211,42.04999923706055,43.869998931884766,42.48733139038086,9402500,69,7.0,,0.07,4.83,-0.2999992370605469,-0.006785777952343586
36,2017-07-13,1,0.011998307952622675,-0.8676830064749678,AAL,53.400001525878906,54.47999954223633,53.150001525878906,53.810001373291016,52.22626495361328,5346700,100,6.0,,0.06,6.0,10.569999694824219,0.24071964772386978
37,2017-08-31,1,0.011998307952622675,0.0,AAL,44.540000915527344,44.93999862670898,44.43000030517578,44.7400016784668,43.51129531860352,3799600,34,6.0,,0.06,2.04,-9.54000091552735,-0.17511015043477274
38,2017-09-05,1,0.011998307952622675,0.0,AAL,44.790000915527344,45.27999877929688,43.84000015258789,43.91999816894531,42.71381378173828,8501600,71,5.0,,0.05,3.5500000000000003,0.34000015258790484,0.007565646706224838
39,2017-09-28,2,0.012844331641285955,0.07051191651389077,AAL,46.77999877929688,48.59999847412109,46.77999877929688,47.4900016784668,46.18577194213867,8367800,83,5.0,,0.05,4.15,3.3199996948242045,0.07332155000724483
40,2017-10-10,2,0.012844331641285955,0.0,AAL,52.0,53.25,51.97999954223633,53.02999877929688,51.57362747192383,9387100,97,5.0,,0.05,4.8500000000000005,4.650001525878913,0.09567904674636951
41,2017-10-26,3,0.01369035532994924,0.06586747464102238,AAL,52.0,53.18999862670898,48.31999969482422,48.61000061035156,47.275001525878906,12079000,75,5.0,,0.05,3.75,-0.06000137329102273,-0.0011267863528831024
42,2017-11-02,2,0.012844331641285955,-0.06179705846001737,AAL,47.790000915527344,47.93000030517578,47.09000015258789,47.36000061035156,46.0593376159668,2410700,48,5.0,,0.05,2.4000000000000004,-5.259998321533196,-0.0988907399386908
43,2017-11-08,1,0.011998307952622675,-0.06586747464102205,AAL,46.41999816894531,46.97999954223633,45.84000015258789,46.369998931884766,45.09652328491211,3198800,51,5.0,,0.05,2.5500000000000003,-0.9500007629394531,-0.019820587458599825
44,2017-11-30,1,0.011998307952622675,0.0,AAL,49.7599983215332,51.11000061035156,49.29999923706055,50.4900016784668,49.21089172363281,6016200,100,5.0,,0.05,5.0,4.130001068115234,0.08790977242139486
45,2017-12-18,14,0.02299661590524535,0.9166549146805809,AAL,51.25,51.65999984741211,51.25,51.4900016784668,50.1855583190918,3235900,36,5.0,,0.05,1.8,0.5499992370605469,0.01076108844634116
46,2018-01-24,6,0.016228426395939088,0.2634698985640893,AAL,54.34999847412109,55.459999084472656,53.45000076293945,54.790000915527344,53.40195846557617,16348500,69,6.0,,0.06,4.14,3.799999237060547,0.07355786388471897
47,2018-01-25,2,0.012844331641285955,-0.20852882911062465,AAL,54.0,54.54999923706055,52.209999084472656,53.04999923706055,51.70603561401367,10223100,100,6.0,,0.06,6.0,-0.9099998474121094,-0.01640821966163508
48,2018-05-04,1,0.011998307952622675,-0.12359411692003452,AAL,41.75,43.45000076293945,41.75,42.86000061035156,41.85452651977539,5540900,67,5.0,,0.05,3.35,-11.099998474121094,-0.20348301795355295
49,2018-06-13,2,0.012844331641285955,0.07051191651389077,AAL,43.38999938964844,43.68999862670898,42.83000183105469,42.91999816894531,42.01113128662109,5989000,78,5.0,,0.05,3.9,0.23999786376952414,0.005523541071470683
50,2018-07-11,16,0.024688663282571913,0.9221446449743118,AAL,38.310001373291016,38.34000015258789,35.900001525878906,35.959999084472656,35.19852066040039,24894200,100,5.0,,0.05,5.0,-5.349998474121087,-0.12245361964489687
51,2018-07-12,1,0.011998307952622675,-0.5140154890000685,AAL,36.400001525878906,36.77000045776367,35.63999938964844,36.33000183105469,35.560691833496094,12226300,71,5.0,,0.05,3.5500000000000003,-1.5699996948242188,-0.04094939198163372
52,2018-07-13,1,0.011998307952622675,0.0,AAL,36.310001373291016,37.2599983215332,36.13999938964844,37.119998931884766,36.33395385742188,10829800,63,5.0,,0.05,3.1500000000000004,0.48999786376953125,0.013326022781326108
53,2018-07-30,54,0.05683756345177665,3.737131575236215,AAL,39.880001068115234,40.290000915527344,38.93000030517578,38.970001220703125,38.14478302001953,5746200,50,5.0,,0.05,2.5,3.0300025939941406,0.08132052416768487
54,2018-08-01,3,0.01369035532994924,-0.7591319103331249,AAL,39.380001068115234,39.470001220703125,37.68999862670898,38.13999938964844,37.33235168457031,7080700,80,6.0,False,0.06,4.8,-0.8199996948242188,-0.020352436738421575
55,2018-08-08,6,0.016228426395939088,0.3525595825694543,AAL,38.40999984741211,38.86000061035156,38.220001220703125,38.380001068115234,37.66530990600586,3886500,52,6.0,,0.06,3.12,-0.6100006103515625,-0.015454790764779625
56,2018-08-20,6,0.016228426395939088,0.0,AAL,38.040000915527344,40.09999847412109,37.9900016784668,39.9900016784668,39.245338439941406,9628900,70,6.0,,0.06,4.2,1.2399978637695241,0.03190936295145641
57,2018-09-11,10,0.019612521150592217,0.20852882911062443,AAL,39.33000183105469,40.310001373291016,39.06999969482422,40.18000030517578,39.43178939819336,5863600,42,5.0,,0.05,2.1,0.21000289916992898,0.005236980228451982
58,2018-09-12,2,0.012844331641285955,-0.34509533258562686,AAL,40.2599983215332,40.400001525878906,39.22999954223633,39.2599983215332,38.5289192199707,6103400,58,5.0,,0.05,2.9000000000000004,0.09000015258789062,0.00223270031063616
59,2018-09-21,6,0.016228426395939088,0.3525595825694543,AAL,42.040000915527344,43.88999938964844,41.9900016784668,43.59999847412109,42.78810501098633,10743100,87,5.0,,0.05,4.3500000000000005,3.4899978637695312,0.08638608247412938
60,2018-09-24,1,0.011998307952622675,-0.26066103638828064,AAL,43.27000045776367,43.29999923706055,41.84999847412109,41.97999954223633,41.19827651977539,7105100,48,5.0,,0.05,2.4000000000000004,-0.5900001525878906,-0.013442701316761507
61,2018-09-28,3,0.01369035532994924,0.14102383302778154,AAL,41.369998931884766,41.959999084472656,40.70000076293945,41.33000183105469,40.56038284301758,5030600,60,5.0,,0.05,3.0,-1.3400001525878906,-0.030946886286339237
62,2018-10-01,2,0.012844331641285955,-0.06179705846001737,AAL,41.40999984741211,41.75,39.59999847412109,39.61000061035156,38.87240219116211,7210700,56,7.0,False,0.07,3.92,-0.20999908447265625,-0.005004744734381283
63,2018-10-09,5,0.015382402707275804,0.19760242392306693,AAL,36.29999923706055,36.38999938964844,33.40999984741211,33.54999923706055,32.92525100708008,19662600,92,7.0,,0.07,6.44,-5.3600006103515625,-0.1283832481521332
64,2018-10-10,2,0.012844331641285955,-0.16499835001649987,AAL,33.33000183105469,33.400001525878906,31.59000015258789,31.61000061035156,31.02137756347656,20539000,79,7.0,,0.07,5.53,-2.9899978637695312,-0.08216537273754587
65,2018-10-15,3,0.01369035532994924,0.06586747464102238,AAL,31.0,32.2400016784668,30.81999969482422,31.780000686645508,31.188215255737305,11092500,72,7.0,,0.07,5.040000000000001,-1.1599998474121094,-0.03473053276699167
66,2018-10-16,2,0.012844331641285955,-0.06179705846001737,AAL,32.060001373291016,33.439998626708984,31.979999542236328,33.279998779296875,32.660274505615234,11339200,100,7.0,,0.07,7.000000000000001,1.1999969482421875,0.0372207470771837
67,2018-10-17,3,0.01369035532994924,0.06586747464102238,AAL,34.45000076293945,35.400001525878906,33.529998779296875,33.56999969482422,32.94488525390625,15068600,89,7.0,,0.07,6.23,1.9600028991699219,0.05861252929611194
68,2018-10-19,2,0.012844331641285955,-0.06179705846001737,AAL,32.09000015258789,32.650001525878906,31.809999465942383,32.040000915527344,31.4433708190918,10445200,85,7.0,,0.07,5.95,-2.75,-0.07768361247074052
69,2018-10-23,8,0.017920473773265652,0.3089852923000864,AAL,31.530000686645508,32.439998626708984,30.600000381469727,32.380001068115234,31.777042388916016,12468300,61,7.0,,0.07,4.2700000000000005,-0.21000289916992188,-0.00643194148102777
70,2018-10-24,21,0.028918781725888326,0.6137286375224247,AAL,32.47999954223633,32.75,30.239999771118164,30.34000015258789,29.77502822875977,15348200,67,7.0,,0.07,4.69,0.3100013732910156,0.009556146313637104
71,2018-10-25,5,0.015382402707275804,-0.4680826165818267,AAL,31.190000534057617,33.33000183105469,31.1200008392334,32.369998931884766,31.767223358154297,18375200,96,7.0,,0.07,6.720000000000001,0.5800018310546875,0.01770997957418885
72,2018-10-26,1,0.011998307952622675,-0.21999780002199965,AAL,31.399999618530277,33.0099983215332,31.299999237060547,32.459999084472656,31.855548858642575,11438600,60,7.0,,0.07,4.2,-0.3200035095214844,-0.009601064864728781
73,2018-11-09,1,0.011998307952622675,0.0,AAL,36.70000076293945,37.2599983215332,36.02999877929688,36.220001220703125,35.643646240234375,6794400,92,5.0,,0.05,4.6000000000000005,4.25,0.12874887052713424
74,2018-11-14,2,0.012844331641285955,0.07051191651389077,AAL,38.0,38.59000015258789,37.45000076293945,38.11000061035156,37.50356674194336,7288400,55,5.0,,0.05,2.75,1.3300018310546875,0.035695166155873315
75,2018-11-16,1,0.011998307952622675,-0.06586747464102205,AAL,37.400001525878906,37.52999877929688,36.5,36.75,36.16521453857422,10645700,65,5.0,,0.05,3.25,-1.0600013732910085,-0.027468291502971698
76,2018-11-21,45,0.049223350253807106,3.1025243266111966,AAL,36.09000015258789,37.5099983215332,35.970001220703125,36.310001373291016,35.732208251953125,8701500,57,5.0,,0.05,2.85,-0.02000045776367898,-0.0005329192223345602
77,2018-11-23,5,0.015382402707275804,-0.6874978515692138,AAL,36.65999984741211,38.27000045776367,36.65999984741211,37.95000076293945,37.34611511230469,6121300,55,5.0,,0.05,2.75,0.7600021362304688,0.020261321520619102
78,2018-11-26,5,0.015382402707275804,-0.27797633230084984,AAL,38.29999923706055,38.619998931884766,37.70000076293945,38.09999847412109,37.49372482299805,9203100,72,5.0,,0.05,3.6,0.34999847412109375,0.009145504832365203
79,2018-12-12,1,0.011998307952622675,-0.21999780002199965,AAL,34.54999923706055,34.790000915527344,34.09000015258789,34.349998474121094,33.803401947021484,7630500,77,6.0,,0.06,4.62,-3.829998016357422,-0.09917136515494218
80,2018-12-21,9,0.018766497461928936,0.5640953321111268,AAL,31.950000762939453,32.650001525878906,30.649999618530277,30.780000686645508,30.290210723876957,11800600,98,6.0,,0.06,5.88,-2.1399993896484375,-0.061511909552532384
81,2019-01-02,1,0.011998307952622675,-0.5301172884500696,AAL,31.459999084472656,32.650001525878906,31.049999237060547,32.47999954223633,31.963159561157227,5229500,45,6.0,,0.06,2.7,0.0,0.0
82,2019-01-03,4,0.01453637901861252,0.2115357495416723,AAL,31.690000534057617,31.850000381469727,28.809999465942383,30.059999465942383,29.5816650390625,16822000,100,6.0,,0.06,6.0,-0.8000011444091797,-0.024502330996067023
83,2019-01-10,27,0.03399492385786802,1.3386101734373184,AAL,30.6200008392334,32.209999084472656,29.780000686645508,32.040000915527344,31.530160903930664,19726300,72,6.0,,0.06,4.32,0.3599987030029297,0.011302941874135053
84,2019-01-22,17,0.025534686971235194,-0.24886765218256934,AAL,33.7599983215332,33.880001068115234,32.45000076293945,32.7400016784668,32.219024658203125,14598200,43,6.0,,0.06,2.58,1.6700019836425781,0.051847315464458754
85,2019-01-23,13,0.022150592216582065,-0.13252932211251733,AAL,32.93000030517578,33.099998474121094,31.38999938964844,31.649999618530277,31.146364212036133,14317900,71,6.0,,0.06,4.26,-0.7800025939941406,-0.023022507951695692
86,2019-01-24,-1,0.010306260575296107,-0.5347185088992439,AAL,34.2599983215332,34.349998474121094,32.83000183105469,33.65999984741211,33.124385833740234,15531100,80,6.0,,0.06,4.8,1.25,0.03776435219407337
87,2019-01-25,2,0.012844331641285955,0.24626498111968487,AAL,33.939998626708984,35.5,33.7599983215332,34.97999954223633,34.423377990722656,15811300,47,6.0,,0.06,2.82,1.1500015258789062,0.033478939649598694
88,2019-01-28,2,0.012844331641285955,0.0,AAL,34.529998779296875,36.619998931884766,34.5,36.56999969482422,35.988075256347656,14843500,69,6.0,,0.06,4.14,1.1199989318847656,0.031549265686894756
89,2019-02-07,2,0.012844331641285955,0.0,AAL,36.459999084472656,36.70000076293945,35.939998626708984,36.16999816894531,35.69147872924805,5857300,11,10.0,,0.1,1.1,0.0800018310546875,0.0021846486452250513
90,2019-02-12,7,0.017074450084602368,0.32933737320511125,AAL,36.7599983215332,37.16999816894531,35.66999816894531,35.75,35.277034759521484,6883200,19,10.0,,0.1,1.9,0.4699974060058594,0.012806468562269746
91,2019-02-21,1,0.011998307952622675,0.0,AAL,34.97999954223633,35.5099983215332,34.83000183105469,34.97999954223633,34.5172233581543,5900700,9,10.0,,0.1,0.9,-1.6599998474121094,-0.04465966987318826
92,2019-02-22,1,0.011998307952622675,0.0,AAL,35.0,35.54999923706055,35.0,35.4900016784668,35.020477294921875,5393300,11,10.0,,0.1,1.1,0.04000091552734375,0.0011264690909063013
93,2019-03-08,1,0.011998307952622675,0.0,AAL,31.899999618530277,32.119998931884766,31.3700008392334,31.90999984741211,31.487838745117188,6200500,73,6.0,,0.06,4.38,-3.4300003051757812,-0.09648383625280188
94,2019-03-12,2,0.012844331641285955,0.07051191651389077,AAL,32.189998626708984,32.189998626708984,30.8799991607666,30.920000076293945,30.510934829711918,10887500,66,6.0,,0.06,3.96,0.06999969482421875,0.0021793180931501954
95,2019-03-13,47,0.050915397631133674,2.9640363588460024,AAL,31.21999931335449,31.93000030517578,31.0,31.84000015258789,31.418764114379883,11092900,91,6.0,,0.06,5.46,-0.2599983215332031,-0.008076990761890723
96,2019-03-14,10,0.019612521150592217,-0.6148017679704896,AAL,31.959999084472656,32.470001220703125,31.8799991607666,32.130001068115234,31.704927444458008,6454500,72,6.0,,0.06,4.32,0.5400009155273438,0.016912023500350815
97,2019-03-18,1,0.011998307952622675,-0.38823224915883003,AAL,31.5,31.57999992370605,31.030000686645508,31.3799991607666,30.964847564697266,6832700,85,6.0,,0.06,5.1,-0.8900012969970739,-0.027409955760322013
98,2019-03-19,1,0.011998307952622675,0.0,AAL,31.5,32.119998931884766,31.3799991607666,31.59000015258789,31.172075271606445,6824500,84,6.0,,0.06,5.04,0.5399990081787145,0.017099398653682485
99,2019-03-27,1,0.011998307952622675,-0.38823224915883003,AAL,30.270000457763672,31.200000762939453,30.149999618530277,30.940000534057617,30.530672073364254,6406900,52,6.0,,0.06,3.12,-0.9199981689453125,-0.028642534232217964
100,2019-03-28,4,0.01453637901861252,0.2115357495416723,AAL,31.01000022888184,31.3700008392334,30.440000534057617,30.899999618530277,30.49120140075684,6687200,51,6.0,,0.06,3.06,0.1700000762939453,0.005448720260798234
101,2019-04-01,6,0.016228426395939088,0.11640088464672349,AAL,31.979999542236328,32.72999954223633,31.700000762939453,32.349998474121094,31.92201805114746,7438200,63,6.0,False,0.06,3.78,1.3599987030029297,0.04335347996873584
102,2019-04-02,2,0.012844331641285955,-0.20852882911062465,AAL,33.040000915527344,33.470001220703125,32.459999084472656,32.9900016784668,32.553550720214844,10406100,89,6.0,,0.06,5.34,0.7400016784667969,0.022609278607286898
103,2019-04-03,2,0.012844331641285955,0.0,AAL,33.220001220703125,33.9900016784668,33.209999084472656,33.709999084472656,33.26402282714844,10014300,79,6.0,,0.06,4.74,0.5200004577636719,0.015536314275424123
104,2019-04-04,2,0.012844331641285955,0.0,AAL,33.959999084472656,34.119998931884766,33.349998474121094,33.93000030517578,33.48111724853516,6192300,100,6.0,,0.06,6.0,0.12999725341796875,0.0038245733156383466
105,2019-04-05,1,0.011998307952622675,-0.06586747464102205,AAL,33.970001220703125,34.400001525878906,33.880001068115234,34.060001373291016,33.609397888183594,5164700,62,6.0,,0.06,3.72,0.2800025939941406,0.00820640688040819
106,2019-04-08,7,0.017074450084602368,0.42307149908334485,AAL,33.63999938964844,33.95000076293945,33.439998626708984,33.880001068115234,33.43177795410156,6219800,63,6.0,,0.06,3.78,-0.4500007629394531,-0.013081416947058
107,2019-04-09,1,0.011998307952622675,-0.2972946189673966,AAL,33.369998931884766,33.52000045776367,32.599998474121094,33.310001373291016,32.869319915771484,8119100,56,6.0,,0.06,3.36,-0.43000030517578125,-0.012665693534981592
108,2019-04-10,5,0.015382402707275804,0.2820476660555633,AAL,33.7599983215332,34.130001068115234,33.09000015258789,34.02000045776367,33.56992721557617,7159500,76,6.0,,0.06,4.56,0.6100006103515625,0.018198108652181633
109,2019-04-16,1,0.011998307952622675,-0.21999780002199965,AAL,33.959999084472656,34.09000015258789,33.59000015258789,34.029998779296875,33.57978820800781,4498400,59,6.0,,0.06,3.54,-0.04000091552734375,-0.0011720162401258616
110,2019-04-17,2,0.012844331641285955,0.07051191651389077,AAL,34.45000076293945,34.720001220703125,34.099998474121094,34.380001068115234,33.92516326904297,3772100,83,6.0,,0.06,4.98,0.6300010681152344,0.018480524062638004
111,2019-04-18,6,0.016228426395939088,0.2634698985640893,AAL,34.43000030517578,34.619998931884766,33.900001525878906,34.369998931884766,33.91529083251953,3318200,66,6.0,,0.06,3.96,-0.10000228881835938,-0.0028802501527197544
112,2019-04-24,1,0.011998307952622675,-0.26066103638828064,AAL,33.91999816894531,34.4900016784668,33.900001525878906,33.9900016784668,33.54032516479492,3739800,53,6.0,,0.06,3.18,-0.12999725341796875,-0.0037549756622967667
113,2019-04-25,28,0.0348409475465313,1.9038217458750526,AAL,34.04999923706055,34.25,33.130001068115234,33.40999984741211,32.967994689941406,6156500,52,6.0,,0.06,3.12,-0.24000167846679688,-0.006958587033547126
114,2019-04-29,1,0.011998307952622675,-0.6556262444757418,AAL,33.5099983215332,33.9900016784668,33.310001373291016,33.77000045776367,33.32323455810547,5558200,45,6.0,,0.06,2.7,-0.2599983215332031,-0.00759119186958257
115,2019-05-06,1,0.011998307952622675,0.0,AAL,34.25,34.77000045776367,33.720001220703125,34.75,34.29026412963867,4156800,63,5.0,,0.05,3.1500000000000004,0.779998779296875,0.02294788881375709
116,2019-05-13,2,0.012844331641285955,0.07051191651389077,AAL,33.15999984741211,33.20000076293945,31.979999542236328,32.13999938964844,31.806325912475582,7040900,51,5.0,,0.05,2.5500000000000003,-1.5699996948242188,-0.04515385890579304
117,2019-05-15,1,0.011998307952622675,-0.06586747464102205,AAL,32.029998779296875,32.41999816894531,31.549999237060547,32.15999984741211,31.82611846923828,4518600,54,5.0,,0.05,2.7,-0.7800025939941406,-0.023494053496072254
118,2019-05-20,6,0.016228426395939088,0.3525595825694543,AAL,30.649999618530277,31.21999931335449,30.21999931335449,30.959999084472656,30.638574600219727,7576200,81,5.0,,0.05,4.05,-1.1999988555908239,-0.03701415556341048
119,2019-05-22,4,0.01453637901861252,-0.10426441455531243,AAL,31.229999542236328,31.229999542236328,29.809999465942383,29.920000076293945,29.609373092651367,10258700,51,5.0,,0.05,2.5500000000000003,0.01000022888183949,0.0003203148334971484
120,2019-05-23,3,0.01369035532994924,-0.05820044232336152,AAL,29.729999542236328,29.979999542236328,29.309999465942383,29.5,29.19373321533203,11324600,71,5.0,,0.05,3.5500000000000003,-1.25,-0.04002561698118068
121,2019-05-31,1,0.011998307952622675,-0.12359411692003452,AAL,27.799999237060547,27.920000076293945,27.11000061035156,27.229999542236328,26.94729804992676,7441400,69,5.0,,0.05,3.45,-2.059999465942383,-0.0687124582186941
122,2019-06-03,8,0.017920473773265652,0.49358341559723584,AAL,27.1200008392334,27.809999465942383,27.020000457763672,27.200000762939453,26.917612075805664,6796300,64,5.0,,0.05,3.2,-0.1100006103515625,-0.003939849930192585
123,2019-06-04,2,0.012844331641285955,-0.2832593711641961,AAL,27.6299991607666,29.309999465942383,27.5,29.1200008392334,28.81767845153809,10218500,82,5.0,,0.05,4.1000000000000005,1.5,0.05393743361401282
124,2019-06-06,2,0.012844331641285955,0.0,AAL,30.399999618530277,30.51000022888184,29.8799991607666,30.3799991607666,30.06459617614746,5507600,87,5.0,,0.05,4.3500000000000005,1.2000007629394567,0.04094168491315853
