,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,SHOP_unscaled,SHOP_monthly,isPartial,scale,SHOP,Stock_Price_Change,Stock_Price_Change_Percent
17,2017-02-23,1,0.0039069767441860465,-0.8561643835616438,SHOP,64.16999816894531,64.36000061035156,61.83000183105469,62.72999954223633,62.72999954223633,1469700,75,70.0,,0.7,52.5,1.8899993896484375,0.030254511809134854
18,2017-02-28,1,0.0039069767441860465,0.0,SHOP,59.470001220703125,60.84000015258789,59.150001525878906,59.209999084472656,59.209999084472656,1134200,71,70.0,,0.7,49.7,-3.520000457763672,-0.054692362094190594
19,2017-03-17,1,0.0039069767441860465,2.9069767441860463,SHOP,65.48999786376953,67.38999938964844,65.27999877929688,66.98999786376953,66.98999786376953,1494600,82,72.0,,0.72,59.04,6.549999237060547,0.1076594217724034
20,2017-03-21,2,0.006813953488372093,0.7440476190476191,SHOP,69.93000030517578,71.56999969482422,66.83999633789062,67.19000244140625,67.19000244140625,3630400,76,72.0,,0.72,54.72,4.180000305175781,0.06202701206461003
21,2017-03-22,1,0.0039069767441860465,-0.42662116040955633,SHOP,66.97000122070312,67.4800033569336,64.75,66.70999908447266,66.70999908447266,1445800,75,72.0,,0.72,54.0,-4.089996337890625,-0.05714679831396452
22,2017-03-24,3,0.009720930232558139,1.4880952380952377,SHOP,68.01000213623047,70.10800170898438,67.69000244140625,68.9800033569336,68.9800033569336,1462500,81,72.0,,0.72,58.32,2.6279983520507812,0.038944846196139915
23,2017-03-27,7,0.021348837209302328,4.464285714285715,SHOP,68.30000305175781,70.75,67.33000183105469,70.4000015258789,70.4000015258789,1620900,78,72.0,,0.72,56.16,0.641998291015625,0.009157275565784051
24,2017-03-28,2,0.006813953488372093,-0.6808278867102397,SHOP,70.66000366210938,73.0,70.5510025024414,72.37000274658203,72.37000274658203,1740800,79,72.0,,0.72,56.88,2.25,0.03180212014134276
25,2017-03-29,10,0.030069767441860466,3.4129692832764507,SHOP,72.77999877929688,72.98999786376953,70.80000305175781,72.72000122070312,72.72000122070312,1565400,75,72.0,,0.72,54.0,-0.01000213623046875,-0.00013701556480094634
26,2017-03-30,10,0.030069767441860466,0.0,SHOP,72.69000244140625,72.86499786376953,68.72000122070312,69.05000305175781,69.05000305175781,3092500,76,72.0,,0.72,54.72,-0.125,-0.001712563414966839
27,2017-04-07,3,0.009720930232558139,0.4266211604095562,SHOP,68.58000183105469,68.98200225830078,68.27999877929688,68.70999908447266,68.70999908447266,475000,79,73.0,,0.73,57.67,-3.88299560546875,-0.05329027268659925
28,2017-04-10,1,0.0039069767441860465,-0.5980861244019138,SHOP,69.08999633789062,70.05999755859375,68.75,69.27999877929688,69.27999877929688,996100,81,73.0,,0.73,59.13,1.0779953002929688,0.015627196442580038
29,2017-04-11,1,0.0039069767441860465,0.0,SHOP,69.12000274658203,69.69999694824219,67.44999694824219,69.05999755859375,69.05999755859375,965900,77,73.0,,0.73,56.21,-0.3600006103515625,-0.005138461645684211
30,2017-04-13,1,0.0039069767441860465,0.0,SHOP,69.33000183105469,71.87999725341797,69.08000183105469,70.62999725341797,70.62999725341797,1643000,78,73.0,,0.73,56.94,2.1800003051757812,0.031276906752156775
31,2017-04-17,4,0.012627906976744187,2.232142857142857,SHOP,71.45999908447266,72.26000213623047,70.77999877929688,71.69999694824219,71.69999694824219,1018900,76,73.0,,0.73,55.48,0.3800048828125,0.005286656891106523
32,2017-04-18,4,0.012627906976744187,0.0,SHOP,71.69999694824219,72.19999694824219,70.86299896240234,71.58000183105469,71.58000183105469,824900,70,73.0,,0.73,51.1,-0.06000518798828125,-0.0008304066733233473
33,2017-04-20,2,0.006813953488372093,-0.46040515653775327,SHOP,73.4000015258789,76.25,73.26000213623047,76.05999755859375,76.05999755859375,1667900,74,73.0,,0.73,54.02,4.0500030517578125,0.05609422746459569
34,2017-04-21,3,0.009720930232558139,0.4266211604095562,SHOP,77.62000274658203,77.79000091552734,74.97000122070312,76.37999725341797,76.37999725341797,1777400,82,73.0,,0.73,59.86,1.5400009155273438,0.020196733318391447
35,2017-04-27,3,0.009720930232558139,-0.9524621858296373,SHOP,73.38999938964844,74.4000015258789,71.2699966430664,73.08999633789062,73.08999633789062,1754600,73,73.0,,0.73,53.29,-3.3899993896484375,-0.04357885781913873
36,2017-04-28,3,0.009720930232558139,0.0,SHOP,73.31999969482422,76.04000091552734,73.1500015258789,75.94999694824219,75.94999694824219,1903100,80,73.0,,0.73,58.4,1.6399993896484375,0.022043002096955533
37,2017-05-01,4,0.012627906976744187,-0.31525851197982346,SHOP,75.69999694824219,77.77999877929688,74.81999969482422,77.26000213623047,77.26000213623047,2513400,75,76.0,False,0.76,57.0,1.7399978637695312,0.022882664950287124
38,2017-05-02,5,0.015534883720930232,0.23020257826887636,SHOP,80.41000366210938,84.58000183105469,77.57099914550781,82.9800033569336,82.9800033569336,6148400,73,76.0,,0.76,55.48,6.8000030517578125,0.08742611414861323
39,2017-05-03,12,0.03588372093023256,1.3098802395209583,SHOP,81.79000091552734,83.55999755859375,80.72000122070312,81.72000122070312,81.72000122070312,2184800,71,76.0,,0.76,53.96,-1.0200042724609375,-0.012059638807981554
40,2017-05-04,3,0.009720930232558139,-0.729099157485418,SHOP,82.93000030517578,82.93000030517578,81.04000091552734,81.3499984741211,81.3499984741211,1398100,74,76.0,,0.76,56.24,-0.6299972534179688,-0.007539459930886228
41,2017-05-05,10,0.030069767441860466,2.093301435406699,SHOP,81.72000122070312,85.81999969482422,81.72000122070312,85.52999877929688,85.52999877929688,1862100,80,76.0,,0.76,60.8,2.8899993896484375,0.03484866006286591
42,2017-05-08,1,0.0039069767441860465,0.0,SHOP,87.0199966430664,87.25299835205078,85.5999984741211,86.77999877929688,86.77999877929688,2034800,76,76.0,,0.76,57.76,1.4329986572265625,0.016697723867656666
43,2017-05-09,7,0.021348837209302328,4.464285714285715,SHOP,87.25,91.12999725341795,86.8499984741211,89.1500015258789,89.1500015258789,2519400,72,76.0,,0.76,54.72,3.8769989013671733,0.044433990517141364
44,2017-05-10,3,0.009720930232558139,-0.5446623093681918,SHOP,89.5199966430664,93.52999877929688,89.51000213623047,93.05999755859376,93.05999755859376,2264200,72,76.0,,0.76,54.72,2.4000015258789205,0.02633602104919297
45,2017-05-11,18,0.05332558139534884,4.4856459330143545,SHOP,93.25,93.55999755859376,88.80000305175781,92.0199966430664,92.0199966430664,2857500,74,76.0,,0.76,56.24,0.02999877929688921,0.0003207396523940975
46,2017-05-12,7,0.021348837209302328,-0.5996511120802441,SHOP,91.9499969482422,94.94000244140624,91.0,93.58000183105467,93.58000183105467,1814100,84,76.0,,0.76,63.84,1.3800048828124716,0.014749945690712751
47,2017-05-15,2,0.006813953488372093,0.0,SHOP,94.44000244140624,95.87999725341795,93.51000213623048,94.23999786376952,94.23999786376952,2327200,74,76.0,,0.76,56.24,0.9399948120117188,0.009900935199489203
48,2017-05-16,2,0.006813953488372093,0.0,SHOP,94.95999908447266,95.8499984741211,92.5999984741211,94.93000030517578,94.93000030517578,2276700,72,76.0,,0.76,54.72,-0.02999877929686079,-0.0003128783912829114
49,2017-05-17,4,0.012627906976744187,0.8532423208191127,SHOP,93.0500030517578,93.25,89.56999969482422,89.83999633789062,89.83999633789062,3353000,71,76.0,,0.76,53.96,-2.5999984741210938,-0.027125701778942357
50,2017-05-18,7,0.021348837209302328,0.69060773480663,SHOP,83.16999816894531,92.9800033569336,81.0,92.11000061035156,92.11000061035156,7979600,71,76.0,,0.76,53.96,-0.26999664306640625,-0.002895406359961439
51,2017-05-19,4,0.012627906976744187,-0.4084967320261438,SHOP,90.5999984741211,91.88999938964844,87.5,88.87000274658203,88.87000274658203,7890900,76,76.0,,0.76,57.76,-1.0900039672851562,-0.011722993417206395
52,2017-05-22,4,0.012627906976744187,2.232142857142857,SHOP,89.94000244140625,90.9000015258789,88.61000061035156,89.5999984741211,89.5999984741211,1796200,78,76.0,,0.76,59.28,-0.9899978637695312,-0.01077372804815857
53,2017-05-24,3,0.009720930232558139,-0.2302025782688767,SHOP,90.19000244140624,91.5,90.06999969482422,90.80999755859376,90.80999755859376,1243100,72,76.0,,0.76,54.72,0.5999984741210938,0.0066006431688592215
54,2017-05-25,4,0.012627906976744187,0.2990430622009572,SHOP,91.3499984741211,91.9499969482422,89.3499984741211,90.22000122070312,90.22000122070312,1495500,74,76.0,,0.76,56.24,0.4499969482422017,0.004917999434340903
55,2017-05-26,3,0.009720930232558139,-0.2302025782688767,SHOP,90.26000213623048,91.11000061035156,90.0,90.73999786376952,90.73999786376952,1099000,84,76.0,,0.76,63.84,-0.8399963378906392,-0.00913536014975036
56,2017-05-30,1,0.0039069767441860465,-0.5980861244019138,SHOP,91.0999984741211,93.23999786376952,89.69000244140625,90.56999969482422,90.56999969482422,1970300,79,76.0,,0.76,60.04,2.1299972534179545,0.023378303579727477
57,2017-05-31,2,0.006813953488372093,0.7440476190476191,SHOP,90.87999725341795,92.27999877929688,88.91999816894531,91.86000061035156,91.86000061035156,2488700,79,76.0,,0.76,60.04,-0.959999084472642,-0.010296000712862186
58,2017-06-01,4,0.012627906976744187,0.8532423208191127,SHOP,92.48999786376952,93.6999969482422,90.54000091552734,93.44000244140624,93.44000244140624,1831800,78,82.0,False,0.82,63.96,1.4199981689453267,0.01538793007942596
59,2017-06-02,11,0.032976744186046514,1.6114180478821365,SHOP,93.6999969482422,97.8499984741211,93.4499969482422,97.52999877929688,97.52999877929688,3166600,86,82.0,,0.82,70.52,4.150001525878892,0.044290305880919645
60,2017-06-05,9,0.02716279069767442,-0.17630465444287724,SHOP,98.3499984741211,99.37999725341795,96.11000061035156,97.4800033569336,97.4800033569336,2128300,78,82.0,,0.82,63.96,1.5299987792968608,0.015636165591780937
61,2017-06-06,2,0.006813953488372093,-0.7491438356164384,SHOP,96.95999908447266,99.77999877929688,96.37000274658205,98.61000061035156,98.61000061035156,1948700,78,82.0,,0.82,63.96,0.40000152587892046,0.004024970184482113
62,2017-06-07,2,0.006813953488372093,0.0,SHOP,98.9000015258789,99.5999984741211,96.51000213623048,96.98999786376952,96.98999786376952,1835100,77,82.0,,0.82,63.13999999999999,-0.18000030517578125,-0.0018039718117648373
63,2017-06-08,3,0.009720930232558139,0.4266211604095562,SHOP,97.27999877929688,98.86000061035156,95.63999938964844,98.83999633789062,98.83999633789062,1401200,80,82.0,,0.82,65.6,-0.7399978637695312,-0.007429697541228464
64,2017-06-09,15,0.0446046511627907,3.588516746411484,SHOP,98.6999969482422,100.8000030517578,89.30999755859375,91.4499969482422,91.4499969482422,4656300,85,82.0,,0.82,69.7,1.9400024414062358,0.019623734871827336
65,2017-06-12,18,0.05332558139534884,4.4856459330143545,SHOP,90.01000213623047,90.29000091552734,82.51000213623047,88.88999938964844,88.88999938964844,5244400,81,82.0,,0.82,66.42,-10.510002136230455,-0.1042658910519465
66,2017-06-13,15,0.0446046511627907,-0.16354121238552122,SHOP,87.38999938964844,90.55999755859376,84.47599792480469,86.93000030517578,86.93000030517578,3955500,79,82.0,,0.82,64.78,0.26999664306642046,0.0029903271716547053
67,2017-06-14,8,0.024255813953488373,-0.45620437956204385,SHOP,87.47000122070312,88.19999694824219,84.43000030517578,85.36000061035156,85.36000061035156,2123600,80,82.0,,0.82,65.6,-2.3600006103515767,-0.026060078113679497
68,2017-06-15,16,0.047511627906976744,0.9587727708533078,SHOP,81.9000015258789,85.54000091552734,81.55000305175781,85.4800033569336,85.4800033569336,2896100,84,82.0,,0.82,68.88,-2.6599960327148438,-0.03015868622167628
69,2017-06-16,4,0.012627906976744187,-0.7342143906020557,SHOP,86.95999908447266,88.19000244140625,85.68000030517578,86.93000030517578,86.93000030517578,2499200,89,82.0,,0.82,72.97999999999999,2.6500015258789062,0.030979676145851842
70,2017-06-19,5,0.015534883720930232,1.2798634812286687,SHOP,88.27999877929688,90.83999633789062,87.79000091552734,90.55999755859376,90.55999755859376,2183500,83,82.0,,0.82,68.06,2.649993896484375,0.03004868832206964
71,2017-06-20,3,0.009720930232558139,-0.37425149700598803,SHOP,91.11000061035156,91.8499984741211,88.61000061035156,88.94000244140625,88.94000244140625,1548900,83,82.0,,0.82,68.06,1.0100021362304688,0.011118473986652777
72,2017-06-21,6,0.01844186046511628,0.897129186602871,SHOP,89.23999786376953,91.77999877929688,89.19999694824219,91.25,91.25,1497400,79,82.0,,0.82,64.78,-0.06999969482421875,-0.0007621088294731404
73,2017-06-22,3,0.009720930232558139,-0.4728877679697353,SHOP,91.31999969482422,92.11000061035156,90.2699966430664,91.37000274658205,91.37000274658205,1013300,78,82.0,,0.82,63.96,0.3300018310546875,0.0035955745853542
74,2017-06-23,2,0.006813953488372093,-0.2990430622009569,SHOP,91.04000091552734,95.1999969482422,90.5,94.4800033569336,94.4800033569336,1462700,89,82.0,,0.82,72.97999999999999,3.089996337890639,0.03354680618190531
75,2017-06-26,1,0.0039069767441860465,-0.7881462799495587,SHOP,95.11000061035156,96.9800033569336,90.2699966430664,92.04000091552734,92.04000091552734,1953800,87,82.0,,0.82,71.33999999999999,1.780006408691392,0.01869754690915726
76,2017-06-27,3,0.009720930232558139,1.4880952380952377,SHOP,91.23999786376952,92.1999969482422,86.80000305175781,87.04000091552734,87.04000091552734,2175900,79,82.0,,0.82,64.78,-4.780006408691392,-0.04928857747198301
77,2017-06-29,8,0.024255813953488373,1.495215311004785,SHOP,88.97000122070312,88.97000122070312,83.16000366210938,86.4000015258789,86.4000015258789,2720300,84,82.0,,0.82,68.88,-3.2299957275390767,-0.03503249278145071
78,2017-06-30,1,0.0039069767441860465,-0.8389261744966443,SHOP,85.86000061035156,88.0,85.63999938964844,86.9000015258789,86.9000015258789,1697500,86,82.0,,0.82,70.52,-0.970001220703125,-0.010902564992630426
79,2017-07-03,3,0.009720930232558139,1.4880952380952377,SHOP,87.1500015258789,87.91000366210938,84.80000305175781,86.0,86.0,887200,96,87.0,,0.87,83.52,-0.089996337890625,-0.0010226856578480215
80,2017-07-05,3,0.009720930232558139,0.0,SHOP,85.62999725341797,89.47000122070312,85.58000183105469,88.11000061035156,88.11000061035156,1783800,84,87.0,,0.87,73.08,1.55999755859375,0.01774539294287547
81,2017-07-06,4,0.012627906976744187,0.2990430622009572,SHOP,86.63999938964844,87.83000183105469,85.80999755859375,86.20999908447266,86.20999908447266,1213000,81,87.0,,0.87,70.47,-1.6399993896484375,-0.018330159464320483
82,2017-07-07,4,0.012627906976744187,0.0,SHOP,87.18000030517578,89.2300033569336,87.0,88.98999786376953,88.98999786376953,1022200,87,87.0,,0.87,75.69,1.4000015258789062,0.01593990090734465
83,2017-07-10,10,0.030069767441860466,1.3812154696132595,SHOP,89.0999984741211,91.4800033569336,88.28800201416016,90.98999786376952,90.98999786376952,1284400,84,87.0,,0.87,73.08,2.25,0.02521573366975738
84,2017-07-11,2,0.006813953488372093,-0.7733952049497294,SHOP,90.76000213623048,92.56999969482422,90.1719970703125,91.29000091552734,91.29000091552734,1259700,80,87.0,,0.87,69.6,1.089996337890625,0.01191513224630869
85,2017-07-12,3,0.009720930232558139,0.4266211604095562,SHOP,92.1500015258789,95.16999816894533,92.0,94.68000030517578,94.68000030517578,1760100,82,87.0,,0.87,71.34,2.599998474121108,0.028086836801258785
86,2017-07-13,3,0.009720930232558139,0.0,SHOP,95.73999786376952,96.8000030517578,92.51000213623048,93.0199966430664,93.0199966430664,1790000,80,87.0,,0.87,69.6,1.6300048828124716,0.017127297616617465
87,2017-07-14,2,0.006813953488372093,-0.2990430622009569,SHOP,93.83000183105467,93.88999938964844,91.6999969482422,92.41000366210938,92.41000366210938,1021700,86,87.0,,0.87,74.82,-2.910003662109361,-0.03006202035503469
88,2017-07-17,3,0.009720930232558139,0.0,SHOP,92.22000122070312,93.3000030517578,89.63400268554688,90.48999786376952,90.48999786376952,1520600,81,87.0,,0.87,70.47,-0.5899963378906392,-0.006283910338971466
89,2017-07-18,2,0.006813953488372093,-0.2990430622009569,SHOP,91.29000091552734,93.90299987792967,90.11000061035156,93.18000030517578,93.18000030517578,1432400,83,87.0,,0.87,72.21,0.602996826171875,0.006462988279189785
90,2017-07-19,1,0.0039069767441860465,-0.42662116040955633,SHOP,93.73999786376952,94.5,91.3000030517578,91.9000015258789,91.9000015258789,1394300,77,87.0,,0.87,66.99,0.5970001220703267,0.006357625665275979
91,2017-07-20,4,0.012627906976744187,2.232142857142857,SHOP,92.43000030517578,92.83000183105467,90.19000244140624,90.87000274658205,90.87000274658205,961500,83,87.0,,0.87,72.21,-1.6699981689453267,-0.017671938295717782
92,2017-07-21,2,0.006813953488372093,-0.46040515653775327,SHOP,90.4499969482422,91.26000213623048,89.33000183105469,89.41999816894531,89.41999816894531,1400800,83,87.0,,0.87,72.21,-1.5699996948241903,-0.016912632380224446
93,2017-07-24,4,0.012627906976744187,0.8532423208191127,SHOP,89.87000274658203,93.6500015258789,89.48999786376953,93.61000061035156,93.61000061035156,1466500,82,87.0,,0.87,71.34,2.3899993896484233,0.02618890350320946
94,2017-07-26,2,0.006813953488372093,-0.46040515653775327,SHOP,92.9499969482422,95.0,92.8499984741211,93.91999816894533,93.91999816894533,1163800,78,87.0,,0.87,67.86,1.3499984741210938,0.014415359873197975
95,2017-07-27,12,0.03588372093023256,4.266211604095563,SHOP,94.6999969482422,95.5,88.63999938964844,90.43000030517578,90.43000030517578,2221000,79,87.0,,0.87,68.73,0.5,0.0052631578947368585
96,2017-07-28,7,0.021348837209302328,-0.4050550874918989,SHOP,89.55000305175781,93.41999816894533,88.29100036621094,92.9800033569336,92.9800033569336,1414100,84,87.0,,0.87,73.08,-2.0800018310546733,-0.021780123885389302
97,2017-07-31,12,0.03588372093023256,1.8416206261510126,SHOP,93.66999816894533,94.5199966430664,91.36000061035156,92.37000274658205,92.37000274658205,2497700,81,87.0,,0.87,70.47,1.0999984741210795,0.011774764458160059
98,2017-08-01,37,0.10855813953488372,2.0252754374594946,SHOP,103.91999816894533,105.79000091552734,98.5999984741211,104.08000183105467,104.08000183105467,9672300,80,79.0,False,0.79,63.2,11.270004272460938,0.11923407398139863
99,2017-08-02,25,0.07367441860465117,-0.3213367609254498,SHOP,104.5,104.54000091552734,97.29000091552734,98.3499984741211,98.3499984741211,4507800,82,79.0,,0.79,64.78,-1.25,-0.011815861510372061
100,2017-08-03,5,0.015534883720930232,-0.7891414141414141,SHOP,99.5,99.88999938964844,96.55999755859376,97.16000366210938,97.16000366210938,2285500,80,79.0,,0.79,63.2,-4.650001525878906,-0.04448059580213992
101,2017-08-04,2,0.006813953488372093,-0.561377245508982,SHOP,97.31999969482422,98.44000244140624,96.02999877929688,96.27999877929688,96.27999877929688,1479200,86,79.0,,0.79,67.94,-1.4499969482422017,-0.014515937101832299
102,2017-08-07,1,0.0039069767441860465,-0.42662116040955633,SHOP,96.4499969482422,99.0999984741211,96.43000030517578,97.79000091552734,97.79000091552734,1077600,85,79.0,,0.79,67.15,0.659996032714858,0.0067045511615839715
103,2017-08-10,4,0.012627906976744187,2.232142857142857,SHOP,94.4800033569336,94.4800033569336,88.20999908447266,88.4000015258789,88.4000015258789,3396600,81,79.0,,0.79,63.99,-4.6199951171875,-0.04661952763191979
104,2017-08-11,3,0.009720930232558139,-0.2302025782688767,SHOP,88.51000213623047,93.0,88.5,91.70999908447266,91.70999908447266,1951100,86,79.0,,0.79,67.94,-1.4800033569335938,-0.015664725913930422
105,2017-08-15,1,0.0039069767441860465,-0.5980861244019138,SHOP,94.26000213623048,94.56900024414062,92.7699966430664,93.1500015258789,93.1500015258789,807100,79,79.0,,0.79,62.41,1.569000244140625,0.0168709703671035
106,2017-08-22,1,0.0039069767441860465,0.0,SHOP,96.91000366210938,98.91000366210938,96.62000274658205,98.61000061035156,98.61000061035156,1357700,76,79.0,,0.79,60.040000000000006,4.34100341796875,0.04590302749063602
107,2017-08-23,2,0.006813953488372093,0.7440476190476191,SHOP,97.81999969482422,102.8000030517578,97.13999938964844,102.45999908447266,102.45999908447266,2374300,76,79.0,,0.79,60.040000000000006,3.8899993896484233,0.03932867501387638
108,2017-08-24,7,0.021348837209302328,2.133105802047782,SHOP,102.9000015258789,106.9000015258789,102.75,106.52999877929688,106.52999877929688,3377800,73,79.0,,0.79,57.67,4.099998474121108,0.03988325245532187
109,2017-08-25,2,0.006813953488372093,-0.6808278867102397,SHOP,106.83000183105467,107.0,102.75,103.73999786376952,103.73999786376952,1722800,77,79.0,,0.79,60.830000000000005,0.09999847412109375,0.0009354394077991657
110,2017-08-29,2,0.006813953488372093,0.7440476190476191,SHOP,101.6999969482422,105.0,101.33000183105467,104.37000274658205,104.37000274658205,1137200,71,79.0,,0.79,56.09,-2.0,-0.01869158878504673
111,2017-08-30,6,0.01844186046511628,1.7064846416382253,SHOP,104.76000213623048,108.7699966430664,104.5999984741211,108.44000244140624,108.44000244140624,1538500,72,79.0,,0.79,56.88,3.7699966430664062,0.03590472993396587
112,2017-08-31,1,0.0039069767441860465,-0.7881462799495587,SHOP,109.26000213623048,111.56999969482422,108.30999755859376,110.91999816894533,110.91999816894533,1604300,71,79.0,,0.79,56.09,2.8000030517578125,0.025742421055193532
113,2017-09-01,0,0.001,-0.7440476190476191,SHOP,111.80999755859376,112.0,109.86000061035156,110.86000061035156,110.86000061035156,1022200,85,74.0,False,0.74,62.9,0.43000030517578125,0.003854085384529471
114,2017-09-05,1,0.0039069767441860465,-0.5980861244019138,SHOP,109.97000122070312,112.0,108.02999877929688,110.66999816894533,110.66999816894533,1563200,72,74.0,,0.74,53.28,0.0,0.0
115,2017-09-06,2,0.006813953488372093,0.7440476190476191,SHOP,110.9000015258789,111.94000244140624,108.75,110.22000122070312,110.22000122070312,1140300,68,74.0,,0.74,50.32,-0.05999755859376421,-0.0005356924874443392
116,2017-09-07,1,0.0039069767441860465,-0.42662116040955633,SHOP,110.47000122070312,113.52999877929688,110.13999938964844,113.45999908447266,113.45999908447266,1138500,69,74.0,,0.74,51.06,1.5899963378906392,0.01420400485271478
117,2017-09-08,2,0.006813953488372093,0.7440476190476191,SHOP,113.29000091552734,114.87999725341795,112.4000015258789,113.61000061035156,113.61000061035156,924500,72,74.0,,0.74,53.28,1.3499984741210795,0.011891116785313072
118,2017-09-11,1,0.0039069767441860465,-0.42662116040955633,SHOP,115.44000244140624,118.60399627685548,114.9000015258789,117.98999786376952,117.98999786376952,1428800,70,74.0,,0.74,51.8,3.7239990234375284,0.0324164268146927
119,2017-09-12,1,0.0039069767441860465,0.0,SHOP,118.94000244140624,120.81999969482422,116.87999725341795,120.5,120.5,1770500,72,74.0,,0.74,53.28,2.216003417968736,0.01868405355242797
120,2017-09-14,1,0.0039069767441860465,0.0,SHOP,119.33000183105467,121.0,116.61000061035156,120.1999969482422,120.1999969482422,1066400,74,74.0,,0.74,54.76,0.18000030517578125,0.0014898220959314035
121,2017-09-15,2,0.006813953488372093,0.7440476190476191,SHOP,120.0199966430664,121.20999908447266,119.375,120.26000213623048,120.26000213623048,847900,81,74.0,,0.74,59.94,0.20999908447265625,0.0017355296237409057
122,2017-09-18,4,0.012627906976744187,0.8532423208191127,SHOP,120.8000030517578,123.94000244140624,120.70099639892578,122.41999816894533,122.41999816894533,1373900,74,74.0,,0.74,54.76,2.7300033569335795,0.022522922015955293
123,2017-09-19,1,0.0039069767441860465,-0.6906077348066298,SHOP,123.33000183105467,123.87999725341795,122.13999938964844,122.94000244140624,122.94000244140624,785200,72,74.0,,0.74,53.28,-0.06000518798828125,-0.00048414706153199205
124,2017-09-20,5,0.015534883720930232,2.976190476190476,SHOP,122.81999969482422,123.62999725341795,117.4000015258789,119.29000091552734,119.29000091552734,1828400,72,74.0,,0.74,53.28,-0.25,-0.0020180820595966376
