,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,V_unscaled,V_monthly,isPartial,scale,V,Stock_Price_Change,Stock_Price_Change_Percent
10,2017-03-03,10,0.07479518072289157,0.06428938796502659,V,88.30999755859375,88.91000366210938,88.18000030517578,88.79000091552734,85.98722839355469,5700600,88,90.0,,0.9,79.2,0.7600021362304688,0.008621691696821365
11,2017-03-27,2,0.06274698795180722,-0.16108247422680422,V,88.30999755859375,88.98999786376953,88.06999969482422,88.94999694824219,86.14215850830078,5230000,95,90.0,,0.9,85.5,0.07999420166015625,0.0008997210478605133
12,2017-04-18,1,0.06124096385542169,-0.024001536098310128,V,89.63999938964844,89.91999816894531,89.23999786376953,89.7300033569336,86.89754486083984,6823500,93,86.0,,0.86,79.98,0.9300003051757812,0.010450616108559352
13,2017-04-19,2,0.06274698795180722,0.024591776509934826,V,90.08999633789062,90.62000274658205,89.5999984741211,89.75,86.91693878173828,7301300,93,86.0,,0.86,79.98,0.700004577636733,0.0077847485753006485
14,2017-04-20,9,0.07328915662650602,0.16801075268817223,V,90.13999938964844,91.5,89.9000015258789,91.1500015258789,88.27273559570312,12178300,93,86.0,,0.86,79.98,0.8799972534179545,0.00971084999720051
15,2017-04-21,3,0.06425301204819277,-0.12329442709189542,V,92.7699966430664,92.8000030517578,91.0199966430664,91.1500015258789,88.27273559570312,19442600,92,86.0,,0.86,79.12,1.3000030517577983,0.014207683625768297
16,2017-04-25,1,0.06124096385542169,0.2079372623574145,V,91.98999786376952,92.3499984741211,91.58000183105467,92.11000061035156,89.20242309570312,7769200,97,86.0,,0.86,83.42,-0.45000457763670454,-0.004849187099549179
17,2017-04-26,5,0.06726506024096386,0.09836710603974042,V,92.0199966430664,92.4800033569336,91.75,91.81999969482422,88.92156982421875,11295200,91,86.0,,0.86,78.26,0.1300048828125,0.0014077410390962442
18,2017-04-28,3,0.06425301204819277,-0.04477879276374719,V,91.38999938964844,91.5500030517578,90.9800033569336,91.22000122070312,88.34052276611328,6888500,89,86.0,,0.86,76.53999999999999,-0.9300003051757955,-0.010056231308582353
19,2017-05-01,1,0.06124096385542169,-0.0468779298706169,V,91.29000091552734,91.66999816894533,91.13999938964844,91.26000213623048,88.37925720214844,9042100,92,82.0,False,0.82,75.44,0.11999511718752842,0.0013107057693890756
20,2017-05-17,2,0.06274698795180722,0.024591776509934826,V,92.4800033569336,92.76000213623048,91.70999908447266,91.76000213623048,89.02115631103516,8240200,86,82.0,,0.82,70.52,1.0900039672851562,0.011890520225344758
21,2017-05-23,2,0.06274698795180722,0.0,V,93.55999755859376,94.06999969482422,93.47000122070312,93.86000061035156,91.05846405029295,7616100,81,82.0,,0.82,66.42,1.3099975585937358,0.014122439935585929
22,2017-05-24,1,0.06124096385542169,-0.024001536098310128,V,94.0199966430664,94.98999786376952,94.0199966430664,94.80999755859376,91.98011779785156,6825300,81,82.0,,0.82,66.42,0.9199981689452983,0.009779931667161623
23,2017-05-25,-2,0.05672289156626506,-0.07377532952980526,V,95.08999633789062,95.37999725341795,94.88999938964844,95.04000091552734,92.20327758789062,7262400,80,82.0,,0.82,65.6,0.3899993896484375,0.004105689003254476
24,2017-05-30,6,0.0687710843373494,0.2124044180118947,V,94.66000366210938,94.87999725341795,94.33999633789062,94.72000122070312,91.892822265625,6292700,86,82.0,,0.82,70.52,-0.5,-0.005242189289139221
25,2017-06-06,1,0.06124096385542169,-0.10949544498948838,V,96.2699966430664,96.5999984741211,95.55999755859376,95.79000091552734,92.9308624267578,7030300,91,80.0,,0.8,72.8,1.7200012207031392,0.018128175279233272
26,2017-06-21,1,0.06124096385542169,0.0,V,94.61000061035156,94.7699966430664,94.06999969482422,94.54000091552734,91.71817016601562,5611400,90,80.0,,0.8,72.0,-1.8300018310546875,-0.01894411863313783
27,2017-07-14,5,0.06726506024096386,0.09836710603974042,V,96.13999938964844,97.37000274658205,96.12000274658205,96.93000030517578,94.0368423461914,6195800,89,78.0,,0.78,69.42,2.600006103515639,0.027434907624910965
28,2017-07-18,2,0.06274698795180722,-0.17764092846991963,V,96.8499984741211,97.75,96.61000061035156,97.58000183105467,94.6674346923828,7435000,89,78.0,,0.78,69.42,0.37999725341795454,0.003902611098892006
29,2017-07-19,1,0.06124096385542169,-0.024001536098310128,V,97.63999938964844,98.33000183105467,97.5500030517578,98.25,95.31745910644533,6390400,91,78.0,,0.78,70.98,0.5800018310546733,0.0059335225683343484
30,2017-07-20,1,0.06124096385542169,0.0,V,99.11000061035156,99.13999938964844,97.93000030517578,98.11000061035156,95.18162536621094,8572900,91,78.0,,0.78,70.98,0.8099975585937642,0.008237542393068065
31,2017-07-21,1,0.06124096385542169,0.0,V,99.5999984741211,100.48999786376952,99.08999633789062,99.5999984741211,96.62716674804688,17400200,88,78.0,,0.78,68.64,1.3499984741210795,0.013617091813922677
32,2017-07-27,1,0.06124096385542169,0.0,V,100.97000122070312,101.18000030517578,98.5500030517578,99.56999969482422,96.5980453491211,10543900,92,78.0,,0.78,71.76,0.6900024414062642,0.0068663793021637165
33,2017-08-03,17,0.08533734939759036,0.3600230414746546,V,100.94000244140624,101.0999984741211,100.33000183105467,100.58999633789062,97.58760833740234,5697500,72,78.0,,0.78,56.16,-0.0800018310546875,-0.0007906881875211491
34,2017-08-08,3,0.06425301204819277,0.0491835530198701,V,101.5,101.72000122070312,100.93000030517578,101.27999877929688,98.25698852539062,6283700,72,78.0,,0.78,56.16,0.6200027465820312,0.006132569297127466
35,2017-08-11,2,0.06274698795180722,-0.023438964935308504,V,99.5500030517578,100.3000030517578,99.52999877929688,100.08999633789062,97.10252380371094,5268200,69,78.0,,0.78,53.82,-1.4199981689453267,-0.013959871725368389
36,2017-09-25,1,0.06124096385542169,-0.06870648589226824,V,105.5,105.6500015258789,102.75,103.0199966430664,100.1060028076172,9395300,89,83.0,,0.83,73.86999999999999,5.349998474121108,0.053339963223733466
37,2017-10-05,1,0.06124096385542169,0.0,V,105.5999984741211,106.25,105.1500015258789,106.23999786376952,103.23492431640624,4396100,94,90.0,,0.9,84.60000000000001,0.5999984741210938,0.005679114675394725
38,2017-10-06,1,0.06124096385542169,0.0,V,106.29000091552734,106.95999908447266,105.87000274658205,106.7300033569336,103.7110824584961,4587000,92,90.0,,0.9,82.8,0.7099990844726562,0.006682344324448586
39,2017-10-11,2,0.06274698795180722,0.024591776509934826,V,107.6999969482422,108.58999633789062,107.5999984741211,108.44000244140624,105.37271881103516,6473100,92,90.0,,0.9,82.8,1.6299972534179688,0.015239316261873359
40,2017-10-12,2,0.06274698795180722,0.0,V,108.5,108.70999908447266,107.9000015258789,108.11000061035156,105.0520477294922,6496100,90,90.0,,0.9,81.0,0.12000274658203125,0.0011050994624646204
41,2017-10-17,2,0.06274698795180722,0.0,V,108.25,108.41999816894533,107.3000030517578,107.54000091552734,104.4981689453125,5979400,94,90.0,,0.9,84.60000000000001,-0.29000091552732954,-0.002667656314687128
42,2017-10-18,1,0.06124096385542169,-0.024001536098310128,V,107.62000274658205,108.0,107.45999908447266,107.8000030517578,104.75080871582033,4817300,91,90.0,,0.9,81.9,-0.4199981689453267,-0.00387380719459951
43,2017-10-19,1,0.06124096385542169,0.0,V,107.2699966430664,107.77999877929688,106.9000015258789,107.0199966430664,103.99285125732422,10840200,95,90.0,,0.9,85.5,-0.220001220703125,-0.00203704833984375
44,2017-10-20,1,0.06124096385542169,0.0,V,107.6999969482422,107.6999969482422,106.97000122070312,107.5500030517578,104.50788116455078,7848900,88,90.0,,0.9,79.2,-0.08000183105467329,-0.0007422697342805984
45,2017-10-23,6,0.0687710843373494,0.12295888254967524,V,108.0500030517578,108.2300033569336,107.0999984741211,107.52999877929688,104.48844146728516,6316700,91,90.0,,0.9,81.9,0.530006408691392,0.004921136710394736
46,2017-10-24,1,0.06124096385542169,-0.10949544498948838,V,107.55999755859376,108.63999938964844,107.18000030517578,108.41000366210938,105.34355926513672,10511200,95,90.0,,0.9,85.5,0.40999603271484375,0.003788191998504331
47,2017-10-25,24,0.09587951807228916,0.5656108597285068,V,109.41000366210938,110.61000061035156,108.0,109.48999786376952,106.39298248291016,13261300,93,90.0,,0.9,83.7,1.970001220703125,0.018133295579628284
48,2017-10-30,3,0.06425301204819277,-0.3298567479266148,V,109.66999816894533,110.23999786376952,108.91999816894533,110.04000091552734,106.92745208740234,5148600,91,90.0,,0.9,81.9,-0.37000274658204546,-0.003345111152159408
49,2017-10-31,1,0.06124096385542169,-0.0468779298706169,V,110.58000183105467,110.69000244140624,108.66000366210938,109.9800033569336,106.869140625,8002500,93,90.0,,0.9,83.7,0.45000457763671875,0.004082044506140248
50,2017-11-03,4,0.06575903614457831,0.07377532952980514,V,110.94000244140624,111.41999816894533,110.51000213623048,111.36000061035156,108.21012115478516,3757600,83,86.0,,0.86,71.38,0.7299957275390909,0.006594956287271803
51,2017-11-27,1,0.06124096385542169,-0.06870648589226824,V,112.0,112.54000091552734,111.91000366210938,112.37999725341795,109.39473724365234,6620500,82,86.0,,0.86,70.52,1.120002746582017,0.010052080102207261
52,2017-11-29,1,0.06124096385542169,0.0,V,113.62000274658205,113.62000274658205,106.9000015258789,109.86000061035156,106.94168090820312,14505400,86,86.0,,0.86,73.96,1.0800018310547017,0.009596604072052095
53,2017-11-30,2,0.06274698795180722,0.024591776509934826,V,110.5,112.58999633789062,110.02999877929688,112.58999633789062,109.59915924072266,18533300,88,86.0,,0.86,75.67999999999999,-1.0300064086914205,-0.009065361589444265
54,2017-12-04,51,0.1365421686746988,1.1760752688172045,V,111.33000183105467,111.4499969482422,106.97000122070312,107.43000030517578,104.57623291015624,18909100,93,86.0,,0.86,79.98,-1.1399993896484233,-0.010125228055139157
55,2017-12-07,14,0.08081927710843373,-0.40810023824230124,V,109.7699966430664,111.41000366210938,109.4499969482422,111.4000015258789,108.4407730102539,7384900,88,86.0,,0.86,75.67999999999999,-0.03999328613282671,-0.0003588451074736376
56,2017-12-18,4,0.06575903614457831,-0.06428938796502659,V,114.69000244140624,114.75,113.25,113.5500030517578,110.53367614746094,8961800,88,86.0,,0.86,75.67999999999999,3.339996337890625,0.029979321677614745
57,2018-01-05,1,0.06124096385542169,-0.06870648589226824,V,116.98999786376952,119.0,116.41999816894533,118.86000061035156,115.70262145996094,8590500,91,85.0,,0.85,77.35,4.25,0.03703703703703698
58,2018-01-08,1,0.06124096385542169,0.0,V,118.61000061035156,120.4800033569336,118.06999969482422,119.33999633789062,116.16986083984376,6660700,88,85.0,,0.85,74.8,1.4800033569335938,0.01243700299944206
59,2018-01-11,8,0.07178313253012049,0.17214243556954556,V,118.8000030517578,119.9800033569336,118.68000030517578,119.83999633789062,116.65657043457033,5982100,91,85.0,,0.85,77.35,-0.5,-0.004150066285429133
60,2018-01-17,1,0.06124096385542169,-0.14686136287344753,V,121.1999969482422,122.16000366210938,120.7300033569336,121.9800033569336,118.7397232055664,7991500,91,85.0,,0.85,77.35,2.1800003051757812,0.018169696984341677
61,2018-01-18,1,0.06124096385542169,0.0,V,122.5199966430664,123.1999969482422,122.02999877929688,123.11000061035156,119.83970642089844,8661000,92,85.0,,0.85,78.2,1.0399932861328267,0.008513369801538495
62,2018-01-22,1,0.06124096385542169,0.0,V,122.87000274658205,124.33000183105467,122.4000015258789,124.33000183105467,121.02731323242188,9355000,97,85.0,,0.85,82.45,1.1300048828124716,0.00917211778249638
63,2018-01-24,1,0.06124096385542169,0.0,V,125.0500030517578,125.4499969482422,123.70999908447266,124.5500030517578,121.24146270751952,6425200,91,85.0,,0.85,77.35,1.1199951171875284,0.009008244998736759
64,2018-01-25,4,0.06575903614457831,0.07377532952980514,V,125.0,125.47000122070312,124.62999725341795,125.22000122070312,121.89368438720705,7166400,94,85.0,,0.85,79.89999999999999,0.02000427246092329,0.00015946012712286795
65,2018-01-29,1,0.06124096385542169,-0.06870648589226824,V,126.73999786376952,126.87999725341795,124.69000244140624,124.83999633789062,121.52375793457033,6257900,95,85.0,,0.85,80.75,1.4099960327148295,0.011237714346034267
66,2018-01-31,8,0.07178313253012049,0.17214243556954556,V,123.77999877929688,124.4800033569336,123.04000091552734,124.2300033569336,120.92998504638672,7338200,94,85.0,,0.85,79.89999999999999,-2.399993896484361,-0.01891546302362257
67,2018-02-01,56,0.1440722891566265,1.0070493454179252,V,124.73999786376952,126.26000213623048,124.0999984741211,125.72000122070312,122.3803939819336,11169700,90,87.0,False,0.87,78.3,1.7799987792968892,0.014299475669139694
68,2018-02-02,2,0.06274698795180722,-0.5644756648268943,V,123.72000122070312,123.72000122070312,120.6999969482422,120.91000366210938,117.69818115234376,13937700,88,87.0,,0.87,76.56,-2.540000915527358,-0.0201172253489017
69,2018-02-06,8,0.07178313253012049,0.11719482467654241,V,115.1999969482422,120.3000030517578,113.25,119.97000122070312,116.78311157226562,19053300,100,87.0,,0.87,87.0,-3.4199981689453267,-0.027643049912717155
70,2018-02-08,2,0.06274698795180722,-0.12588116817724093,V,119.52999877929688,119.81999969482422,113.54000091552734,113.86000061035156,110.83543395996094,12673400,95,87.0,,0.87,82.65,-0.48000335693357954,-0.003990052741121408
71,2018-02-09,2,0.06274698795180722,0.0,V,114.5500030517578,117.20999908447266,111.0199966430664,116.31999969482422,113.23007202148438,17695500,90,87.0,,0.87,78.3,-2.6100006103515625,-0.021782679160399887
72,2018-02-12,10,0.07479518072289157,0.08759635599159088,V,117.79000091552734,118.83999633789062,116.87999725341795,118.47000122070312,115.3229751586914,11526300,95,87.0,,0.87,82.65,1.6299972534179688,0.013906639929612385
73,2018-02-14,1,0.06124096385542169,-0.1812177835051546,V,117.62000274658205,120.9499969482422,117.5,120.83000183105467,117.62028503417967,9206400,99,87.0,,0.87,86.13,2.1100006103515767,0.017754970341401943
74,2018-02-15,1,0.06124096385542169,0.0,V,121.6999969482422,122.30999755859376,119.97000122070312,122.27999877929688,119.23899841308594,6921300,93,87.0,,0.87,80.91,1.3600006103515625,0.01124432116301377
75,2018-02-16,2,0.06274698795180722,0.024591776509934826,V,121.62999725341795,122.98999786376952,121.56999969482422,121.8499984741211,118.81969451904295,6371400,90,87.0,,0.87,78.3,0.6800003051757528,0.005559646134813967
76,2018-02-21,1,0.06124096385542169,-0.024001536098310128,V,122.0500030517578,122.83000183105467,120.41000366210938,120.43000030517578,117.43499755859376,7676100,97,87.0,,0.87,84.39,-0.15999603271484375,-0.0013008865395059965
77,2018-02-22,11,0.07630120481927712,0.24591776509935093,V,120.66999816894533,121.37999725341795,119.62000274658205,120.37999725341795,117.38624572753906,4994000,98,87.0,,0.87,85.26,-1.4500045776367188,-0.011804970740219578
78,2018-03-01,4,0.06575903614457831,-0.13816516658771516,V,123.26000213623048,124.0,119.62000274658205,120.4000015258789,117.40574645996094,8819600,88,89.0,False,0.89,78.32000000000001,2.6200027465820455,0.021585127746476918
79,2018-03-07,3,0.06425301204819277,-0.02290216196408945,V,120.02999877929688,122.23999786376952,119.6999969482422,121.8499984741211,118.81969451904295,7254100,98,89.0,,0.89,87.22,-1.760002136230483,-0.014193565614761927
80,2018-03-19,1,0.06124096385542169,-0.0468779298706169,V,123.94000244140624,124.30999755859376,122.27999877929688,123.20999908447266,120.14586639404295,17387800,94,89.0,,0.89,83.66,2.069999694824247,0.01693389832296277
81,2018-03-20,1,0.06124096385542169,0.0,V,123.37999725341795,125.16999816894533,123.3000030517578,124.91000366210938,121.80359649658205,7779700,93,89.0,,0.89,82.77,0.8600006103515625,0.006918193445754062
82,2018-03-28,4,0.06575903614457831,0.07377532952980514,V,116.93000030517578,118.06999969482422,116.02999877929688,116.98999786376952,114.08055114746094,9420400,94,89.0,,0.89,83.66,-7.099998474121108,-0.0567228455539166
83,2018-04-10,1,0.06124096385542169,-0.06870648589226824,V,120.55999755859376,121.16000366210938,119.63999938964844,120.72000122070312,117.7177963256836,8947200,94,89.0,,0.89,83.66,3.0900039672851562,0.026170949227338758
84,2018-04-17,9,0.07328915662650602,0.1967342120794806,V,122.91000366210938,124.26000213623048,122.5199966430664,123.8000030517578,120.72118377685548,5979600,94,89.0,,0.89,83.66,3.099998474121108,0.02558598861358874
85,2018-04-19,11,0.07630120481927712,0.04109814236396536,V,124.30999755859376,124.72000122070312,123.1500015258789,123.95999908447266,120.8772201538086,7294100,95,89.0,,0.89,84.55,0.45999908447264204,0.003701907907327495
86,2018-04-23,1,0.06124096385542169,-0.1973788094110217,V,124.3000030517578,124.97000122070312,123.9000015258789,124.45999908447266,121.36478424072266,8004300,98,89.0,,0.89,87.22,0.25,0.002004490038110207
87,2018-04-24,2,0.06274698795180722,0.024591776509934826,V,124.87000274658205,125.04000091552734,120.5500030517578,121.2699966430664,118.2541046142578,9434400,100,89.0,,0.89,89.0,0.06999969482421875,0.0005601319848000941
88,2018-04-25,3,0.06425301204819277,0.02400153609831035,V,121.13999938964844,121.3499984741211,119.37000274658205,121.20999908447266,118.1956024169922,8001200,95,89.0,,0.89,84.55,-3.69000244140625,-0.02951057593081019
89,2018-04-26,19,0.08834939759036145,0.3750234389649354,V,125.13999938964844,127.58999633789062,123.77999877929688,127.08000183105467,123.91963958740234,14345800,94,89.0,,0.89,83.66,6.239997863769531,0.05142149107731764
90,2018-04-30,3,0.06425301204819277,-0.27273966998499943,V,126.73999786376952,127.9000015258789,126.66000366210938,126.87999725341795,123.7245864868164,8449200,91,89.0,,0.89,80.99,0.31000518798828125,0.0024296982278086965
91,2018-05-02,25,0.0973855421686747,0.5156572285767862,V,127.87999725341795,128.10000610351562,126.0,126.37999725341795,123.23702239990234,8515300,91,88.0,,0.88,80.08,0.20000457763671875,0.0015637574296374357
92,2018-05-04,1,0.06124096385542169,-0.3711493257453916,V,126.33000183105467,128.36000061035156,126.06999969482422,128.16000366210938,124.9727783203125,5798400,88,88.0,,0.88,77.44,0.2599945068359375,0.0020296213461992174
93,2018-05-08,1,0.06124096385542169,0.0,V,129.13999938964844,129.97000122070312,128.30999755859375,129.89999389648438,126.66949462890624,5044700,90,88.0,,0.88,79.2,1.6100006103515625,0.012542852934683824
94,2018-05-09,68,0.16214457831325302,1.6476490261656505,V,130.00999450683594,131.0,129.58999633789062,130.83999633789062,127.58611297607422,6119400,88,88.0,,0.88,77.44,1.029998779296875,0.007924896280856686
95,2018-05-10,35,0.11244578313253012,-0.30650913954525194,V,131.2899932861328,131.75,130.72000122070312,131.0,127.74217987060548,6585800,89,88.0,,0.88,78.32000000000001,0.75,0.005725190839694694
96,2018-05-11,4,0.06575903614457831,-0.41519339976427727,V,131.0,132.08999633789062,130.22999572753906,131.82000732421875,128.5417938232422,5437100,85,88.0,,0.88,74.8,0.339996337890625,0.0025806173653937226
97,2018-05-14,1,0.06124096385542169,-0.06870648589226824,V,132.42999267578125,132.5,130.6699981689453,131.2100067138672,127.94693756103516,5017000,85,88.0,,0.88,74.8,0.410003662109375,0.0031039720908203616
98,2018-05-17,107,0.22087951807228914,2.606728310053118,V,130.5800018310547,130.8000030517578,129.61000061035156,129.92999267578125,126.90235900878906,4911700,100,88.0,,0.88,88.0,-1.6999969482421875,-0.012830165647110814
99,2018-05-18,1,0.06124096385542169,-0.722740413462063,V,129.6199951171875,130.33999633789062,129.07000732421875,129.92999267578125,126.90235900878906,6082700,85,88.0,,0.88,74.8,-0.4600067138671875,-0.0035168708190714826
100,2018-05-23,7,0.07027710843373494,0.1475506590596105,V,130.05999755859375,131.91000366210938,129.8000030517578,131.8800048828125,128.80690002441406,6569100,95,88.0,,0.88,83.6,1.57000732421875,0.012045476203242256
101,2018-05-25,4,0.06575903614457831,-0.06428938796502659,V,131.8800048828125,132.10000610351562,130.92999267578125,131.27999877929688,128.22088623046875,7509600,86,88.0,,0.88,75.68,0.19000244140625,0.0014403944820815529
102,2018-05-29,2,0.06274698795180722,-0.045804323928179014,V,130.38999938964844,131.0500030517578,129.05999755859375,129.69000244140625,126.66795349121094,10401900,86,88.0,,0.88,75.68,-1.0500030517578125,-0.007948546580194837
103,2018-05-31,-1,0.0582289156626506,-0.07200460829493083,V,130.64999389648438,131.5800018310547,129.97999572753906,130.72000122070312,127.67394256591795,11086000,81,88.0,,0.88,71.28,0.529998779296875,0.004044248507858228
104,2018-06-01,2,0.06274698795180722,0.07759155803848539,V,131.83999633789062,132.50999450683594,130.36000061035156,130.85000610351562,127.8009262084961,8323400,80,84.0,False,0.84,67.2,0.92999267578125,0.007067887694479191
105,2018-06-04,2,0.06274698795180722,0.0,V,131.94000244140625,133.57000732421875,131.42999267578125,133.07000732421875,129.96917724609375,7178000,82,84.0,,0.84,68.88,1.0600128173828125,0.007999493331260599
106,2018-06-05,4,0.06575903614457831,0.0480030721966207,V,133.3800048828125,133.6199951171875,132.6999969482422,133.55999755859375,130.44773864746094,6198200,77,84.0,,0.84,64.67999999999999,0.04998779296875,0.0003742441433534083
107,2018-06-07,1,0.06124096385542169,-0.06870648589226824,V,136.36000061035156,136.5800018310547,133.0500030517578,133.83999633789062,130.72120666503906,8309200,83,84.0,,0.84,69.72,2.9600067138671875,0.022152423454822046
108,2018-06-08,24,0.09587951807228916,0.5656108597285068,V,133.44000244140625,134.9199981689453,133.22999572753906,134.74000549316406,131.60025024414062,5261000,79,84.0,,0.84,66.36,-1.660003662109375,-0.012154075559046684
109,2018-06-11,96,0.2043132530120482,1.0350414016560663,V,134.89999389648438,135.19000244140625,133.80999755859375,133.91000366210938,130.78961181640625,7988700,84,84.0,,0.84,70.56,0.2700042724609375,0.0020012175817172295
110,2018-06-12,54,0.14106024096385542,-0.30958839485788425,V,134.0399932861328,135.1300048828125,133.5399932861328,134.86000061035156,131.71742248535156,5743300,81,84.0,,0.84,68.03999999999999,-0.05999755859375,-0.0004438017420685947
111,2018-06-13,1,0.06124096385542169,-0.5658524086094978,V,135.17999267578125,135.77000427246094,134.30999755859375,134.39999389648438,131.2681884765625,4881600,82,84.0,,0.84,68.88,0.6399993896484375,0.004736175286927935
112,2018-06-14,2,0.06274698795180722,0.024591776509934826,V,134.9600067138672,135.6999969482422,134.75,135.0,131.85418701171875,6464100,82,84.0,,0.84,68.88,-0.07000732421875,-0.0005156317449784842
113,2018-06-15,4,0.06575903614457831,0.0480030721966207,V,135.10000610351562,135.72999572753906,134.0,135.10000610351562,131.95187377929688,10044500,82,84.0,,0.84,68.88,0.029998779296875,0.00022106691209655693
114,2018-06-18,2,0.06274698795180722,-0.023438964935308504,V,134.3699951171875,136.30999755859375,134.1199951171875,136.1999969482422,133.02621459960938,8713300,82,84.0,,0.84,68.88,0.5800018310546875,0.0042732030451027025
115,2018-06-19,1,0.06124096385542169,-0.024001536098310128,V,134.55999755859375,135.24000549316406,133.57000732421875,135.11000061035156,131.96163940429688,6557600,82,84.0,,0.84,68.88,-1.0699920654296875,-0.007849696167515074
116,2018-06-20,1,0.06124096385542169,0.0,V,135.52000427246094,136.69000244140625,135.5,135.5,132.34254455566406,7192000,84,84.0,,0.84,70.56,1.4499969482421875,0.010721656975350324
117,2018-06-21,3,0.06425301204819277,0.0491835530198701,V,135.27000427246094,136.1199951171875,134.25999450683594,134.52999877929688,131.3951416015625,8689800,79,84.0,,0.84,66.36,-0.57000732421875,-0.004170073260940099
118,2018-06-22,4,0.06575903614457831,0.023438964935308615,V,135.60000610351562,135.85000610351562,134.25999450683594,135.3300018310547,132.176513671875,6031900,77,84.0,,0.84,64.67999999999999,-0.269989013671875,-0.0019834632923652062
119,2018-06-25,6,0.0687710843373494,-0.2827343553656698,V,134.91000366210938,134.91000366210938,129.52999877929688,130.92999267578125,127.87901306152344,10086200,81,84.0,,0.84,68.03999999999999,-0.94000244140625,-0.0069194140535406845
120,2018-06-26,3,0.06425301204819277,-0.06569726699369305,V,132.11000061035156,133.7899932861328,131.61000061035156,132.5500030517578,129.46127319335938,7733900,85,84.0,,0.84,71.39999999999999,-1.1200103759765625,-0.008301907535201769
121,2018-06-27,3,0.06425301204819277,0.0,V,133.00999450683594,133.66000366210938,131.00999450683594,131.02000427246094,127.96697235107422,7282100,94,84.0,,0.84,78.96,-0.1299896240234375,-0.0009715945178757623
122,2018-06-28,18,0.0868433734939759,0.351584474029627,V,131.0,133.1199951171875,130.64999389648438,132.74000549316406,129.64688110351562,6576500,100,84.0,,0.84,84.0,-0.540008544921875,-0.0040401655703004025
123,2018-06-29,2,0.06274698795180722,-0.2774694783573808,V,133.27999877929688,134.19000244140625,132.4499969482422,132.4499969482422,129.3636474609375,7259000,88,84.0,,0.84,73.92,1.07000732421875,0.008037915891424108
124,2018-07-02,1,0.06124096385542169,-0.26947398677780976,V,131.9600067138672,133.0500030517578,131.14999389648438,132.5,129.41246032714844,7554400,92,90.0,,0.9,82.8,-1.1399993896484375,-0.008495412243145428
125,2018-07-03,1,0.06124096385542169,0.0,V,133.00999450683594,133.41000366210938,131.4199981689453,131.4499969482422,128.38693237304688,3621600,90,90.0,,0.9,81.0,0.3600006103515625,0.002705754243474301
126,2018-07-05,1,0.06124096385542169,-0.024001536098310128,V,132.1300048828125,133.3300018310547,131.8300018310547,133.2899932861328,130.18405151367188,4729300,80,90.0,,0.9,72.0,-0.0800018310546875,-0.0005996689068182848
127,2018-07-06,1,0.06124096385542169,0.0,V,133.5800018310547,134.27999877929688,132.5,134.08999633789062,130.9654083251953,4839800,85,90.0,,0.9,76.5,0.9499969482421875,0.007125155142845951
