,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,TTWO_unscaled,TTWO_monthly,isPartial,scale,TTWO,Stock_Price_Change,Stock_Price_Change_Percent
16,2016-11-21,1,0.05024242424242424,-0.07010656197420084,TTWO,47.56999969482422,48.380001068115234,47.56999969482422,48.02999877929688,48.02999877929688,954100,30,19.0,,0.19,5.7,-0.3600006103515625,-0.007386142756548364
17,2016-12-19,1,0.05024242424242424,0.0,TTWO,49.13999938964844,49.619998931884766,48.63999938964844,49.09000015258789,49.09000015258789,946700,26,8.0,,0.08,2.08,1.2399978637695312,0.025630381074686515
18,2016-12-27,1,0.05024242424242424,0.0,TTWO,50.13999938964844,50.52999877929688,49.45000076293945,49.72999954223633,49.72999954223633,1199200,54,8.0,,0.08,4.32,0.9099998474121165,0.018339376602190427
19,2017-01-17,1,0.05024242424242424,0.0,TTWO,51.540000915527344,51.70000076293945,51.0,51.400001525878906,51.400001525878906,773700,24,14.0,,0.14,3.3600000000000003,1.170001983642571,0.023154601462645363
20,2017-01-24,4,0.06160606060606061,0.22617611580217134,TTWO,52.25,53.33000183105469,51.83000183105469,53.18000030517578,53.18000030517578,894600,24,14.0,,0.14,3.3600000000000003,1.6300010681152344,0.03152806661627139
21,2017-01-26,1,0.05024242424242424,-0.1844564682734875,TTWO,54.02000045776367,54.20000076293945,53.650001525878906,53.75,53.75,847400,48,14.0,,0.14,6.720000000000001,0.8699989318847656,0.01631349900644774
22,2017-02-03,1,0.05024242424242424,0.0,TTWO,55.0,55.470001220703125,53.79999923706055,53.93000030517578,53.93000030517578,1813700,60,24.0,,0.24,14.4,1.2700004577636719,0.023431742433333458
23,2017-02-06,1,0.05024242424242424,0.0,TTWO,53.970001220703125,54.209999084472656,53.52000045776367,54.20000076293945,54.20000076293945,1354900,37,24.0,,0.24,8.879999999999999,-1.2600021362304688,-0.022715019082426013
24,2017-02-07,2,0.05403030303030303,0.07539203860072385,TTWO,54.560001373291016,54.65999984741211,53.34999847412109,53.70000076293945,53.70000076293945,1904000,85,24.0,,0.24,20.4,0.4500007629394531,0.00830106568048894
25,2017-02-08,1,0.05024242424242424,-0.07010656197420084,TTWO,56.040000915527344,56.709999084472656,53.41999816894531,53.709999084472656,53.709999084472656,3101500,68,24.0,,0.24,16.32,2.049999237060547,0.03750455987528878
26,2017-02-10,2,0.05403030303030303,0.07539203860072385,TTWO,56.45000076293945,58.34000015258789,56.130001068115234,57.880001068115234,57.880001068115234,4129900,80,24.0,,0.24,19.2,1.6300010681152344,0.028742745449303442
27,2017-02-15,2,0.05403030303030303,0.07539203860072385,TTWO,58.15999984741211,59.560001373291016,57.84999847412109,59.43999862670898,59.43999862670898,1663600,39,24.0,,0.24,9.36,1.220001220703125,0.020911916652591955
28,2017-02-23,6,0.06918181818181818,0.2804262478968029,TTWO,58.33000183105469,58.380001068115234,57.06999969482422,57.84999847412109,57.84999847412109,1895200,19,24.0,,0.24,4.56,-1.1800003051757812,-0.0198119589987944
29,2017-03-16,2,0.05403030303030303,-0.21901007446342524,TTWO,59.09999847412109,59.29999923706055,58.400001525878906,58.5099983215332,58.5099983215332,1469000,14,18.0,,0.18,2.52,0.9199981689453125,0.015758789861478384
30,2017-03-30,1,0.05024242424242424,-0.07010656197420084,TTWO,58.65999984741211,59.04999923706055,58.65999984741211,58.900001525878906,58.900001525878906,1082300,84,18.0,,0.18,15.12,-0.25,-0.004215851656263703
31,2017-03-31,2,0.05403030303030303,0.07539203860072385,TTWO,58.86000061035156,59.43999862670898,58.15999984741211,59.27000045776367,59.27000045776367,2359300,28,18.0,,0.18,5.04,0.3899993896484304,0.006604562145424486
32,2017-04-03,1,0.05024242424242424,-0.37622272385252076,TTWO,59.150001525878906,59.72999954223633,58.34000015258789,58.7400016784668,58.7400016784668,1375100,12,15.0,,0.15,1.7999999999999998,0.29000091552735086,0.004878884963450236
33,2017-04-25,2,0.05403030303030303,-0.41213320145070886,TTWO,63.06999969482422,63.25,62.43999862670898,62.630001068115234,62.630001068115234,1252100,47,15.0,,0.15,7.05,3.520000457763672,0.0589318681523614
34,2017-05-03,3,0.05781818181818182,0.07010656197420073,TTWO,63.79999923706055,64.02999877929688,63.43999862670898,63.9900016784668,63.9900016784668,834700,11,45.0,,0.45,4.95,0.779998779296875,0.012331996510622556
35,2017-05-09,6,0.06918181818181818,0.19654088050314455,TTWO,65.19999694824219,65.56999969482422,64.9000015258789,65.11000061035156,65.11000061035156,740200,14,45.0,,0.45,6.3,1.5400009155273438,0.02405124074475662
36,2017-05-12,2,0.05403030303030303,-0.21901007446342524,TTWO,68.56999969482422,68.7699966430664,67.93000030517578,67.9800033569336,67.9800033569336,1550600,21,45.0,,0.45,9.45,3.1999969482421875,0.04880275984650928
37,2017-05-15,1,0.05024242424242424,-0.5307104443815455,TTWO,68.0,69.30999755859375,67.8499984741211,69.2699966430664,69.2699966430664,1661600,9,45.0,,0.45,4.05,0.5400009155273438,0.007852274856578578
38,2017-05-17,2,0.05403030303030303,0.07539203860072385,TTWO,69.79000091552734,69.9000015258789,66.23999786376953,66.5199966430664,66.5199966430664,2964700,9,45.0,,0.45,4.05,0.5900039672851562,0.008512537701164558
39,2017-05-19,2,0.05403030303030303,0.0,TTWO,68.37000274658203,68.77999877929688,66.69999694824219,67.58000183105469,67.58000183105469,1757200,19,45.0,,0.45,8.55,-1.1200027465820312,-0.01602292878587952
40,2017-05-22,8,0.07675757575757576,0.10950503723171279,TTWO,68.5999984741211,70.06999969482422,68.12000274658203,69.04000091552734,69.04000091552734,4543700,52,45.0,,0.45,23.4,1.2900009155273438,0.018755465810151195
41,2017-05-23,3,0.05781818181818182,-0.2467429924990131,TTWO,72.5,76.69999694824219,71.16000366210938,72.83000183105469,72.83000183105469,11983100,100,45.0,,0.45,45.0,6.629997253417969,0.09461962726264583
42,2017-05-24,6,0.06918181818181818,0.19654088050314455,TTWO,73.76000213623047,77.76000213623047,73.30999755859375,77.7300033569336,77.7300033569336,5127600,67,45.0,,0.45,30.15,1.0600051879882812,0.013820146416740897
43,2017-05-25,20,0.12221212121212122,0.7665352606219888,TTWO,78.83999633789062,79.58000183105469,78.01000213623047,78.52999877929688,78.52999877929688,3283900,68,45.0,,0.45,30.6,1.8199996948242188,0.023405345226658936
44,2017-05-26,2,0.05403030303030303,-0.5578973468881725,TTWO,78.69000244140625,78.87000274658203,76.9000015258789,77.06999969482422,77.06999969482422,2311900,46,45.0,,0.45,20.7,-0.7099990844726562,-0.008921827948432992
45,2017-05-30,4,0.06160606060606061,-0.403462441314554,TTWO,76.68000030517578,76.77999877929688,75.26000213623047,76.06999969482422,76.06999969482422,2665500,27,45.0,,0.45,12.15,-2.0900039672851562,-0.026499352028686585
46,2017-05-31,1,0.05024242424242424,-0.1844564682734875,TTWO,76.37000274658203,77.16999816894531,75.77999877929688,76.73999786376953,76.73999786376953,1776900,27,45.0,,0.45,12.15,0.3899993896484375,0.005079439904257965
47,2017-06-01,1,0.05024242424242424,0.0,TTWO,76.7699966430664,78.5,76.76000213623047,78.12000274658203,78.12000274658203,1975500,59,33.0,False,0.33,19.47,1.3300018310546875,0.017234700824314775
48,2017-06-05,7,0.07296969696969698,0.4523522316043427,TTWO,77.5999984741211,78.25,77.18000030517578,77.31999969482422,77.31999969482422,1014300,85,33.0,,0.33,28.05,-0.25,-0.0031847133757961776
49,2017-06-06,5,0.0653939393939394,-0.10382059800664456,TTWO,77.04000091552734,78.36000061035156,76.81999969482422,77.66000366210938,77.66000366210938,1462600,75,33.0,,0.33,24.75,0.1100006103515625,0.001405758598741924
50,2017-06-07,2,0.05403030303030303,-0.17377201112140872,TTWO,78.56999969482422,79.91999816894531,78.38999938964844,79.7699966430664,79.7699966430664,2541600,47,33.0,,0.33,15.510000000000002,1.55999755859375,0.019908085074563875
51,2017-06-08,3,0.05781818181818182,0.07010656197420073,TTWO,80.01000213623047,80.54000091552734,78.43000030517578,79.31999969482422,79.31999969482422,1616700,58,33.0,,0.33,19.14,0.6200027465820312,0.007757792302139244
52,2017-06-09,1,0.05024242424242424,-0.1310272536687631,TTWO,79.62000274658203,80.12000274658203,73.30999755859375,75.30000305175781,75.30000305175781,3839600,91,33.0,,0.33,30.03,-0.4199981689453125,-0.005214777305327045
53,2017-06-13,2,0.05403030303030303,0.07539203860072385,TTWO,75.2699966430664,75.4000015258789,73.37000274658203,74.62000274658203,74.62000274658203,2209300,75,33.0,,0.33,24.75,-4.720001220703125,-0.05891164576756691
54,2017-06-14,1,0.05024242424242424,-0.07010656197420084,TTWO,75.0,75.56999969482422,73.30000305175781,74.37999725341797,74.37999725341797,1326900,57,33.0,,0.33,18.81,0.1699981689453125,0.002254617579642515
55,2017-06-15,2,0.05403030303030303,0.07539203860072385,TTWO,72.69999694824219,74.7300033569336,72.52999877929688,74.01000213623047,74.01000213623047,2760100,99,33.0,,0.33,32.67,-0.839996337890625,-0.011115473617610117
56,2017-06-19,2,0.05403030303030303,0.0,TTWO,74.91000366210938,75.58000183105469,73.69000244140625,74.0999984741211,74.0999984741211,2169800,19,33.0,,0.33,6.2700000000000005,0.8499984741210938,0.011374259814511678
57,2017-06-20,2,0.05403030303030303,0.0,TTWO,74.19999694824219,74.83000183105469,73.04000091552734,73.0999984741211,73.0999984741211,1804900,18,33.0,,0.33,5.94,-0.75,-0.00992325988131737
58,2017-06-22,46,0.2206969696969697,3.084688726864834,TTWO,73.41000366210938,73.76000213623047,72.63999938964844,73.05000305175781,73.05000305175781,1505400,74,33.0,,0.33,24.42,-1.0699996948242188,-0.014299073481783164
59,2017-06-23,1,0.05024242424242424,-0.7723465604833173,TTWO,72.91000366210938,74.23999786376953,72.62999725341797,72.87999725341797,72.87999725341797,11787800,56,33.0,,0.33,18.48,0.4799957275390625,0.006507534078599164
60,2017-07-03,1,0.05024242424242424,0.0,TTWO,73.52999877929688,73.93000030517578,71.80000305175781,72.06999969482422,72.06999969482422,1587600,31,20.0,,0.2,6.2,-0.30999755859375,-0.004175613786554733
61,2017-07-14,3,0.05781818181818182,0.1507840772014475,TTWO,76.48999786376953,76.94999694824219,75.97000122070312,76.20999908447266,76.20999908447266,674400,15,20.0,,0.2,3.0,3.0199966430664062,0.04084940660895664
62,2017-07-18,2,0.05403030303030303,-0.06551362683438144,TTWO,75.94000244140625,77.73999786376953,75.75,77.47000122070312,77.47000122070312,1383300,100,20.0,,0.2,20.0,0.7900009155273438,0.010266419062481713
63,2017-07-19,1,0.05024242424242424,-0.07010656197420084,TTWO,77.80999755859375,78.5,76.80999755859375,78.43000030517578,78.43000030517578,2015200,72,20.0,,0.2,14.4,0.7600021362304688,0.009776204748066508
64,2017-07-26,1,0.05024242424242424,0.0,TTWO,80.94000244140625,81.48999786376953,80.31999969482422,81.45999908447266,81.45999908447266,1446200,70,20.0,,0.2,14.0,2.9899978637695312,0.038089144761395355
65,2017-07-27,3,0.05781818181818182,0.1507840772014475,TTWO,81.80000305175781,82.79000091552734,78.1500015258789,79.70999908447266,79.70999908447266,2798200,42,20.0,,0.2,8.4,1.3000030517578125,0.015952915521375788
66,2017-07-31,1,0.05024242424242424,0.0,TTWO,80.36000061035156,80.86000061035156,79.38999938964844,79.4800033569336,79.4800033569336,1054100,99,20.0,,0.2,19.8,-1.9300003051757812,-0.023311997630547254
67,2017-08-02,11,0.08812121212121213,0.7539203860072379,TTWO,80.43000030517578,80.5999984741211,78.0999984741211,79.38999938964844,79.38999938964844,2508800,100,48.0,,0.48,48.0,-0.26000213623046875,-0.0032154604782080876
68,2017-08-03,3,0.05781818181818182,-0.343878954607978,TTWO,87.23999786376953,89.9000015258789,86.0199966430664,89.08999633789062,89.08999633789062,10940200,98,48.0,,0.48,47.04,9.300003051757812,0.11538465543202014
69,2017-08-04,1,0.05024242424242424,-0.1310272536687631,TTWO,89.5,89.91000366210938,86.76000213623047,87.70999908447266,87.70999908447266,3212300,45,48.0,,0.48,21.6,0.01000213623046875,0.00011125846563619923
70,2017-08-07,2,0.05403030303030303,-0.06551362683438144,TTWO,88.16999816894531,91.12999725341795,87.66000366210938,90.5199966430664,90.5199966430664,2450500,39,48.0,,0.48,18.72,1.2199935913085795,0.013569052848595442
71,2017-08-08,11,0.08812121212121213,0.630959057767807,TTWO,90.30999755859376,92.22000122070312,90.30999755859376,91.5199966430664,91.5199966430664,3326300,24,48.0,,0.48,11.52,1.0900039672851705,0.011960978822966872
72,2017-08-09,4,0.06160606060606061,-0.3008940852819808,TTWO,90.0,92.02999877929688,89.5199966430664,90.97000122070312,90.97000122070312,1469700,31,48.0,,0.48,14.88,-0.19000244140625,-0.002060317055857852
73,2017-08-17,1,0.05024242424242424,-0.1844564682734875,TTWO,91.66999816894533,92.26000213623048,90.80999755859376,90.94000244140624,90.94000244140624,947000,16,48.0,,0.48,7.68,0.23000335693360796,0.002499221558018183
74,2017-08-18,2,0.05403030303030303,0.07539203860072385,TTWO,90.81999969482422,93.08999633789062,90.01000213623047,92.06999969482422,92.06999969482422,1173400,13,48.0,,0.48,6.24,0.829994201660142,0.008996251706504088
75,2017-08-28,54,0.251,1.430457746478873,TTWO,95.36000061035156,96.29000091552734,95.26000213623048,95.80999755859376,95.80999755859376,1323400,25,48.0,,0.48,12.0,3.2000045776367188,0.03437538622325853
76,2017-08-29,0,0.04645454545454546,-0.8149221296631655,TTWO,94.83999633789062,96.43000030517578,94.63999938964844,95.79000091552734,95.79000091552734,703900,21,48.0,,0.48,10.08,0.1399993896484375,0.0014539348667288454
77,2017-09-05,2,0.05403030303030303,0.0,TTWO,95.68000030517578,97.3000030517578,94.68000030517578,97.08999633789062,97.08999633789062,1748300,37,39.0,,0.39,14.43,0.870002746582017,0.009022117015749176
78,2017-09-11,5,0.0653939393939394,0.06148548942449583,TTWO,100.48999786376952,101.4000015258789,99.4000015258789,100.11000061035156,100.11000061035156,2310700,56,39.0,,0.39,21.84,4.099998474121108,0.04213770139287831
79,2017-09-25,2,0.05403030303030303,-0.29609159099881566,TTWO,102.95999908447266,103.7300033569336,95.94000244140624,97.62000274658205,97.62000274658205,4260500,44,39.0,,0.39,17.16,2.3300018310546875,0.022978321459492523
80,2017-09-28,2,0.05403030303030303,0.0,TTWO,100.1999969482422,101.37999725341795,99.20999908447266,100.88999938964844,100.88999938964844,1011100,25,39.0,,0.39,9.75,-2.350006103515639,-0.022655027739942324
81,2017-09-29,1,0.05024242424242424,-0.07010656197420084,TTWO,101.0,102.27999877929688,100.73999786376952,102.2300033569336,102.2300033569336,2225000,77,39.0,,0.39,30.03,0.9000015258789205,0.008877505920908746
82,2017-10-02,1,0.05024242424242424,0.0,TTWO,102.44000244140624,103.0,99.86000061035156,100.43000030517578,100.43000030517578,1427700,41,36.0,,0.36,14.76,0.720001220703125,0.0070395114323063
83,2017-10-04,1,0.05024242424242424,0.0,TTWO,101.0999984741211,103.16999816894533,100.0,102.9800033569336,102.9800033569336,1577700,16,36.0,,0.36,5.76,0.1699981689453267,0.0016504676596633683
84,2017-10-06,2,0.05403030303030303,0.07539203860072385,TTWO,104.22000122070312,107.52999877929688,104.22000122070312,107.2300033569336,107.2300033569336,1879500,38,36.0,,0.36,13.68,4.360000610351548,0.04226035366610992
85,2017-10-11,2,0.05403030303030303,-0.06551362683438144,TTWO,102.58000183105467,104.79000091552734,102.30999755859376,103.5999984741211,103.5999984741211,1035800,100,36.0,,0.36,36.0,-2.7399978637695312,-0.025481241466330906
86,2017-10-24,1,0.05024242424242424,-0.23169601482854496,TTWO,105.37000274658205,105.86000061035156,104.87000274658205,105.22000122070312,105.22000122070312,1237200,37,36.0,,0.36,13.32,1.0699996948242188,0.01021089498497818
87,2017-10-27,2,0.05403030303030303,0.07539203860072385,TTWO,105.9000015258789,108.04000091552734,105.47000122070312,107.83999633789062,107.83999633789062,1383500,28,36.0,,0.36,10.08,2.1800003051757812,0.020593239113986916
88,2017-10-30,1,0.05024242424242424,-0.1844564682734875,TTWO,108.48999786376952,110.0,108.04000091552734,109.70999908447266,109.70999908447266,1663600,26,36.0,,0.36,9.36,1.9599990844726562,0.018141420472636893
89,2017-11-01,7,0.07296969696969698,0.4523522316043427,TTWO,110.91000366210938,111.11000061035156,108.83000183105467,110.55999755859376,110.55999755859376,1684400,9,56.0,False,0.56,5.040000000000001,1.1100006103515625,0.010090914639559578
90,2017-11-02,5,0.0653939393939394,-0.10382059800664456,TTWO,110.38999938964844,110.7699966430664,108.5,108.5,108.5,1361600,18,56.0,,0.56,10.080000000000002,-0.34000396728515625,-0.003060066289419905
91,2017-11-03,21,0.126,0.9267840593141798,TTWO,109.54000091552734,110.38999938964844,108.16000366210938,108.93000030517578,108.93000030517578,1957700,13,56.0,,0.56,7.280000000000001,-0.37999725341796875,-0.0034305070410215466
92,2017-11-07,10,0.08433333333333333,-0.3306878306878307,TTWO,106.63999938964844,106.87000274658205,103.87999725341795,106.38999938964844,106.38999938964844,4612500,62,56.0,,0.56,34.720000000000006,-3.519996643066392,-0.0318869160479085
93,2017-11-08,4,0.06160606060606061,-0.269493352497305,TTWO,120.0,120.62000274658205,116.3499984741211,117.6500015258789,117.6500015258789,8318000,100,56.0,,0.56,56.00000000000001,13.75,0.1286609866812205
94,2017-11-09,8,0.07675757575757576,0.24594195769798333,TTWO,117.0999984741211,117.23999786376952,113.87000274658205,115.16000366210938,115.16000366210938,3152000,50,56.0,,0.56,28.000000000000004,-3.3800048828125284,-0.028021926760470994
95,2017-11-10,6,0.06918181818181818,-0.09869719699960533,TTWO,114.91000366210938,115.9000015258789,114.05999755859376,115.68000030517578,115.68000030517578,2089700,24,56.0,,0.56,13.44,-1.3399963378906108,-0.011429515202206475
96,2017-11-14,18,0.11463636363636363,1.1217049915872126,TTWO,118.25,119.27999877929688,117.3499984741211,118.87999725341795,118.87999725341795,2160300,20,56.0,,0.56,11.2,3.3799972534179688,0.029163047531653996
97,2017-11-16,5,0.0653939393939394,-0.429553264604811,TTWO,118.9499969482422,119.70999908447266,118.0999984741211,118.9000015258789,118.9000015258789,1837000,14,56.0,,0.56,7.840000000000001,0.43000030517578125,0.0036049657073806696
98,2017-11-17,9,0.08054545454545455,0.23169601482854496,TTWO,118.68000030517578,119.38999938964844,116.36000061035156,117.81999969482422,117.81999969482422,3142300,13,56.0,,0.56,7.280000000000001,-0.31999969482421875,-0.0026731241940651795
99,2017-11-21,1,0.05024242424242424,-0.1310272536687631,TTWO,117.9499969482422,120.20999908447266,117.9499969482422,119.0199966430664,119.0199966430664,1561000,13,56.0,,0.56,7.280000000000001,0.8199996948242188,0.006868244400839885
100,2017-11-22,1,0.05024242424242424,0.0,TTWO,119.1999969482422,119.70999908447266,117.20999908447266,117.94000244140624,117.94000244140624,1341400,9,56.0,,0.56,5.040000000000001,-0.5,-0.004159387769803069
101,2017-11-29,10,0.08433333333333333,0.5608524957936061,TTWO,115.37000274658205,116.0,108.41000366210938,111.4499969482422,111.4499969482422,4408400,26,56.0,,0.56,14.560000000000002,-3.7099990844726562,-0.030991555532923543
102,2017-11-30,1,0.05024242424242424,-0.40424002874595755,TTWO,112.44000244140624,113.47000122070312,110.47000122070312,111.5500030517578,111.5500030517578,7184600,27,56.0,,0.56,15.12,-2.529998779296875,-0.021810334304283363
103,2017-12-04,7,0.07296969696969698,0.4523522316043427,TTWO,111.27999877929688,111.38999938964844,99.87000274658205,102.11000061035156,102.11000061035156,7430400,69,31.0,,0.31,21.39,-2.0800018310546875,-0.018330852284111687
104,2017-12-05,70,0.3116060606060606,3.270348837209302,TTWO,101.43000030517578,105.41000366210938,100.55999755859376,104.19000244140624,104.19000244140624,3928500,100,31.0,,0.31,31.0,-5.9799957275390625,-0.05368521196073184
105,2017-12-07,7,0.07296969696969698,-0.7658270932607216,TTWO,104.72000122070312,108.2699966430664,104.58000183105467,106.54000091552734,106.54000091552734,1973100,70,31.0,,0.31,21.7,2.8599929809570312,0.027132083119214334
106,2017-12-08,27,0.14872727272727274,1.038205980066445,TTWO,107.62000274658205,108.95999908447266,106.43000030517578,106.80999755859376,106.80999755859376,1726000,52,31.0,,0.31,16.12,0.69000244140625,0.006372979244480659
107,2017-12-11,3,0.05781818181818182,-0.6112469437652812,TTWO,107.0,108.4000015258789,105.69000244140624,108.2300033569336,108.2300033569336,1656200,50,31.0,,0.31,15.5,-0.55999755859375,-0.00513947837095341
108,2017-12-12,3,0.05781818181818182,0.0,TTWO,107.9499969482422,108.38999938964844,107.11000061035156,107.62000274658205,107.62000274658205,1271100,25,31.0,,0.31,7.75,-0.01000213623046875,-9.227062813355058e-05
109,2017-12-18,2,0.05403030303030303,0.07539203860072385,TTWO,113.8000030517578,114.45999908447266,108.95999908447266,110.31999969482422,110.31999969482422,2541100,59,31.0,,0.31,18.29,6.069999694824219,0.056001473650750144
110,2017-12-20,1,0.05024242424242424,-0.07010656197420084,TTWO,109.86000061035156,109.86000061035156,107.66000366210938,108.75,108.75,995600,34,31.0,,0.31,10.54,-4.599998474121094,-0.0401886992042193
111,2017-12-27,3,0.05781818181818182,0.24461839530332674,TTWO,108.61000061035156,109.79000091552734,107.52999877929688,107.8000030517578,107.8000030517578,962800,22,31.0,,0.31,6.82,-0.06999969482421875,-0.0006371718044357877
112,2018-01-02,4,0.06160606060606061,0.06551362683438167,TTWO,110.02999877929688,113.06999969482422,109.5500030517578,112.87999725341795,112.87999725341795,1569300,10,39.0,,0.39,3.9,3.279998779296875,0.029875204954415757
113,2018-01-03,2,0.05403030303030303,-0.12297097884899166,TTWO,113.47000122070312,114.6999969482422,112.73999786376952,113.87999725341795,113.87999725341795,1451500,38,39.0,,0.39,14.82,1.629997253417983,0.014415824337289607
114,2018-01-04,4,0.06160606060606061,0.14021312394840146,TTWO,114.91999816894533,115.27999877929688,112.58999633789062,114.0199966430664,114.0199966430664,1319300,57,39.0,,0.39,22.23,0.5800018310546733,0.005056685671198435
115,2018-01-09,62,0.2813030303030303,3.3016682113067652,TTWO,117.7699966430664,118.16999816894533,113.76000213623048,114.91000366210938,114.91000366210938,1704800,86,39.0,,0.39,33.54,2.8899993896484517,0.02506939122354912
116,2018-01-16,3,0.05781818181818182,-0.11584800741427248,TTWO,118.06999969482422,118.12999725341795,113.0999984741211,113.95999908447266,113.95999908447266,2093000,46,39.0,,0.39,17.94,-0.04000091552737217,-0.00033850314079031385
117,2018-01-17,13,0.0956969696969697,0.6551362683438156,TTWO,114.6999969482422,116.97000122070312,113.72000122070312,116.08999633789062,116.08999633789062,1598200,45,39.0,,0.39,17.55,-1.1599960327148295,-0.009819656816095201
118,2018-01-18,1,0.05024242424242424,-0.4749841671944268,TTWO,115.77999877929688,118.1999969482422,114.45999908447266,117.2699966430664,117.2699966430664,1378900,18,39.0,,0.39,7.0200000000000005,1.2299957275390767,0.010515480163313606
119,2018-01-19,1,0.05024242424242424,0.0,TTWO,117.70999908447266,118.61000061035156,117.2300033569336,118.0500030517578,118.0500030517578,1272300,23,39.0,,0.39,8.97,0.4100036621093608,0.003468728195389792
120,2018-01-22,2,0.05403030303030303,0.07539203860072385,TTWO,117.7699966430664,119.43000030517578,116.91999816894533,118.4000015258789,118.4000015258789,1157600,36,39.0,,0.39,14.04,0.8199996948242188,0.006913411100283318
121,2018-01-23,4,0.06160606060606061,0.14021312394840146,TTWO,118.33000183105467,118.91999816894533,116.41000366210938,116.80999755859376,116.80999755859376,2236300,40,39.0,,0.39,15.6,-0.5100021362304545,-0.004270301724250691
122,2018-01-24,1,0.05024242424242424,-0.1844564682734875,TTWO,117.33999633789062,117.33999633789062,114.54000091552734,116.23999786376952,116.23999786376952,1576000,41,39.0,,0.39,15.99,-1.5800018310547017,-0.013286258454276556
123,2018-01-26,4,0.06160606060606061,0.22617611580217134,TTWO,117.97000122070312,119.37000274658205,116.81999969482422,119.37000274658205,119.37000274658205,1215600,14,39.0,,0.39,5.46,2.0300064086914205,0.017300208556729757
124,2018-01-29,2,0.05403030303030303,-0.21901007446342524,TTWO,119.0,122.20999908447266,118.6999969482422,119.29000091552734,119.29000091552734,2161600,53,39.0,,0.39,20.67,2.839996337890611,0.023791541195821386
