,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,RAD_unscaled,RAD_monthly,isPartial,scale,RAD,Stock_Price_Change,Stock_Price_Change_Percent
18,2016-12-19,4,0.03573945409429281,0.0,RAD,165.1999969482422,165.39999389648438,159.60000610351562,163.39999389648438,163.39999389648438,890955,73,59.0,,0.59,43.07,34.79998779296875,0.2664623749357693
19,2016-12-21,3,0.034498759305210916,-0.034714989932653095,RAD,172.1999969482422,172.1999969482422,169.39999389648438,169.39999389648438,169.39999389648438,1195265,92,59.0,,0.59,54.28,6.8000030517578125,0.04111247462326739
20,2017-01-11,5,0.03698014888337469,-0.09144668658172284,RAD,172.1999969482422,173.8000030517578,172.0,172.0,172.0,2489990,73,65.0,,0.65,47.45,1.600006103515625,0.009291557095651548
21,2017-01-19,1,0.03201736972704715,-0.13420116755015765,RAD,173.0,173.0,171.60000610351562,172.0,172.0,670700,71,65.0,,0.65,46.15,-0.8000030517578125,-0.004603009422960547
22,2017-01-20,2,0.03325806451612903,0.03875067813686739,RAD,172.0,172.1999969482422,139.0,149.1999969482422,149.1999969482422,4958400,79,65.0,,0.65,51.35,-0.8000030517578125,-0.004624295096866016
23,2017-01-24,3,0.034498759305210916,0.03730508095202567,RAD,140.39999389648438,143.60000610351562,134.39999389648438,139.0,139.0,2766760,87,65.0,,0.65,56.55,-28.599990844726562,-0.16608589635064164
24,2017-01-27,2,0.03325806451612903,-0.035963461123498464,RAD,137.0,140.39999389648438,125.1999969482422,138.60000610351562,138.60000610351562,4303115,90,65.0,,0.65,58.5,-3.20001220703125,-0.0222842066226967
25,2017-01-30,5,0.03698014888337469,0.07192692224699715,RAD,115.0,118.5999984741211,114.0,114.4000015258789,114.4000015258789,5635345,100,65.0,,0.65,65.0,-21.79999542236328,-0.1552706294163817
26,2017-02-06,3,0.034498759305210916,-0.06710058377507888,RAD,106.0,106.5999984741211,104.0,105.8000030517578,105.8000030517578,740800,61,72.0,,0.72,43.92,-12.0,-0.10118043975032964
27,2017-03-06,6,0.038220843672456574,0.10789038337049561,RAD,109.4000015258789,109.8000030517578,104.0,104.5999984741211,104.5999984741211,1496845,82,78.0,,0.78,63.96,3.2000045776367045,0.03001880509795285
28,2017-03-07,26,0.0630347394540943,0.6492241771083558,RAD,105.0,105.5999984741211,99.8000030517578,100.1999969482422,100.1999969482422,1625750,100,78.0,,0.78,78.0,-4.2000045776367045,-0.03825140674774752
29,2017-03-08,2,0.03325806451612903,-0.47238515136007564,RAD,100.5999984741211,100.5999984741211,92.8000030517578,93.0,93.0,2196040,94,78.0,,0.78,73.32000000000001,-5.0,-0.04734848553265203
30,2017-03-09,1,0.03201736972704715,-0.03730508095202556,RAD,95.8000030517578,96.0,92.1999969482422,93.1999969482422,93.1999969482422,1302975,90,78.0,,0.78,70.2,-4.599998474121094,-0.04572563164903454
31,2017-03-13,14,0.048146401985111664,0.5037588157792761,RAD,97.0,97.1999969482422,94.4000015258789,94.5999984741211,94.5999984741211,345820,90,78.0,,0.78,70.2,1.1999969482422017,0.012499968210856194
32,2017-03-16,1,0.03201736972704715,-0.33499974230789054,RAD,98.8000030517578,103.0,98.5999984741211,100.8000030517578,100.8000030517578,1181715,84,78.0,,0.78,65.52,5.800003051757798,0.05967081516315509
33,2017-03-20,4,0.03573945409429281,0.11625203441060217,RAD,97.1999969482422,97.4000015258789,93.0,94.1999969482422,94.1999969482422,1306900,76,78.0,,0.78,59.28,-5.599998474121094,-0.054368917224476676
34,2017-03-21,2,0.03325806451612903,-0.06942997986530586,RAD,94.0,94.1999969482422,89.4000015258789,89.5999984741211,89.5999984741211,1832220,86,78.0,,0.78,67.08,-3.2000045776367045,-0.03285425592921032
35,2017-03-23,10,0.04318362282878412,0.29844064761620537,RAD,90.0,92.1999969482422,89.19999694824219,91.1999969482422,91.1999969482422,697780,91,78.0,,0.78,70.98,-2.0,-0.021231423193133314
36,2017-03-24,1,0.03201736972704715,-0.2585761075676608,RAD,91.0,92.4000015258789,90.4000015258789,91.4000015258789,91.4000015258789,475855,82,78.0,,0.78,63.96,0.20000457763670454,0.0021692471177519046
37,2017-03-27,1,0.03201736972704715,-0.18864365214110546,RAD,91.0,93.0,90.1999969482422,92.0,92.0,402040,78,78.0,,0.78,60.84,0.5999984741210938,0.006493489872433145
38,2017-03-28,1,0.03201736972704715,0.0,RAD,92.0,92.1999969482422,90.1999969482422,90.5999984741211,90.5999984741211,401320,91,78.0,,0.78,70.98,-0.8000030517577983,-0.008602183352234394
39,2017-03-30,3,0.034498759305210916,0.07750135627373456,RAD,89.5999984741211,91.0,87.4000015258789,88.4000015258789,88.4000015258789,576425,89,78.0,,0.78,69.42,-1.1999969482422017,-0.013015151713246076
40,2017-03-31,1,0.03201736972704715,-0.07192692224699693,RAD,86.80000305175781,87.80000305175781,84.4000015258789,85.0,85.0,1853455,85,78.0,,0.78,66.3,-3.1999969482421875,-0.035164801629035014
41,2017-04-05,1,0.03201736972704715,-0.10414496979795873,RAD,87.0,87.80000305175781,84.4000015258789,85.19999694824219,85.19999694824219,1249280,75,69.0,,0.69,51.74999999999999,0.0,0.0
42,2017-04-06,2,0.03325806451612903,0.03875067813686739,RAD,87.19999694824219,93.8000030517578,86.0,91.8000030517578,91.8000030517578,1651865,92,69.0,,0.69,63.48,5.999999999999986,0.06833712746528042
43,2017-04-07,3,0.034498759305210916,0.03730508095202567,RAD,92.1999969482422,93.4000015258789,90.0,92.0,92.0,687400,83,69.0,,0.69,57.27,-0.40000152587889204,-0.004264408452718027
44,2017-04-10,26,0.0630347394540943,0.968766953421685,RAD,92.5999984741211,93.0,92.0,92.1999969482422,92.1999969482422,442250,84,69.0,,0.69,57.96,-0.40000152587890625,-0.004282671513319736
45,2017-04-11,2,0.03325806451612903,-0.47238515136007564,RAD,94.0,97.4000015258789,92.1999969482422,95.0,95.0,1170215,86,69.0,,0.69,59.34,4.400001525878906,0.04731184436428926
46,2017-04-12,6,0.038220843672456574,0.14922032380810268,RAD,94.8000030517578,95.4000015258789,90.5999984741211,91.4000015258789,91.4000015258789,586515,79,69.0,,0.69,54.51,-2.0,-0.02053388058180472
47,2017-04-13,2,0.03325806451612903,-0.12984483542167102,RAD,91.4000015258789,92.1999969482422,90.1999969482422,90.8000030517578,90.8000030517578,569975,89,69.0,,0.69,61.41,-3.2000045776367045,-0.033543024386311404
48,2017-04-17,2,0.03325806451612903,0.0,RAD,91.0,92.1999969482422,90.1999969482422,91.4000015258789,91.4000015258789,415300,88,69.0,,0.69,60.72,0.0,0.0
49,2017-04-18,2,0.03325806451612903,0.0,RAD,91.4000015258789,91.4000015258789,89.19999694824219,89.4000015258789,89.4000015258789,538830,78,69.0,,0.69,53.81999999999999,-0.7999954223632955,-0.008676740226058577
50,2017-04-19,5,0.03698014888337469,0.11191524285607701,RAD,89.80000305175781,91.0,81.0,81.5999984741211,81.5999984741211,1598145,84,69.0,,0.69,57.96,-0.40000152587890625,-0.004376384236335573
51,2017-04-20,2,0.03325806451612903,-0.10065087566261832,RAD,82.80000305175781,83.4000015258789,75.0,79.4000015258789,79.4000015258789,1898400,99,69.0,,0.69,68.30999999999999,-7.599998474121094,-0.08351646674858348
52,2017-04-21,2,0.03325806451612903,0.0,RAD,79.4000015258789,79.5999984741211,75.19999694824219,76.0,76.0,1424450,86,69.0,,0.69,59.34,-3.8000030517578125,-0.045563584918864475
53,2017-04-24,1,0.03201736972704715,-0.03730508095202556,RAD,76.5999984741211,77.0,74.0,74.5999984741211,74.5999984741211,1298445,91,69.0,,0.69,62.78999999999999,-2.5999984741210938,-0.03266329803971524
54,2017-04-25,2,0.03325806451612903,0.03875067813686739,RAD,77.5999984741211,81.4000015258789,76.5999984741211,79.4000015258789,79.4000015258789,1367860,100,69.0,,0.69,69.0,4.400001525878906,0.057142876959466404
55,2017-04-27,1,0.03201736972704715,-0.03730508095202556,RAD,80.0,80.0,78.0,79.0,79.0,447790,73,69.0,,0.69,50.37,-1.4000015258789062,-0.017199035622054826
56,2017-04-28,1,0.03201736972704715,0.0,RAD,79.4000015258789,81.19999694824219,78.19999694824219,80.0,80.0,778100,80,69.0,,0.69,55.2,1.1999969482421875,0.014999961853027433
57,2017-05-01,1,0.03201736972704715,-0.07192692224699693,RAD,80.0,85.19999694824219,78.80000305175781,84.80000305175781,84.80000305175781,947205,79,71.0,False,0.71,56.09,4.0,0.0492610855952329
58,2017-05-09,3,0.034498759305210916,0.07750135627373456,RAD,83.4000015258789,83.80000305175781,81.0,81.4000015258789,81.4000015258789,890540,97,71.0,,0.71,68.86999999999999,-1.399993896484375,-0.01643185383369028
59,2017-05-10,2,0.03325806451612903,-0.035963461123498464,RAD,81.4000015258789,84.5999984741211,80.5999984741211,82.19999694824219,82.19999694824219,514295,74,71.0,,0.71,52.54,0.7999954223632812,0.009546484406082634
60,2017-05-11,5,0.03698014888337469,0.11191524285607701,RAD,82.5999984741211,82.80000305175781,79.4000015258789,80.19999694824219,80.19999694824219,597045,80,71.0,,0.71,56.8,-1.7999954223632812,-0.021276542019251887
61,2017-05-12,2,0.03325806451612903,-0.10065087566261832,RAD,80.0,80.19999694824219,78.19999694824219,79.0,79.0,452860,82,71.0,,0.71,58.22,-2.600006103515625,-0.031401038740184295
62,2017-05-15,7,0.039461538461538465,-0.05916109566349159,RAD,79.4000015258789,82.5999984741211,77.5999984741211,82.19999694824219,82.19999694824219,848610,83,71.0,,0.71,58.93,2.4000015258789062,0.02992520719704972
63,2017-05-16,5,0.03698014888337469,-0.06288121738036856,RAD,81.5999984741211,81.5999984741211,73.0,75.5999984741211,75.5999984741211,1703385,89,71.0,,0.71,63.19,-1.0,-0.012106537753911795
64,2017-05-17,1,0.03201736972704715,-0.13420116755015765,RAD,76.5999984741211,76.5999984741211,72.80000305175781,73.4000015258789,73.4000015258789,782840,84,71.0,,0.71,59.64,-5.0,-0.061274510949724026
65,2017-05-18,5,0.03698014888337469,0.15500271254746956,RAD,73.4000015258789,73.4000015258789,66.4000015258789,68.5999984741211,68.5999984741211,1525230,91,71.0,,0.71,64.61,-3.1999969482421875,-0.04177541791104977
66,2017-05-19,1,0.03201736972704715,-0.13420116755015765,RAD,72.0,72.19999694824219,68.80000305175781,69.19999694824219,69.19999694824219,888005,80,71.0,,0.71,56.8,-1.2000045776367188,-0.016348835867716294
67,2017-05-22,8,0.04070223325062035,-0.7284406403655448,RAD,69.5999984741211,75.4000015258789,69.19999694824219,72.0,72.0,1026185,93,71.0,,0.71,66.03,3.2000045776367188,0.044321394915441514
68,2017-05-23,2,0.03325806451612903,-0.18289337316344578,RAD,73.0,74.80000305175781,70.4000015258789,70.80000305175781,70.80000305175781,728380,80,71.0,,0.71,56.8,-0.5999984741210938,-0.00795753928353915
69,2017-05-24,7,0.039461538461538465,0.18652540476012835,RAD,70.80000305175781,75.4000015258789,70.80000305175781,73.19999694824219,73.19999694824219,1266590,83,71.0,,0.71,58.93,0.5999984741210938,0.008021369647617904
70,2017-05-25,24,0.06055334987593052,0.534490347733132,RAD,73.5999984741211,75.4000015258789,73.19999694824219,74.0,74.0,583470,89,71.0,,0.71,63.19,0.0,0.0
71,2017-05-26,3,0.034498759305210916,-0.43027496619268124,RAD,74.0,74.80000305175781,73.0,73.4000015258789,73.4000015258789,340990,73,71.0,,0.71,51.83,-0.5999984741210938,-0.00795753928353915
72,2017-05-30,2,0.03325806451612903,-0.5362765110888144,RAD,73.19999694824219,73.4000015258789,69.0,69.19999694824219,69.19999694824219,1353330,89,71.0,,0.71,63.19,-1.4000015258789062,-0.018716597175940985
73,2017-05-31,11,0.044424317617866006,0.33574572856823104,RAD,70.80000305175781,71.80000305175781,67.5999984741211,68.19999694824219,68.19999694824219,3104000,92,71.0,,0.71,65.32,-1.5999984741210938,-0.021798343880919058
74,2017-06-01,3,0.034498759305210916,-0.22342624141205392,RAD,68.19999694824219,71.0,68.0,70.5999984741211,70.5999984741211,1071895,42,95.0,False,0.95,39.9,-0.8000030517578125,-0.01114210331134835
75,2017-06-02,5,0.03698014888337469,0.07192692224699715,RAD,69.4000015258789,74.80000305175781,68.80000305175781,73.5999984741211,73.5999984741211,1187165,43,95.0,,0.95,40.85,3.8000030517578125,0.053521169743067754
76,2017-06-05,15,0.04938709677419355,0.5425094939161434,RAD,74.19999694824219,75.5999984741211,73.0,75.0,75.0,696245,39,95.0,,0.95,37.05,0.7999954223632812,0.010695125531074101
77,2017-06-06,7,0.039461538461538465,-0.2009747274280259,RAD,74.4000015258789,74.80000305175781,68.0,68.19999694824219,68.19999694824219,1317730,38,95.0,,0.95,36.1,-0.7999954223632812,-0.010581950244841987
78,2017-06-07,19,0.05434987593052109,0.3772873042822107,RAD,69.5999984741211,70.5999984741211,66.4000015258789,68.19999694824219,68.19999694824219,1074295,41,95.0,,0.95,38.95,-4.200004577636719,-0.056149791527822956
79,2017-06-08,13,0.04690570719602978,-0.13696753869332956,RAD,68.0,71.80000305175781,66.0,70.5999984741211,70.5999984741211,1088130,39,95.0,,0.95,37.05,1.2000045776367188,0.01699723234521855
80,2017-06-09,39,0.07916377171215881,0.6877215256837539,RAD,70.5999984741211,71.5999984741211,58.79999923706055,60.0,60.0,3985830,44,95.0,,0.95,41.8,-0.20000457763671875,-0.0027855789573232315
81,2017-06-12,16,0.05062779156327544,0.36905321076293385,RAD,61.400001525878906,62.0,58.20000076293945,60.400001525878906,60.400001525878906,1280715,40,95.0,,0.95,38.0,-9.599998474121094,-0.1340781938367065
82,2017-06-13,26,0.0630347394540943,0.24506200068617345,RAD,60.59999847412109,63.0,60.400001525878906,62.20000076293945,62.20000076293945,687945,49,95.0,,0.95,46.55,1.0,0.016129032258064502
83,2017-06-14,24,0.06055334987593052,-0.0393654292800063,RAD,62.400001525878906,62.59999847412109,60.79999923706055,61.400001525878906,61.400001525878906,547670,42,95.0,,0.95,39.9,-0.40000152587891336,-0.0063492305695065365
84,2017-06-15,16,0.05062779156327544,-0.16391427283530713,RAD,60.79999923706055,61.20000076293945,58.400001525878906,59.0,59.0,956330,40,95.0,,0.95,38.0,-1.3999977111816335,-0.02236418123493078
85,2017-06-16,16,0.05062779156327544,0.0,RAD,59.79999923706055,61.0,58.0,60.0,60.0,1237210,44,95.0,,0.95,41.8,-0.20000076293945312,-0.0032679862818002503
86,2017-06-19,14,0.048146401985111664,0.44766097142430805,RAD,61.0,70.0,61.0,67.19999694824219,67.19999694824219,1884305,42,95.0,,0.95,39.9,9.0,0.14754098360655732
87,2017-06-20,17,0.05186848635235732,0.07730763284028241,RAD,70.19999694824219,70.19999694824219,63.79999923706055,65.4000015258789,65.4000015258789,1448475,53,95.0,,0.95,50.35,0.1999969482421875,0.0028570992606027357
88,2017-06-21,21,0.056831265508684864,0.09568004592642199,RAD,67.0,67.4000015258789,62.400001525878906,63.79999923706055,63.79999923706055,1049020,49,95.0,,0.95,46.55,-2.7999954223632812,-0.039885976411476065
89,2017-06-22,20,0.05559057071960298,-0.02183120115268733,RAD,64.5999984741211,65.0,60.79999923706055,61.59999847412109,61.59999847412109,1491285,43,95.0,,0.95,40.85,-2.4000015258789062,-0.035608330438351765
90,2017-06-23,10,0.04318362282878412,-0.2231843949471053,RAD,62.0,63.400001525878906,61.20000076293945,62.20000076293945,62.20000076293945,1270310,44,95.0,,0.95,41.8,-1.5999984741210938,-0.024615361140324477
91,2017-06-26,83,0.1337543424317618,2.0108361727084847,RAD,62.20000076293945,83.19999694824219,61.59999847412109,81.0,81.0,6848600,72,95.0,,0.95,68.39999999999999,19.79999542236328,0.31230275939790353
92,2017-06-27,43,0.08412655086848635,-0.3710368625122906,RAD,79.0,80.0,72.0,74.80000305175781,74.80000305175781,3638030,81,95.0,,0.95,76.95,-3.1999969482421875,-0.03846150319251662
93,2017-06-28,53,0.09653349875930521,0.14747957407899004,RAD,73.5999984741211,84.19999694824219,73.5999984741211,78.5999984741211,78.5999984741211,4352890,78,95.0,,0.95,74.1,4.1999969482421875,0.0524999618530273
94,2017-06-29,114,0.17221588089330025,0.7840012338380073,RAD,61.59999847412109,62.400001525878906,55.0,57.79999923706055,57.79999923706055,10656430,100,95.0,,0.95,95.0,-21.79999542236328,-0.2589073184380726
95,2017-06-30,18,0.053109181141439206,-0.6916127544918808,RAD,55.400001525878906,59.0,52.20000076293945,59.0,59.0,5187800,70,95.0,,0.95,66.5,-3.4000015258789062,-0.054487202607981344
96,2017-07-03,3,0.034498759305210916,0.0,RAD,58.400001525878906,58.59999847412109,53.79999923706055,53.79999923706055,53.79999923706055,2262245,81,78.0,,0.78,63.18,-0.40000152587891336,-0.006779686879303637
97,2017-07-05,8,0.04070223325062035,0.13885995973061172,RAD,53.59999847412109,54.0,49.0,49.59999847412109,49.59999847412109,3692500,97,78.0,,0.78,75.66,-4.599998474121087,-0.07849826952047678
98,2017-07-06,5,0.03698014888337469,-0.09144668658172284,RAD,50.400001525878906,50.400001525878906,46.59999847412109,47.20000076293945,47.20000076293945,2841720,84,78.0,,0.78,65.52,-3.5999984741210938,-0.06666663840964993
99,2017-07-07,6,0.038220843672456574,0.03355029188753944,RAD,47.59999847412109,50.20000076293945,46.0,47.400001525878906,47.400001525878906,2457330,81,78.0,,0.78,63.18,-0.20000076293945312,-0.003968268985800716
100,2017-07-10,2,0.03325806451612903,-0.06942997986530586,RAD,48.0,48.20000076293945,46.0,46.79999923706055,46.79999923706055,1729445,79,78.0,,0.78,61.620000000000005,-2.0,-0.039840636844701294
101,2017-07-11,7,0.039461538461538465,0.18652540476012835,RAD,47.0,47.20000076293945,45.0,45.0,45.0,2167710,88,78.0,,0.78,68.64,-1.0,-0.020746887638410372
102,2017-07-12,2,0.03325806451612903,-0.1572030434509213,RAD,45.20000076293945,46.400001525878906,44.20000076293945,45.0,45.0,1758145,80,78.0,,0.78,62.400000000000006,-0.7999992370605469,-0.016949136104436047
103,2017-07-13,6,0.038220843672456574,0.14922032380810268,RAD,44.79999923706055,46.20000076293945,44.400001525878906,44.59999847412109,44.59999847412109,1461455,81,78.0,,0.78,63.18,-0.20000076293945312,-0.004310361128499252
104,2017-07-14,5,0.03698014888337469,-0.0324612088554177,RAD,45.0,47.59999847412109,45.0,46.59999847412109,46.59999847412109,1376830,81,78.0,,0.78,63.18,1.3999977111816335,0.030302980261088575
105,2017-07-17,12,0.04566501240694789,-0.8185162174689111,RAD,47.59999847412109,47.59999847412109,45.59999847412109,46.20000076293945,46.20000076293945,1439755,90,78.0,,0.78,70.2,0.0,0.0
106,2017-07-18,11,0.044424317617866006,-0.02716948323642876,RAD,49.400001525878906,52.20000076293945,48.0,51.59999847412109,51.59999847412109,3654915,100,78.0,,0.78,78.0,4.6000022888183665,0.09663870664448182
107,2017-07-19,8,0.04070223325062035,-0.08378484052952018,RAD,53.0,55.400001525878906,52.0,52.59999847412109,52.59999847412109,3374585,94,78.0,,0.78,73.32000000000001,3.200000762939453,0.06130269571205371
108,2017-07-20,10,0.04318362282878412,0.06096445772114856,RAD,52.400001525878906,52.400001525878906,49.59999847412109,50.79999923706055,50.79999923706055,1935630,85,78.0,,0.78,66.3,-3.0,-0.05415162305724153
109,2017-07-21,3,0.034498759305210916,-0.20111475033040294,RAD,50.400001525878906,51.0,48.59999847412109,49.59999847412109,49.59999847412109,1119015,84,78.0,,0.78,65.52,-1.4000015258789062,-0.026717585593723392
110,2017-07-24,4,0.03573945409429281,0.11625203441060217,RAD,49.20000076293945,49.79999923706055,48.20000076293945,49.79999923706055,49.79999923706055,1048465,75,78.0,,0.78,58.5,-1.2000007629394531,-0.023529426724303026
111,2017-07-25,85,0.13623573200992556,2.8119141845448863,RAD,49.59999847412109,50.0,48.59999847412109,48.79999923706055,48.79999923706055,1299405,83,78.0,,0.78,64.74000000000001,0.20000076293945312,0.004016079638624159
112,2017-07-26,6,0.038220843672456574,-0.7194506675409358,RAD,49.0,49.20000076293945,47.59999847412109,47.79999923706055,47.79999923706055,1331870,74,78.0,,0.78,57.72,-0.7999992370605469,-0.015999984741210893
113,2017-07-27,210,0.2913225806451613,6.622086606505227,RAD,47.59999847412109,47.59999847412109,45.59999847412109,46.400001525878906,46.400001525878906,1824830,76,78.0,,0.78,59.28,-1.6000022888183665,-0.03252037121966045
114,2017-07-28,1,0.03201736972704715,-0.8900965052000375,RAD,45.79999923706055,46.400001525878906,45.20000076293945,45.59999847412109,45.59999847412109,1219335,72,78.0,,0.78,56.16,-1.1999969482421804,-0.02521002072919365
115,2017-07-31,224,0.3086923076923077,4.679724238688765,RAD,46.20000076293945,46.20000076293945,44.79999923706055,44.79999923706055,44.79999923706055,1037770,70,78.0,,0.78,54.6,-0.20000076293945312,-0.004310361128499252
116,2017-08-01,3,0.034498759305210916,-0.8882422449619383,RAD,45.0,48.400001525878906,45.0,47.400001525878906,47.400001525878906,1828685,78,82.0,False,0.82,63.96,2.200000762939453,0.047619063346515
117,2017-08-02,3,0.034498759305210916,0.0,RAD,47.79999923706055,48.79999923706055,47.0,48.0,48.0,1005010,100,82.0,,0.82,82.0,0.3999977111816406,0.008264415259734426
118,2017-08-03,130,0.19206699751861042,4.567359562684313,RAD,47.79999923706055,48.400001525878906,46.59999847412109,47.79999923706055,47.79999923706055,827940,92,82.0,,0.82,75.44,-0.3999977111816406,-0.008196674537606752
119,2017-08-04,1,0.03201736972704715,-0.8333010348436107,RAD,47.59999847412109,47.79999923706055,46.0,46.59999847412109,46.59999847412109,754495,85,82.0,,0.82,69.7,-0.6000022888183594,-0.012396741113686605
120,2017-08-07,2,0.03325806451612903,0.03875067813686739,RAD,47.0,49.0,46.59999847412109,48.79999923706055,48.79999923706055,819040,87,82.0,,0.82,71.33999999999999,1.2000007629394531,0.025104618872233475
121,2017-08-08,2,0.03325806451612903,0.0,RAD,48.59999847412109,49.400001525878906,46.79999923706055,47.0,47.0,875555,82,82.0,,0.82,67.24,0.40000152587890625,0.008163296446508372
122,2017-08-09,1,0.03201736972704715,-0.03730508095202556,RAD,47.20000076293945,47.79999923706055,46.59999847412109,47.0,47.0,576880,81,82.0,,0.82,66.42,-1.6000022888183594,-0.03238870929953663
123,2017-08-10,257,0.34963523573200994,9.920173603038053,RAD,47.0,47.0,44.79999923706055,45.0,45.0,1132220,91,82.0,,0.82,74.61999999999999,-0.7999992370605469,-0.016736385979694512
124,2017-08-11,2,0.03325806451612903,-0.9048778237510912,RAD,44.79999923706055,46.59999847412109,44.400001525878906,46.20000076293945,46.20000076293945,724215,78,82.0,,0.82,63.96,-0.40000152587891336,-0.00851067076338119
125,2017-08-14,99,0.15360545905707196,3.61859285234649,RAD,46.20000076293945,46.79999923706055,45.400001525878906,46.59999847412109,46.59999847412109,757595,72,82.0,,0.82,59.04,0.20000076293946023,0.0042918620061871415
126,2017-08-15,3,0.034498759305210916,-0.775406684651794,RAD,46.0,46.79999923706055,45.59999847412109,46.20000076293945,46.20000076293945,523870,80,82.0,,0.82,65.6,0.0,0.0
127,2017-08-16,39,0.07916377171215881,1.2946846004459474,RAD,46.0,46.400001525878906,44.79999923706055,45.59999847412109,45.59999847412109,862760,73,82.0,,0.82,59.86,-0.3999977111816406,-0.008546959779967
128,2017-08-17,1,0.03201736972704715,-0.5955552769332038,RAD,45.0,46.0,44.59999847412109,44.59999847412109,44.59999847412109,759195,70,82.0,,0.82,57.4,-0.40000152587890625,-0.008620722256998503
129,2017-08-18,172,0.24417617866004962,6.626365961404324,RAD,44.59999847412109,45.400001525878906,44.400001525878906,44.400001525878906,44.400001525878906,683500,74,82.0,,0.82,60.68,-0.5999984741210938,-0.01304344508958899
130,2017-08-21,22,0.05807196029776675,0.8137642408742152,RAD,44.59999847412109,45.20000076293945,44.20000076293945,45.0,45.0,982030,66,82.0,,0.82,54.12,-0.20000076293945312,-0.00440530300038533
