,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,JPM_unscaled,JPM_monthly,isPartial,scale,JPM,Stock_Price_Change,Stock_Price_Change_Percent
10,2016-06-17,28,0.06366318537859007,1.2404667830561422,JPM,62.29999923706055,62.709999084472656,61.93000030517578,62.27999877929688,52.90472412109375,15751500,44,32.0,,0.32,14.08,0.4099998474121094,0.00658105702139733
11,2016-06-20,1,0.028415143603133162,-0.5536644383381863,JPM,63.45000076293945,63.84999847412109,62.34000015258789,62.369998931884766,52.98118209838867,12213200,43,32.0,,0.32,13.76,1.1399993896484304,0.018178909365200502
12,2016-06-23,2,0.029720626631853788,0.045943214187264436,JPM,63.70000076293945,64.1500015258789,63.52999877929688,64.05000305175781,54.40828704833984,16583600,40,32.0,,0.32,12.8,0.3000030517578196,0.00469856004584579
13,2016-06-27,2,0.029720626631853788,-0.1164325079562214,JPM,58.709999084472656,58.75,57.04999923706055,57.61000061035156,48.93772888183594,37300700,69,32.0,,0.32,22.08,-5.400001525878906,-0.08417773027956166
14,2016-06-28,2,0.029720626631853788,0.0,JPM,59.18999862670898,59.54999923706055,58.2599983215332,59.52000045776367,50.5601921081543,29088700,63,32.0,,0.32,20.16,0.7999992370605469,0.013617008290392363
15,2016-06-29,14,0.045386422976501306,0.5271018185012737,JPM,60.36000061035156,61.209999084472656,60.0,61.20000076293945,51.987300872802734,21483000,76,32.0,,0.32,24.32,1.6599998474121094,0.027875732471529968
16,2016-06-30,4,0.03233159268929504,-0.2876373468331128,JPM,61.630001068115234,62.18999862670898,61.02000045776367,62.13999938964844,52.78579711914063,21343600,64,32.0,,0.32,20.48,0.979999542236321,0.016010448568768654
17,2016-07-07,3,0.031026109660574414,0.0439251515417729,JPM,60.52000045776367,61.13999938964844,60.15999984741211,60.58000183105469,51.86122894287109,13771400,22,31.0,,0.31,6.82,-1.0499992370605398,-0.016883731472050467
18,2016-07-08,6,0.034942558746736296,0.12623074981065385,JPM,61.33000183105469,62.16999816894531,61.33000183105469,61.83000183105469,52.93132781982422,16998800,24,31.0,,0.31,7.439999999999999,1.029998779296875,0.016846561818436356
19,2016-07-11,1,0.028415143603133162,-0.1868041545243967,JPM,62.41999816894531,62.95000076293945,62.13999938964844,62.27000045776367,53.30800628662109,13151400,29,31.0,,0.31,8.99,0.7800025939941406,0.01254628626294152
20,2016-07-12,20,0.05321932114882506,0.8729210695580261,JPM,63.02999877929688,63.560001373291016,62.88999938964844,63.20000076293945,54.10415267944336,16588100,29,31.0,,0.31,8.99,0.6100006103515625,0.00969023991991258
21,2016-07-13,6,0.034942558746736296,-0.3434234411028797,JPM,63.08000183105469,63.43000030517578,62.63999938964844,63.15999984741211,54.069923400878906,18526900,37,31.0,,0.31,11.47,-0.13000106811523438,-0.0020453282773190695
22,2016-07-14,3,0.031026109660574414,-0.112082492714638,JPM,64.73999786376953,64.9800033569336,64.05000305175781,64.12000274658203,54.891746520996094,28985900,100,31.0,,0.31,31.0,1.5500030517578125,0.024436434562516318
23,2016-07-15,2,0.029720626631853788,-0.042076916603551284,JPM,64.75,64.80000305175781,63.61000061035156,64.18000030517578,54.943115234375,17607100,39,31.0,,0.31,12.09,-0.18000030517578125,-0.002770087655844633
24,2016-07-18,1,0.028415143603133162,-0.04392515154177279,JPM,64.12999725341797,64.4000015258789,63.900001525878906,63.959999084472656,54.75478363037109,10824400,26,31.0,,0.31,8.06,-0.40000152587890625,-0.006172862762975684
25,2016-07-20,1,0.028415143603133162,0.0,JPM,64.11000061035156,64.2300033569336,63.709999084472656,63.93000030517578,54.72909927368164,10411100,31,31.0,,0.31,9.61,-0.1699981689453125,-0.002639723057723864
26,2016-08-08,2,0.029720626631853788,0.045943214187264436,JPM,66.06999969482422,66.48999786376953,65.83999633789062,66.0999984741211,56.58678817749024,11359200,54,24.0,,0.24,12.96,2.2599945068359375,0.0351859627700295
27,2016-08-16,4,0.03233159268929504,0.08785030308354558,JPM,65.36000061035156,65.95999908447266,65.23999786376953,65.70999908447266,56.2529182434082,10128900,72,24.0,,0.24,17.28,-0.529998779296875,-0.007971105374116272
28,2016-08-22,1,0.028415143603133162,-0.1211338124848581,JPM,65.75,65.87999725341797,65.41000366210938,65.80000305175781,56.32997131347656,9055600,77,24.0,,0.24,18.48,-0.0800018310546875,-0.0012128840534432195
29,2016-08-25,2,0.029720626631853788,0.045943214187264436,JPM,65.91000366210938,66.13999938964844,65.79000091552734,66.06999969482422,56.56110382080078,9978700,73,24.0,,0.24,17.52,0.26000213623046875,0.003946602110961317
30,2016-08-26,1,0.028415143603133162,-0.04392515154177279,JPM,66.33000183105469,66.87999725341797,65.8499984741211,66.22000122070312,56.68951416015625,14038600,63,24.0,,0.24,15.12,0.7399978637695312,0.011188356071943684
31,2016-09-07,3,0.031026109660574414,-0.41701417848206834,JPM,67.16000366210938,67.58999633789062,66.95999908447266,67.16000366210938,57.494232177734375,10070400,48,23.0,,0.23,11.04,0.7099990844726562,0.010616015455000127
32,2016-09-12,3,0.031026109660574414,0.0,JPM,66.13999938964844,67.30000305175781,65.76000213623047,67.05999755859375,57.40862655639648,16453000,66,23.0,,0.23,15.18,-0.2899932861328125,-0.004290476429131607
33,2016-09-13,1,0.028415143603133162,-0.08415383320710257,JPM,66.11000061035156,66.86000061035156,65.81999969482422,66.52999877929688,56.95490646362305,18876100,81,23.0,,0.23,18.630000000000003,-0.44000244140625,-0.0065379260245778115
34,2016-09-14,2,0.029720626631853788,0.045943214187264436,JPM,66.2699966430664,67.25,66.20999908447266,66.4000015258789,56.84361267089844,12648600,82,23.0,,0.23,18.86,0.3899993896484375,0.005833074874187938
35,2016-09-16,2,0.029720626631853788,0.0,JPM,66.08999633789062,66.26000213623047,65.44000244140625,65.81999969482422,56.34708023071289,25161500,55,23.0,,0.23,12.65,-0.9899978637695312,-0.014721157825569264
36,2016-09-20,1,0.028415143603133162,-0.04392515154177279,JPM,66.75,66.8499984741211,66.23999786376953,66.45999908447266,56.89497756958008,10092200,53,23.0,,0.23,12.19,0.589996337890625,0.008904260773755945
37,2016-09-22,1,0.028415143603133162,0.0,JPM,66.98999786376953,67.41999816894531,66.83999633789062,67.38999938964844,57.69112396240234,12781700,75,23.0,,0.23,17.25,0.5699996948242188,0.008526547611588553
38,2016-09-23,9,0.038859007832898175,0.3675457134981164,JPM,67.38999938964844,67.9000015258789,67.18000030517578,67.25,57.571266174316406,13967400,72,23.0,,0.23,16.560000000000002,0.48000335693359375,0.007119599079946193
39,2016-09-28,1,0.028415143603133162,-0.2687630182086944,JPM,66.58000183105469,66.7699966430664,65.98999786376953,66.70999908447266,57.1089973449707,11278000,100,23.0,,0.23,23.0,-1.1300048828125,-0.016642192303660264
40,2016-09-29,2,0.029720626631853788,0.045943214187264436,JPM,66.69999694824219,67.20999908447266,65.3499984741211,65.6500015258789,56.2015495300293,18727200,51,23.0,,0.23,11.73,0.44000244140625,0.006589822727689709
41,2016-09-30,4,0.03233159268929504,0.08785030308354558,JPM,66.08000183105469,67.05999755859375,66.08000183105469,66.58999633789062,57.00626373291016,21680100,96,23.0,,0.23,22.08,-0.15000152587890625,-0.002231833476003753
42,2016-10-03,14,0.045386422976501306,0.40377937494952776,JPM,66.3499984741211,66.91999816894531,66.26000213623047,66.51000213623047,56.93777847290039,14901700,29,26.0,,0.26,7.54,-0.1399993896484375,-0.0020876736466641788
43,2016-10-06,4,0.03233159268929504,-0.2876373468331128,JPM,67.7300033569336,67.97000122070312,67.05000305175781,67.87000274658203,58.5244140625,17485000,43,26.0,,0.26,11.18,1.0500030517578125,0.015690422601432052
44,2016-10-11,6,0.034942558746736296,0.17570060616709138,JPM,68.5,68.81999969482422,67.93000030517578,68.30999755859375,58.90382385253906,15657100,19,26.0,,0.26,4.94,0.8499984741210938,0.012505494466023226
45,2016-10-12,1,0.028415143603133162,-0.1868041545243967,JPM,68.26000213623047,68.58999633789062,68.05000305175781,68.12999725341797,58.74859619140625,11899800,30,26.0,,0.26,7.800000000000001,-0.23000335693359375,-0.0033421005224283373
46,2016-10-13,7,0.03624804177545692,0.2756592851235873,JPM,67.45999908447266,67.87000274658203,66.81999969482422,67.73999786376953,58.41231536865234,17890000,34,26.0,,0.26,8.84,-0.7199935913085938,-0.010497064145647883
47,2016-10-14,5,0.03363707571801567,-0.07203054094936245,JPM,68.80000305175781,69.02999877929688,67.30000305175781,67.5199966430664,58.22259521484375,24163800,100,26.0,,0.26,26.0,1.1599960327148438,0.017091439307084233
48,2016-10-17,1,0.028415143603133162,-0.15524334394162853,JPM,67.41999816894531,67.79000091552734,66.73999786376953,67.16999816894531,57.92079925537109,14963400,44,26.0,,0.26,11.44,-1.2399978637695312,-0.017963173775130126
49,2016-11-03,3,0.031026109660574414,0.0918864283745291,JPM,68.86000061035156,69.19000244140625,68.22000122070312,68.37999725341797,58.96418762207031,10369700,35,33.0,,0.33,11.55,1.4000015258789062,0.020652035801318913
50,2016-11-08,3,0.031026109660574414,0.0,JPM,69.69999694824219,70.55000305175781,69.23999786376953,70.02999877929688,60.386993408203125,17531700,42,33.0,,0.33,13.86,1.3600006103515625,0.019656027783830243
51,2016-11-09,8,0.03755352480417755,0.21038458301775642,JPM,71.45999908447266,74.1500015258789,71.31999969482422,73.25,63.163604736328125,50948400,81,33.0,,0.33,26.73,3.5999984741210938,0.05102761613603346
52,2016-11-11,2,0.029720626631853788,-0.20857957310714037,JPM,76.30000305175781,76.72000122070312,75.7699966430664,76.69000244140625,66.12991333007812,27574300,66,33.0,,0.33,21.78,2.5699996948242188,0.03465946921022334
53,2016-11-14,12,0.042775456919060054,0.4392515154177281,JPM,77.25,80.44000244140625,77.25,79.51000213623047,68.56161499023438,46130700,66,33.0,,0.33,21.78,3.720001220703125,0.04848802348166892
54,2016-11-15,2,0.029720626631853788,-0.3051944088384301,JPM,78.37000274658203,79.41000366210938,77.77999877929688,79.36000061035156,68.43226623535156,28126300,74,33.0,,0.33,24.42,-1.029998779296875,-0.012804559274437355
55,2016-11-18,6,0.034942558746736296,0.17570060616709138,JPM,77.95999908447266,78.41999816894531,77.55000305175781,77.70999908447266,67.00945281982422,19770000,61,33.0,,0.33,20.130000000000003,-0.9900054931640625,-0.012467012309639869
56,2016-11-23,1,0.028415143603133162,-0.1868041545243967,JPM,78.87000274658203,79.23999786376953,77.88999938964844,78.86000061035156,68.00109100341797,13373700,49,33.0,,0.33,16.17,0.8199996948242188,0.010456512547445396
57,2016-11-28,1,0.028415143603133162,0.0,JPM,78.18000030517578,78.87000274658203,78.0199966430664,78.31999969482422,67.53544616699219,13007200,32,33.0,,0.33,10.56,-0.3699951171875,-0.004669297414969686
58,2016-12-01,3,0.031026109660574414,0.0918864283745291,JPM,80.6500015258789,82.27999877929688,80.6500015258789,81.79000091552734,70.52764892578125,23823600,68,36.0,False,0.36,24.48,3.4099960327148438,0.04323565251635064
59,2016-12-07,1,0.028415143603133162,-0.08415383320710257,JPM,83.55000305175781,84.08999633789062,82.8499984741211,84.06999969482422,72.49369812011719,18996900,100,36.0,,0.36,36.0,1.80999755859375,0.02199802607494905
60,2016-12-15,1,0.028415143603133162,0.04815563902532993,JPM,85.4000015258789,86.48999786376953,84.9000015258789,86.0,74.15792846679688,19438900,81,36.0,,0.36,29.16,2.4000015258789062,0.028540868478994952
61,2016-12-16,3,0.031026109660574414,0.0918864283745291,JPM,86.29000091552734,86.29000091552734,84.88999938964844,84.94000244140625,73.243896484375,23008500,81,36.0,,0.36,29.16,-0.1999969482421875,-0.0023123708311012514
62,2017-01-04,1,0.028415143603133162,-0.2687630182086944,JPM,86.95999908447266,87.18000030517578,86.4000015258789,86.91000366210938,75.3572998046875,15266600,38,41.0,,0.41,15.579999999999998,0.8899993896484375,0.010314050066121627
63,2017-01-05,3,0.031026109660574414,0.0918864283745291,JPM,86.80999755859375,87.11000061035156,85.26000213623047,86.11000061035156,74.66365814208984,14300800,46,41.0,,0.41,18.86,-0.06999969482421875,-0.0008029329499791293
64,2017-01-06,7,0.03624804177545692,0.16830766641420514,JPM,86.38999938964844,86.62000274658203,85.94000244140625,86.12000274658203,74.67231750488281,12893300,33,41.0,,0.41,13.53,-0.48999786376953125,-0.005625047185584653
65,2017-01-09,1,0.028415143603133162,-0.40798563890551043,JPM,85.7300033569336,86.7699966430664,85.5199966430664,86.18000030517578,74.72435760498047,12806600,35,41.0,,0.41,14.35,0.149993896484375,0.0017316311674937523
66,2017-01-10,4,0.03233159268929504,0.13782964256179353,JPM,86.06999969482422,86.9000015258789,85.72000122070312,86.43000030517578,74.94109344482422,13989000,36,41.0,,0.41,14.76,0.1300048828125,0.0014982699993326687
67,2017-01-11,3,0.031026109660574414,-0.040377937494952665,JPM,86.43000030517578,87.08000183105469,85.91000366210938,87.08000183105469,75.50470733642578,14713100,36,41.0,,0.41,14.76,0.18000030517578125,0.002071349850577109
68,2017-01-12,1,0.028415143603133162,-0.08415383320710257,JPM,86.76000213623047,87.2699966430664,86.0199966430664,86.23999786376953,74.77635955810547,21337400,41,41.0,,0.41,16.81,0.18999481201171875,0.002181842076442786
69,2017-01-13,3,0.031026109660574414,0.0918864283745291,JPM,87.11000061035156,88.16999816894531,86.0999984741211,86.69999694824219,75.17520141601562,28296000,100,41.0,,0.41,41.0,0.9000015258789062,0.010312840156966097
70,2017-01-18,53,0.09630026109660575,2.1038458301775647,JPM,83.62999725341797,84.2300033569336,83.02999877929688,83.94000244140625,72.78209686279297,21270100,48,41.0,,0.41,19.68,-3.9399948120117188,-0.04468634335754629
71,2017-01-24,15,0.04669190600522193,-0.5151424775641895,JPM,83.91999816894531,85.0,83.55999755859375,84.72000122070312,73.45841979980469,15175300,32,41.0,,0.41,13.12,0.7699966430664062,0.009141595777973022
72,2017-01-25,1,0.028415143603133162,-0.391433204719566,JPM,85.83999633789062,86.16999816894531,85.16999816894531,86.02999877929688,74.59429168701172,17551000,44,41.0,,0.41,18.04,1.1699981689453125,0.013764684340533018
73,2017-01-30,1,0.028415143603133162,-0.04392515154177279,JPM,86.19000244140625,86.5,85.31999969482422,86.02999877929688,74.59429168701172,13661900,31,41.0,,0.41,12.71,0.3300018310546875,0.0038296604162353365
74,2017-02-03,7,0.03624804177545692,0.2756592851235873,JPM,86.19000244140625,87.30999755859375,85.87000274658203,87.18000030517578,75.59141540527344,17885200,99,36.0,,0.36,35.64,0.80999755859375,0.00936413362536137
75,2017-02-06,2,0.029720626631853788,-0.18007635237340636,JPM,86.79000091552734,87.44999694824219,86.61000061035156,86.7699966430664,75.23591613769531,11828400,60,36.0,,0.36,21.6,0.1399993896484375,0.0016034749005058302
76,2017-02-07,3,0.031026109660574414,0.0439251515417729,JPM,87.13999938964844,87.4000015258789,86.4800033569336,86.72000122070312,75.19255828857422,9392800,39,36.0,,0.36,14.04,-0.04999542236328125,-0.0005717029629271897
77,2017-02-08,8,0.03755352480417755,0.21038458301775642,JPM,86.18000030517578,86.30999755859375,85.37000274658203,85.95999908447266,74.53358459472656,13970900,52,36.0,,0.36,18.72,-1.0900039672851562,-0.01247144105555198
78,2017-02-10,1,0.028415143603133162,-0.24334283529166378,JPM,87.4800033569336,87.4800033569336,86.88999938964844,87.0,75.43533325195312,10992500,55,36.0,,0.36,19.8,1.1700057983398438,0.013555854842256965
79,2017-02-13,2,0.029720626631853788,0.045943214187264436,JPM,87.44000244140625,88.73999786376953,87.43000030517578,88.1500015258789,76.43246459960938,18739100,59,36.0,,0.36,21.24,1.2599945068359375,0.014403228834993786
80,2017-02-16,4,0.03233159268929504,0.08785030308354558,JPM,90.4000015258789,91.04000091552734,89.7699966430664,90.52999877929688,78.49610137939453,17672700,86,36.0,,0.36,30.96,2.3000030517578125,0.025918448356159418
81,2017-02-17,1,0.028415143603133162,-0.1211338124848581,JPM,89.81999969482422,90.47000122070312,89.69000244140625,90.2300033569336,78.23600769042969,15776600,70,36.0,,0.36,25.2,-0.5699996948242188,-0.006260980767707869
82,2017-02-23,29,0.0649686684073107,1.2864099972434069,JPM,91.18000030517578,91.33999633789062,90.5199966430664,91.12999725341795,79.01634979248047,11067000,65,36.0,,0.36,23.4,0.8699951171875,0.00961639333976727
83,2017-02-24,25,0.0597467362924282,-0.08037616043081619,JPM,90.18000030517578,90.54000091552734,89.7300033569336,90.33000183105467,78.32269287109375,15062300,59,36.0,,0.36,21.24,-0.7999954223632812,-0.008758435016834154
84,2017-02-27,0,0.027109660574412532,-0.04594321418726466,JPM,90.31999969482422,90.7300033569336,90.0199966430664,90.43000030517578,78.40938568115234,12361000,51,36.0,,0.36,18.36,0.19000244140625,0.0020985469348904218
85,2017-03-01,1,0.028415143603133162,0.04815563902532993,JPM,92.79000091552734,93.9800033569336,92.61000061035156,93.5999984741211,81.15802001953125,24451400,100,38.0,False,0.38,38.0,3.25,0.035820565190705755
86,2017-03-02,4,0.03233159268929504,0.13782964256179353,JPM,93.87000274658205,93.91999816894533,92.02999877929688,92.13999938964844,79.89210510253906,16862500,67,38.0,,0.38,25.46,-0.06000518798826704,-0.0006384888896031615
87,2017-03-03,9,0.038859007832898175,0.201889687474764,JPM,92.13999938964844,93.11000061035156,92.13999938964844,92.8000030517578,80.46436309814453,12817500,61,38.0,,0.38,23.18,-0.8099975585937642,-0.008624335332042099
88,2017-03-06,6,0.034942558746736296,0.22971607093632262,JPM,92.25,92.31999969482422,91.0999984741211,91.91999816894533,79.70133209228516,15059200,62,38.0,,0.38,23.56,-0.7900009155273438,-0.00848459789870859
89,2017-03-09,4,0.03233159268929504,-0.07472166180975881,JPM,91.5999984741211,92.13999938964844,91.1500015258789,91.56999969482422,79.39785766601562,13726200,68,38.0,,0.38,25.84,-0.18000030517578125,-0.0019497433467373648
90,2017-03-16,26,0.06105221932114883,0.8883146248889608,JPM,92.02999877929688,92.80999755859376,91.56999969482422,91.63999938964844,79.45854949951172,14492000,60,38.0,,0.38,22.8,0.6699981689453267,0.007271523479308817
91,2017-03-17,2,0.029720626631853788,-0.5131933455929522,JPM,91.83000183105467,92.04000091552734,90.6500015258789,90.68000030517578,78.62619018554688,21734700,67,38.0,,0.38,25.46,-0.7699966430664205,-0.008296483819863254
92,2017-03-20,12,0.042775456919060054,0.4392515154177281,JPM,90.2699966430664,91.16999816894533,89.79000091552734,90.02999877929688,78.06257629394531,14623600,57,38.0,,0.38,21.66,-0.870002746582017,-0.009452441741938822
93,2017-03-21,26,0.06105221932114883,0.4272721723738022,JPM,90.36000061035156,90.63999938964844,87.05999755859375,87.38999938964844,75.77350616455078,33089200,57,38.0,,0.38,21.66,-0.5299987792968892,-0.0058133025111479775
94,2017-03-22,8,0.03755352480417755,-0.3848950091947141,JPM,86.88999938964844,88.06999969482422,86.01000213623047,87.52999877929688,75.89488983154297,21741000,53,38.0,,0.38,20.14,-2.5699996948242188,-0.028353924449802337
95,2017-03-23,1,0.028415143603133162,-0.24334283529166378,JPM,87.20999908447266,88.5,87.08999633789062,87.38999938964844,75.77350616455078,16090100,47,38.0,,0.38,17.86,0.43000030517578125,0.004882483327646181
96,2017-03-24,4,0.03233159268929504,0.13782964256179353,JPM,87.79000091552734,88.08999633789062,86.7699966430664,87.29000091552734,75.6867904663086,16093200,52,38.0,,0.38,19.76,-0.410003662109375,-0.004632809741348831
97,2017-03-30,1,0.028415143603133162,-0.4788584015706555,JPM,88.19999694824219,89.45999908447266,88.12000274658203,89.02999877929688,77.19550323486328,11631000,44,38.0,,0.38,16.72,1.3700027465820312,0.015552307907098273
98,2017-04-04,3,0.031026109660574414,0.0918864283745291,JPM,86.88999938964844,87.66999816894531,86.72000122070312,87.30999755859375,76.13912200927734,14280800,44,36.0,,0.36,15.84,-1.7900009155273438,-0.020008952982853656
99,2017-04-05,18,0.05060835509138381,0.6311537490532693,JPM,88.41999816894531,88.54000091552734,86.12999725341797,86.19000244140625,75.59532928466797,17635500,45,36.0,,0.36,16.2,0.8700027465820312,0.009923608586206223
100,2017-04-07,26,0.06105221932114883,0.2063664035495023,JPM,85.93000030517578,86.80999755859375,85.70999908447266,86.18000030517578,75.58655548095703,13097100,27,36.0,,0.36,9.72,-1.7300033569335938,-0.019539229038230133
101,2017-04-10,93,0.1485195822454308,3.5936364370507956,JPM,86.08000183105469,86.69000244140625,85.4000015258789,85.87999725341797,75.32343292236328,15081600,32,36.0,,0.36,11.52,-0.1199951171875,-0.001382273016497959
102,2017-04-11,1,0.028415143603133162,-0.8086774607527731,JPM,85.54000091552734,85.79000091552734,84.80000305175781,85.7300033569336,75.1918716430664,14690500,33,36.0,,0.36,11.88,-0.9000015258789062,-0.010381837588333442
103,2017-04-12,2,0.029720626631853788,0.045943214187264436,JPM,85.93000030517578,85.94999694824219,85.02999877929688,85.4000015258789,74.90242767333984,14730600,53,36.0,,0.36,19.08,0.15999603271484375,0.0018649729689639294
104,2017-04-13,2,0.029720626631853788,0.0,JPM,85.5,86.98999786376953,84.4000015258789,84.4000015258789,74.0253677368164,30529800,100,36.0,,0.36,36.0,1.0400009155273438,0.01210006925484386
105,2017-04-17,13,0.04408093994778068,0.31048668788325684,JPM,84.44000244140625,86.08000183105469,84.37000274658203,85.86000061035156,75.30587768554688,19071700,35,36.0,,0.36,12.6,-0.9099960327148438,-0.010460927176247803
106,2017-04-18,18,0.05060835509138381,0.1480779482319492,JPM,85.36000061035156,85.62999725341797,84.73999786376953,85.16000366210938,74.6919174194336,14127000,32,36.0,,0.36,11.52,-0.45000457763671875,-0.005227748234949203
107,2017-04-19,-1,0.025804177545691906,-0.49012020843006754,JPM,85.5,85.91999816894531,84.36000061035156,84.45999908447266,74.07797241210938,17588500,33,36.0,,0.36,11.88,0.29000091552734375,0.0033866743527866117
108,2017-04-25,1,0.028415143603133162,0.10118385105737127,JPM,88.55000305175781,89.12999725341797,88.26000213623047,88.26000213623047,77.41088104248047,18253800,40,36.0,,0.36,14.4,3.2099990844726562,0.03736032533614364
109,2017-04-26,9,0.038859007832898175,0.3675457134981164,JPM,88.3499984741211,89.05000305175781,88.13999938964844,88.43000030517578,77.55996704101562,12832200,30,36.0,,0.36,10.8,-0.07999420166015625,-0.0008975003267722714
110,2017-05-03,30,0.06627415143603134,0.7055029227978231,JPM,86.05999755859375,87.0999984741211,86.0199966430664,87.0,76.30577087402344,11540500,86,32.0,,0.32,27.52,-1.9500045776367188,-0.021897860873775987
111,2017-05-04,2,0.029720626631853788,-0.551550250167435,JPM,87.69000244140625,87.7300033569336,86.56999969482422,87.0999984741211,76.3934555053711,11540100,40,32.0,,0.32,12.8,0.6300048828125,0.0072331216285805855
112,2017-05-08,1,0.028415143603133162,-0.04392515154177279,JPM,87.04000091552734,87.31999969482422,86.6500015258789,87.0999984741211,76.3934555053711,8162200,64,32.0,,0.32,20.48,-0.410003662109375,-0.0046734714056860804
113,2017-05-09,2,0.029720626631853788,0.045943214187264436,JPM,87.26000213623047,87.83999633789062,86.5,86.75,76.08648681640625,10273900,61,32.0,,0.32,19.52,0.5199966430664062,0.005955069226795118
114,2017-05-10,1,0.028415143603133162,-0.04392515154177279,JPM,86.52999877929688,87.4800033569336,86.47000122070312,87.43000030517578,76.68289184570312,8334900,75,32.0,,0.32,24.0,-0.35999298095703125,-0.004098280919460184
115,2017-05-12,6,0.034942558746736296,0.22971607093632262,JPM,86.68000030517578,87.05000305175781,86.33999633789062,86.91999816894531,76.235595703125,8738800,53,32.0,,0.32,16.96,-0.43000030517578125,-0.004915412536294794
116,2017-05-18,659,0.8874229765013055,24.3966225808862,JPM,84.06999969482422,84.80000305175781,83.36000061035156,83.95999908447266,73.63944244384766,23350100,96,32.0,,0.32,30.72,-2.25,-0.02584721333854756
117,2017-05-19,11,0.04146997389033943,-0.9532692132292583,JPM,84.20999908447266,85.33999633789062,84.1500015258789,84.77999877929688,74.35865020751953,13412900,80,32.0,,0.32,25.6,0.5399932861328125,0.006367845126175498
118,2017-05-23,1,0.028415143603133162,-0.31480198954857397,JPM,84.75,86.06999969482422,84.51000213623047,85.76000213623047,75.21817779541016,11753000,52,32.0,,0.32,16.64,0.7300033569335938,0.008554058920312801
119,2017-05-26,1,0.028415143603133162,0.0,JPM,85.11000061035156,85.55999755859375,85.0199966430664,85.36000061035156,74.86737060546875,8113500,50,32.0,,0.32,16.0,-0.5100021362304688,-0.005925434391062745
120,2017-05-30,1,0.028415143603133162,0.0,JPM,85.12999725341797,85.1500015258789,83.77999877929688,83.9000015258789,73.58682250976562,12603200,72,32.0,,0.32,23.04,-0.40999603271484375,-0.004791912627557848
121,2017-05-31,1,0.028415143603133162,0.0,JPM,83.7300033569336,83.81999969482422,81.63999938964844,82.1500015258789,72.05193328857422,28327900,100,32.0,,0.32,32.0,-1.3300018310546875,-0.015619516232779795
122,2017-06-01,8,0.03755352480417755,0.3216024993108517,JPM,82.45999908447266,83.08000183105469,81.6500015258789,83.05999755859375,72.8500747680664,17123500,60,36.0,False,0.36,21.6,-0.7399978637695312,-0.008828416445523124
123,2017-06-02,3,0.031026109660574414,-0.17381631092261696,JPM,82.29000091552734,82.98999786376953,81.9800033569336,82.63999938964844,72.48167419433594,14998500,45,36.0,,0.36,16.2,-0.09000396728515625,-0.0010833409400757832
124,2017-06-06,42,0.08193994778067885,-0.3892337932779324,JPM,82.29000091552734,83.22000122070312,82.12999725341797,82.95999908447266,72.76235961914062,12196800,51,36.0,,0.36,18.36,0.23000335693359375,0.0027714587643579147
